
[00:00:00.000 --> 00:00:02.540]  大英姐妹 主女們平安
[00:03:39.600 --> 00:03:40.600]  他認錯了
[00:03:40.600 --> 00:03:41.600]  那就要饒恕
[00:03:41.600 --> 00:03:43.600]  而且這裡提到的就是
[00:03:43.600 --> 00:03:45.600]  是不盡的饒恕
[00:03:45.600 --> 00:03:48.600]  我們剛才說的兩個比喻
[00:03:48.600 --> 00:03:51.600]  在十六章的路加福音
[00:03:51.600 --> 00:03:53.600]  就是有一個不義的管家
[00:03:53.600 --> 00:03:58.600]  另外就是一個天天都奢華艷樂
[00:03:58.600 --> 00:04:01.600]  就是說他有相當的個人的財富
[00:04:01.600 --> 00:04:05.600]  有相當的時間精力
[00:04:05.600 --> 00:04:08.600]  來天天奢華的
[00:04:08.600 --> 00:04:11.600]  天天奢華這樣來艷樂的
[00:04:11.600 --> 00:04:13.600]  兩個的比喻
[00:04:13.600 --> 00:04:16.600]  似乎凸顯了一個為自己
[00:04:16.600 --> 00:04:19.600]  就快有的危機去準備
[00:04:19.600 --> 00:04:23.600]  一個不知道將來的危機
[00:04:23.600 --> 00:04:26.600]  不知道自己要為自己的生命
[00:04:26.600 --> 00:04:30.600]  去做準備的兩個比喻
[00:04:30.600 --> 00:04:34.600]  就凸顯了原來那個準備
[00:04:34.600 --> 00:04:36.600]  對永恆的準備
[00:04:36.600 --> 00:04:39.600]  似乎就是耶穌凸顯了
[00:04:39.600 --> 00:04:41.600]  因為當時有
[00:04:41.600 --> 00:04:43.600]  應該是第十六章的第十一節
[00:04:43.600 --> 00:04:46.600]  法利塞人聽到耶穌說
[00:04:46.600 --> 00:04:49.600]  這個不義管家嘲笑耶穌
[00:04:49.600 --> 00:04:52.600]  心裡面暗笑耶穌這樣說
[00:04:52.600 --> 00:04:55.600]  是沒有意義的
[00:04:55.600 --> 00:04:57.600]  因為我們一定可以上天堂
[00:04:57.600 --> 00:04:59.600]  我們一定可以來得到
[00:04:59.600 --> 00:05:04.600]  神給我們在侍奉裡面的成果等等
[00:05:04.600 --> 00:05:06.600]  所以根本不懂得為自己
[00:05:06.600 --> 00:05:08.600]  有一個這樣的生命的準備
[00:05:08.600 --> 00:05:11.600]  所以這一對這樣的比喻
[00:05:11.600 --> 00:05:13.600]  帶進去第十七章
[00:05:13.600 --> 00:05:16.600]  這裡說耶穌又對門徒說
[00:05:16.600 --> 00:05:19.600]  就是說耶穌本來對著一幫人
[00:05:19.600 --> 00:05:21.600]  來去說的時候
[00:05:21.600 --> 00:05:23.600]  法利塞人都在場
[00:05:23.600 --> 00:05:26.600]  耶穌說了一個多誇張的管家
[00:05:26.600 --> 00:05:29.600]  來私下幫主人
[00:05:29.600 --> 00:05:32.600]  來減免那些債戶的帳項
[00:05:32.600 --> 00:05:35.600]  到後來那個比喻的結束之後
[00:05:35.600 --> 00:05:38.600]  有人就會接待這個管家
[00:05:38.600 --> 00:05:40.600]  去到他們的家
[00:05:40.600 --> 00:05:43.600]  就是說他為自己的危機
[00:05:43.600 --> 00:05:46.600]  做了一個很詳盡的準備
[00:05:46.600 --> 00:05:47.600]  剛好反過來就是
[00:05:47.600 --> 00:05:52.600]  一個本來應該有能力去幫助人的
[00:05:52.600 --> 00:05:56.600]  因為奢華彥樂的一個大富戶的門口
[00:05:56.600 --> 00:05:59.600]  有一個很貧窮的拉薩路
[00:05:59.600 --> 00:06:02.600]  天天都有人將拉薩路
[00:06:02.600 --> 00:06:09.600]  帶到富戶財主的門口
[00:06:09.600 --> 00:06:12.600]  希望得到財主的私恩
[00:06:12.600 --> 00:06:14.600]  但是都得不到
[00:06:14.600 --> 00:06:17.600]  後來耶穌告訴我們
[00:06:17.600 --> 00:06:20.600]  拉薩路死了
[00:06:20.600 --> 00:06:22.600]  一個窮人
[00:06:22.600 --> 00:06:24.600]  一個黑丐
[00:06:24.600 --> 00:06:28.600]  一個天天都要靠人去幫助接濟的
[00:06:28.600 --> 00:06:31.600]  他的喪禮一定不是風光大葬
[00:06:31.600 --> 00:06:33.600]  他死了
[00:06:33.600 --> 00:06:37.600]  但是聖經耶穌重視的就是
[00:06:37.600 --> 00:06:40.600]  這個拉薩路去了哪裡呢?
[00:06:40.600 --> 00:06:44.600]  去了亞伯拉罕的懷裡
[00:06:44.600 --> 00:06:47.600]  去到天上的樂園
[00:06:47.600 --> 00:06:50.600]  但是聖經耶穌又說
[00:06:50.600 --> 00:06:53.600]  那個財主也是死了
[00:06:53.600 --> 00:06:59.600]  相信是非常生榮死哀
[00:06:59.600 --> 00:07:02.600]  一個很大的喪禮
[00:07:02.600 --> 00:07:05.600]  一個很隆重的喪禮
[00:07:05.600 --> 00:07:07.600]  死了
[00:07:07.600 --> 00:07:10.600]  不過財主死了之後
[00:07:10.600 --> 00:07:13.600]  那些錢財帶不走
[00:07:13.600 --> 00:07:15.600]  任何的享樂都帶不走
[00:07:15.600 --> 00:07:17.600]  但是帶著的
[00:07:17.600 --> 00:07:20.600]  就是他現在在陰間受苦
[00:07:20.600 --> 00:07:25.600]  揭開了一些我們人間不太知道的事情
[00:07:25.600 --> 00:07:27.600]  原來是有將來
[00:07:27.600 --> 00:07:29.600]  是有未來的
[00:07:29.600 --> 00:07:32.600]  原來人生離開這個世界之後
[00:07:32.600 --> 00:07:34.600]  去到永恆
[00:07:34.600 --> 00:07:37.600]  原來神會安排不同的人
[00:07:37.600 --> 00:07:39.600]  在不同的地方
[00:07:39.600 --> 00:07:41.600]  就是說這個財主
[00:07:41.600 --> 00:07:44.600]  原來他不是因為天天奢華艷樂
[00:07:44.600 --> 00:07:48.600]  而是他根本沒有為自己的生命準備
[00:07:48.600 --> 00:07:51.600]  再加上那段最後的對話
[00:07:51.600 --> 00:07:52.600]  十六章
[00:07:52.600 --> 00:07:55.600]  就是他終於好像良心發現
[00:07:55.600 --> 00:07:59.600]  耶穌其實他向亞伯拉罕祈禱
[00:07:59.600 --> 00:08:01.600]  跟亞伯拉罕說
[00:08:01.600 --> 00:08:03.600]  不如你快點打發拉薩路
[00:08:03.600 --> 00:08:05.600]  拉薩路已經在樂園了
[00:08:05.600 --> 00:08:08.600]  叫拉薩路回去我家
[00:08:08.600 --> 00:08:10.600]  跟我幾個兄弟說
[00:08:10.600 --> 00:08:12.600]  他們就不要來我這裡了
[00:08:12.600 --> 00:08:14.600]  因為我現在正在受苦
[00:08:14.600 --> 00:08:16.600]  在陰間受苦
[00:08:16.600 --> 00:08:18.600]  就是說他終於發現
[00:08:18.600 --> 00:08:20.600]  原來真的有天堂地獄
[00:08:20.600 --> 00:08:22.600]  原來真的有審判
[00:08:22.600 --> 00:08:27.600]  亞伯拉罕就很客氣地說
[00:08:27.600 --> 00:08:29.600]  我兒啊
[00:08:29.600 --> 00:08:30.600]  不行了
[00:08:30.600 --> 00:08:32.600]  因為你和我有深淵左隔
[00:08:32.600 --> 00:08:35.600]  再加上就算拉薩路復活
[00:08:35.600 --> 00:08:36.600]  回去跟他說
[00:08:36.600 --> 00:08:38.600]  他們都不會相信
[00:08:38.600 --> 00:08:40.600]  為什麼不會相信呢?
[00:08:40.600 --> 00:08:42.600]  亞伯拉罕說了一句話
[00:08:42.600 --> 00:08:45.600]  路加福音第十六章說
[00:08:45.600 --> 00:08:50.600]  他們有摩西的律法可以聽從
[00:08:50.600 --> 00:08:53.600]  如果摩西的律法都不聽從
[00:08:53.600 --> 00:08:56.600]  就算有一個由死復活
[00:08:56.600 --> 00:09:02.600]  由樂園回來這個凡間
[00:09:02.600 --> 00:09:03.600]  去到他家
[00:09:03.600 --> 00:09:05.600]  真的有一個差事
[00:09:05.600 --> 00:09:06.600]  一個使命
[00:09:06.600 --> 00:09:10.600]  是你的死了的哥哥
[00:09:10.600 --> 00:09:12.600]  這個大財主叫我回來的
[00:09:12.600 --> 00:09:14.600]  他們都不會相信
[00:09:14.600 --> 00:09:17.600]  那就是一個很值得我們去思考
[00:09:17.600 --> 00:09:21.600]  耶穌給了我們一個這樣的視覺
[00:09:21.600 --> 00:09:23.600]  這樣的一個眼界
[00:09:23.600 --> 00:09:27.600]  原來去到天上是不能再改變的
[00:09:27.600 --> 00:09:29.600]  但是在地上
[00:09:29.600 --> 00:09:32.600]  現在人間可以改變
[00:09:32.600 --> 00:09:36.600]  那是什麼情況下可以改變呢?
[00:09:36.600 --> 00:09:38.600]  就是亞伯拉罕所說的
[00:09:38.600 --> 00:09:41.600]  就是猶太人
[00:09:41.600 --> 00:09:43.600]  就是神的選民
[00:09:43.600 --> 00:09:45.600]  他們有神的話語
[00:09:45.600 --> 00:09:47.600]  其實已經很清楚
[00:09:47.600 --> 00:09:49.600]  寫在他們舊約的聖經
[00:09:49.600 --> 00:09:52.600]  就是有摩西的律法
[00:09:52.600 --> 00:09:53.600]  當然到了新約
[00:09:53.600 --> 00:09:54.600]  到了耶穌的年代
[00:09:54.600 --> 00:09:57.600]  更加有這個福音
[00:09:57.600 --> 00:09:59.600]  就是主耶穌的這個
[00:09:59.600 --> 00:10:01.600]  叫人恩信可以清義的福音
[00:10:01.600 --> 00:10:05.600]  也是使徒們後來去傳的道
[00:10:05.600 --> 00:10:06.600]  也是今天教會
[00:10:06.600 --> 00:10:08.600]  我們存在在地上
[00:10:08.600 --> 00:10:10.600]  去叫人悔改
[00:10:10.600 --> 00:10:13.600]  得到永恆生命的這個福音
[00:10:13.600 --> 00:10:15.600]  所以這裡的比喻
[00:10:15.600 --> 00:10:17.600]  原來相當寶貴
[00:10:17.600 --> 00:10:18.600]  重要就是說
[00:10:18.600 --> 00:10:21.600]  原來要逃避將來永恆的審判
[00:10:21.600 --> 00:10:24.600]  今天我們就要面對
[00:10:24.600 --> 00:10:26.600]  主耶穌給我們的教導
[00:10:26.600 --> 00:10:28.600]  原來在地上的人生
[00:10:28.600 --> 00:10:30.600]  耶穌在這裡提到了
[00:10:30.600 --> 00:10:32.600]  有四樣事情
[00:10:32.600 --> 00:10:34.600]  我們留意一下
[00:10:34.600 --> 00:10:35.600]  這裡告訴我們
[00:10:35.600 --> 00:10:38.600]  這裡似乎有一個小小的總結
[00:10:38.600 --> 00:10:41.600]  法利塞人對耶穌的講道
[00:10:41.600 --> 00:10:43.600]  帶著一個嘲笑
[00:10:43.600 --> 00:10:46.600]  就是說他根本不需要聽耶穌所說
[00:10:46.600 --> 00:10:47.600]  來悔改
[00:10:47.600 --> 00:10:49.600]  因為他們覺得自己
[00:10:49.600 --> 00:10:52.600]  已經足夠是法利塞人
[00:10:52.600 --> 00:10:54.600]  持守律法
[00:10:54.600 --> 00:10:57.600]  我們還要教導其他人
[00:10:57.600 --> 00:10:58.600]  我為什麼需要
[00:10:58.600 --> 00:11:00.600]  聽你耶穌說要悔改呢?
[00:11:00.600 --> 00:11:02.600]  所以和那一位
[00:11:02.600 --> 00:11:05.600]  最終在陰間的財主
[00:11:05.600 --> 00:11:07.600]  就是說言下之意
[00:11:07.600 --> 00:11:09.600]  耶穌在第一節的十七章
[00:11:09.600 --> 00:11:13.600]  一開始面對十二使徒的時候
[00:11:13.600 --> 00:11:15.600]  耶穌又對門徒說
[00:11:15.600 --> 00:11:17.600]  半島人的事
[00:11:17.600 --> 00:11:19.600]  那就是說意味著
[00:11:19.600 --> 00:11:21.600]  十六章耶穌的總結
[00:11:21.600 --> 00:11:23.600]  就是說這個財主
[00:11:23.600 --> 00:11:26.600]  他不單止半島自己的人生
[00:11:26.600 --> 00:11:28.600]  去不了永恆的天家
[00:11:28.600 --> 00:11:31.600]  地上享受自己的
[00:11:31.600 --> 00:11:33.600]  很多很多的財富
[00:11:33.600 --> 00:11:35.600]  但是他的奢華艷樂
[00:11:35.600 --> 00:11:37.600]  是沒有將他的愛
[00:11:37.600 --> 00:11:39.600]  將他所得到的恩典
[00:11:39.600 --> 00:11:41.600]  那個資源
[00:11:41.600 --> 00:11:43.600]  和其他人分享
[00:11:43.600 --> 00:11:44.600]  很無奈地
[00:11:44.600 --> 00:11:46.600]  在門口的拉薩路
[00:11:46.600 --> 00:11:48.600]  本來是他的一個
[00:11:48.600 --> 00:11:51.600]  可以得到福氣的一個來源
[00:11:51.600 --> 00:11:53.600]  他都看為是一個
[00:11:53.600 --> 00:11:56.600]  沒有用的機會和恩典
[00:11:56.600 --> 00:11:58.600]  所以這裡告訴我們
[00:11:58.600 --> 00:12:00.600]  耶穌這麼說的時候
[00:12:00.600 --> 00:12:02.600]  就是要教導每一個人
[00:12:02.600 --> 00:12:04.600]  一定要小心
[00:12:04.600 --> 00:12:07.600]  不要將人去叛變
[00:12:07.600 --> 00:12:08.600]  而且這個叛變
[00:12:08.600 --> 00:12:10.600]  不是物質的走過
[00:12:10.600 --> 00:12:12.600]  擊倒人這樣
[00:12:12.600 --> 00:12:14.600]  而是使得一個人
[00:12:14.600 --> 00:12:16.600]  對永恆、對神
[00:12:16.600 --> 00:12:18.600]  對自己的身份
[00:12:18.600 --> 00:12:21.600]  有一種可能忘記
[00:12:21.600 --> 00:12:23.600]  甚至有一種否定
[00:12:23.600 --> 00:12:25.600]  這個就是一個相當嚴重的
[00:12:25.600 --> 00:12:28.600]  一個這樣的罪惡
[00:12:28.600 --> 00:12:30.600]  所以耶穌開始一說
[00:12:30.600 --> 00:12:31.600]  和門徒說的時候
[00:12:31.600 --> 00:12:32.600]  就跟他們說
[00:12:32.600 --> 00:12:33.600]  要小心
[00:12:33.600 --> 00:12:35.600]  不要叛倒人
[00:12:35.600 --> 00:12:36.600]  告訴我們
[00:12:36.600 --> 00:12:38.600]  在這裡的比喻裡面
[00:12:38.600 --> 00:12:40.600]  相信要謹慎
[00:12:40.600 --> 00:12:42.600]  我們自己的生活
[00:12:42.600 --> 00:12:44.600]  我們自己的信仰
[00:12:44.600 --> 00:12:46.600]  我們信什麼呢
[00:12:46.600 --> 00:12:48.600]  然後很特別
[00:12:48.600 --> 00:12:50.600]  說了不要叛倒人之後
[00:12:50.600 --> 00:12:52.600]  似乎是一個很強的
[00:12:52.600 --> 00:12:55.600]  一個律法的吩咐
[00:12:55.600 --> 00:12:58.600]  我們盡量要機靈一點
[00:12:58.600 --> 00:13:00.600]  不要亂說錯話
[00:13:00.600 --> 00:13:03.600]  我記得我在舞會的時候
[00:13:03.600 --> 00:13:05.600]  那時候很年輕
[00:13:05.600 --> 00:13:07.600]  剛剛準備做傳道
[00:13:07.600 --> 00:13:09.600]  在我的團契
[00:13:09.600 --> 00:13:10.600]  青年團契
[00:13:10.600 --> 00:13:12.600]  有個弟兄他做郵差的
[00:13:12.600 --> 00:13:14.600]  相當熟的了
[00:13:14.600 --> 00:13:16.600]  大家很熟的
[00:13:16.600 --> 00:13:20.600]  有一次不經意說了一個笑話
[00:13:20.600 --> 00:13:21.600]  閒話
[00:13:21.600 --> 00:13:22.600]  他說什麼
[00:13:22.600 --> 00:13:24.600]  雷貴你也說笑話嗎
[00:13:24.600 --> 00:13:26.600]  他覺得好像做了傳道
[00:13:26.600 --> 00:13:28.600]  就不應該再說笑話了
[00:13:28.600 --> 00:13:29.600]  我說不要介意
[00:13:29.600 --> 00:13:31.600]  我真的太熟了
[00:13:31.600 --> 00:13:35.600]  原來人對某些觀感
[00:13:35.600 --> 00:13:36.600]  都會有的
[00:13:36.600 --> 00:13:37.600]  當然了
[00:13:37.600 --> 00:13:39.600]  今天我們在現代
[00:13:39.600 --> 00:13:40.600]  所謂玻璃心
[00:13:40.600 --> 00:13:42.600]  我們自己也要小心
[00:13:42.600 --> 00:13:44.600]  不要別人說一句話
[00:13:44.600 --> 00:13:46.600]  不斷放大
[00:13:46.600 --> 00:13:49.600]  不斷來到無限上綱上線
[00:13:49.600 --> 00:13:50.600]  但是個人
[00:13:50.600 --> 00:13:52.600]  耶穌對門徒
[00:13:52.600 --> 00:13:53.600]  對使徒們
[00:13:53.600 --> 00:13:55.600]  的確是有一個
[00:13:55.600 --> 00:13:59.600]  很煞有介事的一個吩咐
[00:13:59.600 --> 00:14:02.600]  不可以叛倒人
[00:14:02.600 --> 00:14:03.600]  所以我們應該
[00:14:03.600 --> 00:14:05.600]  在我們的生活裡面
[00:14:05.600 --> 00:14:08.600]  我們的一言一行
[00:14:08.600 --> 00:14:11.600]  都應該成為別人的一個
[00:14:11.600 --> 00:14:12.600]  至少不要說是一個
[00:14:12.600 --> 00:14:14.600]  完全的完美榜樣
[00:14:14.600 --> 00:14:16.600]  因為這個世界沒有一個完全人
[00:14:16.600 --> 00:14:19.600]  但是至少我們要謹慎
[00:14:19.600 --> 00:14:24.600]  是第一個吩咐裡面的教導
[00:14:24.600 --> 00:14:25.600]  但是同一時間
[00:14:25.600 --> 00:14:26.600]  很特別
[00:14:26.600 --> 00:14:28.600]  突然間說了謹慎
[00:14:28.600 --> 00:14:30.600]  不要叛倒人之後
[00:14:30.600 --> 00:14:33.600]  突然間說那個饒恕
[00:14:33.600 --> 00:14:36.600]  這個是很特別的一件事
[00:14:36.600 --> 00:14:39.600]  我們看回上文的這一段經文
[00:14:39.600 --> 00:14:41.600]  第三第四節
[00:14:41.600 --> 00:14:43.600]  他說你們要謹慎
[00:14:43.600 --> 00:14:45.600]  如果弟兄犯罪
[00:14:45.600 --> 00:14:46.600]  你要怎麼樣呢
[00:14:46.600 --> 00:14:50.600]  首先你要低調地勸戒他
[00:14:50.600 --> 00:14:52.600]  他懊悔
[00:14:52.600 --> 00:14:54.600]  就是說他有意識地知道
[00:14:54.600 --> 00:14:55.600]  自己原來不對了
[00:14:55.600 --> 00:14:58.600]  原來有人看到我的一些過失
[00:14:58.600 --> 00:15:00.600]  我來到他懊悔
[00:15:00.600 --> 00:15:02.600]  你就要饒恕他
[00:15:02.600 --> 00:15:05.600]  如果他一天七次得罪你
[00:15:05.600 --> 00:15:08.600]  那真的是很誇張的一個描述
[00:15:08.600 --> 00:15:11.600]  似乎就不會有這樣的人
[00:15:11.600 --> 00:15:14.600]  就是說耶穌這樣說的時候
[00:15:14.600 --> 00:15:18.600]  他想強調的這個懊悔和饒恕
[00:15:18.600 --> 00:15:21.600]  是不應該有一個計算的
[00:15:21.600 --> 00:15:25.600]  接著他就七次再回頭
[00:15:25.600 --> 00:15:27.600]  這樣的人除非他是嬉皮笑臉
[00:15:27.600 --> 00:15:30.600]  根本很得戚
[00:15:30.600 --> 00:15:32.600]  如果不是正常的人
[00:15:32.600 --> 00:15:34.600]  就不應該看懊悔
[00:15:34.600 --> 00:15:36.600]  是一件不斷不斷
[00:15:36.600 --> 00:15:38.600]  可以隨便這樣說的
[00:15:38.600 --> 00:15:41.600]  因為關乎到我們的面子
[00:15:41.600 --> 00:15:45.600]  關乎到我們看自己的行為等等
[00:15:45.600 --> 00:15:48.600]  所以那個懊悔應該是很認真的
[00:15:48.600 --> 00:15:51.600]  但是耶穌說即便如此
[00:15:51.600 --> 00:15:54.600]  有這麼誇張的一個處境
[00:15:54.600 --> 00:16:01.600]  那個受到你可能冒犯的人
[00:16:01.600 --> 00:16:03.600]  你都要饒恕他
[00:16:03.600 --> 00:16:05.600]  是無盡的饒恕
[00:16:05.600 --> 00:16:09.600]  你想想我們人生怎麼可能
[00:16:09.600 --> 00:16:12.600]  每日每分每時都能夠
[00:16:12.600 --> 00:16:15.600]  謹慎我們自己每一步
[00:16:15.600 --> 00:16:17.600]  不令到別人半跌呢
[00:16:17.600 --> 00:16:19.600]  我們有沒有可能
[00:16:19.600 --> 00:16:22.600]  受到別人的影響攻擊
[00:16:22.600 --> 00:16:24.600]  甚至乎冒犯
[00:16:24.600 --> 00:16:27.600]  我們能夠無盡的去饒恕呢
[00:16:27.600 --> 00:16:30.600]  你想想半跌和饒恕
[00:16:30.600 --> 00:16:33.600]  剛剛是一個好像平衡一樣
[00:16:33.600 --> 00:16:37.600]  如果我們不斷對別人
[00:16:37.600 --> 00:16:39.600]  任意的去半跌呢
[00:16:39.600 --> 00:16:41.600]  我們就變成一個
[00:16:41.600 --> 00:16:44.600]  非常之嚴重的罪人
[00:16:44.600 --> 00:16:46.600]  但是如果我們又不肯
[00:16:46.600 --> 00:16:48.600]  對別人做錯的事
[00:16:48.600 --> 00:16:50.600]  向你去懊悔
[00:16:50.600 --> 00:16:52.600]  你又不肯來饒恕呢
[00:16:52.600 --> 00:16:54.600]  反過來我們又變成
[00:16:54.600 --> 00:16:57.600]  另外一種的鐵石心腸
[00:16:57.600 --> 00:17:00.600]  兩種都是耶穌禁止
[00:17:00.600 --> 00:17:04.600]  所以要我們來接納這件事
[00:17:04.600 --> 00:17:08.600]  相信你想想在座的各位
[00:17:08.600 --> 00:17:11.600]  在線上安靜聽道的弟兄姊妹
[00:17:11.600 --> 00:17:15.600]  你半倒人容易
[00:17:15.600 --> 00:17:18.600]  還是你饒恕人容易呢
[00:17:18.600 --> 00:17:21.600]  相信兩樣東西都不容易
[00:17:21.600 --> 00:17:23.600]  如果我們要認真去做
[00:17:23.600 --> 00:17:26.600]  跟足主耶穌的教導去做
[00:17:26.600 --> 00:17:29.600]  有時候一句說話對人的傷害
[00:17:29.600 --> 00:17:31.600]  有時候回不回頭
[00:17:31.600 --> 00:17:33.600]  那種半跌呢
[00:17:33.600 --> 00:17:37.600]  尤其是如果我們越是有影響力的
[00:17:37.600 --> 00:17:39.600]  對人的半跌就更嚴重
[00:17:39.600 --> 00:17:42.600]  如果上文真的說這件事
[00:17:42.600 --> 00:17:46.600]  那個財主一生都沒有幫他幾個兄弟
[00:17:46.600 --> 00:17:49.600]  去為永生打算
[00:17:49.600 --> 00:17:52.600]  可能他天天的奢華艷樂
[00:17:52.600 --> 00:17:55.600]  讓他幾個兄弟都以為
[00:17:55.600 --> 00:17:57.600]  人生就是如此如意
[00:17:57.600 --> 00:18:00.600]  不需要為自己的靈魂打算
[00:18:00.600 --> 00:18:02.600]  門口的拉薩路
[00:18:02.600 --> 00:18:06.600]  都不是我們信仰的助力
[00:18:06.600 --> 00:18:08.600]  反而阻礙我們
[00:18:08.600 --> 00:18:10.600]  有外觀尖的一個黑蓋
[00:18:10.600 --> 00:18:15.600]  天天在我們門口等待救濟
[00:18:15.600 --> 00:18:16.600]  所以你想想
[00:18:16.600 --> 00:18:20.600]  原來可能財主就半倒了他們幾個兄弟
[00:18:20.600 --> 00:18:22.600]  半倒了他自己的生命
[00:18:22.600 --> 00:18:28.600]  進入陰間的火來受苦
[00:18:28.600 --> 00:18:30.600]  所以弟兄姊妹
