
[00:00:00.000 --> 00:00:08.000]  頂小妹平安
[00:14:28.000 --> 00:14:29.000]  有些東西又怕
[00:14:29.000 --> 00:14:30.000]  那些又怕
[00:14:30.000 --> 00:14:32.000]  去別人家裡又想來想去
[00:14:32.000 --> 00:14:33.000]  吃不吃
[00:14:33.000 --> 00:14:35.000]  在街上買又想吃不吃
[00:14:35.000 --> 00:14:37.000]  不需要擔心
[00:14:37.000 --> 00:14:38.000]  就去吃
[00:14:38.000 --> 00:14:40.000]  因為這些是屬於上帝的
[00:14:40.000 --> 00:14:41.000]  就去吃就行了
[00:14:41.000 --> 00:14:43.000]  但是有一種情況
[00:14:43.000 --> 00:14:45.000]  擺明了
[00:14:45.000 --> 00:14:47.000]  有人跟你說
[00:14:47.000 --> 00:14:50.000]  這個是獻過祭的
[00:14:50.000 --> 00:14:54.000]  那個人為什麼要這樣說
[00:14:54.000 --> 00:14:59.000]  試探你
[00:14:59.000 --> 00:15:01.000]  很多時候
[00:15:01.000 --> 00:15:02.000]  如果有人這樣說
[00:15:02.000 --> 00:15:03.000]  這個是獻過祭
[00:15:03.000 --> 00:15:05.000]  對你來說
[00:15:05.000 --> 00:15:07.000]  對方知道你是信耶穌的人
[00:15:07.000 --> 00:15:10.000]  對方知道你是信耶穌
[00:15:10.000 --> 00:15:12.000]  有些人
[00:15:12.000 --> 00:15:14.000]  他真的信心軟弱
[00:15:14.000 --> 00:15:16.000]  他知道你是信耶穌
[00:15:16.000 --> 00:15:17.000]  他覺得
[00:15:17.000 --> 00:15:19.000]  他好心要提一提你
[00:15:19.000 --> 00:15:21.000]  我知道你們信耶穌的人
[00:15:21.000 --> 00:15:24.000]  是不會拜偶像的
[00:15:24.000 --> 00:15:25.000]  我提一提你
[00:15:25.000 --> 00:15:28.000]  這些食物是獻過祭的
[00:15:28.000 --> 00:15:30.000]  在他心目中
[00:15:30.000 --> 00:15:31.000]  他軟弱
[00:15:31.000 --> 00:15:33.000]  他覺得獻過祭的食物
[00:15:33.000 --> 00:15:36.000]  你吃了就好像拜偶像一樣
[00:15:36.000 --> 00:15:38.000]  所以我提一提你們
[00:15:38.000 --> 00:15:39.000]  信耶穌的
[00:15:39.000 --> 00:15:42.000]  這些就不要去吃了
[00:15:42.000 --> 00:15:44.000]  甚至有些軟弱的信徒
[00:15:44.000 --> 00:15:46.000]  真的這樣想
[00:15:46.000 --> 00:15:50.000]  這些食物比偶像還要大
[00:15:50.000 --> 00:15:51.000]  不好吃
[00:15:51.000 --> 00:15:53.000]  好像一番好意
[00:15:53.000 --> 00:15:55.000]  要幫你
[00:15:55.000 --> 00:15:58.000]  甚至好像救你
[00:15:58.000 --> 00:16:01.000]  如果有些人這樣說
[00:16:01.000 --> 00:16:02.000]  說到明
[00:16:02.000 --> 00:16:04.000]  那吃不吃
[00:16:04.000 --> 00:16:07.000]  就不吃
[00:16:07.000 --> 00:16:09.000]  不是食物本身是怎樣
[00:16:09.000 --> 00:16:12.000]  而是那個人的良心
[00:16:12.000 --> 00:16:14.000]  那個人的良心
[00:16:14.000 --> 00:16:15.000]  他提你
[00:16:15.000 --> 00:16:17.000]  他覺得基督徒
[00:16:17.000 --> 00:16:18.000]  是不會拜偶像的
[00:16:18.000 --> 00:16:19.000]  我提一提你
[00:16:19.000 --> 00:16:20.000]  你吃這些
[00:16:20.000 --> 00:16:21.000]  就好像拜偶像一樣
[00:16:21.000 --> 00:16:22.000]  所以提一提你
[00:16:22.000 --> 00:16:25.000]  食物有這樣的情況
[00:16:25.000 --> 00:16:26.000]  在這個時候
[00:16:26.000 --> 00:16:28.000]  為那個人
[00:16:28.000 --> 00:16:30.000]  為他良心的緣故
[00:16:30.000 --> 00:16:32.000]  就不要吃
[00:16:32.000 --> 00:16:34.000]  免得他跌倒
[00:16:34.000 --> 00:16:35.000]  免得他覺得
[00:16:35.000 --> 00:16:37.000]  基督徒都拜偶像
[00:16:37.000 --> 00:16:38.000]  在他心目中
[00:16:38.000 --> 00:16:40.000]  可能他都覺得
[00:16:40.000 --> 00:16:41.000]  吃這些偶像之物
[00:16:41.000 --> 00:16:42.000]  就是拜偶像
[00:16:42.000 --> 00:16:43.000]  基督徒吃
[00:16:43.000 --> 00:16:45.000]  你也是拜偶像
[00:16:45.000 --> 00:16:47.000]  那我都可以
[00:16:47.000 --> 00:16:49.000]  軟弱的基督徒會這樣想
[00:16:49.000 --> 00:16:50.000]  未信主的人
[00:16:50.000 --> 00:16:51.000]  將來都會這樣想
[00:16:51.000 --> 00:16:53.000]  他跌倒了
[00:16:53.000 --> 00:16:55.000]  那就不好
[00:16:55.000 --> 00:16:57.000]  為他緣故不要吃
[00:16:57.000 --> 00:17:00.000]  所以一個行動
[00:17:00.000 --> 00:17:03.000]  你選擇進行一個行動前
[00:17:03.000 --> 00:17:05.000]  你要想一想
[00:17:05.000 --> 00:17:07.000]  不是我自己喜不喜歡
[00:17:07.000 --> 00:17:09.000]  我有沒有自由
[00:17:09.000 --> 00:17:11.000]  你一定有這個自由
[00:17:11.000 --> 00:17:13.000]  或者你都很喜歡做
[00:17:13.000 --> 00:17:14.000]  但你想一想
[00:17:14.000 --> 00:17:16.000]  會不會令人跌倒
[00:17:16.000 --> 00:17:17.000]  如果令人跌倒
[00:17:17.000 --> 00:17:20.000]  就不要做
[00:17:20.000 --> 00:17:22.000]  在這裡
[00:17:22.000 --> 00:17:24.000]  來到一個很重要的位置
[00:17:24.000 --> 00:17:25.000]  去說
[00:17:25.000 --> 00:17:26.000]  保羅說
[00:17:26.000 --> 00:17:28.000]  所以你們或吃或喝
[00:17:28.000 --> 00:17:29.000]  無論做什麼
[00:17:29.000 --> 00:17:33.000]  都要為榮耀神而做
[00:17:33.000 --> 00:17:36.000]  不只是吃喝
[00:17:36.000 --> 00:17:39.000]  是你做什麼都是
[00:17:39.000 --> 00:17:41.000]  問問自己
[00:17:41.000 --> 00:17:43.000]  這件事榮不榮耀神
[00:17:43.000 --> 00:17:45.000]  神是否得著讚美
[00:17:45.000 --> 00:17:48.000]  人是否尊崇上帝
[00:17:48.000 --> 00:17:50.000]  如果我做完這件事
[00:17:50.000 --> 00:17:51.000]  人們會覺得
