
[00:00:00.000 --> 00:00:04.000]  (手挽手當炒)
[00:04:22.000 --> 00:04:24.000]  如果我是一個主
[00:04:24.000 --> 00:04:26.000]  如果這裡還是一個僕人的話
[00:04:26.000 --> 00:04:28.000]  我不用跟你簽納約
[00:04:28.000 --> 00:04:30.000]  因為我比祂高
[00:04:30.000 --> 00:04:32.000]  我的命令就是代表一切
[00:04:32.000 --> 00:04:36.000]  但是上帝在這一篇
[00:04:36.000 --> 00:04:39.000]  他講到他是耶和華的王
[00:04:39.000 --> 00:04:42.000]  他是願意跟我們一起
[00:04:42.000 --> 00:04:46.000]  其實他的位分比我們高很多
[00:04:46.000 --> 00:04:48.000]  但是他願意跟我們納約
[00:04:48.000 --> 00:04:50.000]  納的約是很多
[00:04:50.000 --> 00:04:53.000]  在聖經裡納了很多很多
[00:04:53.000 --> 00:04:56.000]  有恩典的約,有應許的約
[00:04:56.000 --> 00:04:59.000]  到前面的7篇
[00:04:59.000 --> 00:05:03.000]  7字大家知道在聖經裡代表什麼嗎?
[00:05:03.000 --> 00:05:05.000]  很完全
[00:05:05.000 --> 00:05:09.000]  上帝是一個很完全很完全的王
[00:05:09.000 --> 00:05:11.000]  所以詩人在100篇裡
[00:05:11.000 --> 00:05:13.000]  再做一個總結
[00:05:13.000 --> 00:05:16.000]  總結前面的7篇
[00:05:16.000 --> 00:05:20.000]  來撰寫這100篇
[00:05:20.000 --> 00:05:25.000]  這一篇是最簡單的
[00:05:25.000 --> 00:05:27.000]  五節的經文
[00:05:27.000 --> 00:05:29.000]  要分兩個大段
[00:05:29.000 --> 00:05:31.000]  就是一到三就是一個大段
[00:05:31.000 --> 00:05:34.000]  四到五又是一個大段
[00:05:34.000 --> 00:05:37.000]  兩個的結構都是很相似的
[00:05:37.000 --> 00:05:41.000]  前面是要我們一起來感謝神
[00:05:41.000 --> 00:05:43.000]  去重讚神
[00:05:43.000 --> 00:05:45.000]  為什麼呢?
[00:05:45.000 --> 00:05:47.000]  接下來就告訴你為什麼
[00:05:47.000 --> 00:05:50.000]  兩段的結構都是這樣
[00:05:50.000 --> 00:05:54.000]  在這100篇裡
[00:05:54.000 --> 00:05:58.000]  我們也叫做「清謝詩」
[00:05:58.000 --> 00:06:00.000]  也是重讚的詩
[00:06:00.000 --> 00:06:02.000]  兩個意思都是感謝
[00:06:02.000 --> 00:06:03.000]  是感謝
[00:06:03.000 --> 00:06:08.000]  所以怪不得保羅在監獄裡
[00:06:08.000 --> 00:06:10.000]  其實是不容易的
[00:06:10.000 --> 00:06:12.000]  但是在菲律賓書中
[00:06:12.000 --> 00:06:17.000]  我們看到他要叫我們
[00:06:17.000 --> 00:06:19.000]  不是呼籲
[00:06:19.000 --> 00:06:23.000]  是命令我們凡事謝恩
[00:06:23.000 --> 00:06:26.000]  在詩篇100篇裡
[00:06:26.000 --> 00:06:28.000]  雖然沒有說到凡事
[00:06:28.000 --> 00:06:31.000]  但是裡面的意思是
[00:06:31.000 --> 00:06:36.000]  當我們一息尚存的時候
[00:06:36.000 --> 00:06:39.000]  其實感恩、重讚上帝
[00:06:39.000 --> 00:06:41.000]  是我們離不開的
[00:06:41.000 --> 00:06:46.000]  我們唯一可以回應給神的回應
[00:06:46.000 --> 00:06:48.000]  這首歌更加特別
[00:06:48.000 --> 00:06:50.000]  你知道詩篇全部都是歌
[00:06:50.000 --> 00:06:53.000]  只差我們現在唱不出
[00:06:53.000 --> 00:06:56.000]  這首詩歌是以色列人
[00:06:56.000 --> 00:06:59.000]  當他進入聖殿的時候就去唱
[00:06:59.000 --> 00:07:01.000]  但是我發現
[00:07:01.000 --> 00:07:05.000]  這五節裡
[00:07:05.000 --> 00:07:08.000]  非常有前瞻性
[00:07:08.000 --> 00:07:12.000]  特別是第一節
[00:07:12.000 --> 00:07:16.000]  普天下當向耶和華歡呼
[00:07:16.000 --> 00:07:19.000]  我們先說普天下
[00:07:19.000 --> 00:07:20.000]  為什麼?
[00:07:20.000 --> 00:07:23.000]  這首詩歌明明說到
[00:07:23.000 --> 00:07:25.000]  以色列人去哪裡?
[00:07:25.000 --> 00:07:28.000]  去哪裡的時候要唱?
[00:07:28.000 --> 00:07:31.000]  進入聖殿的時候唱
[00:07:31.000 --> 00:07:33.000]  應該說是我們
[00:07:33.000 --> 00:07:36.000]  我們應該向耶和華歡呼
[00:07:36.000 --> 00:07:39.000]  但這句詩為什麼不是用我們?
[00:07:39.000 --> 00:07:41.000]  是用普天下
[00:07:41.000 --> 00:07:43.000]  這不單是中文
[00:07:43.000 --> 00:07:46.000]  中文看到這個字
[00:07:46.000 --> 00:07:47.000]  看到這個原文
[00:07:47.000 --> 00:07:49.000]  是用了普天下
[00:07:49.000 --> 00:07:51.000]  普天下這個
[00:07:51.000 --> 00:07:53.000]  我們剛剛過了聖誕節
[00:07:53.000 --> 00:07:55.000]  聖誕節有首歌叫做什麼?
[00:07:55.000 --> 00:07:59.000]  普天同慶
[00:07:59.000 --> 00:08:02.000]  當我們聖誕節
[00:08:02.000 --> 00:08:05.000]  你知道整個世界
[00:08:05.000 --> 00:08:07.000]  普天就是整個世界
[00:08:07.000 --> 00:08:08.000]  全部的人
[00:08:08.000 --> 00:08:11.000]  不管你信了耶穌還是不信耶穌
[00:08:11.000 --> 00:08:14.000]  你認識上帝有多深
[00:08:14.000 --> 00:08:16.000]  全部的人
[00:08:16.000 --> 00:08:17.000]  我們中文最好
[00:08:17.000 --> 00:08:20.000]  全部人
[00:08:20.000 --> 00:08:24.000]  全部人應該向耶和華歡呼
[00:08:24.000 --> 00:08:26.000]  普天下就是全天下的詩
[00:08:26.000 --> 00:08:27.000]  包羅一切
[00:08:27.000 --> 00:08:29.000]  很豐富
[00:08:29.000 --> 00:08:31.000]  沒有分泌到你是泰國
[00:08:31.000 --> 00:08:32.000]  我是香港
[00:08:32.000 --> 00:08:33.000]  我是英國
[00:08:33.000 --> 00:08:34.000]  我是美國
[00:08:34.000 --> 00:08:37.000]  沒有分泌到你是黑、白、紅、黃
[00:08:37.000 --> 00:08:40.000]  沒有分泌到你的皮膚的膚色
[00:08:40.000 --> 00:08:42.000]  也沒有分泌到你的地域
[00:08:42.000 --> 00:08:44.000]  也沒有分泌到你的來自
[00:08:44.000 --> 00:08:45.000]  就算泰國也好
[00:08:45.000 --> 00:08:47.000]  我們也會分泌到你是南部的
[00:08:47.000 --> 00:08:48.000]  你是北部的
[00:08:48.000 --> 00:08:50.000]  你是東北部的
[00:08:50.000 --> 00:08:53.000]  我們也會分泌到
[00:08:53.000 --> 00:08:56.000]  但是去到這裡的時候
[00:08:56.000 --> 00:09:00.000]  上帝物是這位詩人
[00:09:00.000 --> 00:09:02.000]  當他寫的時候
[00:09:02.000 --> 00:09:04.000]  他完全沒有分泌
[00:09:04.000 --> 00:09:07.000]  你知道猶太人對這件事很著重
[00:09:07.000 --> 00:09:08.000]  去到新約
[00:09:08.000 --> 00:09:12.000]  我們還看到這些傳統
[00:09:12.000 --> 00:09:15.000]  或者這種模式
[00:09:15.000 --> 00:09:17.000]  那些是外邦人
[00:09:17.000 --> 00:09:18.000]  在以色列人看我們
[00:09:18.000 --> 00:09:20.000]  我們是外邦人
[00:09:20.000 --> 00:09:21.000]  如果在聖經裡
[00:09:21.000 --> 00:09:23.000]  我們是野橄欖
[00:09:23.000 --> 00:09:26.000]  根本是不入流的
[00:09:26.000 --> 00:09:28.000]  但是竟然在這裡
[00:09:28.000 --> 00:09:31.000]  完全不分你和我
[00:09:31.000 --> 00:09:34.000]  是普天下
[00:09:34.000 --> 00:09:35.000]  看到嗎?
[00:09:35.000 --> 00:09:41.000]  當我們是一個外邦人
[00:09:41.000 --> 00:09:48.000]  這個人都可以來向神歡呼的時候
[00:09:48.000 --> 00:09:51.000]  這已經是恩典
[00:09:51.000 --> 00:09:56.000]  就好像現在連演唱會去撲飛
[00:09:56.000 --> 00:09:58.000]  透過演唱會
[00:09:58.000 --> 00:10:01.000]  你可以買到很貴的票
[00:10:01.000 --> 00:10:02.000]  有黃牛票
[00:10:02.000 --> 00:10:04.000]  或者你被人欺騙
[00:10:04.000 --> 00:10:05.000]  為什麼?
[00:10:05.000 --> 00:10:09.000]  你看現在什麼都可以WhatsApp
[00:10:09.000 --> 00:10:11.000]  什麼都可以電話
[00:10:11.000 --> 00:10:13.000]  為什麼不在電話裡看呢?
[00:10:13.000 --> 00:10:18.000]  因為去到那個場地
[00:10:18.000 --> 00:10:22.000]  去看到你所愛的在唱歌
[00:10:22.000 --> 00:10:25.000]  那個靈性是很不同的
[00:10:25.000 --> 00:10:26.000]  我現在沒有去看了
[00:10:26.000 --> 00:10:29.000]  以前我也很喜歡葉德嫻
[00:10:29.000 --> 00:10:32.000]  我去聽她的演唱會
[00:10:32.000 --> 00:10:34.000]  不知道你們喜不喜歡她
[00:10:34.000 --> 00:10:35.000]  我去聽演唱會
[00:10:35.000 --> 00:10:38.000]  真的很開心
[00:10:38.000 --> 00:10:41.000]  今天來到上帝的面前
[00:10:41.000 --> 00:10:43.000]  我們是一起去的
[00:10:43.000 --> 00:10:46.000]  是那種歡喜快樂的
[00:10:46.000 --> 00:10:49.000]  是普天下的有我份
[00:10:49.000 --> 00:10:51.000]  這個有我份
[00:10:51.000 --> 00:10:54.000]  是一個很深很深的
[00:10:54.000 --> 00:10:57.000]  不單只是表面字面的意義
[00:10:57.000 --> 00:11:00.000]  是一個屬靈深處裡
[00:11:00.000 --> 00:11:04.000]  來了一份很大很大的意義
[00:11:04.000 --> 00:11:05.000]  特別是今天
[00:11:05.000 --> 00:11:08.000]  我們再去看以色列的時候
[00:11:08.000 --> 00:11:09.000]  我告訴你
[00:11:09.000 --> 00:11:11.000]  連以色列的總理
[00:11:11.000 --> 00:11:14.000]  他都還沒有相信耶穌
[00:11:14.000 --> 00:11:17.000]  他都不可能忘記
[00:11:17.000 --> 00:11:22.000]  他要靠著耶穌得救
[00:11:22.000 --> 00:11:27.000]  他只知道他是神所揀選的子民
[00:11:27.000 --> 00:11:30.000]  所以你看不看到
[00:11:30.000 --> 00:11:32.000]  我們這個外邦人
[00:11:32.000 --> 00:11:34.000]  比起現在有很多很多
[00:11:34.000 --> 00:11:38.000]  神所揀選的子民
[00:11:38.000 --> 00:11:43.000]  是來得更加有為份
[00:11:43.000 --> 00:11:45.000]  所以我們覺得
[00:11:45.000 --> 00:11:49.000]  詩人寫到這句的時候
[00:11:49.000 --> 00:11:50.000]  是一早這麼多年前
[00:11:50.000 --> 00:11:52.000]  都預了你和我
[00:11:52.000 --> 00:11:55.000]  是非常有前瞻性的
[00:11:55.000 --> 00:11:57.000]  大家要留意
[00:11:57.000 --> 00:12:01.000]  接著又有一個七
[00:12:01.000 --> 00:12:04.000]  哪個字出現了?
[00:12:04.000 --> 00:12:06.000]  七次
[00:12:06.000 --> 00:12:09.000]  泰文的聖經就是「仲」
[00:12:09.000 --> 00:12:12.000]  「仲」的面很接近
[00:12:12.000 --> 00:12:14.000]  「當」
[00:12:14.000 --> 00:12:17.000]  「當當當當當當當」
[00:12:17.000 --> 00:12:18.000]  七個音
[00:12:18.000 --> 00:12:20.000]  七個音很完全
[00:12:20.000 --> 00:12:22.000]  因為音樂的表達
[00:12:22.000 --> 00:12:24.000]  也是一個完整的音
[00:12:24.000 --> 00:12:26.000]  接著你會加高低
[00:12:26.000 --> 00:12:29.000]  發展出很多很多美妙的
[00:12:29.000 --> 00:12:32.000]  敬拜師很多的音樂
[00:12:32.000 --> 00:12:33.000]  在這一書
[00:12:33.000 --> 00:12:37.000]  你不要小看這個「當」
[00:12:37.000 --> 00:12:40.000]  是一個命令的動詞
[00:12:40.000 --> 00:12:44.000]  不是靜止的一個名詞
[00:12:44.000 --> 00:12:46.000]  看到就算了
[00:12:46.000 --> 00:12:48.000]  是要做的
[00:12:48.000 --> 00:12:49.000]  你做不到
[00:12:49.000 --> 00:12:50.000]  今天學一點
[00:12:50.000 --> 00:12:51.000]  明天再學一點
[00:12:51.000 --> 00:12:53.000]  一路去學
[00:12:53.000 --> 00:12:55.000]  是終身學習的
[00:12:55.000 --> 00:12:59.000]  怎樣繼續再做好一點
[00:12:59.000 --> 00:13:01.000]  雖然我的名字叫高勳
[00:13:01.000 --> 00:13:03.000]  但去到高勳還不夠
[00:13:03.000 --> 00:13:06.000]  要去到上帝給我們的分數
[00:13:06.000 --> 00:13:09.000]  去到上帝給我們那種
[00:13:09.000 --> 00:13:14.000]  合乎神旨意的分數
[00:13:14.000 --> 00:13:18.000]  第一個環節在第一節裏
[00:13:18.000 --> 00:13:22.000]  普天下當向耶和華歡呼
[00:13:22.000 --> 00:13:25.000]  這句說到「當歡呼」
[00:13:25.000 --> 00:13:27.000]  你知不知道什麼是歡呼?
[00:13:27.000 --> 00:13:29.000]  你可不可以示範一次?
[00:13:29.000 --> 00:13:30.000]  我說一二三
[00:13:30.000 --> 00:13:31.000]  你們就示範歡呼
[00:13:31.000 --> 00:13:33.000]  一二三
[00:13:33.000 --> 00:13:35.000]  (歡呼)
[00:13:35.000 --> 00:13:37.000]  你們真的很有前執
[00:13:37.000 --> 00:13:39.000]  因為我們紅恩堂真的不同
[00:13:39.000 --> 00:13:41.000]  你們知道什麼是歡呼
[00:13:41.000 --> 00:13:45.000]  有一個師兄
[00:13:45.000 --> 00:13:48.000]  他試過叫弟兄姐妹們歡呼
[00:13:48.000 --> 00:13:50.000]  他們就大聲歡呼
[00:13:50.000 --> 00:13:54.000]  我不知道是不是開玩笑
[00:13:54.000 --> 00:13:57.000]  他就說你們再來一次歡呼
[00:13:57.000 --> 00:14:00.000]  你們太斯文了
[00:14:00.000 --> 00:14:02.000]  再歡呼
[00:14:02.000 --> 00:14:03.000]  你們剛才是讀歡呼
[00:14:03.000 --> 00:14:05.000]  已經提示了他們
[00:14:05.000 --> 00:14:07.000]  他們仍然大聲一點
[00:14:07.000 --> 00:14:09.000]  歡呼
[00:14:09.000 --> 00:14:19.000]  歡呼是由心裏面研發的
[00:14:19.000 --> 00:14:23.000]  你不會再理會環境
[00:14:23.000 --> 00:14:27.000]  我是傳道
[00:14:27.000 --> 00:14:28.000]  我是一盞
[00:14:28.000 --> 00:14:30.000]  我現在看足球
[00:14:30.000 --> 00:14:33.000]  安靜一點
[00:14:33.000 --> 00:14:35.000]  我其實沒有看足球
[00:14:35.000 --> 00:14:38.000]  但我在泰國學泰文的時候
[00:14:38.000 --> 00:14:41.000]  我的同學是很多國家都有的
[00:14:41.000 --> 00:14:42.000]  其中
[00:14:42.000 --> 00:14:44.000]  你想想已經是二十年前
[00:14:44.000 --> 00:14:45.000]  其中有一年
[00:14:45.000 --> 00:14:49.000]  在韓國做世界盃
[00:14:49.000 --> 00:14:52.000]  總之不知道什麼盃
[00:14:52.000 --> 00:14:55.000]  韓國的同學非常
[00:14:55.000 --> 00:14:58.000]  「來啊,去看球」
[00:14:58.000 --> 00:15:00.000]  我人生沒看過球
[00:15:00.000 --> 00:15:01.000]  我不懂得看
[00:15:01.000 --> 00:15:03.000]  「你來吧」
[00:15:03.000 --> 00:15:05.000]  「這次是在韓國打」
[00:15:05.000 --> 00:15:09.000]  「現在是韓國隊出場」
[00:15:09.000 --> 00:15:11.000]  跟著他去
[00:15:11.000 --> 00:15:12.000]  跟著他去
[00:15:12.000 --> 00:15:14.000]  才知道原來泰國裏面
[00:15:14.000 --> 00:15:17.000]  除了有華人街外
[00:15:17.000 --> 00:15:19.000]  也有韓國街
[00:15:19.000 --> 00:15:22.000]  有一個商場裏面
[00:15:22.000 --> 00:15:23.000]  一二三四五
[00:15:23.000 --> 00:15:26.000]  全部店舖都是賣韓國的東西
[00:15:26.000 --> 00:15:29.000]  連韓國的石碗
[00:15:29.000 --> 00:15:30.000]  金子
[00:15:30.000 --> 00:15:31.000]  也有很多碗
[00:15:31.000 --> 00:15:32.000]  原來在那個位置
[00:15:32.000 --> 00:15:35.000]  你就可以買到很多韓國的東西
[00:15:35.000 --> 00:15:36.000]  那個商場裏面
[00:15:36.000 --> 00:15:39.000]  就弄了一個很大的銀幕
[00:15:39.000 --> 00:15:41.000]  大家一起看
[00:15:41.000 --> 00:15:43.000]  我如果沒有印象錯
[00:15:43.000 --> 00:15:45.000]  他不知道是不是叫我們穿紅色衣服
[00:15:45.000 --> 00:15:47.000]  還是全場都是紅色
[00:15:47.000 --> 00:15:49.000]  總之
[00:15:49.000 --> 00:15:51.000]  他一進球
[00:15:51.000 --> 00:15:53.000]  如果我們弟兄看球
[00:15:53.000 --> 00:15:55.000]  或者姐妹看球
[00:15:55.000 --> 00:15:57.000]  你就知道會怎樣
[00:15:57.000 --> 00:15:58.000]  我也不懂
[00:15:58.000 --> 00:15:59.000]  「嘩」
[00:15:59.000 --> 00:16:01.000]  真的很開心
[00:16:01.000 --> 00:16:02.000]  我想問
[00:16:02.000 --> 00:16:03.000]  他們這麼開心
[00:16:03.000 --> 00:16:05.000]  他們有沒有用金收
[00:16:05.000 --> 00:16:07.000]  沒有的
[00:16:07.000 --> 00:16:10.000]  但他們就算韓國隊贏了
[00:16:10.000 --> 00:16:12.000]  政府會不會派給他們
[00:16:12.000 --> 00:16:13.000]  一人一萬元
[00:16:13.000 --> 00:16:15.000]  一萬韓元
[00:16:15.000 --> 00:16:16.000]  也沒有的
[00:16:16.000 --> 00:16:17.000]  什麼也沒有的
[00:16:17.000 --> 00:16:19.000]  但他們就是很開心
[00:16:19.000 --> 00:16:21.000]  自己的國家隊
[00:16:21.000 --> 00:16:23.000]  踢了一球進去
[00:16:23.000 --> 00:16:25.000]  他們就叫了很開心
[00:16:25.000 --> 00:16:28.000]  又打擊一下股
[00:16:28.000 --> 00:16:29.000]  總之很開心
[00:16:29.000 --> 00:16:31.000]  不過我看到電視裏面的人
[00:16:31.000 --> 00:16:32.000]  也很開心
[00:16:32.000 --> 00:16:34.000]  我們拍到那些啦啦隊
[00:16:34.000 --> 00:16:35.000]  你知道嗎?
[00:16:35.000 --> 00:16:37.000]  那種歡呼就是這樣
[00:16:37.000 --> 00:16:38.000]  如果相比我們
[00:16:38.000 --> 00:16:39.000]  平時我們說
[00:16:39.000 --> 00:16:41.000]  我們去敬拜向神歡呼
[00:16:41.000 --> 00:16:43.000]  其實我們剛才的師哥
[00:16:43.000 --> 00:16:44.000]  也去向神歡呼
[00:16:44.000 --> 00:16:46.000]  我們就很斯文
[00:16:46.000 --> 00:16:48.000]  但我們心裏面很澎湃
[00:16:48.000 --> 00:16:51.000]  當我們見到上帝的恩典
[00:16:51.000 --> 00:16:52.000]  為什麼剛才我說
[00:16:52.000 --> 00:16:55.000]  你再看看這些師哥
[00:16:55.000 --> 00:16:57.000]  再回去
[00:16:57.000 --> 00:16:59.000]  手手的師哥也說到
[00:16:59.000 --> 00:17:00.000]  上帝在過去
[00:17:00.000 --> 00:17:03.000]  給了我們很多很多的恩典
[00:17:03.000 --> 00:17:05.000]  我想你在心裏面
[00:17:05.000 --> 00:17:07.000]  向神發出這個
[00:17:07.000 --> 00:17:10.000]  嘩!上帝真是勁XX
[00:17:10.000 --> 00:17:12.000]  記不記得什麼叫勁XX
[00:17:12.000 --> 00:17:14.000]  嘩!很厲害的神
[00:17:14.000 --> 00:17:17.000]  用你的語言去歡呼
[00:17:17.000 --> 00:17:20.000]  這個歡呼這個字
[00:17:20.000 --> 00:17:23.000]  再加上普天下
[00:17:23.000 --> 00:17:25.000]  那個氣勢
[00:17:25.000 --> 00:17:28.000]  是非常配合
[00:17:28.000 --> 00:17:30.000]  而且是非常強大的
[00:17:30.000 --> 00:17:33.000]  這個歡呼這個字
[00:17:33.000 --> 00:17:35.000]  在舊約裏面
[00:17:35.000 --> 00:17:37.000]  我們說要用吹號角
[00:17:37.000 --> 00:17:39.000]  掌聲、琴聲
[00:17:39.000 --> 00:17:40.000]  來歌頌神
[00:17:40.000 --> 00:17:41.000]  要吹大聲
[00:17:41.000 --> 00:17:43.000]  那個字是一模一樣的
[00:17:43.000 --> 00:17:47.000]  就是那種向神發出的歡呼
[00:17:47.000 --> 00:17:49.000]  甚至乎
[00:17:49.000 --> 00:17:51.000]  這種歡呼是喜樂的
[00:17:51.000 --> 00:17:53.000]  是得勝的
[00:17:53.000 --> 00:17:57.000]  就好像約書亞帶領著那班以色列人
[00:17:57.000 --> 00:18:00.000]  去攻陷那班敵人的時候
[00:18:00.000 --> 00:18:02.000]  特別是耶利哥城
[00:18:02.000 --> 00:18:07.000]  城都未塌下來
[00:18:07.000 --> 00:18:08.000]  最後一下
[00:18:08.000 --> 00:18:12.000]  他們走了多少個圈?
[00:18:12.000 --> 00:18:13.000]  走了多少個圈?
[00:18:13.000 --> 00:18:14.000]  沒有人回答
[00:18:14.000 --> 00:18:16.000]  只是做手勢
[00:18:16.000 --> 00:18:20.000]  你回去看吧
[00:18:20.000 --> 00:18:22.000]  他們走了七個圈
[00:18:22.000 --> 00:18:23.000]  第七個圈
[00:18:23.000 --> 00:18:26.000]  他們一叫就塌了
[00:18:26.000 --> 00:18:28.000]  那種歡呼其實還未得勝
[00:18:28.000 --> 00:18:31.000]  但他們知道上帝應他們得勝
[00:18:31.000 --> 00:18:35.000]  一歡呼就塌下來
[00:18:35.000 --> 00:18:37.000]  你看到嗎?
[00:18:37.000 --> 00:18:38.000]  這個讓我看到
[00:18:38.000 --> 00:18:42.000]  當我們覺得現在很不容易的時候
[00:18:42.000 --> 00:18:44.000]  我們真的要看著
[00:18:44.000 --> 00:18:46.000]  這些聖經裏面這麼多人
[00:18:46.000 --> 00:18:48.000]  這麼多的事
[00:18:48.000 --> 00:18:49.000]  來到學校
[00:18:49.000 --> 00:18:51.000]  雖然我媽媽進了醫院
[00:18:51.000 --> 00:18:52.000]  三個星期了
[00:18:52.000 --> 00:18:53.000]  還未痊癒
[00:18:53.000 --> 00:18:57.000]  但我相信上帝一定有祂的美意
[00:18:57.000 --> 00:19:00.000]  這個要學習的
[00:19:00.000 --> 00:19:02.000]  第二個當
[00:19:02.000 --> 00:19:05.000]  當樂而時逢夜和華
[00:19:05.000 --> 00:19:07.000]  中文就是這樣
[00:19:07.000 --> 00:19:09.000]  可能中文的翻譯
[00:19:09.000 --> 00:19:10.000]  怕我們知道
[00:19:10.000 --> 00:19:14.000]  時逢根本不知道搞什麼鬼
[00:19:14.000 --> 00:19:16.000]  是否要負責任
[00:19:16.000 --> 00:19:18.000]  是否死死地氣
[00:19:18.000 --> 00:19:19.000]  是否很膚淺
[00:19:19.000 --> 00:19:24.000]  是否因為我是這個角色
[00:19:24.000 --> 00:19:27.000]  我要好好去做
[00:19:27.000 --> 00:19:29.000]  不是這麼簡單
[00:19:29.000 --> 00:19:32.000]  是傳樂意的心
[00:19:32.000 --> 00:19:33.000]  時逢
[00:19:33.000 --> 00:19:35.000]  當我們說今天
[00:19:35.000 --> 00:19:38.000]  如果我們主日崇拜
[00:19:38.000 --> 00:19:40.000]  英文是Sunday Service
[00:19:40.000 --> 00:19:42.000]  Service就很好
[00:19:42.000 --> 00:19:43.000]  外國人就很好
[00:19:43.000 --> 00:19:44.000]  經常提醒
[00:19:44.000 --> 00:19:47.000]  敬拜其實就是時逢
[00:19:47.000 --> 00:19:50.000]  敬拜和時逢
[00:19:50.000 --> 00:19:53.000]  在原文裡是一個字
[00:19:53.000 --> 00:19:57.000]  今天我們有招待
[00:19:57.000 --> 00:19:58.000]  我們有師事
[00:19:58.000 --> 00:20:00.000]  我們有師班員
[00:20:00.000 --> 00:20:01.000]  我們有師琴
[00:20:01.000 --> 00:20:02.000]  我們有IT部
[00:20:02.000 --> 00:20:04.000]  我們有主席
[00:20:04.000 --> 00:20:07.000]  每一個都有崗位的時逢
[00:20:07.000 --> 00:20:09.000]  或者之前我們有主日學的學生
