
[00:00:00.000 --> 00:00:02.240]  今早有無講過呢啲說話
[00:05:33.040 --> 00:05:35.040]  事實上係對好多基督徒嚟講
[00:05:35.040 --> 00:05:37.040]  都係一個
[00:05:37.040 --> 00:05:40.040]  即係點呢
[00:05:40.040 --> 00:05:41.040]  我知㗎啦
[00:05:41.040 --> 00:05:42.040]  應該嘅
[00:05:42.040 --> 00:05:43.040]  應該嘅
[00:05:43.040 --> 00:05:45.040]  不過
[00:05:45.040 --> 00:05:48.040]  今日我哋就同大家去破除下呢個
[00:05:48.040 --> 00:05:50.040]  應該嘅
[00:05:50.040 --> 00:05:52.040]  不過嘅掙扎好唔好
[00:05:52.040 --> 00:05:55.040]  弟兄姊妹你喺教會裏面
[00:05:55.040 --> 00:05:57.040]  常唔常見呢啲熟口熟面嘅東西
[00:05:57.040 --> 00:05:59.040]  奉獻箱啦
[00:05:59.040 --> 00:06:02.040]  全袋奉獻嘅奉獻袋啦
[00:06:02.040 --> 00:06:06.040]  呢個白色嗰個係我成長舞會嘅月捐封嚟㗎
[00:06:06.040 --> 00:06:09.040]  頭先我啱啱撞到阿展秋弟兄
[00:06:09.040 --> 00:06:11.040]  我見佢揸住個月捐封係貴教會嘅
[00:06:11.040 --> 00:06:15.040]  好多教會都會透過月捐封嘅方式
[00:06:15.040 --> 00:06:17.040]  嚟到鼓勵信眾
[00:06:17.040 --> 00:06:19.040]  特別係已經受浸嘅弟兄姊妹
[00:06:19.040 --> 00:06:23.040]  履行呢一個奉獻嘅責任或者權利
[00:06:23.040 --> 00:06:28.040]  通常一啲未信主嘅父母呢
[00:06:28.040 --> 00:06:33.040]  佢哋好擔心返教會啲兒女有兩樣嘢嘅
[00:06:33.040 --> 00:06:38.040]  我自細呢就爸爸媽媽係傳統拜偶像呀
[00:06:38.040 --> 00:06:41.040]  即係逢年過節即係人哋燒咩佢就拜乜嗰啲啦
[00:06:41.040 --> 00:06:44.040]  咁到我小五返教會嘅時候呢
[00:06:44.040 --> 00:06:47.040]  我爸爸媽媽都同意我去教會呀點解呢
[00:06:47.040 --> 00:06:50.040]  佢覺得去教會學乖呀嘛
[00:06:50.040 --> 00:06:52.040]  我媽第一句嘅回應就係
[00:06:52.040 --> 00:06:55.040]  跟你老師去教會好過你爛街呀衰仔咁樣
[00:06:55.040 --> 00:06:58.040]  因為我一時爛波地大㗎嘛
[00:06:58.040 --> 00:07:01.040]  爛波地大大家知係幾危險㗎啦
[00:07:01.040 --> 00:07:06.040]  咁所以華人嘅父母都知呢
[00:07:06.040 --> 00:07:09.040]  送啲仔女去教校讀書啦
[00:07:09.040 --> 00:07:11.040]  返教會都冇所謂啦
[00:07:11.040 --> 00:07:15.040]  不過一嚟到呢兩件事就實係假啦
[00:07:15.040 --> 00:07:17.040]  第一樣叫受浸
[00:07:17.040 --> 00:07:20.040]  因為對華人父母嚟講呢
[00:07:20.040 --> 00:07:22.040]  佢覺得受浸係真係入教啦
[00:07:22.040 --> 00:07:27.040]  你去教會玩下攞教會著數冇乜所謂
[00:07:27.040 --> 00:07:31.040]  阿仔返教會睇嚟都係鼓勵讀書嘅
[00:07:31.040 --> 00:07:34.040]  讀書乖啲咁樣
[00:07:34.040 --> 00:07:38.040]  你讀唔掂呢啲哥哥姐姐會幫你免費補習嘅
[00:07:38.040 --> 00:07:40.040]  咁所以啲父母覺得返教會冇問題呀
[00:07:40.040 --> 00:07:43.040]  等於去教會學讀書好嘢嚟㗎
[00:07:43.040 --> 00:07:47.040]  不過當佢返返下返到有一個位
[00:07:47.040 --> 00:07:51.040]  有啲青年人呀特別返去同爸爸媽媽講
[00:07:51.040 --> 00:07:53.040]  我想受浸啦
[00:07:53.040 --> 00:07:57.040]  啲父母呢就可能有好大嘅反應
[00:07:57.040 --> 00:08:00.040]  差唔多呢如果你要受浸呢
[00:08:00.040 --> 00:08:02.040]  就世係假
[00:08:02.040 --> 00:08:05.040]  你要受浸呢你就唔好做我仔女咁
[00:08:05.040 --> 00:08:06.040]  差唔多要割裂個關係
[00:08:06.040 --> 00:08:08.040]  因為有啲父母會擔心乜嘢呢
[00:08:08.040 --> 00:08:10.040]  佢覺得你正式入教之後呢
[00:08:10.040 --> 00:08:12.040]  到佢百年歸老嘅時候呢
[00:08:12.040 --> 00:08:14.040]  聽講就唔裝香㗎嘛
[00:08:14.040 --> 00:08:16.040]  你啲教徒唔裝香㗎嘛
[00:08:16.040 --> 00:08:19.040]  話我淨係食你啲鮮花呀食唔夠食㗎喎
[00:08:19.040 --> 00:08:21.040]  我要裝香先夠食㗎嘛
[00:08:21.040 --> 00:08:24.040]  又唔燒嘢畀我咁我又冇bans落去洗㗎嘛
[00:08:24.040 --> 00:08:28.040]  又唔燒嗰啲樓畀我又冇麻雀燒畀我咁
[00:08:28.040 --> 00:08:29.040]  無得打
[00:08:29.040 --> 00:08:31.040]  佢哋好多佢哋嘅迷思覺得
[00:08:31.040 --> 00:08:35.040]  我嘅仔女入咗教呢就禮真的
[00:08:35.040 --> 00:08:40.040]  所以你一同佢講受浸呢佢哋會有抗拒
[00:08:40.040 --> 00:08:44.040]  所以當我作為一個執事去默會嘅時候呢
[00:08:44.040 --> 00:08:46.040]  即係參與配合同工去默會呢
[00:08:46.040 --> 00:08:47.040]  有時同工都會分享
[00:08:47.040 --> 00:08:49.040]  有啲年青人都想受浸
[00:08:49.040 --> 00:08:51.040]  不過父母有好大嘅抗拒
[00:08:51.040 --> 00:08:54.040]  通常我哋都會用緩兵之計嘅
[00:08:54.040 --> 00:08:58.040]  即係鼓勵個青年人喺屋企做好啲見證啦
[00:08:58.040 --> 00:08:59.040]  感化個父母啦
[00:08:59.040 --> 00:09:04.040]  無謂喺受浸嘅問題上搞到好似即係分裂咁啦
[00:09:04.040 --> 00:09:08.040]  第二樣你估佢哋最擔心係咩啦
[00:09:08.040 --> 00:09:11.040]  大家諗到啦
[00:09:11.040 --> 00:09:13.040]  奉獻呀
[00:09:13.040 --> 00:09:17.040]  香港嘅人呢就對基督教呢就識啲唔識啲㗎喎
[00:09:17.040 --> 00:09:19.040]  點解識啲唔識啲呢
[00:09:19.040 --> 00:09:23.040]  聽講你返教會要抽佣㗎喎
[00:09:23.040 --> 00:09:27.040]  即係要添香油㗎喎
[00:09:27.040 --> 00:09:29.040]  佢哋會用啲觀念去諗
[00:09:29.040 --> 00:09:34.040]  就係好似你賺十蚊要比一蚊㗎喎
[00:09:34.040 --> 00:09:35.040]  佢哋聽過㗎喎
[00:09:35.040 --> 00:09:36.040]  佢哋知㗎喎
[00:09:36.040 --> 00:09:40.040]  佢哋聽過咩十捐一㗎喎
[00:09:40.040 --> 00:09:42.040]  我哋講嘅十一奉獻喎
[00:09:42.040 --> 00:09:45.040]  佢就覺得阿仔你讀書嘅時候
[00:09:45.040 --> 00:09:48.040]  返教會食教會嘅玩教會冇所謂呀
[00:09:48.040 --> 00:09:50.040]  到你做嘢嘅時候
[00:09:50.040 --> 00:09:53.040]  我記得我1984年啱啱出嚟教書
[00:09:53.040 --> 00:09:56.040]  第一個月嘅月薪係四千七百蚊高唔高呀
[00:09:56.040 --> 00:09:57.040]  高呀係囉
[00:09:57.040 --> 00:09:59.040]  所以教書嗰陣時真係好正㗎
[00:09:59.040 --> 00:10:03.040]  因為呢就有穩定收入仲係半日安嚟㗎喎
[00:10:03.040 --> 00:10:06.040]  即係1984年仲係上下晝班嘅日子
[00:10:06.040 --> 00:10:09.040]  而家你啲書全部讀全日制啦
[00:10:09.040 --> 00:10:12.040]  嗰陣時我啲同事真係一點鐘就走曬㗎啦
[00:10:12.040 --> 00:10:14.040]  所以我三點鐘走
[00:10:14.040 --> 00:10:17.040]  我校長已經覺得阿富城真係一個好勤力嘅同事
[00:10:17.040 --> 00:10:19.040]  我返屋企瞓眼教㗎咋其實
[00:10:19.040 --> 00:10:21.040]  嗰啲日子
[00:10:21.040 --> 00:10:26.040]  如果十分一奉獻咁咪抽咗四百七十五蚊去囉
[00:10:26.040 --> 00:10:30.040]  佢哋好擔心兒女將薪金攞返教會
[00:10:30.040 --> 00:10:32.040]  唔畀家用
[00:10:32.040 --> 00:10:34.040]  唔供養佢哋
[00:10:34.040 --> 00:10:37.040]  教會做咗佢哋嘅父母咁
[00:10:37.040 --> 00:10:39.040]  所以佢哋好擔心
[00:10:39.040 --> 00:10:43.040]  我唔知你信主年青嘅時候有冇遇過啲咁嘅情況
[00:10:43.040 --> 00:10:47.040]  又或者你係未信主之前
[00:10:47.040 --> 00:10:49.040]  你啲仔女信咗耶穌啦
[00:10:49.040 --> 00:10:53.040]  跟住佢做嘢呢你真係好擔心佢呢
[00:10:53.040 --> 00:10:55.040]  拎咗啲錢返教會
[00:10:55.040 --> 00:10:59.040]  當然我哋都有聽過一啲比較極端嘅例子
[00:10:59.040 --> 00:11:01.040]  真係有啲教派呢
[00:11:01.040 --> 00:11:04.040]  係即係即係好似洗腦咁呢叫啲信眾呢
[00:11:04.040 --> 00:11:08.040]  真係出糧呢唔畀家用父母拎曬啲錢去教會咁
[00:11:08.040 --> 00:11:10.040]  當然嗰啲係極端嘅例子
[00:11:10.040 --> 00:11:13.040]  頂姐妹我哋中國人有句說話叫做
[00:11:13.040 --> 00:11:15.040]  講錢就
[00:11:15.040 --> 00:11:17.040]  你唔好同我借錢呀
[00:11:17.040 --> 00:11:20.040]  講錢就失感情啦
[00:11:20.040 --> 00:11:22.040]  耶穌講唔講錢㗎
[00:11:22.040 --> 00:11:24.040]  耶穌講
[00:11:24.040 --> 00:11:28.040]  喺聖經裏面耶穌講嘅大概三十八個比喻裏面
[00:11:28.040 --> 00:11:31.040]  有十六個都同錢有關嘅
[00:11:31.040 --> 00:11:35.040]  我哋可以睇到耶穌對重視嗰啲跟隨者
[00:11:35.040 --> 00:11:38.040]  即係你同我作為耶穌嘅門徒
[00:11:38.040 --> 00:11:42.040]  佢對錢嘅態度係非常之重要
[00:11:42.040 --> 00:11:46.040]  例如我哋好熟悉嘅呢一節嘅經文
[00:11:46.040 --> 00:11:53.040]  耶穌喺登山補訓呢個講道天國子民嗰個大獻章嘅時候
[00:11:53.040 --> 00:11:55.040]  佢細不兩立嘅講咗呢段說話
[00:11:55.040 --> 00:11:57.040]  一齊讀藍色嘅紙
[00:11:57.040 --> 00:11:58.040]  開始
[00:11:58.040 --> 00:12:01.040]  一個人不能侍奉兩個主
[00:12:01.040 --> 00:12:04.040]  不是惡者過愛那個
[00:12:04.040 --> 00:12:07.040]  就是眾者過興那個
[00:12:07.040 --> 00:12:10.040]  你們不能又侍奉神
[00:12:10.040 --> 00:12:12.040]  又侍奉馬門
[00:12:12.040 --> 00:12:14.040]  馬門嘅意思即係財力
[00:12:14.040 --> 00:12:18.040]  咁係咪基督教係抗拒人哋擁有金錢嘅呢
[00:12:18.040 --> 00:12:19.040]  唔係
[00:12:19.040 --> 00:12:26.040]  基督信仰對人擁有財富係體為上帝嘅賜福
[00:12:26.040 --> 00:12:32.040]  不過嗰個擁有嘅方法必須要合實嘅心意
[00:12:32.040 --> 00:12:34.040]  舉一個好簡單嘅例
[00:12:34.040 --> 00:12:36.040]  我92年做校長
[00:12:36.040 --> 00:12:39.040]  個風聲都未公佈
[00:12:39.040 --> 00:12:40.040]  但係呢
[00:12:40.040 --> 00:12:43.040]  有一個書商已經收到風聲
[00:12:43.040 --> 00:12:45.040]  我會做校長
[00:12:45.040 --> 00:12:48.040]  佢第一時間嚟要請我食飯
[00:12:48.040 --> 00:12:50.040]  咁老友你哋
[00:12:50.040 --> 00:12:53.040]  大家諗到咩原因佢第一時間要嚟請我食飯
[00:12:53.040 --> 00:12:57.040]  佢話你主任 唔係你主任 你校長
[00:12:57.040 --> 00:12:58.040]  我話你事慣一句
[00:12:58.040 --> 00:13:00.040]  請我食飯 好呀 過隔離嗰間茶餐廳食
[00:13:00.040 --> 00:13:01.040]  佢話唔得
[00:13:01.040 --> 00:13:05.040]  校長嘛 梗係要去酒店食
[00:13:05.040 --> 00:13:07.040]  嗰陣時我原任嗰間校係沙田
[00:13:07.040 --> 00:13:10.040]  沙田有間叫帝都
[00:13:10.040 --> 00:13:13.040]  嗰度食 咁好啦去啦去啦
[00:13:13.040 --> 00:13:16.040]  去到打開餐牌Set Lunch 囉係咪
[00:13:16.040 --> 00:13:18.040]  即係嗰啲標準嘅午餐
[00:13:18.040 --> 00:13:21.040]  佢話點得呀校長梗係食牛扒啦
[00:13:21.040 --> 00:13:24.040]  咁我話好啦好啦牛扒啦
[00:13:24.040 --> 00:13:27.040]  唔得呀 淨係牛扒要加隻龍蝦
[00:13:27.040 --> 00:13:29.040]  即係牛扒龍蝦餐
[00:13:29.040 --> 00:13:31.040]  咁樣款待我
[00:13:31.040 --> 00:13:33.040]  其中得一個原因嘅咋嘛
[00:13:33.040 --> 00:13:35.040]  你估佢真係同你老友呀
[00:13:35.040 --> 00:13:36.040]  咩原因呀
[00:13:36.040 --> 00:13:38.040]  因為希望同我建立呢種關係
[00:13:38.040 --> 00:13:40.040]  因為我喺新教校
[00:13:40.040 --> 00:13:41.040]  我係最高領導人
[00:13:41.040 --> 00:13:43.040]  仲係講緊92年
[00:13:43.040 --> 00:13:47.040]  嗰個選書嘅程序都未咁嚴謹嘅時候
[00:13:47.040 --> 00:13:49.040]  校長絕對有影響力
[00:13:49.040 --> 00:13:51.040]  用乜嘢書
[00:13:51.040 --> 00:13:53.040]  所以如果佢同我建立咗呢種
[00:13:53.040 --> 00:13:56.040]  即係走肉朋友嘅關係呢
[00:13:56.040 --> 00:14:00.040]  我又好撚咁樣去享受佢提供嘅酒水呀
[00:14:00.040 --> 00:14:03.040]  甚至更豪華嘅款待
[00:14:03.040 --> 00:14:05.040]  咁佢個出版社
[00:14:05.040 --> 00:14:09.040]  我用佢出版社嘅書咪即係印銀紙囉
[00:14:09.040 --> 00:14:11.040]  丙姐妹
[00:14:11.040 --> 00:14:15.040]  當我如果用一啲唔合神嘅心意
[00:14:15.040 --> 00:14:19.040]  就係我哋不能護者愛那一個
[00:14:19.040 --> 00:14:22.040]  而擁有嘅財富
[00:14:22.040 --> 00:14:25.040]  嗰啲就係呢節經文所講嘅事情
[00:14:25.040 --> 00:14:28.040]  但係如果話你做咗校長啦
[00:14:28.040 --> 00:14:30.040]  於是你薪勞咗啦
[00:14:30.040 --> 00:14:32.040]  於是你嘅人工呢就高咗啦
[00:14:32.040 --> 00:14:33.040]  於是我收入高咗
[00:14:33.040 --> 00:14:35.040]  我奉獻多咗呢個正唔正常呀
[00:14:35.040 --> 00:14:37.040]  我鼓勵你哋代代當中
[00:14:37.040 --> 00:14:39.040]  你哋如果係做生意嘅
[00:14:39.040 --> 00:14:41.040]  你有好嘅業績
[00:14:41.040 --> 00:14:45.040]  你喺工作上有好嘅升遷
[00:14:45.040 --> 00:14:49.040]  呢個絕對都係上帝嘅祝福
[00:14:49.040 --> 00:14:52.040]  錢同信仰有密切嘅關係
[00:14:52.040 --> 00:14:54.040]  我哋對錢嘅態度係點
[00:14:54.040 --> 00:14:57.040]  我哋同神嘅關係係點
[00:14:57.040 --> 00:14:58.040]  咁抽象嘅
[00:14:58.040 --> 00:14:59.040]  具體啲呢
[00:14:59.040 --> 00:15:00.040]  具體啲
[00:15:00.040 --> 00:15:03.040]  我哋就用路加福音第十二章三十四節
[00:15:03.040 --> 00:15:04.040]  一齊讀開始
[00:15:04.040 --> 00:15:07.040]  因為你門的財寶在哪裡
[00:15:07.040 --> 00:15:11.040]  你門的心也在哪裡
[00:15:11.040 --> 00:15:15.040]  我有一個好心儀嘅男歌星
[00:15:15.040 --> 00:15:17.040]  叫做林子祥
[00:15:17.040 --> 00:15:18.040]  識唔識呀
[00:15:18.040 --> 00:15:19.040]  識呀
[00:15:19.040 --> 00:15:22.040]  睇你年紀個個都係林子祥嗰啲歌迷掛
[00:15:22.040 --> 00:15:27.040]  即係分分鐘需要你呀嗰啲咁
[00:15:27.040 --> 00:15:28.040]  咁呢
[00:15:28.040 --> 00:15:33.040]  喺十月初佢開兩開幾場演唱會
[00:15:33.040 --> 00:15:36.040]  佢七十八歲㗎喇喎
[00:15:36.040 --> 00:15:37.040]  咁呢
[00:15:37.040 --> 00:15:40.040]  我就因為心儀嘅歌星
[00:15:40.040 --> 00:15:43.040]  咁所以我就去買飛
[00:15:43.040 --> 00:15:46.040]  買咗一場星期六嘅
[00:15:46.040 --> 00:15:48.040]  諗一諗
[00:15:48.040 --> 00:15:51.040]  聽得幾次得一次啦七十八歲嘛
[00:15:51.040 --> 00:15:53.040]  點知仲入得開呀
[00:15:53.040 --> 00:15:54.040]  唔好啦
[00:15:54.040 --> 00:15:55.040]  唔夠後嘅聽一場
[00:15:55.040 --> 00:15:56.040]  買多場
[00:15:56.040 --> 00:15:57.040]  星期日
[00:15:57.040 --> 00:15:59.040]  都畀我買到
[00:15:59.040 --> 00:16:00.040]  而且每一場呢
[00:16:00.040 --> 00:16:04.040]  都買多一張請自己啲老友嘅一齊去
[00:16:04.040 --> 00:16:06.040]  買咗四張
[00:16:06.040 --> 00:16:07.040]  咁呢
[00:16:07.040 --> 00:16:10.040]  我平時去聽演唱會呢係買最平嗰啲飛嘅
[00:16:10.040 --> 00:16:12.040]  因為我淨係享受嗰種感覺嘅啫
[00:16:12.040 --> 00:16:14.040]  前後冇乜所謂嘅
[00:16:14.040 --> 00:16:16.040]  咁今次唔係
[00:16:16.040 --> 00:16:18.040]  聽得一次得一次
[00:16:18.040 --> 00:16:21.040]  想買最貴嘅飛買曬
[00:16:21.040 --> 00:16:24.040]  你唔好以為你有錢好多人都有錢呀
[00:16:24.040 --> 00:16:26.040]  跟住買九百八十蚊嘅飛
[00:16:26.040 --> 00:16:28.040]  嘩對我嚟講都已經好貴呀
[00:16:28.040 --> 00:16:31.040]  因為我由嗰啲388咁呀
[00:16:31.040 --> 00:16:33.040]  一路買㗎咋嘛
[00:16:33.040 --> 00:16:35.040]  九百八十
[00:16:35.040 --> 00:16:37.040]  嘩咁九百八十我買四張喎
[00:16:37.040 --> 00:16:38.040]  洗幾多錢呀
[00:16:38.040 --> 00:16:40.040]  接近四千蚊啦
[00:16:40.040 --> 00:16:43.040]  其實都係坐山頂
[00:16:43.040 --> 00:16:45.040]  咁呢入到去之後
[00:16:45.040 --> 00:16:47.040]  第二晚
[00:16:47.040 --> 00:16:50.040]  坐我後面有大概六個人
[00:16:50.040 --> 00:16:52.040]  你知啦林子祥啲歌大家好熟嘛
[00:16:52.040 --> 00:16:53.040]  一起前奏呢
[00:16:53.040 --> 00:16:56.040]  其實全場都喺度唱嘅啫
[00:16:56.040 --> 00:16:58.040]  點解後面嗰咋人唱得好興奮
[00:16:58.040 --> 00:17:00.040]  不過全部都走音嘅
[00:17:00.040 --> 00:17:02.040]  但佢哋唱得好投入
[00:17:02.040 --> 00:17:04.040]  我唔好意思拎轉頭話唔該
[00:17:04.040 --> 00:17:07.040]  算啦人哋入嚟都係想高興下啫
