
[00:00:00.000 --> 00:00:05.000]  吾皇萬歲萬歲萬萬歲
[00:02:48.000 --> 00:02:50.000]  就是另外一件事
[00:02:50.000 --> 00:02:53.000]  詩篇23篇第4節
[00:02:53.000 --> 00:02:55.000]  他使我的靈魂蘇醒
[00:02:55.000 --> 00:02:59.000]  為自己的名引導我走異路
[00:02:59.000 --> 00:03:03.000]  我雖然行過死刃的幽谷
[00:03:03.000 --> 00:03:05.000]  沒有一個人不會死
[00:03:05.000 --> 00:03:10.000]  但遭不遭害?一定遭害
[00:03:10.000 --> 00:03:15.000]  但下面他說也不怕遭害
[00:03:15.000 --> 00:03:19.000]  因為你與我同在
[00:03:19.000 --> 00:03:21.000]  你有耶穌同在就不會遭害
[00:03:21.000 --> 00:03:25.000]  沒有耶穌同在就一定死
[00:03:25.000 --> 00:03:28.000]  死到永遠,滅亡
[00:03:28.000 --> 00:03:29.000]  清楚了嗎?
[00:03:29.000 --> 00:03:33.000]  所以基督耶穌給我們的信息告訴我們
[00:03:33.000 --> 00:03:37.000]  天國不是死後想靈魂搬家搬到那裡永恆
[00:03:37.000 --> 00:03:39.000]  不是
[00:03:39.000 --> 00:03:43.000]  基督的降生、基督的受死、基督的復活
[00:03:43.000 --> 00:03:46.000]  已經發生了
[00:03:46.000 --> 00:03:48.000]  是事實、是歷史,是無法改變的
[00:03:48.000 --> 00:03:52.000]  還有一件事,教會很少提及
[00:03:52.000 --> 00:03:54.000]  我想你幾年都沒聽過
[00:03:54.000 --> 00:03:56.000]  基督的升天
[00:03:56.000 --> 00:03:59.000]  你何時聽我講基督升天的道理給你聽
[00:03:59.000 --> 00:04:01.000]  很少講
[00:04:01.000 --> 00:04:04.000]  他不升天他怎麼會回來
[00:04:04.000 --> 00:04:06.000]  這是一個邏輯
[00:04:06.000 --> 00:04:09.000]  他還要再來
[00:04:09.000 --> 00:04:12.000]  所以耶穌升天,耶穌還會回來
[00:04:12.000 --> 00:04:19.000]  這是我們信仰福音的傳辟福音
[00:04:19.000 --> 00:04:23.000]  那些房子應該有五支裝
[00:04:23.000 --> 00:04:25.000]  如果裝了兩支半
[00:04:25.000 --> 00:04:28.000]  你說黑色暴雨的時候
[00:04:28.000 --> 00:04:30.000]  衝了山泥
[00:04:30.000 --> 00:04:32.000]  那些房子危不危險
[00:04:32.000 --> 00:04:36.000]  所以很多信徒遇到小小事件
[00:04:36.000 --> 00:04:39.000]  自然災害、人為的問題
[00:04:39.000 --> 00:04:42.000]  就怕得七彩一樣
[00:04:42.000 --> 00:04:47.000]  怕什麼
[00:04:47.000 --> 00:04:49.000]  你走過死人的幽谷
[00:04:49.000 --> 00:04:51.000]  一定會遭害
[00:04:51.000 --> 00:04:53.000]  不過詩人已經很清楚地說
[00:04:53.000 --> 00:04:55.000]  也不怕遭害
[00:04:55.000 --> 00:04:57.000]  下面怎麼說
[00:04:57.000 --> 00:04:59.000]  說啊,你不說就糟了
[00:04:59.000 --> 00:05:01.000]  下面說下去
[00:05:01.000 --> 00:05:03.000]  因為
[00:05:03.000 --> 00:05:05.000]  誰是你啊
[00:05:05.000 --> 00:05:07.000]  專科醫生啊
[00:05:07.000 --> 00:05:09.000]  你的親人啊
[00:05:09.000 --> 00:05:12.000]  不是,是耶穌
[00:05:12.000 --> 00:05:14.000]  是這位基督
[00:05:14.000 --> 00:05:17.000]  不要只說神的字
[00:05:17.000 --> 00:05:19.000]  拜神都叫神
[00:05:19.000 --> 00:05:21.000]  是不是
[00:05:21.000 --> 00:05:23.000]  伊斯蘭人說他是神,真主
[00:05:23.000 --> 00:05:26.000]  天主教又說他是神
[00:05:26.000 --> 00:05:28.000]  個個都說他是神
[00:05:28.000 --> 00:05:30.000]  我神很偉大很偉大
[00:05:30.000 --> 00:05:33.000]  但是偉大的神你不相信他就是基督
[00:05:33.000 --> 00:05:35.000]  就是道成肉身的那位耶穌
[00:05:35.000 --> 00:05:39.000]  猶太人今天的慘況就是這樣
[00:05:39.000 --> 00:05:42.000]  他到今天都不相信
[00:05:42.000 --> 00:05:45.000]  還有一段時間的
[00:05:45.000 --> 00:05:48.000]  只要他不承認耶穌是基督
[00:05:48.000 --> 00:05:52.000]  大災難一定會淋到他們身上
[00:05:52.000 --> 00:05:55.000]  真的說的
[00:05:55.000 --> 00:05:57.000]  今天和大家看這個題目
[00:05:57.000 --> 00:05:59.000]  認識神的摩西
[00:05:59.000 --> 00:06:00.000]  很簡單
[00:06:00.000 --> 00:06:03.000]  我知道我時間有限
[00:06:03.000 --> 00:06:07.000]  所以30分鐘其實不夠我講
[00:06:07.000 --> 00:06:10.000]  你知道我沈氣
[00:06:10.000 --> 00:06:12.000]  再說
[00:06:12.000 --> 00:06:16.000]  不過你約了人吃午餐怎麼辦
[00:06:16.000 --> 00:06:17.000]  不過我講件事實給你聽
[00:06:17.000 --> 00:06:19.000]  我今天只講一個主題
[00:06:19.000 --> 00:06:24.000]  你認不認識這位神,這位耶穌
[00:06:24.000 --> 00:06:26.000]  最重要的一件事剛才讀經
[00:06:26.000 --> 00:06:28.000]  不是你認不認識他
[00:06:28.000 --> 00:06:30.000]  不是你知不知道他
[00:06:30.000 --> 00:06:36.000]  你認識他,他認不認識你
[00:06:36.000 --> 00:06:39.000]  今天你都不知道他認不認識你
[00:06:39.000 --> 00:06:42.000]  將來最怕一件事就是你以為
[00:06:42.000 --> 00:06:45.000]  罕然無據去見他
[00:06:45.000 --> 00:06:47.000]  耶穌怎麼說
[00:06:47.000 --> 00:06:50.000]  我不認識你
[00:06:50.000 --> 00:06:53.000]  不是面不面蒙的問題
[00:06:53.000 --> 00:06:57.000]  是永恆的問題,弟兄姊妹
[00:06:57.000 --> 00:06:58.000]  我舉一個例子
[00:06:58.000 --> 00:07:03.000]  這個例子不一定是金科玉律
[00:07:03.000 --> 00:07:06.000]  如果這本聖經全是講耶穌的
[00:07:06.000 --> 00:07:08.000]  你都沒有看過
[00:07:08.000 --> 00:07:12.000]  你認識多少人
[00:07:12.000 --> 00:07:17.000]  我是說你識字的人
[00:07:17.000 --> 00:07:22.000]  你可以看很多手機資訊的人
[00:07:22.000 --> 00:07:26.000]  你財經界是專科
[00:07:26.000 --> 00:07:28.000]  醫學界是專科
[00:07:28.000 --> 00:07:30.000]  你識很多很多東西
[00:07:30.000 --> 00:07:32.000]  但你不認識耶穌
[00:07:32.000 --> 00:07:35.000]  你可以很多方面成功
[00:07:35.000 --> 00:07:37.000]  但我恐怕一件事
[00:07:37.000 --> 00:07:39.000]  今生你活得精彩
[00:07:39.000 --> 00:07:43.000]  不過永生如果悲慘可憐的話
[00:07:43.000 --> 00:07:46.000]  人生會是什麼
[00:07:46.000 --> 00:07:49.000]  信耶穌得什麼
[00:07:49.000 --> 00:07:51.000]  不是人生嗎
[00:07:51.000 --> 00:07:52.000]  耶穌說的
[00:07:52.000 --> 00:07:55.000]  我來了是要叫人得生命
[00:07:55.000 --> 00:07:57.000]  活得豐盛
[00:07:57.000 --> 00:08:00.000]  只要我這生命活得光光彩彩
[00:08:00.000 --> 00:08:03.000]  這樣就行了
[00:08:03.000 --> 00:08:05.000]  光彩不光彩都走過一條路
[00:08:05.000 --> 00:08:09.000]  最後床位都是兩尺半
[00:08:09.000 --> 00:08:12.000]  三六尺長
[00:08:12.000 --> 00:08:14.000]  動一動手就不是了
[00:08:14.000 --> 00:08:17.000]  動一動手就化灰了
[00:08:17.000 --> 00:08:20.000]  一尺多二尺高
[00:08:20.000 --> 00:08:22.000]  我不是說
[00:08:22.000 --> 00:08:26.000]  新年快到了你說什麼就什麼
[00:08:26.000 --> 00:08:28.000]  如果言語不好
[00:08:28.000 --> 00:08:31.000]  我送幾個灰塵給你
[00:08:31.000 --> 00:08:34.000]  很棒的
[00:08:34.000 --> 00:08:36.000]  弟兄姐妹
[00:08:36.000 --> 00:08:37.000]  我講的是真實
[00:08:37.000 --> 00:08:39.000]  一到我這個年紀
[00:08:39.000 --> 00:08:41.000]  我真的想這些問題
[00:08:41.000 --> 00:08:44.000]  我曾經和我的孩子商量
[00:08:44.000 --> 00:08:46.000]  綠化了就算了
[00:08:46.000 --> 00:08:48.000]  不用這麼笨
[00:08:48.000 --> 00:08:52.000]  睡在這裡不睡在那裡
[00:08:52.000 --> 00:08:54.000]  將來你哥哥不在了
[00:08:54.000 --> 00:08:57.000]  還找人來搞事
[00:08:57.000 --> 00:09:00.000]  扔了我下海
[00:09:00.000 --> 00:09:06.000]  以後你游泳就記得我了
[00:09:06.000 --> 00:09:07.000]  是不是
[00:09:07.000 --> 00:09:09.000]  這個是題外話
[00:09:09.000 --> 00:09:11.000]  今天和大家看這個話題
[00:09:11.000 --> 00:09:13.000]  認識神的摩西
[00:09:13.000 --> 00:09:16.000]  我想透過歷史上發生的事件
[00:09:16.000 --> 00:09:20.000]  以色列人本來要大遭毀滅
[00:09:20.000 --> 00:09:22.000]  如果上帝只要發脾氣
[00:09:22.000 --> 00:09:23.000]  不用上帝出手
[00:09:23.000 --> 00:09:27.000]  以色列人全部死在曠野
[00:09:27.000 --> 00:09:29.000]  但摩西一個土狗
[00:09:29.000 --> 00:09:30.000]  要說什麼
[00:09:30.000 --> 00:09:32.000]  你認識我
[00:09:32.000 --> 00:09:33.000]  我都認識你
[00:09:33.000 --> 00:09:36.000]  原來摩西給上帝的認識
[00:09:36.000 --> 00:09:39.000]  是透過祂的祈禱
[00:09:39.000 --> 00:09:40.000]  你認識神
[00:09:40.000 --> 00:09:44.000]  都是透過祈禱
[00:09:44.000 --> 00:09:47.000]  你經歷過神的大能作為
[00:09:47.000 --> 00:09:48.000]  你有信心
[00:09:48.000 --> 00:09:49.000]  相信神的話
[00:09:49.000 --> 00:09:51.000]  你禱告上帝應允
[00:09:51.000 --> 00:09:52.000]  感謝上帝
[00:09:52.000 --> 00:09:53.000]  你做見證
[00:09:53.000 --> 00:09:54.000]  你沒有經歷過
[00:09:54.000 --> 00:09:56.000]  你經常覺得這個可以
[00:09:56.000 --> 00:09:57.000]  這個可以
[00:09:57.000 --> 00:09:58.000]  這個可以
[00:09:58.000 --> 00:09:59.000]  為什麼我不可以
[00:09:59.000 --> 00:10:02.000]  因為你的禱告
[00:10:02.000 --> 00:10:05.000]  未達到上帝的標準
[00:10:05.000 --> 00:10:07.000]  你為你人生禱告
[00:10:07.000 --> 00:10:12.000]  你很少為你永生禱告
[00:10:12.000 --> 00:10:14.000]  一個永生禱告的人
[00:10:14.000 --> 00:10:16.000]  是一個榮耀神的人
[00:10:16.000 --> 00:10:18.000]  一個為人生禱告的人
[00:10:18.000 --> 00:10:22.000]  只是滿足自己的私慾
[00:10:22.000 --> 00:10:24.000]  年三十晚有很多地方
[00:10:24.000 --> 00:10:27.000]  有人排隊爭頭位
[00:10:27.000 --> 00:10:32.000]  他求什麼
[00:10:32.000 --> 00:10:35.000]  我想教會都可以這樣教
[00:10:35.000 --> 00:10:36.000]  整個年三十晚
[00:10:36.000 --> 00:10:39.000]  誰進來第一個祈禱的就
[00:10:39.000 --> 00:10:40.000]  可以的
[00:10:40.000 --> 00:10:42.000]  不過最重要的是
[00:10:42.000 --> 00:10:44.000]  你心裡不是這樣想
[00:10:44.000 --> 00:10:48.000]  耶和華神知道摩西的禱告
[00:10:48.000 --> 00:10:50.000]  認識他
[00:10:50.000 --> 00:10:51.000]  為什麼呢
[00:10:51.000 --> 00:10:53.000]  和大家看今天的經文裡面
[00:10:53.000 --> 00:10:55.000]  我剛才有講過
[00:10:55.000 --> 00:10:58.000]  或者講一些背景
[00:10:58.000 --> 00:11:00.000]  我今天用這段經文
[00:11:00.000 --> 00:11:05.000]  是摩西在他第一次上山
[00:11:05.000 --> 00:11:07.000]  上帝給他
[00:11:07.000 --> 00:11:10.000]  上帝親自做了兩個石板
[00:11:10.000 --> 00:11:12.000]  寫了字給他
[00:11:12.000 --> 00:11:15.000]  但是當摩西經過四十天之後
[00:11:15.000 --> 00:11:18.000]  從山上拿著石板下來的時候
[00:11:18.000 --> 00:11:20.000]  發生了什麼事
[00:11:20.000 --> 00:11:23.000]  上帝寫字說
[00:11:23.000 --> 00:11:26.000]  除我以外不可有別的神
[00:11:26.000 --> 00:11:28.000]  摩西一到山谷中間
[00:11:28.000 --> 00:11:30.000]  下面菲利普拉拉吵得很大聲
[00:11:30.000 --> 00:11:33.000]  若孫雅娜說下面有天神
[00:11:33.000 --> 00:11:34.000]  不是啊
[00:11:34.000 --> 00:11:35.000]  很歡樂啊
[00:11:35.000 --> 00:11:37.000]  真的有神
[00:11:37.000 --> 00:11:38.000]  在拜神
[00:11:38.000 --> 00:11:40.000]  在拜什麼神
[00:11:40.000 --> 00:11:42.000]  你又知道
[00:11:42.000 --> 00:11:45.000]  有看聖經的
[00:11:45.000 --> 00:11:47.000]  我不會拜金牛的
[00:11:47.000 --> 00:11:49.000]  你不會拜金牛
[00:11:49.000 --> 00:11:53.000]  那只牛可能不是金的
[00:11:53.000 --> 00:11:56.000]  是銅做石做的
[00:11:56.000 --> 00:11:58.000]  在中環廣場那只牛在那裡
[00:11:58.000 --> 00:12:01.000]  你知道我說什麼
[00:12:01.000 --> 00:12:02.000]  不知道就算了
[00:12:02.000 --> 00:12:03.000]  不是中環廣場
[00:12:03.000 --> 00:12:06.000]  就是中環的兩層大廈
[00:12:06.000 --> 00:12:08.000]  中間有一隻牛在那裡
[00:12:08.000 --> 00:12:12.000]  你會不會拜那些
[00:12:12.000 --> 00:12:13.000]  心中那些
[00:12:13.000 --> 00:12:17.000]  當時神在山上頒布命令
[00:12:17.000 --> 00:12:18.000]  告訴你
[00:12:18.000 --> 00:12:20.000]  你要這樣這樣這樣守
[00:12:20.000 --> 00:12:22.000]  不可這樣不可那樣
[00:12:22.000 --> 00:12:25.000]  第一就說不可以有別的神
[00:12:25.000 --> 00:12:27.000]  不可以為自己雕刻偶像
[00:12:27.000 --> 00:12:29.000]  他們就這樣在做
[00:12:29.000 --> 00:12:32.000]  這幫人不是上帝作難他們的
[00:12:32.000 --> 00:12:36.000]  在埃及430年
[00:12:36.000 --> 00:12:38.000]  400年的時間
[00:12:38.000 --> 00:12:40.000]  做奴隸這麼生活
[00:12:40.000 --> 00:12:41.000]  還有
[00:12:41.000 --> 00:12:44.000]  當時希伯來人在埃及地方
[00:12:44.000 --> 00:12:46.000]  幾乎是種族滅絕的
[00:12:46.000 --> 00:12:47.000]  為什麼
[00:12:47.000 --> 00:12:49.000]  凡是女人生小孩
[00:12:49.000 --> 00:12:51.000]  一生了男孩就要弄死他
[00:12:51.000 --> 00:12:54.000]  所以摩西尖被他姐姐扔到水里
[00:12:54.000 --> 00:12:58.000]  這個真的是種族滅絕的
[00:12:58.000 --> 00:13:00.000]  那怎麼辦
[00:13:00.000 --> 00:13:03.000]  於是在那個地方叫苦連天
[00:13:03.000 --> 00:13:05.000]  求高爺說個名
[00:13:05.000 --> 00:13:07.000]  一求高爺說個名的時候
[00:13:07.000 --> 00:13:09.000]  上帝興起摩西
[00:13:09.000 --> 00:13:10.000]  不是就這樣
[00:13:10.000 --> 00:13:13.000]  找運輸機搬他出去
[00:13:13.000 --> 00:13:16.000]  行了十個神跡
[00:13:16.000 --> 00:13:19.000]  將埃及人打得幾乎慘了
[00:13:19.000 --> 00:13:21.000]  過紅海
[00:13:21.000 --> 00:13:23.000]  到曠野地方
[00:13:23.000 --> 00:13:24.000]  沒東西吃
[00:13:24.000 --> 00:13:25.000]  草原巴閉
[00:13:25.000 --> 00:13:27.000]  上帝給他吃
[00:13:27.000 --> 00:13:28.000]  晚霞
[00:13:28.000 --> 00:13:29.000]  吃銀春
[00:13:30.000 --> 00:13:31.000]  還有
[00:13:31.000 --> 00:13:32.000]  沒水喝
[00:13:32.000 --> 00:13:34.000]  給他喝水
[00:13:34.000 --> 00:13:37.000]  不是一律
[00:13:37.000 --> 00:13:39.000]  不是同軍去旅行
[00:13:39.000 --> 00:13:42.000]  有百萬大軍在那裡
[00:13:42.000 --> 00:13:45.000]  這些是經歷神跡
[00:13:45.000 --> 00:13:46.000]  大家知道嗎
[00:13:46.000 --> 00:13:47.000]  在你過去日子中間
[00:13:47.000 --> 00:13:50.000]  有沒有經歷過上帝的供應
[00:13:50.000 --> 00:13:53.000]  有沒有體會過上帝的同在
[00:13:53.000 --> 00:13:56.000]  不是信心大小問題
[00:13:56.000 --> 00:13:58.000]  就是你信不信得那些神器
[00:13:58.000 --> 00:14:00.000]  我們日常飲食
[00:14:00.000 --> 00:14:02.000]  今日似給我們
[00:14:02.000 --> 00:14:06.000]  以前中國人過年
[00:14:06.000 --> 00:14:07.000]  我聽人說
[00:14:07.000 --> 00:14:10.000]  那些米缸要寫滿字在那裡
[00:14:10.000 --> 00:14:12.000]  沒得吃
[00:14:12.000 --> 00:14:14.000]  現在要寫滿字嗎
[00:14:14.000 --> 00:14:18.000]  不用寫了
[00:14:18.000 --> 00:14:22.000]  米都不吃了
[00:14:22.000 --> 00:14:26.000]  你看看
[00:14:27.000 --> 00:14:29.000]  所以主要是問你背後
[00:14:29.000 --> 00:14:31.000]  背後說話
[00:14:31.000 --> 00:14:35.000]  詩圖信經也是這樣背下算數
[00:14:35.000 --> 00:14:37.000]  所以我背到最後一節
[00:14:37.000 --> 00:14:38.000]  我信復活
[00:14:38.000 --> 00:14:39.000]  復活
[00:14:39.000 --> 00:14:40.000]  誰復活了
[00:14:40.000 --> 00:14:42.000]  牧師復活了
[00:14:42.000 --> 00:14:44.000]  你會復活了
[00:14:44.000 --> 00:14:48.000]  今日頂智回
[00:14:48.000 --> 00:14:50.000]  當摩西下到山上
[00:14:50.000 --> 00:14:51.000]  見到這樣的時候
[00:14:51.000 --> 00:14:53.000]  摩西是一個
[00:14:53.000 --> 00:14:55.000]  很火爆的人
[00:14:56.000 --> 00:14:58.000]  年輕的時候在埃及
[00:14:58.000 --> 00:15:00.000]  習武習文什麼都會
[00:15:00.000 --> 00:15:02.000]  一見到不平
[00:15:02.000 --> 00:15:03.000]  馬上打兩拳
[00:15:03.000 --> 00:15:04.000]  兩個人死了
[00:15:04.000 --> 00:15:05.000]  一個人死了
[00:15:05.000 --> 00:15:06.000]  是埃及人
[00:15:06.000 --> 00:15:07.000]  第二次死了
[00:15:07.000 --> 00:15:08.000]  自己人
[00:15:08.000 --> 00:15:11.000]  於是
[00:15:11.000 --> 00:15:12.000]  他要逃命
[00:15:12.000 --> 00:15:14.000]  上帝等他曠野
[00:15:14.000 --> 00:15:17.000]  四十年的時間磨練他
[00:15:17.000 --> 00:15:19.000]  不知道弟兄姐妹
[00:15:19.000 --> 00:15:20.000]  你過去日子中間
[00:15:20.000 --> 00:15:22.000]  有沒有被上帝磨練你四十年
[00:15:22.000 --> 00:15:25.000]  四十日你都已經叫苦連天了
[00:15:26.000 --> 00:15:29.000]  四十年磨到火氣都沒有了
[00:15:29.000 --> 00:15:31.000]  真的火氣都沒有了
[00:15:31.000 --> 00:15:34.000]  我做了二十五年校長
[00:15:34.000 --> 00:15:35.000]  十五年在牧會
[00:15:35.000 --> 00:15:37.000]  加起來四十年
[00:15:37.000 --> 00:15:39.000]  我現在火氣真的少了很多
[00:15:39.000 --> 00:15:42.000]  真的
[00:15:42.000 --> 00:15:44.000]  不是沒有
[00:15:44.000 --> 00:15:45.000]  就是不敢發
[00:15:45.000 --> 00:15:46.000]  因為血壓會高
[00:15:46.000 --> 00:15:53.000]  但是摩西都忍不住
[00:15:53.000 --> 00:15:55.000]  拿著上帝給他的那份東西
[00:15:55.000 --> 00:15:57.000]  人家送他很珍貴的禮物
[00:15:57.000 --> 00:15:59.000]  讓你親手寫給你
[00:15:59.000 --> 00:16:00.000]  你會不會在那裡
[00:16:00.000 --> 00:16:01.000]  打爛他
[00:16:01.000 --> 00:16:05.000]  當他打爛了之後
[00:16:05.000 --> 00:16:08.000]  上帝的憤怒都臨到
[00:16:08.000 --> 00:16:11.000]  當時已經擊殺了很多人
[00:16:11.000 --> 00:16:16.000]  我們剛才讀經文就是
[00:16:16.000 --> 00:16:18.000]  你再上來
[00:16:18.000 --> 00:16:20.000]  我要告訴你
[00:16:20.000 --> 00:16:21.000]  接著說
[00:16:22.000 --> 00:16:24.000]  因為上帝應許了
[00:16:24.000 --> 00:16:26.000]  要將希伯來人
[00:16:26.000 --> 00:16:27.000]  猶太人
[00:16:27.000 --> 00:16:28.000]  或者伊斯蘭人
[00:16:28.000 --> 00:16:30.000]  離帶他們離開
[00:16:30.000 --> 00:16:31.000]  進入迦南
[00:16:31.000 --> 00:16:33.000]  上帝應許的話
[00:16:33.000 --> 00:16:35.000]  一定要成就
[00:16:35.000 --> 00:16:39.000]  你用信心去接受
[00:16:39.000 --> 00:16:41.000]  你就經歷了神跡
[00:16:41.000 --> 00:16:42.000]  你不信
[00:16:42.000 --> 00:16:44.000]  你就遭受上帝的審判
[00:16:44.000 --> 00:16:46.000]  當信主耶穌
[00:16:46.000 --> 00:16:48.000]  你和你的家都必得救
[00:16:48.000 --> 00:16:51.000]  我經歷了很多次
[00:16:51.000 --> 00:16:52.000]  我看過很多見證
[00:16:52.000 --> 00:16:54.000]  只要你肯堅定相信
[00:16:54.000 --> 00:16:56.000]  到最後那一刻
[00:16:56.000 --> 00:16:57.000]  上帝都可以救他
[00:16:57.000 --> 00:16:59.000]  除非你半信半疑
[00:16:59.000 --> 00:17:01.000]  自己擔心擔愧
[00:17:01.000 --> 00:17:03.000]  我不要對他寫福音
[00:17:03.000 --> 00:17:04.000]  他不要受洗
[00:17:04.000 --> 00:17:06.000]  他又沒有受洗這件事情
[00:17:06.000 --> 00:17:08.000]  但他最後會不會呼求上帝的名
[00:17:08.000 --> 00:17:10.000]  和你的信心很有關係
[00:17:10.000 --> 00:17:16.000]  我曾經在學校工作的時候
[00:17:16.000 --> 00:17:19.000]  和工友都有定期的福音工作
[00:17:19.000 --> 00:17:22.000]  每個星期左右
[00:17:22.000 --> 00:17:25.000]  我都有和工友一起查經
[00:17:25.000 --> 00:17:27.000]  特意批準時間
[00:17:27.000 --> 00:17:28.000]  他不用工作
[00:17:28.000 --> 00:17:33.000]  他們和我查經的時候
[00:17:33.000 --> 00:17:34.000]  他們都很客氣
[00:17:34.000 --> 00:17:36.000]  但他信不信耶穌
[00:17:36.000 --> 00:17:37.000]  我就不逼他
[00:17:37.000 --> 00:17:40.000]  有一個工友有一天早上
[00:17:40.000 --> 00:17:44.000]  來不到學校上班
[00:17:44.000 --> 00:17:47.000]  就收到家裡人電話
[00:17:47.000 --> 00:17:49.000]  說他已經去急診室
[00:17:49.000 --> 00:17:52.000]  因為他離開家的時候
[00:17:52.000 --> 00:17:54.000]  走過路被車撞到
[00:17:54.000 --> 00:17:56.000]  撞到之後立刻送去急診室
[00:17:56.000 --> 00:17:57.000]  很嚴重
[00:17:57.000 --> 00:17:59.000]  我去醫院探他
[00:17:59.000 --> 00:18:01.000]  我立刻去醫院看他
[00:18:01.000 --> 00:18:02.000]  當我看他的時候
[00:18:02.000 --> 00:18:04.000]  他已經昏迷不醒
[00:18:04.000 --> 00:18:05.000]  那怎麼辦
[00:18:05.000 --> 00:18:08.000]  我最後在他耳邊和他說話
[00:18:08.000 --> 00:18:12.000]  我說你要信耶穌
[00:18:12.000 --> 00:18:15.000]  很奇妙的
[00:18:15.000 --> 00:18:18.000]  一個不省人事的人
[00:18:18.000 --> 00:18:20.000]  會流眼淚
[00:18:20.000 --> 00:18:23.000]  會流眼淚
[00:18:23.000 --> 00:18:25.000]  不是流淚
[00:18:25.000 --> 00:18:27.000]  是真的流眼淚
[00:18:27.000 --> 00:18:29.000]  我為他禱告
[00:18:29.000 --> 00:18:32.000]  弟兄姐妹
[00:18:32.000 --> 00:18:35.000]  人在最後那一刻間
[00:18:35.000 --> 00:18:36.000]  能不能夠接受救恩
[00:18:36.000 --> 00:18:37.000]  你不知道的
[00:18:37.000 --> 00:18:40.000]  只要他心裡願意
[00:18:40.000 --> 00:18:41.000]  認罪悔改
[00:18:41.000 --> 00:18:42.000]  只要肯接受
[00:18:42.000 --> 00:18:43.000]  肯求告主名
[00:18:43.000 --> 00:18:44.000]  他就可以得救
[00:18:45.000 --> 00:18:47.000]  所以我自己很相信
[00:18:47.000 --> 00:18:49.000]  神的應許是真實的
[00:18:49.000 --> 00:18:52.000]  我在經歷很多事情上
[00:18:52.000 --> 00:18:54.000]  沒辦法的時候
[00:18:54.000 --> 00:18:55.000]  不知道怎麼處理的時候
[00:18:55.000 --> 00:18:57.000]  我會有禱告
[00:18:57.000 --> 00:18:58.000]  當我禱告的時候
[00:18:58.000 --> 00:19:01.000]  用信心交托依賴
[00:19:01.000 --> 00:19:03.000]  神就一件一件事情
[00:19:03.000 --> 00:19:04.000]  帶領我經過
[00:19:04.000 --> 00:19:07.000]  你都可以經歷到
[00:19:07.000 --> 00:19:10.000]  摩西當他在這個經歷中間的時候
[00:19:12.000 --> 00:19:14.000]  和上帝對話
[00:19:14.000 --> 00:19:15.000]  對話的時候
[00:19:15.000 --> 00:19:17.000]  曾經有一段時間
[00:19:17.000 --> 00:19:18.000]  有一段經文
