
[00:00:00.000 --> 00:00:04.000]  (主席)各位兄弟姐妹平安
[00:05:09.000 --> 00:05:14.000]  為了建立這班歸回的子民
[00:05:14.000 --> 00:05:17.000]  在上帝的話當中
[00:05:17.000 --> 00:05:22.000]  重新讓他們可以有宣講
[00:05:22.000 --> 00:05:23.000]  有聆聽
[00:05:23.000 --> 00:05:25.000]  有教導
[00:05:25.000 --> 00:05:26.000]  有分享
[00:05:26.000 --> 00:05:30.000]  重建一份和上帝的話
[00:05:30.000 --> 00:05:32.000]  很重要的關係
[00:05:32.000 --> 00:05:34.000]  所以就和我今天這個講題
[00:05:34.000 --> 00:05:36.000]  有一個Echo的地方
[00:05:36.000 --> 00:05:37.000]  對於我們來講
[00:05:37.000 --> 00:05:38.000]  其實我們教會
[00:05:38.000 --> 00:05:40.000]  有沒有這麼重視上帝的話呢?
[00:05:40.000 --> 00:05:41.000]  求主幫助
[00:05:41.000 --> 00:05:42.000]  我們一起低頭禱告
[00:05:42.000 --> 00:05:46.000]  然後就進入今天的經文信息當中
[00:05:46.000 --> 00:05:48.000]  主多謝我們今天
[00:05:48.000 --> 00:05:50.000]  能夠在這個聖日當中
[00:05:50.000 --> 00:05:52.000]  就好像剛才讀經的裡面
[00:05:52.000 --> 00:05:55.000]  黎謙蕊提醒百姓
[00:05:55.000 --> 00:05:57.000]  今天是主的日子
[00:05:57.000 --> 00:05:58.000]  是主的聖日
[00:05:58.000 --> 00:06:01.000]  我們分別出來歸向給你
[00:06:01.000 --> 00:06:03.000]  敬拜你
[00:06:03.000 --> 00:06:05.000]  讀你的話語
[00:06:05.000 --> 00:06:07.000]  專注質疑
[00:06:07.000 --> 00:06:09.000]  聽你的話
[00:06:09.000 --> 00:06:11.000]  以致聽了我們能夠明白
[00:06:11.000 --> 00:06:13.000]  以致能夠進行
[00:06:13.000 --> 00:06:14.000]  在生命當中
[00:06:14.000 --> 00:06:17.000]  我們有走錯路的
[00:06:17.000 --> 00:06:20.000]  求你施恩憐憫寬恕我們
[00:06:20.000 --> 00:06:25.000]  以致我們歸回主你的道路當中
[00:06:25.000 --> 00:06:27.000]  讓你繼續牽引我們
[00:06:27.000 --> 00:06:28.000]  無論我們整個教會群體
[00:06:28.000 --> 00:06:30.000]  我們每一個弟兄姊妹的生命
[00:06:30.000 --> 00:06:31.000]  都在你的手中
[00:06:31.000 --> 00:06:33.000]  願你保守我們以下的時間
[00:06:33.000 --> 00:06:36.000]  同心祈禱奉主耶穌得聖名字
[00:06:36.000 --> 00:06:41.000]  很快說一些前言
[00:06:41.000 --> 00:06:44.000]  我們剛才主席介紹了FES
[00:06:44.000 --> 00:06:46.000]  我們是一個做學生機構的組織
[00:06:46.000 --> 00:06:47.000]  學生科學團體裡面
[00:06:47.000 --> 00:06:48.000]  我們在六月的時候
[00:06:48.000 --> 00:06:51.000]  搞了一個青少年牧羊研討日
[00:06:51.000 --> 00:06:52.000]  是一個端午節日
[00:06:52.000 --> 00:06:53.000]  是星期一
[00:06:53.000 --> 00:06:54.000]  都大掙扎的
[00:06:54.000 --> 00:06:56.000]  因為全段放假
[00:06:56.000 --> 00:06:59.000]  會不會要放假就不參加呢
[00:06:59.000 --> 00:07:01.000]  我還要整天像剛才那樣
[00:07:01.000 --> 00:07:02.000]  整個日程
[00:07:02.000 --> 00:07:05.000]  早上下午都有環節的
[00:07:05.000 --> 00:07:07.000]  很感恩我們有超過一百十幾位
[00:07:07.000 --> 00:07:09.000]  一些傳道
[00:07:09.000 --> 00:07:11.000]  主要是清晨的導師一傳道
[00:07:11.000 --> 00:07:12.000]  來參加
[00:07:12.000 --> 00:07:13.000]  感酸也有弟兄姊妹一起參與
[00:07:13.000 --> 00:07:15.000]  我們在問的時候
[00:07:15.000 --> 00:07:17.000]  其實我們除了傾清青少年牧羊上面
[00:07:17.000 --> 00:07:19.000]  今天的何去何從之後
[00:07:19.000 --> 00:07:22.000]  我們也問在這個時候
[00:07:22.000 --> 00:07:24.000]  這個時勢裡面
[00:07:24.000 --> 00:07:26.000]  我們在香港繼續牧羊教會
[00:07:26.000 --> 00:07:28.000]  究竟是為了什麼而做呢
[00:07:28.000 --> 00:07:31.000]  我們可能突然間面對很多的衝擊
[00:07:31.000 --> 00:07:34.000]  很多的人才資源的流失
[00:07:34.000 --> 00:07:37.000]  但是這些外在的改變
[00:07:37.000 --> 00:07:38.000]  對於我們內心
[00:07:38.000 --> 00:07:42.000]  對於我們教會上帝面前的領受
[00:07:42.000 --> 00:07:43.000]  有沒有不同呢
[00:07:43.000 --> 00:07:44.000]  我們就問了
[00:07:44.000 --> 00:07:46.000]  什麼是不能夠缺少的呢
[00:07:46.000 --> 00:07:47.000]  對教會
[00:07:47.000 --> 00:07:48.000]  是不是地方呢
[00:07:48.000 --> 00:07:50.000]  是不是聚會呢
[00:07:50.000 --> 00:07:52.000]  還是一群人呢
[00:07:52.000 --> 00:07:54.000]  一群人裡面的關係
[00:07:54.000 --> 00:07:56.000]  他們走在信心之中
[00:07:56.000 --> 00:07:57.000]  才是最重要
[00:07:57.000 --> 00:07:58.000]  我們走一層
[00:07:58.000 --> 00:08:00.000]  好像一路拆解那樣
[00:08:00.000 --> 00:08:01.000]  去問自己
[00:08:01.000 --> 00:08:04.000]  問屬於教會群體當中
[00:08:04.000 --> 00:08:05.000]  究竟我們那群人
[00:08:05.000 --> 00:08:06.000]  在做什麼呢
[00:08:06.000 --> 00:08:07.000]  追求什麼呢
[00:08:07.000 --> 00:08:10.000]  一個很重要的自我檢視
[00:08:10.000 --> 00:08:11.000]  我們再問
[00:08:11.000 --> 00:08:13.000]  我們教會要做什麼服事呢
[00:08:13.000 --> 00:08:15.000]  我們多搞聚會
[00:08:15.000 --> 00:08:16.000]  剛才說了
[00:08:16.000 --> 00:08:17.000]  有團契
[00:08:17.000 --> 00:08:18.000]  我們有不同的部
[00:08:18.000 --> 00:08:19.000]  團契
[00:08:19.000 --> 00:08:20.000]  就是分享相交
[00:08:20.000 --> 00:08:23.000]  我們固然也有師哥敬拜
[00:08:23.000 --> 00:08:24.000]  這些都很重要
[00:08:24.000 --> 00:08:26.000]  但是原來我們有一個很核心
[00:08:26.000 --> 00:08:28.000]  就是一個叫聖道的即時
[00:08:28.000 --> 00:08:30.000]  The Ministry of the World
[00:08:30.000 --> 00:08:31.000]  這個字
[00:08:31.000 --> 00:08:32.000]  這個稱謂
[00:08:32.000 --> 00:08:35.000]  其實由我們中國革命運動開始
[00:08:35.000 --> 00:08:36.000]  由馬丁路德加爾文
[00:08:36.000 --> 00:08:38.000]  當時十六世紀
[00:08:38.000 --> 00:08:40.000]  和當時所謂大公教會
[00:08:40.000 --> 00:08:41.000]  天主教會
[00:08:41.000 --> 00:08:42.000]  有一個分道揚鑣
[00:08:42.000 --> 00:08:44.000]  一個最核心的問題
[00:08:44.000 --> 00:08:45.000]  他也問這個問題
[00:08:45.000 --> 00:08:46.000]  究竟做什麼服事
[00:08:46.000 --> 00:08:47.000]  教會
[00:08:47.000 --> 00:08:48.000]  真正的教會在哪裡
[00:08:48.000 --> 00:08:50.000]  他們就推動一件事情
[00:08:50.000 --> 00:08:51.000]  其實是一個
[00:08:51.000 --> 00:08:54.000]  回到上帝的道當中
[00:08:54.000 --> 00:08:55.000]  他們當然說
[00:08:55.000 --> 00:08:57.000]  聖道和聖禮
[00:08:57.000 --> 00:08:59.000]  都要被宣講
[00:08:59.000 --> 00:09:00.000]  聖道
[00:09:00.000 --> 00:09:02.000]  聖禮就要很合宜地執行
[00:09:02.000 --> 00:09:04.000]  那裡就是教會
[00:09:04.000 --> 00:09:07.000]  就是一個以上帝被高舉
[00:09:07.000 --> 00:09:09.000]  他話語被宣講
[00:09:09.000 --> 00:09:13.000]  流通成為弟妹之間的那種分享
[00:09:13.000 --> 00:09:16.000]  和交流的一個內容
[00:09:16.000 --> 00:09:17.000]  這個地方那裡的人
[00:09:17.000 --> 00:09:19.000]  才是教會
[00:09:19.000 --> 00:09:20.000]  這個很重要
[00:09:20.000 --> 00:09:21.000]  帶回我們常常想起
[00:09:21.000 --> 00:09:22.000]  我們服事裡面
[00:09:22.000 --> 00:09:23.000]  我們做很多的活動
[00:09:23.000 --> 00:09:25.000]  做很多的群體聚會
[00:09:25.000 --> 00:09:28.000]  很多不同的分享裡面
[00:09:28.000 --> 00:09:29.000]  我們有沒有忽略了
[00:09:29.000 --> 00:09:30.000]  回到道
[00:09:30.000 --> 00:09:31.000]  或者基礎裡面
[00:09:31.000 --> 00:09:33.000]  是要在道當中
[00:09:33.000 --> 00:09:36.000]  建立我們一切的服事呢?
[00:09:36.000 --> 00:09:38.000]  我和大家去
[00:09:38.000 --> 00:09:40.000]  講今天這段經文
[00:09:40.000 --> 00:09:42.000]  主要我不會整段都很詳細地講
[00:09:42.000 --> 00:09:45.000]  我會抽取幾個重點
[00:09:45.000 --> 00:09:47.000]  和大家去分享
[00:09:47.000 --> 00:09:48.000]  第一個就是
[00:09:48.000 --> 00:09:50.000]  關乎到
[00:09:50.000 --> 00:09:51.000]  剛才說了
[00:09:51.000 --> 00:09:52.000]  這批歸回的人
[00:09:52.000 --> 00:09:53.000]  特別紅色
[00:09:53.000 --> 00:09:56.000]  和大家都有提示
[00:09:56.000 --> 00:09:58.000]  聽了能明白的會眾
[00:09:58.000 --> 00:10:01.000]  他怎麼形容這批百姓
[00:10:01.000 --> 00:10:04.000]  這批站在水門面前的
[00:10:04.000 --> 00:10:06.000]  這批人呢?
[00:10:06.000 --> 00:10:08.000]  他說他們是一群聽了
[00:10:08.000 --> 00:10:10.000]  會明白的人
[00:10:10.000 --> 00:10:12.000]  然後去到再講
[00:10:12.000 --> 00:10:13.000]  第三節那裡
[00:10:13.000 --> 00:10:15.000]  剛才說了清晨到早午
[00:10:15.000 --> 00:10:16.000]  有一個講道
[00:10:16.000 --> 00:10:18.000]  再形容一群男女
[00:10:18.000 --> 00:10:20.000]  男女和能明白的人
[00:10:20.000 --> 00:10:22.000]  去讀這個律法書
[00:10:22.000 --> 00:10:24.000]  然後再多一句
[00:10:24.000 --> 00:10:26.000]  怎麼再講聆聽的東西呢?
[00:10:26.000 --> 00:10:28.000]  就側耳而聽
[00:10:28.000 --> 00:10:29.000]  今天大家坐得很公正
[00:10:29.000 --> 00:10:31.000]  他突然側身
[00:10:31.000 --> 00:10:32.000]  耳朵聽
[00:10:32.000 --> 00:10:33.000]  我也有點害怕
[00:10:33.000 --> 00:10:34.000]  我們不習慣這樣做
[00:10:34.000 --> 00:10:35.000]  但當時那群人是
[00:10:35.000 --> 00:10:38.000]  你記住他們70年沒聽過上帝的話語
[00:10:38.000 --> 00:10:39.000]  是不是?
[00:10:39.000 --> 00:10:41.000]  搞完一大頓飯
[00:10:41.000 --> 00:10:43.000]  又弄電又弄
[00:10:43.000 --> 00:10:45.000]  現在終於有個地方了
[00:10:45.000 --> 00:10:46.000]  聚集到
[00:10:46.000 --> 00:10:47.000]  真的好好的
[00:10:47.000 --> 00:10:48.000]  有一天分別出來
[00:10:48.000 --> 00:10:49.000]  聽上帝的話
[00:10:49.000 --> 00:10:51.000]  所以再讀下去
[00:10:51.000 --> 00:10:53.000]  你會看到後面的訛言時間
[00:10:53.000 --> 00:10:54.000]  很激動
[00:10:54.000 --> 00:10:55.000]  又哭又笑
[00:10:55.000 --> 00:10:57.000]  我第三節會講一點
[00:10:57.000 --> 00:10:59.000]  但我第一節跟大家分享的是
[00:10:59.000 --> 00:11:01.000]  這群人是很願意去聽
[00:11:01.000 --> 00:11:03.000]  側身去聽
[00:11:03.000 --> 00:11:05.000]  很渴望
[00:11:05.000 --> 00:11:07.000]  很想明白上帝的話語
[00:11:07.000 --> 00:11:09.000]  這是第一點
[00:11:09.000 --> 00:11:13.000]  聆聽以致能夠明白
[00:11:13.000 --> 00:11:15.000]  大家有沒有看過聆聽
[00:11:15.000 --> 00:11:17.000]  今天我們經常都會說
[00:11:17.000 --> 00:11:18.000]  聆聽很重要
[00:11:18.000 --> 00:11:20.000]  因為其實我們用耳朵聽
[00:11:20.000 --> 00:11:22.000]  但大家常常都聽到一些人
[00:11:22.000 --> 00:11:24.000]  譬如一些男女爭吵
[00:11:24.000 --> 00:11:26.000]  都說你不要聽我說話
[00:11:26.000 --> 00:11:28.000]  你左耳入右耳出
[00:11:28.000 --> 00:11:30.000]  然後突然間聽
[00:11:30.000 --> 00:11:32.000]  可以是一個很重要的話
[00:11:32.000 --> 00:11:34.000]  留在心裡面也可以
[00:11:34.000 --> 00:11:36.000]  可以是一些音波
[00:11:36.000 --> 00:11:38.000]  震動你的耳膜
[00:11:38.000 --> 00:11:40.000]  然後走了也可以
[00:11:40.000 --> 00:11:41.000]  你可以很多角度來
[00:11:41.000 --> 00:11:43.000]  科學角度也可以
[00:11:43.000 --> 00:11:47.000]  有一個很真誠的話的內容也可以
[00:11:47.000 --> 00:11:49.000]  你可以有很多原因
[00:11:49.000 --> 00:11:51.000]  很多藉口去講聽話
[00:11:51.000 --> 00:11:53.000]  但是
[00:11:53.000 --> 00:11:55.000]  聆聽是很重要
[00:11:55.000 --> 00:11:58.000]  聆聽是我們要聽了
[00:11:58.000 --> 00:12:00.000]  先去回應
[00:12:00.000 --> 00:12:01.000]  先去批評
[00:12:01.000 --> 00:12:03.000]  那些是後話
[00:12:03.000 --> 00:12:05.000]  所以我們有時候聽港獨學
[00:12:05.000 --> 00:12:06.000]  所以我們學港獨
[00:12:06.000 --> 00:12:07.000]  我老師第一個就說
[00:12:07.000 --> 00:12:09.000]  是聆聽先於宣講
[00:12:09.000 --> 00:12:11.000]  問港獨者
[00:12:11.000 --> 00:12:13.000]  首先有沒有聽到上帝的話語
[00:12:13.000 --> 00:12:15.000]  還是你急急腳就講你自己想講的話
[00:12:15.000 --> 00:12:17.000]  這是對於港獨者一個很大的操練
[00:12:17.000 --> 00:12:20.000]  原來我們台上台下的人
[00:12:20.000 --> 00:12:22.000]  是一起在聽上帝的話
[00:12:22.000 --> 00:12:24.000]  不是我聽了
[00:12:24.000 --> 00:12:25.000]  然後我消化完
[00:12:25.000 --> 00:12:26.000]  有些好東西就給你
[00:12:26.000 --> 00:12:27.000]  不是這個意思
[00:12:27.000 --> 00:12:30.000]  而是一起在那個港獨的時間
[00:12:30.000 --> 00:12:33.000]  一起在聽上帝要講話
[00:12:33.000 --> 00:12:34.000]  那你再問
[00:12:34.000 --> 00:12:35.000]  不是啊
[00:12:35.000 --> 00:12:36.000]  都是我說的
[00:12:36.000 --> 00:12:37.000]  是不是
[00:12:37.000 --> 00:12:39.000]  那怎樣能夠對於我們的
[00:12:39.000 --> 00:12:40.000]  每個頂姐妹
[00:12:40.000 --> 00:12:43.000]  都能夠有一個對應呢
[00:12:43.000 --> 00:12:46.000]  那這個就去到一個三一上帝的工作
[00:12:46.000 --> 00:12:48.000]  我們要相信聖靈
[00:12:48.000 --> 00:12:51.000]  在我們每個人的生命工作
[00:12:51.000 --> 00:12:52.000]  事實上
[00:12:52.000 --> 00:12:53.000]  就算牧師上來港獨
[00:12:53.000 --> 00:12:55.000]  去熟習大家
[00:12:55.000 --> 00:12:56.000]  都未必會知道每個禮拜
[00:12:56.000 --> 00:12:58.000]  大家發生很仔細的事情
[00:12:58.000 --> 00:13:00.000]  究竟這個禮拜我講什麼道
[00:13:00.000 --> 00:13:01.000]  對應到每個頂姐妹的生命
[00:13:01.000 --> 00:13:02.000]  是很難的
[00:13:02.000 --> 00:13:03.000]  沒什麼可能
[00:13:03.000 --> 00:13:04.000]  但我們相信
[00:13:04.000 --> 00:13:05.000]  就是講道的時候
[00:13:05.000 --> 00:13:06.000]  或者聽道的時候
[00:13:06.000 --> 00:13:08.000]  道要被高舉的時候
[00:13:08.000 --> 00:13:10.000]  聖靈在我們每個人的生命工作
[00:13:10.000 --> 00:13:13.000]  以致那個道安置在我們內心
[00:13:13.000 --> 00:13:16.000]  成為我們每個頂姐妹個人
[00:13:16.000 --> 00:13:17.000]  我們是一個個人
[00:13:17.000 --> 00:13:20.000]  我們每個人自己要聽的東西
[00:13:20.000 --> 00:13:23.000]  有一個客觀的信息
[00:13:23.000 --> 00:13:26.000]  轉化為一個你主觀的領受
[00:13:26.000 --> 00:13:28.000]  這是一個很重要的
[00:13:28.000 --> 00:13:29.000]  你聽完
[00:13:29.000 --> 00:13:30.000]  接著就明白了
[00:13:30.000 --> 00:13:32.000]  然後就是要去那個禮拜當中
[00:13:32.000 --> 00:13:34.000]  切實去進行
[00:13:34.000 --> 00:13:36.000]  當行的道路
[00:13:36.000 --> 00:13:38.000]  所以其實很簡單
[00:13:38.000 --> 00:13:39.000]  是不是
[00:13:39.000 --> 00:13:41.000]  我們平常都會找一些很基本的教理
[00:13:41.000 --> 00:13:42.000]  從耳朵聽
[00:13:42.000 --> 00:13:43.000]  用心去明白
[00:13:43.000 --> 00:13:45.000]  不一定要用腳的
[00:13:45.000 --> 00:13:47.000]  我覺得整個生命都很重要
[00:13:47.000 --> 00:13:49.000]  有時候我們言行舉止
[00:13:49.000 --> 00:13:51.000]  價值觀是決定我們的行動
[00:13:51.000 --> 00:13:55.000]  那裡有沒有衝擊我們整個人的優先次序
[00:13:55.000 --> 00:13:56.000]  價值觀
[00:13:56.000 --> 00:13:58.000]  我覺得有時候是更加寶貴
[00:13:58.000 --> 00:13:59.000]  更加重要
[00:13:59.000 --> 00:14:00.000]  所以我就問大家
[00:14:00.000 --> 00:14:02.000]  我們有沒有如此三步曲
[00:14:02.000 --> 00:14:04.000]  進入上帝的話
[00:14:04.000 --> 00:14:05.000]  這樣學習
[00:14:05.000 --> 00:14:07.000]  進行他的指示的道路
[00:14:07.000 --> 00:14:09.000]  還是我們停在第一步
[00:14:09.000 --> 00:14:10.000]  是不是
[00:14:10.000 --> 00:14:11.000]  《新老經》也說
[00:14:11.000 --> 00:14:12.000]  耶穌說
[00:14:12.000 --> 00:14:15.000]  道路落在路邊
[00:14:15.000 --> 00:14:17.000]  轉頭被烏鴉帶走了
[00:14:17.000 --> 00:14:20.000]  轉頭落在樓梯被美食帶走了
[00:14:20.000 --> 00:14:21.000]  顧著吃飯
[00:14:21.000 --> 00:14:23.000]  都不記得今天聽了什麼
[00:14:23.000 --> 00:14:24.000]  只停在聽那裡
[00:14:24.000 --> 00:14:25.000]  聽很多
[00:14:25.000 --> 00:14:27.000]  聽完就以為自己做了
[00:14:27.000 --> 00:14:29.000]  其實不足夠
[00:14:29.000 --> 00:14:32.000]  還是停在頭兩個步驟都不行
[00:14:32.000 --> 00:14:34.000]  你只是聽和不明白
[00:14:34.000 --> 00:14:35.000]  可能你上了主一學
[00:14:35.000 --> 00:14:39.000]  你是主一學出席最高拿勤道獎的學生
[00:14:39.000 --> 00:14:41.000]  你看很多書
[00:14:41.000 --> 00:14:42.000]  你頭腦裝了很多知識
[00:14:42.000 --> 00:14:46.000]  但是你只是停在一個知識的層面
[00:14:46.000 --> 00:14:47.000]  理性的層面
[00:14:47.000 --> 00:14:49.000]  你說了很多道理出來
[00:14:49.000 --> 00:14:54.000]  但卻沒有讓道挑戰我們生命最核心的地方
[00:14:54.000 --> 00:14:56.000]  所以是要三步
[00:14:56.000 --> 00:14:57.000]  聆聽
[00:14:57.000 --> 00:14:59.000]  明白和跟從
[00:14:59.000 --> 00:15:04.000]  才完整地讓上帝道得以被高舉
[00:15:04.000 --> 00:15:07.000]  上帝道的工作才叫做完滿地實現
[00:15:07.000 --> 00:15:09.000]  求主憐憫幫助
[00:15:09.000 --> 00:15:10.000]  如果我們停在第一階段
[00:15:10.000 --> 00:15:11.000]  求主幫助我們
[00:15:11.000 --> 00:15:13.000]  起碼去到第二階段
[00:15:13.000 --> 00:15:14.000]  如果只是第一第二階段
[00:15:14.000 --> 00:15:16.000]  求主給我們更多信心和勇氣
