
[00:00:00.000 --> 00:00:02.000]  洪影家,弟兄姊妹平安
[00:01:34.000 --> 00:01:36.000]  你透過我們微小的能力
[00:01:36.000 --> 00:01:38.000]  成就你偉大的計劃
[00:01:38.000 --> 00:01:41.000]  願榮耀歸給我們至高至大的主
[00:01:41.000 --> 00:01:45.000]  我們的祈禱是奉靠主耶穌基督的聖名祈求
[00:01:45.000 --> 00:01:48.000]  開始的時候
[00:01:48.000 --> 00:01:51.000]  我們首先和大家講講《攝施記》的背景
[00:01:52.000 --> 00:01:54.000]  《攝施記》一開始就講到
[00:01:54.000 --> 00:01:56.000]  約書亞死了之後
[00:01:56.000 --> 00:01:59.000]  以色列人就去求問耶和華
[00:01:59.000 --> 00:02:02.000]  他說在我們中間
[00:02:02.000 --> 00:02:06.000]  誰會是首先攻打迦南人呢?
[00:02:06.000 --> 00:02:08.000]  與他們爭戰
[00:02:08.000 --> 00:02:12.000]  原來《攝施記》是一個戰爭的故事
[00:02:12.000 --> 00:02:14.000]  約書亞在生的時候
[00:02:14.000 --> 00:02:19.000]  他未能帶領以色列民完全地去征服迦南
[00:02:19.000 --> 00:02:21.000]  因此當約書亞死了之後
[00:02:21.000 --> 00:02:25.000]  十二支派仍然要在所屬地域
[00:02:25.000 --> 00:02:29.000]  與迦南當地的部族去打仗
[00:02:29.000 --> 00:02:32.000]  《攝施記》結束的時候
[00:02:32.000 --> 00:02:36.000]  經文是這樣說
[00:02:36.000 --> 00:02:39.000]  那時以色列中沒有王
[00:02:39.000 --> 00:02:44.000]  各人照自己眼中看為對的去做
[00:02:44.000 --> 00:02:48.000]  以色列民在《攝施記》開始的時候
[00:02:49.000 --> 00:02:52.000]  有事的時候都會求問耶和華
[00:02:52.000 --> 00:02:55.000]  顯示以色列民以耶和華為首
[00:02:55.000 --> 00:02:58.000]  對耶和華有一份敬畏的心
[00:02:58.000 --> 00:03:00.000]  到結束的時候
[00:03:00.000 --> 00:03:06.000]  以色列民就各人照自己眼中看為對的去做
[00:03:06.000 --> 00:03:12.000]  顯示耶和華在以色列民心中已經沒有地位
[00:03:12.000 --> 00:03:14.000]  以色列民過的是一種
[00:03:14.000 --> 00:03:18.000]  以自我為中心的生活形態
[00:03:18.000 --> 00:03:21.000]  我們知道第一個
[00:03:21.000 --> 00:03:24.000]  《攝施記》沒有太多缺點
[00:03:24.000 --> 00:03:27.000]  但到最後一個《攝施記》參選的時候
[00:03:27.000 --> 00:03:29.000]  你就會說
[00:03:29.000 --> 00:03:32.000]  什麼這樣的人都可以做攝施嗎?
[00:03:32.000 --> 00:03:35.000]  真是一孩不如一孩
[00:03:35.000 --> 00:03:39.000]  由以耶和華為先
[00:03:39.000 --> 00:03:41.000]  去到當耶和華沒有刀
[00:03:41.000 --> 00:03:44.000]  我們就看到《攝施記》所記載的
[00:03:45.000 --> 00:03:49.000]  是一群屬靈生命一直倒退的人物和故事
[00:03:49.000 --> 00:03:51.000]  在《攝施記》裡面
[00:03:51.000 --> 00:03:54.000]  縱然以色列人是多麼不堪
[00:03:54.000 --> 00:03:56.000]  多麼遠離耶和華
[00:03:56.000 --> 00:03:59.000]  但每當以色列民被欺壓
[00:03:59.000 --> 00:04:01.000]  向耶和華呼求的時候
[00:04:01.000 --> 00:04:05.000]  耶和華就興起攝施去幫助以色列人去打敗敵人
[00:04:05.000 --> 00:04:09.000]  不過一旦太平盛世
[00:04:09.000 --> 00:04:12.000]  以色列人再次得罪耶和華
[00:04:13.000 --> 00:04:15.000]  以色列人的屬靈生命
[00:04:15.000 --> 00:04:19.000]  就好像走兩步就退三步
[00:04:19.000 --> 00:04:21.000]  最後退到一個地步
[00:04:21.000 --> 00:04:24.000]  就好像經文結束的時候所說
[00:04:24.000 --> 00:04:27.000]  他們眼中已經沒有耶和華
[00:04:27.000 --> 00:04:31.000]  心中所想的就只有自己
[00:04:31.000 --> 00:04:35.000]  基建是其中一個設施
[00:04:35.000 --> 00:04:38.000]  它沒有愛特列那麼完美
[00:04:38.000 --> 00:04:41.000]  但又不至於去到參選那麼不堪
[00:04:42.000 --> 00:04:43.000]  不過不失
[00:04:43.000 --> 00:04:45.000]  中中挺挺
[00:04:45.000 --> 00:04:47.000]  就好像我們這樣
[00:04:47.000 --> 00:04:49.000]  我們不是最好的那個
[00:04:49.000 --> 00:04:52.000]  我深信我們也不是最差的那個
[00:04:52.000 --> 00:04:54.000]  正正如此
[00:04:54.000 --> 00:04:59.000]  基建的生命更值得我們細心地審視
[00:04:59.000 --> 00:05:03.000]  看看有什麼值得反省和學習的地方
[00:05:03.000 --> 00:05:07.000]  基建的生命經歷很豐富
[00:05:07.000 --> 00:05:10.000]  《攝施記》用了三章的經文
[00:05:11.000 --> 00:05:12.000]  第六章到第八章
[00:05:12.000 --> 00:05:15.000]  講述它由夢照講到死亡
[00:05:15.000 --> 00:05:17.000]  所以一篇講道
[00:05:17.000 --> 00:05:20.000]  應該講不完整個基建的故事
[00:05:20.000 --> 00:05:22.000]  今天我只是選擇了
[00:05:22.000 --> 00:05:25.000]  講述它一個屬靈生命的片段
[00:05:25.000 --> 00:05:29.000]  希望下次有機會可以講其他的部分
[00:05:29.000 --> 00:05:32.000]  我們開始進入經文
[00:05:32.000 --> 00:05:35.000]  基建生命中第一個反省
[00:05:35.000 --> 00:05:38.000]  就是信仰的偏差
[00:05:39.000 --> 00:05:41.000]  會令人產生不滿和埋怨
[00:05:41.000 --> 00:05:43.000]  第六章一開始
[00:05:43.000 --> 00:05:47.000]  就講到以色列人被米顛人欺壓了七年
[00:05:47.000 --> 00:05:51.000]  每當以色列人殺種之後
[00:05:51.000 --> 00:05:53.000]  米顛人就來攻打他們
[00:05:53.000 --> 00:05:56.000]  毀壞他們所有的農作物
[00:05:56.000 --> 00:05:59.000]  並且沒有留下任何食物
[00:05:59.000 --> 00:06:04.000]  連牛、羊、驢都沒有留下
[00:06:04.000 --> 00:06:06.000]  可以這麼說
[00:06:06.000 --> 00:06:08.000]  以色列人的確生活得很苦
[00:06:08.000 --> 00:06:12.000]  所以以色列人再次去呼求耶和華
[00:06:12.000 --> 00:06:15.000]  耶和華如何回應以色列呢?
[00:06:15.000 --> 00:06:18.000]  在第六章第十二節和基建講
[00:06:18.000 --> 00:06:23.000]  大能的勇士耶和華與你同在
[00:06:23.000 --> 00:06:27.000]  你看基建如何回應
[00:06:27.000 --> 00:06:30.000]  基建在十三節就這樣回應
[00:06:30.000 --> 00:06:32.000]  主啊!請容許我說
[00:06:32.000 --> 00:06:34.000]  耶和華若與我們同在
[00:06:35.000 --> 00:06:38.000]  我們怎麼會遭遇這一切事呢?
[00:06:38.000 --> 00:06:40.000]  我們的列祖告訴我們
[00:06:40.000 --> 00:06:42.000]  耶和華領我們從埃及上來
[00:06:42.000 --> 00:06:45.000]  他那奇妙的作為在哪裡呢?
[00:06:45.000 --> 00:06:48.000]  現在耶和華卻丟棄了我們
[00:06:48.000 --> 00:06:52.000]  把我們交在米顛人的手掌中
[00:06:52.000 --> 00:06:55.000]  基建認為
[00:06:55.000 --> 00:06:58.000]  如果耶和華真的與我們同在
[00:06:58.000 --> 00:07:02.000]  以色列就不會像現在這樣的光景
[00:07:03.000 --> 00:07:06.000]  而且基建也重提埃及的歷史
[00:07:06.000 --> 00:07:12.000]  縱然基建承認以往耶和華與以色列人的關係
[00:07:12.000 --> 00:07:16.000]  也承認以往耶和華拯救過以色列
[00:07:16.000 --> 00:07:18.000]  不過他今天質疑
[00:07:18.000 --> 00:07:22.000]  他質疑今天是不是這樣
[00:07:22.000 --> 00:07:24.000]  所以他說
[00:07:24.000 --> 00:07:28.000]  他那奇妙的作為在哪裡呢?
[00:07:28.000 --> 00:07:30.000]  他不相信
[00:07:31.000 --> 00:07:33.000]  正正因為基建認為
[00:07:33.000 --> 00:07:35.000]  耶和華現在不是與以色列同在
[00:07:35.000 --> 00:07:40.000]  所以當耶和華與我們同在
[00:07:40.000 --> 00:07:44.000]  他就作出了一個信仰的回應
[00:07:44.000 --> 00:07:49.000]  他說:耶和華丟棄了我們
[00:07:49.000 --> 00:07:53.000]  把以色列交在米顛人的手掌中
[00:07:53.000 --> 00:07:58.000]  這段對話反映了基建對現狀的不滿
[00:07:59.000 --> 00:08:02.000]  因為以色列人已經受了米顛人七年的欺壓
[00:08:02.000 --> 00:08:06.000]  以至基建要躲在榨酒池裡打麥子
[00:08:06.000 --> 00:08:09.000]  他不敢在空曠的地方這樣做
[00:08:09.000 --> 00:08:12.000]  因為他很怕被米顛人看到
[00:08:12.000 --> 00:08:15.000]  搶了他的收成
[00:08:15.000 --> 00:08:19.000]  基建充滿了埋怨
[00:08:19.000 --> 00:08:23.000]  他認為如果真是保守以色列人的話
[00:08:24.000 --> 00:08:29.000]  為什麼任由以色列被米顛人欺壓了七年
[00:08:29.000 --> 00:08:32.000]  而不施行拯救呢?
[00:08:32.000 --> 00:08:36.000]  這是基建心裡的那種埋怨
[00:08:36.000 --> 00:08:39.000]  不過諷刺的是
[00:08:39.000 --> 00:08:41.000]  在六章八至十節
[00:08:41.000 --> 00:08:44.000]  先知也曾經譴責以色列人
[00:08:44.000 --> 00:08:49.000]  同樣先知也提到埃及這段歷史
[00:08:50.000 --> 00:08:54.000]  但先知最後的總結就跟基廉不一樣
[00:08:54.000 --> 00:08:57.000]  先知怎樣說呢?
[00:08:57.000 --> 00:09:00.000]  「以色列的神如此說:
[00:09:00.000 --> 00:09:03.000]  我曾領你們從埃及上來
[00:09:03.000 --> 00:09:06.000]  從慧奴之家出來
[00:09:06.000 --> 00:09:09.000]  救你們脫離埃及人的手
[00:09:09.000 --> 00:09:12.000]  脫離一切欺壓你們的人之手
[00:09:12.000 --> 00:09:15.000]  我從你們面前趕出他們
[00:09:15.000 --> 00:09:18.000]  把他們的地賜給你們
[00:09:19.000 --> 00:09:21.000]  然後說:我是耶和華你們的神
[00:09:21.000 --> 00:09:24.000]  你們住在阿摩尼人的地
[00:09:24.000 --> 00:09:28.000]  不可敬畏他們的神明
[00:09:28.000 --> 00:09:32.000]  但你們卻不聽從我的話」
[00:09:32.000 --> 00:09:36.000]  同樣的一段埃及拯救的歷史
[00:09:36.000 --> 00:09:41.000]  先知說經歷過耶和華的拯救
[00:09:41.000 --> 00:09:45.000]  以色列人仍然不聽從耶和華的話
[00:09:45.000 --> 00:09:48.000]  你去敬拜別神
[00:09:48.000 --> 00:09:50.000]  而基廉呢?
[00:09:50.000 --> 00:09:55.000]  基廉只專注於耶和華不與以色列人同在
[00:09:55.000 --> 00:09:58.000]  耶和華不施行拯救的結果
[00:09:58.000 --> 00:10:03.000]  基廉完全沒有理會到最終的原因
[00:10:03.000 --> 00:10:07.000]  就是以色列人沒有聽從耶和華的命令
[00:10:07.000 --> 00:10:10.000]  這個重要的因素
[00:10:10.000 --> 00:10:14.000]  同一段相同的歷史背景
[00:10:14.000 --> 00:10:17.000]  為何基廉看出來的東西
[00:10:17.000 --> 00:10:21.000]  與先知所說的有這麼大的偏差呢?
[00:10:21.000 --> 00:10:24.000]  這種信仰的偏差
[00:10:24.000 --> 00:10:27.000]  很值得我們深切反省
[00:10:27.000 --> 00:10:30.000]  原來這種偏差
[00:10:30.000 --> 00:10:34.000]  是基廉從結果去看的信仰
[00:10:34.000 --> 00:10:37.000]  基廉認為
[00:10:37.000 --> 00:10:40.000]  如果耶和華真的與以色列同在
[00:10:40.000 --> 00:10:43.000]  就不會有壞事發生
[00:10:43.000 --> 00:10:46.000]  所以現在以色列人被米甸人欺壓
[00:10:46.000 --> 00:10:50.000]  這就表示耶和華沒有與以色列人同在
[00:10:50.000 --> 00:10:53.000]  這是基廉的想法
[00:10:53.000 --> 00:10:57.000]  這也是基廉信仰上的偏差
[00:10:57.000 --> 00:11:00.000]  基廉需要修正
[00:11:00.000 --> 00:11:03.000]  以色列遭遇到的
[00:11:03.000 --> 00:11:05.000]  無論是好還是壞
[00:11:05.000 --> 00:11:08.000]  耶和華都可以與以色列人同在
[00:11:08.000 --> 00:11:11.000]  耶和華是否與以色列人同在
[00:11:11.000 --> 00:11:15.000]  關鍵並不是以色列的好與壞
[00:11:15.000 --> 00:11:17.000]  縱然他們不聽神的命令
[00:11:17.000 --> 00:11:19.000]  敬拜別神
[00:11:19.000 --> 00:11:21.000]  耶和華是否與以色列人同在
[00:11:21.000 --> 00:11:25.000]  關鍵在於耶和華是否願意
[00:11:25.000 --> 00:11:28.000]  而不是以色列的行為
[00:11:28.000 --> 00:11:30.000]  只要耶和華願意
[00:11:30.000 --> 00:11:34.000]  耶和華隨時隨地都可以與以色列人同在
[00:11:34.000 --> 00:11:38.000]  另一個信仰偏差就是
[00:11:38.000 --> 00:11:42.000]  基廉認為就算以色列人犯罪
[00:11:42.000 --> 00:11:44.000]  犯了多大的罪
[00:11:44.000 --> 00:11:45.000]  也好
[00:11:45.000 --> 00:11:48.000]  耶和華也有責任即時拯救他們
[00:11:48.000 --> 00:11:52.000]  因此既然耶和華七年都沒有出手拯救
[00:11:52.000 --> 00:11:56.000]  就表示耶和華沒有與以色列人同在
[00:11:56.000 --> 00:12:01.000]  基廉也需要修正這種信仰偏差
[00:12:01.000 --> 00:12:06.000]  耶和華拯救以色列並不是出於責任
[00:12:06.000 --> 00:12:09.000]  是出於耶和華的憐憫
[00:12:09.000 --> 00:12:11.000]  是一種恩典
[00:12:12.000 --> 00:12:15.000]  當以色列人不聽從神的命令
[00:12:15.000 --> 00:12:17.000]  去敬拜別神的時候
[00:12:17.000 --> 00:12:20.000]  是以色列人主動破壞了
[00:12:20.000 --> 00:12:23.000]  他與耶和華的關係
[00:12:23.000 --> 00:12:25.000]  是以色列人破壞了
[00:12:25.000 --> 00:12:28.000]  他與神所立的約
[00:12:28.000 --> 00:12:31.000]  耶和華沒有一個必然的責任
[00:12:31.000 --> 00:12:33.000]  向以色列人拯救
[00:12:33.000 --> 00:12:36.000]  因此一切對以色列民的拯救
[00:12:36.000 --> 00:12:39.000]  都是基於耶和華的憐憫和恩典
[00:12:39.000 --> 00:12:41.000]  無論在舍斯基
[00:12:41.000 --> 00:12:43.000]  還是在舊約的其他經卷
[00:12:43.000 --> 00:12:47.000]  耶和華每一次對以色列人作出拯救
[00:12:47.000 --> 00:12:49.000]  都不是出於責任
[00:12:49.000 --> 00:12:54.000]  而是出於耶和華的恩典和憐憫
[00:12:54.000 --> 00:12:59.000]  其實基廉一開始與耶和華的對話裏
[00:12:59.000 --> 00:13:02.000]  已經顯示出一種認知上的偏差
[00:13:02.000 --> 00:13:05.000]  可能大家沒有留意到
[00:13:05.000 --> 00:13:07.000]  耶和華一開始的時候
[00:13:07.000 --> 00:13:09.000]  在第十二節
[00:13:10.000 --> 00:13:11.000]  大能的勇士
[00:13:11.000 --> 00:13:14.000]  耶和華與你同在
[00:13:14.000 --> 00:13:17.000]  基廉在第十三節的回應是
[00:13:17.000 --> 00:13:20.000]  主啊 請容許我說
[00:13:20.000 --> 00:13:23.000]  耶和華若與我們同在
[00:13:23.000 --> 00:13:28.000]  耶和華只是說與你基廉同在
[00:13:28.000 --> 00:13:30.000]  而基廉就認為
[00:13:30.000 --> 00:13:34.000]  耶和華是與我們以色列同在
[00:13:34.000 --> 00:13:36.000]  耶和華指的是個人
[00:13:36.000 --> 00:13:39.000]  基廉指的是民族
[00:13:39.000 --> 00:13:41.000]  基廉認為耶和華的同在
[00:13:41.000 --> 00:13:44.000]  必然是與以色列整個群體
[00:13:44.000 --> 00:13:48.000]  但是耶和華的同在可以選擇個人
[00:13:48.000 --> 00:13:50.000]  而不是選擇群體
[00:13:50.000 --> 00:13:54.000]  當耶和華向基廉說與你同在
[00:13:54.000 --> 00:13:56.000]  就讓我們明白
[00:13:56.000 --> 00:14:00.000]  耶和華不一定與他的眾子民同在
[00:14:00.000 --> 00:14:03.000]  但是耶和華確實是與基廉同在
[00:14:03.000 --> 00:14:06.000]  即使當時整體的以色列子民
[00:14:06.000 --> 00:14:08.000]  都不聽從神的命令
[00:14:08.000 --> 00:14:12.000]  但是耶和華可以選擇任何一個子民
[00:14:12.000 --> 00:14:15.000]  去建立一段特殊的關係
[00:14:15.000 --> 00:14:19.000]  我嘗試用一個例子去說明
[00:14:19.000 --> 00:14:22.000]  主耶穌是教會的頭
[00:14:22.000 --> 00:14:25.000]  主耶穌必定與教會同在
[00:14:25.000 --> 00:14:28.000]  但是如果教會所走的路
[00:14:28.000 --> 00:14:30.000]  違背了主耶穌的心意
[00:14:30.000 --> 00:14:32.000]  而且越走越遠
[00:14:32.000 --> 00:14:36.000]  教會不再遵守主耶穌的吩咐
[00:14:37.000 --> 00:14:40.000]  主耶穌的確可以在一段時間內
[00:14:40.000 --> 00:14:43.000]  不與整體教會同在
[00:14:43.000 --> 00:14:47.000]  但是主耶穌仍然可以在這間半逆的教會裡
[00:14:47.000 --> 00:14:51.000]  去揀選他的信徒同在
[00:14:51.000 --> 00:14:54.000]  並且協助這間教會
[00:14:54.000 --> 00:14:57.000]  走回主耶穌的心意當中
[00:14:57.000 --> 00:14:59.000]  因此弟兄姊妹
[00:14:59.000 --> 00:15:02.000]  如果你今天對教會很失望
[00:15:02.000 --> 00:15:05.000]  你對教會很心灰意冷
[00:15:06.000 --> 00:15:08.000]  你認為教會偏離了神的心意
[00:15:08.000 --> 00:15:11.000]  甚至教會離經半道
[00:15:11.000 --> 00:15:14.000]  請你不要離開教會
[00:15:14.000 --> 00:15:17.000]  請你繼續為教會守望
[00:15:17.000 --> 00:15:20.000]  因為主耶穌可能會呼召你
[00:15:20.000 --> 00:15:25.000]  藉著你帶領教會走回主耶穌的心意當中
[00:15:25.000 --> 00:15:27.000]  我們要深信
[00:15:27.000 --> 00:15:30.000]  教會無論面對順境還是逆境
[00:15:30.000 --> 00:15:33.000]  主耶穌仍然有他的主權
[00:15:34.000 --> 00:15:38.000]  主耶穌可以選擇與整個教會群體同在
[00:15:38.000 --> 00:15:43.000]  又同時可以與個別的信徒同在
[00:15:43.000 --> 00:15:45.000]  洪英嘉的弟兄姊妹
[00:15:45.000 --> 00:15:48.000]  我們對信仰有沒有偏差
[00:15:48.000 --> 00:15:51.000]  當我們正在患難中的時候
[00:15:51.000 --> 00:15:53.000]  我們有沒有埋怨神
[00:15:53.000 --> 00:15:55.000]  為什麼不出手幫自己
[00:15:55.000 --> 00:15:57.000]  我們有沒有反省過自己
[00:15:57.000 --> 00:16:01.000]  可能有機會自己一直都在得罪神
[00:16:02.000 --> 00:16:04.000]  但自己卻從來都不知道
[00:16:04.000 --> 00:16:09.000]  因此從來都沒有向神認罪悔改
[00:16:09.000 --> 00:16:14.000]  我們有沒有另一種信仰偏差
[00:16:14.000 --> 00:16:17.000]  就是當我們生活得好的時候
[00:16:17.000 --> 00:16:20.000]  我們就認為是神的保守
[00:16:20.000 --> 00:16:22.000]  我們生活得不好的時候
[00:16:22.000 --> 00:16:25.000]  就是認為神沒有保守我們
[00:16:25.000 --> 00:16:29.000]  神的保守和看顧
[00:16:30.000 --> 00:16:32.000]  不是按照我們的物質生活
[00:16:32.000 --> 00:16:35.000]  覺得好與不好作為一個衡量標準
[00:16:35.000 --> 00:16:39.000]  而是按照我們與主耶穌的關係
[00:16:39.000 --> 00:16:44.000]  我們的屬靈生命是否成長來衡量
[00:16:44.000 --> 00:16:46.000]  弟兄姊妹
[00:16:46.000 --> 00:16:49.000]  這種信仰偏差
[00:16:49.000 --> 00:16:52.000]  會導致我們屬靈生命不會成長
[00:16:52.000 --> 00:16:54.000]  而生命不成長
[00:16:54.000 --> 00:16:56.000]  就導致我們不再依靠神
[00:16:56.000 --> 00:16:58.000]  我們不再依靠神
[00:16:59.000 --> 00:17:02.000]  就會導致我們不敢對神委身
[00:17:02.000 --> 00:17:06.000]  最後就像舌斯基最後的結論
[00:17:06.000 --> 00:17:10.000]  跌入了一個屬靈生命倒退的情況
[00:17:10.000 --> 00:17:13.000]  甚願洪英嘉的弟兄姊妹
[00:17:13.000 --> 00:17:16.000]  不要跌入這個信仰偏差
[00:17:16.000 --> 00:17:20.000]  導致我們對神產生埋怨和不滿
[00:17:20.000 --> 00:17:25.000]  基電生命的第二個反省就是
[00:17:25.000 --> 00:17:27.000]  在軟弱裏面
[00:17:28.000 --> 00:17:29.000]  我們可以接受神的呼召
[00:17:29.000 --> 00:17:34.000]  如果現在形容基電的屬靈剛警
[00:17:34.000 --> 00:17:36.000]  我會這樣說
[00:17:36.000 --> 00:17:40.000]  基電對信仰極度的偏差和埋怨
[00:17:40.000 --> 00:17:42.000]  它與耶和華的關係
[00:17:42.000 --> 00:17:44.000]  就像潛水艇一樣
[00:17:44.000 --> 00:17:47.000]  潛入了深海
[00:17:47.000 --> 00:17:49.000]  很長時間也浮不上來
[00:17:49.000 --> 00:17:51.000]  不過縱然如此
[00:17:51.000 --> 00:17:53.000]  耶和華對基電的憐憫
[00:17:53.000 --> 00:17:55.000]  也是恩典滿滿
[00:17:56.000 --> 00:17:59.000]  耶和華對基電的負面回應
[00:17:59.000 --> 00:18:01.000]  他如何處理呢?
[00:18:01.000 --> 00:18:04.000]  第十四節
[00:18:04.000 --> 00:18:11.000]  去!靠著你這能力拯救以色列脫離米顛人的手掌
[00:18:11.000 --> 00:18:14.000]  我豈不是已經差遣了你嗎?
[00:18:14.000 --> 00:18:18.000]  原來耶和華在呼召基電
[00:18:18.000 --> 00:18:25.000]  好!既然基電這麼為以色列人著想
[00:18:25.000 --> 00:18:30.000]  現在以色列正受米顛人的壓迫
[00:18:30.000 --> 00:18:32.000]  就靠你現在的能力
[00:18:32.000 --> 00:18:36.000]  去拯救你的民族脫離米顛人的欺責吧
[00:18:36.000 --> 00:18:39.000]  我們留意一下
[00:18:39.000 --> 00:18:42.000]  耶和華這句說話
[00:18:42.000 --> 00:18:45.000]  他沒有特別加添基電的能力
[00:18:45.000 --> 00:18:49.000]  他只是說靠著你這能力
[00:18:49.000 --> 00:18:53.000]  拯救以色列脫離米顛人的手掌
[00:18:53.000 --> 00:18:59.000]  耶和華想幫助基電修正他以往信仰的偏差
[00:18:59.000 --> 00:19:04.000]  基電的偏差就是以結果去看待耶和華
[00:19:04.000 --> 00:19:09.000]  耶和華想基電專注在耶和華身上
[00:19:09.000 --> 00:19:12.000]  就是差遣者
[00:19:12.000 --> 00:19:18.000]  耶和華才是這一場對米顛人戰爭的勝利關鍵
[00:19:18.000 --> 00:19:21.000]  而被差遣的基電的能力
[00:19:22.000 --> 00:19:24.000]  一點都不重要
[00:19:24.000 --> 00:19:27.000]  耶和華對基電呼召的重點
[00:19:27.000 --> 00:19:31.000]  就是要基電不要再以人為中心
[00:19:31.000 --> 00:19:33.000]  去觀看神的事工
[00:19:33.000 --> 00:19:39.000]  因為人總是將自己的能力和缺點作出一個比較
[00:19:39.000 --> 00:19:43.000]  從而認為自己是否有這個資格
[00:19:43.000 --> 00:19:46.000]  去擔任一些重要的角色呢?
[00:19:46.000 --> 00:19:49.000]  因此耶和華沒有跟基電說
[00:19:50.000 --> 00:19:52.000]  加級你的能力向前行
[00:19:52.000 --> 00:19:56.000]  他沒有說加級你任何能力
[00:19:56.000 --> 00:20:04.000]  他只說去靠著你現在這個能力去拯救以色列
[00:20:04.000 --> 00:20:09.000]  縱然耶和華對基電一片苦心
[00:20:09.000 --> 00:20:11.000]  恩典滿滿
[00:20:11.000 --> 00:20:15.000]  但這一刻基電仍然在軟弱之中
[00:20:15.000 --> 00:20:17.000]  很軟弱
[00:20:17.000 --> 00:20:19.000]  基電在十五節如何回應呢?
[00:20:19.000 --> 00:20:28.000]  主啊請容許我說
[00:20:28.000 --> 00:20:30.000]  我怎能拯救以色列呢?
[00:20:30.000 --> 00:20:35.000]  看啊我在馬來西亞支派中是最貧悍的
[00:20:35.000 --> 00:20:38.000]  我在我父家是最微小的
[00:20:38.000 --> 00:20:40.000]  基電認為自己不配
[00:20:40.000 --> 00:20:42.000]  沒有能力
[00:20:42.000 --> 00:20:44.000]  沒有資格
[00:20:44.000 --> 00:20:46.000]  我哪夠班呢?
[00:20:47.000 --> 00:20:51.000]  基電的回應我們聽起來一點也不陌生
[00:20:51.000 --> 00:20:54.000]  因為我們一定記得
[00:20:54.000 --> 00:20:56.000]  在耶和華呼召摩西的時候
[00:20:56.000 --> 00:21:00.000]  摩西在《出阿吉記》三章十一節的時候
[00:21:00.000 --> 00:21:02.000]  同樣說過類似的話
[00:21:02.000 --> 00:21:10.000]  我是什麼人?
[00:21:10.000 --> 00:21:12.000]  竟能去見法老
[00:21:12.000 --> 00:21:16.000]  把以色列人從埃及領出來呢?
[00:21:16.000 --> 00:21:20.000]  摩西同樣認為自己沒有能力沒有資格
[00:21:20.000 --> 00:21:23.000]  耶和華當時如何回應摩西呢?
[00:21:23.000 --> 00:21:30.000]  神說我必與你同在
[00:21:30.000 --> 00:21:34.000]  這句與你同在其實就是
[00:21:34.000 --> 00:21:37.000]  耶和華一見基電的時候已經跟他說了
[00:21:37.000 --> 00:21:42.000]  不過當時基電是什麼心情呢?
[00:21:42.000 --> 00:21:44.000]  火遮眼
[00:21:45.000 --> 00:21:46.000]  以解錯誤
[00:21:46.000 --> 00:21:49.000]  因此耶和華在十六節再說一次
[00:21:49.000 --> 00:21:51.000]  加強基電的信心
[00:21:51.000 --> 00:21:56.000]  我與你同在
[00:21:56.000 --> 00:22:01.000]  你就必擊敗米顛如擊打一個人
[00:22:01.000 --> 00:22:05.000]  基電兩次聽到耶和華跟他說
[00:22:05.000 --> 00:22:07.000]  我與你同在
[00:22:07.000 --> 00:22:10.000]  他開始建立一點信心
[00:22:10.000 --> 00:22:12.000]  他要求一個證據
[00:22:13.000 --> 00:22:14.000]  這個證據就是
