
[00:00:00.000 --> 00:00:08.800]  大家好,我由短頭髮變成長頭髮
[00:09:15.800 --> 00:09:18.000]  令到沒什麼心機讀書
[00:09:18.000 --> 00:09:20.000]  我說但是媽媽是很感恩
[00:09:20.000 --> 00:09:21.400]  回到教會之後
[00:09:21.400 --> 00:09:23.400]  是很多叔叔姐姐
[00:09:23.400 --> 00:09:24.600]  哥哥
[00:09:24.600 --> 00:09:28.000]  就是姨姨這樣去教媽媽
[00:09:28.000 --> 00:09:29.800]  很有耐性去教媽媽
[00:09:29.800 --> 00:09:32.000]  所以媽媽可以重新做人
[00:09:32.000 --> 00:09:33.400]  重新活過來
[00:09:33.400 --> 00:09:35.200]  我說你試一下這樣吧
[00:09:35.200 --> 00:09:36.200]  很好啊
[00:09:36.200 --> 00:09:38.600]  她真的教她的同學
[00:09:38.600 --> 00:09:41.400]  用不同的方法去教她的同學
[00:09:41.400 --> 00:09:42.600]  一起進步
[00:09:42.600 --> 00:09:44.200]  我說你做得很好
[00:09:44.200 --> 00:09:45.400]  媽媽很欣賞你
[00:09:45.400 --> 00:09:47.800]  就是這樣一個傳承的階段
[00:09:47.800 --> 00:09:52.200]  所以當我們這一群跟隨耶穌基督的人
[00:09:52.200 --> 00:09:53.600]  我們是基督徒的時候
[00:09:53.600 --> 00:09:54.800]  我們就要想
[00:09:54.800 --> 00:09:59.000]  我們怎樣是因著我們所接受、所領受的東西
[00:09:59.000 --> 00:10:01.200]  我們要活出來
[00:10:01.200 --> 00:10:03.400]  活出來就是將我們領受了的東西
[00:10:03.400 --> 00:10:04.800]  不要放在心裡
[00:10:04.800 --> 00:10:07.000]  用我們的言行舉止
[00:10:07.000 --> 00:10:09.400]  用我們的生活去流露出來
[00:10:09.400 --> 00:10:12.000]  將我們所信的東西去表達出來
[00:10:12.000 --> 00:10:13.000]  所以很感恩
[00:10:13.000 --> 00:10:15.600]  剛才我一來到樓下
[00:10:15.600 --> 00:10:20.000]  是先接受睿寧的羅漢果茶
[00:10:20.000 --> 00:10:23.200]  然後進來看到奶茶的團隊
[00:10:23.200 --> 00:10:26.200]  其實真的覺得這幅圖畫很美麗
[00:10:26.200 --> 00:10:28.400]  大家學而致用
[00:10:28.400 --> 00:10:29.800]  將你學到的東西
[00:10:29.800 --> 00:10:31.000]  去化成祝福
[00:10:31.000 --> 00:10:32.000]  去給街坊
[00:10:32.000 --> 00:10:33.200]  給主樂的弟兄姊妹
[00:10:33.200 --> 00:10:35.200]  一起去互相建立
[00:10:35.200 --> 00:10:37.400]  所以她就說
[00:10:37.400 --> 00:10:42.200]  如果我們真的這樣在這個傳承的口熟傳統裡面
[00:10:42.200 --> 00:10:46.000]  其實就是在說我們很鄭重地去領受了
[00:10:46.000 --> 00:10:49.800]  並且繼續地去傳遞開去
[00:10:49.800 --> 00:10:52.400]  當我們真的這樣做的時候
[00:10:52.400 --> 00:10:56.000]  她就說在她裡面生根建造
[00:10:56.000 --> 00:10:58.800]  會有什麼效果呢?
[00:10:58.800 --> 00:11:01.000]  就是信心會堅固
[00:11:01.000 --> 00:11:03.800]  以及充滿著感謝的心
[00:11:03.800 --> 00:11:07.000]  我剛才看到這群團隊去服侍的時候
[00:11:07.000 --> 00:11:08.200]  每個人的樣子都是
[00:11:08.200 --> 00:11:09.000]  嘩!
[00:11:09.000 --> 00:11:10.600]  好像天使般美麗
[00:11:10.600 --> 00:11:11.800]  大家認不認同?
[00:11:11.800 --> 00:11:12.600]  認同
[00:11:12.600 --> 00:11:13.000]  對
[00:11:13.000 --> 00:11:15.200]  不是又要做了
[00:11:15.200 --> 00:11:16.000]  做又36
[00:11:16.000 --> 00:11:17.000]  不做又36
[00:11:17.000 --> 00:11:17.800]  不是這個樣子
[00:11:17.800 --> 00:11:20.000]  而是來喝杯茶
[00:11:20.000 --> 00:11:21.800]  來喝杯奶茶
[00:11:21.800 --> 00:11:25.200]  是很開心地去服侍的
[00:11:25.200 --> 00:11:28.000]  這種就是你對神有信心
[00:11:28.000 --> 00:11:31.000]  所以你願意抽你的時間去服侍
[00:11:31.000 --> 00:11:32.400]  你又很感謝神
[00:11:32.400 --> 00:11:33.800]  因為神更新了你
[00:11:33.800 --> 00:11:36.200]  你很想其他人也繼續改變
[00:11:36.200 --> 00:11:40.000]  這種關係的互動就來得很重要了
[00:11:40.000 --> 00:11:42.800]  而說到生根建造
[00:11:42.800 --> 00:11:45.000]  這是一個很重要的詞語
[00:11:45.000 --> 00:11:47.600]  我很想跟大家解構一下這個詞語
[00:11:47.600 --> 00:11:52.800]  我們不可能用完整篇原文來跟大家說
[00:11:52.800 --> 00:11:54.200]  但是某些字眼很重要
[00:11:54.200 --> 00:11:56.400]  我又想跟大家探究一下
[00:11:56.400 --> 00:12:00.800]  生根其實有很深層的意義
[00:12:00.800 --> 00:12:02.600]  紮根的過程
[00:12:02.600 --> 00:12:06.600]  生根就是慢慢地滲入泥土裡面
[00:12:06.600 --> 00:12:07.800]  然後紮穩了
[00:12:07.800 --> 00:12:11.400]  那麼植物就可以蓋得很高
[00:12:11.400 --> 00:12:13.800]  或者它可以得到很多養分的時候
[00:12:13.800 --> 00:12:15.400]  就可以有很多收穫
[00:12:15.400 --> 00:12:18.400]  其實生根這個希臘文
[00:12:18.400 --> 00:12:23.200]  是用了一個「完成時被動分詞」
[00:12:23.200 --> 00:12:27.200]  大家會說「你說什麼?我會慢慢解釋的」
[00:12:27.200 --> 00:12:30.000]  「完成時態」是什麼呢?
[00:12:30.000 --> 00:12:36.400]  原來是在表示一個已經完成和持續存在的狀態
[00:12:36.400 --> 00:12:40.400]  所以不是只是嘗試紮根
[00:12:40.400 --> 00:12:44.200]  而是已經紮根並且持續如此
[00:12:44.200 --> 00:12:47.200]  所以當我們接受了基督的時候
[00:12:47.200 --> 00:12:50.600]  其實這個紮根的行動已經發生了
[00:12:50.600 --> 00:12:53.600]  現在是活在這個現實裡面
[00:12:53.600 --> 00:12:55.800]  所以我們全部信主的人
[00:12:55.800 --> 00:13:00.400]  其實我們已經紮根了在基督裡面的時候
[00:13:00.400 --> 00:13:04.800]  我們已經發生了和活在這個現實裡面
[00:13:04.800 --> 00:13:07.400]  而為什麼說「被動語態」呢?
[00:13:07.400 --> 00:13:12.400]  其實是在表示這個行動的主體是誰呢?
[00:13:12.400 --> 00:13:13.400]  神
[00:13:13.400 --> 00:13:18.600]  所以不是我們要把自己紮根在基督裡面
[00:13:18.600 --> 00:13:20.200]  而是我們信主的那一刻
[00:13:20.200 --> 00:13:25.400]  神已經把我們紮根了、栽種了在這裡
[00:13:25.400 --> 00:13:29.600]  所以這個就破除了我們經常有的迷思
[00:13:29.600 --> 00:13:32.600]  就是我們要靠自己的力量去紮根
[00:13:32.600 --> 00:13:35.200]  其實不是這個意思
[00:13:35.200 --> 00:13:37.400]  而這個「根」這個字
[00:13:37.400 --> 00:13:43.800]  其實描繪了植物深深向下紮根的景象
[00:13:43.800 --> 00:13:48.600]  這個不只是表面黏著
[00:13:48.600 --> 00:13:53.200]  而是深入土壤吸取氧化獲得一個穩固的過程
[00:13:53.200 --> 00:13:55.600]  大家有種過東西就知道了
[00:13:55.600 --> 00:13:59.600]  種植物不是一朝一夕就開花結果的
[00:13:59.600 --> 00:14:06.000]  如果有陪小朋友種植的學習
[00:14:06.000 --> 00:14:12.000]  通常那時候學校會叫大家回家種什麼呢?
[00:14:12.000 --> 00:14:15.200]  對,綠豆、蠶豆
[00:14:15.200 --> 00:14:19.600]  然後讓小朋友看到原來會有根生出來
[00:14:19.600 --> 00:14:22.400]  然後慢慢又會向上
[00:14:22.400 --> 00:14:27.400]  所以其實上帝是願意我們透過祂
[00:14:27.400 --> 00:14:30.600]  祂其實已經把我們紮根在主基督耶穌裡面
[00:14:30.600 --> 00:14:37.200]  其實我們肯有耐性願意被神繼續栽種
[00:14:37.200 --> 00:14:40.400]  其實我們的根就會越來越深
[00:14:40.400 --> 00:14:43.800]  並且我們開始的生命是有東西看的
[00:14:43.800 --> 00:14:47.000]  我不知道大家有沒有聽過一句話
[00:14:47.000 --> 00:14:52.400]  就是「忍耐到底,必有東西看」
[00:14:52.400 --> 00:14:55.400]  (笑聲)
[00:14:55.400 --> 00:14:59.600]  原來有些東西不是立刻看得到的
[00:14:59.600 --> 00:15:04.800]  我也很記得自己初信主頭五年
[00:15:04.800 --> 00:15:06.600]  我覺得是最艱難的
[00:15:06.600 --> 00:15:09.400]  因為那時候的根其實還不夠深
[00:15:09.400 --> 00:15:11.800]  而且初信主有很多考驗
[00:15:11.800 --> 00:15:14.200]  我不知道你們有沒有遇過這些考驗
[00:15:14.200 --> 00:15:18.600]  我講一下我以前未信主的生活習慣給大家聽
[00:15:18.600 --> 00:15:20.400]  這個我就很明白
[00:15:20.400 --> 00:15:26.600]  剛才孫教士所說在社區的街童、流浪那些
[00:15:26.600 --> 00:15:31.600]  那種生活和你回到教會的生活是完全兩回事
[00:15:31.600 --> 00:15:33.200]  真的可以改變人
[00:15:33.200 --> 00:15:36.200]  一個好的習慣、一個持續的習慣
[00:15:36.200 --> 00:15:38.800]  是很改變一個人的人生
[00:15:38.800 --> 00:15:41.000]  我以前被灌輸
[00:15:41.000 --> 00:15:44.200]  我不知道你們有沒有經歷過跟我類同的事
[00:15:44.200 --> 00:15:45.800]  如有類同實屬巧合
[00:15:45.800 --> 00:15:48.600]  但我們都是在神的恩典下
[00:15:48.600 --> 00:15:51.600]  我記得以前家裡被灌輸
[00:15:51.600 --> 00:15:53.800]  灌輸我們一個觀念
[00:15:53.800 --> 00:15:57.600]  星期六、日最重要是用來做什麼?
[00:15:57.600 --> 00:15:59.400]  睡覺
[00:15:59.400 --> 00:16:02.200]  還要睡到什麼時候?
[00:16:02.200 --> 00:16:05.800]  睡到黃昏白夜
[00:16:05.800 --> 00:16:09.000]  真的可以睡到中午才起床
[00:16:09.000 --> 00:16:11.600]  然後睡醒之後
[00:16:11.600 --> 00:16:13.600]  一個很重要的任務
[00:16:13.600 --> 00:16:15.600]  知道要做什麼嗎?
[00:16:15.600 --> 00:16:17.600]  去喝茶
[00:16:17.600 --> 00:16:22.000]  現在回想起來就覺得很匪夷所思
[00:16:22.000 --> 00:16:24.600]  原來時間就是這樣浪費了
[00:16:24.600 --> 00:16:29.600]  喝茶就是那間茶樓超多人的
[00:16:29.600 --> 00:16:35.400]  大家很不介意用一個多兩個小時去排隊喝茶
[00:16:35.400 --> 00:16:39.000]  我那時候就是在這個時代去生活
[00:16:39.000 --> 00:16:43.000]  所以以前拜神
[00:16:43.000 --> 00:16:45.800]  很簡單幾句就拜完了
[00:16:45.800 --> 00:16:47.800]  因為通常說什麼?
[00:16:47.800 --> 00:16:52.000]  「保佑平安、身體健康」
[00:16:52.000 --> 00:16:55.000]  如果喜歡打牌的話就「求多陽」
[00:16:55.000 --> 00:16:56.400]  四個字的
[00:16:56.400 --> 00:16:59.000]  「橫財就手」
[00:16:59.000 --> 00:17:01.000]  就是這幾句
[00:17:01.000 --> 00:17:03.200]  但你想想信了主之後
[00:17:03.200 --> 00:17:06.800]  「早起身」是第一個挑戰
[00:17:06.800 --> 00:17:13.400]  然後就是去祈禱也是一個挑戰
[00:17:13.400 --> 00:17:15.000]  以前祈禱幾句而已
[00:17:15.000 --> 00:17:17.600]  就是求假神幾句
[00:17:17.600 --> 00:17:23.400]  我記得第一次被教會的弟兄姐妹很熱誠的邀請
[00:17:23.400 --> 00:17:27.600]  「不如你也試試回教會的祈禱會吧」
[00:17:27.600 --> 00:17:29.600]  很單純的我
[00:17:29.600 --> 00:17:31.200]  就應邀了
[00:17:31.200 --> 00:17:33.800]  「好啊!好啊!回來祈禱會吧」
[00:17:33.800 --> 00:17:36.800]  之後每個人都說完了
[00:17:36.800 --> 00:17:39.200]  然後就說「我們現在一起祈禱了」
[00:17:39.200 --> 00:17:42.200]  「不如我們就輪著祈禱了」
[00:17:42.200 --> 00:17:45.800]  「待會到完祂就到你了,好不好?」
[00:17:45.800 --> 00:17:48.800]  很單純的我很快就應了
[00:17:48.800 --> 00:17:50.400]  「好啊!」
[00:17:50.400 --> 00:17:52.400]  然後就開始了
[00:17:52.400 --> 00:17:55.400]  哇!怎料一期又自可
[00:17:55.400 --> 00:18:00.600]  哇!為甚麼他們的祈禱這麼豐富?
[00:18:00.600 --> 00:18:01.800]  哈哈哈
[00:18:01.800 --> 00:18:03.400]  然後到自己的時候
[00:18:03.400 --> 00:18:05.800]  糟糕了!不懂得說
[00:18:05.800 --> 00:18:08.600]  那怎麼辦?又不敢說話
[00:18:08.600 --> 00:18:10.000]  又不知道怎麼說
[00:18:10.000 --> 00:18:12.600]  但他們是聰明的
[00:18:12.600 --> 00:18:15.400]  他們就馬上幫我補位
[00:18:15.400 --> 00:18:16.600]  跟我一起祈禱
[00:18:16.600 --> 00:18:18.200]  然後就完結了
[00:18:18.200 --> 00:18:19.000]  也沒有怪我
[00:18:19.000 --> 00:18:20.400]  「你為甚麼剛才不說話?」
[00:18:20.400 --> 00:18:22.400]  也沒有怪我
[00:18:22.400 --> 00:18:26.200]  但你會看到原來就是要重新學習
[00:18:26.200 --> 00:18:28.800]  那個屬靈的生活
[00:18:28.800 --> 00:18:30.400]  原來跟神的關係
[00:18:30.400 --> 00:18:31.800]  未夠親密的時候
[00:18:31.800 --> 00:18:33.400]  真的不懂得怎麼說話
[00:18:33.400 --> 00:18:37.200]  但就是日積月累回教會
[00:18:37.200 --> 00:18:40.400]  學習如何跟神建立很深入的關係
[00:18:40.400 --> 00:18:41.200]  原來就發覺
