
[00:00:00.000 --> 00:00:06.000]  (主席) 各位兄弟姐妹早安
[00:05:46.000 --> 00:05:49.000]  剛才讀第一章
[00:05:49.000 --> 00:05:52.000]  其實他想說什麼呢?
[00:05:52.000 --> 00:05:55.000]  路德記其實用一個愛邦的女子
[00:05:55.000 --> 00:05:58.000]  來羞辱神的選民
[00:05:58.000 --> 00:06:02.000]  容許我講是用羞辱
[00:06:02.000 --> 00:06:06.000]  路德勝過那奧米
[00:06:06.000 --> 00:06:09.000]  不單止這樣
[00:06:09.000 --> 00:06:12.000]  他以路德的忠貞
[00:06:12.000 --> 00:06:14.000]  路德這個字是解
[00:06:14.000 --> 00:06:16.000]  友情、友誼
[00:06:16.000 --> 00:06:18.000]  他的名字是有意思的
[00:06:18.000 --> 00:06:20.000]  來羞辱什麼人?
[00:06:20.000 --> 00:06:22.000]  那奧米
[00:06:22.000 --> 00:06:24.000]  作為神的選民
[00:06:24.000 --> 00:06:26.000]  他的小信
[00:06:26.000 --> 00:06:30.000]  一個愛邦女子
[00:06:30.000 --> 00:06:33.000]  對一個人的忠貞
[00:06:33.000 --> 00:06:38.000]  比你對上帝的承諾還要聖
[00:06:38.000 --> 00:06:41.000]  又或者這樣說
[00:06:41.000 --> 00:06:43.000]  其實同時之間
[00:06:43.000 --> 00:06:46.000]  是以一個乞丐的手藥
[00:06:46.000 --> 00:06:48.000]  乞丐來的
[00:06:48.000 --> 00:06:50.000]  路德的手藥
[00:06:50.000 --> 00:06:53.000]  來羞辱什麼?
[00:06:53.000 --> 00:06:56.000]  是時思記
[00:06:56.000 --> 00:07:01.000]  時思記的強者的放任
[00:07:01.000 --> 00:07:03.000]  如果你留意路德記
[00:07:03.000 --> 00:07:05.000]  其實和時思記是分不開的
[00:07:05.000 --> 00:07:09.000]  看一段聖經最好是什麼呢?
[00:07:09.000 --> 00:07:12.000]  你最好看前一節
[00:07:12.000 --> 00:07:15.000]  不要只看那一段
[00:07:15.000 --> 00:07:19.000]  路德記的前一節是什麼呢?
[00:07:19.000 --> 00:07:21.000]  時思記最後那一節
[00:07:21.000 --> 00:07:23.000]  時思記最後那一節是怎樣的?
[00:07:23.000 --> 00:07:25.000]  我們看看
[00:07:25.000 --> 00:07:31.000]  這一節沒有提及大家
[00:07:31.000 --> 00:07:35.000]  最後那一節
[00:07:35.000 --> 00:07:38.000]  "克雅舍以色列終沒有王"
[00:07:38.000 --> 00:07:40.000]  "各人" 怎樣呢?
[00:07:40.000 --> 00:07:42.000]  "任意而行"
[00:07:42.000 --> 00:07:46.000]  這個就是面貌
[00:07:46.000 --> 00:07:48.000]  所以帶出什麼呢?
[00:07:48.000 --> 00:07:50.000]  在路德記接續的第一節
[00:07:50.000 --> 00:07:53.000]  第二節就是那種情況
[00:07:53.000 --> 00:07:56.000]  大頭的老爺
[00:07:56.000 --> 00:07:59.000]  老爺叫什麼名字呢?
[00:07:59.000 --> 00:08:01.000]  "爾利米勒"
[00:08:01.000 --> 00:08:04.000]  就是拿奧米的丈夫
[00:08:04.000 --> 00:08:06.000]  這個老爺的名字"爾利米勒"
[00:08:06.000 --> 00:08:08.000]  你知不知道
[00:08:08.000 --> 00:08:12.000]  在希臘白萊文裡是有意思的
[00:08:12.000 --> 00:08:16.000]  是什麼意思呢?
[00:08:16.000 --> 00:08:18.000]  很有趣的
[00:08:18.000 --> 00:08:20.000]  什麼意思呢?
[00:08:20.000 --> 00:08:22.000]  "神是王"
[00:08:22.000 --> 00:08:25.000]  是不是很諷刺呢?
[00:08:25.000 --> 00:08:27.000]  神是王
[00:08:27.000 --> 00:08:30.000]  明明是時思記最後那一節是怎樣的呢?
[00:08:30.000 --> 00:08:32.000]  "以色列終沒有王"
[00:08:32.000 --> 00:08:36.000]  "爾利米勒"的老爺幫他取名字取得很好
[00:08:36.000 --> 00:08:38.000]  "神是王"
[00:08:38.000 --> 00:08:40.000]  在你的生命裡神是王
[00:08:40.000 --> 00:08:42.000]  不過接續在第一第二節
[00:08:42.000 --> 00:08:44.000]  就讓我們看到是什麼呢?
[00:08:44.000 --> 00:08:47.000]  名字就叫"爾利米勒"
[00:08:47.000 --> 00:08:50.000]  不過誰來作主呢?
[00:08:50.000 --> 00:08:52.000]  就是自己
[00:08:52.000 --> 00:08:55.000]  是任意而行
[00:08:55.000 --> 00:08:58.000]  所以這個最大頭的大男人
[00:08:58.000 --> 00:09:00.000]  戴瑜的家
[00:09:00.000 --> 00:09:03.000]  就離開白利恆
[00:09:03.000 --> 00:09:06.000]  就去了摩押地
[00:09:06.000 --> 00:09:07.000]  頂尖無疑
[00:09:07.000 --> 00:09:09.000]  我想和你看看
[00:09:09.000 --> 00:09:11.000]  在整卷的路德記裡
[00:09:11.000 --> 00:09:13.000]  其實他想說什麼呢?
[00:09:13.000 --> 00:09:15.000]  整卷的重點是什麼呢?
[00:09:15.000 --> 00:09:21.000]  不是你和我牽掛著地上的明星財富或安穩
[00:09:21.000 --> 00:09:24.000]  焦點只有一個
[00:09:24.000 --> 00:09:26.000]  找應許
[00:09:26.000 --> 00:09:28.000]  不過這個字很弔詭
[00:09:28.000 --> 00:09:31.000]  什麼是應許呢?
[00:09:31.000 --> 00:09:33.000]  神你答應我給我安穩
[00:09:33.000 --> 00:09:35.000]  神你答應我要怎樣怎樣
[00:09:35.000 --> 00:09:37.000]  神答應過你嗎?
[00:09:37.000 --> 00:09:38.000]  沒有啊
[00:09:38.000 --> 00:09:42.000]  神有沒有答應過你情快快過去啊?
[00:09:42.000 --> 00:09:43.000]  我們有祈禱啊
[00:09:43.000 --> 00:09:45.000]  神你說你聽祈禱啊
[00:09:45.000 --> 00:09:48.000]  我又聽到你祈禱
[00:09:48.000 --> 00:09:51.000]  我什麼時候答應過你
[00:09:51.000 --> 00:09:54.000]  按你的心意去做呢?
[00:09:54.000 --> 00:09:56.000]  沒有啊
[00:09:56.000 --> 00:09:58.000]  神應許了什麼?
[00:09:58.000 --> 00:10:00.000]  我們要很細心地看聖經
[00:10:00.000 --> 00:10:02.000]  神答應過什麼?
[00:10:02.000 --> 00:10:04.000]  不要隨便用"應許"這兩個字
[00:10:04.000 --> 00:10:07.000]  清清楚楚是神應許的
[00:10:07.000 --> 00:10:09.000]  有時候有些頂尖無疑
[00:10:09.000 --> 00:10:10.000]  至於我和我家
[00:10:10.000 --> 00:10:11.000]  我們也試過這樣
[00:10:11.000 --> 00:10:12.000]  至於我和我家呢
[00:10:12.000 --> 00:10:14.000]  我們一定會得救的
[00:10:14.000 --> 00:10:17.000]  什麼時候有這麼說過應許是這樣的?
[00:10:17.000 --> 00:10:20.000]  沒有啊
[00:10:20.000 --> 00:10:23.000]  求神連續幫助我們
[00:10:23.000 --> 00:10:26.000]  找應許是什麼呢?
[00:10:26.000 --> 00:10:29.000]  今天跟大家思想中心的時候
[00:10:29.000 --> 00:10:30.000]  我想跟大家看看
[00:10:30.000 --> 00:10:33.000]  在這個中心的裏面
[00:10:33.000 --> 00:10:35.000]  其實我們很需要仰靠
[00:10:35.000 --> 00:10:38.000]  神的指引
[00:10:41.000 --> 00:10:44.000]  這些我剛才也提到
[00:10:44.000 --> 00:10:48.000]  是中心仰靠神的指引
[00:10:48.000 --> 00:10:50.000]  神的帶領是怎樣?
[00:10:50.000 --> 00:10:53.000]  伯利恆這個字
[00:10:53.000 --> 00:10:56.000]  知不知道為什麼?
[00:10:56.000 --> 00:10:58.000]  又有意思的
[00:10:58.000 --> 00:11:00.000]  原來這個字是什麼呢?
[00:11:00.000 --> 00:11:03.000]  糧倉
[00:11:03.000 --> 00:11:05.000]  行不行?
[00:11:05.000 --> 00:11:07.000]  是糧倉
[00:11:07.000 --> 00:11:10.000]  很吊詭的一件事
[00:11:10.000 --> 00:11:13.000]  在《路德記》裏面
[00:11:13.000 --> 00:11:15.000]  劈頭就告訴我們
[00:11:15.000 --> 00:11:18.000]  伯利恆遭遇什麼?
[00:11:18.000 --> 00:11:20.000]  饑荒
[00:11:20.000 --> 00:11:23.000]  神不對辦的
[00:11:23.000 --> 00:11:25.000]  你要知道
[00:11:25.000 --> 00:11:27.000]  《時史記》在什麼年代裏面
[00:11:27.000 --> 00:11:30.000]  是要進入迦南地
[00:11:30.000 --> 00:11:33.000]  是差派以色列人離開埃及
[00:11:33.000 --> 00:11:34.000]  過完紅海
[00:11:34.000 --> 00:11:36.000]  攻了耶利哥
[00:11:36.000 --> 00:11:38.000]  然後進入迦南
[00:11:38.000 --> 00:11:41.000]  滅了迦南七族
[00:11:41.000 --> 00:11:42.000]  整個大地
[00:11:42.000 --> 00:11:45.000]  神就說給你的
[00:11:45.000 --> 00:11:47.000]  現在會什麼?
[00:11:47.000 --> 00:11:50.000]  流奶與麥
[00:11:50.000 --> 00:11:54.000]  這班人選擇了在伯利恆定居
[00:11:54.000 --> 00:11:56.000]  還是糧倉
[00:11:56.000 --> 00:11:58.000]  結果是怎樣?
[00:11:58.000 --> 00:12:00.000]  饑荒
[00:12:00.000 --> 00:12:03.000]  以你物同南河米
[00:12:03.000 --> 00:12:04.000]  發腳踢
[00:12:04.000 --> 00:12:07.000]  不知是否學了伯蘭
[00:12:07.000 --> 00:12:08.000]  你知道我說誰嗎?
[00:12:08.000 --> 00:12:10.000]  伯蘭是韓國人
[00:12:10.000 --> 00:12:12.000]  遇到饑荒又怎樣?
[00:12:12.000 --> 00:12:13.000]  就走
[00:12:13.000 --> 00:12:15.000]  遊民族
[00:12:15.000 --> 00:12:18.000]  當然是去有草的地方
[00:12:18.000 --> 00:12:22.000]  丙姐妹
[00:12:22.000 --> 00:12:26.000]  神的引領是怎樣的?
[00:12:26.000 --> 00:12:27.000]  很有趣的
[00:12:27.000 --> 00:12:28.000]  有些時候
[00:12:28.000 --> 00:12:33.000]  原來福中是會有禍的
[00:12:33.000 --> 00:12:35.000]  正正在中間
[00:12:35.000 --> 00:12:37.000]  其實
[00:12:37.000 --> 00:12:39.000]  以你物同南河米
[00:12:39.000 --> 00:12:45.000]  怎樣去學習在信心中馴服?
[00:12:45.000 --> 00:12:48.000]  伯利恆這個地方
[00:12:48.000 --> 00:12:50.000]  糧倉之一
[00:12:50.000 --> 00:12:52.000]  不是純粹流奶與麥
[00:12:52.000 --> 00:12:53.000]  丙姐妹
[00:12:53.000 --> 00:12:57.000]  你也記得伯利恆是一個什麼地方
[00:12:57.000 --> 00:13:01.000]  將來主耶穌出世的地方
[00:13:01.000 --> 00:13:05.000]  糧倉的意思不是因為佛
[00:13:05.000 --> 00:13:06.000]  不是
[00:13:06.000 --> 00:13:11.000]  是因為這是君王出生的地方
[00:13:11.000 --> 00:13:15.000]  那種豐盛是屬靈的豐盛
[00:13:15.000 --> 00:13:22.000]  是從這位王帶來給神的子民的恩澤
[00:13:22.000 --> 00:13:25.000]  是這個糧倉
[00:13:25.000 --> 00:13:28.000]  所以神選民一切的豐盛
[00:13:28.000 --> 00:13:29.000]  是離不開什麼?
[00:13:29.000 --> 00:13:32.000]  這位葡萄樹
[00:13:32.000 --> 00:13:33.000]  這位君王
[00:13:33.000 --> 00:13:35.000]  對不對?
[00:13:35.000 --> 00:13:37.000]  我們所有的好處
[00:13:37.000 --> 00:13:41.000]  是不在神以外的
[00:13:41.000 --> 00:13:44.000]  所以伯利恆這個名字說得很清楚
[00:13:44.000 --> 00:13:46.000]  為什麼路德基對焦的是這個?
[00:13:46.000 --> 00:13:48.000]  你的寄望是什麼?
[00:13:48.000 --> 00:13:51.000]  你有沒有看上帝帶領是怎樣的?
[00:13:51.000 --> 00:13:54.000]  但是你看眼前的環境
[00:13:54.000 --> 00:13:57.000]  今天我們很容易看眼前的環境
[00:13:57.000 --> 00:14:02.000]  你在香港這個地方可能已經有30年50年
[00:14:02.000 --> 00:14:04.000]  甚至60年
[00:14:04.000 --> 00:14:06.000]  這三年將你翻一翻
[00:14:06.000 --> 00:14:10.000]  我是不是要留在這裡?
[00:14:10.000 --> 00:14:11.000]  離開不要緊
[00:14:11.000 --> 00:14:13.000]  路德基不是叫你離開還是不離開
[00:14:13.000 --> 00:14:15.000]  不是說這一點
[00:14:15.000 --> 00:14:18.000]  上帝在你生命的帶領
[00:14:18.000 --> 00:14:24.000]  你有沒有尊這位神為你的主?
[00:14:24.000 --> 00:14:25.000]  為你的王
[00:14:25.000 --> 00:14:27.000]  這才是焦點
[00:14:27.000 --> 00:14:28.000]  所以不要搞錯
[00:14:28.000 --> 00:14:31.000]  今天牧師帶路德基是叫我離開還是不離開
[00:14:31.000 --> 00:14:36.000]  沒有說過這件事
[00:14:36.000 --> 00:14:38.000]  忠心於誰?
[00:14:38.000 --> 00:14:41.000]  是上帝那份人靈
[00:14:41.000 --> 00:14:43.000]  以至你要得應祂之靈
[00:14:43.000 --> 00:14:46.000]  你要相信信耶穌是得著豐盛的生命
[00:14:46.000 --> 00:14:49.000]  你要一生來依靠祂
[00:14:49.000 --> 00:14:57.000]  經文裡面其實原來忠心是會有考驗的
[00:14:57.000 --> 00:15:02.000]  奈何米和路德其實真的很悲情
[00:15:02.000 --> 00:15:06.000]  孤寡窮
[00:15:06.000 --> 00:15:09.000]  有時最眼淵的是什麼呢?
[00:15:09.000 --> 00:15:13.000]  看見別人很好
[00:15:13.000 --> 00:15:16.000]  每個人都好
[00:15:16.000 --> 00:15:20.000]  我們兩個寡母頗醉眼淚洗臉
[00:15:20.000 --> 00:15:23.000]  晚上睡覺不知怎樣過
[00:15:23.000 --> 00:15:26.000]  明天就去做乞丐
[00:15:26.000 --> 00:15:30.000]  同胞很好過
[00:15:30.000 --> 00:15:32.000]  頂姐妹
[00:15:32.000 --> 00:15:38.000]  所以難怪奈何米在中間
[00:15:38.000 --> 00:15:40.000]  經歷這樣
[00:15:40.000 --> 00:15:42.000]  你留意經文裡面單單第一章
[00:15:42.000 --> 00:15:44.000]  他講了多少次
[00:15:44.000 --> 00:15:46.000]  好像耶和華在中間怎樣
[00:15:46.000 --> 00:15:54.000]  所有苦都是彷彿出自耶和華
[00:15:54.000 --> 00:15:59.000]  加在她的身上
[00:15:59.000 --> 00:16:02.000]  頂姐妹
[00:16:02.000 --> 00:16:05.000]  神有時很連述
[00:16:05.000 --> 00:16:11.000]  仍然在中間幫助奈何米
[00:16:11.000 --> 00:16:16.000]  讓她在當下有路德陪伴
[00:16:16.000 --> 00:16:19.000]  她原本打算一個人回去
[00:16:19.000 --> 00:16:23.000]  如果沒有路德每天幫她撿墨水
[00:16:23.000 --> 00:16:27.000]  她都不知吃什麼
[00:16:27.000 --> 00:16:32.000]  上帝原來有時在不同的考驗裡面
[00:16:32.000 --> 00:16:37.000]  仍然有關心你、安慰你
[00:16:37.000 --> 00:16:42.000]  與你同行的人在中間
[00:16:42.000 --> 00:16:44.000]  感謝主
[00:16:44.000 --> 00:16:47.000]  我看見頂姐妹
[00:16:47.000 --> 00:16:50.000]  紅春堂即將
[00:16:50.000 --> 00:16:54.000]  預備參加港九培練大會
[00:16:54.000 --> 00:16:58.000]  在教會裡面一起看直播
[00:16:58.000 --> 00:17:01.000]  頂姐妹你記不記得兩年前
[00:17:01.000 --> 00:17:05.000]  郭文慈牧師在中間去港島
[00:17:05.000 --> 00:17:08.000]  有這樣的聚會
[00:17:08.000 --> 00:17:13.000]  你知不知道郭牧師在家發生什麼事
[00:17:13.000 --> 00:17:17.000]  你可能不是特別留意或聽完
[00:17:17.000 --> 00:17:22.000]  其實郭牧師在過程中分享過
[00:17:22.000 --> 00:17:27.000]  他的孫子在泰國曼谷
[00:17:27.000 --> 00:17:32.000]  發現第三期的淋巴牙
[00:17:32.000 --> 00:17:39.000]  正正是他承擔培靈會講完的時間
[00:17:39.000 --> 00:17:43.000]  嘩!真是很致命
[00:17:43.000 --> 00:17:48.000]  你讓我安靜一下行不行?
[00:17:48.000 --> 00:17:49.000]  你給我考驗
[00:17:49.000 --> 00:17:53.000]  我同時也不需要將自己放在別人面前
[00:17:53.000 --> 00:17:58.000]  我後面還要掛心那個孫子
[00:17:58.000 --> 00:18:02.000]  如何面對手術如何面對化療
[00:18:02.000 --> 00:18:09.000]  嘩!所以頂姐妹很不簡單
[00:18:09.000 --> 00:18:12.000]  你要來就要走
[00:18:12.000 --> 00:18:13.000]  留下來就留下來
[00:18:13.000 --> 00:18:16.000]  搞到我這麼尷尬幹什麼?
[00:18:16.000 --> 00:18:18.000]  你明白嗎?
[00:18:18.000 --> 00:18:22.000]  你可以不是這樣的
[00:18:22.000 --> 00:18:25.000]  嘩!頂姐妹
[00:18:25.000 --> 00:18:27.000]  有機會聽回
[00:18:27.000 --> 00:18:29.000]  十天內郭牧師的分享
[00:18:29.000 --> 00:18:34.000]  又或者大白今次
[00:18:34.000 --> 00:18:38.000]  我所了解李思敬博士
[00:18:38.000 --> 00:18:44.000]  其實早前也曾經有重病
[00:18:44.000 --> 00:18:49.000]  他要揭下來一段時間
[00:18:49.000 --> 00:18:53.000]  放下做院長的職份
[00:18:53.000 --> 00:18:56.000]  頂姐妹
[00:18:56.000 --> 00:19:01.000]  上帝讓考驗淋到中間
[00:19:01.000 --> 00:19:07.000]  讓你和我不因為面對這些事
[00:19:07.000 --> 00:19:09.000]  我們就搖擺
[00:19:09.000 --> 00:19:11.000]  我們就退後
[00:19:11.000 --> 00:19:12.000]  頂姐妹
[00:19:12.000 --> 00:19:19.000]  哪怕有些事是上帝容許要管教我們的
[00:19:19.000 --> 00:19:20.000]  我們有些事很錯解
[00:19:20.000 --> 00:19:22.000]  管教是什麼呢?
[00:19:22.000 --> 00:19:24.000]  打兒子
[00:19:24.000 --> 00:19:25.000]  打兒子是什麼意思?
[00:19:25.000 --> 00:19:26.000]  頑皮
[00:19:26.000 --> 00:19:28.000]  你頑皮我就打你
[00:19:28.000 --> 00:19:30.000]  不過你不要搞錯
[00:19:30.000 --> 00:19:32.000]  不是這樣的
[00:19:32.000 --> 00:19:35.000]  希伯來書很清楚說
[00:19:35.000 --> 00:19:38.000]  為什麼要管教你?
[00:19:38.000 --> 00:19:42.000]  因為你是我兒子
[00:19:42.000 --> 00:19:44.000]  因為你是我兒子
[00:19:44.000 --> 00:19:46.000]  就是這麼簡單
[00:19:46.000 --> 00:19:49.000]  其實希伯來書十二章裡面說管教
[00:19:49.000 --> 00:19:52.000]  首先說管教的是誰呢?
[00:19:52.000 --> 00:19:54.000]  是主耶穌
[00:19:54.000 --> 00:20:01.000]  是讓他在苦難當中經歷以至完全
[00:20:01.000 --> 00:20:04.000]  所以十二章希伯來書的經文裡面
[00:20:04.000 --> 00:20:05.000]  叫你看眼看誰?
[00:20:05.000 --> 00:20:07.000]  看耶穌
[00:20:07.000 --> 00:20:10.000]  那忍受罪人這樣頂撞的
[00:20:10.000 --> 00:20:16.000]  你們要思想
[00:20:16.000 --> 00:20:19.000]  管教不是以為
[00:20:19.000 --> 00:20:20.000]  我都沒有做錯
[00:20:20.000 --> 00:20:21.000]  你為什麼這樣對我?
[00:20:21.000 --> 00:20:23.000]  我們經常這樣想
[00:20:23.000 --> 00:20:25.000]  做什麼事我會有不舒服的
[00:20:25.000 --> 00:20:27.000]  是不是我有罪
[00:20:27.000 --> 00:20:29.000]  是不是我哪些事情做錯
[00:20:29.000 --> 00:20:30.000]  你有這樣的反省是好的
[00:20:30.000 --> 00:20:32.000]  但是另一個角度就是
[00:20:32.000 --> 00:20:35.000]  不是單單是這一方面
[00:20:35.000 --> 00:20:39.000]  為什麼要有教練?
[00:20:39.000 --> 00:20:43.000]  幫助你操練整個過程
[00:20:43.000 --> 00:20:45.000]  無論你是彈琴
[00:20:45.000 --> 00:20:48.000]  又或者好像我們科音樂曲班
[00:20:48.000 --> 00:20:51.000]  我相信你們練了很久
[00:20:51.000 --> 00:20:53.000]  對不對?
[00:20:53.000 --> 00:20:56.000]  一定要操練的
[00:20:56.000 --> 00:20:57.000]  是不是?
[00:20:57.000 --> 00:20:58.000]  那一定要有教練
[00:20:58.000 --> 00:21:00.000]  要有師班長
[00:21:00.000 --> 00:21:01.000]  是不是?
[00:21:01.000 --> 00:21:03.000]  一起去做才行
[00:21:03.000 --> 00:21:07.000]  其實上帝的管教是這樣的
[00:21:07.000 --> 00:21:10.000]  不過我們不是很喜歡
[00:21:10.000 --> 00:21:11.000]  我們不是很喜歡
[00:21:11.000 --> 00:21:12.000]  除非什麼?
[00:21:12.000 --> 00:21:14.000]  我參加
[00:21:14.000 --> 00:21:15.000]  是不是?
[00:21:15.000 --> 00:21:16.000]  弟兄姊妹
[00:21:16.000 --> 00:21:18.000]  你參加科音樂曲班
[00:21:18.000 --> 00:21:19.000]  你要想清楚
[00:21:19.000 --> 00:21:22.000]  我們這些時間練歌
