
[00:00:00.000 --> 00:00:04.000]  弟兄姊妹主女們平安
[00:02:45.000 --> 00:02:48.000]  這本新約聖經
[00:02:48.000 --> 00:02:50.000]  我們很有關聯
[00:02:50.000 --> 00:02:52.000]  因為是錦宣的一位弟兄
[00:02:52.000 --> 00:02:54.000]  在2019年
[00:02:54.000 --> 00:03:01.000]  來跟以色列的聖經公會合作
[00:03:01.000 --> 00:03:02.000]  印制
[00:03:02.000 --> 00:03:05.000]  印了12萬還是14萬本
[00:03:05.000 --> 00:03:07.000]  我是得到其中一本
[00:03:07.000 --> 00:03:12.000]  因為我們也有為這個時宮祝福去禱告
[00:03:12.000 --> 00:03:15.000]  這本聖經我完全一個字看不明白
[00:03:15.000 --> 00:03:19.000]  因為是用原文的希伯來文來寫
[00:03:19.000 --> 00:03:26.000]  這段聖經其實是很想給當時修信的讀者
[00:03:26.000 --> 00:03:30.000]  其中很大的部分是猶太的信徒
[00:03:30.000 --> 00:03:33.000]  要有一個很強的信心
[00:03:33.000 --> 00:03:42.000]  要擺脫舊有的舊約憲制的觀念和思想
[00:03:42.000 --> 00:03:48.000]  要將整個信心放在耶穌的裡面
[00:03:48.000 --> 00:03:52.000]  為什麼我會突然帶這本聖經來呢?
[00:03:52.000 --> 00:03:54.000]  昨天下午
[00:03:54.000 --> 00:03:57.000]  在辦公室一路預備
[00:03:57.000 --> 00:03:59.000]  想一想
[00:03:59.000 --> 00:04:02.000]  其實有沒有一些真正的猶太人
[00:04:02.000 --> 00:04:05.000]  他們有這些情意結
[00:04:05.000 --> 00:04:07.000]  現代的猶太人
[00:04:07.000 --> 00:04:09.000]  有沒有這些困難
[00:04:09.000 --> 00:04:11.000]  他們不能夠接納
[00:04:11.000 --> 00:04:13.000]  這一位的耶穌
[00:04:13.000 --> 00:04:14.000]  我們沒有什麼問題
[00:04:14.000 --> 00:04:15.000]  我們信了耶穌
[00:04:15.000 --> 00:04:17.000]  我們是外邦人
[00:04:17.000 --> 00:04:18.000]  我們信耶穌
[00:04:18.000 --> 00:04:19.000]  一信就得救
[00:04:19.000 --> 00:04:21.000]  沒有這些包袱
[00:04:21.000 --> 00:04:23.000]  但是猶太人有沒有呢?
[00:04:23.000 --> 00:04:25.000]  一路去想
[00:04:25.000 --> 00:04:26.000]  預備了很久
[00:04:26.000 --> 00:04:29.000]  腦袋也開始有點累了
[00:04:29.000 --> 00:04:35.000]  由我的辦公室走回去禮堂
[00:04:35.000 --> 00:04:38.000]  大家如果去過錦宣就知道
[00:04:38.000 --> 00:04:42.000]  有一個廣場和露天的茶座
[00:04:42.000 --> 00:04:46.000]  看到兩位弟兄在聊天
[00:04:46.000 --> 00:04:51.000]  其中一位就是支持這個事工的弟兄
[00:04:51.000 --> 00:04:53.000]  和另一位弟兄在聊天
[00:04:53.000 --> 00:04:55.000]  走過去打招呼
[00:04:55.000 --> 00:04:56.000]  和他說一聲
[00:04:56.000 --> 00:05:00.000]  很難得有機會星期六下午見到他們兩個
[00:05:00.000 --> 00:05:01.000]  聊聊天
[00:05:01.000 --> 00:05:05.000]  接著我就走進辦公室簽文件
[00:05:05.000 --> 00:05:06.000]  簽簽下
[00:05:06.000 --> 00:05:08.000]  弟兄就進來叫我
[00:05:08.000 --> 00:05:09.000]  有空嗎?
[00:05:09.000 --> 00:05:11.000]  我就立刻放下文件
[00:05:11.000 --> 00:05:14.000]  出去看看發生什麼事
[00:05:14.000 --> 00:05:17.000]  原來這一位弟兄
[00:05:17.000 --> 00:05:18.000]  馮弟兄
[00:05:18.000 --> 00:05:23.000]  同梗爾息烈一位傳道人
[00:05:23.000 --> 00:05:25.000]  來視像對話
[00:05:25.000 --> 00:05:27.000]  現場的視像對話
[00:05:27.000 --> 00:05:29.000]  他們是當時的早上
[00:05:29.000 --> 00:05:32.000]  我們是下午四點鐘左右
[00:05:34.000 --> 00:05:37.000]  弟兄拿起一本聖經
[00:05:37.000 --> 00:05:40.000]  就是這一本黑皮聖經
[00:05:40.000 --> 00:05:44.000]  他說他用英文
[00:05:44.000 --> 00:05:46.000]  相當簡單的英文
[00:05:46.000 --> 00:05:50.000]  他說他自小就在拉比學校成長
[00:05:50.000 --> 00:05:52.000]  他的父親是一個拉比
[00:05:52.000 --> 00:05:57.000]  後來輾轉有機會離開了以色列
[00:05:57.000 --> 00:06:02.000]  有人就送了一本希伯來文的新約聖經給他
[00:06:02.000 --> 00:06:03.000]  就是這一本
[00:06:04.000 --> 00:06:06.000]  他來到這裡讀
[00:06:06.000 --> 00:06:09.000]  一邊讀一邊有很多的掙扎
[00:06:09.000 --> 00:06:12.000]  為什麼這本聖經所說的耶穌
[00:06:12.000 --> 00:06:16.000]  和我小時候在拉比學校所說的耶穌是不同的呢?
[00:06:16.000 --> 00:06:22.000]  為什麼新約這本聖經會這樣說這位主耶穌
[00:06:22.000 --> 00:06:24.000]  是那個尼塞亞呢?
[00:06:24.000 --> 00:06:26.000]  他有很多的掙扎
[00:06:26.000 --> 00:06:29.000]  其實他很小的時候就已經對耶穌
[00:06:29.000 --> 00:06:31.000]  因為他們有讀他們的歷史
[00:06:31.000 --> 00:06:34.000]  對基督教所說的耶穌
[00:06:34.000 --> 00:06:36.000]  他是非常的憎恨
[00:06:36.000 --> 00:06:42.000]  因為不可能一個人說自己是神的兒子
[00:06:42.000 --> 00:06:45.000]  他自小就在拉比學校成長
[00:06:45.000 --> 00:06:47.000]  對舊約都很熟悉
[00:06:47.000 --> 00:06:50.000]  這一位中年的傳道者
[00:06:50.000 --> 00:06:52.000]  輾轉讀完這本書
[00:06:52.000 --> 00:06:54.000]  信了耶穌
[00:06:54.000 --> 00:06:57.000]  他現在在北加利尼一個地方
[00:06:57.000 --> 00:07:03.000]  那裡是唯一一間猶太人的基督教教會
[00:07:03.000 --> 00:07:06.000]  所以他要面對很多難處
[00:07:06.000 --> 00:07:08.000]  但是他的教會現在有64人
[00:07:08.000 --> 00:07:11.000]  很快就增長到144人
[00:07:11.000 --> 00:07:14.000]  所以很希望能夠有支持
[00:07:14.000 --> 00:07:16.000]  他們建造一間新的地方
[00:07:16.000 --> 00:07:18.000]  昨天他們就在對話
[00:07:18.000 --> 00:07:22.000]  準備支持他們數萬元的美金
[00:07:22.000 --> 00:07:24.000]  來建造一個地方
[00:07:24.000 --> 00:07:27.000]  就是這一本聖經
[00:07:27.000 --> 00:07:29.000]  新約的聖經
[00:07:29.000 --> 00:07:31.000]  很奇妙地
[00:07:31.000 --> 00:07:34.000]  我在想有什麼例子
[00:07:34.000 --> 00:07:38.000]  可以幫助我解讀這段聖經的時候
[00:07:38.000 --> 00:07:41.000]  多一點點的資料給大家
[00:07:41.000 --> 00:07:42.000]  居然間
[00:07:42.000 --> 00:07:44.000]  一個這樣的寒圈打個招呼
[00:07:44.000 --> 00:07:47.000]  就有一個以色列的傳道人
[00:07:47.000 --> 00:07:50.000]  自小就在拉比學校成長
[00:07:50.000 --> 00:07:53.000]  來跟我們的弟兄
[00:07:53.000 --> 00:07:56.000]  香港的弟兄在對話
[00:07:56.000 --> 00:07:59.000]  講他的德教見證
[00:07:59.000 --> 00:08:01.000]  各位
[00:08:01.000 --> 00:08:03.000]  這段聖經
[00:08:03.000 --> 00:08:07.000]  其實有三個邀請
[00:08:07.000 --> 00:08:10.000]  就從21節開始
[00:08:10.000 --> 00:08:14.000]  或者應該22節
[00:08:14.000 --> 00:08:17.000]  居然間我們心中的天良
[00:08:17.000 --> 00:08:19.000]  就是我們的良心的虧欠
[00:08:19.000 --> 00:08:22.000]  已經洗乾淨了
[00:08:22.000 --> 00:08:24.000]  就應該怎樣呢?
[00:08:24.000 --> 00:08:26.000]  存著一個誠實的心
[00:08:26.000 --> 00:08:29.000]  和充足的信心
[00:08:29.000 --> 00:08:31.000]  去到神的面前
[00:08:31.000 --> 00:08:33.000]  剛才我也說了
[00:08:33.000 --> 00:08:37.000]  整本書是跟一些有信仰
[00:08:37.000 --> 00:08:41.000]  希伯來的傳統信仰猶太教的背景
[00:08:41.000 --> 00:08:43.000]  的弟兄姊妹
[00:08:43.000 --> 00:08:44.000]  來講
[00:08:44.000 --> 00:08:46.000]  勉勵他們
[00:08:46.000 --> 00:08:51.000]  不可以再透過物質的牛羊的血
[00:08:51.000 --> 00:08:54.000]  或者地上的大祭司
[00:08:54.000 --> 00:08:55.000]  這個體系
[00:08:55.000 --> 00:08:57.000]  來親近神
[00:08:57.000 --> 00:08:59.000]  那應該怎樣親近呢?
[00:08:59.000 --> 00:09:03.000]  你自己用信心直接親近神
[00:09:03.000 --> 00:09:05.000]  這是很大逆不道的
[00:09:05.000 --> 00:09:06.000]  不要祭司
[00:09:06.000 --> 00:09:08.000]  不要獻祭
[00:09:08.000 --> 00:09:11.000]  自己的心就是去到神面前
[00:09:11.000 --> 00:09:13.000]  但是聖經真的這樣講
[00:09:14.000 --> 00:09:17.000]  裡面包含的是接納
[00:09:17.000 --> 00:09:21.000]  裡面包含的是一個寬恕
[00:09:21.000 --> 00:09:24.000]  包含的是那個信徒
[00:09:24.000 --> 00:09:28.000]  要排除他過去的舊有觀念
[00:09:28.000 --> 00:09:30.000]  以信心
[00:09:30.000 --> 00:09:34.000]  那個信心是建立在主耶穌的犧牲
[00:09:34.000 --> 00:09:37.000]  就是說你對主耶穌有多少的認識
[00:09:37.000 --> 00:09:42.000]  你就會得到神對你有多少的接納寬恕
[00:09:42.000 --> 00:09:44.000]  你想想一開始的時候
[00:09:44.000 --> 00:09:46.000]  剛才弟兄已經讀了
[00:09:46.000 --> 00:09:49.000]  我們是可以坦然
[00:09:49.000 --> 00:09:52.000]  去到致聖所
[00:09:52.000 --> 00:09:56.000]  你想想這個是真真正正的禁地
[00:09:56.000 --> 00:09:59.000]  猶太人由出埃及的神
[00:09:59.000 --> 00:10:01.000]  設立了的回眸之後
[00:10:01.000 --> 00:10:04.000]  致聖所是沒有人可以進去的
[00:10:04.000 --> 00:10:07.000]  大祭司都是一年去一次
[00:10:07.000 --> 00:10:09.000]  就是他們的贖罪日
[00:10:09.000 --> 00:10:10.000]  七月初十
[00:10:10.000 --> 00:10:12.000]  才可以去一次
[00:10:12.000 --> 00:10:19.000]  去到才要將燒滿香爐的香煙
[00:10:19.000 --> 00:10:21.000]  放在裡面
[00:10:21.000 --> 00:10:23.000]  讓裡面充滿煙
[00:10:23.000 --> 00:10:26.000]  什麼都看不到的時候
[00:10:26.000 --> 00:10:28.000]  你不知道哪個方向
[00:10:28.000 --> 00:10:29.000]  進去之後
[00:10:29.000 --> 00:10:30.000]  總之你不要管了
[00:10:30.000 --> 00:10:31.000]  因為看不到
[00:10:31.000 --> 00:10:33.000]  就彈血
[00:10:33.000 --> 00:10:34.000]  彈七次血
[00:10:34.000 --> 00:10:35.000]  彈完就很快走
[00:10:35.000 --> 00:10:37.000]  不可以不走
[00:10:37.000 --> 00:10:38.000]  不走
[00:10:38.000 --> 00:10:39.000]  出不來
[00:10:39.000 --> 00:10:42.000]  可能就是被神擊殺死
[00:10:42.000 --> 00:10:44.000]  這個就是致聖所
[00:10:44.000 --> 00:10:47.000]  真真正正的禁地
[00:10:47.000 --> 00:10:50.000]  猶太人連想都不敢想
[00:10:50.000 --> 00:10:55.000]  他們可以坦然地進入致聖所
[00:10:55.000 --> 00:10:57.000]  但是作者現在在這裡
[00:10:57.000 --> 00:10:59.000]  告訴我們
[00:10:59.000 --> 00:11:03.000]  有一個不是一次一天的開放日
[00:11:03.000 --> 00:11:08.000]  是整個生命開放給每一個人
[00:11:08.000 --> 00:11:11.000]  你只要靠著
[00:11:11.000 --> 00:11:14.000]  這一位主耶穌的血
[00:11:14.000 --> 00:11:18.000]  就可以坦然進入致聖所
[00:11:18.000 --> 00:11:19.000]  所以去到二十二節
[00:11:19.000 --> 00:11:21.000]  就告訴我們
[00:11:21.000 --> 00:11:23.000]  我們就應該要帶著這一份誠實
[00:11:23.000 --> 00:11:25.000]  和充滿了信心
[00:11:25.000 --> 00:11:27.000]  充足的信心
[00:11:27.000 --> 00:11:29.000]  來到神的面前
[00:11:29.000 --> 00:11:30.000]  這是第一方面
[00:11:30.000 --> 00:11:33.000]  作者的勉勵
[00:11:33.000 --> 00:11:37.000]  讓我們帶著這一份信心
[00:11:37.000 --> 00:11:40.000]  這一份蒙月臘
[00:11:40.000 --> 00:11:44.000]  神對我們的寬恕的接納
[00:11:44.000 --> 00:11:45.000]  嘗試用一個例子
[00:11:45.000 --> 00:11:50.000]  可能勾起我們大家彼此的思考
[00:11:50.000 --> 00:11:52.000]  有一個律師
[00:11:52.000 --> 00:11:54.000]  他姓林
[00:11:54.000 --> 00:11:56.000]  林正江律師
[00:11:56.000 --> 00:11:59.000]  他說一個故事
[00:11:59.000 --> 00:12:01.000]  真人真事
[00:12:01.000 --> 00:12:05.000]  他說他有一個客戶
[00:12:05.000 --> 00:12:07.000]  第一次見他的時候
[00:12:07.000 --> 00:12:09.000]  十六歲
[00:12:09.000 --> 00:12:11.000]  因為在學校偷東西
[00:12:11.000 --> 00:12:13.000]  被人抓了
[00:12:13.000 --> 00:12:16.000]  他作為一個辯護律師
[00:12:16.000 --> 00:12:19.000]  自然一個少年人
[00:12:19.000 --> 00:12:21.000]  偶然間犯錯
[00:12:21.000 --> 00:12:23.000]  固然應該要幫他
[00:12:23.000 --> 00:12:27.000]  幫他辯護
[00:12:27.000 --> 00:12:29.000]  過了幾年
[00:12:29.000 --> 00:12:32.000]  又見到這個年輕人
[00:12:32.000 --> 00:12:35.000]  這次不是偷東西這麼簡單
[00:12:35.000 --> 00:12:38.000]  是鵝騙
[00:12:38.000 --> 00:12:40.000]  這個律師已經有點不開心
[00:12:40.000 --> 00:12:42.000]  為什麼你又這樣犯錯
[00:12:42.000 --> 00:12:44.000]  然後
[00:12:44.000 --> 00:12:46.000]  來到去
[00:12:46.000 --> 00:12:47.000]  算了
[00:12:47.000 --> 00:12:48.000]  仍然幫他
[00:12:48.000 --> 00:12:50.000]  希望他不要誤入歧途
[00:12:50.000 --> 00:12:53.000]  再繼續泥足深陷
[00:12:53.000 --> 00:12:57.000]  到第三次的時候
[00:12:57.000 --> 00:12:59.000]  律師
[00:12:59.000 --> 00:13:01.000]  當著他的面
[00:13:01.000 --> 00:13:03.000]  來罵他
[00:13:03.000 --> 00:13:06.000]  這次是搶劫
[00:13:06.000 --> 00:13:09.000]  已經又過了幾年
[00:13:09.000 --> 00:13:10.000]  律師說
[00:13:10.000 --> 00:13:14.000]  我不一定再幫你辯護
[00:13:14.000 --> 00:13:18.000]  因為你一而再這樣犯罪
[00:13:18.000 --> 00:13:21.000]  這個年輕人
[00:13:21.000 --> 00:13:22.000]  突然間很震驚
[00:13:22.000 --> 00:13:24.000]  為什麼律師這麼重的說話
[00:13:24.000 --> 00:13:26.000]  我請你幫我辯護
[00:13:26.000 --> 00:13:29.000]  你應該盡力幫我辯護
[00:13:29.000 --> 00:13:30.000]  這樣來到去
[00:13:30.000 --> 00:13:32.000]  義正嚴詞地罵他
[00:13:32.000 --> 00:13:35.000]  他突然間愕然之後
[00:13:35.000 --> 00:13:37.000]  他再想一想
[00:13:37.000 --> 00:13:38.000]  然後
[00:13:38.000 --> 00:13:41.000]  跟律師說
[00:13:41.000 --> 00:13:44.000]  跟林律師說
[00:13:44.000 --> 00:13:46.000]  你說得對
[00:13:46.000 --> 00:13:47.000]  我是應該
[00:13:47.000 --> 00:13:50.000]  注定要在監獄裏面
[00:13:50.000 --> 00:13:53.000]  向這位林律師道歉
[00:13:53.000 --> 00:13:54.000]  鞠一個躬
[00:13:54.000 --> 00:13:58.000]  然後離開
[00:13:58.000 --> 00:14:01.000]  過了一段時間之後
[00:14:01.000 --> 00:14:02.000]  這個年輕人
[00:14:02.000 --> 00:14:06.000]  差不多出監了
[00:14:06.000 --> 00:14:09.000]  寫信給林律師
[00:14:09.000 --> 00:14:12.000]  跟他說
[00:14:12.000 --> 00:14:14.000]  我差不多走了
[00:14:14.000 --> 00:14:16.000]  但是在監獄裏面
[00:14:16.000 --> 00:14:18.000]  輔導的人員
[00:14:18.000 --> 00:14:21.000]  有一次播了一首歌給我們聽
[00:14:21.000 --> 00:14:24.000]  是記載一件真人真事
[00:14:24.000 --> 00:14:26.000]  他說在美國
[00:14:26.000 --> 00:14:29.000]  同樣有監獄裏面的一個人
[00:14:29.000 --> 00:14:30.000]  犯了事
[00:14:30.000 --> 00:14:33.000]  坐了很久的牢
[00:14:33.000 --> 00:14:35.000]  他差不多釋放
[00:14:35.000 --> 00:14:38.000]  就寫信給自己的太太
[00:14:38.000 --> 00:14:40.000]  就跟太太說
[00:14:40.000 --> 00:14:41.000]  如果你肯接納我
[00:14:41.000 --> 00:14:43.000]  寬恕我
[00:14:43.000 --> 00:14:46.000]  過去的缺失
[00:14:46.000 --> 00:14:48.000]  我現在出監了
[00:14:48.000 --> 00:14:49.000]  我會回來
[00:14:49.000 --> 00:14:52.000]  你在村口那棵大樹
[00:14:52.000 --> 00:14:54.000]  你綁一條絲巾
[00:14:54.000 --> 00:14:56.000]  如果我見到這條絲巾
[00:14:56.000 --> 00:14:58.000]  證明你寬恕我
[00:14:58.000 --> 00:15:00.000]  閱立我
[00:15:00.000 --> 00:15:02.000]  他離開監獄
[00:15:02.000 --> 00:15:05.000]  就坐巴士回到他的村
[00:15:05.000 --> 00:15:09.000]  他沒有勇氣去望大樹
[00:15:09.000 --> 00:15:13.000]  他跟巴士裏面的乘客
[00:15:13.000 --> 00:15:16.000]  來講他自己的故事
[00:15:16.000 --> 00:15:20.000]  他說希望太太接納他
[00:15:20.000 --> 00:15:27.000]  就吩咐和乘客
[00:15:27.000 --> 00:15:31.000]  巴士司機幫忙
[00:15:31.000 --> 00:15:34.000]  望望差不多到達的時候
[00:15:34.000 --> 00:15:37.000]  那棵大樹有沒有一條絲巾
[00:15:37.000 --> 00:15:40.000]  他沒有勇氣抬頭去望
[00:15:40.000 --> 00:15:42.000]  過了一段時間之後
[00:15:42.000 --> 00:15:45.000]  車差不多到達那個站
[00:15:45.000 --> 00:15:50.000]  接著就很多人拍手掌
[00:15:50.000 --> 00:15:54.000]  因為那棵大樹裏面
[00:15:54.000 --> 00:15:57.000]  綁了很多的絲巾
[00:15:57.000 --> 00:16:00.000]  這個年輕人就寫信給林律師
[00:16:00.000 --> 00:16:03.000]  我差不多要出監了
[00:16:03.000 --> 00:16:05.000]  林律師你知不知道
[00:16:05.000 --> 00:16:08.000]  為什麼我會成為一個積犯
[00:16:08.000 --> 00:16:11.000]  我第一次犯事
[00:16:11.000 --> 00:16:14.000]  接著不是很嚴重的那個懲罰
[00:16:14.000 --> 00:16:16.000]  我回到學校
[00:16:16.000 --> 00:16:19.000]  學校的教職員和同學
[00:16:19.000 --> 00:16:22.000]  再看我是一個異類
[00:16:22.000 --> 00:16:24.000]  好像我的額頭寫著
[00:16:24.000 --> 00:16:26.000]  不是好人
[00:16:26.000 --> 00:16:29.000]  有學校誰不見了
[00:16:29.000 --> 00:16:33.000]  學校的職員訓導主任
[00:16:33.000 --> 00:16:36.000]  第一時間就去找我的袋
[00:16:36.000 --> 00:16:40.000]  找到沒有都不說道歉
[00:16:40.000 --> 00:16:42.000]  輾轉輾轉
[00:16:42.000 --> 00:16:45.000]  我好像在學校裏面是一個異類
[00:16:45.000 --> 00:16:48.000]  接著離開學校之後
[00:16:48.000 --> 00:16:50.000]  去找工作
[00:16:50.000 --> 00:16:53.000]  又會被人歧視
[00:16:53.000 --> 00:16:56.000]  更嚴重的就是
[00:16:56.000 --> 00:16:58.000]  原來在自己的社區
[00:16:58.000 --> 00:17:00.000]  有失事的案
[00:17:00.000 --> 00:17:02.000]  警察第一時間
[00:17:02.000 --> 00:17:04.000]  在這附近就會上來我的家
[00:17:04.000 --> 00:17:07.000]  來詢問我有沒有偷過東西
[00:17:07.000 --> 00:17:11.000]  所以家人看我是一個負累
[00:17:11.000 --> 00:17:15.000]  是對家門的明星的損毀
[00:17:15.000 --> 00:17:18.000]  所以我成為一個另類的人
[00:17:18.000 --> 00:17:20.000]  但更加諷刺的就是
[00:17:20.000 --> 00:17:22.000]  他和他的朋友
[00:17:22.000 --> 00:17:23.000]  大家都是犯事的
[00:17:23.000 --> 00:17:25.000]  反而感覺舒服
[00:17:25.000 --> 00:17:27.000]  所以慢慢慢慢
[00:17:27.000 --> 00:17:29.000]  他就是這樣來到去
[00:17:29.000 --> 00:17:31.000]  在沒有人去寬恕、接納
[00:17:31.000 --> 00:17:33.000]  和認同下
[00:17:33.000 --> 00:17:36.000]  一步一步地成為了積犯
[00:17:36.000 --> 00:17:38.000]  最後他說林律師
[00:17:38.000 --> 00:17:42.000]  我都很想離開這個監獄
[00:17:42.000 --> 00:17:45.000]  我見到有黃師大
[00:17:45.000 --> 00:17:48.000]  我見到有人接納我
[00:17:48.000 --> 00:17:51.000]  親愛的弟兄姊妹
[00:17:51.000 --> 00:17:54.000]  教會最寶貴的是什麼呢?
[00:17:54.000 --> 00:17:58.000]  我由2017年到今天
[00:17:58.000 --> 00:18:02.000]  在錦宣來承擔牧羊的職責
[00:18:02.000 --> 00:18:04.000]  最令我痛
[00:18:04.000 --> 00:18:07.000]  最令我睡得不好的
[00:18:07.000 --> 00:18:09.000]  是很多關係上
[00:18:09.000 --> 00:18:11.000]  因為一些很小的事
[00:18:11.000 --> 00:18:14.000]  或者可能有人看為很大的事
[00:18:14.000 --> 00:18:15.000]  就決
[00:18:15.000 --> 00:18:16.000]  決裂
[00:18:16.000 --> 00:18:18.000]  誰贏
[00:18:18.000 --> 00:18:19.000]  誰輸
[00:18:19.000 --> 00:18:21.000]  決裂
[00:18:21.000 --> 00:18:22.000]  決裂之後
[00:18:22.000 --> 00:18:26.000]  是真的大家不再用一種愛相交
[00:18:26.000 --> 00:18:29.000]  其實性和負之間
[00:18:29.000 --> 00:18:31.000]  是不是應該更加
[00:18:31.000 --> 00:18:35.000]  教會裏面應該有一個圓滿呢?
[00:18:35.000 --> 00:18:40.000]  是應該有一個彼此的寬恕接納呢?
[00:18:40.000 --> 00:18:45.000]  你看看作者如何勉勵當時希伯來的信徒
[00:18:45.000 --> 00:18:48.000]  他說既因為耶穌的血
[00:18:48.000 --> 00:18:52.000]  即是代價已經付出了
[00:18:52.000 --> 00:18:57.000]  不需要人和人之間爭誰勝誰負
[00:18:57.000 --> 00:19:01.000]  應該就是看到神寬恕每一個罪人
[00:19:01.000 --> 00:19:05.000]  其實我們每個人都是不是好人
[00:19:05.000 --> 00:19:07.000]  不過我們沒有人看到
[00:19:07.000 --> 00:19:09.000]  神看到我們大家的心靈
[00:19:09.000 --> 00:19:11.000]  所以我們就應該
[00:19:11.000 --> 00:19:15.000]  作者說我們要傳一個誠實的心靈
[00:19:15.000 --> 00:19:17.000]  和充足的信心
[00:19:17.000 --> 00:19:19.000]  去到神的面前
[00:19:19.000 --> 00:19:22.000]  即是你有多少對主耶穌的認識
[00:19:22.000 --> 00:19:26.000]  你就有多大的信心去到神的面前
[00:19:26.000 --> 00:19:27.000]  第二方面就說
[00:19:27.000 --> 00:19:33.000]  第三面就說23節要堅守我們所承認的指望
[00:19:33.000 --> 00:19:35.000]  不自搖動
[00:19:35.000 --> 00:19:39.000]  因為不是我們有信心
[00:19:39.000 --> 00:19:41.000]  是那一位
[00:19:41.000 --> 00:19:42.000]  應許我們的
[00:19:42.000 --> 00:19:44.000]  他是信實
[00:19:44.000 --> 00:19:48.000]  大家看完日本對德國那場球賽
