
[00:00:00.000 --> 00:00:02.000]  各位大家卿卿 平安
[00:01:06.000 --> 00:01:08.000]  不知道有什麼盼望呢?
[00:01:08.000 --> 00:01:10.000]  當然學生就開心
[00:01:10.000 --> 00:01:12.000]  希望他們能夠
[00:01:12.000 --> 00:01:14.000]  快點見到同學
[00:01:14.000 --> 00:01:16.000]  可以實體地去學習
[00:01:16.000 --> 00:01:18.000]  不容易的
[00:01:18.000 --> 00:01:20.000]  就算我們老人家
[00:01:20.000 --> 00:01:22.000]  你常常叫他們在家裡
[00:01:22.000 --> 00:01:24.000]  困在家裡
[00:01:24.000 --> 00:01:26.000]  也是很悶的
[00:01:26.000 --> 00:01:28.000]  他們也要出去走走
[00:01:28.000 --> 00:01:30.000]  不然會有憂鬱的
[00:01:30.000 --> 00:01:32.000]  有些人
[00:01:32.000 --> 00:01:34.000]  可能很想
[00:01:34.000 --> 00:01:36.000]  快點結婚
[00:01:36.000 --> 00:01:38.000]  但總是
[00:01:38.000 --> 00:01:40.000]  限制兩個人
[00:01:40.000 --> 00:01:42.000]  很慘的
[00:01:42.000 --> 00:01:44.000]  不可以見到更多的朋友
[00:01:44.000 --> 00:01:46.000]  所以在這些情形之下
[00:01:46.000 --> 00:01:48.000]  有很多很多的盼望
[00:01:48.000 --> 00:01:50.000]  但耶穌死後
[00:01:50.000 --> 00:01:52.000]  祂曾經預言
[00:01:52.000 --> 00:01:54.000]  祂第三天復活
[00:01:54.000 --> 00:01:56.000]  其實
[00:01:56.000 --> 00:01:58.000]  門徒
[00:01:58.000 --> 00:02:00.000]  不是相信的
[00:02:00.000 --> 00:02:02.000]  他們覺得婦女跟他們說的時候
[00:02:02.000 --> 00:02:04.000]  是胡言的
[00:02:04.000 --> 00:02:06.000]  你是不是亂說的
[00:02:06.000 --> 00:02:08.000]  其實婦女也不太相信
[00:02:08.000 --> 00:02:10.000]  但不相信的人
[00:02:10.000 --> 00:02:12.000]  又記得耶穌說
[00:02:12.000 --> 00:02:14.000]  祂第三天會復活
[00:02:14.000 --> 00:02:16.000]  於是他們邀請
[00:02:16.000 --> 00:02:18.000]  比拉多
[00:02:18.000 --> 00:02:20.000]  叫人看守住那個地方
[00:02:20.000 --> 00:02:22.000]  說要好好地看守
[00:02:22.000 --> 00:02:24.000]  兩個門徒
[00:02:24.000 --> 00:02:26.000]  他們去到墓裡
[00:02:28.000 --> 00:02:30.000]  其中一個就是今天
[00:02:30.000 --> 00:02:32.000]  我們所看到的
[00:02:32.000 --> 00:02:34.000]  寫了彼得書信的彼得
[00:02:34.000 --> 00:02:38.000]  究竟主復活了
[00:02:38.000 --> 00:02:40.000]  彼得有什麼盼望呢?
[00:02:40.000 --> 00:02:42.000]  當時的信徒有什麼盼望呢?
[00:02:42.000 --> 00:02:46.000]  今天你和我
[00:02:46.000 --> 00:02:48.000]  有什麼盼望呢?
[00:02:48.000 --> 00:02:50.000]  今天我們來看看
[00:02:50.000 --> 00:02:56.000]  原來在
[00:02:56.000 --> 00:02:58.000]  第一節
[00:02:58.000 --> 00:03:00.000]  說到
[00:03:00.000 --> 00:03:02.000]  有蒙簡選的
[00:03:02.000 --> 00:03:04.000]  我們的盼望是蒙簡選的
[00:03:04.000 --> 00:03:06.000]  第一節的經文說到耶穌基督
[00:03:06.000 --> 00:03:08.000]  的使徒彼得
[00:03:08.000 --> 00:03:10.000]  被簡選
[00:03:10.000 --> 00:03:12.000]  分散在
[00:03:12.000 --> 00:03:14.000]  本都、加拿大
[00:03:14.000 --> 00:03:16.000]  加帕多加、亞細亞
[00:03:16.000 --> 00:03:18.000]  比推尼寄居的人
[00:03:18.000 --> 00:03:20.000]  在第一節說到
[00:03:20.000 --> 00:03:22.000]  當時期
[00:03:22.000 --> 00:03:24.000]  在第一世紀
[00:03:24.000 --> 00:03:26.000]  的
[00:03:26.000 --> 00:03:28.000]  後半節的時候
[00:03:28.000 --> 00:03:30.000]  基督徒已經遭遇到迫迫
[00:03:30.000 --> 00:03:32.000]  這裡有一個字眼
[00:03:32.000 --> 00:03:34.000]  就是分散
[00:03:34.000 --> 00:03:36.000]  分散寄居的
[00:03:36.000 --> 00:03:38.000]  各地的選民
[00:03:38.000 --> 00:03:40.000]  分散指當時彼得
[00:03:40.000 --> 00:03:42.000]  他寫的信
[00:03:42.000 --> 00:03:44.000]  給一些已經信了主的
[00:03:44.000 --> 00:03:46.000]  基督徒的
[00:03:46.000 --> 00:03:48.000]  猶太人
[00:03:48.000 --> 00:03:50.000]  猶太人很重視
[00:03:50.000 --> 00:03:52.000]  他的國籍
[00:03:52.000 --> 00:03:54.000]  雖然他們已經成為基督徒
[00:03:54.000 --> 00:03:56.000]  但是他們仍然
[00:03:56.000 --> 00:03:58.000]  不會放棄他們猶太人的傳統
[00:03:58.000 --> 00:04:02.000]  好像你信了主你都不會放棄
[00:04:02.000 --> 00:04:04.000]  你的國籍
[00:04:04.000 --> 00:04:06.000]  同時他們在羅馬帝國的官吏
[00:04:06.000 --> 00:04:08.000]  去統治之下
[00:04:08.000 --> 00:04:10.000]  這些猶太人都有他們
[00:04:10.000 --> 00:04:12.000]  享受的特權
[00:04:12.000 --> 00:04:14.000]  在主效62年
[00:04:14.000 --> 00:04:16.000]  其實基督教和
[00:04:16.000 --> 00:04:18.000]  猶太教已經無法
[00:04:18.000 --> 00:04:20.000]  避免分裂
[00:04:20.000 --> 00:04:22.000]  基督徒受到迫迫
[00:04:22.000 --> 00:04:24.000]  猶太人不喜歡基督徒
[00:04:24.000 --> 00:04:26.000]  亦都傷害他們
[00:04:26.000 --> 00:04:28.000]  煽動羅馬政府
[00:04:28.000 --> 00:04:30.000]  去攻擊他們
[00:04:30.000 --> 00:04:32.000]  你看當年保羅
[00:04:32.000 --> 00:04:34.000]  也是
[00:04:34.000 --> 00:04:36.000]  他未認識耶穌基督的時候
[00:04:36.000 --> 00:04:38.000]  他都去捉拿基督徒
[00:04:38.000 --> 00:04:40.000]  你看到
[00:04:40.000 --> 00:04:42.000]  這些信徒
[00:04:42.000 --> 00:04:44.000]  受迫迫
[00:04:44.000 --> 00:04:46.000]  散居去
[00:04:46.000 --> 00:04:48.000]  羅馬帝國各處
[00:04:48.000 --> 00:04:50.000]  越來越受迫迫
[00:04:50.000 --> 00:04:52.000]  原來這個信仰
[00:04:52.000 --> 00:04:54.000]  這個福音可以傳到
[00:04:54.000 --> 00:04:56.000]  羅馬帝國的各個地方
[00:04:56.000 --> 00:04:58.000]  整個羅馬帝國
[00:04:58.000 --> 00:05:00.000]  都有福音傳到
[00:05:00.000 --> 00:05:04.000]  主耶穌的兄弟雅各
[00:05:04.000 --> 00:05:06.000]  遭遇到殉難
[00:05:06.000 --> 00:05:08.000]  他死後兩年
[00:05:08.000 --> 00:05:10.000]  基督徒擁有的特權
[00:05:10.000 --> 00:05:12.000]  已經取消了
[00:05:12.000 --> 00:05:16.000]  被稱為一個不合法的團體
[00:05:16.000 --> 00:05:18.000]  在主後六十四年
[00:05:18.000 --> 00:05:20.000]  更加反基督教的情況
[00:05:20.000 --> 00:05:22.000]  越來越厲害
[00:05:22.000 --> 00:05:24.000]  彼得
[00:05:24.000 --> 00:05:26.000]  大概在大悲不之前
[00:05:26.000 --> 00:05:28.000]  寫了一封書信
[00:05:28.000 --> 00:05:30.000]  大概在主後六十三年
[00:05:30.000 --> 00:05:32.000]  下半年的時候
[00:05:32.000 --> 00:05:34.000]  已經完成了這本書
[00:05:34.000 --> 00:05:36.000]  當時
[00:05:36.000 --> 00:05:38.000]  這些神的選民
[00:05:38.000 --> 00:05:40.000]  已經分散在小亞細亞
[00:05:40.000 --> 00:05:42.000]  以北的各個地區
[00:05:42.000 --> 00:05:44.000]  這些寄居的地方
[00:05:44.000 --> 00:05:46.000]  當時
[00:05:46.000 --> 00:05:48.000]  各地寄居的基督徒
[00:05:48.000 --> 00:05:50.000]  大部分是奴隸
[00:05:50.000 --> 00:05:52.000]  或者是外邦人
[00:05:52.000 --> 00:05:56.000]  其實
[00:05:56.000 --> 00:05:58.000]  彼得很強調
[00:05:58.000 --> 00:06:00.000]  他們是被父神所揀選的
[00:06:00.000 --> 00:06:04.000]  他們是鼓勵讀者
[00:06:04.000 --> 00:06:06.000]  從前只有以色列人
[00:06:06.000 --> 00:06:08.000]  他們自稱自己是神的選民
[00:06:08.000 --> 00:06:10.000]  但今天你直接耶穌基督
[00:06:10.000 --> 00:06:12.000]  你信耶穌的人
[00:06:12.000 --> 00:06:14.000]  無論你是外邦人
[00:06:14.000 --> 00:06:16.000]  或者猶太人
[00:06:16.000 --> 00:06:18.000]  你都是屬於神的
[00:06:18.000 --> 00:06:20.000]  今天我們可以
[00:06:20.000 --> 00:06:22.000]  蒙請教
[00:06:22.000 --> 00:06:24.000]  蒙神的眷顧
[00:06:24.000 --> 00:06:26.000]  完全是神的憐憫
[00:06:26.000 --> 00:06:28.000]  神的揀選
[00:06:28.000 --> 00:06:30.000]  我們無論遇到怎樣的患難
[00:06:30.000 --> 00:06:34.000]  和逼迫
[00:06:34.000 --> 00:06:36.000]  都不可以奪去神給你的永生
[00:06:36.000 --> 00:06:38.000]  其實保羅在這封書信裏
[00:06:38.000 --> 00:06:40.000]  正正是提醒
[00:06:40.000 --> 00:06:42.000]  告訴我們
[00:06:42.000 --> 00:06:44.000]  在這個世界上有苦難
[00:06:44.000 --> 00:06:46.000]  不是每一次都順利
[00:06:46.000 --> 00:06:48.000]  一定會有難處
[00:06:48.000 --> 00:06:50.000]  有首詩歌
[00:06:50.000 --> 00:06:52.000]  講到「這世界非我家」
[00:06:52.000 --> 00:06:54.000]  我們是屬於神的
[00:06:54.000 --> 00:06:56.000]  但神為我們預備的家鄉在哪裏呢?
[00:06:56.000 --> 00:06:58.000]  不是在地上
[00:06:58.000 --> 00:07:00.000]  因為更美的家鄉
[00:07:00.000 --> 00:07:02.000]  是屬天的
[00:07:02.000 --> 00:07:04.000]  所以我們留在地上
[00:07:04.000 --> 00:07:06.000]  在這個世界
[00:07:06.000 --> 00:07:08.000]  我們是屬天的
[00:07:08.000 --> 00:07:10.000]  但在地上
[00:07:10.000 --> 00:07:12.000]  在這個世界
[00:07:12.000 --> 00:07:14.000]  神有使命給我們
[00:07:14.000 --> 00:07:16.000]  所以我們為神做見證
[00:07:16.000 --> 00:07:18.000]  等待有一天
[00:07:18.000 --> 00:07:20.000]  主耶穌基督回來的時候
[00:07:20.000 --> 00:07:22.000]  這群屬神的子民
[00:07:22.000 --> 00:07:24.000]  在末日的時候會被焦聚起來
[00:07:24.000 --> 00:07:26.000]  為甚麼
[00:07:26.000 --> 00:07:28.000]  為甚麼要選擇我們呢?
[00:07:28.000 --> 00:07:32.000]  有甚麼原因呢?
[00:07:32.000 --> 00:07:34.000]  在第二節
[00:07:34.000 --> 00:07:36.000]  在前書第一章第二節
[00:07:36.000 --> 00:07:38.000]  講到「就是照父神的預知
[00:07:38.000 --> 00:07:40.000]  藉著聖靈得以成聖
[00:07:40.000 --> 00:07:42.000]  以致信服耶穌基督
[00:07:42.000 --> 00:07:44.000]  有蒙他血所灑的人
[00:07:44.000 --> 00:07:46.000]  願因為平安多多地賜給你們」
[00:07:46.000 --> 00:07:48.000]  願因為平安多多地賜給你們」
[00:07:48.000 --> 00:07:50.000]  原來這是神的計劃
[00:07:50.000 --> 00:07:52.000]  原來這是神的計劃
[00:07:52.000 --> 00:07:54.000]  神在創世之先
[00:07:54.000 --> 00:07:56.000]  祂預備了耶穌基督
[00:07:56.000 --> 00:07:58.000]  去救贖我們
[00:07:58.000 --> 00:08:00.000]  所以這是神的旨意
[00:08:00.000 --> 00:08:02.000]  一開始已經定了
[00:08:02.000 --> 00:08:04.000]  在創立世界以前
[00:08:04.000 --> 00:08:06.000]  已經有的
[00:08:06.000 --> 00:08:08.000]  揀選了我們
[00:08:08.000 --> 00:08:10.000]  另一段經文
[00:08:10.000 --> 00:08:12.000]  是在二弗所書的一章四節
[00:08:12.000 --> 00:08:14.000]  是在二弗所書的一章四節
[00:08:14.000 --> 00:08:16.000]  因為祂從創世以前
[00:08:16.000 --> 00:08:18.000]  在基督裡揀選了我們
[00:08:18.000 --> 00:08:20.000]  使我們在祂面前成為聖潔
[00:08:20.000 --> 00:08:22.000]  使我們在祂面前成為聖潔
[00:08:22.000 --> 00:08:24.000]  沒有瑕疵
[00:08:24.000 --> 00:08:26.000]  沒有愛心
[00:08:26.000 --> 00:08:28.000]  原來耶穌基督
[00:08:28.000 --> 00:08:30.000]  祂為我們而死
[00:08:30.000 --> 00:08:32.000]  祂是沒有罪的
[00:08:32.000 --> 00:08:34.000]  祂是沒有罪的
[00:08:34.000 --> 00:08:36.000]  反而說我們罪人而死
[00:08:36.000 --> 00:08:38.000]  藉著聖靈
[00:08:38.000 --> 00:08:40.000]  使我們成為聖潔
[00:08:40.000 --> 00:08:42.000]  使我們得到救恩的福氣
[00:08:42.000 --> 00:08:44.000]  使我們得到救恩的福氣
[00:08:44.000 --> 00:08:46.000]  可以與世人分別出來
[00:08:46.000 --> 00:08:48.000]  所以將我們分別為聖
[00:08:48.000 --> 00:08:50.000]  結證我們
[00:08:50.000 --> 00:08:52.000]  可以去侍奉祂
[00:08:52.000 --> 00:08:54.000]  耶穌基督的血
[00:08:54.000 --> 00:08:56.000]  成為神和人的納入的憑據
[00:08:56.000 --> 00:08:58.000]  成為神和人的納入的憑據
[00:08:58.000 --> 00:09:00.000]  所以有一個憑據
[00:09:00.000 --> 00:09:02.000]  我們接受的人
[00:09:02.000 --> 00:09:04.000]  一起納入的人
[00:09:04.000 --> 00:09:06.000]  是需要信服的
[00:09:06.000 --> 00:09:08.000]  所以主說我們捨命
[00:09:08.000 --> 00:09:10.000]  祂用重價買贖我們
[00:09:10.000 --> 00:09:12.000]  我們更加要信服主
[00:09:12.000 --> 00:09:14.000]  祂那麼愛我們
[00:09:14.000 --> 00:09:18.000]  第三方面
[00:09:18.000 --> 00:09:20.000]  就是讓我們看到我們的盼望
[00:09:20.000 --> 00:09:22.000]  是因為我們無了重生
[00:09:22.000 --> 00:09:24.000]  在第三節
[00:09:24.000 --> 00:09:26.000]  在第三節說
[00:09:26.000 --> 00:09:28.000]  願眾贊歸於我們主
[00:09:28.000 --> 00:09:30.000]  耶穌基督的父神
[00:09:30.000 --> 00:09:32.000]  祂曾照自己的大憐憫
[00:09:32.000 --> 00:09:34.000]  直到耶穌基督
[00:09:34.000 --> 00:09:36.000]  從死人中復活
[00:09:36.000 --> 00:09:38.000]  重生了我們
[00:09:38.000 --> 00:09:40.000]  使我們有活的盼望
[00:09:40.000 --> 00:09:42.000]  重生
[00:09:42.000 --> 00:09:44.000]  即是再生一次
[00:09:44.000 --> 00:09:46.000]  給我們一個新的生命
[00:09:46.000 --> 00:09:48.000]  對於父神
[00:09:48.000 --> 00:09:50.000]  是如何重生我們呢?
[00:09:50.000 --> 00:09:52.000]  其實重生就是我們個人
[00:09:52.000 --> 00:09:54.000]  與神產生生命的關係
[00:09:54.000 --> 00:09:56.000]  與神產生生命的關係
[00:09:56.000 --> 00:09:58.000]  這個關係是出於神的憐憫
[00:09:58.000 --> 00:10:00.000]  直到耶穌基督
[00:10:00.000 --> 00:10:02.000]  從死人中復活
[00:10:02.000 --> 00:10:04.000]  所以人可以夢重生
[00:10:04.000 --> 00:10:06.000]  是出於神的大能
[00:10:06.000 --> 00:10:08.000]  神的大能就是
[00:10:08.000 --> 00:10:10.000]  看到耶穌基督
[00:10:10.000 --> 00:10:12.000]  神叫他從死人中復活
[00:10:12.000 --> 00:10:14.000]  這個大能
[00:10:14.000 --> 00:10:16.000]  重生的生命是一個新的
[00:10:16.000 --> 00:10:18.000]  是一個活潑的生命
[00:10:18.000 --> 00:10:20.000]  信徒直到耶穌基督
[00:10:20.000 --> 00:10:22.000]  從死人中復活
[00:10:22.000 --> 00:10:24.000]  得到一個新的生命
[00:10:24.000 --> 00:10:26.000]  耶穌基督死而復活的生命
[00:10:26.000 --> 00:10:28.000]  所以第四方面
[00:10:28.000 --> 00:10:30.000]  我們看看這個死而復活的生命
[00:10:30.000 --> 00:10:32.000]  是如何的呢?
[00:10:32.000 --> 00:10:34.000]  記不記得耶穌基督
[00:10:34.000 --> 00:10:38.000]  在復活之前
[00:10:38.000 --> 00:10:40.000]  祂曾經
[00:10:40.000 --> 00:10:42.000]  叫那恩成
[00:10:42.000 --> 00:10:44.000]  寡婦的兒子
[00:10:44.000 --> 00:10:46.000]  復活的
[00:10:46.000 --> 00:10:48.000]  本來很傷心的那隊
[00:10:48.000 --> 00:10:50.000]  送殯的行列
[00:10:50.000 --> 00:10:52.000]  但耶穌基督
[00:10:52.000 --> 00:10:54.000]  叫寡婦的兒子
[00:10:54.000 --> 00:10:56.000]  坐下來
[00:10:56.000 --> 00:10:58.000]  祂立即可以說話
[00:10:58.000 --> 00:11:00.000]  另外這個
[00:11:00.000 --> 00:11:02.000]  以前叫做
[00:11:02.000 --> 00:11:04.000]  艾魯
[00:11:04.000 --> 00:11:06.000]  現在是
[00:11:06.000 --> 00:11:08.000]  翻譯成葉魯
[00:11:08.000 --> 00:11:10.000]  葉魯的女兒
[00:11:10.000 --> 00:11:12.000]  古回堂的女兒
[00:11:12.000 --> 00:11:14.000]  她快死了
[00:11:14.000 --> 00:11:16.000]  她來求耶穌
[00:11:16.000 --> 00:11:18.000]  去她家
[00:11:18.000 --> 00:11:20.000]  但還沒去到的時候
[00:11:20.000 --> 00:11:22.000]  她已經死了
[00:11:22.000 --> 00:11:24.000]  但耶穌說
[00:11:24.000 --> 00:11:26.000]  不要怕
[00:11:26.000 --> 00:11:28.000]  不如拍子去信
[00:11:28.000 --> 00:11:30.000]  於是去到她家
[00:11:30.000 --> 00:11:32.000]  叫這個女兒起身
[00:11:32.000 --> 00:11:34.000]  她立即可以起身
[00:11:34.000 --> 00:11:36.000]  你看到
[00:11:36.000 --> 00:11:38.000]  耶穌在當中
[00:11:38.000 --> 00:11:40.000]  有叫她們復活
[00:11:40.000 --> 00:11:42.000]  另外這個
[00:11:42.000 --> 00:11:44.000]  你更加熟悉了
[00:11:44.000 --> 00:11:46.000]  馬大瑪利亞的弟弟
[00:11:46.000 --> 00:11:48.000]  埃塞路
[00:11:48.000 --> 00:11:50.000]  已經埋葬了
[00:11:50.000 --> 00:11:52.000]  耶穌叫他們出來
[00:11:52.000 --> 00:11:54.000]  由墳墓出來
[00:11:54.000 --> 00:11:56.000]  他們的身體
[00:11:56.000 --> 00:11:58.000]  裹著屍體的布
[00:11:58.000 --> 00:12:00.000]  還包著
[00:12:00.000 --> 00:12:02.000]  耶穌立即叫他們
[00:12:02.000 --> 00:12:04.000]  幫他們把布拿走
[00:12:04.000 --> 00:12:06.000]  這幾個人
[00:12:06.000 --> 00:12:08.000]  他們都是死了
[00:12:08.000 --> 00:12:10.000]  復活了
[00:12:10.000 --> 00:12:12.000]  但他們還有原來的身體
[00:12:12.000 --> 00:12:14.000]  他們復活
[00:12:14.000 --> 00:12:16.000]  不是得到靈性的身體
[00:12:16.000 --> 00:12:18.000]  所以他們都是死了
[00:12:18.000 --> 00:12:20.000]  但耶穌基督
[00:12:20.000 --> 00:12:22.000]  復活之後
[00:12:22.000 --> 00:12:24.000]  他們的形象有改變
[00:12:24.000 --> 00:12:30.000]  當他們出現在門徒之前
[00:12:30.000 --> 00:12:32.000]  門徒
[00:12:32.000 --> 00:12:34.000]  嚇了一跳
[00:12:34.000 --> 00:12:36.000]  覺得他們
[00:12:36.000 --> 00:12:38.000]  看到了什麼呢?
[00:12:38.000 --> 00:12:40.000]  他們不用
[00:12:40.000 --> 00:12:42.000]  自己開門穿牆
[00:12:42.000 --> 00:12:44.000]  耶穌叫他們
[00:12:44.000 --> 00:12:46.000]  摸摸我的手和腳
[00:12:46.000 --> 00:12:52.000]  當主人
[00:12:52.000 --> 00:12:54.000]  向他們顯示的時候
[00:12:54.000 --> 00:12:56.000]  他們才知道是主耶穌
[00:12:56.000 --> 00:12:58.000]  馬大瑪利亞也是
[00:12:58.000 --> 00:13:00.000]  本來以為耶穌是圓丁
[00:13:00.000 --> 00:13:02.000]  但當耶穌叫他們的名字的時候
[00:13:02.000 --> 00:13:04.000]  他們忽然間
[00:13:04.000 --> 00:13:06.000]  才知道
[00:13:06.000 --> 00:13:08.000]  這是耶穌基督
[00:13:08.000 --> 00:13:10.000]  那時候才知道
[00:13:10.000 --> 00:13:12.000]  是夫子
[00:13:12.000 --> 00:13:14.000]  拉波尼
[00:13:14.000 --> 00:13:18.000]  還有兩個
[00:13:18.000 --> 00:13:20.000]  在二萬五思路上的
[00:13:20.000 --> 00:13:22.000]  門徒
[00:13:22.000 --> 00:13:24.000]  耶穌跟他們說話
[00:13:24.000 --> 00:13:26.000]  說了很久
[00:13:26.000 --> 00:13:28.000]  他們都不知道是耶穌
[00:13:28.000 --> 00:13:30.000]  當耶穌在他們面前
[00:13:30.000 --> 00:13:32.000]  打餅來
[00:13:32.000 --> 00:13:34.000]  給他們的時候
[00:13:34.000 --> 00:13:36.000]  他們恍然大悟
[00:13:36.000 --> 00:13:38.000]  這幾個
[00:13:38.000 --> 00:13:40.000]  原來是神向他們啟示
[00:13:40.000 --> 00:13:42.000]  他們才知道
[00:13:42.000 --> 00:13:44.000]  他們知道耶穌基督
[00:13:44.000 --> 00:13:46.000]  在門徒當中
[00:13:46.000 --> 00:13:48.000]  祂的寧靜身體
[00:13:48.000 --> 00:13:50.000]  是要向人啟示
[00:13:50.000 --> 00:13:52.000]  他們才知道
[00:13:52.000 --> 00:13:54.000]  但祂不是只是暈
[00:13:54.000 --> 00:13:56.000]  暈是沒有骨
[00:13:56.000 --> 00:13:58.000]  沒有肉的
[00:13:58.000 --> 00:14:00.000]  但祂問他們有什麼吃的
[00:14:00.000 --> 00:14:02.000]  他們說有一片
[00:14:02.000 --> 00:14:04.000]  烤魚
[00:14:04.000 --> 00:14:06.000]  祂在他們面前吃了
[00:14:06.000 --> 00:14:08.000]  你仍然可以認出祂的身體
[00:14:08.000 --> 00:14:10.000]  不是叫他們看丁行的手
[00:14:10.000 --> 00:14:14.000]  仍然有祂的身體在
[00:14:14.000 --> 00:14:16.000]  但祂那時候是一個靈性的身體
[00:14:16.000 --> 00:14:20.000]  主耶穌接受
[00:14:20.000 --> 00:14:22.000]  這個死是勝過了死亡
[00:14:22.000 --> 00:14:26.000]  耶穌既然復活
[00:14:26.000 --> 00:14:28.000]  有一天我們每一個信主的人
[00:14:28.000 --> 00:14:30.000]  你都會復活
[00:14:30.000 --> 00:14:34.000]  復活之後你就會得到這個
[00:14:34.000 --> 00:14:36.000]  靈性的身體
[00:14:36.000 --> 00:14:38.000]  這和我們
[00:14:38.000 --> 00:14:40.000]  天然的身體是不同的
[00:14:40.000 --> 00:14:42.000]  靈性的身體是不會
[00:14:42.000 --> 00:14:44.000]  扭壞不會死亡的
[00:14:44.000 --> 00:14:46.000]  可以完全適應
[00:14:46.000 --> 00:14:48.000]  榮耀
[00:14:48.000 --> 00:14:50.000]  屬靈的生活
[00:14:50.000 --> 00:14:52.000]  但天然的身體是會扭壞的
[00:14:52.000 --> 00:14:54.000]  會死亡的
[00:14:54.000 --> 00:14:56.000]  我們每一個信徒就是盼望
[00:14:56.000 --> 00:14:58.000]  有一天我們可以復活
[00:14:58.000 --> 00:15:00.000]  去得到這個靈性的身體
[00:15:00.000 --> 00:15:02.000]  這個榮耀的身體
[00:15:02.000 --> 00:15:04.000]  所以你看到
[00:15:04.000 --> 00:15:06.000]  屬血氣的生命
[00:15:06.000 --> 00:15:08.000]  和屬靈的生命
[00:15:08.000 --> 00:15:10.000]  是很大的對比
[00:15:10.000 --> 00:15:12.000]  到主耶穌回來的時候
[00:15:12.000 --> 00:15:14.000]  死人要復活
[00:15:14.000 --> 00:15:16.000]  如果耶穌基督回來的時候
[00:15:16.000 --> 00:15:18.000]  你還在地上的話
[00:15:18.000 --> 00:15:20.000]  你的身體要改變
[00:15:20.000 --> 00:15:24.000]  當日耶穌可以
[00:15:24.000 --> 00:15:26.000]  叫一些睡了的人去復活
[00:15:26.000 --> 00:15:30.000]  今天
[00:15:30.000 --> 00:15:32.000]  祂使得死人復活是更加容易的
[00:15:32.000 --> 00:15:34.000]  第五方面
[00:15:34.000 --> 00:15:36.000]  重生的生命
[00:15:36.000 --> 00:15:40.000]  在前書第一章
[00:15:40.000 --> 00:15:42.000]  第三節的後半段
[00:15:42.000 --> 00:15:44.000]  那裡說到耶穌基督
[00:15:44.000 --> 00:15:46.000]  從死人中復活
[00:15:46.000 --> 00:15:48.000]  重生了我們
[00:15:48.000 --> 00:15:50.000]  使我們有活的盼望
[00:15:50.000 --> 00:15:52.000]  復活真的說到
[00:15:52.000 --> 00:15:54.000]  我們生命的改變
[00:15:54.000 --> 00:15:56.000]  復活之後除了形體的改變
[00:15:56.000 --> 00:15:58.000]  有一個靈性的身體
[00:15:58.000 --> 00:16:00.000]  復活的人得到一個
[00:16:00.000 --> 00:16:02.000]  屬靈的生命
[00:16:02.000 --> 00:16:06.000]  在哥倫多前書的
[00:16:06.000 --> 00:16:10.000]  第十五章
[00:16:10.000 --> 00:16:12.000]  五十節那裡說到
[00:16:12.000 --> 00:16:14.000]  弟兄們我要告訴你們的是
[00:16:14.000 --> 00:16:16.000]  血肉之軀不能承受
[00:16:16.000 --> 00:16:18.000]  神的國
[00:16:18.000 --> 00:16:20.000]  必扭壞的也不能承受不扭壞的
[00:16:20.000 --> 00:16:22.000]  這裡看到
[00:16:22.000 --> 00:16:24.000]  復活的人
[00:16:24.000 --> 00:16:26.000]  得到屬靈的生命
[00:16:26.000 --> 00:16:28.000]  所以復活的生命是屬靈的
[00:16:28.000 --> 00:16:30.000]  要有屬靈的生命
