
[00:00:00.000 --> 00:00:05.000]  天父,今天求祢開我們的眼睛
[00:11:28.000 --> 00:11:30.000]  但知道一定是選對的人
[00:11:30.000 --> 00:11:32.000]  上帝覺得對的人
[00:11:32.000 --> 00:11:35.000]  他才會選去打仗
[00:11:35.000 --> 00:11:38.000]  這個值得我們思考
[00:11:38.000 --> 00:11:40.000]  上帝覺得對
[00:11:40.000 --> 00:11:42.000]  不是我覺得自己對
[00:11:42.000 --> 00:11:44.000]  不是別人覺得我對
[00:11:44.000 --> 00:11:47.000]  上帝覺得我對
[00:11:47.000 --> 00:11:49.000]  是元帥約斯亞覺得那個人對
[00:11:49.000 --> 00:11:50.000]  適合這個軍隊
[00:11:50.000 --> 00:11:53.000]  我就選他來打
[00:11:53.000 --> 00:11:55.000]  弟兄姊妹
[00:11:55.000 --> 00:11:59.000]  我和你的生命對上帝嗎?
[00:11:59.000 --> 00:12:01.000]  我和你的生命
[00:12:01.000 --> 00:12:03.000]  是否一個被揀選的生命
[00:12:03.000 --> 00:12:06.000]  我們是否預備好裝備好
[00:12:06.000 --> 00:12:10.000]  上帝會選我們去打仗呢
[00:12:10.000 --> 00:12:12.000]  合不合用
[00:12:12.000 --> 00:12:16.000]  是值得問這個問題
[00:12:16.000 --> 00:12:18.000]  這個地面上的仗
[00:12:18.000 --> 00:12:19.000]  什麼情況
[00:12:19.000 --> 00:12:21.000]  是否有多激烈
[00:12:21.000 --> 00:12:22.000]  過程是怎樣
[00:12:22.000 --> 00:12:26.000]  約斯亞拿著什麼武器衝過去
[00:12:26.000 --> 00:12:27.000]  遇到什麼敵人
[00:12:27.000 --> 00:12:28.000]  對方的反應是怎樣
[00:12:28.000 --> 00:12:31.000]  其實經文是沒有說的
[00:12:31.000 --> 00:12:33.000]  因為這不是重點
[00:12:33.000 --> 00:12:35.000]  但知道約斯亞要去打
[00:12:35.000 --> 00:12:37.000]  選人去打
[00:12:37.000 --> 00:12:39.000]  他一路打是很艱鉅
[00:12:39.000 --> 00:12:41.000]  打了很久
[00:12:41.000 --> 00:12:44.000]  不是十幾二十分鐘
[00:12:44.000 --> 00:12:47.000]  由早上打打打
[00:12:47.000 --> 00:12:48.000]  打到下午
[00:12:48.000 --> 00:12:51.000]  一直打到很長時間
[00:12:51.000 --> 00:12:54.000]  只知道他打了很久
[00:12:54.000 --> 00:12:55.000]  在打的過程中
[00:12:55.000 --> 00:12:59.000]  原來有人會很影響戰局
[00:12:59.000 --> 00:13:02.000]  第二個層面就是山上的爭戰
[00:13:02.000 --> 00:13:03.000]  第九節這樣說
[00:13:03.000 --> 00:13:04.000]  摩西對約斯亞說
[00:13:04.000 --> 00:13:06.000]  明天我要站在山頂上
[00:13:06.000 --> 00:13:09.000]  手裡拿著神的杖
[00:13:09.000 --> 00:13:13.000]  神的杖是代表神的權能
[00:13:13.000 --> 00:13:15.000]  他拿著神的杖去宣告
[00:13:15.000 --> 00:13:17.000]  上帝的同在
[00:13:17.000 --> 00:13:20.000]  上帝的權能在這裡
[00:13:20.000 --> 00:13:21.000]  在這場仗中
[00:13:21.000 --> 00:13:23.000]  上帝會彰顯他的權能
[00:13:23.000 --> 00:13:25.000]  上帝和我們一起
[00:13:25.000 --> 00:13:28.000]  摩西要做這件事
[00:13:28.000 --> 00:13:31.000]  摩西不是一次拿著神的杖
[00:13:31.000 --> 00:13:33.000]  如果大家記得
[00:13:33.000 --> 00:13:34.000]  神的權能是怎樣
[00:13:34.000 --> 00:13:35.000]  我們看看
[00:13:35.000 --> 00:13:38.000]  在《春拉及記》十四章十五節
[00:13:38.000 --> 00:13:40.000]  跟摩西說
[00:13:40.000 --> 00:13:42.000]  你吩咐以色列人往前走
[00:13:42.000 --> 00:13:44.000]  你舉手向海伸杖
[00:13:44.000 --> 00:13:47.000]  將水分開
[00:13:47.000 --> 00:13:50.000]  原來叫紅海分開那一刻
[00:13:50.000 --> 00:13:53.000]  是摩西拿著那支杖
[00:13:53.000 --> 00:13:55.000]  宣告上帝的權能
[00:13:55.000 --> 00:13:57.000]  上帝和我們一起
[00:13:57.000 --> 00:13:59.000]  當他伸杖
[00:13:59.000 --> 00:14:01.000]  紅海就分開
[00:14:01.000 --> 00:14:04.000]  上帝的權能是這麼大的
[00:14:04.000 --> 00:14:07.000]  有上帝同在是這麼奇妙的
[00:14:07.000 --> 00:14:10.000]  我深信過紅海
[00:14:10.000 --> 00:14:12.000]  這個特別的經歷
[00:14:12.000 --> 00:14:14.000]  是以色列人當日才會經歷到
[00:14:14.000 --> 00:14:16.000]  是這麼奇妙
[00:14:16.000 --> 00:14:21.000]  今天摩西就在山上
[00:14:21.000 --> 00:14:23.000]  第二個層面就是
[00:14:23.000 --> 00:14:26.000]  他在山上去舉手
[00:14:26.000 --> 00:14:29.000]  去舉手宣告上帝的權能
[00:14:29.000 --> 00:14:32.000]  上帝和以色列同在
[00:14:32.000 --> 00:14:36.000]  在那裡撐著那場戰爭
[00:14:36.000 --> 00:14:39.000]  很多時候我們都會想
[00:14:39.000 --> 00:14:41.000]  他舉著那支杖
[00:14:41.000 --> 00:14:43.000]  就是這樣舉著那支杖
[00:14:43.000 --> 00:14:45.000]  很多時候我們會聯想到
[00:14:45.000 --> 00:14:46.000]  他會禱告
[00:14:46.000 --> 00:14:48.000]  他就是一路舉手
[00:14:48.000 --> 00:14:51.000]  一路在那裡山上禱告
[00:14:51.000 --> 00:14:53.000]  托著整個以色列
[00:14:53.000 --> 00:14:56.000]  托著約書亞整個軍隊
[00:14:56.000 --> 00:15:00.000]  這是這段經文很重要的位置
[00:15:00.000 --> 00:15:02.000]  那裡這樣說
[00:15:02.000 --> 00:15:05.000]  《猜疑及記》17章到11節說
[00:15:05.000 --> 00:15:08.000]  摩西、亞倫和、胡爾都上了山頂
[00:15:08.000 --> 00:15:10.000]  摩西何時舉手
[00:15:10.000 --> 00:15:11.000]  以色列就得勝
[00:15:11.000 --> 00:15:12.000]  何時垂手
[00:15:12.000 --> 00:15:15.000]  阿瑪力就得勝
[00:15:15.000 --> 00:15:17.000]  原來不可以只是這樣
[00:15:17.000 --> 00:15:20.000]  約書亞在下面打
[00:15:20.000 --> 00:15:22.000]  約書亞應該很能打的
[00:15:22.000 --> 00:15:24.000]  他年輕,他力壯
[00:15:24.000 --> 00:15:26.000]  但是我想和你說
[00:15:26.000 --> 00:15:28.000]  經文並沒有說
[00:15:28.000 --> 00:15:30.000]  哪個約書亞真厲害
[00:15:30.000 --> 00:15:32.000]  他一帶著軍隊打仗就贏了
[00:15:32.000 --> 00:15:34.000]  戰無不勝
[00:15:34.000 --> 00:15:36.000]  哪天從早到晚
[00:15:36.000 --> 00:15:38.000]  約書亞就是哪個得勝的將軍
[00:15:38.000 --> 00:15:39.000]  沒有這樣說
[00:15:39.000 --> 00:15:42.000]  反而說摩西何時舉手
[00:15:42.000 --> 00:15:44.000]  他就贏
[00:15:44.000 --> 00:15:45.000]  何時垂手
[00:15:45.000 --> 00:15:47.000]  他就輸了
[00:15:47.000 --> 00:15:49.000]  原來摩西是會影響他的
[00:15:49.000 --> 00:15:50.000]  他的禱告
[00:15:50.000 --> 00:15:53.000]  他宣告上帝的權能這件事
[00:15:53.000 --> 00:15:55.000]  是很重要的
[00:15:55.000 --> 00:15:58.000]  沒有摩西這個禱告
[00:15:58.000 --> 00:16:00.000]  沒有摩西一直全程托著他
[00:16:00.000 --> 00:16:02.000]  根本就不行
[00:16:02.000 --> 00:16:04.000]  他托多久
[00:16:04.000 --> 00:16:07.000]  是不是托一兩分鐘呢
[00:16:07.000 --> 00:16:11.000]  不是托一兩分鐘
[00:16:11.000 --> 00:16:13.000]  不是托幾個字
[00:16:13.000 --> 00:16:15.000]  是他打多久,他就站多久
[00:16:15.000 --> 00:16:19.000]  今天我們很多時候
[00:16:19.000 --> 00:16:20.000]  我們都說
[00:16:20.000 --> 00:16:23.000]  弟兄姊妹你有需要
[00:16:23.000 --> 00:16:25.000]  我們教會有需要
[00:16:25.000 --> 00:16:28.000]  我們開始前站一會就好
[00:16:28.000 --> 00:16:29.000]  一會就好
[00:16:29.000 --> 00:16:30.000]  真的一會
[00:16:30.000 --> 00:16:31.000]  很厲害的
[00:16:31.000 --> 00:16:33.000]  我沒見過
[00:16:33.000 --> 00:16:36.000]  去到一個小時的祈禱都沒有
[00:16:36.000 --> 00:16:39.000]  幾個字就已經很厲害了
[00:16:39.000 --> 00:16:41.000]  我為弟兄姊妹祈禱
[00:16:41.000 --> 00:16:43.000]  就幾個字
[00:16:43.000 --> 00:16:44.000]  你們知不知道這場仗
[00:16:44.000 --> 00:16:47.000]  是他打多久就站多久
[00:16:47.000 --> 00:16:50.000]  幾時垂手他就輸了
[00:16:50.000 --> 00:16:52.000]  你的禱告是要一同配合的
[00:16:52.000 --> 00:16:54.000]  一同是一切的
[00:16:54.000 --> 00:16:56.000]  是要這樣的
[00:16:56.000 --> 00:16:58.000]  沒有了這個
[00:16:58.000 --> 00:17:01.000]  他在山下多勇猛都不行
[00:17:01.000 --> 00:17:02.000]  其實在過程某個程度
[00:17:02.000 --> 00:17:05.000]  你都看到一件事
[00:17:05.000 --> 00:17:06.000]  說真的
[00:17:06.000 --> 00:17:08.000]  以色列文約書亞這邊的軍隊
[00:17:08.000 --> 00:17:10.000]  有多厲害呢
[00:17:10.000 --> 00:17:11.000]  沒有了禱告
[00:17:11.000 --> 00:17:12.000]  更加重要
[00:17:12.000 --> 00:17:13.000]  一會兒第三個層面
[00:17:13.000 --> 00:17:15.000]  沒有了那樣
[00:17:15.000 --> 00:17:19.000]  其實以色列是會輸的
[00:17:19.000 --> 00:17:20.000]  說真的
