
[00:00:00.000 --> 00:00:02.000]  各位朋友 各位頂姐妹
[00:02:32.400 --> 00:02:34.400]  和好就永遠不會發生
[00:02:34.400 --> 00:02:38.400]  這個不單單戰場
[00:02:38.400 --> 00:02:40.400]  你的人生都是這樣
[00:02:40.400 --> 00:02:44.400]  請問在座各位
[00:02:44.400 --> 00:02:46.400]  不要說你和同事
[00:02:46.400 --> 00:02:48.400]  舊同事
[00:02:48.400 --> 00:02:50.400]  請問你和左右鄰舍
[00:02:50.400 --> 00:02:52.400]  甚至家裡的親人
[00:02:52.400 --> 00:02:54.400]  親戚
[00:02:54.400 --> 00:02:56.400]  有沒有一些
[00:02:56.400 --> 00:02:58.400]  未和解的問題
[00:02:58.400 --> 00:03:00.400]  請記住
[00:03:00.400 --> 00:03:04.400]  所以這個世界不單單戰爭
[00:03:04.400 --> 00:03:06.400]  令到惶恐不安
[00:03:06.400 --> 00:03:08.400]  你個人
[00:03:08.400 --> 00:03:10.400]  人際關係
[00:03:10.400 --> 00:03:12.400]  你個人的健康
[00:03:12.400 --> 00:03:14.400]  都令到你不放心
[00:03:14.400 --> 00:03:18.400]  一個不放心的人
[00:03:18.400 --> 00:03:20.400]  怎麼生活下去
[00:03:20.400 --> 00:03:22.400]  唯有
[00:03:22.400 --> 00:03:24.400]  每天過完就算了
[00:03:24.400 --> 00:03:28.400]  又要過又不想過
[00:03:28.400 --> 00:03:30.400]  矛盾
[00:03:30.400 --> 00:03:32.400]  約翰福音第五章二十四節
[00:03:32.400 --> 00:03:34.400]  聖經這樣記載
[00:03:34.400 --> 00:03:36.400]  他怎麼說呢
[00:03:36.400 --> 00:03:38.400]  我讀給大家聽
[00:03:38.400 --> 00:03:40.400]  如果你聽著都可以
[00:03:40.400 --> 00:03:42.400]  我實實在在告訴你們
[00:03:42.400 --> 00:03:44.400]  那聽我話
[00:03:44.400 --> 00:03:46.400]  猶信差我來的那位
[00:03:46.400 --> 00:03:48.400]  就是那位神
[00:03:48.400 --> 00:03:50.400]  有永生
[00:03:50.400 --> 00:03:52.400]  不至於定罪
[00:03:52.400 --> 00:03:54.400]  是已經出死入生了
[00:03:54.400 --> 00:03:56.400]  聖經就說
[00:03:56.400 --> 00:03:58.400]  你現在活著的
[00:03:58.400 --> 00:04:00.400]  是一個面對死亡的人生
[00:04:00.400 --> 00:04:02.400]  每個人都是
[00:04:02.400 --> 00:04:04.400]  沒有人能逃得了
[00:04:04.400 --> 00:04:06.400]  但這個面對死亡的人生
[00:04:06.400 --> 00:04:08.400]  是你最大的陰影
[00:04:08.400 --> 00:04:10.400]  也是你最大的掛心
[00:04:10.400 --> 00:04:12.400]  令到你不安
[00:04:12.400 --> 00:04:14.400]  不放心的地方
[00:04:14.400 --> 00:04:16.400]  我們俗語說
[00:04:16.400 --> 00:04:18.400]  死都要死
[00:04:18.400 --> 00:04:20.400]  還怕什麼
[00:04:20.400 --> 00:04:22.400]  你這樣說
[00:04:22.400 --> 00:04:24.400]  不要說死都要死怕什麼
[00:04:24.400 --> 00:04:26.400]  你今天有些不舒服的檢查
[00:04:26.400 --> 00:04:28.400]  醫生說看不出什麼病
[00:04:28.400 --> 00:04:30.400]  不如去化驗所驗一驗
[00:04:30.400 --> 00:04:32.400]  抽血驗東西
[00:04:32.400 --> 00:04:34.400]  驗完之後
[00:04:34.400 --> 00:04:36.400]  下個禮拜一回去
[00:04:36.400 --> 00:04:38.400]  今天禮拜幾
[00:04:38.400 --> 00:04:40.400]  今天禮拜一
[00:04:40.400 --> 00:04:42.400]  明天回去看報告
[00:04:42.400 --> 00:04:44.400]  今晚你怎麼睡覺
[00:04:44.400 --> 00:04:46.400]  很多人都睡不著
[00:04:46.400 --> 00:04:48.400]  為什麼睡不著
[00:04:48.400 --> 00:04:50.400]  為什麼不可以想
[00:04:50.400 --> 00:04:52.400]  醫生說沒事
[00:04:52.400 --> 00:04:54.400]  沒事就是下次又來
[00:04:54.400 --> 00:04:56.400]  又沒事
[00:04:56.400 --> 00:04:58.400]  下次又來又沒事
[00:04:58.400 --> 00:05:00.400]  幾十次沒事之後
[00:05:00.400 --> 00:05:02.400]  會不會有一次有事
[00:05:02.400 --> 00:05:04.400]  會不會
[00:05:04.400 --> 00:05:06.400]  會啊
[00:05:06.400 --> 00:05:08.400]  那你怕什麼
[00:05:08.400 --> 00:05:10.400]  這就是人生
[00:05:10.400 --> 00:05:12.400]  出生入死
[00:05:12.400 --> 00:05:14.400]  出生入死
[00:05:14.400 --> 00:05:16.400]  每個人都出世
[00:05:16.400 --> 00:05:18.400]  但每個人都要去那條路
[00:05:18.400 --> 00:05:20.400]  我和大家看
[00:05:20.400 --> 00:05:22.400]  記住聖經
[00:05:22.400 --> 00:05:24.400]  因為時間不夠
[00:05:24.400 --> 00:05:26.400]  我透過聖經和大家一起看下去
[00:05:26.400 --> 00:05:30.400]  我按就行了
[00:05:30.400 --> 00:05:34.400]  耶穌基督在二千幾年前
[00:05:34.400 --> 00:05:36.400]  耶穌曾經在地上
[00:05:36.400 --> 00:05:38.400]  活動過
[00:05:38.400 --> 00:05:40.400]  他怎麼說
[00:05:40.400 --> 00:05:42.400]  他說了很多話
[00:05:42.400 --> 00:05:44.400]  要你們在我裡面有平安
[00:05:44.400 --> 00:05:46.400]  世上你們有苦難
[00:05:46.400 --> 00:05:48.400]  但你們要有勇氣
[00:05:48.400 --> 00:05:50.400]  我已經勝過這個世界
[00:05:50.400 --> 00:05:54.400]  耶穌基督二千幾年前
[00:05:54.400 --> 00:05:56.400]  在地上說了這句話
[00:05:56.400 --> 00:05:58.400]  不是當時的人有苦難
[00:05:58.400 --> 00:06:00.400]  我告訴你和我聽
[00:06:00.400 --> 00:06:02.400]  今時今日這個世界仍然有苦難
[00:06:08.400 --> 00:06:10.400]  因為我很好
[00:06:10.400 --> 00:06:12.400]  你擔不擔心
[00:06:12.400 --> 00:06:16.400]  你擔不擔心
[00:06:16.400 --> 00:06:18.400]  你放心不放心
[00:06:18.400 --> 00:06:20.400]  你放心不到
[00:06:20.400 --> 00:06:22.400]  聖經說
[00:06:22.400 --> 00:06:24.400]  我們一生因怕死
[00:06:24.400 --> 00:06:26.400]  而成為奴隸
[00:06:26.400 --> 00:06:28.400]  其實我們是怕死
[00:06:28.400 --> 00:06:32.400]  因為我不怕
[00:06:32.400 --> 00:06:34.400]  你以為自殺不怕死嗎
[00:06:34.400 --> 00:06:36.400]  他不是不怕死
[00:06:36.400 --> 00:06:38.400]  他不怕死
[00:06:38.400 --> 00:06:40.400]  他只是不知死
[00:06:40.400 --> 00:06:44.400]  剛才姊妹做見證
[00:06:44.400 --> 00:06:46.400]  我以前在學校工作
[00:06:46.400 --> 00:06:48.400]  有個學生中一中二中三
[00:06:48.400 --> 00:06:50.400]  有一天
[00:06:50.400 --> 00:06:52.400]  他在書桌上
[00:06:52.400 --> 00:06:54.400]  自己拿一張紙畫畫
[00:06:54.400 --> 00:06:56.400]  有個老師走過
[00:06:56.400 --> 00:06:58.400]  一看到之後
[00:06:58.400 --> 00:07:00.400]  他問我先生
[00:07:00.400 --> 00:07:02.400]  不理他
[00:07:02.400 --> 00:07:04.400]  先生說
[00:07:04.400 --> 00:07:06.400]  你畫什麼
[00:07:06.400 --> 00:07:08.400]  一看下去
[00:07:08.400 --> 00:07:10.400]  畫一棟高樓大廈
[00:07:10.400 --> 00:07:12.400]  然後有個窗
[00:07:12.400 --> 00:07:14.400]  有一層樓
[00:07:14.400 --> 00:07:16.400]  書桌上畫的東西
[00:07:16.400 --> 00:07:18.400]  有個人從空中飛人
[00:07:18.400 --> 00:07:20.400]  飛下來
[00:07:20.400 --> 00:07:22.400]  那位老師看到之後
[00:07:22.400 --> 00:07:24.400]  你做什麼
[00:07:24.400 --> 00:07:26.400]  不要說了
[00:07:26.400 --> 00:07:28.400]  那位老師知道出問題了
[00:07:28.400 --> 00:07:30.400]  馬上第一時間
[00:07:30.400 --> 00:07:32.400]  和他的輔導主任說
[00:07:32.400 --> 00:07:34.400]  你這幅畫
[00:07:34.400 --> 00:07:36.400]  輔導主任一看
[00:07:36.400 --> 00:07:38.400]  不行
[00:07:38.400 --> 00:07:40.400]  馬上跟進
[00:07:40.400 --> 00:07:42.400]  原來他想放學後
[00:07:42.400 --> 00:07:44.400]  走上天台
[00:07:44.400 --> 00:07:46.400]  在上面跳下去
[00:07:46.400 --> 00:07:48.400]  經過自己書房
[00:07:48.400 --> 00:07:50.400]  然後落地
[00:07:50.400 --> 00:07:54.400]  他不知道死
[00:07:54.400 --> 00:07:56.400]  你跌下來死了
[00:07:56.400 --> 00:07:58.400]  沒問題
[00:07:58.400 --> 00:08:00.400]  不死又怎樣
[00:08:00.400 --> 00:08:02.400]  當然後來
[00:08:02.400 --> 00:08:04.400]  這個小孩撿回來了
[00:08:04.400 --> 00:08:10.400]  各位
[00:08:10.400 --> 00:08:12.400]  朋友
[00:08:12.400 --> 00:08:14.400]  各位弟兄姊妹
[00:08:14.400 --> 00:08:16.400]  不是像我們這樣年紀想死
[00:08:16.400 --> 00:08:18.400]  很多年輕人
[00:08:18.400 --> 00:08:20.400]  都想死
[00:08:20.400 --> 00:08:22.400]  什麼問題
[00:08:22.400 --> 00:08:24.400]  不是像當時
[00:08:24.400 --> 00:08:26.400]  姐妹說
[00:08:26.400 --> 00:08:28.400]  要吃皇家飯
[00:08:28.400 --> 00:08:30.400]  才辛苦
[00:08:30.400 --> 00:08:32.400]  人原來
[00:08:32.400 --> 00:08:34.400]  在這個苦難的世界
[00:08:34.400 --> 00:08:36.400]  是不安的
[00:08:36.400 --> 00:08:38.400]  是不放心的
[00:08:38.400 --> 00:08:40.400]  是沒有平安的
[00:08:40.400 --> 00:08:42.400]  說的是一些東西
[00:08:42.400 --> 00:08:44.400]  和約可以簽好
[00:08:44.400 --> 00:08:46.400]  獎可以拿了
[00:08:46.400 --> 00:08:48.400]  如果可以拿的話
[00:08:48.400 --> 00:08:50.400]  但有一件事實
[00:08:50.400 --> 00:08:52.400]  和好不用想
[00:08:52.400 --> 00:08:54.400]  但是
[00:08:54.400 --> 00:08:56.400]  在我們的信仰裏
[00:08:56.400 --> 00:08:58.400]  有解答方案
[00:08:58.400 --> 00:09:02.400]  人將心中
[00:09:02.400 --> 00:09:04.400]  的仇恨
[00:09:04.400 --> 00:09:06.400]  將心中的
[00:09:06.400 --> 00:09:08.400]  結怨
[00:09:08.400 --> 00:09:10.400]  最大的問題
[00:09:10.400 --> 00:09:12.400]  罪要除去
[00:09:12.400 --> 00:09:14.400]  我和大家看聖經
[00:09:14.400 --> 00:09:16.400]  耶穌
[00:09:16.400 --> 00:09:22.400]  當時對這班門徒們說
[00:09:22.400 --> 00:09:24.400]  你們心裏不要憂愁
[00:09:24.400 --> 00:09:26.400]  你們信神吧
[00:09:26.400 --> 00:09:28.400]  信我吧
[00:09:28.400 --> 00:09:30.400]  因為很多人以為一條路是正路
[00:09:30.400 --> 00:09:32.400]  始終成為死亡之路
[00:09:32.400 --> 00:09:36.400]  不知道大家
[00:09:36.400 --> 00:09:38.400]  這個年紀
[00:09:38.400 --> 00:09:40.400]  有沒有想過這個問題
[00:09:40.400 --> 00:09:42.400]  到我這個年紀
[00:09:42.400 --> 00:09:44.400]  我已經離開了學校
[00:09:44.400 --> 00:09:46.400]  退休
[00:09:46.400 --> 00:09:48.400]  再離開教會
[00:09:48.400 --> 00:09:50.400]  工作崗位
[00:09:50.400 --> 00:09:52.400]  所以我兩次
[00:09:52.400 --> 00:09:54.400]  不是退休
[00:09:54.400 --> 00:09:56.400]  是下崗
[00:09:56.400 --> 00:09:58.400]  不用上班
[00:09:58.400 --> 00:10:00.400]  所以不是退休
[00:10:00.400 --> 00:10:02.400]  是下崗
[00:10:02.400 --> 00:10:04.400]  因為我們的工作沒有休好退
[00:10:04.400 --> 00:10:06.400]  我到今天
[00:10:06.400 --> 00:10:08.400]  還看我以前的學生
[00:10:08.400 --> 00:10:10.400]  他們都醉到下崗
[00:10:10.400 --> 00:10:14.400]  有很多問題出來了
[00:10:14.400 --> 00:10:16.400]  他發覺真的解答不了
[00:10:16.400 --> 00:10:20.400]  唯一
[00:10:20.400 --> 00:10:22.400]  是正路
[00:10:22.400 --> 00:10:24.400]  每個人都以為自己走正路
[00:10:24.400 --> 00:10:26.400]  沒有人想走歪路
[00:10:26.400 --> 00:10:28.400]  我想姊妹剛才見證
[00:10:28.400 --> 00:10:32.400]  他要在四年坐牢的過程裏
[00:10:32.400 --> 00:10:34.400]  他不會想做那些事
[00:10:34.400 --> 00:10:36.400]  不知道為什麼會這樣
[00:10:36.400 --> 00:10:40.400]  我們不會去理解
[00:10:40.400 --> 00:10:42.400]  總之但是有條路
[00:10:42.400 --> 00:10:44.400]  每個人都以為走正路
[00:10:44.400 --> 00:10:46.400]  結果成為死亡之路
[00:10:48.400 --> 00:10:50.400]  對了
[00:10:50.400 --> 00:10:56.400]  按不上去
[00:10:56.400 --> 00:10:58.400]  退一張
[00:10:58.400 --> 00:11:00.400]  聖經寫記載
[00:11:00.400 --> 00:11:02.400]  有一樣東西
[00:11:02.400 --> 00:11:04.400]  大家有沒有留意到
[00:11:04.400 --> 00:11:06.400]  施育懷胎就生出罪來
[00:11:06.400 --> 00:11:08.400]  罪記長成就生出死來
[00:11:08.400 --> 00:11:10.400]  人會死
[00:11:10.400 --> 00:11:12.400]  因為人有罪
[00:11:12.400 --> 00:11:14.400]  罪是怎樣來的
[00:11:14.400 --> 00:11:16.400]  罪不是人家加在你身上
[00:11:16.400 --> 00:11:18.400]  不是人引誘你去做壞事
[00:11:18.400 --> 00:11:22.400]  是你裏面生出來的
[00:11:22.400 --> 00:11:24.400]  施育懷胎就生出罪來
[00:11:24.400 --> 00:11:28.400]  罪記長成就生出死來
[00:11:28.400 --> 00:11:32.400]  這個聖經很棒
[00:11:32.400 --> 00:11:36.400]  你只要肯想
[00:11:36.400 --> 00:11:38.400]  肯想要
[00:11:38.400 --> 00:11:40.400]  就會有
[00:11:40.400 --> 00:11:44.400]  舉例來說
[00:11:44.400 --> 00:11:46.400]  我想加一件衣服
[00:11:46.400 --> 00:11:48.400]  口渴想喝一口水
[00:11:48.400 --> 00:11:50.400]  都是一種想法
[00:11:50.400 --> 00:11:52.400]  但問題是
[00:11:52.400 --> 00:11:54.400]  正常的想法
[00:11:54.400 --> 00:11:56.400]  滿足了嗎
[00:11:56.400 --> 00:11:58.400]  永遠不會滿足
[00:11:58.400 --> 00:12:00.400]  如果你問
[00:12:00.400 --> 00:12:02.400]  惠尼茲
[00:12:02.400 --> 00:12:04.400]  孫教士
[00:12:04.400 --> 00:12:06.400]  一桶金夠不夠
[00:12:06.400 --> 00:12:10.400]  你都會搖頭
[00:12:12.400 --> 00:12:14.400]  兩桶金夠不夠
[00:12:14.400 --> 00:12:20.400]  被你做到馬斯克
[00:12:20.400 --> 00:12:22.400]  夠不夠
[00:12:22.400 --> 00:12:24.400]  全世界首富
[00:12:24.400 --> 00:12:26.400]  沒人夠
[00:12:26.400 --> 00:12:28.400]  施育懷胎就生出罪來
[00:12:28.400 --> 00:12:30.400]  你會不會生氣
[00:12:30.400 --> 00:12:32.400]  會不會嫉妒人
[00:12:32.400 --> 00:12:34.400]  很多事
[00:12:34.400 --> 00:12:36.400]  但問題在這裏
[00:12:36.400 --> 00:12:38.400]  當罪生出來之後
[00:12:38.400 --> 00:12:40.400]  為甚麼
[00:12:40.400 --> 00:12:42.400]  有些事不能榮耀神
[00:12:42.400 --> 00:12:44.400]  神將你放在這個世界上
[00:12:44.400 --> 00:12:46.400]  是要你反映出
[00:12:46.400 --> 00:12:48.400]  祂的榮耀
[00:12:48.400 --> 00:12:50.400]  在這裏我講給弟兄姊妹聽
[00:12:50.400 --> 00:12:52.400]  基督徒
[00:12:52.400 --> 00:12:54.400]  發不到光
[00:12:54.400 --> 00:12:56.400]  不是說話
[00:12:56.400 --> 00:12:58.400]  基督徒只可以反光
[00:12:58.400 --> 00:13:04.400]  都不明白
[00:13:04.400 --> 00:13:06.400]  剛剛過了中秋
[00:13:06.400 --> 00:13:08.400]  明不明
[00:13:08.400 --> 00:13:10.400]  會不會發光
[00:13:10.400 --> 00:13:12.400]  不會的
[00:13:12.400 --> 00:13:14.400]  月亮只可以做甚麼
[00:13:14.400 --> 00:13:16.400]  只要沒有月蝕
[00:13:16.400 --> 00:13:18.400]  沒有被東西遮住
[00:13:18.400 --> 00:13:20.400]  你不斷有光
[00:13:20.400 --> 00:13:22.400]  一有東西遮住你便發不到光
[00:13:22.400 --> 00:13:24.400]  反不到光
[00:13:24.400 --> 00:13:26.400]  所以不要說像蠟燭一樣
[00:13:26.400 --> 00:13:28.400]  燃燒
[00:13:28.400 --> 00:13:30.400]  犧牲自己
[00:13:30.400 --> 00:13:32.400]  做不到的
[00:13:32.400 --> 00:13:34.400]  基督徒只可以做一件事
[00:13:34.400 --> 00:13:36.400]  將上帝的榮耀反射出去
[00:13:36.400 --> 00:13:40.400]  這不是福音信息
[00:13:40.400 --> 00:13:42.400]  這是人生的信息
[00:13:42.400 --> 00:13:44.400]  世人都犯了罪
[00:13:44.400 --> 00:13:46.400]  規節了神的榮耀
[00:13:46.400 --> 00:13:48.400]  好
[00:13:48.400 --> 00:13:50.400]  我跟大家講講甚麼是罪
[00:13:50.400 --> 00:13:52.400]  這本聖經很有意思
[00:13:52.400 --> 00:13:54.400]  很多時候
[00:13:54.400 --> 00:13:56.400]  我每次報道福音
[00:13:56.400 --> 00:13:58.400]  我都一定講
[00:13:58.400 --> 00:14:00.400]  很多年前我做行政工作
[00:14:00.400 --> 00:14:02.400]  在學校做校長的時候
[00:14:02.400 --> 00:14:04.400]  遇到一宗案件
[00:14:04.400 --> 00:14:06.400]  有一個學生
[00:14:06.400 --> 00:14:08.400]  因為在日間集會的時候
[00:14:08.400 --> 00:14:10.400]  講台講話
[00:14:10.400 --> 00:14:12.400]  學生在後面
[00:14:12.400 --> 00:14:14.400]  經常滋擾其他同學
[00:14:14.400 --> 00:14:16.400]  所以訓導主任不見了之後
[00:14:16.400 --> 00:14:18.400]  叫了名字
[00:14:18.400 --> 00:14:20.400]  叫他走出來
[00:14:20.400 --> 00:14:22.400]  不要坐在那裡
[00:14:22.400 --> 00:14:24.400]  站在旁邊
[00:14:24.400 --> 00:14:26.400]  站五分鐘
[00:14:26.400 --> 00:14:28.400]  他覺得
[00:14:28.400 --> 00:14:30.400]  落了我的臉
[00:14:30.400 --> 00:14:32.400]  趁沒有人知道
[00:14:32.400 --> 00:14:34.400]  在停車場
[00:14:34.400 --> 00:14:36.400]  把教師的車
[00:14:36.400 --> 00:14:38.400]  車輪中間
[00:14:38.400 --> 00:14:40.400]  刺了幾下
[00:14:40.400 --> 00:14:42.400]  刺了之後
[00:14:42.400 --> 00:14:44.400]  他就走了
[00:14:44.400 --> 00:14:46.400]  因為沒有人知道
[00:14:46.400 --> 00:14:48.400]  是表示自己的不滿
[00:14:48.400 --> 00:14:50.400]  發洩而已
[00:14:50.400 --> 00:14:52.400]  沒甚麼的
[00:14:52.400 --> 00:14:54.400]  那一刻老師開車回家的時候
[00:14:54.400 --> 00:14:56.400]  住在錦繡花園
[00:14:56.400 --> 00:14:58.400]  那個老師
[00:14:58.400 --> 00:15:00.400]  我告訴你 你們都認識的
[00:15:00.400 --> 00:15:04.400]  所以人死我不會說的
[00:15:04.400 --> 00:15:07.400]  不是到胡震
[00:15:07.400 --> 00:15:09.400]  因為後來他安息了一星期
[00:15:09.400 --> 00:15:11.400]  我跟他說的
[00:15:11.400 --> 00:15:13.400]  他星期一回到學校
[00:15:13.400 --> 00:15:15.400]  他就說那天
[00:15:15.400 --> 00:15:17.400]  晚會
[00:15:17.400 --> 00:15:19.400]  星期五晚上回家
[00:15:19.400 --> 00:15:21.400]  那麼吵 搞了我換的車
[00:15:21.400 --> 00:15:23.400]  換到十一點多才回家
[00:15:23.400 --> 00:15:26.400]  他旁邊的同事
[00:15:26.400 --> 00:15:28.400]  坐在旁邊
[00:15:28.400 --> 00:15:30.400]  偉哥的同事
[00:15:30.400 --> 00:15:32.400]  你的車
[00:15:32.400 --> 00:15:34.400]  發生甚麼事了
[00:15:34.400 --> 00:15:36.400]  他說漏氣了
[00:15:36.400 --> 00:15:38.400]  他說我星期六開車出街的時候
[00:15:38.400 --> 00:15:40.400]  車也漏氣了
[00:15:40.400 --> 00:15:42.400]  於是兩個多口說一句
[00:15:42.400 --> 00:15:44.400]  你的甚麼輪胎
[00:15:44.400 --> 00:15:46.400]  我的左前輪胎 你的右前輪胎
[00:15:46.400 --> 00:15:48.400]  兩個車是隔離輪車
[00:15:48.400 --> 00:15:50.400]  所以他們兩個想
[00:15:50.400 --> 00:15:52.400]  不對辦
[00:15:52.400 --> 00:15:54.400]  沒理由這麼巧
[00:15:54.400 --> 00:15:56.400]  舊經驗老師
[00:15:56.400 --> 00:15:58.400]  潘Sir很有經驗
[00:15:58.400 --> 00:16:00.400]  馬上拿名單一找
[00:16:00.400 --> 00:16:04.400]  找了幾個同學來問話
[00:16:04.400 --> 00:16:06.400]  其中一個就是這個小孩
[00:16:06.400 --> 00:16:10.400]  沒有痕跡 甚麼都沒有
[00:16:10.400 --> 00:16:12.400]  後來這些同事說不是了
[00:16:12.400 --> 00:16:14.400]  他說如果是的話
[00:16:14.400 --> 00:16:16.400]  一定要矯正他的想法
[00:16:16.400 --> 00:16:18.400]  結果
[00:16:18.400 --> 00:16:20.400]  我走過走廊
[00:16:20.400 --> 00:16:22.400]  看到他在房間裏面審問學生
[00:16:22.400 --> 00:16:24.400]  到最後還有一個學生在
[00:16:24.400 --> 00:16:26.400]  那時已經過了一至兩堂時間
[00:16:26.400 --> 00:16:28.400]  我說甚麼事
[00:16:28.400 --> 00:16:30.400]  他說我們快要完成了
[00:16:30.400 --> 00:16:32.400]  他說沒甚麼事
[00:16:32.400 --> 00:16:34.400]  我們問問話
[00:16:34.400 --> 00:16:36.400]  當後期的時候
[00:16:36.400 --> 00:16:38.400]  他們快要結束的時候
[00:16:38.400 --> 00:16:40.400]  我說如果你們都找不到甚麼特別的
[00:16:40.400 --> 00:16:42.400]  他沒有說以前的事給我聽
[00:16:42.400 --> 00:16:44.400]  我說沒甚麼特別的事
[00:16:44.400 --> 00:16:46.400]  讓他上課吧
[00:16:46.400 --> 00:16:48.400]  免得
[00:16:48.400 --> 00:16:52.400]  學生將來怪責我們
[00:16:52.400 --> 00:16:54.400]  冤枉他
[00:16:54.400 --> 00:16:56.400]  很奇妙的事
[00:16:56.400 --> 00:16:58.400]  我知道案件很麻煩
[00:16:58.400 --> 00:17:00.400]  沒人知道 沒人證明
[00:17:00.400 --> 00:17:02.400]  我只有禱告床等我一會
[00:17:02.400 --> 00:17:04.400]  如果這個小孩
[00:17:04.400 --> 00:17:06.400]  是真的做錯事
[00:17:06.400 --> 00:17:08.400]  給他機會悔改
[00:17:08.400 --> 00:17:10.400]  但如果沒有的話
[00:17:10.400 --> 00:17:12.400]  希望你給老師們放過他
[00:17:12.400 --> 00:17:14.400]  老師不放過是很麻煩的
[00:17:14.400 --> 00:17:18.400]  你的案件是老師不放過你
[00:17:18.400 --> 00:17:20.400]  我一聽就明白
[00:17:20.400 --> 00:17:22.400]  老師是做甚麼的
[00:17:22.400 --> 00:17:24.400]  半小時後
[00:17:24.400 --> 00:17:26.400]  訓導主任
[00:17:26.400 --> 00:17:28.400]  來到我的房間
[00:17:28.400 --> 00:17:30.400]  把張紙給我
[00:17:30.400 --> 00:17:32.400]  他說校長
[00:17:32.400 --> 00:17:34.400]  這就是同學寫的悔改書
[00:17:34.400 --> 00:17:36.400]  我一看就
[00:17:36.400 --> 00:17:38.400]  嘩
[00:17:38.400 --> 00:17:40.400]  這樣的事件
[00:17:40.400 --> 00:17:42.400]  都會這樣做
[00:17:42.400 --> 00:17:44.400]  我第一句問潘Sir
[00:17:44.400 --> 00:17:46.400]  我說潘Sir
[00:17:46.400 --> 00:17:48.400]  這件是刑事案
[00:17:48.400 --> 00:17:50.400]  你想怎樣處理
[00:17:50.400 --> 00:17:52.400]  我說我可以報警
[00:17:52.400 --> 00:17:54.400]  他說報警不需要了
[00:17:54.400 --> 00:17:56.400]  他說他是無知無聊
[00:17:56.400 --> 00:17:58.400]  我說你
