
[00:00:00.000 --> 00:00:01.480]  各位訂閱姊妹,平安
[00:02:27.560 --> 00:02:32.820]  伊麗米勒帶著兩個兒子去了摩亞之後
[00:02:32.820 --> 00:02:35.580]  摩亞落地生根
[00:02:35.580 --> 00:02:38.620]  不過之後伊麗米勒死了
[00:02:38.620 --> 00:02:42.540]  不過她的兩個兒子各自娶了媳婦
[00:02:42.540 --> 00:02:44.500]  好景不常
[00:02:44.500 --> 00:02:47.140]  十年之後,她的兩個兒子又死了
[00:02:47.140 --> 00:02:49.780]  剩下婆媳三個人
[00:02:50.200 --> 00:02:54.040]  當時蘭娥米也聽到
[00:02:54.040 --> 00:02:58.660]  神眷顧了她的家鄉伯利恆那邊
[00:02:58.660 --> 00:02:59.960]  猶太地那邊
[00:02:59.960 --> 00:03:01.360]  有糧食
[00:03:01.360 --> 00:03:05.340]  所以她和她的兩個媳婦一起去起行
[00:03:05.340 --> 00:03:07.160]  離開了她的一組人的地方
[00:03:07.160 --> 00:03:08.720]  回到她的娘家
[00:03:08.720 --> 00:03:11.580]  回到她的娘家
[00:03:11.580 --> 00:03:13.800]  蘭娥米和她的兩個媳婦說
[00:03:13.800 --> 00:03:17.620]  你們走吧,回到你們自己的地方
[00:03:17.620 --> 00:03:21.660]  大家知不知道那兩個媳婦的反應是怎樣的?
[00:03:21.660 --> 00:03:24.700]  她們哭了一口
[00:03:24.700 --> 00:03:27.760]  如果是現代的話
[00:03:27.760 --> 00:03:30.060]  不知道大家有沒有聽過婆媳糾紛
[00:03:30.060 --> 00:03:32.060]  婆媳糾紛就是
[00:03:32.060 --> 00:03:34.780]  如果關係不太好的時候
[00:03:34.780 --> 00:03:37.460]  大家也不想太常見到
[00:03:37.460 --> 00:03:39.080]  但這個不是的
[00:03:39.080 --> 00:03:42.340]  現在蘭娥米和她的兩個媳婦說
[00:03:42.340 --> 00:03:43.760]  你們走吧,回到你們自己的地方
[00:03:43.760 --> 00:03:45.760]  她們是放聲大哭
[00:03:46.040 --> 00:03:49.060]  蘭娥米看著她們說
[00:03:49.060 --> 00:03:51.040]  其實你們跟著我是沒有用的
[00:03:51.040 --> 00:03:53.540]  我又不能生孩子讓你們再結婚
[00:03:53.540 --> 00:03:55.660]  你們又沒有人,沒有物種
[00:03:55.660 --> 00:03:57.140]  跟著我做甚麼呢?
[00:03:57.140 --> 00:03:58.100]  我甚麼也給不了你
[00:03:58.100 --> 00:04:00.100]  其中一個媳婦
[00:04:00.100 --> 00:04:02.480]  就聽她的勸,真的離開了
[00:04:02.480 --> 00:04:05.100]  但她離開也不是說
[00:04:05.100 --> 00:04:06.260]  好吧,我走了,再見
[00:04:06.260 --> 00:04:08.260]  不是的,她仍然是放聲大哭
[00:04:08.260 --> 00:04:10.760]  所以我們可以從
[00:04:10.760 --> 00:04:12.220]  剛才說的這一段
[00:04:12.220 --> 00:04:15.220]  在《魯德記》的第一章看到
[00:04:15.220 --> 00:04:17.220]  其實她和她的兩個媳婦的關係
[00:04:17.220 --> 00:04:20.220]  真的不差,是挺好的
[00:04:20.220 --> 00:04:22.220]  也可以相信
[00:04:22.220 --> 00:04:25.220]  蘭娥米對媳婦是挺好的
[00:04:25.220 --> 00:04:28.220]  所以她們才會這麼不捨
[00:04:28.220 --> 00:04:30.220]  她不捨到甚麼程度呢?
[00:04:30.220 --> 00:04:32.220]  剛才說有一個人離開了
[00:04:32.220 --> 00:04:34.220]  另一個媳婦就叫做魯德
[00:04:34.220 --> 00:04:36.220]  魯德卻沒有離開
[00:04:36.220 --> 00:04:38.220]  他還要說甚麼呢?
[00:04:38.220 --> 00:04:41.220]  他還要說,我不會離開的
[00:04:41.220 --> 00:04:44.220]  你的百姓就是我的百姓
[00:04:44.220 --> 00:04:46.220]  你的神就是我的神
[00:04:46.220 --> 00:04:48.220]  你死在哪裏,我就死在哪裏
[00:04:48.220 --> 00:04:51.220]  這個世界沒有東西可以隔絕我和你的
[00:04:51.220 --> 00:04:53.220]  除了死之外
[00:04:53.220 --> 00:04:57.220]  否則就願神降佛於我
[00:04:57.220 --> 00:05:01.220]  你想想,那個感情是多麼深厚
[00:05:01.220 --> 00:05:03.220]  魯德是多麼愛她
[00:05:03.220 --> 00:05:08.220]  在這個難捨難離的狀態下
[00:05:08.220 --> 00:05:12.220]  我就帶魯德繼續回去
[00:05:12.220 --> 00:05:17.220]  今天就回到我們主要所說的第二章
[00:05:17.220 --> 00:05:20.220]  剛才第一章所說的過程
[00:05:20.220 --> 00:05:22.220]  其實你剛才聽到的
[00:05:22.220 --> 00:05:24.220]  起碼十年以上的一章
[00:05:24.220 --> 00:05:26.220]  但轉入第二章的時候
[00:05:26.220 --> 00:05:28.220]  其實只是一天的時間
[00:05:28.220 --> 00:05:31.220]  但他很詳細地記錄了發生的事
[00:05:31.220 --> 00:05:34.220]  我們想今天從一個恩惠的角度去看看
[00:05:34.220 --> 00:05:39.220]  剛才所說的五組人在裏面參與的角色
[00:05:39.220 --> 00:05:41.220]  是怎樣的
[00:05:41.220 --> 00:05:49.220]  我們首先看看第二章的第二至三節
[00:05:49.220 --> 00:05:53.220]  摩訶女子魯德對南迺說
[00:05:53.220 --> 00:05:58.220]  「不如你讓我到田裏去拾墨水」
[00:05:58.220 --> 00:06:01.220]  「我看看我可以在誰眼前蒙恩」
[00:06:01.220 --> 00:06:03.220]  「我就能夠跟在他後面」
[00:06:03.220 --> 00:06:05.220]  魯德就去了
[00:06:05.220 --> 00:06:07.220]  他去了田裏
[00:06:07.220 --> 00:06:10.220]  在修葛的人後面拾墨水
[00:06:10.220 --> 00:06:13.220]  我們可以看到
[00:06:13.220 --> 00:06:16.220]  他們回到白梨行
[00:06:16.220 --> 00:06:21.220]  就算神賜福給他們有糧食
[00:06:21.220 --> 00:06:26.220]  其實這兩位婆媳是無依無靠的
[00:06:26.220 --> 00:06:30.220]  他們不會坐在那裏自動有飯吃
[00:06:30.220 --> 00:06:33.220]  其實他們都需要付出一些東西
[00:06:33.220 --> 00:06:37.220]  如果魯德沒有跟南迺回來
[00:06:37.220 --> 00:06:40.220]  其實南迺就要出去拾東西
[00:06:40.220 --> 00:06:44.220]  現在魯德跟了回來
[00:06:44.220 --> 00:06:47.220]  魯德其實是一個寡婦
[00:06:47.220 --> 00:06:49.220]  他還是寄居的
[00:06:49.220 --> 00:06:53.220]  但他仍然沒有想太多
[00:06:53.220 --> 00:06:57.220]  雖然按照舊約的律法
[00:06:57.220 --> 00:06:59.220]  他可以被照顧
[00:06:59.220 --> 00:07:00.220]  需要被憐憫
[00:07:00.220 --> 00:07:01.220]  但他沒有想這件事
[00:07:01.220 --> 00:07:04.220]  他沒有覺得「我現在真的慘了」
[00:07:04.220 --> 00:07:05.220]  「我老公死了」
[00:07:05.220 --> 00:07:06.220]  「我又沒有兒子」
[00:07:06.220 --> 00:07:08.220]  「還要照顧奶奶」
[00:07:08.220 --> 00:07:09.220]  他沒有這樣
[00:07:09.220 --> 00:07:12.220]  他反而很全力以赴
[00:07:12.220 --> 00:07:14.220]  他用他的努力去想
[00:07:14.220 --> 00:07:16.220]  「我可以怎樣做呢?」
[00:07:16.220 --> 00:07:20.220]  他亦沒有因為
[00:07:20.220 --> 00:07:23.220]  「我現在人生路不熟」
[00:07:23.220 --> 00:07:26.220]  「奶奶,不如你跟我一起出去吧」
[00:07:26.220 --> 00:07:27.220]  他沒有
[00:07:27.220 --> 00:07:29.220]  他很努力地嘗試去做
[00:07:29.220 --> 00:07:33.220]  去照顧這位被困境
[00:07:33.220 --> 00:07:36.220]  被情緒困擾住的奶奶
[00:07:36.220 --> 00:07:39.220]  他主動地去勇於承擔
[00:07:39.220 --> 00:07:43.220]  到城外的一些田去撿墨水
[00:07:43.220 --> 00:07:46.220]  他還要跟當地人溝通
[00:07:46.220 --> 00:07:53.220]  看看可以跟誰去撿墨水
[00:07:53.220 --> 00:07:56.220]  魯德剛好去到哪裏呢?
[00:07:56.220 --> 00:07:58.220]  他去到以利物力
[00:07:58.220 --> 00:08:01.220]  即是他老爺的族人
[00:08:01.220 --> 00:08:03.220]  波瓦斯的那塊田
[00:08:03.220 --> 00:08:06.220]  波瓦斯經過那塊田時
[00:08:06.220 --> 00:08:08.220]  他去看那塊田
[00:08:08.220 --> 00:08:11.220]  他看到有個人不認識
[00:08:11.220 --> 00:08:13.220]  是誰來的呢?
[00:08:13.220 --> 00:08:14.220]  他看到他
[00:08:14.220 --> 00:08:18.220]  看到他在做甚麼
[00:08:18.220 --> 00:08:21.220]  波瓦斯問監督
[00:08:21.220 --> 00:08:22.220]  「這是誰來的?」
[00:08:22.220 --> 00:08:27.220]  「原來魯德從早到晚在那裏撿東西」
[00:08:27.220 --> 00:08:28.220]  「很勤力」
[00:08:28.220 --> 00:08:32.220]  「而且撿東西不要緊」
[00:08:32.220 --> 00:08:35.220]  「他還要吃飽又繼續撿」
[00:08:35.220 --> 00:08:39.220]  「最終他撿了22公升的大麥」
[00:08:39.220 --> 00:08:42.220]  「我們相信挺重的」
[00:08:42.220 --> 00:08:44.220]  「他要搬回城裏」
[00:08:44.220 --> 00:08:48.220]  「古時的路一定沒有現在那麼平坦」
[00:08:48.220 --> 00:08:51.220]  「他還要拿著這麼重的東西回去」
[00:08:51.220 --> 00:08:53.220]  「其實一點都不容易」
[00:08:53.220 --> 00:08:59.220]  「但魯德很甘心樂意送這些東西回去」
[00:08:59.220 --> 00:09:00.220]  「給那奧米」
[00:09:00.220 --> 00:09:02.220]  我們可以看到
[00:09:02.220 --> 00:09:04.220]  魯德對於那奧米
[00:09:04.220 --> 00:09:07.220]  真的有很大的恩惠在裏面
[00:09:07.220 --> 00:09:10.220]  他自願去做這件事
[00:09:10.220 --> 00:09:13.220]  又盡力去做
[00:09:13.220 --> 00:09:14.220]  我們可以看到
[00:09:14.220 --> 00:09:18.220]  魯德他做這些事的時候
[00:09:18.220 --> 00:09:23.220]  他的愛是很大的
[00:09:23.220 --> 00:09:25.220]  但我不知道大家有沒有想過
[00:09:25.220 --> 00:09:31.220]  其實他這麼愛的程度
[00:09:31.220 --> 00:09:33.220]  我們能否做到呢?
[00:09:33.220 --> 00:09:36.220]  又或者他容易做到呢?
[00:09:36.220 --> 00:09:38.220]  剛才說過
[00:09:38.220 --> 00:09:42.220]  魯德沒有權沒有勢
[00:09:42.220 --> 00:09:43.220]  他寄居的
[00:09:43.220 --> 00:09:46.220]  他在這裏人生路不熟
[00:09:46.220 --> 00:09:48.220]  但是他真的沒有想太多
[00:09:48.220 --> 00:09:50.220]  也沒有想自己的限制
[00:09:50.220 --> 00:09:54.220]  而是全心全意去對待這個奶奶
[00:09:54.220 --> 00:09:58.220]  今天其實和我們差不多
[00:09:58.220 --> 00:10:02.220]  可能我們不是每一個都可以很有錢
[00:10:02.220 --> 00:10:06.220]  可能我們都沒有特別大的權力
[00:10:06.220 --> 00:10:08.220]  沒有什麼權勢
[00:10:08.220 --> 00:10:12.220]  不過即使我們像魯德那樣
[00:10:12.220 --> 00:10:14.220]  只有體力
[00:10:14.220 --> 00:10:17.220]  其實我們只要有一個願意
[00:10:17.220 --> 00:10:21.220]  去為身邊有需要的人去施恩惠的話
[00:10:21.220 --> 00:10:27.220]  神都會好像祝福魯德一樣
[00:10:27.220 --> 00:10:32.220]  去藉著他去賜福給那奧米
[00:10:32.220 --> 00:10:35.220]  今天不知道我們會不會去想一想
[00:10:35.220 --> 00:10:39.220]  我們會不會都願意像魯德那樣
[00:10:39.220 --> 00:10:42.220]  去關心一下我們有需要的家人
[00:10:42.220 --> 00:10:46.220]  我們有需要的朋友呢?
[00:10:46.220 --> 00:10:49.220]  看完第二至三節之後
[00:10:49.220 --> 00:10:51.220]  我們又再看看
[00:10:51.220 --> 00:10:56.220]  神的恩典其實是沒有分高低的
[00:10:56.220 --> 00:10:57.220]  是平等的
[00:10:57.220 --> 00:10:58.220]  為什麼這樣說呢?
[00:10:58.220 --> 00:11:00.220]  我們又再去看看
[00:11:00.220 --> 00:11:04.220]  在三節過了之後
[00:11:04.220 --> 00:11:07.220]  魯德就突然間不再是主角
[00:11:07.220 --> 00:11:09.220]  誰去了主角呢?
[00:11:09.220 --> 00:11:10.220]  就是波亞斯
[00:11:10.220 --> 00:11:11.220]  他又登場了
[00:11:11.220 --> 00:11:12.220]  剛才有提及過一點
[00:11:12.220 --> 00:11:17.220]  波亞斯真的去了白利恆的田地
[00:11:17.220 --> 00:11:21.220]  看見有一個人他不認識的
[00:11:21.220 --> 00:11:24.220]  他就問誰來的呢?
[00:11:24.220 --> 00:11:26.220]  但在之前他首先去問一問
[00:11:26.220 --> 00:11:30.220]  跟他的僕人是有互動的
[00:11:30.220 --> 00:11:32.220]  有什麼互動呢?
[00:11:32.220 --> 00:11:34.220]  我們看看經文
[00:11:34.220 --> 00:11:38.220]  波亞斯在白利恆那裡回來
[00:11:38.220 --> 00:11:39.220]  對修國的人說
[00:11:39.220 --> 00:11:42.220]  「願耶和華與你同在,與你們同在」
[00:11:42.220 --> 00:11:44.220]  然後他們又回答他
[00:11:44.220 --> 00:11:46.220]  「願耶和華賜福給你」
[00:11:46.220 --> 00:11:48.220]  其實我們想一想
[00:11:48.220 --> 00:11:51.220]  如果魯德是主角的話
[00:11:51.220 --> 00:11:55.220]  其實是否需要第四節呢?
[00:11:55.220 --> 00:11:56.220]  其實是不用的
[00:11:56.220 --> 00:11:57.220]  可以省略掉
[00:11:57.220 --> 00:12:00.220]  但為什麼要有第四節呢?
[00:12:00.220 --> 00:12:02.220]  其實發生了什麼事呢?
[00:12:02.220 --> 00:12:06.220]  原來作者很想藉著這一節
[00:12:06.220 --> 00:12:09.220]  讓讀者知道
[00:12:09.220 --> 00:12:12.220]  波亞斯是一個很敬虔的人
[00:12:12.220 --> 00:12:17.220]  還有他的手下的僕人
[00:12:17.220 --> 00:12:19.220]  他們都很著重神
[00:12:19.220 --> 00:12:22.220]  所以他們會互相以神
[00:12:22.220 --> 00:12:25.220]  作為一個祝福對方的對象
[00:12:25.220 --> 00:12:30.220]  除了波亞斯和他的僕人的關係很好之外
[00:12:30.220 --> 00:12:32.220]  其實我們看得到
[00:12:32.220 --> 00:12:37.220]  他們所說的內容,大家都知道
[00:12:37.220 --> 00:12:40.220]  能夠有一個好的修成
[00:12:40.220 --> 00:12:41.220]  一個順利的修成
[00:12:41.220 --> 00:12:48.220]  其實都是要有神的賜恩蒙福才行
[00:12:48.220 --> 00:12:49.220]  即是這樣
[00:12:49.220 --> 00:12:50.220]  其實表達了
[00:12:50.220 --> 00:12:53.220]  無論波亞斯是主人
[00:12:53.220 --> 00:12:55.220]  或者那些僕人
[00:12:55.220 --> 00:12:57.220]  他們的身份高低也好
[00:12:57.220 --> 00:13:00.220]  其實都是需要神的恩惠
[00:13:00.220 --> 00:13:03.220]  我們又再看看他們的僕人
[00:13:03.220 --> 00:13:05.220]  他們的僕人和監督是做什麼事呢?
[00:13:05.220 --> 00:13:08.220]  他們的僕人和監督
[00:13:08.220 --> 00:13:09.220]  其實剛才說過
[00:13:09.220 --> 00:13:13.220]  他們都不是主人
[00:13:13.220 --> 00:13:15.220]  有什麼可以做呢?
[00:13:15.220 --> 00:13:16.220]  我們又看一看
[00:13:16.220 --> 00:13:19.220]  剛才說到主僕彼此問候之後
[00:13:19.220 --> 00:13:23.220]  波亞斯就留意到那個不認識的女人
[00:13:23.220 --> 00:13:25.220]  就問了
[00:13:25.220 --> 00:13:26.220]  其實做什麼事呢?
[00:13:26.220 --> 00:13:27.220]  波亞斯就問了
[00:13:27.220 --> 00:13:28.220]  這個是哪個女子來的?
[00:13:28.220 --> 00:13:29.220]  監督就告訴他
[00:13:29.220 --> 00:13:31.220]  她就是那個摩訶的女子
[00:13:31.220 --> 00:13:35.220]  就是跟著拿俄米從摩訶地回來的那個
[00:13:35.220 --> 00:13:36.220]  她就說
[00:13:36.220 --> 00:13:39.220]  請你容許我撿那些墨水
[00:13:39.220 --> 00:13:43.220]  在修葛的人身後掉了的墨水
[00:13:43.220 --> 00:13:44.220]  我就會撿
[00:13:44.220 --> 00:13:45.220]  然後問完之後
[00:13:45.220 --> 00:13:46.220]  她就來了
[00:13:46.220 --> 00:13:48.220]  由早上到現在
[00:13:48.220 --> 00:13:51.220]  除了在屋裏坐了一會之後
[00:13:51.220 --> 00:13:52.220]  其實她還是留在那裏
[00:13:52.220 --> 00:13:54.220]  即是沒有停過手
[00:13:54.220 --> 00:13:57.220]  這段經文可能大家都很熟悉
[00:13:57.220 --> 00:14:01.220]  除了反映了魯德很勤力之外
[00:14:01.220 --> 00:14:05.220]  甚至之後波亞斯會對魯德好
[00:14:05.220 --> 00:14:07.220]  大家都是很熟悉的
[00:14:07.220 --> 00:14:09.220]  但是大家有沒有想過
[00:14:09.220 --> 00:14:15.220]  其實原來在波亞斯來視察之前
[00:14:15.220 --> 00:14:20.220]  原來波亞斯是不知道魯德是來拾水的
[00:14:20.220 --> 00:14:22.220]  為什麼他可以拾水呢?
[00:14:22.220 --> 00:14:29.220]  原來是他的僕人監督允許了魯德拾水
[00:14:29.220 --> 00:14:32.220]  我們可能會想很正常
[00:14:32.220 --> 00:14:33.220]  很理所當然
[00:14:33.220 --> 00:14:35.220]  但是不是的
[00:14:35.220 --> 00:14:41.220]  如果我們留意下第八至九節的經文
[00:14:41.220 --> 00:14:45.220]  我們會看到原來不是那麼必然
[00:14:45.220 --> 00:14:52.220]  當中其實監督和僕人給了一些恩惠給魯德
[00:14:52.220 --> 00:14:55.220]  他顧及他這個有需要的人
[00:14:55.220 --> 00:14:57.220]  在波亞斯未吩咐他之前
[00:14:57.220 --> 00:15:00.220]  原來藍僕已經節制了自己
[00:15:00.220 --> 00:15:02.220]  沒有欺負魯德
[00:15:02.220 --> 00:15:04.220]  而且在這件事
[00:15:04.220 --> 00:15:06.220]  波亞斯我們待會會看到
[00:15:06.220 --> 00:15:09.220]  告訴我們原來不是那麼必然
[00:15:09.220 --> 00:15:16.220]  所以就算我們剛才說的僕人和監督
[00:15:16.220 --> 00:15:18.220]  他沒有什麼權勢
[00:15:18.220 --> 00:15:20.220]  他沒有什麼錢
[00:15:20.220 --> 00:15:25.220]  但是他仍然可以成為一個向人施恩的人
[00:15:25.220 --> 00:15:27.220]  就像我們這樣
[00:15:27.220 --> 00:15:29.220]  可能我們生活上
[00:15:29.220 --> 00:15:31.220]  可能我們在職場上
[00:15:31.220 --> 00:15:35.220]  我們可能位置都不是很高
[00:15:35.220 --> 00:15:38.220]  我們沒有什麼特別很大權力
[00:15:38.220 --> 00:15:40.220]  就算我們有權力也好
[00:15:40.220 --> 00:15:42.220]  又或者我們在教會
[00:15:42.220 --> 00:15:45.220]  我們教會可能有不同的崗位
[00:15:45.220 --> 00:15:47.220]  可能你會覺得有些崗位是高一些
[00:15:47.220 --> 00:15:49.220]  有些崗位是低一些
[00:15:49.220 --> 00:15:52.220]  但是其實原來經文提醒我們
[00:15:52.220 --> 00:15:56.220]  其實我們不要只在意那份權力高低
[00:15:56.220 --> 00:15:58.220]  或者我們有沒有這個能力
[00:15:58.220 --> 00:16:01.220]  其實原來只要我們有一些態度
[00:16:01.220 --> 00:16:03.220]  我們有一份微笑
[00:16:03.220 --> 00:16:05.220]  我們有一份接納
[00:16:05.220 --> 00:16:07.220]  我們有一份寬容
[00:16:07.220 --> 00:16:10.220]  其實我們都能夠令到
[00:16:10.220 --> 00:16:14.220]  在外面來的人感受到一份恩情
[00:16:14.220 --> 00:16:18.220]  令人感受到那份重視神的人
[00:16:18.220 --> 00:16:21.220]  是怎樣對人友善的
[00:16:21.220 --> 00:16:23.220]  試想一下
[00:16:23.220 --> 00:16:27.220]  如果僕人一開始就在想
[00:16:27.220 --> 00:16:31.220]  這個女人都不是猶太人
[00:16:31.220 --> 00:16:33.220]  她是外邦人來的
[00:16:33.220 --> 00:16:35.220]  走過來做什麼
[00:16:35.220 --> 00:16:37.220]  當她這樣想的時候
[00:16:37.220 --> 00:16:40.220]  其實她錯過了神去期望
[00:16:40.220 --> 00:16:44.220]  信她的人怎樣去愛倫社
[00:16:44.220 --> 00:16:48.220]  她錯失了她去經歷上帝心意的機會
[00:16:48.220 --> 00:16:52.220]  所以剛才說的波亞斯的僕人和監督
[00:16:52.220 --> 00:16:55.220]  都是很值得我們去學校
[00:16:55.220 --> 00:16:58.220]  我們又再看看剛才說到波亞斯
[00:16:58.220 --> 00:17:00.220]  波亞斯其實是一個
[00:17:00.220 --> 00:17:02.220]  他所做的一切
[00:17:02.220 --> 00:17:03.220]  我們看英文
[00:17:03.220 --> 00:17:07.220]  他超越了律法的叫他做的事
[00:17:07.220 --> 00:17:12.220]  我們看看第八至九節和十四至十五節
[00:17:12.220 --> 00:17:16.220]  波亞斯對魯德和他說
[00:17:16.220 --> 00:17:18.220]  女兒聽我說
[00:17:18.220 --> 00:17:21.220]  你不要去別人的田裡去拾墨水
[00:17:21.220 --> 00:17:23.220]  也不要離開這裡
[00:17:23.220 --> 00:17:25.220]  要緊緊跟著我的女僕
[00:17:25.220 --> 00:17:27.220]  你要看好我的僕人
[00:17:27.220 --> 00:17:29.220]  去了哪塊田去過
[00:17:29.220 --> 00:17:31.220]  你就跟著女僕去吧
[00:17:31.220 --> 00:17:33.220]  我已經吩咐了僕人
[00:17:33.220 --> 00:17:35.220]  不可以去侵犯你的
[00:17:35.220 --> 00:17:37.220]  你頸鶴可以去水缸
[00:17:37.220 --> 00:17:40.220]  喝我僕人打的水
[00:17:40.220 --> 00:17:42.220]  吃飯的時候
[00:17:42.220 --> 00:17:43.220]  波亞斯又對魯德說
[00:17:43.220 --> 00:17:46.220]  你來這裡吃點餅
[00:17:46.220 --> 00:17:48.220]  你喝點醋吃
[00:17:48.220 --> 00:17:51.220]  魯德就在修局的人旁邊坐下
[00:17:51.220 --> 00:17:54.220]  波亞斯又給了一些紅了的墨水紙
[00:17:54.220 --> 00:17:55.220]  遞給他吃
[00:17:55.220 --> 00:17:56.220]  他又吃飽了
[00:17:56.220 --> 00:17:58.220]  還要又靜
[00:17:58.220 --> 00:18:00.220]  他又收起了墨水
[00:18:00.220 --> 00:18:02.220]  波亞斯又吩咐僕人
[00:18:02.220 --> 00:18:07.220]  就算他在和菌那裡拿了墨水出來
[00:18:07.220 --> 00:18:09.220]  你都不可以羞辱他
[00:18:09.220 --> 00:18:11.220]  你們還要是從和菌裡面
[00:18:11.220 --> 00:18:12.220]  特意抽一些出來
[00:18:12.220 --> 00:18:13.220]  留給他
[00:18:13.220 --> 00:18:14.220]  讓他拿
[00:18:14.220 --> 00:18:16.220]  不可以責備他
[00:18:16.220 --> 00:18:18.220]  我們怎樣看到
[00:18:18.220 --> 00:18:20.220]  波亞斯是超越了
[00:18:20.220 --> 00:18:22.220]  律法的要求呢
[00:18:22.220 --> 00:18:24.220]  我們可以去看看
[00:18:24.220 --> 00:18:26.220]  舊約利美記
[00:18:26.220 --> 00:18:27.220]  十九章九至十節
[00:18:27.220 --> 00:18:28.220]  他說什麼呢
[00:18:28.220 --> 00:18:31.220]  他說你們要在自己的地收莊稼的時候
[00:18:31.220 --> 00:18:34.220]  不可以割盡田野的角落
[00:18:34.220 --> 00:18:37.220]  也不可以拾取莊稼所掉下來的
[00:18:37.220 --> 00:18:40.220]  也不可以摘盡葡萄園的葡萄
[00:18:40.220 --> 00:18:44.220]  也不可以摘了在葡萄園掉下來的葡萄
[00:18:44.220 --> 00:18:48.220]  要留給窮人和寄居的
[00:18:48.220 --> 00:18:49.220]  我是耶和華
[00:18:49.220 --> 00:18:50.220]  你們的神
[00:18:50.220 --> 00:18:53.220]  新穎記有二十四章十九節有提到
[00:18:53.220 --> 00:18:55.220]  你們在田裡面收莊稼的時候
[00:18:55.220 --> 00:18:59.220]  如果有一種菌在田裡忘記了
[00:18:59.220 --> 00:19:01.220]  不可以再回去拿
[00:19:01.220 --> 00:19:03.220]  你要留給寄居的
[00:19:03.220 --> 00:19:05.220]  孤兒和寡婦
[00:19:05.220 --> 00:19:07.220]  好讓耶和華
[00:19:07.220 --> 00:19:09.220]  你的神在你手裡所做的
[00:19:09.220 --> 00:19:11.220]  賜福給你
[00:19:11.220 --> 00:19:14.220]  路德又是寄居
[00:19:14.220 --> 00:19:16.220]  又是寡婦
[00:19:16.220 --> 00:19:20.220]  現在他真的在收割的人後面
[00:19:20.220 --> 00:19:21.220]  拾墨水
[00:19:21.220 --> 00:19:25.220]  所以波亞斯其實也跟隨了神所說
[00:19:25.220 --> 00:19:26.220]  跟隨了律法所說
[00:19:26.220 --> 00:19:28.220]  允許了路德繼續這樣做
