
[00:00:00.000 --> 00:00:04.820]  感謝天父上帝讓我們可以回到祂的家裡
[00:04:39.920 --> 00:04:43.080]  這些人是見過復活的主
[00:04:43.080 --> 00:04:47.440]  是主自己親自委派去服侍的
[00:04:48.240 --> 00:04:51.520]  這些是合義來說一班的使徒
[00:04:51.520 --> 00:04:55.280]  先知就是神說話的傳講者
[00:04:55.280 --> 00:04:59.440]  不只是在舊約裡有些先知
[00:04:59.440 --> 00:05:02.600]  到了新約的時候也是有的
[00:05:02.600 --> 00:05:09.160]  而使徒和先知是基督奧秘的領受者和傳揚者
[00:05:09.160 --> 00:05:11.800]  是具有權威性的
[00:05:11.800 --> 00:05:15.520]  牧者的職責比較明顯一點
[00:05:15.760 --> 00:05:19.880]  是慰養、關懷、照顧、保護教會的群揚
[00:05:19.880 --> 00:05:23.440]  好像今天教會裡的牧師、傳道等等
[00:05:23.440 --> 00:05:25.880]  他們要帶領和治理教會
[00:05:25.880 --> 00:05:28.400]  而提到慰養
[00:05:28.400 --> 00:05:32.640]  就一定是和教導神的話語有關的
[00:05:32.640 --> 00:05:37.680]  教師都是專心做教導聖經的
[00:05:37.680 --> 00:05:39.120]  教導真理工作的人
[00:05:39.120 --> 00:05:41.200]  所以你看這五類人
[00:05:41.200 --> 00:05:45.240]  全部都是和上帝的說話很有關的
[00:05:45.840 --> 00:05:49.800]  這些人的服侍是很重要的
[00:05:49.800 --> 00:05:52.920]  但並不代表整間教會
[00:05:52.920 --> 00:05:58.400]  上帝將擁有這五類恩賜的人賜給教會
[00:05:58.400 --> 00:06:01.040]  是為了兩件很重要的事情
[00:06:01.040 --> 00:06:02.960]  第一件事情
[00:06:02.960 --> 00:06:04.880]  要裝備聖徒
[00:06:04.880 --> 00:06:07.080]  做侍奉的工作
[00:06:07.080 --> 00:06:10.960]  為了要裝備聖徒
[00:06:10.960 --> 00:06:13.080]  我們這裡就要想一想
[00:06:13.680 --> 00:06:15.920]  要裝備聖徒要裝備多少個呢?
[00:06:15.920 --> 00:06:19.920]  教會裡有沒有數的數目呢?
[00:06:19.920 --> 00:06:20.920]  是一個?
[00:06:20.920 --> 00:06:22.160]  兩個?
[00:06:22.160 --> 00:06:23.920]  還是怎樣?
[00:06:23.920 --> 00:06:27.280]  在經文裡很明顯不是一個、兩個這麼少
[00:06:27.280 --> 00:06:28.600]  而是每一個
[00:06:28.600 --> 00:06:31.880]  這些聖徒本身
[00:06:31.880 --> 00:06:34.920]  都從上帝領受了不同的恩賜
[00:06:34.920 --> 00:06:37.880]  以弗所書四章八字這樣說
[00:06:37.880 --> 00:06:39.120]  所以有話說
[00:06:39.120 --> 00:06:41.360]  他聖上高天的時候
[00:06:41.400 --> 00:06:45.800]  「勞掠了俘虜,將各樣的恩賜賞給人」
[00:06:45.800 --> 00:06:49.040]  耶穌基督勝過死亡
[00:06:49.040 --> 00:06:50.640]  從死裡復活
[00:06:50.640 --> 00:06:52.400]  祂勝過仇敵
[00:06:52.400 --> 00:06:58.040]  祂擁有無比的權柄去處理這些恩賜
[00:06:58.040 --> 00:07:01.120]  祂將它賞賜給所有人
[00:07:01.120 --> 00:07:03.360]  是所有人
[00:07:03.360 --> 00:07:05.280]  是每一個屬於祂的人
[00:07:05.280 --> 00:07:07.160]  所以弟兄姊妹我想說
[00:07:07.160 --> 00:07:09.200]  我們每一個人都是有恩賜的
[00:07:10.320 --> 00:07:15.320]  今天就坐在洪恩家台下的每一個弟兄姊妹
[00:07:15.320 --> 00:07:16.600]  你看看你自己
[00:07:16.600 --> 00:07:19.600]  你看看你身邊前後左右的弟兄姊妹
[00:07:19.600 --> 00:07:22.240]  每一個都是有恩賜的
[00:07:22.240 --> 00:07:24.280]  既然是這樣
[00:07:24.280 --> 00:07:28.200]  我們每一個人都應該按照自己的恩賜侍奉
[00:07:28.200 --> 00:07:30.880]  不應該由一小撮人
[00:07:30.880 --> 00:07:34.360]  做完教會大部分的工作
[00:07:34.360 --> 00:07:38.480]  今天我們回看洪恩家的時候
[00:07:39.120 --> 00:07:42.200]  是不是每一個弟兄姊妹都有侍奉呢?
[00:07:42.200 --> 00:07:46.400]  或者不要只說洪恩家
[00:07:46.400 --> 00:07:48.480]  不同的教會
[00:07:48.480 --> 00:07:50.520]  教會裡面是不是
[00:07:50.520 --> 00:07:53.600]  真的每一個弟兄姊妹都有侍奉呢?
[00:07:53.600 --> 00:07:56.200]  還是普遍出現一個現象
[00:07:56.200 --> 00:07:57.760]  就是一小撮人
[00:07:57.760 --> 00:08:00.640]  他們承擔了大部分的侍奉呢?
[00:08:00.640 --> 00:08:02.720]  你會留意那些人
[00:08:02.720 --> 00:08:03.440]  又做主席
[00:08:03.440 --> 00:08:04.160]  又做領唱
[00:08:04.160 --> 00:08:05.160]  又做師班
[00:08:05.160 --> 00:08:06.320]  又做影音
[00:08:06.320 --> 00:08:08.320]  又要教主人學
[00:08:09.080 --> 00:08:11.280]  是同一批人來來去去
[00:08:11.280 --> 00:08:15.400]  但是還有很多的弟兄姊妹又如何呢?
[00:08:15.400 --> 00:08:17.760]  聖經給我們看
[00:08:17.760 --> 00:08:18.800]  每一個
[00:08:18.800 --> 00:08:21.640]  神都給我們有恩賜的
[00:08:21.640 --> 00:08:24.440]  你的恩賜有沒有發揮出來呢?
[00:08:24.440 --> 00:08:27.640]  這裡值得我們去想一想
[00:08:27.640 --> 00:08:30.640]  經文這裡說
[00:08:30.640 --> 00:08:35.120]  當這個聖徒領受了恩賜之後
[00:08:36.320 --> 00:08:38.680]  神也會透過
[00:08:38.680 --> 00:08:41.640]  剛才我提過的那些五類的
[00:08:41.640 --> 00:08:45.520]  有特別恩賜的領袖
[00:08:45.520 --> 00:08:47.400]  去裝備聖徒
[00:08:47.400 --> 00:08:52.080]  以致這些弟兄姊妹就可以參與侍奉的工作
[00:08:52.080 --> 00:08:55.640]  侍奉的工作是非常多的種類
[00:08:55.640 --> 00:08:58.320]  是很多很多
[00:08:58.320 --> 00:09:00.520]  有些人是容易看得見
[00:09:00.520 --> 00:09:02.760]  有些人是看不見的
[00:09:02.760 --> 00:09:06.120]  這個是第一件事
[00:09:07.000 --> 00:09:07.600]  好了
[00:09:07.600 --> 00:09:09.840]  第二件事是做什麼呢?
[00:09:09.840 --> 00:09:15.000]  上帝將擁有五類剛才說的那些恩賜的
[00:09:15.000 --> 00:09:17.680]  那些領袖賜給教會
[00:09:17.680 --> 00:09:20.160]  除了裝備聖徒做侍奉的工作
[00:09:20.160 --> 00:09:22.480]  還有和那些聖徒一起
[00:09:22.480 --> 00:09:24.360]  建立基督的身體
[00:09:24.360 --> 00:09:27.160]  這一個就是今天的重點
[00:09:27.160 --> 00:09:29.600]  要去建立教會
[00:09:29.600 --> 00:09:32.480]  去建立教會的時候
[00:09:32.480 --> 00:09:33.760]  不是某一個人
[00:09:35.680 --> 00:09:38.040]  保羅自己很有恩賜
[00:09:38.040 --> 00:09:42.720]  保羅自己的恩賜是很獨特的
[00:09:42.720 --> 00:09:46.000]  他寫了很多卷的福音書
[00:09:46.000 --> 00:09:48.920]  為上帝做了很多的福音工作
[00:09:48.920 --> 00:09:50.560]  建立教會等等
[00:09:50.560 --> 00:09:53.040]  就算一個這麼有恩賜的人
[00:09:53.040 --> 00:09:57.920]  他不會只是想著自己一個去服侍
[00:09:57.920 --> 00:10:00.480]  他要和弟兄姊妹一起
[00:10:02.000 --> 00:10:04.520]  上帝賜給教會有這麼多
[00:10:04.520 --> 00:10:07.360]  和話語服侍有關的領袖在這裡
[00:10:07.360 --> 00:10:09.280]  不是只是要他們幾個
[00:10:09.280 --> 00:10:11.720]  或者某些人去服侍教會
[00:10:11.720 --> 00:10:13.640]  而是要他們裝備其他人
[00:10:13.640 --> 00:10:17.440]  大家一起去建立基督的身體
[00:10:17.440 --> 00:10:19.400]  少一個都不可以
[00:10:19.400 --> 00:10:21.840]  少一個都不可以
[00:10:21.840 --> 00:10:24.760]  在這裡是非常特別的
[00:10:24.760 --> 00:10:27.160]  我們可以問一個問題
[00:10:27.160 --> 00:10:28.720]  就是我們同心合意
[00:10:28.720 --> 00:10:31.720]  建立基督的身體要到什麼地步呢?
[00:10:32.440 --> 00:10:34.840]  這個是以弗所說很想說的
[00:10:34.840 --> 00:10:39.040]  今天究竟上帝對於紅恩堂的心意是什麼
[00:10:39.040 --> 00:10:43.560]  是不是只是想我們每個星期回來聚會
[00:10:43.560 --> 00:10:46.160]  看到弟兄姊妹很開心
[00:10:46.160 --> 00:10:47.200]  打一下招呼
[00:10:47.200 --> 00:10:50.040]  接著聽一下道
[00:10:50.040 --> 00:10:51.440]  唱一下詩歌
[00:10:51.440 --> 00:10:54.920]  感受一下自己今天開不開心
[00:10:54.920 --> 00:10:56.640]  是不是這些呢?
[00:10:56.640 --> 00:11:00.440]  我肯定這個不是上帝的心意
[00:11:01.240 --> 00:11:04.680]  上帝的心意想我和你同心合意的
[00:11:04.680 --> 00:11:07.520]  建立基督的身體要到什麼地步呢?
[00:11:07.520 --> 00:11:08.480]  第一件事
[00:11:08.480 --> 00:11:11.880]  我們要在信仰上同歸於一
[00:11:11.880 --> 00:11:15.680]  在真道上要合一
[00:11:15.680 --> 00:11:21.080]  我們在這裡領受了真道
[00:11:21.080 --> 00:11:25.240]  我們明白上帝要我們相信的是什麼
[00:11:25.240 --> 00:11:27.480]  要我們追隨的是什麼
[00:11:27.480 --> 00:11:29.640]  要我們跟從的是什麼
[00:11:30.080 --> 00:11:32.640]  但是我們要在這些真道裡面
[00:11:32.640 --> 00:11:34.240]  要一起合一
[00:11:34.240 --> 00:11:37.320]  不是你有你的跟從
[00:11:37.320 --> 00:11:38.840]  我有我的跟從
[00:11:38.840 --> 00:11:41.480]  而是我們要一起的
[00:11:41.480 --> 00:11:45.280]  我們這個群體不分彼此
[00:11:45.280 --> 00:11:46.600]  這是第一件事
[00:11:46.600 --> 00:11:50.400]  第二件事我們要認識神的兒子
[00:11:50.400 --> 00:11:54.280]  我們要知道耶穌基督是神的兒子
[00:11:54.280 --> 00:11:57.080]  上帝將祂差派來到這個世間
[00:11:58.120 --> 00:12:00.240]  耶穌基督是神的兒子
[00:12:00.240 --> 00:12:03.120]  這是一個很重要的教義
[00:12:03.120 --> 00:12:06.840]  有很多異端邪說
[00:12:06.840 --> 00:12:08.880]  說起耶穌基督的身份
[00:12:08.880 --> 00:12:10.720]  耶穌基督的作為的時候
[00:12:10.720 --> 00:12:11.880]  並不會這樣去認同
[00:12:11.880 --> 00:12:14.200]  耶穌基督真是神的兒子
[00:12:14.200 --> 00:12:16.800]  是說了很多很多不同的東西出來
[00:12:16.800 --> 00:12:19.120]  原來這個我和你
[00:12:19.120 --> 00:12:21.760]  一定要達至一致
[00:12:21.760 --> 00:12:25.360]  我們要認定耶穌基督真是神的兒子
[00:12:25.600 --> 00:12:28.200]  我和你的教義是一致的
[00:12:28.200 --> 00:12:31.040]  在這個裡面我們是要合一的
[00:12:31.040 --> 00:12:34.640]  建立基督的身體要達到這些
[00:12:34.640 --> 00:12:36.680]  信仰在真道裡面合一
[00:12:36.680 --> 00:12:38.960]  在這個教義上合一
[00:12:38.960 --> 00:12:41.120]  第三件事很重要
[00:12:41.120 --> 00:12:42.160]  長大成人
[00:12:42.160 --> 00:12:43.360]  經文這樣說
[00:12:43.360 --> 00:12:46.560]  長大成人原文的意思
[00:12:46.560 --> 00:12:49.240]  就是要成為成熟的男性
[00:12:49.240 --> 00:12:51.160]  其實這是一個比喻
[00:12:51.160 --> 00:12:54.400]  我們建立基督的身體
[00:12:54.400 --> 00:12:56.520]  什麼叫成為成熟的男性呢
[00:12:56.520 --> 00:12:58.520]  我們這裡有弟兄有姐妹
[00:12:58.520 --> 00:13:02.680]  意思是在靈性上要成熟
[00:13:02.680 --> 00:13:03.800]  要很穩定
[00:13:03.800 --> 00:13:06.240]  在真理上要成熟
[00:13:06.240 --> 00:13:07.440]  要穩定
[00:13:07.440 --> 00:13:10.000]  穩定到什麼地步
[00:13:10.000 --> 00:13:13.320]  是達到基督完全長成的新娘
[00:13:13.320 --> 00:13:15.600]  是要完全像基督的
[00:13:15.600 --> 00:13:19.680]  能夠展現基督完美的品格
[00:13:19.680 --> 00:13:22.680]  今天我想問弟兄姐妹
[00:13:23.680 --> 00:13:25.080]  我們這個群體
[00:13:25.080 --> 00:13:27.520]  今天我經常說群體
[00:13:27.520 --> 00:13:28.640]  不是說我們個人
[00:13:28.640 --> 00:13:30.640]  我們這個群體成熟嗎
[00:13:30.640 --> 00:13:33.480]  我們穩定嗎
[00:13:33.480 --> 00:13:36.960]  在靈性上我們是怎樣呢
[00:13:36.960 --> 00:13:41.880]  會不會我們很受人影響
[00:13:41.880 --> 00:13:45.200]  人有變動
[00:13:45.200 --> 00:13:46.960]  我跟著變動
[00:13:46.960 --> 00:13:49.600]  人不變我就不變
[00:13:50.560 --> 00:13:53.680]  我自己能不能夠站立得穩
[00:13:53.680 --> 00:13:58.400]  我的數靈生命經不經得起風浪
[00:13:58.400 --> 00:14:01.360]  風浪一來就立刻倒塌
[00:14:01.360 --> 00:14:03.000]  左搖右擺
[00:14:03.000 --> 00:14:03.720]  是不是呢
[00:14:03.720 --> 00:14:06.320]  這就好像基督
[00:14:06.320 --> 00:14:09.000]  人們看我們整個群體
[00:14:09.000 --> 00:14:10.920]  看不看得到耶穌基督
[00:14:10.920 --> 00:14:13.760]  不是說某一個人
[00:14:13.760 --> 00:14:14.680]  某一撮人
[00:14:14.680 --> 00:14:16.680]  是整個群體
[00:14:18.920 --> 00:14:20.720]  今天當上帝看著大家
[00:14:20.720 --> 00:14:22.240]  在敬拜祂的時候
[00:14:22.240 --> 00:14:26.720]  你覺得神會給我們一個什麼評分
[00:14:26.720 --> 00:14:30.120]  外面有人進來
[00:14:30.120 --> 00:14:32.040]  看到我們敬拜上帝的時候
[00:14:32.040 --> 00:14:34.600]  覺得我們像不像耶穌基督
[00:14:34.600 --> 00:14:36.880]  有多像
[00:14:36.880 --> 00:14:40.120]  有多能夠展現基督完美的品格
[00:14:40.120 --> 00:14:43.720]  在經文裡
[00:14:43.720 --> 00:14:47.200]  就將成熟和不成熟做了一個對比
[00:14:47.440 --> 00:14:50.640]  成熟的男人和小孩子有很大的差別
[00:14:50.640 --> 00:14:53.560]  小孩子是很不穩定的
[00:14:53.560 --> 00:14:57.840]  屬靈的小孩子是不成熟的
[00:14:57.840 --> 00:14:59.200]  經文說到會因為
[00:14:59.200 --> 00:15:03.120]  邪說之風而動搖飄來飄去
[00:15:03.120 --> 00:15:06.560]  邪說之風這裡是說一些很新奇的教義
[00:15:06.560 --> 00:15:07.560]  假教義
[00:15:07.560 --> 00:15:09.520]  或者聽起來好像是真的
[00:15:09.520 --> 00:15:11.400]  但實際是說謊的
[00:15:11.400 --> 00:15:13.560]  異端邪說等等
[00:15:13.560 --> 00:15:16.520]  小孩子
[00:15:17.040 --> 00:15:18.240]  會被這些影響
[00:15:18.240 --> 00:15:20.880]  不成熟的人會被這些影響
[00:15:20.880 --> 00:15:24.320]  不成熟的教會都會被這些影響
[00:15:24.320 --> 00:15:26.760]  成熟的教會不會
[00:15:26.760 --> 00:15:28.000]  會站立得穩
[00:15:28.000 --> 00:15:31.440]  我們今天的光景又如何
[00:15:31.440 --> 00:15:34.960]  我記得洪恩堂剛剛在這裡
[00:15:34.960 --> 00:15:37.120]  設立堂祠的時候
[00:15:37.120 --> 00:15:40.120]  那時候經常提議
[00:15:40.120 --> 00:15:42.280]  要很小心附近的異端
[00:15:42.280 --> 00:15:45.760]  我看到當中有人點頭
[00:15:46.120 --> 00:15:47.120]  起初真的是
[00:15:47.120 --> 00:15:51.200]  我知道我們附近有很大間的
[00:15:51.200 --> 00:15:53.480]  異端的教會
[00:15:53.480 --> 00:15:56.760]  他們都很努力傳他們的信息
[00:15:56.760 --> 00:15:59.760]  當時說我們要互教
[00:15:59.760 --> 00:16:02.960]  要守護弟兄姊妹
[00:16:02.960 --> 00:16:05.800]  不要受到這些異端邪說的影響
[00:16:05.800 --> 00:16:07.840]  當時是這樣
[00:16:07.840 --> 00:16:09.200]  其實今天也是
[00:16:09.200 --> 00:16:14.280]  今天他們仍然很努力傳他們的信息
[00:16:14.960 --> 00:16:16.960]  我看到在不同的地方
[00:16:16.960 --> 00:16:22.040]  除了我們本身視為正統派的教會
[00:16:22.040 --> 00:16:23.560]  很努力傳福音之外
[00:16:23.560 --> 00:16:27.040]  也有很多異端教會很努力傳他們的信息
[00:16:27.040 --> 00:16:30.280]  在過程中
[00:16:30.280 --> 00:16:31.880]  我們懂得分辨嗎
[00:16:31.880 --> 00:16:37.760]  今天別人跟我們分享信仰
[00:16:37.760 --> 00:16:39.560]  你猜我們夠不夠膽跟別人說
[00:16:39.560 --> 00:16:42.880]  他那本所謂的正典
[00:16:42.880 --> 00:16:44.760]  他從頭到尾滾瓜爛熟
[00:16:45.560 --> 00:16:46.960]  我們那本聖經呢
[00:16:46.960 --> 00:16:50.440]  我叫你今天說幾節經文
[00:16:50.440 --> 00:16:52.000]  你能說多少節呢
[00:16:52.000 --> 00:16:54.760]  是不是
[00:16:54.760 --> 00:16:56.280]  不容易
[00:16:56.280 --> 00:16:57.280]  是不是
[00:16:57.280 --> 00:16:59.160]  他們也說到
[00:16:59.160 --> 00:17:00.320]  屬靈的小孩子
[00:17:00.320 --> 00:17:01.040]  還有一個問題
[00:17:01.040 --> 00:17:02.120]  就是不成熟的人
[00:17:02.120 --> 00:17:04.040]  他會中了人的詭計
[00:17:04.040 --> 00:17:05.560]  和欺騙的法術
[00:17:05.560 --> 00:17:10.120]  這裡其實不只是說人的詭計
[00:17:10.120 --> 00:17:11.200]  欺騙的法術
[00:17:11.200 --> 00:17:13.600]  原來這些是來自於惡者
[00:17:14.600 --> 00:17:17.960]  惡者會透過這些去搞擾人心
[00:17:17.960 --> 00:17:19.160]  欺騙人
[00:17:19.160 --> 00:17:21.880]  叫人走在歪的路上
[00:17:21.880 --> 00:17:24.600]  成熟的人可以分辨得到
[00:17:24.600 --> 00:17:27.480]  不成熟的人分辨不到
[00:17:27.480 --> 00:17:30.200]  成熟的教會可以抵擋這些
[00:17:30.200 --> 00:17:31.920]  不成熟的教會
[00:17:31.920 --> 00:17:33.840]  就會落在網羅裡面
[00:17:33.840 --> 00:17:39.040]  所以這裡他透過小孩子這個例子
[00:17:39.040 --> 00:17:41.280]  作為一個負面的教材
[00:17:41.280 --> 00:17:42.600]  提醒我們
[00:17:43.600 --> 00:17:45.680]  我們一起建立基督的身體
[00:17:45.680 --> 00:17:46.880]  就是要成熟
[00:17:46.880 --> 00:17:51.040]  最重要是要站得穩
[00:17:51.040 --> 00:17:53.360]  屬靈上很穩陣
[00:17:53.360 --> 00:17:57.360]  今天我們給自己多少分呢
[00:17:57.360 --> 00:18:00.040]  是不是很穩陣
[00:18:00.040 --> 00:18:05.600]  接著很重要
[00:18:05.600 --> 00:18:09.920]  怎樣同心合意建立基督的身體呢
[00:18:11.640 --> 00:18:15.200]  有幾樣東西值得成為我們的提醒
[00:18:15.200 --> 00:18:15.920]  第一
[00:18:15.920 --> 00:18:18.440]  要用愛心說誠實話
[00:18:18.440 --> 00:18:23.080]  這裡的誠實話其實是在說真理
[00:18:23.080 --> 00:18:26.640]  不只是說真話還是假話
[00:18:26.640 --> 00:18:27.360]  是不是
[00:18:27.360 --> 00:18:29.200]  哎呀曾姑娘
[00:18:29.200 --> 00:18:30.320]  你好肥呀
[00:18:30.320 --> 00:18:30.720]  是不是
[00:18:30.720 --> 00:18:31.800]  說真話這樣
[00:18:31.800 --> 00:18:36.280]  或者你覺不覺得又多了一些皺紋
[00:18:36.280 --> 00:18:37.640]  又或者是
[00:18:37.640 --> 00:18:39.720]  覺不覺得今天走路又慢了
[00:18:39.720 --> 00:18:42.000]  這樣的誠實話
[00:18:42.000 --> 00:18:43.040]  不是說這一種
[00:18:43.040 --> 00:18:44.400]  而是真的說真理
[00:18:44.400 --> 00:18:45.800]  呼音的真理
[00:18:45.800 --> 00:18:47.120]  聖經的真理
[00:18:47.120 --> 00:18:48.960]  信仰裡面的真理
[00:18:48.960 --> 00:18:51.720]  在教會裡面
[00:18:51.720 --> 00:18:54.640]  你怎樣去建立基督的身體呢
[00:18:54.640 --> 00:18:56.600]  要有真理
[00:18:56.600 --> 00:19:01.720]  有時候真理說出來令人不舒服
[00:19:01.720 --> 00:19:07.800]  因為那個照到我們內心不對的地方
[00:19:07.800 --> 00:19:10.040]  照到我們生命軟弱的地方
[00:19:10.040 --> 00:19:12.120]  我們不想別人說我們
[00:19:12.120 --> 00:19:12.800]  是不是
[00:19:12.800 --> 00:19:14.440]  最好你不要說
[00:19:14.440 --> 00:19:16.320]  最好見面說些好聽的話
[00:19:16.320 --> 00:19:17.320]  曾姑娘
[00:19:17.320 --> 00:19:17.680]  是不是
[00:19:17.680 --> 00:19:18.440]  你好好
[00:19:18.440 --> 00:19:19.800]  或者什麼這樣
[00:19:19.800 --> 00:19:22.200]  最好令到我舒服就好了這樣
[00:19:22.200 --> 00:19:25.320]  但上帝要我們在這裡說真理
[00:19:25.320 --> 00:19:31.240]  在我們的群體裡面要彼此提醒
[00:19:31.240 --> 00:19:34.840]  這件事是很需要有勇氣的
[00:19:34.840 --> 00:19:37.680]  我在和弟兄姊妹的聊天裡面
[00:19:37.680 --> 00:19:38.760]  試過不止一次
[00:19:38.760 --> 00:19:40.600]  我說這件事不對的
[00:19:40.600 --> 00:19:43.320]  其實是要提出來的
[00:19:43.320 --> 00:19:45.880]  我們自己不提
[00:19:45.880 --> 00:19:46.880]  希望別人提
[00:19:46.880 --> 00:19:47.440]  是不是
[00:19:47.440 --> 00:19:48.880]  這個是不行的
[00:19:48.880 --> 00:19:51.320]  上帝就想我們自己提出來
[00:19:51.320 --> 00:19:53.720]  你說我們自己提
[00:19:53.720 --> 00:19:56.000]  是不是比外人提到我們更不對呢
[00:19:56.000 --> 00:19:57.680]  別人說我們就很醜
[00:19:57.680 --> 00:19:58.160]  是不是
[00:19:58.160 --> 00:19:59.400]  失去見證
[00:19:59.400 --> 00:20:02.680]  教會內部就是要彼此提
