
[00:00:00.000 --> 00:00:02.000]  姐妹主女便平安
[00:01:18.000 --> 00:01:20.000]  這樣的人生階段
[00:01:20.000 --> 00:01:22.000]  有這樣的心境
[00:01:22.000 --> 00:01:24.000]  就真是一件很大很美好的事
[00:01:24.000 --> 00:01:26.000]  今天這一堂的道
[00:01:26.000 --> 00:01:28.000]  很想透過路加福音第十五章
[00:01:28.000 --> 00:01:30.000]  我們大家一起去想一想
[00:01:30.000 --> 00:01:32.000]  主耶穌所形容的天父
[00:01:32.000 --> 00:01:34.000]  是怎樣的心腸呢?
[00:01:34.000 --> 00:01:36.000]  今天有好幾個言籍
[00:01:36.000 --> 00:01:38.000]  在福音書
[00:01:38.000 --> 00:01:40.000]  耶穌時時透過一些
[00:01:40.000 --> 00:01:42.000]  很簡單的活動
[00:01:42.000 --> 00:01:44.000]  帶出很深很深的
[00:01:44.000 --> 00:01:46.000]  天國的那個意義
[00:01:46.000 --> 00:01:48.000]  和傲備
[00:01:48.000 --> 00:01:50.000]  我們一起
[00:01:50.000 --> 00:01:52.000]  透過這一大段聖經
[00:01:52.000 --> 00:01:54.000]  我們去思想一下
[00:01:54.000 --> 00:01:56.000]  我們的主耶穌
[00:01:56.000 --> 00:01:58.000]  祂的心意
[00:01:58.000 --> 00:02:02.000]  謝謝
[00:02:02.000 --> 00:02:04.000]  言籍的再思
[00:02:04.000 --> 00:02:06.000]  我們一起去看看
[00:02:06.000 --> 00:02:08.000]  在十四
[00:02:08.000 --> 00:02:10.000]  十五章
[00:02:10.000 --> 00:02:12.000]  總共有四個言籍
[00:02:12.000 --> 00:02:14.000]  十四章有一個
[00:02:14.000 --> 00:02:16.000]  很特別的言籍
[00:02:16.000 --> 00:02:18.000]  就是有一個叫大的言籍
[00:02:18.000 --> 00:02:20.000]  耶穌就講述
[00:02:20.000 --> 00:02:22.000]  這個言籍
[00:02:22.000 --> 00:02:24.000]  家主興高采烈
[00:02:24.000 --> 00:02:26.000]  不知為了什麼原因
[00:02:26.000 --> 00:02:28.000]  要去鋪排一個很大的言籍
[00:02:28.000 --> 00:02:30.000]  就叫那些
[00:02:30.000 --> 00:02:32.000]  已經請的賓客
[00:02:32.000 --> 00:02:34.000]  去參加言籍
[00:02:34.000 --> 00:02:36.000]  但那個比喻裏面
[00:02:36.000 --> 00:02:38.000]  很特別
[00:02:38.000 --> 00:02:40.000]  所有的賓客
[00:02:40.000 --> 00:02:42.000]  收到請帖的
[00:02:42.000 --> 00:02:44.000]  一概不來
[00:02:44.000 --> 00:02:46.000]  你想想
[00:02:46.000 --> 00:02:48.000]  如果你是那個家主
[00:02:48.000 --> 00:02:50.000]  你會怎樣呢
[00:02:50.000 --> 00:02:52.000]  聖經的描述就是
[00:02:52.000 --> 00:02:54.000]  那個家主是極其的老奴
[00:02:54.000 --> 00:02:56.000]  然後怎樣呢
[00:02:56.000 --> 00:02:58.000]  因為你擺滿了
[00:02:58.000 --> 00:03:00.000]  那些言籍
[00:03:00.000 --> 00:03:02.000]  那些賓客一個都不來
[00:03:02.000 --> 00:03:04.000]  那段經文告訴我們
[00:03:04.000 --> 00:03:06.000]  耶穌說那個家主
[00:03:06.000 --> 00:03:08.000]  雖然很老奴
[00:03:08.000 --> 00:03:10.000]  很憤怒
[00:03:10.000 --> 00:03:12.000]  但找了那些在街外
[00:03:12.000 --> 00:03:14.000]  貧窮的殘疾的
[00:03:14.000 --> 00:03:16.000]  低下的階層
[00:03:16.000 --> 00:03:18.000]  來出席這個言籍
[00:03:18.000 --> 00:03:20.000]  這就說
[00:03:20.000 --> 00:03:22.000]  這個言籍的賓客
[00:03:22.000 --> 00:03:24.000]  座上客
[00:03:24.000 --> 00:03:26.000]  全部都是後備
[00:03:26.000 --> 00:03:28.000]  全部都是次選
[00:03:28.000 --> 00:03:30.000]  不是首選
[00:03:30.000 --> 00:03:32.000]  怎會有這樣的言籍呢
[00:03:32.000 --> 00:03:34.000]  為什麼耶穌會說這樣的言籍的故事呢
[00:03:34.000 --> 00:03:36.000]  想帶出什麼心意呢
[00:03:36.000 --> 00:03:38.000]  帶出
[00:03:38.000 --> 00:03:40.000]  家主的言籍不受歡迎
[00:03:40.000 --> 00:03:42.000]  因為怎樣呢
[00:03:42.000 --> 00:03:44.000]  然後第十五章
[00:03:44.000 --> 00:03:46.000]  很特別
[00:03:46.000 --> 00:03:48.000]  有一點點的背景
[00:03:48.000 --> 00:03:50.000]  因為當時耶穌
[00:03:50.000 --> 00:03:52.000]  和一些
[00:03:52.000 --> 00:03:54.000]  罪人、瑞利
[00:03:54.000 --> 00:03:56.000]  來坐席吃飯
[00:03:56.000 --> 00:03:58.000]  就招致了
[00:03:58.000 --> 00:04:00.000]  有一些人
[00:04:00.000 --> 00:04:02.000]  就是法利塞人
[00:04:02.000 --> 00:04:04.000]  看到耶穌和這些人
[00:04:04.000 --> 00:04:06.000]  來吃飯
[00:04:06.000 --> 00:04:08.000]  就開始議論
[00:04:08.000 --> 00:04:10.000]  為什麼這些人
[00:04:10.000 --> 00:04:12.000]  明知道那些人是罪人、瑞利
[00:04:12.000 --> 00:04:14.000]  娼妓
[00:04:14.000 --> 00:04:16.000]  為什麼要和這些人吃飯呢
[00:04:16.000 --> 00:04:18.000]  就是說
[00:04:18.000 --> 00:04:20.000]  是耶穌的身份不配
[00:04:20.000 --> 00:04:22.000]  是那些人不應該
[00:04:22.000 --> 00:04:24.000]  和耶穌一起
[00:04:24.000 --> 00:04:26.000]  還是這些法利塞人
[00:04:26.000 --> 00:04:28.000]  根本看這些人不上眼呢
[00:04:28.000 --> 00:04:30.000]  這是怎樣的一個場景呢
[00:04:30.000 --> 00:04:32.000]  大家又可以想一下
[00:04:32.000 --> 00:04:34.000]  耶穌和
[00:04:34.000 --> 00:04:36.000]  那些
[00:04:36.000 --> 00:04:38.000]  當時社會上
[00:04:38.000 --> 00:04:40.000]  很邊緣化的人
[00:04:40.000 --> 00:04:42.000]  去坐席
[00:04:42.000 --> 00:04:44.000]  吃飯
[00:04:44.000 --> 00:04:46.000]  而那些人是聽耶穌講道的
[00:04:46.000 --> 00:04:48.000]  那又是怎樣的一個
[00:04:48.000 --> 00:04:50.000]  場景故事呢
[00:04:50.000 --> 00:04:52.000]  耶穌怎樣去回應
[00:04:52.000 --> 00:04:54.000]  這些議論呢
[00:04:54.000 --> 00:04:56.000]  相信第十五章
[00:04:56.000 --> 00:04:58.000]  就有三個比喻
[00:04:58.000 --> 00:05:00.000]  也都是三個很特別的言直
[00:05:00.000 --> 00:05:04.000]  第一個
[00:05:04.000 --> 00:05:06.000]  就是一個叫尋找
[00:05:06.000 --> 00:05:08.000]  失楊的一個比喻
[00:05:08.000 --> 00:05:10.000]  有一個人
[00:05:10.000 --> 00:05:12.000]  有一百隻羊
[00:05:12.000 --> 00:05:14.000]  走失了一隻
[00:05:14.000 --> 00:05:16.000]  九十九隻都在羊圈
[00:05:16.000 --> 00:05:18.000]  這個人呢
[00:05:18.000 --> 00:05:20.000]  就去到
[00:05:20.000 --> 00:05:22.000]  外面
[00:05:22.000 --> 00:05:24.000]  尋找那隻羊
[00:05:24.000 --> 00:05:26.000]  這是第四到第七節
[00:05:26.000 --> 00:05:28.000]  第一個比喻裡面的故事
[00:05:28.000 --> 00:05:30.000]  很特別的地方就是
[00:05:30.000 --> 00:05:32.000]  三個比喻
[00:05:32.000 --> 00:05:34.000]  都帶進一個
[00:05:34.000 --> 00:05:36.000]  的言直
[00:05:36.000 --> 00:05:38.000]  三個比喻
[00:05:38.000 --> 00:05:40.000]  和十四章之前講的那個比喻
[00:05:40.000 --> 00:05:42.000]  都是一個言直
[00:05:42.000 --> 00:05:44.000]  我們可以看看
[00:05:44.000 --> 00:05:46.000]  這三個言直
[00:05:46.000 --> 00:05:48.000]  帶給我們
[00:05:48.000 --> 00:05:50.000]  主耶穌怎樣帶出天父的心
[00:05:50.000 --> 00:05:52.000]  天父的心腸
[00:05:52.000 --> 00:05:54.000]  天父的心意呢
[00:05:54.000 --> 00:05:56.000]  這就告訴我們
[00:05:56.000 --> 00:05:58.000]  這個牧羊人因為一個罪人悔改
[00:05:58.000 --> 00:06:00.000]  牧羊人就大肆的慶祝
[00:06:00.000 --> 00:06:02.000]  他找回他自己的羊
[00:06:02.000 --> 00:06:04.000]  但耶穌呢
[00:06:04.000 --> 00:06:06.000]  就不是想講這隻羊
[00:06:06.000 --> 00:06:08.000]  耶穌在這裡的時候
[00:06:08.000 --> 00:06:10.000]  就和那些法利塞人
[00:06:10.000 --> 00:06:12.000]  和當時仍然在現場的
[00:06:12.000 --> 00:06:14.000]  瑞利和那些罪人
[00:06:14.000 --> 00:06:16.000]  倡計
[00:06:16.000 --> 00:06:18.000]  來講這個比喻的目的
[00:06:18.000 --> 00:06:20.000]  目的就是
[00:06:20.000 --> 00:06:22.000]  一個罪人悔改
[00:06:22.000 --> 00:06:24.000]  在天上的喜樂
[00:06:24.000 --> 00:06:26.000]  要給已經有
[00:06:26.000 --> 00:06:28.000]  九十九個
[00:06:28.000 --> 00:06:30.000]  無需要悔改的義人
[00:06:30.000 --> 00:06:32.000]  那個喜樂
[00:06:32.000 --> 00:06:34.000]  更加的大
[00:06:34.000 --> 00:06:36.000]  來得更加大
[00:06:36.000 --> 00:06:38.000]  耶穌是直接和
[00:06:38.000 --> 00:06:40.000]  這些法利塞人和
[00:06:40.000 --> 00:06:42.000]  在現場的那些罪人講
[00:06:42.000 --> 00:06:44.000]  就是迷失了的羊
[00:06:44.000 --> 00:06:46.000]  被找回
[00:06:46.000 --> 00:06:48.000]  耶穌說
[00:06:48.000 --> 00:06:50.000]  天上的喜樂
[00:06:50.000 --> 00:06:52.000]  也就是說天父的喜樂
[00:06:52.000 --> 00:06:54.000]  也就是說
[00:06:54.000 --> 00:06:56.000]  我們雖然看不到
[00:06:56.000 --> 00:06:58.000]  天上有一個言直
[00:06:58.000 --> 00:07:00.000]  言直帶來的就是
[00:07:00.000 --> 00:07:02.000]  很大的一個歡樂
[00:07:02.000 --> 00:07:04.000]  就是迷失的
[00:07:04.000 --> 00:07:06.000]  被找回
[00:07:06.000 --> 00:07:08.000]  這個就是第一個比喻的
[00:07:08.000 --> 00:07:10.000]  那個目的
[00:07:10.000 --> 00:07:12.000]  那些法利塞人
[00:07:12.000 --> 00:07:14.000]  在現場的
[00:07:14.000 --> 00:07:16.000]  那些罪人
[00:07:16.000 --> 00:07:18.000]  明不明白
[00:07:18.000 --> 00:07:20.000]  耶穌是不是若有所指呢
[00:07:20.000 --> 00:07:22.000]  耶穌講這個比喻
[00:07:22.000 --> 00:07:24.000]  解釋那個目的
[00:07:24.000 --> 00:07:26.000]  大家有沒有能夠明白呢
[00:07:26.000 --> 00:07:28.000]  如果第一個的言直
[00:07:28.000 --> 00:07:30.000]  他們不能夠感受到
[00:07:30.000 --> 00:07:32.000]  那種的歡樂
[00:07:32.000 --> 00:07:34.000]  那有第二個的
[00:07:34.000 --> 00:07:36.000]  這裡有一個例子
[00:07:36.000 --> 00:07:40.000]  是發生在我自己身上
[00:07:40.000 --> 00:07:42.000]  早兩個禮拜
[00:07:42.000 --> 00:07:44.000]  出了一部新電話
[00:07:44.000 --> 00:07:46.000]  我打算買定
[00:07:46.000 --> 00:07:48.000]  明仔的那部機很舊了
[00:07:48.000 --> 00:07:50.000]  希望如果它壞了
[00:07:50.000 --> 00:07:52.000]  我就可以馬上給他
[00:07:52.000 --> 00:07:54.000]  就去我的電訊公司
[00:07:54.000 --> 00:07:56.000]  打算出一部新機
[00:07:56.000 --> 00:07:58.000]  出一部新機
[00:07:58.000 --> 00:08:00.000]  他就按電腦
[00:08:00.000 --> 00:08:04.000]  曾先生你是我們的特選客戶
[00:08:04.000 --> 00:08:06.000]  你買這部機
[00:08:06.000 --> 00:08:08.000]  可以回贈三千元
[00:08:08.000 --> 00:08:12.000]  原來那部機已經減了一半以上了
[00:08:12.000 --> 00:08:14.000]  都未止
[00:08:14.000 --> 00:08:18.000]  原來新機可以去那個機的
[00:08:18.000 --> 00:08:20.000]  那個牌子的機
[00:08:20.000 --> 00:08:22.000]  去換禮物
[00:08:22.000 --> 00:08:24.000]  又送一個平板電腦
[00:08:24.000 --> 00:08:26.000]  又一千多元
[00:08:26.000 --> 00:08:28.000]  那就是說我現在的新機
[00:08:28.000 --> 00:08:30.000]  完全新的
[00:08:30.000 --> 00:08:32.000]  只需要三百多元
[00:08:32.000 --> 00:08:34.000]  但是年價是五千多元
[00:08:34.000 --> 00:08:36.000]  剛剛我們有個弟兄
[00:08:36.000 --> 00:08:38.000]  也是跟我一樣
[00:08:38.000 --> 00:08:40.000]  出了同一部機
[00:08:40.000 --> 00:08:42.000]  他就說要原本價錢
[00:08:42.000 --> 00:08:44.000]  就給
[00:08:44.000 --> 00:08:46.000]  差不多五千元
[00:08:46.000 --> 00:08:48.000]  你可以想像得到
[00:08:48.000 --> 00:08:50.000]  特選客戶
[00:08:50.000 --> 00:08:52.000]  當然這是開玩笑的
[00:08:52.000 --> 00:08:54.000]  迷失一隻羊
[00:08:54.000 --> 00:08:56.000]  天父
[00:08:56.000 --> 00:08:58.000]  透過耶穌跟我們說
[00:08:58.000 --> 00:09:00.000]  一隻羊
[00:09:00.000 --> 00:09:02.000]  迷失了
[00:09:02.000 --> 00:09:04.000]  他要尋找
[00:09:04.000 --> 00:09:06.000]  尋找到了
[00:09:06.000 --> 00:09:08.000]  在天上有大的喜樂
[00:09:08.000 --> 00:09:10.000]  如果這個都不夠清楚
[00:09:10.000 --> 00:09:12.000]  第二個比喻
[00:09:12.000 --> 00:09:14.000]  就是尋找
[00:09:14.000 --> 00:09:16.000]  那個失落的銀幣
[00:09:16.000 --> 00:09:18.000]  有多少個銀幣
[00:09:18.000 --> 00:09:20.000]  剛才是一百隻羊
[00:09:20.000 --> 00:09:22.000]  現在是十個銀幣
[00:09:22.000 --> 00:09:24.000]  這個婦人
[00:09:24.000 --> 00:09:26.000]  怎樣來做呢
[00:09:26.000 --> 00:09:28.000]  聖經告訴我們
[00:09:28.000 --> 00:09:30.000]  耶穌好像不斷增加
[00:09:30.000 --> 00:09:32.000]  讓人感受到
[00:09:32.000 --> 00:09:34.000]  你應該歡樂的
[00:09:34.000 --> 00:09:36.000]  如果你找到
[00:09:36.000 --> 00:09:38.000]  第二個比喻
[00:09:38.000 --> 00:09:40.000]  這個婦人
[00:09:40.000 --> 00:09:42.000]  點起燈來
[00:09:42.000 --> 00:09:44.000]  打掃整間屋
[00:09:44.000 --> 00:09:46.000]  可能要找掃地機械人
[00:09:46.000 --> 00:09:48.000]  去鑽下洞裏面
[00:09:48.000 --> 00:09:50.000]  找到就找
[00:09:50.000 --> 00:09:52.000]  現代的就用掃地機械人
[00:09:52.000 --> 00:09:54.000]  古代就沒有
[00:09:54.000 --> 00:09:56.000]  可能就要拿開桌椅
[00:09:56.000 --> 00:09:58.000]  去找
[00:09:58.000 --> 00:10:00.000]  仍然是那個目的
[00:10:00.000 --> 00:10:02.000]  找到了
[00:10:02.000 --> 00:10:04.000]  找到之後
[00:10:04.000 --> 00:10:06.000]  很特別
[00:10:06.000 --> 00:10:08.000]  居然他找到這個銀幣
[00:10:08.000 --> 00:10:10.000]  邀請他的朋友鄰居
[00:10:10.000 --> 00:10:12.000]  來一起慶祝
[00:10:12.000 --> 00:10:14.000]  一個銀幣
[00:10:14.000 --> 00:10:16.000]  和一個筵席
[00:10:16.000 --> 00:10:18.000]  你想想
[00:10:18.000 --> 00:10:20.000]  很懸殊的比喻
[00:10:20.000 --> 00:10:22.000]  落差
[00:10:22.000 --> 00:10:24.000]  慶祝找到一個銀幣
[00:10:24.000 --> 00:10:26.000]  不是一個金幣
[00:10:26.000 --> 00:10:28.000]  是一個很普通的銀錢
[00:10:28.000 --> 00:10:30.000]  你可以想像得到
[00:10:30.000 --> 00:10:32.000]  耶穌特顯的
[00:10:32.000 --> 00:10:34.000]  那個比喻
[00:10:34.000 --> 00:10:36.000]  是找到之後的開心
[00:10:36.000 --> 00:10:38.000]  滿足延籍的歡樂
[00:10:38.000 --> 00:10:40.000]  你想一想
[00:10:40.000 --> 00:10:42.000]  你怎會為了一個
[00:10:42.000 --> 00:10:44.000]  錢幣
[00:10:44.000 --> 00:10:46.000]  帶親朋好友鄰居
[00:10:46.000 --> 00:10:48.000]  來慶祝
[00:10:48.000 --> 00:10:50.000]  第二個比喻
[00:10:50.000 --> 00:10:52.000]  就特顯
[00:10:52.000 --> 00:10:54.000]  找到之後的快樂
[00:10:54.000 --> 00:10:56.000]  要有延籍的歡樂
[00:10:56.000 --> 00:10:58.000]  第二個比喻
[00:10:58.000 --> 00:11:00.000]  第三個呢
[00:11:00.000 --> 00:11:02.000]  剛才我們讀的經文
[00:11:02.000 --> 00:11:04.000]  就告訴我們
[00:11:04.000 --> 00:11:06.000]  有一個浪子
[00:11:06.000 --> 00:11:08.000]  他有一個行動
[00:11:08.000 --> 00:11:10.000]  什麼行動呢
[00:11:10.000 --> 00:11:12.000]  所以其實要問
[00:11:12.000 --> 00:11:14.000]  這一段經文
[00:11:14.000 --> 00:11:16.000]  11-24節
[00:11:16.000 --> 00:11:18.000]  是浪子的比喻
[00:11:18.000 --> 00:11:20.000]  還是父親的故事呢
[00:11:20.000 --> 00:11:22.000]  我們看看經文
[00:11:22.000 --> 00:11:24.000]  某人有兩個兒子
[00:11:24.000 --> 00:11:26.000]  小兒子對父親說
[00:11:26.000 --> 00:11:28.000]  爸爸
[00:11:28.000 --> 00:11:30.000]  請你現在就把我應得的產業分級
[00:11:30.000 --> 00:11:32.000]  是另一個翻譯
[00:11:32.000 --> 00:11:34.000]  更加
[00:11:34.000 --> 00:11:36.000]  特顯了
[00:11:36.000 --> 00:11:38.000]  這個小兒子
[00:11:38.000 --> 00:11:40.000]  在古代
[00:11:40.000 --> 00:11:42.000]  現代應該不會
[00:11:42.000 --> 00:11:44.000]  古代就更加大逆不道
[00:11:44.000 --> 00:11:46.000]  沒有一個人會說
[00:11:46.000 --> 00:11:48.000]  這個小兒子應該這樣做
[00:11:48.000 --> 00:11:50.000]  你想一想
[00:11:50.000 --> 00:11:52.000]  爸爸現在請你
[00:11:52.000 --> 00:11:54.000]  現在分家業給我
[00:11:54.000 --> 00:11:56.000]  是沒法想像的
[00:11:56.000 --> 00:11:58.000]  五逆
[00:11:58.000 --> 00:12:00.000]  是沒法想像的
[00:12:00.000 --> 00:12:02.000]  一種敗壞的行動
[00:12:02.000 --> 00:12:04.000]  現在請你
[00:12:04.000 --> 00:12:06.000]  現在分我
[00:12:06.000 --> 00:12:08.000]  應該得到的家業
[00:12:08.000 --> 00:12:10.000]  給我
[00:12:10.000 --> 00:12:12.000]  這個小兒子得到之後
[00:12:12.000 --> 00:12:14.000]  大家看到耶穌說的比喻裡面
[00:12:14.000 --> 00:12:16.000]  他怎樣來到
[00:12:16.000 --> 00:12:18.000]  立即的將他有的
[00:12:18.000 --> 00:12:20.000]  帶著離家
[00:12:20.000 --> 00:12:22.000]  接著就放任
[00:12:22.000 --> 00:12:24.000]  接著就繼續
[00:12:24.000 --> 00:12:26.000]  因為有大饑荒
[00:12:26.000 --> 00:12:28.000]  他就用了
[00:12:28.000 --> 00:12:30.000]  他所有的
[00:12:30.000 --> 00:12:32.000]  變成一個在養豬的地方
[00:12:32.000 --> 00:12:34.000]  要吃豬的豆鴿
[00:12:34.000 --> 00:12:36.000]  來衝擊
[00:12:36.000 --> 00:12:38.000]  這樣的落魄
[00:12:38.000 --> 00:12:40.000]  的人生
[00:12:40.000 --> 00:12:42.000]  然後就記述他要回去找爸爸
[00:12:42.000 --> 00:12:44.000]  這裡告訴我們
[00:12:44.000 --> 00:12:46.000]  沒有人會對這個浪子
[00:12:46.000 --> 00:12:48.000]  有同情的
[00:12:48.000 --> 00:12:50.000]  沒有人會覺得他所做的事
[00:12:50.000 --> 00:12:52.000]  是對的
[00:12:52.000 --> 00:12:54.000]  因為他已經在一個不合適的時間
[00:12:54.000 --> 00:12:56.000]  在一個不好的
[00:12:56.000 --> 00:12:58.000]  一個語調
[00:12:58.000 --> 00:13:00.000]  來跟爸爸
[00:13:00.000 --> 00:13:02.000]  這樣說這些話
[00:13:02.000 --> 00:13:04.000]  相信大家都看到耶穌說的這個比喻
[00:13:04.000 --> 00:13:06.000]  這個小兒子
[00:13:06.000 --> 00:13:08.000]  根本是罪無可恕
[00:13:08.000 --> 00:13:10.000]  在當時的社會
[00:13:10.000 --> 00:13:12.000]  是一件很難想像
[00:13:12.000 --> 00:13:14.000]  耶穌說出這樣一個
[00:13:14.000 --> 00:13:16.000]  的人
[00:13:16.000 --> 00:13:18.000]  好像很形象化
[00:13:18.000 --> 00:13:20.000]  一個罪人
[00:13:20.000 --> 00:13:22.000]  來告訴我們
[00:13:22.000 --> 00:13:24.000]  我們又讀一讀這段經文
[00:13:24.000 --> 00:13:26.000]  小兒子離家還遠
[00:13:26.000 --> 00:13:28.000]  父親忘見了他
[00:13:28.000 --> 00:13:30.000]  就充滿了愛戀
[00:13:30.000 --> 00:13:32.000]  奔向前去
[00:13:32.000 --> 00:13:34.000]  緊緊抱著他
[00:13:34.000 --> 00:13:36.000]  不停的親吻
[00:13:36.000 --> 00:13:38.000]  這個小兒子
[00:13:38.000 --> 00:13:40.000]  這就是父親
[00:13:40.000 --> 00:13:42.000]  一直的等待
[00:13:42.000 --> 00:13:44.000]  找回這個兒子
[00:13:44.000 --> 00:13:46.000]  不是父親
[00:13:46.000 --> 00:13:48.000]  到處尋找
[00:13:48.000 --> 00:13:50.000]  不是父親點上燈
[00:13:50.000 --> 00:13:52.000]  似乎一個人的生命
[00:13:52.000 --> 00:13:54.000]  跟一隻羊和錢
[00:13:54.000 --> 00:13:56.000]  是不同的
[00:13:56.000 --> 00:13:58.000]  一個人會抗拒
[00:13:58.000 --> 00:14:00.000]  他還沒有認真悔改
[00:14:00.000 --> 00:14:02.000]  就算父親找他
[00:14:02.000 --> 00:14:04.000]  也不會聽
[00:14:04.000 --> 00:14:06.000]  父親的召喚
[00:14:06.000 --> 00:14:08.000]  父親是等待
[00:14:08.000 --> 00:14:10.000]  去尋找他
[00:14:10.000 --> 00:14:12.000]  所以這個等待的尋找
[00:14:12.000 --> 00:14:14.000]  是很特別的一種動作
[00:14:14.000 --> 00:14:16.000]  父親每天
[00:14:16.000 --> 00:14:18.000]  就看著
[00:14:18.000 --> 00:14:20.000]  什麼時候這個小兒子
[00:14:20.000 --> 00:14:22.000]  會回來,會醒悟
[00:14:22.000 --> 00:14:26.000]  大家留意一下這段時間
[00:14:28.000 --> 00:14:30.000]  小兒子回來之後
[00:14:30.000 --> 00:14:32.000]  有什麼動作
[00:14:32.000 --> 00:14:34.000]  就是爸爸和小兒子
[00:14:34.000 --> 00:14:36.000]  和吩咐他的僕人
[00:14:36.000 --> 00:14:38.000]  準備好
[00:14:38.000 --> 00:14:40.000]  那些筵席
[00:14:40.000 --> 00:14:42.000]  原來那個筵席
[00:14:42.000 --> 00:14:44.000]  一早每天都準備好
[00:14:44.000 --> 00:14:46.000]  要用的材料
[00:14:46.000 --> 00:14:48.000]  全部準備好
[00:14:48.000 --> 00:14:50.000]  所以在這個時候
[00:14:50.000 --> 00:14:52.000]  是一個很歡樂的筵席
[00:14:52.000 --> 00:14:54.000]  就是小兒子
[00:14:54.000 --> 00:14:56.000]  悔改回來
[00:14:56.000 --> 00:14:58.000]  爸爸和他大排筵席
[00:14:58.000 --> 00:15:00.000]  不過在這個時候
[00:15:00.000 --> 00:15:02.000]  有一個
[00:15:02.000 --> 00:15:06.000]  從來都沒有浪子的浪子
[00:15:06.000 --> 00:15:08.000]  來到家門外
[00:15:08.000 --> 00:15:10.000]  在野外
[00:15:10.000 --> 00:15:12.000]  種田
[00:15:12.000 --> 00:15:14.000]  這個大兒子
[00:15:14.000 --> 00:15:16.000]  他也分了爸爸的產業
[00:15:16.000 --> 00:15:18.000]  因為有幸於小兒子說
[00:15:18.000 --> 00:15:20.000]  麻煩你分兩份
[00:15:20.000 --> 00:15:22.000]  一份是我的,一份是哥哥的
[00:15:22.000 --> 00:15:24.000]  哥哥拿了那份產業之後
[00:15:24.000 --> 00:15:26.000]  繼續很忠誠地
[00:15:26.000 --> 00:15:28.000]  在家幫爸爸做事
[00:15:28.000 --> 00:15:30.000]  不過
[00:15:30.000 --> 00:15:32.000]  留意一下這裡的描述
[00:15:32.000 --> 00:15:36.000]  這個沒有離家的浪子
[00:15:36.000 --> 00:15:38.000]  在不適合的時間
[00:15:38.000 --> 00:15:40.000]  什麼不適合的時間呢
[00:15:40.000 --> 00:15:42.000]  所有人
[00:15:42.000 --> 00:15:44.000]  看到小兒子回來
[00:15:44.000 --> 00:15:46.000]  無論家主
[00:15:46.000 --> 00:15:48.000]  爸爸和所有的僕人
[00:15:48.000 --> 00:15:50.000]  和小兒子
[00:15:50.000 --> 00:15:52.000]  在房間裏面
[00:15:52.000 --> 00:15:54.000]  大肆慶祝
[00:15:54.000 --> 00:15:56.000]  高興歡樂
[00:15:56.000 --> 00:15:58.000]  但是唯有一個
[00:15:58.000 --> 00:16:00.000]  在外面
[00:16:00.000 --> 00:16:02.000]  怎樣都不肯進去
[00:16:02.000 --> 00:16:04.000]  在不適合的時間
[00:16:04.000 --> 00:16:06.000]  所有人慶祝的時候
[00:16:06.000 --> 00:16:08.000]  他不慶祝
[00:16:08.000 --> 00:16:10.000]  他很生氣小兒子回來
[00:16:10.000 --> 00:16:12.000]  他很生氣爸爸
