
[00:00:00.000 --> 00:00:08.000]  各位紅人家的弟兄姊妹平安
[00:03:19.000 --> 00:03:21.000]  說我吃多了都不肥
[00:03:21.000 --> 00:03:24.000]  這些其實是小時候的陰影
[00:03:24.000 --> 00:03:28.000]  所以從小在家裡
[00:03:28.000 --> 00:03:31.000]  爸爸教我很多旁門左道
[00:03:31.000 --> 00:03:39.000]  我不知道你家裡人教你善道還是旁門左道
[00:03:39.000 --> 00:03:43.000]  我覺得在家裡有兩個派別
[00:03:43.000 --> 00:03:46.000]  其實我外婆的幼稚園被外婆照顧
[00:03:46.000 --> 00:03:49.000]  小學被我父母照顧
[00:03:49.000 --> 00:03:51.000]  但因為媽媽要上班
[00:03:51.000 --> 00:03:52.000]  而爸爸又賭錢
[00:03:52.000 --> 00:03:55.000]  所以媽媽要很努力賺錢
[00:03:55.000 --> 00:04:00.000]  爸爸晚上做空間
[00:04:00.000 --> 00:04:02.000]  白天照顧家裡
[00:04:02.000 --> 00:04:04.000]  但其實他不是照顧家裡
[00:04:04.000 --> 00:04:06.000]  他只是在家裡睡覺
[00:04:06.000 --> 00:04:09.000]  通常看到媽媽新勞一日的工作後
[00:04:09.000 --> 00:04:12.000]  回來就很努力把所有事情都做好
[00:04:12.000 --> 00:04:14.000]  爸爸晚上上班後
[00:04:14.000 --> 00:04:19.000]  我們才覺得終於有個好日子
[00:04:19.000 --> 00:04:21.000]  爸爸在家裡的日子
[00:04:21.000 --> 00:04:25.000]  我們覺得是人間的煉獄
[00:04:25.000 --> 00:04:27.000]  所以親戚都知道
[00:04:27.000 --> 00:04:29.000]  我爸爸一出現
[00:04:29.000 --> 00:04:31.000]  我們原本很活潑
[00:04:31.000 --> 00:04:33.000]  但爸爸一出現
[00:04:33.000 --> 00:04:34.000]  他就形容我們
[00:04:34.000 --> 00:04:37.000]  為什麼好像老鼠見貓
[00:04:37.000 --> 00:04:39.000]  我們全部都不敢出聲
[00:04:39.000 --> 00:04:42.000]  因為知道這不是貓那麼簡單
[00:04:42.000 --> 00:04:45.000]  是一隻老虎
[00:04:45.000 --> 00:04:49.000]  所以小時候成長很不容易
[00:04:49.000 --> 00:04:51.000]  外婆教我們很好
[00:04:51.000 --> 00:04:53.000]  你看到有些人
[00:04:53.000 --> 00:04:55.000]  以前香港街道
[00:04:55.000 --> 00:05:00.000]  還是有很多要求黑的人
[00:05:00.000 --> 00:05:02.000]  外婆很熱心
[00:05:02.000 --> 00:05:05.000]  她說一定要幫他們
[00:05:05.000 --> 00:05:08.000]  不要管多少都要幫他們
[00:05:08.000 --> 00:05:10.000]  有人賣旗一定要幫
[00:05:10.000 --> 00:05:12.000]  外婆是一個很善心
[00:05:12.000 --> 00:05:14.000]  很願意幫所有人的人
[00:05:14.000 --> 00:05:17.000]  所以我就帶著這個心情
[00:05:17.000 --> 00:05:19.000]  但一到小學
[00:05:19.000 --> 00:05:21.000]  跟爸爸一起住
[00:05:21.000 --> 00:05:23.000]  好像完全不同
[00:05:23.000 --> 00:05:25.000]  爸爸就教我們
[00:05:25.000 --> 00:05:28.000]  你很多錢嗎?幫人
[00:05:28.000 --> 00:05:30.000]  不要幫
[00:05:30.000 --> 00:05:31.000]  他們顧他們
[00:05:31.000 --> 00:05:33.000]  我們顧我們
[00:05:33.000 --> 00:05:35.000]  然後他說留意地下
[00:05:35.000 --> 00:05:37.000]  地下有什麼?
[00:05:37.000 --> 00:05:41.000]  難道你跟我一樣教法?
[00:05:41.000 --> 00:05:45.000]  他就說留意地下
[00:05:45.000 --> 00:05:47.000]  一定有人掉錢
[00:05:47.000 --> 00:05:49.000]  你就撿起來
[00:05:49.000 --> 00:05:51.000]  不要出聲
[00:05:51.000 --> 00:05:54.000]  教導很不同
[00:05:54.000 --> 00:05:56.000]  星期六日
[00:05:56.000 --> 00:05:58.000]  沒有這一代那麼幸福
[00:05:58.000 --> 00:06:01.000]  就算他們不能上教會
[00:06:01.000 --> 00:06:03.000]  不能出街
[00:06:03.000 --> 00:06:05.000]  他們有東西玩
[00:06:05.000 --> 00:06:07.000]  無論電視
[00:06:07.000 --> 00:06:09.000]  ipad 智能手機
[00:06:09.000 --> 00:06:11.000]  我們那個年代
[00:06:11.000 --> 00:06:13.000]  星期六日不能出街
[00:06:13.000 --> 00:06:15.000]  因為爸爸喜歡賭錢
[00:06:15.000 --> 00:06:17.000]  所以我們看賽馬節目
[00:06:17.000 --> 00:06:19.000]  就是這樣
[00:06:19.000 --> 00:06:21.000]  所以你說
[00:06:21.000 --> 00:06:23.000]  我生不生爸爸的氣?
[00:06:23.000 --> 00:06:25.000]  我很生氣
[00:06:25.000 --> 00:06:28.000]  所以裡面有很多的積怨
[00:06:28.000 --> 00:06:30.000]  很多的仇恨
[00:06:30.000 --> 00:06:32.000]  很多千萬個為什麼
[00:06:32.000 --> 00:06:35.000]  也很不明白上帝
[00:06:35.000 --> 00:06:37.000]  所以初初
[00:06:37.000 --> 00:06:39.000]  去認識福音的時候
[00:06:39.000 --> 00:06:41.000]  我是很抗拒
[00:06:41.000 --> 00:06:43.000]  有上帝嗎?
[00:06:43.000 --> 00:06:45.000]  有耶穌嗎?
[00:06:45.000 --> 00:06:47.000]  為什麼我完全感受不到
[00:06:47.000 --> 00:06:49.000]  神的愛?
[00:06:49.000 --> 00:06:50.000]  為什麼我只覺得
[00:06:50.000 --> 00:06:53.000]  我來到這個世界很痛苦
[00:06:53.000 --> 00:06:56.000]  而我又覺得這個世界很不公平
[00:06:56.000 --> 00:06:58.000]  原本只有我一個女兒
[00:06:58.000 --> 00:07:00.000]  但是後來
[00:07:00.000 --> 00:07:03.000]  不知是不幸還是大幸
[00:07:03.000 --> 00:07:05.000]  我媽媽
[00:07:05.000 --> 00:07:09.000]  在我之後就生了一對雙胞胎
[00:07:09.000 --> 00:07:11.000]  開心嗎?
[00:07:11.000 --> 00:07:13.000]  原本很開心
[00:07:13.000 --> 00:07:15.000]  但是為什麼我這麼不開心
[00:07:15.000 --> 00:07:18.000]  就是因為爸爸對待很不公平
[00:07:18.000 --> 00:07:21.000]  爸爸是重男輕女
[00:07:21.000 --> 00:07:24.000]  所以爸爸說過一句話
[00:07:24.000 --> 00:07:27.000]  對我的童年帶來很大的傷害
[00:07:27.000 --> 00:07:32.000]  所以我之後要去服侍小朋友的時候
[00:07:32.000 --> 00:07:34.000]  我提醒自己千萬不要
[00:07:34.000 --> 00:07:36.000]  騙心
[00:07:36.000 --> 00:07:38.000]  一定要公平地對待
[00:07:38.000 --> 00:07:39.000]  不然有些事情
[00:07:39.000 --> 00:07:41.000]  在人的心裡
[00:07:41.000 --> 00:07:43.000]  要搞很久也搞不定
[00:07:43.000 --> 00:07:45.000]  我很記得那時候
[00:07:45.000 --> 00:07:47.000]  你知道小朋友打來打去很正常
[00:07:47.000 --> 00:07:50.000]  但怎知道我爸爸就說了一句
[00:07:50.000 --> 00:07:52.000]  我告訴你
[00:07:52.000 --> 00:07:54.000]  弟弟打你就可以
[00:07:54.000 --> 00:07:56.000]  你打弟弟就不行
[00:07:56.000 --> 00:07:58.000]  弟弟打你
[00:07:58.000 --> 00:08:00.000]  你不可以還手
[00:08:00.000 --> 00:08:04.000]  所以裡面有很多扭曲了的價值觀
[00:08:04.000 --> 00:08:06.000]  很多偏差
[00:08:06.000 --> 00:08:08.000]  會懷疑自己的價值
[00:08:08.000 --> 00:08:10.000]  會懷疑自己的生命
[00:08:10.000 --> 00:08:13.000]  但是感恩就是因為有神的真理
[00:08:13.000 --> 00:08:16.000]  幫助我成長
[00:08:16.000 --> 00:08:18.000]  不斷用神的話語
[00:08:18.000 --> 00:08:21.000]  糾正我裡面扭曲了的偏差
[00:08:21.000 --> 00:08:25.000]  我們一起看看經文
[00:08:25.000 --> 00:08:28.000]  PowerPoint可以出剛才讀經的經文
[00:08:28.000 --> 00:08:33.000]  我們一起看第十二到第十三節
[00:08:33.000 --> 00:08:36.000]  我們一起再讀一次
[00:08:36.000 --> 00:08:38.000]  第十二到第十三節
[00:08:38.000 --> 00:08:39.000]  預備起
[00:08:39.000 --> 00:08:42.000]  神的道是活潑的
[00:08:42.000 --> 00:08:44.000]  是有功效的
[00:08:44.000 --> 00:08:47.000]  比一切兩刃的點更鋒利
[00:08:47.000 --> 00:08:49.000]  甚至魂與靈
[00:08:49.000 --> 00:08:53.000]  骨節與骨髓都能切入開
[00:08:53.000 --> 00:08:58.000]  連心中的思念和主義都能辨明
[00:08:58.000 --> 00:09:04.000]  被造的沒有一樣在他面前不是顯露的
[00:09:04.000 --> 00:09:09.000]  萬物在他眼前都是赤露塘開的
[00:09:09.000 --> 00:09:12.000]  我們必須向他較仗
[00:09:12.000 --> 00:09:17.000]  這兩節的經文是什麼意思呢?
[00:09:17.000 --> 00:09:20.000]  他說神的道是活潑的
[00:09:20.000 --> 00:09:22.000]  怎樣形容他活潑呢?
[00:09:22.000 --> 00:09:24.000]  我用英文翻譯
[00:09:24.000 --> 00:09:26.000]  你們會更容易明白
[00:09:26.000 --> 00:09:28.000]  就是指Living
[00:09:28.000 --> 00:09:30.000]  如果有一灘水
[00:09:30.000 --> 00:09:33.000]  你會知道是活水還是死水
[00:09:33.000 --> 00:09:36.000]  活水就是不斷流動
[00:09:36.000 --> 00:09:38.000]  死水一潑就不動
[00:09:38.000 --> 00:09:39.000]  靜止的
[00:09:39.000 --> 00:09:42.000]  所以他說上帝的道是活潑的
[00:09:42.000 --> 00:09:43.000]  Living的
[00:09:43.000 --> 00:09:44.000]  意思是說
[00:09:44.000 --> 00:09:47.000]  原來神的道有持續的活性
[00:09:47.000 --> 00:09:50.000]  不是靜止的教條
[00:09:50.000 --> 00:09:53.000]  這對我很有作用
[00:09:53.000 --> 00:09:56.000]  雖然婆婆教我很多好的東西
[00:09:56.000 --> 00:10:00.000]  但我婆婆當時並不是信耶穌
[00:10:00.000 --> 00:10:04.000]  她可能受很多教條影響
[00:10:04.000 --> 00:10:07.000]  我記得有一次跟她去拜神
[00:10:07.000 --> 00:10:11.000]  不小心好像滑了一滑
[00:10:11.000 --> 00:10:14.000]  誰知我婆婆說了一句
[00:10:14.000 --> 00:10:15.000]  她說
[00:10:15.000 --> 00:10:19.000]  一定是你剛才沒有專心拜神
[00:10:19.000 --> 00:10:24.000]  所以出廟的時候就滑了一滑
[00:10:24.000 --> 00:10:25.000]  那一刻
[00:10:25.000 --> 00:10:27.000]  小朋友心裡就覺得
[00:10:27.000 --> 00:10:29.000]  這是什麼神
[00:10:29.000 --> 00:10:31.000]  我沒有這樣做
[00:10:31.000 --> 00:10:33.000]  就好像立即有些教條式
[00:10:33.000 --> 00:10:35.000]  有些
[00:10:35.000 --> 00:10:39.000]  (無語)
[00:10:39.000 --> 00:10:41.000]  問號在心裡
[00:10:41.000 --> 00:10:43.000]  但我們的神不是這樣的
[00:10:43.000 --> 00:10:46.000]  然後他說上帝的道不單是活潑
[00:10:46.000 --> 00:10:48.000]  還是有功效的
[00:10:48.000 --> 00:10:50.000]  什麼是有功效呢
[00:10:50.000 --> 00:10:54.000]  其實是能夠產生一些實際的改變
[00:10:54.000 --> 00:10:57.000]  英文的翻譯是active
[00:10:57.000 --> 00:11:03.000]  能夠有能力幫助你的生命不斷運轉
[00:11:03.000 --> 00:11:05.000]  然後令你的生命有改變
[00:11:05.000 --> 00:11:07.000]  所以如果你是一個
[00:11:07.000 --> 00:11:09.000]  真的依靠神的道成長的人
[00:11:09.000 --> 00:11:11.000]  你是不會不變的
[00:11:11.000 --> 00:11:13.000]  你會變得更好
[00:11:13.000 --> 00:11:17.000]  變得更能夠結出聖靈的果子
[00:11:17.000 --> 00:11:19.000]  你會越來越像上帝
[00:11:19.000 --> 00:11:21.000]  會是這樣
[00:11:21.000 --> 00:11:23.000]  然後他再去形容
[00:11:23.000 --> 00:11:26.000]  上帝的道是活潑的
[00:11:26.000 --> 00:11:27.000]  有功效的
[00:11:27.000 --> 00:11:31.000]  還要比一切兩刃的劍更加鋒利
[00:11:31.000 --> 00:11:34.000]  什麼叫做兩刃的劍呢
[00:11:34.000 --> 00:11:38.000]  如果我們平時鋸牛排
[00:11:38.000 --> 00:11:40.000]  那些叫一刃的刀
[00:11:40.000 --> 00:11:42.000]  一刃的刀
[00:11:42.000 --> 00:11:43.000]  為什麼呢
[00:11:43.000 --> 00:11:45.000]  因為只有一邊可以切
[00:11:45.000 --> 00:11:47.000]  但是兩刃的劍
[00:11:47.000 --> 00:11:49.000]  就好像看武俠片
[00:11:49.000 --> 00:11:52.000]  這邊可以斬那邊也可以斬
[00:11:52.000 --> 00:11:56.000]  兩邊都可以很鋒利地去殺敵
[00:11:56.000 --> 00:11:59.000]  那些叫兩刃的劍
[00:11:59.000 --> 00:12:01.000]  原來神的道
[00:12:01.000 --> 00:12:03.000]  好像兩刃的劍更加鋒利
[00:12:03.000 --> 00:12:06.000]  怎樣去殺敵都可以
[00:12:06.000 --> 00:12:08.000]  但這裡不是說殺敵
[00:12:08.000 --> 00:12:11.000]  這裡反而是說上帝的話語
[00:12:11.000 --> 00:12:14.000]  很想進入我們的生命裡面
[00:12:14.000 --> 00:12:19.000]  幫助我們搞清楚我們的心思意念
[00:12:19.000 --> 00:12:20.000]  所以他說
[00:12:20.000 --> 00:12:21.000]  魂與靈
[00:12:21.000 --> 00:12:23.000]  骨節與骨髓
[00:12:23.000 --> 00:12:26.000]  都能夠刺入浮開
[00:12:26.000 --> 00:12:30.000]  連心裡面的思念和主義都能夠辨明
[00:12:30.000 --> 00:12:33.000]  什麼叫思念和主義呢
[00:12:33.000 --> 00:12:36.000]  思念就是我們想的東西
[00:12:36.000 --> 00:12:39.000]  我們想過什麼念頭
[00:12:39.000 --> 00:12:40.000]  主義是什麼呢
[00:12:40.000 --> 00:12:42.000]  是指意念
[00:12:42.000 --> 00:12:43.000]  我們的動機
[00:12:43.000 --> 00:12:45.000]  我們做這件事
[00:12:45.000 --> 00:12:46.000]  我們其實在想什麼
[00:12:46.000 --> 00:12:48.000]  我們想怎樣呢
[00:12:48.000 --> 00:12:49.000]  都能夠辨明
[00:12:49.000 --> 00:12:52.000]  也能夠判斷
[00:12:52.000 --> 00:12:55.000]  判斷對錯是非黑白
[00:12:55.000 --> 00:12:57.000]  所以原來有時候
[00:12:57.000 --> 00:13:01.000]  我們活在這個邪惡的世代
[00:13:01.000 --> 00:13:04.000]  可能如果我們不是一出生就信耶穌
[00:13:04.000 --> 00:13:08.000]  可能我們在這個世界都打滾過一段日子的時候
[00:13:08.000 --> 00:13:13.000]  其實我們很容易被很多世界的歪曲
[00:13:13.000 --> 00:13:14.000]  謬論
[00:13:14.000 --> 00:13:15.000]  一些風俗
[00:13:15.000 --> 00:13:16.000]  習慣
[00:13:16.000 --> 00:13:19.000]  會令我們以為是這樣
[00:13:19.000 --> 00:13:21.000]  但可能真的不是這樣
[00:13:21.000 --> 00:13:24.000]  我們就要重新給神的話語
[00:13:24.000 --> 00:13:27.000]  幫我們去分清那些是非黑白
[00:13:27.000 --> 00:13:31.000]  所以在我信主的頭五至十年
[00:13:31.000 --> 00:13:33.000]  我覺得是很不容易的
[00:13:33.000 --> 00:13:34.000]  因為可能我信了主
[00:13:34.000 --> 00:13:37.000]  我要在家做一個好的見證
[00:13:37.000 --> 00:13:39.000]  家裡沒有信主的人
[00:13:39.000 --> 00:13:40.000]  通常都會怎樣呢
[00:13:40.000 --> 00:13:42.000]  挑戰一下你
[00:13:42.000 --> 00:13:44.000]  又或者告訴你
[00:13:44.000 --> 00:13:45.000]  為什麼你信耶穌
[00:13:45.000 --> 00:13:47.000]  信耶穌是假的
[00:13:47.000 --> 00:13:48.000]  騙你的
[00:13:48.000 --> 00:13:50.000]  聖經不是真的
[00:13:50.000 --> 00:13:55.000]  拿很多道理來跟你辯論
[00:13:55.000 --> 00:13:56.000]  所以那段時間
[00:13:56.000 --> 00:13:58.000]  自己又要提醒自己
[00:13:58.000 --> 00:13:59.000]  不要說說變成什麼
[00:13:59.000 --> 00:14:01.000]  吵架
[00:14:01.000 --> 00:14:04.000]  又要做好見證
[00:14:04.000 --> 00:14:06.000]  然後可能家裡人
[00:14:06.000 --> 00:14:07.000]  未信主的
[00:14:07.000 --> 00:14:10.000]  有很多不好的習慣
[00:14:10.000 --> 00:14:11.000]  他們還沒有變
[00:14:11.000 --> 00:14:13.000]  去挑釁你
[00:14:13.000 --> 00:14:19.000]  怎樣去做好這些生命的堅持
[00:14:19.000 --> 00:14:21.000]  一定要繼續去看神的話語
[00:14:21.000 --> 00:14:23.000]  以及要祈禱去依靠神
[00:14:23.000 --> 00:14:25.000]  神的道這麼厲害
[00:14:25.000 --> 00:14:28.000]  但是我們怎樣去經歷它呢
[00:14:28.000 --> 00:14:30.000]  第十三節是說被造的
[00:14:30.000 --> 00:14:31.000]  我們每一個
[00:14:31.000 --> 00:14:35.000]  沒有一樣在他面前不是顯露的
[00:14:35.000 --> 00:14:37.000]  萬物都在他眼前
[00:14:37.000 --> 00:14:39.000]  都是赤露躺開的
[00:14:39.000 --> 00:14:42.000]  我們就要向他交賬
[00:14:42.000 --> 00:14:43.000]  交賬的意思
[00:14:43.000 --> 00:14:44.000]  你可以說
[00:14:44.000 --> 00:14:47.000]  其實我們要跟神交代
[00:14:47.000 --> 00:14:51.000]  所以我們有我們的賬要交
[00:14:51.000 --> 00:14:53.000]  我們未信主的家人
[00:14:53.000 --> 00:14:56.000]  有他們未信主的賬要交
[00:14:56.000 --> 00:14:59.000]  所以千萬不要覺得
[00:14:59.000 --> 00:15:01.000]  很詫異
[00:15:01.000 --> 00:15:03.000]  上帝這樣不公平
[00:15:03.000 --> 00:15:04.000]  為什麼我要堅持
[00:15:04.000 --> 00:15:05.000]  我這麼努力做
[00:15:05.000 --> 00:15:09.000]  但是家人可以繼續這樣
[00:15:09.000 --> 00:15:13.000]  但原來當我們不斷被神的話語改變的時候
[00:15:13.000 --> 00:15:16.000]  其實我們家人是知道的
[00:15:16.000 --> 00:15:18.000]  只是他還沒到那一刻
[00:15:18.000 --> 00:15:22.000]  就是時機去扭轉
[00:15:22.000 --> 00:15:25.000]  所以他可能心裡要很硬
[00:15:25.000 --> 00:15:30.000]  因為他不容易放下他們過往固有所信
[00:15:30.000 --> 00:15:33.000]  但可能就是到你那一刻
[00:15:33.000 --> 00:15:34.000]  對了
[00:15:34.000 --> 00:15:36.000]  他就會認不順了
[00:15:36.000 --> 00:15:38.000]  我很見證到我爸爸
[00:15:38.000 --> 00:15:43.000]  是很堅持自己的觀念
[00:15:43.000 --> 00:15:46.000]  我後來慢慢越來越長大
[00:15:46.000 --> 00:15:49.000]  甚至進入神學院裝備
[00:15:49.000 --> 00:15:52.000]  然後我慢慢回頭去看
[00:15:52.000 --> 00:15:54.000]  我爸爸整個人生的片段
[00:15:54.000 --> 00:15:56.000]  為什麼我爸爸會這樣
[00:15:56.000 --> 00:15:58.000]  讓我更加認識他的時候
[00:15:58.000 --> 00:16:01.000]  我覺得神正在幫我
[00:16:01.000 --> 00:16:06.000]  如何用上帝的愛或眼光去看待這個人
[00:16:06.000 --> 00:16:10.000]  不像從子女的下意上去看
[00:16:10.000 --> 00:16:14.000]  而是嘗試用神的眼光去看
[00:16:14.000 --> 00:16:15.000]  為什麼這個人會這樣
[00:16:15.000 --> 00:16:17.000]  我能不能愛他
[00:16:17.000 --> 00:16:20.000]  能不能像耶穌說的
[00:16:20.000 --> 00:16:21.000]  赦免他們吧
[00:16:21.000 --> 00:16:24.000]  因為他們所作的他們不曉得
[00:16:24.000 --> 00:16:25.000]  我會想
[00:16:25.000 --> 00:16:27.000]  如果我爸爸知道
[00:16:27.000 --> 00:16:29.000]  他是不是刻意這樣做
[00:16:29.000 --> 00:16:31.000]  還是他不想這樣做
[00:16:31.000 --> 00:16:33.000]  不過他被罪捆綁
[00:16:33.000 --> 00:16:35.000]  他沒有辦法
[00:16:35.000 --> 00:16:37.000]  他就泥足深陷
[00:16:37.000 --> 00:16:39.000]  我們就一起
[00:16:39.000 --> 00:16:42.000]  俗語說就是攬炒
[00:16:42.000 --> 00:16:45.000]  後來怎樣去經歷呢
[00:16:45.000 --> 00:16:47.000]  神就很奇妙
[00:16:47.000 --> 00:16:49.000]  我們剛才說的兩刃利劍
[00:16:49.000 --> 00:16:53.000]  就像一個屬靈的手術刀
[00:16:53.000 --> 00:16:56.000]  揭露自己的真相
[00:16:56.000 --> 00:16:58.000]  有時候也會用上帝的話語
[00:16:58.000 --> 00:17:02.000]  揭露別人生命上的問題
[00:17:02.000 --> 00:17:04.000]  以致知道
[00:17:04.000 --> 00:17:07.000]  原來種種人生命的不堪
[00:17:07.000 --> 00:17:09.000]  都是源於人的罪
[00:17:09.000 --> 00:17:11.000]  或者曾經經歷過的創傷
[00:17:11.000 --> 00:17:13.000]  以致導致的
[00:17:13.000 --> 00:17:16.000]  後來就認識我爸爸
[00:17:16.000 --> 00:17:20.000]  他來自中山石崎
[00:17:20.000 --> 00:17:22.000]  為什麼會來香港呢
[00:17:22.000 --> 00:17:24.000]  猜到嗎
[00:17:24.000 --> 00:17:27.000]  游泳下來的
[00:17:27.000 --> 00:17:33.000]  我爸爸早期游泳下來的
[00:17:33.000 --> 00:17:39.000]  但是很特別的機緣巧合
[00:17:39.000 --> 00:17:45.000]  我爺爺奶奶是當時的校長
[00:17:45.000 --> 00:17:49.000]  在國內發生這些事
[00:17:49.000 --> 00:17:51.000]  其實是很難處理的
[00:17:51.000 --> 00:17:54.000]  家人是否接納
[00:17:54.000 --> 00:17:56.000]  是否承認
[00:17:56.000 --> 00:17:59.000]  有些矛盾複雜的情況
[00:17:59.000 --> 00:18:02.000]  我爸爸是家裡的大哥
[00:18:02.000 --> 00:18:05.000]  所以那一刻
[00:18:05.000 --> 00:18:09.000]  就好像要和父母割裂
[00:18:10.000 --> 00:18:16.000]  但是我們回到家裡探親的時候
[00:18:16.000 --> 00:18:19.000]  用另一個形象去認識我爸爸
[00:18:19.000 --> 00:18:21.000]  因為我爸爸是大哥
[00:18:21.000 --> 00:18:24.000]  他下面還有五個弟弟妹妹
[00:18:24.000 --> 00:18:26.000]  我們上去後發覺
[00:18:26.000 --> 00:18:30.000]  那五個弟弟妹妹都很好
[00:18:30.000 --> 00:18:32.000]  我們小時候回鄉下
[00:18:32.000 --> 00:18:34.000]  都很不明白
[00:18:34.000 --> 00:18:37.000]  為什麼差這麼遠
[00:18:37.000 --> 00:18:39.000]  爸爸這樣
[00:18:39.000 --> 00:18:41.000]  但其他人是這樣的
[00:18:41.000 --> 00:18:43.000]  為什麼這樣
[00:18:43.000 --> 00:18:45.000]  真的很不明白
[00:18:45.000 --> 00:18:49.000]  但是從我叔叔姑姑的口中
[00:18:49.000 --> 00:18:51.000]  又認識了爸爸的另一面
[00:18:51.000 --> 00:18:53.000]  他跟我們說
[00:18:53.000 --> 00:18:54.000]  大哥
[00:18:54.000 --> 00:18:56.000]  他們叫我爸爸做大哥
[00:18:56.000 --> 00:18:59.000]  大哥很疼我們弟弟妹妹
[00:18:59.000 --> 00:19:02.000]  什麼都照顧好我們
[00:19:02.000 --> 00:19:04.000]  這麼大對比
[00:19:04.000 --> 00:19:10.000]  原來有很多人事的改變
[00:19:10.000 --> 00:19:12.000]  如果大家認識一些歷史
[00:19:12.000 --> 00:19:14.000]  那時候的知青
[00:19:14.000 --> 00:19:17.000]  要下放進農鄉
[00:19:17.000 --> 00:19:20.000]  要去做農奸
[00:19:20.000 --> 00:19:23.000]  他們要跟不同的領導
[00:19:23.000 --> 00:19:26.000]  原來跟一個好的領導
[00:19:26.000 --> 00:19:28.000]  就比較好
[00:19:28.000 --> 00:19:30.000]  但如果跟一個不好的領導
[00:19:30.000 --> 00:19:34.000]  有一句話你們應該有聽過
[00:19:34.000 --> 00:19:37.000]  做就36
[00:19:37.000 --> 00:19:39.000]  不做又36
[00:19:39.000 --> 00:19:42.000]  其實這個就是我爸爸的處境
