
[00:00:00.000 --> 00:00:07.000]  請教授和學生們進行聖祭禮儀
[00:03:34.000 --> 00:03:39.000]  所以唯有主耶穌的愛
[00:03:39.000 --> 00:03:41.000]  祂的表現
[00:03:41.000 --> 00:03:45.000]  才能夠令到我們人的心裡
[00:03:45.000 --> 00:03:51.000]  更加願意去學習跟隨祂的榜樣
[00:03:51.000 --> 00:03:53.000]  所以你發現到
[00:03:53.000 --> 00:03:59.000]  原來愛的威力、動力是非常之大的
[00:03:59.000 --> 00:04:01.000]  為什麼呢?
[00:04:01.000 --> 00:04:06.000]  因為愛包含了兩個很重要的元素
[00:04:06.000 --> 00:04:09.000]  所以今早牧師跟大家分享
[00:04:09.000 --> 00:04:13.000]  愛怎麼包含兩個很重要的元素呢?
[00:04:13.000 --> 00:04:14.000]  第一個元素
[00:04:14.000 --> 00:04:18.000]  愛是付諸行動的
[00:04:18.000 --> 00:04:22.000]  大家看到這張照片
[00:04:22.000 --> 00:04:25.000]  有沒有印象在當中呢?
[00:04:25.000 --> 00:04:28.000]  其實這張照片不是拍了很久
[00:04:28.000 --> 00:04:30.000]  如果你有印象
[00:04:30.000 --> 00:04:34.000]  是在上個月的父親節
[00:04:34.000 --> 00:04:40.000]  不謀而合幾份報紙都登了這段新聞
[00:04:40.000 --> 00:04:42.000]  可能因為父親節
[00:04:42.000 --> 00:04:44.000]  你看到這張照片的時候
[00:04:44.000 --> 00:04:47.000]  你有什麼感想呢?
[00:04:47.000 --> 00:04:51.000]  一個老人家揹著一個年輕人
[00:04:51.000 --> 00:04:56.000]  是一個七十多歲揹著一個四十六歲的兒子
[00:04:56.000 --> 00:04:58.000]  是爸爸揹著兒子
[00:04:58.000 --> 00:05:02.000]  而爸爸只有五十四公斤
[00:05:02.000 --> 00:05:04.000]  兒子只有七十多公斤
[00:05:04.000 --> 00:05:05.000]  做什麼呢?
[00:05:05.000 --> 00:05:09.000]  就是在一條天橋樓梯的地方
[00:05:09.000 --> 00:05:11.000]  上上落落
[00:05:11.000 --> 00:05:15.000]  原因是兒子的腳癱瘓了
[00:05:15.000 --> 00:05:18.000]  爸爸很心急
[00:05:18.000 --> 00:05:21.000]  也很有愛子之心
[00:05:21.000 --> 00:05:26.000]  就揹著兒子上下樓梯
[00:05:26.000 --> 00:05:30.000]  希望兒子試試自己的腳
[00:05:30.000 --> 00:05:34.000]  扶著樓梯的時候
[00:05:34.000 --> 00:05:37.000]  可不可以把腳動一動呢?
[00:05:37.000 --> 00:05:40.000]  他就帶著這樣的目的
[00:05:40.000 --> 00:05:45.000]  每一天都跟兒子上下樓梯
[00:05:45.000 --> 00:05:47.000]  各位頂層的朋友們
[00:05:47.000 --> 00:05:49.000]  當我看到這張照片的時候
[00:05:49.000 --> 00:05:51.000]  我心裡很感動
[00:05:51.000 --> 00:05:52.000]  為什麼呢?
[00:05:52.000 --> 00:05:55.000]  爸爸愛兒子
[00:05:55.000 --> 00:05:58.000]  可以說是付諸行動
[00:05:58.000 --> 00:06:00.000]  是有實質的行動
[00:06:00.000 --> 00:06:03.000]  就算他自己受虐也好
[00:06:03.000 --> 00:06:05.000]  為了兒子的康復
[00:06:05.000 --> 00:06:08.000]  他都願意揹著兒子
[00:06:08.000 --> 00:06:13.000]  來跟他做一個運動
[00:06:13.000 --> 00:06:16.000]  希望幫助兒子
[00:06:16.000 --> 00:06:17.000]  原來是真的
[00:06:17.000 --> 00:06:18.000]  愛是什麼呢?
[00:06:18.000 --> 00:06:20.000]  是一個付諸行動
[00:06:20.000 --> 00:06:24.000]  就好像主耶穌愛我們世界上的人
[00:06:24.000 --> 00:06:26.000]  他就付諸行動
[00:06:26.000 --> 00:06:31.000]  他放棄了自己天上的榮耀的寶座
[00:06:31.000 --> 00:06:34.000]  放下了他自己的尊貴
[00:06:34.000 --> 00:06:37.000]  來到地上
[00:06:37.000 --> 00:06:39.000]  道成肉身
[00:06:39.000 --> 00:06:42.000]  在馬槽裡出生
[00:06:42.000 --> 00:06:45.000]  而且還生活在我們一個
[00:06:45.000 --> 00:06:48.000]  充滿罪惡的人世間
[00:06:48.000 --> 00:06:49.000]  試問一下
[00:06:49.000 --> 00:06:51.000]  有哪一位是願意
[00:06:51.000 --> 00:06:57.000]  將自己的尊貴身份放下
[00:06:57.000 --> 00:07:00.000]  而願意來到人世間
[00:07:00.000 --> 00:07:06.000]  這個行動是由最高跌到最低
[00:07:06.000 --> 00:07:07.000]  是表示什麼呢?
[00:07:07.000 --> 00:07:09.000]  表示耶穌因為愛
[00:07:09.000 --> 00:07:12.000]  他就付諸行動
[00:07:12.000 --> 00:07:16.000]  所以愛能夠激勵到很多人
[00:07:16.000 --> 00:07:18.000]  平時不想做的事
[00:07:18.000 --> 00:07:21.000]  或者平時做不到的事
[00:07:21.000 --> 00:07:24.000]  因為你有愛心在背後推動
[00:07:24.000 --> 00:07:26.000]  你就能夠做得成
[00:07:26.000 --> 00:07:28.000]  大家相信嗎?
[00:07:28.000 --> 00:07:31.000]  曾經有位媽媽
[00:07:31.000 --> 00:07:33.000]  因為幫兒子
[00:07:33.000 --> 00:07:39.000]  兒子身體有肝病
[00:07:39.000 --> 00:07:44.000]  媽媽想幫兒子
[00:07:44.000 --> 00:07:48.000]  但是因為自己身體不太好
[00:07:48.000 --> 00:07:52.000]  所以她要操練自己的身體
[00:07:52.000 --> 00:07:55.000]  每天都走十公里
[00:07:55.000 --> 00:07:57.000]  練好身體
[00:07:57.000 --> 00:08:00.000]  希望將來能夠幫助兒子
[00:08:00.000 --> 00:08:01.000]  各位頂智母們
[00:08:01.000 --> 00:08:05.000]  很多時候你覺得很難做
[00:08:05.000 --> 00:08:07.000]  但是因為背後有愛
[00:08:07.000 --> 00:08:10.000]  你就願意付諸行動
[00:08:10.000 --> 00:08:12.000]  第二個元素是什麼呢?
[00:08:12.000 --> 00:08:16.000]  第二個元素就是作出犧牲
[00:08:16.000 --> 00:08:18.000]  頂智母們
[00:08:18.000 --> 00:08:21.000]  爸爸為兒子犧牲大嗎?
[00:08:21.000 --> 00:08:22.000]  很大
[00:08:22.000 --> 00:08:26.000]  他失去了自己私人的時間
[00:08:26.000 --> 00:08:30.000]  也放棄了自己工作的時間
[00:08:30.000 --> 00:08:33.000]  也放棄了自己社交的時間
[00:08:33.000 --> 00:08:38.000]  他將自己所有的時間都給兒子
[00:08:38.000 --> 00:08:40.000]  為了他的康復
[00:08:40.000 --> 00:08:43.000]  報紙說這個老人家
[00:08:43.000 --> 00:08:46.000]  做這個動作做了多久?
[00:08:46.000 --> 00:08:49.000]  做了二十年
[00:08:49.000 --> 00:08:51.000]  厲不厲害?
[00:08:51.000 --> 00:08:53.000]  二十年如一日
[00:08:53.000 --> 00:08:57.000]  來背著兒子上天橋
[00:08:57.000 --> 00:08:58.000]  下樓梯
[00:08:58.000 --> 00:09:01.000]  希望操練到兒子能夠走路
[00:09:01.000 --> 00:09:02.000]  頂智母們
[00:09:02.000 --> 00:09:04.000]  這個爸爸為兒子
[00:09:04.000 --> 00:09:08.000]  很樂意很甘心犧牲他所有的東西
[00:09:08.000 --> 00:09:11.000]  目的是希望兒子能夠
[00:09:11.000 --> 00:09:16.000]  有一個康復的機會
[00:09:16.000 --> 00:09:19.000]  同樣主耶穌也是
[00:09:19.000 --> 00:09:23.000]  因著愛你和愛我的緣故
[00:09:23.000 --> 00:09:27.000]  耶穌就走上了十字架的道路
[00:09:27.000 --> 00:09:29.000]  祂被釘身在十字架上
[00:09:29.000 --> 00:09:31.000]  流出祂的寶血
[00:09:31.000 --> 00:09:33.000]  洗淨我們的國泛
[00:09:33.000 --> 00:09:36.000]  正如今天我們領聖餐
[00:09:36.000 --> 00:09:38.000]  老牧師提醒我們
[00:09:38.000 --> 00:09:40.000]  為什麼我們透過聖餐
[00:09:40.000 --> 00:09:44.000]  會更加思想到和主的關係呢?
[00:09:44.000 --> 00:09:46.000]  為什麼我們在聖餐裡
[00:09:46.000 --> 00:09:49.000]  更加容易反思到自己的靈命
[00:09:49.000 --> 00:09:52.000]  好像有時停滯不前呢?
[00:09:52.000 --> 00:09:57.000]  是因為每一次你和我都感受到
[00:09:57.000 --> 00:09:59.000]  來到聖餐桌前的時候
[00:09:59.000 --> 00:10:06.000]  我們會被主耶穌犧牲的偉大的愛
[00:10:06.000 --> 00:10:08.000]  來激勵自己
[00:10:08.000 --> 00:10:10.000]  因為耶穌基督的犧牲
[00:10:10.000 --> 00:10:13.000]  祂的無比的愛
[00:10:13.000 --> 00:10:14.000]  激勵我們的緣故
[00:10:14.000 --> 00:10:17.000]  所以我們在主耶穌的面前
[00:10:17.000 --> 00:10:22.000]  我們更加願意追求成長
[00:10:22.000 --> 00:10:25.000]  更加追求有豐盛的人生
[00:10:25.000 --> 00:10:27.000]  弟兄姊妹們
[00:10:27.000 --> 00:10:31.000]  這兩個元素是非常重要的
[00:10:31.000 --> 00:10:34.000]  所以牧師今天早上很想鼓勵大家
[00:10:34.000 --> 00:10:35.000]  每一位
[00:10:35.000 --> 00:10:42.000]  如果說我也很想有愛心
[00:10:42.000 --> 00:10:45.000]  來關懷別人
[00:10:45.000 --> 00:10:47.000]  關愛別人的時候
[00:10:47.000 --> 00:10:50.000]  你就要時時都問自己
[00:10:50.000 --> 00:10:53.000]  到底我有沒有擁有這兩個元素呢?
[00:10:53.000 --> 00:10:55.000]  我對別人的關愛
[00:10:55.000 --> 00:10:58.000]  有沒有實際的行動呢?
[00:10:58.000 --> 00:11:00.000]  有沒有付諸行動呢?
[00:11:00.000 --> 00:11:02.000]  我對別人的關愛
[00:11:02.000 --> 00:11:03.000]  對別人的關心
[00:11:03.000 --> 00:11:06.000]  有沒有願意作出犧牲呢?
[00:11:06.000 --> 00:11:09.000]  這兩個元素是很重要的
[00:11:09.000 --> 00:11:12.000]  大家都知道近日
[00:11:12.000 --> 00:11:18.000]  香港社會的氣氛都很喜氣洋洋
[00:11:18.000 --> 00:11:19.000]  為什麼呢?
[00:11:19.000 --> 00:11:22.000]  因為我們慶祝回歸25週年
[00:11:22.000 --> 00:11:24.000]  上星期日
[00:11:24.000 --> 00:11:26.000]  如果你還記得
[00:11:26.000 --> 00:11:30.000]  新政府成立的典禮裏面
[00:11:30.000 --> 00:11:34.000]  國家主席和我們的新特首
[00:11:34.000 --> 00:11:36.000]  都是不約而同
[00:11:36.000 --> 00:11:38.000]  在他們的演詞當中
[00:11:38.000 --> 00:11:42.000]  是強調關愛的重要
[00:11:42.000 --> 00:11:43.000]  有沒有留意到?
[00:11:43.000 --> 00:11:47.000]  他們很想政府成為一個關愛的政府
[00:11:47.000 --> 00:11:51.000]  這個目標方向是很正確的
[00:11:51.000 --> 00:11:53.000]  是很重要的
[00:11:53.000 --> 00:11:57.000]  因為我相信你和我都很希望
[00:11:57.000 --> 00:11:59.000]  新一屆的政府
[00:11:59.000 --> 00:12:00.000]  新的特首
[00:12:00.000 --> 00:12:01.000]  新的官員
[00:12:01.000 --> 00:12:05.000]  他們能夠要做的事
[00:12:05.000 --> 00:12:09.000]  不單止是要解決香港新層次的問題
[00:12:09.000 --> 00:12:14.000]  不單止是關注到房屋的問題
[00:12:14.000 --> 00:12:16.000]  或者是民生的問題
[00:12:16.000 --> 00:12:18.000]  或者青少年向上流的問題
[00:12:18.000 --> 00:12:20.000]  這些都是需要關心的
[00:12:20.000 --> 00:12:24.000]  又或者我們不單止希望新的政府
[00:12:24.000 --> 00:12:25.000]  這一屆的政府
[00:12:25.000 --> 00:12:29.000]  不單止著眼於如何做好KPI
[00:12:29.000 --> 00:12:33.000]  或者做好結果為目標
[00:12:33.000 --> 00:12:35.000]  我們不單止期盼
[00:12:35.000 --> 00:12:38.000]  它可以達成這些方向
[00:12:38.000 --> 00:12:42.000]  在這些行動的背後
[00:12:42.000 --> 00:12:45.000]  我猜你和我是最想
[00:12:45.000 --> 00:12:48.000]  希望這些行動的背後
[00:12:48.000 --> 00:12:50.000]  我們的政府
[00:12:50.000 --> 00:12:54.000]  能夠擁有一種關愛的心態
[00:12:54.000 --> 00:12:56.000]  大家認同嗎?
[00:12:56.000 --> 00:13:00.000]  當我們的政府能夠擁有關愛的心態
[00:13:00.000 --> 00:13:02.000]  作為它的背後動力的時候
[00:13:02.000 --> 00:13:06.000]  它就會能夠想市民所想
[00:13:06.000 --> 00:13:09.000]  就會急市民所急
[00:13:09.000 --> 00:13:12.000]  就會成為一個父母官
[00:13:12.000 --> 00:13:18.000]  能夠愛護自己的子民
[00:13:18.000 --> 00:13:21.000]  能夠在他們的執政期間
[00:13:21.000 --> 00:13:27.000]  推出更多的為民的德政和人政
[00:13:27.000 --> 00:13:28.000]  為什麼?
[00:13:28.000 --> 00:13:32.000]  因為愛心的動力是很重要的
[00:13:32.000 --> 00:13:34.000]  不是單單達到目標
[00:13:34.000 --> 00:13:38.000]  而是背後需要有愛心的動力
[00:13:38.000 --> 00:13:43.000]  能夠推駛到我們每一個人
[00:13:43.000 --> 00:13:45.000]  不單止是政府
[00:13:45.000 --> 00:13:46.000]  各位電視節目們
[00:13:46.000 --> 00:13:48.000]  今早你和我都是
[00:13:48.000 --> 00:13:51.000]  原來上帝讓你成為祂的兒女
[00:13:51.000 --> 00:13:54.000]  都是希望你在生活當中
[00:13:54.000 --> 00:13:58.000]  和其他人有些分別
[00:13:58.000 --> 00:14:01.000]  你有沒有記得耶穌在馬太福音說什麼?
[00:14:01.000 --> 00:14:03.000]  耶穌在馬太福音說了一句話
[00:14:03.000 --> 00:14:04.000]  很重要的
[00:14:04.000 --> 00:14:08.000]  祂說:你們是世上的什麼?
[00:14:08.000 --> 00:14:10.000]  光,是吧?
[00:14:10.000 --> 00:14:11.000]  這個光是怎樣的?
[00:14:11.000 --> 00:14:15.000]  「成造在山上,是不能」
[00:14:15.000 --> 00:14:17.000]  「隱藏的」
[00:14:17.000 --> 00:14:20.000]  我們的光放在檯面上
[00:14:20.000 --> 00:14:23.000]  也能夠照亮一家的人
[00:14:23.000 --> 00:14:26.000]  這些經文大家有印象嗎?
[00:14:26.000 --> 00:14:30.000]  怎樣能夠令基督徒的生命
[00:14:30.000 --> 00:14:32.000]  令信耶穌的人
[00:14:32.000 --> 00:14:38.000]  他的見證是很特別的呢?
[00:14:38.000 --> 00:14:41.000]  其中一個最大的秘訣
[00:14:41.000 --> 00:14:43.000]  就是我們的生活
[00:14:43.000 --> 00:14:44.000]  我們的工作
[00:14:44.000 --> 00:14:48.000]  我們和人相處當中
[00:14:48.000 --> 00:14:52.000]  我們有沒有關愛的心態在裡面?
[00:14:52.000 --> 00:14:54.000]  如果我們能夠擁有這種
[00:14:54.000 --> 00:14:56.000]  關愛的心態的時候
[00:14:56.000 --> 00:14:58.000]  你是很不同的
[00:14:58.000 --> 00:15:01.000]  你和人聊天、說話是很不同的
[00:15:01.000 --> 00:15:04.000]  你的態度會比較謙卑
[00:15:04.000 --> 00:15:06.000]  會比較溫和
[00:15:06.000 --> 00:15:10.000]  你不會覺得自己是高高在上
[00:15:10.000 --> 00:15:13.000]  你不會覺得自己很了不起
[00:15:13.000 --> 00:15:14.000]  你很差
[00:15:14.000 --> 00:15:15.000]  不會,為什麼?
[00:15:15.000 --> 00:15:17.000]  因為關愛的心態
[00:15:17.000 --> 00:15:22.000]  令你將自己變得更謙卑
[00:15:22.000 --> 00:15:26.000]  當你和人聊天的時候
[00:15:26.000 --> 00:15:30.000]  你會想多一點別人的需要
[00:15:30.000 --> 00:15:32.000]  多於想自己的需要
[00:15:32.000 --> 00:15:34.000]  為什麼?
[00:15:34.000 --> 00:15:37.000]  因為你有耶穌那種關愛的心
[00:15:37.000 --> 00:15:40.000]  所以你和弟兄姊妹相處的時候
[00:15:40.000 --> 00:15:43.000]  或者和弟兄姊妹一起合作
[00:15:43.000 --> 00:15:46.000]  去配搭、去侍奉的時候
[00:15:46.000 --> 00:15:49.000]  你那種著眼點
[00:15:49.000 --> 00:15:51.000]  你會放多一點
[00:15:51.000 --> 00:15:53.000]  在別人的需要那方面
[00:15:53.000 --> 00:15:56.000]  不是單單看自己的需要
[00:15:56.000 --> 00:15:59.000]  這是很不同的出發點
[00:15:59.000 --> 00:16:01.000]  大家認同嗎?
[00:16:01.000 --> 00:16:02.000]  所以你發覺到
[00:16:02.000 --> 00:16:05.000]  原來有這種關愛的心態
[00:16:05.000 --> 00:16:08.000]  是非常非常重要的
[00:16:08.000 --> 00:16:12.000]  大家記不記得
[00:16:12.000 --> 00:16:17.000]  在很多年前
[00:16:17.000 --> 00:16:21.000]  香港有個島叫做喜寧洲
[00:16:21.000 --> 00:16:23.000]  你們有沒有聽過這個島?
[00:16:23.000 --> 00:16:25.000]  這是一個孤島
[00:16:25.000 --> 00:16:27.000]  沒有人住
[00:16:27.000 --> 00:16:28.000]  但很多年前
[00:16:28.000 --> 00:16:32.000]  喜寧洲這個孤島住了什麼人?
[00:16:32.000 --> 00:16:35.000]  住了麻風的病人
[00:16:35.000 --> 00:16:36.000]  這班麻風病人
[00:16:36.000 --> 00:16:38.000]  在去到荔枝角醫院之前
[00:16:38.000 --> 00:16:43.000]  全部困在喜寧洲的孤島上
[00:16:43.000 --> 00:16:45.000]  弟兄姊妹們
[00:16:45.000 --> 00:16:48.000]  這個孤島有一個故事
[00:16:48.000 --> 00:16:50.000]  就是在這個孤島上
[00:16:50.000 --> 00:16:56.000]  原來有位牧師姓梁
[00:16:56.000 --> 00:17:03.000]  竟然每個星期都去喜寧洲
[00:17:03.000 --> 00:17:07.000]  探望這些麻風病人
[00:17:07.000 --> 00:17:08.000]  關心他們
[00:17:08.000 --> 00:17:10.000]  服侍他們
[00:17:10.000 --> 00:17:13.000]  有時和他們洗傷口
[00:17:13.000 --> 00:17:16.000]  有時和他們聊天
[00:17:16.000 --> 00:17:18.000]  更加重要的是
[00:17:18.000 --> 00:17:19.000]  這個牧師去到
[00:17:19.000 --> 00:17:20.000]  和他們講道
[00:17:20.000 --> 00:17:22.000]  你明白我的意思嗎?
[00:17:22.000 --> 00:17:23.000]  他一做
[00:17:23.000 --> 00:17:25.000]  你知不知道他做了幾年?
[00:17:25.000 --> 00:17:28.000]  一做就做了三十年
[00:17:28.000 --> 00:17:30.000]  在這個島上
[00:17:30.000 --> 00:17:32.000]  你說這位牧師
[00:17:32.000 --> 00:17:34.000]  令不令人敬佩?
[00:17:34.000 --> 00:17:35.000]  很令人敬佩
[00:17:35.000 --> 00:17:36.000]  一個孤島
[00:17:36.000 --> 00:17:37.000]  一個荒島
[00:17:37.000 --> 00:17:40.000]  交通很不方便的地方
[00:17:40.000 --> 00:17:41.000]  但這位牧師
[00:17:41.000 --> 00:17:43.000]  他不忘他的初心
[00:17:43.000 --> 00:17:46.000]  因為他知道上帝呼召他
[00:17:46.000 --> 00:17:49.000]  就是要關心這些麻風病人
[00:17:49.000 --> 00:17:51.000]  各位弟兄姊妹們
[00:17:51.000 --> 00:17:53.000]  德蘭修女的故事
[00:17:53.000 --> 00:17:55.000]  你們都聽過很多
[00:17:55.000 --> 00:17:56.000]  可能你會問
[00:17:56.000 --> 00:17:57.000]  牧師
[00:17:57.000 --> 00:17:58.000]  你說一些人物
[00:17:58.000 --> 00:18:01.000]  都好像很大人物
[00:18:01.000 --> 00:18:03.000]  好像很重要的人物
[00:18:03.000 --> 00:18:05.000]  我不過是一個
[00:18:05.000 --> 00:18:08.000]  很小的人物
[00:18:08.000 --> 00:18:09.000]  我很細微
[00:18:09.000 --> 00:18:12.000]  我很微小
[00:18:12.000 --> 00:18:14.000]  我做不到什麼大事
[00:18:14.000 --> 00:18:15.000]  其實不是
[00:18:15.000 --> 00:18:16.000]  各位弟兄姊妹們
[00:18:16.000 --> 00:18:17.000]  你是可以做到的
[00:18:17.000 --> 00:18:18.000]  為什麼?
[00:18:18.000 --> 00:18:20.000]  因為只要你擁有
[00:18:20.000 --> 00:18:24.000]  主耶穌那份愛
[00:18:24.000 --> 00:18:26.000]  就是你經歷了
[00:18:26.000 --> 00:18:28.000]  天父那份無比的愛
[00:18:28.000 --> 00:18:30.000]  感動了你之後
[00:18:30.000 --> 00:18:31.000]  你就能夠
[00:18:31.000 --> 00:18:34.000]  擁有這份關愛的動力
[00:18:34.000 --> 00:18:36.000]  去關心有需要的人
[00:18:36.000 --> 00:18:40.000]  所以你是可以做到的
[00:18:40.000 --> 00:18:42.000]  很簡單
[00:18:42.000 --> 00:18:44.000]  可能你去
[00:18:44.000 --> 00:18:49.000]  和一個人在電話裡聊天
[00:18:49.000 --> 00:18:51.000]  如果你有關愛的心
[00:18:51.000 --> 00:18:53.000]  你就能夠在電話裡聊天
[00:18:53.000 --> 00:18:55.000]  鼓勵到對方
[00:18:55.000 --> 00:18:56.000]  為什麼?
[00:18:56.000 --> 00:18:58.000]  因為你聽到對方的聲音
[00:18:58.000 --> 00:18:59.000]  是很低沉
[00:18:59.000 --> 00:19:02.000]  是很沒有心機
[00:19:02.000 --> 00:19:07.000]  是一個人很灰心
[00:19:07.000 --> 00:19:09.000]  但因為你有愛的緣故
[00:19:09.000 --> 00:19:12.000]  你就能夠在電話聊天中
[00:19:12.000 --> 00:19:14.000]  去關心他
[00:19:14.000 --> 00:19:16.000]  去鼓勵他
[00:19:16.000 --> 00:19:18.000]  和他同行
[00:19:18.000 --> 00:19:19.000]  這是什麼呢?
[00:19:19.000 --> 00:19:20.000]  這是很簡單
[00:19:20.000 --> 00:19:22.000]  在生活上很細微的事
[00:19:22.000 --> 00:19:24.000]  但你能否做到呢?
[00:19:24.000 --> 00:19:25.000]  你是可以做到的
[00:19:25.000 --> 00:19:28.000]  結果被你關心的那位朋友
[00:19:28.000 --> 00:19:31.000]  就感覺到你真的是一個
[00:19:31.000 --> 00:19:33.000]  很不同的朋友
[00:19:33.000 --> 00:19:34.000]  再久一點
[00:19:34.000 --> 00:19:38.000]  他知道因為你有耶穌基督的愛
[00:19:38.000 --> 00:19:41.000]  來關愛他
[00:19:41.000 --> 00:19:44.000]  所以你就吸引了他
[00:19:44.000 --> 00:19:47.000]  來主耶穌的面前
[00:19:47.000 --> 00:19:50.000]  又或者可能你在一些
[00:19:50.000 --> 00:19:52.000]  很細微的動作
[00:19:52.000 --> 00:19:54.000]  你每天都會做的
[00:19:54.000 --> 00:19:55.000]  你打開手機
[00:19:55.000 --> 00:19:58.000]  經常都會在群組裡
[00:19:58.000 --> 00:20:00.000]  你發訊息給對方
[00:20:00.000 --> 00:20:02.000]  你發訊息給對方
[00:20:02.000 --> 00:20:06.000]  如果你的內容是很正面的
[00:20:06.000 --> 00:20:08.000]  很鼓勵對方
[00:20:08.000 --> 00:20:11.000]  是很勵志的時候
[00:20:11.000 --> 00:20:13.000]  你雖然有一個短短的訊息
[00:20:13.000 --> 00:20:15.000]  但收到的人都得到什麼呢?
[00:20:15.000 --> 00:20:17.000]  很大的鼓勵
[00:20:17.000 --> 00:20:18.000]  各位頂尖的朋友們
[00:20:18.000 --> 00:20:20.000]  可能這些是很輕微
[00:20:20.000 --> 00:20:22.000]  很平常
[00:20:22.000 --> 00:20:23.000]  很簡單的動作
[00:20:23.000 --> 00:20:24.000]  其實你都可以做到的
[00:20:24.000 --> 00:20:31.000]  只要你擁有天父那份無比的愛
[00:20:31.000 --> 00:20:32.000]  感動到你
[00:20:32.000 --> 00:20:35.000]  你就能夠付諸行動
[00:20:35.000 --> 00:20:38.000]  也能夠作出犧牲
