
[00:00:00.000 --> 00:00:03.000]  各位大兄姐妹,早安!
[00:02:40.000 --> 00:02:45.000]  但他在自己身上也有軟弱
[00:02:45.000 --> 00:02:46.000]  為甚麼呢?
[00:02:46.000 --> 00:02:47.000]  因為他告訴大家
[00:02:47.000 --> 00:02:50.000]  他說在我身上有一根甚麼?
[00:02:50.000 --> 00:02:51.000]  刺
[00:02:51.000 --> 00:02:54.000]  這根刺厲害了
[00:02:54.000 --> 00:02:55.000]  看完節目
[00:02:55.000 --> 00:02:57.000]  說到這根刺
[00:02:57.000 --> 00:03:01.000]  你要記得保羅這樣描述
[00:03:01.000 --> 00:03:05.000]  是一個如意識或圖像化
[00:03:05.000 --> 00:03:07.000]  讓你多一點明白
[00:03:07.000 --> 00:03:08.000]  所以有一根刺
[00:03:08.000 --> 00:03:13.000]  讀到這裏不要想這根刺有多長
[00:03:13.000 --> 00:03:14.000]  有多粗
[00:03:14.000 --> 00:03:16.000]  有多尖
[00:03:16.000 --> 00:03:17.000]  刺下去有多痛
[00:03:17.000 --> 00:03:19.000]  不是這樣去想
[00:03:19.000 --> 00:03:20.000]  為甚麼呢?
[00:03:20.000 --> 00:03:21.000]  因為是如意識說
[00:03:21.000 --> 00:03:25.000]  原來保羅說我身上有一根刺
[00:03:25.000 --> 00:03:27.000]  實證是想告訴大家
[00:03:27.000 --> 00:03:31.000]  原來他身上有一個軟弱
[00:03:31.000 --> 00:03:33.000]  這個軟弱就像一根刺
[00:03:33.000 --> 00:03:35.000]  甚麼是軟弱呢?
[00:03:35.000 --> 00:03:37.000]  根據《解經家》的解釋
[00:03:37.000 --> 00:03:40.000]  保羅這根刺軟弱
[00:03:40.000 --> 00:03:44.000]  是指他患了眼疾
[00:03:44.000 --> 00:03:49.000]  為甚麼保羅會無緣無故患了眼疾呢?
[00:03:49.000 --> 00:03:51.000]  實證不是無緣無故
[00:03:51.000 --> 00:03:52.000]  是有原因的
[00:03:52.000 --> 00:03:53.000]  為甚麼呢?
[00:03:53.000 --> 00:03:58.000]  原來大家知道保羅為主的緣故
[00:03:58.000 --> 00:03:59.000]  傳福音
[00:03:59.000 --> 00:04:01.000]  建立教會
[00:04:01.000 --> 00:04:03.000]  但他經常被人攻擊
[00:04:03.000 --> 00:04:04.000]  受迫不
[00:04:04.000 --> 00:04:06.000]  又被人圍著他
[00:04:06.000 --> 00:04:07.000]  拉他去坐牢
[00:04:07.000 --> 00:04:09.000]  有沒有這些印象?
[00:04:09.000 --> 00:04:12.000]  特別有些人不肯接受福音的時候
[00:04:12.000 --> 00:04:17.000]  覺得福音令他們的生意不得興隆
[00:04:17.000 --> 00:04:19.000]  然後就抓保羅
[00:04:19.000 --> 00:04:21.000]  有沒有這樣的印象?
[00:04:21.000 --> 00:04:24.000]  所以保羅為主的緣故
[00:04:24.000 --> 00:04:27.000]  他坐牢的次數都很多
[00:04:27.000 --> 00:04:29.000]  一個人坐牢
[00:04:29.000 --> 00:04:33.000]  就跟眼疾有關係
[00:04:33.000 --> 00:04:36.000]  因為大家都知道
[00:04:36.000 --> 00:04:41.000]  監房的環境肯定不乾淨
[00:04:41.000 --> 00:04:43.000]  也不會很衛生
[00:04:43.000 --> 00:04:49.000]  再加上古時候坐牢的地方
[00:04:49.000 --> 00:04:53.000]  如果有一盞油燈
[00:04:53.000 --> 00:04:55.000]  都算很難得
[00:04:55.000 --> 00:04:57.000]  我想可能連油燈都沒有
[00:04:57.000 --> 00:04:58.000]  你明白嗎?
[00:04:58.000 --> 00:05:01.000]  只看天的日子
[00:05:01.000 --> 00:05:03.000]  天晴一點就看到光
[00:05:03.000 --> 00:05:05.000]  天暗就看不到
[00:05:05.000 --> 00:05:07.000]  如果保羅又好不幸
[00:05:07.000 --> 00:05:08.000]  人坐牢
[00:05:08.000 --> 00:05:09.000]  他坐牢
[00:05:09.000 --> 00:05:10.000]  他坐在內監
[00:05:10.000 --> 00:05:12.000]  就更加淪盡
[00:05:12.000 --> 00:05:13.000]  你明白我的意思嗎?
[00:05:13.000 --> 00:05:15.000]  就當作重犯般
[00:05:15.000 --> 00:05:17.000]  在這樣的時候
[00:05:17.000 --> 00:05:20.000]  更加沒有光線可以看到
[00:05:20.000 --> 00:05:27.000]  不過保羅有一個很明顯的習慣
[00:05:27.000 --> 00:05:30.000]  他喜歡閱讀
[00:05:30.000 --> 00:05:32.000]  很喜歡看書
[00:05:32.000 --> 00:05:34.000]  雖然當時沒有書可以看
[00:05:34.000 --> 00:05:36.000]  但有些洋卷
[00:05:36.000 --> 00:05:38.000]  你聽過洋卷嗎?
[00:05:38.000 --> 00:05:41.000]  字刻在洋卷上
[00:05:41.000 --> 00:05:42.000]  一卷卷的
[00:05:42.000 --> 00:05:48.000]  所以保羅對那些來探監的人說
[00:05:48.000 --> 00:05:50.000]  你們來探監的時候
[00:05:50.000 --> 00:05:51.000]  不用帶葡萄色
[00:05:51.000 --> 00:05:53.000]  不用帶利賓納
[00:05:53.000 --> 00:05:55.000]  都不用帶這些
[00:05:55.000 --> 00:05:56.000]  來探我的時候
[00:05:56.000 --> 00:05:58.000]  最重要帶什麼?
[00:05:58.000 --> 00:06:00.000]  我見外衣
[00:06:00.000 --> 00:06:01.000]  可能有點冷
[00:06:01.000 --> 00:06:05.000]  帶外衣和皮卷
[00:06:05.000 --> 00:06:07.000]  因為他很喜歡閱讀
[00:06:07.000 --> 00:06:10.000]  你知道光線不夠
[00:06:10.000 --> 00:06:14.000]  弄一弄眼睛
[00:06:14.000 --> 00:06:15.000]  是否受影響
[00:06:15.000 --> 00:06:17.000]  就受影響了
[00:06:17.000 --> 00:06:19.000]  保羅不單喜歡閱讀
[00:06:19.000 --> 00:06:23.000]  原來他也很喜歡寫書
[00:06:23.000 --> 00:06:26.000]  所以有好幾卷福音書
[00:06:26.000 --> 00:06:28.000]  稱為監獄書信
[00:06:28.000 --> 00:06:30.000]  大家有沒有印象?
[00:06:30.000 --> 00:06:31.000]  因為這個緣故
[00:06:31.000 --> 00:06:32.000]  又喜歡讀書
[00:06:32.000 --> 00:06:34.000]  又喜歡寫書
[00:06:34.000 --> 00:06:36.000]  但光線不夠
[00:06:36.000 --> 00:06:38.000]  久而久之
[00:06:38.000 --> 00:06:40.000]  他患上眼疾
[00:06:40.000 --> 00:06:42.000]  眼疾有多慘
[00:06:42.000 --> 00:06:44.000]  有多辛苦
[00:06:44.000 --> 00:06:46.000]  我想未患過
[00:06:46.000 --> 00:06:48.000]  真的不知道
[00:06:48.000 --> 00:06:50.000]  如果患過眼疾的人
[00:06:50.000 --> 00:06:54.000]  就明白眼疾是很辛苦
[00:06:54.000 --> 00:06:55.000]  很痛苦
[00:06:55.000 --> 00:06:56.000]  坐也不是
[00:06:56.000 --> 00:06:57.000]  走也不是
[00:06:57.000 --> 00:07:00.000]  想做什麼都做不到
[00:07:00.000 --> 00:07:01.000]  為什麼?
[00:07:01.000 --> 00:07:02.000]  眼睛張不開
[00:07:02.000 --> 00:07:04.000]  大家明白我的意思嗎?
[00:07:04.000 --> 00:07:06.000]  或者我簡單說說
[00:07:06.000 --> 00:07:08.000]  可能你會明白多一點
[00:07:08.000 --> 00:07:11.000]  大家有沒有試過眼瞼?
[00:07:11.000 --> 00:07:13.000]  眼瞼試過嗎?
[00:07:13.000 --> 00:07:15.000]  即是眼乾
[00:07:15.000 --> 00:07:20.000]  我現在明白
[00:07:20.000 --> 00:07:22.000]  女士們出街
[00:07:22.000 --> 00:07:25.000]  手袋多數有什麼呢?
[00:07:25.000 --> 00:07:27.000]  白花油
[00:07:27.000 --> 00:07:29.000]  棍籠油
[00:07:29.000 --> 00:07:31.000]  男士出街
[00:07:31.000 --> 00:07:34.000]  可能要帶眼藥水
[00:07:34.000 --> 00:07:37.000]  有沒有人帶眼藥水在身邊?
[00:07:37.000 --> 00:07:40.000]  有一次我這樣經歷
[00:07:40.000 --> 00:07:42.000]  開車在市區
[00:07:42.000 --> 00:07:45.000]  開回元朗
[00:07:45.000 --> 00:07:51.000]  誰不知走到丁馬大橋
[00:07:51.000 --> 00:07:55.000]  眼睛突然刺痛
[00:07:55.000 --> 00:07:57.000]  刺痛得不得了
[00:07:57.000 --> 00:08:00.000]  我知道這是眼瞼
[00:08:00.000 --> 00:08:02.000]  沒有眼淚水
[00:08:02.000 --> 00:08:04.000]  但你又開車在丁馬大橋
[00:08:04.000 --> 00:08:05.000]  你怎麼辦呢?
[00:08:05.000 --> 00:08:07.000]  停也停不到
[00:08:07.000 --> 00:08:09.000]  迫著什麼呢?
[00:08:09.000 --> 00:08:10.000]  一隻手拿著軚盤
[00:08:10.000 --> 00:08:12.000]  其實都危險駕駛
[00:08:12.000 --> 00:08:14.000]  另一隻手不斷
[00:08:14.000 --> 00:08:17.000]  希望有眼淚水出來
[00:08:17.000 --> 00:08:19.000]  舒服一下
[00:08:19.000 --> 00:08:21.000]  我開始明白
[00:08:21.000 --> 00:08:27.000]  少少眼瞼都令你很辛苦
[00:08:27.000 --> 00:08:29.000]  何況是眼窒
[00:08:29.000 --> 00:08:30.000]  大家明白嗎?
[00:08:30.000 --> 00:08:32.000]  所以對保羅來說
[00:08:32.000 --> 00:08:34.000]  他肯求主
[00:08:34.000 --> 00:08:38.000]  求主將病拿走
[00:08:38.000 --> 00:08:40.000]  他說有三次肯求主
[00:08:40.000 --> 00:08:42.000]  有沒有留意到?
[00:08:42.000 --> 00:08:43.000]  三次
[00:08:43.000 --> 00:08:46.000]  我相信保羅為這個病
[00:08:46.000 --> 00:08:49.000]  不是單單祈禱三次這麼少
[00:08:49.000 --> 00:08:51.000]  你試試自己不舒服
[00:08:51.000 --> 00:08:53.000]  發燒感冒傷風
[00:08:53.000 --> 00:08:56.000]  病了也不止祈三次
[00:08:56.000 --> 00:08:57.000]  你明白我的意思嗎?
[00:08:57.000 --> 00:08:59.000]  他說祈三次的意思是
[00:08:59.000 --> 00:09:02.000]  我有三次特別的祈禱
[00:09:02.000 --> 00:09:04.000]  這三次特別的祈禱
[00:09:04.000 --> 00:09:08.000]  可能我猜是禁食祈禱
[00:09:08.000 --> 00:09:11.000]  或者通宵祈禱
[00:09:11.000 --> 00:09:14.000]  或者不眠不休
[00:09:14.000 --> 00:09:16.000]  很懇切的祈禱
[00:09:16.000 --> 00:09:17.000]  好像求到主
[00:09:17.000 --> 00:09:18.000]  你真的要幫我
[00:09:18.000 --> 00:09:20.000]  不幫我我不行了
[00:09:20.000 --> 00:09:21.000]  我死定了
[00:09:21.000 --> 00:09:22.000]  你明白嗎?
[00:09:22.000 --> 00:09:24.000]  好像這樣的情況
[00:09:24.000 --> 00:09:27.000]  但三次很懇切
[00:09:27.000 --> 00:09:28.000]  很迫切的祈禱
[00:09:28.000 --> 00:09:30.000]  都不見效
[00:09:30.000 --> 00:09:31.000]  為什麼?
[00:09:31.000 --> 00:09:33.000]  根刺還在嗎?
[00:09:33.000 --> 00:09:35.000]  還繼續在
[00:09:35.000 --> 00:09:38.000]  真是很令人費解
[00:09:38.000 --> 00:09:41.000]  為什麼上帝不聽保羅的祈禱
[00:09:41.000 --> 00:09:43.000]  不將根刺拔走
[00:09:43.000 --> 00:09:45.000]  讓他可以暢暢快快
[00:09:45.000 --> 00:09:49.000]  有氣有力的侍奉上帝
[00:09:49.000 --> 00:09:50.000]  這樣就好了
[00:09:50.000 --> 00:09:52.000]  但是
[00:09:52.000 --> 00:09:56.000]  打回原狀
[00:09:56.000 --> 00:09:59.000]  根刺仍然都在
[00:09:59.000 --> 00:10:02.000]  所以我相信
[00:10:02.000 --> 00:10:09.000]  保羅當時的心情應該很低落
[00:10:09.000 --> 00:10:10.000]  為什麼呢?
[00:10:10.000 --> 00:10:11.000]  又有眼疾
[00:10:11.000 --> 00:10:12.000]  又不能醫好
[00:10:12.000 --> 00:10:14.000]  又影響他的生活
[00:10:14.000 --> 00:10:16.000]  上帝又不聽祈禱
[00:10:16.000 --> 00:10:19.000]  為什麼上帝這樣對待我呢?
[00:10:19.000 --> 00:10:20.000]  你明白我的意思嗎?
[00:10:20.000 --> 00:10:21.000]  很多時候
[00:10:21.000 --> 00:10:24.000]  人的情緒就出來了
[00:10:24.000 --> 00:10:28.000]  上帝我這麼好對你
[00:10:28.000 --> 00:10:29.000]  我又傳福音
[00:10:29.000 --> 00:10:30.000]  又聽你的話
[00:10:30.000 --> 00:10:31.000]  又建立教會
[00:10:31.000 --> 00:10:36.000]  為什麼你會這樣對待我呢?
[00:10:36.000 --> 00:10:37.000]  各位弟兄姊妹們
[00:10:37.000 --> 00:10:40.000]  這種情況很容易令我們
[00:10:40.000 --> 00:10:42.000]  怨天
[00:10:42.000 --> 00:10:44.000]  又人
[00:10:44.000 --> 00:10:48.000]  很容易令我們粉身碎骨
[00:10:48.000 --> 00:10:49.000]  為什麼呢?
[00:10:49.000 --> 00:10:51.000]  因為我們很不如意
[00:10:51.000 --> 00:10:53.000]  因為我們很冤枉
[00:10:53.000 --> 00:10:54.000]  我們不是做壞人
[00:10:54.000 --> 00:10:56.000]  也不是做壞事
[00:10:56.000 --> 00:10:58.000]  為什麼上帝這樣對待我們呢?
[00:10:58.000 --> 00:10:59.000]  各位弟兄姊妹們
[00:10:59.000 --> 00:11:02.000]  有這樣的想法是很正常的
[00:11:02.000 --> 00:11:04.000]  這種情緒就出來了
[00:11:04.000 --> 00:11:05.000]  不過
[00:11:05.000 --> 00:11:09.000]  奇在剛才陳全道讀到
[00:11:09.000 --> 00:11:11.000]  幾年間
[00:11:11.000 --> 00:11:12.000]  保羅說
[00:11:12.000 --> 00:11:14.000]  我為基督的緣故
[00:11:14.000 --> 00:11:18.000]  就以這些吉濫的不靈慾羞恥
[00:11:18.000 --> 00:11:23.000]  當為可喜樂的
[00:11:23.000 --> 00:11:24.000]  有沒有讀到這四個字?
[00:11:24.000 --> 00:11:26.000]  可喜樂的
[00:11:26.000 --> 00:11:28.000]  嘩!真是
[00:11:28.000 --> 00:11:30.000]  很不開心
[00:11:30.000 --> 00:11:33.000]  明明是很負面的
[00:11:33.000 --> 00:11:35.000]  很不開心的
[00:11:35.000 --> 00:11:36.000]  說得不好聽
[00:11:36.000 --> 00:11:38.000]  罵少半句都偷笑
[00:11:38.000 --> 00:11:39.000]  你明白我的意思嗎?
[00:11:39.000 --> 00:11:42.000]  為什麼上帝這樣對待我
[00:11:42.000 --> 00:11:44.000]  現在保羅竟然說
[00:11:44.000 --> 00:11:46.000]  將這些軟弱的吉濫
[00:11:46.000 --> 00:11:47.000]  當成什麼呢?
[00:11:47.000 --> 00:11:50.000]  可喜樂的
[00:11:50.000 --> 00:11:53.000]  我相信弟兄姊妹們都很想明白
[00:11:53.000 --> 00:11:54.000]  什麼原因
[00:11:54.000 --> 00:11:58.000]  令到保羅可以戰勝這些軟弱呢?
[00:11:58.000 --> 00:12:00.000]  我今早要跟大家說
[00:12:00.000 --> 00:12:02.000]  起碼有兩個原因
[00:12:02.000 --> 00:12:07.000]  是令到保羅對軟弱的體會
[00:12:07.000 --> 00:12:09.000]  與別不同
[00:12:09.000 --> 00:12:10.000]  第一
[00:12:10.000 --> 00:12:12.000]  他察覺到
[00:12:12.000 --> 00:12:14.000]  原來這個軟弱
[00:12:14.000 --> 00:12:16.000]  這根刺
[00:12:16.000 --> 00:12:18.000]  上帝還存在在我身上
[00:12:18.000 --> 00:12:23.000]  是因為要幫我去認識自己
[00:12:23.000 --> 00:12:25.000]  大家明白這個意思嗎?
[00:12:25.000 --> 00:12:28.000]  原來人很多時候
[00:12:28.000 --> 00:12:30.000]  都不是那麼認識自己
[00:12:30.000 --> 00:12:32.000]  看人很多時候
[00:12:32.000 --> 00:12:35.000]  很喜歡比較
[00:12:35.000 --> 00:12:37.000]  我高過你
[00:12:37.000 --> 00:12:39.000]  我大隻過你
[00:12:39.000 --> 00:12:41.000]  我靚過你
[00:12:41.000 --> 00:12:43.000]  我有錢過你
[00:12:43.000 --> 00:12:45.000]  人很多時候都這樣比較
[00:12:45.000 --> 00:12:48.000]  但人很多時候看不到自己的問題
[00:12:48.000 --> 00:12:50.000]  這是一個最大的問題
[00:12:50.000 --> 00:12:51.000]  除非什麼?
[00:12:51.000 --> 00:12:53.000]  有軟弱出現的時候
[00:12:53.000 --> 00:12:55.000]  他就看到自己的問題
[00:12:55.000 --> 00:12:58.000]  所以我在醫院探病
[00:12:58.000 --> 00:13:00.000]  做院務的時候
[00:13:00.000 --> 00:13:02.000]  我見到有不少的病人
[00:13:02.000 --> 00:13:05.000]  出院前後
[00:13:05.000 --> 00:13:07.000]  人有很大分別
[00:13:07.000 --> 00:13:09.000]  你相不相信?
[00:13:09.000 --> 00:13:11.000]  有些人沒有病之前
[00:13:11.000 --> 00:13:14.000]  又可以行,又可以吃,又可以睡
[00:13:14.000 --> 00:13:16.000]  又可以打
[00:13:16.000 --> 00:13:18.000]  什麼都可以的時候
[00:13:18.000 --> 00:13:21.000]  他真的不可味
[00:13:21.000 --> 00:13:23.000]  眼睛關在哪裡?
[00:13:23.000 --> 00:13:25.000]  關在這裡
[00:13:25.000 --> 00:13:27.000]  懂不懂看人?
[00:13:27.000 --> 00:13:29.000]  不懂看人
[00:13:29.000 --> 00:13:32.000]  不過當他
[00:13:32.000 --> 00:13:34.000]  不知為何
[00:13:34.000 --> 00:13:37.000]  突然之間手腳冰冷
[00:13:37.000 --> 00:13:39.000]  出汗
[00:13:39.000 --> 00:13:41.000]  個人發燒
[00:13:41.000 --> 00:13:43.000]  個人就淚滴
[00:13:43.000 --> 00:13:45.000]  這樣的時候
[00:13:45.000 --> 00:13:47.000]  被人送進醫院
[00:13:47.000 --> 00:13:50.000]  睡在病床上
[00:13:50.000 --> 00:13:52.000]  那時候
[00:13:52.000 --> 00:13:55.000]  就真的什麼都不行
[00:13:55.000 --> 00:13:57.000]  大家明白嗎?
[00:13:57.000 --> 00:13:59.000]  在這種情況下
[00:13:59.000 --> 00:14:01.000]  我發覺不少病人
[00:14:01.000 --> 00:14:03.000]  開始看自己
[00:14:03.000 --> 00:14:05.000]  看得比較客觀一點
[00:14:05.000 --> 00:14:07.000]  你相不相信?
[00:14:07.000 --> 00:14:09.000]  看自己
[00:14:09.000 --> 00:14:14.000]  看得比較合乎中度一點
[00:14:14.000 --> 00:14:18.000]  因為他不覺得自己是天上有地下無
[00:14:18.000 --> 00:14:20.000]  他會發覺自己
[00:14:20.000 --> 00:14:23.000]  原來我也有軟弱
[00:14:23.000 --> 00:14:25.000]  所以我見過不少病人
[00:14:25.000 --> 00:14:27.000]  大病一場之後
[00:14:27.000 --> 00:14:29.000]  不知為何
[00:14:29.000 --> 00:14:31.000]  兩夫妻的關係好轉
[00:14:31.000 --> 00:14:33.000]  你有沒有見過這種情形?
[00:14:33.000 --> 00:14:35.000]  大病一場之後
[00:14:35.000 --> 00:14:37.000]  出院之後
[00:14:37.000 --> 00:14:41.000]  那些兄弟姐妹
[00:14:41.000 --> 00:14:43.000]  大家的關係
[00:14:43.000 --> 00:14:45.000]  好像拉近了一點
[00:14:45.000 --> 00:14:47.000]  你相不相信?
[00:14:47.000 --> 00:14:49.000]  原來是真的
[00:14:49.000 --> 00:14:51.000]  一個人病了之後
[00:14:51.000 --> 00:14:53.000]  出院之後
[00:14:53.000 --> 00:14:55.000]  開始檢視自己
[00:14:55.000 --> 00:14:58.000]  開始檢討自己
[00:14:58.000 --> 00:15:01.000]  我為什麼和人的關係這麼差?
[00:15:01.000 --> 00:15:04.000]  我為什麼經常插嘴
[00:15:04.000 --> 00:15:08.000]  又不能輸
[00:15:08.000 --> 00:15:09.000]  你明白我的意思嗎?
[00:15:09.000 --> 00:15:11.000]  有些人是不能輸的
[00:15:11.000 --> 00:15:12.000]  我見過這些人
[00:15:12.000 --> 00:15:14.000]  他姓吳叫輸得
[00:15:14.000 --> 00:15:18.000]  就是要贏你
[00:15:18.000 --> 00:15:21.000]  但是病完之後
[00:15:21.000 --> 00:15:23.000]  他發現自己的軟弱
[00:15:23.000 --> 00:15:24.000]  他知道
[00:15:24.000 --> 00:15:28.000]  我不過是血肉之軀
[00:15:28.000 --> 00:15:31.000]  何德何能呢?
[00:15:31.000 --> 00:15:33.000]  大家就發覺到
[00:15:33.000 --> 00:15:36.000]  原來上帝透過軟弱
[00:15:36.000 --> 00:15:37.000]  其中一個目的
[00:15:37.000 --> 00:15:41.000]  是要幫我們認識自己
[00:15:41.000 --> 00:15:42.000]  各位頂智媒們
[00:15:42.000 --> 00:15:44.000]  在疫情當中
[00:15:44.000 --> 00:15:47.000]  今次的新冠病毒
[00:15:47.000 --> 00:15:49.000]  你發覺自己很多事情
[00:15:49.000 --> 00:15:53.000]  想做都做不到
[00:15:53.000 --> 00:15:54.000]  你想去旅行
[00:15:54.000 --> 00:15:55.000]  去不去到?
[00:15:55.000 --> 00:15:56.000]  你想坐飛機
[00:15:56.000 --> 00:15:58.000]  能不能飛?
[00:15:58.000 --> 00:16:00.000]  什麼都不行
[00:16:00.000 --> 00:16:01.000]  頂智媒們
[00:16:01.000 --> 00:16:03.000]  差點連出門都不行
[00:16:03.000 --> 00:16:05.000]  是吧?
[00:16:05.000 --> 00:16:06.000]  好像香港政府
[00:16:06.000 --> 00:16:08.000]  還讓我們出門
[00:16:08.000 --> 00:16:10.000]  如果限什麼令
[00:16:10.000 --> 00:16:11.000]  禁什麼令
[00:16:11.000 --> 00:16:12.000]  禁什麼令
[00:16:12.000 --> 00:16:15.000]  連門口都出不了
[00:16:15.000 --> 00:16:17.000]  我兒子在美國
[00:16:17.000 --> 00:16:18.000]  試過有一段時間
[00:16:18.000 --> 00:16:20.000]  連門口都出不了
[00:16:20.000 --> 00:16:22.000]  各位頂智媒們
[00:16:22.000 --> 00:16:24.000]  你發覺人
[00:16:24.000 --> 00:16:26.000]  是否真的在軟弱當中
[00:16:26.000 --> 00:16:30.000]  看到原來我不過是一個
[00:16:30.000 --> 00:16:32.000]  很普通的人
[00:16:32.000 --> 00:16:33.000]  是吧?
[00:16:33.000 --> 00:16:35.000]  所以保羅明白
[00:16:35.000 --> 00:16:37.000]  為什麼上帝將那根刺
[00:16:37.000 --> 00:16:39.000]  仍然放在他身上
[00:16:39.000 --> 00:16:42.000]  第二個原因
[00:16:42.000 --> 00:16:45.000]  為什麼上帝不拔走那根刺呢?
[00:16:45.000 --> 00:16:47.000]  我相信因為
[00:16:47.000 --> 00:16:50.000]  上帝透過那根刺
[00:16:50.000 --> 00:16:54.000]  要讓保羅放下自己
[00:16:54.000 --> 00:16:55.000]  明白嗎?
[00:16:55.000 --> 00:16:56.000]  放下自己
[00:16:56.000 --> 00:16:57.000]  放下自己什麼?
[00:16:57.000 --> 00:16:59.000]  放下自己的執著
[00:16:59.000 --> 00:17:00.000]  是吧?
[00:17:00.000 --> 00:17:02.000]  放下自己的強項
[00:17:02.000 --> 00:17:04.000]  人是很有趣的
[00:17:04.000 --> 00:17:07.000]  人人都很喜歡抓住一些東西
[00:17:07.000 --> 00:17:08.000]  明白嗎?
[00:17:08.000 --> 00:17:09.000]  有什麼就抓什麼
[00:17:09.000 --> 00:17:11.000]  有些人很貪心
[00:17:11.000 --> 00:17:13.000]  尤其是錢
[00:17:13.000 --> 00:17:14.000]  抓得緊緊的
[00:17:14.000 --> 00:17:18.000]  想著有錢人就很有安全感
[00:17:18.000 --> 00:17:22.000]  人人都抓住一些自己的強項
[00:17:22.000 --> 00:17:24.000]  自己的優點
[00:17:24.000 --> 00:17:26.000]  自己的執著
[00:17:26.000 --> 00:17:29.000]  所以保羅告訴別人
[00:17:29.000 --> 00:17:36.000]  我是純種的希伯來人
[00:17:36.000 --> 00:17:37.000]  猶太人
[00:17:37.000 --> 00:17:38.000]  為什麼?
[00:17:38.000 --> 00:17:42.000]  因為我是希伯來人所生的希伯來人
[00:17:42.000 --> 00:17:45.000]  我第八天就受國禮
[00:17:45.000 --> 00:17:46.000]  厲害吧?
[00:17:46.000 --> 00:17:48.000]  我從小就明白律法
[00:17:48.000 --> 00:17:49.000]  律例典章
[00:17:49.000 --> 00:17:50.000]  厲害吧?
[00:17:50.000 --> 00:17:53.000]  我受教於加瑪列門下
[00:17:53.000 --> 00:17:56.000]  在麻省哈佛畢業
[00:17:56.000 --> 00:17:58.000]  很厲害吧?
[00:17:58.000 --> 00:18:02.000]  我很熱心迫不及待教會
[00:18:02.000 --> 00:18:04.000]  厲不厲害?
[00:18:04.000 --> 00:18:05.000]  很厲害
[00:18:05.000 --> 00:18:08.000]  後來我悔改信主之後
[00:18:08.000 --> 00:18:11.000]  大馬色路上主向我顯現
