
[00:00:00.000 --> 00:00:03.000]  我們一起同心去祈禱
[00:04:31.000 --> 00:04:34.000]  不過未必很清楚
[00:04:34.000 --> 00:04:38.000]  知道基督教的預定論
[00:04:38.000 --> 00:04:40.000]  Predestination
[00:04:40.000 --> 00:04:45.000]  和希臘哲學裏面的決定論
[00:04:45.000 --> 00:04:47.000]  Determinism
[00:04:47.000 --> 00:04:49.000]  有什麼根本上的分別
[00:04:49.000 --> 00:04:53.000]  因為在希臘哲學裏面的決定論
[00:04:53.000 --> 00:04:55.000]  Determinism
[00:04:55.000 --> 00:04:57.000]  是有一種悲劇的意識
[00:04:57.000 --> 00:04:59.000]  就好像神明
[00:04:59.000 --> 00:05:03.000]  總是和人作對
[00:05:03.000 --> 00:05:05.000]  希臘神話中
[00:05:05.000 --> 00:05:07.000]  有一個故事
[00:05:07.000 --> 00:05:09.000]  就是西西弗斯
[00:05:09.000 --> 00:05:11.000]  Sisyphus
[00:05:11.000 --> 00:05:13.000]  他被懲罰
[00:05:13.000 --> 00:05:17.000]  他要將石頭推上山
[00:05:17.000 --> 00:05:19.000]  每一次
[00:05:19.000 --> 00:05:22.000]  當他推石頭到山頂的時候
[00:05:22.000 --> 00:05:25.000]  石頭又會滾回山上
[00:05:25.000 --> 00:05:27.000]  西西弗斯
[00:05:27.000 --> 00:05:29.000]  他就要重重複複地
[00:05:29.000 --> 00:05:31.000]  將石頭推上山
[00:05:31.000 --> 00:05:33.000]  又滾回山上
[00:05:33.000 --> 00:05:35.000]  又推上山
[00:05:35.000 --> 00:05:38.000]  這些動作是重重複複的
[00:05:38.000 --> 00:05:41.000]  這個故事就形容
[00:05:41.000 --> 00:05:44.000]  他的人生是一個悲劇的人生
[00:05:44.000 --> 00:05:47.000]  所以你看希臘的神話故事
[00:05:47.000 --> 00:05:49.000]  是有很多悲劇的英雄
[00:05:49.000 --> 00:05:53.000]  故事的主題其實是天意弄人
[00:05:53.000 --> 00:05:56.000]  很多很多年前
[00:05:56.000 --> 00:05:58.000]  有一套電視劇
[00:05:58.000 --> 00:06:01.000]  叫做亞信的故事
[00:06:01.000 --> 00:06:04.000]  主題曲第一句就說
[00:06:04.000 --> 00:06:06.000]  命運是對手
[00:06:06.000 --> 00:06:08.000]  永不低頭
[00:06:08.000 --> 00:06:12.000]  我認為這是亞洲版本的決定論
[00:06:12.000 --> 00:06:14.000]  Determinism
[00:06:14.000 --> 00:06:17.000]  命運是作弄人的
[00:06:17.000 --> 00:06:20.000]  值得我們去問的時候
[00:06:20.000 --> 00:06:22.000]  我們的人生
[00:06:22.000 --> 00:06:26.000]  是不是被命運作弄呢?
[00:06:26.000 --> 00:06:28.000]  如果宇宙中間有神
[00:06:28.000 --> 00:06:30.000]  這位神
[00:06:30.000 --> 00:06:33.000]  是不是又是天道英才呢?
[00:06:33.000 --> 00:06:37.000]  因為我們看電影經常有這些題材
[00:06:37.000 --> 00:06:38.000]  好了
[00:06:38.000 --> 00:06:41.000]  貼在羅尼加前書第五章第九節就說
[00:06:41.000 --> 00:06:44.000]  因為神不是預定我們受刑
[00:06:44.000 --> 00:06:49.000]  乃是預定我們藉著我們主耶穌基督得救
[00:06:49.000 --> 00:06:51.000]  神不是預定來懲罰我們的
[00:06:51.000 --> 00:06:54.000]  不是預定我們去受苦的
[00:06:54.000 --> 00:06:59.000]  乃是預定我們藉著耶穌基督來得救的
[00:06:59.000 --> 00:07:03.000]  請大家留心這節經文
[00:07:03.000 --> 00:07:05.000]  我們一起去思想
[00:07:05.000 --> 00:07:08.000]  當我們遇到挫折
[00:07:08.000 --> 00:07:10.000]  苦難的時候
[00:07:10.000 --> 00:07:13.000]  我們是不應該埋怨神的
[00:07:13.000 --> 00:07:16.000]  我們是赤身出於無胎
[00:07:16.000 --> 00:07:19.000]  亦赤身歸為塵土
[00:07:19.000 --> 00:07:22.000]  我們根本一無所有
[00:07:22.000 --> 00:07:26.000]  我們由出生到死亡之間
[00:07:26.000 --> 00:07:32.000]  我們每一個人都努力為自己增添很多很多
[00:07:32.000 --> 00:07:35.000]  我們稱為心愛的物
[00:07:35.000 --> 00:07:38.000]  我們覺得失去一些心愛的物
[00:07:38.000 --> 00:07:40.000]  是會很失望的
[00:07:40.000 --> 00:07:43.000]  當我們失去健康
[00:07:43.000 --> 00:07:45.000]  就更失望
[00:07:45.000 --> 00:07:47.000]  如果我們失去親人朋友
[00:07:47.000 --> 00:07:49.000]  亦會很失望
[00:07:49.000 --> 00:07:51.000]  因為有感情
[00:07:51.000 --> 00:07:55.000]  災難、患難、苦難、痛苦
[00:07:55.000 --> 00:07:57.000]  我們可以說
[00:07:57.000 --> 00:08:00.000]  一方面是客觀的事情
[00:08:00.000 --> 00:08:03.000]  有件事我們才會有這種感受
[00:08:03.000 --> 00:08:05.000]  另一方面
[00:08:05.000 --> 00:08:07.000]  你可以說
[00:08:07.000 --> 00:08:10.000]  是我們心裏有患難的感受
[00:08:10.000 --> 00:08:13.000]  所以有外面的
[00:08:13.000 --> 00:08:15.000]  亦有裏面的
[00:08:15.000 --> 00:08:16.000]  兩個層面
[00:08:16.000 --> 00:08:19.000]  在新冠狀病毒威脅下
[00:08:19.000 --> 00:08:24.000]  我們會感覺到災難、患難、苦難、痛苦
[00:08:24.000 --> 00:08:26.000]  我們生活出現了變化
[00:08:26.000 --> 00:08:28.000]  內心感到無力
[00:08:28.000 --> 00:08:32.000]  最近有一些目者和弟兄姊妹跟我分享
[00:08:32.000 --> 00:08:34.000]  早一段時間
[00:08:34.000 --> 00:08:36.000]  他們滿懷希望
[00:08:36.000 --> 00:08:38.000]  因為以為疫情好轉
[00:08:38.000 --> 00:08:43.000]  教會漸漸可以恢復現場崇拜
[00:08:43.000 --> 00:08:47.000]  特別有些教會老人家比較多
[00:08:47.000 --> 00:08:50.000]  他們因為不習慣上網
[00:08:50.000 --> 00:08:53.000]  他們很渴望見面
[00:08:53.000 --> 00:08:55.000]  很渴望聊天
[00:08:55.000 --> 00:08:57.000]  所以很開心
[00:08:57.000 --> 00:09:00.000]  但不久後我們聽到傳聞
[00:09:00.000 --> 00:09:02.000]  教會要煞車
[00:09:02.000 --> 00:09:06.000]  因為疫情變化了
[00:09:06.000 --> 00:09:09.000]  對很多目者來說
[00:09:09.000 --> 00:09:12.000]  他們都覺得打亂了陣腳
[00:09:12.000 --> 00:09:16.000]  因為已經想著如何恢復正常的教會生活
[00:09:16.000 --> 00:09:18.000]  但弟兄姊妹都是一樣
[00:09:18.000 --> 00:09:19.000]  等了這麼久
[00:09:19.000 --> 00:09:22.000]  現在又說要用Zoom
[00:09:22.000 --> 00:09:26.000]  都不知道何時才能見面
[00:09:26.000 --> 00:09:28.000]  那種感受落差
[00:09:28.000 --> 00:09:30.000]  很不開心
[00:09:30.000 --> 00:09:32.000]  很無奈
[00:09:32.000 --> 00:09:35.000]  現在都不知道還要等多久
[00:09:35.000 --> 00:09:38.000]  接下來前書五章九節說
[00:09:38.000 --> 00:09:40.000]  因為神不是預定我們受刑
[00:09:40.000 --> 00:09:43.000]  是預定我們藉著耶穌基督得救
[00:09:43.000 --> 00:09:47.000]  所以我勉勵大家
[00:09:47.000 --> 00:09:48.000]  記住
[00:09:48.000 --> 00:09:53.000]  神不是預定我們承受新冠狀病毒的痛苦
[00:09:53.000 --> 00:09:57.000]  是預定我們在基督耶穌裡面得救
[00:09:57.000 --> 00:10:00.000]  你可能說我如何應付
[00:10:00.000 --> 00:10:03.000]  我自己和大家一樣
[00:10:03.000 --> 00:10:09.000]  每天都會受外在的事影響感受
[00:10:09.000 --> 00:10:11.000]  情緒可以起起伏伏
[00:10:11.000 --> 00:10:13.000]  每個人都是一樣
[00:10:13.000 --> 00:10:15.000]  不過
[00:10:15.000 --> 00:10:17.000]  我們可以選擇
[00:10:17.000 --> 00:10:19.000]  就是去祈禱
[00:10:19.000 --> 00:10:24.000]  求神讓我們能夠去處理
[00:10:24.000 --> 00:10:26.000]  或者控制
[00:10:26.000 --> 00:10:29.000]  我們自己的情緒
[00:10:29.000 --> 00:10:32.000]  因為我們如果不開心
[00:10:32.000 --> 00:10:35.000]  我們覺得沒有動力
[00:10:35.000 --> 00:10:39.000]  我們其實是在消耗我們的時間
[00:10:39.000 --> 00:10:43.000]  又或者我們會令到身邊的人
[00:10:43.000 --> 00:10:45.000]  添一些煩惱
[00:10:45.000 --> 00:10:49.000]  倒不如我們更加祈禱
[00:10:49.000 --> 00:10:54.000]  求神讓我們善用每一分一秒
[00:10:54.000 --> 00:10:56.000]  去做可以做的事
[00:10:56.000 --> 00:10:59.000]  因為時光飛逝
[00:10:59.000 --> 00:11:03.000]  我經歷一段時間都覺得很混亂
[00:11:03.000 --> 00:11:06.000]  生活真的很不正常
[00:11:06.000 --> 00:11:08.000]  但是後來想想
[00:11:08.000 --> 00:11:10.000]  如果這樣下去不是辦法
[00:11:10.000 --> 00:11:12.000]  所以很認真的祈禱
[00:11:12.000 --> 00:11:14.000]  我又很感謝神
[00:11:14.000 --> 00:11:18.000]  我又發覺神真的聽我們的祈禱
[00:11:18.000 --> 00:11:23.000]  結果可以自己恢復正常
[00:11:23.000 --> 00:11:27.000]  雖然外在的生活不正常
[00:11:27.000 --> 00:11:32.000]  我們現在的情況都常態化了
[00:11:32.000 --> 00:11:37.000]  但是我們自己調節到生活正常都可以
[00:11:37.000 --> 00:11:42.000]  可以不受外在的環境影響你那麼多
[00:11:42.000 --> 00:11:44.000]  所以我都很感謝神
[00:11:44.000 --> 00:11:49.000]  每一天我都數著做了什麼
[00:11:49.000 --> 00:11:51.000]  多讀聖經
[00:11:51.000 --> 00:11:56.000]  將你看聖經的成果寫下來
[00:11:56.000 --> 00:11:58.000]  然後跟別人分享
[00:11:58.000 --> 00:12:01.000]  我見到很多弟兄姊妹都是這樣
[00:12:01.000 --> 00:12:03.000]  他們在WhatsApp群組裡
[00:12:03.000 --> 00:12:08.000]  分享很多有造就性的文章
[00:12:08.000 --> 00:12:10.000]  非常非常好
[00:12:10.000 --> 00:12:13.000]  近來因為早一段時間
[00:12:13.000 --> 00:12:14.000]  七月底
[00:12:14.000 --> 00:12:18.000]  全灣葵青區有他的培靈會
[00:12:18.000 --> 00:12:21.000]  我認識的傳道人都很忙
[00:12:21.000 --> 00:12:25.000]  八月有港九培靈研經大會
[00:12:25.000 --> 00:12:27.000]  我認識的弟兄
[00:12:27.000 --> 00:12:29.000]  他幫忙做翻譯
[00:12:29.000 --> 00:12:32.000]  還從廣東話翻譯到普通話
[00:12:32.000 --> 00:12:34.000]  聽聞大家很欣賞他
[00:12:34.000 --> 00:12:38.000]  我想大家可以用時間
[00:12:38.000 --> 00:12:40.000]  在這方面
[00:12:40.000 --> 00:12:43.000]  有人說
[00:12:43.000 --> 00:12:45.000]  從早看到晚
[00:12:45.000 --> 00:12:48.000]  由研經會到培靈會
[00:12:48.000 --> 00:12:50.000]  都是一個很豐盛的筵席
[00:12:50.000 --> 00:12:52.000]  第二部分我想說的是
[00:12:52.000 --> 00:12:54.000]  患難是擺在面前的
[00:12:54.000 --> 00:12:56.000]  我以下所說的
[00:12:56.000 --> 00:12:58.000]  是有經文的根據
[00:12:58.000 --> 00:13:02.000]  我會告訴你為什麼我會這樣解釋
[00:13:02.000 --> 00:13:06.000]  在《貼薩羅尼加前書三章三節》說
[00:13:06.000 --> 00:13:10.000]  免得有人被豬搬的患難搖動
[00:13:10.000 --> 00:13:12.000]  因為你們自己知道
[00:13:12.000 --> 00:13:14.000]  我們受患難
[00:13:14.000 --> 00:13:16.000]  原是命定的
[00:13:16.000 --> 00:13:18.000]  是什麼意思呢?
[00:13:18.000 --> 00:13:21.000]  我們要看經文的背景
[00:13:21.000 --> 00:13:25.000]  《貼薩羅尼加前書三章三節》說
[00:13:25.000 --> 00:13:27.000]  我們既不能再忍
[00:13:27.000 --> 00:13:31.000]  就願意獨自等在雅典
[00:13:31.000 --> 00:13:33.000]  打發我們的兄弟
[00:13:33.000 --> 00:13:35.000]  在基督福音上
[00:13:35.000 --> 00:13:38.000]  作神執事的提摩太前去
[00:13:38.000 --> 00:13:40.000]  去兼顧你們
[00:13:40.000 --> 00:13:42.000]  並在你們所信的道上
[00:13:42.000 --> 00:13:44.000]  勸慰你們
[00:13:44.000 --> 00:13:47.000]  為什麼保羅不能再忍呢?
[00:13:47.000 --> 00:13:49.000]  因為保羅
[00:13:49.000 --> 00:13:52.000]  他在離開《貼薩羅尼加》之後
[00:13:52.000 --> 00:13:55.000]  有猶太人去迫害教會
[00:13:55.000 --> 00:13:58.000]  《貼薩羅尼加》的弟兄姊妹
[00:13:58.000 --> 00:14:00.000]  他面對很多衝擊
[00:14:00.000 --> 00:14:02.000]  所以保羅就說
[00:14:02.000 --> 00:14:04.000]  去猜險提摩太
[00:14:04.000 --> 00:14:06.000]  去貼薩羅尼加教會
[00:14:06.000 --> 00:14:08.000]  去兼顧這班弟兄姊妹
[00:14:08.000 --> 00:14:11.000]  保羅所指的患難是什麼呢?
[00:14:11.000 --> 00:14:13.000]  是主要猶太人
[00:14:13.000 --> 00:14:15.000]  去敵視那些
[00:14:15.000 --> 00:14:19.000]  傳耶穌基督福音的弟兄姊妹
[00:14:19.000 --> 00:14:21.000]  不是後來羅馬帝國
[00:14:21.000 --> 00:14:23.000]  去迫害信徒的行動
[00:14:23.000 --> 00:14:26.000]  其實《新約聖經》有不同的時期
[00:14:26.000 --> 00:14:27.000]  不同
[00:14:27.000 --> 00:14:29.000]  大大小小的迫害都有
[00:14:29.000 --> 00:14:31.000]  命定這個詞
[00:14:31.000 --> 00:14:33.000]  希利文是matter(有關)
[00:14:33.000 --> 00:14:36.000]  《新約聖經》出現了24詞
[00:14:36.000 --> 00:14:38.000]  是說不同的情況
[00:14:38.000 --> 00:14:41.000]  值得討論的問題是
[00:14:41.000 --> 00:14:45.000]  究竟matter(有關)這個詞
[00:14:45.000 --> 00:14:47.000]  是應該譯作命定
[00:14:47.000 --> 00:14:50.000]  還是事情就是這樣發生呢?
[00:14:50.000 --> 00:14:54.000]  以下我舉一批經文給大家
[00:14:54.000 --> 00:14:56.000]  讓你了解一下
[00:14:56.000 --> 00:14:57.000]  究竟是什麼回事
[00:14:57.000 --> 00:15:02.000]  首先是路加福音第二章第34節
[00:15:02.000 --> 00:15:05.000]  西面為他們祝福
[00:15:05.000 --> 00:15:09.000]  又對孩子的母親瑪利亞說
[00:15:09.000 --> 00:15:11.000]  「這孩子彼立」
[00:15:11.000 --> 00:15:15.000]  是要叫以色列中許多人跌倒
[00:15:15.000 --> 00:15:17.000]  許多人興起
[00:15:17.000 --> 00:15:19.000]  又要作偽旁話柄
[00:15:19.000 --> 00:15:23.000]  叫許多人心裡的異念顯露出來
[00:15:23.000 --> 00:15:27.000]  你自己的心也都像刀刺頭一樣
[00:15:27.000 --> 00:15:28.000]  彼立
[00:15:28.000 --> 00:15:34.000]  「彼立」這個字可以譯作上帝命定
[00:15:34.000 --> 00:15:38.000]  但也可以譯作「被建立」
[00:15:38.000 --> 00:15:39.000]  剛才那裡不是「被立」
[00:15:39.000 --> 00:15:41.000]  那個字就是這裡了
[00:15:41.000 --> 00:15:42.000]  就是這個字
[00:15:42.000 --> 00:15:44.000]  另一段經文就是
[00:15:44.000 --> 00:15:48.000]  《馬太福音》第28章第6節
[00:15:48.000 --> 00:15:50.000]  「他不在這裡
[00:15:50.000 --> 00:15:54.000]  照他所說的已經復活了
[00:15:54.000 --> 00:15:58.000]  請門來看安放主的地方」
[00:15:58.000 --> 00:16:01.000]  「安放」是「Akaito」
[00:16:01.000 --> 00:16:04.000]  又可以譯作上帝命定的意思
[00:16:04.000 --> 00:16:07.000]  但也可以是很平實的
[00:16:07.000 --> 00:16:10.000]  「被放在那裡」的意思
[00:16:10.000 --> 00:16:12.000]  有兩個意思都可以
[00:16:12.000 --> 00:16:13.000]  另一段經文
[00:16:13.000 --> 00:16:16.000]  《路加福音》第3章第9節
[00:16:16.000 --> 00:16:20.000]  「現在虎子已經放在樹根上
[00:16:20.000 --> 00:16:24.000]  凡不見好果子的樹就撼下來
[00:16:24.000 --> 00:16:26.000]  凋在火裡」
[00:16:26.000 --> 00:16:28.000]  「放在」「Kaitai」
[00:16:28.000 --> 00:16:31.000]  也可以譯作上帝命定的意思
[00:16:31.000 --> 00:16:34.000]  但也可以很平實的
[00:16:34.000 --> 00:16:37.000]  「就是放在那裡」
[00:16:37.000 --> 00:16:41.000]  而《帖撒羅尼加前書》第3章第3節
[00:16:41.000 --> 00:16:44.000]  「免得有人被豬般患難搖動
[00:16:44.000 --> 00:16:46.000]  因為你們自己知道
[00:16:46.000 --> 00:16:50.000]  我們受患難原是命定的」
[00:16:50.000 --> 00:16:55.000]  在這裡我看了這麼多節經文
[00:16:55.000 --> 00:16:58.000]  再看《上文下理》
[00:16:58.000 --> 00:17:01.000]  我覺得這節經文
[00:17:01.000 --> 00:17:03.000]  其實可以譯作
[00:17:03.000 --> 00:17:08.000]  患難原是放在我們面前的
[00:17:08.000 --> 00:17:09.000]  可以這樣譯
[00:17:09.000 --> 00:17:11.000]  為什麼我這樣說呢?
[00:17:11.000 --> 00:17:13.000]  譯那一節很重要的經文
[00:17:13.000 --> 00:17:16.000]  就是希伯來書第12章第2節
[00:17:16.000 --> 00:17:21.000]  「仰望為我們信心創始成中的耶穌
[00:17:21.000 --> 00:17:24.000]  他因那擺在面前的喜樂
[00:17:24.000 --> 00:17:26.000]  就輕看羞辱
[00:17:26.000 --> 00:17:29.000]  忍受了十字架的苦難
[00:17:29.000 --> 00:17:32.000]  便坐在神寶座的右邊」
[00:17:32.000 --> 00:17:34.000]  「擺在前面」
[00:17:34.000 --> 00:17:37.000]  Proclimenes這個字的字根
[00:17:37.000 --> 00:17:39.000]  Prokaitai
[00:17:39.000 --> 00:17:42.000]  Pro的意思是「預先」
[00:17:42.000 --> 00:17:45.000]  Prokaitai可以譯作什麼呢?
[00:17:45.000 --> 00:17:47.000]  是「預先安排」
[00:17:47.000 --> 00:17:50.000]  貼薩羅尼加前書第3章第4節說
[00:17:50.000 --> 00:17:53.000]  「我們在你們那裡的時候
[00:17:53.000 --> 00:17:55.000]  預先告訴你們
[00:17:55.000 --> 00:17:57.000]  我們必受患難
[00:17:57.000 --> 00:18:01.000]  以後果然應驗你們也知道」
[00:18:01.000 --> 00:18:03.000]  預先告訴是另一個字
[00:18:03.000 --> 00:18:05.000]  Prolegomen
[00:18:05.000 --> 00:18:09.000]  本來是預先告訴貼薩羅尼加教會的弟兄姊妹知道
[00:18:09.000 --> 00:18:13.000]  患難是擺在你們面前的
[00:18:13.000 --> 00:18:15.000]  當大家遇到患難的時候
[00:18:15.000 --> 00:18:17.000]  你就不要動搖了
[00:18:17.000 --> 00:18:19.000]  經文的意思是
[00:18:19.000 --> 00:18:21.000]  你去傳耶穌基督的福音
[00:18:21.000 --> 00:18:24.000]  你必然會遇到患難
[00:18:24.000 --> 00:18:27.000]  當然我們可以推論
[00:18:27.000 --> 00:18:30.000]  所有人生的事都是神命定的
[00:18:30.000 --> 00:18:32.000]  這個一定對的
[00:18:32.000 --> 00:18:36.000]  不過貼薩羅尼加前書第3章第3節的意思是
[00:18:36.000 --> 00:18:40.000]  當你貼薩羅尼加教會的弟兄姊妹
[00:18:40.000 --> 00:18:42.000]  你去傳耶穌基督的福音的時候
[00:18:42.000 --> 00:18:44.000]  你應該有心理準備
[00:18:44.000 --> 00:18:48.000]  有猶太人會加給你們患難的
[00:18:48.000 --> 00:18:50.000]  我們都應該聽過
[00:18:50.000 --> 00:18:53.000]  人生不如意的事
[00:18:53.000 --> 00:18:55.000]  十常八九
[00:18:55.000 --> 00:18:57.000]  我們很清楚知道
[00:18:57.000 --> 00:18:59.000]  我們所活著的世界
[00:18:59.000 --> 00:19:01.000]  不是完美的
[00:19:01.000 --> 00:19:03.000]  早一段時間
[00:19:03.000 --> 00:19:06.000]  歐美的國家領袖
[00:19:06.000 --> 00:19:08.000]  都染上了新冠狀病毒
[00:19:08.000 --> 00:19:10.000]  你想一想
[00:19:10.000 --> 00:19:13.000]  一般人染病有什麼稀奇呢?
[00:19:13.000 --> 00:19:17.000]  歐美國家的醫療體系是很完善的
[00:19:17.000 --> 00:19:19.000]  但是都應付不了
[00:19:19.000 --> 00:19:23.000]  這麼大量的新冠狀病毒確診的病人
[00:19:23.000 --> 00:19:26.000]  我們認為可以應付的挑戰
[00:19:26.000 --> 00:19:28.000]  結果發現是怎樣呢?
[00:19:28.000 --> 00:19:32.000]  是遠遠超過人能夠承擔的能力範圍
[00:19:32.000 --> 00:19:35.000]  當我們覺得每一件事
[00:19:35.000 --> 00:19:39.000]  都是在我們控制之下的時候
[00:19:39.000 --> 00:19:41.000]  我們當然不會接受
[00:19:41.000 --> 00:19:43.000]  患難是放在面前
[00:19:43.000 --> 00:19:45.000]  什麼都能解決的
[00:19:45.000 --> 00:19:48.000]  現在我們應該很明白
[00:19:48.000 --> 00:19:52.000]  不是神預定我們面對新冠狀病毒的威脅
[00:19:52.000 --> 00:19:55.000]  但是新冠狀病毒的威脅
[00:19:55.000 --> 00:19:57.000]  就是這樣放在我們面前
[00:19:57.000 --> 00:19:59.000]  現在還在說
[00:19:59.000 --> 00:20:01.000]  世衛還在說
[00:20:01.000 --> 00:20:06.000]  可能這種情況會持續幾年
[00:20:06.000 --> 00:20:09.000]  這樣的時候你就會發覺
[00:20:09.000 --> 00:20:13.000]  我們的生活有很多變化
[00:20:13.000 --> 00:20:18.000]  當然有很多人都還不能夠內心安定
[00:20:18.000 --> 00:20:21.000]  其中一個原因是他們還沒有認識神
[00:20:21.000 --> 00:20:26.000]  在這段時間我自己的領受就是
[00:20:26.000 --> 00:20:31.000]  當世界越是混亂的時候
[00:20:31.000 --> 00:20:34.000]  教會就是做事的時候
[00:20:34.000 --> 00:20:39.000]  我這樣說其實上人不是那麼容易明白
[00:20:39.000 --> 00:20:41.000]  好像我們很黑心那樣
[00:20:41.000 --> 00:20:42.000]  不是
