
[00:00:00.000 --> 00:00:03.660]  各位紅恩堂的弟兄姊妹
[00:03:42.200 --> 00:03:47.400]  得以誇耀我沒有白跑也沒有徒勞
[00:03:47.400 --> 00:03:52.000]  我以你們的信心為貢獻的祭物
[00:03:52.000 --> 00:03:56.800]  我若被囂墊在旗上也是喜樂
[00:03:56.800 --> 00:03:59.200]  並且與你們一同喜樂
[00:03:59.200 --> 00:04:01.800]  你們也要照樣喜樂
[00:04:01.800 --> 00:04:04.800]  並且與我一同喜樂
[00:04:04.800 --> 00:04:06.800]  讓我們同心禱告」
[00:04:06.800 --> 00:04:11.200]  上帝我們懇求你幫助我們
[00:04:11.200 --> 00:04:13.000]  在新一年的裏面
[00:04:13.000 --> 00:04:17.800]  讓我們恩著依靠上帝你的說話而得福
[00:04:17.800 --> 00:04:21.000]  讓我們今天所聽的道
[00:04:21.000 --> 00:04:23.000]  所解明的聖經
[00:04:23.000 --> 00:04:25.800]  不單止能夠相信
[00:04:25.800 --> 00:04:30.800]  更加讓我們有足夠的勇氣和信心實踐出來
[00:04:30.800 --> 00:04:33.400]  祈禱奉耶穌基督的名字
[00:04:33.400 --> 00:04:34.400]  阿們
[00:04:34.400 --> 00:04:40.800]  經文剛才我們所讀的一開始
[00:04:40.800 --> 00:04:43.800]  保羅說「這樣看來」
[00:04:43.800 --> 00:04:48.200]  說明保羅在前面已經說了一番話
[00:04:48.200 --> 00:04:51.600]  原來之前保羅是勸勉肥立給信徒
[00:04:51.600 --> 00:04:53.000]  讓我們一起看看
[00:04:53.000 --> 00:04:55.000]  他是這樣說的
[00:04:55.000 --> 00:04:58.600]  他說「你們信徒之間
[00:04:58.600 --> 00:05:00.800]  要意志相同
[00:05:00.800 --> 00:05:02.400]  愛心相同
[00:05:02.400 --> 00:05:04.000]  有一致的心思
[00:05:04.000 --> 00:05:05.600]  一致的想法
[00:05:05.600 --> 00:05:07.400]  要心存謙卑
[00:05:07.400 --> 00:05:10.000]  各人看別人比自己強
[00:05:10.000 --> 00:05:12.600]  各人不要單顧自己的事
[00:05:12.600 --> 00:05:14.600]  也要顧別人的事」
[00:05:14.600 --> 00:05:16.600]  保羅原來一開始
[00:05:16.600 --> 00:05:19.600]  先向肥立給的信徒說明
[00:05:19.600 --> 00:05:21.200]  教會合一
[00:05:21.200 --> 00:05:24.600]  信徒之間彼此信服是很重要的
[00:05:24.600 --> 00:05:26.400]  接著下一步
[00:05:26.400 --> 00:05:30.600]  才向他們呼籲三個實踐的行動
[00:05:30.600 --> 00:05:32.200]  這個實踐的行動
[00:05:32.200 --> 00:05:35.400]  是和我們今天講的主題很有關係的
[00:05:35.400 --> 00:05:37.400]  天國的拓展
[00:05:37.400 --> 00:05:42.000]  必須要先實踐以下這三個行動
[00:05:42.000 --> 00:05:45.000]  讓我們一一來看
[00:05:45.000 --> 00:05:47.200]  第一個行動是什麼呢?
[00:05:47.200 --> 00:05:49.000]  是合一個工作
[00:05:49.000 --> 00:05:52.000]  我們務必要做下去
[00:05:52.000 --> 00:05:54.600]  保羅呼籲的第一個行動
[00:05:54.600 --> 00:05:55.800]  他是這樣說的
[00:05:55.800 --> 00:05:58.200]  十二節裡面說
[00:05:58.200 --> 00:05:59.400]  他呼籲信徒
[00:05:59.400 --> 00:06:02.800]  你們要恐懼戰驚的
[00:06:02.800 --> 00:06:05.200]  完成你們得救的事
[00:06:05.200 --> 00:06:08.000]  什麼是完成得救的事呢?
[00:06:08.000 --> 00:06:11.400]  是不是肥立給信徒信得不夠深
[00:06:11.400 --> 00:06:12.800]  所以要投入一點
[00:06:12.800 --> 00:06:14.400]  我們才得救呢?
[00:06:14.400 --> 00:06:15.600]  我相信不是
[00:06:15.600 --> 00:06:17.400]  根據《上文下理》
[00:06:17.400 --> 00:06:19.600]  保羅所指得救的事
[00:06:19.600 --> 00:06:22.800]  是指教會合一的事
[00:06:22.800 --> 00:06:24.000]  保羅指出
[00:06:24.000 --> 00:06:25.600]  要教會得到拓展
[00:06:25.600 --> 00:06:27.200]  發揮它的影響力
[00:06:27.200 --> 00:06:29.800]  合一是關鍵
[00:06:29.800 --> 00:06:32.400]  而且還要繼續做下去
[00:06:32.400 --> 00:06:34.800]  所以因為這個緣故
[00:06:34.800 --> 00:06:36.800]  保羅對教會的合一
[00:06:36.800 --> 00:06:38.200]  有兩個提醒
[00:06:38.200 --> 00:06:40.000]  第一個提醒是什麼呢?
[00:06:40.000 --> 00:06:42.000]  是合一個工作
[00:06:42.000 --> 00:06:44.600]  是每一個人都需要經營的
[00:06:44.600 --> 00:06:49.000]  你們要完成你們自己得救的事
[00:06:49.000 --> 00:06:54.400]  每一個人都要經營這個合一的工作
[00:06:54.400 --> 00:06:57.000]  合一不等於沒有意見
[00:06:57.000 --> 00:06:58.800]  教會的合一不是
[00:06:58.800 --> 00:07:01.200]  你出小句聲當幫忙
[00:07:01.200 --> 00:07:03.200]  教會的合一也不是
[00:07:03.200 --> 00:07:05.200]  你喜歡怎樣做就怎樣做
[00:07:05.200 --> 00:07:07.600]  我沒有意見
[00:07:07.600 --> 00:07:11.600]  而是每一個人都要付出
[00:07:11.600 --> 00:07:13.200]  正如保羅所說
[00:07:13.200 --> 00:07:18.400]  他說信徒是需要有一致的心思
[00:07:18.400 --> 00:07:20.000]  一致的想法
[00:07:20.000 --> 00:07:22.800]  要尋求一致就要溝通
[00:07:22.800 --> 00:07:24.200]  要彼此同工
[00:07:24.200 --> 00:07:25.600]  彼此配搭
[00:07:25.600 --> 00:07:27.800]  我們才會有共識
[00:07:27.800 --> 00:07:29.400]  不單單是這樣
[00:07:29.400 --> 00:07:30.600]  保羅繼續說
[00:07:30.600 --> 00:07:33.200]  「各人不要單顧自己的事
[00:07:33.200 --> 00:07:35.200]  也要顧別人的事」
[00:07:35.200 --> 00:07:39.600]  信徒不是被動地去等待餵養
[00:07:39.600 --> 00:07:43.400]  而是主動地去顧教會的需要
[00:07:43.400 --> 00:07:46.200]  爭取侍奉的機會
[00:07:46.200 --> 00:07:48.000]  第二個提醒是什麼呢?
[00:07:48.000 --> 00:07:50.200]  保羅繼續去呼籲門徒
[00:07:50.200 --> 00:07:51.200]  他說
[00:07:51.200 --> 00:07:54.000]  你們恐懼戰經
[00:07:54.000 --> 00:07:56.400]  完成你們得救的事
[00:07:56.400 --> 00:07:59.000]  這個恐懼戰經
[00:07:59.000 --> 00:08:02.000]  並不是指個人
[00:08:02.000 --> 00:08:05.200]  不是針對你要怕某一個人
[00:08:05.200 --> 00:08:07.000]  你要對某一個人戰經
[00:08:07.000 --> 00:08:11.200]  而是對上帝一種敬畏的態度
[00:08:11.200 --> 00:08:12.400]  意思是說
[00:08:12.400 --> 00:08:14.800]  我們要帶著敬畏的心
[00:08:14.800 --> 00:08:18.800]  認真去完成這個合一的工作
[00:08:18.800 --> 00:08:21.600]  為什麼要這麼小心謹慎呢?
[00:08:21.600 --> 00:08:23.800]  現實告訴我們
[00:08:23.800 --> 00:08:26.800]  因為在教會裏面
[00:08:26.800 --> 00:08:31.200]  信徒要認真去對待侍奉的同時
[00:08:31.200 --> 00:08:33.000]  又要和其他人同心
[00:08:33.000 --> 00:08:35.400]  其實是很艱難的
[00:08:35.400 --> 00:08:38.400]  不知道你有沒有這個經驗
[00:08:38.400 --> 00:08:40.200]  很多夫婦
[00:08:40.200 --> 00:08:42.600]  很多時候他們爭拗
[00:08:42.600 --> 00:08:44.400]  他們有爭拗
[00:08:44.400 --> 00:08:45.800]  其中一個原因
[00:08:45.800 --> 00:08:51.200]  是基於他們對子女的教導方法不一樣
[00:08:51.200 --> 00:08:54.400]  不知道這是不是你的經驗
[00:08:54.400 --> 00:08:57.000]  我相信你都明白
[00:08:57.000 --> 00:09:00.000]  這不是因為作為父母
[00:09:00.000 --> 00:09:01.600]  他很不愛這個家
[00:09:01.600 --> 00:09:05.000]  他很有自己的風格
[00:09:05.000 --> 00:09:07.200]  他喜歡自己怎樣做就怎樣做
[00:09:07.200 --> 00:09:08.600]  不是這個原因
[00:09:08.600 --> 00:09:11.400]  我相信相反的是
[00:09:11.400 --> 00:09:14.000]  他們都重視這個家
[00:09:14.000 --> 00:09:16.200]  他們都重視他們的子女
[00:09:16.200 --> 00:09:21.200]  所以他們很希望用他們覺得最好的方法
[00:09:21.200 --> 00:09:23.000]  去對待他們的子女
[00:09:23.000 --> 00:09:24.400]  去教導他們
[00:09:24.400 --> 00:09:26.800]  結果平時夫妻之間
[00:09:26.800 --> 00:09:28.200]  其實沒有什麼爭拗
[00:09:28.200 --> 00:09:29.600]  什麼都無所謂
[00:09:29.600 --> 00:09:31.200]  大家都很同心
[00:09:31.200 --> 00:09:34.000]  不過因為緊張子女的緣故
[00:09:34.000 --> 00:09:36.400]  就會發生爭拗
[00:09:36.400 --> 00:09:41.200]  所以保羅並不是要去否認
[00:09:41.200 --> 00:09:45.400]  這些信徒他們對教會的愛心
[00:09:45.400 --> 00:09:46.800]  他們都相信
[00:09:46.800 --> 00:09:49.200]  這些信徒他們很愛教會
[00:09:49.200 --> 00:09:52.000]  他們好像我們剛才所說的父母一樣
[00:09:52.000 --> 00:09:56.600]  他們很緊張教會的發展
[00:09:56.600 --> 00:10:00.600]  不過他們也分享了他們自己的秘訣
[00:10:00.600 --> 00:10:04.800]  他說唯有帶著敬畏的心
[00:10:04.800 --> 00:10:10.200]  大家才可以暫時放下彼此的歧見
[00:10:10.200 --> 00:10:13.600]  去完成教會合一的工作
[00:10:13.600 --> 00:10:15.400]  因為保羅相信
[00:10:15.400 --> 00:10:19.400]  當信徒願意靠著上帝尋求合一的時候
[00:10:19.400 --> 00:10:20.800]  我們就不需要擔心了
[00:10:20.800 --> 00:10:24.400]  因為上帝會在我們當中工作的
[00:10:24.400 --> 00:10:27.000]  祂會促使我們合一的
[00:10:27.000 --> 00:10:28.200]  保羅怎麼說呢
[00:10:28.200 --> 00:10:31.800]  他說「當恐懼戰驚完成你們得救的事
[00:10:31.800 --> 00:10:36.000]  因為是上帝在你們心裏運行
[00:10:36.000 --> 00:10:38.800]  使你們又立志又實行
[00:10:38.800 --> 00:10:41.800]  為要成就祂的美意」
[00:10:41.800 --> 00:10:46.400]  因為教會合一是上帝的美意
[00:10:46.400 --> 00:10:49.600]  上帝期望教會合一
[00:10:49.600 --> 00:10:50.600]  弟兄姊妹
[00:10:50.600 --> 00:10:52.200]  我們回想一下
[00:10:52.200 --> 00:10:55.800]  在教會二千多年的歷史裏面
[00:10:55.800 --> 00:10:57.200]  合一的工作
[00:10:57.200 --> 00:11:00.200]  其實從來都是這麼重要
[00:11:00.200 --> 00:11:01.800]  我們看史陶保羅
[00:11:01.800 --> 00:11:04.400]  雖然他用整個人生
[00:11:04.400 --> 00:11:08.000]  很努力的去做傳福音的工作
[00:11:08.000 --> 00:11:09.800]  但在他的書信裏面
[00:11:09.800 --> 00:11:11.400]  你不難發現
[00:11:11.400 --> 00:11:13.200]  絕大部分談論的
[00:11:13.200 --> 00:11:17.200]  都是關乎到教會合一的問題
[00:11:17.200 --> 00:11:18.200]  寫一箱
[00:11:18.200 --> 00:11:19.800]  要教會保持合一
[00:11:19.800 --> 00:11:21.600]  一點都不容易
[00:11:21.600 --> 00:11:25.200]  因為每一個人對教會都有不一樣的期望
[00:11:25.200 --> 00:11:28.200]  所以才讓保羅這麼賣力
[00:11:28.200 --> 00:11:30.200]  圍著合一的緣故
[00:11:30.200 --> 00:11:33.200]  而講述和教導這麼多
[00:11:33.200 --> 00:11:39.600]  我相信教會總是經常會面對各樣的轉變
[00:11:39.600 --> 00:11:42.400]  而當中不同的肢體
[00:11:42.400 --> 00:11:44.400]  因為愛教會的緣故
[00:11:44.400 --> 00:11:47.800]  我們總是會帶著各種不一樣的期望
[00:11:47.800 --> 00:11:50.200]  或許有人會覺得
[00:11:50.200 --> 00:11:52.200]  教會的步伐太慢了
[00:11:52.200 --> 00:11:55.800]  一點都沒辦法回應大家的訴求
[00:11:55.800 --> 00:11:57.400]  與此同時
[00:11:57.400 --> 00:11:59.400]  可能有人會認為
[00:11:59.400 --> 00:12:02.200]  教會的轉變太快太多了
[00:12:02.200 --> 00:12:04.800]  心裏面覺得很不安
[00:12:04.800 --> 00:12:06.400]  不過無論如何
[00:12:06.400 --> 00:12:08.800]  我們要相信一件事
[00:12:08.800 --> 00:12:10.400]  只要我們不灰心
[00:12:10.400 --> 00:12:12.400]  我們不中途離場
[00:12:12.400 --> 00:12:14.000]  我們繼續懸疑
[00:12:14.000 --> 00:12:16.800]  尋求弟兄姊妹的共識
[00:12:16.800 --> 00:12:18.800]  致力教會的合一
[00:12:18.800 --> 00:12:19.800]  這樣
[00:12:19.800 --> 00:12:22.800]  上帝是會在我們當中工作的
[00:12:22.800 --> 00:12:24.600]  祂會調節我們
[00:12:24.600 --> 00:12:26.200]  祂會連結我們
[00:12:26.200 --> 00:12:29.400]  因為上帝喜悅教會的合一
[00:12:29.400 --> 00:12:33.400]  祂期望信徒之間能夠互相配合
[00:12:33.400 --> 00:12:35.400]  彼此信服
[00:12:35.400 --> 00:12:36.600]  弟兄姊妹
[00:12:36.600 --> 00:12:37.600]  今天
[00:12:37.600 --> 00:12:42.200]  你是被動地接受教會所面臨的轉變
[00:12:42.200 --> 00:12:44.800]  還是積極地尋求共識
[00:12:44.800 --> 00:12:49.200]  同心參與教會新一年的福事呢?
[00:12:49.200 --> 00:12:52.400]  讓我們繼續看下去吧
[00:12:52.400 --> 00:12:54.400]  接下來
[00:12:54.400 --> 00:12:58.200]  保羅進一步說教會應該如何合一
[00:12:58.200 --> 00:13:00.400]  他說合一的群體
[00:13:00.400 --> 00:13:03.600]  唯有保持合一
[00:13:03.600 --> 00:13:07.200]  才能夠為上帝發光
[00:13:07.200 --> 00:13:10.600]  保羅向菲勒比信徒
[00:13:10.600 --> 00:13:13.000]  呼籲第二個行動是
[00:13:13.000 --> 00:13:14.200]  他說
[00:13:14.200 --> 00:13:16.800]  你們無論做什麼事
[00:13:16.800 --> 00:13:19.400]  都不要發怨言
[00:13:19.400 --> 00:13:21.400]  起爭論
[00:13:21.400 --> 00:13:24.200]  以致信徒能夠成為
[00:13:24.200 --> 00:13:27.000]  在這個彎曲薄茂的世代
[00:13:27.000 --> 00:13:30.800]  成為上帝無瑕疵的兒女
[00:13:30.800 --> 00:13:33.800]  到底發怨言起爭論
[00:13:33.800 --> 00:13:37.600]  和成為上帝兒女有什麼關係呢?
[00:13:37.600 --> 00:13:39.800]  保羅這句話
[00:13:39.800 --> 00:13:43.400]  原來是引至於摩西的
[00:13:43.400 --> 00:13:47.400]  在摩西臨終的時候有這樣的教導
[00:13:47.400 --> 00:13:50.000]  他警告當時的以色列人
[00:13:50.000 --> 00:13:53.200]  他說從前這些以色列民
[00:13:53.200 --> 00:13:55.000]  當他們進入迦林地之前
[00:13:55.000 --> 00:13:57.000]  他們的上一代
[00:13:57.000 --> 00:14:00.200]  在怪僻彎曲的世代
[00:14:00.200 --> 00:14:01.200]  在當時
[00:14:01.200 --> 00:14:03.000]  在他們的上一代裡面
[00:14:03.000 --> 00:14:06.600]  他們行了敗壞的事
[00:14:06.600 --> 00:14:08.800]  因為他們的弊病
[00:14:08.800 --> 00:14:11.400]  因為他們對上帝的背叛
[00:14:11.400 --> 00:14:17.200]  以致他們不能夠成為上帝的兒女
[00:14:17.200 --> 00:14:20.400]  保羅回顧當時的以色列人
[00:14:20.400 --> 00:14:22.400]  他們有失敗的經驗
[00:14:22.400 --> 00:14:25.000]  是因為他們向上帝發怨言
[00:14:25.000 --> 00:14:27.800]  彼此之間經常起爭論
[00:14:27.800 --> 00:14:32.000]  最終他們喪失了上帝兒女的身份
[00:14:32.000 --> 00:14:35.400]  不能夠進入應許之地
[00:14:35.400 --> 00:14:39.400]  所以保羅提醒菲臘比的信徒
[00:14:39.400 --> 00:14:42.800]  我們既然已經成為上帝的兒女
[00:14:42.800 --> 00:14:45.000]  我們就要分別為聖
[00:14:45.000 --> 00:14:46.400]  所以無可指責
[00:14:46.400 --> 00:14:48.000]  誠實無偽
[00:14:48.000 --> 00:14:55.000]  而且我們要成為一個分別為聖的群體
[00:14:55.000 --> 00:14:57.000]  首要做的是什麼呢?
[00:14:57.000 --> 00:14:59.000]  不是各自修行
[00:14:59.000 --> 00:15:01.000]  不是行善積德
[00:15:01.000 --> 00:15:07.000]  而是立即壓止教會內部的紛爭
[00:15:07.000 --> 00:15:08.600]  要彼此接納
[00:15:08.600 --> 00:15:11.200]  要互相的相愛
[00:15:11.200 --> 00:15:13.000]  或許教會的信徒
[00:15:13.000 --> 00:15:15.800]  追求聖潔仍然有很漫長的路
[00:15:15.800 --> 00:15:18.400]  但是彼此相愛
[00:15:18.400 --> 00:15:22.400]  是教會成性的第一步
[00:15:22.400 --> 00:15:24.000]  正如耶穌這樣教導
[00:15:24.000 --> 00:15:26.600]  祂說:你很熟悉的經文
[00:15:26.600 --> 00:15:28.400]  我賜給你們一條新命令
[00:15:28.400 --> 00:15:30.400]  乃是叫你們彼此相愛
[00:15:30.400 --> 00:15:32.200]  我怎樣愛你們
[00:15:32.200 --> 00:15:35.200]  你們也怎樣彼此相愛
[00:15:35.200 --> 00:15:38.400]  如果你們有彼此相愛的心
[00:15:38.400 --> 00:15:42.000]  眾人因此就能夠認出
[00:15:42.000 --> 00:15:45.200]  你們是我的門徒
[00:15:45.200 --> 00:15:47.800]  跟隨耶穌的門徒
[00:15:47.800 --> 00:15:49.200]  最主要的特徵
[00:15:49.200 --> 00:15:51.200]  不是聰明過人
[00:15:51.200 --> 00:15:52.800]  不是特別神聖
[00:15:52.800 --> 00:15:58.200]  而是他們成為一群有愛的群體
[00:15:58.200 --> 00:16:00.000]  弟兄姊妹我想問一下
[00:16:00.000 --> 00:16:05.200]  當初你是被什麼吸引而回來教會的呢?
[00:16:05.200 --> 00:16:08.200]  又是什麼事情吸引你
[00:16:08.200 --> 00:16:11.800]  以致你留下在這裡呢?
[00:16:11.800 --> 00:16:13.000]  對我來說
[00:16:13.000 --> 00:16:14.800]  教會一開始吸引我的
[00:16:14.800 --> 00:16:20.800]  不是教會有一些超凡入聖生活的人在裡面
[00:16:20.800 --> 00:16:24.000]  也不是因為有高深的屬靈知識
[00:16:24.000 --> 00:16:27.600]  有很多很厲害的聖經專家
[00:16:27.600 --> 00:16:33.000]  更加不是因為有什麼名人在教會裡面聚會
[00:16:33.000 --> 00:16:35.200]  我當初被教會吸引的
[00:16:35.200 --> 00:16:39.000]  是因為這個群體很真誠
[00:16:39.000 --> 00:16:41.000]  當時我看到
[00:16:41.000 --> 00:16:43.400]  有我的牧師師母
[00:16:43.400 --> 00:16:46.000]  還有很多比我年紀大的哥哥姐姐
[00:16:46.000 --> 00:16:47.400]  當時我回來教會
[00:16:47.400 --> 00:16:49.200]  年紀還是很小
[00:16:49.200 --> 00:16:53.400]  他們不單是彼此之間的關係很親密
[00:16:53.400 --> 00:16:57.200]  他們更加接納我這個小子
[00:16:57.200 --> 00:16:59.400]  沒有將我排他冤外
[00:16:59.400 --> 00:17:03.600]  我記得當時我很小就回來教會
[00:17:03.600 --> 00:17:04.800]  沒多久
[00:17:04.800 --> 00:17:07.800]  當回到教會的團契一段時間
[00:17:07.800 --> 00:17:09.800]  當時我回少年團
[00:17:09.800 --> 00:17:14.200]  我第一次要嘗試參加教會的主日崇拜
[00:17:14.200 --> 00:17:16.400]  於是就參加了
[00:17:16.400 --> 00:17:17.600]  完結之後
[00:17:17.600 --> 00:17:20.000]  這個崇拜就完結了
[00:17:20.000 --> 00:17:22.000]  當時少年團的導師
[00:17:22.000 --> 00:17:23.800]  他做了一個動作
[00:17:23.800 --> 00:17:25.200]  他帶我
[00:17:25.200 --> 00:17:26.200]  拖著我的手
[00:17:26.200 --> 00:17:27.000]  我還記得
[00:17:27.000 --> 00:17:32.000]  他帶我一一認識教會其他的弟兄姐妹
[00:17:32.000 --> 00:17:33.400]  一年之後
[00:17:33.400 --> 00:17:35.800]  教會沒有一個人是我不認識的
[00:17:35.800 --> 00:17:38.400]  我當時就認定教會
[00:17:38.400 --> 00:17:39.800]  這一間教會
[00:17:39.800 --> 00:17:41.800]  就是我屬靈的家
[00:17:41.800 --> 00:17:43.600]  因為我在這裡
[00:17:43.600 --> 00:17:46.400]  我感受到幸福
[00:17:46.400 --> 00:17:47.400]  頂姐妹
[00:17:47.400 --> 00:17:49.600]  我相信在座不少人
[00:17:49.600 --> 00:17:51.600]  你都嘗過這種幸福
[00:17:51.600 --> 00:17:54.400]  你都是因為這樣而留下在這裡
[00:17:54.400 --> 00:17:57.600]  你願意讓身邊的人
[00:17:57.600 --> 00:18:00.600]  都能夠擁有這種幸福嗎?
[00:18:00.600 --> 00:18:02.400]  教會要吸引人
[00:18:02.400 --> 00:18:04.400]  感受耶穌的愛
[00:18:04.400 --> 00:18:07.000]  是需要付上代價的
[00:18:07.000 --> 00:18:08.000]  不過
[00:18:08.000 --> 00:18:09.200]  這個代價
[00:18:09.200 --> 00:18:10.600]  是你付得起的
[00:18:10.600 --> 00:18:11.600]  而且
[00:18:11.600 --> 00:18:13.000]  你會覺得
[00:18:13.000 --> 00:18:14.400]  付這個代價
[00:18:14.400 --> 00:18:16.400]  是值得的
[00:18:16.400 --> 00:18:18.000]  怎樣付出呢?
[00:18:18.000 --> 00:18:20.800]  保羅就繼續跟信徒說
[00:18:20.800 --> 00:18:22.200]  他說
[00:18:22.200 --> 00:18:24.800]  我們在這個世代裡
[00:18:24.800 --> 00:18:27.800]  要好像明光照耀一樣
[00:18:27.800 --> 00:18:30.600]  將生命的道顯明出來
[00:18:30.600 --> 00:18:32.600]  有關於這兩節
[00:18:32.600 --> 00:18:34.000]  十五十六節
[00:18:34.000 --> 00:18:37.400]  我另外找了一個翻譯
[00:18:37.400 --> 00:18:40.200]  是更加貼近原來的意思
[00:18:40.200 --> 00:18:44.000]  我們一起去看新漢語譯本的翻譯
[00:18:44.000 --> 00:18:45.800]  聖經是這樣說
[00:18:45.800 --> 00:18:48.000]  這段聖經可以翻譯成
[00:18:48.000 --> 00:18:51.000]  你們要堅守生命之道
[00:18:51.000 --> 00:18:54.400]  藉此在他們當中發光
[00:18:54.400 --> 00:18:58.400]  好像宇宙中的光體一樣
[00:18:58.400 --> 00:18:59.600]  事實上
[00:18:59.600 --> 00:19:02.600]  保羅沒有低估當時社會的複雜性
[00:19:02.600 --> 00:19:03.400]  他指出
[00:19:03.400 --> 00:19:06.200]  當時教會的世代是扭曲的
[00:19:06.200 --> 00:19:09.800]  是跟上帝的心意背道而馳
[00:19:09.800 --> 00:19:11.400]  不過即使如此
[00:19:11.400 --> 00:19:13.600]  保羅仍然認為
[00:19:13.600 --> 00:19:17.200]  教會是可以發揮它的力量的
[00:19:17.200 --> 00:19:18.200]  保羅形容
[00:19:18.200 --> 00:19:19.400]  我們好像什麼呢?
[00:19:19.400 --> 00:19:22.600]  我們好像宇宙的星體一樣
[00:19:22.600 --> 00:19:23.800]  是中數
[00:19:23.800 --> 00:19:24.600]  不是一粒
[00:19:24.600 --> 00:19:25.800]  是很多粒
[00:19:25.800 --> 00:19:27.400]  在黑夜裡
[00:19:27.400 --> 00:19:29.000]  一粒星
[00:19:29.000 --> 00:19:31.400]  光芒是有限的
[00:19:31.400 --> 00:19:34.000]  它不能夠發揮太大的作用
