
[00:00:00.000 --> 00:00:14.000]  大家好,我們感謝天父給我們洪恩家近來喜事重重
[00:03:41.000 --> 00:03:46.000]  以至他的祈禱是神所喜悅的
[00:03:46.000 --> 00:03:48.000]  有四個原因在當中
[00:03:48.000 --> 00:03:54.000]  我今天顧著說都忘了給大家看泡泡
[00:03:54.000 --> 00:03:58.000]  證明我不是常用泡泡的人
[00:03:58.000 --> 00:04:03.000]  所羅門的禱文有四個重點
[00:04:03.000 --> 00:04:05.000]  我們來看看
[00:04:05.000 --> 00:04:08.000]  第一個重點,原來他的祈禱
[00:04:08.000 --> 00:04:12.000]  是建基於神的應許上
[00:04:12.000 --> 00:04:14.000]  他這樣向上帝禱告
[00:04:14.000 --> 00:04:19.000]  神啊,今天祢立我為以色列人的王
[00:04:19.000 --> 00:04:22.000]  是為什麼?
[00:04:22.000 --> 00:04:31.000]  是祢要實現和我父親大衛所應許的話
[00:04:31.000 --> 00:04:33.000]  有沒有印象?
[00:04:33.000 --> 00:04:35.000]  原來他的禱文是說
[00:04:35.000 --> 00:04:40.000]  今天我做王不是要我威風百面
[00:04:40.000 --> 00:04:43.000]  不是要我高高在上
[00:04:43.000 --> 00:04:46.000]  也不是要我君臨天下
[00:04:46.000 --> 00:04:48.000]  是要我什麼?
[00:04:48.000 --> 00:04:55.000]  是要實現祢和我父親大衛所應許的話
[00:04:55.000 --> 00:04:57.000]  換句話說,頂智穆門
[00:04:57.000 --> 00:05:02.000]  所羅門的禱文是建基於神的應許上
[00:05:02.000 --> 00:05:03.000]  什麼是神的應許?
[00:05:03.000 --> 00:05:06.000]  神的應許就是神的話語
[00:05:06.000 --> 00:05:09.000]  就是神的道,就是聖經
[00:05:09.000 --> 00:05:10.000]  所以我們現在明白
[00:05:10.000 --> 00:05:14.000]  為什麼我們每次回到教會崇拜
[00:05:14.000 --> 00:05:16.000]  會讀很多聖經
[00:05:16.000 --> 00:05:22.000]  甚至有時候教會叫我們背讀經文
[00:05:22.000 --> 00:05:24.000]  還讀經文
[00:05:24.000 --> 00:05:26.000]  不單讀還背
[00:05:26.000 --> 00:05:29.000]  原來我們每一次朗讀經文
[00:05:29.000 --> 00:05:32.000]  或者我們每一次背誦經文
[00:05:32.000 --> 00:05:35.000]  或者我們每一次自己靈修看聖經
[00:05:35.000 --> 00:05:39.000]  或者我們參加查經班去研讀經文
[00:05:39.000 --> 00:05:40.000]  各位頂智穆門
[00:05:40.000 --> 00:05:44.000]  原來神的話語不知不覺之間
[00:05:44.000 --> 00:05:47.000]  融化在我們心中
[00:05:47.000 --> 00:05:52.000]  所以我們的禱告若果能夠建基於神的話語
[00:05:52.000 --> 00:05:55.000]  神的應許上就很不同了
[00:05:55.000 --> 00:05:57.000]  譬如舉個例子來說
[00:05:57.000 --> 00:06:01.000]  有一段時間可能自己發覺
[00:06:01.000 --> 00:06:04.000]  好像近來做什麼都不順利
[00:06:04.000 --> 00:06:06.000]  你明白我的意思嗎?
[00:06:06.000 --> 00:06:09.000]  每件事都好像碰著黑一樣
[00:06:09.000 --> 00:06:12.000]  人都在這裏有少許十五、十六
[00:06:12.000 --> 00:06:17.000]  到底上帝是否仍然聽我的祈禱呢?
[00:06:17.000 --> 00:06:19.000]  人都很掙扎
[00:06:19.000 --> 00:06:21.000]  是否應該去祈禱呢?
[00:06:21.000 --> 00:06:24.000]  有時候我們都會陷入這些低谷
[00:06:24.000 --> 00:06:26.000]  頂智穆都試過了
[00:06:26.000 --> 00:06:28.000]  但當你在掙扎的時候
[00:06:28.000 --> 00:06:30.000]  忽然間你想起一節經文
[00:06:30.000 --> 00:06:32.000]  那節經文是耶穌說
[00:06:32.000 --> 00:06:36.000]  你們祈求就給你們
[00:06:36.000 --> 00:06:38.000]  尋找就尋見
[00:06:38.000 --> 00:06:42.000]  溝門就是為我們開門
[00:06:42.000 --> 00:06:46.000]  當你想起上帝有這樣的應許的時候
[00:06:46.000 --> 00:06:48.000]  你就更加放心
[00:06:48.000 --> 00:06:50.000]  向上帝祈禱
[00:06:50.000 --> 00:06:51.000]  為什麼呢?
[00:06:51.000 --> 00:06:54.000]  因為你建基於神的話語上
[00:06:54.000 --> 00:06:58.000]  或者弟兄姊妹當你自己信了耶穌
[00:06:58.000 --> 00:07:00.000]  都很愛主很熱心
[00:07:00.000 --> 00:07:02.000]  我見有不少弟兄姊妹
[00:07:02.000 --> 00:07:04.000]  都會在自己的職場
[00:07:04.000 --> 00:07:06.000]  或者在自己的公司
[00:07:06.000 --> 00:07:08.000]  或者自己工作的地方
[00:07:08.000 --> 00:07:10.000]  去開一些小組
[00:07:10.000 --> 00:07:12.000]  我以前在警察團體
[00:07:12.000 --> 00:07:15.000]  在不同的警署
[00:07:15.000 --> 00:07:18.000]  都有開一些午間聚會
[00:07:18.000 --> 00:07:20.000]  利用食午飯的時間
[00:07:20.000 --> 00:07:21.000]  來開聚會
[00:07:21.000 --> 00:07:23.000]  有時候你會發覺
[00:07:23.000 --> 00:07:24.000]  上帝啊
[00:07:24.000 --> 00:07:26.000]  我開了這個小組之後
[00:07:26.000 --> 00:07:28.000]  好像人數都沒有增長
[00:07:28.000 --> 00:07:30.000]  你明白我的意思吧?
[00:07:30.000 --> 00:07:33.000]  來來去去都是只有兩三個人
[00:07:33.000 --> 00:07:35.000]  出席這個小組聚會
[00:07:35.000 --> 00:07:37.000]  有時候心裡有一點什麼呢?
[00:07:37.000 --> 00:07:41.000]  有一點像灰心一樣
[00:07:41.000 --> 00:07:42.000]  為什麼人數不多呢?
[00:07:42.000 --> 00:07:45.000]  不過當你有這樣的感覺的時候
[00:07:45.000 --> 00:07:47.000]  忽然間你又想起
[00:07:47.000 --> 00:07:49.000]  耶穌說的那句話
[00:07:49.000 --> 00:07:51.000]  耶穌說在你們中間
[00:07:51.000 --> 00:07:53.000]  只要有兩三個人
[00:07:53.000 --> 00:07:56.000]  奉我的名來聚會的時候
[00:07:56.000 --> 00:08:00.000]  我就在你們中間了
[00:08:00.000 --> 00:08:01.000]  你想起來
[00:08:01.000 --> 00:08:02.000]  是喔,真是感謝神
[00:08:02.000 --> 00:08:04.000]  雖然我的小組
[00:08:04.000 --> 00:08:06.000]  只有三四隻小貓
[00:08:06.000 --> 00:08:08.000]  但原來有主耶穌的應許
[00:08:08.000 --> 00:08:10.000]  主會與我們同在
[00:08:10.000 --> 00:08:16.000]  你的信心就大大的振奮了
[00:08:16.000 --> 00:08:17.000]  感謝神
[00:08:17.000 --> 00:08:20.000]  原來神與我們在一起
[00:08:20.000 --> 00:08:21.000]  所以各位觀眾
[00:08:21.000 --> 00:08:25.000]  記得原來當我們的禱告
[00:08:25.000 --> 00:08:28.000]  能夠建基在神的話語
[00:08:28.000 --> 00:08:30.000]  神的應許上的時候
[00:08:30.000 --> 00:08:32.000]  你這樣去禱告
[00:08:32.000 --> 00:08:34.000]  一定是很穩陣
[00:08:34.000 --> 00:08:36.000]  不會出錯的
[00:08:36.000 --> 00:08:37.000]  為什麼呢?
[00:08:37.000 --> 00:08:40.000]  因為你將神的話語
[00:08:40.000 --> 00:08:42.000]  成為你禱告的土文
[00:08:42.000 --> 00:08:44.000]  是不是很寶貴呢?
[00:08:44.000 --> 00:08:45.000]  這是第一個原因
[00:08:45.000 --> 00:08:48.000]  為什麼所羅門的禱告
[00:08:48.000 --> 00:08:50.000]  是神所喜悅的
[00:08:50.000 --> 00:08:52.000]  我現在去看第二個原因
[00:08:52.000 --> 00:08:56.000]  第二個原因是因為
[00:08:56.000 --> 00:08:58.000]  所羅門的禱告
[00:08:58.000 --> 00:09:00.000]  他向神禱告
[00:09:00.000 --> 00:09:02.000]  祈求神的旨意
[00:09:02.000 --> 00:09:04.000]  來成全
[00:09:04.000 --> 00:09:05.000]  就是說
[00:09:05.000 --> 00:09:10.000]  神今天你納我為以色列人的王
[00:09:10.000 --> 00:09:14.000]  是要我來建立大衛的國
[00:09:14.000 --> 00:09:16.000]  鞏固大衛的家
[00:09:16.000 --> 00:09:21.000]  來完成上帝你救贖的計劃
[00:09:21.000 --> 00:09:22.000]  換句話來說
[00:09:22.000 --> 00:09:24.000]  他清楚知道
[00:09:24.000 --> 00:09:27.000]  這次上帝納他為王
[00:09:27.000 --> 00:09:30.000]  是在神的計劃當中
[00:09:30.000 --> 00:09:33.000]  原來神有祂的旨意
[00:09:33.000 --> 00:09:36.000]  因為上帝興起大衛家
[00:09:36.000 --> 00:09:42.000]  要讓大衛家成為上帝救恩的渠道
[00:09:42.000 --> 00:09:44.000]  有時候你讀經文
[00:09:44.000 --> 00:09:45.000]  讀到舊約
[00:09:45.000 --> 00:09:47.000]  有兩隻字比較陌生
[00:09:47.000 --> 00:09:49.000]  但是很有意思的
[00:09:49.000 --> 00:09:50.000]  不知道你有沒有印象
[00:09:50.000 --> 00:09:52.000]  讀到上帝說
[00:09:52.000 --> 00:09:57.000]  我要興起大衛家的苗裔
[00:09:57.000 --> 00:09:58.000]  苗裔這兩個字
[00:09:58.000 --> 00:10:00.000]  大家有沒有印象?
[00:10:00.000 --> 00:10:01.000]  沒有什麼反應
[00:10:01.000 --> 00:10:04.000]  沒有什麼反應就是沒有印象
[00:10:04.000 --> 00:10:06.000]  苗裔這兩個字是什麼意思呢?
[00:10:06.000 --> 00:10:08.000]  是特定指到
[00:10:08.000 --> 00:10:11.000]  在大衛的家譜裡
[00:10:11.000 --> 00:10:17.000]  上帝要興起一位與眾不同
[00:10:17.000 --> 00:10:22.000]  就是世間做救贖主的耶穌基督
[00:10:22.000 --> 00:10:25.000]  所以他是大衛家的苗裔
[00:10:25.000 --> 00:10:27.000]  他出現的時候
[00:10:27.000 --> 00:10:30.000]  要成為上帝的彌賽亞
[00:10:30.000 --> 00:10:33.000]  拯救地上所有的人
[00:10:33.000 --> 00:10:34.000]  各位觀眾
[00:10:34.000 --> 00:10:35.000]  現在你明白
[00:10:35.000 --> 00:10:38.000]  為什麼有時候讀《馬太福音》
[00:10:38.000 --> 00:10:40.000]  讀《盧家福音》
[00:10:40.000 --> 00:10:44.000]  一讀第一章就開始頭痛
[00:10:44.000 --> 00:10:45.000]  為什麼?
[00:10:45.000 --> 00:10:47.000]  為什麼要這麼多名字?
[00:10:47.000 --> 00:10:49.000]  誰生誰?
[00:10:49.000 --> 00:10:52.000]  你以為好像很多餘
[00:10:52.000 --> 00:10:54.000]  實證有沒有意思呢?
[00:10:54.000 --> 00:10:55.000]  有的
[00:10:55.000 --> 00:10:56.000]  為什麼?
[00:10:56.000 --> 00:11:00.000]  因為要記載耶穌基督的家譜
[00:11:00.000 --> 00:11:03.000]  原來就是源自於大衛家
[00:11:03.000 --> 00:11:05.000]  一直延續下來
[00:11:05.000 --> 00:11:07.000]  所以現在大家明白
[00:11:07.000 --> 00:11:10.000]  所羅蒙他知道上帝要他做王
[00:11:10.000 --> 00:11:12.000]  不是要他高高在上
[00:11:12.000 --> 00:11:13.000]  而是什麼?
[00:11:13.000 --> 00:11:17.000]  要完成上帝救贖的計劃
[00:11:17.000 --> 00:11:19.000]  要讓神的旨意去成就
[00:11:19.000 --> 00:11:21.000]  祂不過是工具
[00:11:21.000 --> 00:11:23.000]  所以祂也知道我是王
[00:11:23.000 --> 00:11:25.000]  但是我都要謙卑
[00:11:25.000 --> 00:11:28.000]  因為我不過是神要用的器皿
[00:11:28.000 --> 00:11:29.000]  直至什麼?
[00:11:29.000 --> 00:11:31.000]  神的救恩
[00:11:31.000 --> 00:11:32.000]  神的救贖
[00:11:32.000 --> 00:11:36.000]  能夠延伸下去
[00:11:36.000 --> 00:11:37.000]  所以各位聽眾
[00:11:37.000 --> 00:11:39.000]  如果你明白這個意思
[00:11:39.000 --> 00:11:41.000]  你看下面這幅圖
[00:11:41.000 --> 00:11:43.000]  就更加有意思了
[00:11:43.000 --> 00:11:44.000]  這幅圖
[00:11:44.000 --> 00:11:46.000]  耶穌在哪裡祈禱?
[00:11:46.000 --> 00:11:48.000]  在喀西瑪利園
[00:11:48.000 --> 00:11:49.000]  大家都很熟悉
[00:11:49.000 --> 00:11:52.000]  在喀西瑪利園祈禱的耶穌
[00:11:52.000 --> 00:11:55.000]  那一刻是非常沉重
[00:11:55.000 --> 00:11:58.000]  也非常痛苦
[00:11:58.000 --> 00:12:00.000]  也有很大的壓力
[00:12:00.000 --> 00:12:04.000]  祂在神面前禱告的時候
[00:12:04.000 --> 00:12:06.000]  是非常掙扎
[00:12:06.000 --> 00:12:08.000]  因為祂知道
[00:12:08.000 --> 00:12:11.000]  祂面前十字架的凝聚
[00:12:11.000 --> 00:12:15.000]  是一個很殘酷的凝聚
[00:12:15.000 --> 00:12:17.000]  是一個很痛苦的凝聚
[00:12:17.000 --> 00:12:24.000]  到底我要不要上十字架的凝聚呢?
[00:12:24.000 --> 00:12:26.000]  各位頂尖的朋友
[00:12:26.000 --> 00:12:27.000]  那時候的耶穌
[00:12:27.000 --> 00:12:31.000]  如果身邊有多些人支持祂就好了
[00:12:31.000 --> 00:12:32.000]  但很可惜
[00:12:32.000 --> 00:12:34.000]  事與願違
[00:12:34.000 --> 00:12:36.000]  身邊的門徒
[00:12:36.000 --> 00:12:39.000]  每個人都睡著了
[00:12:39.000 --> 00:12:46.000]  只有耶穌獨自面對一個這麼沉痛的時刻
[00:12:46.000 --> 00:12:48.000]  各位頂尖的朋友
[00:12:48.000 --> 00:12:52.000]  那一刻的主耶穌感謝上帝
[00:12:52.000 --> 00:12:54.000]  雖然祂的祈禱很掙扎
[00:12:54.000 --> 00:12:55.000]  聖經記載
[00:12:55.000 --> 00:12:57.000]  祂的汗點滴在地上
[00:12:57.000 --> 00:12:58.000]  好像血一樣
[00:12:58.000 --> 00:13:00.000]  換句話來說
[00:13:00.000 --> 00:13:02.000]  這個十字架的凝聚
[00:13:02.000 --> 00:13:04.000]  我要不要去上呢?
[00:13:04.000 --> 00:13:06.000]  所以祂向上帝禱告
[00:13:06.000 --> 00:13:09.000]  祂說:神啊!如果可以的話
[00:13:09.000 --> 00:13:14.000]  求祢將這個虎杯移走
[00:13:14.000 --> 00:13:17.000]  然而不要照我的意思
[00:13:17.000 --> 00:13:20.000]  而是照祢的意思去行
[00:13:20.000 --> 00:13:21.000]  所以各位頂尖的朋友
[00:13:21.000 --> 00:13:25.000]  耶穌的禱文是神所喜悅的
[00:13:25.000 --> 00:13:29.000]  因為祂的禱告是要讓神的旨意去成就
[00:13:29.000 --> 00:13:32.000]  如果你明白耶穌的禱告的時候
[00:13:32.000 --> 00:13:36.000]  你會發覺所羅門的禱文和耶穌的禱告
[00:13:36.000 --> 00:13:40.000]  有種前後呼應的作用
[00:13:40.000 --> 00:13:45.000]  因為老早之前所羅門的禱告已經展現出
[00:13:45.000 --> 00:13:49.000]  神啊!願祢的旨意成就
[00:13:49.000 --> 00:13:54.000]  現在耶穌也說:神啊!讓祢的旨意去成就
[00:13:54.000 --> 00:13:57.000]  當我們這樣去禱告的時候
[00:13:57.000 --> 00:13:58.000]  頂尖的朋友
[00:13:58.000 --> 00:14:00.000]  你會發覺我們的禱告是什麼?
[00:14:00.000 --> 00:14:02.000]  是神所喜悅的
[00:14:02.000 --> 00:14:05.000]  所以在這裡也要提醒頂尖的朋友
[00:14:05.000 --> 00:14:08.000]  有時候我們犯了一個毛病
[00:14:08.000 --> 00:14:14.000]  我們好像自己說了算
[00:14:14.000 --> 00:14:17.000]  有時候會否像我這樣向神禱告
[00:14:17.000 --> 00:14:20.000]  神就要聽我的禱告
[00:14:20.000 --> 00:14:22.000]  神就要給我禱告
[00:14:22.000 --> 00:14:25.000]  你不聽不給我就不理你
[00:14:25.000 --> 00:14:27.000]  有時候會否有這樣的情況
[00:14:27.000 --> 00:14:29.000]  各位頂尖的朋友
[00:14:29.000 --> 00:14:33.000]  如果我們的態度是以自我為中心
[00:14:33.000 --> 00:14:36.000]  現在我們要將它更改
[00:14:36.000 --> 00:14:39.000]  要什麼?要讓神的旨意成就
[00:14:39.000 --> 00:14:41.000]  因為神的計劃是最好的
[00:14:41.000 --> 00:14:43.000]  有時候我們不明白為什麼
[00:14:43.000 --> 00:14:50.000]  神啊!我身上這個病已經兩三年了
[00:14:50.000 --> 00:14:55.000]  但好像還沒有徹底地斷尾
[00:14:55.000 --> 00:14:57.000]  還是有這個病
[00:14:57.000 --> 00:14:58.000]  為什麼呢?
[00:14:58.000 --> 00:15:05.000]  有時候也會有心裡很不舒服的感覺
[00:15:05.000 --> 00:15:07.000]  各位頂尖的朋友
[00:15:07.000 --> 00:15:09.000]  無論在任何的情況下
[00:15:09.000 --> 00:15:14.000]  記得有時候上帝做每一件事
[00:15:14.000 --> 00:15:16.000]  都有祂很奇妙的安排
[00:15:16.000 --> 00:15:18.000]  奇妙的計劃
[00:15:18.000 --> 00:15:20.000]  祂的旨意在我們身上
[00:15:20.000 --> 00:15:23.000]  所以我們的禱告是什麼?
[00:15:23.000 --> 00:15:26.000]  是要讓神的旨意成就
[00:15:26.000 --> 00:15:32.000]  我們再看第三個原因
[00:15:32.000 --> 00:15:36.000]  為什麼所羅門的禱文是神所喜悅的呢?
[00:15:36.000 --> 00:15:41.000]  因為祂的祈禱內容是不畏己求
[00:15:41.000 --> 00:15:44.000]  或者是小畏己求
[00:15:44.000 --> 00:15:46.000]  因為祂向神禱告
[00:15:46.000 --> 00:15:47.000]  祂求什麼?
[00:15:47.000 --> 00:15:51.000]  神啊!求祢讓我有聰明智慧
[00:15:51.000 --> 00:15:54.000]  為什麼祂求上帝讓我有聰明智慧呢?
[00:15:54.000 --> 00:15:57.000]  一來祂是初出茅廬
[00:15:57.000 --> 00:15:59.000]  剛剛做王
[00:15:59.000 --> 00:16:00.000]  沒有什麼經驗
[00:16:00.000 --> 00:16:02.000]  另一方面最主要是
[00:16:02.000 --> 00:16:08.000]  神啊!祢派我管理的這群百姓人數
[00:16:08.000 --> 00:16:12.000]  多到好像地上的塵土
[00:16:12.000 --> 00:16:14.000]  剛才不是這樣記載嗎?
[00:16:14.000 --> 00:16:16.000]  弟兄姊妹們我們能不能數得出來?
[00:16:16.000 --> 00:16:19.000]  是多不勝數的
[00:16:19.000 --> 00:16:23.000]  上帝要我管理這麼多人
[00:16:23.000 --> 00:16:26.000]  我怎麼能夠管理得到呢?
[00:16:26.000 --> 00:16:28.000]  弟兄姊妹們
[00:16:28.000 --> 00:16:30.000]  我們不要說管理這麼多人
[00:16:30.000 --> 00:16:33.000]  如果你在家裡有兩隻猴子
[00:16:33.000 --> 00:16:36.000]  你也很難管理
[00:16:36.000 --> 00:16:37.000]  會不會呢?
[00:16:37.000 --> 00:16:40.000]  這兩隻猴子專門跟你作對
[00:16:40.000 --> 00:16:42.000]  你叫牠去東牠就去西
[00:16:42.000 --> 00:16:46.000]  你叫牠坐下牠就跳高跳低
[00:16:46.000 --> 00:16:48.000]  每樣都跟你作對
[00:16:48.000 --> 00:16:50.000]  有沒有這樣的小朋友?
[00:16:50.000 --> 00:16:51.000]  管理得到嗎?
[00:16:51.000 --> 00:16:53.000]  頭都痛了
[00:16:53.000 --> 00:16:58.000]  何況現在要管理這麼多人
[00:16:58.000 --> 00:17:00.000]  我怎麼能夠令到我的國家
[00:17:00.000 --> 00:17:04.000]  能夠國泰民安呢?
[00:17:04.000 --> 00:17:07.000]  我怎麼能夠令到我國家的百姓
[00:17:07.000 --> 00:17:10.000]  都敬畏上帝呢?
[00:17:10.000 --> 00:17:11.000]  弟兄姊妹們
[00:17:11.000 --> 00:17:14.000]  我怎麼能夠在眾多百姓當中
[00:17:14.000 --> 00:17:17.000]  施行公義的審判呢?
[00:17:17.000 --> 00:17:18.000]  容易嗎?
[00:17:18.000 --> 00:17:20.000]  一點都不容易
[00:17:20.000 --> 00:17:24.000]  我怎麼能夠在百姓中自由出入
[00:17:24.000 --> 00:17:27.000]  聽受他們的訴訟呢?
[00:17:27.000 --> 00:17:28.000]  弟兄姊妹們
[00:17:28.000 --> 00:17:29.000]  容易嗎?
[00:17:29.000 --> 00:17:35.000]  簡直是一個很艱鉅很大的任務
[00:17:35.000 --> 00:17:38.000]  所以即使如此
[00:17:38.000 --> 00:17:41.000]  所羅門向上帝禱告
[00:17:41.000 --> 00:17:44.000]  他求上帝給他有聰明智慧
[00:17:44.000 --> 00:17:48.000]  也不是為自己的私利去祈禱
[00:17:48.000 --> 00:17:50.000]  他的禱告是
[00:17:50.000 --> 00:17:53.000]  我祈求聰明智慧
[00:17:53.000 --> 00:17:55.000]  其實我的目的
[00:17:55.000 --> 00:17:59.000]  都是要完成上帝給我的託付
[00:17:59.000 --> 00:18:02.000]  完成上帝給我的任務
[00:18:02.000 --> 00:18:03.000]  做得好
[00:18:03.000 --> 00:18:05.000]  管理得好
[00:18:05.000 --> 00:18:06.000]  弟兄姊妹們
[00:18:06.000 --> 00:18:07.000]  如果這樣看法
[00:18:07.000 --> 00:18:09.000]  就很不一樣了
[00:18:09.000 --> 00:18:11.000]  原來他的禱告
[00:18:11.000 --> 00:18:13.000]  都不是為自己的利益
[00:18:13.000 --> 00:18:15.000]  而是為整個百姓
[00:18:15.000 --> 00:18:17.000]  整個國家
[00:18:17.000 --> 00:18:20.000]  能夠合神的心意
[00:18:20.000 --> 00:18:22.000]  完成這個任務
[00:18:22.000 --> 00:18:24.000]  來去禱告
[00:18:24.000 --> 00:18:26.000]  所以這裡又給我們一個好好學習
[00:18:26.000 --> 00:18:27.000]  各位弟兄姊妹們
[00:18:27.000 --> 00:18:29.000]  你們有沒有覺得
[00:18:29.000 --> 00:18:32.000]  我們就算信了耶穌一段時間
[00:18:32.000 --> 00:18:34.000]  可能我們的祈禱
[00:18:34.000 --> 00:18:36.000]  來來去去
[00:18:36.000 --> 00:18:38.000]  都是這樣的
[00:18:38.000 --> 00:18:39.000]  神啊
[00:18:39.000 --> 00:18:43.000]  求祢讓我發達吧
[00:18:43.000 --> 00:18:47.000]  神啊 求祢讓我小屋換大屋吧
[00:18:47.000 --> 00:18:49.000]  最好抽到一間大屋吧
[00:18:49.000 --> 00:18:55.000]  神啊 求祢讓我舊車換新車吧
[00:18:55.000 --> 00:18:59.000]  神啊 求祢讓我一年去三次旅行吧
[00:18:59.000 --> 00:19:01.000]  去不到也去兩次吧
[00:19:01.000 --> 00:19:02.000]  我們有很多時候
[00:19:02.000 --> 00:19:04.000]  來來去去都什麼
[00:19:04.000 --> 00:19:05.000]  好像祈這些的
[00:19:05.000 --> 00:19:06.000]  你們有沒有留意到
[00:19:06.000 --> 00:19:07.000]  弟兄姊妹們
[00:19:07.000 --> 00:19:09.000]  如果我們的禱告
[00:19:09.000 --> 00:19:10.000]  來來去去
[00:19:10.000 --> 00:19:13.000]  是為個人利益去禱告的時候
[00:19:13.000 --> 00:19:16.000]  你說上帝是不是也很失望呢
[00:19:16.000 --> 00:19:17.000]  是不是
[00:19:17.000 --> 00:19:18.000]  為什麼
[00:19:18.000 --> 00:19:20.000]  你信了主這麼久
[00:19:20.000 --> 00:19:22.000]  為什麼我們的禱文
[00:19:22.000 --> 00:19:23.000]  來來去去都是什麼
[00:19:23.000 --> 00:19:26.000]  環繞著自己的利益呢
[00:19:26.000 --> 00:19:27.000]  忘記了什麼
[00:19:27.000 --> 00:19:30.000]  忘記了去求上帝
[00:19:30.000 --> 00:19:32.000]  讓我有能力
[00:19:32.000 --> 00:19:35.000]  去完成祢給我的任務
[00:19:35.000 --> 00:19:36.000]  是不是
[00:19:36.000 --> 00:19:38.000]  完成祢給我的託付
[00:19:38.000 --> 00:19:39.000]  因為祢在我身上
[00:19:39.000 --> 00:19:41.000]  神祢有祢的計劃
[00:19:41.000 --> 00:19:42.000]  是不是
[00:19:42.000 --> 00:19:45.000]  所以我希望能夠達成
[00:19:45.000 --> 00:19:46.000]  祢給我的任務
[00:19:46.000 --> 00:19:47.000]  弟兄姊妹們
[00:19:47.000 --> 00:19:49.000]  當我們這樣禱告的時候
[00:19:49.000 --> 00:19:53.000]  就是一個蒙神喜悅的禱告
[00:19:53.000 --> 00:19:54.000]  是不是
[00:19:54.000 --> 00:19:57.000]  好 我們再去看最後
[00:19:57.000 --> 00:20:02.000]  最後
[00:20:02.000 --> 00:20:04.000]  所羅門的禱告
[00:20:04.000 --> 00:20:09.000]  是一個很單純的祈求
[00:20:09.000 --> 00:20:10.000]  為什麼呢
[00:20:10.000 --> 00:20:12.000]  因為他整個禱文裡
[00:20:12.000 --> 00:20:15.000]  只是單一求一件事情
[00:20:15.000 --> 00:20:18.000]  就是求神給他有聰明智慧
