
[00:00:00.000 --> 00:00:05.000]  (字幕提供:陳零九)
[00:02:08.000 --> 00:02:10.000]  幫他將鞋穿在腳上
[00:02:10.000 --> 00:02:12.000]  將肥牛毒宰了
[00:02:12.000 --> 00:02:14.000]  我們就可以吃喝快樂
[00:02:14.000 --> 00:02:16.000]  因為我這個兒子是死而復活的
[00:02:16.000 --> 00:02:18.000]  是失而有得的
[00:02:18.000 --> 00:02:20.000]  這個很典型的快樂結局
[00:02:20.000 --> 00:02:22.000]  如果大家看無線劇集的話
[00:02:22.000 --> 00:02:24.000]  這個也是第20集裡
[00:02:24.000 --> 00:02:26.000]  最後那五分鐘的橋段
[00:02:26.000 --> 00:02:28.000]  都是大團圓結局
[00:02:28.000 --> 00:02:31.000]  大家一起就完結了
[00:02:31.000 --> 00:02:34.000]  不過原來在這個快樂結局的背後
[00:02:34.000 --> 00:02:37.000]  原來出現了一個
[00:02:37.000 --> 00:02:41.000]  另一個浪子比喻的故事
[00:02:41.000 --> 00:02:42.000]  故事這麼說
[00:02:42.000 --> 00:02:43.000]  25節說
[00:02:43.000 --> 00:02:45.000]  那時大兒子在田裡
[00:02:45.000 --> 00:02:46.000]  他就回來
[00:02:46.000 --> 00:02:49.000]  離家不遠聽見作樂跳舞的聲音
[00:02:49.000 --> 00:02:52.000]  然後就變叫一個僕人來
[00:02:52.000 --> 00:02:53.000]  問是什麼事
[00:02:53.000 --> 00:02:54.000]  僕人就說
[00:02:54.000 --> 00:02:55.000]  你兄弟來了
[00:02:55.000 --> 00:02:58.000]  你父親因他無災無病回來
[00:02:58.000 --> 00:03:01.000]  就將這個肥牛毒宰了
[00:03:01.000 --> 00:03:05.000]  28節大兒子就非常生氣
[00:03:05.000 --> 00:03:08.000]  甚至可以說是非常憤怒
[00:03:08.000 --> 00:03:11.000]  這個正正就是浪子比喻
[00:03:11.000 --> 00:03:13.000]  在這個快樂的現實背後
[00:03:13.000 --> 00:03:16.000]  原來是大兒子心靈的風暴
[00:03:16.000 --> 00:03:19.000]  我們聽一下大兒子的控訴
[00:03:19.000 --> 00:03:22.000]  看看這個控訴背後究竟發生什麼事
[00:03:22.000 --> 00:03:23.000]  大兒子就說
[00:03:23.000 --> 00:03:24.000]  他就對父親說
[00:03:24.000 --> 00:03:25.000]  我服侍你這麼多年
[00:03:25.000 --> 00:03:27.000]  從來沒有違背過你的命
[00:03:27.000 --> 00:03:29.000]  你並沒有給我一隻山羊羔
[00:03:29.000 --> 00:03:31.000]  叫我和朋友一同快樂
[00:03:31.000 --> 00:03:34.000]  當你這個兒子和昌記吞盡你的財產
[00:03:34.000 --> 00:03:35.000]  他來了
[00:03:35.000 --> 00:03:37.000]  你倒為他宰了肥牛毒
[00:03:37.000 --> 00:03:39.000]  故事記載
[00:03:39.000 --> 00:03:41.000]  大兒子非常的憤怒
[00:03:41.000 --> 00:03:44.000]  他完全是參與不到
[00:03:44.000 --> 00:03:47.000]  父親和小兒子的快樂
[00:03:47.000 --> 00:03:50.000]  甚至當大兒子聽到他們這麼開心的時候
[00:03:50.000 --> 00:03:52.000]  他就完全崩潰
[00:03:52.000 --> 00:03:54.000]  你們不要再BBQ了
[00:03:54.000 --> 00:03:56.000]  你們不要再愛回家了
[00:03:56.000 --> 00:03:59.000]  他們非常的憤怒
[00:03:59.000 --> 00:04:01.000]  很明白大兒子的感受
[00:04:01.000 --> 00:04:03.000]  當別人愈是快樂
[00:04:03.000 --> 00:04:05.000]  當你參與不到的時候
[00:04:05.000 --> 00:04:09.000]  你就是愈是更加的感到失落
[00:04:09.000 --> 00:04:12.000]  如果你上網聽YouTube
[00:04:12.000 --> 00:04:15.000]  如果你打肥牛毒詩歌
[00:04:15.000 --> 00:04:17.000]  即是有人作一首這樣的詩歌
[00:04:17.000 --> 00:04:20.000]  專門描寫這段肥牛毒
[00:04:20.000 --> 00:04:22.000]  大家慶祝的情景
[00:04:22.000 --> 00:04:24.000]  可能你們也未必這麼容易投入到
[00:04:24.000 --> 00:04:25.000]  你們唱開
[00:04:25.000 --> 00:04:27.000]  我們唱開傳統聖詩
[00:04:27.000 --> 00:04:30.000]  他們那些又跳又Disco的燈
[00:04:30.000 --> 00:04:31.000]  又在跳
[00:04:31.000 --> 00:04:34.000]  你未必會感受到那種音樂和快樂
[00:04:34.000 --> 00:04:37.000]  所以大兒子的故事
[00:04:37.000 --> 00:04:39.000]  這種的
[00:04:39.000 --> 00:04:42.000]  另一個浪子故事正正就是
[00:04:42.000 --> 00:04:44.000]  快樂的延續背後
[00:04:44.000 --> 00:04:46.000]  當中去發展
[00:04:46.000 --> 00:04:48.000]  為什麼我會說大兒子
[00:04:48.000 --> 00:04:52.000]  也是一個浪子的故事呢
[00:04:52.000 --> 00:04:54.000]  如果說浪子比喻
[00:04:54.000 --> 00:04:58.000]  是說一個兒子離家出走的故事的時候
[00:04:58.000 --> 00:05:00.000]  其實大兒子
[00:05:00.000 --> 00:05:03.000]  也可以這麼說
[00:05:03.000 --> 00:05:06.000]  他也是一個像浪子一樣離家出走的人
[00:05:06.000 --> 00:05:09.000]  不過他把這件事是離家出走的意思
[00:05:09.000 --> 00:05:13.000]  他只不過是一個離家出走的浪子
[00:05:13.000 --> 00:05:15.000]  表面上他在一個家裡
[00:05:15.000 --> 00:05:20.000]  仍然在家裡擔當一切的大兒子
[00:05:20.000 --> 00:05:23.000]  但是他的心靈裡
[00:05:23.000 --> 00:05:25.000]  卻和浪子一樣
[00:05:25.000 --> 00:05:28.000]  一早就好像不在家裡
[00:05:28.000 --> 00:05:32.000]  感覺不到自己家裡的位置
[00:05:32.000 --> 00:05:34.000]  我們看看大兒子這段話
[00:05:34.000 --> 00:05:36.000]  他說我服侍你子孫當年
[00:05:36.000 --> 00:05:38.000]  從來沒有違背過你的命
[00:05:38.000 --> 00:05:41.000]  你並沒有給我一隻山羊羔
[00:05:41.000 --> 00:05:43.000]  讓我朋友一場快樂
[00:05:43.000 --> 00:05:46.000]  但你這個兒子和我來他窗戶吞進你的產業
[00:05:46.000 --> 00:05:49.000]  他來你倒為他宰了你的肥牛丼
[00:05:49.000 --> 00:05:51.000]  令人注意的就是
[00:05:51.000 --> 00:05:56.000]  這段對話裡出現了兩次沒有這個字
[00:05:56.000 --> 00:05:58.000]  我沒有違背過你的命
[00:05:58.000 --> 00:06:01.000]  你並沒有給我一隻山羊羔
[00:06:01.000 --> 00:06:03.000]  中文這部分可能看得不清楚
[00:06:03.000 --> 00:06:05.000]  但在原文裡
[00:06:05.000 --> 00:06:08.000]  沒有這個否定的字是很強烈的
[00:06:08.000 --> 00:06:10.000]  不是一個普通的沒有
[00:06:10.000 --> 00:06:12.000]  而是我們英文裡
[00:06:12.000 --> 00:06:15.000]  never一個這麼強烈的字眼
[00:06:15.000 --> 00:06:17.000]  兩次的never
[00:06:17.000 --> 00:06:20.000]  我們看看這兩個的never
[00:06:20.000 --> 00:06:22.000]  第一個never
[00:06:22.000 --> 00:06:24.000]  大兒子說什麼
[00:06:24.000 --> 00:06:27.000]  他說從來沒有違背過你的命
[00:06:27.000 --> 00:06:32.000]  我沒有違反你的命令
[00:06:32.000 --> 00:06:37.000]  雖然大兒子在家裡是一個長子大兒子
[00:06:37.000 --> 00:06:42.000]  但原來他從來都不覺得自己是家裡的兒子
[00:06:42.000 --> 00:06:44.000]  他覺得自己是什麼
[00:06:44.000 --> 00:06:47.000]  是一個執行命令的人
[00:06:47.000 --> 00:06:52.000]  一個不可以違背爸爸命令的僕人
[00:06:52.000 --> 00:06:54.000]  大兒子說我服侍你這麼多年
[00:06:54.000 --> 00:06:59.000]  服侍這字其實正正就是羅馬社會裡的奴隸
[00:06:59.000 --> 00:07:00.000]  那個字
[00:07:00.000 --> 00:07:03.000]  那個工人哥哥的角色
[00:07:03.000 --> 00:07:05.000]  所以很淒涼原來大兒子
[00:07:05.000 --> 00:07:09.000]  他一直都覺得自己是一個家裡的工人
[00:07:09.000 --> 00:07:14.000]  一個執行爸爸的主人命令的奴隸
[00:07:14.000 --> 00:07:18.000]  不是爸爸的長子
[00:07:18.000 --> 00:07:20.000]  大兒子覺得自己人生裡
[00:07:20.000 --> 00:07:23.000]  只不過是一個work from home的奴隸
[00:07:23.000 --> 00:07:28.000]  不覺得自己是一個兒子孩子的角色
[00:07:28.000 --> 00:07:31.000]  第二個never
[00:07:31.000 --> 00:07:32.000]  大兒子說什麼
[00:07:32.000 --> 00:07:36.000]  他說你從來沒有給我一隻山羊羔
[00:07:36.000 --> 00:07:38.000]  第二句話告訴我們
[00:07:38.000 --> 00:07:41.000]  原來大兒子覺得自己是很貧窮
[00:07:41.000 --> 00:07:43.000]  他覺得自己什麼都沒有
[00:07:43.000 --> 00:07:45.000]  甚至這種一無所有
[00:07:45.000 --> 00:07:50.000]  比小兒子當他極度貧窮的時候更加貧窮
[00:07:50.000 --> 00:07:54.000]  雖然大兒子住在一個極度富有的爸爸的家
[00:07:54.000 --> 00:07:58.000]  但他不覺得他身邊的東西是他的
[00:07:58.000 --> 00:08:00.000]  他是打工的
[00:08:00.000 --> 00:08:01.000]  他是奴隸
[00:08:01.000 --> 00:08:03.000]  那些東西不是他自己的
[00:08:03.000 --> 00:08:06.000]  所以你覺得誰比較窮
[00:08:06.000 --> 00:08:10.000]  大兒子比較窮還是小兒子比較窮
[00:08:10.000 --> 00:08:13.000]  照這樣說的話
[00:08:13.000 --> 00:08:14.000]  其實小兒子雖然很窮
[00:08:14.000 --> 00:08:16.000]  但他曾經都花光了
[00:08:16.000 --> 00:08:19.000]  都曾經花了錢才窮
[00:08:19.000 --> 00:08:22.000]  大兒子他一分都沒有花過
[00:08:22.000 --> 00:08:25.000]  他覺得自己是一無所有
[00:08:25.000 --> 00:08:28.000]  覺得自己連一隻山羊羔都沒有吃過
[00:08:28.000 --> 00:08:32.000]  所以你發覺大兒子其實比小兒子更加窮
[00:08:32.000 --> 00:08:38.000]  他連坦誠反叛離家出走的勇氣都沒有
[00:08:38.000 --> 00:08:44.000]  一直都在家裡做一個work from home的浪子
[00:08:44.000 --> 00:08:47.000]  事實上最遙遠的距離
[00:08:47.000 --> 00:08:51.000]  可能就是我們每天都在天父上帝的世界那裡
[00:08:51.000 --> 00:08:54.000]  卻感覺自己一無所有
[00:08:54.000 --> 00:08:58.000]  不覺得自己是天父上帝的孩子
[00:08:58.000 --> 00:09:01.000]  所以大兒子沒有辦法去擁抱他弟弟
[00:09:01.000 --> 00:09:02.000]  不行
[00:09:02.000 --> 00:09:05.000]  試問一個更加破碎
[00:09:05.000 --> 00:09:07.000]  一個更加悲慘的人
[00:09:07.000 --> 00:09:09.000]  怎麼能夠擁抱一個
[00:09:09.000 --> 00:09:12.000]  能夠有幸被修補的人呢?
[00:09:12.000 --> 00:09:15.000]  當大兒子比小兒子更加痛苦的時候
[00:09:15.000 --> 00:09:17.000]  怎麼能夠苛求他
[00:09:17.000 --> 00:09:18.000]  去擁抱他
[00:09:18.000 --> 00:09:21.000]  替他快樂呢?
[00:09:21.000 --> 00:09:25.000]  不知道這是不是你的感受
[00:09:25.000 --> 00:09:28.000]  明明知道這是天父的世界
[00:09:28.000 --> 00:09:30.000]  天父在這裡
[00:09:30.000 --> 00:09:34.000]  卻有時感覺不到那種力量
[00:09:34.000 --> 00:09:36.000]  明明已經是基督徒
[00:09:36.000 --> 00:09:41.000]  卻感覺不到比其他人更加快樂
[00:09:41.000 --> 00:09:43.000]  或者更加堅強
[00:09:43.000 --> 00:09:46.000]  明明每個星期都回到教會裡
[00:09:46.000 --> 00:09:50.000]  卻未必感覺到有人去理會自己
[00:09:50.000 --> 00:09:52.000]  或者在這裡
[00:09:52.000 --> 00:09:55.000]  面對著這個世界
[00:09:55.000 --> 00:09:56.000]  特別是這個年頭
[00:09:56.000 --> 00:09:59.000]  我們怎麼去面對這個世界呢?
[00:09:59.000 --> 00:10:02.000]  這個世界越來越亂
[00:10:02.000 --> 00:10:05.000]  這個社會越來越不穩定
[00:10:05.000 --> 00:10:07.000]  甚至自己的身體
[00:10:07.000 --> 00:10:09.000]  自己面對的命運
[00:10:09.000 --> 00:10:12.000]  似乎都跟自己所想的
[00:10:12.000 --> 00:10:15.000]  未必是如期一樣
[00:10:15.000 --> 00:10:19.000]  所以當我們去看回這段經文的時候
[00:10:19.000 --> 00:10:22.000]  我們很值得去看下浪子的比喻
[00:10:22.000 --> 00:10:23.000]  這個更加棘手
[00:10:23.000 --> 00:10:26.000]  更加難解決的大兒子
[00:10:26.000 --> 00:10:29.000]  爸爸怎樣來回應呢?
[00:10:29.000 --> 00:10:31.000]  爸爸怎樣回應呢?
[00:10:31.000 --> 00:10:32.000]  爸爸就在經文裡
[00:10:32.000 --> 00:10:34.000]  在三一至三二節裡
[00:10:34.000 --> 00:10:36.000]  這樣來回答他的兒子
[00:10:36.000 --> 00:10:39.000]  爸爸說:兒啊!你尚和我同在
[00:10:39.000 --> 00:10:42.000]  我一切所有的都是你的
[00:10:42.000 --> 00:10:45.000]  只是你這個兄弟是死而復活
[00:10:45.000 --> 00:10:46.000]  失而又得的
[00:10:46.000 --> 00:10:49.000]  所以我們理當歡喜慶祝
[00:10:49.000 --> 00:10:50.000]  總的來說
[00:10:50.000 --> 00:10:52.000]  爸爸就鼓勵哥哥
[00:10:52.000 --> 00:10:54.000]  叫他擁抱他弟弟
[00:10:54.000 --> 00:10:57.000]  爸爸就給了一個理由
[00:10:57.000 --> 00:10:58.000]  鼓勵給哥哥
[00:10:58.000 --> 00:10:59.000]  說你應該欣然
[00:10:59.000 --> 00:11:02.000]  快樂地去擁抱你自己的弟弟
[00:11:02.000 --> 00:11:04.000]  基本上坦白說
[00:11:04.000 --> 00:11:07.000]  這段話其實沒什麼特別
[00:11:07.000 --> 00:11:11.000]  爸爸沒有說一些新的事情給他聽
[00:11:11.000 --> 00:11:13.000]  也沒有新的資訊
[00:11:13.000 --> 00:11:15.000]  也沒有新的秘密告訴他
[00:11:15.000 --> 00:11:17.000]  爸爸大概說了一些
[00:11:17.000 --> 00:11:19.000]  誰不知道爸爸是男人的事情
[00:11:19.000 --> 00:11:21.000]  一些他也知道的事情
[00:11:21.000 --> 00:11:23.000]  兒啊!你尚和我同在
[00:11:23.000 --> 00:11:26.000]  我一切的都是你的
[00:11:26.000 --> 00:11:27.000]  父親稱呼他為兒子
[00:11:27.000 --> 00:11:29.000]  是一個很好的肯定
[00:11:29.000 --> 00:11:32.000]  不過他說這些都是你的
[00:11:32.000 --> 00:11:34.000]  我也是尚和你同在
[00:11:34.000 --> 00:11:36.000]  大姐似乎也不是不知道的
[00:11:36.000 --> 00:11:38.000]  這麼多年我都在家裡
[00:11:38.000 --> 00:11:40.000]  我一切的都是你的
[00:11:40.000 --> 00:11:42.000]  我也知道是
[00:11:42.000 --> 00:11:45.000]  但是我感受不到這些是我的
[00:11:45.000 --> 00:11:46.000]  所以不知道
[00:11:46.000 --> 00:11:50.000]  當我不斷思考這段經文的時候
[00:11:50.000 --> 00:11:52.000]  作為一個目者
[00:11:52.000 --> 00:11:55.000]  如果突然之間聽到
[00:11:55.000 --> 00:11:58.000]  天父上帝這樣跟他說
[00:11:58.000 --> 00:12:01.000]  這句話是不是真的能夠幫助我們
[00:12:01.000 --> 00:12:05.000]  去面對一個這麼艱難的世界
[00:12:05.000 --> 00:12:09.000]  或者這麼艱難的自己的命運呢?
[00:12:09.000 --> 00:12:12.000]  這些道理大家都知道
[00:12:12.000 --> 00:12:14.000]  都是正確、很熟悉的
[00:12:14.000 --> 00:12:15.000]  每一句話都是真的
[00:12:15.000 --> 00:12:17.000]  我們沒有什麼反對的理由
[00:12:17.000 --> 00:12:19.000]  但是對於大兒子來說
[00:12:19.000 --> 00:12:25.000]  他究竟怎樣可以真正去理解這番話
[00:12:25.000 --> 00:12:28.000]  不過他發現耶穌就停在那裡
[00:12:28.000 --> 00:12:32.000]  整段浪子的比喻就停在這段經文裡面
[00:12:32.000 --> 00:12:37.000]  耶穌就再沒有去交代大兒子的回應
[00:12:37.000 --> 00:12:39.000]  經文就停在那裡
[00:12:39.000 --> 00:12:42.000]  究竟大兒子是否明白爸爸的心意
[00:12:42.000 --> 00:12:46.000]  或者能不能夠明白這句話背後的意思呢?
[00:12:46.000 --> 00:12:48.000]  我們不知道
[00:12:48.000 --> 00:12:51.000]  不過我們作為看聖經的人
[00:12:51.000 --> 00:12:55.000]  我們就需要更加明白
[00:12:55.000 --> 00:13:00.000]  這句父親的話背後是什麼意思呢?
[00:13:00.000 --> 00:13:01.000]  爸爸說:
[00:13:01.000 --> 00:13:06.000]  「兒啊,你尚和我同在,我一切所有的都是你的」
[00:13:06.000 --> 00:13:08.000]  在浪子的比喻裡面
[00:13:08.000 --> 00:13:11.000]  爸爸就是代表著我們的天父上帝
[00:13:11.000 --> 00:13:12.000]  他說:
[00:13:12.000 --> 00:13:16.000]  「兒啊,你尚和我同在,我一切所有的都是你的」
[00:13:16.000 --> 00:13:20.000]  這句話其實不是普普通通一句
[00:13:20.000 --> 00:13:23.000]  很表面的安慰的說話
[00:13:23.000 --> 00:13:24.000]  就是跟大兒子說:
[00:13:24.000 --> 00:13:27.000]  「你看看你多好,你這麼多年都在家裡享受冷氣」
[00:13:27.000 --> 00:13:30.000]  「不用在外面工作,你多好」
[00:13:30.000 --> 00:13:32.000]  「你看看你弟弟多慘」
[00:13:32.000 --> 00:13:34.000]  「你快點去接受他,去擁抱他」
[00:13:34.000 --> 00:13:45.000]  不是,爸爸不是要他為一個哥哥去接受這段關係
[00:13:45.000 --> 00:13:54.000]  爸爸是很想知道他的擁抱和快樂
[00:13:54.000 --> 00:13:56.000]  究竟是從哪裡來的
[00:13:56.000 --> 00:14:01.000]  或者應該怎樣來參與這份擁抱和快樂
[00:14:01.000 --> 00:14:08.000]  爸爸說:「你尚和我同在,我一切所有的都是你的」
[00:14:08.000 --> 00:14:12.000]  爸爸說一個更深層次的意思
[00:14:12.000 --> 00:14:17.000]  當你面對著你的遭遇,面對著這個世界的時候
[00:14:17.000 --> 00:14:24.000]  你只能夠參與我的一切來擁抱這個世界
[00:14:24.000 --> 00:14:27.000]  你只能夠去擁抱我一直擁抱的世界
[00:14:27.000 --> 00:14:32.000]  你只能夠跟我一起去快樂
[00:14:32.000 --> 00:14:38.000]  在我們的聖經裡經常有這個模式
[00:14:38.000 --> 00:14:46.000]  我們所做的其實是天父上帝一直都在做的
[00:14:46.000 --> 00:14:48.000]  我們才去做的
[00:14:48.000 --> 00:14:49.000]  這個模式
[00:14:49.000 --> 00:14:54.000]  譬如我們愛,因為神先愛我們
[00:14:54.000 --> 00:14:58.000]  你們要去,因為我已經為你們預備了地方
[00:14:58.000 --> 00:15:03.000]  你們要背十字架,因為耶穌早就背了十字架
[00:15:03.000 --> 00:15:06.000]  我們信,因為耶穌基督的信
[00:15:06.000 --> 00:15:10.000]  我一切所有的都是你的
[00:15:10.000 --> 00:15:16.000]  今天天父上帝和弟子說的不是叫你自己去勉強去擁抱一件事
[00:15:16.000 --> 00:15:23.000]  而是我們去擁抱一些天父上帝去擁抱的東西
[00:15:23.000 --> 00:15:30.000]  我們去快樂不是叫你很悲慘都要你去快樂
[00:15:30.000 --> 00:15:38.000]  而是我們去嘗試去參與天父上帝的快樂
[00:15:38.000 --> 00:15:42.000]  所以,我們理當歡喜快樂
[00:15:42.000 --> 00:15:47.000]  這種快樂是參與我們天父上帝的快樂
[00:15:47.000 --> 00:15:50.000]  我一切所有的都是你的
[00:15:50.000 --> 00:15:53.000]  這個正正就是我們今天要思想的主題
[00:15:53.000 --> 00:15:55.000]  擁抱一切
[00:15:55.000 --> 00:16:01.000]  擁抱當然是一個很重要的事
[00:16:01.000 --> 00:16:04.000]  面對著這個世界的時候
[00:16:04.000 --> 00:16:07.000]  我們怎樣去擁抱這個世界
[00:16:07.000 --> 00:16:10.000]  甚至擁抱我們的遭遇
[00:16:10.000 --> 00:16:13.000]  我們身體的疾病
[00:16:13.000 --> 00:16:16.000]  我們家人的疾病
[00:16:16.000 --> 00:16:18.000]  我們所面對的命運和際遇
[00:16:18.000 --> 00:16:21.000]  怎樣能夠擁抱呢?
[00:16:21.000 --> 00:16:24.000]  不知道大家有沒有聽過尼采
[00:16:24.000 --> 00:16:28.000]  一個德國哲學家尼采
[00:16:28.000 --> 00:16:31.000]  可能大家聽他比較多的都是一些比較負面的
[00:16:31.000 --> 00:16:34.000]  因為他是一個反對基督教的人
[00:16:34.000 --> 00:16:37.000]  提出上帝已死的哲學家
[00:16:37.000 --> 00:16:40.000]  他是一個虛無主義者
[00:16:40.000 --> 00:16:43.000]  即是說他覺得生命是沒有意義的
[00:16:43.000 --> 00:16:47.000]  沒有上帝、沒有美善、沒有價值、沒有真理
[00:16:47.000 --> 00:16:49.000]  一切都是很虛無的
[00:16:49.000 --> 00:16:51.000]  沒有所謂絕對的東西
[00:16:51.000 --> 00:16:54.000]  不過雖然他是一個虛無主義者
[00:16:54.000 --> 00:17:01.000]  但是他對於生命或命運絕對不是悲觀消極
[00:17:01.000 --> 00:17:03.000]  他提出一個很特別的說法
[00:17:03.000 --> 00:17:05.000]  叫做熱愛命運
[00:17:05.000 --> 00:17:07.000]  他這樣寫到
[00:17:07.000 --> 00:17:08.000]  熱愛命運
[00:17:08.000 --> 00:17:10.000]  讓這句說話成為我一生的所愛
[00:17:10.000 --> 00:17:12.000]  我不會向醜陋宣戰
[00:17:12.000 --> 00:17:14.000]  我不會指控醜陋
[00:17:14.000 --> 00:17:16.000]  我也不會指控他的人
[00:17:16.000 --> 00:17:18.000]  無視他們是我唯一的否定
[00:17:18.000 --> 00:17:22.000]  總而言之我要成為生命的肯定者
[00:17:22.000 --> 00:17:24.000]  提出這個說法是什麼意思呢?
[00:17:24.000 --> 00:17:27.000]  既然他覺得活著是虛無的
[00:17:27.000 --> 00:17:29.000]  生命是沒有意義的
[00:17:29.000 --> 00:17:32.000]  那麼對他來說唯一拿著的是什麼呢?
[00:17:32.000 --> 00:17:35.000]  就是他自己的生命
[00:17:35.000 --> 00:17:36.000]  雖然是虛無的
[00:17:36.000 --> 00:17:41.000]  但是他唯一知道要堅持擁有的就是生命
[00:17:41.000 --> 00:17:43.000]  所以他知道要熱愛命運
[00:17:43.000 --> 00:17:48.000]  無論他的生命遭遇到的多麼的醜陋
[00:17:48.000 --> 00:17:50.000]  多麼的痛苦
[00:17:50.000 --> 00:17:52.000]  多麼的絕望
[00:17:52.000 --> 00:17:57.000]  他都要成為他生命裡擁抱的對象
[00:17:57.000 --> 00:18:02.000]  簡單來說就是我們以前Nokia手機的貪吃蛇的概念
[00:18:02.000 --> 00:18:06.000]  一看到蛇就不斷吃那些豆豆
[00:18:06.000 --> 00:18:09.000]  越吃越長越吃越大
[00:18:09.000 --> 00:18:11.000]  總之生命裡遇到什麼
[00:18:11.000 --> 00:18:13.000]  我就擁抱它
[00:18:13.000 --> 00:18:15.000]  我就吞噬它
[00:18:15.000 --> 00:18:18.000]  成為我生命裡的強大力量
[00:18:18.000 --> 00:18:21.000]  所以彌采有句很有霸氣的話
[00:18:21.000 --> 00:18:22.000]  可能大家聽過
[00:18:22.000 --> 00:18:26.000]  凡殺不死我的都必使我更加強大
[00:18:26.000 --> 00:18:31.000]  當然我們不認同彌采的看法
[00:18:31.000 --> 00:18:34.000]  我們是一個信上帝的人
[00:18:34.000 --> 00:18:38.000]  不過我想如果一個不信神的人
[00:18:38.000 --> 00:18:43.000]  他都可以毅然去擁抱他自己的遭遇
[00:18:43.000 --> 00:18:46.000]  我們作為一群基督徒
[00:18:46.000 --> 00:18:51.000]  我們作為一群相信天父的愛
[00:18:51.000 --> 00:18:56.000]  和天父上帝擁抱的愛的時候
[00:18:56.000 --> 00:19:00.000]  我們豈不會更加有力量和勇氣
[00:19:00.000 --> 00:19:04.000]  去擁抱我們所面對的命運呢?
[00:19:04.000 --> 00:19:10.000]  當我們面對我們人生裡的遭遇的時候
[00:19:10.000 --> 00:19:13.000]  你可以去逃避它
[00:19:13.000 --> 00:19:18.000]  可以去不開心的去苦苦哀求
[00:19:18.000 --> 00:19:22.000]  也可以用很多不同的方法去面對
[00:19:22.000 --> 00:19:27.000]  但是擁抱是一種很強大的霸氣
[00:19:27.000 --> 00:19:30.000]  我們廣東話有一句話
[00:19:30.000 --> 00:19:34.000]  我擁你
[00:19:34.000 --> 00:19:35.000]  當你做事的時候
[00:19:35.000 --> 00:19:37.000]  你上師說我擁你
[00:19:37.000 --> 00:19:40.000]  或者你作為上師說我擁你的時候
[00:19:40.000 --> 00:19:42.000]  一句非常有霸氣的話
[00:19:42.000 --> 00:19:43.000]  什麼意思呢?
[00:19:43.000 --> 00:19:47.000]  無論有什麼事我都會承受的
[00:19:47.000 --> 00:19:51.000]  我都會傳言去抵擋的
[00:19:51.000 --> 00:19:53.000]  這種接納
[00:19:53.000 --> 00:19:56.000]  這種完全的擁抱投入
[00:19:56.000 --> 00:19:59.000]  是一個很大的霸氣
[00:19:59.000 --> 00:20:04.000]  因此面對著我們這個世界
[00:20:04.000 --> 00:20:06.000]  我們一群基督徒
[00:20:06.000 --> 00:20:10.000]  我們願意去擁抱我們所面對的遭遇
[00:20:10.000 --> 00:20:12.000]  我們未必認同
[00:20:12.000 --> 00:20:18.000]  更加不是傻乎乎的去認同這個世界裡不好的事
[00:20:18.000 --> 00:20:22.000]  但是我們去擁抱我們所面對的遭遇
