
[00:00:00.000 --> 00:00:04.000]  今天這個題目我想先問一問
[00:02:16.000 --> 00:02:17.000]  很明顯
[00:02:17.000 --> 00:02:19.000]  那個作者
[00:02:19.000 --> 00:02:21.000]  是相當熟悉
[00:02:21.000 --> 00:02:24.000]  猶太人過去他們所相信的
[00:02:24.000 --> 00:02:26.000]  信仰的背景
[00:02:26.000 --> 00:02:28.000]  很熟悉舊約
[00:02:28.000 --> 00:02:30.000]  非常熟悉
[00:02:30.000 --> 00:02:31.000]  而他寫信
[00:02:31.000 --> 00:02:33.000]  這個希伯來書
[00:02:33.000 --> 00:02:34.000]  可以這樣說
[00:02:34.000 --> 00:02:36.000]  好像一封信
[00:02:36.000 --> 00:02:38.000]  寫給當時的人
[00:02:38.000 --> 00:02:40.000]  更貼切地說
[00:02:40.000 --> 00:02:42.000]  其實這是一篇講章
[00:02:42.000 --> 00:02:44.000]  是一篇講章
[00:02:44.000 --> 00:02:47.000]  這篇講章寫給甚麼人呢
[00:02:47.000 --> 00:02:50.000]  作者熟悉猶太人的背景
[00:02:50.000 --> 00:02:54.000]  熟悉舊約的很多聖經背景
[00:02:54.000 --> 00:02:57.000]  同樣地讀者也很熟悉
[00:02:57.000 --> 00:03:00.000]  讀者是有猶太教背景的
[00:03:00.000 --> 00:03:01.000]  基督徒
[00:03:01.000 --> 00:03:03.000]  所以希伯來書
[00:03:03.000 --> 00:03:06.000]  不是寫給那些未信的人
[00:03:06.000 --> 00:03:09.000]  是寫給基督徒
[00:03:09.000 --> 00:03:12.000]  這些基督徒有猶太教的背景
[00:03:12.000 --> 00:03:15.000]  當時在這個地方
[00:03:15.000 --> 00:03:18.000]  仍然是羅馬政權在掌管
[00:03:18.000 --> 00:03:23.000]  猶太教被視為合法的宗教
[00:03:23.000 --> 00:03:27.000]  所以你說自己是猶太教的信徒
[00:03:27.000 --> 00:03:29.000]  政府會放過你
[00:03:29.000 --> 00:03:31.000]  你仍然可以享受很多福利
[00:03:31.000 --> 00:03:33.000]  沒有人會逼迫你
[00:03:33.000 --> 00:03:34.000]  你可以自由來往
[00:03:34.000 --> 00:03:38.000]  自由在會堂裡敬拜
[00:03:38.000 --> 00:03:41.000]  但是基督徒不同
[00:03:41.000 --> 00:03:43.000]  基督徒在當時
[00:03:43.000 --> 00:03:46.000]  基督教不是一個合法的宗教
[00:03:46.000 --> 00:03:49.000]  所以基督徒會面對逼迫
[00:03:49.000 --> 00:03:53.000]  因為逼迫而來有很多不好處
[00:03:53.000 --> 00:03:56.000]  有很多生活上的壓力
[00:03:56.000 --> 00:03:57.000]  很多的掣肘
[00:03:57.000 --> 00:03:59.000]  很多的困難
[00:03:59.000 --> 00:04:02.000]  所以當時來說
[00:04:02.000 --> 00:04:09.000]  一群由猶太教轉為信耶穌的基督徒
[00:04:09.000 --> 00:04:12.000]  其實是很大的壓力
[00:04:12.000 --> 00:04:16.000]  如果他們回到之前
[00:04:16.000 --> 00:04:18.000]  猶太教擁有自由
[00:04:18.000 --> 00:04:20.000]  不會被逼迫
[00:04:20.000 --> 00:04:22.000]  沒有那麼多痛苦
[00:04:22.000 --> 00:04:24.000]  沒有那麼多壓力
[00:04:24.000 --> 00:04:26.000]  但是信了耶穌之後就不同了
[00:04:26.000 --> 00:04:28.000]  很多壓力、逼迫、困苦
[00:04:28.000 --> 00:04:30.000]  生活上有很多艱難
[00:04:30.000 --> 00:04:33.000]  所以經常有一個趨向
[00:04:33.000 --> 00:04:36.000]  很容易陷入一個試探
[00:04:36.000 --> 00:04:39.000]  走回頭
[00:04:39.000 --> 00:04:42.000]  不如離棄耶穌
[00:04:42.000 --> 00:04:44.000]  離棄耶穌
[00:04:44.000 --> 00:04:47.000]  我就不用受這些苦
[00:04:47.000 --> 00:04:49.000]  我不用受這些壓力
[00:04:49.000 --> 00:04:52.000]  我可以生活得很自由
[00:04:52.000 --> 00:04:54.000]  如果我看重生活的享受
[00:04:54.000 --> 00:04:56.000]  就更加是這樣
[00:04:56.000 --> 00:04:59.000]  為什麼要那麼辛苦呢?
[00:04:59.000 --> 00:05:01.000]  一直逼迫
[00:05:01.000 --> 00:05:03.000]  好像不能呼吸
[00:05:03.000 --> 00:05:08.000]  這是當時基督徒的情況
[00:05:08.000 --> 00:05:11.000]  在這個情況下
[00:05:11.000 --> 00:05:14.000]  我想多說一點
[00:05:14.000 --> 00:05:17.000]  在這個情況下會出現什麼問題呢?
[00:05:17.000 --> 00:05:20.000]  在裡面有些人
[00:05:20.000 --> 00:05:23.000]  信仰很容易有背道危機
[00:05:23.000 --> 00:05:26.000]  我會放棄我的信仰
[00:05:26.000 --> 00:05:29.000]  而有些人慢慢地
[00:05:29.000 --> 00:05:31.000]  開始懶散
[00:05:31.000 --> 00:05:33.000]  很散漫
[00:05:33.000 --> 00:05:35.000]  信耶穌那一刻很火熱
[00:05:35.000 --> 00:05:37.000]  我為了信仰赴湯蹈火
[00:05:37.000 --> 00:05:39.000]  上高山下油鍋
[00:05:39.000 --> 00:05:41.000]  什麼都可以
[00:05:41.000 --> 00:05:43.000]  過了一段時間
[00:05:43.000 --> 00:05:45.000]  一年兩年三年
[00:05:45.000 --> 00:05:47.000]  我開始很散漫
[00:05:47.000 --> 00:05:49.000]  很懶惰
[00:05:49.000 --> 00:05:54.000]  我一直停留在當初的階段
[00:05:54.000 --> 00:05:56.000]  其實不只是停留
[00:05:56.000 --> 00:05:58.000]  一停留就有危機
[00:05:58.000 --> 00:06:00.000]  倒退
[00:06:00.000 --> 00:06:02.000]  壓力來到
[00:06:02.000 --> 00:06:04.000]  捏著我
[00:06:04.000 --> 00:06:06.000]  逼迫我
[00:06:06.000 --> 00:06:08.000]  我想放棄
[00:06:08.000 --> 00:06:11.000]  我想背棄耶穌
[00:06:11.000 --> 00:06:13.000]  在這個過程中
[00:06:13.000 --> 00:06:16.000]  有很多很多的問題
[00:06:16.000 --> 00:06:18.000]  在這裡
[00:06:18.000 --> 00:06:20.000]  我們這一段經文
[00:06:20.000 --> 00:06:22.000]  一開始的時候
[00:06:22.000 --> 00:06:24.000]  一開始的經文在十一節說
[00:06:24.000 --> 00:06:26.000]  論到這事
[00:06:26.000 --> 00:06:28.000]  我們有好些話要說
[00:06:28.000 --> 00:06:30.000]  我就要說說
[00:06:30.000 --> 00:06:32.000]  五章在十一節之前
[00:06:32.000 --> 00:06:34.000]  在說什麼呢?
[00:06:34.000 --> 00:06:36.000]  一到十一節
[00:06:36.000 --> 00:06:38.000]  其實是在說耶穌基督
[00:06:38.000 --> 00:06:40.000]  作為天上的大祭司
[00:06:40.000 --> 00:06:43.000]  祂是一個非常超越的大祭司
[00:06:43.000 --> 00:06:47.000]  經文將祂和默基世德
[00:06:47.000 --> 00:06:49.000]  作為一個比較
[00:06:49.000 --> 00:06:53.000]  說祂是照著默基世德的體系
[00:06:53.000 --> 00:06:55.000]  永遠為祭司
[00:06:55.000 --> 00:06:57.000]  說到默基世德
[00:06:57.000 --> 00:06:59.000]  大家知不知道祂是誰呢?
[00:07:02.000 --> 00:07:05.000]  是不是很害怕我問這些問題?
[00:07:05.000 --> 00:07:07.000]  默基世德是誰呢?
[00:07:07.000 --> 00:07:11.000]  是大祭司
[00:07:11.000 --> 00:07:13.000]  在哪裡出現過呢?
[00:07:13.000 --> 00:07:15.000]  好啊,這個是有看過《創世紀》的
[00:07:15.000 --> 00:07:17.000]  在《創世紀》的時候
[00:07:17.000 --> 00:07:19.000]  大家記不記得
[00:07:19.000 --> 00:07:21.000]  在四王和五王的戰爭裡
[00:07:21.000 --> 00:07:25.000]  阿伯拉罕的侄羅德被擄去
[00:07:25.000 --> 00:07:28.000]  接著阿伯拉罕捲入戰爭當中
[00:07:28.000 --> 00:07:30.000]  去拯救他的侄羅德
[00:07:30.000 --> 00:07:32.000]  在這場戰爭之後
[00:07:32.000 --> 00:07:34.000]  他贏了
[00:07:34.000 --> 00:07:36.000]  他回來的時候
[00:07:36.000 --> 00:07:38.000]  就說這個祭司默基世德
[00:07:38.000 --> 00:07:40.000]  去迎接他
[00:07:40.000 --> 00:07:43.000]  其實默基世德出現的地方不多
[00:07:43.000 --> 00:07:45.000]  反而他的名字出現最多
[00:07:45.000 --> 00:07:47.000]  就是希伯來書
[00:07:47.000 --> 00:07:50.000]  說他是非常非常不同
[00:07:50.000 --> 00:07:52.000]  不同地面上的大祭司
[00:07:52.000 --> 00:07:54.000]  是不同的
[00:07:54.000 --> 00:07:58.000]  他是超越了地面上的
[00:07:58.000 --> 00:08:00.000]  一般的大祭司
[00:08:00.000 --> 00:08:02.000]  在這裡
[00:08:02.000 --> 00:08:05.000]  作者就將他和默基世德
[00:08:05.000 --> 00:08:08.000]  作為一個比較
[00:08:08.000 --> 00:08:11.000]  耶穌基督是一個非常超越的大祭司
[00:08:11.000 --> 00:08:14.000]  他不是地面上普通的
[00:08:14.000 --> 00:08:16.000]  接著去到十一節
[00:08:16.000 --> 00:08:18.000]  說到論道者事
[00:08:18.000 --> 00:08:20.000]  就是在說
[00:08:20.000 --> 00:08:22.000]  作者很想再說
[00:08:22.000 --> 00:08:25.000]  關於默基世德的事情再說多一點
[00:08:25.000 --> 00:08:27.000]  我剛才就這樣和大家說
[00:08:27.000 --> 00:08:29.000]  默基世德大家都呆了
[00:08:29.000 --> 00:08:31.000]  不知道是誰來的
[00:08:31.000 --> 00:08:33.000]  我都沒有聽過他的名字
[00:08:33.000 --> 00:08:35.000]  怎麼辦呢?
[00:08:35.000 --> 00:08:38.000]  其實那些讀者都有這樣的情況
[00:08:38.000 --> 00:08:40.000]  論道者事
[00:08:40.000 --> 00:08:42.000]  我們有好些話要說
[00:08:42.000 --> 00:08:45.000]  作者都還想再說多一點
[00:08:45.000 --> 00:08:47.000]  默基世德的事情是怎樣的
[00:08:47.000 --> 00:08:50.000]  耶穌基督作為大祭司是怎樣的
[00:08:50.000 --> 00:08:53.000]  為什麼用他作為一個比較呢?
[00:08:53.000 --> 00:08:55.000]  但是當時的作者已經覺得
[00:08:55.000 --> 00:08:58.000]  那件事很難解釋
[00:08:58.000 --> 00:09:01.000]  那個問題不是默基世德
[00:09:01.000 --> 00:09:04.000]  背後一連串的一些事情
[00:09:04.000 --> 00:09:06.000]  有多難解釋
[00:09:06.000 --> 00:09:09.000]  而是對著那些受眾
[00:09:09.000 --> 00:09:11.000]  那些受眾不明白
[00:09:11.000 --> 00:09:15.000]  所以就說很難解釋
[00:09:15.000 --> 00:09:17.000]  很難解釋
[00:09:17.000 --> 00:09:20.000]  因為為什麼我們聽下去
[00:09:23.000 --> 00:09:25.000]  生命不成熟
[00:09:25.000 --> 00:09:29.000]  我們今天可以透過神的話語
[00:09:29.000 --> 00:09:32.000]  做一個檢視
[00:09:32.000 --> 00:09:34.000]  我們照鏡子
[00:09:34.000 --> 00:09:37.000]  照鏡子看熟靈的鏡子
[00:09:37.000 --> 00:09:41.000]  去看看我們的生命成不成熟
[00:09:41.000 --> 00:09:43.000]  我們一起看
[00:09:43.000 --> 00:09:45.000]  是不是?
[00:09:45.000 --> 00:09:48.000]  這個生命不成熟有什麼表現呢?
[00:09:48.000 --> 00:09:49.000]  表徵呢?
[00:09:49.000 --> 00:09:51.000]  第一件事是聽不進去
[00:09:51.000 --> 00:09:56.000]  不能夠聽進去
[00:09:56.000 --> 00:09:59.000]  因為你們聽不進去
[00:09:59.000 --> 00:10:02.000]  所以我再多說一點都說不出來了
[00:10:02.000 --> 00:10:03.000]  聽不進去
[00:10:03.000 --> 00:10:06.000]  這個聽不進去是什麼意思呢?
[00:10:06.000 --> 00:10:08.000]  原來他說聽不進去
[00:10:08.000 --> 00:10:10.000]  是直接翻譯來說
[00:10:10.000 --> 00:10:13.000]  耳朵很懶惰
[00:10:13.000 --> 00:10:15.000]  很遲鈍
[00:10:15.000 --> 00:10:18.000]  直接翻譯是這樣
[00:10:18.000 --> 00:10:21.000]  是因為你們的耳朵很懶惰
[00:10:21.000 --> 00:10:23.000]  很遲鈍
[00:10:23.000 --> 00:10:27.000]  這個作者說話很有骨
[00:10:27.000 --> 00:10:31.000]  我想說這段話很有刺激性
[00:10:31.000 --> 00:10:33.000]  是一段責備的說話
[00:10:33.000 --> 00:10:35.000]  責備受眾
[00:10:35.000 --> 00:10:37.000]  聽不進去
[00:10:37.000 --> 00:10:39.000]  耳朵很遲鈍
[00:10:39.000 --> 00:10:41.000]  很懶惰
[00:10:41.000 --> 00:10:43.000]  耳朵是什麼呢?
[00:10:43.000 --> 00:10:46.000]  是屬靈真理的理解
[00:10:46.000 --> 00:10:48.000]  是接收的能力
[00:10:48.000 --> 00:10:52.000]  我是否願意去聽真理呢?
[00:10:52.000 --> 00:10:54.000]  願意去聽屬靈的事情呢?
[00:10:54.000 --> 00:10:57.000]  我們的屬靈的理解能力遲鈍
[00:10:57.000 --> 00:11:00.000]  不是因為我天生就是這樣
[00:11:00.000 --> 00:11:03.000]  你不要要求我那麼多
[00:11:03.000 --> 00:11:05.000]  我不是很明白的
[00:11:05.000 --> 00:11:07.000]  很多事情
[00:11:07.000 --> 00:11:09.000]  我就是理解那麼極端
[00:11:09.000 --> 00:11:12.000]  但是作者用這個詞語
[00:11:12.000 --> 00:11:17.000]  是說屬靈的理解能力不是天生的
[00:11:17.000 --> 00:11:20.000]  不是天生的
[00:11:20.000 --> 00:11:22.000]  是怎樣來的?
[00:11:22.000 --> 00:11:26.000]  是後面的時候沒有努力去上進
[00:11:26.000 --> 00:11:29.000]  作者是這樣說的
[00:11:29.000 --> 00:11:31.000]  沒有上進
[00:11:31.000 --> 00:11:33.000]  所以我才會變得遲鈍
[00:11:33.000 --> 00:11:35.000]  我接收不到
[00:11:35.000 --> 00:11:39.000]  我很感恩
[00:11:39.000 --> 00:11:43.000]  神給我這個星期有很特別的經歷
[00:11:43.000 --> 00:11:45.000]  神真的很幽默
[00:11:45.000 --> 00:11:47.000]  我預備講章的時候
[00:11:47.000 --> 00:11:52.000]  也沒有想過和我的探訪有什麼關係
[00:11:52.000 --> 00:11:57.000]  有一天我去探訪一個姐妹的娘家
[00:11:57.000 --> 00:12:02.000]  姐妹的媽媽正在回教會
[00:12:02.000 --> 00:12:05.000]  她生活裡有很多經歷
[00:12:05.000 --> 00:12:07.000]  我去探訪她
[00:12:07.000 --> 00:12:12.000]  神在那過程中給我大開眼睛
[00:12:12.000 --> 00:12:18.000]  那位姐妹完全一粒字都不懂
[00:12:18.000 --> 00:12:25.000]  我記得我曾經在那裡推讀經的時候
[00:12:25.000 --> 00:12:27.000]  也有聲音說
[00:12:27.000 --> 00:12:30.000]  我們當中挺姐妹都不懂字
[00:12:30.000 --> 00:12:33.000]  怎樣推讀經?很難推的
[00:12:33.000 --> 00:12:40.000]  我去到那位姐妹的媽媽家
[00:12:40.000 --> 00:12:43.000]  她一粒字都不懂
[00:12:43.000 --> 00:12:46.000]  但是她信耶穌
[00:12:46.000 --> 00:12:50.000]  每個星期都堅持回教會
[00:12:50.000 --> 00:12:52.000]  她身體也不舒服
[00:12:52.000 --> 00:12:55.000]  也有不少問題
[00:12:55.000 --> 00:12:58.000]  要定時定候看醫生吃藥
[00:12:58.000 --> 00:13:01.000]  也不方便每天出門
[00:13:01.000 --> 00:13:03.000]  在這樣的情況下
[00:13:03.000 --> 00:13:05.000]  她又不懂字
[00:13:05.000 --> 00:13:07.000]  那怎樣看聖經呢?
[00:13:07.000 --> 00:13:12.000]  她的女兒隔天打電話給她
[00:13:12.000 --> 00:13:15.000]  讀經文給她聽
[00:13:15.000 --> 00:13:19.000]  就和她背誦聖經
[00:13:19.000 --> 00:13:24.000]  這位姐妹的媽媽很用心背誦
[00:13:24.000 --> 00:13:26.000]  一直背誦
[00:13:26.000 --> 00:13:28.000]  背完又背,背完又背
[00:13:28.000 --> 00:13:31.000]  一節又另一節又另一節
[00:13:31.000 --> 00:13:33.000]  背完又背
[00:13:33.000 --> 00:13:36.000]  我去探望她的時候
[00:13:36.000 --> 00:13:38.000]  聊天的時候
[00:13:38.000 --> 00:13:42.000]  她說那些經文上半節是怎樣讀的呢?
[00:13:42.000 --> 00:13:44.000]  好像是這樣,我記錯了
[00:13:44.000 --> 00:13:46.000]  又再來,又背
[00:13:46.000 --> 00:13:47.000]  又再背
[00:13:47.000 --> 00:13:51.000]  我心裡真的很佩服
[00:13:51.000 --> 00:13:53.000]  其實我應該這樣說
[00:13:53.000 --> 00:13:55.000]  我有點慚愧
[00:13:55.000 --> 00:13:59.000]  我做傳道人以前很努力地背經文
[00:13:59.000 --> 00:14:02.000]  所以現在某程度上吃老本
[00:14:02.000 --> 00:14:04.000]  背下的經文
[00:14:04.000 --> 00:14:06.000]  我就跟別人說
[00:14:06.000 --> 00:14:11.000]  最近好像很少背經文
[00:14:11.000 --> 00:14:15.000]  我和小朋友和主要學的也有背
[00:14:15.000 --> 00:14:18.000]  讀啊讀啊讀啊
[00:14:18.000 --> 00:14:20.000]  好像很不容易
[00:14:20.000 --> 00:14:22.000]  我也很佩服小朋友很厲害
[00:14:22.000 --> 00:14:24.000]  一直聽著我說的時候
[00:14:24.000 --> 00:14:26.000]  一直朗朗上口
[00:14:26.000 --> 00:14:30.000]  但這位姐妹已經七十多歲了
[00:14:30.000 --> 00:14:32.000]  不懂得字的
[00:14:32.000 --> 00:14:34.000]  就這樣背經文
[00:14:34.000 --> 00:14:36.000]  一直背
[00:14:36.000 --> 00:14:40.000]  她的熟齡生命非常單純
[00:14:40.000 --> 00:14:44.000]  是活潑的,有力的
[00:14:44.000 --> 00:14:46.000]  是非常有力的
[00:14:46.000 --> 00:14:49.000]  她跟我說什麼呢?
[00:14:49.000 --> 00:14:51.000]  她說我一直讀經文
[00:14:51.000 --> 00:14:53.000]  一直稱讚她的女兒很好
[00:14:53.000 --> 00:14:55.000]  就跟我去背聖經
[00:14:55.000 --> 00:14:57.000]  一直神的話語
[00:14:57.000 --> 00:15:00.000]  就令我有信心
[00:15:00.000 --> 00:15:02.000]  她跟我說
[00:15:02.000 --> 00:15:05.000]  你知不知道我人生這樣
[00:15:05.000 --> 00:15:07.000]  她真的很苦
[00:15:07.000 --> 00:15:08.000]  苦了很多年
[00:15:08.000 --> 00:15:10.000]  現在還是很苦
[00:15:10.000 --> 00:15:13.000]  我甚至乎
[00:15:13.000 --> 00:15:16.000]  夠膽這樣說
[00:15:16.000 --> 00:15:19.000]  她比我們在座大部分
[00:15:19.000 --> 00:15:21.000]  百分之九十九的人都要苦
[00:15:21.000 --> 00:15:24.000]  苦到現在還是很苦
[00:15:24.000 --> 00:15:27.000]  你想像不到她這麼苦
[00:15:27.000 --> 00:15:29.000]  每天都是煎熬
[00:15:29.000 --> 00:15:32.000]  她說我曾經想放棄
[00:15:32.000 --> 00:15:34.000]  都不知道該怎樣
[00:15:34.000 --> 00:15:35.000]  但我讀經的時候
[00:15:35.000 --> 00:15:38.000]  神的話語就提升我了
[00:15:38.000 --> 00:15:41.000]  神的話語就鼓勵我了
[00:15:41.000 --> 00:15:44.000]  就有信心了
[00:15:44.000 --> 00:15:46.000]  七十多歲
[00:15:46.000 --> 00:15:49.000]  有一位長者,不識字的
[00:15:49.000 --> 00:15:52.000]  但對淑玲的事很渴望
[00:15:52.000 --> 00:15:53.000]  一點都不遲鈍
[00:15:53.000 --> 00:15:55.000]  她的耳朵很渴望
[00:15:55.000 --> 00:15:59.000]  一直聽,聽到入心裡去
[00:15:59.000 --> 00:16:00.000]  所以我知道
[00:16:00.000 --> 00:16:03.000]  作者為什麼要這樣責備讀者
[00:16:03.000 --> 00:16:08.000]  就是覺得很艱難
[00:16:08.000 --> 00:16:12.000]  但她看到的是很多散漫
[00:16:12.000 --> 00:16:15.000]  很多懶惰
[00:16:15.000 --> 00:16:18.000]  甚至是背道
[00:16:18.000 --> 00:16:20.000]  是什麼呢?
[00:16:20.000 --> 00:16:21.000]  你以為是天生的嗎?
[00:16:21.000 --> 00:16:23.000]  不是天生的
[00:16:23.000 --> 00:16:25.000]  是後天做什麼事
[00:16:25.000 --> 00:16:28.000]  務求上進
[00:16:28.000 --> 00:16:30.000]  弟兄姊妹
[00:16:30.000 --> 00:16:33.000]  今天是神對我們說話
[00:16:33.000 --> 00:16:34.000]  我們是不是
[00:16:34.000 --> 00:16:35.000]  不知道多少年前
[00:16:35.000 --> 00:16:37.000]  停在那裡了
[00:16:37.000 --> 00:16:39.000]  務求上進
[00:16:39.000 --> 00:16:42.000]  以致我們的耳朵遲鈍了
[00:16:42.000 --> 00:16:45.000]  我們懶惰了
[00:16:45.000 --> 00:16:48.000]  這是第一個淑玲不成熟的問題
[00:16:48.000 --> 00:16:49.000]  聽不進去
[00:16:49.000 --> 00:16:50.000]  很遲鈍
[00:16:50.000 --> 00:16:52.000]  第二個問題就是
[00:16:52.000 --> 00:16:53.000]  原來我需要被教導
[00:16:53.000 --> 00:16:57.000]  什麼是基督的福音
[00:16:57.000 --> 00:16:59.000]  竟然
[00:16:59.000 --> 00:17:01.000]  我記得我曾經在這裡問過
[00:17:01.000 --> 00:17:02.000]  在座的弟兄姊妹
[00:17:02.000 --> 00:17:04.000]  我們信主多少年
[00:17:04.000 --> 00:17:07.000]  當然我們從剛回教會沒多久
[00:17:07.000 --> 00:17:08.000]  一定有的
[00:17:08.000 --> 00:17:10.000]  我們有新朋友
[00:17:10.000 --> 00:17:11.000]  不是很久
[00:17:11.000 --> 00:17:13.000]  有些回教會還沒信耶穌
[00:17:13.000 --> 00:17:15.000]  還在探索
[00:17:15.000 --> 00:17:18.000]  回到教會就開始信耶穌
[00:17:18.000 --> 00:17:19.000]  但可以這麼說
[00:17:19.000 --> 00:17:20.000]  在座大部分人
[00:17:20.000 --> 00:17:22.000]  都是信耶穌很多年
[00:17:22.000 --> 00:17:24.000]  超過五年
[00:17:24.000 --> 00:17:25.000]  十年
[00:17:25.000 --> 00:17:27.000]  二十年
[00:17:27.000 --> 00:17:30.000]  甚至上三十年
[00:17:30.000 --> 00:17:34.000]  你計算一下自己的時間
[00:17:34.000 --> 00:17:37.000]  大部分都不是初信
[00:17:37.000 --> 00:17:42.000]  但這裡的讀者們
[00:17:42.000 --> 00:17:45.000]  其實他們信了很長時間
[00:17:45.000 --> 00:17:46.000]  為什麼我知道
[00:17:46.000 --> 00:17:48.000]  經文是這麼說的
[00:17:48.000 --> 00:17:49.000]  大家聽我讀
[00:17:49.000 --> 00:17:51.000]  五章十二節說
[00:17:51.000 --> 00:17:52.000]  按時間說
[00:17:52.000 --> 00:17:55.000]  你們早該作教師了
[00:17:55.000 --> 00:17:56.000]  誰知還需要有人
[00:17:56.000 --> 00:17:59.000]  再將神聖言基礎的要道
[00:17:59.000 --> 00:18:00.000]  教導你們
[00:18:00.000 --> 00:18:02.000]  按時間說
[00:18:02.000 --> 00:18:04.000]  這個時間是什麼時間
[00:18:04.000 --> 00:18:07.000]  是信耶穌的時間
[00:18:07.000 --> 00:18:09.000]  按信耶穌的時間
[00:18:09.000 --> 00:18:12.000]  其實是不短
[00:18:12.000 --> 00:18:14.000]  一點都不短
[00:18:14.000 --> 00:18:19.000]  你們早該作教師了
[00:18:19.000 --> 00:18:21.000]  不短的時候
[00:18:21.000 --> 00:18:23.000]  其實應該對於我們
[00:18:23.000 --> 00:18:24.000]  信耶穌裡面的
[00:18:24.000 --> 00:18:26.000]  那些屬靈的真理
[00:18:26.000 --> 00:18:28.000]  有一定的認識
[00:18:28.000 --> 00:18:30.000]  可以跟別人分享
[00:18:30.000 --> 00:18:31.000]  雖然不會每一個
[00:18:31.000 --> 00:18:33.000]  走出來做主教學老師
[00:18:33.000 --> 00:18:36.000]  也不會每一個
[00:18:36.000 --> 00:18:39.000]  做團契導師
[00:18:39.000 --> 00:18:40.000]  但你一定有很多
[00:18:40.000 --> 00:18:41.000]  屬靈的真理
[00:18:41.000 --> 00:18:43.000]  可以跟別人分享
[00:18:43.000 --> 00:18:45.000]  對於教會很多新朋友
[00:18:45.000 --> 00:18:47.000]  或者有信心軟弱的
[00:18:47.000 --> 00:18:50.000]  你可以鼓勵他們
[00:18:50.000 --> 00:18:51.000]  你用神的話語鼓勵人
[00:18:51.000 --> 00:18:56.000]  不一定是需要傳道人才做到
[00:18:56.000 --> 00:18:59.000]  是每一個都可以的
[00:18:59.000 --> 00:19:02.000]  你是可以用神的話
[00:19:02.000 --> 00:19:05.000]  你應該成熟到
[00:19:05.000 --> 00:19:07.000]  可以教導別人
[00:19:07.000 --> 00:19:09.000]  屬靈的真理
[00:19:09.000 --> 00:19:12.000]  但竟然不僅不行
