
[00:00:00.000 --> 00:00:02.860]  弟兄姊妹 再一次講 主女便平安
[00:05:33.620 --> 00:05:36.460]  就是說神不斷有呼召
[00:05:36.460 --> 00:05:43.000]  不斷有邀請不同的年輕的弟兄姊妹
[00:05:43.000 --> 00:05:45.640]  來奉獻自己的人生
[00:05:45.640 --> 00:05:46.940]  去讀神學
[00:05:46.940 --> 00:05:48.900]  所以在座的弟兄姊妹
[00:05:48.900 --> 00:05:51.840]  如果你實際已經很大年紀了
[00:05:51.840 --> 00:05:54.140]  也不要覺得自己沒用
[00:05:54.140 --> 00:05:57.220]  年輕的更加要思考
[00:05:57.220 --> 00:06:01.080]  神有沒有在今天的講道裡面
[00:06:01.080 --> 00:06:04.060]  仍然給大家有一個呼召呢?
[00:06:04.060 --> 00:06:06.020]  開始我們今天這個題目
[00:06:06.020 --> 00:06:08.420]  相信經文的重點
[00:06:08.420 --> 00:06:10.700]  已經呼之欲出了
[00:06:10.700 --> 00:06:13.520]  19章的30節
[00:06:13.520 --> 00:06:16.360]  和20章的16節
[00:06:16.360 --> 00:06:19.360]  很明顯是一個首尾的呼應
[00:06:19.360 --> 00:06:21.040]  耶穌在這裡這麼說
[00:06:21.040 --> 00:06:24.800]  祂說:這讓在後的將要在前
[00:06:24.800 --> 00:06:27.200]  在前的將要在後
[00:06:27.200 --> 00:06:31.420]  這一節聖經是一個總結句
[00:06:31.420 --> 00:06:35.920]  是將19章的第30節
[00:06:35.920 --> 00:06:38.260]  那一節其實是不需要說的
[00:06:38.260 --> 00:06:40.260]  說多就錯多
[00:06:40.260 --> 00:06:41.660]  說多之後
[00:06:41.660 --> 00:06:44.800]  就要用16節的聖經來解釋
[00:06:44.800 --> 00:06:46.760]  為什麼要說這一句
[00:06:46.760 --> 00:06:48.760]  所以這個最後的總結
[00:06:48.760 --> 00:06:49.800]  這樣
[00:06:49.800 --> 00:06:50.840]  這樣就是說
[00:06:50.840 --> 00:06:53.300]  如果你在這個比喻裡面
[00:06:53.300 --> 00:06:56.440]  你get不到神給你的訊息
[00:06:56.440 --> 00:06:59.400]  有哪些人get不到呢?
[00:07:00.040 --> 00:07:04.320]  就是九點鐘進去葡萄園做工的那群人
[00:07:04.320 --> 00:07:06.320]  其實很少數也說不定
[00:07:06.320 --> 00:07:09.860]  當然那裡沒有說那個數字有多少
[00:07:09.860 --> 00:07:11.620]  那個比例有多少
[00:07:11.620 --> 00:07:12.420]  但是
[00:07:12.420 --> 00:07:14.260]  整個葡萄園
[00:07:14.260 --> 00:07:17.460]  由早到晚準備下班
[00:07:17.460 --> 00:07:20.360]  來到去發工錢的時候
[00:07:20.360 --> 00:07:22.100]  其實每個人都很開心
[00:07:22.100 --> 00:07:25.140]  因為本來沒有想過可以進去葡萄園的
[00:07:25.140 --> 00:07:27.540]  誰知道被邀請進去了
[00:07:27.540 --> 00:07:29.040]  做了一會之後
[00:07:29.040 --> 00:07:31.040]  哇!立刻真的有錢了
[00:07:31.040 --> 00:07:32.180]  不是假的
[00:07:32.180 --> 00:07:33.720]  這樣就很開心
[00:07:33.720 --> 00:07:36.220]  帶著一個銀幣就回家了
[00:07:36.220 --> 00:07:37.980]  一路一路這樣去
[00:07:37.980 --> 00:07:39.980]  但是有為數
[00:07:39.980 --> 00:07:43.220]  不知道多少的數量
[00:07:43.220 --> 00:07:45.620]  九點鐘進去工作
[00:07:45.620 --> 00:07:47.860]  簽好了合同
[00:07:47.860 --> 00:07:48.960]  當然是口頭的
[00:07:48.960 --> 00:07:50.600]  來到去廣告了
[00:07:50.600 --> 00:07:51.700]  下班
[00:07:51.700 --> 00:07:53.200]  發工資
[00:07:53.200 --> 00:07:54.460]  一個銀幣
[00:07:54.460 --> 00:07:56.700]  哇!發脾氣了
[00:07:57.600 --> 00:07:59.600]  埋怨家主
[00:07:59.600 --> 00:08:02.080]  這個比喻就是這個訊息
[00:08:02.080 --> 00:08:04.080]  但是這個訊息背後
[00:08:04.080 --> 00:08:05.780]  耶穌就說得很清楚了
[00:08:05.780 --> 00:08:07.780]  就是這樣
[00:08:07.780 --> 00:08:10.080]  就是說如果你這樣發脾氣
[00:08:10.080 --> 00:08:13.420]  你沒有看到葡萄園園主的愛
[00:08:13.420 --> 00:08:14.620]  那個恩典
[00:08:14.620 --> 00:08:16.220]  這樣的人
[00:08:16.220 --> 00:08:18.220]  就會在後了
[00:08:18.220 --> 00:08:20.860]  他會慢慢地
[00:08:20.860 --> 00:08:24.260]  在工作裡面
[00:08:24.260 --> 00:08:28.060]  得不到真正的滿足喜樂
[00:08:28.060 --> 00:08:30.560]  我們一起進入經文裡面
[00:08:30.560 --> 00:08:32.560]  跟大家來看看
[00:08:32.560 --> 00:08:35.400]  在還沒說這個比喻之前
[00:08:35.400 --> 00:08:38.980]  耶穌就向門徒預告了一件事
[00:08:38.980 --> 00:08:41.680]  當然更上的上文
[00:08:41.680 --> 00:08:43.680]  就是有一個很厲害
[00:08:43.680 --> 00:08:45.680]  很有錢的財主
[00:08:45.680 --> 00:08:47.680]  來找耶穌
[00:08:47.680 --> 00:08:48.820]  主耶穌
[00:08:48.820 --> 00:08:50.820]  如何可以承受永生
[00:08:50.820 --> 00:08:52.120]  你告訴我
[00:08:52.120 --> 00:08:53.020]  你教我
[00:08:53.020 --> 00:08:55.020]  我就會去做的了
[00:08:55.020 --> 00:08:56.160]  耶穌就跟他說
[00:08:56.160 --> 00:08:58.160]  摩西的十誡
[00:08:58.160 --> 00:09:00.160]  從小已經遵守了
[00:09:00.160 --> 00:09:02.160]  還有什麼我做得不夠你告訴我
[00:09:02.160 --> 00:09:04.160]  耶穌說這樣嗎?
[00:09:04.160 --> 00:09:06.700]  那你把你的錢周濟窮人
[00:09:06.700 --> 00:09:08.700]  然後來跟隨我
[00:09:08.700 --> 00:09:11.200]  這個少年的財主
[00:09:11.200 --> 00:09:13.200]  聽完耶穌這樣說
[00:09:13.200 --> 00:09:15.200]  聖經告訴我們
[00:09:15.200 --> 00:09:17.200]  他悠悠愁愁地回家
[00:09:17.200 --> 00:09:19.200]  悠悠愁愁地走
[00:09:19.200 --> 00:09:22.200]  即是他不想變賣他的財富
[00:09:22.200 --> 00:09:24.200]  去周濟窮人
[00:09:24.200 --> 00:09:26.200]  這樣的一個財主
[00:09:26.200 --> 00:09:29.200]  那耶穌看著這個財主走的時候
[00:09:29.200 --> 00:09:33.200]  就說有錢財進神的國的人就難了
[00:09:33.200 --> 00:09:35.200]  記住不是說所有有錢的人
[00:09:35.200 --> 00:09:37.200]  都不可以進神的國
[00:09:37.200 --> 00:09:39.200]  是就著那個財主
[00:09:39.200 --> 00:09:42.200]  是就著他根本沒有想過要跟隨主
[00:09:42.200 --> 00:09:46.200]  所以大家不要搞錯經文
[00:09:46.200 --> 00:09:48.200]  耶穌這樣說完之後
[00:09:48.200 --> 00:09:51.200]  再加多一個這樣的例子
[00:09:51.200 --> 00:09:54.200]  他說那些駱駝穿過針眼
[00:09:54.200 --> 00:09:58.200]  比財主進神的國度還來得容易
[00:09:58.200 --> 00:10:03.200]  周圍的門徒彼得和約翰就問
[00:10:03.200 --> 00:10:05.200]  那誰可以得救啊?耶穌
[00:10:05.200 --> 00:10:08.200]  誰可以上天堂啊?
[00:10:08.200 --> 00:10:11.200]  主耶穌說了一句話
[00:10:11.200 --> 00:10:13.200]  在人是不能夠的
[00:10:13.200 --> 00:10:16.200]  但是在神凡事都能
[00:10:16.200 --> 00:10:21.200]  就是說神可以改變人心
[00:10:21.200 --> 00:10:23.200]  我們認為沒有可能的事
[00:10:23.200 --> 00:10:24.200]  沒有可能的人
[00:10:24.200 --> 00:10:27.200]  他都可以在神的恩典裡面
[00:10:27.200 --> 00:10:29.200]  得到那個生命改變
[00:10:29.200 --> 00:10:33.200]  當然那一刻那個財主還沒有改變
[00:10:33.200 --> 00:10:36.200]  還沒有肯將他自己的生命的主權交出來
[00:10:36.200 --> 00:10:38.200]  所以就導致這樣的情況
[00:10:38.200 --> 00:10:40.200]  接著本來就應該結束了
[00:10:40.200 --> 00:10:42.200]  這個只是偶遇
[00:10:42.200 --> 00:10:46.200]  但是彼得聽完耶穌這樣說之後
[00:10:46.200 --> 00:10:48.200]  突然間加了一句說話
[00:10:48.200 --> 00:10:50.200]  剛才二十七節已經說了
[00:10:50.200 --> 00:10:53.200]  耶穌說我們已經撇下一切跟隨你了
[00:10:53.200 --> 00:10:56.200]  將來在天堂得到什麼?
[00:10:56.200 --> 00:10:59.200]  可以問耶穌想換取那個獎賞
[00:10:59.200 --> 00:11:02.200]  那個兌換券
[00:11:02.200 --> 00:11:04.200]  將來我可以換取到什麼?
[00:11:04.200 --> 00:11:08.200]  耶穌的說話真是很快人心醒
[00:11:08.200 --> 00:11:13.200]  告訴我們耶穌預告這個葡萄園比喻之前
[00:11:13.200 --> 00:11:16.200]  就是使徒彼得的這個提問
[00:11:16.200 --> 00:11:19.200]  這個提問其實很有意思
[00:11:19.200 --> 00:11:21.200]  他真的問一下
[00:11:21.200 --> 00:11:24.200]  我今生由現在跟隨你之後
[00:11:24.200 --> 00:11:28.200]  我努力的來為你打拼
[00:11:28.200 --> 00:11:30.200]  為你來服侍
[00:11:30.200 --> 00:11:31.200]  你要我放下什麼?
[00:11:31.200 --> 00:11:34.200]  那個財主不肯放下這麼蠢的
[00:11:34.200 --> 00:11:35.200]  我們當然是跟你
[00:11:35.200 --> 00:11:37.200]  我們當然是撇下
[00:11:37.200 --> 00:11:39.200]  耶穌說
[00:11:39.200 --> 00:11:42.200]  我實在告訴你們
[00:11:42.200 --> 00:11:44.200]  即時的就是那幫門徒
[00:11:44.200 --> 00:11:47.200]  你們這些跟隨我的人
[00:11:47.200 --> 00:11:49.200]  到了萬物更生的時候
[00:11:49.200 --> 00:11:51.200]  人子,主耶穌
[00:11:51.200 --> 00:11:54.200]  坐在神的榮耀寶座上的時候
[00:11:54.200 --> 00:11:57.200]  你們十二個使徒
[00:11:57.200 --> 00:12:00.200]  就會坐在十二個寶座上
[00:12:00.200 --> 00:12:03.200]  審判以色列十二個之派
[00:12:03.200 --> 00:12:08.200]  你想想提升到有多高層次的榮耀
[00:12:08.200 --> 00:12:11.200]  還不夠
[00:12:11.200 --> 00:12:13.200]  29節
[00:12:13.200 --> 00:12:16.200]  凡為我的名撇下房屋
[00:12:16.200 --> 00:12:20.200]  或是兄弟姐妹父親母親兒女田地的
[00:12:20.200 --> 00:12:22.200]  將得著百倍
[00:12:22.200 --> 00:12:25.200]  並且承受永生
[00:12:25.200 --> 00:12:27.200]  不僅僅是十二使徒
[00:12:27.200 --> 00:12:31.200]  凡是在這樣的邏輯
[00:12:31.200 --> 00:12:33.200]  在這樣的心境裡面
[00:12:33.200 --> 00:12:37.200]  聽到明白耶穌說的天堂的永恆福樂
[00:12:37.200 --> 00:12:40.200]  又願意這樣來跟隨的人
[00:12:40.200 --> 00:12:43.200]  或多或少為了信仰
[00:12:43.200 --> 00:12:45.200]  為了永恆生命
[00:12:45.200 --> 00:12:46.200]  你放下
[00:12:46.200 --> 00:12:49.200]  所以這裡說得很盡
[00:12:49.200 --> 00:12:50.200]  房屋
[00:12:50.200 --> 00:12:52.200]  真的不是生物這麼簡單
[00:12:52.200 --> 00:12:54.200]  是你居住的
[00:12:54.200 --> 00:12:56.200]  兄弟姐妹
[00:12:56.200 --> 00:12:58.200]  如果不合適的話
[00:12:58.200 --> 00:13:01.200]  長大之後大家都不是這麼熟的
[00:13:01.200 --> 00:13:04.200]  父母又已經不在世了
[00:13:04.200 --> 00:13:05.200]  那也無所謂了
[00:13:05.200 --> 00:13:07.200]  大家都各有自己的家庭
[00:13:07.200 --> 00:13:10.200]  撇下就撇下
[00:13:10.200 --> 00:13:12.200]  兒女
[00:13:12.200 --> 00:13:14.200]  田地
[00:13:14.200 --> 00:13:21.200]  耶穌說將來會得到一百倍的回報獎賞
[00:13:21.200 --> 00:13:22.200]  如果你是彼得
[00:13:22.200 --> 00:13:24.200]  你聽著耶穌這麼說
[00:13:24.200 --> 00:13:26.200]  你看著那個財主
[00:13:26.200 --> 00:13:27.200]  悠悠愁愁地走
[00:13:27.200 --> 00:13:29.200]  你們是十二個的門徒
[00:13:29.200 --> 00:13:30.200]  跟隨耶穌
[00:13:30.200 --> 00:13:32.200]  就站在耶穌旁邊
[00:13:32.200 --> 00:13:34.200]  耶穌這樣公開地說
[00:13:34.200 --> 00:13:38.200]  來給大家一個這樣的暗示
[00:13:38.200 --> 00:13:41.200]  將來有這麼大的榮耀
[00:13:41.200 --> 00:13:43.200]  和承受永生
[00:13:43.200 --> 00:13:45.200]  你是彼得
[00:13:45.200 --> 00:13:46.200]  你是約翰
[00:13:46.200 --> 00:13:48.200]  或者你是猶大
[00:13:48.200 --> 00:13:51.200]  更加清清楚楚
[00:13:51.200 --> 00:13:52.200]  不過很可惜
[00:13:52.200 --> 00:13:55.200]  耶穌真的好像說多錯多
[00:13:55.200 --> 00:13:57.200]  突然間說第三十節
[00:13:57.200 --> 00:13:59.200]  那怎麼辦?
[00:13:59.200 --> 00:14:01.200]  這一節聖經是什麼意思?
[00:14:01.200 --> 00:14:02.200]  他說然而
[00:14:02.200 --> 00:14:04.200]  然而就是說
[00:14:04.200 --> 00:14:06.200]  原來剛才說的
[00:14:06.200 --> 00:14:09.200]  可能不能夠發生
[00:14:09.200 --> 00:14:11.200]  有些人可能得不到
[00:14:11.200 --> 00:14:15.200]  有許多在前的將要在後
[00:14:15.200 --> 00:14:18.200]  在後的將要在前
[00:14:18.200 --> 00:14:20.200]  我們不要用地上的排隊
[00:14:20.200 --> 00:14:23.200]  這樣來打尖的概念
[00:14:23.200 --> 00:14:25.200]  是說在永恆裡面
[00:14:25.200 --> 00:14:27.200]  一個本來很勤奮
[00:14:27.200 --> 00:14:29.200]  工作為神的
[00:14:29.200 --> 00:14:31.200]  慢慢因為各種的原因
[00:14:31.200 --> 00:14:34.200]  那個比喻裡面就說了原因
[00:14:34.200 --> 00:14:39.200]  說了他為什麼會被放在最後的原因
[00:14:39.200 --> 00:14:41.200]  所以這一節聖經
[00:14:41.200 --> 00:14:43.200]  其實真的說多錯多
[00:14:43.200 --> 00:14:44.200]  你說來幹什麼?
[00:14:44.200 --> 00:14:46.200]  剛才那裡已經很美麗
[00:14:46.200 --> 00:14:48.200]  我能夠清清楚楚
[00:14:48.200 --> 00:14:51.200]  現在我放下我的家人
[00:14:51.200 --> 00:14:52.200]  我的田地
[00:14:52.200 --> 00:14:54.200]  我將來就有一百倍
[00:14:54.200 --> 00:14:57.200]  還可以承受永生
[00:14:57.200 --> 00:15:01.200]  是不是不需要這一節呢?
[00:15:01.200 --> 00:15:03.200]  如果沒有了這一節
[00:15:03.200 --> 00:15:04.200]  就不需要那個比喻
[00:15:04.200 --> 00:15:06.200]  解釋這一節了
[00:15:06.200 --> 00:15:08.200]  你說是不是很好呢?
[00:15:08.200 --> 00:15:09.200]  大家清清楚楚
[00:15:09.200 --> 00:15:11.200]  計算一下
[00:15:11.200 --> 00:15:12.200]  A弟兄
[00:15:12.200 --> 00:15:15.200]  我信心也不是很夠
[00:15:15.200 --> 00:15:16.200]  我奉獻一點點
[00:15:16.200 --> 00:15:19.200]  將來也有收成的
[00:15:19.200 --> 00:15:20.200]  有些人說
[00:15:20.200 --> 00:15:22.200]  不是啊,我比你強
[00:15:22.200 --> 00:15:23.200]  我無論如何
[00:15:23.200 --> 00:15:26.200]  我全力以赴
[00:15:26.200 --> 00:15:29.200]  一定將來有百倍耶穌的應許
[00:15:29.200 --> 00:15:33.200]  但是這一節聖經就卡住了
[00:15:33.200 --> 00:15:38.200]  帶來一個很要停頓的反思
[00:15:38.200 --> 00:15:41.200]  耶穌也不等待門徒
[00:15:41.200 --> 00:15:44.200]  在那裡胡思亂想
[00:15:44.200 --> 00:15:49.200]  就立即去說圖圖員的比喻
[00:15:49.200 --> 00:15:53.200]  所以耶穌基督不想門徒誤會
[00:15:53.200 --> 00:15:55.200]  就說了這個
[00:15:55.200 --> 00:15:58.200]  這裡很清楚告訴我們
[00:15:58.200 --> 00:16:00.200]  弟兄姐妹
[00:16:00.200 --> 00:16:05.200]  如果我們只是停留在27、28和29節
[00:16:05.200 --> 00:16:11.200]  門徒之間就會用一種比較的心態
[00:16:11.200 --> 00:16:13.200]  來看誰撇得多
[00:16:13.200 --> 00:16:16.200]  誰奉獻得多
[00:16:16.200 --> 00:16:20.200]  誰來照著耶穌的教導去做
[00:16:20.200 --> 00:16:22.200]  而慢慢忘記了
[00:16:22.200 --> 00:16:24.200]  這不是恩典
[00:16:24.200 --> 00:16:28.200]  而走向了一種撇多少的競賽
[00:16:28.200 --> 00:16:33.200]  成為基督教各自好像爭嚴鬥厲
[00:16:33.200 --> 00:16:36.200]  好像爭相誰做得多誰做得少
[00:16:36.200 --> 00:16:39.200]  只是門徒中間已經是這樣
[00:16:39.200 --> 00:16:40.200]  很快沒多久
[00:16:40.200 --> 00:16:42.200]  當耶穌快要上十字架的時候
[00:16:42.200 --> 00:16:45.200]  門徒已經來爭大
[00:16:45.200 --> 00:16:48.200]  將來會坐哪個位置
[00:16:48.200 --> 00:16:51.200]  所以這一節聖經
[00:16:51.200 --> 00:16:53.200]  原來真的非常寶貴
[00:16:53.200 --> 00:16:55.200]  是要叫門徒
[00:16:55.200 --> 00:16:58.200]  每一個後來的跟隨者
[00:16:58.200 --> 00:17:02.200]  要認清到底我們跟隨的這位主
[00:17:02.200 --> 00:17:03.200]  這位神
[00:17:03.200 --> 00:17:05.200]  是一位怎樣的主
[00:17:05.200 --> 00:17:06.200]  怎樣的神
[00:17:06.200 --> 00:17:10.200]  所以耶穌基督立即說的這個比喻
[00:17:10.200 --> 00:17:13.200]  就真的告訴我們一件很重要的事
[00:17:13.200 --> 00:17:15.200]  這個葡萄園的比喻
[00:17:15.200 --> 00:17:17.200]  其實很簡單
[00:17:17.200 --> 00:17:20.200]  九點、十二點、三點、五點
[00:17:20.200 --> 00:17:22.200]  都有人被邀請
[00:17:22.200 --> 00:17:26.200]  被招聘進去葡萄園工作
[00:17:26.200 --> 00:17:28.200]  葡萄園無限這麼大
[00:17:28.200 --> 00:17:30.200]  外面的人
[00:17:30.200 --> 00:17:32.200]  有一些一直都行站
[00:17:32.200 --> 00:17:34.200]  所以這是一個比喻
[00:17:34.200 --> 00:17:37.200]  可能實際真的有這樣的場景
[00:17:37.200 --> 00:17:39.200]  當時都是每天發工錢
[00:17:39.200 --> 00:17:43.200]  耶穌都不是說一些天馬行空他們不懂的生活片段
[00:17:43.200 --> 00:17:47.200]  可能就是每天都會請一些臨時工進去
[00:17:47.200 --> 00:17:49.200]  但是真正的場景
