
[00:00:00.000 --> 00:00:06.000]  電視節目早安,你夠不夠我的精神?
[00:04:53.000 --> 00:04:57.000]  而路加是醫生,如果大家一起去學色經你都知道
[00:04:57.000 --> 00:05:03.000]  路加福音的特點就是很多很詳細的考究
[00:05:03.000 --> 00:05:07.000]  很多詳細的資料,因為他是一個科學家
[00:05:07.000 --> 00:05:12.000]  他有很多考證,他有很多的東西是寫得很清清楚楚的
[00:05:12.000 --> 00:05:17.000]  所以你會發覺一件事,就是在這裏反而出現了一個很有趣的地方
[00:05:17.000 --> 00:05:27.000]  他只是跟你略略帶過了聖靈介入,然後保羅就轉向兩次
[00:05:27.000 --> 00:05:33.000]  所以如果你是正常的話,你看聖經的時候,你一定會問這個問題
[00:05:33.000 --> 00:05:36.000]  究竟聖靈如何介入呢?
[00:05:36.000 --> 00:05:41.000]  大家想不想知道?其實我們很想知道
[00:05:41.000 --> 00:05:45.000]  為甚麼我會這麼肯定呢?因為在底英哲會我作為傳道人
[00:05:45.000 --> 00:05:50.000]  底英哲會經常來找我問我的時候,讓傳道說我這樣做是不是神的心意
[00:05:50.000 --> 00:05:54.000]  你明白我的意思嗎?其實我們是很想得到答案
[00:05:54.000 --> 00:06:01.000]  我都好像很想保羅一樣,我都很想聖靈直接告訴我,我就懂得怎樣走
[00:06:01.000 --> 00:06:05.000]  這個都是很多信徒,你最好告訴我,我就走
[00:06:05.000 --> 00:06:10.000]  但你會發覺路加故意不說,為甚麼呢?
[00:06:10.000 --> 00:06:14.000]  其實你會發覺路加是很聰明的
[00:06:14.000 --> 00:06:23.000]  聖靈的介入的時候,是保羅他們這個團隊很清楚領受了之後才會轉向
[00:06:23.000 --> 00:06:31.000]  但他不告訴你,因為他不想你的信仰是一個格式化的信仰
[00:06:31.000 --> 00:06:36.000]  甚麼是格式化信仰?其實格式化信仰是很危險的
[00:06:36.000 --> 00:06:42.000]  舉個例子,即是說,你是這樣,就是聖靈的意思
[00:06:42.000 --> 00:06:45.000]  你不是這樣,就不是聖靈的意思
[00:06:45.000 --> 00:06:54.000]  弟兄姊妹,但我想告訴大家,真正的聖靈的帶領,不是格式化的
[00:06:54.000 --> 00:06:59.000]  上帝和每一個人說話都不同
[00:06:59.000 --> 00:07:08.000]  我用一個例子,這次我中了covid,是不是上帝的心意?
[00:07:08.000 --> 00:07:17.000]  在我個人的領受裡面,我覺得上帝是我的恩典
[00:07:17.000 --> 00:07:21.000]  上帝在裡面的時候,為甚麼我會這樣說呢?
[00:07:21.000 --> 00:07:26.000]  就是在我中了之後,在我目的領受的弟兄姊妹,是多了很多人中的
[00:07:26.000 --> 00:07:31.000]  然後我是第一身的,可以即時提供很多資訊
[00:07:31.000 --> 00:07:39.000]  怎樣訂那些診所,怎樣訂那些扣離的士,吃甚麼,吃完藥之後有甚麼反應,怎樣怎樣
[00:07:39.000 --> 00:07:44.000]  我覺得上帝是給我的一個目的領受的工具
[00:07:44.000 --> 00:07:53.000]  但是說得不好聽,Joanne中了,上帝給她,是不是這個意思?不一定
[00:07:53.000 --> 00:08:01.000]  所以弟兄姊妹,我們今天其實如果你將你的信仰,去成為一個格式化的話
[00:08:01.000 --> 00:08:07.000]  是一件很危險的事,為甚麼我會這樣說呢?
[00:08:07.000 --> 00:08:17.000]  因為你就會有很多很多,其實是你自己給自己的理由,去行你自己的人生
[00:08:17.000 --> 00:08:24.000]  我記得有些弟兄姊妹,我是做傳達人,我聽過很多弟兄姊妹,當她要去讀神學的時候
[00:08:24.000 --> 00:08:29.000]  會有很多所謂的蒙召見證,我聽過很多的
[00:08:29.000 --> 00:08:35.000]  有些人,他們就怎樣呢?我打開那段經文,很奇怪,那段時間經常出現某一段經文
[00:08:35.000 --> 00:08:40.000]  然後出現了連續三次,所以我就覺得這個是神的呼召
[00:08:40.000 --> 00:08:49.000]  又或者反過來,某某某跟我說了某一些群體,連續幾次都見到的時候
[00:08:49.000 --> 00:08:53.000]  然後我覺得這個就是上帝自己的呼召
[00:08:53.000 --> 00:09:00.000]  我不會去排斥或者反對這些見證,因為這個是你個人領受
[00:09:00.000 --> 00:09:06.000]  但是如果你問我,這個是不是就等於是這樣呢?
[00:09:06.000 --> 00:09:11.000]  我不會這樣回答你,我說是的,因為為什麼這樣說呢?
[00:09:11.000 --> 00:09:18.000]  我記得在我以前,我還沒有回來感受之前,我在一間小學堂會,我去做堂主任
[00:09:18.000 --> 00:09:25.000]  我有很多弟兄姊妹想讀神學,其中有一個要過堂主任那一關
[00:09:25.000 --> 00:09:30.000]  那我要寫推薦信給你的,我在那間教會十二年裡面的時候
[00:09:30.000 --> 00:09:36.000]  我很記得我寫了兩封推薦信,你不覺得你是弟兄姊妹讀神學嗎?不是的
[00:09:36.000 --> 00:09:41.000]  有很多弟兄姊妹,她很興奮的走來跟我說
[00:09:41.000 --> 00:09:48.000]  我見到上帝怎樣怎樣呼召我讀神學,但是其實我後來去問她
[00:09:48.000 --> 00:09:58.000]  我說在我平時跟你相處的時候,你的生命當中很多問題你沒有去處理過
[00:09:58.000 --> 00:10:05.000]  我又不覺得你特別喜歡看聖經,我又不覺得你靈修奠定好
[00:10:05.000 --> 00:10:13.000]  我又不覺得你跟弟兄姊妹之間的關係是非常表現出來的,很有基督的生命
[00:10:13.000 --> 00:10:18.000]  然後你告訴我上帝呼召你去讀神學,我是有保留的
[00:10:18.000 --> 00:10:23.000]  所以很多時候我跟弟兄姊妹說,更加實際的是
[00:10:23.000 --> 00:10:30.000]  當你想去侍奉上帝的時候,請你好好的檢視好自己的生命
[00:10:30.000 --> 00:10:37.000]  我今天整個生命出來的時候,是建立到其他人,還是我在拆毀其他人
[00:10:37.000 --> 00:10:41.000]  我跟人與人之間的人際關係裡面的時候
[00:10:41.000 --> 00:10:48.000]  是我更願意放下自己去成就上帝的工作,還是我堅持己見要去做我自己的工作
[00:10:48.000 --> 00:10:51.000]  可能這些會更加客觀和精準
[00:10:51.000 --> 00:10:56.000]  當然我還是那句,我是唐朝人,我不是上帝
[00:10:56.000 --> 00:11:03.000]  我不可以去攔阻,我不可以告訴你,這個不是上帝的呼召,我不敢這樣說,因為我不是上帝
[00:11:03.000 --> 00:11:09.000]  但是在我自己作為唐朝人,我要去守這一關的時候,我會很謹慎
[00:11:09.000 --> 00:11:18.000]  我想強調原來一個格式化的情況,會帶我們每一個弟兄姊妹進入一個危險當中
[00:11:18.000 --> 00:11:23.000]  剛才我提過,我們應不應該去問上帝的心意?
[00:11:23.000 --> 00:11:30.000]  要,但是如果你問我的話,我就會更加肯定一件事
[00:11:30.000 --> 00:11:41.000]  是基於保羅與上帝他自己的關係很密切,而去知道上帝的彼成
[00:11:41.000 --> 00:11:44.000]  我想大家都應該不會質疑
[00:11:44.000 --> 00:11:50.000]  保羅所呈現給大家看的時候,聖經是他很熟悉的
[00:11:50.000 --> 00:11:58.000]  我也相信他的禱告是不會少,他會不斷教導大家,你要堅持禱告,不要灰心禱告
[00:11:58.000 --> 00:12:02.000]  你會發覺他在裡面的時候,他似乎是很清楚的
[00:12:02.000 --> 00:12:11.000]  你會發覺你會從很多細微的裡面,你會知道上帝喜歡不喜歡,而你能夠作出這個決定
[00:12:11.000 --> 00:12:19.000]  所以當我要和你分享我的領受的時候,第一件事,我們怎樣去尋求那是不是神的心意呢?
[00:12:19.000 --> 00:12:25.000]  第一件事,這件事有沒有明顯地違反聖經的原則?
[00:12:25.000 --> 00:12:33.000]  聖經其實上帝已經和你說得很清楚,有些是應該,有些是不應該
[00:12:33.000 --> 00:12:40.000]  我用一個例子,年輕人最喜歡的,鄧炫東說,我最近認識了一個女孩
[00:12:40.000 --> 00:12:43.000]  你猜這個是不是神的心意呢?
[00:12:43.000 --> 00:12:49.000]  然後我第一句問他,他相信主了沒有?
[00:12:49.000 --> 00:12:55.000]  通常問得我就未相信主,相信主是不會問我的
[00:12:55.000 --> 00:12:59.000]  他很想我給他答案,這個就是神的心意
[00:12:59.000 --> 00:13:02.000]  然後我問他,他相信主了沒有?他說,未相信主
[00:13:02.000 --> 00:13:08.000]  那麼上帝在聖經裡面的教導是怎樣的?
[00:13:08.000 --> 00:13:13.000]  要同父恩厄,是不是?
[00:13:13.000 --> 00:13:21.000]  我想強調,他也不是同父恩厄,首先在這裡已經很肯定不是神的心意
[00:13:21.000 --> 00:13:26.000]  所以我就經常套下一步,你是不是不可以喜歡?不是
[00:13:26.000 --> 00:13:32.000]  你不要不急,不用一開始就拍拖,做朋友才行不行?
[00:13:32.000 --> 00:13:39.000]  你是很清楚的,因為我們這個信仰有價值,你去帶他回教會
[00:13:39.000 --> 00:13:44.000]  讓他認識這個,做朋友,讓他認識這個信仰
[00:13:44.000 --> 00:13:48.000]  讓他相信主,大家真的有同父恩厄,同一個價值觀
[00:13:48.000 --> 00:13:53.000]  然後你再跟他拍拖行不行?行的
[00:13:53.000 --> 00:13:59.000]  現在等於問我,鄧炫東,最近有一間公司我想轉工
[00:13:59.000 --> 00:14:04.000]  你猜是不是神的心意?我經常覺得自己是一個廟祝
[00:14:04.000 --> 00:14:10.000]  你最好告訴我清楚答案,我又問同一個問題
[00:14:10.000 --> 00:14:19.000]  你轉了工之後,你是可以更好回教會,還是你沒有時間回教會?
[00:14:19.000 --> 00:14:27.000]  很有趣,通常也是這樣的,為什麼問我?就是因為影響了回教會
[00:14:27.000 --> 00:14:35.000]  我就問他,聖經的教導是怎樣?以什麼為優先?以上帝為優先
[00:14:35.000 --> 00:14:41.000]  你連崇拜都沒有辦法去到,你怎樣以上帝為優先?
[00:14:41.000 --> 00:14:47.000]  如果你要問我,是不是神的心意?我首先回答,不是
[00:14:47.000 --> 00:14:54.000]  但倒過來,我可不可以轉工?可以,但你不要問我這是不是神的心意
[00:14:54.000 --> 00:15:01.000]  你明白嗎?所以我想強調,原來有很多東西是很明顯,究竟是不是聖經原則
[00:15:01.000 --> 00:15:06.000]  所以學聖經,讀經,靈修是很重要的
[00:15:06.000 --> 00:15:11.000]  你不熟悉上帝的心意,你怎樣去知道上帝是否喜歡呢?
[00:15:11.000 --> 00:15:18.000]  第二,究竟我做這件事,我是以上帝為先,還是以你個人為先?
[00:15:18.000 --> 00:15:24.000]  你問是否神的心意,就是你要先尋求神的國和神的義
[00:15:24.000 --> 00:15:28.000]  其實這個就要問你自己,我也不能澄清
[00:15:28.000 --> 00:15:32.000]  我只能帶領弟兄姊妹,一起重新摸一摸自己的心
[00:15:32.000 --> 00:15:35.000]  究竟我是以什麼為出發?
[00:15:35.000 --> 00:15:39.000]  我做這件事是想做更多上帝的事,能夠成就
[00:15:39.000 --> 00:15:44.000]  還是只是想達到我自己的目的?
[00:15:44.000 --> 00:15:51.000]  第三,當你細心地去尋求過之後,又倒轉了
[00:15:51.000 --> 00:15:55.000]  第一個,聖經原則沒有問題,第二個,我是以上帝為先的時候
[00:15:55.000 --> 00:15:58.000]  第三,你就不要怕錯了
[00:15:58.000 --> 00:16:03.000]  有時候當你尋求完之後,會不會有機會錯呢?會不會呢?會
[00:16:03.000 --> 00:16:06.000]  保羅這次就是一個很明顯的例子
[00:16:06.000 --> 00:16:10.000]  他有自己的想法,他想做神的工作,所以他才想向東
[00:16:10.000 --> 00:16:15.000]  但不等於上帝叫你一定要向東,你明白我的意思嗎?
[00:16:15.000 --> 00:16:19.000]  上帝會用他的方法去改變你的軌跡
[00:16:19.000 --> 00:16:27.000]  所以我們只需要繼續謙卑,留意著聖靈的引導
[00:16:27.000 --> 00:16:31.000]  隨時讓上帝修正你就行了
[00:16:31.000 --> 00:16:34.000]  會不會錯呢?會錯的
[00:16:34.000 --> 00:16:36.000]  所以弟兄姊妹不要怕錯
[00:16:36.000 --> 00:16:41.000]  不要因為怕錯的緣故,站在那裡猶豫不決,原地踏步
[00:16:41.000 --> 00:16:46.000]  我們要不斷在人生中尋求上帝的方法
[00:16:46.000 --> 00:16:49.000]  所以你會發覺這段經文展示什麼呢?
[00:16:49.000 --> 00:16:52.000]  就是無論保羅的計劃是怎樣也好
[00:16:52.000 --> 00:16:58.000]  只要上帝禁止他,他就會作出改變,配合上帝的計劃
[00:16:58.000 --> 00:17:05.000]  但這段經文給大家最大的挑戰是什麼呢?
[00:17:05.000 --> 00:17:08.000]  就不是你不知道神的心意
[00:17:08.000 --> 00:17:15.000]  而是你知道你是否願意順服去走
[00:17:15.000 --> 00:17:21.000]  這是我多年來的侍奉中,一個很深刻的領袖
[00:17:21.000 --> 00:17:25.000]  有很多事情你明知上帝不喜歡
[00:17:25.000 --> 00:17:28.000]  但問題是你還是要走
[00:17:28.000 --> 00:17:32.000]  你不願意放下自己
[00:17:32.000 --> 00:17:36.000]  例如在教會的場景中
[00:17:36.000 --> 00:17:39.000]  紅恩堂有紅恩堂的環境
[00:17:39.000 --> 00:17:41.000]  佳恩樓有佳恩樓的環境
[00:17:41.000 --> 00:17:43.000]  錦繡堂有錦繡堂的環境
[00:17:43.000 --> 00:17:45.000]  其實每一個環境都不同
[00:17:45.000 --> 00:17:48.000]  上帝是不斷透過新變的東西告訴你
[00:17:48.000 --> 00:17:52.000]  我要讓你去牧養什麼群體,在做什麼人群
[00:17:52.000 --> 00:17:55.000]  而我們作為教會的帶領的時候
[00:17:55.000 --> 00:17:57.000]  或者我們參與弟兄姊妹的時候
[00:17:57.000 --> 00:18:01.000]  我們願不願意因為上帝告訴我們這些事情
[00:18:01.000 --> 00:18:04.000]  而改變呢?
[00:18:04.000 --> 00:18:09.000]  我們願不願意配合上帝你自己的工作去改變呢?
[00:18:09.000 --> 00:18:13.000]  很多時候是人不願意放下
[00:18:13.000 --> 00:18:15.000]  我用一個例子
[00:18:15.000 --> 00:18:19.000]  例如佳恩樓
[00:18:19.000 --> 00:18:23.000]  我們一直發展的時候,我們去尋求
[00:18:23.000 --> 00:18:27.000]  我們很多時間去禱告,我們一起去傾談
[00:18:27.000 --> 00:18:29.000]  到最後我們是一個很清楚的領袖
[00:18:29.000 --> 00:18:31.000]  所以佳恩樓的核心價值是什麼呢?
[00:18:31.000 --> 00:18:37.000]  我們要建立一個以家來做核心的崇拜
[00:18:37.000 --> 00:18:39.000]  什麼叫做家?
[00:18:39.000 --> 00:18:43.000]  就是一家大小可以一起崇拜
[00:18:43.000 --> 00:18:47.000]  意思就是在過去我們發覺一件事
[00:18:47.000 --> 00:18:49.000]  教會在過去叫做分離牧養
[00:18:49.000 --> 00:18:54.000]  一到崇拜的時候就叫做家散,不是人亡
[00:18:54.000 --> 00:18:56.000]  家散
[00:18:56.000 --> 00:18:57.000]  意思是什麼?
[00:18:57.000 --> 00:19:00.000]  大人大人崇拜,小朋友小朋友崇拜,青年青年崇拜
[00:19:00.000 --> 00:19:04.000]  大家各散東西
[00:19:04.000 --> 00:19:07.000]  但我們的領袖不是這樣的
[00:19:07.000 --> 00:19:09.000]  神的家裡面不是這樣的
[00:19:09.000 --> 00:19:11.000]  所以我們就發覺一件事
[00:19:11.000 --> 00:19:13.000]  有些事情我們就會改動
[00:19:13.000 --> 00:19:14.000]  改動什麼呢?
[00:19:14.000 --> 00:19:17.000]  其中一個是很不習慣的
[00:19:17.000 --> 00:19:19.000]  特別是我們有一班弟兄姐妹
[00:19:19.000 --> 00:19:21.000]  以前是在錦繡,錦繡是一個座堂
[00:19:21.000 --> 00:19:23.000]  座堂很多時候就是整個環境很寧靜
[00:19:23.000 --> 00:19:24.000]  你明白我的意思嗎?
[00:19:24.000 --> 00:19:26.000]  有時候有一點聲音的時候就覺得很大騷擾
[00:19:26.000 --> 00:19:28.000]  所以我們就會發覺
[00:19:28.000 --> 00:19:30.000]  其中一個特色就是
[00:19:30.000 --> 00:19:31.000]  很多教會都會的
[00:19:31.000 --> 00:19:33.000]  弄一間嬰兒房
[00:19:33.000 --> 00:19:37.000]  就是將全部有嬰兒的都推到房間裡面
[00:19:37.000 --> 00:19:39.000]  有聲音都不要妨礙你
[00:19:39.000 --> 00:19:41.000]  大家討論過你們都知道
[00:19:41.000 --> 00:19:43.000]  教會都會討論這個問題
[00:19:43.000 --> 00:19:45.000]  在嬰兒房裡面,那些人是不是崇拜的?
[00:19:45.000 --> 00:19:47.000]  不是,是講照顧小朋友的
[00:19:47.000 --> 00:19:49.000]  大家在那裡很吵的
[00:19:49.000 --> 00:19:51.000]  但不是的
[00:19:51.000 --> 00:19:53.000]  我們會發覺不是這樣的
[00:19:53.000 --> 00:19:55.000]  接著我們做了一個舉動
[00:19:55.000 --> 00:19:59.000]  就是我們想容許小朋友
[00:19:59.000 --> 00:20:01.000]  這班兒童
[00:20:01.000 --> 00:20:04.000]  他們可以在敬拜唱詩的時候
[00:20:04.000 --> 00:20:05.000]  讚美的時候
[00:20:05.000 --> 00:20:08.000]  我們可以一起去讚美唱詩
[00:20:08.000 --> 00:20:10.000]  所以我們容許小朋友在那段時間
[00:20:10.000 --> 00:20:14.000]  大家走回大堂那裡一起去唱
[00:20:14.000 --> 00:20:18.000]  最初成年人有沒有不習慣?
[00:20:18.000 --> 00:20:19.000]  當然有
[00:20:19.000 --> 00:20:21.000]  那些小朋友走來走去
[00:20:21.000 --> 00:20:23.000]  他們是否正常?
[00:20:23.000 --> 00:20:25.000]  正常的
[00:20:25.000 --> 00:20:27.000]  但我想大家留意的是
[00:20:27.000 --> 00:20:29.000]  當我們這樣做的時候
[00:20:29.000 --> 00:20:31.000]  我們看到一些很漂亮的圖畫
[00:20:31.000 --> 00:20:34.000]  就是小朋友看著你們爸爸媽媽
[00:20:34.000 --> 00:20:36.000]  你們在敬拜的時候
[00:20:36.000 --> 00:20:38.000]  他們跟著你們
[00:20:38.000 --> 00:20:40.000]  最奇妙的就是
[00:20:40.000 --> 00:20:43.000]  之前我們都一起去讀那個
[00:20:43.000 --> 00:20:47.000]  使徒信經
[00:20:47.000 --> 00:20:49.000]  有一個小朋友很大力的
[00:20:49.000 --> 00:20:52.000]  背了整個使徒信經出來
[00:20:52.000 --> 00:20:54.000]  我們一起舉手祈禱的時候
[00:20:54.000 --> 00:20:56.000]  我們看到小朋友在前面一起舉手祈禱
[00:20:56.000 --> 00:20:59.000]  一起唱詩歌
[00:20:59.000 --> 00:21:03.000]  他們原來是學我們一起去敬拜的
[00:21:03.000 --> 00:21:05.000]  我們在裡面的時候其實很開心
[00:21:05.000 --> 00:21:08.000]  我們不介意小朋友在前面走來走去
[00:21:08.000 --> 00:21:09.000]  我們不介意
[00:21:09.000 --> 00:21:10.000]  我們不覺得這樣叫混亂
[00:21:10.000 --> 00:21:12.000]  而是我們覺得在裡面的時候
[00:21:12.000 --> 00:21:15.000]  我們一起去讚美我們的神
[00:21:15.000 --> 00:21:17.000]  最近我們升級了一個
[00:21:17.000 --> 00:21:19.000]  升級版了
[00:21:19.000 --> 00:21:21.000]  我記得當時我還沒有回來
[00:21:21.000 --> 00:21:23.000]  在早期的監牢
[00:21:23.000 --> 00:21:24.000]  有些弟兄姊妹就說
[00:21:24.000 --> 00:21:26.000]  喂,不行的
[00:21:26.000 --> 00:21:29.000]  小朋友怎麼可以走上台上去玩樂器
[00:21:29.000 --> 00:21:31.000]  在那裡搗亂
[00:21:31.000 --> 00:21:33.000]  而最近我們很感恩
[00:21:33.000 --> 00:21:35.000]  有些小朋友真的很有恩慈
[00:21:35.000 --> 00:21:37.000]  打鼓呢
[00:21:37.000 --> 00:21:39.000]  真的很厲害
[00:21:39.000 --> 00:21:42.000]  然後我們去邀請他們的爸爸
[00:21:42.000 --> 00:21:45.000]  跟他們的小朋友一起唱歌
[00:21:45.000 --> 00:21:48.000]  跟他們的小朋友一起參與敬拜
[00:21:48.000 --> 00:21:50.000]  讓小朋友打鼓
[00:21:50.000 --> 00:21:53.000]  是打得又文又老的
[00:21:53.000 --> 00:21:55.000]  是整個過程裡面
[00:21:55.000 --> 00:21:58.000]  我們一起,大家都很感恩的
[00:21:58.000 --> 00:22:00.000]  小朋友的成長
[00:22:00.000 --> 00:22:02.000]  起不來就是
[00:22:02.000 --> 00:22:04.000]  應該在一個這樣的環境裡面
[00:22:04.000 --> 00:22:06.000]  他一直成長嗎
[00:22:06.000 --> 00:22:08.000]  所以你就會發覺
[00:22:08.000 --> 00:22:10.000]  原來在裡面的時候
[00:22:10.000 --> 00:22:11.000]  我們作為大人
[00:22:11.000 --> 00:22:13.000]  我們需要很多的改變
[00:22:13.000 --> 00:22:15.000]  我們要配合
[00:22:15.000 --> 00:22:17.000]  就等於回到監牢
[00:22:17.000 --> 00:22:19.000]  上帝不知為什麼
[00:22:19.000 --> 00:22:22.000]  讓我們那裡來了很多說英文的小朋友
[00:22:22.000 --> 00:22:25.000]  大家平時聊天都是說英文
[00:22:25.000 --> 00:22:27.000]  那怎麼辦
[00:22:27.000 --> 00:22:30.000]  難道你叫他改回中文嗎
[00:22:30.000 --> 00:22:31.000]  不會的
[00:22:31.000 --> 00:22:33.000]  那我們就求上帝為我們準備
[00:22:33.000 --> 00:22:37.000]  我們會不會有一個青少年的英文崇拜
[00:22:37.000 --> 00:22:39.000]  是可以用英文跟他們溝通
[00:22:39.000 --> 00:22:40.000]  或者叫英文團契
[00:22:40.000 --> 00:22:41.000]  行不行呢
[00:22:41.000 --> 00:22:44.000]  我們求上帝為我們準備
[00:22:44.000 --> 00:22:45.000]  所以弟兄姊妹
[00:22:45.000 --> 00:22:46.000]  最重要的就是
[00:22:46.000 --> 00:22:48.000]  究竟我們今天
[00:22:48.000 --> 00:22:51.000]  知道上帝要你扭轉的時候
[00:22:51.000 --> 00:22:55.000]  你願不願意放下
[00:22:55.000 --> 00:22:59.000]  什麼叫順著聖靈而行
[00:22:59.000 --> 00:23:01.000]  這個我個人領受
[00:23:01.000 --> 00:23:02.000]  我們在教會裡面
[00:23:02.000 --> 00:23:04.000]  我們一班的領袖
[00:23:04.000 --> 00:23:06.000]  我們一班的目者
[00:23:06.000 --> 00:23:07.000]  我們一班弟兄姊妹
