
[00:00:00.000 --> 00:00:03.200]  各位兄弟姐妹,午安!
[00:07:06.400 --> 00:07:08.400]  例如馬太老家是用聖誕節
[00:07:08.400 --> 00:07:11.400]  即是馬槽降生來介紹耶穌基督
[00:07:11.400 --> 00:07:15.400]  馬可是以耶穌的出道來介紹耶穌基督
[00:07:15.400 --> 00:07:17.400]  《讓福音》很特別
[00:07:17.400 --> 00:07:20.400]  是用道,一個很哲學
[00:07:20.400 --> 00:07:22.400]  很深奧的道理
[00:07:22.400 --> 00:07:26.400]  道來介紹耶穌基督的起初
[00:07:26.400 --> 00:07:27.400]  什麼叫道呢?
[00:07:27.400 --> 00:07:29.400]  道的希臘文就是Logos
[00:07:29.400 --> 00:07:33.400]  他說耶穌基督就是上帝的道
[00:07:33.400 --> 00:07:36.400]  道與神同在,道就是上帝
[00:07:36.400 --> 00:07:40.400]  Logos可以有很多不同的意思
[00:07:40.400 --> 00:07:45.400]  可以解作語言,說話,理性
[00:07:45.400 --> 00:07:49.400]  所以是Word of God,上帝自己的說話
[00:07:49.400 --> 00:07:51.400]  上帝今天不說,但總之就是說
[00:07:51.400 --> 00:07:56.400]  道成肉身,住在我們中間
[00:07:56.400 --> 00:07:59.400]  充充滿滿地有恩典有真理
[00:07:59.400 --> 00:08:01.400]  這是對耶穌基督的來臨
[00:08:01.400 --> 00:08:05.400]  一個很有趣精彩的描述
[00:08:05.400 --> 00:08:08.400]  不是聖誕節馬槽降生的故事
[00:08:08.400 --> 00:08:13.400]  而是充滿了哲學味道的道成肉身的道理
[00:08:13.400 --> 00:08:15.400]  什麼叫道成肉身呢?
[00:08:15.400 --> 00:08:18.400]  可能大家也聽過,也經常說
[00:08:18.400 --> 00:08:19.400]  道成肉身就是道成肉身
[00:08:19.400 --> 00:08:24.400]  但我們知道道成肉身並不是一個動詞
[00:08:24.400 --> 00:08:29.400]  不是一個人落手落腳就道成肉身
[00:08:29.400 --> 00:08:32.400]  其實這個字是一個動詞
[00:08:32.400 --> 00:08:37.400]  是說上帝的道成為肉身
[00:08:37.400 --> 00:08:39.400]  所以道字不是一個動詞
[00:08:39.400 --> 00:08:41.400]  不是多人向善,而是道字
[00:08:41.400 --> 00:08:47.400]  而是說上帝的說話成為了身體
[00:08:47.400 --> 00:08:52.400]  所以道成肉身的意思是說話成為了身體
[00:08:52.400 --> 00:08:55.400]  上帝的說話成為了一個具體的人
[00:08:55.400 --> 00:08:57.400]  一個具體的肉體
[00:08:57.400 --> 00:09:00.400]  所以道成肉身住在我們中間
[00:09:00.400 --> 00:09:03.400]  充充滿滿地有恩典有真理
[00:09:03.400 --> 00:09:05.400]  上帝的說話成為了人
[00:09:05.400 --> 00:09:08.400]  這個說話就是耶穌基督自己
[00:09:08.400 --> 00:09:11.400]  這是永恆信仰最重要的信息
[00:09:11.400 --> 00:09:14.400]  上帝的說話成為了一個人
[00:09:14.400 --> 00:09:18.400]  我們可以去認識和思考這個課題
[00:09:18.400 --> 00:09:21.400]  耶穌基督是上帝對我們的說話
[00:09:21.400 --> 00:09:23.400]  這是我們很重要的事情
[00:09:23.400 --> 00:09:25.400]  上帝有說話對我們說
[00:09:25.400 --> 00:09:28.400]  並且藉著耶穌基督來對我們說
[00:09:28.400 --> 00:09:32.400]  祂自己就是上帝說話的本身
[00:09:32.400 --> 00:09:33.400]  所以當我們說的時候
[00:09:33.400 --> 00:09:39.400]  這個說話就推翻了我們對於說話的理解
[00:09:39.400 --> 00:09:44.400]  你會發覺原來上帝的說話是另一種層次
[00:09:44.400 --> 00:09:45.400]  舉個例子
[00:09:45.400 --> 00:09:47.400]  我家裡有隻貓
[00:09:47.400 --> 00:09:49.400]  我家裡的貓養了兩年
[00:09:49.400 --> 00:09:51.400]  基本上牠這兩年都沒有笑過
[00:09:51.400 --> 00:09:52.400]  都是很生氣的
[00:09:52.400 --> 00:09:54.400]  扁鼻貓很肥胖的
[00:09:54.400 --> 00:09:55.400]  很生氣的
[00:09:55.400 --> 00:09:56.400]  整天看著窗口
[00:09:56.400 --> 00:09:59.400]  牠偶爾都會生我的氣
[00:09:59.400 --> 00:10:01.400]  偶爾會咪一聲
[00:10:01.400 --> 00:10:03.400]  早上想吃東西的時候
[00:10:03.400 --> 00:10:05.400]  就會靠近我咪一聲
[00:10:05.400 --> 00:10:08.400]  有時候想玩的時候會咪一聲
[00:10:08.400 --> 00:10:09.400]  有時候想吃零食的時候
[00:10:09.400 --> 00:10:11.400]  就會過來咪我一聲
[00:10:11.400 --> 00:10:14.400]  咪一聲好像有很多意思
[00:10:14.400 --> 00:10:16.400]  咪一聲可以解釋很多東西
[00:10:16.400 --> 00:10:18.400]  解釋吃東西 玩耍 很多不同的意思
[00:10:18.400 --> 00:10:21.400]  牠都是咪一聲就說出來了
[00:10:21.400 --> 00:10:24.400]  其實我也不明白牠明不明白我說什麼
[00:10:24.400 --> 00:10:26.400]  牠的名字叫做喵仔
[00:10:26.400 --> 00:10:28.400]  有時候叫喵仔牠也不太理會我
[00:10:28.400 --> 00:10:31.400]  我也聽不懂牠明不明白我說什麼
[00:10:31.400 --> 00:10:34.400]  這兩年來我也不知道大家明不明白對方說什麼
[00:10:34.400 --> 00:10:36.400]  牠也不知道我說什麼
[00:10:36.400 --> 00:10:38.400]  不知道喵仔說什麼
[00:10:38.400 --> 00:10:43.400]  不過其實貓的語言應該和人的語言不同
[00:10:43.400 --> 00:10:45.400]  貓的語言應該很簡單
[00:10:45.400 --> 00:10:48.400]  是不同的當次
[00:10:48.400 --> 00:10:52.400]  人的語言應該是更加深層次 更加複雜
[00:10:52.400 --> 00:10:53.400]  所以同樣道理
[00:10:53.400 --> 00:10:59.400]  上帝的說話應該不是和我們人的說話是同一個當次
[00:10:59.400 --> 00:11:05.400]  當然神可以藉著廣東話跟你說話
[00:11:05.400 --> 00:11:08.400]  或者用福建話跟你說話
[00:11:08.400 --> 00:11:12.400]  但是人的說話是透過空氣的震盪
[00:11:12.400 --> 00:11:14.400]  聽到聲音
[00:11:14.400 --> 00:11:17.400]  但是你知道神說話其實不需要這樣
[00:11:17.400 --> 00:11:19.400]  不需要透過人的方式來說話
[00:11:19.400 --> 00:11:22.400]  當然上帝可以留一段文字給你
[00:11:22.400 --> 00:11:24.400]  或者說一段說話給你聽
[00:11:24.400 --> 00:11:28.400]  但是最重要最首要的是什麼
[00:11:28.400 --> 00:11:31.400]  上帝的說話成為了肉身
[00:11:31.400 --> 00:11:33.400]  上帝要和我們說話
[00:11:33.400 --> 00:11:36.400]  並且透過一個很具體很立體的方式
[00:11:36.400 --> 00:11:37.400]  去和我們說話
[00:11:37.400 --> 00:11:40.400]  這句話就是耶穌基督自己
[00:11:40.400 --> 00:11:42.400]  所以這正正就是道綽心的意思
[00:11:42.400 --> 00:11:44.400]  上帝要對我們說話
[00:11:44.400 --> 00:11:46.400]  這句話成為了肉身
[00:11:46.400 --> 00:11:47.400]  處在我們中間
[00:11:47.400 --> 00:11:50.400]  有恩典 有真理
[00:11:50.400 --> 00:11:55.400]  所以等於如果耶穌基督自己就是上帝的說話的時候
[00:11:55.400 --> 00:12:00.400]  我們對上帝的說話有完全不同的理解
[00:12:00.400 --> 00:12:04.400]  上帝要對我們說話不單單是透過一段文字
[00:12:04.400 --> 00:12:07.400]  或者是留言 或者是一段聲音
[00:12:07.400 --> 00:12:11.400]  上帝要我們上帝的說話成為了一個生命的時候
[00:12:11.400 --> 00:12:16.400]  我們要用我們的生命來好好地回應這句話
[00:12:16.400 --> 00:12:18.400]  祂將祂的生命放在我們心中
[00:12:18.400 --> 00:12:22.400]  我們要全程用整個的生命來聆聽
[00:12:22.400 --> 00:12:24.400]  去回應上帝的說話
[00:12:24.400 --> 00:12:27.400]  這正正就是很重要的意思
[00:12:27.400 --> 00:12:30.400]  尤其是今天我們出現了很多AI的時候
[00:12:30.400 --> 00:12:33.400]  要整一段文字出來不容易
[00:12:33.400 --> 00:12:35.400]  整一段有意思的也不難
[00:12:35.400 --> 00:12:39.400]  但是真真正正能夠去改變生命
[00:12:39.400 --> 00:12:42.400]  它是一個不同的檔次的東西
[00:12:42.400 --> 00:12:48.400]  我們要用我們的生命來回應上帝的說話
[00:12:48.400 --> 00:12:51.400]  神也是用祂的生命來對我們說話
[00:12:51.400 --> 00:12:53.400]  所以我們要用我們的生命來捉緊祂
[00:12:53.400 --> 00:12:55.400]  去回應祂 去聽從祂
[00:12:55.400 --> 00:12:58.400]  所以經文裡面最後一句話是這麼說
[00:12:58.400 --> 00:13:03.400]  從來沒有人見過神 只有在父華裡的多生子 將他顯明出來
[00:13:03.400 --> 00:13:06.400]  這個正正就是耶穌基督自己
[00:13:06.400 --> 00:13:10.400]  唯有耶穌是真真正正上帝的說話
[00:13:10.400 --> 00:13:13.400]  我們要用整個生命和耶穌建立關係
[00:13:13.400 --> 00:13:16.400]  來聆聽上帝的說話
[00:13:16.400 --> 00:13:20.400]  既然我們知道耶穌是上帝的說話的時候
[00:13:20.400 --> 00:13:24.400]  我們怎樣來跟上帝的說話相處呢
[00:13:24.400 --> 00:13:26.400]  怎樣去處理上帝的說話呢
[00:13:26.400 --> 00:13:28.400]  我們看看下面的經文
[00:13:28.400 --> 00:13:29.400]  第十六和十七節
[00:13:29.400 --> 00:13:30.400]  經文說
[00:13:30.400 --> 00:13:34.400]  從他豐滿的恩典裡 我們都領受了
[00:13:34.400 --> 00:13:35.400]  並且因上加恩
[00:13:35.400 --> 00:13:38.400]  律法本是接著摩西傳的
[00:13:38.400 --> 00:13:41.400]  恩典和真理都是由耶穌基督來的
[00:13:41.400 --> 00:13:46.400]  所以說恩典和真理都是由耶穌基督來的
[00:13:46.400 --> 00:13:47.400]  經文說
[00:13:47.400 --> 00:13:52.400]  耶穌基督作為上帝的說話有兩個很不同的特點
[00:13:52.400 --> 00:13:55.400]  第一個是上帝的說話是真理
[00:13:55.400 --> 00:13:58.400]  第二是上帝的說話是恩典
[00:13:58.400 --> 00:14:03.400]  所以上帝的說話有這兩個很重要的特性
[00:14:03.400 --> 00:14:04.400]  今天我們不說真理了
[00:14:04.400 --> 00:14:05.400]  沒有時間
[00:14:05.400 --> 00:14:07.400]  我單單來說恩典這個課題
[00:14:07.400 --> 00:14:10.400]  上帝的說話是恩典
[00:14:10.400 --> 00:14:13.400]  這是我們今天一起來思想的
[00:14:13.400 --> 00:14:15.400]  很有趣的
[00:14:15.400 --> 00:14:17.400]  我告訴大家一個聖經的冷知識
[00:14:17.400 --> 00:14:19.400]  可能你會覺得很震驚
[00:14:19.400 --> 00:14:23.400]  你會發現原來整卷的樣方裡面
[00:14:23.400 --> 00:14:27.400]  恩典這個字是很稀有的字
[00:14:27.400 --> 00:14:28.400]  有沒有發現
[00:14:28.400 --> 00:14:32.400]  整卷的樣方出現了兩次恩典這個字
[00:14:32.400 --> 00:14:34.400]  就在這裡
[00:14:34.400 --> 00:14:36.400]  恩典是一個很普遍的字
[00:14:36.400 --> 00:14:38.400]  但整卷的樣方裡面
[00:14:38.400 --> 00:14:41.400]  只有這裡出現了恩典這個字
[00:14:41.400 --> 00:14:42.400]  對於樣方來說
[00:14:42.400 --> 00:14:46.400]  恩典這個字不是一個隨隨便便說出來的字
[00:14:46.400 --> 00:14:49.400]  不是一個慣常
[00:14:49.400 --> 00:14:50.400]  好東西
[00:14:50.400 --> 00:14:52.400]  正的意思
[00:14:52.400 --> 00:14:53.400]  他說什麼
[00:14:53.400 --> 00:14:57.400]  從他豐滿的恩典裡我們都領受了
[00:14:57.400 --> 00:14:58.400]  並且因上加恩
[00:14:58.400 --> 00:15:00.400]  律法本是至多不失傳遞
[00:15:00.400 --> 00:15:04.400]  恩典和真理都是由基督耶穌那裡來的
[00:15:04.400 --> 00:15:06.400]  用風說
[00:15:06.400 --> 00:15:09.400]  上帝的說話就是恩典
[00:15:09.400 --> 00:15:13.400]  這個恩典不是一件隨便偶然的事情
[00:15:13.400 --> 00:15:15.400]  你不可以take it for granted
[00:15:15.400 --> 00:15:19.400]  不可以隨隨便便當是必然的事情
[00:15:19.400 --> 00:15:22.400]  不知道大家是不是這樣想
[00:15:22.400 --> 00:15:29.400]  我們太多人將上帝的說話take it for granted
[00:15:29.400 --> 00:15:32.400]  覺得這件事反而是有的
[00:15:32.400 --> 00:15:34.400]  手機裡面有一個app
[00:15:34.400 --> 00:15:35.400]  是不是一個
[00:15:35.400 --> 00:15:37.400]  不知道大家有沒有發現
[00:15:37.400 --> 00:15:40.400]  我們越來越方便用手機的時候
[00:15:40.400 --> 00:15:41.400]  越來越隨便
[00:15:41.400 --> 00:15:43.400]  手機有聖經的時候
[00:15:43.400 --> 00:15:45.400]  會不會越來越少看
[00:15:45.400 --> 00:15:48.400]  以前我們背著聖經在背包裡
[00:15:48.400 --> 00:15:50.400]  整本大短書
[00:15:50.400 --> 00:15:52.400]  今天不需要
[00:15:52.400 --> 00:15:54.400]  手機裡面有一個app叫聖經
[00:15:54.400 --> 00:15:58.400]  但是越方便大家就越少看聖經
[00:15:58.400 --> 00:16:00.400]  打開openrise多一點
[00:16:00.400 --> 00:16:01.400]  打開聖經多一點
[00:16:01.400 --> 00:16:05.400]  基本上聖經這個app是一個工具
[00:16:05.400 --> 00:16:07.400]  有時候要查
[00:16:07.400 --> 00:16:08.400]  要找就用
[00:16:08.400 --> 00:16:12.400]  但是拿來看反而很少
[00:16:12.400 --> 00:16:17.400]  我們太過將上帝的說話看成是必然的事情
[00:16:17.400 --> 00:16:19.400]  反正都是一個app
[00:16:19.400 --> 00:16:21.400]  download來十秒鐘就download完
[00:16:21.400 --> 00:16:24.400]  但我們越來越忽視
[00:16:24.400 --> 00:16:26.400]  去珍而重之的
[00:16:26.400 --> 00:16:29.400]  將上帝的說話好好重視
[00:16:29.400 --> 00:16:32.400]  反正是一個其中一個app
[00:16:32.400 --> 00:16:34.400]  會是
[00:16:34.400 --> 00:16:37.400]  楊豐說上帝的說話是恩典
[00:16:37.400 --> 00:16:39.400]  楊豐強調
[00:16:39.400 --> 00:16:41.400]  這個恩典更加是什麼
[00:16:41.400 --> 00:16:43.400]  是恩上加恩
[00:16:43.400 --> 00:16:45.400]  可以這麼說嗎
[00:16:45.400 --> 00:16:47.400]  是一個恩上加恩的恩典
[00:16:47.400 --> 00:16:49.400]  什麼是恩上加恩呢
[00:16:49.400 --> 00:16:51.400]  意思是
[00:16:51.400 --> 00:16:53.400]  我們可能認為恩上加恩
[00:16:53.400 --> 00:16:55.400]  都是很多很多的恩典的意思
[00:16:55.400 --> 00:16:57.400]  有點像李答李
[00:16:57.400 --> 00:16:58.400]  上節
[00:16:58.400 --> 00:17:00.400]  或者喜上加喜的朋友
[00:17:00.400 --> 00:17:03.400]  有點像是很多很多的恩典的意思
[00:17:03.400 --> 00:17:05.400]  但其實
[00:17:05.400 --> 00:17:07.400]  原文裡面的意思是很特別的
[00:17:07.400 --> 00:17:09.400]  恩上加恩的原文
[00:17:09.400 --> 00:17:11.400]  如果翻譯成英文
[00:17:11.400 --> 00:17:13.400]  字面上的意思
[00:17:13.400 --> 00:17:16.400]  是Grace Anti-Grace
[00:17:16.400 --> 00:17:18.400]  用了anti這個字
[00:17:18.400 --> 00:17:20.400]  Grace Anti-Grace
[00:17:20.400 --> 00:17:21.400]  意思是
[00:17:21.400 --> 00:17:23.400]  Anti 意思是很多的意思
[00:17:23.400 --> 00:17:25.400]  是取代
[00:17:25.400 --> 00:17:27.400]  或者代替的意思
[00:17:27.400 --> 00:17:29.400]  所以這個恩典是一個
[00:17:29.400 --> 00:17:31.400]  Grace Anti-Grace
[00:17:31.400 --> 00:17:33.400]  Grace Instead of Grace
[00:17:33.400 --> 00:17:35.400]  恩典取代恩典
[00:17:35.400 --> 00:17:37.400]  什麼是恩典取代恩典呢
[00:17:37.400 --> 00:17:39.400]  我告訴你
[00:17:39.400 --> 00:17:42.400]  上帝的恩典永遠都是新的
[00:17:42.400 --> 00:17:44.400]  永遠都是不斷的更新
[00:17:44.400 --> 00:17:46.400]  去代替
[00:17:46.400 --> 00:17:48.400]  去替換 不斷的更新
[00:17:48.400 --> 00:17:50.400]  就像你上網看影片
[00:17:50.400 --> 00:17:52.400]  現在是串流的
[00:17:52.400 --> 00:17:55.400]  不斷的有一個streaming
[00:17:55.400 --> 00:17:57.400]  你不停的上網
[00:17:57.400 --> 00:17:59.400]  不斷的更新
[00:17:59.400 --> 00:18:00.400]  去更新
[00:18:00.400 --> 00:18:01.400]  這個就是這個方式
[00:18:01.400 --> 00:18:03.400]  你不能夠下載
[00:18:03.400 --> 00:18:05.400]  你不能夠offline去看
[00:18:05.400 --> 00:18:08.400]  你只能夠不斷的去欣賞佳音
[00:18:08.400 --> 00:18:10.400]  不斷的去更新
[00:18:10.400 --> 00:18:12.400]  不斷的去更新
[00:18:12.400 --> 00:18:15.400]  新的恩典會取代舊的恩典
[00:18:15.400 --> 00:18:18.400]  現在的恩典會取代過去的恩典
[00:18:18.400 --> 00:18:20.400]  將來的恩典又會成為新的恩典
[00:18:20.400 --> 00:18:22.400]  我們每天清晨
[00:18:22.400 --> 00:18:25.400]  都在神裡面得著新的恩典
[00:18:25.400 --> 00:18:29.400]  你不能夠保留舊的恩典
[00:18:29.400 --> 00:18:32.400]  只能夠不斷的和神裡面的關係
[00:18:32.400 --> 00:18:35.400]  在神裡面去明白
[00:18:35.400 --> 00:18:37.400]  和得到更多的恩典
[00:18:37.400 --> 00:18:41.400]  任何人要抓住舊的恩典去奔放
[00:18:41.400 --> 00:18:45.400]  他就變成了拒絕了基督耶穌的豐盛
[00:18:45.400 --> 00:18:47.400]  所以這個欣賞佳音
[00:18:47.400 --> 00:18:50.400]  告訴我們恩典的本質
[00:18:50.400 --> 00:18:53.400]  恩典不是一些你能夠累積下來的東西
[00:18:53.400 --> 00:18:55.400]  不是你儲積分
[00:18:55.400 --> 00:18:56.400]  這樣儲起來的
