
[00:00:00.000 --> 00:00:04.400]  你好
[00:05:56.400 --> 00:05:58.000]  手和鼻子都脫離了
[00:05:58.000 --> 00:05:59.200]  他們不覺得痛
[00:05:59.200 --> 00:06:00.920]  不過就是消失了
[00:06:00.920 --> 00:06:05.080]  慢慢連肌肉都可以沒力
[00:06:05.080 --> 00:06:08.760]  你試想一個大能的勇士
[00:06:08.760 --> 00:06:12.800]  他要帶著他的部隊去打仗
[00:06:12.800 --> 00:06:17.560]  他的肌力慢慢的失強
[00:06:17.560 --> 00:06:20.200]  視力慢慢的模糊
[00:06:20.200 --> 00:06:22.840]  他的巔峰
[00:06:22.840 --> 00:06:25.840]  就可能是慢慢慢慢的衰退
[00:06:25.840 --> 00:06:29.720]  所以這一位大能的勇士
[00:06:29.720 --> 00:06:31.840]  雖然是很勇猛
[00:06:31.840 --> 00:06:37.160]  但是都敵不過病菌的侵襲
[00:06:37.160 --> 00:06:39.360]  就好像我們今天這樣
[00:06:39.360 --> 00:06:43.160]  這個病菌襲擊我們
[00:06:43.160 --> 00:06:45.640]  甚至乎一路一路的變種
[00:06:45.640 --> 00:06:48.160]  我們看到這個病菌的底下
[00:06:48.160 --> 00:06:50.560]  無論你是有錢有權位的人
[00:06:50.560 --> 00:06:53.440]  我們都看到有人過了生
[00:06:53.440 --> 00:06:57.960]  或者去到基層的人士同樣都會有
[00:06:57.960 --> 00:07:00.400]  所以無人倖免
[00:07:00.400 --> 00:07:05.000]  那個病菌不會認識你是誰就給你面子
[00:07:05.000 --> 00:07:06.120]  不會的
[00:07:06.120 --> 00:07:10.120]  所以在這個麻風
[00:07:10.120 --> 00:07:13.840]  臨到乃曼身上的時候
[00:07:13.840 --> 00:07:23.040]  他很享受著現在他有這一份榮華富貴
[00:07:23.040 --> 00:07:29.400]  和他真的用生命拼回來的這一種的尊貴
[00:07:29.400 --> 00:07:30.760]  打勝仗
[00:07:30.760 --> 00:07:32.840]  但是很可惜
[00:07:32.840 --> 00:07:36.200]  潛伏著他的就是這些細菌
[00:07:36.200 --> 00:07:40.160]  一路一路的去侵襲他
[00:07:40.160 --> 00:07:43.840]  我相信他在家的時候
[00:07:43.840 --> 00:07:45.760]  夜間人或者
[00:07:45.760 --> 00:07:48.440]  總之不容易在外面的人
[00:07:48.440 --> 00:07:53.960]  去露出他這一份威脅
[00:07:53.960 --> 00:07:57.160]  大麻風對他的那種威脅
[00:07:57.160 --> 00:08:01.720]  但是我相信他都會有他那種擔憂
[00:08:01.720 --> 00:08:03.200]  憂傷
[00:08:03.200 --> 00:08:05.480]  顧慮在當中
[00:08:05.480 --> 00:08:08.200]  直到有一天
[00:08:08.200 --> 00:08:10.800]  他的太太竟然跟他說
[00:08:10.800 --> 00:08:16.080]  我聽到以色列的小女子這樣跟我說
[00:08:16.080 --> 00:08:22.400]  就是說你去找我們薩馬利亞的先知
[00:08:22.400 --> 00:08:24.400]  你一定得救
[00:08:24.400 --> 00:08:26.920]  這個的
[00:08:26.920 --> 00:08:30.920]  如果你是乃曼將軍你會怎麼想呢
[00:08:30.920 --> 00:08:33.200]  我是一個勝國來的
[00:08:33.200 --> 00:08:35.360]  我是打贏仗的那個
[00:08:35.360 --> 00:08:37.600]  你這個小女子都是
[00:08:37.600 --> 00:08:41.040]  那一次打贏了你們國家
[00:08:41.040 --> 00:08:43.520]  擄你回來的一個俘虜
[00:08:43.520 --> 00:08:45.400]  你做事做得很好
[00:08:45.400 --> 00:08:49.800]  今天你就是照顧我太太的人
[00:08:49.800 --> 00:08:55.240]  但是你的說話信不信得過呢
[00:08:55.240 --> 00:08:58.240]  我相信
[00:08:58.240 --> 00:09:06.560]  乃曼裡面都有著很多的矛盾
[00:09:06.560 --> 00:09:08.720]  或者有人都會說
[00:09:08.720 --> 00:09:13.200]  這個可能都是他已經窮途末路了
[00:09:13.200 --> 00:09:18.640]  我相信他在皇宮裡面如醫名醫
[00:09:18.640 --> 00:09:22.200]  一切民間的一些
[00:09:22.200 --> 00:09:24.440]  那個醫得好
[00:09:24.440 --> 00:09:25.720]  都會走去
[00:09:25.720 --> 00:09:28.440]  我想全部
[00:09:28.440 --> 00:09:32.680]  總之可以救他的他都會去做
[00:09:32.680 --> 00:09:33.960]  但問題是
[00:09:33.960 --> 00:09:38.800]  這個是他打敗了的一個國家
[00:09:38.800 --> 00:09:40.600]  哪裡會有好東西出呢
[00:09:40.600 --> 00:09:42.440]  因為這個觀念
[00:09:42.440 --> 00:09:47.320]  是在當時的舊約時代
[00:09:47.320 --> 00:09:49.160]  普遍的觀念
[00:09:49.160 --> 00:09:50.600]  我今天A國
[00:09:50.600 --> 00:09:52.320]  我打贏了你B國
[00:09:52.320 --> 00:09:55.040]  我的A國是強大的
[00:09:55.040 --> 00:09:58.840]  我A國所拜的神都是強大的
[00:09:58.840 --> 00:10:01.480]  你這個B國輸定了
[00:10:01.480 --> 00:10:04.280]  因為你B國的神不行
[00:10:04.280 --> 00:10:06.920]  他們是這樣想的
[00:10:06.920 --> 00:10:08.760]  但是
[00:10:08.760 --> 00:10:12.440]  乃曼他都去試
[00:10:12.440 --> 00:10:15.000]  我相信不只是去到
[00:10:15.000 --> 00:10:16.760]  沒有路了
[00:10:16.760 --> 00:10:18.360]  平一平
[00:10:18.360 --> 00:10:21.080]  因為這個在面子
[00:10:21.080 --> 00:10:23.600]  在什麼都過不去
[00:10:23.600 --> 00:10:27.440]  我相信他願意去一試的時候
[00:10:27.440 --> 00:10:30.480]  是因為小女子
[00:10:30.480 --> 00:10:31.800]  他這個
[00:10:31.800 --> 00:10:33.760]  我上一次都有講到
[00:10:33.760 --> 00:10:36.560]  小女子他去到
[00:10:36.560 --> 00:10:40.880]  照顧乃曼太太這個位置
[00:10:40.880 --> 00:10:42.400]  我相信是
[00:10:42.400 --> 00:10:45.200]  是有很多他的
[00:10:45.200 --> 00:10:48.000]  做事的交不交代
[00:10:48.000 --> 00:10:50.600]  他這個人品如何
[00:10:50.600 --> 00:10:52.440]  他的態度是怎樣
[00:10:52.440 --> 00:10:54.920]  是有時間去看到
[00:10:54.920 --> 00:10:55.960]  這個人
[00:10:55.960 --> 00:10:57.600]  真的可以委祭的
[00:10:57.600 --> 00:10:59.240]  是可以委祭的
[00:10:59.240 --> 00:11:02.480]  是可以信任他的
[00:11:02.480 --> 00:11:05.720]  他才來考慮
[00:11:05.720 --> 00:11:07.360]  我相信他的太太
[00:11:07.360 --> 00:11:09.360]  他告訴乃曼的時候
[00:11:09.360 --> 00:11:12.560]  也是這樣重覆重覆去想
[00:11:12.560 --> 00:11:13.720]  應該信得過
[00:11:13.720 --> 00:11:14.360]  去
[00:11:14.360 --> 00:11:15.280]  這樣
[00:11:15.280 --> 00:11:17.360]  以至乃曼去信
[00:11:17.360 --> 00:11:18.560]  都是一連串
[00:11:18.560 --> 00:11:21.520]  你會看到是一連串的信任
[00:11:21.520 --> 00:11:23.320]  信任小女子
[00:11:23.320 --> 00:11:26.280]  信任他的太太
[00:11:26.280 --> 00:11:27.640]  以至到
[00:11:27.640 --> 00:11:28.200]  好
[00:11:28.200 --> 00:11:29.360]  我們
[00:11:29.360 --> 00:11:30.520]  他就去了
[00:11:30.520 --> 00:11:31.800]  你會看到
[00:11:31.800 --> 00:11:34.480]  人與人之間的委祭
[00:11:34.480 --> 00:11:36.720]  無論是在警察團裡面
[00:11:36.720 --> 00:11:38.160]  這個是很重要
[00:11:38.160 --> 00:11:40.160]  你讓你的教會
[00:11:40.160 --> 00:11:43.040]  讓你的家人
[00:11:43.040 --> 00:11:44.160]  警察會
[00:11:44.160 --> 00:11:45.520]  他放心
[00:11:45.520 --> 00:11:47.320]  你在遠方宣教
[00:11:47.320 --> 00:11:49.840]  你這個在遠方宣教的人
[00:11:49.840 --> 00:11:50.920]  你又要放心
[00:11:50.920 --> 00:11:52.840]  我在那裏生活到
[00:11:52.840 --> 00:11:54.360]  我在那裏
[00:11:54.360 --> 00:11:57.240]  是在侍奉的
[00:11:57.240 --> 00:11:59.040]  很多東西的平衡
[00:11:59.040 --> 00:12:01.040]  那個信任很重要
[00:12:02.360 --> 00:12:04.920]  我在這裏很感恩
[00:12:04.920 --> 00:12:07.840]  我已經有好幾次
[00:12:07.840 --> 00:12:08.920]  一想到這件事
[00:12:08.920 --> 00:12:12.320]  覺得非常之
[00:12:12.320 --> 00:12:15.320]  感謝你們紅恩堂
[00:12:15.320 --> 00:12:16.320]  就是
[00:12:16.320 --> 00:12:20.760]  你們很多謝教會的信任
[00:12:20.760 --> 00:12:21.920]  給了我一個地方
[00:12:21.920 --> 00:12:23.640]  我可以工作
[00:12:23.640 --> 00:12:24.640]  以至到
[00:12:24.640 --> 00:12:26.840]  我們泰語團契就知道
[00:12:26.840 --> 00:12:28.840]  開頭我都告訴你
[00:12:28.840 --> 00:12:29.120]  不是
[00:12:29.120 --> 00:12:30.720]  開頭的時候
[00:12:30.720 --> 00:12:31.880]  我沒有筆記給他們
[00:12:31.880 --> 00:12:36.080]  因為我沒有這些工作的場地
[00:12:36.080 --> 00:12:37.720]  當我有張枱
[00:12:37.720 --> 00:12:39.800]  有個電腦去工作的時候
[00:12:39.800 --> 00:12:41.400]  他們從此之後
[00:12:41.400 --> 00:12:43.160]  就有筆記了
[00:12:43.160 --> 00:12:44.320]  這個
[00:12:44.320 --> 00:12:45.480]  他們問的時候
[00:12:45.480 --> 00:12:47.560]  我都說多謝教會
[00:12:47.560 --> 00:12:48.440]  給了我一個地方
[00:12:48.440 --> 00:12:50.840]  我可以去工作
[00:12:50.840 --> 00:12:52.480]  更加的就是
[00:12:52.480 --> 00:12:54.960]  我有教會的鎖匙
[00:12:54.960 --> 00:12:58.960]  你們怕不怕
[00:12:58.960 --> 00:13:01.320]  我都很受寵若驚
[00:13:01.320 --> 00:13:02.320]  拿著鎖匙
[00:13:02.320 --> 00:13:03.760]  所以我就想像到
[00:13:03.760 --> 00:13:04.720]  給得不容易
[00:13:04.720 --> 00:13:06.880]  給得拿著天國的鎖匙
[00:13:06.880 --> 00:13:08.320]  我拿著鎖匙
[00:13:08.320 --> 00:13:10.040]  第一天關門的時候
[00:13:10.040 --> 00:13:12.080]  外面又在下雨
[00:13:12.080 --> 00:13:13.240]  我多害怕
[00:13:13.240 --> 00:13:15.640]  我的意思是
[00:13:15.640 --> 00:13:18.600]  我在想三層樓要關的東西
[00:13:18.600 --> 00:13:20.000]  我有沒有關好呢
[00:13:20.000 --> 00:13:21.360]  我就拿著廢柴
[00:13:21.360 --> 00:13:22.360]  對不起
[00:13:22.360 --> 00:13:23.600]  我在說泰文
[00:13:23.600 --> 00:13:27.360]  我拿著的廢柴是
[00:13:27.360 --> 00:13:29.000]  是電筒
[00:13:29.000 --> 00:13:32.280]  廢柴就是電筒
[00:13:32.280 --> 00:13:35.520]  因為我一個人在這裏的時候
[00:13:35.520 --> 00:13:37.080]  他們都很好
[00:13:37.080 --> 00:13:38.960]  樓梯都不會開燈
[00:13:38.960 --> 00:13:43.280]  我覺得我只是用房間的電就夠了
[00:13:43.280 --> 00:13:45.480]  所以差不多
[00:13:45.480 --> 00:13:46.400]  真的沒有人
[00:13:46.400 --> 00:13:49.320]  我就拿著廢柴
[00:13:49.320 --> 00:13:51.040]  不好意思我們這些人
[00:13:51.040 --> 00:13:53.720]  語文都調轉了
[00:13:53.720 --> 00:13:55.080]  所以我下次說廢柴
[00:13:55.080 --> 00:13:56.120]  我是在找電筒
[00:13:56.120 --> 00:13:57.400]  因為我真的有個電筒
[00:13:57.400 --> 00:13:58.160]  在我的房間
[00:13:58.160 --> 00:14:00.160]  我那個廢柴
[00:14:00.160 --> 00:14:03.640]  我就拿著電筒
[00:14:03.640 --> 00:14:07.800]  巡一下房間
[00:14:07.800 --> 00:14:09.760]  因為我覺得
[00:14:09.760 --> 00:14:13.040]  既然教會這麼信任我的時候
[00:14:13.040 --> 00:14:14.960]  我都應該
[00:14:14.960 --> 00:14:17.520]  你明不明白人家信任你的時候
[00:14:17.520 --> 00:14:23.600]  你都應該有一個信任的回應
[00:14:23.600 --> 00:14:24.720]  你信任我
[00:14:24.720 --> 00:14:26.200]  我都是信任得過的
[00:14:26.200 --> 00:14:28.880]  在那個責任的範圍裏面
[00:14:28.880 --> 00:14:31.760]  你會希望做好一點
[00:14:31.760 --> 00:14:34.160]  我就會巡下來關燈
[00:14:34.160 --> 00:14:37.600]  關上他們很友善的樓梯燈
[00:14:37.600 --> 00:14:38.600]  我覺得可以的
[00:14:38.600 --> 00:14:40.920]  我有支廢柴可以看到東西
[00:14:40.920 --> 00:14:42.640]  可能我在泰國都習慣了
[00:14:42.640 --> 00:14:44.840]  我們閃一閃電
[00:14:44.840 --> 00:14:46.840]  我們的燈就沒有了
[00:14:46.840 --> 00:14:48.840]  所以有一次曾姑娘都笑
[00:14:48.840 --> 00:14:51.000]  你幹嗎這麼有趣拿著廢柴
[00:14:51.000 --> 00:14:53.320]  我說不要緊
[00:14:53.320 --> 00:14:54.480]  習慣了
[00:14:54.480 --> 00:14:57.880]  那裏一會閃一閃電就沒有了
[00:14:57.880 --> 00:14:58.880]  東西就什麼都沒有了
[00:14:58.880 --> 00:15:01.320]  所以我已經很久沒有用電腦來工作了
[00:15:01.320 --> 00:15:04.880]  因為是不容易的
[00:15:04.880 --> 00:15:06.880]  還有我發現
[00:15:06.880 --> 00:15:11.240]  有了這個位置的時候
[00:15:11.240 --> 00:15:12.240]  去工作的時候
[00:15:12.240 --> 00:15:18.360]  原來我是失去了一個安靜工作的辦公室
[00:15:18.360 --> 00:15:19.880]  這麼多年來
[00:15:19.880 --> 00:15:21.880]  原來我已經忘記了
[00:15:21.880 --> 00:15:24.360]  當我坐在那裏工作的時候
[00:15:24.360 --> 00:15:26.360]  我覺得很感恩
[00:15:26.360 --> 00:15:28.880]  因為原來我去到泰國之後
[00:15:28.880 --> 00:15:32.360]  很多事情都是即步即介
[00:15:32.360 --> 00:15:34.080]  你開了桌子
[00:15:34.080 --> 00:15:36.080]  聚會來了快點收桌子
[00:15:36.080 --> 00:15:39.360]  每一次都要設置好
[00:15:39.360 --> 00:15:40.360]  然後才做
[00:15:40.360 --> 00:15:43.000]  特別我們都不能坐定定
[00:15:43.000 --> 00:15:44.440]  都是要拿著車
[00:15:44.440 --> 00:15:46.640]  所以短孫隊來到就知道
[00:15:46.640 --> 00:15:49.800]  我的車你們在上次的片見過
[00:15:49.800 --> 00:15:50.800]  很大部
[00:15:50.800 --> 00:15:52.800]  很多東西的
[00:15:52.800 --> 00:15:54.800]  我隨時都是
[00:15:54.800 --> 00:15:57.800]  塞車的時候就用腦去想事情
[00:15:57.800 --> 00:16:00.800]  眼睛就好好地看著你開車
[00:16:00.800 --> 00:16:07.800]  就是因為整個運作就是要到處走
[00:16:07.800 --> 00:16:09.800]  塞車不知道什麼時候
[00:16:09.800 --> 00:16:12.800]  所以我很感恩
[00:16:12.800 --> 00:16:14.800]  這一份信任
[00:16:14.800 --> 00:16:16.800]  我相信
[00:16:16.800 --> 00:16:19.800]  這個是我們宣教的素質裏面所需要
[00:16:19.800 --> 00:16:22.800]  也是我們每一個
[00:16:22.800 --> 00:16:26.800]  遵從上帝的大使命的人
[00:16:26.800 --> 00:16:29.800]  要有的一個很重要的素質
[00:16:29.800 --> 00:16:31.800]  就是偉濟
[00:16:31.800 --> 00:16:33.800]  你是一個偉濟的人
[00:16:33.800 --> 00:16:35.800]  你是一個值得我信任的人
[00:16:35.800 --> 00:16:37.800]  當我們去
[00:16:37.800 --> 00:16:40.800]  你說你去傳福音給人
[00:16:40.800 --> 00:16:42.800]  特別我在泰國
[00:16:42.800 --> 00:16:45.800]  人家說三點鐘來
[00:16:45.800 --> 00:16:46.800]  我三點鐘等
[00:16:46.800 --> 00:16:48.800]  雖然他可能四點五點
[00:16:48.800 --> 00:16:51.800]  但是總之他說的點數
[00:16:51.800 --> 00:16:53.800]  我就會在那裏出現
[00:16:53.800 --> 00:16:55.800]  是這麼久以來
[00:16:55.800 --> 00:16:57.800]  就是這份信任而建立到
[00:16:57.800 --> 00:17:00.800]  我這個人不是說說就算了
[00:17:00.800 --> 00:17:02.800]  會做的
[00:17:02.800 --> 00:17:06.800]  所以求神都看顧給我們
[00:17:06.800 --> 00:17:10.800]  給我們一個偉濟的人
[00:17:10.800 --> 00:17:13.800]  這個已經是很中文的
[00:17:13.800 --> 00:17:16.800]  就是燈濟的濟
[00:17:16.800 --> 00:17:19.800]  那個濟就好像濟字的濟
[00:17:19.800 --> 00:17:22.800]  就是信心的人
[00:17:22.800 --> 00:17:26.800]  以後我們雄恩堂有些
[00:17:26.800 --> 00:17:27.800]  有些密語
[00:17:27.800 --> 00:17:29.800]  有些暗號
[00:17:29.800 --> 00:17:30.800]  你偉不偉濟?
[00:17:30.800 --> 00:17:32.800]  偉濟
[00:17:32.800 --> 00:17:34.800]  這樣
[00:17:34.800 --> 00:17:36.800]  然後
[00:17:36.800 --> 00:17:38.800]  其實我告訴你
[00:17:38.800 --> 00:17:40.800]  為什麼要記住廢柴
[00:17:40.800 --> 00:17:42.800]  因為我覺得
[00:17:42.800 --> 00:17:45.800]  香港話就不是很好
[00:17:45.800 --> 00:17:47.800]  什麼廢柴
[00:17:47.800 --> 00:17:48.800]  但是我覺得
[00:17:48.800 --> 00:17:50.800]  在泰文裏面
[00:17:50.800 --> 00:17:53.800]  其實我下台後
[00:17:53.800 --> 00:17:55.800]  我都好像你們一樣
[00:17:55.800 --> 00:17:59.800]  一樣要照顧爸爸媽媽
[00:17:59.800 --> 00:18:02.800]  很多一樣的人
[00:18:02.800 --> 00:18:04.800]  我經常覺得
[00:18:04.800 --> 00:18:08.800]  雖然在過去上帝呼召我做傳道
[00:18:08.800 --> 00:18:10.800]  後來做宣教士
[00:18:10.800 --> 00:18:12.800]  但是都是一個
[00:18:12.800 --> 00:18:16.800]  和大家一樣生活在這個世上的人
[00:18:16.800 --> 00:18:19.800]  廢柴給我
[00:18:19.800 --> 00:18:21.800]  特別當我在泰國認識
[00:18:21.800 --> 00:18:23.800]  這個叫廢柴
[00:18:23.800 --> 00:18:26.800]  的時候我覺得上帝真是很有用
[00:18:26.800 --> 00:18:27.800]  因為剛才我都說
[00:18:27.800 --> 00:18:29.800]  泰國整天
[00:18:29.800 --> 00:18:31.800]  閃一閃就沒電
[00:18:31.800 --> 00:18:34.800]  特別我在車裏
[00:18:34.800 --> 00:18:36.800]  因為太黑
[00:18:36.800 --> 00:18:38.800]  就算開了這個燈
[00:18:38.800 --> 00:18:39.800]  都很黑
[00:18:39.800 --> 00:18:41.800]  我都是用廢柴來照著
[00:18:41.800 --> 00:18:44.800]  去找我的東西
[00:18:44.800 --> 00:18:49.800]  你可能覺得自己
[00:18:49.800 --> 00:18:52.800]  是一個廢柴
[00:18:52.800 --> 00:18:54.800]  但是你不要小看我
[00:18:54.800 --> 00:18:55.800]  那個廢柴很小
[00:18:55.800 --> 00:18:57.800]  但是都不知道多有用
[00:18:57.800 --> 00:19:01.800]  會照亮著我要走的路
[00:19:01.800 --> 00:19:03.800]  今天可能我們會看自己
[00:19:03.800 --> 00:19:05.800]  我都不行的
[00:19:05.800 --> 00:19:06.800]  這樣不行
[00:19:06.800 --> 00:19:07.800]  那樣不行
[00:19:07.800 --> 00:19:08.800]  對不起
[00:19:08.800 --> 00:19:11.800]  在這個這麼黑暗的時代裏
[00:19:11.800 --> 00:19:13.800]  很需要
[00:19:13.800 --> 00:19:15.800]  即使你覺得你這個廢柴
[00:19:15.800 --> 00:19:17.800]  很小很小都好
[00:19:17.800 --> 00:19:19.800]  很有用
