
[00:00:00.000 --> 00:00:07.080]  很感恩再次跟大家將神的話語彼此勸勉
[00:01:39.480 --> 00:01:41.000]  不敢告訴別人
[00:01:41.000 --> 00:01:43.400]  你住在那個地區
[00:01:43.400 --> 00:01:45.040]  有的可以舉手
[00:01:45.040 --> 00:01:46.960]  我是其中一個
[00:01:46.960 --> 00:01:50.120]  我在中二的時候
[00:01:50.120 --> 00:01:52.200]  因為要填手冊
[00:01:52.200 --> 00:01:54.320]  去校務處
[00:01:54.320 --> 00:01:57.400]  我們的學校的班底很低
[00:01:57.400 --> 00:01:58.960]  班五
[00:01:58.960 --> 00:02:02.280]  同學們都很頑皮
[00:02:02.280 --> 00:02:04.720]  去校務處交手冊
[00:02:04.720 --> 00:02:07.880]  不經意被同學看到我的地址
[00:02:07.880 --> 00:02:11.360]  笑得很離譜
[00:02:11.360 --> 00:02:13.120]  從那一刻開始
[00:02:13.120 --> 00:02:13.760]  中二
[00:02:13.760 --> 00:02:15.680]  我就很生氣
[00:02:15.680 --> 00:02:18.040]  我很怕別人知道我住在哪裡
[00:02:18.040 --> 00:02:20.760]  因為我住在九龍塘
[00:02:20.760 --> 00:02:23.000]  同學看到
[00:02:23.000 --> 00:02:24.080]  哇 九龍塘
[00:02:24.080 --> 00:02:27.480]  因為我的學校在九龍塘牛津道2A
[00:02:27.480 --> 00:02:29.280]  就是Marylock對面
[00:02:29.280 --> 00:02:32.400]  牛津道球場旁邊的學校
[00:02:32.400 --> 00:02:34.040]  現在變成幼稚園了
[00:02:34.040 --> 00:02:35.400]  那間中學
[00:02:35.400 --> 00:02:37.280]  叫做無犯中學
[00:02:37.280 --> 00:02:40.160]  班底很低
[00:02:40.160 --> 00:02:42.160]  全香港首三位
[00:02:42.160 --> 00:02:44.120]  最低最壞的
[00:02:44.120 --> 00:02:46.640]  隔著威靈頓就到無犯了
[00:02:46.640 --> 00:02:48.160]  真的
[00:02:48.160 --> 00:02:49.360]  可能在座的人會笑
[00:02:49.360 --> 00:02:51.000]  可能讀過了
[00:02:51.000 --> 00:02:52.440]  在感受有
[00:02:52.440 --> 00:02:55.720]  原來Hector和Irene是讀格字的
[00:02:55.720 --> 00:02:57.240]  不知道是格字還是威靈頓
[00:02:57.240 --> 00:02:59.720]  所以一聽就很有共鳴感
[00:02:59.720 --> 00:03:01.160]  我回頭說
[00:03:01.160 --> 00:03:04.920]  我住在九龍塘旁邊的木屋區
[00:03:04.920 --> 00:03:07.040]  叫做小西湖村
[00:03:07.040 --> 00:03:10.520]  就是現在的柔一城
[00:03:10.520 --> 00:03:12.760]  當時因為建地鐵之後
[00:03:12.760 --> 00:03:15.080]  就要整個村拆掉
[00:03:15.080 --> 00:03:16.600]  但還沒拆之前
[00:03:16.600 --> 00:03:18.360]  我就在那裡長大了
[00:03:18.360 --> 00:03:19.960]  你想想一個中二
[00:03:19.960 --> 00:03:22.320]  大概十二十三歲
[00:03:22.320 --> 00:03:24.920]  我很怕別人看到我的地址
[00:03:24.920 --> 00:03:27.560]  一看到他們就在那裡狂笑
[00:03:27.560 --> 00:03:30.320]  九龍塘小西湖村
[00:03:30.320 --> 00:03:33.120]  其實那區沒什麼好笑的
[00:03:33.120 --> 00:03:34.400]  那時候家家戶戶
[00:03:34.400 --> 00:03:36.400]  要不就住廉租屋
[00:03:36.400 --> 00:03:38.360]  要不就住摩區
[00:03:38.360 --> 00:03:39.960]  很少人會住豪宅
[00:03:39.960 --> 00:03:41.160]  但是有
[00:03:41.160 --> 00:03:42.640]  我班有個同學
[00:03:42.640 --> 00:03:45.520]  有一天跟我一起坐超號車
[00:03:45.520 --> 00:03:47.640]  在牛津道九龍塘會
[00:03:47.640 --> 00:03:49.160]  坐超號車
[00:03:49.160 --> 00:03:50.920]  接著去總站下車
[00:03:50.920 --> 00:03:52.600]  接著一起走
[00:03:52.600 --> 00:03:54.960]  走著走著進了那個豪宅
[00:03:54.960 --> 00:03:56.200]  回家了
[00:03:56.200 --> 00:03:59.120]  我還要走到那個村口
[00:03:59.120 --> 00:04:00.560]  一個大的隧道
[00:04:00.560 --> 00:04:02.400]  因為有個火車橋
[00:04:02.400 --> 00:04:03.960]  一個大隧道
[00:04:03.960 --> 00:04:05.320]  都還沒到
[00:04:05.320 --> 00:04:06.920]  我住在山邊
[00:04:06.920 --> 00:04:09.080]  要走半個小時
[00:04:09.080 --> 00:04:11.200]  下了總站下了車
[00:04:11.200 --> 00:04:12.880]  由那個入口
[00:04:12.880 --> 00:04:15.560]  再要走半個小時才上到山上
[00:04:15.560 --> 00:04:19.160]  所以我很怕別人知道我住在哪裡
[00:04:19.160 --> 00:04:22.640]  這是我童年的陰影回憶
[00:04:22.640 --> 00:04:25.760]  你曾經有沒有住在哪個地區
[00:04:25.760 --> 00:04:30.120]  來到覺得是一個恥辱呢?
[00:04:30.120 --> 00:04:31.880]  這一段聖經
[00:04:31.880 --> 00:04:34.080]  其實有些背景
[00:04:34.080 --> 00:04:35.840]  大家如果你有機會
[00:04:35.840 --> 00:04:38.440]  可以多讀聖經第七章
[00:04:38.440 --> 00:04:41.760]  其實整場建好了
[00:04:41.760 --> 00:04:48.080]  尼西米領導當時猶太的領袖
[00:04:48.080 --> 00:04:51.160]  在耶路撒冷的不同的領袖
[00:04:51.160 --> 00:04:54.760]  來到去建這個城牆
[00:04:54.760 --> 00:04:56.760]  始終都建好了
[00:04:56.760 --> 00:04:58.760]  城牆完全建好了
[00:04:58.760 --> 00:05:01.160]  城門全部安裝好了
[00:05:01.160 --> 00:05:03.040]  為著什麼呢?
[00:05:03.040 --> 00:05:06.560]  為著要讓以色滅人
[00:05:06.560 --> 00:05:10.280]  有自己的一個地方
[00:05:10.280 --> 00:05:12.280]  分別這群人
[00:05:12.280 --> 00:05:14.280]  來分別為聖
[00:05:14.280 --> 00:05:15.880]  也意味著
[00:05:15.880 --> 00:05:19.680]  外邦人以前是自出自入的
[00:05:19.680 --> 00:05:21.840]  令到那個敬拜
[00:05:21.840 --> 00:05:23.120]  令到聖殿
[00:05:23.120 --> 00:05:26.200]  令到那些外邦人來去
[00:05:26.200 --> 00:05:28.360]  示意的踐踏的時候
[00:05:28.360 --> 00:05:30.120]  就沒有了那個敬虔
[00:05:30.120 --> 00:05:31.640]  沒有了那個敬拜
[00:05:31.640 --> 00:05:34.680]  因為外邦人不會理會安息日
[00:05:34.680 --> 00:05:37.680]  安息日就特意來做買賣
[00:05:37.680 --> 00:05:39.680]  令到很多猶太人
[00:05:39.680 --> 00:05:42.480]  心裡完全不是放在神那裡
[00:05:42.480 --> 00:05:44.880]  尼西米奉召
[00:05:44.880 --> 00:05:46.880]  按神的感動
[00:05:46.880 --> 00:05:49.360]  由很遠的波斯帝國上來
[00:05:49.360 --> 00:05:51.360]  其實他是一個高官
[00:05:51.360 --> 00:05:53.680]  在亞達斯西王的身邊
[00:05:53.680 --> 00:05:55.200]  他是一個酒政
[00:05:55.200 --> 00:05:59.080]  當時是一個很高職位的官員
[00:05:59.080 --> 00:06:01.080]  但是他有感動
[00:06:01.080 --> 00:06:04.480]  他看到一個情景
[00:06:04.480 --> 00:06:07.480]  耶路撒冷破落
[00:06:07.480 --> 00:06:11.480]  百姓受盡的欺凌
[00:06:11.480 --> 00:06:14.080]  城門被火焚燒
[00:06:14.080 --> 00:06:15.080]  沒有人理會
[00:06:15.080 --> 00:06:16.480]  沒有人能夠理會
[00:06:16.480 --> 00:06:18.480]  沒有人敢去改變
[00:06:18.480 --> 00:06:22.480]  尼西米從很遠的波斯帝國上去
[00:06:22.480 --> 00:06:24.480]  上到耶路撒冷
[00:06:24.480 --> 00:06:26.480]  重建這個城門
[00:06:26.480 --> 00:06:28.480]  重建這些城牆
[00:06:28.480 --> 00:06:29.480]  第七章
[00:06:29.480 --> 00:06:31.480]  城牆修園了
[00:06:31.480 --> 00:06:33.480]  我安了門扇
[00:06:33.480 --> 00:06:36.080]  守門的歌唱的和利美人
[00:06:36.080 --> 00:06:37.480]  都已經派定了
[00:06:37.480 --> 00:06:40.080]  就是說每個崗位
[00:06:40.080 --> 00:06:42.080]  在聖殿裡面
[00:06:42.080 --> 00:06:43.480]  不同的崗位
[00:06:43.480 --> 00:06:46.480]  都有人來服侍了
[00:06:46.480 --> 00:06:49.480]  各按各職的服侍了
[00:06:49.480 --> 00:06:51.080]  接著第二節
[00:06:51.080 --> 00:06:54.480]  我就派我的弟兄哈拿尼
[00:06:54.480 --> 00:06:57.480]  和仍留的宰官哈拿尼雅
[00:06:57.480 --> 00:06:59.280]  管理耶路撒冷
[00:06:59.280 --> 00:07:02.480]  因為哈拿尼雅是忠信的
[00:07:02.480 --> 00:07:04.080]  又敬畏神
[00:07:04.080 --> 00:07:05.480]  過於眾人
[00:07:05.480 --> 00:07:07.280]  我吩咐他們說
[00:07:07.280 --> 00:07:09.280]  等到太陽上升
[00:07:09.280 --> 00:07:12.080]  才可以開耶路撒冷的城門
[00:07:12.080 --> 00:07:14.480]  人上看守的時候
[00:07:14.480 --> 00:07:16.280]  就要關門上山
[00:07:16.280 --> 00:07:18.680]  也當派耶路撒冷的居民
[00:07:18.680 --> 00:07:23.280]  各按班次看守自己的房屋對面之處
[00:07:23.280 --> 00:07:24.480]  第四節
[00:07:24.480 --> 00:07:25.880]  留意這裡了
[00:07:25.880 --> 00:07:27.880]  城是廣大的
[00:07:27.880 --> 00:07:30.280]  其中的民卻稀少
[00:07:30.280 --> 00:07:33.280]  房屋還沒有建造
[00:07:34.080 --> 00:07:36.680]  在這樣的情況下
[00:07:36.680 --> 00:07:38.480]  建好城牆
[00:07:38.480 --> 00:07:40.480]  聖殿
[00:07:40.480 --> 00:07:44.880]  尼熙米按照摩西的律法
[00:07:44.880 --> 00:07:47.480]  將不同的職位
[00:07:47.480 --> 00:07:51.280]  由利美人來經過訓練
[00:07:51.280 --> 00:07:52.880]  經過調查
[00:07:52.880 --> 00:07:55.680]  他真是屬於利美人的家譜
[00:07:55.680 --> 00:07:59.080]  將他們擺在他應該服侍的
[00:07:59.080 --> 00:08:00.880]  意味著什麼呢?
[00:08:00.880 --> 00:08:03.480]  首先要恢復的
[00:08:03.480 --> 00:08:06.080]  是聖殿的秩序
[00:08:06.080 --> 00:08:07.880]  首先要恢復的
[00:08:07.880 --> 00:08:10.880]  就是在聖殿裡的敬拜
[00:08:10.880 --> 00:08:18.280]  讓百姓慢慢恢復一個對神敬拜的習慣
[00:08:18.280 --> 00:08:22.280]  由這個習慣慢慢調整心態
[00:08:22.280 --> 00:08:25.080]  對神有一個敬畏的心靈
[00:08:25.080 --> 00:08:27.680]  這樣來守節
[00:08:27.680 --> 00:08:32.080]  這是尼熙米做好城牆之後
[00:08:32.080 --> 00:08:36.480]  原來只是一個過渡性的工程
[00:08:36.480 --> 00:08:38.480]  真正的工程
[00:08:38.480 --> 00:08:41.880]  不是硬件的城牆
[00:08:41.880 --> 00:08:43.680]  真正的工程
[00:08:43.680 --> 00:08:46.880]  是要開墾百姓
[00:08:46.880 --> 00:08:50.280]  已經沉睡很久的心靈
[00:08:50.280 --> 00:08:53.280]  對神的敬拜
[00:08:53.280 --> 00:08:58.480]  是要讓聖殿有了秩序之後
[00:08:58.480 --> 00:09:01.480]  這會帶來什麼後果呢?
[00:09:01.480 --> 00:09:04.280]  什麼正面的後果呢?
[00:09:04.280 --> 00:09:08.880]  就是當百姓開始發現
[00:09:08.880 --> 00:09:13.480]  原來你是屬神的子民
[00:09:13.480 --> 00:09:18.080]  你是神所納約的子民的時候
[00:09:18.080 --> 00:09:21.280]  外邦人在聖殿裡
[00:09:21.280 --> 00:09:24.880]  如果他們不根據那些律法來歸入猶太教
[00:09:24.880 --> 00:09:28.880]  他們是城牆以外的人
[00:09:28.880 --> 00:09:32.280]  是無份與神無份
[00:09:32.280 --> 00:09:34.280]  與神無關
[00:09:34.280 --> 00:09:38.280]  他們只能夠在外圍
[00:09:38.280 --> 00:09:40.280]  是外邦的人
[00:09:40.280 --> 00:09:42.280]  這個分別
[00:09:42.280 --> 00:09:45.080]  這樣的安排
[00:09:45.080 --> 00:09:47.480]  是至關重要的,弟兄姊妹
[00:09:47.480 --> 00:09:52.280]  因為由第一批
[00:09:52.280 --> 00:09:55.480]  稱為所羅巴伯的領袖
[00:09:55.480 --> 00:09:58.280]  和當時的大祭司約書亞
[00:09:58.280 --> 00:10:00.280]  在古列王的元年
[00:10:00.280 --> 00:10:02.880]  想重建的時候
[00:10:02.880 --> 00:10:04.680]  一路建好了聖殿
[00:10:04.680 --> 00:10:07.480]  一路建好了很多其他的設施
[00:10:07.480 --> 00:10:09.680]  但是一直以來
[00:10:09.680 --> 00:10:12.680]  那個城牆是破落的
[00:10:12.680 --> 00:10:15.280]  沒有人有那個能力
[00:10:15.280 --> 00:10:19.680]  去將所有的資源和人心
[00:10:19.680 --> 00:10:22.880]  來集中去建造
[00:10:22.880 --> 00:10:24.280]  帶來的就是
[00:10:24.280 --> 00:10:28.480]  與外邦人有很多瓜葛
[00:10:28.480 --> 00:10:33.280]  外邦人對猶太人的敬拜信仰
[00:10:33.280 --> 00:10:35.280]  看不起
[00:10:35.280 --> 00:10:36.880]  嘲笑
[00:10:36.880 --> 00:10:40.480]  很多時候用他們的辦法
[00:10:40.480 --> 00:10:43.080]  使猶太人難堪
[00:10:43.080 --> 00:10:44.680]  守節
[00:10:44.680 --> 00:10:46.280]  沒有那個心
[00:10:46.280 --> 00:10:47.480]  安息日
[00:10:47.480 --> 00:10:49.080]  不守安息日
[00:10:49.080 --> 00:10:50.680]  隨便買賣
[00:10:50.680 --> 00:10:52.280]  然後帶來的就是
[00:10:52.280 --> 00:10:56.280]  很多時候與外邦的人通婚
[00:10:56.280 --> 00:10:58.080]  出現的後果就是
[00:10:58.080 --> 00:10:59.680]  下一代,下一代
[00:10:59.680 --> 00:11:02.480]  來到尼希米的已經是第三代了
[00:11:02.480 --> 00:11:04.680]  過了一百二十多年了
[00:11:04.680 --> 00:11:06.280]  你可想而知
[00:11:06.280 --> 00:11:09.280]  對神更加模糊了
[00:11:09.280 --> 00:11:13.480]  對神的敬拜更加的求其了
[00:11:13.480 --> 00:11:14.880]  但是
[00:11:14.880 --> 00:11:16.480]  在這個時候
[00:11:16.480 --> 00:11:19.880]  尼希米做了一個很重要的工作
[00:11:19.880 --> 00:11:22.480]  就是首先將城牆做好
[00:11:22.480 --> 00:11:24.880]  城門也來修好
[00:11:24.880 --> 00:11:28.680]  然後有人來看守城門
[00:11:28.680 --> 00:11:31.880]  就是說不再可以隨便
[00:11:31.880 --> 00:11:37.280]  讓外邦人隨隨便便進來
[00:11:37.280 --> 00:11:39.080]  好像武演雞籠一樣
[00:11:39.080 --> 00:11:40.880]  已經不行了
[00:11:40.880 --> 00:11:42.680]  在這個時候
[00:11:42.680 --> 00:11:45.080]  要帶來一個很重要的信息
[00:11:45.080 --> 00:11:47.680]  就是什麼呢?
[00:11:47.680 --> 00:11:52.280]  就是帶一個幸福感給百姓
[00:11:52.280 --> 00:11:55.280]  每個人都知道自己的身份證就是猶太人
[00:11:55.280 --> 00:11:56.480]  誰是支派
[00:11:56.480 --> 00:11:57.680]  每個人都知道
[00:11:57.680 --> 00:11:59.880]  做了人口普查
[00:11:59.880 --> 00:12:01.480]  但是
[00:12:01.480 --> 00:12:02.880]  知歸知
[00:12:02.880 --> 00:12:05.280]  你能不能感受到
[00:12:05.280 --> 00:12:08.080]  這個聖城裡面有一份福氣
[00:12:08.080 --> 00:12:09.480]  有一份恩典
[00:12:09.480 --> 00:12:12.080]  你能夠感受到你是屬神的
[00:12:12.080 --> 00:12:14.480]  這一份榮耀感
[00:12:14.480 --> 00:12:17.080]  尼希米就來到這裡
[00:12:17.080 --> 00:12:19.880]  就做這個工程了
[00:12:19.880 --> 00:12:21.680]  硬件工程
[00:12:21.680 --> 00:12:23.880]  最多是三十多度
[00:12:23.880 --> 00:12:24.880]  暑熱天氣
[00:12:24.880 --> 00:12:26.280]  要休息一下而已
[00:12:26.280 --> 00:12:27.080]  都容易
[00:12:27.080 --> 00:12:29.080]  做著做著都會做成
[00:12:29.080 --> 00:12:31.480]  52天做完
[00:12:31.480 --> 00:12:33.280]  這個工程
[00:12:33.280 --> 00:12:34.280]  但是
[00:12:34.280 --> 00:12:36.680]  人心的工程
[00:12:36.680 --> 00:12:39.080]  幸福感的工程
[00:12:39.080 --> 00:12:41.280]  榮耀感的工程
[00:12:41.280 --> 00:12:43.480]  就不是簡單的
[00:12:43.480 --> 00:12:45.480]  所以你看到第七章
[00:12:45.480 --> 00:12:47.680]  建好城牆之後
[00:12:47.680 --> 00:12:50.080]  已經發現了
[00:12:50.080 --> 00:12:53.680]  耶路撒冷人稀少
[00:12:53.680 --> 00:12:55.680]  其實你一看就看得到
[00:12:55.680 --> 00:12:57.080]  每個人做完之後
[00:12:57.080 --> 00:12:57.480]  走了
[00:12:57.480 --> 00:12:58.280]  下班了
[00:12:58.280 --> 00:12:59.480]  建好了
[00:12:59.480 --> 00:13:01.680]  就回到自己的家裡
[00:13:01.680 --> 00:13:03.880]  就住在猶太國處
[00:13:03.880 --> 00:13:06.280]  所以剛才說的第四節就是說
[00:13:06.280 --> 00:13:08.080]  城是廣大的
[00:13:08.080 --> 00:13:11.280]  其中的民卻是稀少
[00:13:11.280 --> 00:13:14.080]  房屋沒有人建造
[00:13:14.080 --> 00:13:15.880]  然後第五節
[00:13:15.880 --> 00:13:18.480]  我的神就感動我的心
[00:13:18.480 --> 00:13:21.480]  去朝聚貴就官長和百姓
[00:13:21.480 --> 00:13:23.480]  照家譜來計算
[00:13:23.480 --> 00:13:26.680]  然後他就開始數點那個民數
[00:13:26.680 --> 00:13:28.480]  計算那個家譜
[00:13:28.480 --> 00:13:29.880]  你是屬於什麼支派
[00:13:29.880 --> 00:13:33.880]  你是屬於什麼類別的
[00:13:33.880 --> 00:13:35.080]  等等
[00:13:35.080 --> 00:13:36.280]  最終其實
[00:13:36.280 --> 00:13:37.480]  想帶出一個
[00:13:37.480 --> 00:13:39.280]  不是想讓你很煩
[00:13:39.280 --> 00:13:40.480]  這麼多的數字
[00:13:40.480 --> 00:13:41.680]  這麼多的人名
[00:13:41.680 --> 00:13:43.080]  不是想這樣
[00:13:43.080 --> 00:13:44.680]  是想告訴你
[00:13:44.680 --> 00:13:46.680]  他要找回哪些
[00:13:46.680 --> 00:13:50.280]  真的屬神的利未人
[00:13:50.280 --> 00:13:51.880]  他要找回一些
[00:13:51.880 --> 00:13:56.480]  哪些真的可以來侍奉神的人
[00:13:56.480 --> 00:13:58.480]  在聖殿裡面
[00:13:58.480 --> 00:14:03.880]  來慢慢恢復那個秩序
[00:14:03.880 --> 00:14:07.880]  有回聖殿敬拜的秩序
[00:14:07.880 --> 00:14:10.680]  有回我們每一個月
[00:14:10.680 --> 00:14:12.080]  逢第二週
[00:14:12.080 --> 00:14:15.080]  我們有這樣的聖餐
[00:14:15.080 --> 00:14:17.880]  讓你慢慢慢慢深化
[00:14:17.880 --> 00:14:20.680]  你對神的愛子
[00:14:20.680 --> 00:14:22.480]  這個犧牲的愛
[00:14:22.480 --> 00:14:25.480]  你慢慢總是會得到一些
[00:14:25.480 --> 00:14:27.480]  總是會累積了
[00:14:27.480 --> 00:14:31.280]  神在你生命裡面的那個拯救
[00:14:31.280 --> 00:14:35.080]  這樣的恢復
[00:14:35.080 --> 00:14:38.080]  是利希米來做的
[00:14:38.080 --> 00:14:40.080]  所以很難怪
[00:14:40.080 --> 00:14:43.680]  我們沒時間讀的第八、第九章
[00:14:43.680 --> 00:14:46.480]  原來是一個復興會
[00:14:46.480 --> 00:14:48.480]  七月初一
[00:14:48.480 --> 00:14:52.080]  就是以色列人的摧國節
[00:14:52.080 --> 00:14:54.680]  利希米和以色列
[00:14:54.680 --> 00:14:56.880]  就在一個水門的地方
[00:14:56.880 --> 00:14:58.680]  窩吞基這個地方
[00:14:58.680 --> 00:15:01.280]  來召聚那些人
[00:15:01.280 --> 00:15:03.680]  全民聚集一起
[00:15:03.680 --> 00:15:06.080]  就聆聽摩西的律法書
[00:15:06.080 --> 00:15:10.080]  然後再分小組利美人的研習
[00:15:10.080 --> 00:15:13.280]  因為第七章下半段
[00:15:13.280 --> 00:15:17.080]  他已經數點了哪些具備
[00:15:17.080 --> 00:15:20.080]  這個資格的利美人
[00:15:20.080 --> 00:15:25.480]  就是說找回那些現在可以即刻侍奉的人
[00:15:25.480 --> 00:15:31.080]  來參與他們這個心靈復興的工程
[00:15:31.080 --> 00:15:34.080]  這樣做了這個工作之後
[00:15:34.080 --> 00:15:37.080]  去到很戲劇性的第十章
[00:15:37.080 --> 00:15:40.080]  其實那裡是一個月的
[00:15:40.080 --> 00:15:44.080]  因為七月十五就是他們的駐彭節
[00:15:44.080 --> 00:15:47.680]  守完駐彭節之後是七天的
[00:15:47.680 --> 00:15:49.680]  去到七月二十二
[00:15:49.680 --> 00:15:51.680]  這是第九章的經文
[00:15:51.680 --> 00:15:55.480]  就有一個很奇妙戲劇性的工作
[00:15:55.480 --> 00:16:00.680]  就是全民願意簽約
[00:16:00.680 --> 00:16:04.680]  遵守摩西的律法書
[00:16:04.680 --> 00:16:08.680]  願意來到在神的面前
[00:16:08.680 --> 00:16:11.680]  照摩西的律法書的教導
[00:16:11.680 --> 00:16:13.680]  來生活
[00:16:13.680 --> 00:16:16.680]  這樣的一個奮興會帶來的
[00:16:16.680 --> 00:16:18.680]  原來是人的心
[00:16:18.680 --> 00:16:21.680]  百姓的心被挑釁
[00:16:21.680 --> 00:16:22.680]  挑釁什麼?
[00:16:22.680 --> 00:16:25.680]  以自己是神百姓
[00:16:25.680 --> 00:16:27.680]  沒錯
[00:16:27.680 --> 00:16:31.680]  不是今時今日回來這個聖殿
[00:16:31.680 --> 00:16:33.680]  是我的祖宗幾代了
[00:16:33.680 --> 00:16:35.680]  在這裡居住
[00:16:35.680 --> 00:16:38.680]  我是在耶路撒冷出生的
[00:16:38.680 --> 00:16:39.680]  有些可能還沒死的
[00:16:39.680 --> 00:16:43.680]  他們就是從老遠的波斯回來的
[00:16:43.680 --> 00:16:44.680]  有這樣的人
[00:16:44.680 --> 00:16:48.680]  也有新一代在耶路撒冷出生的人
[00:16:48.680 --> 00:16:51.680]  但是不約而同地
[00:16:51.680 --> 00:16:54.680]  他們願意簽約
[00:16:54.680 --> 00:16:56.680]  第十章
[00:16:56.680 --> 00:16:58.680]  我稍微讀給大家聽
[00:16:58.680 --> 00:17:02.680]  第一節
[00:17:02.680 --> 00:17:05.680]  簽名的哈加利亞的兒子
[00:17:05.680 --> 00:17:08.680]  省長尼希米和西底加
[00:17:08.680 --> 00:17:09.680]  接著一直說
[00:17:09.680 --> 00:17:12.680]  首先就是祭司簽約
[00:17:12.680 --> 00:17:14.680]  利美人簽約
[00:17:14.680 --> 00:17:17.680]  接著一直簽下去
[00:17:17.680 --> 00:17:18.680]  第三十節
[00:17:18.680 --> 00:17:20.680]  詳細讀得太多了
[00:17:20.680 --> 00:17:21.680]  二十九節
[00:17:21.680 --> 00:17:25.680]  都隨從他們貴就的弟兄法就起誓
[00:17:25.680 --> 00:17:27.680]  必遵行神
[00:17:27.680 --> 00:17:30.680]  即他僕人摩西所傳的律法
[00:17:30.680 --> 00:17:32.680]  謹守遵行耶和華
[00:17:32.680 --> 00:17:35.680]  我們主的一切誡命
[00:17:35.680 --> 00:17:37.680]  典章律例
[00:17:37.680 --> 00:17:40.680]  並不將我們的女兒
[00:17:40.680 --> 00:17:42.680]  嫁給這地的外邦居民
[00:17:42.680 --> 00:17:45.680]  也不為我們的兒子
[00:17:45.680 --> 00:17:48.680]  娶他們(外邦的女兒)
[00:17:48.680 --> 00:17:49.680]  這地的居民
[00:17:49.680 --> 00:17:50.680]  如果在安息日
[00:17:50.680 --> 00:17:52.680]  或什麼聖日
[00:17:52.680 --> 00:17:56.680]  帶了貨物和糧食來賣給我們
[00:17:56.680 --> 00:17:58.680]  我們必不買
[00:17:58.680 --> 00:18:00.680]  這就像很簡單的事
[00:18:00.680 --> 00:18:02.680]  對猶太人來說
[00:18:02.680 --> 00:18:03.680]  為什麼要看得這麼重
[00:18:03.680 --> 00:18:04.680]  要簽約
[00:18:04.680 --> 00:18:06.680]  安息日不要買東西
[00:18:06.680 --> 00:18:07.680]  我不去維康
[00:18:07.680 --> 00:18:08.680]  今天上午
[00:18:08.680 --> 00:18:09.680]  不用簽約了
[00:18:09.680 --> 00:18:11.680]  散了碗就可以去
[00:18:11.680 --> 00:18:14.680]  但是當時
[00:18:14.680 --> 00:18:19.680]  他們感受到自己是神的選民的身份
[00:18:19.680 --> 00:18:21.680]  他們覺得這件事
[00:18:21.680 --> 00:18:28.680]  就是令他們過去離開了神的原因
[00:18:28.680 --> 00:18:30.680]  所以全民族
[00:18:30.680 --> 00:18:32.680]  當建好城牆之後
[00:18:32.680 --> 00:18:35.680]  外邦人再不可以隨隨便便
[00:18:35.680 --> 00:18:37.680]  進來教會
[00:18:37.680 --> 00:18:39.680]  進來聖殿之後
[00:18:39.680 --> 00:18:41.680]  你想想
[00:18:41.680 --> 00:18:42.680]  如果那些師班
[00:18:42.680 --> 00:18:44.680]  全部都未信耶穌
[00:18:44.680 --> 00:18:46.680]  唱完師班之後
[00:18:46.680 --> 00:18:48.680]  去茶餐廳吃東西
[00:18:48.680 --> 00:18:50.680]  然後拿煙出來
[00:18:50.680 --> 00:18:52.680]  如果教會是這樣的
[00:18:52.680 --> 00:18:53.680]  任人隨便
[00:18:53.680 --> 00:18:55.680]  因為他的歌喉好
[00:18:55.680 --> 00:18:56.680]  他唱歌好
