
[00:00:00.000 --> 00:00:02.000]  洪恩堂弟兄姊妹平安
[00:04:16.000 --> 00:04:21.000]  重返重歸耶路撒冷 重建聖殿
[00:04:21.000 --> 00:04:25.000]  亦是以色列民族第一次回歸
[00:04:25.000 --> 00:04:28.000]  當他們重修聖殿的根基之後
[00:04:28.000 --> 00:04:33.000]  就受到很多當地人和外邦人的攻擊
[00:04:33.000 --> 00:04:39.000]  他們進行賄賂誣告 甚至上奏到阿達薩西王
[00:04:39.000 --> 00:04:43.000]  於是阿達薩西王下令停工
[00:04:43.000 --> 00:04:49.000]  聖殿重建計劃受阻十五年
[00:04:49.000 --> 00:04:52.000]  直至大劉氏王第二年
[00:04:52.000 --> 00:04:55.000]  他重新確認古列的玉子
[00:04:55.000 --> 00:05:02.000]  於是批准以色列帶同五千個百姓第二次回歸耶路撒冷
[00:05:02.000 --> 00:05:04.000]  他返回耶路撒冷
[00:05:04.000 --> 00:05:09.000]  用了四年的時間將聖殿重建完成
[00:05:09.000 --> 00:05:15.000]  距離以色列人第一次回歸已經有二十一年
[00:05:15.000 --> 00:05:21.000]  而距離聖殿被毀已經超過九十年
[00:05:21.000 --> 00:05:24.000]  今日講到經文就是以
[00:05:24.000 --> 00:05:27.000]  以色列為聖殿獻聖殿禮的過程
[00:05:27.000 --> 00:05:31.000]  我們從經文裏面去反思一個信徒
[00:05:31.000 --> 00:05:34.000]  對神應有的態度
[00:05:34.000 --> 00:05:39.000]  第一 神藉先知對以色列人的提醒和勸勉
[00:05:39.000 --> 00:05:41.000]  在第十四節
[00:05:41.000 --> 00:05:45.000]  他說猶太人的長老恩哈該先知
[00:05:45.000 --> 00:05:48.000]  和亦多的孫子撒加利亞的預言
[00:05:48.000 --> 00:05:51.000]  就建造寫殿凡事順利
[00:05:51.000 --> 00:05:54.000]  他們遵照以色列神的命令
[00:05:54.000 --> 00:06:00.000]  和波斯王居老氏大劉氏阿達薩西的預旨
[00:06:00.000 --> 00:06:03.000]  建造完畢
[00:06:03.000 --> 00:06:06.000]  經文提到兩個先知
[00:06:06.000 --> 00:06:09.000]  就是阿哈和撒加利亞
[00:06:09.000 --> 00:06:11.000]  他們對聖殿重建的事
[00:06:11.000 --> 00:06:15.000]  向以色列的長老發出了預言
[00:06:15.000 --> 00:06:19.000]  我們先看看哈該的預言
[00:06:19.000 --> 00:06:22.000]  他在哈該書一章四字這樣說
[00:06:22.000 --> 00:06:25.000]  他說這個殿方糧
[00:06:25.000 --> 00:06:30.000]  你們自己還住天花板的房屋嗎?
[00:06:30.000 --> 00:06:33.000]  現在萬軍的耶和華如此說
[00:06:33.000 --> 00:06:36.000]  你們要審查自己的行為
[00:06:36.000 --> 00:06:41.000]  原來聖殿重建的工程已經停建了十五年了
[00:06:41.000 --> 00:06:44.000]  百姓擇以為常
[00:06:44.000 --> 00:06:48.000]  他們忙於修葺自己的房屋
[00:06:48.000 --> 00:06:50.000]  忘記了聖殿
[00:06:50.000 --> 00:06:52.000]  亦都忘記了耶和華的事
[00:06:52.000 --> 00:06:55.000]  忘記了他們為何要返回耶路撒冷
[00:06:55.000 --> 00:06:58.000]  所以先知提醒他們
[00:06:58.000 --> 00:07:01.000]  你們要審查一下你們自己的行為
[00:07:01.000 --> 00:07:07.000]  是否與回歸耶路撒冷的原意一致
[00:07:07.000 --> 00:07:10.000]  哈該在一章九至十節
[00:07:10.000 --> 00:07:13.000]  再一次警告百姓
[00:07:13.000 --> 00:07:15.000]  他說你們盼望多德
[00:07:15.000 --> 00:07:19.000]  看那所得的卻少
[00:07:19.000 --> 00:07:21.000]  你們修道加忠
[00:07:21.000 --> 00:07:23.000]  我就催去
[00:07:23.000 --> 00:07:25.000]  這是為甚麼呢?
[00:07:25.000 --> 00:07:27.000]  因為我的殿方糧
[00:07:27.000 --> 00:07:31.000]  你們各人卻只為自己的房屋奔走
[00:07:31.000 --> 00:07:33.000]  這是萬軍的耶和華說的
[00:07:33.000 --> 00:07:36.000]  所以因你們的緣故
[00:07:36.000 --> 00:07:38.000]  天不降甘露
[00:07:38.000 --> 00:07:42.000]  地不出土產
[00:07:42.000 --> 00:07:44.000]  耶和華警告百姓
[00:07:44.000 --> 00:07:47.000]  由於你們只顧著自己
[00:07:47.000 --> 00:07:49.000]  不是以神為大
[00:07:49.000 --> 00:07:51.000]  不是以神為先
[00:07:51.000 --> 00:07:53.000]  因此你們所做的一切
[00:07:53.000 --> 00:07:55.000]  都是徒然的
[00:07:55.000 --> 00:07:59.000]  如果你再這樣過你們的生活
[00:07:59.000 --> 00:08:02.000]  我也不會再賜福給你們
[00:08:02.000 --> 00:08:06.000]  這是哈該寫給他的百姓
[00:08:06.000 --> 00:08:09.000]  撒加利亞又說了甚麼呢?
[00:08:09.000 --> 00:08:11.000]  在撒加利亞書八章九至十二節
[00:08:11.000 --> 00:08:12.000]  這樣說
[00:08:12.000 --> 00:08:15.000]  這段經文也長一點
[00:08:15.000 --> 00:08:17.000]  萬軍的耶和華如此說
[00:08:17.000 --> 00:08:19.000]  你們的手要堅強
[00:08:19.000 --> 00:08:23.000]  這些日子你們已聽見先知的口了
[00:08:23.000 --> 00:08:26.000]  在萬軍的耶和華的殿的根基立定
[00:08:26.000 --> 00:08:29.000]  聖殿建造日子所說的話
[00:08:29.000 --> 00:08:31.000]  他說這些日子以前
[00:08:31.000 --> 00:08:34.000]  人得不著功架
[00:08:34.000 --> 00:08:37.000]  生畜也無人僱用
[00:08:37.000 --> 00:08:39.000]  且因敵人的緣故
[00:08:39.000 --> 00:08:41.000]  出入不得平安
[00:08:41.000 --> 00:08:44.000]  因我使人與人互相攻擊
[00:08:44.000 --> 00:08:45.000]  但如今
[00:08:45.000 --> 00:08:48.000]  我對這愚民必不像先前日子
[00:08:48.000 --> 00:08:51.000]  寫至萬軍的耶和華說的
[00:08:51.000 --> 00:08:53.000]  因為他們要平安殺種
[00:08:53.000 --> 00:08:56.000]  葡萄樹要結果子
[00:08:56.000 --> 00:08:58.000]  土地必有出產
[00:08:58.000 --> 00:09:00.000]  天也必降甘露
[00:09:00.000 --> 00:09:05.000]  我要使這愚民享受這一切
[00:09:05.000 --> 00:09:07.000]  甚麼叫這些日子之前?
[00:09:07.000 --> 00:09:10.000]  就是指聖殿未重建的時候
[00:09:10.000 --> 00:09:13.000]  百姓不會享有平安
[00:09:13.000 --> 00:09:15.000]  不過聖殿一旦能夠重建完成
[00:09:15.000 --> 00:09:18.000]  一切都不會像以前一樣
[00:09:18.000 --> 00:09:20.000]  重建之後
[00:09:20.000 --> 00:09:22.000]  葡萄樹要結果子
[00:09:22.000 --> 00:09:24.000]  土地必有出產
[00:09:24.000 --> 00:09:27.000]  天也必降甘露
[00:09:27.000 --> 00:09:30.000]  而要百姓享受這一切
[00:09:30.000 --> 00:09:33.000]  前一種是缺乏的日子
[00:09:33.000 --> 00:09:37.000]  後一種是豐足的日子
[00:09:37.000 --> 00:09:41.000]  以色列的百姓如何選擇呢?
[00:09:41.000 --> 00:09:44.000]  總結兩個先知的預言
[00:09:44.000 --> 00:09:47.000]  就是要這些回歸的百姓去想一想
[00:09:47.000 --> 00:09:51.000]  你們為甚麼要回到耶路撒冷?
[00:09:51.000 --> 00:09:55.000]  你們回到耶路撒冷的目的是甚麼?
[00:09:55.000 --> 00:09:59.000]  如果回到耶路撒冷只是收集你的房屋
[00:09:59.000 --> 00:10:02.000]  如果你回去只是因為生活安書
[00:10:02.000 --> 00:10:05.000]  那你真的不需要回來了
[00:10:05.000 --> 00:10:07.000]  只需要留在波斯
[00:10:07.000 --> 00:10:10.000]  或者巴比倫就可以了
[00:10:10.000 --> 00:10:12.000]  今日面對的缺乏
[00:10:12.000 --> 00:10:15.000]  探望將來的豐足
[00:10:15.000 --> 00:10:19.000]  百姓應該如何去選擇呢?
[00:10:19.000 --> 00:10:22.000]  如何才是一個正確的選擇呢?
[00:10:22.000 --> 00:10:26.000]  因此百姓聽從先知的教導
[00:10:26.000 --> 00:10:28.000]  開始上下一心
[00:10:28.000 --> 00:10:31.000]  重新去建造這個聖殿
[00:10:31.000 --> 00:10:33.000]  以四年的時間
[00:10:33.000 --> 00:10:37.000]  就將聖殿重新建造起來
[00:10:37.000 --> 00:10:39.000]  因此經文說
[00:10:39.000 --> 00:10:42.000]  「凡事順利」
[00:10:42.000 --> 00:10:45.000]  洪恩家的弟兄姊妹
[00:10:45.000 --> 00:10:48.000]  神的家如果荒涼
[00:10:48.000 --> 00:10:50.000]  你會如何回應?
[00:10:50.000 --> 00:10:52.000]  你會記掛自己的事?
[00:10:52.000 --> 00:10:56.000]  還是記掛神的家的事?
[00:10:56.000 --> 00:11:00.000]  今日洪恩家不需要在硬件上重建
[00:11:00.000 --> 00:11:01.000]  任何一個人
[00:11:01.000 --> 00:11:03.000]  今日進入洪恩堂
[00:11:03.000 --> 00:11:06.000]  都會覺得企企理理
[00:11:06.000 --> 00:11:08.000]  不過教會不是看外表
[00:11:08.000 --> 00:11:11.000]  還要看會眾的屬靈生命
[00:11:11.000 --> 00:11:14.000]  教會注重甚麼
[00:11:14.000 --> 00:11:18.000]  比教會的外表漂亮不漂亮
[00:11:18.000 --> 00:11:20.000]  重要得多
[00:11:20.000 --> 00:11:25.000]  如果問洪恩家現在最缺乏的是甚麼呢?
[00:11:25.000 --> 00:11:28.000]  我相信很多人都很清楚
[00:11:28.000 --> 00:11:31.000]  就是斷層
[00:11:31.000 --> 00:11:35.000]  教會缺乏兒童和青少年的肢體
[00:11:35.000 --> 00:11:38.000]  這個斷層現象如果不解決
[00:11:38.000 --> 00:11:40.000]  不處理
[00:11:40.000 --> 00:11:43.000]  教會就不可能承傳下去
[00:11:43.000 --> 00:11:46.000]  洪恩家的荒涼
[00:11:46.000 --> 00:11:48.000]  就是沒有了第二代
[00:11:48.000 --> 00:11:50.000]  亦沒有第三代、第四代
[00:11:50.000 --> 00:11:53.000]  因此如果洪恩家要重建的話
[00:11:53.000 --> 00:11:58.000]  就必定要重建兒童及青少年的事工
[00:11:58.000 --> 00:12:00.000]  在疫情之前
[00:12:00.000 --> 00:12:02.000]  即是去年年初
[00:12:02.000 --> 00:12:04.000]  兒童主日學仍然都未停止
[00:12:04.000 --> 00:12:08.000]  兒童事工都只有十個
[00:12:08.000 --> 00:12:13.000]  現在兒童事工未完全恢復
[00:12:13.000 --> 00:12:15.000]  半恢復當中
[00:12:15.000 --> 00:12:19.000]  回來的都只有兩個
[00:12:19.000 --> 00:12:24.000]  青少年事工就由頭到尾都沒有人
[00:12:24.000 --> 00:12:29.000]  完全斷層超過一段時間
[00:12:29.000 --> 00:12:32.000]  除了青少年的流失
[00:12:32.000 --> 00:12:37.000]  亦都沒有傳導童工負責
[00:12:37.000 --> 00:12:39.000]  上個月開始
[00:12:39.000 --> 00:12:41.000]  教會和新福事工合作
[00:12:41.000 --> 00:12:45.000]  每個周六都有大概二十八個小朋友
[00:12:45.000 --> 00:12:48.000]  由小一至中三的兒童
[00:12:48.000 --> 00:12:51.000]  回來教會參與一些興趣班
[00:12:51.000 --> 00:12:54.000]  教會開始和他們建立關係
[00:12:54.000 --> 00:12:57.000]  我們很期望這些興趣班完結之後
[00:12:57.000 --> 00:12:59.000]  他們會留下
[00:12:59.000 --> 00:13:01.000]  成為我們教會的一員
[00:13:01.000 --> 00:13:05.000]  因此教會現在需要的人手
[00:13:05.000 --> 00:13:09.000]  由傳導童工到義工都需要
[00:13:09.000 --> 00:13:12.000]  我們需要招聘青少年傳導
[00:13:12.000 --> 00:13:15.000]  但亦都要跟從區聯會的指引
[00:13:15.000 --> 00:13:19.000]  教會需要有一定的人數聚會
[00:13:19.000 --> 00:13:22.000]  大概這個指引就是去到一百四十人
[00:13:22.000 --> 00:13:27.000]  我們就可以申請去聘請第三個傳導童工
[00:13:27.000 --> 00:13:31.000]  所以請大家為此代討
[00:13:31.000 --> 00:13:35.000]  如果大家有看教會的財務報告
[00:13:35.000 --> 00:13:38.000]  我們就知道我們每一個月奉獻
[00:13:38.000 --> 00:13:43.000]  其實不足夠給這個新童工的薪酬
[00:13:43.000 --> 00:13:47.000]  亦都不足夠去發展青少年的事工
[00:13:47.000 --> 00:13:50.000]  我們的奉獻收入
[00:13:50.000 --> 00:13:54.000]  就只能夠維持現狀
[00:13:54.000 --> 00:13:56.000]  維持現在的活動
[00:13:56.000 --> 00:14:00.000]  因此我們不單需要金錢的奉獻
[00:14:00.000 --> 00:14:02.000]  去支持教會的青少年事工
[00:14:02.000 --> 00:14:07.000]  亦都需要更多的人參與教會的崇拜
[00:14:07.000 --> 00:14:10.000]  讓我們有足夠的數據去聘請童工
[00:14:10.000 --> 00:14:14.000]  我在這次的堂慶崇拜裏
[00:14:14.000 --> 00:14:18.000]  很想讓大家知道教會來年的方向
[00:14:18.000 --> 00:14:22.000]  而且亦都讓大家知道教會的優先次序
[00:14:22.000 --> 00:14:29.000]  就是我們很想全力去解決教會斷層的危機
[00:14:29.000 --> 00:14:31.000]  我重申
[00:14:31.000 --> 00:14:34.000]  我不是在這裡捉大家的數
[00:14:34.000 --> 00:14:36.000]  我是想邀請大家
[00:14:36.000 --> 00:14:43.000]  一起去參與洪恩家未來的重建工程
[00:14:43.000 --> 00:14:45.000]  第二個我在神學裏面的反思
[00:14:45.000 --> 00:14:49.000]  就是在神的殿中敬拜的喜悅
[00:14:49.000 --> 00:14:51.000]  十六節
[00:14:51.000 --> 00:14:53.000]  以色列人、祭司和利美人
[00:14:53.000 --> 00:14:55.000]  以及其餘被擄歸回的人
[00:14:55.000 --> 00:15:01.000]  都歡歡喜喜地為神的殿行奉獻禮
[00:15:01.000 --> 00:15:06.000]  經文以「歡歡喜喜」來形容他們的心情和態度
[00:15:06.000 --> 00:15:10.000]  這種心情和態度有什麼具體事件可以證明?
[00:15:10.000 --> 00:15:13.000]  他們為這個奉獻禮獻上
[00:15:13.000 --> 00:15:15.000]  一百隻公牛
[00:15:15.000 --> 00:15:17.000]  二百隻公綿羊
[00:15:17.000 --> 00:15:19.000]  四百隻小綿羊
[00:15:19.000 --> 00:15:21.000]  和十二隻公山羊
[00:15:21.000 --> 00:15:25.000]  全部都是他們獻給神的祭物
[00:15:25.000 --> 00:15:31.000]  要屠宰和清潔超過七百隻的動物
[00:15:31.000 --> 00:15:36.000]  想一想就知道需要多少的人手和時間
[00:15:36.000 --> 00:15:38.000]  他們可能要很早就預備
[00:15:38.000 --> 00:15:43.000]  甚至半夜就要開始工作
[00:15:43.000 --> 00:15:45.000]  這些人不是利美人
[00:15:45.000 --> 00:15:47.000]  也不是祭司
[00:15:47.000 --> 00:15:49.000]  只是普通的百姓
[00:15:49.000 --> 00:15:51.000]  反映到當時每一個歸回的人
[00:15:51.000 --> 00:15:55.000]  都很願意參與這場奉獻禮的盛況
[00:15:55.000 --> 00:15:58.000]  眾志成城
[00:15:58.000 --> 00:16:01.000]  應該可以用來形容他們的狀況
[00:16:01.000 --> 00:16:04.000]  侍奉人員又參與了什麼?
[00:16:04.000 --> 00:16:05.000]  十八節
[00:16:05.000 --> 00:16:07.000]  他們派祭司按著班次
[00:16:07.000 --> 00:16:10.000]  利美人也按著班次在耶路撒冷侍奉神
[00:16:10.000 --> 00:16:14.000]  正如摩西律法書上所寫的
[00:16:14.000 --> 00:16:18.000]  祭司和利美人按著班次侍奉神
[00:16:18.000 --> 00:16:20.000]  表示什麼呢?
[00:16:20.000 --> 00:16:25.000]  表示侍奉人員是有偏濟的
[00:16:25.000 --> 00:16:27.000]  是輪流的當值的
[00:16:27.000 --> 00:16:29.000]  而這種侍奉的模式
[00:16:29.000 --> 00:16:32.000]  是根據摩西律法的內容而執行的
[00:16:32.000 --> 00:16:36.000]  他們從秘魯到現在
[00:16:36.000 --> 00:16:40.000]  已經有九十年沒有聖殿的敬拜
[00:16:40.000 --> 00:16:44.000]  其實在所羅巴伯建造聖殿的根基時
[00:16:44.000 --> 00:16:47.000]  已經有百姓大聲哭號
[00:16:47.000 --> 00:16:49.000]  亦有人大聲歡呼
[00:16:49.000 --> 00:16:53.000]  這是相當複雜的情緒表達
[00:16:53.000 --> 00:16:58.000]  有些回歸者可能從未在聖殿敬拜過
[00:16:58.000 --> 00:17:00.000]  他們可能在異邦出世
[00:17:00.000 --> 00:17:03.000]  聖殿敬拜的狀況
[00:17:03.000 --> 00:17:06.000]  只是從長輩口中聽聞
[00:17:06.000 --> 00:17:10.000]  亦有一些是真的曾經在秘魯之前
[00:17:10.000 --> 00:17:13.000]  有參與過聖殿的敬拜
[00:17:13.000 --> 00:17:15.000]  他們從流乃爾密之地
[00:17:15.000 --> 00:17:19.000]  秘魯到亞述、巴比倫、波斯
[00:17:19.000 --> 00:17:21.000]  不同的地方
[00:17:21.000 --> 00:17:28.000]  九十年來從未想過可以有聖殿的敬拜
[00:17:28.000 --> 00:17:31.000]  現在能夠再次在聖殿敬拜神
[00:17:31.000 --> 00:17:34.000]  心裏面是何等的歡樂
[00:17:34.000 --> 00:17:39.000]  這種感受是何等的恩典
[00:17:39.000 --> 00:17:45.000]  靜姐妹,我們有沒有相同的經歷?
[00:17:45.000 --> 00:17:48.000]  我記得在疫情期間
[00:17:48.000 --> 00:17:51.000]  教會停止了現場的崇拜
[00:17:51.000 --> 00:17:54.000]  只有網上直播
[00:17:54.000 --> 00:17:56.000]  亦有些人不懂得上網
[00:17:56.000 --> 00:18:01.000]  他們完全沒有崇拜的生活
[00:18:01.000 --> 00:18:03.000]  在疫情緩和之後
[00:18:03.000 --> 00:18:06.000]  當你能夠重返教會的心情
[00:18:06.000 --> 00:18:08.000]  還記不記得呢?
[00:18:08.000 --> 00:18:12.000]  我記得當日主席潤暢
[00:18:12.000 --> 00:18:15.000]  當日潤暢做主席的時候
[00:18:15.000 --> 00:18:18.000]  他那種雀躍的表現
[00:18:18.000 --> 00:18:20.000]  我今天還記得
[00:18:20.000 --> 00:18:22.000]  大部份的會長都感到很開心
[00:18:22.000 --> 00:18:26.000]  能夠回來教會崇拜很開心
[00:18:26.000 --> 00:18:31.000]  能夠見到那些會友很開心
[00:18:31.000 --> 00:18:34.000]  我們這段不能回到實體崇拜的經歷
[00:18:34.000 --> 00:18:38.000]  只不過是大半年
[00:18:38.000 --> 00:18:45.000]  但猶太人當時是經過90年的等待和仰望
[00:18:45.000 --> 00:18:48.000]  這種失而復得的感受
[00:18:48.000 --> 00:18:53.000]  應該不單用歡歡喜喜的心態來形容
[00:18:53.000 --> 00:18:56.000]  應該可以說是感恩
[00:18:56.000 --> 00:18:59.000]  再感恩的原意
[00:18:59.000 --> 00:19:06.000]  聖殿敬拜停了90年
[00:19:06.000 --> 00:19:10.000]  當時的聖殿禮儀還有沒有人記得呢?
[00:19:10.000 --> 00:19:15.000]  如何按照律法書上所寫的去執行呢?
[00:19:15.000 --> 00:19:18.000]  估計一定有敬虔的猶太人
[00:19:18.000 --> 00:19:23.000]  或是大祭司保存著聖殿禮儀的資料
[00:19:23.000 --> 00:19:25.000]  雖然聖殿被毀
[00:19:25.000 --> 00:19:28.000]  但仍心存盼望
[00:19:28.000 --> 00:19:32.000]  有望日後當聖殿恢復敬拜的時候
[00:19:32.000 --> 00:19:38.000]  祭司和利微人可以按著那些刺侍奉神
[00:19:38.000 --> 00:19:44.000]  我們看到他們雖然失望
[00:19:44.000 --> 00:19:47.000]  但是沒有絕望
[00:19:47.000 --> 00:19:51.000]  因為他們相信神仍然看顧著他們
[00:19:51.000 --> 00:19:54.000]  我還記得上個月開始
[00:19:54.000 --> 00:19:57.000]  洪恩家恢復傳奉獻袋的環節
[00:19:57.000 --> 00:20:01.000]  對於這個以往每一個星期都會做的環節
[00:20:01.000 --> 00:20:06.000]  原來教會是沒有具體的指引保存下來
[00:20:06.000 --> 00:20:10.000]  因此就要詢問一些資深的會友
[00:20:10.000 --> 00:20:12.000]  究竟你們以前是怎樣做的?
[00:20:12.000 --> 00:20:15.000]  相關的流程是怎樣的?
[00:20:15.000 --> 00:20:20.000]  今天的奉獻環節是經過一些改革
[00:20:20.000 --> 00:20:23.000]  也符合奉獻的核心意義
[00:20:23.000 --> 00:20:25.000]  不過最重要的是
[00:20:25.000 --> 00:20:29.000]  今天已經有具體的文字檔案保存下來
[00:20:29.000 --> 00:20:32.000]  成為教會的資產
[00:20:32.000 --> 00:20:36.000]  昔日耶路撒冷的聖殿被拆毀
[00:20:36.000 --> 00:20:40.000]  百姓被擄,四處漂泊
[00:20:40.000 --> 00:20:43.000]  但是他們沒有放棄
[00:20:43.000 --> 00:20:46.000]  神都沒有放棄他們
[00:20:46.000 --> 00:20:48.000]  最終聖殿經過九十年
[00:20:48.000 --> 00:20:51.000]  又可以重建
[00:20:51.000 --> 00:20:57.000]  肅神的子民又可以在聖殿裡敬拜神、侍奉神
[00:20:57.000 --> 00:20:59.000]  弟兄姊妹
[00:20:59.000 --> 00:21:04.000]  洪恩家曾經被神拆毀過
[00:21:04.000 --> 00:21:08.000]  無論在社會事件所造成的分裂
[00:21:08.000 --> 00:21:12.000]  也在團契分裂了
[00:21:12.000 --> 00:21:18.000]  疫情的限聚隔離,不能回崇拜
[00:21:18.000 --> 00:21:21.000]  慢慢地就不回崇拜了
[00:21:21.000 --> 00:21:27.000]  有些會友不懂得怎樣去看直播
[00:21:27.000 --> 00:21:31.000]  超過大半年沒有崇拜生活
[00:21:31.000 --> 00:21:34.000]  甚至沒有人事的變動
[00:21:34.000 --> 00:21:39.000]  對每一個肢體或多或少都有情感上的傷害
[00:21:39.000 --> 00:21:42.000]  有人失望過
[00:21:42.000 --> 00:21:44.000]  有人有疑惑
[00:21:44.000 --> 00:21:46.000]  有人離開
[00:21:46.000 --> 00:21:49.000]  也有人堅持留下
[00:21:49.000 --> 00:21:52.000]  我在這裡勸勉大家
[00:21:52.000 --> 00:21:56.000]  不要將焦點放在人身上
[00:21:56.000 --> 00:22:00.000]  因為人是很軟弱的
[00:22:00.000 --> 00:22:03.000]  而不要將焦點放在制度上
[00:22:03.000 --> 00:22:08.000]  因為地上沒有一個完美無瑕的制度
[00:22:08.000 --> 00:22:11.000]  我們要將焦點放在神身上
[00:22:11.000 --> 00:22:15.000]  因為唯有神才可以拆毀之後再建立
[00:22:15.000 --> 00:22:20.000]  也唯有神才可以為我們帶來盼望
[00:22:20.000 --> 00:22:26.000]  今天,我深信神開始重新建立我們洪恩家
[00:22:26.000 --> 00:22:30.000]  神賜了一個合一的團隊給教會
[00:22:30.000 --> 00:22:34.000]  神賜了一個很明確的意象給教會
[00:22:34.000 --> 00:22:39.000]  神賜了你們每一個給教會
[00:22:39.000 --> 00:22:42.000]  神愛洪恩家
[00:22:42.000 --> 00:22:45.000]  神按著他的心意去拆毀
[00:22:45.000 --> 00:22:49.000]  神也按著他的心意去建築
[00:22:49.000 --> 00:22:53.000]  或許我們曾經有失望過
[00:22:53.000 --> 00:22:56.000]  但千萬不要絕望
[00:22:56.000 --> 00:23:00.000]  因為神是那位次盼望的神
[00:23:00.000 --> 00:23:04.000]  今天是洪恩家十週年的唐慶崇拜
[00:23:04.000 --> 00:23:09.000]  我們雖然沒有宰殺到七百隻動物作為祭物
[00:23:09.000 --> 00:23:14.000]  但我們可以獻上我們每一個肢體為祭
[00:23:14.000 --> 00:23:16.000]  無論我們回到洪恩家有多久
[00:23:16.000 --> 00:23:20.000]  無論我們今天的屬靈生命是一個什麼狀態
[00:23:20.000 --> 00:23:25.000]  我們都可以將我們的新心靈呈獻給主
[00:23:25.000 --> 00:23:31.000]  作為今天十週年唐慶活動的禮物
[00:23:31.000 --> 00:23:37.000]  如果我們大家願意將我們自己的新心靈呈獻給主的話
