
[00:00:00.000 --> 00:00:05.000]  (聖母向大人致謝)
[00:09:38.000 --> 00:09:40.000]  但背後亦都講到
[00:09:40.000 --> 00:09:44.000]  以色列人是速速離開他們的信仰
[00:09:44.000 --> 00:09:46.000]  背叛上帝
[00:09:46.000 --> 00:09:50.000]  令上帝非常難過,非常憤怒
[00:09:50.000 --> 00:09:54.000]  去到三章七節到十六章的三十一節
[00:09:54.000 --> 00:09:57.000]  是講不同的事司,他們的故事
[00:09:57.000 --> 00:10:01.000]  最後的,今天我們的經文是在這一段
[00:10:01.000 --> 00:10:04.000]  十七章的一節到二十一章的二十五節
[00:10:04.000 --> 00:10:07.000]  是講到事司時期,最黑暗的時期
[00:10:07.000 --> 00:10:10.000]  最黑暗的時期就是宗教人員
[00:10:10.000 --> 00:10:13.000]  都是深深的陷溺在罪惡當中
[00:10:13.000 --> 00:10:18.000]  是有令人非常憤怒的暴行
[00:10:18.000 --> 00:10:20.000]  是社會上的暴行
[00:10:20.000 --> 00:10:23.000]  甚至是由個人家庭的問題
[00:10:23.000 --> 00:10:26.000]  發展到支派之間的內戰
[00:10:26.000 --> 00:10:29.000]  這個時期是最黑暗的時期
[00:10:29.000 --> 00:10:35.000]  今天我們的經文其實是橫跨了三章
[00:10:35.000 --> 00:10:38.000]  十九二十到二十一章
[00:10:38.000 --> 00:10:40.000]  但是主要是圍繞了十九章
[00:10:40.000 --> 00:10:43.000]  大家可以去看後面的經文
[00:10:43.000 --> 00:10:46.000]  講到整個基比亞的事件
[00:10:46.000 --> 00:10:51.000]  在這個牽涉到真的令人感到很憤怒
[00:10:51.000 --> 00:10:53.000]  是不可思議的
[00:10:53.000 --> 00:10:56.000]  簡直是令人髮指的暴行
[00:10:56.000 --> 00:11:01.000]  亦因為這個暴行牽連引起內戰
[00:11:01.000 --> 00:11:06.000]  當我們去看這段經文的時候
[00:11:06.000 --> 00:11:08.000]  是很特別的
[00:11:08.000 --> 00:11:10.000]  是首尾呼應
[00:11:10.000 --> 00:11:13.000]  十九章一直到二十一章是首尾呼應
[00:11:13.000 --> 00:11:15.000]  十九章一節是這樣說
[00:11:15.000 --> 00:11:17.000]  當以色列沒有王的時候
[00:11:17.000 --> 00:11:19.000]  一開始是這樣說
[00:11:19.000 --> 00:11:22.000]  這個時間最大的特色就是沒有王
[00:11:22.000 --> 00:11:23.000]  沒有王又怎樣?
[00:11:23.000 --> 00:11:27.000]  「國人任意而行,我想點就點」
[00:11:27.000 --> 00:11:29.000]  其實不是沒有王
[00:11:29.000 --> 00:11:31.000]  自己就是王
[00:11:31.000 --> 00:11:33.000]  其實不是沒有王
[00:11:33.000 --> 00:11:36.000]  有人告訴你我沒有宗教信仰
[00:11:36.000 --> 00:11:38.000]  其實那個也是宗教信仰
[00:11:38.000 --> 00:11:40.000]  他相信自己
[00:11:40.000 --> 00:11:42.000]  我相信自己,我作主
[00:11:42.000 --> 00:11:44.000]  現在這個時候沒有王,誰作主?
[00:11:44.000 --> 00:11:45.000]  我作主
[00:11:45.000 --> 00:11:47.000]  我覺得是好就好
[00:11:47.000 --> 00:11:48.000]  我覺得不好就不好
[00:11:48.000 --> 00:11:50.000]  我想怎樣就怎樣
[00:11:50.000 --> 00:11:51.000]  所以我作主,我就是王
[00:11:51.000 --> 00:11:54.000]  所以那個時候以色列沒有王就很厲害
[00:11:54.000 --> 00:11:57.000]  整個周街,整個社會,每個人都是王
[00:11:57.000 --> 00:11:58.000]  想怎樣就怎樣
[00:11:58.000 --> 00:12:02.000]  去到二十一章二十五節最後那一節
[00:12:02.000 --> 00:12:03.000]  是首尾呼應
[00:12:03.000 --> 00:12:04.000]  最後呼應是這樣說
[00:12:04.000 --> 00:12:07.000]  那時以色列沒有王
[00:12:07.000 --> 00:12:11.000]  「國人照自己眼中看為對的去做」
[00:12:11.000 --> 00:12:15.000]  頭頭尾尾的句子總結了
[00:12:15.000 --> 00:12:19.000]  沒有王絕對不是一件好事
[00:12:19.000 --> 00:12:23.000]  是「國人非常自我自私」
[00:12:23.000 --> 00:12:26.000]  在一個很大很深的罪惡裏
[00:12:26.000 --> 00:12:32.000]  想怎樣就怎樣
[00:12:32.000 --> 00:12:34.000]  在這段經文,十九章的經文裏
[00:12:34.000 --> 00:12:37.000]  大家留意到一個很大的特色
[00:12:37.000 --> 00:12:40.000]  大部份的人物都是不知名的
[00:12:40.000 --> 00:12:42.000]  他提到「妾侍」,說那個「利未人」
[00:12:42.000 --> 00:12:46.000]  其實沒有說他叫什麼名字
[00:12:46.000 --> 00:12:50.000]  你看很多人物都是沒有名字的
[00:12:50.000 --> 00:12:54.000]  在聖經裏面,人物沒有名字有很多原因
[00:12:54.000 --> 00:12:58.000]  很多原因,以至到聖經不記那些人的名字
[00:12:58.000 --> 00:13:01.000]  但這裏的原因是很特別
[00:13:01.000 --> 00:13:07.000]  這裏說的每個人物都很有代表性
[00:13:07.000 --> 00:13:09.000]  說的那個妾侍
[00:13:09.000 --> 00:13:14.000]  不是說一個妾侍
[00:13:14.000 --> 00:13:17.000]  說的妾侍就好像說一個女性
[00:13:17.000 --> 00:13:19.000]  任何一個人在妾侍的位置
[00:13:19.000 --> 00:13:23.000]  任何一個女性在她的位置都會這樣的經歷
[00:13:23.000 --> 00:13:28.000]  說的那個利未人就不只是特別的利未人
[00:13:28.000 --> 00:13:30.000]  而是擁有這個身份的人
[00:13:30.000 --> 00:13:33.000]  都是差不多的,這樣的生命質地
[00:13:33.000 --> 00:13:37.000]  是會這樣的狀況,會經歷這些事
[00:13:37.000 --> 00:13:41.000]  而說的基比亞的暴徒都是一樣
[00:13:41.000 --> 00:13:45.000]  每個人都具有一個代表性,就是這樣
[00:13:45.000 --> 00:13:50.000]  不是這個,是那個,同樣都會這樣發生
[00:13:50.000 --> 00:13:53.000]  所以你說當時的情況是多麼的嚴峻
[00:13:53.000 --> 00:13:56.000]  不是只是一個單一的事件
[00:13:56.000 --> 00:13:58.000]  是整個社會就是這麼黑暗
[00:13:58.000 --> 00:14:01.000]  是這麼墮落,腐化
[00:14:01.000 --> 00:14:08.000]  在這個地圖上有些位置值得我們去看看
[00:14:08.000 --> 00:14:12.000]  我很快的說一說那個故事
[00:14:12.000 --> 00:14:16.000]  那個故事當時是說有一個利未人
[00:14:16.000 --> 00:14:19.000]  本身是住在以法連的山區
[00:14:19.000 --> 00:14:22.000]  雖然圖片有少許的小
[00:14:22.000 --> 00:14:25.000]  以法連山區就在你的圖片左上角的位置
[00:14:25.000 --> 00:14:27.000]  他原先是住在那裡的
[00:14:27.000 --> 00:14:32.000]  他說他娶了一個白利恆的女子為妾
[00:14:32.000 --> 00:14:34.000]  白利恆就在你的圖片右下角
[00:14:34.000 --> 00:14:36.000]  很下面的那個位置
[00:14:36.000 --> 00:14:38.000]  所以也有一段距離
[00:14:38.000 --> 00:14:42.000]  他娶了那個地方的一個女子為妾
[00:14:42.000 --> 00:14:44.000]  很特別,經文說什麼?
[00:14:44.000 --> 00:14:48.000]  不是為妻,就是他有太太
[00:14:48.000 --> 00:14:51.000]  他再娶為妾
[00:14:51.000 --> 00:14:54.000]  利未人是什麼人來的呢?
[00:14:54.000 --> 00:14:57.000]  侍奉人員,是吧?
[00:14:57.000 --> 00:15:00.000]  就是這個聖殿裡面的侍奉人員
[00:15:00.000 --> 00:15:01.000]  這麼特別
[00:15:01.000 --> 00:15:04.000]  這個應該一般人來看他
[00:15:04.000 --> 00:15:06.000]  應該是一個很認識神的人
[00:15:06.000 --> 00:15:08.000]  是侍奉神的人,是吧?
[00:15:08.000 --> 00:15:10.000]  侍奉神的人,這麼特別
[00:15:10.000 --> 00:15:14.000]  一開始的經文先聲奪人的不是他的侍奉
[00:15:14.000 --> 00:15:17.000]  不是他和上帝的關係有多緊密
[00:15:17.000 --> 00:15:19.000]  他的侍奉有多好
[00:15:19.000 --> 00:15:21.000]  一說就說他婚姻
[00:15:21.000 --> 00:15:23.000]  他是娶妾侍的
[00:15:23.000 --> 00:15:26.000]  不止一個女人
[00:15:26.000 --> 00:15:28.000]  侍奉人員又不止一個女人
[00:15:28.000 --> 00:15:30.000]  這個立刻打個問號
[00:15:30.000 --> 00:15:33.000]  他娶了這個女子為妾的時候
[00:15:33.000 --> 00:15:37.000]  說這個妾侍對丈夫生氣
[00:15:37.000 --> 00:15:39.000]  這裡有兩個不同的翻譯
[00:15:39.000 --> 00:15:41.000]  一個是真的生他氣
[00:15:41.000 --> 00:15:45.000]  一個是說這個妾是犯奸淫
[00:15:45.000 --> 00:15:47.000]  是吧?因為這個緣故
[00:15:47.000 --> 00:15:49.000]  於是他就要麼生他氣
[00:15:49.000 --> 00:15:50.000]  要麼犯奸淫
[00:15:50.000 --> 00:15:54.000]  他就離開丈夫
[00:15:54.000 --> 00:15:59.000]  回到伯利恆他自己的爸爸的家裡
[00:15:59.000 --> 00:16:01.000]  住了四個月
[00:16:01.000 --> 00:16:05.000]  總之兩夫婦發生了一些問題
[00:16:05.000 --> 00:16:07.000]  夫婦關係裡
[00:16:07.000 --> 00:16:09.000]  大家分開了
[00:16:09.000 --> 00:16:14.000]  分開了也不是利美人馬上去找他的女人
[00:16:14.000 --> 00:16:16.000]  等了四個月
[00:16:16.000 --> 00:16:18.000]  等了四個月才去找
[00:16:18.000 --> 00:16:19.000]  找到之後
[00:16:19.000 --> 00:16:22.000]  岳父大人就好好地款待他
[00:16:22.000 --> 00:16:24.000]  一路款待他
[00:16:24.000 --> 00:16:26.000]  終於住了多久呢
[00:16:26.000 --> 00:16:28.000]  在那裡住了
[00:16:29.000 --> 00:16:31.000]  你看看
[00:16:31.000 --> 00:16:34.000]  一共住了四天
[00:16:34.000 --> 00:16:36.000]  到了第五天
[00:16:36.000 --> 00:16:37.000]  還是不行了
[00:16:37.000 --> 00:16:39.000]  岳父大人每天都熱情款待
[00:16:39.000 --> 00:16:41.000]  每天都挽留
[00:16:41.000 --> 00:16:42.000]  到了第五天
[00:16:42.000 --> 00:16:45.000]  一路去到黃昏
[00:16:45.000 --> 00:16:47.000]  太陽偏西的時候
[00:16:47.000 --> 00:16:49.000]  終於利美人覺得不行
[00:16:49.000 --> 00:16:51.000]  今天真的要走了
[00:16:51.000 --> 00:16:54.000]  他選擇了一個非常不好的時間離開
[00:16:54.000 --> 00:16:58.000]  一個已經太陽偏西
[00:16:58.000 --> 00:17:02.000]  快要日落的很黑的時間
[00:17:02.000 --> 00:17:06.000]  其實這個時間絕對不適合夜行
[00:17:06.000 --> 00:17:11.000]  不是今天我們現在這麼現代化的一個世界
[00:17:11.000 --> 00:17:13.000]  社會交通很發達
[00:17:13.000 --> 00:17:16.000]  周圍燈火通明
[00:17:16.000 --> 00:17:17.000]  又比較安全
[00:17:17.000 --> 00:17:19.000]  那個時間
[00:17:19.000 --> 00:17:22.000]  你要經過曠野不同的地帶
[00:17:22.000 --> 00:17:24.000]  這麼危險
[00:17:24.000 --> 00:17:26.000]  偏偏他就選擇這個時間
[00:17:26.000 --> 00:17:28.000]  晚上就出發
[00:17:28.000 --> 00:17:37.000]  他出發之後
[00:17:37.000 --> 00:17:42.000]  首先因為已經很晚了
[00:17:42.000 --> 00:17:45.000]  他就建議不如去耶布斯過夜
[00:17:45.000 --> 00:17:48.000]  但是當時經文也有說
[00:17:48.000 --> 00:17:51.000]  耶布斯這個地方是屬於外邦人的地方
[00:17:51.000 --> 00:17:56.000]  耶布斯人就不是以色列人
[00:17:56.000 --> 00:17:57.000]  是外邦人
[00:17:57.000 --> 00:17:58.000]  他們在管理
[00:17:58.000 --> 00:18:00.000]  當時這裡是耶路撒冷
[00:18:00.000 --> 00:18:02.000]  他們管理這個地方
[00:18:02.000 --> 00:18:05.000]  那個利美人就很有趣
[00:18:05.000 --> 00:18:08.000]  很堅持要住在自己同胞的地方
[00:18:08.000 --> 00:18:10.000]  覺得是很不同的
[00:18:10.000 --> 00:18:12.000]  屬於自己以色列民的地方
[00:18:12.000 --> 00:18:15.000]  是真的特別好一點的
[00:18:15.000 --> 00:18:17.000]  屬於上帝百姓的地方
[00:18:17.000 --> 00:18:19.000]  所以這些外邦人的地方不要去
[00:18:19.000 --> 00:18:21.000]  我們繞過耶布斯
[00:18:21.000 --> 00:18:25.000]  就去基比亞
[00:18:25.000 --> 00:18:27.000]  那裡一定好
[00:18:27.000 --> 00:18:30.000]  那裡是屬於上帝的地方
[00:18:30.000 --> 00:18:33.000]  正常來說真的應該會好一點
[00:18:33.000 --> 00:18:35.000]  屬於上帝的地方
[00:18:35.000 --> 00:18:37.000]  但結果是不是呢?
[00:18:37.000 --> 00:18:40.000]  大家剛才讀過經文
[00:18:40.000 --> 00:18:42.000]  去到那個地方
[00:18:42.000 --> 00:18:44.000]  沒有人接待他們一家
[00:18:44.000 --> 00:18:47.000]  當時那些人外出都很期望
[00:18:47.000 --> 00:18:48.000]  很需要
[00:18:48.000 --> 00:18:51.000]  人家是在以邦接待自己
[00:18:51.000 --> 00:18:53.000]  我相信當時的酒店
[00:18:53.000 --> 00:18:55.000]  都不是那麼流行
[00:18:55.000 --> 00:18:58.000]  都很靠當地人
[00:18:58.000 --> 00:19:01.000]  但是沒有人接待他們
[00:19:01.000 --> 00:19:07.000]  結果他們就要坐在城裡的廣場上
[00:19:07.000 --> 00:19:09.000]  已經很晚了
[00:19:09.000 --> 00:19:10.000]  很危險
[00:19:10.000 --> 00:19:12.000]  沒有人接待
[00:19:12.000 --> 00:19:15.000]  在這個時候就有一個老人家
[00:19:15.000 --> 00:19:17.000]  在田間做完事就回來
[00:19:17.000 --> 00:19:21.000]  原來這個老人家和利美人同鄉
[00:19:21.000 --> 00:19:24.000]  大家都是以法連山區
[00:19:24.000 --> 00:19:25.000]  這個同鄉很好
[00:19:25.000 --> 00:19:28.000]  他就接待那個利美人
[00:19:28.000 --> 00:19:30.000]  和他們的妾
[00:19:30.000 --> 00:19:37.000]  接待之下
[00:19:37.000 --> 00:19:38.000]  大家就很好
[00:19:38.000 --> 00:19:41.000]  一起吃喝聊天
[00:19:41.000 --> 00:19:46.000]  這一晚終於有個落腳位
[00:19:46.000 --> 00:19:48.000]  正正當大家聊天
[00:19:48.000 --> 00:19:49.000]  吃飯
[00:19:49.000 --> 00:19:51.000]  覺得很好的時候
[00:19:51.000 --> 00:19:55.000]  就是這個時候
[00:19:55.000 --> 00:19:58.000]  一群暴徒殺到
[00:19:58.000 --> 00:20:00.000]  這群人就在城中的霧瀨
[00:20:00.000 --> 00:20:02.000]  圍著房間
[00:20:02.000 --> 00:20:06.000]  不斷敲門
[00:20:06.000 --> 00:20:08.000]  對著老人家說
[00:20:08.000 --> 00:20:10.000]  把你家裡的人帶出來
[00:20:10.000 --> 00:20:12.000]  小心看
[00:20:12.000 --> 00:20:14.000]  把誰帶出來
[00:20:15.000 --> 00:20:18.000]  是不是把妾帶出來
[00:20:18.000 --> 00:20:20.000]  不是
[00:20:20.000 --> 00:20:21.000]  那個男人
[00:20:21.000 --> 00:20:24.000]  把利美人帶出來
[00:20:24.000 --> 00:20:25.000]  做什麼
[00:20:25.000 --> 00:20:27.000]  和他聊天嗎
[00:20:27.000 --> 00:20:28.000]  不是
[00:20:28.000 --> 00:20:30.000]  是做了一件惡事
[00:20:30.000 --> 00:20:32.000]  和他交合
[00:20:32.000 --> 00:20:35.000]  是在性上的交合
[00:20:35.000 --> 00:20:39.000]  這個有沒有令大家想起創世紀的一段經文
[00:20:39.000 --> 00:20:44.000]  所多瑪的經歷
[00:20:44.000 --> 00:20:48.000]  天使去探羅德的時候
[00:20:48.000 --> 00:20:50.000]  去到羅德家裡
[00:20:50.000 --> 00:20:51.000]  發生什麼事
[00:20:51.000 --> 00:20:53.000]  城市裡的人走出來
[00:20:53.000 --> 00:20:55.000]  圍繞他的房間
[00:20:55.000 --> 00:20:58.000]  又是想和天使做一些事情
[00:20:58.000 --> 00:20:59.000]  行惡
[00:20:59.000 --> 00:21:00.000]  其實很相似
[00:21:00.000 --> 00:21:01.000]  這一群人
[00:21:01.000 --> 00:21:04.000]  原來他們很喜歡同性戀
[00:21:04.000 --> 00:21:06.000]  不只是喜歡同性戀
