
[00:00:00.000 --> 00:00:05.320]  有人說:人之將死,其言也善。
[00:02:38.080 --> 00:02:39.120]  遵守耶和華,
[00:02:39.120 --> 00:02:41.000]  你神所吩咐的,
[00:02:41.000 --> 00:02:43.520]  照著摩西律法上所寫的
[00:02:43.520 --> 00:02:45.160]  行耶和華道,
[00:02:45.160 --> 00:02:49.120]  謹守祂的律例、誡命、典章、法道,
[00:02:49.120 --> 00:02:51.280]  好讓你無論做什麼,
[00:02:51.280 --> 00:02:56.600]  不驅往何處去,盡都亨通。
[00:02:56.600 --> 00:02:59.520]  我將這裡的內容隱藏起來,
[00:02:59.520 --> 00:03:02.080]  這兩節經文的重點,
[00:03:02.080 --> 00:03:06.160]  其實與約書亞一章七節,
[00:03:06.160 --> 00:03:09.480]  摩西勸勉約書亞的三個重點,
[00:03:09.480 --> 00:03:15.880]  差不多完全一樣。
[00:03:15.880 --> 00:03:17.040]  在約書亞一章七節,
[00:03:17.040 --> 00:03:20.360]  他說:只要剛強,大大壯膽,
[00:03:20.360 --> 00:03:24.240]  謹守遵行我僕人摩西所吩咐你的一切律法,
[00:03:24.240 --> 00:03:26.240]  不可以偏離左右,
[00:03:26.240 --> 00:03:32.840]  使你無論往那裡去,都可以順利。
[00:03:32.840 --> 00:03:35.440]  第一重點是剛強,
[00:03:35.440 --> 00:03:38.200]  剛強作大丈夫。
[00:03:38.200 --> 00:03:40.320]  在聶皇記上和約書亞裏面的
[00:03:40.320 --> 00:03:43.640]  「剛強」這個希伯來文,
[00:03:43.640 --> 00:03:46.560]  不只有剛強的一個意思,
[00:03:46.560 --> 00:03:48.640]  是有兩種的向度,
[00:03:48.640 --> 00:03:51.600]  包括了力量和勇氣。
[00:03:51.600 --> 00:03:54.000]  力量是指外在的力,
[00:03:54.000 --> 00:03:56.680]  勇氣是指內在的能力,
[00:03:56.680 --> 00:04:02.160]  是一種由內至外面對世界的力量。
[00:04:02.160 --> 00:04:03.720]  第二個重點,
[00:04:03.720 --> 00:04:06.000]  是要謹守耶和華向摩西頒布的
[00:04:06.000 --> 00:04:09.520]  《律例誡命典章法道》,
[00:04:09.520 --> 00:04:14.720]  這裏其實是指摩西的律法。
[00:04:14.720 --> 00:04:16.920]  第三個重點,亦是結果,
[00:04:16.920 --> 00:04:21.120]  就是不拘往何處去,盡刀亨通。
[00:04:21.120 --> 00:04:21.880]  簡單來說,
[00:04:21.880 --> 00:04:24.560]  就是在神的律法或真道裏面,
[00:04:24.560 --> 00:04:26.560]  要有力量和勇氣,
[00:04:26.560 --> 00:04:28.960]  意念與行為一致,
[00:04:28.960 --> 00:04:31.280]  這樣去踐行出來,
[00:04:31.280 --> 00:04:32.040]  這樣的話,
[00:04:32.040 --> 00:04:33.440]  無論去到哪裏,
[00:04:33.440 --> 00:04:37.720]  都會一切順利。
[00:04:37.720 --> 00:04:42.920]  這不單單是大衛對所羅門的遺訓,
[00:04:42.920 --> 00:04:50.400]  其實亦都是摩西向約書亞所講的,
[00:04:50.400 --> 00:04:52.280]  不單單是這樣,
[00:04:52.280 --> 00:04:54.640]  其實還可以追溯到
[00:04:54.640 --> 00:05:00.440]  摩西與約書亞的關係,
[00:05:00.440 --> 00:05:06.440]  還可以追溯到神與以色列的關係。
[00:05:06.440 --> 00:05:09.800]  在《生命記》30章16至20節,
[00:05:09.800 --> 00:05:11.320]  摩西怎樣說呢?
[00:05:11.320 --> 00:05:12.000]  他說:
[00:05:12.000 --> 00:05:17.480]  「我將生死禍福來形容神與以色列的關係,
[00:05:17.480 --> 00:05:19.720]  如果揀選耶和華,
[00:05:19.720 --> 00:05:22.440]  遵守他的誡命律例短章,
[00:05:22.440 --> 00:05:27.240]  耶和華就應許被列祖的地賜給以色列人。」
[00:05:27.240 --> 00:05:29.560]  所以大衛遺訓這一點,
[00:05:29.560 --> 00:05:32.480]  一開始就是要所羅門記得
[00:05:32.480 --> 00:05:36.600]  神對整個以色列民族的要求,
[00:05:36.600 --> 00:05:39.440]  不過第二至三節所涉及的,
[00:05:39.440 --> 00:05:43.920]  都只是神對整個以色列民族的應許,
[00:05:43.920 --> 00:05:47.280]  沒有涉及到神對大衛王朝的應許。
[00:05:47.280 --> 00:05:49.360]  所以大衛在第四節,
[00:05:49.360 --> 00:05:53.320]  就提到神對他自己的應許。
[00:05:53.320 --> 00:05:54.800]  在第四節他說:
[00:05:54.800 --> 00:05:57.520]  「你的子孫若謹慎自己的行為,
[00:05:57.520 --> 00:05:59.240]  盡心盡義,憑信實,
[00:05:59.240 --> 00:06:00.800]  行在我面前,
[00:06:00.800 --> 00:06:05.840]  就不斷有人在以色列的王位。」
[00:06:05.840 --> 00:06:10.040]  原來耶和華曾經對以色列的王朝
[00:06:10.040 --> 00:06:16.520]  有過這樣的應許。
[00:06:16.520 --> 00:06:18.080]  在最後一節他說:
[00:06:18.080 --> 00:06:20.320]  「這書要存在他那裡,
[00:06:20.320 --> 00:06:22.400]  他一生的年日要重讀,
[00:06:22.400 --> 00:06:25.640]  好使他學習敬畏耶和華他的神,
[00:06:25.640 --> 00:06:29.080]  謹守遵行這律法書上的一切話,
[00:06:29.080 --> 00:06:30.880]  和這些律例,
[00:06:30.880 --> 00:06:34.120]  免得他的心向弟兄高傲,
[00:06:34.120 --> 00:06:36.000]  偏離了這個誡命,
[00:06:36.000 --> 00:06:38.600]  或向右或向左,
[00:06:38.600 --> 00:06:40.360]  這樣他和他的子孫
[00:06:40.360 --> 00:06:46.280]  就可以長久作王,治理以色列。」
[00:06:46.280 --> 00:06:48.720]  不過耶和華對大衛王朝最直接的應許
[00:06:48.720 --> 00:06:50.240]  不是這一段,
[00:06:50.240 --> 00:06:54.920]  而是在撒姆爾記下的七章十二至十六節。
[00:06:54.920 --> 00:06:56.680]  神透過先知拿丹
[00:06:56.680 --> 00:07:00.080]  對大衛直接說出了這一段說話:
[00:07:00.080 --> 00:07:02.240]  「當你受歲滿足,
[00:07:02.240 --> 00:07:04.600]  與你祖先同歲的時候,
[00:07:04.600 --> 00:07:08.840]  我必使你身所生的後裔接觸你,
[00:07:08.840 --> 00:07:11.400]  我也必堅定他的國,
[00:07:11.400 --> 00:07:14.520]  他必為我的名建造奠宇,
[00:07:14.520 --> 00:07:17.040]  我必堅定他國道的王位,
[00:07:17.040 --> 00:07:20.080]  直到永遠。」
[00:07:20.080 --> 00:07:23.680]  因此大衛對所羅門的遺訓
[00:07:23.680 --> 00:07:28.360]  其實是根據神對以色列的列祖的應許,
[00:07:28.360 --> 00:07:31.000]  對以色列這個民族的應許,
[00:07:31.000 --> 00:07:35.080]  以及以色列王朝的應許,
[00:07:35.080 --> 00:07:38.160]  當中包括了個人,
[00:07:38.160 --> 00:07:40.040]  包括了民族,
[00:07:40.040 --> 00:07:42.800]  以及包括了大衛王朝。
[00:07:42.800 --> 00:07:44.680]  因此神所頒佈的律法
[00:07:44.680 --> 00:07:48.440]  不單單只是針對以色列的人民,
[00:07:48.440 --> 00:07:54.000]  也針對了大衛王朝以及他的繼承者。
[00:07:54.000 --> 00:07:55.880]  對於大衛來說,
[00:07:55.880 --> 00:07:58.240]  他最關心的是什麼呢?
[00:07:58.240 --> 00:08:03.120]  就是整個民族以及王朝的承傳。
[00:08:03.120 --> 00:08:06.840]  以色列這個民族能不能夠承傳下去呢?
[00:08:06.840 --> 00:08:10.840]  大衛王朝能不能延續下去呢?
[00:08:10.840 --> 00:08:19.240]  關鍵是他們所做的能不能夠遵守耶和華的律法。
[00:08:19.240 --> 00:08:21.600]  同一家弟兄姊妹,
[00:08:21.600 --> 00:08:28.400]  大衛的遺訓的前半部對於我們有什麼反省?
[00:08:28.400 --> 00:08:31.800]  大衛心裏面所繫的最重要的,
[00:08:31.800 --> 00:08:36.320]  固然是以色列民族將來是否能夠盡刀亨通呢?
[00:08:36.320 --> 00:08:40.200]  以及王朝是否能夠延續呢?
[00:08:40.200 --> 00:08:45.000]  這個涉及大衛的承繼人和耶和華的關係。
[00:08:45.000 --> 00:08:48.480]  一個與耶和華有親密關係的人,
[00:08:48.480 --> 00:08:53.680]  才能夠遵守耶和華的誡命律例典章。
[00:08:53.680 --> 00:08:56.560]  一個能夠遵守神律法的王,
[00:08:56.560 --> 00:08:59.840]  他才能夠帶領著整個以色列民族
[00:08:59.840 --> 00:09:03.160]  去遵守耶和華的律法。
[00:09:03.160 --> 00:09:09.080]  而整個民族能夠遵守耶和華的律法群體,
[00:09:09.080 --> 00:09:14.520]  才能夠得到神的祝福。
[00:09:14.520 --> 00:09:18.440]  不只是王去遵守神的律法,
[00:09:18.440 --> 00:09:24.560]  而是百姓都需要遵守神的律法。
[00:09:24.560 --> 00:09:27.440]  只有百姓遵守神的律法,
[00:09:27.440 --> 00:09:29.880]  王不遵守,不可以。
[00:09:29.880 --> 00:09:36.880]  只有王遵守律法,百姓不去遵守,都不可以。
[00:09:36.880 --> 00:09:39.920]  如果你說這段遺訓對我們洪恩家
[00:09:39.920 --> 00:09:41.920]  可以有什麼反省?
[00:09:41.920 --> 00:09:43.600]  我就會想,
[00:09:43.600 --> 00:09:45.320]  洪恩家的墓者,
[00:09:45.320 --> 00:09:48.800]  他的屬靈生命是不是聖潔?
[00:09:48.800 --> 00:09:54.000]  墓者能不能夠肯遵行神的心意?
[00:09:54.000 --> 00:10:00.480]  這是決定了洪恩家的發展息息相關,
[00:10:00.480 --> 00:10:03.600]  沒有一個聖潔的生命,
[00:10:03.600 --> 00:10:05.880]  神不喜悅的。
[00:10:05.880 --> 00:10:08.080]  如果墓者偏行己路,
[00:10:08.080 --> 00:10:09.960]  只會走上一言堂,
[00:10:09.960 --> 00:10:13.720]  或者獨裁的路。
[00:10:13.720 --> 00:10:15.320]  反過來,
[00:10:15.320 --> 00:10:18.400]  墓者如果沒有了會眾的支持,
[00:10:18.400 --> 00:10:22.120]  教會都只是孤軍作戰,
[00:10:22.120 --> 00:10:26.960]  失敗是必然,
[00:10:26.960 --> 00:10:31.040]  因為教會不會只有一個人去做。
[00:10:31.040 --> 00:10:34.200]  洪恩家如果要盡刀亨通,
[00:10:34.200 --> 00:10:39.000]  關鍵是墓者和全體的會眾
[00:10:39.000 --> 00:10:42.080]  都和神有一個好的關係。
[00:10:42.080 --> 00:10:43.480]  也就是說,
[00:10:43.480 --> 00:10:46.840]  墓者和會友的屬靈生命
[00:10:46.840 --> 00:10:50.440]  都要貼近神的心意。
[00:10:50.440 --> 00:10:53.840]  這反映到墓者和會眾
[00:10:53.840 --> 00:10:56.520]  能不能夠在這個教會裡,
[00:10:56.520 --> 00:10:59.880]  毀身伏事。
[00:10:59.880 --> 00:11:01.280]  弟兄姊妹,
[00:11:01.280 --> 00:11:04.560]  如果今天我們輕視神的話語,
[00:11:04.560 --> 00:11:06.640]  我們又不去實踐,
[00:11:06.640 --> 00:11:08.120]  我們的屬靈生命
[00:11:08.120 --> 00:11:10.880]  怎麼能夠去見證神?
[00:11:10.880 --> 00:11:13.760]  下一代又怎麼能夠從我們身上
[00:11:13.760 --> 00:11:17.520]  去有什麼效法的機會?
[00:11:17.520 --> 00:11:20.080]  或者用另一個說法,
[00:11:20.080 --> 00:11:22.000]  我們要問問自己,
[00:11:22.000 --> 00:11:24.800]  我們想要成全一個什麼信仰
[00:11:24.800 --> 00:11:27.040]  給我們下一代?
[00:11:27.040 --> 00:11:31.080]  是一個充滿信望、愛的信仰,
[00:11:31.080 --> 00:11:36.840]  還是一個可有可無的信仰?
[00:11:36.840 --> 00:11:38.040]  這個下一代
[00:11:38.040 --> 00:11:43.680]  可以包括我們血肉相連的子女,
[00:11:43.680 --> 00:11:45.000]  這個下一代
[00:11:45.000 --> 00:11:48.480]  也可以是我們信仰的下一代,
[00:11:48.480 --> 00:11:54.680]  我們教會的第二代、第三代、第四代。
[00:11:54.680 --> 00:11:58.160]  我們想教會
[00:11:58.160 --> 00:12:02.760]  成全一個什麼信仰給下一代?
[00:12:02.760 --> 00:12:06.640]  信望、愛的信仰
[00:12:06.640 --> 00:12:09.200]  就不是只有一個「港」字,
[00:12:09.200 --> 00:12:11.560]  要人看到這間教會
[00:12:11.560 --> 00:12:16.240]  真的有信望、愛的果實,
[00:12:16.240 --> 00:12:19.120]  才能夠成全。
[00:12:19.120 --> 00:12:23.280]  還是一種可有可無的信仰?
[00:12:23.280 --> 00:12:26.280]  什麼叫做可有可無的信仰?
[00:12:26.280 --> 00:12:28.280]  你回來也可以,
[00:12:28.280 --> 00:12:30.640]  不回來也可以,
[00:12:30.640 --> 00:12:32.440]  侍奉也可以,
[00:12:32.440 --> 00:12:34.640]  不侍奉也可以,
[00:12:34.640 --> 00:12:36.360]  奉獻也可以,
[00:12:36.360 --> 00:12:39.560]  不奉獻也可以。
[00:12:39.560 --> 00:12:45.480]  這種就是可有可無的信仰。
[00:12:45.480 --> 00:12:49.120]  今日的講題是《活在神的應許》裏面,
[00:12:49.120 --> 00:12:52.480]  大衛對所羅門臨終的遺訓
[00:12:52.480 --> 00:12:56.120]  就是要他遵守耶和華的《誡命律例典章》
[00:12:56.120 --> 00:12:58.120]  即是摩西的律法
[00:12:58.120 --> 00:13:01.240]  以至一切盡都亨通
[00:13:01.240 --> 00:13:02.840]  盡都亨通
[00:13:02.840 --> 00:13:06.320]  就是耶和華對以色列人的應許
[00:13:06.320 --> 00:13:09.840]  也是耶和華對大衛的應許
[00:13:09.840 --> 00:13:16.680]  大衛很想所羅門繼續活在神的應許裏面
[00:13:16.680 --> 00:13:22.640]  今年是洪恩嘉踏入十週年的時刻
[00:13:22.640 --> 00:13:25.160]  能不能有一個新的開始?
[00:13:25.160 --> 00:13:28.920]  十年重新起步
[00:13:28.920 --> 00:13:30.920]  重新立志
[00:13:30.920 --> 00:13:33.560]  重新出發
[00:13:33.560 --> 00:13:36.480]  目者很期待每一位信徒
[00:13:36.480 --> 00:13:37.960]  包括我自己
[00:13:37.960 --> 00:13:41.800]  都能夠活在這個應許裏面
[00:13:41.800 --> 00:13:44.440]  而能夠活在這個應許裏面
[00:13:44.440 --> 00:13:46.600]  關鍵的條件
[00:13:46.600 --> 00:13:48.400]  就是一切
[00:13:48.400 --> 00:13:57.240]  一切去遵行神的《誡命律例典章》
[00:13:57.240 --> 00:13:59.440]  剛才主席在祈禱裏面說到
[00:13:59.440 --> 00:14:01.680]  我們能不能夠一切
[00:14:01.680 --> 00:14:05.200]  盡心、盡意、盡性、盡力
[00:14:05.200 --> 00:14:08.440]  愛我們的主
[00:14:08.440 --> 00:14:11.880]  不是可有可無
[00:14:11.880 --> 00:14:15.080]  不是那種可有可無的信仰
[00:14:15.080 --> 00:14:19.120]  而是盡心、盡意、盡性、盡力
[00:14:19.120 --> 00:14:22.600]  愛我們的主
[00:14:22.600 --> 00:14:24.720]  在第二部分
[00:14:24.720 --> 00:14:28.400]  不是以人的智慧取代神的應許
[00:14:28.400 --> 00:14:30.320]  大衛的遺訓下半部
[00:14:30.320 --> 00:14:33.720]  是關乎三段與人的關係
[00:14:33.720 --> 00:14:35.480]  一段是知恩
[00:14:35.480 --> 00:14:38.320]  兩段是念神
[00:14:38.320 --> 00:14:41.040]  先說知恩的部分
[00:14:41.040 --> 00:14:43.560]  在第七節
[00:14:43.560 --> 00:14:46.600]  「你當恩代基列人巴西萊的眾兒子
[00:14:46.600 --> 00:14:49.080]  請他們常與你同席吃飯
[00:14:49.080 --> 00:14:51.640]  因為我躲避你哥哥阿沙隆的時候
[00:14:51.640 --> 00:14:53.880]  他們親近我」
[00:14:53.880 --> 00:14:58.000]  事件在阿沙隆發動叛變期間發生
[00:14:58.000 --> 00:15:01.440]  由於當時很多人都歸向阿沙隆
[00:15:01.440 --> 00:15:04.920]  所以大部份人都不看好大衛
[00:15:04.920 --> 00:15:08.120]  一般人都是一尋百踩
[00:15:08.120 --> 00:15:10.880]  有多少人會雪中送炭呢?
[00:15:10.880 --> 00:15:15.760]  巴西萊是其中一個雪中送炭的
[00:15:15.760 --> 00:15:18.720]  他帶著被褥、盤、瓦器
[00:15:18.720 --> 00:15:20.680]  還有小麥、大麥、麥餅
[00:15:20.680 --> 00:15:22.280]  烘熱的穀碎
[00:15:22.280 --> 00:15:24.880]  豆子、紅豆、炒豆、蜂蜜
[00:15:24.880 --> 00:15:27.880]  奶油、綿羊、奶羊、奶餅
[00:15:27.880 --> 00:15:30.760]  供給大衛和跟隨他的人吃
[00:15:30.760 --> 00:15:32.280]  因為他們想
[00:15:32.280 --> 00:15:37.360]  百姓在抗疫中必定又飢餓又疲乏
[00:15:37.360 --> 00:15:39.920]  這就是雪中送炭
[00:15:39.920 --> 00:15:43.880]  巴西萊在大衛最需要支援時提供糧食
[00:15:43.880 --> 00:15:46.640]  並且加上關心
[00:15:46.640 --> 00:15:49.400]  大衛在平息叛變後
[00:15:49.400 --> 00:15:51.520]  回到耶路撒冷途中
[00:15:51.520 --> 00:15:55.720]  曾經對巴西萊作出一個承諾
[00:15:55.720 --> 00:15:57.360]  王對巴西萊說
[00:15:57.360 --> 00:15:59.800]  「你跟我一起渡過去吧」
[00:15:59.800 --> 00:16:03.760]  「我要在耶路撒冷身邊奉養你」
[00:16:03.760 --> 00:16:07.080]  這就是大衛對他的邀請
[00:16:07.080 --> 00:16:09.640]  巴西萊如何回答呢?
[00:16:09.640 --> 00:16:13.680]  他說「僕人送王過約旦河只是小事一樁」
[00:16:13.680 --> 00:16:17.080]  「王何必用賞賜來報答我呢?」
[00:16:17.080 --> 00:16:19.440]  「請讓我回去死在我本城」
[00:16:19.440 --> 00:16:21.800]  「葬在我父母的墓旁」
[00:16:21.800 --> 00:16:23.680]  「於是眾百姓過了約旦河」
[00:16:23.680 --> 00:16:24.920]  「王也過去了」
[00:16:24.920 --> 00:16:27.120]  「王親吻巴西萊為他祝福」
[00:16:27.120 --> 00:16:30.000]  「巴西萊就回自己的地方去了」
[00:16:30.000 --> 00:16:32.120]  巴西萊沒有應約
[00:16:32.120 --> 00:16:34.560]  只是回家就可以了
[00:16:34.560 --> 00:16:36.920]  小事一樁
[00:16:36.920 --> 00:16:39.040]  施恩莫忘部
[00:16:39.040 --> 00:16:42.120]  所以大衛要求所羅門好好善待巴西萊
[00:16:42.120 --> 00:16:43.400]  和他的眾子
[00:16:43.400 --> 00:16:46.880]  作為報答巴西萊當日雪中送炭之恩
[00:16:46.880 --> 00:16:52.920]  報恩是大衛想所羅門為他做的其中一件事
[00:16:52.920 --> 00:16:54.960]  作為基督徒
[00:16:54.960 --> 00:16:59.920]  我們如何報主耶穌對我們的恩
[00:16:59.920 --> 00:17:04.440]  主耶穌說「小事一樁」
[00:17:04.440 --> 00:17:06.920]  真的小事一樁?
[00:17:06.920 --> 00:17:11.520]  主耶穌在十字架上為我們死
[00:17:11.520 --> 00:17:13.760]  對於兩件念仇的事件
[00:17:13.760 --> 00:17:16.840]  第一件在第五節
[00:17:16.840 --> 00:17:19.400]  「你也知道
[00:17:19.400 --> 00:17:23.000]  在路亞的兒子約翰向我所做的事
[00:17:23.000 --> 00:17:25.200]  他對付以色列的兩個元帥
[00:17:25.200 --> 00:17:30.600]  尼爾的兒子阿尼爾和益帖的兒子阿瑪撒
[00:17:30.600 --> 00:17:31.640]  殺了他們
[00:17:31.640 --> 00:17:34.280]  他在太平之時如同戰爭一樣
[00:17:34.280 --> 00:17:35.680]  流著兩人的血
[00:17:35.680 --> 00:17:38.200]  把這戰爭的血染了他腰間
[00:17:38.200 --> 00:17:42.400]  足的大趾和腳上穿的鞋」
[00:17:42.400 --> 00:17:43.760]  約翰是誰?
[00:17:43.760 --> 00:17:46.040]  約翰是大衛的元帥
[00:17:46.040 --> 00:17:48.640]  亦是大衛的外甥
[00:17:48.640 --> 00:17:50.360]  阿尼爾是誰?
[00:17:50.360 --> 00:17:53.760]  阿尼爾是當時的數羅軍隊的元帥
[00:17:53.760 --> 00:17:57.320]  即是說兩個元帥是死對頭
[00:17:57.320 --> 00:17:59.880]  是數羅的叔尼爾的兒子
[00:17:59.880 --> 00:18:04.920]  當時大衛和數羅在交戰
[00:18:04.920 --> 00:18:09.040]  所以約翰是大衛的元帥
[00:18:09.040 --> 00:18:11.760]  阿尼爾就是數羅的元帥
[00:18:11.760 --> 00:18:14.560]  阿尼爾在數羅死後
[00:18:14.560 --> 00:18:19.320]  繼續服侍數羅的兒子伊斯波切
[00:18:19.320 --> 00:18:24.240]  戰爭本來就會一觸即發
[00:18:24.240 --> 00:18:27.200]  不過彼此透過外交手段
[00:18:27.200 --> 00:18:30.360]  阿尼爾後來和大衛講和
[00:18:30.360 --> 00:18:34.480]  並且準備帶領以色列的民眾歸降
[00:18:34.480 --> 00:18:36.720]  去投靠大衛
[00:18:36.720 --> 00:18:37.680]  如果是這樣的話
[00:18:37.680 --> 00:18:40.320]  就避免了一場內戰
[00:18:40.320 --> 00:18:43.840]  接著就發生了這件事
[00:18:43.840 --> 00:18:45.800]  阿尼爾回到希伯倫
[00:18:45.800 --> 00:18:48.480]  約翰領他到城門中間
[00:18:48.480 --> 00:18:50.880]  要與他私下交談
[00:18:50.880 --> 00:18:53.200]  就在那裡刺穿了他的土腹
[00:18:53.200 --> 00:18:54.880]  他就死了
[00:18:54.880 --> 00:18:59.680]  因為他流了約翰兄弟阿薩克的血
[00:18:59.680 --> 00:19:03.080]  對於以色列第一個王數羅的元帥
[00:19:03.080 --> 00:19:04.840]  阿尼爾的歸降
[00:19:04.840 --> 00:19:08.800]  對於約翰的地位有相當的威脅
[00:19:08.800 --> 00:19:10.600]  什麼叫一山不能藏二虎
[00:19:10.600 --> 00:19:11.680]  就是這個意思
[00:19:11.680 --> 00:19:15.360]  因為他極有可能取代了自己的地位
[00:19:15.360 --> 00:19:17.800]  因此約翰殺死阿尼爾的用意
[00:19:17.800 --> 00:19:20.520]  就是防止對方取代他的地位
[00:19:20.520 --> 00:19:23.880]  也為他自己的兄弟阿薩克報仇
[00:19:23.880 --> 00:19:25.120]  所以經文說
[00:19:25.120 --> 00:19:29.360]  約翰是在太平的時候殺死阿尼爾
[00:19:29.360 --> 00:19:34.200]  而不是在雙方交戰的戰場殺死他
[00:19:34.200 --> 00:19:38.160]  在第五節也提到另一個元帥亞瑪薩
[00:19:38.160 --> 00:19:39.640]  亞瑪薩是誰呢?
[00:19:39.640 --> 00:19:41.280]  亞瑪薩就是大衛的兒子
[00:19:41.280 --> 00:19:43.880]  阿沙隆的元帥
[00:19:43.880 --> 00:19:45.960]  當阿沙隆叛變的時候
[00:19:45.960 --> 00:19:48.640]  就立了亞瑪薩做元帥
[00:19:48.640 --> 00:19:51.640]  後來兵變事敗
[00:19:51.640 --> 00:19:54.560]  阿沙隆身陷險境
[00:19:54.560 --> 00:19:57.560]  約翰沒有聽從大衛的命令
[00:19:57.560 --> 00:20:01.720]  施治將阿沙隆殺了
[00:20:01.720 --> 00:20:04.320]  大衛在平息了阿沙隆的叛變之後
[00:20:04.320 --> 00:20:07.240]  曾經在眾人面前預告
[00:20:07.240 --> 00:20:10.080]  將會立亞瑪薩做元帥
[00:20:10.080 --> 00:20:12.280]  取代約翰
[00:20:12.280 --> 00:20:14.800]  約翰知道自己地位不保
[00:20:14.800 --> 00:20:18.040]  然後又發生了這件事
[00:20:18.040 --> 00:20:19.280]  亞瑪薩沒有防備
[00:20:19.280 --> 00:20:21.320]  約翰手裡拿著一把刀
[00:20:21.320 --> 00:20:23.520]  約翰用刀刺入他的肚腹
[00:20:23.520 --> 00:20:25.440]  他的腸子留在地上
[00:20:25.440 --> 00:20:26.680]  約翰沒有再刺
[00:20:26.680 --> 00:20:28.920]  他就死了
[00:20:28.920 --> 00:20:31.560]  對於這兩個元帥的品格
[00:20:31.560 --> 00:20:33.400]  在《烈王記後》《灑海經文》
[00:20:33.400 --> 00:20:35.800]  有這樣的描述
[00:20:35.800 --> 00:20:37.680]  耶和華必使約翰的血
[00:20:37.680 --> 00:20:39.560]  歸到他自己頭上
[00:20:39.560 --> 00:20:41.200]  因為他擊殺兩個
[00:20:41.200 --> 00:20:44.560]  比他又公義又善良的人
[00:20:44.560 --> 00:20:46.240]  就是尼爾的兒子
[00:20:46.240 --> 00:20:48.560]  以色列的元帥阿尼爾
[00:20:48.560 --> 00:20:51.680]  和益帖的兒子猶大的元帥亞瑪薩
