
[00:00:00.000 --> 00:00:05.000]  開始的時候我們再一次一同禱告
[00:09:18.000 --> 00:09:20.000]  犯作惡的人都恨胡光
[00:09:20.000 --> 00:09:22.000]  不來接近光
[00:09:22.000 --> 00:09:25.000]  恐怕他的行為被暴露
[00:09:26.000 --> 00:09:28.000]  但實行真理的人
[00:09:28.000 --> 00:09:30.000]  就來接近光
[00:09:30.000 --> 00:09:35.000]  為要顯明他的行為是靠神而行的
[00:09:35.000 --> 00:09:39.000]  所以人對光有不同的反應
[00:09:39.000 --> 00:09:43.000]  是因為堅持在黑暗裡的人
[00:09:43.000 --> 00:09:45.000]  不想光照到自己
[00:09:45.000 --> 00:09:47.000]  是在罪惡當中
[00:09:47.000 --> 00:09:49.000]  但是接受光的人
[00:09:49.000 --> 00:09:53.000]  卻願意在光裡生活
[00:09:53.000 --> 00:09:55.000]  跟著光而行
[00:09:55.000 --> 00:09:56.000]  生命是被改變的
[00:09:56.000 --> 00:09:58.000]  是很不同的
[00:09:58.000 --> 00:10:00.000]  所以大家留意到
[00:10:00.000 --> 00:10:02.000]  這個道是多麼的特別
[00:10:02.000 --> 00:10:05.000]  有誰的說話
[00:10:05.000 --> 00:10:09.000]  可以在別人的生命裡成為光呢
[00:10:09.000 --> 00:10:12.000]  有誰的說話
[00:10:12.000 --> 00:10:16.000]  可以在別人的生命裡有這麼大的影響呢
[00:10:16.000 --> 00:10:18.000]  唯有上帝的說話
[00:10:18.000 --> 00:10:21.000]  唯有神自己的訊息
[00:10:21.000 --> 00:10:24.000]  所以這個不是一般的道
[00:10:24.000 --> 00:10:27.000]  不是一般的信息
[00:10:27.000 --> 00:10:32.000]  這個光對世界帶來很大的震撼
[00:10:32.000 --> 00:10:34.000]  將人分開了
[00:10:34.000 --> 00:10:37.000]  接受光的和不接受光的分開了
[00:10:37.000 --> 00:10:40.000]  這個光影響世界
[00:10:40.000 --> 00:10:43.000]  在這個道裡有生命
[00:10:43.000 --> 00:10:48.000]  這個生命絕對影響我和你的生命
[00:10:48.000 --> 00:10:51.000]  影響全世界人的生命
[00:10:51.000 --> 00:10:53.000]  也分開了接受的人
[00:10:53.000 --> 00:10:55.000]  和不接受的人
[00:10:55.000 --> 00:10:58.000]  我們的生命會有不同的結局
[00:10:58.000 --> 00:11:01.000]  這個道到今天
[00:11:01.000 --> 00:11:05.000]  在經文裡沒有跟大家一同讀出來
[00:11:05.000 --> 00:11:08.000]  是一章十四節直接揭曉
[00:11:08.000 --> 00:11:12.000]  這個道是否只是與神同在
[00:11:12.000 --> 00:11:14.000]  這個就是神
[00:11:14.000 --> 00:11:16.000]  其實這個道是什麼呢
[00:11:16.000 --> 00:11:18.000]  大家聽我讀
[00:11:18.000 --> 00:11:20.000]  一章十四節這樣說
[00:11:21.000 --> 00:11:23.000]  道成肉身 住在我們中間
[00:11:23.000 --> 00:11:26.000]  充充滿滿地 有恩典 有真理
[00:11:26.000 --> 00:11:28.000]  我們也見過他的榮光
[00:11:28.000 --> 00:11:31.000]  正是父獨一兒子的榮光
[00:11:31.000 --> 00:11:35.000]  約翰為他作見證
[00:11:35.000 --> 00:11:38.000]  哭著說 一路來
[00:11:38.000 --> 00:11:41.000]  原來這個道是誰
[00:11:41.000 --> 00:11:43.000]  大家告訴我
[00:11:43.000 --> 00:11:45.000]  耶穌基督
[00:11:45.000 --> 00:11:48.000]  去到這裡進一步揭曉了
[00:11:48.000 --> 00:11:50.000]  道成肉身
[00:11:50.000 --> 00:11:51.000]  就是耶穌基督
[00:11:51.000 --> 00:11:54.000]  原來耶穌基督
[00:11:54.000 --> 00:11:56.000]  就是神的話語
[00:11:56.000 --> 00:11:59.000]  就是神的訊息
[00:11:59.000 --> 00:12:02.000]  在耶穌基督裡
[00:12:02.000 --> 00:12:04.000]  有屬靈的生命
[00:12:04.000 --> 00:12:06.000]  有復活的生命
[00:12:06.000 --> 00:12:09.000]  耶穌基督進入到我們生命裡
[00:12:09.000 --> 00:12:11.000]  就會成為我們的光
[00:12:11.000 --> 00:12:15.000]  帶給我們很重要的啟示
[00:12:15.000 --> 00:12:19.000]  一章十三節這樣說
[00:12:19.000 --> 00:12:21.000]  十二節很重要
[00:12:21.000 --> 00:12:23.000]  凡接納他的
[00:12:23.000 --> 00:12:25.000]  就是信他明的人
[00:12:25.000 --> 00:12:27.000]  他就賜他們權柄
[00:12:27.000 --> 00:12:29.000]  作神的兒女
[00:12:29.000 --> 00:12:31.000]  這些人不是從血生的
[00:12:31.000 --> 00:12:33.000]  不是從情慾生的
[00:12:33.000 --> 00:12:35.000]  也不是從人的意願生的
[00:12:35.000 --> 00:12:37.000]  而是從神生的
[00:12:37.000 --> 00:12:40.000]  接納這個光的
[00:12:40.000 --> 00:12:42.000]  就可以成為神的兒女
[00:12:42.000 --> 00:12:44.000]  相信耶穌基督的
[00:12:44.000 --> 00:12:46.000]  就會成為神的兒女
[00:12:46.000 --> 00:12:48.000]  所以這個道
[00:12:48.000 --> 00:12:49.000]  不是一般的道
[00:12:49.000 --> 00:12:55.000]  這個道帶我們回到天父身邊
[00:12:55.000 --> 00:12:57.000]  讓我們和天父復和
[00:12:57.000 --> 00:13:00.000]  享有永遠的生命
[00:13:00.000 --> 00:13:04.000]  永遠和上帝在一起
[00:13:04.000 --> 00:13:06.000]  這個不是一般的道
[00:13:06.000 --> 00:13:09.000]  十四節說
[00:13:09.000 --> 00:13:11.000]  就是耶穌基督
[00:13:11.000 --> 00:13:13.000]  耶穌基督就是道
[00:13:13.000 --> 00:13:15.000]  就是上帝的訊息
[00:13:15.000 --> 00:13:17.000]  上帝的說話
[00:13:18.000 --> 00:13:22.000]  在這裡值得我們去看
[00:13:22.000 --> 00:13:26.000]  今天我和你手上
[00:13:26.000 --> 00:13:28.000]  是不是也有一本聖經
[00:13:28.000 --> 00:13:30.000]  就算有些人
[00:13:30.000 --> 00:13:34.000]  今天會在手機裡看聖經
[00:13:34.000 --> 00:13:36.000]  也是聖經
[00:13:36.000 --> 00:13:38.000]  有些人不看
[00:13:38.000 --> 00:13:40.000]  是聽聖經
[00:13:40.000 --> 00:13:42.000]  你聽的也是聖經
[00:13:42.000 --> 00:13:45.000]  那句聖經就是神的話語
[00:13:46.000 --> 00:13:48.000]  你有沒有想過有什麼特別
[00:13:48.000 --> 00:13:53.000]  為什麼要說道成了肉身
[00:13:53.000 --> 00:13:56.000]  太初有道說這麼多
[00:13:56.000 --> 00:13:59.000]  道就是神的話
[00:13:59.000 --> 00:14:01.000]  神的訊息
[00:14:01.000 --> 00:14:03.000]  道就是耶穌基督
[00:14:03.000 --> 00:14:06.000]  我們這本聖經就是神的話語
[00:14:06.000 --> 00:14:09.000]  我們這本聖經就是神的訊息
[00:14:09.000 --> 00:14:12.000]  所以你看聖經的時候
[00:14:12.000 --> 00:14:14.000]  看到什麼
[00:14:15.000 --> 00:14:16.000]  不敢回答我
[00:14:16.000 --> 00:14:20.000]  我剛才說
[00:14:20.000 --> 00:14:22.000]  耶穌基督就是道
[00:14:22.000 --> 00:14:24.000]  是神的話語
[00:14:24.000 --> 00:14:26.000]  是神的訊息
[00:14:26.000 --> 00:14:29.000]  不是我和你的話語
[00:14:29.000 --> 00:14:31.000]  耶穌基督是神的話語
[00:14:31.000 --> 00:14:33.000]  是神的訊息
[00:14:33.000 --> 00:14:35.000]  這本聖經就是神的話語
[00:14:35.000 --> 00:14:37.000]  是神的訊息
[00:14:37.000 --> 00:14:39.000]  所以我們看這本聖經的時候
[00:14:39.000 --> 00:14:41.000]  在看什麼
[00:14:41.000 --> 00:14:43.000]  在看耶穌基督
[00:14:44.000 --> 00:14:46.000]  你是不是在看一堆文字
[00:14:46.000 --> 00:14:52.000]  不是在看一堆過時的文字
[00:14:52.000 --> 00:14:54.000]  是很多年前寫的
[00:14:54.000 --> 00:14:56.000]  和我和你的關係
[00:14:56.000 --> 00:14:58.000]  耶穌基督的時候有手機嗎
[00:14:58.000 --> 00:15:00.000]  有電腦嗎
[00:15:00.000 --> 00:15:02.000]  有高科技嗎
[00:15:02.000 --> 00:15:04.000]  什麼都沒有
[00:15:04.000 --> 00:15:06.000]  這些東西都歪了
[00:15:06.000 --> 00:15:08.000]  和我什麼關係
[00:15:08.000 --> 00:15:10.000]  我肯定現在我們的職業
[00:15:10.000 --> 00:15:12.000]  在耶穌基督的時候是沒有的
[00:15:13.000 --> 00:15:14.000]  看就不要看
[00:15:14.000 --> 00:15:16.000]  很悶啊
[00:15:16.000 --> 00:15:18.000]  不知道在說什麼
[00:15:18.000 --> 00:15:21.000]  最重要是有需要的時候找人聊
[00:15:21.000 --> 00:15:23.000]  我最重要是有朋友
[00:15:23.000 --> 00:15:25.000]  有朋友什麼都可以
[00:15:25.000 --> 00:15:30.000]  這本聖經從來都沒有過時
[00:15:30.000 --> 00:15:33.000]  因為不是一堆文字
[00:15:33.000 --> 00:15:35.000]  這麼簡單
[00:15:35.000 --> 00:15:37.000]  耶穌基督自己
[00:15:37.000 --> 00:15:41.000]  在聖經裡面
[00:15:41.000 --> 00:15:42.000]  你應該會見到光
[00:15:42.000 --> 00:15:44.000]  見到生命
[00:15:44.000 --> 00:15:48.000]  聖經帶給我們的經歷
[00:15:48.000 --> 00:15:50.000]  應該可以經歷到耶穌基督的生命
[00:15:50.000 --> 00:15:52.000]  是見到光的
[00:15:52.000 --> 00:15:55.000]  行向天父
[00:15:55.000 --> 00:15:57.000]  行向永恆
[00:15:57.000 --> 00:15:59.000]  是不一樣的
[00:15:59.000 --> 00:16:02.000]  這不是一般的華語
[00:16:02.000 --> 00:16:04.000]  一般的信息
[00:16:04.000 --> 00:16:06.000]  這不是一般的信息
[00:16:06.000 --> 00:16:08.000]  這不是一般的信息
[00:16:09.000 --> 00:16:10.000]  這不是一般的華語
[00:16:10.000 --> 00:16:12.000]  一般的信息
[00:16:12.000 --> 00:16:14.000]  是耶穌基督自己
[00:16:14.000 --> 00:16:17.000]  你有沒有這樣想過呢
[00:16:17.000 --> 00:16:22.000]  每一天你最怕拿起這本聖經
[00:16:22.000 --> 00:16:24.000]  最喜歡打開電視機
[00:16:24.000 --> 00:16:26.000]  七八個小時
[00:16:26.000 --> 00:16:28.000]  看著看著
[00:16:28.000 --> 00:16:30.000]  看到快要收的時候
[00:16:30.000 --> 00:16:32.000]  好像電視送飯
[00:16:32.000 --> 00:16:34.000]  很閒的一天
[00:16:34.000 --> 00:16:36.000]  三餐都對著電視
[00:16:36.000 --> 00:16:38.000]  我肯定你看聖經有時間
[00:16:38.000 --> 00:16:44.000]  但電視機裡面有沒有生命呢
[00:16:44.000 --> 00:16:48.000]  你說有
[00:16:48.000 --> 00:16:50.000]  那些人活著的
[00:16:50.000 --> 00:16:52.000]  那些生命影響你的生命
[00:16:52.000 --> 00:16:54.000]  那些生命成為你的光嗎
[00:16:54.000 --> 00:16:58.000]  這個世代這麼黑暗
[00:16:58.000 --> 00:17:02.000]  你怎樣才能找到光呢
[00:17:02.000 --> 00:17:06.000]  就是上帝的說話
[00:17:07.000 --> 00:17:09.000]  上帝的信息在耶穌基督裡面
[00:17:09.000 --> 00:17:12.000]  你才會看得到
[00:17:12.000 --> 00:17:14.000]  才會有那道光
[00:17:14.000 --> 00:17:22.000]  你再看的時候不一樣
[00:17:22.000 --> 00:17:24.000]  但我們不願意
[00:17:24.000 --> 00:17:27.000]  我們不願意花時間看聖經
[00:17:27.000 --> 00:17:30.000]  也覺得很陌生
[00:17:30.000 --> 00:17:33.000]  我今天一定不會在這裡問問題
[00:17:33.000 --> 00:17:35.000]  誰看完這四福音書一次
[00:17:36.000 --> 00:17:37.000]  誰看完舊約聖經一次
[00:17:37.000 --> 00:17:39.000]  看完新約聖經一次
[00:17:39.000 --> 00:17:41.000]  因為我們相信
[00:17:41.000 --> 00:17:43.000]  我們實在太少看聖經了
[00:17:43.000 --> 00:17:46.000]  無論是手機版的
[00:17:46.000 --> 00:17:48.000]  還是一本本的
[00:17:48.000 --> 00:17:50.000]  硬盤的
[00:17:50.000 --> 00:17:52.000]  聽的都很少
[00:17:52.000 --> 00:17:54.000]  實在太少了
[00:17:54.000 --> 00:17:58.000]  我相信現在如果舉辦聖經問答比賽
[00:17:58.000 --> 00:18:00.000]  我們真的會很害怕
[00:18:00.000 --> 00:18:02.000]  很多名字都不認識
[00:18:02.000 --> 00:18:04.000]  不知道是誰
[00:18:05.000 --> 00:18:06.000]  什麼事件也不知道
[00:18:06.000 --> 00:18:08.000]  馬上衝出門口
[00:18:08.000 --> 00:18:13.000]  這本聖經對我們來說太陌生了
[00:18:13.000 --> 00:18:15.000]  你有沒有知道
[00:18:15.000 --> 00:18:17.000]  你看著它
[00:18:17.000 --> 00:18:19.000]  看著耶穌基督
[00:18:19.000 --> 00:18:21.000]  就是那個拯救我們生命的那個
[00:18:21.000 --> 00:18:24.000]  帶我們進入永恆的那個
[00:18:24.000 --> 00:18:28.000]  讓我們在黑暗世代看到光的那個
[00:18:28.000 --> 00:18:32.000]  上帝的話語
[00:18:33.000 --> 00:18:35.000]  剛才其實說了一樣東西
[00:18:35.000 --> 00:18:39.000]  是和上帝大能的作為有關的
[00:18:39.000 --> 00:18:42.000]  在這個世界
[00:18:42.000 --> 00:18:44.000]  在這個宇宙未曾出現之前
[00:18:44.000 --> 00:18:46.000]  道已經存在
[00:18:46.000 --> 00:18:48.000]  耶穌基督已經在那裡
[00:18:48.000 --> 00:18:51.000]  耶穌基督參與創造的工作
[00:18:51.000 --> 00:18:55.000]  萬物是藉著耶穌基督而來的
[00:18:55.000 --> 00:18:58.000]  今天我可以這樣說
[00:18:58.000 --> 00:19:00.000]  有任何困難
[00:19:01.000 --> 00:19:03.000]  都可以和耶穌基督說
[00:19:03.000 --> 00:19:08.000]  因為是祂創造世界
[00:19:08.000 --> 00:19:11.000]  祂知道這個世界的一切
[00:19:11.000 --> 00:19:14.000]  不要說因為這個世界已經過了很多年
[00:19:14.000 --> 00:19:16.000]  宇宙過了很多年
[00:19:16.000 --> 00:19:18.000]  變化了很多
[00:19:18.000 --> 00:19:20.000]  上帝你不認識我們了
[00:19:20.000 --> 00:19:22.000]  不是的 對不起
[00:19:22.000 --> 00:19:24.000]  上帝超越萬有
[00:19:24.000 --> 00:19:26.000]  直到今天祂都認識我們的一切
[00:19:26.000 --> 00:19:28.000]  你不找祂找誰
[00:19:28.000 --> 00:19:30.000]  這個道
[00:19:30.000 --> 00:19:31.000]  你不天天親近祂
[00:19:31.000 --> 00:19:33.000]  你親近誰
[00:19:33.000 --> 00:19:37.000]  難怪我們常常感到沮喪
[00:19:37.000 --> 00:19:40.000]  痛苦 失意 懼怕
[00:19:40.000 --> 00:19:45.000]  因為根本和道的關係非常遙遠
[00:19:45.000 --> 00:19:52.000]  上帝的話語不單止和創造有關
[00:19:52.000 --> 00:19:56.000]  耶穌基督不單止參與創造的工作
[00:19:59.000 --> 00:20:01.000]  上帝還參與什麼呢?
[00:20:01.000 --> 00:20:03.000]  拯救工作
[00:20:03.000 --> 00:20:06.000]  醫治工作
[00:20:06.000 --> 00:20:10.000]  保護工作
[00:20:10.000 --> 00:20:15.000]  耶穌基督拯救我們 醫治我們 保護我們
[00:20:15.000 --> 00:20:20.000]  有耶穌基督就是最寶貴的
[00:20:20.000 --> 00:20:25.000]  這個道原來有這麼大的功用
[00:20:25.000 --> 00:20:28.000]  顯出上帝自己的大能
[00:20:28.000 --> 00:20:32.000]  這個道的存在就是宣告上帝自己的大能
[00:20:32.000 --> 00:20:36.000]  今天我和你有沒有見識到這個道的大能呢?
[00:20:36.000 --> 00:20:40.000]  有沒有見識到?
[00:20:40.000 --> 00:20:44.000]  如果見識到 經歷到
[00:20:44.000 --> 00:20:50.000]  為什麼還是懼怕 灰心 失意 沮喪
[00:20:50.000 --> 00:20:54.000]  還是願讀
[00:20:56.000 --> 00:20:58.000]  每天糾纏在是非裡呢?
[00:20:58.000 --> 00:21:03.000]  這是值得我們問的
[00:21:03.000 --> 00:21:07.000]  我們講的是非還是神的話語呢?
[00:21:07.000 --> 00:21:11.000]  我記得有一次有個姐妹和我說起
[00:21:11.000 --> 00:21:15.000]  聽講道的回應
