
[00:00:00.000 --> 00:00:04.000]  各位感宣家庭姐妹 主女平安
[00:12:21.000 --> 00:12:23.000]  你轉過工 你明白的
[00:12:23.000 --> 00:12:26.000]  還有一些聯絡的 大概在工作上有需要
[00:12:26.000 --> 00:12:28.000]  又或者今天留一線
[00:12:28.000 --> 00:12:31.000]  他日還有生意可以談 還有合作的機會
[00:12:31.000 --> 00:12:35.000]  不過這些狀況如果進入到教會群體
[00:12:35.000 --> 00:12:38.000]  特別是在疫情裏面 我們會見少了
[00:12:38.000 --> 00:12:42.000]  你就會發覺有時候我們仍然是跌落這個社會
[00:12:42.000 --> 00:12:45.000]  教導我們以功利 得失 效益 好處
[00:12:45.000 --> 00:12:48.000]  去計算我們和別人的來往
[00:12:49.000 --> 00:12:53.000]  菲利門和歐尼西姆的關係 起初都是一種功利的關係
[00:12:53.000 --> 00:12:57.000]  用今天的說法 歐尼西姆是一個工具人
[00:12:57.000 --> 00:13:02.000]  為什麼呢 因為他的存在是幫菲利門去做事的奴隸
[00:13:02.000 --> 00:13:05.000]  幫他做不同的事務
[00:13:05.000 --> 00:13:07.000]  所以在十一節裏說
[00:13:07.000 --> 00:13:11.000]  保羅對菲利門說 他從前對你沒有什麼好處
[00:13:11.000 --> 00:13:14.000]  現在對你對我都有好處
[00:13:14.000 --> 00:13:16.000]  這個好處 這個致詞
[00:13:16.000 --> 00:13:20.000]  其實是用回耶穌在馬達芬講過
[00:13:20.000 --> 00:13:23.000]  五千 二千 一千的比喻裏面
[00:13:23.000 --> 00:13:26.000]  那個一千的 最後主人說他是沒用的僕人
[00:13:26.000 --> 00:13:28.000]  那個沒用的兩個字
[00:13:28.000 --> 00:13:32.000]  用就是好處或益處
[00:13:32.000 --> 00:13:34.000]  在原文是同一個字
[00:13:34.000 --> 00:13:37.000]  歐尼西姆對菲利門沒有好處
[00:13:37.000 --> 00:13:39.000]  因為他逃跑了
[00:13:39.000 --> 00:13:42.000]  不再在我身邊工作 為我做事
[00:13:42.000 --> 00:13:45.000]  所以對我來說是沒用 沒益處 沒好處
[00:13:45.000 --> 00:13:49.000]  打個比喻 今天在你公司裏面有一個超級不負責任的同事
[00:13:49.000 --> 00:13:51.000]  不盡責任 不做事
[00:13:51.000 --> 00:13:54.000]  你作為主管 你可以怎樣做
[00:13:54.000 --> 00:13:57.000]  見到他回來就是吃早餐
[00:13:57.000 --> 00:13:59.000]  很快就訂午餐
[00:13:59.000 --> 00:14:03.000]  然後就想喝下午茶 喝不喝珍珠奶茶
[00:14:03.000 --> 00:14:05.000]  然後等下班
[00:14:05.000 --> 00:14:08.000]  如果是這樣的話 你見到一個他都不是很productive
[00:14:08.000 --> 00:14:12.000]  很能夠為公司的好處著想的人的時候
[00:14:12.000 --> 00:14:14.000]  你會覺得你不想留他
[00:14:14.000 --> 00:14:18.000]  當然現在一個這樣的人 你都要留 因為不夠人
[00:14:18.000 --> 00:14:24.000]  但回想菲利門 歐尼西姆
[00:14:24.000 --> 00:14:29.000]  他這樣逃跑了 或者不再幫自己做事
[00:14:29.000 --> 00:14:31.000]  菲利門是真的很生氣
[00:14:31.000 --> 00:14:35.000]  當時的律例是可以抓到這個奴隸 處死他
[00:14:35.000 --> 00:14:38.000]  羅馬的法例可以這樣做
[00:14:38.000 --> 00:14:41.000]  但保羅這個時候竟然說 這些都是以前
[00:14:41.000 --> 00:14:43.000]  過去了 接著還說
[00:14:43.000 --> 00:14:47.000]  這個以前或者這個階段對你沒有用的歐尼西姆
[00:14:47.000 --> 00:14:49.000]  如今對你對我都有好處
[00:14:49.000 --> 00:14:53.000]  其實保羅在說什麼
[00:14:53.000 --> 00:14:55.000]  我們很熟悉這一節的經文
[00:14:55.000 --> 00:14:57.000]  提摩太后書
[00:14:57.000 --> 00:14:59.000]  人若自竭 脫離卑賤的事
[00:14:59.000 --> 00:15:04.000]  就必作貴重的器皿 成為聖潔 合乎主用
[00:15:04.000 --> 00:15:09.000]  你們見到的用字 這個就是好處的字
[00:15:09.000 --> 00:15:11.000]  同一個字詞
[00:15:11.000 --> 00:15:18.000]  歐尼西姆的用和今天我們一起成為聖潔 合乎主用的用是同一個字
[00:15:18.000 --> 00:15:20.000]  你想想你家裡的碗碟
[00:15:20.000 --> 00:15:23.000]  一隻碗 一隻碟 作為裝東西的器具
[00:15:23.000 --> 00:15:28.000]  如果可以用 基本上都是裝食物 或者裝湯
[00:15:28.000 --> 00:15:30.000]  最重要是什麼
[00:15:30.000 --> 00:15:33.000]  看它是金造 銀造 還是木造
[00:15:33.000 --> 00:15:35.000]  不是 我想無論怎樣用都好
[00:15:35.000 --> 00:15:38.000]  最重要是乾淨
[00:15:38.000 --> 00:15:43.000]  如果你在碗櫃裡拿碗出來 看到上面還有菜渣
[00:15:43.000 --> 00:15:45.000]  還搭著蟑螂腳
[00:15:45.000 --> 00:15:49.000]  就算相金給你幾顆閃轉 你都不會用來裝飯
[00:15:49.000 --> 00:15:52.000]  不合用
[00:15:52.000 --> 00:15:56.000]  一個器皿要給主人使用 不一定是新的
[00:15:56.000 --> 00:15:58.000]  不一定是漂亮的 不一定是名貴的
[00:15:58.000 --> 00:16:03.000]  但是這個器皿能夠給主使用 是要清清潔潔 乾乾淨淨
[00:16:03.000 --> 00:16:09.000]  洗好之後 抹乾了 放回碗櫃裡 隨時主人可以拿來用
[00:16:09.000 --> 00:16:15.000]  古羅華這個以前沒有好處 沒用的歐尼西姆現在變成怎樣
[00:16:15.000 --> 00:16:18.000]  十六節 一起讀
[00:16:18.000 --> 00:16:25.000]  不再是奴隸 而是高過奴隸 是親愛的弟兄
[00:16:25.000 --> 00:16:35.000]  對我固然是這樣 對你來說 不論按肉身或在主內的關係 更是這樣
[00:16:35.000 --> 00:16:41.000]  按剛才說的羅馬社會的制度 看目標功利得失效益好處的計算
[00:16:41.000 --> 00:16:46.000]  一個逃走的奴隸 沒用的 是有害的
[00:16:46.000 --> 00:16:52.000]  但是現在保羅180度的大反轉 告訴肥利門 歐尼西姆是對你對我都有好處
[00:16:52.000 --> 00:17:00.000]  不僅如此 他還將奴隸奴僕 一下提升到弟兄的地位
[00:17:00.000 --> 00:17:03.000]  保羅的思想當時非常超前
[00:17:03.000 --> 00:17:10.000]  甚至可以說是荒謬的 當時沒有人會這樣想的
[00:17:10.000 --> 00:17:14.000]  但經文講了這麼多好處和不好處 其實是在說什麼
[00:17:14.000 --> 00:17:18.000]  是提出在我們這個團契關係的群體 一個教會當中
[00:17:18.000 --> 00:17:26.000]  我們可以學的就是我們待人不求 這個世界講的好處
[00:17:26.000 --> 00:17:30.000]  各位主內的關係的確不是功利的計算
[00:17:30.000 --> 00:17:36.000]  早幾個星期 亞運 不知道你們有沒有機會了解
[00:17:36.000 --> 00:17:40.000]  香港這次很厲害 很多金牌 游水又厲害 劍擊又厲害
[00:17:40.000 --> 00:17:43.000]  很多很多項目都拿到很多獎牌
[00:17:43.000 --> 00:17:49.000]  再早十多年的時候 香港隊參加亞運比較突出的項目
[00:17:49.000 --> 00:17:55.000]  只有兩三項 其中一項就是單車 你都知道我們單車隊很厲害
[00:17:55.000 --> 00:18:00.000]  在2006年的亞運 香港單車隊拿到六面的金牌 非常厲害
[00:18:00.000 --> 00:18:06.000]  不過當時拿到金牌的人 你會想起哪些人物呢
[00:18:06.000 --> 00:18:12.000]  可能你會想起黃金寶 這個名字我們基本上香港人都認識
[00:18:12.000 --> 00:18:20.000]  但在那一年 亞運不是黃金寶拿到金牌 而是他的師弟張勁偉
[00:18:20.000 --> 00:18:24.000]  在比賽之前 其實港隊的教練已經計劃好了
[00:18:24.000 --> 00:18:28.000]  接下來的個人賽是以黃金寶為搶分的主力
[00:18:28.000 --> 00:18:34.000]  他的師弟張勁偉 這個21歲的年輕人就是做副手
[00:18:34.000 --> 00:18:39.000]  負責幫師兄在車隊前面開路擋駕
[00:18:39.000 --> 00:18:44.000]  你知道單車要贏就要破風 如果有人在前面幫你破風
[00:18:44.000 --> 00:18:48.000]  後面的人就踩得輕鬆一點 以至到時他要為搶分的時候
[00:18:48.000 --> 00:18:50.000]  他的力量可以爆發出來
[00:18:50.000 --> 00:18:54.000]  不過在比賽過程當中一定有很多變數
[00:18:54.000 --> 00:19:00.000]  令到阿寶由最初帶開的 這一組合帶開的
[00:19:00.000 --> 00:19:04.000]  去到中段開始阿寶發覺自己虛耗過量 後勁不計
[00:19:04.000 --> 00:19:10.000]  這個時候他馬上改變想法 他示意自己的師弟張勁偉
[00:19:10.000 --> 00:19:14.000]  他爬到他前面 跟他說 我跟你換
[00:19:14.000 --> 00:19:20.000]  你做主力 自己就運用經驗速度去牽制其他有威脅的對手
[00:19:20.000 --> 00:19:23.000]  去協助這個師弟衝前
[00:19:23.000 --> 00:19:29.000]  最終這個張勁偉在衝前之前 壓倒對手奪得金牌
[00:19:29.000 --> 00:19:32.000]  原本身為人人都期待他拿金牌的主將
[00:19:32.000 --> 00:19:36.000]  亦都是他應該去負責搶分拿牌的阿寶
[00:19:36.000 --> 00:19:41.000]  竟然放棄了原本應該是他的獎牌
[00:19:41.000 --> 00:19:46.000]  他以身擋敵 造就師弟一舉擲金
[00:19:46.000 --> 00:19:48.000]  後來有人訪問阿寶
[00:19:48.000 --> 00:19:54.000]  你這樣做很可惜 大家都期望你的實力應該是拿金牌的
[00:19:54.000 --> 00:19:59.000]  阿寶毫不介意地說 以往都是眾師弟為我開路特惠
[00:19:59.000 --> 00:20:02.000]  將機會給我 成就我拿獎牌
[00:20:02.000 --> 00:20:06.000]  今次我只是去協助自己的師弟上前
[00:20:06.000 --> 00:20:09.000]  證明他們都有奪金的實力
[00:20:09.000 --> 00:20:15.000]  而且香港單車隊不只是只有我黃金寶
[00:20:15.000 --> 00:20:20.000]  人家贏 等於自己贏
[00:20:20.000 --> 00:20:23.000]  這是一個團隊的勝利
[00:20:23.000 --> 00:20:27.000]  因為這不一定只是計算自己個人得失功利好處
[00:20:27.000 --> 00:20:29.000]  本來都是這樣想
[00:20:29.000 --> 00:20:32.000]  而且經文更加說現在的團隊是誰是主人
[00:20:32.000 --> 00:20:34.000]  誰是僕人
[00:20:34.000 --> 00:20:38.000]  肥理門以往你是主人 歐連西武是僕人
[00:20:38.000 --> 00:20:40.000]  但是在十六節的結尾說
[00:20:40.000 --> 00:20:44.000]  我們都只是在主內的關係
[00:20:44.000 --> 00:20:48.000]  恩爵信同一位主
[00:20:48.000 --> 00:20:53.000]  大家是親愛的弟兄姊妹
[00:20:53.000 --> 00:20:56.000]  所以待人不求自己的好處
