
[00:00:00.000 --> 00:00:05.000]  各位靜姐妹平安
[00:01:30.000 --> 00:01:32.000]  真的聽多些都不要緊
[00:01:32.000 --> 00:01:34.000]  譬如你對人好
[00:01:34.000 --> 00:01:36.000]  人對你好
[00:01:36.000 --> 00:01:38.000]  耶穌說
[00:01:38.000 --> 00:01:40.000]  你賜我們平安
[00:01:40.000 --> 00:01:42.000]  這些很合聽
[00:01:42.000 --> 00:01:44.000]  但是大家有沒有想過
[00:01:44.000 --> 00:01:46.000]  耶穌有些說
[00:01:46.000 --> 00:01:48.000]  你聽起來
[00:01:48.000 --> 00:01:50.000]  你覺得有點不滿意
[00:01:50.000 --> 00:01:52.000]  你覺得做不到的
[00:01:52.000 --> 00:01:54.000]  你會覺得
[00:01:54.000 --> 00:01:56.000]  理想來的
[00:01:56.000 --> 00:01:58.000]  不現實的
[00:01:58.000 --> 00:02:00.000]  例如這一段
[00:02:00.000 --> 00:02:02.000]  耶穌在路加福音第六章
[00:02:02.000 --> 00:02:04.000]  32-35節
[00:02:04.000 --> 00:02:06.000]  有一段這樣的說話
[00:02:06.000 --> 00:02:08.000]  你讀過沒有
[00:02:08.000 --> 00:02:10.000]  我們重溫一下這段的聖經
[00:02:10.000 --> 00:02:12.000]  我們請弟兄讀弟兄那些
[00:02:12.000 --> 00:02:14.000]  講完即是我
[00:02:14.000 --> 00:02:16.000]  就讀紅色那些
[00:02:16.000 --> 00:02:18.000]  姐妹就讀紫色那些
[00:02:18.000 --> 00:02:20.000]  我們合作讀好這段
[00:02:20.000 --> 00:02:22.000]  很工整的耶穌的教導
[00:02:22.000 --> 00:02:24.000]  弟兄開始
[00:02:24.000 --> 00:02:26.000]  (你若只愛愛你不必)
[00:02:26.000 --> 00:02:28.000]  有什麼可感謝的呢?
[00:02:28.000 --> 00:02:30.000]  (有是罪人 假愛罵 愛他悶的人)
[00:02:30.000 --> 00:02:32.000]  (你若善待 那善待你悶的人)
[00:02:32.000 --> 00:02:34.000]  有什麼可感謝的呢?
[00:02:34.000 --> 00:02:36.000]  (有是罪人 那善者入座)
[00:02:36.000 --> 00:02:38.000]  (你若借給人 希望從他收回)
[00:02:38.000 --> 00:02:40.000]  有什麼可感謝的呢?
[00:02:40.000 --> 00:02:42.000]  (有是罪人 那善者入座)
[00:02:42.000 --> 00:02:44.000]  (你若借給人 希望從他收回)
[00:02:44.000 --> 00:02:46.000]  有什麼可感謝的呢?
[00:02:46.000 --> 00:02:48.000]  (有是罪人 那善者入座)
[00:02:48.000 --> 00:02:50.000]  (你若借給人 希望從他收回)
[00:02:50.000 --> 00:02:52.000]  你們倒要愛仇敵
[00:02:52.000 --> 00:02:54.000]  要善待他們
[00:02:54.000 --> 00:02:56.000]  基督教講愛
[00:02:56.000 --> 00:02:58.000]  我想大家不會陌生
[00:02:58.000 --> 00:03:00.000]  愛到什麼級數呢?
[00:03:00.000 --> 00:03:02.000]  愛自己喜愛的人
[00:03:02.000 --> 00:03:04.000]  我現在最愛當然是我兩個孫子
[00:03:04.000 --> 00:03:06.000]  我女兒已經差了一點
[00:03:06.000 --> 00:03:08.000]  愛自己喜歡
[00:03:08.000 --> 00:03:10.000]  同聲同氣
[00:03:10.000 --> 00:03:12.000]  愛自己喜愛的人
[00:03:12.000 --> 00:03:14.000]  愛自己喜愛的人
[00:03:14.000 --> 00:03:16.000]  愛自己喜愛的人
[00:03:16.000 --> 00:03:18.000]  愛自己喜歡
[00:03:18.000 --> 00:03:20.000]  同聲同氣的人
[00:03:20.000 --> 00:03:22.000]  一齊喜歡唱歌的人
[00:03:22.000 --> 00:03:24.000]  一齊喜歡
[00:03:24.000 --> 00:03:26.000]  同一個興趣的人
[00:03:26.000 --> 00:03:28.000]  性格相近的人
[00:03:28.000 --> 00:03:30.000]  暗key的人
[00:03:30.000 --> 00:03:32.000]  血緣相親的人
[00:03:32.000 --> 00:03:34.000]  我都認識有句說話叫
[00:03:34.000 --> 00:03:36.000]  什麼有別話?
[00:03:36.000 --> 00:03:38.000]  親疏有別的嘛
[00:03:38.000 --> 00:03:40.000]  教會的頂姊妹
[00:03:40.000 --> 00:03:42.000]  都愛的
[00:03:42.000 --> 00:03:44.000]  不過耶穌在這裡
[00:03:44.000 --> 00:03:46.000]  正在講一個饒恕的問題
[00:03:46.000 --> 00:03:48.000]  她說你們的愛
[00:03:48.000 --> 00:03:50.000]  要去到一個能人所不能
[00:03:50.000 --> 00:03:52.000]  基本上不是人做到的東西
[00:03:52.000 --> 00:03:54.000]  叫做
[00:03:54.000 --> 00:03:56.000]  愛你的仇敵
[00:03:56.000 --> 00:03:58.000]  要善待他們
[00:03:58.000 --> 00:04:00.000]  你讀這段經文的時候
[00:04:00.000 --> 00:04:02.000]  你會覺得理想
[00:04:02.000 --> 00:04:04.000]  做不到的
[00:04:04.000 --> 00:04:06.000]  不過向著這個目標
[00:04:06.000 --> 00:04:08.000]  所以如果我做不到
[00:04:08.000 --> 00:04:10.000]  你千萬不要拿這段經文來量度我
[00:04:10.000 --> 00:04:12.000]  因為我是一個有血有肉的人
[00:04:12.000 --> 00:04:14.000]  怎麼能夠做到
[00:04:14.000 --> 00:04:16.000]  愛仇敵
[00:04:16.000 --> 00:04:18.000]  愛那些不可愛的人
[00:04:18.000 --> 00:04:20.000]  善待那些不可愛的人
[00:04:20.000 --> 00:04:22.000]  剛才主席帶領我們讀的這段經文
[00:04:22.000 --> 00:04:24.000]  有一個主角
[00:04:24.000 --> 00:04:26.000]  他叫做阿拿尼亞
[00:04:26.000 --> 00:04:28.000]  主政政就是要
[00:04:28.000 --> 00:04:30.000]  呼召阿拿尼亞
[00:04:30.000 --> 00:04:32.000]  去幫一個
[00:04:32.000 --> 00:04:34.000]  絕不可愛的數落
[00:04:34.000 --> 00:04:36.000]  主政政就是要
[00:04:36.000 --> 00:04:38.000]  呼召阿拿尼亞
[00:04:38.000 --> 00:04:40.000]  去幫一個絕不可愛的數落
[00:04:40.000 --> 00:04:42.000]  要去善待他
[00:04:42.000 --> 00:04:44.000]  究竟
[00:04:44.000 --> 00:04:46.000]  阿拿尼亞
[00:04:46.000 --> 00:04:48.000]  又怎樣去回應
[00:04:48.000 --> 00:04:50.000]  耶穌這個吩咐
[00:04:50.000 --> 00:04:52.000]  如果你有留意
[00:04:52.000 --> 00:04:54.000]  剛才讀這段經文
[00:04:54.000 --> 00:04:56.000]  是一段很公整的
[00:04:56.000 --> 00:04:58.000]  故事
[00:04:58.000 --> 00:05:00.000]  起成轉
[00:05:00.000 --> 00:05:02.000]  合是齊的
[00:05:02.000 --> 00:05:04.000]  開始的時候
[00:05:04.000 --> 00:05:06.000]  這位大馬士革
[00:05:06.000 --> 00:05:08.000]  的門徒
[00:05:08.000 --> 00:05:10.000]  阿拿尼亞
[00:05:10.000 --> 00:05:12.000]  有些聖經研究學者
[00:05:12.000 --> 00:05:14.000]  認為他應該是當時這個
[00:05:14.000 --> 00:05:16.000]  在大馬士革的
[00:05:16.000 --> 00:05:18.000]  一班猶太銳為主的
[00:05:18.000 --> 00:05:20.000]  耶穌基督的門徒
[00:05:20.000 --> 00:05:22.000]  的領袖
[00:05:22.000 --> 00:05:24.000]  為什麼呢
[00:05:24.000 --> 00:05:26.000]  都值得我們接受這個
[00:05:26.000 --> 00:05:28.000]  的推斷
[00:05:28.000 --> 00:05:30.000]  因為他和主的關係是非常密切的
[00:05:30.000 --> 00:05:32.000]  他可以
[00:05:32.000 --> 00:05:34.000]  在意象中和主對話
[00:05:34.000 --> 00:05:36.000]  主就
[00:05:36.000 --> 00:05:38.000]  叫他
[00:05:38.000 --> 00:05:40.000]  去幫一個叫做
[00:05:40.000 --> 00:05:42.000]  數落的人
[00:05:42.000 --> 00:05:44.000]  為他來去
[00:05:44.000 --> 00:05:46.000]  按守
[00:05:46.000 --> 00:05:48.000]  大家覺得
[00:05:48.000 --> 00:05:50.000]  耶穌這個命令這個任務
[00:05:50.000 --> 00:05:52.000]  有什麼難度呢
[00:05:52.000 --> 00:05:54.000]  有沒有難度
[00:05:54.000 --> 00:05:56.000]  沒有啊
[00:05:56.000 --> 00:05:58.000]  為什麼會有難度
[00:05:58.000 --> 00:06:00.000]  你是耶穌的門徒
[00:06:00.000 --> 00:06:02.000]  是教會的領袖
[00:06:02.000 --> 00:06:04.000]  耶穌說你去那裡找一個人幫他
[00:06:04.000 --> 00:06:06.000]  如果今天有一位新朋友
[00:06:06.000 --> 00:06:08.000]  來了來了幾次聚會
[00:06:08.000 --> 00:06:10.000]  是一位男士
[00:06:10.000 --> 00:06:12.000]  和阿富城差不多背景的
[00:06:12.000 --> 00:06:14.000]  那祖師就說
[00:06:14.000 --> 00:06:16.000]  有個新朋友來了
[00:06:16.000 --> 00:06:18.000]  和你差不多背景你可不可以代表
[00:06:18.000 --> 00:06:20.000]  教會去和他聊聊天
[00:06:20.000 --> 00:06:22.000]  好像他決了志
[00:06:22.000 --> 00:06:24.000]  你可不可以和他做初信栽培
[00:06:24.000 --> 00:06:26.000]  那我會不會托
[00:06:26.000 --> 00:06:28.000]  祖師手肘看來都不會
[00:06:28.000 --> 00:06:30.000]  雖然我都會覺得
[00:06:30.000 --> 00:06:32.000]  早半個小時回來
[00:06:32.000 --> 00:06:34.000]  或者遲半個小時走
[00:06:34.000 --> 00:06:36.000]  要和他做初信栽培
[00:06:36.000 --> 00:06:38.000]  我都要付一些代價
[00:06:38.000 --> 00:06:40.000]  不過沒什麼難度
[00:06:40.000 --> 00:06:42.000]  應該的
[00:06:42.000 --> 00:06:46.000]  阿拉利亞對於主
[00:06:46.000 --> 00:06:48.000]  這個的吩咐
[00:06:48.000 --> 00:06:50.000]  確實
[00:06:50.000 --> 00:06:52.000]  有一個這樣的回應
[00:06:52.000 --> 00:06:54.000]  我們一起讀引號裡面的字
[00:06:54.000 --> 00:06:56.000]  開始
[00:06:56.000 --> 00:06:58.000]  主啊,我聽見許多人
[00:06:58.000 --> 00:07:00.000]  講到這個人
[00:07:00.000 --> 00:07:02.000]  這樣在耶路撒冷
[00:07:02.000 --> 00:07:04.000]  多多輔代你的聖徒
[00:07:04.000 --> 00:07:06.000]  並且他在這裏
[00:07:06.000 --> 00:07:08.000]  有從祭司長得來的
[00:07:08.000 --> 00:07:10.000]  權兵
[00:07:10.000 --> 00:07:12.000]  要捆綁一切求告
[00:07:12.000 --> 00:07:14.000]  你命的人
[00:07:14.000 --> 00:07:16.000]  對阿拉利亞來說
[00:07:16.000 --> 00:07:18.000]  在當時
[00:07:18.000 --> 00:07:20.000]  他的認知
[00:07:20.000 --> 00:07:22.000]  蘇羅是哪一位
[00:07:22.000 --> 00:07:24.000]  蘇羅是殺星
[00:07:24.000 --> 00:07:26.000]  蘇羅
[00:07:26.000 --> 00:07:28.000]  已經臭名遠播
[00:07:28.000 --> 00:07:30.000]  因為他
[00:07:30.000 --> 00:07:32.000]  已經在耶路撒冷
[00:07:32.000 --> 00:07:34.000]  作為猶太教的狂熱分子
[00:07:34.000 --> 00:07:36.000]  他得到
[00:07:36.000 --> 00:07:38.000]  祭司長的仇意
[00:07:38.000 --> 00:07:40.000]  可以任意捉拿
[00:07:40.000 --> 00:07:42.000]  殘害基督徒
[00:07:42.000 --> 00:07:44.000]  這個消息
[00:07:44.000 --> 00:07:46.000]  我們在大馬士革的信徒
[00:07:46.000 --> 00:07:48.000]  大家都知道
[00:07:48.000 --> 00:07:50.000]  也聽到有一個情報
[00:07:50.000 --> 00:07:52.000]  這個蘇羅正是
[00:07:52.000 --> 00:07:54.000]  正在來大馬士革
[00:07:54.000 --> 00:07:56.000]  捉拿在大馬士革
[00:07:56.000 --> 00:07:58.000]  的猶太裔的基督徒
[00:07:58.000 --> 00:08:00.000]  因為祭司長的權兵
[00:08:00.000 --> 00:08:02.000]  即是這個拘捕令
[00:08:02.000 --> 00:08:04.000]  是對猶太人才有效
[00:08:04.000 --> 00:08:06.000]  然後捉到他們
[00:08:06.000 --> 00:08:08.000]  之後就戒他
[00:08:08.000 --> 00:08:10.000]  回到耶路撒冷的宗教法庭
[00:08:10.000 --> 00:08:12.000]  接受一個審訊
[00:08:12.000 --> 00:08:14.000]  你要信耶穌
[00:08:14.000 --> 00:08:16.000]  就虐待你
[00:08:16.000 --> 00:08:18.000]  你要信耶穌就殺你
[00:08:18.000 --> 00:08:20.000]  所以對當時的阿拉利亞來說
[00:08:20.000 --> 00:08:22.000]  蘇羅是殺星
[00:08:22.000 --> 00:08:24.000]  可不可愛
[00:08:24.000 --> 00:08:26.000]  不可愛
[00:08:26.000 --> 00:08:28.000]  耶穌就叫我去找他
[00:08:28.000 --> 00:08:30.000]  那不就是宋陽嗎
[00:08:30.000 --> 00:08:34.000]  想不想得明白這件事
[00:08:34.000 --> 00:08:36.000]  宋陽入虎口
[00:08:36.000 --> 00:08:38.000]  耶穌為什麼會叫我去宋陽入虎口
[00:08:38.000 --> 00:08:40.000]  所以
[00:08:40.000 --> 00:08:42.000]  阿拉利亞這個回覆
[00:08:42.000 --> 00:08:44.000]  對主的差派
[00:08:44.000 --> 00:08:46.000]  作出了一個很大的疑問
[00:08:46.000 --> 00:08:48.000]  他其實是質詢主
[00:08:48.000 --> 00:08:50.000]  你為什麼叫我去找這個人
[00:08:50.000 --> 00:08:52.000]  這個人已經是
[00:08:52.000 --> 00:08:54.000]  罪惡超章了
[00:08:54.000 --> 00:08:56.000]  可能我們讀聖經的人
[00:08:56.000 --> 00:08:58.000]  就會想
[00:08:58.000 --> 00:09:00.000]  會不會阿拉利亞收錯情報
[00:09:00.000 --> 00:09:02.000]  蘇羅不是那麼壞
[00:09:02.000 --> 00:09:04.000]  不是
[00:09:04.000 --> 00:09:06.000]  在路加寫
[00:09:06.000 --> 00:09:08.000]  《史圖行傳》到後期
[00:09:08.000 --> 00:09:10.000]  第26章
[00:09:10.000 --> 00:09:12.000]  當然我們大家都知道後來
[00:09:12.000 --> 00:09:14.000]  蘇羅變成了史圖保羅
[00:09:14.000 --> 00:09:16.000]  史圖保羅
[00:09:16.000 --> 00:09:18.000]  在面對他
[00:09:18.000 --> 00:09:20.000]  自己曾經
[00:09:20.000 --> 00:09:22.000]  同夥的陣營的人
[00:09:22.000 --> 00:09:24.000]  對他的追逼的時候
[00:09:24.000 --> 00:09:26.000]  他曾經面對
[00:09:26.000 --> 00:09:28.000]  群情洶湧的一班
[00:09:28.000 --> 00:09:30.000]  猶太的狂熱分子
[00:09:30.000 --> 00:09:32.000]  他曾經做過一段
[00:09:32.000 --> 00:09:34.000]  這樣的自白
[00:09:34.000 --> 00:09:36.000]  他說我從前是怎樣的
[00:09:36.000 --> 00:09:38.000]  我從前是竭力反對拿撒拉人耶穌的名字
[00:09:38.000 --> 00:09:40.000]  我在耶路撒冷都是這樣做過
[00:09:40.000 --> 00:09:42.000]  我不單止從祭司長那裡
[00:09:42.000 --> 00:09:44.000]  拿到權兵
[00:09:44.000 --> 00:09:46.000]  將很多的聖徒收在監裡
[00:09:46.000 --> 00:09:48.000]  而且他們被殺
[00:09:48.000 --> 00:09:50.000]  我也表示贊成
[00:09:50.000 --> 00:09:52.000]  簡單來說
[00:09:52.000 --> 00:09:54.000]  不是他下刀都好
[00:09:54.000 --> 00:09:56.000]  他有沒有份決定
[00:09:56.000 --> 00:09:58.000]  有
[00:09:58.000 --> 00:10:00.000]  就是鄒牧師要信耶穌
[00:10:00.000 --> 00:10:02.000]  殺了他好不好
[00:10:02.000 --> 00:10:04.000]  從這個角度去講
[00:10:04.000 --> 00:10:06.000]  當時的蘇羅
[00:10:06.000 --> 00:10:08.000]  自己去紙白的時候
[00:10:08.000 --> 00:10:10.000]  他未歸主之前
[00:10:10.000 --> 00:10:12.000]  他是滿手基督徒鮮血
[00:10:12.000 --> 00:10:14.000]  他在各會堂
[00:10:14.000 --> 00:10:16.000]  我屢次用刑強逼他們
[00:10:16.000 --> 00:10:18.000]  說褻族的話
[00:10:18.000 --> 00:10:20.000]  如果這個要信耶穌的
[00:10:20.000 --> 00:10:22.000]  就盡情的羞辱他
[00:10:22.000 --> 00:10:24.000]  虐待他
[00:10:24.000 --> 00:10:26.000]  我很憎恨他們
[00:10:26.000 --> 00:10:28.000]  很厭惡他們
[00:10:28.000 --> 00:10:30.000]  追逼他們直到外邦的成真
[00:10:30.000 --> 00:10:32.000]  這個外邦的成真
[00:10:32.000 --> 00:10:34.000]  應該就是指導在第九章講到的
[00:10:34.000 --> 00:10:36.000]  去大馬士革捉拿
[00:10:36.000 --> 00:10:38.000]  基督徒的這段故事
[00:10:38.000 --> 00:10:40.000]  大家留意到
[00:10:40.000 --> 00:10:42.000]  路加記載這一段
[00:10:42.000 --> 00:10:44.000]  張力就很明顯
[00:10:44.000 --> 00:10:46.000]  耶穌叫他的門徒去幫人
[00:10:46.000 --> 00:10:48.000]  順理成章
[00:10:48.000 --> 00:10:50.000]  但是這個
[00:10:50.000 --> 00:10:52.000]  阿拉利亞就說
[00:10:52.000 --> 00:10:54.000]  怎麼幫這個人
[00:10:54.000 --> 00:10:56.000]  這個人幫不下去
[00:10:56.000 --> 00:10:58.000]  我去到是自頭羅網的
[00:10:58.000 --> 00:11:00.000]  簡單來說
[00:11:00.000 --> 00:11:02.000]  就是死硬的
[00:11:02.000 --> 00:11:04.000]  怎麼去
[00:11:04.000 --> 00:11:06.000]  幫不過
[00:11:06.000 --> 00:11:08.000]  我們同不同情阿拉利亞
[00:11:08.000 --> 00:11:10.000]  為什麼阿拉利亞
[00:11:10.000 --> 00:11:12.000]  對幫蘇羅
[00:11:12.000 --> 00:11:14.000]  有很大的猶豫
[00:11:14.000 --> 00:11:16.000]  因為蘇羅絕不可愛
[00:11:16.000 --> 00:11:18.000]  不單止不可愛
[00:11:18.000 --> 00:11:20.000]  不是性格不同
[00:11:20.000 --> 00:11:22.000]  不是樣貌可憎
[00:11:22.000 --> 00:11:24.000]  是這個英文字
[00:11:24.000 --> 00:11:26.000]  這個是什麼英文字
[00:11:26.000 --> 00:11:28.000]  敵人
[00:11:28.000 --> 00:11:30.000]  什麼敵法
[00:11:30.000 --> 00:11:32.000]  不是普通的敵人
[00:11:32.000 --> 00:11:34.000]  還是死敵
[00:11:34.000 --> 00:11:36.000]  什麼叫死敵
[00:11:36.000 --> 00:11:38.000]  不是他死就是我死
[00:11:38.000 --> 00:11:40.000]  去到這樣的張力下
[00:11:40.000 --> 00:11:42.000]  這個人的家
[00:11:42.000 --> 00:11:44.000]  去幫這個
[00:11:44.000 --> 00:11:46.000]  要來捉我和我班弟兄姊妹的
[00:11:46.000 --> 00:11:48.000]  蘇羅
[00:11:48.000 --> 00:11:52.000]  好
[00:11:52.000 --> 00:11:54.000]  我們疑似創作
[00:11:54.000 --> 00:11:56.000]  我現在就是阿拉利亞
[00:11:56.000 --> 00:11:58.000]  我正是跌在這個兩難
[00:11:58.000 --> 00:12:00.000]  不明白的情況
[00:12:00.000 --> 00:12:02.000]  剛剛今天就大馬士革的
[00:12:02.000 --> 00:12:04.000]  主日崇拜了
[00:12:04.000 --> 00:12:06.000]  我就帶著這個疑問
[00:12:06.000 --> 00:12:08.000]  來到大家的當中
[00:12:08.000 --> 00:12:10.000]  我就想問一下鼎姊妹
[00:12:10.000 --> 00:12:12.000]  你們全部現在扮演
[00:12:12.000 --> 00:12:14.000]  是大馬士革的信徒
[00:12:14.000 --> 00:12:16.000]  我就問大家
[00:12:16.000 --> 00:12:18.000]  我有一個這樣的情況
[00:12:18.000 --> 00:12:20.000]  哪位鼎姊妹贊成我
[00:12:20.000 --> 00:12:22.000]  阿拉利亞去幫蘇羅的
[00:12:22.000 --> 00:12:24.000]  有沒有
[00:12:24.000 --> 00:12:26.000]  舉手
[00:12:26.000 --> 00:12:28.000]  沒有嗎
[00:12:28.000 --> 00:12:30.000]  有
[00:12:30.000 --> 00:12:32.000]  有人贊成我去的
[00:12:32.000 --> 00:12:34.000]  贊成我去的那些
[00:12:34.000 --> 00:12:36.000]  看來我都是和你是敵人
[00:12:36.000 --> 00:12:38.000]  你贊成我去
[00:12:38.000 --> 00:12:40.000]  不就是等我去死
[00:12:40.000 --> 00:12:42.000]  你可能會說
[00:12:42.000 --> 00:12:44.000]  不是吧,夫人
[00:12:44.000 --> 00:12:46.000]  因為主吩咐你去
[00:12:46.000 --> 00:12:48.000]  你講得很響
[00:12:48.000 --> 00:12:50.000]  主不吩咐你去
[00:12:50.000 --> 00:12:52.000]  你贊成我去
[00:12:52.000 --> 00:12:54.000]  你都知道
[00:12:54.000 --> 00:12:56.000]  在當時大家的認知裏面
[00:12:56.000 --> 00:12:58.000]  我去
[00:12:58.000 --> 00:13:00.000]  是自己去送死
[00:13:00.000 --> 00:13:02.000]  為甚麼你還贊成我去
[00:13:02.000 --> 00:13:04.000]  沒辦法
[00:13:04.000 --> 00:13:06.000]  你又沒有叫我
[00:13:06.000 --> 00:13:08.000]  有沒有人說
[00:13:08.000 --> 00:13:10.000]  反對我去的
[00:13:10.000 --> 00:13:12.000]  有沒有人反對我去的
[00:13:12.000 --> 00:13:14.000]  只有一個
[00:13:14.000 --> 00:13:16.000]  你都夠大膽
[00:13:16.000 --> 00:13:18.000]  我明明是主吩咐叫我去的
[00:13:18.000 --> 00:13:20.000]  你都叫我不要做
[00:13:20.000 --> 00:13:22.000]  大家明明跌在一個
[00:13:22.000 --> 00:13:24.000]  去又死
[00:13:24.000 --> 00:13:26.000]  你都會說下一句
[00:13:26.000 --> 00:13:28.000]  再來一次,去又死
[00:13:28.000 --> 00:13:30.000]  那怎樣
[00:13:32.000 --> 00:13:34.000]  死就死,有些人叫我去死就死
[00:13:34.000 --> 00:13:36.000]  去吧
[00:13:36.000 --> 00:13:38.000]  不過
[00:13:38.000 --> 00:13:40.000]  阿拉利亞這個疑問
[00:13:40.000 --> 00:13:42.000]  這個兩難
[00:13:42.000 --> 00:13:44.000]  你留意這段經文
[00:13:44.000 --> 00:13:46.000]  在轉那個位
[00:13:46.000 --> 00:13:48.000]  主就很明白
[00:13:48.000 --> 00:13:50.000]  所以主給了答案
[00:13:50.000 --> 00:13:52.000]  主對阿拉利亞說
[00:13:52.000 --> 00:13:54.000]  你只管去
[00:13:54.000 --> 00:13:56.000]  它是我所選的器皿
[00:13:56.000 --> 00:13:58.000]  要在外邦人和君王並以色列人面前
[00:13:58.000 --> 00:14:00.000]  宣揚我的名
[00:14:00.000 --> 00:14:02.000]  我亦都會指示他
[00:14:02.000 --> 00:14:04.000]  為我的名必須受
[00:14:04.000 --> 00:14:06.000]  很多的苦難
[00:14:06.000 --> 00:14:08.000]  大家留意你今日
[00:14:08.000 --> 00:14:10.000]  你和我今日都知道後來的數羅
[00:14:10.000 --> 00:14:12.000]  真是這樣的
[00:14:12.000 --> 00:14:14.000]  後來的數羅
[00:14:14.000 --> 00:14:16.000]  真是這樣的,記不記得我第一次
[00:14:16.000 --> 00:14:18.000]  講到12月最後的主人
[00:14:18.000 --> 00:14:20.000]  就是講沒有違背那從天上
[00:14:20.000 --> 00:14:22.000]  來的意象,他正是在阿基帕王
[00:14:22.000 --> 00:14:24.000]  面前受審
[00:14:24.000 --> 00:14:26.000]  正是一路傳福音
[00:14:26.000 --> 00:14:28.000]  一路被猶太的狂乏
[00:14:28.000 --> 00:14:30.000]  狂熱分子追逼
[00:14:30.000 --> 00:14:32.000]  數羅曾經
[00:14:32.000 --> 00:14:34.000]  後來的保羅曾經描述過
[00:14:34.000 --> 00:14:36.000]  他遇過的各種
[00:14:36.000 --> 00:14:38.000]  患難
[00:14:38.000 --> 00:14:40.000]  他開列過他受苦的清單
[00:14:40.000 --> 00:14:42.000]  我們大家都知道
[00:14:42.000 --> 00:14:44.000]  不過你設身處地
[00:14:44.000 --> 00:14:46.000]  如果你是當時的阿拉利亞
[00:14:46.000 --> 00:14:48.000]  你知不知道?不知道
[00:14:48.000 --> 00:14:50.000]  那你說不是?那耶穌就跟你說了
[00:14:50.000 --> 00:14:52.000]  他未來是這樣
[00:14:52.000 --> 00:14:54.000]  你的理性
[00:14:54.000 --> 00:14:56.000]  接不接受到?今日這個是
[00:14:56.000 --> 00:14:58.000]  滿手基督徒鮮血的人
[00:14:58.000 --> 00:15:00.000]  他日會為了耶穌基督
[00:15:00.000 --> 00:15:02.000]  被人迫害?
[00:15:02.000 --> 00:15:04.000]  你會不會理性接受到
[00:15:04.000 --> 00:15:06.000]  這個今日是極端反對耶穌的人
[00:15:06.000 --> 00:15:08.000]  他日會傳揚耶穌的名字?
[00:15:08.000 --> 00:15:10.000]  他日會傳揚耶穌的名字?
[00:15:10.000 --> 00:15:12.000]  我講了個答案給你聽
