
[00:00:00.000 --> 00:00:02.480]  謝主有機會在這裏和大家分享
[00:06:17.240 --> 00:06:19.240]  這段經文
[00:06:19.240 --> 00:06:21.240]  大家可能背過
[00:06:21.240 --> 00:06:23.240]  大家去看一看
[00:06:23.240 --> 00:06:25.240]  裏面有多少次提到驕傲呢?
[00:06:25.240 --> 00:06:27.240]  你要專心仰賴耶和華
[00:06:27.240 --> 00:06:29.240]  不可以靠自己的聰明
[00:06:29.240 --> 00:06:31.240]  在你一切所行的路上
[00:06:31.240 --> 00:06:33.240]  都要認定他
[00:06:33.240 --> 00:06:35.240]  他必使你的道路
[00:06:35.240 --> 00:06:37.240]  平直
[00:06:37.240 --> 00:06:39.240]  不要自以為有智慧
[00:06:39.240 --> 00:06:41.240]  要敬畏耶和華
[00:06:41.240 --> 00:06:43.240]  遠離惡事
[00:06:43.240 --> 00:06:45.240]  這便醫治你的肉身
[00:06:45.240 --> 00:06:47.240]  肉體
[00:06:47.240 --> 00:06:49.240]  滋潤你的白骨
[00:06:49.240 --> 00:06:51.240]  現在一個字關於驕傲謙卑
[00:06:51.240 --> 00:06:53.240]  都沒有
[00:06:53.240 --> 00:06:55.240]  好像與主題不太相關
[00:06:55.240 --> 00:06:57.240]  我又覺得
[00:06:57.240 --> 00:06:59.240]  他好像提醒我們
[00:06:59.240 --> 00:07:01.240]  不要驕傲
[00:07:01.240 --> 00:07:03.240]  不要裝聰明
[00:07:03.240 --> 00:07:05.240]  以為自己聰明
[00:07:05.240 --> 00:07:07.240]  你走的路是怎樣呢?
[00:07:07.240 --> 00:07:09.240]  要認住看著哪條路
[00:07:09.240 --> 00:07:11.240]  是神帶領你的
[00:07:11.240 --> 00:07:13.240]  不要靠自己的智慧
[00:07:13.240 --> 00:07:15.240]  但要做一件事
[00:07:15.240 --> 00:07:17.240]  要敬畏神
[00:07:17.240 --> 00:07:19.240]  敬畏神
[00:07:19.240 --> 00:07:21.240]  祂就保守我們
[00:07:21.240 --> 00:07:23.240]  這是我選擇這段經文的目的
[00:07:23.240 --> 00:07:25.240]  祂好像一個字都沒有說驕傲
[00:07:25.240 --> 00:07:27.240]  祂好像一個字都沒有說驕傲
[00:07:27.240 --> 00:07:29.240]  就是提醒了我們
[00:07:29.240 --> 00:07:31.240]  要謙卑敬拜神
[00:07:31.240 --> 00:07:33.240]  要謙卑敬拜神
[00:07:33.240 --> 00:07:35.240]  我們謙卑敬拜神
[00:07:35.240 --> 00:07:37.240]  這件事與社會中所說的
[00:07:37.240 --> 00:07:39.240]  未必完全一樣
[00:07:39.240 --> 00:07:41.240]  但我們值得思想
[00:07:41.240 --> 00:07:43.240]  社會中的一些觀念
[00:07:43.240 --> 00:07:45.240]  其實深入地影響我們的價值觀
[00:07:45.240 --> 00:07:47.240]  其實深入地影響我們的價值觀
[00:07:47.240 --> 00:07:49.240]  有時我們會覺得
[00:07:49.240 --> 00:07:51.240]  需要堅持
[00:07:51.240 --> 00:07:53.240]  不堅持
[00:07:53.240 --> 00:07:55.240]  好像沒有主見
[00:07:55.240 --> 00:07:57.240]  不表達自信
[00:07:57.240 --> 00:07:59.240]  就好像
[00:07:59.240 --> 00:08:01.240]  別人會覺得
[00:08:01.240 --> 00:08:03.240]  我沒有把握
[00:08:03.240 --> 00:08:05.240]  我出來能夠表達
[00:08:05.240 --> 00:08:07.240]  我很有自信
[00:08:07.240 --> 00:08:09.240]  靠自己很努力
[00:08:09.240 --> 00:08:11.240]  一定做得到
[00:08:11.240 --> 00:08:13.240]  是不是呢?
[00:08:13.240 --> 00:08:15.240]  不一定
[00:08:15.240 --> 00:08:17.240]  我上星期
[00:08:17.240 --> 00:08:19.240]  沒有去崇拜
[00:08:19.240 --> 00:08:21.240]  我請了假
[00:08:21.240 --> 00:08:23.240]  為什麼呢?
[00:08:23.240 --> 00:08:25.240]  我去了我外甥女婿的喪禮
[00:08:25.240 --> 00:08:27.240]  是外甥女婿
[00:08:27.240 --> 00:08:29.240]  不是祂的長輩
[00:08:29.240 --> 00:08:31.240]  是外甥女婿的喪禮
[00:08:31.240 --> 00:08:33.240]  即是年輕人
[00:08:33.240 --> 00:08:35.240]  年輕一點的
[00:08:35.240 --> 00:08:37.240]  祂又
[00:08:37.240 --> 00:08:39.240]  很正常地成長
[00:08:39.240 --> 00:08:41.240]  跟我們每一個人一樣
[00:08:41.240 --> 00:08:43.240]  自小受教育
[00:08:43.240 --> 00:08:45.240]  成長
[00:08:45.240 --> 00:08:47.240]  出來工作
[00:08:47.240 --> 00:08:49.240]  結婚、生小孩
[00:08:49.240 --> 00:08:51.240]  顧著家庭
[00:08:51.240 --> 00:08:53.240]  很乖巧、很認真
[00:08:53.240 --> 00:08:55.240]  為什麼這麼年輕就走了?
[00:08:55.240 --> 00:08:59.240]  這些我們真的自己沒有把握
[00:08:59.240 --> 00:09:01.240]  不會知道這條路
[00:09:01.240 --> 00:09:03.240]  是否可以平順地走
[00:09:03.240 --> 00:09:05.240]  祂只是四、五年前
[00:09:05.240 --> 00:09:07.240]  有胃癌
[00:09:07.240 --> 00:09:09.240]  治好了
[00:09:09.240 --> 00:09:11.240]  才復發
[00:09:11.240 --> 00:09:13.240]  祂還很乖巧
[00:09:13.240 --> 00:09:15.240]  祂復發之後
[00:09:15.240 --> 00:09:17.240]  外父八十歲大壽
[00:09:17.240 --> 00:09:19.240]  他也來賀壽
[00:09:19.240 --> 00:09:21.240]  其實是很辛苦的
[00:09:21.240 --> 00:09:23.240]  但是原來
[00:09:23.240 --> 00:09:25.240]  我們不能夠靠自己
[00:09:25.240 --> 00:09:27.240]  靠著神無論怎樣
[00:09:27.240 --> 00:09:29.240]  這條路祂都帶領
[00:09:29.240 --> 00:09:31.240]  家人祂都是看顧的
[00:09:31.240 --> 00:09:33.240]  我們只是將一件事要做
[00:09:33.240 --> 00:09:35.240]  就是將我們前面的道路
[00:09:35.240 --> 00:09:37.240]  每一天的事情
[00:09:37.240 --> 00:09:39.240]  交託給神
[00:09:39.240 --> 00:09:41.240]  我們知與不知的都交託給神
[00:09:41.240 --> 00:09:43.240]  你要專心仰賴耶和華
[00:09:43.240 --> 00:09:45.240]  不可以依靠自己的聰明
[00:09:45.240 --> 00:09:47.240]  在我們每一條
[00:09:47.240 --> 00:09:49.240]  要做的事情
[00:09:49.240 --> 00:09:51.240]  要行的道路上
[00:09:51.240 --> 00:09:53.240]  我們認定了一個方向
[00:09:53.240 --> 00:09:55.240]  就是以耶穌基督的引領
[00:09:55.240 --> 00:09:57.240]  天父的引領
[00:09:57.240 --> 00:09:59.240]  祂帶我們走那條路
[00:09:59.240 --> 00:10:01.240]  無論我們看上去很光
[00:10:01.240 --> 00:10:03.240]  還是我們覺得不夠光
[00:10:03.240 --> 00:10:05.240]  祂都賜恩給我們
[00:10:05.240 --> 00:10:07.240]  一條平直的道路
[00:10:07.240 --> 00:10:09.240]  這是神的恩典
[00:10:09.240 --> 00:10:11.240]  經文當中
[00:10:11.240 --> 00:10:13.240]  曾賢
[00:10:13.240 --> 00:10:15.240]  也說了很多關於謙卑
[00:10:15.240 --> 00:10:17.240]  關於謙卑
[00:10:17.240 --> 00:10:19.240]  他似乎沒有說什麼叫謙卑
[00:10:19.240 --> 00:10:21.240]  只是說了謙卑是有智慧的
[00:10:21.240 --> 00:10:23.240]  我們會覺得
[00:10:23.240 --> 00:10:25.240]  有智慧就驕傲得起
[00:10:25.240 --> 00:10:27.240]  原來
[00:10:27.240 --> 00:10:29.240]  謙卑是有智慧才謙卑得起
[00:10:29.240 --> 00:10:31.240]  弟兄姊妹
[00:10:31.240 --> 00:10:33.240]  我們誤解了
[00:10:33.240 --> 00:10:35.240]  有智慧才謙卑得起
[00:10:35.240 --> 00:10:37.240]  當我們沒有智慧的時候
[00:10:37.240 --> 00:10:39.240]  我們就自卑
[00:10:39.240 --> 00:10:41.240]  自卑也是將眼睛
[00:10:41.240 --> 00:10:43.240]  看著自己
[00:10:43.240 --> 00:10:45.240]  並不是看著神
[00:10:45.240 --> 00:10:47.240]  看著自卑就會跟別人比較
[00:10:47.240 --> 00:10:49.240]  然後他覺得我很差嗎?
[00:10:49.240 --> 00:10:51.240]  你是不是比我還差?
[00:10:51.240 --> 00:10:53.240]  是不是?
[00:10:53.240 --> 00:10:55.240]  但不是
[00:10:55.240 --> 00:10:57.240]  神是欣賞
[00:10:57.240 --> 00:10:59.240]  懂得謙卑的人
[00:10:59.240 --> 00:11:01.240]  能夠正視自己的人
[00:11:01.240 --> 00:11:03.240]  這種人
[00:11:03.240 --> 00:11:05.240]  神將榮耀賜給他
[00:11:05.240 --> 00:11:07.240]  還有一個承諾
[00:11:07.240 --> 00:11:09.240]  能夠謙卑的人
[00:11:09.240 --> 00:11:11.240]  有財富、有尊榮
[00:11:11.240 --> 00:11:13.240]  有生命
[00:11:13.240 --> 00:11:15.240]  做賞賜
[00:11:15.240 --> 00:11:19.240]  神原來要這樣賜予我們
[00:11:19.240 --> 00:11:23.240]  有一節經文
[00:11:23.240 --> 00:11:25.240]  三節
[00:11:25.240 --> 00:11:27.240]  我覺得挺可怕的
[00:11:27.240 --> 00:11:29.240]  不知道你讀下去的時候
[00:11:29.240 --> 00:11:31.240]  是否要很小心
[00:11:31.240 --> 00:11:33.240]  我覺得這幾節經文
[00:11:33.240 --> 00:11:35.240]  一定要記住它
[00:11:35.240 --> 00:11:37.240]  作自己的提醒
[00:11:37.240 --> 00:11:39.240]  就是《針研》第六章十六到十九節
[00:11:39.240 --> 00:11:41.240]  它說到
[00:11:41.240 --> 00:11:43.240]  神有些事情
[00:11:43.240 --> 00:11:45.240]  祂很憎恨
[00:11:45.240 --> 00:11:47.240]  祂非常不喜歡
[00:11:47.240 --> 00:11:49.240]  怎樣去形容呢?
[00:11:49.240 --> 00:11:51.240]  祂是恨惡這些事、憎惡這些事
[00:11:51.240 --> 00:11:53.240]  在神的角度
[00:11:53.240 --> 00:11:55.240]  這麼憎恨的事情是很嚴重的
[00:11:55.240 --> 00:11:57.240]  是什麼呢?
[00:11:57.240 --> 00:11:59.240]  就是那些口吐謊言的假證人
[00:11:59.240 --> 00:12:01.240]  做假見證
[00:12:01.240 --> 00:12:03.240]  陷害人的人
[00:12:03.240 --> 00:12:05.240]  我們都怕了他
[00:12:05.240 --> 00:12:07.240]  我們都不喜歡
[00:12:07.240 --> 00:12:09.240]  我們都不喜歡這樣的人
[00:12:09.240 --> 00:12:11.240]  用假見證去陷害人
[00:12:11.240 --> 00:12:13.240]  在弟兄姊妹當中
[00:12:13.240 --> 00:12:15.240]  他散佈一些謠言
[00:12:15.240 --> 00:12:19.240]  或者是一些排斥的說話
[00:12:19.240 --> 00:12:21.240]  讓大家彼此紛爭
[00:12:21.240 --> 00:12:23.240]  製造紛爭
[00:12:23.240 --> 00:12:25.240]  我們都不喜歡
[00:12:25.240 --> 00:12:27.240]  讓大家分開
[00:12:27.240 --> 00:12:29.240]  一黨一黨
[00:12:29.240 --> 00:12:31.240]  有什麼好處呢?
[00:12:31.240 --> 00:12:33.240]  大家都沒有好處
[00:12:33.240 --> 00:12:35.240]  說話的人都沒有好處
[00:12:35.240 --> 00:12:37.240]  還有一些什麼人
[00:12:37.240 --> 00:12:39.240]  神不喜歡、很憎恨的呢?
[00:12:39.240 --> 00:12:41.240]  殺荒的人
[00:12:41.240 --> 00:12:43.240]  危害別人
[00:12:43.240 --> 00:12:45.240]  殺害無辜的人
[00:12:45.240 --> 00:12:47.240]  無辜的人被殺害
[00:12:47.240 --> 00:12:49.240]  我們都會覺得很同情
[00:12:49.240 --> 00:12:51.240]  那個被殺害的人
[00:12:51.240 --> 00:12:53.240]  很不喜歡那個謀殺的
[00:12:53.240 --> 00:12:55.240]  很憎惡他
[00:12:55.240 --> 00:12:57.240]  但接著
[00:12:57.240 --> 00:12:59.240]  其實在這些之上
[00:12:59.240 --> 00:13:01.240]  第一件事說了一件事
[00:13:01.240 --> 00:13:03.240]  除了是
[00:13:03.240 --> 00:13:05.240]  說謊
[00:13:05.240 --> 00:13:07.240]  去做假見證的人
[00:13:07.240 --> 00:13:09.240]  殺害別人的人
[00:13:09.240 --> 00:13:11.240]  心裏面圖謀惡計的人
[00:13:11.240 --> 00:13:13.240]  要做壞事
[00:13:13.240 --> 00:13:15.240]  跑那麼快去做壞事的人
[00:13:15.240 --> 00:13:17.240]  有一件事
[00:13:17.240 --> 00:13:19.240]  更加提醒我們
[00:13:19.240 --> 00:13:21.240]  就是高傲的眼睛
[00:13:21.240 --> 00:13:23.240]  高傲
[00:13:23.240 --> 00:13:25.240]  是神所不喜歡的
[00:13:25.240 --> 00:13:27.240]  我用眼睛去高傲一下
[00:13:27.240 --> 00:13:29.240]  神都不喜歡
[00:13:29.240 --> 00:13:31.240]  神是不喜歡人高傲
[00:13:31.240 --> 00:13:33.240]  神不喜歡人高傲
[00:13:33.240 --> 00:13:35.240]  但為什麼?
[00:13:35.240 --> 00:13:37.240]  就是不喜歡
[00:13:37.240 --> 00:13:39.240]  為什麼這麼憎恨呢?
[00:13:39.240 --> 00:13:41.240]  不喜歡就不喜歡
[00:13:41.240 --> 00:13:43.240]  都不用去到憎恨
[00:13:43.240 --> 00:13:45.240]  厭惡
[00:13:45.240 --> 00:13:47.240]  但神就真的憎恨、厭惡、驕傲
[00:13:47.240 --> 00:13:49.240]  因為
[00:13:49.240 --> 00:13:51.240]  有些事
[00:13:51.240 --> 00:13:53.240]  神都經歷了
[00:13:53.240 --> 00:13:55.240]  神創造了天地
[00:13:55.240 --> 00:13:57.240]  神創造了天使
[00:13:57.240 --> 00:13:59.240]  神創造了天使之後
[00:13:59.240 --> 00:14:01.240]  又有一件事發生
[00:14:01.240 --> 00:14:03.240]  就是天使當中
[00:14:03.240 --> 00:14:05.240]  有一個
[00:14:05.240 --> 00:14:07.240]  連同他的下屬
[00:14:07.240 --> 00:14:09.240]  做了一件事
[00:14:09.240 --> 00:14:11.240]  他心裏面想
[00:14:11.240 --> 00:14:13.240]  因為天使想
[00:14:13.240 --> 00:14:15.240]  我要升上天上
[00:14:15.240 --> 00:14:17.240]  高舉我的寶座
[00:14:17.240 --> 00:14:19.240]  我要坐在
[00:14:19.240 --> 00:14:21.240]  會中聚集的山上
[00:14:21.240 --> 00:14:23.240]  在極北的地方
[00:14:23.240 --> 00:14:25.240]  我要升到
[00:14:25.240 --> 00:14:27.240]  高雲之上
[00:14:27.240 --> 00:14:29.240]  我要
[00:14:29.240 --> 00:14:31.240]  我要
[00:14:31.240 --> 00:14:33.240]  和至高者
[00:14:33.240 --> 00:14:35.240]  同等
[00:14:35.240 --> 00:14:37.240]  我們驕傲都未驕傲到
[00:14:37.240 --> 00:14:39.240]  神呀!我和你一樣
[00:14:39.240 --> 00:14:41.240]  未去到這樣的地步
[00:14:41.240 --> 00:14:43.240]  原來天使驕傲起來的時候
[00:14:43.240 --> 00:14:45.240]  神呀!我和你差不多
[00:14:45.240 --> 00:14:47.240]  不如
[00:14:47.240 --> 00:14:49.240]  你給我位子
[00:14:49.240 --> 00:14:51.240]  這就是天使怎樣
[00:14:51.240 --> 00:14:53.240]  變成魔鬼的經過
[00:14:53.240 --> 00:14:55.240]  記載在以賽亞書
[00:14:55.240 --> 00:14:57.240]  以賽亞書的十四章
[00:14:57.240 --> 00:14:59.240]  十三到十五節
[00:14:59.240 --> 00:15:01.240]  以西傑書二十八章
[00:15:01.240 --> 00:15:03.240]  十三到十五節
[00:15:03.240 --> 00:15:05.240]  大家可以看看
[00:15:05.240 --> 00:15:07.240]  他覺得我就是天上
[00:15:07.240 --> 00:15:09.240]  明亮的神星
[00:15:09.240 --> 00:15:11.240]  明亮的神星
[00:15:11.240 --> 00:15:13.240]  我們說主耶穌基督
[00:15:13.240 --> 00:15:15.240]  是代表神
[00:15:15.240 --> 00:15:17.240]  不是我們
[00:15:17.240 --> 00:15:19.240]  天使為何這樣看自己呢?
[00:15:19.240 --> 00:15:21.240]  因為他自覺聰明
[00:15:21.240 --> 00:15:23.240]  他真的比我們聰明
[00:15:23.240 --> 00:15:25.240]  他自覺有能力
[00:15:25.240 --> 00:15:27.240]  他真的比我們大能力
[00:15:27.240 --> 00:15:29.240]  很多對翅膀
[00:15:29.240 --> 00:15:31.240]  我們一對都沒有
[00:15:31.240 --> 00:15:33.240]  我們要飛要坐飛機
[00:15:33.240 --> 00:15:35.240]  他不用的
[00:15:35.240 --> 00:15:37.240]  他又能夠
[00:15:37.240 --> 00:15:39.240]  有很多不同的面目
[00:15:39.240 --> 00:15:41.240]  我們要變面
[00:15:41.240 --> 00:15:43.240]  他有幾個面罩
[00:15:43.240 --> 00:15:45.240]  他有四個面前後左右
[00:15:45.240 --> 00:15:47.240]  這個是
[00:15:47.240 --> 00:15:49.240]  他很高傲的
[00:15:49.240 --> 00:15:51.240]  他又很有能力
[00:15:51.240 --> 00:15:53.240]  神差派他來
[00:15:53.240 --> 00:15:55.240]  保護我們
[00:15:55.240 --> 00:15:57.240]  原來
[00:15:57.240 --> 00:15:59.240]  聰明可以令到人
[00:15:59.240 --> 00:16:01.240]  甚至令到天使
[00:16:01.240 --> 00:16:03.240]  驕傲
[00:16:03.240 --> 00:16:05.240]  不過神不喜歡驕傲
[00:16:05.240 --> 00:16:07.240]  還有一件事發生
[00:16:07.240 --> 00:16:09.240]  當天使變成魔鬼之後
[00:16:09.240 --> 00:16:11.240]  他以蛇的形象
[00:16:11.240 --> 00:16:13.240]  去找夏娃
[00:16:13.240 --> 00:16:15.240]  跟夏娃說
[00:16:15.240 --> 00:16:17.240]  神真的跟你說
[00:16:17.240 --> 00:16:19.240]  不要吃這棵樹的果子嗎?
[00:16:19.240 --> 00:16:21.240]  說了一段時間之後
[00:16:21.240 --> 00:16:23.240]  蛇就跟他說
[00:16:23.240 --> 00:16:25.240]  其實不是的
[00:16:25.240 --> 00:16:27.240]  神怕你像他那麼聰明
[00:16:27.240 --> 00:16:29.240]  你吃了果子之後
[00:16:29.240 --> 00:16:31.240]  你的眼睛就開了
