
[00:00:00.000 --> 00:00:07.000]  (拍攝)
[00:01:24.000 --> 00:01:26.000]  這句話當然就是
[00:01:26.000 --> 00:01:29.000]  香港歌星鄭秀文一首
[00:01:29.000 --> 00:01:32.000]  很出名的歌的歌名
[00:01:32.000 --> 00:01:35.000]  那時候這首歌是很紅的
[00:01:35.000 --> 00:01:37.000]  我也很喜歡這首歌
[00:01:37.000 --> 00:01:41.000]  唯獨你是不可取替
[00:01:41.000 --> 00:01:43.000]  如果有人跟你說
[00:01:43.000 --> 00:01:45.000]  你的感受如何
[00:01:45.000 --> 00:01:49.000]  如果這句話是出自你的情人的口
[00:01:49.000 --> 00:01:52.000]  我相信你也會很開心
[00:01:52.000 --> 00:01:54.000]  因為在她心目中
[00:01:54.000 --> 00:01:58.000]  你是有一個很獨特的位置
[00:01:58.000 --> 00:02:03.000]  如果是神跟你說這句話呢?
[00:02:03.000 --> 00:02:05.000]  是神跟你說
[00:02:05.000 --> 00:02:08.000]  你又會覺得怎樣呢?
[00:02:08.000 --> 00:02:10.000]  或許電影姊妹就會說
[00:02:10.000 --> 00:02:14.000]  神會跟我們說這句話嗎?
[00:02:14.000 --> 00:02:15.000]  會呀
[00:02:15.000 --> 00:02:19.000]  原來在創造宇宙的時候
[00:02:19.000 --> 00:02:23.000]  神已經向我們表達了這份心意
[00:02:23.000 --> 00:02:27.000]  唯獨你是呀
[00:02:27.000 --> 00:02:29.000]  就是你
[00:02:29.000 --> 00:02:31.000]  就是人
[00:02:31.000 --> 00:02:35.000]  唯獨你是不可取替的
[00:02:35.000 --> 00:02:38.000]  神是很愛很愛我們的
[00:02:38.000 --> 00:02:41.000]  很多人看聖經的時候
[00:02:41.000 --> 00:02:43.000]  總是要將神分開
[00:02:43.000 --> 00:02:46.000]  舊約的神是不同的
[00:02:46.000 --> 00:02:48.000]  跟新約的神
[00:02:48.000 --> 00:02:50.000]  新約的神是很慈愛的
[00:02:50.000 --> 00:02:51.000]  很愛我們的
[00:02:51.000 --> 00:02:53.000]  耶穌基督為我們犧牲
[00:02:53.000 --> 00:02:57.000]  覺得舊約的神總是令我們想起了別的東西
[00:02:57.000 --> 00:02:59.000]  但我想跟你說
[00:02:59.000 --> 00:03:00.000]  其實不是的
[00:03:00.000 --> 00:03:02.000]  神從頭到尾都沒有改變過
[00:03:02.000 --> 00:03:06.000]  由祂創造宇宙萬物的時候
[00:03:06.000 --> 00:03:07.000]  祂就是這樣
[00:03:07.000 --> 00:03:09.000]  祂很想跟我們表達
[00:03:09.000 --> 00:03:11.000]  祂很愛很愛我們
[00:03:11.000 --> 00:03:14.000]  那份愛是很永恆的
[00:03:14.000 --> 00:03:15.000]  很久了
[00:03:15.000 --> 00:03:17.000]  不會改變的
[00:03:17.000 --> 00:03:19.000]  我們從哪些地方可以看到
[00:03:19.000 --> 00:03:20.000]  祂對我們的那份愛呢?
[00:03:20.000 --> 00:03:23.000]  我們透過今天創世紀第二章
[00:03:23.000 --> 00:03:25.000]  去看這件事
[00:03:25.000 --> 00:03:27.000]  現在我們再一次有個禱告
[00:03:27.000 --> 00:03:31.000]  天主上大人懇求你
[00:03:31.000 --> 00:03:33.000]  今天開我們的眼睛
[00:03:33.000 --> 00:03:37.000]  讓我們看到你奇妙的作為
[00:03:37.000 --> 00:03:39.000]  更深的明白你的愛
[00:03:39.000 --> 00:03:42.000]  願意聖靈在我們的心裡面
[00:03:42.000 --> 00:03:44.000]  叫我們的心
[00:03:44.000 --> 00:03:47.000]  向上帝你的說話去打開
[00:03:47.000 --> 00:03:49.000]  我們明白
[00:03:49.000 --> 00:03:51.000]  就去回應
[00:03:51.000 --> 00:03:55.000]  讓上帝你的心意得到滿足
[00:03:55.000 --> 00:03:58.000]  奉耶穌基督的名字祈禱
[00:03:58.000 --> 00:04:00.000]  阿們
[00:04:00.000 --> 00:04:03.000]  今天我們如果大家可以的話
[00:04:03.000 --> 00:04:06.000]  都想大家手上可以翻開聖經
[00:04:06.000 --> 00:04:09.000]  去看創世紀第二章
[00:04:09.000 --> 00:04:11.000]  我們都會看當中一些經文
[00:04:11.000 --> 00:04:15.000]  在哪裡看到神很愛很愛我們呢?
[00:04:15.000 --> 00:04:18.000]  第一件事可以這樣說
[00:04:18.000 --> 00:04:21.000]  神做人的方法非常奇妙
[00:04:21.000 --> 00:04:24.000]  凸顯出人的尊貴
[00:04:24.000 --> 00:04:28.000]  神做人的方法奇妙
[00:04:28.000 --> 00:04:31.000]  凸顯人的尊貴
[00:04:31.000 --> 00:04:32.000]  當時這樣說
[00:04:32.000 --> 00:04:35.000]  耶和華神是用地上的塵土做人
[00:04:35.000 --> 00:04:39.000]  將生命之氣吹進他的鼻孔
[00:04:39.000 --> 00:04:42.000]  這人就成了有靈的活人
[00:04:42.000 --> 00:04:46.000]  耶和華神用地上的塵土做人
[00:04:46.000 --> 00:04:51.000]  這個做字是指神不是亂來一通的
[00:04:51.000 --> 00:04:55.000]  隨便隨便隨便地做了人出來
[00:04:55.000 --> 00:04:58.000]  而是他經過精心的構思
[00:04:58.000 --> 00:05:02.000]  他用心去想去設計
[00:05:02.000 --> 00:05:05.000]  才將人創造出來
[00:05:05.000 --> 00:05:08.000]  就好像一個藝術家一樣
[00:05:08.000 --> 00:05:13.000]  他在開始進行設計他的作品之前
[00:05:13.000 --> 00:05:15.000]  他就會一邊想一邊構思
[00:05:15.000 --> 00:05:22.000]  花了很多心思才開始動手
[00:05:22.000 --> 00:05:27.000]  他期望做出來的是他的傑作
[00:05:27.000 --> 00:05:29.000]  神也一樣
[00:05:29.000 --> 00:05:33.000]  他一邊想一邊設計才做
[00:05:33.000 --> 00:05:38.000]  他很希望人是他手中的傑作
[00:05:38.000 --> 00:05:39.000]  結果做出來的時候
[00:05:39.000 --> 00:05:42.000]  人又真的是傑作
[00:05:42.000 --> 00:05:46.000]  如果大家有機會聽很多科學家的分享
[00:05:46.000 --> 00:05:49.000]  很多不同研究報告的分享
[00:05:49.000 --> 00:05:54.000]  你會留意整個人體的構造是非常精細
[00:05:54.000 --> 00:05:56.000]  我深信直到今天
[00:05:56.000 --> 00:06:00.000]  無論人用了多少時間和精力去研究
[00:06:00.000 --> 00:06:02.000]  對於人體的奧秘
[00:06:02.000 --> 00:06:06.000]  我們的認識仍然是非常有限
[00:06:06.000 --> 00:06:10.000]  神是掌管著一切奧秘的神
[00:06:10.000 --> 00:06:13.000]  他才知道裡面的奧妙
[00:06:13.000 --> 00:06:17.000]  你就知道原來人是不簡單的
[00:06:17.000 --> 00:06:22.000]  《創世紀》一章二十六節說
[00:06:22.000 --> 00:06:25.000]  神說:我們要照著我們的形象
[00:06:25.000 --> 00:06:27.000]  按照我們的樣式做人
[00:06:27.000 --> 00:06:30.000]  使他們管理海裡的魚、天空的鳥
[00:06:30.000 --> 00:06:33.000]  地上的生畜和全地
[00:06:33.000 --> 00:06:37.000]  以及地上爬的一切爬行動物
[00:06:38.000 --> 00:06:44.000]  神不單是想過、度過、深思熟慮才做我們
[00:06:44.000 --> 00:06:48.000]  神是按照他的形象、樣式做我們
[00:06:48.000 --> 00:06:54.000]  這個形象、樣式是指理性、道德意識
[00:06:54.000 --> 00:06:58.000]  有知識、有能力等等
[00:06:58.000 --> 00:07:02.000]  既然神是按照他的形象、樣式做我們
[00:07:02.000 --> 00:07:06.000]  即是說我們很像神
[00:07:07.000 --> 00:07:10.000]  就像子女、父母一樣
[00:07:10.000 --> 00:07:15.000]  例如神會愛人、憐憫人
[00:07:15.000 --> 00:07:17.000]  我們也會
[00:07:17.000 --> 00:07:21.000]  神有語言能力,我們也會
[00:07:21.000 --> 00:07:26.000]  神有創造力,我們也有
[00:07:26.000 --> 00:07:31.000]  特別是地面上不同國家、地方的建築
[00:07:31.000 --> 00:07:33.000]  你會覺得很驚訝
[00:07:33.000 --> 00:07:35.000]  這些是人造出來的?
[00:07:35.000 --> 00:07:39.000]  是的,是人造出來的,很厲害的
[00:07:39.000 --> 00:07:42.000]  只不過我們可以這樣說
[00:07:42.000 --> 00:07:44.000]  雖然我們也有這些能力
[00:07:44.000 --> 00:07:47.000]  我們也有不同的知識等等
[00:07:47.000 --> 00:07:50.000]  但是說到級數
[00:07:50.000 --> 00:07:54.000]  神的級數肯定是高過我們很多倍
[00:07:54.000 --> 00:07:56.000]  我們沒辦法跟神比
[00:07:56.000 --> 00:07:58.000]  但是我們是像他
[00:07:58.000 --> 00:07:59.000]  在萬物當中
[00:07:59.000 --> 00:08:04.000]  只有人是按照神的形象、樣式做的
[00:08:04.000 --> 00:08:10.000]  所以人在神眼中是很特別、很重要的
[00:08:10.000 --> 00:08:13.000]  比萬物都重要
[00:08:13.000 --> 00:08:15.000]  不單是這樣
[00:08:15.000 --> 00:08:17.000]  神做人的過程也是很特別的
[00:08:17.000 --> 00:08:19.000]  以章七節這樣說
[00:08:19.000 --> 00:08:22.000]  「而我話神用地上的塵土做人
[00:08:22.000 --> 00:08:25.000]  將生命氣息吹進他的鼻孔
[00:08:25.000 --> 00:08:29.000]  這人就成了有靈的活人」
[00:08:29.000 --> 00:08:32.000]  神用地上的塵土做人之後
[00:08:32.000 --> 00:08:35.000]  其實人是沒有生命氣息的
[00:08:35.000 --> 00:08:39.000]  只不過是塵土的製作品
[00:08:39.000 --> 00:08:44.000]  但是當神親自將生命氣息吹進人的鼻孔之後
[00:08:44.000 --> 00:08:47.000]  人就有生命氣息了
[00:08:47.000 --> 00:08:52.000]  人的生命是直接來自神
[00:08:52.000 --> 00:09:00.000]  今天你看到世界上的人都覺得自己很了不起
[00:09:00.000 --> 00:09:04.000]  是不是因為我們覺得世界的科技很發達
[00:09:04.000 --> 00:09:07.000]  只要你有錢,什麼都可以做
[00:09:07.000 --> 00:09:10.000]  人很厲害,很多發明創造
[00:09:10.000 --> 00:09:13.000]  但是不要忘記了
[00:09:13.000 --> 00:09:15.000]  其實所有東西都來自神
[00:09:15.000 --> 00:09:17.000]  包括我們的生命氣息
[00:09:17.000 --> 00:09:20.000]  今天神將這個生命氣息拿走了
[00:09:20.000 --> 00:09:23.000]  其實我們什麼都做不到
[00:09:23.000 --> 00:09:26.000]  我們絕對不是神
[00:09:26.000 --> 00:09:29.000]  但是我們留意今天的人卻是驕傲
[00:09:29.000 --> 00:09:31.000]  忘記了這口氣
[00:09:31.000 --> 00:09:34.000]  這生命氣息是神給我們的
[00:09:34.000 --> 00:09:38.000]  而且將生命氣息吹進人的鼻孔這個動作
[00:09:38.000 --> 00:09:42.000]  是令人感到很溫暖,很親切
[00:09:42.000 --> 00:09:44.000]  好像什麼呢?
[00:09:44.000 --> 00:09:48.000]  好像親吻,好像親吻這麼親密
[00:09:48.000 --> 00:09:51.000]  我們平時看的時候也沒有留意這一點
[00:09:51.000 --> 00:09:53.000]  這個動作很親密
[00:09:53.000 --> 00:09:57.000]  神將生命氣息吹進人的鼻孔
[00:09:57.000 --> 00:10:02.000]  提醒了我們沒有了神,我們是不行的
[00:10:02.000 --> 00:10:06.000]  我們和神要緊緊結連在一起
[00:10:06.000 --> 00:10:11.000]  而這個親密的創造方法只用在人身上
[00:10:11.000 --> 00:10:14.000]  上帝不會用這個方法去做動物
[00:10:14.000 --> 00:10:16.000]  做其他的生物
[00:10:16.000 --> 00:10:18.000]  你從這裡看到
[00:10:18.000 --> 00:10:21.000]  神和人的關係很親密
[00:10:21.000 --> 00:10:27.000]  人在神心目中的位置絕對超越了世上的萬物
[00:10:27.000 --> 00:10:32.000]  單單從這個創造的方法我們看到
[00:10:32.000 --> 00:10:36.000]  人在神心目中的地位是獨一無二的
[00:10:36.000 --> 00:10:38.000]  神愛我們
[00:10:38.000 --> 00:10:41.000]  正正是因為神很愛我們
[00:10:41.000 --> 00:10:45.000]  所以我們的生命是很有價值的
[00:10:45.000 --> 00:10:50.000]  在神眼中,我們是很寶貴的
[00:10:50.000 --> 00:10:53.000]  好像鑽石一樣寶貴
[00:10:53.000 --> 00:10:58.000]  我這一生人直到這一刻為止
[00:10:58.000 --> 00:11:02.000]  暫時還沒有機會去看什麼鑽石展覽
[00:11:02.000 --> 00:11:05.000]  我總覺得這些和我相隔很遙遠
[00:11:05.000 --> 00:11:11.000]  我覺得是那些通常和這個行業有關
[00:11:11.000 --> 00:11:15.000]  或者在經濟上比較富裕的人
[00:11:15.000 --> 00:11:17.000]  他們會去看這些展覽
[00:11:17.000 --> 00:11:20.000]  但是也看過一些圖片
[00:11:20.000 --> 00:11:23.000]  通常這些展覽裡面的場館
[00:11:23.000 --> 00:11:26.000]  都是佈置得非常漂亮
[00:11:26.000 --> 00:11:29.000]  整個地方是很高級的
[00:11:29.000 --> 00:11:33.000]  但是重點不是場館
[00:11:33.000 --> 00:11:35.000]  不是場地的佈置
[00:11:35.000 --> 00:11:37.000]  而是當中很小的
[00:11:37.000 --> 00:11:42.000]  就是那個鑽石,價值不非過億的鑽石
[00:11:42.000 --> 00:11:44.000]  所以進去參觀的人
[00:11:44.000 --> 00:11:46.000]  我相信他們看的時候
[00:11:46.000 --> 00:11:48.000]  就會看這個佈置多漂亮
[00:11:48.000 --> 00:11:50.000]  所有周圍的東西怎樣
[00:11:50.000 --> 00:11:52.000]  看就看,這一顆很小很小的
[00:11:52.000 --> 00:11:54.000]  就是整個場館的中心
[00:11:54.000 --> 00:11:58.000]  價值不非的,幾億的鑽石
[00:11:58.000 --> 00:12:00.000]  其實我們生命都是這樣的
[00:12:00.000 --> 00:12:03.000]  在這個世界有很多很多被造的物件
[00:12:03.000 --> 00:12:05.000]  很多的生物等等
[00:12:05.000 --> 00:12:09.000]  但是我們的價值就像這顆鑽石那麼厲害
[00:12:09.000 --> 00:12:14.000]  我們有價值不是因為我們住豪宅
[00:12:14.000 --> 00:12:17.000]  開名牌的車
[00:12:17.000 --> 00:12:19.000]  穿名牌的服裝
[00:12:19.000 --> 00:12:21.000]  我們工作很有成就
[00:12:21.000 --> 00:12:24.000]  學業很有成就
[00:12:24.000 --> 00:12:26.000]  不是因為今天我和你很有錢
[00:12:26.000 --> 00:12:29.000]  我們生得好像模特兒那麼美女
[00:12:29.000 --> 00:12:31.000]  那麼英俊
[00:12:31.000 --> 00:12:34.000]  更加不是因為今天我人生際遇
[00:12:34.000 --> 00:12:36.000]  是否順利
[00:12:36.000 --> 00:12:40.000]  不是這一切決定我們的價值
[00:12:40.000 --> 00:12:44.000]  我們寶貴就是因為上帝創造我們的時候
[00:12:44.000 --> 00:12:47.000]  賦予我們有這個寶貴的價值
[00:12:47.000 --> 00:12:49.000]  而這個價值
[00:12:49.000 --> 00:12:51.000]  甚至可以這樣說
[00:12:51.000 --> 00:12:54.000]  鑽石都不足以形容
[00:12:54.000 --> 00:12:56.000]  是無價寶
[00:12:56.000 --> 00:12:58.000]  如果不是都不會
[00:12:58.000 --> 00:13:03.000]  是要耶穌基督用他的生命來換取我和你的生命
[00:13:03.000 --> 00:13:05.000]  我們的價值
[00:13:05.000 --> 00:13:07.000]  在這麼寶貴的時候
[00:13:07.000 --> 00:13:11.000]  但是今天我們怎樣看自己的價值呢?
[00:13:11.000 --> 00:13:16.000]  我們的自信心建立在哪裡呢?
[00:13:16.000 --> 00:13:18.000]  是世人的眼光
[00:13:18.000 --> 00:13:20.000]  世人的評論
[00:13:20.000 --> 00:13:22.000]  還是神的看法
[00:13:22.000 --> 00:13:25.000]  我們的生命很多時候出現很多問題
[00:13:25.000 --> 00:13:27.000]  都是因為我們不認識自己的價值
[00:13:27.000 --> 00:13:29.000]  而變得很自卑
[00:13:29.000 --> 00:13:31.000]  我們不開心
[00:13:31.000 --> 00:13:34.000]  我們很喜歡和別人比較
[00:13:34.000 --> 00:13:38.000]  我在人群當中經常聽到這些說話
[00:13:38.000 --> 00:13:41.000]  很多比較總覺得自己不可愛
[00:13:41.000 --> 00:13:43.000]  他又好
[00:13:43.000 --> 00:13:45.000]  不用做那麼多事
[00:13:45.000 --> 00:13:47.000]  你看他的皮膚多滑
[00:13:47.000 --> 00:13:49.000]  他又好,很白
[00:13:49.000 --> 00:13:51.000]  他又好
[00:13:51.000 --> 00:13:54.000]  整個站出來,無敵的身材
[00:13:54.000 --> 00:13:56.000]  你看我整個水桶
[00:13:56.000 --> 00:13:58.000]  很多東西比較
[00:13:58.000 --> 00:14:00.000]  他好,讀很多書
[00:14:00.000 --> 00:14:02.000]  又有錢
[00:14:02.000 --> 00:14:05.000]  連三餐都是一個困難
[00:14:05.000 --> 00:14:07.000]  很多很多很多
[00:14:07.000 --> 00:14:09.000]  在這裡很不開心
[00:14:09.000 --> 00:14:11.000]  很自卑
[00:14:11.000 --> 00:14:14.000]  如果有什麼場合
[00:14:14.000 --> 00:14:16.000]  最好就躲起來
[00:14:16.000 --> 00:14:18.000]  不要出現
[00:14:18.000 --> 00:14:20.000]  你出現了就覺得自己矮人一截
[00:14:20.000 --> 00:14:23.000]  很多比較,很不開心
[00:14:23.000 --> 00:14:25.000]  我們不愛自己
[00:14:25.000 --> 00:14:28.000]  我們不愛自己,就不會愛別人
[00:14:28.000 --> 00:14:30.000]  我們很容易批評別人
[00:14:30.000 --> 00:14:32.000]  看別人
[00:14:32.000 --> 00:14:34.000]  看那些比自己不太好
[00:14:34.000 --> 00:14:36.000]  他這樣
[00:14:36.000 --> 00:14:38.000]  他這樣比不上我
[00:14:38.000 --> 00:14:40.000]  那樣比不上我
[00:14:40.000 --> 00:14:42.000]  如果交朋友,不要找這些
[00:14:42.000 --> 00:14:45.000]  我們不懂得去愛
[00:14:45.000 --> 00:14:49.000]  其實這個自我價值是很重要
[00:14:49.000 --> 00:14:53.000]  我不是說我們要很驕傲
[00:14:53.000 --> 00:14:55.000]  怎樣去稱讚自己
[00:14:55.000 --> 00:14:58.000]  而是我們懂得從上帝的角度去看自己
[00:14:58.000 --> 00:15:01.000]  原來我是很有價值的
[00:15:01.000 --> 00:15:04.000]  神給我這個價值
[00:15:04.000 --> 00:15:07.000]  要學會愛自己,才可以愛別人
[00:15:07.000 --> 00:15:11.000]  我們教會有干理樓事工
[00:15:11.000 --> 00:15:13.000]  我自己也很欣賞這個事工
[00:15:13.000 --> 00:15:18.000]  我們會提供物資給經濟上需要的朋友
[00:15:18.000 --> 00:15:20.000]  每一次
[00:15:20.000 --> 00:15:22.000]  當這些干理樓的朋友
[00:15:22.000 --> 00:15:24.000]  來到我們教會當中的時候
[00:15:24.000 --> 00:15:27.000]  我看到他們看到什麼呢?
[00:15:27.000 --> 00:15:29.000]  我看到上帝的愛
[00:15:29.000 --> 00:15:32.000]  傾倒在他們的生命裏
[00:15:32.000 --> 00:15:34.000]  我看到神
[00:15:34.000 --> 00:15:37.000]  很看重他們每一顆生命
[00:15:37.000 --> 00:15:40.000]  其實他們和我們一樣寶貴
[00:15:40.000 --> 00:15:44.000]  不會因為我們今天是幫助者
[00:15:44.000 --> 00:15:47.000]  就比受助者更加珍貴
[00:15:47.000 --> 00:15:50.000]  我們和他們一樣
[00:15:50.000 --> 00:15:53.000]  在神眼中都是那顆鑽石
[00:15:53.000 --> 00:15:56.000]  有時候我們去短孫
[00:15:56.000 --> 00:15:58.000]  真的很有趣
[00:15:58.000 --> 00:15:59.000]  我們去短孫
[00:15:59.000 --> 00:16:03.000]  我們帶很多物資去到宣教的地方
[00:16:03.000 --> 00:16:05.000]  我們要為那個地方
[00:16:05.000 --> 00:16:07.000]  或為那個機構當地人
[00:16:07.000 --> 00:16:09.000]  提供很多服事等等
[00:16:09.000 --> 00:16:12.000]  我們很容易站在一個高的地方
[00:16:12.000 --> 00:16:14.000]  看上去低的地方
[00:16:14.000 --> 00:16:18.000]  覺得對方有很多需要
[00:16:18.000 --> 00:16:21.000]  感覺上我們的價值好像高一點
[00:16:21.000 --> 00:16:23.000]  但其實對不起
[00:16:23.000 --> 00:16:26.000]  無論幫助者或受助者
[00:16:26.000 --> 00:16:30.000]  我們在神眼中的價值是一樣的
[00:16:30.000 --> 00:16:33.000]  我們不會比別人高
[00:16:33.000 --> 00:16:36.000]  因為神賦予人價值
[00:16:36.000 --> 00:16:38.000]  從來不是因為外在的東西
[00:16:38.000 --> 00:16:40.000]  是他創造我們的時候
[00:16:40.000 --> 00:16:41.000]  比我們是一樣的
[00:16:41.000 --> 00:16:43.000]  所以這個過程很盼望
[00:16:43.000 --> 00:16:46.000]  我們弟兄姊妹一起彼此鼓勵
[00:16:46.000 --> 00:16:49.000]  從神眼中看自己
[00:16:49.000 --> 00:16:51.000]  不自卑也不驕傲
[00:16:51.000 --> 00:16:53.000]  愛自己
[00:16:53.000 --> 00:16:56.000]  也愛人如己
[00:16:56.000 --> 00:16:59.000]  第一點剛才說了
[00:16:59.000 --> 00:17:02.000]  神做人的方法很奇妙
[00:17:02.000 --> 00:17:04.000]  突顯人的尊貴
[00:17:04.000 --> 00:17:05.000]  第二點
[00:17:05.000 --> 00:17:06.000]  神細心體貼
[00:17:06.000 --> 00:17:08.000]  為人預備一切
[00:17:08.000 --> 00:17:11.000]  當我再看的時候
[00:17:11.000 --> 00:17:13.000]  從另一個角度看這段經文的時候
[00:17:13.000 --> 00:17:14.000]  我就很驚訝
[00:17:14.000 --> 00:17:16.000]  神是這麼好
[00:17:16.000 --> 00:17:18.000]  預備是這麼豐富
[00:17:18.000 --> 00:17:19.000]  二章八節說
[00:17:19.000 --> 00:17:21.000]  也說神在東方的伊甸
[00:17:21.000 --> 00:17:23.000]  栽了一個原子
[00:17:23.000 --> 00:17:26.000]  把所造的人安置在那裡
[00:17:26.000 --> 00:17:29.000]  伊甸園其實是一個果園
[00:17:29.000 --> 00:17:31.000]  有很多水果
[00:17:31.000 --> 00:17:33.000]  很豐富的水果
[00:17:33.000 --> 00:17:36.000]  原來在古時代的中東地方
[00:17:36.000 --> 00:17:41.000]  一般人只種菜園
[00:17:41.000 --> 00:17:43.000]  有分別的
[00:17:43.000 --> 00:17:46.000]  菜園的級數不及果園
[00:17:46.000 --> 00:17:48.000]  一般人只種菜園
[00:17:48.000 --> 00:17:51.000]  誰可以種果園呢?
[00:17:51.000 --> 00:17:55.000]  只有皇帝可以種果園
[00:17:55.000 --> 00:17:59.000]  層次是高一點的
[00:17:59.000 --> 00:18:01.000]  當時我們可以這樣說
[00:18:01.000 --> 00:18:03.000]  伊甸園的主人是誰呢?
[00:18:03.000 --> 00:18:05.000]  就是神
[00:18:05.000 --> 00:18:08.000]  神是各位君王
[00:18:08.000 --> 00:18:10.000]  下次再看這段聖經
[00:18:10.000 --> 00:18:12.000]  感覺應該會有些不同
[00:18:12.000 --> 00:18:14.000]  原來不是一個普通的果園
[00:18:14.000 --> 00:18:16.000]  神是君王
[00:18:16.000 --> 00:18:18.000]  是伊甸園的主人
[00:18:18.000 --> 00:18:20.000]  他派人去管理這個園子
[00:18:20.000 --> 00:18:23.000]  人其實是神的僕人
[00:18:23.000 --> 00:18:26.000]  但是也很有榮耀
[00:18:26.000 --> 00:18:27.000]  很有榮幸
[00:18:27.000 --> 00:18:30.000]  可以這樣做神的僕人
[00:18:30.000 --> 00:18:33.000]  去服侍這位神
[00:18:33.000 --> 00:18:35.000]  人可以在園裡住
[00:18:35.000 --> 00:18:37.000]  絕對很開心
[00:18:37.000 --> 00:18:40.000]  因為裡面應有盲有
[00:18:40.000 --> 00:18:42.000]  很豐富
[00:18:42.000 --> 00:18:45.000]  如果以今天買樓的角度來說
[00:18:45.000 --> 00:18:49.000]  這是超級大豪宅
[00:18:49.000 --> 00:18:52.000]  不只是有地方睡覺這麼簡單
[00:18:52.000 --> 00:18:54.000]  有一個很大的園子
[00:18:54.000 --> 00:18:58.000]  裡面的水果應有盡有
[00:18:58.000 --> 00:19:00.000]  今天應該是很貴的
[00:19:00.000 --> 00:19:02.000]  價值不菲的
[00:19:02.000 --> 00:19:05.000]  昔日人是不用付錢的
[00:19:05.000 --> 00:19:07.000]  我們昔日不用買樓
[00:19:07.000 --> 00:19:09.000]  亞當·夏娃很幸福
[00:19:09.000 --> 00:19:11.000]  住在這麼貴的地方
[00:19:11.000 --> 00:19:13.000]  是皇帝住的地方
[00:19:13.000 --> 00:19:14.000]  他們住
[00:19:14.000 --> 00:19:16.000]  你說多幸福呢
[00:19:16.000 --> 00:19:18.000]  到今天
[00:19:18.000 --> 00:19:20.000]  人不能住伊甸園
[00:19:20.000 --> 00:19:24.000]  但是神仍然為我們預備居所
[00:19:24.000 --> 00:19:26.000]  無論我們住哪裡
[00:19:26.000 --> 00:19:28.000]  都值得感恩
[00:19:28.000 --> 00:19:30.000]  我回想
[00:19:30.000 --> 00:19:33.000]  神這麼多年為我預備居所
[00:19:33.000 --> 00:19:36.000]  我自己是很感謝主的
[00:19:36.000 --> 00:19:39.000]  我不知道有沒有在崇拜這裡提過
[00:19:39.000 --> 00:19:42.000]  我其實在大陸出生
[00:19:42.000 --> 00:19:44.000]  然後去到中一的時候
[00:19:44.000 --> 00:19:45.000]  我就來香港
[00:19:45.000 --> 00:19:48.000]  初期來香港住什麼地方呢
[00:19:48.000 --> 00:19:51.000]  我是住過豬場的鐵皮屋
[00:19:51.000 --> 00:19:53.000]  養豬的地方
[00:19:53.000 --> 00:19:55.000]  豬場裡面的鐵皮屋
[00:19:55.000 --> 00:19:58.000]  裡面會有毛毛蟲在那裡滾來滾去
[00:19:58.000 --> 00:19:59.000]  就是這樣的
[00:19:59.000 --> 00:20:01.000]  夏天非常熱
[00:20:01.000 --> 00:20:03.000]  冬天又冷
[00:20:03.000 --> 00:20:05.000]  但是我想和你們說
[00:20:05.000 --> 00:20:07.000]  我不感到難過
[00:20:07.000 --> 00:20:09.000]  有地方住
[00:20:09.000 --> 00:20:11.000]  我就開心
[00:20:11.000 --> 00:20:15.000]  我仍然很懷念那時候在豬場生活的日子
