
[00:00:00.000 --> 00:00:05.800]  很感恩弟兄姊妹午餐後都有這個特別的聚會去參加
[00:05:49.200 --> 00:05:51.200]  我們一起慢慢背誦
[00:05:51.200 --> 00:05:52.200]  預備起
[00:05:52.200 --> 00:05:56.200]  我信上帝全能的父
[00:05:56.200 --> 00:05:58.200]  創造天地的主
[00:05:58.200 --> 00:06:01.200]  我信我主耶穌基督
[00:06:01.200 --> 00:06:03.200]  上帝獨生的子
[00:06:03.200 --> 00:06:05.200]  因聖靈感恩
[00:06:05.200 --> 00:06:08.200]  由童貞女瑪利亞所生
[00:06:08.200 --> 00:06:12.200]  在本雕彼拉多手下受難
[00:06:12.200 --> 00:06:14.200]  被釘於十字架
[00:06:14.200 --> 00:06:16.200]  受死埋葬
[00:06:16.200 --> 00:06:18.200]  當在陰間
[00:06:18.200 --> 00:06:21.200]  第三天從死人中復活
[00:06:21.200 --> 00:06:26.200]  聖天坐在全能父上帝的右邊
[00:06:26.200 --> 00:06:29.200]  將來必從那裡降臨
[00:06:29.200 --> 00:06:32.200]  審判活人死人
[00:06:32.200 --> 00:06:35.200]  我信聖靈
[00:06:35.200 --> 00:06:37.200]  我信聖兒公之教會
[00:06:37.200 --> 00:06:39.200]  我信聖徒相通
[00:06:39.200 --> 00:06:41.200]  我信聚得赦免
[00:06:41.200 --> 00:06:43.200]  我信身體復活
[00:06:43.200 --> 00:06:45.200]  我信永生
[00:06:45.200 --> 00:06:46.200]  阿門
[00:06:46.200 --> 00:06:49.200]  我們每個人都可以有自己向神祈禱的時間
[00:07:02.200 --> 00:07:27.200]  [音樂停止]
[00:07:27.200 --> 00:07:29.200]  天父我們同心來到你面前
[00:07:29.200 --> 00:07:30.200]  我們去多謝你
[00:07:30.200 --> 00:07:32.200]  因為你是愛我們的主
[00:07:32.200 --> 00:07:34.200]  因為愛創造了我們出來
[00:07:34.200 --> 00:07:37.200]  當你死在罪惡的國泛裡面的時候
[00:07:37.200 --> 00:07:38.200]  你就猜拍耶穌基督
[00:07:38.200 --> 00:07:40.200]  完成了你的救恩
[00:07:40.200 --> 00:07:42.200]  今天我們可以重新被你接納
[00:07:42.200 --> 00:07:44.200]  重新和好
[00:07:44.200 --> 00:07:48.200]  可以恢復那個互動的關係
[00:07:48.200 --> 00:07:49.200]  你讓耶穌基督
[00:07:49.200 --> 00:07:51.200]  透過聖靈住在我們心裡面
[00:07:51.200 --> 00:07:53.200]  每天與我們同在
[00:07:53.200 --> 00:07:54.200]  帶領我們走人生的路
[00:07:54.200 --> 00:07:56.200]  求主幫助我們
[00:07:56.200 --> 00:07:59.200]  不單得罪一套荒謬的真理
[00:07:59.200 --> 00:08:00.200]  而且在真理背後
[00:08:00.200 --> 00:08:02.200]  是一位復活的主
[00:08:02.200 --> 00:08:03.200]  每天與我們同行
[00:08:03.200 --> 00:08:04.200]  我們多謝你
[00:08:04.200 --> 00:08:07.200]  我們願意在一時的時間裡
[00:08:07.200 --> 00:08:10.200]  我們求我們的主親自教導我們
[00:08:10.200 --> 00:08:11.200]  讓我們明白
[00:08:11.200 --> 00:08:13.200]  我們如何能夠在生活上
[00:08:13.200 --> 00:08:15.200]  被聖靈所充滿
[00:08:15.200 --> 00:08:17.200]  以致我們能夠更加有力的
[00:08:17.200 --> 00:08:20.200]  去對付我們自己裡面的私慾
[00:08:20.200 --> 00:08:21.200]  也更加有力的
[00:08:21.200 --> 00:08:23.200]  可以更加愛神、愛人
[00:08:23.200 --> 00:08:26.200]  我們求你自己恩待
[00:08:26.200 --> 00:08:28.200]  就在這一刻與我們同在
[00:08:28.200 --> 00:08:29.200]  也給我們有信心
[00:08:29.200 --> 00:08:31.200]  聽到你如何透過
[00:08:31.200 --> 00:08:33.200]  今天下午的講座
[00:08:33.200 --> 00:08:34.200]  對我們個人的需要
[00:08:34.200 --> 00:08:36.200]  特別是靈性上
[00:08:36.200 --> 00:08:37.200]  一個很重要的提醒
[00:08:37.200 --> 00:08:39.200]  我們有望主的教導
[00:08:39.200 --> 00:08:41.200]  奉耶穌基督的名祈求
[00:08:41.200 --> 00:08:42.200]  阿門
[00:08:42.200 --> 00:08:43.200]  好,請坐
[00:08:43.200 --> 00:08:51.200]  好,先講聖靈充滿的部分
[00:08:51.200 --> 00:08:52.200]  不好意思
[00:08:52.200 --> 00:08:54.200]  Notes那裡可以看下面
[00:08:54.200 --> 00:08:55.200]  1.2.1那裡
[00:08:55.200 --> 00:08:57.200]  聖靈充滿的本質那裡
[00:08:57.200 --> 00:09:02.200]  我上兩次來的時候
[00:09:02.200 --> 00:09:04.200]  其中一個就講過詩篇139篇
[00:09:04.200 --> 00:09:06.200]  我不知道大家有沒有人還記得
[00:09:06.200 --> 00:09:13.200]  其實講到原來我們崇拜
[00:09:13.200 --> 00:09:14.200]  回來教會
[00:09:14.200 --> 00:09:16.200]  也有時候會忘記神
[00:09:16.200 --> 00:09:17.200]  簡單來說
[00:09:17.200 --> 00:09:20.200]  我們可能都不會運用我們的信心
[00:09:20.200 --> 00:09:21.200]  我們相信主
[00:09:21.200 --> 00:09:22.200]  我們對神應該有信心
[00:09:22.200 --> 00:09:24.200]  否則你也不會做第一次
[00:09:24.200 --> 00:09:26.200]  得救的祈禱
[00:09:26.200 --> 00:09:27.200]  你有信心
[00:09:27.200 --> 00:09:29.200]  但是你是不是每天都運用你的信心
[00:09:29.200 --> 00:09:31.200]  這個就很關鍵
[00:09:31.200 --> 00:09:33.200]  你回來聚會
[00:09:33.200 --> 00:09:34.200]  可以唱完歌
[00:09:34.200 --> 00:09:37.200]  然後做完一切動作
[00:09:37.200 --> 00:09:38.200]  然後你離開了
[00:09:38.200 --> 00:09:41.200]  其實心裡面不覺得耶穌基督在
[00:09:41.200 --> 00:09:42.200]  你明白嗎?
[00:09:42.200 --> 00:09:43.200]  我們沒有信心
[00:09:43.200 --> 00:09:45.200]  或者信心很模糊
[00:09:45.200 --> 00:09:47.200]  所以我們可能很多年
[00:09:47.200 --> 00:09:49.200]  在教會裡面聚會
[00:09:49.200 --> 00:09:52.200]  都是靈命不是很大的成長
[00:09:52.200 --> 00:09:56.200]  跟神的關係不是很親密
[00:09:56.200 --> 00:09:58.200]  或者越來越清晰
[00:09:58.200 --> 00:10:02.200]  我們跟神的關係
[00:10:02.200 --> 00:10:04.200]  這個信心
[00:10:04.200 --> 00:10:05.200]  你知道
[00:10:05.200 --> 00:10:09.200]  其實就是神信主的時候賜給我們的
[00:10:09.200 --> 00:10:12.200]  我在這裡講到也有提過
[00:10:12.200 --> 00:10:14.200]  不是聖靈感動我們
[00:10:14.200 --> 00:10:17.200]  沒有人能夠可以克服我們的偏見
[00:10:17.200 --> 00:10:19.200]  沒有人可以這麼開放自己
[00:10:19.200 --> 00:10:21.200]  在別人面前認自己是一個罪人
[00:10:21.200 --> 00:10:23.200]  你現在怎麼做決字祈禱?
[00:10:23.200 --> 00:10:24.200]  是不是?
[00:10:24.200 --> 00:10:27.200]  因為真的很體會到耶穌的愛
[00:10:27.200 --> 00:10:29.200]  你願意將生命交給祂
[00:10:29.200 --> 00:10:31.200]  接受祂做救主和主
[00:10:31.200 --> 00:10:33.200]  不是聖靈的感動
[00:10:33.200 --> 00:10:35.200]  沒有人能夠稱呼耶穌為主
[00:10:35.200 --> 00:10:37.200]  哥林多前書十二章
[00:10:37.200 --> 00:10:39.200]  第三節說到
[00:10:39.200 --> 00:10:41.200]  所以我們
[00:10:41.200 --> 00:10:43.200]  其實要聖靈充滿
[00:10:43.200 --> 00:10:45.200]  你也很容易想到
[00:10:45.200 --> 00:10:49.200]  其實是說我們跟耶穌的關係越來越清晰
[00:10:49.200 --> 00:10:51.200]  跟祂的互動越來越明確
[00:10:51.200 --> 00:10:53.200]  越來越對祂有信心
[00:10:53.200 --> 00:10:56.200]  從一個得救初步的信心開始
[00:10:56.200 --> 00:10:58.200]  然後越來越成熟的信心
[00:10:58.200 --> 00:11:00.200]  越來越在生活裡面見到祂
[00:11:00.200 --> 00:11:03.200]  我不是只是回教會才想起祂
[00:11:03.200 --> 00:11:06.200]  我帶著耶穌上班
[00:11:06.200 --> 00:11:10.200]  休息的時候我帶著耶穌休息
[00:11:10.200 --> 00:11:14.200]  所以我去做什麼娛樂
[00:11:14.200 --> 00:11:16.200]  怎樣花錢
[00:11:16.200 --> 00:11:18.200]  我都會跟耶穌商量
[00:11:18.200 --> 00:11:20.200]  會不會
[00:11:20.200 --> 00:11:22.200]  我想探討一下
[00:11:22.200 --> 00:11:24.200]  想看一看劇集
[00:11:24.200 --> 00:11:26.200]  Netflix很多人在看
[00:11:26.200 --> 00:11:28.200]  我選哪一套戲
[00:11:28.200 --> 00:11:30.200]  會不會跟耶穌商量
[00:11:30.200 --> 00:11:31.200]  這一套應該看這一套
[00:11:31.200 --> 00:11:32.200]  可能不太適合我看
[00:11:32.200 --> 00:11:34.200]  諸如此類
[00:11:34.200 --> 00:11:36.200]  會不會有時候我們休息的時候
[00:11:36.200 --> 00:11:38.200]  就是道德放假
[00:11:38.200 --> 00:11:39.200]  都放鬆了
[00:11:39.200 --> 00:11:41.200]  某些時刻其實沒有
[00:11:41.200 --> 00:11:43.200]  當耶穌不在
[00:11:43.200 --> 00:11:45.200]  但你知道你看Netflix的時候
[00:11:45.200 --> 00:11:47.200]  其實耶穌在哪裡
[00:11:47.200 --> 00:11:49.200]  在你客廳
[00:11:49.200 --> 00:11:51.200]  無論你有沒有那塊牌匾
[00:11:51.200 --> 00:11:53.200]  耶穌都是我一家之主
[00:11:53.200 --> 00:11:54.200]  祂都是你一家之主
[00:11:54.200 --> 00:11:56.200]  但你當不當祂是一家之主
[00:11:56.200 --> 00:11:58.200]  我們在神學上說
[00:11:58.200 --> 00:12:00.200]  神的無所不在是
[00:12:00.200 --> 00:12:02.200]  神無法不在
[00:12:02.200 --> 00:12:03.200]  神為什麼不在
[00:12:03.200 --> 00:12:05.200]  在哪裡會不在
[00:12:05.200 --> 00:12:07.200]  你上班的公司
[00:12:07.200 --> 00:12:09.200]  祂不會不在公司
[00:12:09.200 --> 00:12:12.200]  你沒理由只是回教會才見到祂
[00:12:12.200 --> 00:12:14.200]  你明白嗎
[00:12:14.200 --> 00:12:16.200]  我們慢慢去
[00:12:16.200 --> 00:12:19.200]  在生活中可以經歷到這個真理
[00:12:19.200 --> 00:12:23.200]  這是今天要和大家說的事情
[00:12:23.200 --> 00:12:24.200]  聖靈充滿
[00:12:24.200 --> 00:12:27.200]  很明顯就是說耶穌的道理充滿我們
[00:12:27.200 --> 00:12:30.200]  或者是祂自己掌管我們的生命
[00:12:30.200 --> 00:12:32.200]  當祂的說話充滿我們
[00:12:32.200 --> 00:12:36.200]  就是說我們根據祂的教導去生活
[00:12:36.200 --> 00:12:37.200]  我們能夠根據祂的教導去生活
[00:12:37.200 --> 00:12:39.200]  我們其實尊重耶穌基督
[00:12:39.200 --> 00:12:40.200]  因為那些是祂的教導
[00:12:40.200 --> 00:12:42.200]  在聖經裡面
[00:12:42.200 --> 00:12:44.200]  我很簡單去說一說
[00:12:44.200 --> 00:12:46.200]  1.2.1
[00:12:46.200 --> 00:12:47.200]  不是下面那個
[00:12:47.200 --> 00:12:49.200]  1.2.1
[00:12:49.200 --> 00:12:51.200]  聖靈充滿
[00:12:51.200 --> 00:12:52.200]  大家有經文
[00:12:52.200 --> 00:12:54.200]  如果你有聖經
[00:12:54.200 --> 00:12:56.200]  打開它
[00:12:56.200 --> 00:13:00.200]  就是這個
[00:13:00.200 --> 00:13:20.200]  已乏所書第五章的地方
[00:13:20.200 --> 00:13:23.200]  今天講座會多一點知識性的東西
[00:13:23.200 --> 00:13:25.200]  希望大家學了之後
[00:13:25.200 --> 00:13:27.200]  不單止幫到自己
[00:13:27.200 --> 00:13:29.200]  也幫到其他弟兄姊妹
[00:13:29.200 --> 00:13:34.200]  因為我相信很多弟兄姊妹都遇到類似的問題
[00:13:34.200 --> 00:13:35.200]  第五章
[00:13:35.200 --> 00:13:40.200]  我在這裡用和學本的修訂本讀給大家聽
[00:13:40.200 --> 00:13:42.200]  這裡說你們要謹慎行事
[00:13:42.200 --> 00:13:44.200]  不要仗無知的人
[00:13:44.200 --> 00:13:46.200]  第五章十五節
[00:13:46.200 --> 00:13:47.200]  要把握時機
[00:13:47.200 --> 00:13:49.200]  因為現今的世代邪惡
[00:13:49.200 --> 00:13:50.200]  不要作糊塗人
[00:13:50.200 --> 00:13:53.200]  要明白主的旨意如何
[00:13:53.200 --> 00:13:54.200]  不要醉酒
[00:13:54.200 --> 00:13:55.200]  酒能使人放蕩
[00:13:55.200 --> 00:13:58.200]  要被聖靈充滿
[00:13:58.200 --> 00:14:00.200]  被聖靈充滿後果的表現
[00:14:00.200 --> 00:14:02.200]  就是要用詩篇
[00:14:02.200 --> 00:14:04.200]  讚美詩靈歌彼此對說
[00:14:04.200 --> 00:14:06.200]  口唱心和讚美主
[00:14:06.200 --> 00:14:09.200]  凡事要奉我們主耶穌的名
[00:14:09.200 --> 00:14:10.200]  常常感謝父神
[00:14:10.200 --> 00:14:11.200]  然後有一節
[00:14:11.200 --> 00:14:14.200]  要傳敬畏基督的心彼此馴服
[00:14:14.200 --> 00:14:18.200]  下面說了三種馴服的關係
[00:14:18.200 --> 00:14:19.200]  妻子和丈夫
[00:14:19.200 --> 00:14:21.200]  兒女和父母
[00:14:21.200 --> 00:14:24.200]  然後主人和僕人
[00:14:24.200 --> 00:14:30.200]  長話短說五章十八節
[00:14:30.200 --> 00:14:32.200]  是聖經裡唯一
[00:14:32.200 --> 00:14:33.200]  唯一
[00:14:33.200 --> 00:14:35.200]  教導性的經文
[00:14:35.200 --> 00:14:38.200]  是關於要被聖靈充滿
[00:14:38.200 --> 00:14:40.200]  其他所說的經文
[00:14:40.200 --> 00:14:42.200]  都是敘事性
[00:14:42.200 --> 00:14:44.200]  或者叫做記序的問題
[00:14:44.200 --> 00:14:48.200]  在《路加福音》和《士徒行傳》
[00:14:48.200 --> 00:14:50.200]  最多出現
[00:14:50.200 --> 00:14:52.200]  記序性的問題
[00:14:52.200 --> 00:14:53.200]  只是告訴你有些事例
[00:14:53.200 --> 00:14:55.200]  在歷史裡
[00:14:55.200 --> 00:14:56.200]  有些人被聖靈充滿
[00:14:56.200 --> 00:14:58.200]  有這樣的表現
[00:14:58.200 --> 00:14:59.200]  在《士徒行傳》裡
[00:14:59.200 --> 00:15:01.200]  有些人有時會有神跡歧視
[00:15:01.200 --> 00:15:02.200]  譬如說方言
[00:15:02.200 --> 00:15:03.200]  這是有的
[00:15:03.200 --> 00:15:05.200]  第二章那裡
[00:15:05.200 --> 00:15:06.200]  但有些場合聖靈充滿
[00:15:06.200 --> 00:15:07.200]  就不說方言
[00:15:07.200 --> 00:15:09.200]  只不過他們彼此相愛
[00:15:09.200 --> 00:15:12.200]  或者很有勇氣傳福音
[00:15:12.200 --> 00:15:13.200]  又不是超自然的
[00:15:13.200 --> 00:15:16.200]  所謂in a sense
[00:15:16.200 --> 00:15:18.200]  歷史的經文
[00:15:18.200 --> 00:15:20.200]  這些歷史記載性的經文
[00:15:20.200 --> 00:15:24.200]  大家知道不是原則性的經文
[00:15:24.200 --> 00:15:28.200]  也就是說不是我們去效法的對象
[00:15:28.200 --> 00:15:30.200]  因為有些東西是無法效法的
[00:15:30.200 --> 00:15:32.200]  歷史的東西就是歷史
[00:15:32.200 --> 00:15:33.200]  你知道歷史裡
[00:15:33.200 --> 00:15:35.200]  有一次過紅海
[00:15:35.200 --> 00:15:36.200]  摩西過紅海
[00:15:36.200 --> 00:15:37.200]  你讀完之後
[00:15:37.200 --> 00:15:40.200]  不是代表你一生裡有一次機會
[00:15:40.200 --> 00:15:42.200]  可能要過紅海
[00:15:42.200 --> 00:15:43.200]  你明白吧
[00:15:43.200 --> 00:15:44.200]  我在長洲偶爾上班
[00:15:44.200 --> 00:15:45.200]  我沒理由有一次想
[00:15:45.200 --> 00:15:46.200]  不用坐船
[00:15:46.200 --> 00:15:48.200]  就這樣走過去
[00:15:48.200 --> 00:15:50.200]  如果上帝要做當然可以
[00:15:50.200 --> 00:15:53.200]  但我不會因為聖經記載了這件事
[00:15:53.200 --> 00:15:56.200]  我就成為我一生追求的一個原則
[00:15:56.200 --> 00:15:57.200]  你知道嗎
[00:15:57.200 --> 00:15:59.200]  是我會經歷到的東西
[00:15:59.200 --> 00:16:01.200]  這個就是靈感運動五秦中
[00:16:01.200 --> 00:16:03.200]  最主要的毛病
[00:16:03.200 --> 00:16:04.200]  就是將一些記載的經文
[00:16:04.200 --> 00:16:07.200]  當成原則去讀
[00:16:07.200 --> 00:16:08.200]  就是這樣的原則
[00:16:08.200 --> 00:16:09.200]  就是這個問題
[00:16:09.200 --> 00:16:11.200]  很簡單
[00:16:11.200 --> 00:16:13.200]  所以其實是記載性的經文
[00:16:13.200 --> 00:16:15.200]  只是說神在歷史裡做過這樣的事
[00:16:15.200 --> 00:16:17.200]  但為什麼那個歷史時空做這件事
[00:16:17.200 --> 00:16:21.200]  而在其他歷史的時空裡不再做
[00:16:21.200 --> 00:16:22.200]  一定有它的理由
[00:16:22.200 --> 00:16:25.200]  耶穌基督死而復活是一次
[00:16:25.200 --> 00:16:27.200]  不會每個世代死一次
[00:16:27.200 --> 00:16:30.200]  所以死而復活只是在歷史裡發生一次
[00:16:30.200 --> 00:16:33.200]  我們相信是歷史真實的事
[00:16:33.200 --> 00:16:35.200]  但不代表它的原則是真的
[00:16:35.200 --> 00:16:37.200]  我們要去跟從
[00:16:37.200 --> 00:16:38.200]  你明白嗎
[00:16:38.200 --> 00:16:40.200]  真的要跟從的經文
[00:16:40.200 --> 00:16:42.200]  就是原則性的經文
[00:16:42.200 --> 00:16:43.200]  就是教導性的經文
[00:16:43.200 --> 00:16:45.200]  就是這裡
[00:16:45.200 --> 00:16:47.200]  所以這個東西很容易學的
[00:16:47.200 --> 00:16:49.200]  什麼叫做要被聖靈充滿
[00:16:49.200 --> 00:16:51.200]  所以不要一聽到聖靈充滿
[00:16:51.200 --> 00:16:55.200]  我們很快就想起超自然的方言
[00:16:55.200 --> 00:16:57.200]  或者是神蹟騎士的充滿
[00:16:57.200 --> 00:16:59.200]  因為最主要就是因為這百多年
[00:16:59.200 --> 00:17:01.200]  靈感運動的興起
[00:17:01.200 --> 00:17:03.200]  就令到保守的教會
[00:17:03.200 --> 00:17:05.200]  就不提這件事
[00:17:05.200 --> 00:17:08.200]  他們佔據了這個話語權
[00:17:08.200 --> 00:17:09.200]  就是用現在的說話來說
[00:17:09.200 --> 00:17:11.200]  就是因為太多人這樣說
[00:17:11.200 --> 00:17:13.200]  聖靈充滿就會說方言
[00:17:13.200 --> 00:17:15.200]  或者是碌地
