
[00:00:00.000 --> 00:00:03.000]  洪恩堂的弟兄姊妹平安
[00:05:02.000 --> 00:05:04.000]  燒了他們嗎?
[00:05:04.000 --> 00:05:07.000]  耶穌是不是被這些門徒氣死了?
[00:05:07.000 --> 00:05:09.000]  有人不接待耶穌
[00:05:09.000 --> 00:05:11.000]  不用燒別人的屋子
[00:05:11.000 --> 00:05:14.000]  耶穌的行程是要去耶路撒冷
[00:05:14.000 --> 00:05:16.000]  他要順服上帝的旨意
[00:05:16.000 --> 00:05:18.000]  他要上十字架
[00:05:18.000 --> 00:05:20.000]  去為世人贖罪
[00:05:20.000 --> 00:05:22.000]  拯救世人
[00:05:22.000 --> 00:05:25.000]  但那時候門徒很不像樣
[00:05:25.000 --> 00:05:26.000]  怎麼辦呢?
[00:05:26.000 --> 00:05:28.000]  當地人不接待耶穌
[00:05:28.000 --> 00:05:31.000]  不用燒了別人的屋子
[00:05:31.000 --> 00:05:32.000]  到了第十章
[00:05:32.000 --> 00:05:34.000]  即是今天的經文
[00:05:34.000 --> 00:05:37.000]  我再一次向七十二位門徒
[00:05:37.000 --> 00:05:39.000]  即是信徒
[00:05:39.000 --> 00:05:42.000]  都是說些相似的話
[00:05:42.000 --> 00:05:44.000]  第十章
[00:05:44.000 --> 00:05:47.000]  又是不用帶錢、袋子、鞋子
[00:05:47.000 --> 00:05:48.000]  一路上
[00:05:48.000 --> 00:05:50.000]  難道要問候任何人嗎?
[00:05:50.000 --> 00:05:51.000]  因為問候任何人
[00:05:51.000 --> 00:05:52.000]  別人又會說話
[00:05:52.000 --> 00:05:57.000]  而會分擾了你專心傳道的心
[00:05:57.000 --> 00:06:00.000]  所以甚麼都不用帶
[00:06:00.000 --> 00:06:03.000]  有時帶太多東西去宣教
[00:06:03.000 --> 00:06:06.000]  一去就被搶走
[00:06:06.000 --> 00:06:08.000]  一帶去
[00:06:08.000 --> 00:06:10.000]  別人又說你不合用
[00:06:10.000 --> 00:06:12.000]  所以你不帶東西去
[00:06:12.000 --> 00:06:15.000]  才有機會讓當地人幫你
[00:06:15.000 --> 00:06:17.000]  大家還記得那時候
[00:06:17.000 --> 00:06:18.000]  保羅去宣教
[00:06:18.000 --> 00:06:20.000]  他離開馬其頓
[00:06:20.000 --> 00:06:23.000]  遇到一個做生意的女人
[00:06:23.000 --> 00:06:24.000]  她叫做呂底亞
[00:06:24.000 --> 00:06:26.000]  他帶她順著住在他家
[00:06:26.000 --> 00:06:28.000]  後來又認識了一些官員
[00:06:28.000 --> 00:06:30.000]  這些官員又帶領當地人
[00:06:30.000 --> 00:06:33.000]  去幫助保羅
[00:06:33.000 --> 00:06:34.000]  另外
[00:06:34.000 --> 00:06:36.000]  耶穌亦吩咐他們
[00:06:36.000 --> 00:06:39.000]  不要隨便從一家搬到另一家
[00:06:39.000 --> 00:06:41.000]  意思是叫他們不用急
[00:06:41.000 --> 00:06:42.000]  不用趕
[00:06:42.000 --> 00:06:45.000]  慢慢做好一家才一家
[00:06:45.000 --> 00:06:46.000]  而這個被截
[00:06:46.000 --> 00:06:49.000]  其實是有一個指標的
[00:06:49.000 --> 00:06:51.000]  那聽從你們的
[00:06:51.000 --> 00:06:52.000]  就是聽從我
[00:06:52.000 --> 00:06:54.000]  那拒絕你們的
[00:06:54.000 --> 00:06:55.000]  就是拒絕我
[00:06:55.000 --> 00:06:57.000]  那拒絕我的
[00:06:57.000 --> 00:07:00.000]  就是拒絕差遣我來的那一位
[00:07:00.000 --> 00:07:02.000]  所以這個指標是說
[00:07:02.000 --> 00:07:04.000]  有兩個可能性
[00:07:04.000 --> 00:07:06.000]  就是你去到當地的時候
[00:07:06.000 --> 00:07:08.000]  全部都是這樣
[00:07:08.000 --> 00:07:09.000]  兩個可能性
[00:07:09.000 --> 00:07:11.000]  一是接待你
[00:07:11.000 --> 00:07:13.000]  一是不接待你
[00:07:13.000 --> 00:07:15.000]  所以不接待你的話
[00:07:15.000 --> 00:07:17.000]  那怎麼做呢?
[00:07:17.000 --> 00:07:20.000]  就說無論你去到哪座城
[00:07:20.000 --> 00:07:22.000]  人若不接待你
[00:07:22.000 --> 00:07:24.000]  你們就走到街上
[00:07:24.000 --> 00:07:26.000]  即使是你們城裡的塵土
[00:07:26.000 --> 00:07:28.000]  有黏在我們的腳上
[00:07:28.000 --> 00:07:29.000]  我們都要拆掉
[00:07:29.000 --> 00:07:30.000]  還給你
[00:07:30.000 --> 00:07:31.000]  雖然是這樣
[00:07:31.000 --> 00:07:32.000]  但你應該知道
[00:07:32.000 --> 00:07:34.000]  神的國近了
[00:07:34.000 --> 00:07:36.000]  其實他不接待你不要緊的
[00:07:36.000 --> 00:07:38.000]  我們拍一拍腳的塵
[00:07:38.000 --> 00:07:40.000]  但我們仍然要告訴他們
[00:07:40.000 --> 00:07:41.000]  神國近了
[00:07:41.000 --> 00:07:42.000]  你們要悔改
[00:07:42.000 --> 00:07:44.000]  遠離惡行
[00:07:44.000 --> 00:07:46.000]  記得嗎?
[00:07:46.000 --> 00:07:49.000]  無論誰接待我
[00:07:49.000 --> 00:07:53.000]  就是接待差遣我來的那一位
[00:07:53.000 --> 00:07:55.000]  不接待的就走
[00:07:55.000 --> 00:07:56.000]  去下一家
[00:07:56.000 --> 00:07:58.000]  亦都不用死纏爛打
[00:07:58.000 --> 00:08:01.000]  亦都不用燒了別人的房子
[00:08:01.000 --> 00:08:04.000]  耶穌對十二門徒是這樣說
[00:08:04.000 --> 00:08:07.000]  對七十二位門徒也是這樣說
[00:08:07.000 --> 00:08:08.000]  但不同的是
[00:08:08.000 --> 00:08:10.000]  原來到路加福音
[00:08:10.000 --> 00:08:12.000]  即是他寫的時候
[00:08:12.000 --> 00:08:15.000]  大概是主升天之後三十年
[00:08:15.000 --> 00:08:17.000]  當時那裡的信徒
[00:08:17.000 --> 00:08:19.000]  已經傳福音到希臘
[00:08:19.000 --> 00:08:21.000]  羅馬一帶
[00:08:21.000 --> 00:08:23.000]  他們當時面對的
[00:08:23.000 --> 00:08:27.000]  是一個社會充滿著不同種族的人類
[00:08:27.000 --> 00:08:29.000]  是一個多元的社會
[00:08:29.000 --> 00:08:32.000]  當時的社會已經不再只是猶太人
[00:08:32.000 --> 00:08:34.000]  有流散的猶太人
[00:08:34.000 --> 00:08:35.000]  有希臘人
[00:08:35.000 --> 00:08:36.000]  有羅馬人
[00:08:36.000 --> 00:08:38.000]  所以在這篇秘笈
[00:08:38.000 --> 00:08:41.000]  和之前給十二門徒的秘笈
[00:08:41.000 --> 00:08:42.000]  有什麼不同呢?
[00:08:42.000 --> 00:08:46.000]  原來是耶穌加了一些跨文化的貼士
[00:08:46.000 --> 00:08:50.000]  第八節
[00:08:50.000 --> 00:08:52.000]  無論你們進那座城
[00:08:52.000 --> 00:08:54.000]  人若接待你們
[00:08:54.000 --> 00:08:56.000]  給你們擺上什麼
[00:08:56.000 --> 00:08:57.000]  你們就吃什麼
[00:08:57.000 --> 00:09:01.000]  其實這是宣教必須要做的
[00:09:01.000 --> 00:09:03.000]  當你去到當地
[00:09:03.000 --> 00:09:04.000]  你要吃別人的東西
[00:09:04.000 --> 00:09:05.000]  別人才會覺得
[00:09:05.000 --> 00:09:07.000]  他親手做了一些東西給你吃
[00:09:07.000 --> 00:09:09.000]  他又接待你
[00:09:09.000 --> 00:09:12.000]  你又欣賞他的食物
[00:09:12.000 --> 00:09:14.000]  另外
[00:09:14.000 --> 00:09:16.000]  無論你們去到哪一家
[00:09:16.000 --> 00:09:17.000]  都要說平安
[00:09:17.000 --> 00:09:19.000]  願平安臨到這個家
[00:09:19.000 --> 00:09:21.000]  很簡單
[00:09:21.000 --> 00:09:22.000]  平安
[00:09:22.000 --> 00:09:23.000]  跟別人說一聲
[00:09:23.000 --> 00:09:24.000]  你們進屋也要叫人
[00:09:24.000 --> 00:09:25.000]  平安
[00:09:25.000 --> 00:09:28.000]  如果那裡有人配得平安
[00:09:28.000 --> 00:09:31.000]  你們所求的平安就會臨到那個人
[00:09:31.000 --> 00:09:34.000]  如果那個人不配得平安
[00:09:34.000 --> 00:09:35.000]  那個祝福就無效了
[00:09:35.000 --> 00:09:38.000]  其實如果看原文的意思
[00:09:38.000 --> 00:09:40.000]  其實不是無效
[00:09:40.000 --> 00:09:44.000]  原文是說那個祝福會反彈給我
[00:09:44.000 --> 00:09:45.000]  這樣很好
[00:09:45.000 --> 00:09:46.000]  我祝福你
[00:09:46.000 --> 00:09:48.000]  如果你不配得平安
[00:09:48.000 --> 00:09:49.000]  反彈給我
[00:09:49.000 --> 00:09:50.000]  這樣很好
[00:09:50.000 --> 00:09:55.000]  而猶太人當時的想法
[00:09:55.000 --> 00:09:56.000]  那個平安
[00:09:56.000 --> 00:09:58.000]  其實不單是出入平安
[00:09:58.000 --> 00:10:00.000]  他們有很圓滿
[00:10:00.000 --> 00:10:01.000]  和平
[00:10:01.000 --> 00:10:03.000]  和諧
[00:10:03.000 --> 00:10:04.000]  安全
[00:10:04.000 --> 00:10:05.000]  安穩
[00:10:05.000 --> 00:10:08.000]  一個發展得很好
[00:10:08.000 --> 00:10:09.000]  一個盛況
[00:10:09.000 --> 00:10:11.000]  甚至是一個救贖
[00:10:11.000 --> 00:10:12.000]  拯救
[00:10:12.000 --> 00:10:15.000]  一個很圓滿的平安
[00:10:15.000 --> 00:10:17.000]  就好像
[00:10:17.000 --> 00:10:19.000]  我記得我們
[00:10:19.000 --> 00:10:21.000]  一百年前
[00:10:21.000 --> 00:10:26.000]  當宣教士來到中國地方宣教的時候
[00:10:26.000 --> 00:10:28.000]  他們都要入窗隨俗
[00:10:28.000 --> 00:10:30.000]  他們都要穿上唐裝
[00:10:30.000 --> 00:10:32.000]  學兩句中文
[00:10:32.000 --> 00:10:33.000]  是不是
[00:10:33.000 --> 00:10:35.000]  另外就是
[00:10:35.000 --> 00:10:36.000]  你們住到哪裡
[00:10:36.000 --> 00:10:38.000]  就吃他們提供的食物
[00:10:38.000 --> 00:10:41.000]  因為工人得報酬是理所當然的
[00:10:41.000 --> 00:10:42.000]  那時候
[00:10:42.000 --> 00:10:45.000]  記不記得保羅去到哥倫多的時候
[00:10:45.000 --> 00:10:48.000]  他遇見散居的猶太人
[00:10:48.000 --> 00:10:49.000]  阿基拉
[00:10:49.000 --> 00:10:52.000]  妻子伯基拉
[00:10:52.000 --> 00:10:55.000]  保羅就和他們一起織帳篷
[00:10:55.000 --> 00:10:57.000]  和他們一起做工
[00:10:57.000 --> 00:10:59.000]  去融入當地的文化
[00:10:59.000 --> 00:11:00.000]  當地的生活
[00:11:00.000 --> 00:11:03.000]  所以如果我們今天請到耶穌來
[00:11:03.000 --> 00:11:06.000]  再和我們講一下這個秘笈
[00:11:06.000 --> 00:11:08.000]  其實精要都是差不多的
[00:11:08.000 --> 00:11:10.000]  第九節
[00:11:10.000 --> 00:11:12.000]  要治好城裡的病人
[00:11:12.000 --> 00:11:15.000]  對他們說神的國近
[00:11:15.000 --> 00:11:17.000]  去到宣教的地方
[00:11:17.000 --> 00:11:19.000]  其實有很多問題
[00:11:19.000 --> 00:11:21.000]  甚至是我們在本地
[00:11:21.000 --> 00:11:23.000]  自己生活
[00:11:23.000 --> 00:11:25.000]  經驗不到的問題
[00:11:25.000 --> 00:11:27.000]  例如現在我服侍的
[00:11:27.000 --> 00:11:30.000]  一些難民群體
[00:11:30.000 --> 00:11:31.000]  他們都是一些
[00:11:31.000 --> 00:11:34.000]  從外國流散到香港的地方
[00:11:34.000 --> 00:11:36.000]  他們住的環境很小
[00:11:36.000 --> 00:11:39.000]  他們的房間甚至缺乏空氣
[00:11:39.000 --> 00:11:41.000]  劏房都很窄
[00:11:41.000 --> 00:11:44.000]  所以經常說這裡痛那裡痛
[00:11:44.000 --> 00:11:46.000]  所以我覺得
[00:11:46.000 --> 00:11:48.000]  不是說我不是醫生
[00:11:48.000 --> 00:11:50.000]  我不可以治好他們很多的病
[00:11:50.000 --> 00:11:53.000]  但是至少我會告訴他們
[00:11:53.000 --> 00:11:55.000]  不要忘記耶穌基督
[00:11:55.000 --> 00:11:57.000]  怎樣拯救了我們
[00:11:57.000 --> 00:11:59.000]  耶穌基督怎樣在我們的生命
[00:11:59.000 --> 00:12:01.000]  顯了祂的大能
[00:12:01.000 --> 00:12:03.000]  所以我們所傳的是
[00:12:03.000 --> 00:12:06.000]  耶穌基督上帝兒子降臨在世上
[00:12:06.000 --> 00:12:07.000]  為眾人死
[00:12:07.000 --> 00:12:09.000]  這個如此反智的道理
[00:12:09.000 --> 00:12:11.000]  就讓世人知道
[00:12:11.000 --> 00:12:14.000]  讓世人遠離他們現在的罪惡
[00:12:14.000 --> 00:12:16.000]  而走向真理
[00:12:16.000 --> 00:12:18.000]  說完了
[00:12:18.000 --> 00:12:22.000]  這個孫教的武林秘笈
[00:12:22.000 --> 00:12:24.000]  它達不達到武林秘笈的特性?
[00:12:24.000 --> 00:12:26.000]  高超?
[00:12:26.000 --> 00:12:28.000]  厲害了 耶穌教的
[00:12:28.000 --> 00:12:29.000]  隱密?
[00:12:29.000 --> 00:12:30.000]  隱密嗎?
[00:12:30.000 --> 00:12:31.000]  隱密吧 藏在家裡
[00:12:31.000 --> 00:12:32.000]  在家裡福音
[00:12:32.000 --> 00:12:34.000]  不說大家也未必知道
[00:12:34.000 --> 00:12:35.000]  正宗?
[00:12:35.000 --> 00:12:37.000]  耶穌傳的正宗
[00:12:37.000 --> 00:12:38.000]  有沒有道德元素?
[00:12:38.000 --> 00:12:39.000]  也有的
[00:12:39.000 --> 00:12:42.000]  你們要和別人有禮貌
[00:12:42.000 --> 00:12:43.000]  平安
[00:12:43.000 --> 00:12:45.000]  不要隨便從一家搬到另一家
[00:12:45.000 --> 00:12:47.000]  打完齋不要和尚
[00:12:47.000 --> 00:12:51.000]  出去實戰比武
[00:12:51.000 --> 00:12:53.000]  不帶秘笈
[00:12:53.000 --> 00:12:56.000]  所以熟讀了這篇秘笈
[00:12:56.000 --> 00:12:58.000]  可以放在一旁
[00:12:58.000 --> 00:13:01.000]  有三方面值得我們反思
[00:13:01.000 --> 00:13:02.000]  第一點
[00:13:02.000 --> 00:13:04.000]  孫教官要更新
[00:13:04.000 --> 00:13:05.000]  第九章
[00:13:05.000 --> 00:13:07.000]  猜顯了十二個門徒
[00:13:07.000 --> 00:13:10.000]  第十章主要猜顯了七十二個門徒
[00:13:10.000 --> 00:13:11.000]  可能你會說
[00:13:11.000 --> 00:13:14.000]  這些數字怎麼解釋?
[00:13:14.000 --> 00:13:16.000]  對我來說
[00:13:16.000 --> 00:13:18.000]  這十二個門徒
[00:13:18.000 --> 00:13:20.000]  是指那時候
[00:13:20.000 --> 00:13:21.000]  舊約
[00:13:21.000 --> 00:13:24.000]  有十二支派代表著舊約
[00:13:24.000 --> 00:13:25.000]  七十二個門徒
[00:13:25.000 --> 00:13:27.000]  是指新約
[00:13:27.000 --> 00:13:30.000]  這些外邦信徒
[00:13:30.000 --> 00:13:35.000]  當我們稍為玩玩數字
[00:13:35.000 --> 00:13:36.000]  我們就會發現
[00:13:36.000 --> 00:13:38.000]  原來猜顯了八十四個
[00:13:38.000 --> 00:13:40.000]  其實就是門徒
[00:13:40.000 --> 00:13:41.000]  十二
[00:13:41.000 --> 00:13:42.000]  乘以七
[00:13:42.000 --> 00:13:44.000]  其實七是一個很圓滿的數字
[00:13:44.000 --> 00:13:45.000]  其實
[00:13:45.000 --> 00:13:47.000]  聖經是否說
[00:13:47.000 --> 00:13:49.000]  猜顯信徒的時候
[00:13:49.000 --> 00:13:51.000]  是全民皆兵?
[00:13:51.000 --> 00:13:53.000]  在主耶穌的心意裏
[00:13:53.000 --> 00:13:55.000]  今天在座的每一位
[00:13:55.000 --> 00:13:56.000]  都是天國的精兵
[00:13:56.000 --> 00:13:58.000]  都是能夠參與天國的
[00:13:58.000 --> 00:14:00.000]  孫教的事工
[00:14:00.000 --> 00:14:02.000]  很多時候
[00:14:02.000 --> 00:14:03.000]  我們的孫教官
[00:14:03.000 --> 00:14:05.000]  還留在一百年前
[00:14:05.000 --> 00:14:07.000]  孫教士千里迢迢
[00:14:07.000 --> 00:14:08.000]  搭半年船
[00:14:08.000 --> 00:14:10.000]  又運船浪來到新大陸
[00:14:10.000 --> 00:14:12.000]  然後又感染風土病
[00:14:12.000 --> 00:14:14.000]  又要學語言
[00:14:14.000 --> 00:14:16.000]  又要換上一件唐裝衣
[00:14:16.000 --> 00:14:18.000]  服侍了一段時間
[00:14:18.000 --> 00:14:20.000]  孫教士就死了
[00:14:20.000 --> 00:14:21.000]  沒錯
[00:14:21.000 --> 00:14:22.000]  今天教會仍然是要
[00:14:22.000 --> 00:14:25.000]  差派孫教士出去外地
[00:14:25.000 --> 00:14:26.000]  去將這個福音
[00:14:26.000 --> 00:14:29.000]  帶到美德之民裏面
[00:14:29.000 --> 00:14:31.000]  今天的美德之民
[00:14:31.000 --> 00:14:34.000]  大概集中在
[00:14:34.000 --> 00:14:39.000]  日本、中印地區
[00:14:39.000 --> 00:14:41.000]  東亞、中東
[00:14:41.000 --> 00:14:43.000]  中間這個地方
[00:14:43.000 --> 00:14:44.000]  當中的信徒
[00:14:44.000 --> 00:14:46.000]  有回教、佛教
[00:14:46.000 --> 00:14:48.000]  有些民間宗教
[00:14:48.000 --> 00:14:50.000]  這些人民
[00:14:50.000 --> 00:14:52.000]  都很需要福音
[00:14:52.000 --> 00:14:53.000]  在我服侍的地區
[00:14:53.000 --> 00:14:56.000]  我們都派物資的供應
[00:14:56.000 --> 00:14:57.000]  經常都會見到
[00:14:57.000 --> 00:14:59.000]  不同的
[00:14:59.000 --> 00:15:01.000]  來自不同地區的
[00:15:01.000 --> 00:15:02.000]  世界各地的人
[00:15:02.000 --> 00:15:04.000]  來取物資
[00:15:04.000 --> 00:15:05.000]  很多都是
[00:15:05.000 --> 00:15:07.000]  有其他信仰的
[00:15:07.000 --> 00:15:09.000]  透過這些服侍
[00:15:09.000 --> 00:15:11.000]  我能夠接觸到他們
[00:15:11.000 --> 00:15:13.000]  和他們分享信仰
[00:15:13.000 --> 00:15:15.000]  甚至是分享愛
[00:15:15.000 --> 00:15:17.000]  說一句平安
[00:15:17.000 --> 00:15:18.000]  其實大家已經是
[00:15:18.000 --> 00:15:22.000]  一個很好開始的交流
[00:15:22.000 --> 00:15:23.000]  與此同時
[00:15:23.000 --> 00:15:24.000]  我們也看看
[00:15:24.000 --> 00:15:25.000]  今天的處境
[00:15:25.000 --> 00:15:28.000]  今天我們面對全球化
[00:15:28.000 --> 00:15:30.000]  我們因為全球化
[00:15:30.000 --> 00:15:31.000]  已經很方便
[00:15:31.000 --> 00:15:33.000]  我們很容易去經商
[00:15:33.000 --> 00:15:34.000]  很容易去貿易
[00:15:34.000 --> 00:15:37.000]  很容易搬到另一個城市
[00:15:37.000 --> 00:15:38.000]  以哈比為例
[00:15:38.000 --> 00:15:40.000]  哈比是因著宗教的迫害
[00:15:40.000 --> 00:15:43.000]  來到一個陌生的地方
[00:15:43.000 --> 00:15:46.000]  今天我們也面對科技的發展
[00:15:46.000 --> 00:15:47.000]  很多年輕人
[00:15:47.000 --> 00:15:49.000]  在網上的世界
[00:15:49.000 --> 00:15:51.000]  在元宇宙的世界裡
[00:15:51.000 --> 00:15:53.000]  他們不只是玩遊戲機
[00:15:53.000 --> 00:15:56.000]  而是學校教授的東西
[00:15:56.000 --> 00:15:58.000]  也由這些世界裡
[00:15:58.000 --> 00:16:00.000]  灌輸給他們
[00:16:00.000 --> 00:16:01.000]  所以我們今天面對的
[00:16:01.000 --> 00:16:07.000]  不再是平面地域界限的宣教
[00:16:07.000 --> 00:16:08.000]  反而我們要想一個
[00:16:08.000 --> 00:16:12.000]  多元空間的宣教工作
[00:16:12.000 --> 00:16:14.000]  留意今天的經文
[00:16:14.000 --> 00:16:17.000]  其實沒有很指明地說到地點
[00:16:17.000 --> 00:16:18.000]  原文就是說
[00:16:18.000 --> 00:16:22.000]  這些門徒很主動地
[00:16:22.000 --> 00:16:25.000]  要去到城市裡
[00:16:25.000 --> 00:16:27.000]  宣教不再局限在
