
[00:00:00.000 --> 00:00:02.000]  Angie 早安
[00:03:07.000 --> 00:03:13.000]  不要叫我們看著還款能力來借錢
[00:03:13.000 --> 00:03:17.000]  如果不是的話,就有很大問題
[00:03:17.000 --> 00:03:21.000]  會爆煲,被人叫洞,很多事情都出問題
[00:03:21.000 --> 00:03:30.000]  這個故事跟借有關係,但不是借錢
[00:03:30.000 --> 00:03:36.000]  是Hannah,是求子
[00:03:36.000 --> 00:03:39.000]  這裡有沒有姐妹叫Hannah?
[00:03:39.000 --> 00:03:45.000]  Hannah不是一個特別普通的外國女士的名字
[00:03:45.000 --> 00:03:48.000]  但我也認識一兩個Hannah
[00:03:48.000 --> 00:03:54.000]  Hannah是Grace,你叫Grace就等於希伯來文的Hannah
[00:03:54.000 --> 00:03:59.000]  上帝的恩典的意思
[00:03:59.000 --> 00:04:03.000]  求子,我自己是大兒子
[00:04:03.000 --> 00:04:11.000]  當我讀這段經文的時候,都會想起我自己的媽媽
[00:04:11.000 --> 00:04:16.000]  這篇不是母親節的訊息,我母親節就不是講這篇訊息
[00:04:16.000 --> 00:04:20.000]  不過這次想講這篇訊息
[00:04:20.000 --> 00:04:26.000]  我作為大兒子,媽媽在我出生之前已經是信主
[00:04:26.000 --> 00:04:32.000]  但她很久都沒有告訴我,我的由來
[00:04:32.000 --> 00:04:36.000]  當然是媽媽和爸爸生了我
[00:04:36.000 --> 00:04:40.000]  但問題是由於她在我出生之前已經是信主
[00:04:40.000 --> 00:04:45.000]  她有沒有在上帝面前做了手腳呢?我不知道
[00:04:45.000 --> 00:04:49.000]  但後來我讀了神學之後,她才告訴我
[00:04:49.000 --> 00:04:54.000]  她說,雲開,早就已經奉獻給上帝了
[00:04:54.000 --> 00:04:58.000]  你早點告訴我,不要走那麼多冤枉路
[00:04:58.000 --> 00:05:04.000]  十八歲就去讀神學了,不要等到我三十四歲才讀
[00:05:04.000 --> 00:05:06.000]  不要等那麼久
[00:05:06.000 --> 00:05:13.000]  這對我來說都是一個很特別的經驗
[00:05:13.000 --> 00:05:16.000]  當媽媽這樣跟我說的時候
[00:05:16.000 --> 00:05:20.000]  我家裡有兩個傳道人,我和小妹都是傳道人
[00:05:20.000 --> 00:05:24.000]  我五兄弟姐妹,跟著我那個也是傳道人
[00:05:24.000 --> 00:05:27.000]  不過她現在不是,她現在是做輔導的工作
[00:05:27.000 --> 00:05:31.000]  她自己在香港讀大學,做了幾年工作
[00:05:31.000 --> 00:05:36.000]  然後去讀神學,在自己的舞會服侍了好幾年
[00:05:36.000 --> 00:05:42.000]  所以這個故事是說我們向神求
[00:05:42.000 --> 00:05:46.000]  我們看看哈娜向神求子的經歷
[00:05:46.000 --> 00:05:50.000]  然後也反思上帝和我們之間的關係
[00:05:50.000 --> 00:05:53.000]  關係是很複雜的,關係有很多種方式
[00:05:53.000 --> 00:05:56.000]  其中一種關係裡面表達方式就是
[00:05:56.000 --> 00:05:59.000]  受受的關係
[00:05:59.000 --> 00:06:03.000]  受就是有剔手邊,沒有剔手邊
[00:06:03.000 --> 00:06:06.000]  有剔手邊的就是給出去
[00:06:06.000 --> 00:06:11.000]  沒有剔手邊的就是接收,接受的那個受
[00:06:11.000 --> 00:06:16.000]  受受是人與人之間的關係裡面必然會發生的
[00:06:16.000 --> 00:06:20.000]  尤其是跟朋友,如果你稱呼他為朋友
[00:06:20.000 --> 00:06:24.000]  總是會有受受之間的關係
[00:06:24.000 --> 00:06:29.000]  你喜歡為朋友做事,送禮物給朋友
[00:06:29.000 --> 00:06:35.000]  他作為你的朋友也會有不同的對你好
[00:06:35.000 --> 00:06:39.000]  可能會送禮物給你,可能會為你做一些事情
[00:06:39.000 --> 00:06:43.000]  就算一句知道你不舒服,一句問安的話
[00:06:43.000 --> 00:06:45.000]  也是跟受受有關係的
[00:06:45.000 --> 00:06:52.000]  你知道他紀念你,他讓你心裡面舒暢
[00:06:52.000 --> 00:06:56.000]  這些就是往往人與人之間的關係會出現的
[00:06:56.000 --> 00:06:59.000]  其中受受是一個很重要的層面
[00:06:59.000 --> 00:07:04.000]  也讓那個關係繼續能夠維持住
[00:07:04.000 --> 00:07:10.000]  如果是很久,或者你跟某人認識他
[00:07:10.000 --> 00:07:12.000]  但是從來都沒有受受的關係
[00:07:12.000 --> 00:07:16.000]  你就很難說你跟他很熟的
[00:07:16.000 --> 00:07:21.000]  我發覺我跟熟的朋友全部都有比較認真一點的
[00:07:21.000 --> 00:07:26.000]  經常或者很多次的,甚至是一些大的事情
[00:07:26.000 --> 00:07:28.000]  受受的關係
[00:07:28.000 --> 00:07:31.000]  你可以認識一個人二三十年從來都沒有受受
[00:07:31.000 --> 00:07:34.000]  你幫我,我幫你的那些關係
[00:07:34.000 --> 00:07:38.000]  關係一般來說很難說是深入的
[00:07:38.000 --> 00:07:41.000]  往往有受受的關係
[00:07:41.000 --> 00:07:45.000]  慢慢在接受別人的好處
[00:07:45.000 --> 00:07:48.000]  你給別人好處的過程裡面
[00:07:48.000 --> 00:07:51.000]  建立比較深刻的友誼
[00:07:51.000 --> 00:07:52.000]  人就是這樣
[00:07:52.000 --> 00:07:56.000]  你不要說是貪,你又想別人給你什麼
[00:07:56.000 --> 00:07:59.000]  你又沒有吝嗇,不想別人給你什麼
[00:07:59.000 --> 00:08:02.000]  但是你又不要把這個人與人之間的關係看成
[00:08:02.000 --> 00:08:06.000]  這樣啊,英文說很transactional
[00:08:06.000 --> 00:08:12.000]  很功利主義
[00:08:12.000 --> 00:08:15.000]  一來一往,我們中國人往往叫來往
[00:08:15.000 --> 00:08:17.000]  受受其實來往是另外一個說法
[00:08:17.000 --> 00:08:24.000]  一來就一往,是不是太過計數呢?
[00:08:24.000 --> 00:08:26.000]  可以變成很計數的
[00:08:26.000 --> 00:08:29.000]  可能你跟我認識的一些朋友
[00:08:29.000 --> 00:08:31.000]  其實我們平時也會有的
[00:08:31.000 --> 00:08:36.000]  有些在習俗上真的有一點點計數的味道
[00:08:36.000 --> 00:08:38.000]  但是如果真的是熟的朋友
[00:08:38.000 --> 00:08:40.000]  或者建立關係深厚的朋友都不會計較的
[00:08:40.000 --> 00:08:43.000]  但是疏的也會計數的
[00:08:43.000 --> 00:08:46.000]  最簡單的例子,雖然現在也不經常做
[00:08:46.000 --> 00:08:48.000]  就是過年的時候
[00:08:48.000 --> 00:08:52.000]  過年去拜年的時候派利是
[00:08:52.000 --> 00:08:56.000]  拜年我們也說會回禮的
[00:08:56.000 --> 00:09:00.000]  所有這些禮就是習俗
[00:09:00.000 --> 00:09:04.000]  不一定與關係深厚不深厚有關的
[00:09:04.000 --> 00:09:07.000]  因為可能親戚朋友也是一年見一次
[00:09:07.000 --> 00:09:08.000]  未必一定很深
[00:09:08.000 --> 00:09:10.000]  但是要回禮啊
[00:09:10.000 --> 00:09:13.000]  你收別人的利是,你一定帶著利是去別人家裡
[00:09:13.000 --> 00:09:14.000]  也要派的
[00:09:14.000 --> 00:09:16.000]  你不能拿別人的利是
[00:09:16.000 --> 00:09:18.000]  別人有小孩你也不派利是
[00:09:18.000 --> 00:09:20.000]  是沒有這件事的
[00:09:20.000 --> 00:09:23.000]  以後別人就不跟你拜年了
[00:09:23.000 --> 00:09:26.000]  所以這是人之常情
[00:09:26.000 --> 00:09:29.000]  在一些比較習俗的場合
[00:09:29.000 --> 00:09:33.000]  真的是一來一反來往是有預期的
[00:09:33.000 --> 00:09:36.000]  你不能說是功利,不能說是計較
[00:09:36.000 --> 00:09:38.000]  本來就是這樣的
[00:09:38.000 --> 00:09:41.000]  但是在真的朋友關係裡面
[00:09:41.000 --> 00:09:45.000]  一來就必有一往,不一定是
[00:09:45.000 --> 00:09:48.000]  因為在不同的時刻
[00:09:48.000 --> 00:09:51.000]  有時候是有需要的時刻
[00:09:51.000 --> 00:09:57.000]  對方會想起你,會陪著你,會為你做些事
[00:09:57.000 --> 00:10:01.000]  在另外一個時刻可能對方有需要你又做些事
[00:10:01.000 --> 00:10:03.000]  你又不會想著其實是還債
[00:10:03.000 --> 00:10:07.000]  而是單純因為你關心他,你想對他好
[00:10:07.000 --> 00:10:09.000]  所以你做些事
[00:10:09.000 --> 00:10:13.000]  所以不一定是這麼重的計數
[00:10:13.000 --> 00:10:15.000]  這樣的觀念
[00:10:15.000 --> 00:10:19.000]  我們跟神之間的關係又如何呢
[00:10:19.000 --> 00:10:24.000]  今天的故事就是你問神拿了一件事
[00:10:24.000 --> 00:10:27.000]  你怎樣看這件事呢
[00:10:27.000 --> 00:10:30.000]  這就是我們要看的
[00:10:30.000 --> 00:10:33.000]  經文裡面要思考的東西
[00:10:33.000 --> 00:10:35.000]  我們再一次祈禱
[00:10:35.000 --> 00:10:40.000]  我們在崇拜,來到你面前聚集的時候
[00:10:40.000 --> 00:10:43.000]  我們願意我們的心思意念
[00:10:43.000 --> 00:10:47.000]  我們口所說的,我們所唱的詩歌
[00:10:47.000 --> 00:10:49.000]  還讚我們的祈禱
[00:10:49.000 --> 00:10:52.000]  我們所擺上的奉獻
[00:10:52.000 --> 00:10:57.000]  都蒙你自己,願納讓你自己的名德榮耀
[00:10:57.000 --> 00:10:59.000]  我們知道在這裡敬拜
[00:10:59.000 --> 00:11:02.000]  不單是我們,也有很多其他屬於你
[00:11:02.000 --> 00:11:04.000]  是你自己的兒女在不同的
[00:11:04.000 --> 00:11:07.000]  不一定是香港,其他世界,其他時區
[00:11:07.000 --> 00:11:09.000]  都一樣聚集敬拜的
[00:11:09.000 --> 00:11:11.000]  都求天賦月
[00:11:11.000 --> 00:11:14.000]  是所有你自己的兒女在你面前
[00:11:14.000 --> 00:11:17.000]  感謝,敬拜
[00:11:17.000 --> 00:11:19.000]  誰聽我們禱告,逢主命求
[00:11:19.000 --> 00:11:21.000]  阿門
[00:11:21.000 --> 00:11:29.000]  好了,先問三個問題
[00:11:29.000 --> 00:11:31.000]  不用舉手了
[00:11:31.000 --> 00:11:35.000]  大家有沒有向上帝求過什麼
[00:11:35.000 --> 00:11:39.000]  應該都有
[00:11:39.000 --> 00:11:43.000]  我們向上帝祈求
[00:11:43.000 --> 00:11:45.000]  是很自然的事
[00:11:45.000 --> 00:11:47.000]  等於小朋友問父母要什麼
[00:11:47.000 --> 00:11:49.000]  是自然的
[00:11:49.000 --> 00:11:51.000]  某程度上是天經地義
[00:11:51.000 --> 00:11:54.000]  因為是他長大了
[00:11:54.000 --> 00:11:56.000]  小朋友自己做不到,拿不到東西
[00:11:56.000 --> 00:12:00.000]  在這個世界上,人都很厲害
[00:12:00.000 --> 00:12:02.000]  萬物之靈
[00:12:02.000 --> 00:12:05.000]  但有太多東西我們想要,得不到
[00:12:05.000 --> 00:12:08.000]  要兒子是其中一件事
[00:12:08.000 --> 00:12:13.000]  所以我懷疑大部份人都會舉手
[00:12:13.000 --> 00:12:16.000]  問題是,求有沒有得到過
[00:12:16.000 --> 00:12:19.000]  求會不會是
[00:12:19.000 --> 00:12:22.000]  求居然上帝就給你
[00:12:22.000 --> 00:12:25.000]  求未必一定會有
[00:12:25.000 --> 00:12:29.000]  又或者他給了你,你不一定覺察到
[00:12:29.000 --> 00:12:32.000]  但有沒有得到過呢
[00:12:32.000 --> 00:12:36.000]  如果有得到過,就第三條問題
[00:12:36.000 --> 00:12:39.000]  得到過,在上帝面前求
[00:12:39.000 --> 00:12:42.000]  他又按照我們所求
[00:12:42.000 --> 00:12:45.000]  有什麼回應呢
[00:12:45.000 --> 00:12:47.000]  這就是問題
[00:12:47.000 --> 00:12:49.000]  這就是借錢還的其中一個
[00:12:49.000 --> 00:12:51.000]  有沒有回應呢
[00:12:51.000 --> 00:12:55.000]  我們想的時候,會不會考慮
[00:12:55.000 --> 00:12:58.000]  上帝有沒有預期我們有回應呢
[00:12:58.000 --> 00:13:00.000]  如果上帝預期
[00:13:00.000 --> 00:13:05.000]  他私恩典,或者按照我們所求
[00:13:05.000 --> 00:13:07.000]  給我們東西的話
[00:13:07.000 --> 00:13:09.000]  他又預期有回應
[00:13:09.000 --> 00:13:11.000]  他會不會太計較呢
[00:13:11.000 --> 00:13:13.000]  就是我剛才所說的計數
[00:13:13.000 --> 00:13:16.000]  上帝是不是這麼計較呢
[00:13:16.000 --> 00:13:19.000]  會不會太計較我們的回應
[00:13:19.000 --> 00:13:21.000]  如果他真的計較的話
[00:13:21.000 --> 00:13:24.000]  他又想見到什麼回應呢
[00:13:24.000 --> 00:13:27.000]  這些可能都沒有什麼太清晰的問題
[00:13:27.000 --> 00:13:30.000]  今天的經文只是一個例子
[00:13:30.000 --> 00:13:33.000]  我們也不需要把它變成一個通例
[00:13:33.000 --> 00:13:36.000]  是一個求子的例子
[00:13:36.000 --> 00:13:38.000]  我們在這個世界求是很多東西
[00:13:38.000 --> 00:13:40.000]  有些你求了上帝給了你
[00:13:40.000 --> 00:13:42.000]  你都不知道怎麼回應
[00:13:42.000 --> 00:13:45.000]  譬如說我記得我中學的時候
[00:13:45.000 --> 00:13:48.000]  媽媽住屋邨
[00:13:48.000 --> 00:13:53.000]  家境比較媽媽夫婦
[00:13:53.000 --> 00:13:55.000]  爸爸是做海員
[00:13:55.000 --> 00:13:57.000]  長年累月都不在家
[00:13:57.000 --> 00:13:59.000]  一年回來一次或兩次
[00:13:59.000 --> 00:14:01.000]  每次最多就是一個星期
[00:14:01.000 --> 00:14:03.000]  所以媽媽都經常不見老公
[00:14:03.000 --> 00:14:05.000]  不至於是守山寡
[00:14:05.000 --> 00:14:09.000]  我見過爸爸數數賣賣
[00:14:09.000 --> 00:14:11.000]  因為我中學畢業那年
[00:14:11.000 --> 00:14:13.000]  爸爸就去世了
[00:14:13.000 --> 00:14:15.000]  都是幾十次
[00:14:15.000 --> 00:14:19.000]  有記憶的話就沒有幾十次這麼多
[00:14:19.000 --> 00:14:22.000]  有一次爸爸在行船
[00:14:22.000 --> 00:14:23.000]  不在家
[00:14:23.000 --> 00:14:25.000]  媽媽突然肚子痛到
[00:14:25.000 --> 00:14:28.000]  你沒見過有人痛到
[00:14:28.000 --> 00:14:30.000]  在床上扭來扭去
[00:14:30.000 --> 00:14:31.000]  嚇死我
[00:14:31.000 --> 00:14:33.000]  我那時候讀中學
[00:14:33.000 --> 00:14:35.000]  讀中學也是長大了
[00:14:35.000 --> 00:14:37.000]  小不更事
[00:14:37.000 --> 00:14:39.000]  還有小妹四個
[00:14:39.000 --> 00:14:41.000]  小妹四個在那裡
[00:14:41.000 --> 00:14:42.000]  真的不知道怎麼做
[00:14:42.000 --> 00:14:44.000]  嚇到媽媽就說
[00:14:44.000 --> 00:14:45.000]  你為我祈禱吧
[00:14:45.000 --> 00:14:47.000]  把你床上的東西捲起來
[00:14:47.000 --> 00:14:49.000]  捆起來
[00:14:49.000 --> 00:14:51.000]  為媽媽祈禱
[00:14:51.000 --> 00:14:53.000]  求神醫治
[00:14:53.000 --> 00:14:55.000]  又不知道什麼事
[00:14:55.000 --> 00:15:00.000]  打999叫救護車
[00:15:00.000 --> 00:15:02.000]  媽媽又不肯
[00:15:02.000 --> 00:15:05.000]  沒得打999
[00:15:05.000 --> 00:15:07.000]  只能夠祈禱
[00:15:07.000 --> 00:15:15.000]  當然求上帝醫治媽媽
[00:15:15.000 --> 00:15:17.000]  無論是什麼問題
[00:15:17.000 --> 00:15:20.000]  希望媽媽能夠恢復
[00:15:20.000 --> 00:15:22.000]  最重要是不痛
[00:15:22.000 --> 00:15:25.000]  但起碼在短時期裡
[00:15:25.000 --> 00:15:27.000]  上帝沒有應允
[00:15:27.000 --> 00:15:28.000]  還是有點痛
[00:15:28.000 --> 00:15:30.000]  結果還是要進醫院
[00:15:30.000 --> 00:15:33.000]  進醫院原來是膽石
[00:15:33.000 --> 00:15:35.000]  膽石割了膽
[00:15:35.000 --> 00:15:39.000]  回來復康就沒事了
[00:15:39.000 --> 00:15:41.000]  我小時候
[00:15:41.000 --> 00:15:44.000]  一段時間已經在團契
[00:15:44.000 --> 00:15:45.000]  但就不明白
[00:15:45.000 --> 00:15:47.000]  我覺得小朋友向上帝祈禱
[00:15:47.000 --> 00:15:48.000]  上帝也不聽
[00:15:48.000 --> 00:15:50.000]  小朋友很天真
[00:15:50.000 --> 00:15:52.000]  十多歲也不太天真
[00:15:52.000 --> 00:15:54.000]  但也沒有惡念為媽媽祈禱
[00:15:54.000 --> 00:15:57.000]  為媽媽祈禱也是天經地義
[00:15:57.000 --> 00:16:00.000]  為什麼上帝不聽呢
[00:16:00.000 --> 00:16:02.000]  後來久了之後
[00:16:02.000 --> 00:16:04.000]  這件事一直在我心裡
[00:16:04.000 --> 00:16:09.000]  有一根東西在那裡
[00:16:09.000 --> 00:16:12.000]  為什麼上帝不聽祈禱呢
[00:16:12.000 --> 00:16:14.000]  第一我假設上帝一定會聽
[00:16:14.000 --> 00:16:17.000]  尤其是小朋友
[00:16:17.000 --> 00:16:19.000]  更加一定會聽
[00:16:19.000 --> 00:16:23.000]  第三就是我假設上帝不聽
[00:16:23.000 --> 00:16:28.000]  過了很長一段時間
[00:16:28.000 --> 00:16:30.000]  這件事一直在我心裡
[00:16:30.000 --> 00:16:32.000]  有一根東西在那裡
[00:16:32.000 --> 00:16:35.000]  後來我一直看聖經
[00:16:35.000 --> 00:16:37.000]  成長了
[00:16:37.000 --> 00:16:38.000]  讀了聖經又多了
[00:16:38.000 --> 00:16:39.000]  然後又讀神學
[00:16:39.000 --> 00:16:42.000]  發覺其實我自己很傻
[00:16:42.000 --> 00:16:46.000]  上帝有聽祈禱就醫好了
[00:16:46.000 --> 00:16:50.000]  問題解決了
[00:16:50.000 --> 00:16:55.000]  這件事跟漢娜後來有個兒子一模一樣
[00:16:55.000 --> 00:17:00.000]  漢娜可以向上帝求兒子
[00:17:00.000 --> 00:17:02.000]  那上帝怎樣給兒子呢
[00:17:02.000 --> 00:17:04.000]  就好像耶穌一樣
[00:17:04.000 --> 00:17:06.000]  童貞女神節
[00:17:06.000 --> 00:17:08.000]  不需要老公
[00:17:08.000 --> 00:17:10.000]  我給你兒子
[00:17:10.000 --> 00:17:13.000]  當然不會
[00:17:13.000 --> 00:17:15.000]  所以你會發覺
[00:17:15.000 --> 00:17:17.000]  這是我們剛才所讀的
[00:17:17.000 --> 00:17:18.000]  這是第十九節
[00:17:18.000 --> 00:17:19.000]  我用舊和合本
[00:17:19.000 --> 00:17:21.000]  剛才大家讀的是和修版
[00:17:21.000 --> 00:17:23.000]  第十九節說
[00:17:23.000 --> 00:17:27.000]  次日早他們起來在耶華面前敬拜
[00:17:27.000 --> 00:17:31.000]  漢娜那次去跟伊利加那她的老公
[00:17:31.000 --> 00:17:34.000]  上去聖殿一年一次敬拜之後
[00:17:34.000 --> 00:17:37.000]  她在上帝的殿門口站在那裡
[00:17:37.000 --> 00:17:39.000]  求上帝
[00:17:39.000 --> 00:17:43.000]  祭司伊利還以為她喝醉酒
[00:17:43.000 --> 00:17:45.000]  叫她不要喝那麼多酒
[00:17:45.000 --> 00:17:47.000]  這裡一路都很暗
[00:17:47.000 --> 00:17:48.000]  聽不到說什麼
[00:17:48.000 --> 00:17:51.000]  又不走又暗暗沉沉
[00:17:51.000 --> 00:17:54.000]  伊利就以為她喝醉酒
[00:17:54.000 --> 00:17:57.000]  後來漢娜就跟她解釋
[00:17:57.000 --> 00:17:59.000]  我是心裡受苦
[00:17:59.000 --> 00:18:01.000]  求耶和我說
[00:18:01.000 --> 00:18:03.000]  你不要當我是一個不正經的女人
[00:18:03.000 --> 00:18:05.000]  之類之類
[00:18:05.000 --> 00:18:08.000]  她說我只是在耶華面前求
[00:18:08.000 --> 00:18:09.000]  你平安走吧
[00:18:09.000 --> 00:18:11.000]  你所願耶華賜你
[00:18:11.000 --> 00:18:13.000]  將你所祈求的給過你
[00:18:13.000 --> 00:18:14.000]  她就回去了
[00:18:14.000 --> 00:18:15.000]  這就是第十九節
[00:18:15.000 --> 00:18:18.000]  次日清早他們起來在耶華面前敬拜
[00:18:18.000 --> 00:18:19.000]  就回到喇嘛
[00:18:19.000 --> 00:18:23.000]  到了嘉義後伊利加那和妻子漢娜同房
[00:18:23.000 --> 00:18:27.000]  她要生兒子始終都要同房
[00:18:27.000 --> 00:18:30.000]  夫妻行周公之禮
[00:18:31.000 --> 00:18:33.000]  我祈禱我是要什麼
[00:18:33.000 --> 00:18:37.000]  我是預期上帝什麼
[00:18:37.000 --> 00:18:39.000]  我祈禱
[00:18:39.000 --> 00:18:41.000]  媽媽就不痛了
[00:18:41.000 --> 00:18:43.000]  我是要求
[00:18:43.000 --> 00:18:45.000]  祈禱是求一個結果
[00:18:45.000 --> 00:18:49.000]  但我一直耿耿於懷的原因
[00:18:49.000 --> 00:18:52.000]  就是我祈禱沒有即時的作用
[00:18:52.000 --> 00:18:54.000]  而即時作用就不是醫好
[00:18:54.000 --> 00:18:56.000]  就不是普通醫治
[00:18:56.000 --> 00:18:57.000]  看醫生醫好
[00:18:57.000 --> 00:18:58.000]  就是要一個神蹟
[00:18:58.000 --> 00:19:00.000]  我十幾歲的心裡面
[00:19:00.000 --> 00:19:01.000]  我祈禱沒有作用
[00:19:01.000 --> 00:19:03.000]  就是因為我看不到神蹟
[00:19:03.000 --> 00:19:04.000]  媽媽要找醫生醫好
[00:19:04.000 --> 00:19:06.000]  找醫生醫好就不是神蹟
[00:19:06.000 --> 00:19:09.000]  要一下子康復才是神蹟
[00:19:09.000 --> 00:19:12.000]  就是說漢娜求子
[00:19:12.000 --> 00:19:16.000]  她不需要和老公行周公之禮
[00:19:16.000 --> 00:19:18.000]  生了個兒子就算是神蹟
[00:19:18.000 --> 00:19:19.000]  她和伊利加那同房
[00:19:19.000 --> 00:19:22.000]  然後後來懷孕生了個兒子就不算神蹟
[00:19:22.000 --> 00:19:24.000]  這個就是一個很過分
[00:19:24.000 --> 00:19:27.000]  這個我就當是我小時候
[00:19:27.000 --> 00:19:30.000]  做小孩子笑不更時
[00:19:30.000 --> 00:19:33.000]  就是說我不單求上帝醫治我媽媽
[00:19:33.000 --> 00:19:37.000]  我還求上帝要這樣醫治我媽媽
[00:19:37.000 --> 00:19:38.000]  連方法都列出來
[00:19:38.000 --> 00:19:40.000]  你不是這樣醫治我媽媽
[00:19:40.000 --> 00:19:41.000]  你還沒有醫治我媽媽
[00:19:41.000 --> 00:19:43.000]  醫生醫好就不是你醫的
[00:19:43.000 --> 00:19:48.000]  後來我就在上帝面前悔改
[00:19:48.000 --> 00:19:52.000]  但是這個思考思想是留了太久
[00:19:52.000 --> 00:19:55.000]  二十年了
[00:19:55.000 --> 00:19:58.000]  所以我經常都要矯正自己
[00:19:58.000 --> 00:20:01.000]  你向上帝祈求是一件事
[00:20:01.000 --> 00:20:06.000]  你不要要求上帝一定要照著你的方式
[00:20:06.000 --> 00:20:08.000]  將那件事實現給你
[00:20:08.000 --> 00:20:10.000]  你現在大了嗎
[00:20:10.000 --> 00:20:15.000]  我不單要你給我一份禮物
[00:20:15.000 --> 00:20:18.000]  我還要那份禮物一定要這樣包裝
[00:20:18.000 --> 00:20:20.000]  一定要那時候那個地方
[00:20:20.000 --> 00:20:21.000]  在那間公司買
[00:20:21.000 --> 00:20:24.000]  用那間公司來快遞給我
[00:20:24.000 --> 00:20:26.000]  什麼都要求
[00:20:26.000 --> 00:20:33.000]  所以在這些時候我們就要問
[00:20:33.000 --> 00:20:35.000]  其實我們要矯正
[00:20:35.000 --> 00:20:38.000]  很多時候上帝真的給了我們一份禮物
[00:20:38.000 --> 00:20:40.000]  按照我們要求
[00:20:40.000 --> 00:20:41.000]  按照我們要求
[00:20:41.000 --> 00:20:42.000]  按照我們請求
[00:20:42.000 --> 00:20:43.000]  給了我們一份禮物
[00:20:43.000 --> 00:20:45.000]  我們自己不察覺
[00:20:45.000 --> 00:20:48.000]  因為我們總覺得上帝沒有給我們
[00:20:48.000 --> 00:20:50.000]  因為我們求上帝的時候
[00:20:50.000 --> 00:20:54.000]  心目中連方法都告訴上帝
[00:20:54.000 --> 00:20:56.000]  你要透過這個方法給我
[00:20:56.000 --> 00:20:58.000]  而上帝繞個圈給你
[00:20:58.000 --> 00:21:00.000]  你已經不察覺
[00:21:00.000 --> 00:21:02.000]  冤枉上帝說上帝沒有給你
[00:21:02.000 --> 00:21:04.000]  其實上帝是治好了我媽媽的
[00:21:04.000 --> 00:21:06.000]  藉著去醫院
[00:21:06.000 --> 00:21:10.000]  醫生的手治好我媽媽
[00:21:10.000 --> 00:21:15.000]  所以這件事是我讀哈娜的故事的時候
[00:21:15.000 --> 00:21:20.000]  有一次勾起我過去的記憶
[00:21:20.000 --> 00:21:22.000]  求上帝要小心求
[00:21:22.000 --> 00:21:24.000]  要醒定一點求
[00:21:24.000 --> 00:21:27.000]  你是求
