
[00:00:00.000 --> 00:00:02.000]  我們開始的時候,再有一同禱告的時間
[00:04:36.000 --> 00:04:38.000]  今天這段經文
[00:04:38.000 --> 00:04:40.000]  今天這段經文就是說
[00:04:40.000 --> 00:04:42.000]  哪一個可以
[00:04:42.000 --> 00:04:44.000]  進入到天國
[00:04:44.000 --> 00:04:46.000]  裡面去呢?
[00:04:46.000 --> 00:04:48.000]  其實我們表面上是在問
[00:04:48.000 --> 00:04:50.000]  哪一個可以進去呢?
[00:04:50.000 --> 00:04:52.000]  實際上耶穌提出了一個很大
[00:04:52.000 --> 00:04:54.000]  很大的警告
[00:04:54.000 --> 00:04:56.000]  很大的一個勸勉
[00:04:56.000 --> 00:05:00.000]  不要以為
[00:05:00.000 --> 00:05:02.000]  不要以為
[00:05:02.000 --> 00:05:04.000]  今天我按照
[00:05:04.000 --> 00:05:06.000]  我的理念,我就一定
[00:05:06.000 --> 00:05:08.000]  進去,我們一會兒再看這一段
[00:05:08.000 --> 00:05:10.000]  這一段你看上面
[00:05:10.000 --> 00:05:12.000]  一直在說,究竟作為一個
[00:05:12.000 --> 00:05:14.000]  基督徒,耶穌的
[00:05:14.000 --> 00:05:16.000]  跟從者是怎樣生活呢?
[00:05:16.000 --> 00:05:18.000]  你要走紮路
[00:05:18.000 --> 00:05:20.000]  進入紮門
[00:05:20.000 --> 00:05:22.000]  還是走向滅亡呢?
[00:05:22.000 --> 00:05:24.000]  真正跟從耶穌的人
[00:05:24.000 --> 00:05:26.000]  怎樣選擇?
[00:05:26.000 --> 00:05:28.000]  跟從耶穌也要懂得
[00:05:28.000 --> 00:05:30.000]  去防備那些假先知
[00:05:30.000 --> 00:05:32.000]  要堅心
[00:05:32.000 --> 00:05:34.000]  堅持去跟從耶穌基督
[00:05:34.000 --> 00:05:36.000]  還有要小心
[00:05:36.000 --> 00:05:38.000]  真的要清楚想清楚
[00:05:38.000 --> 00:05:40.000]  我是否那個可以進天國的人
[00:05:40.000 --> 00:05:42.000]  之後呢
[00:05:42.000 --> 00:05:44.000]  他再說的時候
[00:05:44.000 --> 00:05:46.000]  有很特別的
[00:05:46.000 --> 00:05:48.000]  有兩間屋
[00:05:48.000 --> 00:05:52.000]  這個是蓋房子的比喻
[00:05:52.000 --> 00:05:54.000]  這個比喻裡面說明了
[00:05:54.000 --> 00:05:56.000]  兩種生命的根基
[00:05:56.000 --> 00:05:58.000]  今天我們怎樣選擇
[00:05:58.000 --> 00:06:00.000]  究竟是我聽了神的話語
[00:06:00.000 --> 00:06:02.000]  去進行
[00:06:02.000 --> 00:06:04.000]  還是我聽了神的話語,我不走
[00:06:04.000 --> 00:06:06.000]  前者一定是
[00:06:06.000 --> 00:06:08.000]  聽了神話語去走
[00:06:08.000 --> 00:06:10.000]  是很好的
[00:06:10.000 --> 00:06:12.000]  這個房屋是非常穩固
[00:06:12.000 --> 00:06:14.000]  後者就說
[00:06:14.000 --> 00:06:16.000]  我聽了神話語,我不會走
[00:06:16.000 --> 00:06:18.000]  聽就聽吧
[00:06:18.000 --> 00:06:20.000]  我不會進行
[00:06:20.000 --> 00:06:22.000]  這時候我們的根基
[00:06:22.000 --> 00:06:24.000]  是非常薄弱
[00:06:24.000 --> 00:06:26.000]  那間屋是很容易倒塌的
[00:06:26.000 --> 00:06:28.000]  耶穌基督也是問我們
[00:06:28.000 --> 00:06:30.000]  怎樣選擇?
[00:06:30.000 --> 00:06:32.000]  你想怎樣選擇?
[00:06:32.000 --> 00:06:34.000]  究竟今天
[00:06:34.000 --> 00:06:36.000]  耶穌不停不停
[00:06:36.000 --> 00:06:38.000]  在問
[00:06:38.000 --> 00:06:40.000]  你打算怎樣選擇
[00:06:40.000 --> 00:06:42.000]  你的人生
[00:06:42.000 --> 00:06:44.000]  你想
[00:06:44.000 --> 00:06:46.000]  去走向永生
[00:06:46.000 --> 00:06:48.000]  去得著永生
[00:06:48.000 --> 00:06:50.000]  還是走向滅亡
[00:06:50.000 --> 00:06:52.000]  你將你人生的根基建立在哪裏?
[00:06:52.000 --> 00:06:54.000]  是上帝的話語
[00:06:54.000 --> 00:06:56.000]  還是總之聽了都浪費力氣
[00:06:56.000 --> 00:06:58.000]  我不會跟的呢?
[00:06:58.000 --> 00:07:00.000]  你肯定
[00:07:00.000 --> 00:07:02.000]  自己可以進天國?
[00:07:02.000 --> 00:07:06.000]  你說
[00:07:06.000 --> 00:07:08.000]  為何說一堂這樣的道?
[00:07:08.000 --> 00:07:10.000]  我回教會這麼久
[00:07:10.000 --> 00:07:12.000]  信耶穌華洗二十年
[00:07:12.000 --> 00:07:14.000]  三十年,還跟我說這些?
[00:07:14.000 --> 00:07:16.000]  不是喔
[00:07:16.000 --> 00:07:18.000]  兄弟姐妹
[00:07:18.000 --> 00:07:20.000]  這堂道不是對著
[00:07:20.000 --> 00:07:22.000]  未信主的人說的
[00:07:22.000 --> 00:07:24.000]  是要對著信主的人說的
[00:07:24.000 --> 00:07:26.000]  我今天就要問你,怎樣選擇?
[00:07:26.000 --> 00:07:28.000]  是一個選擇
[00:07:28.000 --> 00:07:30.000]  是一個選擇
[00:07:30.000 --> 00:07:32.000]  你怎樣選擇是有後果的
[00:07:32.000 --> 00:07:36.000]  甚麼人可以進天國?
[00:07:36.000 --> 00:07:38.000]  就是今天想說的
[00:07:38.000 --> 00:07:42.000]  在經文裏面
[00:07:42.000 --> 00:07:44.000]  看到
[00:07:44.000 --> 00:07:46.000]  七章二十一節那裏
[00:07:46.000 --> 00:07:48.000]  很明顯說到有不少人
[00:07:48.000 --> 00:07:50.000]  是會說
[00:07:50.000 --> 00:07:52.000]  主啊,主啊,經常提到
[00:07:52.000 --> 00:07:54.000]  耶穌基督是我主啊
[00:07:54.000 --> 00:07:56.000]  你回教會信誰?
[00:07:56.000 --> 00:07:58.000]  當然是耶穌
[00:07:58.000 --> 00:08:00.000]  耶穌是我所跟從的
[00:08:00.000 --> 00:08:02.000]  是不是主啊,主啊
[00:08:02.000 --> 00:08:04.000]  的人就可以進天國?
[00:08:04.000 --> 00:08:06.000]  還有
[00:08:06.000 --> 00:08:08.000]  你以為我是小事?
[00:08:08.000 --> 00:08:10.000]  只是回教會?
[00:08:10.000 --> 00:08:14.000]  我不是只是回來崇拜
[00:08:14.000 --> 00:08:16.000]  主學的
[00:08:16.000 --> 00:08:18.000]  我告訴你,我有侍奉
[00:08:18.000 --> 00:08:20.000]  我有很多侍奉
[00:08:20.000 --> 00:08:22.000]  我有私事
[00:08:22.000 --> 00:08:24.000]  招待,我是關顧的
[00:08:24.000 --> 00:08:26.000]  我唱詩班領唱
[00:08:26.000 --> 00:08:28.000]  做主席,做影音的
[00:08:28.000 --> 00:08:30.000]  是不是?
[00:08:30.000 --> 00:08:32.000]  我很熱心的
[00:08:32.000 --> 00:08:34.000]  我還不是那個人?
[00:08:34.000 --> 00:08:36.000]  我就應該是那個人進天國
[00:08:36.000 --> 00:08:38.000]  這裏說的
[00:08:38.000 --> 00:08:40.000]  侍奉更厲害
[00:08:40.000 --> 00:08:42.000]  七章二十二節這樣說
[00:08:42.000 --> 00:08:44.000]  在那天必有許多人對我說
[00:08:44.000 --> 00:08:46.000]  主啊,主啊,我們不是奉你的名傳道
[00:08:46.000 --> 00:08:48.000]  奉你的名趕鬼
[00:08:48.000 --> 00:08:50.000]  奉你的名行許多義能嗎?
[00:08:52.000 --> 00:08:54.000]  說到趕鬼
[00:08:54.000 --> 00:08:56.000]  傳道,這些都是昔日耶穌基督
[00:08:56.000 --> 00:08:58.000]  參與的侍奉
[00:08:58.000 --> 00:09:00.000]  很尊貴的侍奉
[00:09:00.000 --> 00:09:02.000]  很重要的
[00:09:02.000 --> 00:09:04.000]  你知不知道
[00:09:04.000 --> 00:09:06.000]  我們還不是
[00:09:06.000 --> 00:09:08.000]  我跟從耶穌
[00:09:08.000 --> 00:09:10.000]  所以我傳道
[00:09:10.000 --> 00:09:12.000]  我趕鬼
[00:09:12.000 --> 00:09:14.000]  還有奉耶穌的名行許多義能
[00:09:14.000 --> 00:09:16.000]  不是我
[00:09:16.000 --> 00:09:18.000]  一定是我
[00:09:18.000 --> 00:09:20.000]  我一定是那個進天國的人
[00:09:20.000 --> 00:09:22.000]  是不是?
[00:09:22.000 --> 00:09:24.000]  有疑惑的嗎?
[00:09:24.000 --> 00:09:30.000]  主耶穌這樣說
[00:09:30.000 --> 00:09:34.000]  祂在這裏向我們發出一個很嚴厲的警告
[00:09:34.000 --> 00:09:38.000]  七章二十二節說
[00:09:38.000 --> 00:09:40.000]  在那天必有許多人對我說
[00:09:40.000 --> 00:09:42.000]  主啊,主啊,我們不是奉你的名傳道
[00:09:42.000 --> 00:09:44.000]  奉你的名趕鬼
[00:09:44.000 --> 00:09:46.000]  奉你的名行許多義能嗎?
[00:09:48.000 --> 00:09:50.000]  主的警告是什麼?
[00:09:50.000 --> 00:09:52.000]  我要向他們宣告
[00:09:52.000 --> 00:09:54.000]  我從來不認識你們
[00:09:54.000 --> 00:09:56.000]  你們這些作惡的人
[00:09:56.000 --> 00:09:58.000]  給我走開
[00:09:58.000 --> 00:10:00.000]  這樣也行
[00:10:00.000 --> 00:10:04.000]  是不是?晴天霹靂
[00:10:04.000 --> 00:10:06.000]  很大的警告
[00:10:06.000 --> 00:10:08.000]  我有沒有聽錯?
[00:10:08.000 --> 00:10:10.000]  我去教會
[00:10:10.000 --> 00:10:12.000]  我侍奉
[00:10:12.000 --> 00:10:14.000]  我不是
[00:10:14.000 --> 00:10:16.000]  你不是在說
[00:10:16.000 --> 00:10:18.000]  我恩順清義嗎?
[00:10:18.000 --> 00:10:20.000]  你現在在說另一件事嗎?
[00:10:20.000 --> 00:10:22.000]  這真是耶穌說的
[00:10:22.000 --> 00:10:24.000]  我從來不認識你們
[00:10:24.000 --> 00:10:26.000]  你們這些作惡的人
[00:10:26.000 --> 00:10:28.000]  給我走開
[00:10:28.000 --> 00:10:30.000]  為什麼?
[00:10:30.000 --> 00:10:36.000]  原來很重要的一件事
[00:10:36.000 --> 00:10:38.000]  我的嘴巴在說
[00:10:38.000 --> 00:10:40.000]  主啊,主啊
[00:10:40.000 --> 00:10:42.000]  耶穌基督,祢是我主
[00:10:42.000 --> 00:10:44.000]  我不跟耶穌
[00:10:44.000 --> 00:10:46.000]  我不跟誰
[00:10:46.000 --> 00:10:48.000]  所以經常去教會
[00:10:48.000 --> 00:10:50.000]  我做很重要的事
[00:10:50.000 --> 00:10:52.000]  我有很多行動
[00:10:52.000 --> 00:10:54.000]  很多活動
[00:10:54.000 --> 00:10:56.000]  我侍奉的
[00:10:56.000 --> 00:10:58.000]  主啊,你知不知道?
[00:10:58.000 --> 00:11:00.000]  你看不到嗎?
[00:11:00.000 --> 00:11:02.000]  你的嘴巴就這樣說
[00:11:02.000 --> 00:11:04.000]  你有些外在的行動
[00:11:04.000 --> 00:11:06.000]  不過,你整個生命的內在
[00:11:06.000 --> 00:11:08.000]  是不配合
[00:11:08.000 --> 00:11:10.000]  這裡應該說
[00:11:10.000 --> 00:11:12.000]  不單是行動
[00:11:12.000 --> 00:11:14.000]  是聰明
[00:11:14.000 --> 00:11:16.000]  我真正的生命是不配合的
[00:11:16.000 --> 00:11:20.000]  耶穌基督說
[00:11:20.000 --> 00:11:22.000]  不是每一個
[00:11:22.000 --> 00:11:24.000]  稱呼我主啊,主啊
[00:11:24.000 --> 00:11:26.000]  的人都能進天國
[00:11:26.000 --> 00:11:28.000]  唯有遵行我天父旨意的人
[00:11:28.000 --> 00:11:30.000]  才能進去
[00:11:30.000 --> 00:11:34.000]  你不是只有嘴巴說
[00:11:34.000 --> 00:11:36.000]  你跟耶穌的
[00:11:36.000 --> 00:11:38.000]  你也有很多行動,外在的
[00:11:38.000 --> 00:11:40.000]  但你整個心改變了嗎?
[00:11:42.000 --> 00:11:44.000]  你整個生命改變了嗎?
[00:11:44.000 --> 00:11:46.000]  耶穌問我們
[00:11:46.000 --> 00:11:48.000]  有沒有遵行天父的旨意?
[00:11:48.000 --> 00:11:50.000]  嘩,你說這麼抽象
[00:11:50.000 --> 00:11:52.000]  什麼叫天父旨意呢?
[00:11:52.000 --> 00:11:54.000]  我侍奉不是嗎?
[00:11:54.000 --> 00:11:56.000]  我們今年的教會年提是什麼?
[00:11:56.000 --> 00:12:00.000]  沒有人夠膽回答我
[00:12:00.000 --> 00:12:04.000]  不夠膽說,是吧?
[00:12:04.000 --> 00:12:06.000]  說完之後,周姑娘怎麼回應我?
[00:12:06.000 --> 00:12:08.000]  毀身侍奉
[00:12:08.000 --> 00:12:10.000]  是嗎?
[00:12:10.000 --> 00:12:12.000]  不是嗎?
[00:12:12.000 --> 00:12:16.000]  耶穌基督要問我們
[00:12:16.000 --> 00:12:18.000]  有沒有遵行天父旨意?
[00:12:18.000 --> 00:12:22.000]  生命有沒有改變?
[00:12:22.000 --> 00:12:24.000]  我們天父旨意
[00:12:24.000 --> 00:12:26.000]  是否真的要問一下?
[00:12:26.000 --> 00:12:28.000]  好像很抽象
[00:12:28.000 --> 00:12:30.000]  你的生命有沒有真正改變?
[00:12:30.000 --> 00:12:32.000]  有沒有悔改離開罪惡?
[00:12:32.000 --> 00:12:34.000]  有沒有和主建立
[00:12:34.000 --> 00:12:36.000]  一個愛的關係?
[00:12:38.000 --> 00:12:40.000]  這個我一定要問
[00:12:40.000 --> 00:12:44.000]  如果洪恩嘉將來
[00:12:44.000 --> 00:12:46.000]  要有一個好的發展
[00:12:46.000 --> 00:12:48.000]  我們要承載
[00:12:48.000 --> 00:12:50.000]  洪水橋區的人的生命
[00:12:50.000 --> 00:12:52.000]  今天就要好好地
[00:12:52.000 --> 00:12:54.000]  面對自己
[00:12:54.000 --> 00:12:56.000]  問自己一個問題
[00:12:56.000 --> 00:12:58.000]  不要覺得我已經進入天國了
[00:12:58.000 --> 00:13:00.000]  你在說
[00:13:00.000 --> 00:13:02.000]  我是信耶穌的
[00:13:02.000 --> 00:13:04.000]  我也做很多事
[00:13:04.000 --> 00:13:06.000]  耶穌現在問你
[00:13:06.000 --> 00:13:08.000]  你改變了嗎?
[00:13:08.000 --> 00:13:10.000]  悔改了嗎?
[00:13:10.000 --> 00:13:12.000]  真的離開罪惡了嗎?
[00:13:12.000 --> 00:13:16.000]  你真的和主建立
[00:13:16.000 --> 00:13:18.000]  一個愛的關係嗎?
[00:13:18.000 --> 00:13:22.000]  什麼叫改變呢?
[00:13:22.000 --> 00:13:24.000]  是嗎?
[00:13:24.000 --> 00:13:26.000]  不再拜偶像了嗎?
[00:13:26.000 --> 00:13:28.000]  有形的
[00:13:28.000 --> 00:13:30.000]  無形的
[00:13:30.000 --> 00:13:32.000]  我曾經
[00:13:32.000 --> 00:13:34.000]  和一個基督徒聊天
[00:13:34.000 --> 00:13:36.000]  這個不是我們教會的人
[00:13:36.000 --> 00:13:40.000]  有一個基督徒
[00:13:40.000 --> 00:13:42.000]  那次應該是
[00:13:42.000 --> 00:13:44.000]  很久之前
[00:13:44.000 --> 00:13:46.000]  我接觸他,代表教會關心他
[00:13:46.000 --> 00:13:48.000]  打給他的時候
[00:13:48.000 --> 00:13:50.000]  和他聊天
[00:13:50.000 --> 00:13:52.000]  這個基督徒和我說
[00:13:52.000 --> 00:13:54.000]  他也會去旅行
[00:13:54.000 --> 00:13:56.000]  去旅行途中
[00:13:56.000 --> 00:13:58.000]  難免我們一定會進入廟宇
[00:13:58.000 --> 00:14:02.000]  你進入廟宇幹什麼?
[00:14:02.000 --> 00:14:04.000]  燒香
[00:14:04.000 --> 00:14:06.000]  我另外也認識
[00:14:06.000 --> 00:14:08.000]  一些基督徒朋友
[00:14:08.000 --> 00:14:10.000]  和我一起
[00:14:10.000 --> 00:14:12.000]  進入廟宇燒香
[00:14:12.000 --> 00:14:14.000]  玩玩而已
[00:14:14.000 --> 00:14:16.000]  我心想,你拿這些來玩?
[00:14:16.000 --> 00:14:18.000]  你真的相信耶穌嗎?
[00:14:18.000 --> 00:14:22.000]  你相信耶穌
[00:14:22.000 --> 00:14:24.000]  還這樣拜拜?
[00:14:24.000 --> 00:14:28.000]  這個很容易的
[00:14:28.000 --> 00:14:30.000]  以前在我們的家庭裡
[00:14:30.000 --> 00:14:32.000]  我們家人是拜拜的
[00:14:32.000 --> 00:14:34.000]  一定有很多東西
[00:14:34.000 --> 00:14:36.000]  傳統家族的信仰
[00:14:36.000 --> 00:14:38.000]  我們可能是大女兒
[00:14:38.000 --> 00:14:40.000]  或是大兒子
[00:14:40.000 --> 00:14:42.000]  要幫忙燒一些東西
[00:14:42.000 --> 00:14:44.000]  於是就一路拜
[00:14:44.000 --> 00:14:46.000]  我不是相信的
[00:14:46.000 --> 00:14:48.000]  我一定要幫忙
[00:14:48.000 --> 00:14:50.000]  於是我就一路拜
[00:14:50.000 --> 00:14:52.000]  爸爸媽媽一定有些事情要求
[00:14:52.000 --> 00:14:54.000]  我就求一下
[00:14:54.000 --> 00:14:56.000]  這麼多年都是這樣
[00:14:56.000 --> 00:14:58.000]  你放心,我不是真的相信
[00:14:58.000 --> 00:15:00.000]  這個習慣還是存在
[00:15:00.000 --> 00:15:04.000]  不清脆的
[00:15:04.000 --> 00:15:06.000]  有時候
[00:15:06.000 --> 00:15:08.000]  想踏一隻腳,一腳踏兩船
[00:15:08.000 --> 00:15:10.000]  這一刻
[00:15:10.000 --> 00:15:12.000]  如果耶穌是靈的
[00:15:12.000 --> 00:15:14.000]  就跟耶穌
[00:15:14.000 --> 00:15:16.000]  如果我的祖先
[00:15:16.000 --> 00:15:18.000]  或是我的家人
[00:15:18.000 --> 00:15:20.000]  拜開也好
[00:15:20.000 --> 00:15:22.000]  他靈的,我就跟他那個
[00:15:22.000 --> 00:15:26.000]  總之不要跟教會說就行了
[00:15:26.000 --> 00:15:28.000]  不要跟熱心的弟兄姊妹說
[00:15:28.000 --> 00:15:30.000]  誰知道你做什麼
[00:15:30.000 --> 00:15:32.000]  我回到家裡又不是這樣
[00:15:32.000 --> 00:15:34.000]  你怎麼知道我家裡在做什麼
[00:15:34.000 --> 00:15:36.000]  弟兄姊妹告訴你
[00:15:36.000 --> 00:15:38.000]  你不要這樣想
[00:15:38.000 --> 00:15:40.000]  上帝只是在教會
[00:15:40.000 --> 00:15:42.000]  上帝無處不在
[00:15:42.000 --> 00:15:44.000]  你在哪裡做什麼
[00:15:44.000 --> 00:15:46.000]  你覺得教會沒有人知道
[00:15:46.000 --> 00:15:48.000]  你覺得上帝不會知道嗎
[00:15:48.000 --> 00:15:50.000]  所以不要覺得
[00:15:50.000 --> 00:15:52.000]  這些說到別人的事情
[00:15:52.000 --> 00:15:54.000]  在我們當中,如果有弟兄姊妹
[00:15:54.000 --> 00:15:56.000]  直到今天還抱著這些東西
[00:15:56.000 --> 00:15:58.000]  願意上帝寬恕我們
[00:15:58.000 --> 00:16:00.000]  我們真的要認罪
[00:16:00.000 --> 00:16:02.000]  要撇下這些東西
[00:16:02.000 --> 00:16:06.000]  有形的
[00:16:06.000 --> 00:16:08.000]  無形的重敬
[00:16:08.000 --> 00:16:10.000]  你問問自己
[00:16:10.000 --> 00:16:12.000]  今天在你生命裡最重要的是誰
[00:16:12.000 --> 00:16:14.000]  是什麼
[00:16:14.000 --> 00:16:16.000]  你敢跟我說是耶穌
[00:16:16.000 --> 00:16:20.000]  不是你的孫子
[00:16:20.000 --> 00:16:22.000]  你的子女,你的配偶
[00:16:22.000 --> 00:16:24.000]  你的事業
[00:16:24.000 --> 00:16:26.000]  你喜歡的興趣
[00:16:26.000 --> 00:16:30.000]  你敢跟我說耶穌基督是最重要的
[00:16:30.000 --> 00:16:34.000]  你每個星期看你的時間表
[00:16:34.000 --> 00:16:36.000]  你花多少時間在什麼事情上
[00:16:36.000 --> 00:16:38.000]  花在什麼人身上
[00:16:38.000 --> 00:16:40.000]  你的心思意念
[00:16:40.000 --> 00:16:42.000]  是放在誰身上
[00:16:42.000 --> 00:16:44.000]  你很快就知道誰是你生命的上帝
[00:16:44.000 --> 00:16:48.000]  你不需要有形的東西
[00:16:48.000 --> 00:16:50.000]  無形的東西才更有殺傷力
[00:16:52.000 --> 00:16:54.000]  我試過有一次
