
[00:00:00.000 --> 00:00:04.000]  各位大英小英朋友,很久不見了
[00:04:28.000 --> 00:04:34.000]  反而忘記了這位向他顯現的耶和華神
[00:04:34.000 --> 00:04:39.000]  他忘記了這就是他一生裡最失敗的地方
[00:04:39.000 --> 00:04:42.000]  喝酒,其實君王怎會不喝酒
[00:04:42.000 --> 00:04:45.000]  但這個很明智的母親
[00:04:45.000 --> 00:04:49.000]  教導他喝酒會使人亂性
[00:04:49.000 --> 00:04:52.000]  顛倒是非,失去公義
[00:04:52.000 --> 00:04:54.000]  所以由此我們想到
[00:04:54.000 --> 00:04:57.000]  其實神也給我們人有自由意志
[00:04:57.000 --> 00:05:00.000]  但叫我們不要把這個自由
[00:05:00.000 --> 00:05:04.000]  當作放縱情慾的機會
[00:05:04.000 --> 00:05:08.000]  所以這個自由在神的角度裡
[00:05:08.000 --> 00:05:10.000]  他怎樣教我們的呢
[00:05:10.000 --> 00:05:12.000]  當你看神的話語的時候
[00:05:12.000 --> 00:05:15.000]  你就會明白神叫我們做一件事
[00:05:15.000 --> 00:05:17.000]  叫我們自由
[00:05:17.000 --> 00:05:20.000]  今天每個人來到神面前
[00:05:20.000 --> 00:05:22.000]  心靈都有自由
[00:05:22.000 --> 00:05:25.000]  但當你有自由去做很多事的時候
[00:05:25.000 --> 00:05:26.000]  叫你選擇的時候
[00:05:26.000 --> 00:05:28.000]  你會不會有障礙呢
[00:05:28.000 --> 00:05:30.000]  很多東西讓你選擇的時候
[00:05:30.000 --> 00:05:32.000]  但如果你是一位熟悉神的人
[00:05:32.000 --> 00:05:35.000]  你一定會按照神的標準
[00:05:35.000 --> 00:05:39.000]  這個世界雖然價值觀有很多不同的尺度
[00:05:39.000 --> 00:05:41.000]  但當你是熟悉神的人
[00:05:41.000 --> 00:05:43.000]  你要選擇自由的時候
[00:05:43.000 --> 00:05:46.000]  你也不是隨便去選擇的
[00:05:46.000 --> 00:05:49.000]  你看我們在聖經裡
[00:05:49.000 --> 00:05:51.000]  一些好的君王
[00:05:51.000 --> 00:05:54.000]  行神,看為正的人
[00:05:54.000 --> 00:05:58.000]  他背後應該有一個好的母親去教導他
[00:05:58.000 --> 00:06:03.000]  母親在家庭裡扮演的角色是很重要的
[00:06:03.000 --> 00:06:06.000]  因為她和子女相處的時間很長
[00:06:06.000 --> 00:06:08.000]  比父親還要長
[00:06:08.000 --> 00:06:11.000]  所以你看到他
[00:06:11.000 --> 00:06:14.000]  媽媽做什麼他都會學他
[00:06:14.000 --> 00:06:18.000]  所以他很像他的母親
[00:06:18.000 --> 00:06:23.000]  所以媽媽的一舉一動影響了他一生
[00:06:23.000 --> 00:06:25.000]  那怎樣做一個稱職的母親呢
[00:06:25.000 --> 00:06:28.000]  相信在座的為人母親的
[00:06:28.000 --> 00:06:31.000]  你們很有資格很有經歷
[00:06:31.000 --> 00:06:34.000]  不過我以一個子女的身份
[00:06:34.000 --> 00:06:38.000]  去看一看一個做一個母親的
[00:06:38.000 --> 00:06:41.000]  其實他應該有一個好的榜樣
[00:06:41.000 --> 00:06:44.000]  新教還要現教
[00:06:44.000 --> 00:06:45.000]  你的一舉一動
[00:06:45.000 --> 00:06:48.000]  隨時你的子女都在模仿
[00:06:48.000 --> 00:06:52.000]  你忽然間會聽到一些小朋友出口驚人
[00:06:52.000 --> 00:06:55.000]  或者你旁觀看他們玩耍的時候
[00:06:55.000 --> 00:06:59.000]  他們說的話其實是由大人去學的
[00:06:59.000 --> 00:07:01.000]  你有沒有覺得
[00:07:01.000 --> 00:07:05.000]  所以我今天回到五方面去想一想
[00:07:05.000 --> 00:07:08.000]  既然要做榜樣
[00:07:08.000 --> 00:07:11.000]  祈禱我讀到
[00:07:11.000 --> 00:07:16.000]  加菲德美國的第20任總統
[00:07:16.000 --> 00:07:20.000]  他的童年意識裡
[00:07:20.000 --> 00:07:23.000]  感受到母愛真的很偉大
[00:07:23.000 --> 00:07:26.000]  他自幼就失去父親
[00:07:26.000 --> 00:07:30.000]  他媽媽帶著一群子女去養大他們
[00:07:30.000 --> 00:07:35.000]  他心裡很希望他們能夠受到高等教育
[00:07:35.000 --> 00:07:41.000]  所以小朋友從小就擔起養家的責任
[00:07:41.000 --> 00:07:48.000]  而加菲德這個總統
[00:07:48.000 --> 00:07:50.000]  他很喜歡航海
[00:07:50.000 --> 00:07:51.000]  夢想航海
[00:07:51.000 --> 00:07:54.000]  所以他找了一份船員的工作
[00:07:54.000 --> 00:07:57.000]  有一天晚上他就掉進了混河裡
[00:07:57.000 --> 00:08:00.000]  他不懂得游泳
[00:08:00.000 --> 00:08:02.000]  他喊救命
[00:08:02.000 --> 00:08:03.000]  沒有人聽到
[00:08:03.000 --> 00:08:04.000]  怎麼辦呢
[00:08:04.000 --> 00:08:07.000]  他很辛苦地掙扎
[00:08:07.000 --> 00:08:09.000]  終於可以爬回船上
[00:08:09.000 --> 00:08:12.000]  他坐在甲板上
[00:08:12.000 --> 00:08:15.000]  他就想起一個很嚴重的問題
[00:08:15.000 --> 00:08:17.000]  他想到
[00:08:17.000 --> 00:08:21.000]  今天神救了我
[00:08:21.000 --> 00:08:23.000]  神救了我
[00:08:23.000 --> 00:08:28.000]  一定要我對我的母親負責任
[00:08:28.000 --> 00:08:31.000]  同時他想到一件事
[00:08:31.000 --> 00:08:35.000]  比航海更重要的使命
[00:08:35.000 --> 00:08:37.000]  等著他去做
[00:08:37.000 --> 00:08:42.000]  於是他決心要發奮圖強
[00:08:42.000 --> 00:08:44.000]  努力讀書
[00:08:44.000 --> 00:08:47.000]  他就放棄了船上的工作
[00:08:47.000 --> 00:08:49.000]  回家了
[00:08:49.000 --> 00:08:51.000]  回到家的時候
[00:08:51.000 --> 00:08:54.000]  他在窗外看著
[00:08:54.000 --> 00:08:58.000]  看到他母親跪在那裡為他祈禱
[00:08:58.000 --> 00:09:00.000]  他很感動
[00:09:00.000 --> 00:09:02.000]  他說今天神救了我
[00:09:02.000 --> 00:09:05.000]  就是因為母親為他祈禱
[00:09:05.000 --> 00:09:07.000]  所以他看到
[00:09:07.000 --> 00:09:11.000]  母親為子女祈禱有多重要
[00:09:11.000 --> 00:09:16.000]  原來他的人生觀也會有很大的改變
[00:09:20.000 --> 00:09:23.000]  關於信仰的問題
[00:09:23.000 --> 00:09:25.000]  不知你覺得你的小孩
[00:09:25.000 --> 00:09:27.000]  何時帶他回教會好呢?
[00:09:27.000 --> 00:09:32.000]  有時小孩都很吵
[00:09:32.000 --> 00:09:34.000]  小孩那麼吵
[00:09:34.000 --> 00:09:36.000]  不要帶他回家
[00:09:36.000 --> 00:09:39.000]  我都不知道坐在那裡
[00:09:39.000 --> 00:09:42.000]  每個人都看著我那麼吵
[00:09:42.000 --> 00:09:43.000]  所以有些人就想著
[00:09:43.000 --> 00:09:45.000]  他長大了再帶他去
[00:09:45.000 --> 00:09:47.000]  但等他長大了
[00:09:47.000 --> 00:09:50.000]  他就有自由意志
[00:09:50.000 --> 00:09:53.000]  他有很多東西玩
[00:09:53.000 --> 00:09:56.000]  他沒興趣跟你回教會
[00:09:56.000 --> 00:10:00.000]  所以看到有些母親都很後悔
[00:10:00.000 --> 00:10:02.000]  或者他們流淚祈禱
[00:10:02.000 --> 00:10:06.000]  不知怎樣帶兒子回教會
[00:10:06.000 --> 00:10:12.000]  我們要趁他沒有毛有翅的時候
[00:10:12.000 --> 00:10:14.000]  快點帶他回來
[00:10:14.000 --> 00:10:16.000]  在教會裡浸浴
[00:10:16.000 --> 00:10:18.000]  都有教會的味道
[00:10:18.000 --> 00:10:20.000]  所以一定要帶他回來
[00:10:20.000 --> 00:10:22.000]  特別是在紅印堂
[00:10:22.000 --> 00:10:24.000]  都有兒童崇拜
[00:10:24.000 --> 00:10:26.000]  不要怕煩
[00:10:26.000 --> 00:10:28.000]  老師不怕煩
[00:10:28.000 --> 00:10:30.000]  你帶他來就好
[00:10:30.000 --> 00:10:32.000]  神自然會教導他
[00:10:32.000 --> 00:10:36.000]  所以盼望你趁他小時候帶他回來
[00:10:36.000 --> 00:10:38.000]  其實耶穌基督都叫母親
[00:10:38.000 --> 00:10:40.000]  把小孩子帶到他面前
[00:10:40.000 --> 00:10:42.000]  所以在小學的時候
[00:10:42.000 --> 00:10:46.000]  我父親在寮國工作
[00:10:46.000 --> 00:10:48.000]  他放暑假
[00:10:48.000 --> 00:10:50.000]  短短的時間
[00:10:50.000 --> 00:10:52.000]  才跟我們相聚
[00:10:52.000 --> 00:10:54.000]  看聖經
[00:10:54.000 --> 00:10:56.000]  明白神的話
[00:10:56.000 --> 00:11:00.000]  平時就是我外婆和我媽媽
[00:11:00.000 --> 00:11:03.000]  帶我們回教會
[00:11:03.000 --> 00:11:05.000]  上主日學
[00:11:05.000 --> 00:11:07.000]  在那裡我們學習認識神
[00:11:07.000 --> 00:11:09.000]  去敬拜神
[00:11:09.000 --> 00:11:13.000]  這是很好的學習
[00:11:13.000 --> 00:11:16.000]  就像提摩太的信心
[00:11:16.000 --> 00:11:18.000]  聖經說是由外婆
[00:11:18.000 --> 00:11:21.000]  萊爾和母親得到的
[00:11:21.000 --> 00:11:22.000]  由那裡來的
[00:11:22.000 --> 00:11:26.000]  所以從小就要讓他去敬拜神
[00:11:26.000 --> 00:11:29.000]  其實這個功課
[00:11:29.000 --> 00:11:32.000]  我們幾兄弟妹
[00:11:32.000 --> 00:11:34.000]  都是受用不淺的
[00:11:34.000 --> 00:11:36.000]  整個話語
[00:11:36.000 --> 00:11:38.000]  幫助我們在什麼環境下
[00:11:38.000 --> 00:11:42.000]  我們都懂得交託給神
[00:11:42.000 --> 00:11:44.000]  將我們的事情
[00:11:44.000 --> 00:11:47.000]  有時候
[00:11:47.000 --> 00:11:50.000]  你一舉一動
[00:11:50.000 --> 00:11:52.000]  其實弟弟是看著你的
[00:11:52.000 --> 00:11:53.000]  他在觀察你的
[00:11:53.000 --> 00:11:55.000]  他的小眼睛
[00:11:55.000 --> 00:11:57.000]  他會聽你的話
[00:11:57.000 --> 00:11:59.000]  他也會聽神的話
[00:11:59.000 --> 00:12:00.000]  所以家庭
[00:12:00.000 --> 00:12:02.000]  如果家庭有家庭崇拜
[00:12:02.000 --> 00:12:03.000]  更加好
[00:12:03.000 --> 00:12:05.000]  你可以去書室
[00:12:05.000 --> 00:12:07.000]  他可以提供資料給你
[00:12:07.000 --> 00:12:08.000]  其實家庭
[00:12:08.000 --> 00:12:10.000]  無論父親帶你去聚會
[00:12:10.000 --> 00:12:11.000]  或者母親
[00:12:11.000 --> 00:12:12.000]  都不重要
[00:12:12.000 --> 00:12:13.000]  最重要是
[00:12:13.000 --> 00:12:16.000]  讓他一齊去敬拜神
[00:12:16.000 --> 00:12:18.000]  家庭崇拜
[00:12:18.000 --> 00:12:20.000]  這都是神所喜悅的
[00:12:20.000 --> 00:12:24.000]  任性
[00:12:24.000 --> 00:12:26.000]  現在時代進步了
[00:12:26.000 --> 00:12:28.000]  物質充裕
[00:12:28.000 --> 00:12:30.000]  生活富庶
[00:12:30.000 --> 00:12:32.000]  養成小朋友
[00:12:32.000 --> 00:12:34.000]  嬌生慣養
[00:12:34.000 --> 00:12:36.000]  你見到小朋友
[00:12:36.000 --> 00:12:38.000]  在街上鬧彆扭
[00:12:38.000 --> 00:12:39.000]  鬧你買東西
[00:12:39.000 --> 00:12:40.000]  你不買他怎麼辦?
[00:12:40.000 --> 00:12:41.000]  他會睡著
[00:12:41.000 --> 00:12:43.000]  不起來
[00:12:43.000 --> 00:12:44.000]  哭著
[00:12:44.000 --> 00:12:46.000]  要買到為止
[00:12:46.000 --> 00:12:47.000]  其實我自小
[00:12:47.000 --> 00:12:49.000]  家庭很單純
[00:12:49.000 --> 00:12:51.000]  我媽媽認識的朋友
[00:12:51.000 --> 00:12:53.000]  都是舊的長輩
[00:12:53.000 --> 00:12:54.000]  同輩
[00:12:54.000 --> 00:12:56.000]  其實我們生活很簡單
[00:12:56.000 --> 00:12:59.000]  平時
[00:12:59.000 --> 00:13:01.000]  功課讀得好
[00:13:01.000 --> 00:13:02.000]  有獎勵
[00:13:02.000 --> 00:13:03.000]  當然
[00:13:03.000 --> 00:13:05.000]  最多獎勵的不是我
[00:13:05.000 --> 00:13:08.000]  但我們會珍惜父母給我們的獎勵
[00:13:08.000 --> 00:13:10.000]  我們不會羨慕
[00:13:10.000 --> 00:13:12.000]  別人拿到好的物質
[00:13:12.000 --> 00:13:15.000]  我們不會有這樣的心情
[00:13:15.000 --> 00:13:16.000]  但我們見到
[00:13:16.000 --> 00:13:17.000]  小朋友
[00:13:17.000 --> 00:13:18.000]  他們往往
[00:13:18.000 --> 00:13:20.000]  帶人送禮物給他
[00:13:20.000 --> 00:13:21.000]  很快就拆了紙
[00:13:21.000 --> 00:13:22.000]  然後去玩
[00:13:22.000 --> 00:13:24.000]  玩了一下就丟在一旁
[00:13:24.000 --> 00:13:26.000]  或者
[00:13:26.000 --> 00:13:27.000]  不久後
[00:13:27.000 --> 00:13:29.000]  他又去找他媽媽再買
[00:13:29.000 --> 00:13:31.000]  但他好像一點都不會
[00:13:31.000 --> 00:13:33.000]  覺得
[00:13:33.000 --> 00:13:35.000]  父母這麼辛苦
[00:13:35.000 --> 00:13:36.000]  賺錢去買給他
[00:13:36.000 --> 00:13:38.000]  他從來都沒有這樣想
[00:13:38.000 --> 00:13:40.000]  自然就好像
[00:13:40.000 --> 00:13:42.000]  養成他們
[00:13:42.000 --> 00:13:43.000]  沒有
[00:13:43.000 --> 00:13:45.000]  我女兒就有了
[00:13:45.000 --> 00:13:47.000]  很自然
[00:13:47.000 --> 00:13:49.000]  搞成很多浪費
[00:13:49.000 --> 00:13:51.000]  難怪現在要環保
[00:13:51.000 --> 00:13:53.000]  女兒就有了
[00:13:53.000 --> 00:13:55.000]  這些是不好的習慣
[00:13:55.000 --> 00:13:57.000]  所以做父母
[00:13:57.000 --> 00:13:59.000]  做事要有原則
[00:13:59.000 --> 00:14:01.000]  難怪我們
[00:14:01.000 --> 00:14:03.000]  小時候看書
[00:14:03.000 --> 00:14:05.000]  盲目了三千
[00:14:05.000 --> 00:14:07.000]  無論現在
[00:14:07.000 --> 00:14:09.000]  居住什麼環境
[00:14:09.000 --> 00:14:11.000]  你要去觀察
[00:14:11.000 --> 00:14:13.000]  他交什麼朋友
[00:14:13.000 --> 00:14:15.000]  他在看什麼書
[00:14:15.000 --> 00:14:17.000]  可能你要幫他選擇
[00:14:17.000 --> 00:14:19.000]  因為他還小
[00:14:19.000 --> 00:14:21.000]  所以不要讓他任意而行
[00:14:21.000 --> 00:14:23.000]  因為他還不懂分辨
[00:14:23.000 --> 00:14:25.000]  是非
[00:14:29.000 --> 00:14:31.000]  今天教育很難嗎?
[00:14:31.000 --> 00:14:33.000]  今天小朋友教育很難嗎?
[00:14:33.000 --> 00:14:35.000]  有些做老師的都很害怕
[00:14:35.000 --> 00:14:37.000]  教育的那些
[00:14:37.000 --> 00:14:39.000]  都是不聽話的
[00:14:39.000 --> 00:14:41.000]  但現在有新式的教育
[00:14:41.000 --> 00:14:43.000]  是愛教育
[00:14:43.000 --> 00:14:45.000]  愛教育又怎樣?
[00:14:45.000 --> 00:14:47.000]  不主張去打他
[00:14:47.000 --> 00:14:49.000]  罵他
[00:14:49.000 --> 00:14:51.000]  但針研多次說
[00:14:51.000 --> 00:14:53.000]  要以仗打
[00:14:53.000 --> 00:14:55.000]  希伯來斯十二章六節八節
[00:14:55.000 --> 00:14:57.000]  因為主所愛的
[00:14:57.000 --> 00:14:59.000]  他必管教
[00:14:59.000 --> 00:15:01.000]  他又鞭打
[00:15:01.000 --> 00:15:03.000]  他所接納的每個孩子
[00:15:03.000 --> 00:15:05.000]  為了管教
[00:15:05.000 --> 00:15:07.000]  你們要忍受
[00:15:07.000 --> 00:15:09.000]  這是神的話
[00:15:09.000 --> 00:15:11.000]  神待你們如同待兒女
[00:15:11.000 --> 00:15:13.000]  哪有兒女不被
[00:15:13.000 --> 00:15:15.000]  父親管教的呢?
[00:15:15.000 --> 00:15:17.000]  管教原是眾兒女
[00:15:17.000 --> 00:15:19.000]  共同所領受的
[00:15:19.000 --> 00:15:21.000]  你們若不受管教
[00:15:21.000 --> 00:15:23.000]  就是私生子
[00:15:23.000 --> 00:15:25.000]  不是兒女了
[00:15:25.000 --> 00:15:27.000]  愛者,我們曾有肉身之父
[00:15:27.000 --> 00:15:29.000]  管教我們,我們尚且敬重他
[00:15:29.000 --> 00:15:31.000]  何況靈性之父
[00:15:31.000 --> 00:15:33.000]  我們豈不更
[00:15:33.000 --> 00:15:35.000]  當信服他
[00:15:35.000 --> 00:15:37.000]  而得生命嗎?
[00:15:37.000 --> 00:15:39.000]  其實你短短看經文
[00:15:39.000 --> 00:15:41.000]  就有
[00:15:41.000 --> 00:15:43.000]  因為管教不是
[00:15:43.000 --> 00:15:45.000]  任由他亂來的
[00:15:45.000 --> 00:15:49.000]  好像有時
[00:15:49.000 --> 00:15:51.000]  你會發脾氣
[00:15:51.000 --> 00:15:53.000]  會有憤怒
[00:15:53.000 --> 00:15:55.000]  可以帶弟弟來
[00:15:55.000 --> 00:15:57.000]  糟蹋他
[00:15:57.000 --> 00:15:59.000]  發洩自己的脾氣
[00:15:59.000 --> 00:16:01.000]  好像《耳法所書》
[00:16:01.000 --> 00:16:03.000]  教我們做父親的
[00:16:03.000 --> 00:16:05.000]  不要激怒兒女
[00:16:05.000 --> 00:16:07.000]  原來的
[00:16:07.000 --> 00:16:09.000]  話本就是惹怒兒女的氣
[00:16:09.000 --> 00:16:11.000]  要我們按照
[00:16:11.000 --> 00:16:13.000]  主的話語去教導他們
[00:16:13.000 --> 00:16:15.000]  原來
[00:16:15.000 --> 00:16:17.000]  不管他怎樣
[00:16:17.000 --> 00:16:19.000]  或者
[00:16:19.000 --> 00:16:21.000]  你要去管他,要打他
[00:16:21.000 --> 00:16:23.000]  當然
[00:16:23.000 --> 00:16:25.000]  愛的教育就是愛
[00:16:25.000 --> 00:16:27.000]  但要教他
[00:16:27.000 --> 00:16:29.000]  但愛的成份要在
[00:16:29.000 --> 00:16:31.000]  你要罵他
[00:16:31.000 --> 00:16:33.000]  要有愛心在
[00:16:33.000 --> 00:16:35.000]  為他好,你才罵他
[00:16:35.000 --> 00:16:37.000]  去責備他
[00:16:37.000 --> 00:16:39.000]  愛是要平時去培養
[00:16:39.000 --> 00:16:41.000]  不是你打罵他
[00:16:41.000 --> 00:16:43.000]  那時你已經很生氣
[00:16:43.000 --> 00:16:45.000]  怎會有愛呢?
[00:16:45.000 --> 00:16:47.000]  愛是平時去培養的
[00:16:47.000 --> 00:16:49.000]  所以你要去跟他聊天
[00:16:49.000 --> 00:16:51.000]  甚至
[00:16:51.000 --> 00:16:53.000]  有時他不說話
[00:16:53.000 --> 00:16:55.000]  你要想他發生什麼事
[00:16:55.000 --> 00:16:57.000]  其實現在就要想這麼多
[00:16:57.000 --> 00:16:59.000]  所以做父母是不簡單的
[00:16:59.000 --> 00:17:01.000]  不是說
[00:17:01.000 --> 00:17:03.000]  你代溝
[00:17:03.000 --> 00:17:05.000]  所以要多聊天
[00:17:05.000 --> 00:17:07.000]  父母又要
[00:17:07.000 --> 00:17:09.000]  說民主
[00:17:09.000 --> 00:17:11.000]  但小孩子的階段
[00:17:11.000 --> 00:17:13.000]  他不知道
[00:17:13.000 --> 00:17:15.000]  什麼是民主
[00:17:15.000 --> 00:17:17.000]  你以為拿旗子抗議就行嗎?
[00:17:17.000 --> 00:17:19.000]  你要教他
[00:17:19.000 --> 00:17:21.000]  所以孩子的階段
[00:17:21.000 --> 00:17:23.000]  都要給他一些規矩
[00:17:23.000 --> 00:17:25.000]  要教導他
[00:17:25.000 --> 00:17:27.000]  嚴格一點是沒問題
[00:17:27.000 --> 00:17:29.000]  小時候不教他,長大後就很麻煩
[00:17:29.000 --> 00:17:31.000]  自找麻煩
[00:17:31.000 --> 00:17:33.000]  你不知道怎樣教他
[00:17:33.000 --> 00:17:35.000]  因為他已經有毛有翼
[00:17:35.000 --> 00:17:37.000]  已經長成了
[00:17:37.000 --> 00:17:39.000]  到他懂得分辨的時候
[00:17:39.000 --> 00:17:41.000]  才說民主
[00:17:41.000 --> 00:17:43.000]  教育
[00:17:45.000 --> 00:17:47.000]  教育
[00:17:47.000 --> 00:17:49.000]  在家庭裏
[00:17:49.000 --> 00:17:51.000]  你都希望
[00:17:51.000 --> 00:17:53.000]  他受高等教育
[00:17:53.000 --> 00:17:55.000]  要求成績高
[00:17:55.000 --> 00:17:57.000]  要好一點
[00:17:57.000 --> 00:17:59.000]  是無可厚非的
[00:17:59.000 --> 00:18:01.000]  誰不想自己的兒子出人頭地
[00:18:01.000 --> 00:18:03.000]  但你追求體面的時候
[00:18:03.000 --> 00:18:05.000]  你不要太過要求
[00:18:05.000 --> 00:18:07.000]  否則
[00:18:07.000 --> 00:18:09.000]  有悲劇出現
[00:18:09.000 --> 00:18:13.000]  人會向高處爬
[00:18:13.000 --> 00:18:15.000]  你都要看他的能力
[00:18:15.000 --> 00:18:17.000]  如果他像猴子
[00:18:17.000 --> 00:18:19.000]  懂得爬樹
[00:18:19.000 --> 00:18:23.000]  你不懂爬樹
[00:18:23.000 --> 00:18:25.000]  是否就
[00:18:25.000 --> 00:18:27.000]  不可以做人呢?
[00:18:27.000 --> 00:18:29.000]  就像兔子跳
[00:18:29.000 --> 00:18:31.000]  你不可以叫他爬樹
[00:18:31.000 --> 00:18:33.000]  每個人的才幹都不同
[00:18:33.000 --> 00:18:35.000]  每個人的個性都不同
[00:18:35.000 --> 00:18:37.000]  你不可以
[00:18:37.000 --> 00:18:39.000]  要求他每個人都是
[00:18:39.000 --> 00:18:41.000]  這個樣子的
[00:18:41.000 --> 00:18:43.000]  神造人都有不同的樣子
[00:18:43.000 --> 00:18:45.000]  所以每個人的個性都不同
[00:18:45.000 --> 00:18:47.000]  千萬不要和
[00:18:47.000 --> 00:18:49.000]  隔壁的比
[00:18:49.000 --> 00:18:51.000]  或者和哥哥姐姐比
[00:18:51.000 --> 00:18:53.000]  姐姐讀書很厲害
[00:18:53.000 --> 00:18:55.000]  你不要和她比
[00:18:55.000 --> 00:18:57.000]  否則她就會很自卑
[00:18:57.000 --> 00:18:59.000]  我都抬不起頭來
[00:18:59.000 --> 00:19:01.000]  或者和隔壁的比都不對
[00:19:01.000 --> 00:19:03.000]  因為是別人的子女
[00:19:03.000 --> 00:19:05.000]  你不可以和她比
[00:19:05.000 --> 00:19:07.000]  她做十次對一次
[00:19:07.000 --> 00:19:09.000]  你都要稱讚她
[00:19:09.000 --> 00:19:11.000]  只有一次對
[00:19:11.000 --> 00:19:13.000]  有些負面的說話
[00:19:13.000 --> 00:19:15.000]  她就沒有人稱讚你
[00:19:15.000 --> 00:19:17.000]  不是說
[00:19:17.000 --> 00:19:19.000]  你要怎樣捧她
[00:19:19.000 --> 00:19:21.000]  但你都要鼓勵她
[00:19:21.000 --> 00:19:23.000]  鼓勵一下
[00:19:23.000 --> 00:19:25.000]  幫助她建立一個正確的人生觀
[00:19:25.000 --> 00:19:27.000]  很重要的
[00:19:27.000 --> 00:19:29.000]  你不要常常說她蠢
[00:19:29.000 --> 00:19:31.000]  有時有些中國人
[00:19:31.000 --> 00:19:33.000]  好像不知為何
[00:19:33.000 --> 00:19:35.000]  都說自己的子女
[00:19:35.000 --> 00:19:37.000]  是賤
[00:19:37.000 --> 00:19:39.000]  有什麼就說什麼
