
[00:00:00.000 --> 00:00:06.000]  紅人家的聖徒們平安
[00:03:33.000 --> 00:03:36.000]  四章書中出現了17次
[00:03:36.000 --> 00:03:37.000]  但知不知道
[00:03:37.000 --> 00:03:39.000]  保羅是什麼時候寫的?
[00:03:39.000 --> 00:03:43.000]  他在羅馬的監獄裡寫的
[00:03:43.000 --> 00:03:46.000]  其實一封這樣的書信
[00:03:46.000 --> 00:03:48.000]  這麼充滿喜樂的書信
[00:03:48.000 --> 00:03:51.000]  作者卻在沒有自由
[00:03:51.000 --> 00:03:53.000]  受限制
[00:03:53.000 --> 00:03:55.000]  甚至物質很缺乏
[00:03:55.000 --> 00:03:58.000]  溫飽也不能擔保
[00:03:58.000 --> 00:04:02.000]  前路也不明朗的情況下寫的
[00:04:02.000 --> 00:04:04.000]  這裡更加可以顯示
[00:04:04.000 --> 00:04:07.000]  其實喜樂真的不在外面
[00:04:07.000 --> 00:04:09.000]  喜樂在我們內裡
[00:04:09.000 --> 00:04:11.000]  所以今天想跟大家說
[00:04:11.000 --> 00:04:15.000]  其實喜樂是一種習慣
[00:04:15.000 --> 00:04:19.000]  喜樂也是一種選擇
[00:04:19.000 --> 00:04:21.000]  我們可以選擇
[00:04:21.000 --> 00:04:25.000]  是你和我的選擇
[00:04:25.000 --> 00:04:28.000]  這個習慣是要去建立的
[00:04:28.000 --> 00:04:30.000]  讓我們今天去看看
[00:04:30.000 --> 00:04:32.000]  這個喜樂的習慣
[00:04:32.000 --> 00:04:37.000]  就是去建立一個健康的人際關係
[00:04:37.000 --> 00:04:38.000]  今天的題目是
[00:04:38.000 --> 00:04:43.000]  健康的關係 喜樂的傳閱
[00:04:43.000 --> 00:04:46.000]  好像不能下文
[00:04:46.000 --> 00:04:48.000]  可不可以幫我下文
[00:04:48.000 --> 00:04:50.000]  我下下一張
[00:04:50.000 --> 00:04:55.000]  好
[00:04:55.000 --> 00:04:57.000]  我們剛才很感謝主席
[00:04:57.000 --> 00:05:02.000]  為我們讀出了整篇經文
[00:05:02.000 --> 00:05:04.000]  第一章第一到第十一節
[00:05:04.000 --> 00:05:06.000]  我今天不會全部說
[00:05:06.000 --> 00:05:07.000]  因為時間關係
[00:05:07.000 --> 00:05:08.000]  我最初預備的時候
[00:05:08.000 --> 00:05:10.000]  我不知道今天是你們的首勝餐
[00:05:10.000 --> 00:05:12.000]  所以我要把兩個字退出來
[00:05:12.000 --> 00:05:13.000]  今天說兩點
[00:05:13.000 --> 00:05:15.000]  第三點就不說了
[00:05:15.000 --> 00:05:18.000]  因為我通常都喜歡首時
[00:05:18.000 --> 00:05:20.000]  當我們要尋找快樂
[00:05:20.000 --> 00:05:23.000]  我們說過在內裡
[00:05:23.000 --> 00:05:24.000]  保羅告訴我們
[00:05:24.000 --> 00:05:26.000]  很重要的一樣
[00:05:26.000 --> 00:05:29.000]  就是人際關係
[00:05:29.000 --> 00:05:31.000]  當我們和我們的家人
[00:05:31.000 --> 00:05:34.000]  當我們和太太或者丈夫
[00:05:34.000 --> 00:05:37.000]  和我們的子女有爭吵的時候
[00:05:37.000 --> 00:05:39.000]  你猜你可不可以快樂
[00:05:39.000 --> 00:05:42.000]  我記得我聽孫先生說的見證
[00:05:42.000 --> 00:05:43.000]  他那時候和孫太
[00:05:43.000 --> 00:05:45.000]  很早期的時候
[00:05:45.000 --> 00:05:47.000]  吵架的時候
[00:05:47.000 --> 00:05:48.000]  他們來到教會門口
[00:05:48.000 --> 00:05:50.000]  他們就閉上嘴
[00:05:50.000 --> 00:05:52.000]  然後大家不再吵架
[00:05:52.000 --> 00:05:54.000]  但崇拜完又怎樣
[00:05:54.000 --> 00:05:56.000]  繼續吵架
[00:05:56.000 --> 00:05:57.000]  繼續板著臉
[00:05:57.000 --> 00:06:02.000]  因為其實當我們不舒服
[00:06:02.000 --> 00:06:04.000]  關係不好的時候
[00:06:04.000 --> 00:06:07.000]  是不可能很快樂的
[00:06:07.000 --> 00:06:08.000]  我們看看保羅
[00:06:08.000 --> 00:06:10.000]  在開頭的內容
[00:06:10.000 --> 00:06:13.000]  怎樣去說他的快樂
[00:06:13.000 --> 00:06:16.000]  保羅說我每逢想念你們
[00:06:16.000 --> 00:06:20.000]  我是感謝我的神
[00:06:20.000 --> 00:06:22.000]  他是感謝神
[00:06:22.000 --> 00:06:24.000]  當他想起人的時候
[00:06:24.000 --> 00:06:25.000]  就感謝神
[00:06:25.000 --> 00:06:28.000]  我們看看他寫給什麼人
[00:06:28.000 --> 00:06:30.000]  我們看第一節
[00:06:30.000 --> 00:06:33.000]  基督耶穌的僕人保羅和提摩泰
[00:06:33.000 --> 00:06:36.000]  寫信給泛著菲勒比
[00:06:36.000 --> 00:06:39.000]  在基督耶穌裡面的眾聖徒
[00:06:39.000 --> 00:06:42.000]  諸位監督 諸位執事
[00:06:42.000 --> 00:06:47.000]  他這裡寫給聖徒 監督和執事
[00:06:47.000 --> 00:06:49.000]  其實對我們一般人來說
[00:06:49.000 --> 00:06:52.000]  通常不是這樣擺的次序
[00:06:52.000 --> 00:06:53.000]  你會寫給什麼
[00:06:53.000 --> 00:06:58.000]  你會寫給監督 執事和信徒
[00:06:58.000 --> 00:07:00.000]  明不明白
[00:07:00.000 --> 00:07:02.000]  我們通常會寫給位高的
[00:07:02.000 --> 00:07:05.000]  這裡最高的位是監督
[00:07:05.000 --> 00:07:07.000]  第二就是執事
[00:07:07.000 --> 00:07:10.000]  第三就是信徒
[00:07:10.000 --> 00:07:11.000]  但保羅不是
[00:07:11.000 --> 00:07:14.000]  他首先寫給聖徒
[00:07:14.000 --> 00:07:15.000]  他寫給信徒
[00:07:15.000 --> 00:07:19.000]  這個好像跟例子不太合
[00:07:19.000 --> 00:07:20.000]  但我們知道
[00:07:20.000 --> 00:07:22.000]  其實一個人怎樣可以
[00:07:22.000 --> 00:07:25.000]  從信徒變成執事
[00:07:25.000 --> 00:07:26.000]  他要努力
[00:07:26.000 --> 00:07:29.000]  他要在主裡面繼續成長
[00:07:29.000 --> 00:07:32.000]  然後到最後他才可以去到監督
[00:07:32.000 --> 00:07:34.000]  所以保羅是寫給
[00:07:34.000 --> 00:07:38.000]  全教會的所有信徒
[00:07:38.000 --> 00:07:40.000]  眾信徒的一個詞
[00:07:40.000 --> 00:07:42.000]  以後時時會出現
[00:07:42.000 --> 00:07:43.000]  我們可以說
[00:07:43.000 --> 00:07:44.000]  他在第一章四節
[00:07:44.000 --> 00:07:46.000]  就是說為眾人祈求
[00:07:46.000 --> 00:07:47.000]  他一章七節
[00:07:47.000 --> 00:07:49.000]  就是關心他們眾人
[00:07:49.000 --> 00:07:50.000]  然後一章八節
[00:07:50.000 --> 00:07:52.000]  就是想念他們眾人
[00:07:52.000 --> 00:07:53.000]  然後一章二十五節
[00:07:53.000 --> 00:07:56.000]  就是希望他們眾人和他們同住
[00:07:56.000 --> 00:07:58.000]  然後在第四章二十一節
[00:07:58.000 --> 00:08:00.000]  也在耶穌基督裡
[00:08:00.000 --> 00:08:03.000]  去問眾信徒的安
[00:08:03.000 --> 00:08:05.000]  是眾信徒
[00:08:05.000 --> 00:08:06.000]  但你有沒有發覺
[00:08:06.000 --> 00:08:08.000]  我好像有個字
[00:08:08.000 --> 00:08:10.000]  跟保羅的字不一樣
[00:08:10.000 --> 00:08:12.000]  他是眾什麼
[00:08:12.000 --> 00:08:14.000]  聖徒
[00:08:14.000 --> 00:08:15.000]  你今天是否流行用
[00:08:15.000 --> 00:08:17.000]  聖徒來形容自己
[00:08:17.000 --> 00:08:19.000]  好像不是很流行
[00:08:19.000 --> 00:08:21.000]  好像覺得聖是怎樣
[00:08:21.000 --> 00:08:23.000]  好像有光環
[00:08:23.000 --> 00:08:25.000]  是很厲害的
[00:08:25.000 --> 00:08:27.000]  我現在才介紹
[00:08:27.000 --> 00:08:30.000]  保羅是會說眾聖徒
[00:08:30.000 --> 00:08:31.000]  所以你見不見
[00:08:31.000 --> 00:08:33.000]  我剛才和大家打招呼是什麼
[00:08:33.000 --> 00:08:37.000]  是紅恩堂的眾聖徒
[00:08:37.000 --> 00:08:39.000]  怎樣可以成聖呢
[00:08:39.000 --> 00:08:41.000]  有人說是否教會
[00:08:41.000 --> 00:08:42.000]  好像天主教會
[00:08:42.000 --> 00:08:44.000]  捉了聖才成聖呢
[00:08:44.000 --> 00:08:45.000]  這裡不是這樣說的
[00:08:45.000 --> 00:08:49.000]  又是不是要被封的才會成聖
[00:08:49.000 --> 00:08:50.000]  不是
[00:08:50.000 --> 00:08:51.000]  這裡是說
[00:08:51.000 --> 00:08:57.000]  我們在耶穌基督裡的聖徒
[00:08:57.000 --> 00:08:58.000]  所以無論你
[00:08:58.000 --> 00:08:59.000]  無論我
[00:08:59.000 --> 00:09:02.000]  我們在耶穌基督裡
[00:09:02.000 --> 00:09:05.000]  就已經是聖徒
[00:09:05.000 --> 00:09:07.000]  所以重點是什麼
[00:09:07.000 --> 00:09:11.000]  我們在基督裡
[00:09:11.000 --> 00:09:14.000]  在基督裡
[00:09:14.000 --> 00:09:16.000]  我們在基督裡
[00:09:16.000 --> 00:09:18.000]  是從神的恩典
[00:09:18.000 --> 00:09:20.000]  好像今天首聖餐
[00:09:20.000 --> 00:09:22.000]  我們做一次紀念
[00:09:22.000 --> 00:09:25.000]  我們為什麼會得到我們現在這個身份
[00:09:25.000 --> 00:09:26.000]  就因為耶穌基督
[00:09:26.000 --> 00:09:28.000]  他在十字架上
[00:09:28.000 --> 00:09:32.000]  為我們眾人的罪而死
[00:09:32.000 --> 00:09:37.000]  而我們願意向主認罪
[00:09:37.000 --> 00:09:38.000]  認罪的意思是怎樣
[00:09:38.000 --> 00:09:41.000]  我們離開我們的罪行
[00:09:41.000 --> 00:09:47.000]  我們願意在主裡成為一個信徒
[00:09:47.000 --> 00:09:50.000]  我們就有這個身份
[00:09:50.000 --> 00:09:55.000]  所以我們教會每個月都會紀念一次
[00:09:55.000 --> 00:09:58.000]  讓我們不會忘記
[00:09:58.000 --> 00:10:03.000]  我們知道這是神給我們的恩典
[00:10:03.000 --> 00:10:07.000]  在基督裡是很重要的
[00:10:07.000 --> 00:10:10.000]  我們要在基督裡
[00:10:10.000 --> 00:10:11.000]  就好像我們知道
[00:10:11.000 --> 00:10:13.000]  小鳥在天空
[00:10:13.000 --> 00:10:16.000]  如果牠離開了空氣
[00:10:16.000 --> 00:10:17.000]  牠會怎樣
[00:10:17.000 --> 00:10:18.000]  沒有空氣會怎樣
[00:10:18.000 --> 00:10:20.000]  即刻窒息
[00:10:20.000 --> 00:10:22.000]  魚就在水裡
[00:10:22.000 --> 00:10:25.000]  魚沒有水又怎樣
[00:10:25.000 --> 00:10:27.000]  又是即刻死
[00:10:27.000 --> 00:10:28.000]  植物一樣
[00:10:28.000 --> 00:10:30.000]  植物雖然根在地裡
[00:10:30.000 --> 00:10:34.000]  但其實牠一樣是靠著空氣
[00:10:34.000 --> 00:10:36.000]  靠著根去取得東西
[00:10:36.000 --> 00:10:37.000]  我們知道
[00:10:37.000 --> 00:10:39.000]  我們任何一件事
[00:10:39.000 --> 00:10:43.000]  都不可以離開我們適應的環境而生存
[00:10:43.000 --> 00:10:45.000]  所以這裡講得很清楚
[00:10:45.000 --> 00:10:48.000]  一個的信徒要在哪裡
[00:10:48.000 --> 00:10:51.000]  要在耶穌基督裡
[00:10:51.000 --> 00:10:54.000]  知道你們最近都有一些主一學
[00:10:54.000 --> 00:10:56.000]  學怎樣去做信徒
[00:10:56.000 --> 00:10:57.000]  這是很重要的
[00:10:57.000 --> 00:11:00.000]  所以很鼓勵大家繼續去學習
[00:11:00.000 --> 00:11:06.000]  學我們怎樣可以繼續在基督裡成聖
[00:11:06.000 --> 00:11:09.000]  如果我們時時住在基督裡
[00:11:09.000 --> 00:11:12.000]  我們就蒙主保守成為聖傑
[00:11:12.000 --> 00:11:14.000]  但如果我們離開了主又怎樣
[00:11:14.000 --> 00:11:19.000]  就好像葡萄樹的枝子被斬掉
[00:11:19.000 --> 00:11:21.000]  丟掉乾了又怎樣
[00:11:21.000 --> 00:11:22.000]  死了
[00:11:22.000 --> 00:11:23.000]  枝子沒有用
[00:11:23.000 --> 00:11:26.000]  葡萄樹枝很幼很硬
[00:11:26.000 --> 00:11:29.000]  就算用來燒也沒有用
[00:11:29.000 --> 00:11:35.000]  所以要在主基督裡才可以成為聖徒
[00:11:35.000 --> 00:11:38.000]  但這裡不只是講基督裡
[00:11:38.000 --> 00:11:41.000]  因為耶穌基督的僕人保羅和提摩泰
[00:11:41.000 --> 00:11:42.000]  寫信給什麼
[00:11:42.000 --> 00:11:46.000]  凡住在菲律賓基督耶穌裡的眾聖徒
[00:11:46.000 --> 00:11:49.000]  他們除了在基督耶穌裡
[00:11:49.000 --> 00:11:53.000]  他們還住在菲律賓
[00:11:53.000 --> 00:11:56.000]  因為我們有兩個身份
[00:11:56.000 --> 00:11:58.000]  一方面我們要在基督裡
[00:11:58.000 --> 00:11:59.000]  另一方面我們要怎樣
[00:11:59.000 --> 00:12:03.000]  我們要活在我們今天的地方
[00:12:03.000 --> 00:12:05.000]  當時來說
[00:12:05.000 --> 00:12:08.000]  保羅寫給菲律賓
[00:12:08.000 --> 00:12:11.000]  他們做菲律賓的聖徒
[00:12:11.000 --> 00:12:14.000]  不只是他們去崇拜周日
[00:12:14.000 --> 00:12:16.000]  才去做菲律賓的聖徒
[00:12:16.000 --> 00:12:18.000]  他們不是每個星期一次
[00:12:18.000 --> 00:12:20.000]  出席一些團契的活動
[00:12:20.000 --> 00:12:23.000]  或者在教會其他聚會的時候
[00:12:23.000 --> 00:12:25.000]  才做聖徒
[00:12:25.000 --> 00:12:28.000]  他們在菲律賓裡
[00:12:28.000 --> 00:12:30.000]  他們都是聖徒
[00:12:30.000 --> 00:12:32.000]  今天我們就知道
[00:12:32.000 --> 00:12:33.000]  我們不在菲律賓
[00:12:33.000 --> 00:12:35.000]  菲律賓不是很多人去過
[00:12:35.000 --> 00:12:36.000]  可能有些人去過
[00:12:36.000 --> 00:12:38.000]  但也不是很多人去過
[00:12:38.000 --> 00:12:39.000]  我自己也沒有去過
[00:12:39.000 --> 00:12:41.000]  但今天我們在哪裡
[00:12:41.000 --> 00:12:43.000]  我們在洪水橋
[00:12:43.000 --> 00:12:44.000]  我們在元朗
[00:12:44.000 --> 00:12:46.000]  我們在香港
[00:12:46.000 --> 00:12:48.000]  其實當我們發覺
[00:12:48.000 --> 00:12:50.000]  當我們今天
[00:12:50.000 --> 00:12:52.000]  當日的菲律賓
[00:12:52.000 --> 00:12:55.000]  今日的洪水橋
[00:12:55.000 --> 00:12:57.000]  元朗或者香港
[00:12:57.000 --> 00:13:01.000]  其實都不是一個沒有罪惡
[00:13:01.000 --> 00:13:04.000]  好像天堂一樣的地方
[00:13:04.000 --> 00:13:06.000]  其實四周都有罪惡
[00:13:06.000 --> 00:13:09.000]  我們最近才看到新聞
[00:13:09.000 --> 00:13:11.000]  昨天還是前天
[00:13:11.000 --> 00:13:12.000]  在家裡發現
[00:13:12.000 --> 00:13:14.000]  兩個嬰兒的屍體
[00:13:14.000 --> 00:13:16.000]  看到我也害怕
[00:13:16.000 --> 00:13:18.000]  其實真的不知道怎樣
[00:13:18.000 --> 00:13:20.000]  有些人說竟然是這樣
[00:13:20.000 --> 00:13:23.000]  其實四周都是罪惡
[00:13:23.000 --> 00:13:26.000]  但是保羅在說
[00:13:26.000 --> 00:13:28.000]  我們活在世上
[00:13:28.000 --> 00:13:32.000]  但我們卻不和世人同流合污
[00:13:32.000 --> 00:13:35.000]  我們要過聖潔的生活
[00:13:35.000 --> 00:13:40.000]  因為我們被召去過聖潔的生活
[00:13:40.000 --> 00:13:42.000]  我們要被召
[00:13:42.000 --> 00:13:44.000]  將我們從耶穌女
[00:13:44.000 --> 00:13:46.000]  我們在基督女
[00:13:46.000 --> 00:13:47.000]  聖徒的身份
[00:13:47.000 --> 00:13:50.000]  活在今日的菲律賓
[00:13:50.000 --> 00:13:52.000]  今日的洪水橋
[00:13:52.000 --> 00:13:53.000]  今日的元朗
[00:13:53.000 --> 00:13:55.000]  今日的香港
[00:13:55.000 --> 00:13:58.000]  我們有了聖徒
[00:13:58.000 --> 00:14:00.000]  這麼尊榮的地位之後
[00:14:00.000 --> 00:14:03.000]  我們就要在世上的生活裡
[00:14:03.000 --> 00:14:06.000]  活出我們的使命
[00:14:06.000 --> 00:14:09.000]  在地上活出聖潔
[00:14:09.000 --> 00:14:14.000]  在地上活出美好的見證
[00:14:14.000 --> 00:14:15.000]  所以保羅就說
[00:14:15.000 --> 00:14:17.000]  你們從頭一天直到現在
[00:14:17.000 --> 00:14:19.000]  都是同心合意的興旺福音
[00:14:19.000 --> 00:14:21.000]  所以興旺福音很重要
[00:14:21.000 --> 00:14:23.000]  在菲律賓的時候
[00:14:23.000 --> 00:14:25.000]  就會興旺福音
[00:14:25.000 --> 00:14:26.000]  他寫給聖徒之後
[00:14:26.000 --> 00:14:30.000]  就寫給監督和執事
[00:14:30.000 --> 00:14:35.000]  執事就是教會的一些位份
[00:14:35.000 --> 00:14:38.000]  監督就是一些管理的工作
[00:14:38.000 --> 00:14:41.000]  保羅要多謝教會的監督
[00:14:41.000 --> 00:14:43.000]  執事他們發起
[00:14:43.000 --> 00:14:44.000]  讓有弟兄姊妹
[00:14:44.000 --> 00:14:46.000]  或者是爾巴忽提
[00:14:46.000 --> 00:14:47.000]  送禮物給他們
[00:14:47.000 --> 00:14:49.000]  同時也直指提醒他們
[00:14:49.000 --> 00:14:53.000]  要留意保羅在信裡所講及的事情
[00:14:53.000 --> 00:14:54.000]  請這些監督
[00:14:54.000 --> 00:14:55.000]  這些執事
[00:14:55.000 --> 00:14:57.000]  或者這些教會的領袖
[00:14:57.000 --> 00:14:59.000]  是教導弟兄姊妹的
[00:14:59.000 --> 00:15:01.000]  因為要不斷地教導
[00:15:01.000 --> 00:15:02.000]  所以這些信
[00:15:02.000 --> 00:15:03.000]  當時來說
[00:15:03.000 --> 00:15:05.000]  就是在崇拜的時候讀出來的
[00:15:05.000 --> 00:15:10.000]  讓弟兄姊妹同樣都可以得到幫助
[00:15:10.000 --> 00:15:12.000]  保羅在菲律賓
[00:15:12.000 --> 00:15:15.000]  是否真的很開心呢?
[00:15:15.000 --> 00:15:18.000]  大家如果想看的話
[00:15:18.000 --> 00:15:22.000]  你們可以回到《仕途行傳》第十六章
[00:15:22.000 --> 00:15:25.000]  第五節至第四十節
[00:15:25.000 --> 00:15:27.000]  其實是講到保羅
[00:15:27.000 --> 00:15:29.000]  最初去到菲律賓的時候
[00:15:29.000 --> 00:15:30.000]  發生了什麼事?
[00:15:30.000 --> 00:15:32.000]  如果大家有聽過
[00:15:32.000 --> 00:15:34.000]  就是馬其頓的異象
[00:15:34.000 --> 00:15:38.000]  他好像在未到達歐洲
[00:15:38.000 --> 00:15:40.000]  未到達菲律賓之前
[00:15:40.000 --> 00:15:41.000]  他就有一個異象
[00:15:41.000 --> 00:15:43.000]  有異象的意思
[00:15:43.000 --> 00:15:46.000]  就是那裡有人去求他
[00:15:46.000 --> 00:15:48.000]  去傳福音給他們聽
[00:15:48.000 --> 00:15:50.000]  那你會期望什麼呢?
[00:15:50.000 --> 00:15:52.000]  你期望在菲律賓
[00:15:52.000 --> 00:15:55.000]  就有很多人聽到
[00:15:55.000 --> 00:15:57.000]  有很多人信主
[00:15:57.000 --> 00:16:01.000]  但大家如果看《仕途行傳》第十六章
[00:16:01.000 --> 00:16:02.000]  會看到什麼呢?
[00:16:02.000 --> 00:16:03.000]  不是的
[00:16:03.000 --> 00:16:05.000]  保羅去到菲律賓
[00:16:05.000 --> 00:16:07.000]  在城裡住了幾天
[00:16:07.000 --> 00:16:10.000]  他找不到猶太人的會堂
[00:16:10.000 --> 00:16:13.000]  只是說他找不到聚集的猶太人
[00:16:13.000 --> 00:16:15.000]  或者根本找不到機會
[00:16:15.000 --> 00:16:18.000]  和猶太人的男人去溝通
[00:16:18.000 --> 00:16:20.000]  那時候男女是分得很清楚的
[00:16:20.000 --> 00:16:23.000]  男人是一家之主
[00:16:23.000 --> 00:16:26.000]  不是特別有社會上的地位
[00:16:26.000 --> 00:16:27.000]  他找不到
[00:16:27.000 --> 00:16:29.000]  結果他只在河邊
[00:16:29.000 --> 00:16:31.000]  和幾個女的
[00:16:31.000 --> 00:16:32.000]  一直在分享
[00:16:32.000 --> 00:16:34.000]  當中一個是女底亞
[00:16:34.000 --> 00:16:37.000]  後來他在街上看到一個侍女
[00:16:37.000 --> 00:16:41.000]  那個侍女有鬼在她身上
[00:16:41.000 --> 00:16:44.000]  結果保羅不耐煩
[00:16:44.000 --> 00:16:45.000]  因為侍女跟著保羅
[00:16:45.000 --> 00:16:46.000]  於是保羅不耐煩
[00:16:46.000 --> 00:16:48.000]  就趕了那隻鬼出去
[00:16:48.000 --> 00:16:49.000]  結果怎樣呢?
[00:16:49.000 --> 00:16:55.000]  結果侍女的主人竟然抓了他
[00:16:55.000 --> 00:16:57.000]  然後關在監獄裡
[00:16:57.000 --> 00:16:59.000]  半夜還打到他受傷
[00:16:59.000 --> 00:17:02.000]  然後就被關在監獄裡
[00:17:02.000 --> 00:17:04.000]  嘩!開心嗎?
[00:17:04.000 --> 00:17:05.000]  當然不開心
[00:17:05.000 --> 00:17:06.000]  被抓了
[00:17:06.000 --> 00:17:10.000]  然後被打
[00:17:10.000 --> 00:17:15.000]  所以如果保羅停留在菲律賓
[00:17:15.000 --> 00:17:16.000]  不開心的事上
[00:17:16.000 --> 00:17:20.000]  保羅可以很沮喪
[00:17:20.000 --> 00:17:23.000]  但為什麼他可以在菲律賓書裡
[00:17:23.000 --> 00:17:26.000]  寫出這麼開心的事呢?
[00:17:26.000 --> 00:17:30.000]  因為他想起他們的好處
[00:17:30.000 --> 00:17:32.000]  他說從頭一天直到如今
[00:17:32.000 --> 00:17:35.000]  你們是同心合意的
[00:17:35.000 --> 00:17:36.000]  慶旺福音
[00:17:36.000 --> 00:17:38.000]  即是第五節裡說
[00:17:38.000 --> 00:17:43.000]  他可能想起女底亞在河邊
[00:17:43.000 --> 00:17:44.000]  信主之後
[00:17:44.000 --> 00:17:48.000]  他就開放家裡讓保羅回家住
[00:17:48.000 --> 00:17:50.000]  然後菲律賓教會
[00:17:50.000 --> 00:17:54.000]  就在女底亞的家裡成立
