
[00:00:00.000 --> 00:00:03.000]  主持人:好,弟兄姊妹平安
[00:05:13.000 --> 00:05:19.000]  所以他們很清楚關於猶太人王的事情
[00:05:19.000 --> 00:05:22.000]  他們在東方看到那顆星
[00:05:22.000 --> 00:05:27.000]  那顆星指向猶太人的王
[00:05:27.000 --> 00:05:30.000]  於是他們特別走到猶太這個地方
[00:05:30.000 --> 00:05:33.000]  去找這個小孩子
[00:05:33.000 --> 00:05:34.000]  當然
[00:05:34.000 --> 00:05:37.000]  其實這群人只知道方向
[00:05:37.000 --> 00:05:38.000]  大概的位置
[00:05:38.000 --> 00:05:42.000]  他們不知道實際上那個小孩在哪裡
[00:05:42.000 --> 00:05:44.000]  他們一想
[00:05:44.000 --> 00:05:49.000]  這個小孩應該在最重要的城市耶路撒冷
[00:05:49.000 --> 00:05:52.000]  所以他們先到了這個地方
[00:05:52.000 --> 00:05:54.000]  當他們到了耶路撒冷時
[00:05:54.000 --> 00:05:55.000]  就問人
[00:05:55.000 --> 00:06:01.000]  生下來作猶太人之王的在哪裡呢?
[00:06:01.000 --> 00:06:05.000]  生下來作王和生下來成為王
[00:06:05.000 --> 00:06:07.000]  有很大分別
[00:06:07.000 --> 00:06:09.000]  我再說一次
[00:06:09.000 --> 00:06:12.000]  生下來作王
[00:06:12.000 --> 00:06:15.000]  和成為王
[00:06:15.000 --> 00:06:18.000]  有很大分別
[00:06:18.000 --> 00:06:20.000]  我生下來作王的意思是
[00:06:20.000 --> 00:06:22.000]  由他出生那一天
[00:06:22.000 --> 00:06:24.000]  他就是一個君王
[00:06:24.000 --> 00:06:27.000]  他一開始就有這個身份
[00:06:27.000 --> 00:06:30.000]  有這個位置
[00:06:30.000 --> 00:06:31.000]  他不是
[00:06:31.000 --> 00:06:33.000]  他君王的身份
[00:06:33.000 --> 00:06:36.000]  不是後面的人加給他的
[00:06:36.000 --> 00:06:40.000]  《馬太福音》第一章就說到耶穌基督的家譜
[00:06:40.000 --> 00:06:41.000]  從肉身上來說
[00:06:41.000 --> 00:06:44.000]  耶穌是大衛的後人
[00:06:44.000 --> 00:06:46.000]  大衛大家都知道
[00:06:46.000 --> 00:06:49.000]  是以色列的第二任君王
[00:06:49.000 --> 00:06:54.000]  現在說的是大衛王後面的家譜一直下
[00:06:54.000 --> 00:06:56.000]  耶穌基督在那裡而出
[00:06:56.000 --> 00:06:59.000]  就是說他是君王的後裔
[00:06:59.000 --> 00:07:03.000]  但耶穌基督不單是地面上君王的後裔
[00:07:03.000 --> 00:07:06.000]  他更加是神國度裡的君王
[00:07:06.000 --> 00:07:09.000]  他是萬王之王、萬主之主
[00:07:09.000 --> 00:07:12.000]  如果大家有機會去看啟示錄的時候
[00:07:12.000 --> 00:07:16.000]  這是更加明顯、更加突出地說出來
[00:07:16.000 --> 00:07:20.000]  當然我想說博士們還沒有到這個位置
[00:07:20.000 --> 00:07:22.000]  看得這麼深
[00:07:22.000 --> 00:07:25.000]  真的在想永恆上帝
[00:07:25.000 --> 00:07:28.000]  他的國度裡的君王
[00:07:28.000 --> 00:07:29.000]  並不是的
[00:07:29.000 --> 00:07:31.000]  他停留在地面上
[00:07:31.000 --> 00:07:33.000]  這個君王的層面
[00:07:33.000 --> 00:07:36.000]  但在博學之士的心中
[00:07:36.000 --> 00:07:41.000]  這個小孩子的地位非常尊貴、崇高
[00:07:41.000 --> 00:07:44.000]  他出生的那天就是君王
[00:07:44.000 --> 00:07:48.000]  他這個身份不是後人加添給他的
[00:07:48.000 --> 00:07:50.000]  他天生就是這樣
[00:07:50.000 --> 00:07:52.000]  從一開始就是這樣
[00:07:52.000 --> 00:07:55.000]  是超越其他人的
[00:07:55.000 --> 00:07:58.000]  他很配得人去尊崇
[00:07:58.000 --> 00:08:03.000]  因為博學之士視耶穌為一個這麼重要
[00:08:03.000 --> 00:08:05.000]  這麼偉大的君王
[00:08:05.000 --> 00:08:12.000]  所以他們對耶穌的態度有以下三點
[00:08:12.000 --> 00:08:17.000]  第一是有渴慕之心
[00:08:17.000 --> 00:08:20.000]  博學之士他們很渴慕見到這個新生王
[00:08:20.000 --> 00:08:25.000]  所以他們從很遙遠的東方來到耶路撒冷
[00:08:25.000 --> 00:08:28.000]  他們願意為了見耶穌
[00:08:28.000 --> 00:08:35.000]  付上時間、金錢、精神和體力的代價
[00:08:35.000 --> 00:08:39.000]  由東方來到耶路撒冷
[00:08:39.000 --> 00:08:42.000]  不是很短的時間
[00:08:42.000 --> 00:08:45.000]  一定要錢
[00:08:45.000 --> 00:08:49.000]  路上的路費都要
[00:08:49.000 --> 00:08:52.000]  食物、住宿等等
[00:08:52.000 --> 00:08:56.000]  一定要精神,長途不捨
[00:08:56.000 --> 00:09:00.000]  就算騎著生畜過來也好
[00:09:00.000 --> 00:09:03.000]  也要體力,是要付代價
[00:09:03.000 --> 00:09:08.000]  當希律王派他們去伯利恆找小孩子時
[00:09:08.000 --> 00:09:10.000]  他們就去了
[00:09:10.000 --> 00:09:12.000]  第九節這樣說
[00:09:12.000 --> 00:09:14.000]  忽然在東方所看到的那火星
[00:09:14.000 --> 00:09:17.000]  在前面引領他們一直走到
[00:09:17.000 --> 00:09:21.000]  小孩子所在地方的上方停住了
[00:09:21.000 --> 00:09:25.000]  他們看見那火星就非常歡喜
[00:09:25.000 --> 00:09:29.000]  那顆星星一直引領著博士
[00:09:29.000 --> 00:09:32.000]  去到小孩子的區域
[00:09:32.000 --> 00:09:35.000]  這件事就是這件事
[00:09:35.000 --> 00:09:39.000]  令到博學之士很歡喜
[00:09:39.000 --> 00:09:41.000]  為什麼歡喜呢?
[00:09:41.000 --> 00:09:44.000]  因為他們很想見到這個小朋友
[00:09:44.000 --> 00:09:46.000]  很渴望見到他
[00:09:46.000 --> 00:09:48.000]  有一個很渴慕的心
[00:09:48.000 --> 00:09:50.000]  第二件事
[00:09:50.000 --> 00:09:53.000]  這些博學之士會獻上禮物
[00:09:53.000 --> 00:09:54.000]  十一節這樣說
[00:09:54.000 --> 00:09:58.000]  「遵了房子,看見小孩子和他母親瑪利亞
[00:09:58.000 --> 00:10:00.000]  就俯伏拜那小孩子
[00:10:00.000 --> 00:10:04.000]  揭開寶盒,拿出黃金、乳香、抹藥
[00:10:04.000 --> 00:10:07.000]  作為禮物獻給他」
[00:10:07.000 --> 00:10:10.000]  當博學之士見到耶穌這個小孩子後
[00:10:10.000 --> 00:10:13.000]  他們就獻上三樣禮物
[00:10:13.000 --> 00:10:15.000]  我經常說是耶穌小孩子
[00:10:15.000 --> 00:10:17.000]  是因為到這個時候
[00:10:17.000 --> 00:10:20.000]  耶穌已經不是一個嬰孩
[00:10:20.000 --> 00:10:22.000]  為什麼我知道呢?
[00:10:22.000 --> 00:10:27.000]  因為後面當希律下命令
[00:10:27.000 --> 00:10:29.000]  要殺死小朋友的時候
[00:10:29.000 --> 00:10:32.000]  不是說初生嬰兒
[00:10:32.000 --> 00:10:34.000]  是兩歲以下
[00:10:34.000 --> 00:10:37.000]  其實這些已經是小朋友
[00:10:37.000 --> 00:10:40.000]  博學之士見到這個小孩子
[00:10:40.000 --> 00:10:42.000]  獻上三樣禮物
[00:10:42.000 --> 00:10:44.000]  其中一樣是黃金
[00:10:44.000 --> 00:10:47.000]  在當時是非常貴重的
[00:10:47.000 --> 00:10:51.000]  其實今天黃金的價格也很貴
[00:10:51.000 --> 00:10:53.000]  當時更加不用說
[00:10:53.000 --> 00:10:55.000]  一般人不容易擁有的
[00:10:55.000 --> 00:10:57.000]  乳香是什麼呢?
[00:10:57.000 --> 00:10:59.000]  有沒有人知道?
[00:10:59.000 --> 00:11:03.000]  有沒有人知道乳香是什麼呢?
[00:11:05.000 --> 00:11:07.000]  樹什麼呢?
[00:11:07.000 --> 00:11:09.000]  樹枝,是吧?
[00:11:09.000 --> 00:11:11.000]  樹膠
[00:11:11.000 --> 00:11:13.000]  樹膠是會發光的
[00:11:13.000 --> 00:11:15.000]  還有香味的
[00:11:15.000 --> 00:11:18.000]  而末藥就是香水和香料
[00:11:18.000 --> 00:11:21.000]  用在屍體上有防腐的作用
[00:11:21.000 --> 00:11:25.000]  這三樣東西的特色就是貴
[00:11:25.000 --> 00:11:27.000]  很貴重
[00:11:27.000 --> 00:11:31.000]  一般人來說很少送這三樣禮物
[00:11:31.000 --> 00:11:33.000]  除了黃室成員
[00:11:33.000 --> 00:11:37.000]  我相信比較普遍會有這三樣東西
[00:11:37.000 --> 00:11:39.000]  一般人是少的
[00:11:39.000 --> 00:11:42.000]  但是博學之士覺得
[00:11:42.000 --> 00:11:45.000]  這個在他們心目中是新生王
[00:11:45.000 --> 00:11:49.000]  是很值得他們送上這麼名貴的禮物
[00:11:49.000 --> 00:11:52.000]  所以他們就送上這份禮物
[00:11:52.000 --> 00:11:55.000]  我深信其他人會覺得奇怪
[00:11:55.000 --> 00:12:00.000]  為什麼送禮物給這個很普通的小孩子
[00:12:00.000 --> 00:12:02.000]  值不值得呢?
[00:12:02.000 --> 00:12:05.000]  博學之士覺得值得
[00:12:05.000 --> 00:12:07.000]  他們有學務之心
[00:12:07.000 --> 00:12:08.000]  他們會送上禮物
[00:12:08.000 --> 00:12:09.000]  第三樣東西
[00:12:09.000 --> 00:12:11.000]  敬拜耶穌
[00:12:11.000 --> 00:12:12.000]  11節
[00:12:12.000 --> 00:12:15.000]  「進了房子看見小孩子和他母親瑪利亞
[00:12:15.000 --> 00:12:17.000]  就俯伏拜那小孩子」
[00:12:17.000 --> 00:12:19.000]  幾位博學之士
[00:12:19.000 --> 00:12:21.000]  看到小孩子和他的母親
[00:12:21.000 --> 00:12:22.000]  就敬拜他
[00:12:22.000 --> 00:12:24.000]  敬拜小孩子
[00:12:24.000 --> 00:12:27.000]  獻上最大的敬意
[00:12:27.000 --> 00:12:31.000]  耶穌基督是佩得人的敬拜和讚美
[00:12:31.000 --> 00:12:35.000]  事實上,他不單是地面上皇室的後人
[00:12:35.000 --> 00:12:41.000]  更加是整個神的國度裡的萬王之王、萬主之主
[00:12:41.000 --> 00:12:45.000]  是佩得人的敬拜和稱頌
[00:12:45.000 --> 00:12:48.000]  我們在這裡會佩服幾位博士
[00:12:48.000 --> 00:12:50.000]  佩服他們什麼呢?
[00:12:50.000 --> 00:12:53.000]  我一開始是怎樣形容他們的?
[00:12:53.000 --> 00:12:57.000]  他們不是那些經常坐在教會上敬拜上帝的人
[00:12:57.000 --> 00:12:58.000]  是不是?
[00:12:58.000 --> 00:13:01.000]  他們不是神的百姓
[00:13:01.000 --> 00:13:03.000]  他們是外邦人
[00:13:03.000 --> 00:13:06.000]  那些占星的
[00:13:06.000 --> 00:13:08.000]  喜歡魔術的
[00:13:08.000 --> 00:13:11.000]  是這一類的人
[00:13:11.000 --> 00:13:16.000]  但是他們對耶穌卻有一份很深的敬意
[00:13:16.000 --> 00:13:21.000]  說真的,他們對耶穌的認識比不起上帝的百姓
[00:13:21.000 --> 00:13:27.000]  但是那些認識已經足以令他們很想去敬拜耶穌
[00:13:27.000 --> 00:13:31.000]  他們的反應是很特別的
[00:13:31.000 --> 00:13:35.000]  所以在他們心中如何去看待王的身份呢?
[00:13:35.000 --> 00:13:37.000]  不簡單
[00:13:37.000 --> 00:13:39.000]  這是第一種人
[00:13:39.000 --> 00:13:42.000]  第二種人是什麼人呢?
[00:13:42.000 --> 00:13:44.000]  大家又說說
[00:13:44.000 --> 00:13:47.000]  希律,沒錯了
[00:13:47.000 --> 00:13:50.000]  希律王是第二種很典型的人
[00:13:50.000 --> 00:13:52.000]  他視耶穌為威脅
[00:13:52.000 --> 00:13:55.000]  所以想盡辦法剷除耶穌
[00:13:55.000 --> 00:13:59.000]  耶穌是在希律作王的時候出生的
[00:13:59.000 --> 00:14:03.000]  我曾經在講道的時候也有介紹過希律
[00:14:03.000 --> 00:14:05.000]  這個希律是大希律王
[00:14:05.000 --> 00:14:10.000]  本來他是以土買人安提柏特的兒子
[00:14:10.000 --> 00:14:12.000]  是一個非常出色的人
[00:14:12.000 --> 00:14:14.000]  在主前四十年的時候
[00:14:14.000 --> 00:14:20.000]  羅馬元老院任命他為猶太王
[00:14:20.000 --> 00:14:23.000]  所以這是後天加上去的
[00:14:23.000 --> 00:14:26.000]  他絕對不是生來就是王的人
[00:14:26.000 --> 00:14:28.000]  由於他很聰明
[00:14:28.000 --> 00:14:32.000]  歷屆羅馬的君王也很喜歡他
[00:14:32.000 --> 00:14:37.000]  但是大希律這個人的特色是他很喜歡權力
[00:14:37.000 --> 00:14:40.000]  他會加重在百姓的身上
[00:14:40.000 --> 00:14:43.000]  百姓也覺得他
[00:14:43.000 --> 00:14:48.000]  你這個人也不是名正言順坐那個位子的
[00:14:48.000 --> 00:14:51.000]  你也是透過篡位才得到權位
[00:14:51.000 --> 00:14:54.000]  所以百姓也看不起他
[00:14:54.000 --> 00:14:57.000]  所以對這一點他感到很憤怒
[00:14:57.000 --> 00:14:59.000]  但是他很喜歡他的權位
[00:14:59.000 --> 00:15:02.000]  一旦得到就要抱著他
[00:15:02.000 --> 00:15:04.000]  到了晚年的時候
[00:15:04.000 --> 00:15:06.000]  他的行為變得很殘忍
[00:15:06.000 --> 00:15:09.000]  因為憤怒因為妒忌的緣故
[00:15:09.000 --> 00:15:11.000]  殺死了他的親信
[00:15:11.000 --> 00:15:15.000]  他的老婆和至少兩個兒子
[00:15:15.000 --> 00:15:18.000]  你可以想像這是一個怎樣的人
[00:15:18.000 --> 00:15:20.000]  一個非常殘忍的人
[00:15:20.000 --> 00:15:22.000]  經文說
[00:15:22.000 --> 00:15:25.000]  希律王聽見了就心裡不安
[00:15:25.000 --> 00:15:29.000]  耶路撒冷全城的人也不安
[00:15:29.000 --> 00:15:33.000]  希律王不安是因為他很擔心
[00:15:33.000 --> 00:15:36.000]  這個傳聞中
[00:15:36.000 --> 00:15:37.000]  人們每個人都說
[00:15:37.000 --> 00:15:40.000]  生來就是猶太人王
[00:15:40.000 --> 00:15:42.000]  這個人會影響他
[00:15:42.000 --> 00:15:44.000]  他的出現
[00:15:44.000 --> 00:15:47.000]  是否代表自己的王位不保
[00:15:47.000 --> 00:15:49.000]  他來就要趕走我
[00:15:49.000 --> 00:15:52.000]  我就不能做猶太人的王了
[00:15:52.000 --> 00:15:54.000]  這個很實際
[00:15:54.000 --> 00:15:58.000]  是自己的自身利益受到影響
[00:15:58.000 --> 00:16:00.000]  他很明白
[00:16:00.000 --> 00:16:01.000]  正如剛才所說
[00:16:01.000 --> 00:16:03.000]  他自己作王是後天的事
[00:16:03.000 --> 00:16:04.000]  人家加給他
[00:16:04.000 --> 00:16:08.000]  不是天生就擁有這個權柄
[00:16:08.000 --> 00:16:10.000]  所以耶穌基督的出生
[00:16:10.000 --> 00:16:13.000]  令他感到很不舒服
[00:16:13.000 --> 00:16:15.000]  希律不安
[00:16:15.000 --> 00:16:18.000]  全城的人都感到不安
[00:16:18.000 --> 00:16:20.000]  這些人感到不安
[00:16:20.000 --> 00:16:23.000]  不是因為這個英雄的出現
[00:16:23.000 --> 00:16:27.000]  影響我們所有人的利益
[00:16:27.000 --> 00:16:28.000]  這些人不安
[00:16:28.000 --> 00:16:30.000]  是他們知道
[00:16:30.000 --> 00:16:31.000]  希律不安
[00:16:31.000 --> 00:16:34.000]  我們就沒有好日子過了
[00:16:34.000 --> 00:16:38.000]  你怎知道希律王又做了什麼不好的事
[00:16:38.000 --> 00:16:40.000]  我們就民不聊生
[00:16:40.000 --> 00:16:44.000]  所以百姓都不安
[00:16:44.000 --> 00:16:48.000]  由於希律覺得耶穌基督是一個威脅
[00:16:48.000 --> 00:16:51.000]  所以他對耶穌的態度
[00:16:51.000 --> 00:16:53.000]  又有以下三點
[00:16:53.000 --> 00:16:54.000]  第一點
[00:16:54.000 --> 00:16:57.000]  起了殺機
[00:16:57.000 --> 00:16:59.000]  他動了殺機
[00:16:59.000 --> 00:17:03.000]  他召集了祭司長和民間的文士問他們
[00:17:03.000 --> 00:17:05.000]  基督該生在哪裡
[00:17:05.000 --> 00:17:08.000]  他們說在猶太的伯利恆
[00:17:08.000 --> 00:17:10.000]  希律想知道那個新生王
[00:17:10.000 --> 00:17:12.000]  是在哪裡誕生的呢
[00:17:12.000 --> 00:17:14.000]  做什麼呢
[00:17:14.000 --> 00:17:16.000]  去追尋他
[00:17:16.000 --> 00:17:20.000]  當他知道原來這個新生王
[00:17:20.000 --> 00:17:22.000]  是在伯利恆出生的
[00:17:22.000 --> 00:17:26.000]  他就去照這個博學之事來問他
[00:17:26.000 --> 00:17:31.000]  查問那個星是什麼時候出現的
[00:17:31.000 --> 00:17:33.000]  希律想知道
[00:17:33.000 --> 00:17:37.000]  這個新生王大概現在多大了
[00:17:37.000 --> 00:17:38.000]  什麼時候出現了
[00:17:38.000 --> 00:17:40.000]  什麼情況
[00:17:40.000 --> 00:17:42.000]  如果要找人去找他
[00:17:42.000 --> 00:17:45.000]  都要有一個譜和範圍
[00:17:45.000 --> 00:17:46.000]  不然怎麼找呢
[00:17:46.000 --> 00:17:47.000]  多大的人
[00:17:47.000 --> 00:17:49.000]  他要鎖定一個範圍
[00:17:49.000 --> 00:17:51.000]  希律做這麼多事
[00:17:51.000 --> 00:17:54.000]  都是因為他心裡起了一個殺機
[00:17:54.000 --> 00:18:01.000]  在他心裡沒有半點對耶穌的渴慕和愛
[00:18:01.000 --> 00:18:03.000]  第二點
[00:18:03.000 --> 00:18:05.000]  虛偽一番
[00:18:05.000 --> 00:18:07.000]  第一先起了殺機
[00:18:07.000 --> 00:18:09.000]  第二他又虛偽了一下
[00:18:09.000 --> 00:18:12.000]  希律派了博學之事去伯利恆
[00:18:12.000 --> 00:18:14.000]  對他們說
[00:18:14.000 --> 00:18:18.000]  你仔細去尋訪一下那小孩子
[00:18:18.000 --> 00:18:20.000]  找到了就來報信
[00:18:20.000 --> 00:18:23.000]  我也很去拜他
[00:18:23.000 --> 00:18:25.000]  說得很好聽
[00:18:25.000 --> 00:18:29.000]  其實我和你們一樣
[00:18:29.000 --> 00:18:32.000]  我也很想敬拜這個新生王
[00:18:32.000 --> 00:18:34.000]  我也很有這份心
[00:18:34.000 --> 00:18:37.000]  其實這只是一個謊言
[00:18:37.000 --> 00:18:39.000]  說這個謊言
[00:18:39.000 --> 00:18:41.000]  使博學之事相信他
[00:18:41.000 --> 00:18:43.000]  沒有了戒心
[00:18:43.000 --> 00:18:44.000]  日後他們得到資訊
[00:18:44.000 --> 00:18:46.000]  就會願意和他分享
[00:18:46.000 --> 00:18:49.000]  告訴他這個新生王在哪裡
[00:18:49.000 --> 00:18:51.000]  這是第二點
[00:18:51.000 --> 00:18:52.000]  虛偽一番
[00:18:52.000 --> 00:18:56.000]  第三點是格殺勿論
[00:18:56.000 --> 00:18:58.000]  博學之事在十二節記載
[00:18:58.000 --> 00:19:01.000]  他們因為在夢中得到主的指示
[00:19:01.000 --> 00:19:03.000]  不要回去見希律
[00:19:03.000 --> 00:19:08.000]  他們就從其他路回自己的家鄉去了
[00:19:08.000 --> 00:19:09.000]  十六節
[00:19:09.000 --> 00:19:12.000]  希律見自己被博學之事愚弄
[00:19:12.000 --> 00:19:14.000]  極其憤怒
[00:19:14.000 --> 00:19:18.000]  警察將伯利恆城裏和四景所有的男孩
[00:19:18.000 --> 00:19:22.000]  根據他向博學之事仔細查問到的時間
[00:19:22.000 --> 00:19:27.000]  凡兩歲以內的都殺盡了
[00:19:27.000 --> 00:19:31.000]  希律見自己沒辦法透過博學之事
[00:19:31.000 --> 00:19:33.000]  知道耶穌的所在
[00:19:33.000 --> 00:19:39.000]  就唯有殺死所有年紀相若的小孩子
[00:19:39.000 --> 00:19:45.000]  確保這個新生王沒辦法生存下去
[00:19:45.000 --> 00:19:47.000]  他希望殺害耶穌
[00:19:47.000 --> 00:19:50.000]  這個想法去到這一刻
[00:19:50.000 --> 00:19:53.000]  是成為了事實
[00:19:53.000 --> 00:19:54.000]  不是再想了
[00:19:54.000 --> 00:19:56.000]  他轉化成為一個行動
[00:19:56.000 --> 00:19:59.000]  他要做出來
[00:19:59.000 --> 00:20:03.000]  這個就是希律王
[00:20:03.000 --> 00:20:08.000]  這個就是想剷除耶穌的這一代人
[00:20:08.000 --> 00:20:10.000]  這一批人
[00:20:10.000 --> 00:20:13.000]  我們聽到這裡心裏會不會想
[00:20:13.000 --> 00:20:17.000]  這一類人和我們最遠
[00:20:17.000 --> 00:20:21.000]  我們怎會想著作王呢?
[00:20:21.000 --> 00:20:23.000]  我們不說這些
[00:20:23.000 --> 00:20:24.000]  我們敬拜上帝
[00:20:24.000 --> 00:20:25.000]  想著作王嗎?
[00:20:25.000 --> 00:20:28.000]  是希律這些人才想作王
[00:20:28.000 --> 00:20:31.000]  他會不會想這些對付耶穌呢?
[00:20:31.000 --> 00:20:34.000]  其實也不是的
[00:20:34.000 --> 00:20:36.000]  我們人的天性
[00:20:36.000 --> 00:20:40.000]  我們自己很想作王
