
[00:00:00.000 --> 00:00:03.000]  各位民安,大家好嗎?
[00:07:26.000 --> 00:07:28.000]  使地交出離世的人來
[00:07:28.000 --> 00:07:30.000]  我們再看多一個經文
[00:07:30.000 --> 00:07:32.000]  但爾利書第12章第2節
[00:07:32.000 --> 00:07:33.000]  他說
[00:07:33.000 --> 00:07:37.000]  必有許多睡在塵土中的人醒過來
[00:07:37.000 --> 00:07:39.000]  有的要得永生
[00:07:39.000 --> 00:07:41.000]  有的要受羞辱
[00:07:41.000 --> 00:07:43.000]  永遠被憎惡
[00:07:43.000 --> 00:07:46.000]  這些經文其實都是在說
[00:07:46.000 --> 00:07:49.000]  在末日審判的時候
[00:07:49.000 --> 00:07:52.000]  上帝是會復活信道者的身體
[00:07:52.000 --> 00:07:56.000]  正如馬大在第11章第24節的時候
[00:07:56.000 --> 00:07:58.000]  他也有這樣說
[00:07:58.000 --> 00:08:00.000]  我知道在末日復活的時候
[00:08:00.000 --> 00:08:01.000]  他必復活
[00:08:01.000 --> 00:08:02.000]  他說的是
[00:08:02.000 --> 00:08:04.000]  我知道在末日復活的時候
[00:08:04.000 --> 00:08:07.000]  我弟弟拉薩路都會復活
[00:08:07.000 --> 00:08:09.000]  只是在這裡
[00:08:09.000 --> 00:08:11.000]  耶穌說這句話
[00:08:11.000 --> 00:08:14.000]  是想同一時間揭示一件事
[00:08:14.000 --> 00:08:15.000]  就是
[00:08:15.000 --> 00:08:18.000]  他就是那位審判者
[00:08:18.000 --> 00:08:21.000]  所以25節的經文我們是容易明白的
[00:08:21.000 --> 00:08:23.000]  反而是26節
[00:08:23.000 --> 00:08:24.000]  他說
[00:08:24.000 --> 00:08:28.000]  所有活著又信我的人
[00:08:28.000 --> 00:08:30.000]  必定永遠活著
[00:08:30.000 --> 00:08:32.000]  這件事
[00:08:32.000 --> 00:08:34.000]  就這樣聽下去
[00:08:34.000 --> 00:08:36.000]  我們讀一讀出來
[00:08:36.000 --> 00:08:38.000]  我們有些難理解的
[00:08:38.000 --> 00:08:41.000]  好像不是很合理的
[00:08:41.000 --> 00:08:44.000]  好像有些不合邏輯的
[00:08:44.000 --> 00:08:48.000]  活著又信耶穌的人永遠不死
[00:08:48.000 --> 00:08:50.000]  那就是說
[00:08:50.000 --> 00:08:53.000]  所有基督徒都是不死身
[00:08:53.000 --> 00:08:56.000]  我們不要說現實不是這樣
[00:08:56.000 --> 00:08:58.000]  但就算在邏輯上
[00:08:58.000 --> 00:09:00.000]  也很難去明白
[00:09:00.000 --> 00:09:02.000]  怎樣去接上一句
[00:09:02.000 --> 00:09:03.000]  第25節所說的
[00:09:03.000 --> 00:09:05.000]  信我的人雖然死了
[00:09:05.000 --> 00:09:07.000]  這一句話
[00:09:07.000 --> 00:09:09.000]  你會不會活著
[00:09:09.000 --> 00:09:11.000]  相信的人永遠不死
[00:09:11.000 --> 00:09:13.000]  又怎會有信的人
[00:09:13.000 --> 00:09:15.000]  雖然死了呢
[00:09:15.000 --> 00:09:19.000]  我不知道大家跟不跟到這個邏輯
[00:09:19.000 --> 00:09:22.000]  所以其實26節的我一句
[00:09:22.000 --> 00:09:25.000]  活著又信我的人必定永遠不死
[00:09:25.000 --> 00:09:28.000]  其實不是真的不死
[00:09:28.000 --> 00:09:30.000]  其實他們的肉身都會死
[00:09:30.000 --> 00:09:33.000]  但在基督裡面的生命
[00:09:33.000 --> 00:09:36.000]  才是永遠不死
[00:09:36.000 --> 00:09:40.000]  而這個其實是一個很特別的呼召
[00:09:40.000 --> 00:09:42.000]  他說的是
[00:09:42.000 --> 00:09:46.000]  正正因為你在基督裡面的生命
[00:09:46.000 --> 00:09:47.000]  是不死
[00:09:47.000 --> 00:09:48.000]  是安全的
[00:09:48.000 --> 00:09:51.000]  所以你的肉身才可以放膽去死
[00:09:51.000 --> 00:09:56.000]  我上星期四的時候
[00:09:56.000 --> 00:09:58.000]  我幫忙主禮了一個安息人
[00:09:58.000 --> 00:10:02.000]  在一個安息禮才對
[00:10:02.000 --> 00:10:05.000]  我預備禮聚經文的時候
[00:10:05.000 --> 00:10:08.000]  其實我是在預備這一篇的信息
[00:10:08.000 --> 00:10:10.000]  我心裡面想的是
[00:10:10.000 --> 00:10:14.000]  這一句這麼常出現在安息禮的經文
[00:10:14.000 --> 00:10:17.000]  其實好像不是很用得
[00:10:17.000 --> 00:10:19.000]  我掙扎了很久
[00:10:19.000 --> 00:10:24.000]  但我又覺得他們的家人聽到這些福利經文
[00:10:24.000 --> 00:10:26.000]  應該會很安慰
[00:10:26.000 --> 00:10:29.000]  所以大家猜一下我最後是怎樣做呢
[00:10:29.000 --> 00:10:36.000]  我最後只給了第25節的經文
[00:10:36.000 --> 00:10:39.000]  因為第26節真的有點難
[00:10:39.000 --> 00:10:42.000]  我很難去跟他們說
[00:10:42.000 --> 00:10:44.000]  我們可以放膽去死
[00:10:44.000 --> 00:10:46.000]  這個真的很難
[00:10:46.000 --> 00:10:50.000]  但這26節的解釋
[00:10:50.000 --> 00:10:55.000]  我請大家弟兄姊妹暫時記住在腦子裡
[00:10:55.000 --> 00:11:00.000]  我們現在宏觀再看一看整個11章的經文
[00:11:00.000 --> 00:11:02.000]  我們一直以為
[00:11:02.000 --> 00:11:04.000]  一件事就是
[00:11:04.000 --> 00:11:06.000]  我們說拉薩路復活
[00:11:06.000 --> 00:11:08.000]  我們最重要的是什麼
[00:11:08.000 --> 00:11:11.000]  我們最重要當然是救回他的命
[00:11:11.000 --> 00:11:13.000]  但很特別的是
[00:11:13.000 --> 00:11:16.000]  作者用了幾乎整個11章
[00:11:16.000 --> 00:11:19.000]  去說如何復活拉薩路的同時
[00:11:19.000 --> 00:11:22.000]  在下一章第12章的時候
[00:11:22.000 --> 00:11:24.000]  竟然出現了很短的一句
[00:11:24.000 --> 00:11:26.000]  在第10節
[00:11:26.000 --> 00:11:31.000]  他說祭司長要殺了拉薩路
[00:11:31.000 --> 00:11:35.000]  第10節他說祭司長要殺了拉薩路
[00:11:35.000 --> 00:11:38.000]  這個是很特別的
[00:11:38.000 --> 00:11:40.000]  你想想耶穌施大忌
[00:11:40.000 --> 00:11:42.000]  他復活了一個人
[00:11:42.000 --> 00:11:44.000]  但最後在第2個章節
[00:11:44.000 --> 00:11:47.000]  就說他要死了
[00:11:47.000 --> 00:11:50.000]  所以最顛覆我的是什麼呢
[00:11:50.000 --> 00:11:52.000]  不是復活了拉薩路
[00:11:52.000 --> 00:11:54.000]  而是復活了之後
[00:11:54.000 --> 00:11:56.000]  他的後續故事
[00:11:56.000 --> 00:11:58.000]  究竟發生了什麼事呢
[00:11:58.000 --> 00:12:03.000]  為什麼拉薩路又會再死呢
[00:12:03.000 --> 00:12:07.000]  在第12章1至11節的經文裡
[00:12:07.000 --> 00:12:11.000]  耶穌去到拉薩路所住的地方
[00:12:11.000 --> 00:12:15.000]  那裡就是之前復活的地方
[00:12:15.000 --> 00:12:19.000]  當時有人為耶穌準備了一個筵席
[00:12:19.000 --> 00:12:21.000]  拉薩路就和耶穌一起吃飯
[00:12:21.000 --> 00:12:24.000]  同時有一大群猶太人
[00:12:24.000 --> 00:12:26.000]  知道耶穌就在那裡
[00:12:26.000 --> 00:12:28.000]  所以他就去找耶穌
[00:12:28.000 --> 00:12:30.000]  加上去找拉薩路
[00:12:30.000 --> 00:12:32.000]  第12章9節寫得很清楚
[00:12:32.000 --> 00:12:35.000]  他們來找拉薩路
[00:12:35.000 --> 00:12:37.000]  是因為想看看原本死了的人
[00:12:37.000 --> 00:12:39.000]  是不是真的復活了
[00:12:39.000 --> 00:12:41.000]  而他又是怎樣的呢
[00:12:41.000 --> 00:12:46.000]  這個吃飯的記載
[00:12:46.000 --> 00:12:48.000]  其實是在說什麼呢
[00:12:48.000 --> 00:12:51.000]  其實是在說一個見證
[00:12:51.000 --> 00:12:57.000]  耶穌和拉薩路一起坐直
[00:12:57.000 --> 00:13:00.000]  在復活發生的場地
[00:13:00.000 --> 00:13:02.000]  就是讓所有來的人
[00:13:02.000 --> 00:13:06.000]  都看到耶穌在拉薩路身上
[00:13:06.000 --> 00:13:08.000]  所成就的事情
[00:13:08.000 --> 00:13:11.000]  我們可以再看闊一點
[00:13:11.000 --> 00:13:14.000]  拉薩路這個事跡
[00:13:14.000 --> 00:13:18.000]  是在約翰福音第七個記號
[00:13:18.000 --> 00:13:20.000]  所謂的記號
[00:13:20.000 --> 00:13:21.000]  那個sign
[00:13:21.000 --> 00:13:24.000]  其實是說見證
[00:13:24.000 --> 00:13:26.000]  例如第五章
[00:13:26.000 --> 00:13:30.000]  耶穌一號坦了38年的人之後
[00:13:30.000 --> 00:13:32.000]  在五章十五節
[00:13:32.000 --> 00:13:34.000]  哪人就去告訴猶太人
[00:13:34.000 --> 00:13:37.000]  使得全宇的就是耶穌
[00:13:37.000 --> 00:13:39.000]  在第九章
[00:13:39.000 --> 00:13:42.000]  耶穌一號出生就盲眼的人
[00:13:42.000 --> 00:13:45.000]  而那個人就和他的鄰居
[00:13:45.000 --> 00:13:47.000]  和他經常見到的
[00:13:47.000 --> 00:13:50.000]  應該說和他經常見到的人
[00:13:50.000 --> 00:13:51.000]  和法利賽人
[00:13:51.000 --> 00:13:55.000]  去見證耶穌在他身上做的事
[00:13:55.000 --> 00:13:59.000]  經文甚至記載法利賽人和他爭辯
[00:13:59.000 --> 00:14:02.000]  然後可能因為說不過去
[00:14:02.000 --> 00:14:05.000]  所以就趕了這個已經復明的人
[00:14:05.000 --> 00:14:07.000]  去出會堂
[00:14:07.000 --> 00:14:09.000]  弟兄姊妹
[00:14:09.000 --> 00:14:12.000]  無論是個坦子
[00:14:12.000 --> 00:14:14.000]  還是個克子
[00:14:14.000 --> 00:14:17.000]  又或者是拉薩路
[00:14:17.000 --> 00:14:20.000]  其實他們都是遇上了耶穌基督
[00:14:20.000 --> 00:14:23.000]  去經驗了他的恩惠
[00:14:23.000 --> 00:14:25.000]  和他的能力
[00:14:25.000 --> 00:14:28.000]  然後就在眾人的面前
[00:14:28.000 --> 00:14:32.000]  包括在一些不喜歡耶穌的猶太人的面前
[00:14:32.000 --> 00:14:34.000]  去冒著被責罰的風險
[00:14:34.000 --> 00:14:36.000]  例如趕出會堂
[00:14:36.000 --> 00:14:38.000]  不能敬拜
[00:14:38.000 --> 00:14:42.000]  甚至是像拉薩路被祭司長鎖定要殺死那樣
[00:14:42.000 --> 00:14:48.000]  其實他們都是在見證基督
[00:14:48.000 --> 00:14:53.000]  這個讓我想起俄羅斯
[00:14:53.000 --> 00:14:58.000]  很多俄羅斯的反戰民眾上街示威
[00:14:58.000 --> 00:15:00.000]  去抗議
[00:15:00.000 --> 00:15:02.000]  但都被人抓了
[00:15:02.000 --> 00:15:04.000]  而早在一個月之前
[00:15:04.000 --> 00:15:07.000]  有一個電視台的記者
[00:15:07.000 --> 00:15:12.000]  同時據報說她也是兩個小孩的媽媽
[00:15:12.000 --> 00:15:16.000]  她衝入俄羅斯國家電視台的直播室
[00:15:16.000 --> 00:15:19.000]  她舉起了一個反戰的標語
[00:15:19.000 --> 00:15:22.000]  她事前拍了一個片
[00:15:22.000 --> 00:15:25.000]  去解釋為什麼她有這個決定
[00:15:25.000 --> 00:15:27.000]  她說近幾年來
[00:15:27.000 --> 00:15:31.000]  我本人就在俄羅斯第一頻道工作
[00:15:31.000 --> 00:15:34.000]  傳播克里姆林宮的謊言
[00:15:34.000 --> 00:15:37.000]  對此我感到十分恥辱
[00:15:37.000 --> 00:15:40.000]  我感到羞愧
[00:15:40.000 --> 00:15:43.000]  因為我令謊言得以傳播
[00:15:43.000 --> 00:15:47.000]  令俄羅斯人形同走獸
[00:15:47.000 --> 00:15:50.000]  一切從2014年開始
[00:15:50.000 --> 00:15:53.000]  但我們卻是保持沉默
[00:15:53.000 --> 00:15:58.000]  當克里姆林宮毒殺納瓦爾尼的時候
[00:15:58.000 --> 00:16:01.000]  我們沒有站出來抗議
[00:16:01.000 --> 00:16:06.000]  我們繼續對非人道的體制保持沉默
[00:16:06.000 --> 00:16:08.000]  今後十代人的努力
[00:16:08.000 --> 00:16:12.000]  都沒有辦法去洗刷這場兄弟戰爭
[00:16:12.000 --> 00:16:16.000]  所帶來的仇恨和恥辱
[00:16:16.000 --> 00:16:19.000]  弟兄姊妹
[00:16:19.000 --> 00:16:22.000]  難想像的是
[00:16:22.000 --> 00:16:25.000]  當我想到今天香港的時候
[00:16:25.000 --> 00:16:29.000]  比卡超上場之前和之後
[00:16:29.000 --> 00:16:35.000]  或許已經帶來很多意識形態的鬥爭和恐懼
[00:16:35.000 --> 00:16:40.000]  無論是對整個社會還是教會
[00:16:40.000 --> 00:16:44.000]  其實我最怕見到的是
[00:16:44.000 --> 00:16:50.000]  我們毫無掙扎地去接受所有的東西
[00:16:50.000 --> 00:16:55.000]  今天的疫苗通行證還是打兩針
[00:16:55.000 --> 00:16:58.000]  但到五月就要打第三針
[00:16:58.000 --> 00:17:01.000]  之後就要打第四第五第六針
[00:17:01.000 --> 00:17:04.000]  其實我越來越明白
[00:17:04.000 --> 00:17:06.000]  為什麼要越位
[00:17:06.000 --> 00:17:09.000]  因為當我們不思想
[00:17:09.000 --> 00:17:13.000]  不去掙扎如何去突破越位的時候
[00:17:13.000 --> 00:17:17.000]  我們一定做不到一個基督徒
[00:17:17.000 --> 00:17:21.000]  我們更加做不到一個人
[00:17:21.000 --> 00:17:26.000]  我也在問我自己
[00:17:26.000 --> 00:17:28.000]  我聽了《白堂道》
[00:17:28.000 --> 00:17:32.000]  究竟我如何去突破越位
[00:17:32.000 --> 00:17:35.000]  我一路思想
[00:17:35.000 --> 00:17:41.000]  我發現如果可以在一個這麼混亂的時候
[00:17:41.000 --> 00:17:46.000]  讓社會有上帝的聲音
[00:17:46.000 --> 00:17:50.000]  讓人有第二把聲音去聽一下
[00:17:50.000 --> 00:17:54.000]  去跟隨一下就好
[00:17:54.000 --> 00:17:58.000]  香港彷彿有很多把聲
[00:17:58.000 --> 00:18:00.000]  很混亂
[00:18:00.000 --> 00:18:03.000]  很多聲音
[00:18:03.000 --> 00:18:05.000]  但我發覺其實
[00:18:05.000 --> 00:18:08.000]  只有一種我們不想聽
[00:18:08.000 --> 00:18:12.000]  但迫著要聽的不良聲音
[00:18:12.000 --> 00:18:13.000]  例如我們聽到
[00:18:13.000 --> 00:18:16.000]  比卡超有七百多個精靈朋友
[00:18:16.000 --> 00:18:19.000]  我們聽到要打第四針
[00:18:19.000 --> 00:18:21.000]  我們聽到很多東西
[00:18:21.000 --> 00:18:23.000]  去限制大家的工作
[00:18:23.000 --> 00:18:25.000]  我們的學業
[00:18:25.000 --> 00:18:26.000]  甚至回教會
[00:18:26.000 --> 00:18:28.000]  甚至推動我們移民
[00:18:28.000 --> 00:18:33.000]  我身邊也有不少朋友已經離開了香港
[00:18:33.000 --> 00:18:36.000]  是完全很明白的
[00:18:36.000 --> 00:18:40.000]  但在這個社會裡面
[00:18:40.000 --> 00:18:44.000]  我發現,不知道大家有沒有同感
[00:18:44.000 --> 00:18:46.000]  但我竟然好像
[00:18:46.000 --> 00:18:50.000]  不是太聽得到教會的聲音
[00:18:50.000 --> 00:18:52.000]  在這個社會裡面
[00:18:52.000 --> 00:18:54.000]  我好像不是聽得很清楚
[00:18:54.000 --> 00:18:57.000]  上帝真理的聲音
[00:18:57.000 --> 00:19:01.000]  是如何回應
[00:19:01.000 --> 00:19:03.000]  讓我們所有香港人
[00:19:03.000 --> 00:19:07.000]  都可以有一個選擇去走哪一條路
[00:19:07.000 --> 00:19:12.000]  好像沒有了這一點
[00:19:12.000 --> 00:19:17.000]  或者聲音很小
[00:19:17.000 --> 00:19:24.000]  丙姐妹在第十一章第四節說
[00:19:24.000 --> 00:19:26.000]  這個病不至於死
[00:19:26.000 --> 00:19:28.000]  而是為了神的榮耀
[00:19:28.000 --> 00:19:33.000]  是令神的兒子因此得榮耀
[00:19:33.000 --> 00:19:35.000]  耶穌的榮耀說的是
[00:19:35.000 --> 00:19:38.000]  拉撒路因為遇上了基督
[00:19:38.000 --> 00:19:42.000]  連死亡都不怕去見證上帝
[00:19:42.000 --> 00:19:45.000]  耶穌的榮耀
[00:19:45.000 --> 00:19:47.000]  不只是復活了拉撒路
[00:19:47.000 --> 00:19:49.000]  不只是他復活的權柄
[00:19:49.000 --> 00:19:50.000]  他復活的能力
[00:19:50.000 --> 00:19:52.000]  不單止是這樣
[00:19:52.000 --> 00:19:54.000]  我想更多的是
[00:19:54.000 --> 00:19:55.000]  耶穌的榮耀
[00:19:55.000 --> 00:20:00.000]  是在於拉撒路生命往後的日子裡面
[00:20:00.000 --> 00:20:02.000]  他可以抵抗那個
[00:20:02.000 --> 00:20:06.000]  我們本身對死亡有天然的懼怕
[00:20:06.000 --> 00:20:09.000]  他可以抵抗這件事
[00:20:09.000 --> 00:20:14.000]  而去見證耶穌在他身上所做的事情
[00:20:14.000 --> 00:20:17.000]  而這才是基督的榮耀
[00:20:17.000 --> 00:20:20.000]  是我們今天在每一個基督徒身上
