
[00:00:00.000 --> 00:00:02.520]  結果好像找不到
[00:01:51.400 --> 00:01:55.400]  基督教很容易說成長
[00:01:55.400 --> 00:01:57.400]  經常說
[00:01:57.400 --> 00:01:59.400]  心理更新變化那些
[00:01:59.400 --> 00:02:00.400]  說得很爛
[00:02:00.400 --> 00:02:03.400]  但其實你發現你旁邊那個是不變的
[00:02:03.400 --> 00:02:05.400]  你覺不覺得
[00:02:05.400 --> 00:02:09.400]  如果幾年後你旁邊那個變了
[00:02:09.400 --> 00:02:11.400]  你會覺得很奇怪
[00:02:11.400 --> 00:02:13.400]  不變是常態
[00:02:13.400 --> 00:02:17.400]  有老婆老公的老婆經常覺得老公不變
[00:02:17.400 --> 00:02:20.400]  老公經常覺得老婆一輩子都不變
[00:02:20.400 --> 00:02:21.400]  他永遠都是這樣
[00:02:21.400 --> 00:02:24.400]  萬一他變了你會覺得很驚訝
[00:02:24.400 --> 00:02:26.400]  好像不同了一個人
[00:02:26.400 --> 00:02:30.400]  所以如果要說成長或變這個題目的時候
[00:02:30.400 --> 00:02:32.400]  我們現在的想法就是
[00:02:32.400 --> 00:02:39.400]  其實從來改變是一件很漫長很艱難很不容易的事情
[00:02:39.400 --> 00:02:44.400]  我希望我先說這句
[00:02:44.400 --> 00:02:48.400]  如果不是這個題目我怕我們一說完就變了
[00:02:48.400 --> 00:02:50.400]  其實教會說了很多人變
[00:02:50.400 --> 00:02:53.400]  但你看著旁邊那個經常都不變
[00:02:53.400 --> 00:02:56.400]  這是我們現實和說變的時候的起始點
[00:02:56.400 --> 00:03:00.400]  我希望帶著這個前題說我們以下說的話
[00:03:00.400 --> 00:03:03.400]  臨前九章其實是
[00:03:03.400 --> 00:03:06.400]  花一分鐘說一點
[00:03:06.400 --> 00:03:08.400]  第九章其實不只是看第九章
[00:03:08.400 --> 00:03:11.400]  因為那麼多前書有好幾個所謂的
[00:03:11.400 --> 00:03:15.400]  最簡單說就是ABA
[00:03:15.400 --> 00:03:19.400]  譬如第八章說拜偶像吃不吃
[00:03:19.400 --> 00:03:22.400]  但很奇怪第八章說完之後
[00:03:22.400 --> 00:03:23.400]  第九章不說下去
[00:03:23.400 --> 00:03:25.400]  第十章才說
[00:03:25.400 --> 00:03:29.400]  第九章就插了一些很奇怪的東西出來
[00:03:29.400 --> 00:03:31.400]  不只是八九十是這樣的
[00:03:31.400 --> 00:03:35.400]  臨前如果你記得十二十三十四都是這樣的
[00:03:35.400 --> 00:03:38.400]  十二章說Spiritual Gift 恩賜
[00:03:38.400 --> 00:03:41.400]  說完就繼續說說十四章
[00:03:41.400 --> 00:03:43.400]  但他不說十四章
[00:03:43.400 --> 00:03:45.400]  他總共插了第十三章
[00:03:45.400 --> 00:03:47.400]  所以愛是恆久恩愛是恩賜
[00:03:47.400 --> 00:03:49.400]  其實與結婚無關
[00:03:49.400 --> 00:03:50.400]  千萬不要誤會
[00:03:50.400 --> 00:03:53.400]  其實他是在說Spiritual Gift
[00:03:53.400 --> 00:03:57.400]  所以其實要理解第九章
[00:03:57.400 --> 00:03:59.400]  前題都是要
[00:03:59.400 --> 00:04:02.400]  在第八章和第十章之間去明白
[00:04:02.400 --> 00:04:05.400]  因為時間關係就不說了
[00:04:05.400 --> 00:04:07.400]  不過一定要先說這句
[00:04:07.400 --> 00:04:10.400]  如果是這樣理解的話
[00:04:10.400 --> 00:04:13.400]  我就要問第九章是否夾在
[00:04:13.400 --> 00:04:17.400]  吃不吃拜偶像之物的前題下討論
[00:04:17.400 --> 00:04:19.400]  而保羅加了一章下去
[00:04:19.400 --> 00:04:22.400]  特別要回應這個課題
[00:04:22.400 --> 00:04:26.400]  不過今天我沒時間說第八十章的關係
[00:04:26.400 --> 00:04:28.400]  但起碼我們要先理解它
[00:04:28.400 --> 00:04:31.400]  第九章說完拜偶像之事之後
[00:04:31.400 --> 00:04:34.400]  他突然說了一句很奇怪的說話
[00:04:34.400 --> 00:04:36.400]  他說我不是自由嗎?
[00:04:36.400 --> 00:04:39.400]  他無端要說自由
[00:04:39.400 --> 00:04:42.400]  自由之後他再說我不是使徒嗎?
[00:04:42.400 --> 00:04:46.400]  其實你聽完這個邏輯
[00:04:46.400 --> 00:04:47.400]  不知道他在說什麼
[00:04:47.400 --> 00:04:49.400]  我不是自由?我不是使徒嗎?
[00:04:49.400 --> 00:04:52.400]  我不是自由嗎?我不是牧師嗎?
[00:04:52.400 --> 00:04:55.400]  其實你聽完你會明白中文
[00:04:55.400 --> 00:04:56.400]  但你不知道他在說什麼
[00:04:56.400 --> 00:04:58.400]  接下來還奇怪
[00:04:58.400 --> 00:05:02.400]  我不是見過耶穌我們的主嗎?
[00:05:02.400 --> 00:05:05.400]  這三個邏輯不知道怎樣理解
[00:05:05.400 --> 00:05:07.400]  最後的邏輯更難
[00:05:07.400 --> 00:05:11.400]  你們不是我在主裡邊工作的成果嗎?
[00:05:11.400 --> 00:05:16.400]  整個四個問題很奇怪
[00:05:16.400 --> 00:05:18.400]  你不知道邏輯是怎樣的
[00:05:18.400 --> 00:05:20.400]  最難是什麼?
[00:05:20.400 --> 00:05:22.400]  我不是自由嗎?
[00:05:22.400 --> 00:05:26.400]  如果我不是自由的話
[00:05:26.400 --> 00:05:32.400]  那為什麼要說你們不是我主裡邊的成果嗎?
[00:05:32.400 --> 00:05:35.400]  如果我一天自由的話是什麼意思?
[00:05:35.400 --> 00:05:38.400]  是我不需要理會
[00:05:38.400 --> 00:05:40.400]  我不用做事
[00:05:40.400 --> 00:05:42.400]  這樣就是自由
[00:05:42.400 --> 00:05:43.400]  他說我不是自由嗎?
[00:05:43.400 --> 00:05:45.400]  但他又會說
[00:05:45.400 --> 00:05:49.400]  高林東你們是我在主裡邊工作的成果
[00:05:49.400 --> 00:05:51.400]  又要綁住自己
[00:05:51.400 --> 00:05:54.400]  所以第一節本身都很奇怪
[00:05:54.400 --> 00:05:56.400]  第二節一樣奇怪
[00:05:56.400 --> 00:05:58.400]  別人說我不是使徒
[00:05:58.400 --> 00:06:00.400]  對你不說我確實是
[00:06:00.400 --> 00:06:04.400]  因為你們在主裡邊正是我使徒的印記
[00:06:04.400 --> 00:06:06.400]  他再說一次
[00:06:06.400 --> 00:06:08.400]  你們高林東教會的人
[00:06:08.400 --> 00:06:11.400]  是我做使徒的印記
[00:06:11.400 --> 00:06:14.400]  又說多一件事
[00:06:14.400 --> 00:06:20.400]  他使徒的身份都是高林東教會
[00:06:20.400 --> 00:06:24.400]  他們裡邊的人會引證他真是使徒
[00:06:24.400 --> 00:06:28.400]  所以他自由突然要和一班人
[00:06:28.400 --> 00:06:31.400]  有沒有做引證過你
[00:06:31.400 --> 00:06:36.400]  那班人是否來工作的那一刻扯上關係
[00:06:36.400 --> 00:06:38.400]  要怎樣理解他?
[00:06:38.400 --> 00:06:42.400]  這個就是我剛才問的問題
[00:06:42.400 --> 00:06:44.400]  不用看了
[00:06:44.400 --> 00:06:46.400]  我們今天嘗試
[00:06:46.400 --> 00:06:48.400]  最複雜的就是這句
[00:06:48.400 --> 00:06:50.400]  他有兩個主裡邊
[00:06:50.400 --> 00:06:52.400]  叫做在主裡這個字
[00:06:52.400 --> 00:06:54.400]  第一節是在主裡
[00:06:54.400 --> 00:06:57.400]  因為你們在主裡邊正是我使徒的印記
[00:06:57.400 --> 00:06:59.400]  在主裡這個字
[00:06:59.400 --> 00:07:01.400]  其實沒什麼好說的
[00:07:01.400 --> 00:07:03.400]  就是主裡
[00:07:03.400 --> 00:07:05.400]  我們先不要看燒的字
[00:07:05.400 --> 00:07:07.400]  因為沒有時間
[00:07:07.400 --> 00:07:09.400]  在主裡就是
[00:07:09.400 --> 00:07:12.400]  希臘文就是in the Lord
[00:07:12.400 --> 00:07:16.400]  在主裡邊
[00:07:16.400 --> 00:07:19.400]  通常我們要理解在主裡邊
[00:07:19.400 --> 00:07:21.400]  理解他的話
[00:07:21.400 --> 00:07:24.400]  希臘文有些複雜的東西
[00:07:24.400 --> 00:07:26.400]  什麼叫做in the Lord
[00:07:26.400 --> 00:07:28.400]  in the Lord有很多解釋
[00:07:28.400 --> 00:07:31.400]  那in the Lord的解釋有什麼呢?
[00:07:31.400 --> 00:07:34.400]  按照經文
[00:07:34.400 --> 00:07:39.400]  其實保羅在主裡邊是有自由的
[00:07:39.400 --> 00:07:41.400]  因為他不是自由嗎?
[00:07:41.400 --> 00:07:43.400]  我不是見過主耶穌嗎?
[00:07:43.400 --> 00:07:46.400]  所以in the Lord好像是說
[00:07:46.400 --> 00:07:50.400]  上帝給他有自由
[00:07:50.400 --> 00:07:52.400]  所以剛才敬拜的時候
[00:07:52.400 --> 00:07:54.400]  Humanity 敬拜的時候
[00:07:54.400 --> 00:07:56.400]  兩首歌都是在主裡邊
[00:07:56.400 --> 00:07:58.400]  給我們有自由的歌
[00:07:58.400 --> 00:08:01.400]  剛才那首Amazing Grace的改編版
[00:08:01.400 --> 00:08:02.400]  就是在說這些東西
[00:08:02.400 --> 00:08:03.400]  自由
[00:08:03.400 --> 00:08:05.400]  但其實不是
[00:08:05.400 --> 00:08:07.400]  因為他既然是自由又不自由
[00:08:07.400 --> 00:08:10.400]  因為他又要
[00:08:10.400 --> 00:08:11.400]  突然之間是他的印記
[00:08:11.400 --> 00:08:13.400]  突然之間是他的工作的果效
[00:08:13.400 --> 00:08:16.400]  所以那裡又像是
[00:08:16.400 --> 00:08:17.400]  enslavement
[00:08:17.400 --> 00:08:19.400]  所以意思不只是in the Lord
[00:08:19.400 --> 00:08:22.400]  是in the enslavement of the Lord
[00:08:22.400 --> 00:08:25.400]  我們很快就知道怎麼去看這個字
[00:08:25.400 --> 00:08:27.400]  十九字是這麼說的
[00:08:27.400 --> 00:08:30.400]  十九字他就想說這個字是怎麼用的
[00:08:30.400 --> 00:08:31.400]  他說我是自由的
[00:08:31.400 --> 00:08:33.400]  但不受人管轄的
[00:08:33.400 --> 00:08:36.400]  但卻讓我成為了大家的奴僕
[00:08:36.400 --> 00:08:38.400]  為了要贏更多人
[00:08:38.400 --> 00:08:40.400]  所以對於保羅來說
[00:08:40.400 --> 00:08:42.400]  什麼是自由呢?
[00:08:42.400 --> 00:08:44.400]  他在主裡邊是自由的
[00:08:44.400 --> 00:08:46.400]  上帝釋放他
[00:08:46.400 --> 00:08:47.400]  在大麥色路上
[00:08:47.400 --> 00:08:49.400]  他不需要再拍記錄圖
[00:08:49.400 --> 00:08:52.400]  不需要再做很多奇怪的猶太教的
[00:08:52.400 --> 00:08:53.400]  律理規條
[00:08:53.400 --> 00:08:54.400]  類似這樣的東西
[00:08:54.400 --> 00:08:57.400]  所以他在基督裡邊是有自由的
[00:08:57.400 --> 00:08:59.400]  不過這個自由是什麼呢?
[00:08:59.400 --> 00:09:02.400]  自由完之後就沒有自由的
[00:09:02.400 --> 00:09:06.400]  因為他說我要不受人管轄
[00:09:06.400 --> 00:09:10.400]  但我卻讓自己成為了大家的奴僕
[00:09:10.400 --> 00:09:12.400]  就是說他在基督裡邊是自由的
[00:09:12.400 --> 00:09:14.400]  不過因為大家的緣故
[00:09:14.400 --> 00:09:16.400]  我做了奴隸
[00:09:16.400 --> 00:09:18.400]  就是受了slave
[00:09:18.400 --> 00:09:21.400]  這個說法是怎麼理解的呢?
[00:09:21.400 --> 00:09:25.400]  我們先看看這幅圖
[00:09:25.400 --> 00:09:29.400]  這是希羅文化裡邊的東西
[00:09:29.400 --> 00:09:30.400]  希羅文化是這樣的
[00:09:30.400 --> 00:09:31.400]  你看看文字
[00:09:31.400 --> 00:09:33.400]  我先不說文字了
[00:09:33.400 --> 00:09:36.400]  希羅文化裡邊的神明
[00:09:36.400 --> 00:09:38.400]  在廟裡拜神的時候
[00:09:38.400 --> 00:09:40.400]  譬如你拜A神
[00:09:40.400 --> 00:09:41.400]  希羅的A神
[00:09:41.400 --> 00:09:43.400]  我拜阿波羅神
[00:09:43.400 --> 00:09:44.400]  我拜完他之後
[00:09:44.400 --> 00:09:47.400]  你就成為了這個神的slave
[00:09:47.400 --> 00:09:49.400]  在希羅文化裡邊
[00:09:49.400 --> 00:09:52.400]  你就成為了神明的slave
[00:09:52.400 --> 00:09:53.400]  就是奴隸
[00:09:53.400 --> 00:09:55.400]  如果我那天不拜這個神
[00:09:55.400 --> 00:09:57.400]  我轉拜另一個神
[00:09:57.400 --> 00:10:00.400]  那你就可以free from之前的神
[00:10:00.400 --> 00:10:02.400]  但你拜這個神的時候
[00:10:02.400 --> 00:10:08.400]  你就會成為這個神的slave
[00:10:08.400 --> 00:10:11.400]  譬如在說奧古士督
[00:10:11.400 --> 00:10:16.400]  就是一世紀最厲害的奧古士督
[00:10:16.400 --> 00:10:17.400]  就是Augustus
[00:10:17.400 --> 00:10:19.400]  Augustus打敗了很多東西
[00:10:19.400 --> 00:10:22.400]  所以人們稱他為希羅神裡邊
[00:10:22.400 --> 00:10:24.400]  其中一個很偉大的神
[00:10:24.400 --> 00:10:27.400]  所以當人們敬拜奧古士督的時候
[00:10:27.400 --> 00:10:28.400]  當他們神明地拜的時候
[00:10:28.400 --> 00:10:29.400]  意思是什麼呢?
[00:10:29.400 --> 00:10:30.400]  意思是說
[00:10:30.400 --> 00:10:34.400]  所有的神明都要信服在奧古士督的下面
[00:10:34.400 --> 00:10:36.400]  這是希羅文化裡邊
[00:10:36.400 --> 00:10:38.400]  你拜神明的時候
[00:10:38.400 --> 00:10:41.400]  你就自動成為了他的slave
[00:10:41.400 --> 00:10:44.400]  意思是什麼呢?
[00:10:44.400 --> 00:10:47.400]  你見到保羅就把這件事反過來
[00:10:47.400 --> 00:10:50.400]  就是你敬拜真神的時候
[00:10:50.400 --> 00:10:51.400]  你不是slave
[00:10:51.400 --> 00:10:54.400]  你有freedom
[00:10:54.400 --> 00:10:59.400]  這個freedom是幫你去做一個slave
[00:10:59.400 --> 00:11:02.400]  不是對其他神
[00:11:02.400 --> 00:11:06.400]  你要成為眾人的slave
[00:11:06.400 --> 00:11:10.400]  這是保羅想說的
[00:11:10.400 --> 00:11:12.400]  我們看這句
[00:11:12.400 --> 00:11:13.400]  你明白這句嗎?
[00:11:13.400 --> 00:11:14.400]  說完這句
[00:11:14.400 --> 00:11:16.400]  即是freedom
[00:11:16.400 --> 00:11:18.400]  即是你在上帝裡面有freedom
[00:11:18.400 --> 00:11:20.400]  是真的,你也有自由
[00:11:20.400 --> 00:11:21.400]  不過接著你就沒有了
[00:11:21.400 --> 00:11:23.400]  因為freedom也是說
[00:11:23.400 --> 00:11:25.400]  你要enslave yourself
[00:11:25.400 --> 00:11:27.400]  在一個community裡面
[00:11:27.400 --> 00:11:29.400]  對於保羅來說
[00:11:29.400 --> 00:11:30.400]  保羅來說是
[00:11:30.400 --> 00:11:33.400]  我可以和希羅文化的神一樣
[00:11:33.400 --> 00:11:36.400]  因為上帝給了我自由
[00:11:36.400 --> 00:11:38.400]  但上帝給了我自由之後
[00:11:38.400 --> 00:11:42.400]  逼著我要成為一個群體裡的slave
[00:11:42.400 --> 00:11:45.400]  他的角色是什麼呢?
[00:11:45.400 --> 00:11:47.400]  就是因為福音已經交付給他
[00:11:47.400 --> 00:11:49.400]  所以他成為了
[00:11:49.400 --> 00:11:53.400]  要傳福音的那個為群眾的緣故
[00:11:53.400 --> 00:11:55.400]  這樣說是什麼意思呢?
[00:11:55.400 --> 00:11:59.400]  你看看20字、20字這幾句話
[00:11:59.400 --> 00:12:00.400]  他說對猶太人來說
[00:12:00.400 --> 00:12:01.400]  我做猶太人
[00:12:01.400 --> 00:12:03.400]  為了贏得猶太人
[00:12:03.400 --> 00:12:05.400]  對於在律法之下的
[00:12:05.400 --> 00:12:06.400]  我雖然不是在律法之下
[00:12:06.400 --> 00:12:08.400]  但在律法之下
[00:12:08.400 --> 00:12:10.400]  為了贏得律法下的人
[00:12:10.400 --> 00:12:12.400]  即是那些猶太人
[00:12:12.400 --> 00:12:14.400]  如果你記得的話
[00:12:14.400 --> 00:12:16.400]  保羅在《四行傳》裡面很傻
[00:12:16.400 --> 00:12:17.400]  如果看他傳福音
[00:12:17.400 --> 00:12:19.400]  13章開始至20章
[00:12:19.400 --> 00:12:21.400]  他去到任何一個地方
[00:12:21.400 --> 00:12:23.400]  第一時間去的
[00:12:23.400 --> 00:12:25.400]  他不是去那些受歡迎的地方
[00:12:25.400 --> 00:12:27.400]  他一定先去synecdoche
[00:12:27.400 --> 00:12:28.400]  會堂先
[00:12:28.400 --> 00:12:30.400]  每次他去完會堂
[00:12:30.400 --> 00:12:32.400]  你看看13章至20章
[00:12:32.400 --> 00:12:33.400]  去完會堂之後
[00:12:33.400 --> 00:12:35.400]  就被猶太人打和打
[00:12:35.400 --> 00:12:37.400]  打完之後
[00:12:37.400 --> 00:12:38.400]  記得有一次
[00:12:38.400 --> 00:12:40.400]  他被猶太人打完
[00:12:40.400 --> 00:12:42.400]  他打到以為死了
[00:12:42.400 --> 00:12:44.400]  然後把他拖到城外
[00:12:44.400 --> 00:12:46.400]  因為屍體不要在城裡面不見
[00:12:46.400 --> 00:12:47.400]  就扔到外面
[00:12:47.400 --> 00:12:49.400]  保羅不知道為什麼突然間起來
[00:12:49.400 --> 00:12:51.400]  又回去傳福音
[00:12:51.400 --> 00:12:55.400]  所以保羅是很病態地
[00:12:55.400 --> 00:12:57.400]  他enslave you to
[00:12:57.400 --> 00:12:59.400]  一個猶太人的community
[00:12:59.400 --> 00:13:02.400]  他說要贏得在律法下的人
[00:13:02.400 --> 00:13:04.400]  所以就算你看到
[00:13:04.400 --> 00:13:07.400]  在20章他和以弗蘇教會say farewell的時候
[00:13:07.400 --> 00:13:12.400]  阿加布說這個人將來在耶路撒冷被猶太人綁
[00:13:12.400 --> 00:13:13.400]  明知被綁了
[00:13:13.400 --> 00:13:14.400]  都叫他不要去
[00:13:14.400 --> 00:13:16.400]  但是他死都要去
[00:13:16.400 --> 00:13:18.400]  這些叫enslavement
[00:13:18.400 --> 00:13:20.400]  他為猶太人的緣故
[00:13:20.400 --> 00:13:22.400]  他一定要去
[00:13:22.400 --> 00:13:23.400]  要回耶路撒冷
[00:13:23.400 --> 00:13:25.400]  還要被人打被人抓
[00:13:25.400 --> 00:13:26.400]  被人抓了很久
[00:13:26.400 --> 00:13:29.400]  還要去羅馬法庭
[00:13:29.400 --> 00:13:30.400]  有一節這樣說
[00:13:30.400 --> 00:13:32.400]  對於沒有律法的人
[00:13:32.400 --> 00:13:36.400]  我做了沒有律法的人
[00:13:36.400 --> 00:13:38.400]  為了贏得沒有律法的人
[00:13:38.400 --> 00:13:41.400]  其實我不是在神的律法以外
[00:13:41.400 --> 00:13:44.400]  而是在基督的律法以下
[00:13:44.400 --> 00:13:46.400]  所以對保羅來說
[00:13:46.400 --> 00:13:51.400]  他不是要律法與不律法的問題
[00:13:51.400 --> 00:13:53.400]  他選擇律法的人
[00:13:53.400 --> 00:13:55.400]  他和他一起在律法以下
[00:13:55.400 --> 00:13:57.400]  所以他要enslave在community裡
[00:13:57.400 --> 00:13:59.400]  要贏那班人
[00:13:59.400 --> 00:14:02.400]  而那些沒有律法的人
[00:14:02.400 --> 00:14:04.400]  你記不記得加爾泰書
[00:14:04.400 --> 00:14:06.400]  比特勒是衰的
[00:14:06.400 --> 00:14:08.400]  被保羅罵了
[00:14:08.400 --> 00:14:10.400]  因為他在沒有律法的人裡
[00:14:10.400 --> 00:14:12.400]  他成為了律法下的人
[00:14:12.400 --> 00:14:14.400]  保羅就罵他
[00:14:14.400 --> 00:14:15.400]  你不在律法下的人
[00:14:15.400 --> 00:14:17.400]  你就要成為不在律法下的人
[00:14:17.400 --> 00:14:20.400]  為了贏得這班沒有律法的人
[00:14:20.400 --> 00:14:22.400]  所以對保羅來說
[00:14:22.400 --> 00:14:26.400]  所有的事情都是為福音的緣故
[00:14:26.400 --> 00:14:29.400]  他enslave在不同的community裡
[00:14:29.400 --> 00:14:31.400]  他說對於軟弱的人
[00:14:31.400 --> 00:14:32.400]  我就做軟弱的人
[00:14:32.400 --> 00:14:33.400]  要贏軟弱的人
[00:14:33.400 --> 00:14:34.400]  對於什麼人我就做什麼人
[00:14:34.400 --> 00:14:37.400]  無論如何總要救一些人
[00:14:37.400 --> 00:14:42.400]  這是一個什麼觀念呢?
[00:14:42.400 --> 00:14:45.400]  我用例子來說會容易明白一點
[00:14:45.400 --> 00:14:47.400]  我覺得用例子的方法會好一點
[00:14:47.400 --> 00:14:51.400]  十二月的時候發生了一件很奇怪的事情
[00:14:51.400 --> 00:14:53.400]  是什麼事情呢?
[00:14:53.400 --> 00:14:57.400]  我有一個中學的WhatsApp群組
[00:14:57.400 --> 00:14:58.400]  不是外長
[00:14:58.400 --> 00:15:01.400]  我中學生的年代的WhatsApp群組
[00:15:01.400 --> 00:15:03.400]  大約有100個同學加入了這個群組
[00:15:03.400 --> 00:15:05.400]  我大約幾年前才加入的
[00:15:05.400 --> 00:15:10.400]  你知道我中學到現在應該三十多年了
[00:15:10.400 --> 00:15:13.400]  我都沒有什麼好彩
[00:15:13.400 --> 00:15:15.400]  中學的人有幾個之外
[00:15:15.400 --> 00:15:16.400]  這麼多人的
[00:15:16.400 --> 00:15:19.400]  你知道又自卑
[00:15:19.400 --> 00:15:20.400]  如果加入了這個群組
[00:15:20.400 --> 00:15:23.400]  又不是說車、房子、股票、賺錢
[00:15:23.400 --> 00:15:25.400]  每個人都做了總理
[00:15:25.400 --> 00:15:27.400]  很厲害的
[00:15:27.400 --> 00:15:29.400]  很多總裁
[00:15:29.400 --> 00:15:30.400]  幾年前
[00:15:30.400 --> 00:15:33.400]  有一個同學叫胡仔
[00:15:33.400 --> 00:15:35.400]  真的是這個名字
[00:15:35.400 --> 00:15:37.400]  他碰到這個胡仔
[00:15:37.400 --> 00:15:39.400]  就說不如加入這個群組
[00:15:39.400 --> 00:15:42.400]  幾年之後我沒有說過話
[00:15:42.400 --> 00:15:44.400]  其實很多人的樣子
[00:15:44.400 --> 00:15:45.400]  誰都不認識
[00:15:45.400 --> 00:15:48.400]  你知道三十多年後他的樣子一定會變
[00:15:48.400 --> 00:15:50.400]  很正常
[00:15:50.400 --> 00:15:52.400]  我的樣子都變了很多
[00:15:52.400 --> 00:15:54.400]  我完全不知道是誰
[00:15:54.400 --> 00:15:56.400]  總之群組都是這樣說話
[00:15:56.400 --> 00:15:58.400]  股票賺了多少
[00:15:58.400 --> 00:15:59.400]  買房子、買車
[00:15:59.400 --> 00:16:00.400]  哪輛車好看
[00:16:00.400 --> 00:16:01.400]  說了很多這些
[00:16:01.400 --> 00:16:03.400]  我沒有心機去看
[00:16:03.400 --> 00:16:05.400]  一天都有幾十個這些
[00:16:05.400 --> 00:16:06.400]  什麼時尚圖
[00:16:06.400 --> 00:16:09.400]  都看完就離開
[00:16:09.400 --> 00:16:11.400]  十月中的時候
[00:16:11.400 --> 00:16:12.400]  突然有個人
[00:16:12.400 --> 00:16:14.400]  在群組裏面有百多人
[00:16:14.400 --> 00:16:16.400]  在同級裏面
[00:16:16.400 --> 00:16:20.400]  請問陳偉嘉在這裏嗎?
[00:16:20.400 --> 00:16:26.400]  那個人
[00:16:26.400 --> 00:16:28.400]  WhatsApp顯示
[00:16:28.400 --> 00:16:30.400]  我都沒有他的電話
[00:16:30.400 --> 00:16:31.400]  連他的電話都沒有
[00:16:31.400 --> 00:16:33.400]  我都沒有Skin他的Contact
[00:16:33.400 --> 00:16:34.400]  叫Stanley
[00:16:34.400 --> 00:16:35.400]  我死了
[00:16:35.400 --> 00:16:37.400]  誰叫Stanley
[00:16:37.400 --> 00:16:39.400]  哪裏來的Stanley
[00:16:39.400 --> 00:16:41.400]  你明白嗎
[00:16:41.400 --> 00:16:43.400]  Mirror我就認識Stanley
[00:16:43.400 --> 00:16:46.400]  其餘我怎會認識誰叫Stanley
[00:16:46.400 --> 00:16:48.400]  他叫Stanley豬
[00:16:48.400 --> 00:16:50.400]  我知道他現在正在看
[00:16:50.400 --> 00:16:53.400]  不好意思
[00:16:53.400 --> 00:16:55.400]  同學我來出賣
[00:16:55.400 --> 00:16:56.400]  一次半次
[00:16:56.400 --> 00:16:57.400]  這麼久沒見
[00:16:57.400 --> 00:17:01.400]  我就不知道他是誰
[00:17:01.400 --> 00:17:02.400]  完全沒有印象是誰
[00:17:02.400 --> 00:17:03.400]  在群組裏面這樣問
[00:17:03.400 --> 00:17:06.400]  然後群組就靜了幾個小時
[00:17:06.400 --> 00:17:09.400]  全然的安靜
[00:17:10.400 --> 00:17:12.400]  這些人講的事
[00:17:12.400 --> 00:17:14.400]  你知男人50歲很悶
[00:17:14.400 --> 00:17:17.400]  難得有一個
[00:17:17.400 --> 00:17:18.400]  難得有人問
[00:17:18.400 --> 00:17:20.400]  請問陳偉嘉在這裏嗎?
[00:17:20.400 --> 00:17:21.400]  我心裏想
[00:17:21.400 --> 00:17:23.400]  我有沒有跟他搶過女生呢?
[00:17:23.400 --> 00:17:25.400]  我有沒有欠過他錢呢?
[00:17:25.400 --> 00:17:26.400]  我心裏想
[00:17:26.400 --> 00:17:26.400]  沒有了
[00:17:26.400 --> 00:17:27.400]  連他人是誰
[00:17:27.400 --> 00:17:28.400]  我都不認識
[00:17:28.400 --> 00:17:30.400]  我掙扎了很久
[00:17:30.400 --> 00:17:31.400]  幾個小時
[00:17:31.400 --> 00:17:32.400]  三個小時後
