
[00:00:00.000 --> 00:00:04.000]  這兩星期其實挺精神恍惚和心水不寧的
[00:03:52.000 --> 00:03:57.000]  我試著從兩個方向說
[00:03:57.000 --> 00:04:02.000]  如果耶利米大約的宣講預言也好
[00:04:02.000 --> 00:04:04.000]  或者他講的訊息
[00:04:04.000 --> 00:04:06.000]  大約橫跨在約西亞王的年代
[00:04:06.000 --> 00:04:08.000]  至西底迦的年代
[00:04:08.000 --> 00:04:12.000]  約阿根就不用了,因為他很短的日子
[00:04:12.000 --> 00:04:14.000]  西底迦就是亡國的時候
[00:04:14.000 --> 00:04:16.000]  這個訊息是
[00:04:16.000 --> 00:04:19.000]  我試著集中在約西亞和約阿勁的年代
[00:04:19.000 --> 00:04:23.000]  我們不是很清楚第七章的Temple Sermon
[00:04:23.000 --> 00:04:26.000]  到底是在哪個時代說的
[00:04:26.000 --> 00:04:30.000]  我今天試著分兩個方向去看
[00:04:30.000 --> 00:04:34.000]  如果是在約西亞的年代
[00:04:34.000 --> 00:04:40.000]  耶利米講這番話的時候是什麼意思呢?
[00:04:40.000 --> 00:04:42.000]  大約我們這樣理解
[00:04:42.000 --> 00:04:44.000]  如果是約西亞的年代
[00:04:44.000 --> 00:04:48.000]  耶利米講第七章這番話的時候
[00:04:48.000 --> 00:04:54.000]  約西亞是在主前的640年和609年
[00:04:54.000 --> 00:04:56.000]  他也有宗教改革
[00:04:56.000 --> 00:04:58.000]  如果大家都知道
[00:04:58.000 --> 00:05:04.000]  約西亞王是一個聽了舊約聖經之後
[00:05:04.000 --> 00:05:06.000]  讀完律法之後
[00:05:06.000 --> 00:05:10.000]  他決意要將整個南國有宗教改革
[00:05:10.000 --> 00:05:12.000]  所以如果我們說
[00:05:12.000 --> 00:05:17.000]  耶利米是在約西亞王宗教改革的時候
[00:05:17.000 --> 00:05:20.000]  在講第七章的說話
[00:05:20.000 --> 00:05:22.000]  這個不是聖殿,這個不是聖殿
[00:05:22.000 --> 00:05:24.000]  這些說話是假的,不要相信
[00:05:24.000 --> 00:05:27.000]  應該怎麼理解他呢?
[00:05:27.000 --> 00:05:29.000]  你可以想像
[00:05:29.000 --> 00:05:32.000]  明明那時候已經在宗教改革
[00:05:32.000 --> 00:05:35.000]  將那些拜偶像的東西全部拿走了
[00:05:35.000 --> 00:05:37.000]  從馬來西亞王的年代
[00:05:37.000 --> 00:05:39.000]  很骯髒很骯髒的時候
[00:05:39.000 --> 00:05:42.000]  偶像搞到整個聖殿都烏煙瘴氣的時候
[00:05:42.000 --> 00:05:45.000]  約西亞王已經將所有東西
[00:05:45.000 --> 00:05:47.000]  可以清的清了
[00:05:47.000 --> 00:05:48.000]  問題是
[00:05:48.000 --> 00:05:51.000]  都在做宗教改革了
[00:05:51.000 --> 00:05:56.000]  為什麼還要說這個不是教會,不是聖殿
[00:05:56.000 --> 00:06:00.000]  這個是我們要去思考的問題
[00:06:00.000 --> 00:06:03.000]  如果在宗教改革的時候
[00:06:03.000 --> 00:06:05.000]  你突然還說這個不是聖殿
[00:06:05.000 --> 00:06:07.000]  什麼意思?都在改革了
[00:06:07.000 --> 00:06:09.000]  那些偶像已經清了
[00:06:09.000 --> 00:06:13.000]  你為什麼還要說這個不是聖殿呢?
[00:06:13.000 --> 00:06:18.000]  這番話是我們很難理解和明白的
[00:06:18.000 --> 00:06:23.000]  我們可以試一下這樣想
[00:06:23.000 --> 00:06:28.000]  改革是我們經常期盼的東西
[00:06:28.000 --> 00:06:30.000]  大家明白的
[00:06:30.000 --> 00:06:34.000]  改革是我們很想看到的東西
[00:06:34.000 --> 00:06:36.000]  有些東西不是很妥當
[00:06:36.000 --> 00:06:38.000]  我們期望它變
[00:06:38.000 --> 00:06:41.000]  能夠有一個改革的東西出來
[00:06:41.000 --> 00:06:42.000]  但其實你發現
[00:06:42.000 --> 00:06:44.000]  從教會歷史也好
[00:06:44.000 --> 00:06:46.000]  或者我們個人經驗也好
[00:06:46.000 --> 00:06:50.000]  凡是改革完了沒多久之後
[00:06:50.000 --> 00:06:53.000]  還在改革的時候
[00:06:53.000 --> 00:06:57.000]  同時存在的是什麼呢?
[00:06:57.000 --> 00:07:01.000]  是以往的壞習慣
[00:07:01.000 --> 00:07:04.000]  和以往墮落的東西
[00:07:04.000 --> 00:07:09.000]  在新的改革裡面又再出現
[00:07:09.000 --> 00:07:11.000]  所以我們可以這樣理解
[00:07:11.000 --> 00:07:13.000]  其實對於耶利米亞來說
[00:07:13.000 --> 00:07:15.000]  要在宗教改革的時期
[00:07:15.000 --> 00:07:16.000]  在約西亞時期說
[00:07:16.000 --> 00:07:18.000]  不要相信那些欺騙的說話
[00:07:18.000 --> 00:07:19.000]  說那些不是聖殿
[00:07:19.000 --> 00:07:20.000]  這不是的
[00:07:20.000 --> 00:07:21.000]  不是正確的
[00:07:21.000 --> 00:07:24.000]  是心目當中的聖殿的模樣
[00:07:24.000 --> 00:07:26.000]  他想表達的是
[00:07:26.000 --> 00:07:28.000]  原來在宗教改革裡面的時候
[00:07:28.000 --> 00:07:31.000]  我們以為是偶像拿走了
[00:07:31.000 --> 00:07:33.000]  不同於以前
[00:07:33.000 --> 00:07:34.000]  我們以為那時候
[00:07:34.000 --> 00:07:38.000]  人的心就會改變
[00:07:38.000 --> 00:07:40.000]  其實人的心也不會改變
[00:07:40.000 --> 00:07:43.000]  可能只是那些偶像離開了
[00:07:43.000 --> 00:07:46.000]  但他以往碰見了宗教偶像
[00:07:46.000 --> 00:07:48.000]  那些模式行為
[00:07:48.000 --> 00:07:50.000]  仍然在那些偶像清除之後
[00:07:50.000 --> 00:07:57.000]  人的心仍然有這些事情
[00:07:57.000 --> 00:08:00.000]  我今天想說這件事
[00:08:00.000 --> 00:08:02.000]  我想帶到一個應用程式
[00:08:02.000 --> 00:08:05.000]  是這麼說的
[00:08:05.000 --> 00:08:08.000]  如果今天
[00:08:08.000 --> 00:08:11.000]  我當作是第二次教會
[00:08:11.000 --> 00:08:14.000]  我們現在在搞第二次教會
[00:08:14.000 --> 00:08:16.000]  或者很多鄉教會
[00:08:16.000 --> 00:08:22.000]  現在有很多新興的群體與士工在做
[00:08:22.000 --> 00:08:24.000]  改革中
[00:08:24.000 --> 00:08:26.000]  待會我會再說
[00:08:26.000 --> 00:08:28.000]  由30萬的實體崇拜
[00:08:28.000 --> 00:08:30.000]  現在跌了19萬多
[00:08:30.000 --> 00:08:33.000]  你可以想像很多人在不同環境裡
[00:08:33.000 --> 00:08:35.000]  都在做一些新的東西
[00:08:35.000 --> 00:08:39.000]  改革的東西
[00:08:39.000 --> 00:08:43.000]  你覺得很棒的東西
[00:08:43.000 --> 00:08:45.000]  但我自己想的是
[00:08:45.000 --> 00:08:47.000]  當改革結束後
[00:08:47.000 --> 00:08:49.000]  不知道多少年後
[00:08:49.000 --> 00:08:51.000]  其實又有一群人
[00:08:51.000 --> 00:08:53.000]  將這些改革的東西
[00:08:53.000 --> 00:08:56.000]  再鬧一片
[00:08:56.000 --> 00:09:00.000]  你明白那些循環是這樣循環下去的嗎
[00:09:00.000 --> 00:09:02.000]  我在這裡要說
[00:09:02.000 --> 00:09:05.000]  如果我們說第二次教會的時候
[00:09:05.000 --> 00:09:08.000]  是想說靈性的時候
[00:09:08.000 --> 00:09:12.000]  我只想期盼一件事
[00:09:12.000 --> 00:09:16.000]  全教會或許都會在歷史洪流裡
[00:09:16.000 --> 00:09:19.000]  有人會再改革全教會
[00:09:19.000 --> 00:09:22.000]  這些可能是很重要的
[00:09:22.000 --> 00:09:24.000]  沒有一個改革是永遠
[00:09:24.000 --> 00:09:28.000]  改革完就永遠成功下去
[00:09:28.000 --> 00:09:31.000]  歷史上是看不到的
[00:09:31.000 --> 00:09:34.000]  如果你問我們大約六年
[00:09:34.000 --> 00:09:36.000]  全教會
[00:09:36.000 --> 00:09:38.000]  我相信過了四年
[00:09:38.000 --> 00:09:40.000]  十年左右
[00:09:40.000 --> 00:09:42.000]  我只是猜測
[00:09:42.000 --> 00:09:44.000]  亂想的
[00:09:44.000 --> 00:09:48.000]  其實我相信我們裡面很多人
[00:09:48.000 --> 00:09:53.000]  是會和很多人有爭執
[00:09:53.000 --> 00:09:55.000]  可能你說現在都有了
[00:09:55.000 --> 00:09:57.000]  不要告訴我
[00:09:57.000 --> 00:09:58.000]  我聽不到
[00:09:58.000 --> 00:09:59.000]  我沒有聽過
[00:09:59.000 --> 00:10:01.000]  我說四年後
[00:10:01.000 --> 00:10:04.000]  通常一個群體有十年左右
[00:10:04.000 --> 00:10:07.000]  你想想以前的教會
[00:10:07.000 --> 00:10:10.000]  教會是很溫馨浪漫的
[00:10:10.000 --> 00:10:13.000]  很早期的時候
[00:10:13.000 --> 00:10:14.000]  你回教會應該
[00:10:14.000 --> 00:10:16.000]  嘩,這教會很可愛
[00:10:16.000 --> 00:10:18.000]  很有愛心
[00:10:18.000 --> 00:10:19.000]  一定是這樣
[00:10:19.000 --> 00:10:21.000]  第一間
[00:10:21.000 --> 00:10:22.000]  第一間花旗教會
[00:10:22.000 --> 00:10:24.000]  不是,你做悲劇
[00:10:24.000 --> 00:10:25.000]  我為你祈禱
[00:10:25.000 --> 00:10:29.000]  希望你平安
[00:10:29.000 --> 00:10:31.000]  你可以想像
[00:10:31.000 --> 00:10:34.000]  若干年後你發現
[00:10:34.000 --> 00:10:38.000]  原來教會是這樣的
[00:10:38.000 --> 00:10:40.000]  所以凡是改革的時候
[00:10:40.000 --> 00:10:43.000]  其實通常有個口號
[00:10:43.000 --> 00:10:45.000]  那個口號是什麼呢
[00:10:45.000 --> 00:10:48.000]  不是事工去引導
[00:10:48.000 --> 00:10:52.000]  其實慢慢事工越來越引導的時候
[00:10:52.000 --> 00:10:58.000]  人就開始越來越擺得低級
[00:10:58.000 --> 00:11:00.000]  當一件事很簡單地覺得
[00:11:00.000 --> 00:11:02.000]  我們要為人去做
[00:11:02.000 --> 00:11:05.000]  我們所做的事都是為人去做
[00:11:05.000 --> 00:11:07.000]  我覺得福特哲學院最有特色
[00:11:07.000 --> 00:11:08.000]  對我來說
[00:11:08.000 --> 00:11:10.000]  今天我仍然相信的是
[00:11:10.000 --> 00:11:13.000]  牧者是不需要搞太多行政的
[00:11:13.000 --> 00:11:17.000]  牧者只是沒事做,約你吃飯
[00:11:17.000 --> 00:11:18.000]  如果牧者不約你吃飯的話
[00:11:18.000 --> 00:11:21.000]  你罵他是對的
[00:11:21.000 --> 00:11:24.000]  他的責任是約你吃飯
[00:11:24.000 --> 00:11:27.000]  聊天,關心
[00:11:27.000 --> 00:11:30.000]  這個改革是說
[00:11:30.000 --> 00:11:33.000]  跟以往我們教會的牧者
[00:11:33.000 --> 00:11:36.000]  他好像一枝箭飛過
[00:11:36.000 --> 00:11:38.000]  很忙碌的感覺
[00:11:38.000 --> 00:11:42.000]  要付出刻意去改變
[00:11:42.000 --> 00:11:49.000]  如果這是改革裡
[00:11:49.000 --> 00:11:53.000]  人成為了最重要的話
[00:11:53.000 --> 00:11:57.000]  這件事何時會再次墮落
[00:11:57.000 --> 00:12:01.000]  我們也不知道
[00:12:01.000 --> 00:12:04.000]  第六年他講這番說話是想說什麼
[00:12:04.000 --> 00:12:07.000]  我期望十年後的福特哲學院
[00:12:07.000 --> 00:12:11.000]  十周年後的福特哲學院是什麼
[00:12:11.000 --> 00:12:17.000]  我期望福特哲學院可以有不同的改變
[00:12:17.000 --> 00:12:20.000]  我仍然期望福特哲學院是一個
[00:12:20.000 --> 00:12:26.000]  大家覺得是人的一個群體
[00:12:27.000 --> 00:12:30.000]  我過去一星期
[00:12:30.000 --> 00:12:33.000]  約了一個人吃飯
[00:12:33.000 --> 00:12:37.000]  以前教會裡的一個弟兄吃飯
[00:12:37.000 --> 00:12:40.000]  這個弟兄是我
[00:12:40.000 --> 00:12:43.000]  從中三的時候
[00:12:43.000 --> 00:12:47.000]  我做牧者的時候,他中三的時候
[00:12:47.000 --> 00:12:48.000]  一起成長
[00:12:48.000 --> 00:12:51.000]  一起在教會裡工作
[00:12:51.000 --> 00:12:54.000]  不知道是多年前
[00:12:54.000 --> 00:12:56.000]  十多年前
[00:12:56.000 --> 00:13:01.000]  突然間好像和他有些阻隔
[00:13:01.000 --> 00:13:05.000]  很熟悉,突然間變成
[00:13:05.000 --> 00:13:06.000]  有些阻隔
[00:13:06.000 --> 00:13:09.000]  那些阻隔不是一時三刻
[00:13:09.000 --> 00:13:10.000]  是有幾年的時間
[00:13:10.000 --> 00:13:14.000]  你覺得越來越有些阻隔
[00:13:14.000 --> 00:13:15.000]  但那時候對我來說
[00:13:15.000 --> 00:13:17.000]  在牧會的年代
[00:13:17.000 --> 00:13:20.000]  有很多事情在做
[00:13:20.000 --> 00:13:23.000]  有很多很重要的事情要發生
[00:13:23.000 --> 00:13:26.000]  我覺得以為是那些
[00:13:26.000 --> 00:13:32.000]  慢慢人成為了事工裡的重心
[00:13:32.000 --> 00:13:35.000]  又變得很重要
[00:13:35.000 --> 00:13:36.000]  應該很重要
[00:13:36.000 --> 00:13:39.000]  到你越背很多責任在身的時候
[00:13:39.000 --> 00:13:43.000]  你可以為了那些事工的緣故
[00:13:43.000 --> 00:13:45.000]  將人放得很低
[00:13:45.000 --> 00:13:47.000]  其實我也不算很低
[00:13:47.000 --> 00:13:48.000]  只是低了
[00:13:48.000 --> 00:13:54.000]  所以這十多年我不太知道是怎樣
[00:13:54.000 --> 00:13:57.000]  所以他上個月的時候
[00:13:57.000 --> 00:14:00.000]  偶爾我碰到他
[00:14:00.000 --> 00:14:05.000]  他和我說了一番話
[00:14:05.000 --> 00:14:10.000]  他說多謝你那十多年的牧養
[00:14:10.000 --> 00:14:12.000]  我開心到不能開心
[00:14:12.000 --> 00:14:15.000]  我完了之後馬上和他說一句
[00:14:15.000 --> 00:14:17.000]  我們不如再吃飯
[00:14:17.000 --> 00:14:19.000]  結果我真的約他
[00:14:19.000 --> 00:14:22.000]  我多怕他不回覆我
[00:14:22.000 --> 00:14:24.000]  結果他回覆我
[00:14:24.000 --> 00:14:25.000]  回覆我的時候
[00:14:25.000 --> 00:14:27.000]  他不給我地址
[00:14:27.000 --> 00:14:29.000]  原來回覆完是沒有地址
[00:14:29.000 --> 00:14:31.000]  不知道去哪裏
[00:14:31.000 --> 00:14:32.000]  結果幸運的是
[00:14:32.000 --> 00:14:34.000]  之前那兩個小時
[00:14:34.000 --> 00:14:35.000]  他說不好意思
[00:14:35.000 --> 00:14:37.000]  忘記給我地址
[00:14:37.000 --> 00:14:39.000]  那晚我上去吃飯
[00:14:39.000 --> 00:14:43.000]  很震驚
[00:14:43.000 --> 00:14:45.000]  那晚吃飯的時候
[00:14:45.000 --> 00:14:47.000]  我講了很多不同的話題
[00:14:47.000 --> 00:14:50.000]  最終我也要回到那個話題
[00:14:50.000 --> 00:14:52.000]  我得罪了你甚麼
[00:14:52.000 --> 00:14:56.000]  可不可以清楚地告訴我一次
[00:14:56.000 --> 00:15:02.000]  這個話題我一定要開
[00:15:02.000 --> 00:15:05.000]  我以為下午都很淒涼
[00:15:05.000 --> 00:15:08.000]  我已經想好那個場景會怎樣發生
[00:15:08.000 --> 00:15:10.000]  我終於第一次聽得明白
[00:15:10.000 --> 00:15:12.000]  他不喜歡甚麼
[00:15:12.000 --> 00:15:14.000]  我還問得很清楚
[00:15:14.000 --> 00:15:16.000]  有沒有其他
[00:15:16.000 --> 00:15:18.000]  是不是真的這樣
[00:15:18.000 --> 00:15:21.000]  我想聽得明白他說的話
[00:15:21.000 --> 00:15:24.000]  是不是真的這樣
[00:15:24.000 --> 00:15:26.000]  我有解釋的
[00:15:26.000 --> 00:15:28.000]  我都可以解釋的解釋
[00:15:28.000 --> 00:15:32.000]  但我記得我說了四句五句
[00:15:32.000 --> 00:15:35.000]  Sorry 對不起 不好意思
[00:15:35.000 --> 00:15:36.000]  我怕他聽不到
[00:15:36.000 --> 00:15:38.000]  所以我重覆多一次
[00:15:38.000 --> 00:15:46.000]  那個弟兄跟我說
[00:15:46.000 --> 00:15:55.000]  由以往很以人為教會的核心
[00:15:55.000 --> 00:15:56.000]  到慢慢覺得
[00:15:56.000 --> 00:16:01.000]  好像人已經不是教會裡的核心的時候
[00:16:01.000 --> 00:16:05.000]  他覺得很難過
[00:16:05.000 --> 00:16:07.000]  在直奸的時候
[00:16:07.000 --> 00:16:10.000]  他想了多一個例子
[00:16:10.000 --> 00:16:12.000]  我們都認識的
[00:16:12.000 --> 00:16:20.000]  有一個姐妹
[00:16:20.000 --> 00:16:22.000]  回來回來 沒事沒事
[00:16:22.000 --> 00:16:23.000]  她說了甚麼呢
[00:16:23.000 --> 00:16:28.000]  她說如果有我出現的地方
[00:16:28.000 --> 00:16:33.000]  她說那個姐妹就不會出現
[00:16:33.000 --> 00:16:36.000]  那晚回去除了感恩這件事
[00:16:36.000 --> 00:16:38.000]  大家可以聊天
[00:16:38.000 --> 00:16:39.000]  大家可以用眼神交流
[00:16:39.000 --> 00:16:44.000]  接觸 明白對方之外
[00:16:44.000 --> 00:16:48.000]  我都不知道怎麼祈禱
[00:16:48.000 --> 00:16:49.000]  那晚
[00:16:49.000 --> 00:16:51.000]  主人如果可以
[00:16:51.000 --> 00:16:53.000]  將今晚發生的事情
[00:16:53.000 --> 00:16:56.000]  不知道在哪個時間與時
[00:16:56.000 --> 00:16:59.000]  你再發生多一次
[00:16:59.000 --> 00:17:02.000]  我希望他今晚聽到這個訊息
[00:17:02.000 --> 00:17:03.000]  或者不是今晚聽
[00:17:03.000 --> 00:17:06.000]  我不知道有沒有人會告訴他
[00:17:06.000 --> 00:17:08.000]  他聽了一下
[00:17:08.000 --> 00:17:11.000]  我相信他很不容易
[00:17:11.000 --> 00:17:17.000]  或者我做的事情做得很差
[00:17:17.000 --> 00:17:22.000]  所以其實遊牧會之後這十多年
[00:17:22.000 --> 00:17:25.000]  大體上在教會裡
[00:17:25.000 --> 00:17:33.000]  凡是叫我要進一些執事會
[00:17:33.000 --> 00:17:36.000]  開會議
[00:17:36.000 --> 00:17:38.000]  要在哪裡組織一個會議
[00:17:38.000 --> 00:17:40.000]  要談甚麼 做甚麼
[00:17:40.000 --> 00:17:44.000]  大體上我是四路的
[00:17:44.000 --> 00:17:47.000]  我不想牽涉了很多
[00:17:47.000 --> 00:17:50.000]  你一些不知道甚麼的決定
[00:17:50.000 --> 00:17:52.000]  會令某些人很難過
[00:17:52.000 --> 00:17:56.000]  我不是說那些會議有沒有用的問題
[00:17:56.000 --> 00:17:58.000]  我只是表達
[00:17:58.000 --> 00:18:04.000]  我想花點時間在人上
[00:18:04.000 --> 00:18:06.000]  所以過去這麼多年
[00:18:06.000 --> 00:18:09.000]  或者最近三年多
[00:18:09.000 --> 00:18:12.000]  我在教會裡帶了兩個門徒訓練小組
[00:18:12.000 --> 00:18:15.000]  一年半一個
[00:18:15.000 --> 00:18:18.000]  我很開心他們在一年半裡
[00:18:18.000 --> 00:18:21.000]  可以一起說真心話
[00:18:21.000 --> 00:18:24.000]  在教會裡說他不能說的
[00:18:24.000 --> 00:18:26.000]  他可以在我面前說
[00:18:26.000 --> 00:18:28.000]  還肆無忌憚
[00:18:28.000 --> 00:18:31.000]  他不怕我篤灰
[00:18:31.000 --> 00:18:33.000]  他可以告訴教會
[00:18:33.000 --> 00:18:34.000]  教會知道不太好
[00:18:34.000 --> 00:18:35.000]  不要說了
[00:18:35.000 --> 00:18:38.000]  所以
[00:18:38.000 --> 00:18:44.000]  所以人是為事公而活
[00:18:44.000 --> 00:18:47.000]  還是事公為人而活
[00:18:47.000 --> 00:18:52.000]  我只是期盼在所有改革裡
[00:18:52.000 --> 00:18:57.000]  甚麼都可以改變
[00:18:57.000 --> 00:19:02.000]  我仍然期望在教會有很多改革的時候
[00:19:02.000 --> 00:19:05.000]  不同事公不同人裡
[00:19:05.000 --> 00:19:10.000]  仍然珍惜人是一個人
[00:19:10.000 --> 00:19:14.000]  事公可以放下
[00:19:14.000 --> 00:19:18.000]  珍惜人是一個人
[00:19:18.000 --> 00:19:21.000]  我希望這是教會一個
[00:19:21.000 --> 00:19:23.000]  在精神上
[00:19:23.000 --> 00:19:26.000]  或者需要操練的精神上
[00:19:26.000 --> 00:19:32.000]  我覺得這是一個很重要的身份標誌
[00:19:32.000 --> 00:19:34.000]  我們被吸引來教會
[00:19:34.000 --> 00:19:41.000]  因為有些人做了很多事公外面的事
[00:19:41.000 --> 00:19:45.000]  要吸引人是需要的
[00:19:45.000 --> 00:19:47.000]  可能很需要的
[00:19:47.000 --> 00:19:55.000]  但如果身旁有些事
[00:19:55.000 --> 00:19:59.000]  不是我們所預期的時候
[00:19:59.000 --> 00:20:03.000]  我仍然想渴望的是
[00:20:03.000 --> 00:20:09.000]  每個個人可以被尊重
[00:20:09.000 --> 00:20:13.000]  你的聲音 你說的話
[00:20:13.000 --> 00:20:17.000]  是可以被尊重的
[00:20:17.000 --> 00:20:18.000]  我更期盼的
[00:20:18.000 --> 00:20:21.000]  Folk Church不是一個沒有吵架
[00:20:21.000 --> 00:20:24.000]  沒有不喜歡對方的群體
[00:20:24.000 --> 00:20:27.000]  我不會隨便相信的
[00:20:27.000 --> 00:20:28.000]  我只相信如果有吵架
[00:20:28.000 --> 00:20:29.000]  有不喜歡對方
[00:20:29.000 --> 00:20:32.000]  有不開心的時候
[00:20:32.000 --> 00:20:36.000]  如果我們的力量是放在人的話
[00:20:36.000 --> 00:20:39.000]  我希望可以解決人與人之間很多的誤會
[00:20:39.000 --> 00:20:43.000]  甚至是傷害
[00:20:43.000 --> 00:20:45.000]  當人在這個時候
[00:20:45.000 --> 00:20:47.000]  或者香港這個環境下
[00:20:47.000 --> 00:20:51.000]  很難找到一個群體去信任的時候
[00:20:51.000 --> 00:20:55.000]  我只期盼Folk Church在第二層
[00:20:55.000 --> 00:20:58.000]  當我們說精神上的時候
[00:20:58.000 --> 00:21:07.000]  我期望這是我們很重要的精神
[00:21:07.000 --> 00:21:09.000]  第二點我想說的是
[00:21:09.000 --> 00:21:11.000]  還是這一句
[00:21:11.000 --> 00:21:15.000]  如果不是在約西亞的年代說這番話
[00:21:15.000 --> 00:21:18.000]  如果是在約翁的年代說這番話
[00:21:18.000 --> 00:21:21.000]  約翁在七至二十六章經常出現
[00:21:21.000 --> 00:21:23.000]  因為他經常欺負耶利米
[00:21:23.000 --> 00:21:24.000]  因為耶利米說了這些話之後
[00:21:24.000 --> 00:21:26.000]  當約西亞死了
[00:21:26.000 --> 00:21:28.000]  約翁就再擺放偶像
[00:21:28.000 --> 00:21:29.000]  你可以想像
[00:21:29.000 --> 00:21:31.000]  你知道這些故事
[00:21:31.000 --> 00:21:34.000]  所以他是很不滿意耶利米的
[00:21:34.000 --> 00:21:36.000]  那個時代也是一個什麼時代
[00:21:36.000 --> 00:21:39.000]  是一個很壞很差
