
[00:00:00.000 --> 00:00:10.000]  鄧小平:好,鄧小平晚安,來到七月的「還好嘢」這個月題了,
[00:07:28.000 --> 00:07:30.000]  你看到嗎?
[00:07:30.000 --> 00:07:35.000]  第三章的美門的醫治神蹟和全方位的見證,
[00:07:35.000 --> 00:07:44.000]  正是夾在兩個凡物公用的普遍描述的寫作裡面。
[00:07:44.000 --> 00:07:50.000]  所以初來教會的群體,他們一起聚集,
[00:07:50.000 --> 00:07:56.000]  一起去凡物公用,全著歡喜誠心用凡,讚美上帝,得眾民的喜愛。
[00:07:56.000 --> 00:08:04.000]  所以在兩次凡物公用之間,湧現了一次又一次的傳福音的經歷。
[00:08:04.000 --> 00:08:07.000]  這個結構大家要留心,這是第一點。
[00:08:07.000 --> 00:08:10.000]  然後另一個更加驚人的發現就是,
[00:08:10.000 --> 00:08:16.000]  當第二章完了凡物公用的片段和第四章的凡物公用中間,
[00:08:16.000 --> 00:08:24.000]  文學上的時間是一個很特別的一連串的敘事。
[00:08:24.000 --> 00:08:31.000]  是發生了兩天四十八小時的一個連續故事。
[00:08:31.000 --> 00:08:36.000]  下一幅圖,第一天我們弄了一個時間人物出來。
[00:08:36.000 --> 00:08:41.000]  第一天下午三點鐘,當他們分享生命的團契之後,
[00:08:41.000 --> 00:08:46.000]  彼得和約翰就去祈禱,他們在美門醫治了這個瘸腿的人。
[00:08:46.000 --> 00:08:51.000]  就出現了一個Bollywood,全城陣風一起在那裡載歌載舞,
[00:08:51.000 --> 00:08:54.000]  彼得就順勢講道,向著一群人在那裡講道。
[00:08:54.000 --> 00:09:04.000]  然後去到大概黃昏的時候,這個瘸腿美門的故事就觸發了那些人去拘捕彼得和約翰,
[00:09:04.000 --> 00:09:06.000]  因為他搞大件事。
[00:09:06.000 --> 00:09:11.000]  然後整個晚上就被人抓到監獄裡面,第二天早上,
[00:09:11.000 --> 00:09:16.000]  彼得和約翰就在公會裡面被宗教的領袖審問,
[00:09:16.000 --> 00:09:23.000]  然後就更加多的人來聽彼得去見證耶穌基督的福音。
[00:09:23.000 --> 00:09:30.000]  下午彼得和約翰被釋放,他們又回到那個群體裡面去祈禱,
[00:09:30.000 --> 00:09:36.000]  釋出聖靈,再次充滿繁物公用,繼續去讚美神,敬拜神。
[00:09:36.000 --> 00:09:46.000]  所以這48小時的時間,正正是加插在這兩次的繁物公用的片段之中。
[00:09:46.000 --> 00:09:52.000]  所以你記不記得,整個小循環的敘事的節奏,
[00:09:52.000 --> 00:10:00.000]  繁物公用,讚美耶穌,見證耶穌,傳揚福音,再讚美耶穌,再繁物公用。
[00:10:00.000 --> 00:10:07.000]  這兩天的敘事向我們證明了一個很震撼的事情,
[00:10:07.000 --> 00:10:17.000]  讚美群體和傳福音的群體,其實對於初十九來說是分不開的兩回事情。
[00:10:17.000 --> 00:10:26.000]  讚美群體和傳福音群體是一致的群體,是不能夠分割的。
[00:10:26.000 --> 00:10:32.000]  初十九會所謂的傳福音,根本就是他們整個群體生活的一部分。
[00:10:32.000 --> 00:10:40.000]  繁物公用的美好生活,日出到外面,滿社到外面,
[00:10:40.000 --> 00:10:49.000]  成為了美滿伊治的見證,成為了街頭報道去見證耶穌的見證,
[00:10:49.000 --> 00:10:53.000]  再返回到他們的繁物公用群體裡面。
[00:10:53.000 --> 00:10:58.000]  所以對於初十九來說,傳福音不是一個群體生活以外,
[00:10:58.000 --> 00:11:05.000]  更加加插在extra的事工,而是他們整個讚美群體的生活片段,
[00:11:05.000 --> 00:11:11.000]  一個很自然的節奏,兩個在一個生命群體的兩邊。
[00:11:11.000 --> 00:11:18.000]  所以正因為讚美和傳福音不能夠分割的時候,
[00:11:18.000 --> 00:11:25.000]  這個描述顛覆了我們對於今天傳福音的想像。
[00:11:25.000 --> 00:11:34.000]  我們經常會將兩者分割,我們以為我們平日就回教會,敬拜,回小組,
[00:11:34.000 --> 00:11:39.000]  我們再做一些extra的事去傳揚福音,不是的。
[00:11:39.000 --> 00:11:45.000]  傳福音只不過是我們整個信仰生活的延伸,分享和邀請。
[00:11:45.000 --> 00:11:52.000]  所謂的傳福音不是要你硬生生要去轉型,要做一個福音推銷員,
[00:11:52.000 --> 00:11:55.000]  耶穌經紀佬,或者教會銷售員。
[00:11:55.000 --> 00:12:01.000]  所謂傳福音只不過是你輕輕鬆鬆,快快樂樂地將你的信仰生活延伸出去。
[00:12:01.000 --> 00:12:07.000]  所以我們經常都將傳福音,將這個事情分開來看。
[00:12:07.000 --> 00:12:16.000]  傳福音只是去糾正我們的想法,所謂傳福音從來都不是台上的講員五分鐘的form條,
[00:12:16.000 --> 00:12:20.000]  還是什麼form信息,然後逼別人去決戰舉手那樣。
[00:12:20.000 --> 00:12:28.000]  而是整個的本質,是我們邀請人去到我們整個群體的生活裡面。
[00:12:28.000 --> 00:12:34.000]  因為我們的群體實在太正了,太真誠,太可愛了。
[00:12:34.000 --> 00:12:39.000]  所以我們忍不住跟身邊的人說,你快點來吧,八點鐘這裡有好東西,
[00:12:39.000 --> 00:12:43.000]  來參加吧,一起跟我們敬拜神吧。
[00:12:43.000 --> 00:12:50.000]  就好像我舉個例子,前幾天我在教會附近吃了一家很棒的韓國餐廳,
[00:12:50.000 --> 00:12:54.000]  為什麼大家都知道叫什麼什麼小姐,是吃豬手的。
[00:12:54.000 --> 00:13:00.000]  大家知道就知道,真的很棒,是這麼大盤豬手的。
[00:13:00.000 --> 00:13:06.000]  就圍了十幾碟配菜,而且是很豐富的。
[00:13:06.000 --> 00:13:11.000]  一來到都覺得很幸福,這麼大盤豬手可以這樣吃。
[00:13:11.000 --> 00:13:16.000]  幹什麼呢?旁邊這兩個真正的歐巴就坐在旁邊,
[00:13:16.000 --> 00:13:20.000]  喝著燒酒,吃著吃著,覺得整個社會很韓國的。
[00:13:20.000 --> 00:13:25.000]  這麼好的餐廳,我想問一下,我怎麼去介紹給別人聽?
[00:13:25.000 --> 00:13:32.000]  我不需要穿著西裝拿著卡片到處跟人說,這裡有一個餐廳,你現在試試吧。
[00:13:32.000 --> 00:13:35.000]  我不需要這樣跟別人推銷的,我怎麼做?
[00:13:35.000 --> 00:13:39.000]  我只需要簡單地帶朋友去就可以了。
[00:13:39.000 --> 00:13:42.000]  我不需要成為這家餐廳的經紀,
[00:13:42.000 --> 00:13:48.000]  我只要繼續帶朋友一起去參加,一起去吃,就已經是最好的方法。
[00:13:48.000 --> 00:13:58.000]  同樣,初期教會的傳福音從來都不是一些很堂特、勉強、故意、用心、計算的方式。
[00:13:58.000 --> 00:14:06.000]  他們只不過是邀請人去到他們的群體之中,一起去參與和生活。
[00:14:06.000 --> 00:14:11.000]  當我們的社會生活是充滿著愛、讚美和公用的時候,
[00:14:11.000 --> 00:14:15.000]  這就是一個最強大的磁場。
[00:14:15.000 --> 00:14:19.000]  這個生活就是我們福音最好的名證,
[00:14:19.000 --> 00:14:21.000]  就好像麵包店一樣,
[00:14:21.000 --> 00:14:26.000]  麵包店從來都不需要找人到外面去派單張、收拾八折等等。
[00:14:26.000 --> 00:14:27.000]  怎麼做呢?
[00:14:27.000 --> 00:14:32.000]  每天四點鐘一出爐,這就是最好的見證。
[00:14:32.000 --> 00:14:41.000]  一聞到牛油和蜜香那種自然的香味,人們自然就會被吸引到當中。
[00:14:41.000 --> 00:14:46.000]  所以這就是我們整個群體中所謂的傳福音要做的事情。
[00:14:46.000 --> 00:14:55.000]  所謂傳福音只不過是邀請你身邊的人去到你本來就活得很快樂、很真實的信仰生活中,
[00:14:55.000 --> 00:14:59.000]  一起去享受上帝的美好。
[00:14:59.000 --> 00:15:04.000]  有時候我講過的,這個就叫做友誼報道。
[00:15:04.000 --> 00:15:07.000]  我不喜歡這個詞,因為不是一個策略。
[00:15:07.000 --> 00:15:15.000]  是一個你的生活、你的生命中最真實的邀請。
[00:15:15.000 --> 00:15:25.000]  你是在分享你的生活,邀請你認識的人去參與你的生活,一起去join in,就是這麼簡單。
[00:15:25.000 --> 00:15:34.000]  你不需要什麼報道技巧,什麼口才,你單單的去邀請人去到你的生活中,
[00:15:34.000 --> 00:15:45.000]  一起去敬拜,一起去給你試,一起去學做點心,這就是你可以做到的事情。
[00:15:45.000 --> 00:15:55.000]  可能你會問,既然傳福音不是信仰生活以外extra的事情,那為什麼教會要教這個更好的事情呢?
[00:15:55.000 --> 00:16:00.000]  其實我不想教的。
[00:16:00.000 --> 00:16:09.000]  我想做什麼呢?我想每一個月提,每一個禮拜,每一個禮拜崇拜都是帶朋友回來一個最好的機會。
[00:16:09.000 --> 00:16:13.000]  不過很可惜的就是,不是每一個頂尖會都是這樣想的。
[00:16:13.000 --> 00:16:17.000]  他們都沒有上十八課第一季,第一季講什麼呢?
[00:16:17.000 --> 00:16:24.000]  就是教會的存在是為了見證基督,不是為了牧養你。
[00:16:24.000 --> 00:16:28.000]  最重要的目的不是牧養你,而是去見證耶穌基督。
[00:16:28.000 --> 00:16:36.000]  基督徒的意義不是為了你能不能得救,而是去見證耶穌基督的人,就叫基督徒。
[00:16:36.000 --> 00:16:46.000]  所以我只能夠無奈地特意安排一個月去做一次好事,好好做好事,去給大家多一點意識。
[00:16:46.000 --> 00:16:57.000]  上禮拜我在另一間教會講道,崇拜完結之後,有一位姐妹突然跑過來跟我打招呼,
[00:16:57.000 --> 00:17:02.000]  她突然跟我說,其實我在這裡聽你們教會崇拜的。
[00:17:02.000 --> 00:17:07.000]  我也很尷尬,不知道該怎麼說她。
[00:17:07.000 --> 00:17:16.000]  後來她也想轉過來Full Church,但因為太遠了,她不能出來,她住在新界那邊。
[00:17:16.000 --> 00:17:25.000]  所以只能夠在崇拜裡面去看,她稱讚我們講道,說我們講道不罵人。
[00:17:25.000 --> 00:17:30.000]  她說我們講道不罵人,很好啊,只是很鼓勵而已。
[00:17:30.000 --> 00:17:41.000]  她說了一句令我很深刻的話,她說她很想回Full Church,因為她覺得Full Church是一間向前走的教會。
[00:17:41.000 --> 00:17:54.000]  這句話令我很深印象,是真的,向前走的教會在香港是不容易的,不是每一間教會都是向前走的。
[00:17:54.000 --> 00:18:04.000]  其實我覺得向前走的感覺正正就是初來教會剛剛成立的時候的節奏。
[00:18:04.000 --> 00:18:11.000]  信逼人都在一處,凡物公用,他們天天同心合意,懇切地在殿裡。
[00:18:11.000 --> 00:18:17.000]  家在家中抹餅,傳著歡喜,誠心用飯,讚美神,得眾民的喜愛。
[00:18:17.000 --> 00:18:29.000]  所以我覺得大家都是很好,我們這個群體和星宿說的群體有一點點相似的地方。
[00:18:29.000 --> 00:18:39.000]  我們是一個很好的敬拜群體,我經常說Full Church敬拜的大聲程度是超高的。
[00:18:39.000 --> 00:18:47.000]  每個講道的聲音都是超低的,這是香港所屬的一間教會。
[00:18:47.000 --> 00:18:53.000]  在家中抹餅,傳著歡喜,誠心用飯,讚美神,這也是我們小組在做的事情。
[00:18:53.000 --> 00:18:58.000]  大家聚在一起吃飯,彼此相愛。
[00:18:58.000 --> 00:19:05.000]  最近還有一個吸力士,吸力士是一個非常自然的凡物公用的經文。
[00:19:05.000 --> 00:19:18.000]  大家將自己的手藝技能分享出來,做點心,做一些fine dining,拉小提琴,彈電子琴,跳舞,潛水,什麼都有。
[00:19:18.000 --> 00:19:25.000]  大家將自己所有的技能分享出來,這是最好的凡物公用的例子。
[00:19:25.000 --> 00:19:30.000]  所以這是一個非常美好的教會生活。
[00:19:30.000 --> 00:19:39.000]  但坦白說,如果劉唐的信心活越好,我就越令我擔心。
[00:19:39.000 --> 00:19:55.000]  我們不能忘記,所謂吸力士是吸主去試,然後讓其他人可以外展出來,帶人回來教會。
[00:19:55.000 --> 00:20:07.000]  所以吸力士不是我們圍在一起玩完一輪就叫做吸力士,而是整個是為了未得救的人能夠加入我們這個群體一起生活。
[00:20:07.000 --> 00:20:19.000]  北風就是這樣,北風不單單是大家一起來集氣,大家一起來舒壓,而是將來成為一個可以見證耶穌基督的群體。
[00:20:19.000 --> 00:20:24.000]  如果我們的教會生活很好,我們卻沒有將生活教會流出去的時候,
[00:20:24.000 --> 00:20:30.000]  如果我們的教會每個人都同心去敬拜,但沒有邀請人去跟我們一起敬拜,
[00:20:30.000 --> 00:20:38.000]  如果我們彼此去凡物公用,但只留意我們圍來的對內消費的時候,
[00:20:38.000 --> 00:20:46.000]  Full Church這個地方越好,就越不像一個真真正正的教會。
[00:20:46.000 --> 00:20:54.000]  這個只是比我越來越像一個特別的俱樂部,member only。
[00:20:54.000 --> 00:20:58.000]  這是一個非常非常非常非常可惜的事情。
[00:20:58.000 --> 00:21:04.000]  Full Church群體生活越美好,就越是走錯了方向。
[00:21:04.000 --> 00:21:09.000]  如果我們不去將這個生活逆出來的時候,
[00:21:09.000 --> 00:21:18.000]  如果我們只是每個星期去圍著路,凡物公用的時候,我們忘記了外面的人的時候,
[00:21:18.000 --> 00:21:28.000]  這個就不是教會,這個就不是耶穌基督讓香港有流淌的原因。
[00:21:28.000 --> 00:21:34.000]  我們就浪費了上帝給我們這麼美好的群體的生活。
[00:21:34.000 --> 00:21:40.000]  今天的講題叫做Mission is doxology。
[00:21:40.000 --> 00:21:44.000]  Doxology的意思就是重站。
[00:21:44.000 --> 00:21:51.000]  所謂Mission is doxology,我們的福音使命其實是一次又一次的重站,
[00:21:51.000 --> 00:21:55.000]  一場又一場收不完的重站。
[00:21:55.000 --> 00:22:02.000]  它流露在十字架上,再在你的生命裏開始燃起,
[00:22:02.000 --> 00:22:06.000]  將我們整個敬拜群體當中去發生。
[00:22:06.000 --> 00:22:13.000]  它在我們這個群體裏面流露出來的一個生活方式,
[00:22:13.000 --> 00:22:20.000]  它是單純的,它是快樂的,它是直接的,震撼的。
[00:22:20.000 --> 00:22:28.000]  我講一點我自己的心底話,近幾年我都沒有在網上寫東西。
[00:22:28.000 --> 00:22:34.000]  對於2027年那場大型福音報道聚會,
[00:22:34.000 --> 00:22:42.000]  很多人都很嫌棄,覺得現在根本就不需要這樣的聚會。
[00:22:42.000 --> 00:22:47.000]  我想問題不一定是報道會問題,更加不是福音問題,
[00:22:47.000 --> 00:22:52.000]  也不一定是大型的問題,問題可能是動機。
[00:22:52.000 --> 00:22:58.000]  不要誤會,我不是懷疑搞手勢的動機是不單純,不是真心或靈魂,
[00:22:58.000 --> 00:23:02.000]  但問題不是一個個人的真不真誠問題,
[00:23:02.000 --> 00:23:07.000]  問題是整個大型報道方聚會作為一個建制的行動,
[00:23:07.000 --> 00:23:11.000]  它的底層首要動機是什麼呢?
[00:23:11.000 --> 00:23:15.000]  十幾年來傳福音成為了一個很複雜的事情,
[00:23:15.000 --> 00:23:19.000]  傳福音成為了一個教會增長的手段,
[00:23:19.000 --> 00:23:23.000]  傳福音成為了一個給面子派對,
[00:23:23.000 --> 00:23:26.000]  傳福音甚至成為了一個政治。
[00:23:26.000 --> 00:23:31.000]  所以這次大型報道會的底層動機,
[00:23:31.000 --> 00:23:37.000]  就是一種焦慮,不是對失喪靈魂的焦慮,
[00:23:37.000 --> 00:23:41.000]  而是對教會自身存在的焦慮。
[00:23:41.000 --> 00:23:45.000]  教會不斷萎縮,風險減少,
[00:23:45.000 --> 00:23:49.000]  教會在社會中的影響力下降,社會形象崩壞。
[00:23:49.000 --> 00:23:57.000]  在這種恐懼之下,教會就覺得需要有一場可以量化的成果去證明自己。
[00:23:57.000 --> 00:24:02.000]  出席人數,缺席人數,報道,傳媒,
[00:24:02.000 --> 00:24:08.000]  我們仍然有用,我們仍然很重要,我們仍然存在。
[00:24:08.000 --> 00:24:14.000]  但我想告訴你,我們傳福音的唯一動機其實是眾贊。
[00:24:14.000 --> 00:24:20.000]  我們傳揚我們這個群體所經歷的那個上帝,
[00:24:20.000 --> 00:24:24.000]  我們傳揚我們群體裡發生的信仰生活方式,
[00:24:24.000 --> 00:24:28.000]  我們傳揚我們群體裡唯一獨有的見證,
[00:24:28.000 --> 00:24:34.000]  我們只能夠去傳一些我們裡面已經有的東西。
[00:24:34.000 --> 00:24:41.000]  金和銀我都沒有,我將我所有的都給你。
[00:24:41.000 --> 00:24:45.000]  各位弟兄姊妹,各位留堂的弟兄姊妹,
[00:24:45.000 --> 00:24:51.000]  我們只能夠將我們一直擁有的,平日經歷的,一直去持守的,
[00:24:51.000 --> 00:24:58.000]  去邀請其他人一起去擁有,一起去經歷,一起去相信。
[00:24:58.000 --> 00:25:03.000]  所以很多人都問我類似的問題,
[00:25:03.000 --> 00:25:07.000]  他們問,John,我不是不想傳福音,
[00:25:07.000 --> 00:25:11.000]  我是不知怎樣可以不勉強地傳福音,是不是?
[00:25:11.000 --> 00:25:16.000]  可能大家都這樣問,我很想傳,但我不想很勉強地傳。
[00:25:16.000 --> 00:25:22.000]  對於這個問題,我的回答是,整件事裡面最勉強的就是這個想法。
[00:25:22.000 --> 00:25:27.000]  最勉強就是這個問題,最勉強就是你覺得傳福音不是一件很勉強的事情。
[00:25:27.000 --> 00:25:33.000]  你什麼時候見過Bad Plain Lisa跳舞好像很勉強,
[00:25:33.000 --> 00:25:37.000]  什麼時候見過她走Catwalk好像很勉強?
[00:25:37.000 --> 00:25:40.000]  問題不是她們因為跳得好才覺得不勉強,
[00:25:40.000 --> 00:25:44.000]  而是她們本身覺得跳舞不勉強才繼續跳下去,是不是?
[00:25:44.000 --> 00:25:50.000]  那些很勉強的可能會令人很尷尬,會覺得跳得不好,會更加勉強。
[00:25:50.000 --> 00:25:53.000]  所以更何況什麼呢?
[00:25:53.000 --> 00:25:59.000]  所謂傳福音其實是邀請人去到你的生活裡面,去到你的信仰裡面,
[00:25:59.000 --> 00:26:08.000]  除非你相信生活是很勉強,除非你相信主題曲是很勉強,除非你覺得你的教會是很勉強。
[00:26:08.000 --> 00:26:14.000]  否則最勉強的正正就是覺得傳福音是很勉強的這個想法。
[00:26:14.000 --> 00:26:22.000]  當然,如果你要你故意扮一個不是你自己的傳那些五花方位,那都是很勉強的。
[00:26:22.000 --> 00:26:28.000]  但是,mission is doxology,傳福音不是一件很快樂的事情,
[00:26:28.000 --> 00:26:35.000]  因為是將你自己裡面真正經歷的東西去share出去,就是這麼簡單。
[00:26:35.000 --> 00:26:42.000]  上年有一個在其他教會講報道會的經歷,
[00:26:42.000 --> 00:26:47.000]  雖然我都不是經常講報道會,一年我都會講兩次報道會,
[00:26:47.000 --> 00:26:51.000]  我都正常地預備那間教會的報道會講到。
[00:26:51.000 --> 00:27:00.000]  講到前一個禮拜,我收到一個教會的email,發現原來他在一年前發這個email的時候,
[00:27:00.000 --> 00:27:04.000]  已經幫我定了一個報道會講題,我原來是不知道的。
[00:27:04.000 --> 00:27:07.000]  他連poster都出賣了。
[00:27:07.000 --> 00:27:12.000]  是我自己不好,我沒有去看他的email,以為都是general報道會,原來是有講題的。
[00:27:12.000 --> 00:27:23.000]  講題叫AI神功智能,不是人字,是神字。
[00:27:23.000 --> 00:27:34.000]  我真的不懂得講,先講AI,再講福音,耶穌,那些我不懂得講。
[00:27:34.000 --> 00:27:42.000]  陳牧師炫富上時設福音的短片,轉交陳牧師你。
[00:27:42.000 --> 00:27:48.000]  整套片的重點是希望從兩個角度去鋪陳,讓陳牧師帶出神功智能的主題。
[00:27:48.000 --> 00:27:53.000]  第一點,AI很強大,已經對人類產生正負面影響,
[00:27:53.000 --> 00:27:56.000]  甚至會越來越強大,最終可能會邊緣化人類。
[00:27:56.000 --> 00:28:06.000]  中觀以上兩個角度,希望陳牧師能夠引用神功智能,上帝創造的美好,帶出神功智能比人工智能更值得我們讚嘆的訊息。
[00:28:06.000 --> 00:28:26.000]  他監視我怎樣講,定下了講題,定下了套路,要我講神功智能。
[00:28:26.000 --> 00:28:36.000]  很不像,很假的短片。
[00:28:36.000 --> 00:28:42.000]  不過這個報道會,我帶了四個人順著,不關那個結果的事,
[00:28:42.000 --> 00:28:48.000]  我想講我整個預備心態的轉變。
[00:28:48.000 --> 00:29:00.000]  起初我覺得這個真的很強大,神功智能,我真的不懂得怎麼說,要講神創造的美好,又要逼我講這些,我覺得很辛苦。
[00:29:00.000 --> 00:29:04.000]  接著我就想,不可以這樣想的,不可以覺得這麼強大。
[00:29:04.000 --> 00:29:09.000]  我邊催眠自己,邊鼓勵自己,不要覺得這件事很強大。
[00:29:09.000 --> 00:29:23.000]  我已經是真心地相信,以及認真地去講我所講的每一句話,都是真實的,是我自己內心,從心而發的。
[00:29:23.000 --> 00:29:39.000]  結果我報道會裡面,我先講AI,直接就轉去福音,沒有任何的轉折,沒有任何的原因理由,沒有任何的東西硬踢下去,沒有任何感受。
[00:29:39.000 --> 00:29:49.000]  講完就馬上講福音,完,順著這四個人。
[00:29:49.000 --> 00:30:04.000]  你真心地相信,真心地在你的生命裡面將那些東西講出來,這件事就可以了。
[00:30:04.000 --> 00:30:08.000]  你不需要很介意這件事,別人看到有多強大。
[00:30:08.000 --> 00:30:16.000]  我經常說,不要將NO放在你裡面,你將NO放在別人那裡。
[00:30:16.000 --> 00:30:21.000]  如果那個NO已經在你那裡停了,那是你的問題。
[00:30:21.000 --> 00:30:30.000]  如果你叫別人去回來,那個NO在別人那裡,這個就不是你的責任,是上帝自己的安排。
[00:30:30.000 --> 00:30:40.000]  我們要做的就是將那個NO放在他們的口裡,讓他拒絕你,不要你先拒絕你自己。
