
[00:00:00.000 --> 00:00:08.000]  頂指每晚安,歡迎大家來到神學百貨第三季的最後一講
[00:17:54.000 --> 00:17:57.000]  大家就是這樣去做
[00:17:57.000 --> 00:18:09.000]  所以這個緣故就是illegitimate,不適當去impose some of the value on the person
[00:18:09.000 --> 00:18:15.000]  不能隨便在conflict裏面去強行把一些value去impose在人身上
[00:18:15.000 --> 00:18:17.000]  這就是第二點
[00:18:17.000 --> 00:18:20.000]  最後,我們就說,這個緣故你只能怎樣做?
[00:18:20.000 --> 00:18:25.000]  對於不同的價值觀,你只能去容忍,toleration
[00:18:25.000 --> 00:18:33.000]  只能夠在當中,不能完全滿足你自己的需要
[00:18:33.000 --> 00:18:35.000]  去容忍,要妥協
[00:18:35.000 --> 00:18:37.000]  說出來其實大家都知道的
[00:18:37.000 --> 00:18:43.000]  所以這就是政治上,大家知道人與人之間的問題
[00:18:43.000 --> 00:18:53.000]  那麼基於這種多元的價值和隨之下的toleration的時候
[00:18:53.000 --> 00:18:55.000]  有什麼觀念呢?
[00:18:55.000 --> 00:19:03.000]  其中一個哲學家叫Isai Berlin,他有一個很出名的講座叫Two Concepts of Liberty
[00:19:03.000 --> 00:19:05.000]  叫兩種的自由
[00:19:05.000 --> 00:19:09.000]  他說其實自由是有兩種不同的概念
[00:19:09.000 --> 00:19:15.000]  因為大家有這種不同的value和conflict的時候
[00:19:15.000 --> 00:19:19.000]  我們需要去有一個寬容的時候
[00:19:19.000 --> 00:19:21.000]  自由是什麼東西?
[00:19:21.000 --> 00:19:28.000]  他就說其實有兩種不同的傾向和理解
[00:19:28.000 --> 00:19:33.000]  一個叫negative liberty,一個叫消極的自由,一個叫積極的自由
[00:19:33.000 --> 00:19:36.000]  誰是Berlin所贊同的?
[00:19:36.000 --> 00:19:39.000]  其實正正就是negative liberty
[00:19:39.000 --> 00:19:44.000]  所謂的自由不是你單單想做什麼就做什麼
[00:19:44.000 --> 00:19:49.000]  不是在社會裡面你能夠追求實踐自己這麼簡單
[00:19:49.000 --> 00:19:51.000]  這個也是這樣東西
[00:19:51.000 --> 00:19:55.000]  但是我們嘗試用同一個方法去理解它
[00:19:55.000 --> 00:19:59.000]  這份自由其實可以叫做免於自由
[00:19:59.000 --> 00:20:06.000]  就是不會受到其他東西的限制和阻礙和禁止的自由
[00:20:06.000 --> 00:20:09.000]  其實可以是一樣東西,都是這樣的做事
[00:20:09.000 --> 00:20:15.000]  但是其實同一個自由的兩個不同的理解就是說
[00:20:15.000 --> 00:20:20.000]  在這樣的社會裡面,所謂自由你反而要去維護著的
[00:20:20.000 --> 00:20:22.000]  不是做什麼就做什麼
[00:20:22.000 --> 00:20:29.000]  而是你做的事情不會受到其他的他者
[00:20:29.000 --> 00:20:33.000]  無論是政府還是他人來禁止或阻礙他
[00:20:33.000 --> 00:20:35.000]  所以這個就是社會政治裡面
[00:20:35.000 --> 00:20:38.000]  起碼以莎白蒂琳所提出來的概念
[00:20:38.000 --> 00:20:41.000]  我們的自由更加要追求的就是這樣
[00:20:41.000 --> 00:20:46.000]  就是盡量不會有人去禁止你做你想做的事情
[00:20:46.000 --> 00:20:49.000]  這個就是可以說是一樣的
[00:20:49.000 --> 00:20:51.000]  我想做什麼就做什麼
[00:20:51.000 --> 00:20:54.000]  基於不同的人的概念的時候
[00:20:54.000 --> 00:20:58.000]  其實這個正正就是兩個不同的看法
[00:20:58.000 --> 00:21:05.000]  而比丁認為其實很多時候極權政府會更加偏向正面自由
[00:21:05.000 --> 00:21:08.000]  因為那個政權的自由
[00:21:08.000 --> 00:21:11.000]  希望能夠做到他做的事情
[00:21:11.000 --> 00:21:15.000]  但是如果我們要守護著一個人的時候
[00:21:15.000 --> 00:21:18.000]  更加應該是用負面自由去理解
[00:21:18.000 --> 00:21:24.000]  容讓別人不會被其他人去約束自己
[00:21:24.000 --> 00:21:26.000]  就是言論自由或任何自由都是一樣的
[00:21:26.000 --> 00:21:28.000]  我們做的事情不會有任何的障礙
[00:21:28.000 --> 00:21:30.000]  這樣去維護自由
[00:21:30.000 --> 00:21:32.000]  我想說什麼呢
[00:21:32.000 --> 00:21:36.000]  說了這麼多這些社會政治的事情的時候
[00:21:36.000 --> 00:21:39.000]  我們所說的寬容
[00:21:39.000 --> 00:21:45.000]  當然我們用這個寬容來理解我們的生活
[00:21:45.000 --> 00:21:48.000]  我們當然可以用這套東西來理解
[00:21:48.000 --> 00:21:51.000]  人與人之間或社會裡面
[00:21:51.000 --> 00:21:54.000]  我經常都說一個救病於香港
[00:21:54.000 --> 00:21:56.000]  我不是投訴
[00:21:56.000 --> 00:22:01.000]  香港是少數人仍然不能開電動單車的地方
[00:22:01.000 --> 00:22:07.000]  你看到日本、深圳、荷蘭、歐洲、美國
[00:22:07.000 --> 00:22:11.000]  全世界只有香港還不能開
[00:22:11.000 --> 00:22:14.000]  這個正正就是這樣的理解
[00:22:14.000 --> 00:22:23.000]  我們嘗試去讓人的自由不會受到任何東西的約束
[00:22:23.000 --> 00:22:25.000]  當然你會考慮很多東西
[00:22:25.000 --> 00:22:27.000]  安全、其他人的事情
[00:22:27.000 --> 00:22:31.000]  但是我們仍然在這樣的情況下
[00:22:31.000 --> 00:22:33.000]  有不同的價值觀下
[00:22:33.000 --> 00:22:35.000]  我們怎樣去寬容
[00:22:35.000 --> 00:22:37.000]  怎樣去讓人做到他想做的事情
[00:22:37.000 --> 00:22:39.000]  這才是我們的話題
[00:22:39.000 --> 00:22:41.000]  所以輕輕讓大家想一想
[00:22:41.000 --> 00:22:43.000]  這個不是說一些政治社會的事情
[00:22:43.000 --> 00:22:46.000]  但起碼這是我們在社會裡面面對的
[00:22:46.000 --> 00:22:48.000]  其實寬容是必須的
[00:22:48.000 --> 00:22:51.000]  你有些承諾
[00:22:51.000 --> 00:22:53.000]  你不喜歡這樣的
[00:22:53.000 --> 00:22:57.000]  但你也讓人可以這樣去參與
[00:22:57.000 --> 00:23:01.000]  你密抱求迷、萬亂求迷都是一樣
[00:23:01.000 --> 00:23:03.000]  大家不同的價值大定見
[00:23:03.000 --> 00:23:04.000]  可以有承諾
[00:23:04.000 --> 00:23:06.000]  一切都是這樣的話題
[00:23:06.000 --> 00:23:10.000]  兩夫妻情侶之間都是這樣的生活方式
[00:23:10.000 --> 00:23:13.000]  這個就不用多說了
[00:23:13.000 --> 00:23:16.000]  但是今天想說的是
[00:23:16.000 --> 00:23:20.000]  這種寬容在我們的信仰裡面是一件什麼事情呢
[00:23:20.000 --> 00:23:24.000]  當然我們起碼不認同他第一個說話
[00:23:24.000 --> 00:23:27.000]  我們不是沒有一個底層價值
[00:23:27.000 --> 00:23:29.000]  我們知道有真理這回事
[00:23:29.000 --> 00:23:36.000]  對於我們認為有一個客觀真理的信仰
[00:23:36.000 --> 00:23:39.000]  我們怎樣去理解寬容呢
[00:23:39.000 --> 00:23:45.000]  特別是想留堂的弟子妹上堂
[00:23:45.000 --> 00:23:52.000]  因為我們留堂就不想成為某些理解的教會
[00:23:52.000 --> 00:23:57.000]  寬容作為一個真理的回應
[00:23:57.000 --> 00:24:00.000]  我們基督徒是相信有真理
[00:24:00.000 --> 00:24:04.000]  相信有一個不是相對主義
[00:24:04.000 --> 00:24:06.000]  我們不相信一個虛無主義
[00:24:06.000 --> 00:24:08.000]  我們相信有真理存在
[00:24:08.000 --> 00:24:10.000]  既然有真理存在
[00:24:10.000 --> 00:24:14.000]  我們怎樣可以來談論寬容呢
[00:24:14.000 --> 00:24:19.000]  這幾個星期我想這個目者跟你說耶穌的時候
[00:24:19.000 --> 00:24:22.000]  正正有很多初信者問這個問題
[00:24:22.000 --> 00:24:25.000]  基督教是最不寬容的信仰
[00:24:25.000 --> 00:24:26.000]  最排他
[00:24:26.000 --> 00:24:30.000]  基本上你只能夠相信這個神
[00:24:30.000 --> 00:24:33.000]  很多事情你是要做的
[00:24:33.000 --> 00:24:35.000]  其他都是錯的
[00:24:35.000 --> 00:24:39.000]  今天我們想跟大家一起去理解
[00:24:39.000 --> 00:24:44.000]  我們在一個真理之下怎樣談及寬容呢
[00:24:44.000 --> 00:24:50.000]  事實上我們有很多的人
[00:24:50.000 --> 00:24:52.000]  特別是所謂的基要派
[00:24:52.000 --> 00:24:54.000]  今天特意拿出來
[00:24:54.000 --> 00:24:56.000]  因為現在沒有什麼基要派才拿出來
[00:24:56.000 --> 00:25:01.000]  基要派就是比較寬容
[00:25:01.000 --> 00:25:08.000]  以前的信仰比較絕對
[00:25:08.000 --> 00:25:10.000]  比較狹窄
[00:25:10.000 --> 00:25:12.000]  其實是好事
[00:25:12.000 --> 00:25:15.000]  因為我們願意追求真理
[00:25:15.000 --> 00:25:18.000]  但我們怎樣理解這件事就是這個問題
[00:25:18.000 --> 00:25:21.000]  先分享一句說話
[00:25:21.000 --> 00:25:23.000]  這句又不是基督徒的說話
[00:25:23.000 --> 00:25:25.000]  但我覺得挺值得我們基督徒來思考的
[00:25:25.000 --> 00:25:35.000]  一個量子物理的科學家的一句說話
[00:25:35.000 --> 00:25:39.000]  The opposite of the true statement is a false statement
[00:25:39.000 --> 00:25:44.000]  正確命題的相反是一個錯誤的命題
[00:25:44.000 --> 00:25:54.000]  一個有深層次的真理往往的相反
[00:25:54.000 --> 00:25:57.000]  是另一個profound truth
[00:25:57.000 --> 00:26:01.000]  不知道大家怎樣理解這句說話
[00:26:01.000 --> 00:26:05.000]  一句很簡單的真假命題
[00:26:05.000 --> 00:26:08.000]  True相反就是False
[00:26:08.000 --> 00:26:12.000]  但他說一個極度profound truth
[00:26:12.000 --> 00:26:14.000]  一個真理的相反
[00:26:14.000 --> 00:26:16.000]  往往是另一個真理
[00:26:16.000 --> 00:26:19.000]  當然這不是基督教神學的說話
[00:26:19.000 --> 00:26:22.000]  這是一個量子科學家的說話
[00:26:22.000 --> 00:26:25.000]  如果你有看Oppenheimer的話
[00:26:25.000 --> 00:26:27.000]  就是那個年代人
[00:26:27.000 --> 00:26:30.000]  參加Manhattan Project的科學家
[00:26:30.000 --> 00:26:35.000]  所以就是二戰之後的量子科學家
[00:26:35.000 --> 00:26:37.000]  開始研究量子科學的人
