
[00:00:00.000 --> 00:00:04.000]  弟兄姊妹平安,祈老邪和大家拜個年
[00:04:04.000 --> 00:04:06.000]  基本上是兩段聖經
[00:04:06.000 --> 00:04:07.000]  第一段是第四章
[00:04:07.000 --> 00:04:09.000]  第二段是第七章
[00:04:09.000 --> 00:04:11.000]  手杖變蛇的故事
[00:04:11.000 --> 00:04:13.000]  出現在這兩段聖經裡
[00:04:13.000 --> 00:04:15.000]  分別是第四章和第七章
[00:04:15.000 --> 00:04:20.000]  第四章是摩西在西乃山被呼召的講王
[00:04:20.000 --> 00:04:24.000]  第七章是摩西和亞倫去見法老的講王
[00:04:24.000 --> 00:04:26.000]  兩章是不同的情景
[00:04:26.000 --> 00:04:31.000]  第四章可以說是手杖變蛇的練習
[00:04:31.000 --> 00:04:35.000]  第一章是手杖變蛇的真實操作
[00:04:35.000 --> 00:04:37.000]  第四章是一個預演
[00:04:37.000 --> 00:04:41.000]  第七章是一個真正變蛇的表演
[00:04:41.000 --> 00:04:42.000]  不過特別的是
[00:04:42.000 --> 00:04:47.000]  你會發現摩西手杖變蛇的時候是多少歲
[00:04:47.000 --> 00:04:49.000]  是八十歲
[00:04:49.000 --> 00:04:50.000]  為什麼這麼說
[00:04:50.000 --> 00:04:51.000]  因為聖經是這麼寫的
[00:04:51.000 --> 00:04:54.000]  聖經中所表明摩西的年紀
[00:04:54.000 --> 00:04:56.000]  在初學記第七章第七節裡
[00:04:56.000 --> 00:04:59.000]  正是這個故事的一開始那一段
[00:04:59.000 --> 00:05:00.000]  就是之前那一句
[00:05:00.000 --> 00:05:03.000]  摩西亞倫與法老說話的時候
[00:05:03.000 --> 00:05:05.000]  摩西八十歲
[00:05:05.000 --> 00:05:07.000]  法老八十三歲
[00:05:07.000 --> 00:05:08.000]  很有趣吧
[00:05:08.000 --> 00:05:10.000]  摩西手杖變蛇的故事
[00:05:10.000 --> 00:05:13.000]  聖經在這裡清楚地寫明
[00:05:13.000 --> 00:05:18.000]  摩西亞倫與法老的時候是八十歲和八十三歲
[00:05:18.000 --> 00:05:23.000]  其實很少聖經裡面特別提到一個人的年紀
[00:05:23.000 --> 00:05:25.000]  當然聖經會說年紀
[00:05:25.000 --> 00:05:27.000]  但當人死的時候才會說
[00:05:27.000 --> 00:05:30.000]  聖經的時候會特別去寫一個人的年紀
[00:05:30.000 --> 00:05:32.000]  當一個人做一件事的時候
[00:05:32.000 --> 00:05:34.000]  聖經同時去記載
[00:05:34.000 --> 00:05:36.000]  因為他做那件事的時候
[00:05:36.000 --> 00:05:38.000]  是特別要留意他的年紀
[00:05:38.000 --> 00:05:41.000]  譬如耶穌
[00:05:41.000 --> 00:05:42.000]  耶穌在聖經的時候是多少歲
[00:05:42.000 --> 00:05:43.000]  十二歲
[00:05:43.000 --> 00:05:46.000]  因為那時候他年紀很小
[00:05:46.000 --> 00:05:47.000]  他教導人
[00:05:47.000 --> 00:05:50.000]  所以特別記載耶穌是十二歲
[00:05:50.000 --> 00:05:51.000]  同樣道理
[00:05:51.000 --> 00:05:53.000]  創世紀第21章
[00:05:53.000 --> 00:05:55.000]  阿伯拉罕生二撒的時候是多少歲
[00:05:55.000 --> 00:05:56.000]  一百歲
[00:05:56.000 --> 00:05:59.000]  所以特別寫明那時候是一百歲
[00:05:59.000 --> 00:06:02.000]  阿伯拉罕生小朋友
[00:06:02.000 --> 00:06:08.000]  所以就明白為什麼聖經特別記載這個手杖變蛇的故事
[00:06:08.000 --> 00:06:14.000]  聖經煞有介事地去記載摩西和亞倫的年紀
[00:06:14.000 --> 00:06:17.000]  摩西亞倫與法老說話的時候
[00:06:17.000 --> 00:06:19.000]  摩西是八十歲
[00:06:19.000 --> 00:06:21.000]  亞倫是八十三歲
[00:06:21.000 --> 00:06:25.000]  他們將要面對這個法老
[00:06:25.000 --> 00:06:29.000]  即是表演這個手杖變蛇這個戲法的人
[00:06:29.000 --> 00:06:33.000]  正正就是兩位年過八十的老人家
[00:06:33.000 --> 00:06:38.000]  想想兩個八十多歲的老人家
[00:06:38.000 --> 00:06:40.000]  要變蛇
[00:06:40.000 --> 00:06:43.000]  大家有沒有看過那套幾年前的港產片
[00:06:43.000 --> 00:06:45.000]  叫做《殺出個黃昏》
[00:06:45.000 --> 00:06:52.000]  謝賢86歲拍攝封帝的電影
[00:06:52.000 --> 00:06:56.000]  當時還有68歲馮寶寶
[00:06:56.000 --> 00:06:58.000]  和57歲林雪
[00:06:58.000 --> 00:07:00.000]  三個一起去演
[00:07:00.000 --> 00:07:03.000]  大概就是一個昔日
[00:07:03.000 --> 00:07:06.000]  叱吒風雲的殺手的組合
[00:07:06.000 --> 00:07:08.000]  但連涉而過
[00:07:08.000 --> 00:07:10.000]  謝賢就八十多歲
[00:07:10.000 --> 00:07:11.000]  過氣了
[00:07:11.000 --> 00:07:13.000]  拿著一把刀就不是殺人
[00:07:13.000 --> 00:07:15.000]  只是切到上面
[00:07:15.000 --> 00:07:16.000]  但都被人家開除了
[00:07:16.000 --> 00:07:18.000]  因為都老了
[00:07:18.000 --> 00:07:21.000]  馮寶寶都做了一對奶奶
[00:07:21.000 --> 00:07:23.000]  所以法國經常去好看的
[00:07:23.000 --> 00:07:29.000]  很多過氣、年紀大、唏噓
[00:07:29.000 --> 00:07:33.000]  所以兩個年紀到八十的老人家
[00:07:33.000 --> 00:07:35.000]  千里迢迢,幾百公里
[00:07:35.000 --> 00:07:41.000]  從礦業裡面走到埃及的政府總部
[00:07:41.000 --> 00:07:44.000]  風濕就不說了
[00:07:44.000 --> 00:07:47.000]  當時沒有兩元的優惠
[00:07:47.000 --> 00:07:53.000]  所以他們從礦業走到政府總部
[00:07:53.000 --> 00:07:59.000]  他們要在法老王面前表演一個戲法
[00:07:59.000 --> 00:08:02.000]  拿著一支手杖
[00:08:02.000 --> 00:08:04.000]  他們要怎麼做
[00:08:04.000 --> 00:08:06.000]  他們要不害羞
[00:08:06.000 --> 00:08:10.000]  怨夜和華,賜我力量
[00:08:10.000 --> 00:08:12.000]  蛇
[00:08:12.000 --> 00:08:15.000]  他們要這樣做出來
[00:08:16.000 --> 00:08:18.000]  其實是很尷尬的
[00:08:18.000 --> 00:08:20.000]  其實很尷尬的
[00:08:20.000 --> 00:08:23.000]  百多歲的人還要玩蛇
[00:08:23.000 --> 00:08:25.000]  給我,謝謝
[00:08:25.000 --> 00:08:29.000]  百多歲的人
[00:08:29.000 --> 00:08:32.000]  上帝要他們在別人面前玩蛇
[00:08:32.000 --> 00:08:34.000]  其實是強人所難
[00:08:34.000 --> 00:08:36.000]  我們留意一下細節
[00:08:36.000 --> 00:08:39.000]  然後說你手裡是什麼
[00:08:39.000 --> 00:08:40.000]  他說是杖
[00:08:40.000 --> 00:08:42.000]  又說雕在地上
[00:08:42.000 --> 00:08:44.000]  他雕下來就變成蛇
[00:08:44.000 --> 00:08:46.000]  摩西變逃跑
[00:08:46.000 --> 00:08:48.000]  怕怕嚇嚇
[00:08:48.000 --> 00:08:54.000]  這是整個作品裡
[00:08:54.000 --> 00:08:57.000]  第一次出現手杖的字
[00:08:57.000 --> 00:09:02.000]  為什麼摩西手上有一支拐杖
[00:09:02.000 --> 00:09:05.000]  當然摩西是牧羊人
[00:09:05.000 --> 00:09:10.000]  手上有一支手杖是最自然不過合情合理的事情
[00:09:10.000 --> 00:09:14.000]  第三章開始
[00:09:14.000 --> 00:09:16.000]  摩西正是牧羊的時候
[00:09:16.000 --> 00:09:20.000]  途中在西冷山遇見上帝
[00:09:20.000 --> 00:09:22.000]  不過很真實的
[00:09:22.000 --> 00:09:25.000]  手杖對於八十歲老人家來說
[00:09:25.000 --> 00:09:27.000]  除了牧羊之外做什麼
[00:09:27.000 --> 00:09:29.000]  很明顯就是幫助自己
[00:09:29.000 --> 00:09:32.000]  幫他可以行路用
[00:09:32.000 --> 00:09:36.000]  不過八十幾歲老人家在曠野的山路上走
[00:09:36.000 --> 00:09:38.000]  需要一支拐杖
[00:09:38.000 --> 00:09:40.000]  非常合情合理的事情
[00:09:40.000 --> 00:09:46.000]  兩位八十幾歲的老人家在人家面前玩蛇
[00:09:46.000 --> 00:09:48.000]  是一件什麼事情
[00:09:48.000 --> 00:09:50.000]  八十歲
[00:09:50.000 --> 00:09:52.000]  有沒有八十歲的在這裡
[00:09:52.000 --> 00:09:53.000]  沒有吧
[00:09:53.000 --> 00:09:55.000]  六十歲都沒有吧
[00:09:55.000 --> 00:09:59.000]  有什麼期待呢
[00:09:59.000 --> 00:10:01.000]  八十幾歲都還沒退休
[00:10:01.000 --> 00:10:03.000]  還要在這裡牧羊
[00:10:03.000 --> 00:10:07.000]  還有什麼可以變呢
[00:10:07.000 --> 00:10:11.000]  還有什麼可以變得出什麼花樣呢
[00:10:11.000 --> 00:10:16.000]  所以於是上帝就吩咐摩西去見法老
[00:10:16.000 --> 00:10:19.000]  我不知道他回家的時候
[00:10:19.000 --> 00:10:22.000]  起碼當他去西冷山下山回家
[00:10:22.000 --> 00:10:24.000]  等他見法老之前
[00:10:24.000 --> 00:10:26.000]  回到家就要見第三
[00:10:26.000 --> 00:10:27.000]  對著這支杖
[00:10:27.000 --> 00:10:29.000]  他有什麼感受呢
[00:10:29.000 --> 00:10:32.000]  其實這個是不是一個超級能力
[00:10:32.000 --> 00:10:33.000]  應該是吧
[00:10:33.000 --> 00:10:36.000]  應該是一些漫威片裡的超級能力
[00:10:36.000 --> 00:10:38.000]  可以手進變蛇的
[00:10:38.000 --> 00:10:40.000]  Snake Man那些
[00:10:40.000 --> 00:10:44.000]  在家裡會不會練習呢
[00:10:44.000 --> 00:10:48.000]  在第三夜晚會不會練習
[00:10:48.000 --> 00:10:50.000]  願耶和華千惡力量蛇
[00:10:50.000 --> 00:10:52.000]  不是 蛇
[00:10:52.000 --> 00:10:54.000]  這樣
[00:10:54.000 --> 00:10:55.000]  他會不會練呢
[00:10:55.000 --> 00:10:57.000]  不用了
[00:10:57.000 --> 00:10:58.000]  明白嗎
[00:10:58.000 --> 00:11:00.000]  整件事是一個什麼事情呢
[00:11:00.000 --> 00:11:03.000]  他會不會藏起來給孫子教呢
[00:11:03.000 --> 00:11:05.000]  會變蛇的
[00:11:05.000 --> 00:11:07.000]  如果你是摩西的話
[00:11:07.000 --> 00:11:10.000]  當你被上帝呼召做什麼
[00:11:10.000 --> 00:11:12.000]  就是做一次表演
[00:11:12.000 --> 00:11:14.000]  要將手杖變蛇
[00:11:14.000 --> 00:11:16.000]  是很尷尬的
[00:11:16.000 --> 00:11:18.000]  其實是什麼事情呢
[00:11:18.000 --> 00:11:19.000]  他會不會練呢
[00:11:19.000 --> 00:11:21.000]  會不會變不出呢
[00:11:21.000 --> 00:11:24.000]  會不會練一下呢
[00:11:24.000 --> 00:11:28.000]  不過最令人萬萬猜不到的是什麼呢
[00:11:28.000 --> 00:11:31.000]  這個手杖變蛇的戲法
[00:11:31.000 --> 00:11:34.000]  真正的變戲法
[00:11:34.000 --> 00:11:36.000]  原來不是手杖變蛇
[00:11:36.000 --> 00:11:39.000]  真正的變法
[00:11:39.000 --> 00:11:41.000]  是那個劇情
[00:11:41.000 --> 00:11:43.000]  比起變蛇
[00:11:43.000 --> 00:11:47.000]  整個故事的風回路轉
[00:11:47.000 --> 00:11:50.000]  是更加令我們覺得很震撼
[00:11:50.000 --> 00:11:51.000]  為什麼這麼說呢
[00:11:51.000 --> 00:11:54.000]  如果你留心去比較兩章經文的話
[00:11:54.000 --> 00:11:57.000]  你會發覺經文是有點不同的
[00:11:57.000 --> 00:11:58.000]  首先第一點
[00:11:58.000 --> 00:12:00.000]  去到第七章的時候
[00:12:00.000 --> 00:12:03.000]  當上帝再一次去曉喻摩西的時候
[00:12:03.000 --> 00:12:08.000]  這個手杖變蛇的對象就改變了
[00:12:08.000 --> 00:12:11.000]  我想問一下第四章是說什麼的
[00:12:11.000 --> 00:12:14.000]  上帝叫摩西做什麼
[00:12:14.000 --> 00:12:17.000]  將手杖變蛇給誰看呢
[00:12:17.000 --> 00:12:19.000]  是給以色列人看的
[00:12:19.000 --> 00:12:20.000]  是不是
[00:12:20.000 --> 00:12:21.000]  就是
[00:12:21.000 --> 00:12:22.000]  無端端的
[00:12:22.000 --> 00:12:23.000]  第四章說
[00:12:23.000 --> 00:12:32.000]  (字幕)
[00:12:32.000 --> 00:12:34.000]  但現在摩西是要怎樣
[00:12:34.000 --> 00:12:36.000]  是要對著法老去變
[00:12:36.000 --> 00:12:41.000]  突然間有一個表演在教會上要做
[00:12:41.000 --> 00:12:44.000]  現在給教會的小姐妹看
[00:12:44.000 --> 00:12:47.000]  突然間改變安排
[00:12:47.000 --> 00:12:49.000]  年初一巡遊
[00:12:49.000 --> 00:12:51.000]  花卓一巡遊的時候就要表演
[00:12:51.000 --> 00:12:53.000]  完全是不同檔次的東西
[00:12:53.000 --> 00:12:55.000]  所以這是第一個
[00:12:55.000 --> 00:13:00.000]  上帝是改變了變蛇的表演觀眾
[00:13:00.000 --> 00:13:03.000]  不是以色列民而是法老
[00:13:03.000 --> 00:13:04.000]  第二
[00:13:04.000 --> 00:13:08.000]  當亞倫和摩西遷移一點點去見法老的時候
[00:13:08.000 --> 00:13:15.000]  上帝突然間改變了表演人選的安排
[00:13:15.000 --> 00:13:19.000]  突然間這個手杖變蛇的人選不是摩西
[00:13:19.000 --> 00:13:20.000]  是誰
[00:13:20.000 --> 00:13:22.000]  是亞倫
[00:13:22.000 --> 00:13:24.000]  第八次這樣說
[00:13:24.000 --> 00:13:26.000]  又說曉喻摩西亞倫說
[00:13:26.000 --> 00:13:27.000]  法老有了這本書
[00:13:27.000 --> 00:13:28.000]  這本《行其事罷》
[00:13:28.000 --> 00:13:30.000]  你就吩咐亞倫說
[00:13:30.000 --> 00:13:34.000]  把象雕在法老面前使象變為蛇
[00:13:34.000 --> 00:13:37.000]  我想他們兩個老人家聽到上帝的囂張都會
[00:13:37.000 --> 00:13:38.000]  吓
[00:13:38.000 --> 00:13:40.000]  我沒有練過
[00:13:40.000 --> 00:13:44.000]  我練了十幾次都不讓我出
[00:13:44.000 --> 00:13:48.000]  上帝是完全改變了計劃
[00:13:48.000 --> 00:13:49.000]  第三
[00:13:49.000 --> 00:13:52.000]  當摩西和亞倫在法老面前的時候
[00:13:52.000 --> 00:13:57.000]  當他們成功完美地變成手杖變蛇之後
[00:13:57.000 --> 00:14:00.000]  最令人意想不到的是什麼
[00:14:00.000 --> 00:14:06.000]  原來法老幕後一群博士和術士都會做
[00:14:06.000 --> 00:14:08.000]  聖經說
[00:14:08.000 --> 00:14:10.000]  於是法老就召了博士和術士出來
[00:14:10.000 --> 00:14:12.000]  他們是一級行法術的
[00:14:12.000 --> 00:14:14.000]  有一種邪術召人行
[00:14:14.000 --> 00:14:16.000]  原來以前讀博士是讀這些東西
[00:14:16.000 --> 00:14:18.000]  讀變蛇那些東西
[00:14:18.000 --> 00:14:22.000]  我們不知道為什麼
[00:14:22.000 --> 00:14:25.000]  這群博士和術士能夠做出來
[00:14:25.000 --> 00:14:27.000]  後來變成了什麼
[00:14:27.000 --> 00:14:29.000]  像Pokemon那樣
[00:14:29.000 --> 00:14:30.000]  我變成你變成了
[00:14:30.000 --> 00:14:31.000]  在鬥牙那樣
[00:14:31.000 --> 00:14:32.000]  後來贏了
[00:14:32.000 --> 00:14:34.000]  他們贏了比賽
[00:14:34.000 --> 00:14:35.000]  Anyway
[00:14:35.000 --> 00:14:37.000]  第四點
[00:14:37.000 --> 00:14:39.000]  最令人百思不得其解的是
[00:14:39.000 --> 00:14:41.000]  其實搞了這麼久
[00:14:41.000 --> 00:14:44.000]  兩個老人家搞了一場大龍鳳之後
[00:14:44.000 --> 00:14:45.000]  到頭來
[00:14:45.000 --> 00:14:47.000]  一點用都沒有
[00:14:47.000 --> 00:14:50.000]  法老仍然心裡剛硬
[00:14:50.000 --> 00:14:53.000]  第十三節裡這樣說
[00:14:53.000 --> 00:14:55.000]  聖經擅有介示
[00:14:55.000 --> 00:14:57.000]  從第四章開始
[00:14:57.000 --> 00:14:59.000]  我們隆重其事地去介紹
[00:14:59.000 --> 00:15:01.000]  這個手杖變蛇的戲法
[00:15:01.000 --> 00:15:04.000]  摩西在家裡練習過七萬次
[00:15:04.000 --> 00:15:07.000]  最後那個是阿倫演出
[00:15:07.000 --> 00:15:09.000]  阿倫這條蛇咬死博士的蛇
[00:15:09.000 --> 00:15:10.000]  搞了一段時間
[00:15:10.000 --> 00:15:12.000]  最後是沒有用的
[00:15:12.000 --> 00:15:13.000]  有時候我想不明白
[00:15:13.000 --> 00:15:19.000]  究竟這個神蹟/魔法/表演/超能力
[00:15:19.000 --> 00:15:21.000]  有什麼用又做什麼呢
[00:15:21.000 --> 00:15:23.000]  剩下兩章經文
[00:15:23.000 --> 00:15:26.000]  又御習又呼嘲又搞這搞那
[00:15:26.000 --> 00:15:27.000]  說這麼多
[00:15:27.000 --> 00:15:30.000]  那個神蹟/魔法/表演/超能力是沒有用的
[00:15:30.000 --> 00:15:35.000]  為什麼上帝會無緣無故叫摩西搞這麼多東西
[00:15:35.000 --> 00:15:38.000]  最後是沒有用的呢
[00:15:38.000 --> 00:15:40.000]  第五點最後一點
[00:15:40.000 --> 00:15:45.000]  不過最最最令我們百思不得其解的是
[00:15:45.000 --> 00:15:47.000]  其實這些一切
[00:15:47.000 --> 00:15:49.000]  神都知道的
[00:15:49.000 --> 00:15:50.000]  神都知道
[00:15:50.000 --> 00:15:52.000]  就三節這樣說
[00:15:52.000 --> 00:16:00.000]  法老心裡剛硬不肯聽從摩西亞倫正如耶和華所說的取
[00:16:00.000 --> 00:16:06.000]  上帝知道一切一切都是正如神所說的
[00:16:06.000 --> 00:16:08.000]  呼召摩西的是上帝
[00:16:08.000 --> 00:16:11.000]  叫摩西手杖變蛇的是上帝
[00:16:11.000 --> 00:16:14.000]  最後搞完阿倫變蛇的都是上帝
[00:16:14.000 --> 00:16:22.000]  到頭來變來變去容許法老心裡剛硬的仍然不信的都是那位的上帝
[00:16:22.000 --> 00:16:27.000]  你知不知道原來這個手杖變蛇的故事告訴他
[00:16:27.000 --> 00:16:30.000]  不單單是法老心裡剛硬
[00:16:30.000 --> 00:16:36.000]  而是法老心裡剛硬正如耶和華所說的
[00:16:36.000 --> 00:16:43.000]  這個都是上帝自己所安排所知道所說的
[00:16:43.000 --> 00:16:46.000]  大概就是這樣
[00:16:46.000 --> 00:16:48.000]  這個手杖變蛇的得意之處
[00:16:48.000 --> 00:16:50.000]  我覺得這個神蹟很搞笑
[00:16:50.000 --> 00:16:53.000]  很多很多令我們新年就拜年就一直想
[00:16:53.000 --> 00:16:56.000]  講了就想這些東西
[00:16:56.000 --> 00:17:00.000]  這個手杖變蛇的故事對我們基督徒有什麼意義呢
[00:17:00.000 --> 00:17:03.000]  每年新年的時候我們都很喜歡拜年
[00:17:03.000 --> 00:17:06.000]  祝福對方身體健康萬事如意
[00:17:06.000 --> 00:17:09.000]  事事順利龍馬精神新年進步步步高升
[00:17:09.000 --> 00:17:14.000]  每年我們都彼此盼望新一年裡有新的開始
[00:17:14.000 --> 00:17:16.000]  好的轉變
[00:17:16.000 --> 00:17:20.000]  我們每年的傳統都樂意這樣去做
[00:17:20.000 --> 00:17:24.000]  不過我們每個人都從心裡都知道
[00:17:24.000 --> 00:17:27.000]  人生其實並不完全是這樣
[00:17:27.000 --> 00:17:30.000]  有時變好有時變壞
[00:17:30.000 --> 00:17:31.000]  正如歌詞
[00:17:31.000 --> 00:17:34.000]  知否世事常變變幻原是永恆
[00:17:34.000 --> 00:17:37.000]  世事無常人生多變
[00:17:37.000 --> 00:17:41.000]  基督徒的人生非基督徒人生都好
[00:17:41.000 --> 00:17:45.000]  我們大概都面對著一個這樣的人生節奏
[00:17:45.000 --> 00:17:47.000]  天氣好變壞
[00:17:47.000 --> 00:17:50.000]  股市跌變升樓價升變跌
[00:17:50.000 --> 00:17:53.000]  肚腩洗變大近視錢變深
[00:17:53.000 --> 00:17:56.000]  頭髮黑變白夢想遠變近
[00:17:56.000 --> 00:17:59.000]  笑容多變少感情好變淡
[00:17:59.000 --> 00:18:03.000]  關係差變好熱鬧的新年變冷清
[00:18:03.000 --> 00:18:05.000]  環境變得越來越差
[00:18:05.000 --> 00:18:07.000]  不過我們做了這麼多年人
[00:18:07.000 --> 00:18:10.000]  我們大概更加深體會的是
[00:18:10.000 --> 00:18:14.000]  變壞是比較容易的
[00:18:14.000 --> 00:18:18.000]  變好是需要一些努力和運氣
[00:18:18.000 --> 00:18:20.000]  所以我們更加珍惜
[00:18:20.000 --> 00:18:22.000]  更加珍惜變好的時候
[00:18:22.000 --> 00:18:25.000]  更加祝願其他人可以變好
[00:18:25.000 --> 00:18:30.000]  近幾個月我們聽很多弟兄姊妹
[00:18:30.000 --> 00:18:34.000]  我自己親人有癌症的消息
[00:18:34.000 --> 00:18:38.000]  很多一年有四五個知道的事情
[00:18:38.000 --> 00:18:41.000]  身體部的部份好好的普通痛
[00:18:41.000 --> 00:18:43.000]  無端端一個好的細胞
[00:18:43.000 --> 00:18:45.000]  無端端會變成一個癌細胞
[00:18:45.000 --> 00:18:49.000]  變出一個10cm的腫瘤出來
[00:18:49.000 --> 00:18:52.000]  大家都聽到很多這些突然間發生
[00:18:52.000 --> 00:18:54.000]  就是這樣變出來
[00:18:54.000 --> 00:18:57.000]  所以過年過節我們特別去憤外
[00:18:57.000 --> 00:18:59.000]  去祝願人身體健康
[00:18:59.000 --> 00:19:03.000]  這個是每個人的心願
[00:19:03.000 --> 00:19:05.000]  變變變的生命
[00:19:05.000 --> 00:19:08.000]  很多時候都會變出這樣的東西
[00:19:08.000 --> 00:19:12.000]  如果我們去看摩西的人生
[00:19:12.000 --> 00:19:16.000]  他從埃及王子變成一個曠地的牧羊人
