
[00:00:00.000 --> 00:00:02.000]  頂尖師妹晚安
[00:03:04.080 --> 00:03:08.080]  但是誰知道耶穌真的死了
[00:03:08.080 --> 00:03:12.080]  到底彼得怎樣去面對身邊的一群兄弟
[00:03:12.080 --> 00:03:16.080]  怎樣再去面對耶穌
[00:03:16.080 --> 00:03:19.080]  到底彼得這次說去打魚
[00:03:19.080 --> 00:03:23.080]  約了一群男人去深宵打魚
[00:03:23.080 --> 00:03:25.080]  是不是有些事情想說
[00:03:25.080 --> 00:03:27.080]  是不是就像一群叔叔
[00:03:27.080 --> 00:03:28.080]  今天不想回家
[00:03:28.080 --> 00:03:30.080]  找一些知己老友喝下啤酒
[00:03:30.080 --> 00:03:33.080]  在海濱釣下魚
[00:03:33.080 --> 00:03:34.080]  吐下苦水
[00:03:34.080 --> 00:03:37.080]  希望兄弟們能夠明白我的辛酸
[00:03:37.080 --> 00:03:40.080]  為我打打氣
[00:03:40.080 --> 00:03:44.080]  我想彼得作為一個很有經驗的漁夫
[00:03:44.080 --> 00:03:46.080]  他當然知道晚上出去
[00:03:46.080 --> 00:03:48.080]  黎明時分是最多魚
[00:03:48.080 --> 00:03:50.080]  打魚是最多收穫
[00:03:50.080 --> 00:03:52.080]  有魚不單自己可以吃
[00:03:52.080 --> 00:03:54.080]  多了可以賣出去
[00:03:54.080 --> 00:03:56.080]  不過如果你知道
[00:03:56.080 --> 00:03:57.080]  你很想熟悉
[00:03:57.080 --> 00:04:00.080]  那晚他們是一無所獲的
[00:04:00.080 --> 00:04:02.080]  在臨日出之時
[00:04:02.080 --> 00:04:05.080]  門徒都打算打卡收工
[00:04:05.080 --> 00:04:09.080]  岸上傳來一把不明來歷的聲音
[00:04:09.080 --> 00:04:13.080]  小朋友 有沒有斬獲
[00:04:13.080 --> 00:04:17.080]  不如試試把網殺在船的右邊
[00:04:17.080 --> 00:04:19.080]  你猜彼得聽到這番說話
[00:04:19.080 --> 00:04:21.080]  他有什麼反應呢
[00:04:21.080 --> 00:04:25.080]  師兄 不是這麼容易
[00:04:25.080 --> 00:04:27.080]  究竟是誰新鮮蘿蔔皮
[00:04:27.080 --> 00:04:29.080]  在這裡說三道四
[00:04:29.080 --> 00:04:31.080]  雖然在他們的文化裡
[00:04:31.080 --> 00:04:33.080]  把網殺在右邊
[00:04:33.080 --> 00:04:35.080]  是比較幸運的
[00:04:35.080 --> 00:04:37.080]  有機會比較多
[00:04:37.080 --> 00:04:40.080]  但彼得作為打魚界的前輩
[00:04:40.080 --> 00:04:43.080]  他知道隨便把網殺在海上
[00:04:43.080 --> 00:04:45.080]  根本就沒有收穫
[00:04:45.080 --> 00:04:47.080]  不過整晚都沒有魚
[00:04:47.080 --> 00:04:49.080]  或者那位師兄在岸上
[00:04:49.080 --> 00:04:51.080]  看到那裡一大堆魚
[00:04:51.080 --> 00:04:53.080]  隨便就去吧
[00:04:53.080 --> 00:04:55.080]  試試沒有壞
[00:04:55.080 --> 00:04:59.080]  誰知道一落網就有很多魚
[00:04:59.080 --> 00:05:03.080]  拉上來就有153條魚
[00:05:03.080 --> 00:05:06.080]  在這個時候有門徒就認得
[00:05:06.080 --> 00:05:09.080]  原來岸上的師兄就是耶穌
[00:05:09.080 --> 00:05:13.080]  彼得一聽到耶穌就馬上穿好衣服
[00:05:13.080 --> 00:05:15.080]  跳進水面上岸
[00:05:15.080 --> 00:05:18.080]  很衝動很快的去見耶穌
[00:05:18.080 --> 00:05:22.080]  去歡迎祂 祂終於回來了
[00:05:22.080 --> 00:05:26.080]  其餘的門徒就陸續把魚獲拉上岸
[00:05:26.080 --> 00:05:30.080]  耶穌就跟門徒說
[00:05:30.080 --> 00:05:35.080]  把剛才打的魚拿幾條來
[00:05:35.080 --> 00:05:37.080]  我起了個腦
[00:05:37.080 --> 00:05:40.080]  一起燒魚 弄個餅
[00:05:40.080 --> 00:05:42.080]  一起吃個早飯
[00:05:42.080 --> 00:05:47.080]  其實剛才說耶穌這次顯現已經是第三次
[00:05:47.080 --> 00:05:50.080]  應該門徒來說都不是很陌生
[00:05:50.080 --> 00:05:52.080]  耶穌已經復活了
[00:05:52.080 --> 00:05:55.080]  不過這一頓飯就很不自在
[00:05:55.080 --> 00:05:59.080]  因為這次耶穌帶給他們的驚喜實在太大了
[00:05:59.080 --> 00:06:02.080]  有這麼多的魚獲
[00:06:02.080 --> 00:06:06.080]  大家都知道耶穌是這麼厲害
[00:06:06.080 --> 00:06:09.080]  不過那頓飯就沒有再問他
[00:06:09.080 --> 00:06:12.080]  你這幾天去了哪裡
[00:06:12.080 --> 00:06:15.080]  不過這不是重點
[00:06:15.080 --> 00:06:21.080]  飯後鏡頭一轉就落在耶穌跟彼得的對話上
[00:06:21.080 --> 00:06:27.080]  耶穌一開始叫彼得做約翰的兒子西門
[00:06:27.080 --> 00:06:33.080]  我們知道聖經裡面這麼詳細描述那個人的名字
[00:06:33.080 --> 00:06:37.080]  在傳達上都知道有些很認真的事要跟他說
[00:06:37.080 --> 00:06:41.080]  然後在第15至17節
[00:06:41.080 --> 00:06:47.080]  就是我們很熟悉的聖經中的三次對答
[00:06:47.080 --> 00:06:52.080]  耶穌問彼得 你愛我比這些更深
[00:06:52.080 --> 00:06:56.080]  究竟耶穌為什麼會這樣問彼得呢
[00:06:56.080 --> 00:06:59.080]  彼得會不會覺得很有趣
[00:06:59.080 --> 00:07:01.080]  什麼這些
[00:07:01.080 --> 00:07:06.080]  你是不是問彼得愛耶穌比這些魚或船更深
[00:07:06.080 --> 00:07:14.080]  是不是問彼得愛耶穌比在場和彼得一起工作的人更深
[00:07:14.080 --> 00:07:17.080]  你想想其實彼得打魚
[00:07:17.080 --> 00:07:21.080]  可能只是暫時維持生計或過日神
[00:07:21.080 --> 00:07:24.080]  都沒有什麼證據顯示他愛其他人多過耶穌
[00:07:24.080 --> 00:07:28.080]  或者他不再回應耶穌給他的使命
[00:07:28.080 --> 00:07:32.080]  不過突然有人問他 你會怎樣反應呢
[00:07:32.080 --> 00:07:35.080]  這個不是你老婆 也不是你女朋友
[00:07:35.080 --> 00:07:37.080]  是的話就毫不猶豫地說
[00:07:37.080 --> 00:07:41.080]  老婆我愛你 多謝你 你是最好的 我超愛你
[00:07:41.080 --> 00:07:44.080]  下個星期大家又要說了 弟兄們
[00:07:44.080 --> 00:07:50.080]  不過15至17節這三節經文我們看到模式是差不多一模一樣
[00:07:50.080 --> 00:07:53.080]  耶穌問彼得一個問題 彼得回答
[00:07:53.080 --> 00:07:58.080]  耶穌再給他一個使命 內容幾乎差不多
[00:07:58.080 --> 00:08:02.080]  如果你昔日有看過這段經文 看過《釋經書》《查經》
[00:08:02.080 --> 00:08:07.080]  都知道對於愛的字有不同層次的解答
[00:08:07.080 --> 00:08:11.080]  不過在這裡就不詳細說了
[00:08:11.080 --> 00:08:15.080]  歸根究底彼得他覺得悲傷
[00:08:15.080 --> 00:08:18.080]  我想很可能是他那份羞愧
[00:08:18.080 --> 00:08:23.080]  彼得可能覺得今時不同往日
[00:08:23.080 --> 00:08:26.080]  我已經不像以前那麼有把握
[00:08:26.080 --> 00:08:31.080]  那麼有信心說愛你了耶穌
[00:08:31.080 --> 00:08:35.080]  大家想一想 如果你墮入耶穌
[00:08:35.080 --> 00:08:41.080]  你會不會將你的羊托付給一個普通人
[00:08:41.080 --> 00:08:43.080]  不會吧
[00:08:43.080 --> 00:08:48.080]  耶穌也不一定會將羊托付給一個相信他的人
[00:08:48.080 --> 00:08:50.080]  也不一定
[00:08:50.080 --> 00:08:58.080]  但耶穌會將他的羊托付給一個信他甚至愛他的人
[00:08:58.080 --> 00:09:03.080]  我想想到一點 其實彼得面對這個情景
[00:09:03.080 --> 00:09:06.080]  面對耶穌的遺憾 委任
[00:09:06.080 --> 00:09:09.080]  他更加覺得不配
[00:09:09.080 --> 00:09:13.080]  再一次記得自己聲稱愛耶穌
[00:09:13.080 --> 00:09:16.080]  但三次不認他
[00:09:16.080 --> 00:09:18.080]  現在耶穌你再這樣問
[00:09:18.080 --> 00:09:23.080]  成為了一個很痛苦的提醒
[00:09:23.080 --> 00:09:27.080]  彼得可能會後悔當時我會這樣做
[00:09:27.080 --> 00:09:29.080]  會覺得很醜
[00:09:29.080 --> 00:09:31.080]  我沒有辦法再面對你
[00:09:31.080 --> 00:09:37.080]  更加可能會想身邊的人怎樣看自己
[00:09:37.080 --> 00:09:42.080]  我想這種失敗 這種羞愧
[00:09:42.080 --> 00:09:46.080]  這種覺得不被設立的感覺
[00:09:46.080 --> 00:09:51.080]  我們也不陌生 我們也試過
[00:09:51.080 --> 00:09:54.080]  你想想 以前明明自己做得很好
[00:09:54.080 --> 00:09:59.080]  可能在教會裡跟一群弟兄姊妹一起很熱血
[00:09:59.080 --> 00:10:01.080]  去同心 去侍奉上帝
[00:10:01.080 --> 00:10:03.080]  有很多很美好的回憶
[00:10:03.080 --> 00:10:07.080]  但不知為何發生了一些事
[00:10:07.080 --> 00:10:10.080]  你說了一些很錯的事
[00:10:10.080 --> 00:10:13.080]  做了一些很錯的決定
[00:10:13.080 --> 00:10:16.080]  然後整件事就搞砸了
[00:10:16.080 --> 00:10:20.080]  大家的關係就越走越遠
[00:10:20.080 --> 00:10:22.080]  我們會想為何會這樣
[00:10:22.080 --> 00:10:26.080]  有很多的無奈 有很多的失望
[00:10:26.080 --> 00:10:32.080]  所以你會說 你不要再叫我去立那些什麼字
[00:10:32.080 --> 00:10:35.080]  不要再叫我走我要走的路
[00:10:35.080 --> 00:10:37.080]  我只是想現在很舒服
[00:10:37.080 --> 00:10:40.080]  上帝你不要再叫我做什麼
[00:10:40.080 --> 00:10:45.080]  不要煩我 你讓我吧
[00:10:45.080 --> 00:10:50.080]  我想這種覺得自己做得不好
[00:10:50.080 --> 00:10:54.080]  覺得自己都不夠 打算算了吧的心態
[00:10:54.080 --> 00:10:58.080]  我想我們很多時候都會經驗到
[00:10:58.080 --> 00:11:03.080]  不知大家今年的1月1日你去了哪裡
[00:11:03.080 --> 00:11:08.080]  每年的1月1日我都會留在家裡看叱咤
[00:11:08.080 --> 00:11:13.080]  今年的叱咤焦點就在姜濤身上
[00:11:13.080 --> 00:11:15.080]  姜濤兩次得獎上台
[00:11:15.080 --> 00:11:18.080]  都看得出他心裡有多大的壓力
[00:11:18.080 --> 00:11:21.080]  一上台就說又被人罵
[00:11:21.080 --> 00:11:24.080]  你見到他的眼神是很浮
[00:11:24.080 --> 00:11:30.080]  跟他初初出道拿獎的時候是兩個人
[00:11:30.080 --> 00:11:36.080]  最後他就說大家在打仗時罵我的請口下留情
[00:11:36.080 --> 00:11:40.080]  究竟姜濤他有什麼做得不好呢
[00:11:40.080 --> 00:11:44.080]  為什麼會令到他變成這樣的想法呢
[00:11:44.080 --> 00:11:48.080]  我上網就搜尋他今年有什麼不好的
[00:11:48.080 --> 00:11:56.080]  有人說的 我相信是轉載一些網民的說話
[00:11:56.080 --> 00:11:58.080]  你們有份打嗎
[00:11:58.080 --> 00:12:03.080]  有人說姜濤今年在音樂上放了很多時間
[00:12:03.080 --> 00:12:05.080]  但又拿了最喜愛的兩個大獎
[00:12:05.080 --> 00:12:10.080]  然後又說10月MIRROR和KOLOR開演唱會
[00:12:10.080 --> 00:12:14.080]  蕭情欠佳要找姜濤來救亡咩飛
[00:12:14.080 --> 00:12:16.080]  但姜濤竟然放飛機
[00:12:16.080 --> 00:12:18.080]  要一個日踩16個鐘的Edan來頂傷
[00:12:18.080 --> 00:12:21.080]  令到Edan的粉絲大為不滿
[00:12:21.080 --> 00:12:24.080]  而年尾他和床哥的事件 那句沒品的事件
[00:12:24.080 --> 00:12:26.080]  唉 還是不要說了
[00:12:26.080 --> 00:12:29.080]  可能我們跟姜濤都一樣
[00:12:29.080 --> 00:12:33.080]  會覺得為什麼我們會經常被人罵呢
[00:12:33.080 --> 00:12:36.080]  會覺得怪自己 會覺得自己是不是說錯話
[00:12:36.080 --> 00:12:40.080]  做錯事 做錯一些決定
[00:12:40.080 --> 00:12:44.080]  如果可以重新開始 可能我們就不會這樣選擇
[00:12:44.080 --> 00:12:47.080]  我們還是不要說姜濤
[00:12:47.080 --> 00:12:49.080]  回看聖經
[00:12:49.080 --> 00:12:51.080]  我想彼得也一樣
[00:12:51.080 --> 00:12:53.080]  很想重新開始
[00:12:53.080 --> 00:12:57.080]  耶穌預言他三次不認祂
[00:12:57.080 --> 00:12:59.080]  你記得彼得失憶的雄心壯志
[00:12:59.080 --> 00:13:01.080]  就算其他人逃亡
[00:13:01.080 --> 00:13:05.080]  我一個人都要繼續至死忠心 連命都不要
[00:13:05.080 --> 00:13:09.080]  最後他就選擇三次沒有認到耶穌
[00:13:09.080 --> 00:13:12.080]  在《約翰福音》21章裏所描述
[00:13:12.080 --> 00:13:16.080]  耶穌和彼得在提比亞利亞海再次相遇
[00:13:16.080 --> 00:13:19.080]  昔日的生活情景一一出現
[00:13:19.080 --> 00:13:22.080]  耶穌叫彼得拉羽上岸
[00:13:22.080 --> 00:13:24.080]  第一次和門徒相遇
[00:13:24.080 --> 00:13:26.080]  呼召他成為得人的漁夫
[00:13:26.080 --> 00:13:28.080]  又有餅又有羽 又有益
[00:13:28.080 --> 00:13:30.080]  即是五餅而愉的神蹟
[00:13:30.080 --> 00:13:32.080]  這些一切一切對彼得來說
[00:13:32.080 --> 00:13:35.080]  都有很多很多的感動
[00:13:35.080 --> 00:13:39.080]  耶穌仍然知道彼得是一個可以毀身的人
[00:13:39.080 --> 00:13:41.080]  耶穌三次問彼得
[00:13:41.080 --> 00:13:43.080]  你是不是愛我
[00:13:43.080 --> 00:13:48.080]  而彼得三次都回應了 確認了他的愛
[00:13:48.080 --> 00:13:51.080]  或者耶穌問彼得的是
[00:13:51.080 --> 00:13:56.080]  現在的你 是不是仍然愛我
[00:13:56.080 --> 00:14:04.080]  你愛我 是不是真的比其他人愛我更深
[00:14:04.080 --> 00:14:06.080]  弟子妹想想其實
[00:14:06.080 --> 00:14:08.080]  耶穌需不需要這樣問
[00:14:08.080 --> 00:14:12.080]  耶穌沒有理由不知道人的想法
[00:14:12.080 --> 00:14:17.080]  但彼得都知道耶穌看穿他的心
[00:14:17.080 --> 00:14:19.080]  但彼得都夠膽說
[00:14:19.080 --> 00:14:25.080]  主啊 你知道我是愛你
[00:14:25.080 --> 00:14:28.080]  弟子妹 你講不講得出
[00:14:28.080 --> 00:14:33.080]  你講不講得出你是愛耶穌
[00:14:33.080 --> 00:14:36.080]  這條問題在教會不陌生
[00:14:36.080 --> 00:14:38.080]  經常都問
[00:14:38.080 --> 00:14:40.080]  你的牧者問你 你的祖先問你
[00:14:40.080 --> 00:14:42.080]  你的弟兄姊妹問你 很多人問你
[00:14:42.080 --> 00:14:44.080]  我小時候在主教學校就被人問
[00:14:44.080 --> 00:14:47.080]  我就會大聲說我愛耶穌
[00:14:47.080 --> 00:14:49.080]  不信你問一下富爾的小朋友
[00:14:49.080 --> 00:14:51.080]  個個都說愛耶穌
[00:14:51.080 --> 00:14:53.080]  但當你長大之後
[00:14:53.080 --> 00:14:58.080]  你發現愛不是那麼容易講得出口
[00:14:58.080 --> 00:15:00.080]  因為你講得出來
[00:15:00.080 --> 00:15:05.080]  你會覺得其實我都不是那麼愛
[00:15:05.080 --> 00:15:07.080]  是吧
[00:15:07.080 --> 00:15:09.080]  你來到一個無所不知
[00:15:09.080 --> 00:15:11.080]  看穿你的心想法的耶穌的時候
[00:15:11.080 --> 00:15:16.080]  你夠不夠膽說你真的愛耶穌
[00:15:16.080 --> 00:15:21.080]  可能我們未必夠膽講出口
[00:15:21.080 --> 00:15:24.080]  當耶穌毫無保留
[00:15:24.080 --> 00:15:28.080]  他付出100%的愛去愛我們的時候
[00:15:28.080 --> 00:15:32.080]  你會覺得我不配
[00:15:32.080 --> 00:15:34.080]  你不要說100%
[00:15:34.080 --> 00:15:38.080]  80% 50%
[00:15:38.080 --> 00:15:42.080]  甚至我們有很多時間
[00:15:42.080 --> 00:15:47.080]  我們是專門不愛耶穌的
[00:15:47.080 --> 00:15:50.080]  不過弟兄姊妹
[00:15:50.080 --> 00:15:53.080]  耶穌沒有逼我們
[00:15:53.080 --> 00:15:57.080]  耶穌沒有控制我們去愛他
[00:15:57.080 --> 00:16:01.080]  如果耶穌在這裡都沒有當面去指責彼得
[00:16:01.080 --> 00:16:03.080]  你為什麼三次不回應我
[00:16:03.080 --> 00:16:05.080]  你立刻跟我說對不起
[00:16:05.080 --> 00:16:06.080]  他沒有
[00:16:06.080 --> 00:16:08.080]  他沒有強迫彼得這樣做
[00:16:08.080 --> 00:16:13.080]  他沒有強迫他跌倒要立即起來
[00:16:13.080 --> 00:16:15.080]  不要那麼灰
[00:16:15.080 --> 00:16:19.080]  耶穌只是回到海邊跟他相遇
[00:16:19.080 --> 00:16:22.080]  重演一次當年的生活
[00:16:22.080 --> 00:16:26.080]  最重要的是讓彼得知道
[00:16:26.080 --> 00:16:30.080]  我沒有忘記你
[00:16:30.080 --> 00:16:35.080]  邀請彼得再一次踏上這個旅程
[00:16:35.080 --> 00:16:38.080]  耶穌只是問彼得
[00:16:38.080 --> 00:16:44.080]  你愛我比這些更深
[00:16:44.080 --> 00:16:49.080]  你的心還在不在
[00:16:49.080 --> 00:16:54.080]  你還感動嗎
[00:16:54.080 --> 00:16:56.080]  弟兄姊妹我想
[00:16:56.080 --> 00:16:59.080]  這不只是耶穌對彼得的提問
[00:16:59.080 --> 00:17:04.080]  也是今天對我們每個人的提問
[00:17:04.080 --> 00:17:08.080]  可能我們都會面對生命裡的挫敗
[00:17:08.080 --> 00:17:10.080]  面對很多的後悔
[00:17:10.080 --> 00:17:12.080]  面對很多的羞恥
[00:17:12.080 --> 00:17:16.080]  但耶穌仍然問我們
[00:17:16.080 --> 00:17:20.080]  你愛我嗎
[00:17:20.080 --> 00:17:27.080]  你願不願意跟從他
[00:17:27.080 --> 00:17:31.080]  最後想分享一個自己面對生命
[00:17:31.080 --> 00:17:36.080]  一些遺憾或挫敗的故事
[00:17:36.080 --> 00:17:39.080]  其實我在神樂園畢業之後
[00:17:39.080 --> 00:17:42.080]  我沒有想過我會離開自己的舞會
[00:17:42.080 --> 00:17:45.080]  去其他教會侍奉
[00:17:45.080 --> 00:17:47.080]  不過幾年前
[00:17:47.080 --> 00:17:50.080]  當時跟身邊一群會友
[00:17:50.080 --> 00:17:52.080]  因為疫情的原因
[00:17:52.080 --> 00:17:55.080]  不能進入教會
[00:17:55.080 --> 00:17:59.080]  那時候經歷了很多掙扎和考慮
[00:17:59.080 --> 00:18:05.080]  所以決定離開
[00:18:05.080 --> 00:18:07.080]  離開的時候
[00:18:07.080 --> 00:18:09.080]  我心想究竟我要做什麼
[00:18:09.080 --> 00:18:13.080]  我是否要回去做服務
[00:18:13.080 --> 00:18:16.080]  還是我先停下來讀書
[00:18:16.080 --> 00:18:19.080]  很多很多的想法
[00:18:19.080 --> 00:18:22.080]  當時身邊有些朋友跟我說
[00:18:22.080 --> 00:18:25.080]  華聰你變了
[00:18:25.080 --> 00:18:27.080]  很不像你
[00:18:27.080 --> 00:18:30.080]  你平時都很以華為
[00:18:30.080 --> 00:18:36.080]  這些問題我當時都不斷問自己
[00:18:36.080 --> 00:18:39.080]  很複雜
[00:18:39.080 --> 00:18:43.080]  明明一大班看著我長大的導師、牧者
[00:18:43.080 --> 00:18:45.080]  教會裡的哥哥姐姐
[00:18:45.080 --> 00:18:48.080]  花了很多時間和心血栽培我
[00:18:48.080 --> 00:18:54.080]  但我竟然因為疫情而不能繼續下去
[00:18:54.080 --> 00:18:57.080]  裡面有很多遺憾
[00:18:57.080 --> 00:19:01.080]  有很多怯懼
[00:19:01.080 --> 00:19:07.080]  這個結在當時解來解去都解不開
[00:19:07.080 --> 00:19:11.080]  我記得當時跟朋友散心
[00:19:11.080 --> 00:19:14.080]  去玩獨木舟
[00:19:14.080 --> 00:19:16.080]  去鹿蛋島
[00:19:16.080 --> 00:19:19.080]  我記得當天海面上很大風
[00:19:19.080 --> 00:19:22.080]  吹著逆風去走
[00:19:22.080 --> 00:19:24.080]  大家有沒有試過
[00:19:24.080 --> 00:19:27.080]  你嘩一下風吹回你兩下
[00:19:27.080 --> 00:19:31.080]  你要很用力才可以前進
[00:19:31.080 --> 00:19:34.080]  當時差不多到鹿蛋島
[00:19:34.080 --> 00:19:39.080]  我發現身邊同伴有一隻船不見了
[00:19:39.080 --> 00:19:42.080]  我就停一停
[00:19:42.080 --> 00:19:44.080]  在後面看一看
[00:19:44.080 --> 00:19:47.080]  看到牠在下面比較遠的位置
[00:19:47.080 --> 00:19:50.080]  我就進入後波
[00:19:50.080 --> 00:19:55.080]  立即去看看牠是否體力不足
[00:19:55.080 --> 00:20:02.080]  然後我就陪牠們再去目的地
[00:20:02.080 --> 00:20:07.080]  我想這個情景我都很感謝上帝讓我看到
[00:20:07.080 --> 00:20:11.080]  也想起很多成長不同的片段
[00:20:11.080 --> 00:20:14.080]  在學校裏面
[00:20:14.080 --> 00:20:16.080]  我見過同學被孤立
[00:20:16.080 --> 00:20:18.080]  沒有人跟他們玩
[00:20:18.080 --> 00:20:20.080]  或者在職場裏面
[00:20:20.080 --> 00:20:22.080]  我見到一些工作能力低
[00:20:22.080 --> 00:20:25.080]  或者被老闆覺得他們是陀衰家的同事
[00:20:25.080 --> 00:20:27.080]  甚至在教會裏面
[00:20:27.080 --> 00:20:30.080]  有些人我都沒有扮
[00:20:30.080 --> 00:20:33.080]  看不到他們
[00:20:33.080 --> 00:20:37.080]  我都會仍然走過去
[00:20:37.080 --> 00:20:39.080]  拍一拍他們的肩膀
[00:20:39.080 --> 00:20:42.080]  問他們怎樣
[00:20:42.080 --> 00:20:46.080]  我想多謝上帝讓我看到的是
[00:20:46.080 --> 00:20:52.080]  原來我都是那個我
[00:20:52.080 --> 00:20:58.080]  我沒有變過
[00:20:58.080 --> 00:21:03.080]  我也很感謝上帝讓我當年有機會
[00:21:03.080 --> 00:21:07.080]  可以跟一些進不了教會的人一起捱
[00:21:07.080 --> 00:21:11.080]  一起彼此聆聽
[00:21:11.080 --> 00:21:15.080]  所以我也很感謝Folk Church這個群體
[00:21:15.080 --> 00:21:18.080]  當時找潘Sir聊天
[00:21:18.080 --> 00:21:21.080]  叫我來
[00:21:21.080 --> 00:21:27.080]  可以接納我這個奇怪的人
[00:21:27.080 --> 00:21:31.080]  可能大家對我的印象都是P.E.堂
[00:21:31.080 --> 00:21:36.080]  都是打排球、打籃球
[00:21:36.080 --> 00:21:39.080]  但有些人不打籃球不一定知道
[00:21:39.080 --> 00:21:42.080]  或者對我的印象就是經常拿著相機
[00:21:42.080 --> 00:21:44.080]  我記得進來Folk Church之後
[00:21:44.080 --> 00:21:46.080]  很多特別的活動我都安排去拍照
[00:21:46.080 --> 00:21:50.080]  有絕望研究所、洗禮、戶外崇拜
[00:21:50.080 --> 00:21:54.080]  有時在活動中看著其他同工
[00:21:54.080 --> 00:21:56.080]  做一些對人的工作
[00:21:56.080 --> 00:21:58.080]  聊天、為人祈禱的時候
[00:21:58.080 --> 00:22:00.080]  我拿著相機
[00:22:00.080 --> 00:22:03.080]  我都會問我在做什麼
[00:22:03.080 --> 00:22:05.080]  我最喜歡拍照
[00:22:05.080 --> 00:22:09.080]  但我覺得自己好像做得不夠
[00:22:09.080 --> 00:22:14.080]  我想在牧羊中有很多不同的挑戰
[00:22:14.080 --> 00:22:18.080]  可能你簡單說一句說話說錯了
[00:22:18.080 --> 00:22:19.080]  做錯了決定
[00:22:19.080 --> 00:22:24.080]  就會令到身邊的弟兄姊妹不開心
[00:22:24.080 --> 00:22:28.080]  在這個環境中會出現一些自責
