
[00:00:00.000 --> 00:00:09.000]  今天我們會看的經文,我先講一下經文的重點
[00:04:59.000 --> 00:05:03.000]  工程就可以很快建成一半
[00:05:03.000 --> 00:05:07.000]  尼希米沒有經歷一些很神奇的事
[00:05:07.000 --> 00:05:10.000]  但最神奇的就是他的心
[00:05:10.000 --> 00:05:12.000]  竟然硬到一個點
[00:05:12.000 --> 00:05:15.000]  不受敵人的操控
[00:05:15.000 --> 00:05:17.000]  譏笑對他是沒有用的
[00:05:17.000 --> 00:05:20.000]  這是第一段我們看到
[00:05:20.000 --> 00:05:22.000]  敵人看到他們繼續工作
[00:05:22.000 --> 00:05:25.000]  於是就加一把勁
[00:05:25.000 --> 00:05:27.000]  就用威嚇
[00:05:27.000 --> 00:05:30.000]  想派人混入他們當中
[00:05:30.000 --> 00:05:33.000]  甚至要殺死他們
[00:05:33.000 --> 00:05:36.000]  當百姓聽見這種威嚇
[00:05:36.000 --> 00:05:38.000]  力度之大
[00:05:38.000 --> 00:05:40.000]  真的有點手軟
[00:05:40.000 --> 00:05:43.000]  他們明明建好一半城牆
[00:05:43.000 --> 00:05:44.000]  正如經文所說
[00:05:44.000 --> 00:05:46.000]  但現在他們眼睛所見
[00:05:46.000 --> 00:05:48.000]  就是灰土上多
[00:05:48.000 --> 00:05:51.000]  台工的人的氣力已經衰敗
[00:05:51.000 --> 00:05:56.000]  所以我們不能建造城牆
[00:05:56.000 --> 00:06:00.000]  他們所見的不是建好的一半
[00:06:00.000 --> 00:06:03.000]  而是剩下的一堆爛泥
[00:06:03.000 --> 00:06:07.000]  他們眼睛所望的不是自己努力過的成果
[00:06:07.000 --> 00:06:11.000]  而是那些未完成的部分
[00:06:11.000 --> 00:06:14.000]  於是尼希米又做了幾個部署
[00:06:14.000 --> 00:06:16.000]  幾個回應
[00:06:16.000 --> 00:06:18.000]  第一,繼續禱告
[00:06:18.000 --> 00:06:21.000]  我們禱告我們的神
[00:06:21.000 --> 00:06:24.000]  禱告是一切的根基
[00:06:24.000 --> 00:06:26.000]  永遠是先知的
[00:06:26.000 --> 00:06:31.000]  第二,他跟百姓做了心靈的調教
[00:06:31.000 --> 00:06:34.000]  他說我知道你們沒有氣力
[00:06:34.000 --> 00:06:39.000]  但你們建城牆不是為了建城牆
[00:06:39.000 --> 00:06:46.000]  是為了保護弟兄、兒女、妻子、家產
[00:06:46.000 --> 00:06:50.000]  我們是為這些事情爭戰
[00:06:50.000 --> 00:06:56.000]  尼希米提供一個比他們自身感受更重要的理由
[00:06:56.000 --> 00:07:00.000]  不是純粹按著你的感受堅持下去
[00:07:00.000 --> 00:07:03.000]  而是一個超越你的感受
[00:07:03.000 --> 00:07:05.000]  你死都要堅持下去
[00:07:05.000 --> 00:07:08.000]  這才是真正的理由
[00:07:08.000 --> 00:07:10.000]  然後他再重新部署
[00:07:10.000 --> 00:07:12.000]  他說從那天起
[00:07:12.000 --> 00:07:19.000]  尼希米派了自己的兵兵一半去參與前線的工作
[00:07:19.000 --> 00:07:23.000]  並且要求每一位百姓一手作工
[00:07:23.000 --> 00:07:26.000]  一手拿兵器
[00:07:26.000 --> 00:07:28.000]  如果你們還記得他們說的
[00:07:28.000 --> 00:07:32.000]  已經沒有氣力去工作
[00:07:32.000 --> 00:07:35.000]  現在他們的日子是一邊工作
[00:07:35.000 --> 00:07:37.000]  一邊防範敵人
[00:07:37.000 --> 00:07:41.000]  還要背著兵器這樣下去
[00:07:41.000 --> 00:07:45.000]  我們熟悉的京民可能很快就知道
[00:07:45.000 --> 00:07:48.000]  他們做了52天就建好
[00:07:48.000 --> 00:07:50.000]  但對當時的人來說
[00:07:50.000 --> 00:07:54.000]  他們真的不知道能不能完成
[00:07:54.000 --> 00:07:56.000]  每一天都提心吊膽
[00:07:56.000 --> 00:07:58.000]  你手望我,我手望你
[00:07:58.000 --> 00:08:04.000]  用多一倍的氣力去做這個工程
[00:08:04.000 --> 00:08:08.000]  這是整個故事給我們一個很深的體會
[00:08:08.000 --> 00:08:12.000]  從那天起,一切都要變
[00:08:12.000 --> 00:08:16.000]  不是像之前那樣高高興興地建成牆
[00:08:16.000 --> 00:08:21.000]  從那天起,這班百姓一手作工
[00:08:21.000 --> 00:08:23.000]  一手拿兵器
[00:08:23.000 --> 00:08:25.000]  彼此手望
[00:08:25.000 --> 00:08:27.000]  能不能完成,大家都不知道
[00:08:27.000 --> 00:08:30.000]  但故事就在那裡開始
[00:08:30.000 --> 00:08:33.000]  本節目是京民講完
[00:08:33.000 --> 00:08:36.000]  今天我想就著這段京民
[00:08:36.000 --> 00:08:38.000]  讓我們去思想一下
[00:08:38.000 --> 00:08:44.000]  究竟什麼會使你放棄一些堅持了很久
[00:08:44.000 --> 00:08:46.000]  做了很久的事情
[00:08:46.000 --> 00:08:50.000]  有什麼會使你繼續堅持下去
[00:08:50.000 --> 00:08:53.000]  為什麼人人都說你這麼蠢
[00:08:53.000 --> 00:08:55.000]  做下去浪費力氣
[00:08:55.000 --> 00:08:57.000]  為什麼你要堅持呢
[00:08:57.000 --> 00:08:59.000]  正如看京民講
[00:08:59.000 --> 00:09:03.000]  他說第二輪攻擊的時候
[00:09:03.000 --> 00:09:05.000]  百姓看到的是什麼
[00:09:05.000 --> 00:09:07.000]  他不是看到建好的那些
[00:09:07.000 --> 00:09:10.000]  是看到那堆爛泥
[00:09:10.000 --> 00:09:12.000]  還沒建好的那些
[00:09:12.000 --> 00:09:15.000]  明明他們已經做了一些事
[00:09:15.000 --> 00:09:20.000]  但他們的心只看到那堆做不完的事
[00:09:20.000 --> 00:09:26.000]  我想這是一個很重要的放棄元素
[00:09:26.000 --> 00:09:29.000]  我看過一本書,他講的理論
[00:09:29.000 --> 00:09:33.000]  他說當我們堅持一些很值得堅持的事
[00:09:33.000 --> 00:09:36.000]  大概去到三分之二
[00:09:36.000 --> 00:09:38.000]  就是一個瓶頸位
[00:09:38.000 --> 00:09:42.000]  他說去到這個臨界點瓶頸位
[00:09:42.000 --> 00:09:45.000]  只要稍微經歷一些衝擊
[00:09:45.000 --> 00:09:47.000]  你就會想放棄
[00:09:47.000 --> 00:09:49.000]  我猜也是
[00:09:49.000 --> 00:09:51.000]  可能跑步的人都知道
[00:09:51.000 --> 00:09:55.000]  你起頭跑步又打卡又拍照又有周潤發
[00:09:55.000 --> 00:09:58.000]  到處都很熱紅
[00:09:58.000 --> 00:10:00.000]  但你越跑越寂寞
[00:10:00.000 --> 00:10:03.000]  跑步下又沒有記者又沒有掌聲
[00:10:03.000 --> 00:10:06.000]  你自己想後面的巴士又來了
[00:10:06.000 --> 00:10:10.000]  搭乘車三分之二都交代了
[00:10:10.000 --> 00:10:12.000]  那就放棄吧
[00:10:12.000 --> 00:10:14.000]  摩西人生也是
[00:10:14.000 --> 00:10:16.000]  摩西一生120歲
[00:10:16.000 --> 00:10:20.000]  他被神呼召是多少歲?
[00:10:20.000 --> 00:10:22.000]  三分二,80歲
[00:10:22.000 --> 00:10:24.000]  他是不是很興高采烈
[00:10:24.000 --> 00:10:26.000]  答應上帝?不是
[00:10:26.000 --> 00:10:29.000]  我不玩了,我都搞了這麼多事
[00:10:29.000 --> 00:10:33.000]  我打算舒舒服服地過下半生
[00:10:33.000 --> 00:10:35.000]  三分之二就放棄
[00:10:35.000 --> 00:10:40.000]  以色列民出埃及的時候唱歌
[00:10:40.000 --> 00:10:42.000]  走到門口
[00:10:42.000 --> 00:10:45.000]  剩下三分一進入迦南
[00:10:45.000 --> 00:10:47.000]  遇到巨人的敵人
[00:10:47.000 --> 00:10:49.000]  他們怎樣?
[00:10:49.000 --> 00:10:51.000]  你帶我出來做什麼?
[00:10:51.000 --> 00:10:53.000]  是不是想我死在曠野?
[00:10:53.000 --> 00:10:56.000]  我為什麼不回去?
[00:10:56.000 --> 00:11:00.000]  又是三分之二就想放棄
[00:11:00.000 --> 00:11:02.000]  我們都是這樣
[00:11:02.000 --> 00:11:04.000]  明明決心減肥
[00:11:04.000 --> 00:11:06.000]  下了決心很久
[00:11:06.000 --> 00:11:09.000]  是偶一不慎吃了那頓飯
[00:11:09.000 --> 00:11:11.000]  回去磅一磅
[00:11:11.000 --> 00:11:14.000]  整個人都心灰意冷
[00:11:14.000 --> 00:11:16.000]  明明忍了幾餐
[00:11:16.000 --> 00:11:18.000]  為什麼指數會上升?
[00:11:18.000 --> 00:11:21.000]  你不想放棄嗎?
[00:11:21.000 --> 00:11:24.000]  下定決心做點熟齡事
[00:11:24.000 --> 00:11:29.000]  未夠一會兒就犯了低級錯誤
[00:11:29.000 --> 00:11:31.000]  那一年就放棄了
[00:11:31.000 --> 00:11:33.000]  不再搞下去
[00:11:33.000 --> 00:11:36.000]  完美就不做了
[00:11:36.000 --> 00:11:38.000]  又放棄
[00:11:38.000 --> 00:11:41.000]  很多時候中年危機
[00:11:41.000 --> 00:11:43.000]  想轉行
[00:11:43.000 --> 00:11:46.000]  其實都是做到三分之二
[00:11:46.000 --> 00:11:48.000]  你努力過的
[00:11:48.000 --> 00:11:50.000]  人情冷暖你見盡了
[00:11:50.000 --> 00:11:54.000]  有什麼卑鄙無恥的事你不知道
[00:11:54.000 --> 00:11:57.000]  你只是想繼續熬下去
[00:11:57.000 --> 00:12:00.000]  還是讓自己重新開始
[00:12:00.000 --> 00:12:02.000]  我認識一些頂姐妹都是
[00:12:02.000 --> 00:12:06.000]  明明都見到退休的可能
[00:12:06.000 --> 00:12:08.000]  都想轉行
[00:12:08.000 --> 00:12:10.000]  不想做下去
[00:12:10.000 --> 00:12:12.000]  去到這些臨界點
[00:12:12.000 --> 00:12:14.000]  是最容易放棄的
[00:12:14.000 --> 00:12:16.000]  頂姐妹我都承認
[00:12:16.000 --> 00:12:18.000]  青春有限
[00:12:18.000 --> 00:12:21.000]  有時懷抱太多事想做
[00:12:21.000 --> 00:12:23.000]  的確是雜亂無章
[00:12:23.000 --> 00:12:25.000]  搞到自己團團轉
[00:12:25.000 --> 00:12:28.000]  這個需要自己處理
[00:12:28.000 --> 00:12:31.000]  不過這是另一個議題
[00:12:31.000 --> 00:12:33.000]  但我今天想說的是
[00:12:33.000 --> 00:12:37.000]  如果你有些很正確
[00:12:37.000 --> 00:12:40.000]  很值得堅持的事
[00:12:40.000 --> 00:12:42.000]  例如你的靈性
[00:12:42.000 --> 00:12:44.000]  你的信仰
[00:12:44.000 --> 00:12:46.000]  你的家庭
[00:12:46.000 --> 00:12:48.000]  你的人生
[00:12:48.000 --> 00:12:50.000]  你的品格
[00:12:50.000 --> 00:12:52.000]  哪管你有時面對
[00:12:52.000 --> 00:12:54.000]  突如其來的挑戰
[00:12:54.000 --> 00:12:56.000]  你打算推倒
[00:12:56.000 --> 00:12:58.000]  放棄之前
[00:12:58.000 --> 00:13:01.000]  我都希望你冷靜一點
[00:13:01.000 --> 00:13:05.000]  看一看你已經建好的部分
[00:13:05.000 --> 00:13:07.000]  不要別人說什麼
[00:13:07.000 --> 00:13:09.000]  你又跟著去看
[00:13:09.000 --> 00:13:11.000]  我們這麼大個人
[00:13:11.000 --> 00:13:13.000]  都有腦的
[00:13:13.000 --> 00:13:15.000]  即是年老的腦
[00:13:15.000 --> 00:13:16.000]  你都有腦的
[00:13:16.000 --> 00:13:18.000]  你有經驗的
[00:13:18.000 --> 00:13:20.000]  你們在想什麼?
[00:13:20.000 --> 00:13:26.000]  你都不會別人說什麼
[00:13:26.000 --> 00:13:28.000]  你只是一張摺椅
[00:13:28.000 --> 00:13:30.000]  你變給他看成為一張摺椅
[00:13:30.000 --> 00:13:32.000]  很不開心告訴太太
[00:13:32.000 --> 00:13:34.000]  他說我是摺椅
[00:13:34.000 --> 00:13:36.000]  你是不是會這樣?
[00:13:36.000 --> 00:13:38.000]  別人的嘴巴長在他的頭上
[00:13:38.000 --> 00:13:40.000]  就由他說吧
[00:13:40.000 --> 00:13:42.000]  我連自己的嘴巴
[00:13:42.000 --> 00:13:44.000]  有時都控制不了
[00:13:44.000 --> 00:13:46.000]  我怎能控制他呢?
[00:13:46.000 --> 00:13:48.000]  如果你又照單傳收
[00:13:48.000 --> 00:13:50.000]  你不覺得很奇怪嗎?
[00:13:50.000 --> 00:13:52.000]  頂尖的是
[00:13:52.000 --> 00:13:54.000]  就算我放棄
[00:13:54.000 --> 00:13:56.000]  因為別人說了那幾句
[00:13:56.000 --> 00:13:58.000]  是我想清楚
[00:13:58.000 --> 00:14:00.000]  衡量過一切
[00:14:00.000 --> 00:14:02.000]  我決定放手
[00:14:02.000 --> 00:14:05.000]  我不會因為別人說了兩句的打擊
[00:14:05.000 --> 00:14:08.000]  我就改變自己的路
[00:14:08.000 --> 00:14:11.000]  我覺得就算他不說
[00:14:11.000 --> 00:14:13.000]  我都堅持不下去
[00:14:13.000 --> 00:14:15.000]  沒什麼意思
[00:14:15.000 --> 00:14:17.000]  所以如果你為了一些事
[00:14:17.000 --> 00:14:19.000]  掙扎了很久
[00:14:19.000 --> 00:14:21.000]  堅持了很久
[00:14:21.000 --> 00:14:24.000]  只是一個臨界點的時候
[00:14:24.000 --> 00:14:26.000]  先想一想
[00:14:26.000 --> 00:14:29.000]  看看你已經做好的是什麼
[00:14:29.000 --> 00:14:31.000]  然後才做決定
[00:14:31.000 --> 00:14:33.000]  跟別人無關
[00:14:33.000 --> 00:14:35.000]  自己選擇
[00:14:35.000 --> 00:14:37.000]  三分之二
[00:14:37.000 --> 00:14:39.000]  永遠都是一個臨界點
[00:14:39.000 --> 00:14:41.000]  瓶頸位
[00:14:41.000 --> 00:14:43.000]  但我希望你至少學一學
[00:14:43.000 --> 00:14:45.000]  尼熙米
[00:14:45.000 --> 00:14:47.000]  他眼睛所看見的
[00:14:47.000 --> 00:14:49.000]  跟百姓所看見的不同
[00:14:49.000 --> 00:14:51.000]  百姓所看見的就是
[00:14:51.000 --> 00:14:53.000]  我們都沒有力氣了
[00:14:53.000 --> 00:14:55.000]  一堆爛泥
[00:14:55.000 --> 00:14:57.000]  但尼熙米他看見上帝仍然在
[00:14:57.000 --> 00:14:59.000]  他鼓勵他們
[00:14:59.000 --> 00:15:01.000]  你看看見好的一半
[00:15:01.000 --> 00:15:03.000]  還有一群
[00:15:03.000 --> 00:15:05.000]  你要保護的人
[00:15:05.000 --> 00:15:07.000]  他們是超越你自己的能力
[00:15:07.000 --> 00:15:09.000]  頂姐妹
[00:15:09.000 --> 00:15:11.000]  我不是純粹想說一些理論
[00:15:11.000 --> 00:15:13.000]  我三年前
[00:15:13.000 --> 00:15:17.000]  構思了一件要做的事
[00:15:17.000 --> 00:15:21.000]  希望為1189篇聖經
[00:15:21.000 --> 00:15:25.000]  每一篇都寫一篇靈修札記
[00:15:25.000 --> 00:15:27.000]  我寫了三年多
[00:15:27.000 --> 00:15:29.000]  寫了三分之二
[00:15:29.000 --> 00:15:31.000]  到了今年
[00:15:31.000 --> 00:15:33.000]  大概五六月的時候
[00:15:33.000 --> 00:15:35.000]  我每一天起床
[00:15:35.000 --> 00:15:37.000]  我都想放棄
[00:15:37.000 --> 00:15:39.000]  我都不想寫下去
[00:15:39.000 --> 00:15:41.000]  一來
[00:15:41.000 --> 00:15:43.000]  疫情已經過了
[00:15:43.000 --> 00:15:45.000]  本來寫給頂姐妹靈修
[00:15:45.000 --> 00:15:47.000]  大家都回來了
[00:15:47.000 --> 00:15:49.000]  意義已經薄弱了很多
[00:15:49.000 --> 00:15:51.000]  第二
[00:15:51.000 --> 00:15:53.000]  在這幾個月裡
[00:15:53.000 --> 00:15:55.000]  我接二連三
[00:15:55.000 --> 00:15:59.000]  受到很多負面的消息影響
[00:15:59.000 --> 00:16:01.000]  我數過至少有七位
[00:16:01.000 --> 00:16:03.000]  我認識的親人
[00:16:03.000 --> 00:16:05.000]  長輩
[00:16:05.000 --> 00:16:07.000]  患了重病
[00:16:07.000 --> 00:16:09.000]  有些離世
[00:16:09.000 --> 00:16:11.000]  三個月裡
[00:16:11.000 --> 00:16:13.000]  其中一位離世的是
[00:16:13.000 --> 00:16:15.000]  我小時候
[00:16:15.000 --> 00:16:17.000]  照顧過的舅父
[00:16:17.000 --> 00:16:19.000]  我連趕去
[00:16:19.000 --> 00:16:21.000]  看他最後一面的時間都沒有
[00:16:21.000 --> 00:16:23.000]  趕去
[00:16:23.000 --> 00:16:25.000]  那晚是母親節
[00:16:25.000 --> 00:16:27.000]  然後輾轉安排了
[00:16:27.000 --> 00:16:29.000]  在父親節前一天
[00:16:29.000 --> 00:16:31.000]  出殯
[00:16:31.000 --> 00:16:33.000]  去到醫院送他最後一程
[00:16:33.000 --> 00:16:35.000]  我看著
[00:16:35.000 --> 00:16:37.000]  我的表弟妹
[00:16:37.000 --> 00:16:39.000]  我自己心裡
[00:16:39.000 --> 00:16:41.000]  說了一句話
[00:16:41.000 --> 00:16:43.000]  因為將來是父親節
[00:16:43.000 --> 00:16:45.000]  我們也要迎來一個
[00:16:45.000 --> 00:16:47.000]  沒有父親的
[00:16:47.000 --> 00:16:49.000]  父親節
[00:16:49.000 --> 00:16:51.000]  頂姐妹
[00:16:51.000 --> 00:16:53.000]  可能你會感覺到
[00:16:53.000 --> 00:16:55.000]  有些悲哀
[00:16:55.000 --> 00:16:57.000]  但我自己有另一個想法
[00:16:57.000 --> 00:16:59.000]  就是
[00:16:59.000 --> 00:17:01.000]  原來我們
[00:17:01.000 --> 00:17:03.000]  不知不覺都成為
[00:17:03.000 --> 00:17:05.000]  某個程度上的
[00:17:05.000 --> 00:17:07.000]  父親
[00:17:07.000 --> 00:17:09.000]  當我在最艱難的日子
[00:17:09.000 --> 00:17:11.000]  的時候
[00:17:11.000 --> 00:17:13.000]  我想起我爸爸離世之前
[00:17:13.000 --> 00:17:15.000]  他跟我說過
[00:17:15.000 --> 00:17:17.000]  小小的說話
[00:17:17.000 --> 00:17:19.000]  他說他
[00:17:19.000 --> 00:17:21.000]  之前跟一個親戚
[00:17:21.000 --> 00:17:23.000]  跟親戚買了
[00:17:23.000 --> 00:17:25.000]  股票之類的東西
[00:17:25.000 --> 00:17:27.000]  很少的投資
[00:17:27.000 --> 00:17:29.000]  我一直都沒有放在心裡
[00:17:29.000 --> 00:17:31.000]  近來上
[00:17:31.000 --> 00:17:33.000]  媽媽家裡
[00:17:33.000 --> 00:17:35.000]  看到這封投資信
[00:17:35.000 --> 00:17:37.000]  寄了來
[00:17:37.000 --> 00:17:39.000]  我沒有拆
[00:17:39.000 --> 00:17:41.000]  我心裡突然間有一個意念
[00:17:41.000 --> 00:17:43.000]  其實神是否
[00:17:43.000 --> 00:17:45.000]  早就預備了
[00:17:45.000 --> 00:17:47.000]  其實我是一個有錢人
[00:17:47.000 --> 00:17:49.000]  我不需要這麼愁
[00:17:49.000 --> 00:17:51.000]  股票最近大升
[00:17:51.000 --> 00:17:53.000]  我一直都沒有
[00:17:53.000 --> 00:17:55.000]  理會這封信
[00:17:55.000 --> 00:17:57.000]  我就問媽媽
[00:17:57.000 --> 00:17:59.000]  這封是什麼
[00:17:59.000 --> 00:18:01.000]  她說你拆吧
[00:18:01.000 --> 00:18:03.000]  神很奇妙
[00:18:03.000 --> 00:18:05.000]  你不拆又自可
[00:18:05.000 --> 00:18:07.000]  一拆
[00:18:07.000 --> 00:18:09.000]  一打開一看
[00:18:09.000 --> 00:18:11.000]  零
[00:18:11.000 --> 00:18:13.000]  我問我太太
[00:18:13.000 --> 00:18:15.000]  為什麼會是零
[00:18:15.000 --> 00:18:17.000]  她說因為公司除了牌
[00:18:17.000 --> 00:18:19.000]  什麼都沒有
[00:18:19.000 --> 00:18:21.000]  我終於明白
[00:18:21.000 --> 00:18:23.000]  為什麼我媽媽沒有拆這封信
[00:18:23.000 --> 00:18:25.000]  真的跌到
[00:18:25.000 --> 00:18:27.000]  媽媽都不認得
[00:18:27.000 --> 00:18:29.000]  她都不知道這封是什麼
[00:18:29.000 --> 00:18:33.000]  三個月寄了一封零的信過來
[00:18:33.000 --> 00:18:35.000]  她不知道要做什麼
[00:18:35.000 --> 00:18:37.000]  可能我和你都一樣
[00:18:37.000 --> 00:18:39.000]  我們的父親
[00:18:39.000 --> 00:18:41.000]  未必留了
[00:18:41.000 --> 00:18:43.000]  很多家產給我們
[00:18:43.000 --> 00:18:45.000]  但至少
[00:18:45.000 --> 00:18:47.000]  他沒有留一筆債給我
[00:18:47.000 --> 00:18:51.000]  我小時候不是跟爸爸媽媽住
[00:18:51.000 --> 00:18:53.000]  我父親沒有什麼
[00:18:53.000 --> 00:18:57.000]  偉大的言語道理教過我
[00:18:57.000 --> 00:18:59.000]  但我印象裡
[00:18:59.000 --> 00:19:01.000]  他從來沒有罵過我
[00:19:01.000 --> 00:19:03.000]  我父親甚至
[00:19:03.000 --> 00:19:05.000]  沒有帶我去公園玩
[00:19:05.000 --> 00:19:07.000]  帶我去看電影
[00:19:07.000 --> 00:19:09.000]  因為我跟他一起長大
[00:19:09.000 --> 00:19:11.000]  但同樣
[00:19:11.000 --> 00:19:13.000]  他也沒有
[00:19:13.000 --> 00:19:15.000]  把很多擔子交給我
[00:19:15.000 --> 00:19:19.000]  在我眼中
[00:19:19.000 --> 00:19:21.000]  他就是一手作工
[00:19:21.000 --> 00:19:23.000]  一手拿兵器的男人
[00:19:23.000 --> 00:19:27.000]  他留給我的未必是一些物質
[00:19:27.000 --> 00:19:29.000]  但他留給我的
[00:19:29.000 --> 00:19:31.000]  是一種承擔家庭的背影
[00:19:31.000 --> 00:19:33.000]  這是我一直放在心裡
[00:19:33.000 --> 00:19:37.000]  就算災難的日子
[00:19:37.000 --> 00:19:39.000]  都是因為之前
[00:19:39.000 --> 00:19:41.000]  有很多好的榜樣在我面前
[00:19:41.000 --> 00:19:45.000]  他成為我的大樹
[00:19:45.000 --> 00:19:49.000]  原來從那天起
[00:19:49.000 --> 00:19:51.000]  我上面已經沒有人為我遮蔭
[00:19:51.000 --> 00:19:55.000]  而我和你
[00:19:55.000 --> 00:19:57.000]  都成為了大樹
[00:19:57.000 --> 00:19:59.000]  而我和你
[00:19:59.000 --> 00:20:01.000]  都成為了那棵大樹
[00:20:01.000 --> 00:20:05.000]  我們都成為了這一代的人
[00:20:05.000 --> 00:20:09.000]  默默保護著
