
[00:00:00.000 --> 00:00:05.400]  我感受到剛才那種安靜和退休的感覺
[00:02:05.080 --> 00:02:07.280]  上次是十二章
[00:02:07.280 --> 00:02:09.480]  然後是《侍郎傳》第十五章
[00:02:09.480 --> 00:02:11.680]  我選的經文是十五章
[00:02:11.680 --> 00:02:13.880]  就是一至三十五節
[00:02:13.880 --> 00:02:17.680]  是頗為出名的耶路撒冷會議的經文
[00:02:17.680 --> 00:02:23.280]  這次鏡頭轉為保羅參與在耶路撒冷中
[00:02:23.280 --> 00:02:25.480]  成為外邦人的發聲
[00:02:25.480 --> 00:02:29.080]  我們聽一聽這段經文
[00:02:29.080 --> 00:02:33.080]  《侍郎行傳》第十五章第一至三十五節
[00:02:33.080 --> 00:02:39.080]  《侍郎行傳》第十五章
[00:02:39.080 --> 00:02:43.080]  有幾個人從猶太下來
[00:02:43.080 --> 00:02:45.080]  教訓弟兄們說
[00:02:45.080 --> 00:02:48.080]  你們如果不按照摩西教的規矩受割禮
[00:02:48.080 --> 00:02:50.080]  就不能得救
[00:02:50.080 --> 00:02:54.080]  保羅、巴拿巴為此事和他們吵架
[00:02:54.080 --> 00:02:56.080]  和爭吵得很厲害
[00:02:56.080 --> 00:03:02.080]  門徒指名要保羅、巴拿巴和幾個信徒
[00:03:02.080 --> 00:03:04.080]  為他們吵架的事
[00:03:04.080 --> 00:03:07.080]  想耶路撒冷去見使徒和長老
[00:03:07.080 --> 00:03:12.080]  於是教會送他們起程
[00:03:12.080 --> 00:03:16.080]  他們經過菲尼基、撒瑪利亞
[00:03:16.080 --> 00:03:20.080]  一路走一路說到愛族人信主的事
[00:03:20.080 --> 00:03:22.080]  所有弟兄都很高興
[00:03:22.080 --> 00:03:28.080]  到了耶路撒冷
[00:03:28.080 --> 00:03:32.080]  教會和使徒和長老都接待他們
[00:03:32.080 --> 00:03:37.080]  他們就交代了神藉著他們所做的所有事
[00:03:37.080 --> 00:03:41.080]  但是有幾個信徒是法利賽教派的人
[00:03:41.080 --> 00:03:43.080]  他們站起來說
[00:03:43.080 --> 00:03:46.080]  一定要和愛族人行割禮
[00:03:46.080 --> 00:03:49.080]  吩咐他們遵守摩西的律法
[00:03:49.080 --> 00:03:53.080]  於是使徒和長老開會談這件事
[00:03:53.080 --> 00:03:55.080]  談完一大輪
[00:03:55.080 --> 00:03:57.080]  彼得就站起來說
[00:03:57.080 --> 00:03:58.080]  各位弟兄
[00:03:58.080 --> 00:04:02.080]  你們知道神早就在你們當中選擇了我
[00:04:02.080 --> 00:04:06.080]  使外族人在我口中聽到福音的道理
[00:04:06.080 --> 00:04:08.080]  而且相信
[00:04:08.080 --> 00:04:11.080]  知道人心的神也為他們給出證據
[00:04:11.080 --> 00:04:13.080]  賜聖靈給他們
[00:04:13.080 --> 00:04:15.080]  正如給我們一樣
[00:04:15.080 --> 00:04:17.080]  藉著他們的信心
[00:04:17.080 --> 00:04:19.080]  潔淨了他們的心
[00:04:19.080 --> 00:04:21.080]  並沒有分他們我們
[00:04:21.080 --> 00:04:24.080]  你們現在為什麼試探神
[00:04:24.080 --> 00:04:27.080]  要將我們祖宗和我們自己背負不了的負擔
[00:04:27.080 --> 00:04:30.080]  放在門徒的頸上
[00:04:30.080 --> 00:04:33.080]  我們得救是因為主耶穌的恩典
[00:04:33.080 --> 00:04:35.080]  和他們一樣
[00:04:35.080 --> 00:04:38.080]  這是我們所信的
[00:04:38.080 --> 00:04:40.080]  所有人都沒有說話
[00:04:40.080 --> 00:04:43.080]  聽著巴拿巴和保羅說到
[00:04:43.080 --> 00:04:48.080]  神藉著他們在外族人當中所行的神蹟騎士
[00:04:48.080 --> 00:04:50.080]  到他們說完後
[00:04:50.080 --> 00:04:51.080]  馬國就說
[00:04:51.080 --> 00:04:52.080]  各位弟兄
[00:04:52.080 --> 00:04:54.080]  請聽我說
[00:04:54.080 --> 00:04:55.080]  剛才西門說到
[00:04:55.080 --> 00:04:58.080]  神當初如何關心外族人
[00:04:58.080 --> 00:05:02.080]  在他們當中揀選了一群人做他的門徒
[00:05:02.080 --> 00:05:05.080]  這是符合各位先知的說話
[00:05:05.080 --> 00:05:07.080]  正如聖經寫著說
[00:05:07.080 --> 00:05:10.080]  之後我會回來
[00:05:10.080 --> 00:05:13.080]  重新搭起大衛倒塌的帳幕
[00:05:13.080 --> 00:05:15.080]  將那些破壞了的地方
[00:05:15.080 --> 00:05:17.080]  重新恢復和建立起來
[00:05:17.080 --> 00:05:19.080]  使聖帝的人
[00:05:19.080 --> 00:05:23.080]  和所有屬於我的外族人都尋求主
[00:05:23.080 --> 00:05:25.080]  這句話是主說的
[00:05:25.080 --> 00:05:29.080]  他從創造世界開始就顯明這件事
[00:05:29.080 --> 00:05:31.080]  所以照我的意見
[00:05:31.080 --> 00:05:34.080]  我們不應該為難那些外族的信徒
[00:05:34.080 --> 00:05:36.080]  只需要寫信
[00:05:36.080 --> 00:05:39.080]  吩咐他們要戒食製造偶像的東西
[00:05:39.080 --> 00:05:41.080]  戒奸淫
[00:05:41.080 --> 00:05:44.080]  戒食勒死的生畜和戒食血
[00:05:44.080 --> 00:05:46.080]  因為自古以來
[00:05:46.080 --> 00:05:49.080]  在多西寫的書在每個城都有人傳講
[00:05:49.080 --> 00:05:53.080]  每逢安息日都在會堂裡讀出來
[00:05:53.080 --> 00:05:57.080]  那時使徒、長老和全教會
[00:05:57.080 --> 00:06:00.080]  決定在他們當中揀選一些人
[00:06:00.080 --> 00:06:05.080]  差他們和保羅、巴拿巴一起去安提亞
[00:06:05.080 --> 00:06:10.080]  所選的就是又叫巴薩巴的猶大和西拉
[00:06:10.080 --> 00:06:13.080]  這兩個人是弟兄裡面的領袖
[00:06:13.080 --> 00:06:16.080]  於是寫了封信給他們帶去
[00:06:16.080 --> 00:06:17.080]  封信說
[00:06:17.080 --> 00:06:19.080]  使徒、長老和各位弟兄
[00:06:19.080 --> 00:06:22.080]  問候安提亞、敘利亞、基利加
[00:06:22.080 --> 00:06:24.080]  各位外族的弟兄
[00:06:24.080 --> 00:06:28.080]  我們聽說有幾個從我們這裡過來的人
[00:06:28.080 --> 00:06:32.080]  說了一些令你們不安心和心煩的話
[00:06:32.080 --> 00:06:35.080]  其實我們並沒有吩咐他們這樣做
[00:06:35.080 --> 00:06:38.080]  所以我們一致贊成揀選幾個人
[00:06:38.080 --> 00:06:42.080]  差他們和我們所親愛的巴拿巴和保羅
[00:06:42.080 --> 00:06:44.080]  一起去你們那裡
[00:06:44.080 --> 00:06:47.080]  這兩個人為了我主耶穌基督的名
[00:06:47.080 --> 00:06:49.080]  試過連生死都不理
[00:06:49.080 --> 00:06:51.080]  我們又猜了猶大和西拉
[00:06:51.080 --> 00:06:54.080]  他們會親口說這些事
[00:06:54.080 --> 00:06:56.080]  因為聖靈和我們決定
[00:06:56.080 --> 00:06:59.080]  不將其他重擔放在你們身上
[00:06:59.080 --> 00:07:02.080]  但有幾個規矩是不能缺少的
[00:07:02.080 --> 00:07:05.080]  就是戒食祭過偶像的食物和血
[00:07:05.080 --> 00:07:09.080]  戒食勒死的生畜和戒奸淫
[00:07:09.080 --> 00:07:12.080]  這幾件事你們戒了不要做就行了
[00:07:12.080 --> 00:07:14.080]  祝你們平安
[00:07:14.080 --> 00:07:21.080]  他們被差遣出去
[00:07:21.080 --> 00:07:24.080]  就去安提亞聚集信徒
[00:07:24.080 --> 00:07:27.080]  將信交給他們
[00:07:27.080 --> 00:07:29.080]  信徒看完
[00:07:29.080 --> 00:07:33.080]  因為信上安慰的話就歡喜了
[00:07:33.080 --> 00:07:37.080]  猶大和西拉都是先知
[00:07:37.080 --> 00:07:39.080]  他們說了很多話
[00:07:39.080 --> 00:07:43.080]  鼓勵弟兄和兼顧他們的信心
[00:07:43.080 --> 00:07:46.080]  住了一段日子之後
[00:07:46.080 --> 00:07:49.080]  弟兄就打發他們平平安安地
[00:07:49.080 --> 00:07:52.080]  回到差遣他們的人那裡
[00:07:52.080 --> 00:07:54.080]  但是保羅和巴拿巴
[00:07:54.080 --> 00:07:57.080]  還繼續住在安提亞
[00:07:57.080 --> 00:08:00.080]  和很多其他信徒一起教訓人
[00:08:00.080 --> 00:08:02.080]  傳主那裡
[00:08:04.080 --> 00:08:09.080]  很快就用廣東話讀完35節經文
[00:08:09.080 --> 00:08:12.080]  不知道大家聽下去如何
[00:08:12.080 --> 00:08:17.080]  我自己很喜歡廣東話讀經的版本
[00:08:17.080 --> 00:08:18.080]  一來很親切
[00:08:18.080 --> 00:08:21.080]  二來過程當中
[00:08:21.080 --> 00:08:25.080]  我相信很容易聽清楚前因後果
[00:08:25.080 --> 00:08:27.080]  因為如果只是這樣讀的時候
[00:08:27.080 --> 00:08:30.080]  很多時候就會問問題在哪裡
[00:08:30.080 --> 00:08:32.080]  今天跟大家看看
[00:08:32.080 --> 00:08:38.080]  雖然35節經文要交代一個會議的內容
[00:08:38.080 --> 00:08:39.080]  算是很精簡
[00:08:39.080 --> 00:08:42.080]  但是在當中對我們來說
[00:08:42.080 --> 00:08:45.080]  今天這段經文有什麼提醒呢?
[00:08:45.080 --> 00:08:49.080]  首先第一件事你會發覺
[00:08:49.080 --> 00:08:50.080]  剛才說到
[00:08:50.080 --> 00:08:56.080]  保羅要帶著一個信息去耶路撒冷
[00:08:56.080 --> 00:08:59.080]  和那些師徒開會的時候
[00:08:59.080 --> 00:09:00.080]  其中一個原因就是
[00:09:00.080 --> 00:09:04.080]  因為有幾個人在那裡傳一些
[00:09:04.080 --> 00:09:09.080]  如果你們不按摩西的規條去受國禮的時候
[00:09:09.080 --> 00:09:10.080]  就不能得救
[00:09:10.080 --> 00:09:13.080]  這句話對於保羅來說
[00:09:13.080 --> 00:09:16.080]  一來一定不會接受
[00:09:16.080 --> 00:09:18.080]  二來一直都在抵銷他們的工作
[00:09:18.080 --> 00:09:23.080]  我不知道你怎麼看這句話
[00:09:23.080 --> 00:09:26.080]  但是如果我們去了解這段話的時候
[00:09:26.080 --> 00:09:29.080]  你不難有幾個考慮
[00:09:29.080 --> 00:09:31.080]  為什麼那些猶太人那麼緊張
[00:09:31.080 --> 00:09:33.080]  一定要受國禮
[00:09:33.080 --> 00:09:37.080]  還有受不受國禮都與他無關
[00:09:37.080 --> 00:09:39.080]  為什麼他那麼緊張
[00:09:39.080 --> 00:09:41.080]  人家一定要受國禮才可以信耶穌呢?
[00:09:41.080 --> 00:09:44.080]  你會在當中去了解
[00:09:44.080 --> 00:09:47.080]  或者你要分析的時候
[00:09:47.080 --> 00:09:50.080]  你可能最後都不知道原因是什麼
[00:09:50.080 --> 00:09:55.080]  但是我們的生命當中
[00:09:55.080 --> 00:09:57.080]  或者我們的經歷當中
[00:09:57.080 --> 00:09:59.080]  覺得有些人
[00:09:59.080 --> 00:10:02.080]  他為什麼要立一些規矩呢?
[00:10:02.080 --> 00:10:04.080]  那些規矩其實不是他定的
[00:10:04.080 --> 00:10:06.080]  但是當傳下去到他的時候
[00:10:06.080 --> 00:10:08.080]  他就會有很多規矩
[00:10:08.080 --> 00:10:13.080]  或者那個規矩是不是他定之外
[00:10:13.080 --> 00:10:14.080]  對他來說
[00:10:14.080 --> 00:10:16.080]  他有他自己詮釋的空間
[00:10:16.080 --> 00:10:19.080]  在這段經文裡面
[00:10:19.080 --> 00:10:21.080]  或者現在紅色那段經文
[00:10:21.080 --> 00:10:23.080]  讓大家去了解的時候
[00:10:23.080 --> 00:10:26.080]  就是那些猶太人
[00:10:26.080 --> 00:10:29.080]  他過去一直都是守律法
[00:10:29.080 --> 00:10:31.080]  和用國禮去稱義
[00:10:31.080 --> 00:10:35.080]  對於一群歸信耶穌基督的人
[00:10:35.080 --> 00:10:40.080]  他覺得你應該要做和我們相同的事
[00:10:40.080 --> 00:10:44.080]  先跳出來說
[00:10:44.080 --> 00:10:46.080]  不知道大家在工作環境是怎樣
[00:10:46.080 --> 00:10:50.080]  你會發覺現在工作環境每個人不同
[00:10:50.080 --> 00:10:52.080]  我以前的工作環境
[00:10:52.080 --> 00:10:55.080]  就會比較塵蒂式
[00:10:55.080 --> 00:10:57.080]  就是一級級升上去
[00:10:57.080 --> 00:11:00.080]  還有是年資、經驗
[00:11:00.080 --> 00:11:02.080]  或者相關有沒有特異功能
[00:11:02.080 --> 00:11:03.080]  不斷升上去
[00:11:03.080 --> 00:11:08.080]  你跳級就會很大步
[00:11:08.080 --> 00:11:10.080]  大步你知不知道什麼意思
[00:11:10.080 --> 00:11:12.080]  他就說
[00:11:12.080 --> 00:11:16.080]  他有什麼能力可以跳級?
[00:11:16.080 --> 00:11:18.080]  是不是認識了什麼人?
[00:11:18.080 --> 00:11:20.080]  是不是走捷徑?
[00:11:20.080 --> 00:11:23.080]  就算你上到那個位置
[00:11:23.080 --> 00:11:28.080]  或者你去到一個位置的時候
[00:11:28.080 --> 00:11:30.080]  總是會覺得
[00:11:30.080 --> 00:11:34.080]  當初我排了很久才上到這個位置
[00:11:34.080 --> 00:11:36.080]  你現在一下就來到
[00:11:36.080 --> 00:11:38.080]  又或者我以前做過的事
[00:11:38.080 --> 00:11:40.080]  你也要做這麼多
[00:11:40.080 --> 00:11:42.080]  你明白我說什麼嗎?
[00:11:42.080 --> 00:11:44.080]  有時候有些人去到那個位置
[00:11:44.080 --> 00:11:46.080]  他要經歷很多事的時候
[00:11:46.080 --> 00:11:48.080]  他要每一個上來都要經歷這麼多事
[00:11:48.080 --> 00:11:51.080]  其實那件事已經因為時代過去了
[00:11:51.080 --> 00:11:54.080]  或者因為已經不是那個要求的時候
[00:11:54.080 --> 00:11:57.080]  其實不再需要用舊的方式
[00:11:57.080 --> 00:11:59.080]  去做那件事
[00:11:59.080 --> 00:12:02.080]  但是很多時候有些人去過了一個位置的時候
[00:12:02.080 --> 00:12:04.080]  因為他以前付出了很多
[00:12:04.080 --> 00:12:06.080]  他以前做了很多
[00:12:06.080 --> 00:12:09.080]  他覺得後面的人應該要跟回那部分
[00:12:09.080 --> 00:12:11.080]  對他來說他是定了格
[00:12:11.080 --> 00:12:13.080]  他不接受新的
[00:12:13.080 --> 00:12:15.080]  或者他覺得沒可能這樣的
[00:12:15.080 --> 00:12:17.080]  哪有這麼便宜?
[00:12:17.080 --> 00:12:19.080]  現在對外邦人來說
[00:12:19.080 --> 00:12:22.080]  我要守國禮
[00:12:22.080 --> 00:12:23.080]  我要守律法
[00:12:23.080 --> 00:12:25.080]  我要做這麼多摩西的規條
[00:12:25.080 --> 00:12:27.080]  現在你一下子就不用做
[00:12:27.080 --> 00:12:29.080]  有沒有這麼容易?
[00:12:29.080 --> 00:12:31.080]  條件你會看到
[00:12:31.080 --> 00:12:35.080]  整件事你若不按摩西的規例
[00:12:35.080 --> 00:12:37.080]  受國禮就不能得救
[00:12:37.080 --> 00:12:38.080]  你會看到
[00:12:38.080 --> 00:12:41.080]  是將得救和國禮掛勾了
[00:12:41.080 --> 00:12:45.080]  基本上是扭曲了福音的本意
[00:12:45.080 --> 00:12:47.080]  對於保羅來說
[00:12:47.080 --> 00:12:49.080]  這件事是不會跟你有妥協的
[00:12:49.080 --> 00:12:51.080]  一定跟你去辯明
[00:12:51.080 --> 00:12:53.080]  這是第一
[00:12:53.080 --> 00:12:55.080]  於是就真的要上去問
[00:12:55.080 --> 00:12:57.080]  因為說不定
[00:12:57.080 --> 00:12:59.080]  再下去的時候
[00:12:59.080 --> 00:13:01.080]  他們上到耶路撒冷
[00:13:01.080 --> 00:13:02.080]  去到耶路撒冷
[00:13:02.080 --> 00:13:04.080]  你會發覺仍然有些人
[00:13:04.080 --> 00:13:06.080]  知道他們上來的時候
[00:13:06.080 --> 00:13:07.080]  很靈通的
[00:13:07.080 --> 00:13:09.080]  總有些人會通風報信
[00:13:09.080 --> 00:13:10.080]  去到的時候
[00:13:10.080 --> 00:13:11.080]  你會看到這個
[00:13:11.080 --> 00:13:14.080]  是法利塞教門的人
[00:13:14.080 --> 00:13:18.080]  一個很嚴守律法的人
[00:13:18.080 --> 00:13:19.080]  你也知道保羅本身
[00:13:19.080 --> 00:13:21.080]  他也是一個很嚴守律法的人
[00:13:21.080 --> 00:13:23.080]  所以對於這些人來說
[00:13:23.080 --> 00:13:26.080]  其實不是沒見過
[00:13:26.080 --> 00:13:29.080]  但這班人就馬上追著
[00:13:29.080 --> 00:13:30.080]  他說的話
[00:13:30.080 --> 00:13:33.080]  其實跟剛才的內容是相近的
[00:13:33.080 --> 00:13:35.080]  必須給外邦人行國禮
[00:13:35.080 --> 00:13:38.080]  吩咐他們遵守摩西的律法
[00:13:38.080 --> 00:13:41.080]  其實就是一定要撤的
[00:13:42.080 --> 00:13:45.080]  (笑)
[00:13:45.080 --> 00:13:47.080]  先不要笑
[00:13:47.080 --> 00:13:48.080]  就是說
[00:13:48.080 --> 00:13:52.080]  過程當中一定有一個要求
[00:13:52.080 --> 00:13:55.080]  在這件事對他們來說
[00:13:55.080 --> 00:13:58.080]  是他們以往賴以身份的表徵
[00:13:58.080 --> 00:14:01.080]  這麼重要的身份表徵
[00:14:01.080 --> 00:14:03.080]  你現在說不用
[00:14:03.080 --> 00:14:05.080]  我們以前
[00:14:05.080 --> 00:14:07.080]  不要說了
[00:14:07.080 --> 00:14:09.080]  (笑)
[00:14:09.080 --> 00:14:10.080]  對於他們來說
[00:14:10.080 --> 00:14:14.080]  其實我最想說的
[00:14:14.080 --> 00:14:16.080]  人在身份表現上
[00:14:16.080 --> 00:14:18.080]  上上覺得要做了一些事
[00:14:18.080 --> 00:14:20.080]  才覺得做了事
[00:14:20.080 --> 00:14:22.080]  你做了些事
[00:14:22.080 --> 00:14:23.080]  就是做了事
[00:14:23.080 --> 00:14:25.080]  但哪有這麼便宜
[00:14:25.080 --> 00:14:27.080]  沒什麼這麼便宜
[00:14:27.080 --> 00:14:28.080]  一定要做些事
[00:14:28.080 --> 00:14:31.080]  才能代表自己有能力
[00:14:31.080 --> 00:14:32.080]  做了些事
[00:14:32.080 --> 00:14:34.080]  才覺得那件事跟你相符
[00:14:34.080 --> 00:14:36.080]  所以你還記得
[00:14:36.080 --> 00:14:38.080]  不知道你還記不記得
[00:14:38.080 --> 00:14:39.080]  如果你有上我們
[00:14:39.080 --> 00:14:41.080]  神學百科第七講
[00:14:41.080 --> 00:14:43.080]  關於誠信那課的時候
[00:14:43.080 --> 00:14:45.080]  John也提醒我們一件事
[00:14:45.080 --> 00:14:48.080]  其實教天主教的誠信觀
[00:14:48.080 --> 00:14:50.080]  是相對容易很多
[00:14:50.080 --> 00:14:52.080]  因為很多條款你做了
[00:14:52.080 --> 00:14:54.080]  你就知道自己做得好
[00:14:54.080 --> 00:14:56.080]  很多條款做了的時候
[00:14:56.080 --> 00:14:58.080]  你知道有什麼掉漏了
[00:14:58.080 --> 00:15:00.080]  其實教基督教的誠信觀
[00:15:00.080 --> 00:15:02.080]  是容易很多
[00:15:02.080 --> 00:15:04.080]  重點就是告訴你
[00:15:04.080 --> 00:15:05.080]  你做到事
[00:15:05.080 --> 00:15:06.080]  和不要做事
[00:15:06.080 --> 00:15:08.080]  零和一就是零和一的分別
[00:15:08.080 --> 00:15:10.080]  因為你做得多的時候
[00:15:10.080 --> 00:15:11.080]  你好像儲分
[00:15:11.080 --> 00:15:13.080]  覺得自己升級
[00:15:13.080 --> 00:15:15.080]  還有你覺得
[00:15:15.080 --> 00:15:18.080]  別人問你的時候
[00:15:18.080 --> 00:15:20.080]  你可以爭論
[00:15:20.080 --> 00:15:23.080]  今天外邦人的信主
[00:15:23.080 --> 00:15:24.080]  你知道
[00:15:24.080 --> 00:15:26.080]  信心是需要的
[00:15:26.080 --> 00:15:29.080]  而是信耶穌為你死
[00:15:29.080 --> 00:15:31.080]  更加知道本意是什麼
[00:15:31.080 --> 00:15:33.080]  不是靠人做什麼
[00:15:33.080 --> 00:15:36.080]  但是救濟的人
[00:15:36.080 --> 00:15:38.080]  不接受
[00:15:38.080 --> 00:15:39.080]  太便宜了
[00:15:39.080 --> 00:15:41.080]  因為他們沒有做事
[00:15:41.080 --> 00:15:43.080]  這麼容易就得到
[00:15:43.080 --> 00:15:45.080]  瓦不掂數
[00:15:45.080 --> 00:15:49.080]  所以司徒和長老聚會的時候
[00:15:49.080 --> 00:15:51.080]  爭論了很久
[00:15:51.080 --> 00:15:53.080]  爭論了很久
[00:15:53.080 --> 00:15:57.080]  當然我們不知道他用什麼條款去爭論
[00:15:57.080 --> 00:15:59.080]  但是爭論到一個點的時候
[00:15:59.080 --> 00:16:00.080]  有人要站起來說話
[00:16:00.080 --> 00:16:01.080]  那個是誰呢
[00:16:01.080 --> 00:16:03.080]  那個是彼得
[00:16:03.080 --> 00:16:05.080]  彼得還記得上一次說過
[00:16:05.080 --> 00:16:06.080]  哥尼留事件
[00:16:06.080 --> 00:16:08.080]  他也被人問話
[00:16:08.080 --> 00:16:10.080]  你和誰吃飯
[00:16:10.080 --> 00:16:13.080]  你為什麼和他們吃飯
[00:16:13.080 --> 00:16:15.080]  你知不知道你不應該和他們吃飯
[00:16:15.080 --> 00:16:16.080]  就是不給吃
[00:16:16.080 --> 00:16:18.080]  不好吃和不准吃
[00:16:18.080 --> 00:16:20.080]  整件事是錯的
[00:16:20.080 --> 00:16:21.080]  你知道你自己身份
[00:16:21.080 --> 00:16:22.080]  你知道嗎
[00:16:22.080 --> 00:16:25.080]  你知道有些禮不能收
[00:16:25.080 --> 00:16:26.080]  是不是
[00:16:26.080 --> 00:16:28.080]  你知道有些事不能做
[00:16:28.080 --> 00:16:30.080]  整件事是不行的
[00:16:30.080 --> 00:16:32.080]  但是彼得和他解釋
[00:16:32.080 --> 00:16:34.080]  不是的 有些人在做事
[00:16:34.080 --> 00:16:36.080]  而那些人不是普通人
[00:16:36.080 --> 00:16:37.080]  是聖靈親自感動
[00:16:37.080 --> 00:16:39.080]  而那件事是同時間發生的
[00:16:39.080 --> 00:16:43.080]  彼得那次是解了話
[00:16:43.080 --> 00:16:45.080]  但是其實如果你看回
[00:16:45.080 --> 00:16:47.080]  加泰書2章的時候
[00:16:47.080 --> 00:16:49.080]  其實那個後續
[00:16:49.080 --> 00:16:51.080]  保羅其實是不滿意彼得的
[00:16:51.080 --> 00:16:54.080]  因為彼得有些事是兩邊瞞
[00:16:54.080 --> 00:16:57.080]  和兩邊說一些討好的說話
[00:16:57.080 --> 00:16:59.080]  保羅就直斥彼得
[00:16:59.080 --> 00:17:00.080]  你裝假
[00:17:00.080 --> 00:17:02.080]  你這樣會令到兩班人
[00:17:02.080 --> 00:17:04.080]  更加不能夠融合
[00:17:04.080 --> 00:17:05.080]  搞得不好
[00:17:05.080 --> 00:17:07.080]  就會令到教會分裂
[00:17:07.080 --> 00:17:10.080]  這次彼得說了一句話
[00:17:10.080 --> 00:17:12.080]  有些這麼大段
[00:17:12.080 --> 00:17:14.080]  我們試試拆開了解一下
[00:17:14.080 --> 00:17:17.080]  彼得綜合了這麼多長老
[00:17:17.080 --> 00:17:19.080]  和這麼多說話的內容
[00:17:19.080 --> 00:17:21.080]  第一件事就是說什麼
[00:17:21.080 --> 00:17:22.080]  第一點
[00:17:22.080 --> 00:17:24.080]  就是這麼多位兄弟
[00:17:24.080 --> 00:17:26.080]  你知道其實上帝選了
[00:17:26.080 --> 00:17:28.080]  哪些人去傳福音
[00:17:28.080 --> 00:17:30.080]  現在選了彼得
[00:17:30.080 --> 00:17:31.080]  選了保羅
[00:17:31.080 --> 00:17:33.080]  叫外邦人可以得聞福音
[00:17:33.080 --> 00:17:35.080]  這是大家相信的
[00:17:35.080 --> 00:17:37.080]  所以他們不是傳一些
[00:17:37.080 --> 00:17:38.080]  無關痛癢
[00:17:38.080 --> 00:17:41.080]  不是一些沒有實證的東西
[00:17:41.080 --> 00:17:43.080]  是真的上帝揀選了一些人
[00:17:43.080 --> 00:17:45.080]  去做這些工作
[00:17:45.080 --> 00:17:47.080]  所以外邦人不是一些特別
[00:17:47.080 --> 00:17:48.080]  不是被揀選
[00:17:48.080 --> 00:17:50.080]  是上帝揀選一些人
[00:17:50.080 --> 00:17:52.080]  去將福音祝福外邦人
[00:17:52.080 --> 00:17:53.080]  是揀選他們
[00:17:53.080 --> 00:17:55.080]  第二點就是
[00:17:55.080 --> 00:17:59.080]  你知道其實真正要人們
[00:17:59.080 --> 00:18:02.080]  去明白的是上帝他自己
[00:18:02.080 --> 00:18:05.080]  所以聖靈是自己會做工作
[00:18:05.080 --> 00:18:08.080]  這件事其實彼得想聯想
[00:18:08.080 --> 00:18:11.080]  就是哥尼流的事件就是
[00:18:11.080 --> 00:18:13.080]  從來都沒有人叫過哥尼流
[00:18:13.080 --> 00:18:15.080]  是聖靈叫哥尼流來到
[00:18:15.080 --> 00:18:17.080]  去到彼得面前去見彼得
[00:18:17.080 --> 00:18:20.080]  和彼得一起去講述的事情
[00:18:20.080 --> 00:18:22.080]  所以從來都不是我們說
[00:18:22.080 --> 00:18:24.080]  做什麼我們只不過是渠道
[00:18:24.080 --> 00:18:25.080]  我們做仕途
[00:18:25.080 --> 00:18:28.080]  我們做傳福音者只不過渠道
[00:18:28.080 --> 00:18:31.080]  真正動工的仍然是聖靈上帝
[00:18:31.080 --> 00:18:34.080]  所以上帝才是真正的帶領者
[00:18:34.080 --> 00:18:35.080]  去見證者
[00:18:35.080 --> 00:18:36.080]  第三
