
[00:00:00.000 --> 00:00:05.480]  歡迎大家繼續參加網上崇拜
[00:13:28.280 --> 00:13:31.280]  令到別人的身體受到傷害
[00:13:31.280 --> 00:13:34.280]  以及搶奪其他人的財物
[00:13:34.280 --> 00:13:36.280]  不是他的東西就拿走別人的
[00:13:36.280 --> 00:13:38.280]  就例如一個
[00:13:38.280 --> 00:13:40.280]  某個不能說的國
[00:13:40.280 --> 00:13:43.280]  疫情期間實施了不能說的封城
[00:13:43.280 --> 00:13:45.280]  他的民眾都很餓
[00:13:45.280 --> 00:13:48.280]  每一朝起床都要按掣搶菜
[00:13:48.280 --> 00:13:52.280]  還有很多的真相是搜尋不到
[00:13:52.280 --> 00:13:54.280]  被毀滅被消失
[00:13:54.280 --> 00:13:56.280]  不留下傳媒的痕跡
[00:13:56.280 --> 00:14:01.280]  兇暴和第二節所說的暴力
[00:14:01.280 --> 00:14:03.280]  原文是相同的字
[00:14:03.280 --> 00:14:05.280]  重複的字眼告訴我們
[00:14:05.280 --> 00:14:08.280]  這也是先知最介意的一種暴力
[00:14:08.280 --> 00:14:11.280]  最後一組字詞是
[00:14:11.280 --> 00:14:13.280]  爭執和紛爭
[00:14:13.280 --> 00:14:15.280]  屬於當時法庭的用語
[00:14:15.280 --> 00:14:17.280]  可能是先知年代
[00:14:17.280 --> 00:14:20.280]  當時有不少要涉及法律訴訟的案件
[00:14:20.280 --> 00:14:22.280]  出現了人與人之間的紛爭
[00:14:22.280 --> 00:14:25.280]  需要以法律訴訟的方式去處理
[00:14:25.280 --> 00:14:29.280]  而這個最後出現的詞組
[00:14:29.280 --> 00:14:33.280]  亦都很自然地引入到第四節的內容
[00:14:33.280 --> 00:14:36.280]  因此法律無效
[00:14:36.280 --> 00:14:38.280]  不是沒有律法
[00:14:38.280 --> 00:14:40.280]  是有律法也無效
[00:14:40.280 --> 00:14:42.280]  人證物證俱全
[00:14:42.280 --> 00:14:44.280]  都可以放生不起訴
[00:14:44.280 --> 00:14:47.280]  這是否正式的律政司
[00:14:47.280 --> 00:14:50.280]  在後國安法時代的香港
[00:14:50.280 --> 00:14:53.280]  有執業律師資格的立法會議員聲稱
[00:14:53.280 --> 00:14:56.280]  專家推出病毒共存的話就犯國安
[00:14:56.280 --> 00:15:00.280]  有MIRROR成員有份拍的劇集又說是犯國安
[00:15:00.280 --> 00:15:02.280]  令我也不禁問
[00:15:02.280 --> 00:15:05.280]  選員意見不是代表教會立場
[00:15:05.280 --> 00:15:09.280]  請問這是正式律用的律師嗎?
[00:15:09.280 --> 00:15:12.280]  先知說法律無效
[00:15:12.280 --> 00:15:14.280]  公理從未彰顯
[00:15:14.280 --> 00:15:16.280]  因為惡人為困異人
[00:15:16.280 --> 00:15:20.280]  所以公理遭受扭曲
[00:15:20.280 --> 00:15:22.280]  惡人的勢力太大
[00:15:22.280 --> 00:15:25.280]  以致法律發揮不到作用
[00:15:25.280 --> 00:15:29.280]  現代中文譯本有以下的翻譯
[00:15:29.280 --> 00:15:33.280]  正義永遠不得伸張
[00:15:33.280 --> 00:15:37.280]  正義被歪曲了
[00:15:37.280 --> 00:15:40.280]  你對這個翻譯有何看法?
[00:15:40.280 --> 00:15:42.280]  我很喜歡這個翻譯
[00:15:42.280 --> 00:15:47.280]  我覺得這個翻譯很神學士粉紅色的秋
[00:15:47.280 --> 00:15:50.280]  原文沒有永遠這個字
[00:15:50.280 --> 00:15:53.280]  但是這個翻譯
[00:15:53.280 --> 00:15:57.280]  很貼近先知感受的意義
[00:15:57.280 --> 00:16:00.280]  永遠是多遠?
[00:16:00.280 --> 00:16:04.280]  我問一些流散海外的朋友
[00:16:04.280 --> 00:16:07.280]  如果你來自的地方好起來
[00:16:07.280 --> 00:16:09.280]  你會不會想回來?
[00:16:09.280 --> 00:16:10.280]  他們回答我
[00:16:10.280 --> 00:16:14.280]  雖然我們沒有交還特區護照和身份證
[00:16:14.280 --> 00:16:17.280]  但我們是移民不是搬屋
[00:16:17.280 --> 00:16:21.280]  香港會病好的嗎?
[00:16:21.280 --> 00:16:22.280]  整體來說
[00:16:22.280 --> 00:16:24.280]  先知所身處的社會
[00:16:24.280 --> 00:16:27.280]  實在陷入相當惡劣的狀態中
[00:16:27.280 --> 00:16:32.280]  我指的是舊約哈巴谷先知所身處的社會
[00:16:32.280 --> 00:16:36.280]  換一句現代的說話形容
[00:16:36.280 --> 00:16:39.280]  哈巴谷就是在跟上帝說
[00:16:39.280 --> 00:16:42.280]  This city is dying
[00:16:42.280 --> 00:16:45.280]  教會閱題《傳奇》
[00:16:45.280 --> 00:16:47.280]  如果命運能選擇的講員
[00:16:47.280 --> 00:16:48.280]  他曾經說過
[00:16:48.280 --> 00:16:50.280]  在他迷失的時候
[00:16:50.280 --> 00:16:52.280]  他會記住以下這番說話
[00:16:52.280 --> 00:16:56.280]  我們常常向苦難問「Why」
[00:16:56.280 --> 00:16:58.280]  為什麼?
[00:16:58.280 --> 00:17:00.280]  但這永遠沒有答案
[00:17:00.280 --> 00:17:02.280]  我們應該問「How」
[00:17:02.280 --> 00:17:04.280]  怎樣做?
[00:17:04.280 --> 00:17:09.280]  這番說話解了他很多次的心結
[00:17:09.280 --> 00:17:13.280]  而上帝又怎樣回應「How」?
[00:17:13.280 --> 00:17:18.280]  他怎樣回應哈巴谷的「Why」?
[00:17:18.280 --> 00:17:19.280]  或者我們先想想
[00:17:19.280 --> 00:17:22.280]  在自己身處的國家
[00:17:22.280 --> 00:17:25.280]  各方面都如同步向死亡
[00:17:25.280 --> 00:17:29.280]  邪惡的事多到每天都像面對狂魔一樣
[00:17:29.280 --> 00:17:33.280]  先知會希望上帝怎樣回應它?
[00:17:33.280 --> 00:17:40.280]  你又希望上帝怎樣回應你心中的「Why」?
[00:17:40.280 --> 00:17:45.280]  大家可以繼續在即時互動留言
[00:17:45.280 --> 00:17:48.280]  我事後都會看回
[00:17:48.280 --> 00:17:52.280]  第二點我想和大家分享的是
[00:17:52.280 --> 00:17:56.280]  上帝叫我「好多事」
[00:17:56.280 --> 00:17:58.280]  面對先知的訴求
[00:17:58.280 --> 00:18:01.280]  上帝的回應是怎樣呢?
[00:18:01.280 --> 00:18:03.280]  上帝竟然對他說
[00:18:03.280 --> 00:18:09.280]  「你們要向列國觀看,注意看,要經期,再經期」
[00:18:09.280 --> 00:18:12.280]  就著哈巴谷先知所發問的問題
[00:18:12.280 --> 00:18:20.280]  上帝採用了先知相同問題的動詞來回應
[00:18:20.280 --> 00:18:23.280]  在第三節
[00:18:23.280 --> 00:18:28.280]  哈巴谷問「你為何要我看見罪孽?」
[00:18:28.280 --> 00:18:36.280]  上帝回應「你要看的不是罪孽,而是列國」
[00:18:36.280 --> 00:18:41.280]  哈巴谷問「神啊,你為何坐視姦惡?」
[00:18:41.280 --> 00:18:45.280]  在原文裡和上帝的回應是一樣的
[00:18:45.280 --> 00:18:49.280]  不單要向列國觀看
[00:18:49.280 --> 00:18:52.280]  而是要注意看
[00:18:52.280 --> 00:18:56.280]  要看到你大大吃驚
[00:18:56.280 --> 00:19:02.280]  雖然上帝沒有按照先知心中的標準答案去回應
[00:19:02.280 --> 00:19:07.280]  但上帝是在回應他每一個問題
[00:19:07.280 --> 00:19:09.280]  上帝告訴先知
[00:19:09.280 --> 00:19:14.280]  他要做一個令人大大驚奇的事
[00:19:14.280 --> 00:19:18.280]  是甚麼驚嚇或吃驚的事呢?
[00:19:18.280 --> 00:19:23.280]  「看啊,我必興起迦勒底人
[00:19:23.280 --> 00:19:25.280]  就是那個殘忍暴躁之民
[00:19:25.280 --> 00:19:29.280]  通行遍地,霸佔不屬自己的處處
[00:19:29.280 --> 00:19:33.280]  他是為了私行殘暴而來的」
[00:19:33.280 --> 00:19:40.280]  甚麼?我們本身已經受苦了
[00:19:40.280 --> 00:19:44.280]  你還要派出這個迦勒底人來入侵我們?
[00:19:44.280 --> 00:19:49.280]  豈不是落井下石,雪上加霜的情況?
