
[00:00:00.000 --> 00:00:04.200]  在我們全體群體獻上我們的頌土
[00:05:29.400 --> 00:05:31.400]  你問他你憎恨他什麼呢?
[00:05:31.400 --> 00:05:34.400]  你憎恨他什麼呢?
[00:05:34.400 --> 00:05:36.400]  沒有啊 我沒有不喜歡他
[00:05:36.400 --> 00:05:41.400]  沒有啊 我沒有不喜歡他
[00:05:41.400 --> 00:05:45.400]  不是啊 你好像有點不對勁
[00:05:45.400 --> 00:05:46.400]  你有沒有事啊?
[00:05:46.400 --> 00:05:48.400]  沒事啊 我沒事啊
[00:05:48.400 --> 00:05:50.400]  我不生他的氣 我不生人家的氣
[00:05:50.400 --> 00:05:52.400]  醫生說我沒事
[00:05:52.400 --> 00:05:56.400]  不是啊 你問他那句話
[00:05:56.400 --> 00:05:59.400]  蘇羅殺死千千 大衛殺死萬萬
[00:05:59.400 --> 00:06:01.400]  不要再說了 好不好
[00:06:01.400 --> 00:06:05.400]  是蘇羅是發瘋的 你知道嗎
[00:06:05.400 --> 00:06:07.400]  在第十九章的時候
[00:06:07.400 --> 00:06:09.400]  你見到《死因錦記》在說什麼呢?
[00:06:09.400 --> 00:06:16.400]  就是說到有惡魔降在蘇羅的身上
[00:06:16.400 --> 00:06:18.400]  然後蘇羅就控制不了自己
[00:06:18.400 --> 00:06:20.400]  在家裡穿著麥克風
[00:06:20.400 --> 00:06:22.400]  拿著槍一直刺大衛
[00:06:22.400 --> 00:06:24.400]  一直追殺大衛
[00:06:24.400 --> 00:06:27.400]  所以大衛就開始逃亡
[00:06:27.400 --> 00:06:32.400]  因為大衛得罪了一個全世界最不能得罪的人
[00:06:32.400 --> 00:06:36.400]  老實說 人生中被人討厭是難免的
[00:06:36.400 --> 00:06:39.400]  有人不喜歡你也是很正常的
[00:06:39.400 --> 00:06:45.400]  不過大衛這次得罪的是全世界都不能得罪的那個
[00:06:45.400 --> 00:06:47.400]  我想大家都很清楚
[00:06:47.400 --> 00:06:50.400]  有些人是不能得罪的
[00:06:50.400 --> 00:06:52.400]  在這個國家裡面
[00:06:52.400 --> 00:06:55.400]  大家都知道Omicron這個病毒
[00:06:55.400 --> 00:06:59.400]  為什麼世衛會skip兩個字母呢?
[00:06:59.400 --> 00:07:01.400]  你知道的吧?
[00:07:01.400 --> 00:07:04.400]  世衛是skip兩個希利文字母的
[00:07:04.400 --> 00:07:07.400]  你不知道的話 你讀神學就知道哪兩個字母了
[00:07:07.400 --> 00:07:09.400]  讀希利文
[00:07:09.400 --> 00:07:13.400]  所以我們不能夠小看大衛被蘇羅追殺
[00:07:13.400 --> 00:07:15.400]  這七個字
[00:07:15.400 --> 00:07:19.400]  得罪了全世界最有權力的那個
[00:07:19.400 --> 00:07:21.400]  就等同於得罪了法律
[00:07:21.400 --> 00:07:24.400]  等同於得罪了全世界
[00:07:24.400 --> 00:07:29.400]  蘇羅動用所有的資源來追捕你
[00:07:29.400 --> 00:07:32.400]  我叫所有人什麼都不做 只教你一個
[00:07:32.400 --> 00:07:34.400]  不可以過面 不可以過底
[00:07:34.400 --> 00:07:36.400]  只會全世界打你一個
[00:07:36.400 --> 00:07:39.400]  如果放在今天的香港的處境 你會怎麼樣呢?
[00:07:39.400 --> 00:07:42.400]  你想一下你這樣
[00:07:42.400 --> 00:07:46.400]  三萬名警察追捕你
[00:07:46.400 --> 00:07:48.400]  你的銀行戶口被凍結
[00:07:48.400 --> 00:07:51.400]  警察上你家來拘捕你
[00:07:51.400 --> 00:07:53.400]  你被迫要潛逃
[00:07:53.400 --> 00:07:55.400]  身上沒有手機 沒八通
[00:07:55.400 --> 00:07:57.400]  你吃個飯都吃不到
[00:07:57.400 --> 00:07:59.400]  吃個飯你都按十七行
[00:07:59.400 --> 00:08:01.400]  因為你都按不到
[00:08:01.400 --> 00:08:04.400]  所以你連機場都去不到
[00:08:04.400 --> 00:08:06.400]  很多地方你都做不到
[00:08:06.400 --> 00:08:11.400]  所以基本上大衛是處於一個十級危險的狀態
[00:08:11.400 --> 00:08:14.400]  沒有水 沒有東西吃 沒有地方睡
[00:08:14.400 --> 00:08:18.400]  完全變成一個survival的模式
[00:08:18.400 --> 00:08:21.400]  所以今天我們去看《經文頂之妹》
[00:08:21.400 --> 00:08:26.400]  正正就是《實武二記》上第21章的背景
[00:08:26.400 --> 00:08:29.400]  大衛被蘇羅追殺
[00:08:29.400 --> 00:08:31.400]  連夜大越跑了很多地方
[00:08:31.400 --> 00:08:36.400]  第一個大衛選擇落腳的地方叫做拿白
[00:08:36.400 --> 00:08:38.400]  為什麼會選擇拿白呢?
[00:08:38.400 --> 00:08:40.400]  拿白是什麼地方
[00:08:40.400 --> 00:08:43.400]  你知道就知道為什麼會選擇拿白這個地方
[00:08:43.400 --> 00:08:44.400]  拿白是什麼地方呢?
[00:08:44.400 --> 00:08:47.400]  拿白是一條祭司村
[00:08:47.400 --> 00:08:50.400]  所謂祭司村就是亞倫的後代
[00:08:50.400 --> 00:08:53.400]  所有利美人都住在一起的地方
[00:08:53.400 --> 00:08:59.400]  大家想到整條村全部都是穿著祭司袍的祭司
[00:08:59.400 --> 00:09:01.400]  八十多個祭司住在一起
[00:09:01.400 --> 00:09:02.400]  當然還有其他人的
[00:09:02.400 --> 00:09:07.400]  老人家 小朋友 農夫 養豬 養羊 養牛
[00:09:07.400 --> 00:09:12.400]  一個非常環境清靜 民風樸素 地靈人傑的地方
[00:09:12.400 --> 00:09:17.400]  這個就是大衛為什麼會選擇拿白來逃跑
[00:09:17.400 --> 00:09:18.400]  第一個選擇
[00:09:18.400 --> 00:09:21.400]  當全世界都在追捕大衛的時候
[00:09:21.400 --> 00:09:27.400]  這條祭司村可能是一個相對比較安全的地方
[00:09:27.400 --> 00:09:29.400]  所以如果將來出事的話
[00:09:29.400 --> 00:09:34.400]  你來Full Church找潘Sir 找你的組員 組長
[00:09:34.400 --> 00:09:37.400]  這個可能是可以的選擇
[00:09:37.400 --> 00:09:39.400]  大衛來到拿白
[00:09:39.400 --> 00:09:44.400]  接待他的人是祭司亞希米勒
[00:09:44.400 --> 00:09:47.400]  雖然聖經裏面寫著亞希米勒是祭司
[00:09:47.400 --> 00:09:50.400]  但事實上他是一個祭司長
[00:09:50.400 --> 00:09:54.400]  整條村裏面所有祭司的最高領袖
[00:09:54.400 --> 00:09:57.400]  就是亞希米勒這個祭司長
[00:09:57.400 --> 00:10:00.400]  說到亞希米勒就要說他的背景
[00:10:00.400 --> 00:10:04.400]  亞希米勒的爸爸叫做阿希特
[00:10:04.400 --> 00:10:06.400]  阿希特當然是一名祭司
[00:10:06.400 --> 00:10:07.400]  阿希特是誰呢
[00:10:07.400 --> 00:10:09.400]  阿希特如果要介紹的話
[00:10:09.400 --> 00:10:13.400]  阿希特的爺爺就是這個爾利
[00:10:13.400 --> 00:10:15.400]  不知道大家知道誰是爾利
[00:10:15.400 --> 00:10:17.400]  如果熟悉聖經的話就知道
[00:10:17.400 --> 00:10:20.400]  爾利是薩姆爾的一開頭
[00:10:20.400 --> 00:10:23.400]  在薩姆爾年幼的時候
[00:10:23.400 --> 00:10:26.400]  來供養薩姆爾的師父
[00:10:26.400 --> 00:10:29.400]  爾利有三個不肖子
[00:10:29.400 --> 00:10:34.400]  最後薩姆爾成為了以色列人的先知
[00:10:34.400 --> 00:10:37.400]  簡單來說亞希米勒其實是爾利的誰
[00:10:37.400 --> 00:10:41.400]  數回四代就是爾利的曾孫
[00:10:41.400 --> 00:10:45.400]  這個就是亞希米勒的上幾代故事
[00:10:45.400 --> 00:10:47.400]  我們先聽一下亞希米勒的下一代
[00:10:47.400 --> 00:10:51.400]  亞希米勒的下一代就是他的兒子亞比亞他
[00:10:51.400 --> 00:10:55.400]  亞比亞他其實就是將來大衛王朝裏面
[00:10:55.400 --> 00:10:58.400]  一個非常重要的神職人員
[00:10:58.400 --> 00:11:03.400]  整個王朝裏面一個非常重要的祭司角色
[00:11:03.400 --> 00:11:07.400]  所以大衛和亞比亞他之間的關係就從這裏開始
[00:11:07.400 --> 00:11:14.400]  他的爸爸亞希米勒就這樣來和大衛相遇
[00:11:14.400 --> 00:11:18.400]  所以亞希米勒知道有人來拜訪
[00:11:18.400 --> 00:11:21.400]  就很小心地打開了門
[00:11:21.400 --> 00:11:24.400]  看到大衛就站在門口
[00:11:24.400 --> 00:11:26.400]  全身骯髒邋遢
[00:11:26.400 --> 00:11:29.400]  滿臉鬍鬚 膚色雲落薄的樣子
[00:11:29.400 --> 00:11:38.400]  先記載亞希米勒心裏面非常害怕 震驚 非常害怕 為什麼呢
[00:11:38.400 --> 00:11:42.400]  其實當亞希米勒見到大衛他就心知不妙
[00:11:42.400 --> 00:11:46.400]  大名鼎鼎的大衛來到這條祭司村
[00:11:46.400 --> 00:11:51.400]  無論是什麼原因都不是一個好的原因
[00:11:51.400 --> 00:11:54.400]  所以亞希米勒一開口講第一句話
[00:11:54.400 --> 00:11:58.400]  是問候 不是Hello 不是早安
[00:11:58.400 --> 00:12:00.400]  而是問什麼
[00:12:00.400 --> 00:12:03.400]  先生 你都安心出行了嗎
[00:12:03.400 --> 00:12:05.400]  這個只是開玩笑
[00:12:05.400 --> 00:12:08.400]  是問什麼 是問為什麼你獨自來
[00:12:08.400 --> 00:12:11.400]  沒有人跟隨你來
[00:12:11.400 --> 00:12:16.400]  很明顯亞希米勒知道這件事有點奇怪
[00:12:16.400 --> 00:12:18.400]  大衛就回一回氣
[00:12:18.400 --> 00:12:28.400]  就說 數羅王叫我來的
[00:12:28.400 --> 00:12:30.400]  不要告訴別人
[00:12:30.400 --> 00:12:32.400]  現在我是奉數羅王的吩咐
[00:12:32.400 --> 00:12:35.400]  徵用你五個麵包給我吃
[00:12:35.400 --> 00:12:38.400]  之後就必有獎賞
[00:12:38.400 --> 00:12:41.400]  很明顯這是一個謊言
[00:12:41.400 --> 00:12:42.400]  講謊話
[00:12:42.400 --> 00:12:46.400]  大衛編了一個非常低級的說話
[00:12:46.400 --> 00:12:51.400]  這個謊話的低級程度就像大陸的微信
[00:12:51.400 --> 00:12:54.400]  我是斯蘭 現在我要坐飛機 要打歐兩決賽
[00:12:54.400 --> 00:12:56.400]  在機場丟你的錢包
[00:12:56.400 --> 00:12:57.400]  如果你轉三百塊 過六塊
[00:12:57.400 --> 00:12:58.400]  我會十百塊還給你
[00:12:58.400 --> 00:13:03.400]  類似這樣的 騙人錢沒人信的謊話
[00:13:03.400 --> 00:13:05.400]  低級謊話
[00:13:05.400 --> 00:13:10.400]  所以很明顯有人說亞希米勒這些神職人員太單純
[00:13:10.400 --> 00:13:11.400]  這樣都被騙到
[00:13:11.400 --> 00:13:13.400]  其實不是 我覺得不是
[00:13:13.400 --> 00:13:16.400]  不是亞希米勒容易受騙
[00:13:16.400 --> 00:13:21.400]  而是亞希米勒見到大衛這麼淒涼
[00:13:21.400 --> 00:13:22.400]  就憐憫他
[00:13:22.400 --> 00:13:27.400]  惻隱之心 一心要幫大衛
[00:13:27.400 --> 00:13:30.400]  所以見到亞希米勒 見到大衛這麼可憐
[00:13:30.400 --> 00:13:36.400]  就馬上做了一件違反了摩西律法的事情
[00:13:36.400 --> 00:13:43.400]  亞希米勒就把祭壇上的陳設餅給大衛吃
[00:13:43.400 --> 00:13:44.400]  陳設餅是什麼呢
[00:13:44.400 --> 00:13:47.400]  顧名思義 陳設餅是用來陳設的
[00:13:47.400 --> 00:13:50.400]  是用來擺的
[00:13:50.400 --> 00:13:56.400]  這是以色列人放在聖所裡供奉的一些祭物
[00:13:56.400 --> 00:13:58.400]  根據利美紀的規定
[00:13:58.400 --> 00:14:02.400]  陳設餅是獻祭給耶和華的一些祭物
[00:14:02.400 --> 00:14:03.400]  有十二塊
[00:14:03.400 --> 00:14:06.400]  每個就代表著一個以色列人的支排
[00:14:06.400 --> 00:14:09.400]  分成兩行 六排
[00:14:09.400 --> 00:14:12.400]  上面放著一些乳香供奉
[00:14:12.400 --> 00:14:15.400]  特別要放在一個純金的桌子上
[00:14:15.400 --> 00:14:18.400]  是這樣的一個規矩
[00:14:18.400 --> 00:14:21.400]  誰可以吃 什麼時候可以吃
[00:14:21.400 --> 00:14:23.400]  就是當你供奉完之後
[00:14:23.400 --> 00:14:24.400]  就要換了
[00:14:24.400 --> 00:14:26.400]  就要換那些餅了
[00:14:26.400 --> 00:14:30.400]  只有亞倫和他的子孫才可以吃
[00:14:30.400 --> 00:14:33.400]  只有祭司才可以吃
[00:14:33.400 --> 00:14:36.400]  所以亞希米勒的這個提議
[00:14:36.400 --> 00:14:40.400]  基本上已經是違反了摩西的律法
[00:14:40.400 --> 00:14:43.400]  不過這件事後來在新約的時候
[00:14:43.400 --> 00:14:45.400]  耶穌曾經說過
[00:14:45.400 --> 00:14:48.400]  耶穌提到這件事的時候說了什麼
[00:14:48.400 --> 00:14:52.400]  當一群法理財安息日裡說那群門徒
[00:14:52.400 --> 00:14:54.400]  安息日來收割的時候
[00:14:54.400 --> 00:14:56.400]  耶穌就用這個案例說
[00:14:56.400 --> 00:15:02.400]  律法其實仍然是以生命為本的
[00:15:02.400 --> 00:15:05.400]  所以亞希米勒就在神壇那裡
[00:15:05.400 --> 00:15:09.400]  拿了五個餅 陳設餅給大衛吃
[00:15:09.400 --> 00:15:13.400]  大衛就連忙地吞吞吐吐地吃
[00:15:13.400 --> 00:15:15.400]  很快就吃了五個餅
[00:15:15.400 --> 00:15:21.400]  大衛吃完之後還想要多一件物件
[00:15:21.400 --> 00:15:22.400]  他想要什麼
[00:15:22.400 --> 00:15:24.400]  如果你有玩遊戲機的就知道了
[00:15:24.400 --> 00:15:26.400]  通常去到NPC那裡
[00:15:26.400 --> 00:15:28.400]  吃了一些餅補了一些血
[00:15:28.400 --> 00:15:29.400]  你會怎樣
[00:15:29.400 --> 00:15:31.400]  就是看看有沒有什麼道具可以撿
[00:15:31.400 --> 00:15:33.400]  類似是這樣的
[00:15:33.400 --> 00:15:36.400]  他就問亞希米勒
[00:15:36.400 --> 00:15:39.400]  請問這裡有沒有武器
[00:15:39.400 --> 00:15:41.400]  我要武器
[00:15:41.400 --> 00:15:44.400]  不問就由自可
[00:15:44.400 --> 00:15:48.400]  一問亞希米勒就立刻在陳設餅旁邊
[00:15:48.400 --> 00:15:49.400]  翻開一塊伊佛特
[00:15:49.400 --> 00:15:51.400]  伊佛特就是祭司穿的衣服
[00:15:51.400 --> 00:15:53.400]  翻開它
[00:15:53.400 --> 00:15:55.400]  裡面就包著一個用白色布
[00:15:55.400 --> 00:15:57.400]  又大又重的武器
[00:15:57.400 --> 00:16:00.400]  整件就抬在大衛面前
[00:16:00.400 --> 00:16:02.400]  打開那塊布就跟他說
[00:16:02.400 --> 00:16:05.400]  看看合不合用
[00:16:05.400 --> 00:16:06.400]  原來這個是什麼
[00:16:06.400 --> 00:16:13.400]  原來這個正正就是大衛當年擊敗高利亞那把劍
[00:16:13.400 --> 00:16:14.400]  非常厲害
[00:16:14.400 --> 00:16:17.400]  這樣都讓他遇到這把劍
[00:16:17.400 --> 00:16:20.400]  大衛不懂的
[00:16:20.400 --> 00:16:23.400]  大衛用什麼來擊敗高利亞
[00:16:23.400 --> 00:16:25.400]  用石仔
[00:16:25.400 --> 00:16:28.400]  不過其實大家可能錯過了某些情節
[00:16:28.400 --> 00:16:29.400]  沒錯
[00:16:29.400 --> 00:16:33.400]  大衛用這個機緣甩石來打敗高利亞
[00:16:33.400 --> 00:16:36.400]  詳情請看我們坐Fall的片
[00:16:36.400 --> 00:16:39.400]  我們有一個很好的示範做過一次
[00:16:39.400 --> 00:16:43.400]  不過當大衛用完石仔打敗高利亞之後
[00:16:43.400 --> 00:16:46.400]  他就立刻跑到高利亞旁邊
[00:16:46.400 --> 00:16:51.400]  用高利亞那把劍來殺死高利亞
[00:16:51.400 --> 00:16:52.400]  就是那把劍
[00:16:52.400 --> 00:16:57.400]  那把劍其實就是高利亞自己那把很重的配劍
[00:16:57.400 --> 00:17:02.400]  竟然這把劍今天在阿希米勒手上
[00:17:02.400 --> 00:17:06.400]  成為一個NPC的道具
[00:17:06.400 --> 00:17:08.400]  所以這樣都遇到
[00:17:08.400 --> 00:17:09.400]  你說正不正
[00:17:09.400 --> 00:17:13.400]  大衛就說沒有什麼可以比他敵
[00:17:13.400 --> 00:17:16.400]  請你給我
[00:17:16.400 --> 00:17:22.400]  這個就是大衛在經文中頭一部分的故事
[00:17:22.400 --> 00:17:26.400]  不過我們看到聲音裡加上了一個非常重要的一句
[00:17:26.400 --> 00:17:27.400]  第七節
[00:17:27.400 --> 00:17:33.400]  他說當日有數羅的一個臣子留在耶和萬面前
[00:17:33.400 --> 00:17:34.400]  他名叫多益
[00:17:34.400 --> 00:17:39.400]  是以東人作數羅的司幕長
[00:17:39.400 --> 00:17:44.400]  原來整個大衛和阿希米勒的對話當中有一個人
[00:17:44.400 --> 00:17:46.400]  靜悄悄地吃雞批
[00:17:46.400 --> 00:17:47.400]  一直都不出
[00:17:47.400 --> 00:17:52.400]  躲在整件事當中聽到兩個人的對話
[00:17:52.400 --> 00:17:57.400]  一五一十清清楚楚地聽到
[00:17:57.400 --> 00:17:59.400]  這個人的名字叫做多益
[00:17:59.400 --> 00:18:00.400]  一個以東人
[00:18:00.400 --> 00:18:04.400]  一個非常兇狠的外邦人
[00:18:04.400 --> 00:18:10.400]  想像一下一個缸頭脫牙的那種
[00:18:10.400 --> 00:18:13.400]  原來阿希米勒給陳設餅大衛吃
[00:18:13.400 --> 00:18:16.400]  阿希米勒把劍給大衛
[00:18:16.400 --> 00:18:18.400]  整件事情
[00:18:18.400 --> 00:18:21.400]  以東人多益全部都知道了
[00:18:21.400 --> 00:18:23.400]  然後大家都猜到了
[00:18:23.400 --> 00:18:31.400]  這個以東人多益去到數羅王的身邊
[00:18:31.400 --> 00:18:35.400]  之後數羅王就吩咐以東人多益
[00:18:35.400 --> 00:18:42.400]  走回那條祭司村進行一場大屠殺
[00:18:42.400 --> 00:18:43.400]  《聖經》這樣記載
[00:18:43.400 --> 00:18:45.400]  二十二章十八十九節
[00:18:45.400 --> 00:18:48.400]  以東人多益就去殺祭司
[00:18:48.400 --> 00:18:53.400]  那一日殺了村西麻布爾忽德的八十五人
[00:18:53.400 --> 00:19:07.400]  用刀將祭司拿白東的男女孩童吃奶的和牛羊奴盡刀殺滅
[00:19:07.400 --> 00:19:10.400]  一個極度邪惡的事情
[00:19:10.400 --> 00:19:13.400]  數羅王用了對付外邦人的方法
[00:19:13.400 --> 00:19:16.400]  來對付自己人
[00:19:16.400 --> 00:19:26.400]  甚至對付那八十五個耶和華的祭司
[00:19:26.400 --> 00:19:29.400]  不過更加令人唏噓的是
[00:19:29.400 --> 00:19:34.400]  其實大衛一直都知道
[00:19:34.400 --> 00:19:38.400]  以東人多益在場
[00:19:38.400 --> 00:19:41.400]  大衛知道的
[00:19:41.400 --> 00:19:43.400]  大衛來到的時候
[00:19:43.400 --> 00:19:50.400]  他就知道多益一直在這個對話當中
[00:19:50.400 --> 00:19:56.400]  大衛就這樣和死了的阿希米勒的兒子阿比亞多說
[00:19:56.400 --> 00:19:59.400]  那一日我見以東人多益在那裡
[00:19:59.400 --> 00:20:01.400]  就知道他必告數數羅
[00:20:01.400 --> 00:20:04.400]  我理父的全家喪命
[00:20:04.400 --> 00:20:07.400]  都是因為我的怨顧
[00:20:07.400 --> 00:20:09.400]  原來大衛早知道
[00:20:09.400 --> 00:20:14.400]  當日大衛接手麵包拿武器的時候
[00:20:14.400 --> 00:20:18.400]  大衛就知道背後有一個多益的人在場
[00:20:18.400 --> 00:20:21.400]  你問為什麼你不殺了他
[00:20:21.400 --> 00:20:24.400]  為什麼你不去還讓他走
[00:20:24.400 --> 00:20:34.400]  於是大衛就帶著這個遺憾
[00:20:34.400 --> 00:20:37.400]  帶著這個內疚
