
[00:00:00.000 --> 00:00:06.000]  我們從歲首到年終都敬拜主
[00:04:14.000 --> 00:04:19.000]  這兩個君王是國家最敗壞的時候
[00:04:19.000 --> 00:04:23.000]  上帝就要在這段日子宣告
[00:04:23.000 --> 00:04:25.000]  以色列國將要滅亡
[00:04:25.000 --> 00:04:30.000]  他要人民接受一個不能夠接受的信息
[00:04:30.000 --> 00:04:34.000]  正是耶利米書所記載大部分的信息
[00:04:34.000 --> 00:04:37.000]  去到三十七章裏面有兩句更加這樣說
[00:04:37.000 --> 00:04:48.000]  他說當時的人民百姓全部都不聽耶和華籍耶利米先知所說的話
[00:04:48.000 --> 00:04:54.000]  即是過去四十年他的侍奉都沒有人聽
[00:04:54.000 --> 00:04:59.000]  這個正是耶利米書所記載的一個主要內容
[00:04:59.000 --> 00:05:02.000]  然後我們看到另外一個撤婚的時段
[00:05:02.000 --> 00:05:06.000]  就是十一年五月國家戰敗
[00:05:06.000 --> 00:05:10.000]  耶利米又要成為一個被擄的人
[00:05:10.000 --> 00:05:15.000]  如果我們概括去看耶利米的人生
[00:05:15.000 --> 00:05:17.000]  二十歲到六十歲
[00:05:17.000 --> 00:05:19.000]  侍奉了四十年
[00:05:19.000 --> 00:05:21.000]  由一個好的君王
[00:05:21.000 --> 00:05:23.000]  打算大興土木
[00:05:23.000 --> 00:05:24.000]  即是一展拳腳
[00:05:24.000 --> 00:05:27.000]  到很快轉為兩位壞的君王
[00:05:27.000 --> 00:05:31.000]  他需要向人民宣告一個沉重的信息
[00:05:31.000 --> 00:05:35.000]  然後國家戰敗被擄
[00:05:35.000 --> 00:05:38.000]  他要向人民說你們要用心
[00:05:38.000 --> 00:05:40.000]  七十年而已忍一下
[00:05:40.000 --> 00:05:42.000]  這樣就回歸了
[00:05:42.000 --> 00:05:49.000]  不同的環境令到這位先知所宣告的都變得不一樣
[00:05:49.000 --> 00:05:50.000]  如果我們看耶利米書
[00:05:50.000 --> 00:05:55.000]  你會發現常有一句說話成為書卷的分割
[00:05:55.000 --> 00:05:59.000]  就是耶和華的話臨到耶利米
[00:05:59.000 --> 00:06:02.000]  每一次上帝出聲
[00:06:02.000 --> 00:06:06.000]  這位先知的人生也要作新的改變
[00:06:06.000 --> 00:06:09.000]  配合上帝做新的事
[00:06:09.000 --> 00:06:12.000]  一至三節是整本書的引言
[00:06:12.000 --> 00:06:18.000]  第四至八節是回到他第一次蒙召
[00:06:18.000 --> 00:06:19.000]  即是二十歲的時候
[00:06:19.000 --> 00:06:22.000]  神怎樣第一次呼召他
[00:06:22.000 --> 00:06:24.000]  如果我們熟悉聖經
[00:06:24.000 --> 00:06:27.000]  就是神每一次向人呼召
[00:06:27.000 --> 00:06:29.000]  都是很轟烈的
[00:06:29.000 --> 00:06:30.000]  耶利米也不例外
[00:06:30.000 --> 00:06:32.000]  神向耶利米呼召
[00:06:32.000 --> 00:06:33.000]  跟他說了幾句說話
[00:06:33.000 --> 00:06:34.000]  是甚麼
[00:06:34.000 --> 00:06:36.000]  神做他的
[00:06:36.000 --> 00:06:37.000]  神曉得的
[00:06:37.000 --> 00:06:39.000]  神分別他為聖
[00:06:39.000 --> 00:06:41.000]  神派他的
[00:06:41.000 --> 00:06:45.000]  即是說他不能夠擁有自己的人生
[00:06:45.000 --> 00:06:48.000]  他從母福出來開始
[00:06:48.000 --> 00:06:51.000]  他已經被分別出來
[00:06:51.000 --> 00:06:53.000]  去做神的事
[00:06:53.000 --> 00:06:56.000]  對於一個二十歲的年輕人
[00:06:56.000 --> 00:06:59.000]  他聽見這麼沉重的呼召
[00:06:59.000 --> 00:07:02.000]  他就好像很多先知一樣
[00:07:02.000 --> 00:07:04.000]  就馬上撒手
[00:07:04.000 --> 00:07:05.000]  說我不行的
[00:07:05.000 --> 00:07:09.000]  耶利米推搪的原因是甚麼
[00:07:09.000 --> 00:07:10.000]  我年幼
[00:07:10.000 --> 00:07:12.000]  我未有這樣的資歷
[00:07:12.000 --> 00:07:14.000]  未有這樣的經歷
[00:07:14.000 --> 00:07:17.000]  去面對一個這麼大的呼召
[00:07:17.000 --> 00:07:21.000]  但如果我們看得夠多
[00:07:21.000 --> 00:07:22.000]  你就知道
[00:07:22.000 --> 00:07:25.000]  所有合理的理由
[00:07:25.000 --> 00:07:27.000]  在上帝的呼召裏面
[00:07:27.000 --> 00:07:29.000]  都不成理由
[00:07:29.000 --> 00:07:32.000]  摩西說我絕口不說
[00:07:32.000 --> 00:07:34.000]  耶利米說我年幼
[00:07:34.000 --> 00:07:37.000]  所有的理由合理的
[00:07:37.000 --> 00:07:40.000]  在人間裏面是正確的
[00:07:40.000 --> 00:07:42.000]  但對上帝來說
[00:07:42.000 --> 00:07:44.000]  這些推搪的
[00:07:44.000 --> 00:07:46.000]  都不構成理由
[00:07:46.000 --> 00:07:48.000]  所以七至八節
[00:07:48.000 --> 00:07:49.000]  神再次跟他說
[00:07:49.000 --> 00:07:51.000]  是因為我猜你
[00:07:51.000 --> 00:07:53.000]  我吩咐你
[00:07:53.000 --> 00:07:55.000]  耶利米擔心的就是
[00:07:55.000 --> 00:07:57.000]  神給他的東西
[00:07:57.000 --> 00:07:58.000]  他做不來
[00:07:58.000 --> 00:07:59.000]  搞不定
[00:07:59.000 --> 00:08:01.000]  神怎樣跟他說
[00:08:01.000 --> 00:08:03.000]  我就是根本給了一樣
[00:08:03.000 --> 00:08:05.000]  你一生都做不來的東西
[00:08:05.000 --> 00:08:06.000]  給你做
[00:08:06.000 --> 00:08:09.000]  你一生都說不服那班人
[00:08:09.000 --> 00:08:11.000]  我呼召你
[00:08:11.000 --> 00:08:12.000]  就去做一件
[00:08:12.000 --> 00:08:15.000]  你一生都不能夠完成的事
[00:08:15.000 --> 00:08:19.000]  這個是耶利米的呼召
[00:08:19.000 --> 00:08:21.000]  神不是要先知
[00:08:21.000 --> 00:08:23.000]  為他做些甚麼
[00:08:23.000 --> 00:08:25.000]  不是神有些東西搞不定
[00:08:25.000 --> 00:08:27.000]  耶利米你好像厲害一點
[00:08:27.000 --> 00:08:28.000]  交給你幫忙
[00:08:28.000 --> 00:08:29.000]  不是
[00:08:29.000 --> 00:08:31.000]  從撒姆爾到耶利米
[00:08:31.000 --> 00:08:33.000]  我們都清楚一件事
[00:08:33.000 --> 00:08:37.000]  上帝是呼召一個聽命的人
[00:08:37.000 --> 00:08:40.000]  遠多於一個幫他完成
[00:08:40.000 --> 00:08:42.000]  某件事的人
[00:08:42.000 --> 00:08:45.000]  聽命是最重要的
[00:08:45.000 --> 00:08:47.000]  不是那件事能不能夠做到
[00:08:47.000 --> 00:08:49.000]  讓你有甚麼成就感
[00:08:49.000 --> 00:08:51.000]  呼召的本意是
[00:08:51.000 --> 00:08:54.000]  你願不願意服在上帝面前
[00:08:54.000 --> 00:08:56.000]  哪管你做不到
[00:08:56.000 --> 00:08:57.000]  你都願意聽
[00:08:57.000 --> 00:08:59.000]  這個是呼召的本意
[00:08:59.000 --> 00:09:02.000]  上帝能夠用得到的人
[00:09:02.000 --> 00:09:04.000]  這個就是最成功
[00:09:04.000 --> 00:09:06.000]  就是這麼簡單
[00:09:06.000 --> 00:09:07.000]  經文看完了
[00:09:07.000 --> 00:09:10.000]  我嘗試為這段經文做一個小結
[00:09:10.000 --> 00:09:12.000]  然後我們進入思考
[00:09:12.000 --> 00:09:13.000]  究竟甚麼是風景
[00:09:13.000 --> 00:09:15.000]  甚麼是心靈
[00:09:15.000 --> 00:09:18.000]  這段經文提醒我們一些事情
[00:09:18.000 --> 00:09:19.000]  第一就是
[00:09:19.000 --> 00:09:22.000]  每當耶和華的話臨到耶利米
[00:09:22.000 --> 00:09:25.000]  他人生就要轉一個場景
[00:09:25.000 --> 00:09:28.000]  他要面對一個新的局面
[00:09:28.000 --> 00:09:30.000]  他要用一種新的心態
[00:09:30.000 --> 00:09:33.000]  去應對他周圍的事情
[00:09:33.000 --> 00:09:36.000]  他要很敏銳上帝的話
[00:09:36.000 --> 00:09:40.000]  這是幾節的經文提醒我們
[00:09:40.000 --> 00:09:41.000]  第二個就是
[00:09:41.000 --> 00:09:44.000]  耶利米大部分的人生
[00:09:44.000 --> 00:09:48.000]  都在人間看來是沉重和失敗
[00:09:48.000 --> 00:09:51.000]  甚至連他自己都跟神說
[00:09:51.000 --> 00:09:54.000]  可不可以不要這樣下去
[00:09:54.000 --> 00:09:56.000]  這些生活太艱難
[00:09:56.000 --> 00:09:58.000]  但他自己又回答自己
[00:09:58.000 --> 00:10:00.000]  如果我不做神的事
[00:10:00.000 --> 00:10:02.000]  我心就好像被火燒一樣
[00:10:02.000 --> 00:10:05.000]  他為在兩難之間
[00:10:05.000 --> 00:10:08.000]  是這個先知人生所經歷
[00:10:08.000 --> 00:10:10.000]  然後還有一樣
[00:10:10.000 --> 00:10:13.000]  在他大部分的侍奉日子
[00:10:13.000 --> 00:10:16.000]  他都是勸服當時的人民
[00:10:16.000 --> 00:10:19.000]  請你們轉換一個新的心靈
[00:10:19.000 --> 00:10:22.000]  我們現在是被擄的
[00:10:22.000 --> 00:10:24.000]  我們是過艱難的日子
[00:10:24.000 --> 00:10:26.000]  他要說服周圍的人
[00:10:26.000 --> 00:10:28.000]  去接受這種環境
[00:10:28.000 --> 00:10:33.000]  這是大概整卷耶利米書給我們的提醒
[00:10:33.000 --> 00:10:35.000]  經文講完了
[00:10:35.000 --> 00:10:37.000]  我們又嘗試想一想
[00:10:37.000 --> 00:10:40.000]  在這麼劇烈的世代裏
[00:10:40.000 --> 00:10:43.000]  這麼多環境的轉變裏
[00:10:43.000 --> 00:10:45.000]  我們又在耶利米先知裏
[00:10:45.000 --> 00:10:47.000]  學到什麼呢
[00:10:47.000 --> 00:10:50.000]  首先來說一下什麼叫風景
[00:10:50.000 --> 00:10:52.000]  一道風景
[00:10:52.000 --> 00:10:54.000]  正如我們開頭所說
[00:10:54.000 --> 00:10:57.000]  人生就像坐在一部列車
[00:10:57.000 --> 00:11:01.000]  眼見的風景、經歷、際遇、友誼
[00:11:01.000 --> 00:11:04.000]  不斷地改變
[00:11:04.000 --> 00:11:07.000]  除了這個時代的巨輪改變
[00:11:07.000 --> 00:11:09.000]  就好像耶利米先知
[00:11:09.000 --> 00:11:11.000]  經歷、戰敗、被擄
[00:11:11.000 --> 00:11:13.000]  時代的改變
[00:11:13.000 --> 00:11:15.000]  其實在人生裏面
[00:11:15.000 --> 00:11:18.000]  你會否發現還有另外幾種改變
[00:11:18.000 --> 00:11:22.000]  是常在我們中間出現的
[00:11:22.000 --> 00:11:26.000]  第一就是順其自然的成長
[00:11:26.000 --> 00:11:29.000]  古語有云三十而立
[00:11:29.000 --> 00:11:33.000]  心理學也說我們有嬰兒期、青春期
[00:11:33.000 --> 00:11:38.000]  電視也說人生有多少個十年
[00:11:38.000 --> 00:11:40.000]  你可能還有很多個十年
[00:11:40.000 --> 00:11:42.000]  我就倒數剩下多少個十年
[00:11:42.000 --> 00:11:46.000]  我們的人生是不斷地改變
[00:11:46.000 --> 00:11:49.000]  這是自然的成長
[00:11:49.000 --> 00:11:51.000]  由升學提醒我們
[00:11:51.000 --> 00:11:54.000]  到轉坐兩元車又提醒我們
[00:11:54.000 --> 00:11:56.000]  我們已經不同了
[00:11:56.000 --> 00:11:59.000]  這是客觀的真實
[00:11:59.000 --> 00:12:03.000]  除了順其自然的改變之外
[00:12:03.000 --> 00:12:08.000]  現在的世代也鼓勵我們做人生規劃
[00:12:08.000 --> 00:12:10.000]  你也可以規劃一下自己
[00:12:10.000 --> 00:12:14.000]  在不同的年紀、不同的階段去做不同的事
[00:12:14.000 --> 00:12:18.000]  在學的時候有老師教我們人生規劃
[00:12:18.000 --> 00:12:20.000]  到了差不多退休
[00:12:20.000 --> 00:12:22.000]  我們也計算一下
[00:12:22.000 --> 00:12:25.000]  有多少老本可以繼續活下去
[00:12:25.000 --> 00:12:27.000]  還要計算自己有多長命
[00:12:27.000 --> 00:12:29.000]  這條數很難計算
[00:12:29.000 --> 00:12:33.000]  究竟長命好一點還是怎樣
[00:12:33.000 --> 00:12:39.000]  不過真正讓我們經歷到人生的轉變
[00:12:39.000 --> 00:12:42.000]  不是自然的改變
[00:12:42.000 --> 00:12:45.000]  也不是人生的規劃
[00:12:45.000 --> 00:12:48.000]  而是一些突如其來的經歷
[00:12:48.000 --> 00:12:52.000]  例如中了
[00:12:52.000 --> 00:12:54.000]  不論你是中了重病
[00:12:54.000 --> 00:12:56.000]  又或者是中了頭獎
[00:12:56.000 --> 00:12:59.000]  這些你掌握不到的事情
[00:12:59.000 --> 00:13:02.000]  它會將我們的人生一分為二
[00:13:02.000 --> 00:13:04.000]  以前沒有病沒有痛
[00:13:04.000 --> 00:13:06.000]  就吃吃喝喝
[00:13:06.000 --> 00:13:09.000]  大部分男士都不會去身體檢查
[00:13:09.000 --> 00:13:11.000]  誰知道檢查了什麼
[00:13:11.000 --> 00:13:13.000]  我以後怎樣生活
[00:13:13.000 --> 00:13:14.000]  我們是這樣的
[00:13:14.000 --> 00:13:16.000]  所以各位太太請你體諒
[00:13:16.000 --> 00:13:20.000]  我們一檢查就差不多玩完了
[00:13:20.000 --> 00:13:22.000]  人生就分割了
[00:13:22.000 --> 00:13:25.000]  以後想吃的全部都吃不到
[00:13:25.000 --> 00:13:27.000]  人生變得很悲哀
[00:13:27.000 --> 00:13:29.000]  我們是這樣的
[00:13:29.000 --> 00:13:34.000]  真正的改變不是那些順其自然
[00:13:34.000 --> 00:13:37.000]  而是我們掌握不到
[00:13:37.000 --> 00:13:39.000]  頂尖我想說的第一件事
[00:13:39.000 --> 00:13:41.000]  關於風景的轉變
[00:13:41.000 --> 00:13:44.000]  就是不論你喜歡不喜歡
[00:13:44.000 --> 00:13:46.000]  主動或者被動
[00:13:46.000 --> 00:13:48.000]  有心或者無意
[00:13:48.000 --> 00:13:52.000]  這些場景是不斷轉換的
[00:13:52.000 --> 00:13:54.000]  有時是不知不覺
[00:13:54.000 --> 00:13:59.000]  有時這些轉換是叫我們措手不及
[00:13:59.000 --> 00:14:03.000]  所以當我去想這個情況的時候
[00:14:03.000 --> 00:14:05.000]  人生的風景不斷轉變
[00:14:05.000 --> 00:14:08.000]  你需要問自己兩個問題
[00:14:08.000 --> 00:14:13.000]  第一 你究竟身在何處
[00:14:13.000 --> 00:14:17.000]  你周圍的環境是怎樣的
[00:14:17.000 --> 00:14:20.000]  你和我有沒有認真去看一看
[00:14:20.000 --> 00:14:23.000]  我們現身處身的環境
[00:14:23.000 --> 00:14:24.000]  不是幻想那種
[00:14:24.000 --> 00:14:26.000]  不是回憶那種
[00:14:26.000 --> 00:14:30.000]  眼前這種實況是怎樣的
[00:14:30.000 --> 00:14:34.000]  第二 你處身在這種環境裏面
[00:14:34.000 --> 00:14:38.000]  你還有什麼本領是用得著的
[00:14:38.000 --> 00:14:41.000]  有沒有一些東西已經過時了
[00:14:41.000 --> 00:14:43.000]  不適合用的
[00:14:43.000 --> 00:14:47.000]  大家還會不會用那些按鍵的電話
[00:14:47.000 --> 00:14:50.000]  電話沒有壞的 還可以按的
[00:14:50.000 --> 00:14:51.000]  但你會不會用的
[00:14:51.000 --> 00:14:53.000]  不會用的 為什麼
[00:14:53.000 --> 00:14:58.000]  我家裏的MacBook全新的
[00:14:58.000 --> 00:15:00.000]  我保存得很好
[00:15:00.000 --> 00:15:02.000]  但我都要賣掉它
[00:15:02.000 --> 00:15:03.000]  為什麼
[00:15:03.000 --> 00:15:05.000]  它追不到上網
[00:15:05.000 --> 00:15:09.000]  它每一次更新都搞了半個小時
[00:15:09.000 --> 00:15:11.000]  它不是有問題
[00:15:11.000 --> 00:15:13.000]  但大環境轉變了
[00:15:13.000 --> 00:15:16.000]  它不能夠再用
[00:15:16.000 --> 00:15:19.000]  這就是第一 我想和大家去想一想
[00:15:19.000 --> 00:15:21.000]  我們的風景
[00:15:21.000 --> 00:15:23.000]  我們處身的景況
[00:15:23.000 --> 00:15:25.000]  有些人與事
[00:15:25.000 --> 00:15:27.000]  是不是已經不同了
[00:15:27.000 --> 00:15:30.000]  而你經歷了不同的皇朝
[00:15:30.000 --> 00:15:32.000]  他經歷興衰
[00:15:32.000 --> 00:15:37.000]  他很清楚每個階段要配合上帝做什麼
[00:15:37.000 --> 00:15:40.000]  這是我們第一樣要發現
[00:15:40.000 --> 00:15:42.000]  看清楚周圍的環境
[00:15:42.000 --> 00:15:46.000]  究竟我們置身在什麼情況裏面
[00:15:46.000 --> 00:15:49.000]  如果你發現環境改變了
[00:15:49.000 --> 00:15:52.000]  接下來我要問第二個問題
[00:15:52.000 --> 00:15:55.000]  我們的心靈追不追得上
[00:15:55.000 --> 00:15:58.000]  或者是否能夠配合到
[00:15:58.000 --> 00:16:02.000]  這種不太心甘情願的環境
[00:16:02.000 --> 00:16:05.000]  這是重要的事情
[00:16:05.000 --> 00:16:09.000]  以往我們會用人生規劃
[00:16:09.000 --> 00:16:13.000]  人生上半場下半場去理解
[00:16:13.000 --> 00:16:16.000]  風景和心靈的變化
[00:16:16.000 --> 00:16:20.000]  不過當牧羊的日子內
[00:16:20.000 --> 00:16:22.000]  自己的年紀也成長
[00:16:22.000 --> 00:16:28.000]  我發現這個道理很難應用在真實的生命裏面
[00:16:28.000 --> 00:16:31.000]  我發現正如剛才所說
[00:16:31.000 --> 00:16:36.000]  真正令我轉變的不是我預計裏面的
[00:16:36.000 --> 00:16:39.000]  是完全出乎我意料的
[00:16:39.000 --> 00:16:43.000]  我發現當我再進入下半場的時候
[00:16:43.000 --> 00:16:46.000]  我已經不是踢同一個球
[00:16:46.000 --> 00:16:48.000]  我不是與同一班隊友
[00:16:48.000 --> 00:16:51.000]  對付同一批的對手
[00:16:51.000 --> 00:16:54.000]  甚至整個規矩都變了
[00:16:54.000 --> 00:16:57.000]  我不是可以輕易帶上半場的經驗
[00:16:57.000 --> 00:17:00.000]  去進入我的下半場
[00:17:00.000 --> 00:17:03.000]  是兩種的理解
[00:17:03.000 --> 00:17:10.000]  很多的改變不是輕易就這樣跨越得到
[00:17:10.000 --> 00:17:12.000]  問問前輩拿經驗
[00:17:12.000 --> 00:17:14.000]  是不可以的
[00:17:14.000 --> 00:17:17.000]  我的經驗是不適合下一代去用的
[00:17:17.000 --> 00:17:21.000]  我傳授不了很多東西給他去跟著做
[00:17:21.000 --> 00:17:23.000]  原來是不可以的
[00:17:23.000 --> 00:17:26.000]  人生未必是上下半場之分
[00:17:26.000 --> 00:17:28.000]  舉幾個例子
[00:17:28.000 --> 00:17:30.000]  假如你結了婚
[00:17:30.000 --> 00:17:32.000]  兩個人生活
[00:17:32.000 --> 00:17:34.000]  平時兩個人上班
[00:17:34.000 --> 00:17:38.000]  下班最多買盒兩餸飯回去吃
[00:17:38.000 --> 00:17:41.000]  現在太太有嬰兒
[00:17:41.000 --> 00:17:43.000]  準備生多一個
[00:17:43.000 --> 00:17:44.000]  你會怎樣做?
[00:17:44.000 --> 00:17:46.000]  買盒三餸飯?
[00:17:46.000 --> 00:17:48.000]  加多一個菜?
[00:17:48.000 --> 00:17:49.000]  加雙筷?
[00:17:49.000 --> 00:17:51.000]  我想不是吧
[00:17:51.000 --> 00:17:53.000]  整個人生都不同了
[00:17:53.000 --> 00:17:56.000]  前幾天我很早出門
[00:17:56.000 --> 00:17:59.000]  坐電梯碰見一位婆婆
[00:17:59.000 --> 00:18:01.000]  她回家
[00:18:01.000 --> 00:18:03.000]  在電梯口跟她聊兩句
[00:18:03.000 --> 00:18:08.000]  見她早上八點定著蒸飯回家
[00:18:08.000 --> 00:18:10.000]  她說兩句
[00:18:10.000 --> 00:18:13.000]  老公走了
[00:18:13.000 --> 00:18:18.000]  現在一盒飯三餐都吃那盒
[00:18:18.000 --> 00:18:21.000]  我猜少了一個人
[00:18:21.000 --> 00:18:23.000]  不是少了雙筷那麼簡單
[00:18:23.000 --> 00:18:26.000]  整個心靈都不同了
[00:18:26.000 --> 00:18:30.000]  就算這句說話用在職場
[00:18:30.000 --> 00:18:32.000]  都很難湊巧
[00:18:32.000 --> 00:18:35.000]  以往我們做下屬的時候
[00:18:35.000 --> 00:18:37.000]  最快樂就是吃午飯
[00:18:37.000 --> 00:18:39.000]  和一起說上司是非
[00:18:39.000 --> 00:18:42.000]  人生最滿足就是這些事情
[00:18:42.000 --> 00:18:44.000]  但當你做了上司的時候
[00:18:44.000 --> 00:18:47.000]  就沒有人和你吃飯
[00:18:47.000 --> 00:18:51.000]  你做了上司不是純粹加薪那麼簡單
[00:18:51.000 --> 00:18:56.000]  你將要承受的是你難以估計的事情
[00:18:56.000 --> 00:18:59.000]  你將要面對的就是沒有朋友
[00:18:59.000 --> 00:19:02.000]  你以往說人說得那麼興奮
[00:19:02.000 --> 00:19:04.000]  你不要升職了
[00:19:04.000 --> 00:19:07.000]  我保守你不要升職
[00:19:07.000 --> 00:19:11.000]  你會有報應的
[00:19:11.000 --> 00:19:14.000]  我想說是截然不同的兩回事
[00:19:14.000 --> 00:19:17.000]  不是我做下屬的經驗
[00:19:17.000 --> 00:19:20.000]  我跑前線懂得去找客
[00:19:20.000 --> 00:19:24.000]  就等於我可以應付很多複雜的人際關係
[00:19:24.000 --> 00:19:27.000]  特別我處身於中層的時候
[00:19:27.000 --> 00:19:30.000]  上面那個不長進
[00:19:30.000 --> 00:19:32.000]  下面那個不聽話
[00:19:32.000 --> 00:19:35.000]  這些是我以前做跑數的時候
[00:19:35.000 --> 00:19:38.000]  沒辦法用到的知識
[00:19:38.000 --> 00:19:40.000]  完全兩回事
[00:19:40.000 --> 00:19:43.000]  就算說自己身體也是
[00:19:43.000 --> 00:19:46.000]  年輕的時候你看醫生
[00:19:46.000 --> 00:19:48.000]  你期望醫生說什麼
[00:19:48.000 --> 00:19:50.000]  沒事了好起來了
[00:19:50.000 --> 00:19:52.000]  但到了某個年紀
[00:19:52.000 --> 00:19:54.000]  你去見醫生
[00:19:54.000 --> 00:19:56.000]  你最期望醫生說什麼
[00:19:56.000 --> 00:19:58.000]  沒有惡化
[00:19:58.000 --> 00:20:00.000]  沒有惡化得那麼快
