
[00:00:00.000 --> 00:00:02.000]  各位定姐妹晚安
[00:03:09.960 --> 00:03:13.360]  我在想如果使者不這樣吩咐
[00:03:13.360 --> 00:03:16.800]  你離開的時候就一直向前看
[00:03:16.800 --> 00:03:20.520]  不要特別提一些不好做的事
[00:03:20.520 --> 00:03:24.760]  究竟這個敘事會不會有不同的結局呢
[00:03:24.760 --> 00:03:30.080]  當羅德面對著使者這兩個吩咐的時候
[00:03:30.080 --> 00:03:34.800]  羅德對第一個吩咐是沒有意見的
[00:03:34.800 --> 00:03:37.120]  他只是對第二個有意見
[00:03:37.120 --> 00:03:39.160]  19節他說
[00:03:39.160 --> 00:03:41.880]  看啊 你僕人已經在你眼前蒙恩
[00:03:41.880 --> 00:03:45.280]  你又向我大師慈愛救我的性命
[00:03:45.280 --> 00:03:47.560]  但是我不能夠逃到山上去
[00:03:47.560 --> 00:03:50.800]  恐怕這個災禍追上我我就死了
[00:03:50.800 --> 00:03:52.160]  20節他說
[00:03:52.160 --> 00:03:53.120]  你看看
[00:03:53.120 --> 00:03:54.240]  這裏有個城
[00:03:54.240 --> 00:03:55.680]  又近又小
[00:03:55.680 --> 00:03:57.800]  比較容易逃到那裏
[00:03:57.800 --> 00:03:59.640]  這不是一座小城嗎
[00:03:59.640 --> 00:04:02.200]  求你讓我逃到那裏
[00:04:02.200 --> 00:04:05.440]  令到我的性命可以存活
[00:04:05.440 --> 00:04:09.360]  羅德聽完使者兩個不可以做的時候
[00:04:09.360 --> 00:04:12.440]  他對第二個有回應
[00:04:12.440 --> 00:04:18.240]  他評估自己不能夠逃到山上
[00:04:18.240 --> 00:04:20.040]  是因為什麼原因呢
[00:04:20.040 --> 00:04:21.960]  是因為不夠氣
[00:04:21.960 --> 00:04:25.480]  還是山系根本不是他那杯茶
[00:04:25.480 --> 00:04:26.840]  他駕馭不了
[00:04:26.840 --> 00:04:30.920]  所以他立刻向使者討價還價
[00:04:30.920 --> 00:04:37.280]  希望可以逃到眼前那座又小又近的城
[00:04:37.280 --> 00:04:43.680]  21節使者立刻答應了他的請求
[00:04:43.680 --> 00:04:46.320]  給我們的感覺就是
[00:04:46.320 --> 00:04:50.760]  原來神的命令是可以有議價的空間
[00:04:50.760 --> 00:04:55.360]  不過即使使者有一個很明確的命令
[00:04:55.360 --> 00:04:59.160]  和說了你不遵守後果的時候
[00:04:59.160 --> 00:05:04.560]  但是羅德的太太仍然忍不住要回頭去看
[00:05:04.560 --> 00:05:08.560]  我們看到其餘逃難的人是沒有這樣做的
[00:05:08.560 --> 00:05:10.880]  為什麼他要這樣做呢
[00:05:10.880 --> 00:05:15.080]  我自己對他第一個的研判就是
[00:05:15.080 --> 00:05:21.360]  我覺得是羅德對他有一個相當大的壞影響
[00:05:21.360 --> 00:05:26.760]  以至他最終陷入了萬劫不復的境地
[00:05:26.760 --> 00:05:30.280]  你選一個什麼人做你的伴侶配偶
[00:05:30.280 --> 00:05:32.880]  其實是可以有很大的影響的
[00:05:32.880 --> 00:05:34.080]  為什麼我這樣說呢
[00:05:34.080 --> 00:05:36.680]  我想跟大家看13章10節
[00:05:36.680 --> 00:05:42.560]  那裡是他們還沒有搬到索多瑪的時候說的
[00:05:42.560 --> 00:05:44.360]  這裡說羅德舉目
[00:05:44.360 --> 00:05:48.600]  看見約旦河整個平原直到所以都是水源充足之地
[00:05:48.600 --> 00:05:52.800]  在耶和華未毀滅索多瑪、俄摩拉以前
[00:05:52.800 --> 00:05:57.320]  那個地就好像耶和華的原子又像埃及地
[00:05:57.320 --> 00:06:01.440]  當他要和阿伯拉罕準備分家的時候
[00:06:01.440 --> 00:06:04.160]  他就問他想要什麼的地方
[00:06:04.160 --> 00:06:05.960]  就是這一段
[00:06:05.960 --> 00:06:13.240]  舉目這句話讓我們著重看這個動作
[00:06:13.240 --> 00:06:15.920]  表示羅德看得很清楚
[00:06:15.920 --> 00:06:20.760]  也在強調他看東西是怎麼看的
[00:06:20.760 --> 00:06:25.240]  讓我們了解到他看的是什麼
[00:06:25.240 --> 00:06:28.440]  他心裡面在想的是什麼
[00:06:28.440 --> 00:06:32.440]  在選地的時候他著重的是什麼
[00:06:32.440 --> 00:06:34.520]  那塊地是不是最好
[00:06:34.520 --> 00:06:37.400]  他對最好的土地有渴望
[00:06:37.400 --> 00:06:40.360]  他怎麼看索多瑪和俄摩拉
[00:06:40.360 --> 00:06:46.400]  他這裡形容好像耶和華的原子又像埃及地
[00:06:46.400 --> 00:06:51.600]  他覺得將要被毀滅的城
[00:06:51.600 --> 00:06:55.640]  好像伊甸園那麼好
[00:06:55.640 --> 00:06:58.160]  埃及又代表什麼
[00:06:58.160 --> 00:07:02.120]  埃及在某些回憶裡
[00:07:02.120 --> 00:07:06.640]  是以色列人想回頭的地方
[00:07:06.640 --> 00:07:11.680]  埃及代表以色列人放棄前往應許之地
[00:07:11.680 --> 00:07:14.800]  他們想繼續留在那裡的地方
[00:07:14.800 --> 00:07:18.160]  我想說羅德就是帶著這種心態
[00:07:18.160 --> 00:07:20.040]  帶著他老婆女兒
[00:07:20.040 --> 00:07:24.400]  去到索多瑪過去認為好的生活
[00:07:24.400 --> 00:07:27.080]  13章11節13節說
[00:07:27.080 --> 00:07:31.240]  於是羅德就選擇了約旦河整個平原
[00:07:31.240 --> 00:07:33.240]  羅德往東遷移
[00:07:33.240 --> 00:07:34.920]  他們彼此分開了
[00:07:34.920 --> 00:07:36.800]  阿巴蘭就住在迦南地
[00:07:36.800 --> 00:07:39.480]  羅德就住在平原的城鎮
[00:07:39.480 --> 00:07:43.200]  他漸漸遷移象棚直到索多瑪
[00:07:43.200 --> 00:07:47.240]  索多瑪的人在耶和華面前是罪大惡極
[00:07:47.240 --> 00:07:52.760]  罪事者在這裡對索多瑪人的罪惡描述
[00:07:52.760 --> 00:07:54.400]  是很強調的
[00:07:54.400 --> 00:07:56.920]  強調的是一個什麼地方
[00:07:56.920 --> 00:08:01.000]  強調那些人不是一般的罪人
[00:08:01.000 --> 00:08:04.400]  而是特別罪大惡極的
[00:08:04.400 --> 00:08:08.000]  是對人造成很多痛苦的那種人
[00:08:08.000 --> 00:08:10.560]  然後在原文裡面是說他們怎樣的
[00:08:10.560 --> 00:08:12.160]  是違背耶和華
[00:08:12.160 --> 00:08:15.280]  強調他們是違反上主的律法
[00:08:15.280 --> 00:08:16.800]  是罪魁禍首
[00:08:16.800 --> 00:08:17.800]  最後是怎樣的
[00:08:17.800 --> 00:08:19.800]  加上極其這個字
[00:08:19.800 --> 00:08:24.400]  羅德選擇遷移自己的象棚
[00:08:24.400 --> 00:08:26.080]  去到一個什麼地方
[00:08:26.080 --> 00:08:28.080]  去到一個罪惡之城
[00:08:28.080 --> 00:08:32.400]  你想想作為丈夫有這樣的生活方式
[00:08:32.400 --> 00:08:34.000]  有這樣的價值觀
[00:08:34.000 --> 00:08:38.200]  我想說他這些舉動或者他的行為
[00:08:38.200 --> 00:08:44.280]  其實是在潛移默化地影響他太太的思想行為
[00:08:44.280 --> 00:08:50.040]  他這個人為羅德太太帶來了很大的影響
[00:08:50.040 --> 00:08:52.480]  而另外一段經文是這麼說的
[00:08:52.480 --> 00:08:54.040]  19章14節
[00:08:54.040 --> 00:08:56.360]  當使者跟羅德說
[00:08:56.360 --> 00:09:01.040]  這個城市的罪惡已經
[00:09:01.040 --> 00:09:06.200]  控告他們的聲音已經去到耶和華面前
[00:09:06.200 --> 00:09:09.480]  於是就說我們要毀滅這個城
[00:09:09.480 --> 00:09:15.040]  然後就叫他帶你老婆女和熟你的人就走
[00:09:15.040 --> 00:09:17.120]  19至14 羅德就出去
[00:09:17.120 --> 00:09:20.640]  告訴告訴娶了他女兒的女婿們說
[00:09:20.640 --> 00:09:22.760]  起來離開這個地方
[00:09:22.760 --> 00:09:25.840]  因為耶和華要毀滅這個城
[00:09:25.840 --> 00:09:29.760]  他的女婿們卻以為他是笑話
[00:09:29.760 --> 00:09:33.600]  首先我們如果看回19章的序詞
[00:09:33.600 --> 00:09:36.920]  19章8節說的是有些人
[00:09:36.920 --> 00:09:41.840]  想要侵犯所多瑪的男人的時候
[00:09:41.840 --> 00:09:45.200]  羅德就說你不可以這樣做的
[00:09:45.200 --> 00:09:48.760]  我有兩個女兒她們尚未親近男人
[00:09:48.760 --> 00:09:51.040]  19章8節是這樣說的
[00:09:51.040 --> 00:09:54.760]  所以他的女兒尚未跟男人親近
[00:09:54.760 --> 00:09:56.760]  為什麼又會有女婿呢
[00:09:56.760 --> 00:10:01.360]  如果根據上下文或者社會風俗來說
[00:10:01.360 --> 00:10:04.200]  這些稱為女婿的人
[00:10:04.200 --> 00:10:09.760]  大概就是跟羅德的女兒已經訂立了婚姻契約
[00:10:09.760 --> 00:10:13.080]  用現在的說法其實是未婚夫
[00:10:13.080 --> 00:10:18.240]  當羅德呼籲這一班未婚夫
[00:10:18.240 --> 00:10:22.640]  跟他們一起離開所多瑪這個地方的時候
[00:10:22.640 --> 00:10:25.760]  並且他說了原因是
[00:10:25.760 --> 00:10:28.320]  耶和華要毀滅這個地方
[00:10:28.320 --> 00:10:30.320]  他們的反應是什麼
[00:10:30.320 --> 00:10:32.520]  他們只是覺得笑
[00:10:32.520 --> 00:10:35.840]  覺得羅德在說笑
[00:10:35.840 --> 00:10:39.120]  甚或可能以為羅德是在笑
[00:10:39.120 --> 00:10:44.600]  所多瑪和所多瑪裡面的人的生活方式
[00:10:44.600 --> 00:10:48.360]  換句話說這班未婚夫的反應
[00:10:48.360 --> 00:10:49.800]  其實反應就是覺得
[00:10:49.800 --> 00:10:54.720]  其實我覺得所多瑪裡面的人的行徑舉動
[00:10:54.720 --> 00:10:56.120]  沒有什麼不對
[00:10:56.120 --> 00:10:59.360]  所以我才覺得羅德你在說笑
[00:10:59.360 --> 00:11:00.560]  我覺得沒事
[00:11:00.560 --> 00:11:04.120]  為什麼上帝要毀滅這個地方
[00:11:04.120 --> 00:11:07.200]  所以可以側面反映
[00:11:07.200 --> 00:11:10.440]  這班未婚夫在道德上敗壞的程度
[00:11:10.440 --> 00:11:14.520]  其實跟所多瑪人是沒有什麼分別的
[00:11:14.520 --> 00:11:16.120]  注意的是
[00:11:16.120 --> 00:11:20.880]  羅德就是幫他的女兒找這些人做她的老公
[00:11:20.880 --> 00:11:24.800]  你說這樣也可以入羅德數
[00:11:24.800 --> 00:11:28.400]  我們不如對比後幾章
[00:11:28.400 --> 00:11:34.720]  是說亞伯拉罕如何為以撒娶老婆
[00:11:34.720 --> 00:11:36.120]  24章是這樣說
[00:11:36.120 --> 00:11:38.280]  他是這樣吩咐他的僕人
[00:11:38.280 --> 00:11:41.600]  他說你不要為我的兒子
[00:11:41.600 --> 00:11:45.880]  娶我所居住的迦南地的女子為妻
[00:11:45.880 --> 00:11:48.600]  你要往我的本地本族去
[00:11:48.600 --> 00:11:52.200]  為我的兒子以撒娶妻
[00:11:52.200 --> 00:11:57.680]  為什麼亞伯拉罕為以撒找老婆要找得這麼謹慎
[00:11:57.680 --> 00:12:02.480]  是因為亞伯拉罕他體重自己和他一家
[00:12:02.480 --> 00:12:06.760]  在上帝應許裡面的身份是什麼
[00:12:06.760 --> 00:12:11.200]  他要幫以撒找的不只是一個敬虔的女子
[00:12:11.200 --> 00:12:14.520]  或者是不只是找到一個可以生育的女子
[00:12:14.520 --> 00:12:17.120]  就可以做結婚對象
[00:12:17.120 --> 00:12:24.560]  而是要找一個可以和以撒一起承受上主應許的繼承人
[00:12:24.560 --> 00:12:26.880]  再用現在的說法
[00:12:26.880 --> 00:12:30.680]  要找一個可以和他的兒子一起走信仰道路的人
[00:12:30.680 --> 00:12:35.680]  所以亞伯拉罕才會千叮萬囑他的僕人
[00:12:35.680 --> 00:12:42.080]  要回到他的本族去找合適的女子做他的兒子的妻子
[00:12:42.080 --> 00:12:43.920]  是想避免什麼
[00:12:43.920 --> 00:12:49.960]  避免不想和其他種族的後裔結合
[00:12:49.960 --> 00:12:54.240]  從羅德幫他的女兒找老公這件事上
[00:12:54.240 --> 00:12:58.520]  你可以估計他找什麼人做他的女兒的老公
[00:12:58.520 --> 00:13:00.680]  就是在索多瑪找
[00:13:00.680 --> 00:13:03.000]  在索多瑪可以找到什麼人
[00:13:03.000 --> 00:13:06.800]  就只能夠找到道德敗壞的人
[00:13:06.800 --> 00:13:08.200]  側面來看
[00:13:08.200 --> 00:13:11.640]  羅德在跟隨上主的事情上
[00:13:11.640 --> 00:13:13.640]  不算很認真
[00:13:13.640 --> 00:13:15.160]  他看重的是什麼
[00:13:15.160 --> 00:13:17.160]  看重的是自己的方便
[00:13:17.160 --> 00:13:18.600]  很袖手旁觀地找
[00:13:18.600 --> 00:13:20.160]  很方便自己
[00:13:20.160 --> 00:13:25.120]  他沒有因應自己的身份去為他的女兒張羅
[00:13:25.120 --> 00:13:27.400]  他們的婚嫁
[00:13:27.400 --> 00:13:30.240]  再去看羅德的女兒
[00:13:30.240 --> 00:13:33.680]  未婚夫最後在毀滅的關鍵時候
[00:13:33.680 --> 00:13:35.200]  他們沒有跟著走
[00:13:35.200 --> 00:13:38.320]  最後太太又變成了鹽柱
[00:13:38.320 --> 00:13:41.440]  最後剩下三個人
[00:13:41.440 --> 00:13:45.080]  創世紀十九將三十至三十八節
[00:13:45.080 --> 00:13:47.720]  講到他們三個逃離了
[00:13:47.720 --> 00:13:51.400]  去到一個城裏面
[00:13:51.400 --> 00:13:54.920]  他的女兒有一些提議
[00:13:54.920 --> 00:13:57.080]  提議什麼
[00:13:57.080 --> 00:13:59.080]  在powerpoint上看到
[00:13:59.080 --> 00:14:02.680]  他說爸爸有老了
[00:14:02.680 --> 00:14:04.280]  這裏又沒有其他男人
[00:14:04.280 --> 00:14:06.880]  可以照世上的禮俗跟我們結合
[00:14:06.880 --> 00:14:08.480]  我們就不如怎樣
[00:14:08.480 --> 00:14:10.680]  灌醉爸爸然後跟他同寢
[00:14:10.680 --> 00:14:13.680]  然後我們就可以在父親身上
[00:14:13.680 --> 00:14:15.280]  存留後裔
[00:14:15.280 --> 00:14:19.080]  為什麼羅德的女兒會有這樣的想法
[00:14:19.080 --> 00:14:24.680]  或許是因為他們住在索多瑪已經好一段日子了
[00:14:24.680 --> 00:14:26.880]  可能一些想法一些做法
[00:14:26.880 --> 00:14:30.280]  被索多瑪同化了而不知
[00:14:30.280 --> 00:14:36.680]  結果最後他們兩個女兒的確可以從爸爸身上生出後裔
[00:14:36.680 --> 00:14:38.080]  是什麼人
[00:14:38.080 --> 00:14:40.480]  是摩亞和阿滿人
[00:14:40.480 --> 00:14:42.680]  的確是從父親身上存留後裔
[00:14:42.680 --> 00:14:45.280]  但是這兩個族裔是什麼人
[00:14:45.280 --> 00:14:51.480]  最終這兩個族裔成為上主子民最大的敵人
[00:14:51.480 --> 00:14:54.880]  花了一段時間
[00:14:54.880 --> 00:14:59.080]  好像不停地說羅德的不對
[00:14:59.080 --> 00:15:01.880]  我為什麼要這樣說
[00:15:01.880 --> 00:15:08.080]  我是想大家在大巴車下羅德太太譴責她的時候
[00:15:08.080 --> 00:15:09.480]  我也想大家明白
[00:15:09.480 --> 00:15:13.480]  為什麼羅德太太最終成為這樣的人
[00:15:13.480 --> 00:15:15.080]  是有她的背景
[00:15:15.080 --> 00:15:16.880]  有她的原因
[00:15:16.880 --> 00:15:19.680]  事情出現有很多因素
[00:15:19.680 --> 00:15:23.080]  不是只有單一因素
[00:15:23.080 --> 00:15:27.880]  當然我意思不是說她完全沒有責任
[00:15:27.880 --> 00:15:31.480]  所謂牛不喝水不按牛頭低
[00:15:31.480 --> 00:15:38.280]  頭是她自己死都要轉回去看索多瑪
[00:15:38.280 --> 00:15:42.280]  她這樣回頭看一看26節的經文
[00:15:42.280 --> 00:15:46.680]  很簡單很握要地強調
[00:15:46.680 --> 00:15:48.680]  當你不聽話
[00:15:48.680 --> 00:15:52.680]  或者當你被過去所羈絆的結果是怎樣
[00:15:52.680 --> 00:15:57.080]  就會立刻變成一根鹽柱
[00:15:57.080 --> 00:15:59.480]  很生動地提醒我們
[00:15:59.480 --> 00:16:01.880]  當上帝呼召我們
[00:16:01.880 --> 00:16:05.880]  向他所應許我們的地方邁進的時候
[00:16:05.880 --> 00:16:10.680]  當你流亂過去或者是渴慕有罪的生活的時候
[00:16:10.680 --> 00:16:12.880]  是要付代價的
[00:16:12.880 --> 00:16:17.480]  羅德太太變成鹽柱是一個很嚴厲的警告
[00:16:17.480 --> 00:16:19.680]  提醒我們一件事就是
[00:16:19.680 --> 00:16:22.280]  不順從不順服
[00:16:22.280 --> 00:16:25.080]  上帝有危險
[00:16:25.080 --> 00:16:31.480]  或者我們聽了幾個關於擊殺系列的時候
[00:16:31.480 --> 00:16:37.480]  我們都可能覺得其實他們做了些什麼要被擊殺
[00:16:37.480 --> 00:16:40.680]  不奉獻了要被擊殺
[00:16:40.680 --> 00:16:43.880]  批評領袖會被吞噬
[00:16:43.880 --> 00:16:47.280]  上次摸一摸藥櫃又被擊殺
[00:16:47.280 --> 00:16:48.280]  這次是怎樣
[00:16:48.280 --> 00:16:49.480]  這次更簡單
[00:16:49.480 --> 00:16:51.480]  看一看而已
[00:16:51.480 --> 00:16:54.480]  看一看而已就要死這麼嚴重
[00:16:54.480 --> 00:16:58.480]  我們有時都會想是不是神很嚴苛呢
[00:16:58.480 --> 00:17:02.680]  不過我想說羅德太太這個回頭一看
[00:17:02.680 --> 00:17:06.480]  是蘊含了很多的意思在裡面
[00:17:06.480 --> 00:17:12.880]  這個看不是閉上眼睛看一看的那種看
[00:17:12.880 --> 00:17:19.880]  而是很深的去凝視被毀滅的所多瑪
[00:17:19.880 --> 00:17:21.680]  代表著什麼
[00:17:21.680 --> 00:17:23.880]  代表著她有很多的不捨
[00:17:23.880 --> 00:17:25.880]  很多的留戀
[00:17:25.880 --> 00:17:30.680]  在這十六節說到羅德聽到使者的吩咐
[00:17:30.680 --> 00:17:31.880]  她第一個反應就是
[00:17:31.880 --> 00:17:33.680]  慈然不走
[00:17:33.680 --> 00:17:35.680]  不想走
[00:17:35.680 --> 00:17:41.680]  我不知道羅德不想走是因為她留戀所多瑪的生活
[00:17:41.680 --> 00:17:44.680]  還是不想改變不想搬
[00:17:44.680 --> 00:17:51.680]  但是罪事者說羅德的太太還在他後面
[00:17:51.680 --> 00:17:55.680]  所以反映了她比羅德更不想走
[00:17:55.680 --> 00:17:57.680]  更不想離開所多瑪
[00:17:57.680 --> 00:18:01.680]  我在想如果當初羅德沒有慈然不走
[00:18:01.680 --> 00:18:06.680]  又或者羅德是毫無猶豫地去順從使者的警告
[00:18:06.680 --> 00:18:08.680]  沒有反駁
[00:18:08.680 --> 00:18:12.680]  馬上逃到山上的話
[00:18:12.680 --> 00:18:18.680]  我在想羅德太太會不會遇到這件災難
[00:18:18.680 --> 00:18:24.680]  有時身邊的人的擔悟令他輕視了上主的命令
[00:18:24.680 --> 00:18:29.680]  以為上主的律法是有相確的餘地
[00:18:29.680 --> 00:18:31.680]  回頭一看
[00:18:31.680 --> 00:18:34.680]  或者再說白一點就是
[00:18:34.680 --> 00:18:37.680]  留戀過去
[00:18:37.680 --> 00:18:40.680]  留戀過去並不是無關痛癢的
[00:18:40.680 --> 00:18:44.680]  在神看來是一件很嚴肅的事
[00:18:44.680 --> 00:18:50.680]  在城外將他變成嚴處又有什麼意思呢
[00:18:50.680 --> 00:18:56.680]  羅德太太能夠走出城外代表著什麼呢
[00:18:56.680 --> 00:18:59.680]  她也經歷了上帝的憐憫
[00:18:59.680 --> 00:19:04.680]  使者拉著她的手將她帶了出來
[00:19:04.680 --> 00:19:06.680]  安置在城外
[00:19:06.680 --> 00:19:12.680]  她沒有和索多瑪和俄摩拉一起遇到流亡和火的毀滅
[00:19:12.680 --> 00:19:16.680]  不過她的身體雖然被拉了出去城外
[00:19:16.680 --> 00:19:20.680]  但她的心仍然留在索多瑪
[00:19:20.680 --> 00:19:23.680]  在猶太《釋經》的傳統中
[00:19:23.680 --> 00:19:26.680]  羅德太太被視為一個什麼樣的象徵
[00:19:26.680 --> 00:19:30.680]  是象徵著她依戀著很多物質
[00:19:30.680 --> 00:19:35.680]  不願意放棄舊有生活方式的代表人物
[00:19:35.680 --> 00:19:38.680]  為什麼她這麼不捨得呢
[00:19:38.680 --> 00:19:40.680]  有拉比會說
[00:19:40.680 --> 00:19:45.680]  她和索多瑪有很密切的關係
[00:19:45.680 --> 00:19:53.680]  所以令她很難放棄她在索多瑪擁有的影響力
[00:19:53.680 --> 00:19:57.680]  她在索多瑪有很多財產
[00:19:57.680 --> 00:20:00.680]  和很多人有很密切的關係
[00:20:00.680 --> 00:20:03.680]  所以她放不下
[00:20:03.680 --> 00:20:05.680]  她很愛索多瑪
[00:20:05.680 --> 00:20:07.680]  她的心仍然在那裏
[00:20:07.680 --> 00:20:10.680]  她無法忍受那裏的東西被毀滅
[00:20:10.680 --> 00:20:12.680]  她放不下
[00:20:12.680 --> 00:20:17.680]  她對離開索多瑪的生活和情感
[00:20:17.680 --> 00:20:21.680]  她深深地留戀著
[00:20:21.680 --> 00:20:27.680]  愛世界的心比要遵守神的吩咐更大
[00:20:27.680 --> 00:20:31.680]  讓我們看到她對過去的嚮往
[00:20:31.680 --> 00:20:36.680]  以至她最終的命運都成為了我們的境界
[00:20:36.680 --> 00:20:40.680]  如果我們太愛這個世界而不願放手
[00:20:40.680 --> 00:20:44.680]  我想說類似的事都會同樣地發生
[00:20:44.680 --> 00:20:47.680]  我不是說我們這樣就不得救
[00:20:47.680 --> 00:20:49.680]  就會被擊殺
[00:20:49.680 --> 00:20:53.680]  而是當我們仍然很愛這個世界的時候
[00:20:53.680 --> 00:20:58.680]  我想說我們遲早跟這個世界是沒有分別的
[00:20:58.680 --> 00:21:01.680]  羅德一家得到很明確的指示
[00:21:01.680 --> 00:21:05.680]  說要投也不回地逃走
[00:21:05.680 --> 00:21:08.680]  但羅德太太最後猶豫不決
[00:21:08.680 --> 00:21:13.680]  她的心仍然牽掛著她要離開的地方
[00:21:13.680 --> 00:21:17.680]  回頭那一刻那份猶豫和不信服
[00:21:17.680 --> 00:21:22.680]  讓她成為了永恆的象徵
[00:21:22.680 --> 00:21:26.680]  嚴處行久遠 一根永留存
[00:21:26.680 --> 00:21:30.680]  大家不要覺得我在說冷笑話
[00:21:30.680 --> 00:21:34.680]  我想大家想想其他被擊殺的
[00:21:34.680 --> 00:21:38.680]  他們的下場或結局是怎樣
[00:21:38.680 --> 00:21:42.680]  有被拖出去埋葬
[00:21:42.680 --> 00:21:45.680]  有被地面裂開吞噬
[00:21:45.680 --> 00:21:48.680]  有被火燒
[00:21:48.680 --> 00:21:55.680]  我想說這些被擊殺的都不是長久地展現在人前
[00:21:55.680 --> 00:21:57.680]  但嚴處呢?
[00:21:57.680 --> 00:22:02.680]  嚴處是恆久地凍在荒漠裏面
[00:22:02.680 --> 00:22:06.680]  這個嚴處其實都不像剛才那段片
[00:22:06.680 --> 00:22:08.680]  你不是舔一下這個嚴處
[00:22:08.680 --> 00:22:10.680]  你就感覺到有鹹味
[00:22:10.680 --> 00:22:14.680]  嚴處是長期在荒漠被風化被蒸化
[00:22:14.680 --> 00:22:16.680]  以致是怎樣
[00:22:16.680 --> 00:22:19.680]  是一根失味的嚴處
[00:22:19.680 --> 00:22:22.680]  這個嚴處不是調和的嚴
[00:22:22.680 --> 00:22:23.680]  最終只是怎樣?
[00:22:23.680 --> 00:22:26.680]  凋在外頭沒有用
[00:22:26.680 --> 00:22:32.680]  它最終只是長久地成為世人的提醒和警惕
[00:22:32.680 --> 00:22:37.680]  順帝就好像要羅德太太永遠留在荒漠裏
[00:22:37.680 --> 00:22:40.680]  好像在獻世一樣
[00:22:40.680 --> 00:22:43.680]  嚴處是邀請我們每一個人
[00:22:43.680 --> 00:22:46.680]  檢視一下我們自己的生命
[00:22:46.680 --> 00:22:50.680]  思考究竟有什麼人有什麼事
[00:22:50.680 --> 00:22:52.680]  令到我們分心
