
[00:00:00.000 --> 00:00:04.000]  剛才大家祈禱什麼呢?
[00:05:10.000 --> 00:05:12.000]  這卷小仙之書就沒有死
[00:05:12.000 --> 00:05:15.000]  這卷小仙之書不是因為他說錯話
[00:05:15.000 --> 00:05:17.000]  而要被人扔死
[00:05:17.000 --> 00:05:18.000]  反而是因為他說錯話
[00:05:18.000 --> 00:05:21.000]  這卷小仙之書才留在這裡
[00:05:21.000 --> 00:05:24.000]  這本身,整個存在
[00:05:24.000 --> 00:05:27.000]  就是一個所謂反諷的東西
[00:05:27.000 --> 00:05:32.000]  一個所謂很諷刺的技術
[00:05:32.000 --> 00:05:35.000]  不單止這卷書的存有是奇怪的
[00:05:35.000 --> 00:05:38.000]  或者叫做ironic,叫做反諷
[00:05:38.000 --> 00:05:40.000]  第一章說的是什麼呢?
[00:05:40.000 --> 00:05:42.000]  第一章說的是
[00:05:42.000 --> 00:05:47.000]  突然之間那群水獸和他逃去他師的時候
[00:05:47.000 --> 00:05:49.000]  那群水獸突然間會說
[00:05:49.000 --> 00:05:51.000]  我敬畏耶和華
[00:05:51.000 --> 00:05:53.000]  突然間會向耶和華獻祭
[00:05:53.000 --> 00:05:56.000]  突然之間這群人轉過頭來
[00:05:56.000 --> 00:05:58.000]  就向耶和華許願
[00:05:58.000 --> 00:06:00.000]  聽到神的說話,然後將他扔到海裡
[00:06:00.000 --> 00:06:02.000]  他扔下去
[00:06:02.000 --> 00:06:07.000]  第一章已經是一件很ironic,很psychotic,很反諷的事
[00:06:07.000 --> 00:06:11.000]  那些不太相信萬鈞耶和華
[00:06:11.000 --> 00:06:12.000]  猶太人的神
[00:06:12.000 --> 00:06:16.000]  那些水獸們竟然會突然之間改變
[00:06:16.000 --> 00:06:20.000]  反而若拿才不改變
[00:06:20.000 --> 00:06:22.000]  他們逃去他師
[00:06:22.000 --> 00:06:24.000]  第三章
[00:06:24.000 --> 00:06:26.000]  總之被魚吐出來之後
[00:06:26.000 --> 00:06:28.000]  他一來就尾,迫於無奈
[00:06:28.000 --> 00:06:30.000]  到了尾聲的時候
[00:06:30.000 --> 00:06:33.000]  他基本上要說三天的路程
[00:06:33.000 --> 00:06:36.000]  走遍整個城市
[00:06:36.000 --> 00:06:38.000]  他要說神叫他說的話
[00:06:38.000 --> 00:06:40.000]  他沒有走一天的路
[00:06:40.000 --> 00:06:41.000]  只說一句說話
[00:06:41.000 --> 00:06:43.000]  他說四十天之後,這座城就倒了
[00:06:43.000 --> 00:06:46.000]  你猜這些人是甚麼來的
[00:06:46.000 --> 00:06:48.000]  奇怪到一個這樣的地步
[00:06:48.000 --> 00:06:51.000]  總之就是沒有做足所做的事
[00:06:51.000 --> 00:06:55.000]  總之說的都是四十天後,這座城就倒了
[00:06:55.000 --> 00:06:57.000]  反諷的地方是甚麼
[00:06:57.000 --> 00:07:00.000]  突然之間一句這樣的說話
[00:07:00.000 --> 00:07:02.000]  可以整個城市的人
[00:07:02.000 --> 00:07:06.000]  由黃至到僕人,再到生畜
[00:07:06.000 --> 00:07:07.000]  全部突然間
[00:07:07.000 --> 00:07:11.000]  譬如說蒙灰求萬鈞耶和華會拯救他
[00:07:11.000 --> 00:07:14.000]  我形容是甚麼呢
[00:07:14.000 --> 00:07:17.000]  你試試去麻將店
[00:07:17.000 --> 00:07:19.000]  你去麻將店,你跟他說
[00:07:19.000 --> 00:07:21.000]  你再打麻將
[00:07:21.000 --> 00:07:23.000]  打了四個小時之後
[00:07:23.000 --> 00:07:25.000]  這座麻將館就倒了
[00:07:25.000 --> 00:07:27.000]  你試試這樣說
[00:07:27.000 --> 00:07:30.000]  然後你奇怪到走出來
[00:07:30.000 --> 00:07:34.000]  你看到所有的打麻將的朋友們
[00:07:34.000 --> 00:07:36.000]  全部出來
[00:07:36.000 --> 00:07:38.000]  拿著關公,拿著黃大仙
[00:07:38.000 --> 00:07:40.000]  拿著所有財神爺走出來
[00:07:40.000 --> 00:07:45.000]  披麻蒙灰在麻將館門口見拜神
[00:07:45.000 --> 00:07:48.000]  這個匪夷所思
[00:07:48.000 --> 00:07:51.000]  如果今晚有電影節目做到這件事的話
[00:07:51.000 --> 00:07:53.000]  我一定請你一年吃自助餐
[00:07:53.000 --> 00:07:55.000]  我夠膽這樣說
[00:07:55.000 --> 00:07:57.000]  一年的自助餐我都敢請你吃
[00:07:57.000 --> 00:07:59.000]  每天吃一餐我都給你
[00:07:59.000 --> 00:08:02.000]  你做到的話,我佩服你萬分
[00:08:02.000 --> 00:08:03.000]  你明白嗎
[00:08:03.000 --> 00:08:05.000]  這個誇張到一個地步
[00:08:05.000 --> 00:08:08.000]  很明顯是ironic
[00:08:08.000 --> 00:08:09.000]  很明顯是side casting
[00:08:09.000 --> 00:08:10.000]  是反諷
[00:08:10.000 --> 00:08:13.000]  反諷著先知
[00:08:13.000 --> 00:08:16.000]  他連以為自己應該要做的事
[00:08:16.000 --> 00:08:18.000]  覺得不可能
[00:08:18.000 --> 00:08:20.000]  經文就記載
[00:08:20.000 --> 00:08:21.000]  先知又說錯話
[00:08:21.000 --> 00:08:24.000]  先知又不知道在做什麼
[00:08:24.000 --> 00:08:27.000]  最後的幕第四章
[00:08:27.000 --> 00:08:29.000]  反諷的故事是什麼
[00:08:29.000 --> 00:08:34.000]  就好像麻將館的朋友都出來
[00:08:34.000 --> 00:08:37.000]  先知就在對面的禪篷
[00:08:37.000 --> 00:08:40.000]  看這個麻將館什麼時候倒下來
[00:08:40.000 --> 00:08:43.000]  突然間上面的禪篷
[00:08:43.000 --> 00:08:44.000]  不知道為什麼
[00:08:44.000 --> 00:08:47.000]  倒了差點把他壓死
[00:08:47.000 --> 00:08:49.000]  他突然就說
[00:08:49.000 --> 00:08:51.000]  親愛的禪篷
[00:08:51.000 --> 00:08:53.000]  我多愛你
[00:08:53.000 --> 00:08:55.000]  你為什麼要掉下來
[00:08:55.000 --> 00:08:56.000]  這麼可惜
[00:08:56.000 --> 00:08:58.000]  一個這麼漂亮的禪篷都掉下來
[00:08:58.000 --> 00:09:01.000]  上帝你搞什麼
[00:09:01.000 --> 00:09:03.000]  他的反諷是他看著禪篷
[00:09:03.000 --> 00:09:05.000]  不喜歡禪篷
[00:09:05.000 --> 00:09:07.000]  不喜歡麻將館走出來
[00:09:07.000 --> 00:09:11.000]  把皇帝和關公的人都拿走
[00:09:11.000 --> 00:09:13.000]  的悔改
[00:09:13.000 --> 00:09:15.000]  他還說了一句話
[00:09:15.000 --> 00:09:16.000]  神啊你真是壞到一個地步
[00:09:16.000 --> 00:09:18.000]  連禪篷都給我弄壞了
[00:09:18.000 --> 00:09:20.000]  我還是死掉比較好
[00:09:20.000 --> 00:09:22.000]  這是什麼
[00:09:22.000 --> 00:09:25.000]  哪裡來會發生這樣的事情
[00:09:25.000 --> 00:09:30.000]  所以基本上一三四章的約拿書
[00:09:30.000 --> 00:09:31.000]  充滿著一個
[00:09:31.000 --> 00:09:32.000]  就是一個psychastic
[00:09:32.000 --> 00:09:34.000]  ironic的比較
[00:09:34.000 --> 00:09:36.000]  就是告訴你
[00:09:36.000 --> 00:09:38.000]  先知在做的事情
[00:09:38.000 --> 00:09:40.000]  其實使我們每一個人相信
[00:09:40.000 --> 00:09:42.000]  到底先知做的事情是對的
[00:09:42.000 --> 00:09:45.000]  還是先知做的事情是不對的
[00:09:45.000 --> 00:09:47.000]  明明我們會覺得
[00:09:47.000 --> 00:09:50.000]  先知做的事情應該是對的
[00:09:50.000 --> 00:09:52.000]  十二少先知書
[00:09:52.000 --> 00:09:53.000]  其中這一卷約拿書
[00:09:53.000 --> 00:09:55.000]  就用一個narrative
[00:09:55.000 --> 00:09:57.000]  技術告訴你
[00:09:57.000 --> 00:10:01.000]  他做的事情不一定是對的
[00:10:01.000 --> 00:10:06.000]  反而不關他做過任何事情的事
[00:10:06.000 --> 00:10:08.000]  他不是說了一句話
[00:10:08.000 --> 00:10:09.000]  人們會披盲蒙灰
[00:10:09.000 --> 00:10:11.000]  全部悔改
[00:10:11.000 --> 00:10:12.000]  你可以相信
[00:10:12.000 --> 00:10:13.000]  一定是上帝自己做的事情
[00:10:13.000 --> 00:10:16.000]  都是約拿做的事情
[00:10:16.000 --> 00:10:18.000]  無論那些水手能夠悔改
[00:10:18.000 --> 00:10:20.000]  無論那條魚做過什麼
[00:10:20.000 --> 00:10:22.000]  無論那個蟬蟲會發生什麼
[00:10:22.000 --> 00:10:24.000]  那個應該披盲樹
[00:10:24.000 --> 00:10:25.000]  怎樣都好
[00:10:25.000 --> 00:10:28.000]  都是上帝在自己做的事情
[00:10:28.000 --> 00:10:32.000]  而不關約拿半點事情
[00:10:32.000 --> 00:10:36.000]  在這個前提的底下
[00:10:36.000 --> 00:10:40.000]  我們問第二章說什麼
[00:10:40.000 --> 00:10:44.000]  第二章是約拿書裡
[00:10:44.000 --> 00:10:47.000]  最沒有人理的一段聖經
[00:10:47.000 --> 00:10:49.000]  這十節的聖經
[00:10:49.000 --> 00:10:52.000]  其實一點都不好解釋
[00:10:52.000 --> 00:10:55.000]  這十節聖經從來都很複雜
[00:10:55.000 --> 00:10:57.000]  我們今天都不會
[00:10:57.000 --> 00:11:00.000]  跟大家一起看完這十節的聖經
[00:11:00.000 --> 00:11:04.000]  不過想你感受一下
[00:11:04.000 --> 00:11:07.000]  你聽一聽這十節大約說什麼
[00:11:07.000 --> 00:11:10.000]  約拿書如福裡邊向耶和華
[00:11:10.000 --> 00:11:12.000]  他的神土共說
[00:11:12.000 --> 00:11:15.000]  我在患難中求告耶和華
[00:11:15.000 --> 00:11:16.000]  他就應問我
[00:11:16.000 --> 00:11:18.000]  我從陰間的深處呼求
[00:11:18.000 --> 00:11:21.000]  你就聽我的聲音
[00:11:21.000 --> 00:11:23.000]  你將我拋棄心冤直到海深
[00:11:23.000 --> 00:11:25.000]  大雪圍繞我
[00:11:25.000 --> 00:11:29.000]  你的波浪紅塗滑漫過我身
[00:11:29.000 --> 00:11:32.000]  我說你要將我眼前驅逐
[00:11:32.000 --> 00:11:34.000]  而我仍要仰望你的聖殿
[00:11:34.000 --> 00:11:36.000]  縱水圍繞我
[00:11:36.000 --> 00:11:38.000]  幾乎淹沒我
[00:11:38.000 --> 00:11:41.000]  深淵圍著我
[00:11:41.000 --> 00:11:43.000]  海足纏繞我的頭
[00:11:43.000 --> 00:11:46.000]  我下沉到山的根基
[00:11:46.000 --> 00:11:49.000]  地的門檻將我永遠關住
[00:11:49.000 --> 00:11:50.000]  耶和華
[00:11:50.000 --> 00:11:51.000]  我神下你
[00:11:51.000 --> 00:11:55.000]  祂將我的性命從地府裡邊救出來
[00:11:55.000 --> 00:11:57.000]  我心裡發昏的時候
[00:11:57.000 --> 00:11:58.000]  就想起耶和華
[00:11:58.000 --> 00:12:00.000]  我禱告進入你的聖殿
[00:12:00.000 --> 00:12:02.000]  達到你面前
[00:12:02.000 --> 00:12:04.000]  那信奉虛無
[00:12:04.000 --> 00:12:06.000]  神明的人
[00:12:06.000 --> 00:12:08.000]  凋棄自己的慈愛
[00:12:08.000 --> 00:12:11.000]  但我以感謝的聲音向你獻祭
[00:12:11.000 --> 00:12:13.000]  我所許的願我必償還
[00:12:13.000 --> 00:12:14.000]  光出於耶和華
[00:12:14.000 --> 00:12:15.000]  耶和華就吩咐了
[00:12:15.000 --> 00:12:19.000]  要將他約拿套在陸地上
[00:12:19.000 --> 00:12:22.000]  基本上我們可以說很多
[00:12:22.000 --> 00:12:25.000]  關於這一章的聖經
[00:12:25.000 --> 00:12:27.000]  但我今天只說這一點
[00:12:27.000 --> 00:12:31.000]  這個十字島的經文
[00:12:31.000 --> 00:12:32.000]  其實很熟悉
[00:12:32.000 --> 00:12:34.000]  基本上很多經文
[00:12:34.000 --> 00:12:38.000]  好像是我們耳熟能詳的經文
[00:12:38.000 --> 00:12:40.000]  大體上的
[00:12:40.000 --> 00:12:45.000]  它來自詩篇31篇
[00:12:45.000 --> 00:12:48.000]  基本上將詩篇31篇
[00:12:48.000 --> 00:12:49.000]  裡面某些經文
[00:12:49.000 --> 00:12:51.000]  某些節數
[00:12:51.000 --> 00:12:52.000]  抽出來
[00:12:52.000 --> 00:12:56.000]  成為一個詩篇式的禱告
[00:12:56.000 --> 00:12:58.000]  就是這十字聖經
[00:12:58.000 --> 00:13:00.000]  問題是
[00:13:00.000 --> 00:13:03.000]  這十節的所謂
[00:13:03.000 --> 00:13:05.000]  集錦詩篇的
[00:13:05.000 --> 00:13:08.000]  抽出來形成的祈禱
[00:13:08.000 --> 00:13:11.000]  在整本約拿書裡面想說什麼
[00:13:11.000 --> 00:13:13.000]  在整本約拿書裡面有什麼意義
[00:13:13.000 --> 00:13:15.000]  或者在整本約拿書裡面
[00:13:15.000 --> 00:13:18.000]  和第一章 第三章 第四章有什麼關係
[00:13:18.000 --> 00:13:19.000]  和那個所謂很ironic
[00:13:19.000 --> 00:13:23.000]  很psychotic的反諷的味道
[00:13:23.000 --> 00:13:24.000]  這篇詩篇
[00:13:24.000 --> 00:13:27.000]  詩篇集錦的禱告
[00:13:27.000 --> 00:13:31.000]  其實有什麼關聯
[00:13:31.000 --> 00:13:35.000]  馬丁路德曾經解釋過這篇詩篇
[00:13:35.000 --> 00:13:37.000]  Martin Luther 他說
[00:13:37.000 --> 00:13:41.000]  其實這篇詩篇應該是後期寫上去的
[00:13:41.000 --> 00:13:43.000]  他說這篇詩篇是一個
[00:13:43.000 --> 00:13:45.000]  fans giving的詩篇
[00:13:45.000 --> 00:13:47.000]  如果你回看詩篇31篇的時候
[00:13:47.000 --> 00:13:49.000]  基本上是一篇
[00:13:49.000 --> 00:13:50.000]  大衛也好
[00:13:50.000 --> 00:13:52.000]  或者其他的後代也好
[00:13:52.000 --> 00:13:53.000]  在一個很困難的裡邊的時候
[00:13:53.000 --> 00:13:56.000]  上帝怎樣從深淵拯救他們的詩篇
[00:13:56.000 --> 00:13:59.000]  所以這篇詩篇是一篇fans giving的詩篇
[00:13:59.000 --> 00:14:01.000]  但Martin Luther 說
[00:14:01.000 --> 00:14:04.000]  約拿也不知道能不能出來的時候
[00:14:04.000 --> 00:14:08.000]  他應該是被魚肚出來之後
[00:14:08.000 --> 00:14:10.000]  他才讀這篇詩篇
[00:14:10.000 --> 00:14:13.000]  或者作一個錦音的禱告
[00:14:13.000 --> 00:14:18.000]  不會在魚肚裡邊去寫的東西
[00:14:18.000 --> 00:14:21.000]  約翰·加爾文也是這樣說
[00:14:21.000 --> 00:14:27.000]  所以很多人在研究約拿書的時候
[00:14:27.000 --> 00:14:29.000]  他說其實一至十節
[00:14:29.000 --> 00:14:33.000]  基本上是後期加上去的東西
[00:14:33.000 --> 00:14:36.000]  跟基本上一章、二章、三章、四章
[00:14:36.000 --> 00:14:39.000]  沒有什麼關聯的說法
[00:14:39.000 --> 00:14:43.000]  但我想今天輕輕說
[00:14:43.000 --> 00:14:45.000]  一個方向我們怎樣看這十節聖經
[00:14:45.000 --> 00:14:48.000]  時間關係差不多就完了
[00:14:48.000 --> 00:14:50.000]  我還要說聖馬利諾
[00:14:50.000 --> 00:14:53.000]  (笑聲)
[00:14:53.000 --> 00:14:56.000]  說輸的話實在太寶貴了
[00:14:56.000 --> 00:14:59.000]  好,耶穌得罪了
[00:14:59.000 --> 00:15:01.000]  第八節這樣說
[00:15:01.000 --> 00:15:04.000]  信奉虛無神明的人
[00:15:04.000 --> 00:15:06.000]  凋棄自己的慈愛
[00:15:06.000 --> 00:15:08.000]  你看看這一節
[00:15:08.000 --> 00:15:10.000]  從這一節說一點點就夠了
[00:15:10.000 --> 00:15:16.000]  明明那些叫信奉虛無神明的人
[00:15:16.000 --> 00:15:19.000]  凋棄自己的慈愛
[00:15:19.000 --> 00:15:21.000]  誰凋棄?
[00:15:21.000 --> 00:15:24.000]  第一章就跟你說
[00:15:24.000 --> 00:15:29.000]  那些所謂的水手
[00:15:29.000 --> 00:15:32.000]  那些船裡的外邦人
[00:15:32.000 --> 00:15:34.000]  那些不就叫什麼?
[00:15:34.000 --> 00:15:37.000]  那些就叫信奉虛無神明的人
[00:15:37.000 --> 00:15:40.000]  但這群信奉虛無神明的人怎樣?
[00:15:40.000 --> 00:15:44.000]  卻敬拜神獻祭向神許願
[00:15:44.000 --> 00:15:46.000]  還說了一大段話
[00:15:46.000 --> 00:15:48.000]  那就是美神
[00:15:48.000 --> 00:15:50.000]  你看看第三章的那些美人
[00:15:50.000 --> 00:15:54.000]  就是那些信奉虛無神明的人
[00:15:54.000 --> 00:15:56.000]  竟然能夠全部披上蒙灰
[00:15:56.000 --> 00:16:00.000]  能夠立刻悔改歸向萬鈞耶和華
[00:16:00.000 --> 00:16:04.000]  這一節或整個詩篇好像在說
[00:16:04.000 --> 00:16:05.000]  一件五元
[00:16:05.000 --> 00:16:10.000]  誰才是信奉虛無神明的人?
[00:16:10.000 --> 00:16:14.000]  好像不太相配
[00:16:14.000 --> 00:16:16.000]  那些信奉虛無神明的人
[00:16:16.000 --> 00:16:17.000]  在整個約拿書裡
[00:16:17.000 --> 00:16:19.000]  第一章第三章裡
[00:16:19.000 --> 00:16:21.000]  就是悔改那一群
[00:16:21.000 --> 00:16:24.000]  就是接受上帝的慈愛
[00:16:24.000 --> 00:16:26.000]  Hazard
[00:16:26.000 --> 00:16:29.000]  上帝的Hazard應該怎樣翻譯?
[00:16:29.000 --> 00:16:32.000]  那個Hebrew的字應該叫
[00:16:32.000 --> 00:16:34.000]  有納約
[00:16:34.000 --> 00:16:38.000]  上帝和他納約那份堅固的信實
[00:16:38.000 --> 00:16:39.000]  應該Hazard這樣形容
[00:16:39.000 --> 00:16:41.000]  慈愛這個字
[00:16:41.000 --> 00:16:45.000]  突然間你們美人那些水手
[00:16:45.000 --> 00:16:47.000]  好像優勝過先知
[00:16:47.000 --> 00:16:49.000]  好像優勝過猶太人一樣
[00:16:49.000 --> 00:16:50.000]  以色列人一樣
[00:16:50.000 --> 00:16:53.000]  他竟然拿回上帝給他的Hazard
[00:16:53.000 --> 00:16:56.000]  就是第一至三章的東西
[00:16:56.000 --> 00:17:01.000]  誰調戲了上帝的Hazard?
[00:17:01.000 --> 00:17:06.000]  就是約拿
[00:17:06.000 --> 00:17:08.000]  如果我說
[00:17:08.000 --> 00:17:09.000]  不是我說的
[00:17:09.000 --> 00:17:11.000]  很多學者都這樣說
[00:17:11.000 --> 00:17:13.000]  如果一至十節
[00:17:13.000 --> 00:17:15.000]  其實都是一個Ironic
[00:17:15.000 --> 00:17:18.000]  是一個所謂很反諷的話
[00:17:18.000 --> 00:17:21.000]  是什麼意思?
[00:17:21.000 --> 00:17:24.000]  詩篇三十一篇是說
[00:17:24.000 --> 00:17:28.000]  大衛在很困難的裡邊
[00:17:28.000 --> 00:17:30.000]  他相信上帝的拯救會
[00:17:30.000 --> 00:17:33.000]  臨在他自己身上
[00:17:33.000 --> 00:17:37.000]  所以對於約拿來說是什麼?
[00:17:37.000 --> 00:17:39.000]  他要走去利利尼城
[00:17:39.000 --> 00:17:46.000]  宣告上帝的慈愛和信實的訊息的時候
[00:17:46.000 --> 00:17:49.000]  他在想什麼?
[00:17:49.000 --> 00:17:50.000]  喂!上帝啊!
[00:17:50.000 --> 00:17:53.000]  你是不是搞錯了?
[00:17:53.000 --> 00:17:54.000]  上帝啊!
[00:17:54.000 --> 00:17:56.000]  你是不是有些事情是不對的?
[00:17:56.000 --> 00:17:57.000]  上帝啊!
[00:17:57.000 --> 00:17:58.000]  你是不是有些事情你忘記了
[00:17:58.000 --> 00:18:00.000]  我不知道?
[00:18:00.000 --> 00:18:02.000]  約拿走完要告訴上帝
[00:18:02.000 --> 00:18:03.000]  上帝啊!
[00:18:03.000 --> 00:18:04.000]  我和你爭論所信
[00:18:04.000 --> 00:18:05.000]  上帝啊!
[00:18:05.000 --> 00:18:06.000]  我想告訴你
[00:18:06.000 --> 00:18:10.000]  你好像不是很妥當
[00:18:10.000 --> 00:18:12.000]  他走完之後
[00:18:12.000 --> 00:18:13.000]  被雨吞下了
[00:18:13.000 --> 00:18:15.000]  在水裡
[00:18:15.000 --> 00:18:16.000]  他讀詩篇三十一篇
[00:18:16.000 --> 00:18:19.000]  他想說什麼?
[00:18:19.000 --> 00:18:21.000]  他回想起大衛昔日
[00:18:21.000 --> 00:18:24.000]  上帝就是那些專門去懲罰
[00:18:24.000 --> 00:18:28.000]  信奉虛無神明的人
[00:18:28.000 --> 00:18:29.000]  那些信奉虛無神明的人
[00:18:29.000 --> 00:18:30.000]  攻擊大衛
[00:18:30.000 --> 00:18:32.000]  或者攻擊整個以色列的時候
[00:18:32.000 --> 00:18:34.000]  上帝沒有丟棄過去的慈愛
[00:18:34.000 --> 00:18:36.000]  他救以色列人
[00:18:36.000 --> 00:18:38.000]  而把那些虛無
[00:18:38.000 --> 00:18:42.000]  信奉虛無神明的那些人懲罰
[00:18:42.000 --> 00:18:44.000]  他讀這一個詩篇
[00:18:44.000 --> 00:18:47.000]  他想說什麼?
[00:18:47.000 --> 00:18:51.000]  Ironically 是什麼?
[00:18:51.000 --> 00:18:54.000]  諷刺地他想和神爭論
[00:18:54.000 --> 00:18:57.000]  他在抗議
[00:18:57.000 --> 00:19:00.000]  他在和上帝吵架
[00:19:00.000 --> 00:19:02.000]  發脾氣
[00:19:02.000 --> 00:19:04.000]  他和上帝說
[00:19:04.000 --> 00:19:07.000]  上帝,你認識人不是這樣的
[00:19:07.000 --> 00:19:10.000]  你回想你認識你對大衛是怎樣的?
