
[00:00:00.000 --> 00:00:03.000]  在前幾天聽了一個故事
[00:02:49.000 --> 00:02:54.000]  多謝光才敬拜隊給我們一個很安靜的時間
[00:02:54.000 --> 00:02:58.000]  讓我們的心靈能夠沉澱下來
[00:02:58.000 --> 00:03:02.000]  讓我們眼目再一次看回我們的主耶穌他自己
[00:03:02.000 --> 00:03:07.000]  心願在香港這個時候每一個香港人
[00:03:07.000 --> 00:03:11.000]  你心裡無論想什麼事情都好
[00:03:11.000 --> 00:03:15.000]  藉著這間教會的崇拜
[00:03:15.000 --> 00:03:17.000]  無論是海外還是姐妹
[00:03:17.000 --> 00:03:22.000]  你仍然為這個地方去禱告和紀念
[00:03:22.000 --> 00:03:27.000]  求上帝的愛在這個時候彰顯更多更多
[00:03:27.000 --> 00:03:32.000]  讓那個不一樣的經歷可以呈現在我們當中
[00:03:32.000 --> 00:03:36.000]  今天我們會看一段經文
[00:03:36.000 --> 00:03:39.000]  前書的二章十八至二十五節
[00:03:39.000 --> 00:03:41.000]  經文是這樣說的
[00:03:41.000 --> 00:03:47.000]  它說你們做僕人的要凡事敬畏主人
[00:03:47.000 --> 00:03:50.000]  它說不單是對著善良和溫和的
[00:03:50.000 --> 00:03:53.000]  就是乖僻的你都要信服他
[00:03:53.000 --> 00:03:57.000]  這句話其實是很難去理解和明白
[00:03:57.000 --> 00:04:01.000]  我們今天希望能夠解釋這句話想說什麼
[00:04:01.000 --> 00:04:05.000]  什麼叫做對著那些乖僻
[00:04:05.000 --> 00:04:08.000]  對著那些古靈精怪的主人
[00:04:08.000 --> 00:04:09.000]  你都要信服他
[00:04:09.000 --> 00:04:11.000]  其實他想說什麼事情
[00:04:11.000 --> 00:04:13.000]  他再讀下去的時候
[00:04:13.000 --> 00:04:17.000]  因為人若在神面前為良心的緣故
[00:04:17.000 --> 00:04:20.000]  忍受屈辱的苦楚是有福的
[00:04:20.000 --> 00:04:24.000]  你們若因為犯罪受責打而忍耐
[00:04:24.000 --> 00:04:25.000]  有什麼可誇
[00:04:25.000 --> 00:04:29.000]  但你們因行善而受苦
[00:04:29.000 --> 00:04:34.000]  能忍耐在神面前看是有福的
[00:04:34.000 --> 00:04:35.000]  我們再下一章
[00:04:35.000 --> 00:04:37.000]  然後經文說什麼
[00:04:37.000 --> 00:04:41.000]  為什麼你們要對著古怪的老闆的時候
[00:04:41.000 --> 00:04:43.000]  你要信服他
[00:04:43.000 --> 00:04:46.000]  他說你們為此蒙照
[00:04:46.000 --> 00:04:49.000]  因為他說了一個故事令我們很難理解
[00:04:49.000 --> 00:04:50.000]  基督也是這樣
[00:04:50.000 --> 00:04:53.000]  因為基督也為你們受過苦
[00:04:53.000 --> 00:04:55.000]  靠你們留下榜樣
[00:04:55.000 --> 00:04:58.000]  叫你們跟從他的宗行
[00:04:58.000 --> 00:05:03.000]  然後開始說以塞瓦舒的經文
[00:05:03.000 --> 00:05:05.000]  他說他從來沒有犯過罪
[00:05:05.000 --> 00:05:08.000]  口裡也沒有任何的詭詐
[00:05:08.000 --> 00:05:10.000]  他閉上嘴不還嘴
[00:05:10.000 --> 00:05:13.000]  受苦的時候不說恐嚇的話
[00:05:13.000 --> 00:05:16.000]  只怕自己交託過公義的審判者
[00:05:16.000 --> 00:05:20.000]  然後這些話全部都是來自唱書53章
[00:05:20.000 --> 00:05:23.000]  他牧牲上親身擔當了我們的罪
[00:05:23.000 --> 00:05:26.000]  所以我們既然不活在罪中
[00:05:26.000 --> 00:05:28.000]  就可以為義而活
[00:05:28.000 --> 00:05:31.000]  他說因他受的鞭傷我們得醫治
[00:05:31.000 --> 00:05:34.000]  他說你們從前好像迷路一樣
[00:05:34.000 --> 00:05:38.000]  但現在回到你們靈魂的牧人和監督那裡去
[00:05:38.000 --> 00:05:42.000]  這段經文難理解或難處理的地方是
[00:05:42.000 --> 00:05:47.000]  為什麼要對著一些古靈精怪的老闆
[00:05:47.000 --> 00:05:49.000]  或者我們職場裡面也遇到很多
[00:05:49.000 --> 00:05:52.000]  卑鄙無恥的老闆
[00:05:52.000 --> 00:05:54.000]  不近人情的人
[00:05:54.000 --> 00:05:56.000]  為什麼我們要忍耐
[00:05:56.000 --> 00:05:59.000]  為什麼要啞忍這些東西
[00:05:59.000 --> 00:06:00.000]  這段經文好像說
[00:06:00.000 --> 00:06:03.000]  因為耶穌基督第一受自駕都是這樣
[00:06:03.000 --> 00:06:07.000]  用以塞瓦書的體會和經驗去說
[00:06:07.000 --> 00:06:11.000]  受苦的牧人的經驗
[00:06:11.000 --> 00:06:13.000]  其實問題關鍵是什麼
[00:06:13.000 --> 00:06:15.000]  我們可以看看這段經文
[00:06:15.000 --> 00:06:19.000]  這段經文是否教我們啞忍
[00:06:19.000 --> 00:06:21.000]  我想問的問題是
[00:06:21.000 --> 00:06:24.000]  面對一些很不合情理的老闆
[00:06:24.000 --> 00:06:28.000]  或者那些做主人的人做得很差的時候
[00:06:28.000 --> 00:06:32.000]  我們所謂的行善受苦是什麼意思
[00:06:32.000 --> 00:06:34.000]  我們是否要學耶穌基督一樣
[00:06:34.000 --> 00:06:36.000]  在彼拉多治下受苦
[00:06:36.000 --> 00:06:39.000]  然後釘十字架死埋葬下陰間
[00:06:39.000 --> 00:06:41.000]  啞忍就可以了
[00:06:41.000 --> 00:06:45.000]  或者這段經文其實是在說啞忍的問題
[00:06:45.000 --> 00:06:48.000]  然後我們就靜靜地行善受苦
[00:06:48.000 --> 00:06:49.000]  無論受什麼苦都好
[00:06:49.000 --> 00:06:50.000]  繼續啞忍下去就OK了
[00:06:50.000 --> 00:06:54.000]  因為耶穌基督釘十字架的時候都是這樣
[00:06:54.000 --> 00:06:58.000]  今集我們希望花點氣力時間
[00:06:58.000 --> 00:07:01.000]  看看這段經文其實想說什麼
[00:07:01.000 --> 00:07:03.000]  尤其是對今天的香港社會來說
[00:07:03.000 --> 00:07:07.000]  或者對世界裡所發生的事情來說
[00:07:07.000 --> 00:07:11.000]  其實這段經文想和我們說一件什麼事
[00:07:11.000 --> 00:07:14.000]  或者我們首先要處理的是
[00:07:14.000 --> 00:07:18.000]  這段經文為什麼要用這麼多以賽亞書53章
[00:07:18.000 --> 00:07:21.000]  我們看一看下一章
[00:07:21.000 --> 00:07:24.000]  我們再看下一章
[00:07:24.000 --> 00:07:29.000]  它用的是以賽亞書53章的聖經
[00:07:29.000 --> 00:07:33.000]  以賽亞書53章這個「棟人之歌」
[00:07:33.000 --> 00:07:37.000]  其實很多時候都是在復活節用的
[00:07:37.000 --> 00:07:39.000]  就是說耶穌釘十字架死
[00:07:39.000 --> 00:07:44.000]  雖然我們很理解耶穌很默然承受一切人的罪
[00:07:44.000 --> 00:07:48.000]  將他自己擔當一切所有的苦難
[00:07:48.000 --> 00:07:52.000]  但在底下我們都理解和明白
[00:07:52.000 --> 00:07:57.000]  但我希望今天能夠有一個角度讓我們重新看一看
[00:07:57.000 --> 00:08:00.000]  其實以賽亞書裡面所說的「棟人之歌」
[00:08:00.000 --> 00:08:02.000]  其實為什麼要這樣說
[00:08:02.000 --> 00:08:03.000]  當然我們說的複雜一點的話
[00:08:03.000 --> 00:08:04.000]  在第二以賽亞
[00:08:04.000 --> 00:08:07.000]  就是40至55章以賽亞書裡面
[00:08:07.000 --> 00:08:10.000]  它有四首的「棟人之歌」
[00:08:10.000 --> 00:08:14.000]  那些「棟人之歌」放在第二以賽亞書上說什麼
[00:08:14.000 --> 00:08:19.000]  雖然我們沒什麼時間去理解這個這麼大體的圖畫
[00:08:19.000 --> 00:08:22.000]  但希望今天能夠藉著一點點讓我們看一下
[00:08:22.000 --> 00:08:25.000]  其實「棟人之歌」放在以賽亞書裡面想說什麼
[00:08:25.000 --> 00:08:29.000]  以致我們理解彼得用以賽亞書的時候
[00:08:29.000 --> 00:08:32.000]  說僕人和主人的關係的時候
[00:08:32.000 --> 00:08:36.000]  他為什麼要用耶穌「棟人之歌」這些比喻
[00:08:36.000 --> 00:08:40.000]  放在主人和僕人的關係上
[00:08:40.000 --> 00:08:42.000]  好幫我們去理解一下
[00:08:42.000 --> 00:08:46.000]  到底什麼叫「行善受苦」
[00:08:46.000 --> 00:08:49.000]  那個信服的意義到底是什麼
[00:08:49.000 --> 00:08:52.000]  我們再拿一張
[00:08:52.000 --> 00:08:57.000]  其實「棟人之歌」代表什麼
[00:08:57.000 --> 00:09:05.000]  其實應該是代表在猶太人秘魯到巴比倫的時候
[00:09:05.000 --> 00:09:10.000]  他去到不同的地方
[00:09:10.000 --> 00:09:14.000]  僕人受到很大的逼迫
[00:09:14.000 --> 00:09:18.000]  我們可以說更加講得更加真實的是
[00:09:18.000 --> 00:09:22.000]  其實當猶太人秘魯到巴比倫的時候
[00:09:22.000 --> 00:09:26.000]  他遇到很多宗教的領袖和很多先知
[00:09:26.000 --> 00:09:31.000]  被巴比倫打壓甚至囚禁甚至殺死
[00:09:31.000 --> 00:09:34.000]  這些故事不陌生
[00:09:34.000 --> 00:09:37.000]  所以基本上可能「倚創教書」沒興趣
[00:09:37.000 --> 00:09:39.000]  講很多事件出來
[00:09:39.000 --> 00:09:42.000]  譬如現在烏克蘭的戰爭一樣
[00:09:42.000 --> 00:09:46.000]  多少人在過程中受苦受難處
[00:09:46.000 --> 00:09:50.000]  基本上這些資訊在我們每天的裏面很多很多
[00:09:50.000 --> 00:09:56.000]  所以「倚創教」沒興趣將逐件逐件的微小的歷史事件鋪陳出來
[00:09:56.000 --> 00:09:59.000]  但我們可以相信的是
[00:09:59.000 --> 00:10:02.000]  在那個時代秘魯後
[00:10:02.000 --> 00:10:08.000]  很多猶太人正在經歷外邦人肆意的殺戮
[00:10:08.000 --> 00:10:11.000]  和對他們有很多的逼迫
[00:10:11.000 --> 00:10:14.000]  所以他說什麼叫「常經憂患」
[00:10:14.000 --> 00:10:18.000]  什麼叫「承認擔當一切的罪孽」
[00:10:18.000 --> 00:10:26.000]  其實就是在講以色列人先祖裏面所犯的一切的事
[00:10:26.000 --> 00:10:33.000]  秘魯後這班猶太人默然承受這一切的事情
[00:10:33.000 --> 00:10:39.000]  如果這樣說的話
[00:10:39.000 --> 00:10:43.000]  受苦獨人這個觀念
[00:10:43.000 --> 00:10:47.000]  其實對於以色列人來說從來都不陌生
[00:10:47.000 --> 00:10:50.000]  但奇怪的地方是
[00:10:50.000 --> 00:10:52.000]  我們今天想看一下這個受苦的經驗
[00:10:52.000 --> 00:10:54.000]  或者這個受苦的想法
[00:10:54.000 --> 00:10:56.000]  其實是什麼來的
[00:10:56.000 --> 00:10:58.000]  我們看一下
[00:10:58.000 --> 00:11:01.000]  其實這些受苦的經驗是來自《出埃及記》
[00:11:01.000 --> 00:11:04.000]  不過我們很輕輕地說一下《生命記》的事
[00:11:04.000 --> 00:11:05.000]  我們再留下一章
[00:11:05.000 --> 00:11:07.000]  這章太複雜了我們不討論了
[00:11:07.000 --> 00:11:10.000]  如果你看一下《生命記》和《出埃及記》的時候
[00:11:10.000 --> 00:11:12.000]  它說什麼呢
[00:11:12.000 --> 00:11:16.000]  如果你留意聽耶和華你的聲音
[00:11:16.000 --> 00:11:19.000]  行他眼中為證的事的時候
[00:11:19.000 --> 00:11:21.000]  則以聽他的誡命
[00:11:21.000 --> 00:11:23.000]  遵守他一切的律例
[00:11:23.000 --> 00:11:26.000]  我決不加在埃及人身上
[00:11:26.000 --> 00:11:29.000]  一切的疾病在你身上
[00:11:29.000 --> 00:11:33.000]  因為我是醫治你的耶和華
[00:11:33.000 --> 00:11:36.000]  《出埃及記》很奇怪
[00:11:36.000 --> 00:11:38.000]  它說在十災裡
[00:11:38.000 --> 00:11:40.000]  這個就是埃及裡
[00:11:40.000 --> 00:11:44.000]  法老和他全家所經歷的一切疾病
[00:11:44.000 --> 00:11:47.000]  你可以想像長子之死
[00:11:47.000 --> 00:11:51.000]  他說耶和華親自加在仇敵上
[00:11:51.000 --> 00:11:53.000]  使他有疾病
[00:11:53.000 --> 00:11:56.000]  所以在《生命記》裡他說什麼呢
[00:11:56.000 --> 00:11:59.000]  他說必是一切的病症離開你
[00:11:59.000 --> 00:12:01.000]  你所知埃及各種的惡疾
[00:12:01.000 --> 00:12:03.000]  決不加在你身上
[00:12:03.000 --> 00:12:07.000]  並加在一切恨你的人身上
[00:12:07.000 --> 00:12:11.000]  所以你可以想像
[00:12:11.000 --> 00:12:15.000]  在《出埃及記》的故事裡
[00:12:15.000 --> 00:12:19.000]  有疾病是仇敵有疾病
[00:12:19.000 --> 00:12:21.000]  埃及人有疾病
[00:12:21.000 --> 00:12:24.000]  法老全家有疾病
[00:12:24.000 --> 00:12:29.000]  一切敵黨神的外族人
[00:12:29.000 --> 00:12:33.000]  都會經歷上帝賜下的疾病給他們
[00:12:33.000 --> 00:12:36.000]  但剛才我們讀經文的時候
[00:12:36.000 --> 00:12:38.000]  很特別
[00:12:38.000 --> 00:12:40.000]  我們再回到下一章的時候
[00:12:40.000 --> 00:12:42.000]  你看回《以賽雅書》
[00:12:43.000 --> 00:12:45.000]  其實不是這樣說的
[00:12:45.000 --> 00:12:49.000]  他說原來那些僕人
[00:12:49.000 --> 00:12:52.000]  擔當了我們的病患
[00:12:52.000 --> 00:12:56.000]  背負了我們的痛苦
[00:12:56.000 --> 00:12:58.000]  我們以為他受責打被神
[00:12:58.000 --> 00:13:00.000]  擊打苦袋了
[00:13:00.000 --> 00:13:02.000]  這些擊打和苦袋好像什麼
[00:13:02.000 --> 00:13:06.000]  好像上帝在擊打埃及的法老
[00:13:06.000 --> 00:13:08.000]  不過這次不同
[00:13:08.000 --> 00:13:10.000]  《以賽雅書》不同的地方是
[00:13:10.000 --> 00:13:13.000]  這個擊打令患病的是誰
[00:13:13.000 --> 00:13:15.000]  是上主的僕人
[00:13:15.000 --> 00:13:16.000]  是他的僕人
[00:13:16.000 --> 00:13:18.000]  在《以賽雅二書》
[00:13:18.000 --> 00:13:21.000]  《第二智慧的修行》的僕人之歌裡
[00:13:21.000 --> 00:13:23.000]  每個人都被神擊打
[00:13:23.000 --> 00:13:25.000]  每個人都被神苦袋
[00:13:25.000 --> 00:13:28.000]  然後他說
[00:13:28.000 --> 00:13:31.000]  為了我們的罪孽被壓傷
[00:13:31.000 --> 00:13:35.000]  所以我們得平安的懲罰加在他身上
[00:13:35.000 --> 00:13:39.000]  因他受的鞭傷我們得醫治
[00:13:39.000 --> 00:13:45.000]  《以賽雅二書》呈現了另一幅圖畫
[00:13:45.000 --> 00:13:53.000]  原來上帝的僕人都會受到患難
[00:13:53.000 --> 00:13:56.000]  以前在《初一及記》裡
[00:13:56.000 --> 00:13:57.000]  我們常常想著的就是
[00:13:57.000 --> 00:14:00.000]  那些實在是那些埃及那些壞的人
[00:14:00.000 --> 00:14:02.000]  壞的人會受到災害
[00:14:02.000 --> 00:14:05.000]  但其實在《以賽雅二書》裡的時候
[00:14:05.000 --> 00:14:08.000]  那幅圖畫已經不再一樣
[00:14:08.000 --> 00:14:11.000]  不是那些在欺壓巴比倫人
[00:14:11.000 --> 00:14:14.000]  或者那些馬代波斯的人
[00:14:14.000 --> 00:14:18.000]  受上帝給他的疾病與痛苦
[00:14:18.000 --> 00:14:20.000]  倒過來
[00:14:20.000 --> 00:14:24.000]  那幅圖畫剛剛掉轉
[00:14:24.000 --> 00:14:30.000]  是上主的僕人竟然受一切疾病與痛苦
[00:14:30.000 --> 00:14:35.000]  受鞭傷受擊打受苦袋
[00:14:35.000 --> 00:14:38.000]  但奇怪的是
[00:14:38.000 --> 00:14:43.000]  原來上主的僕人受擊打受苦袋
[00:14:43.000 --> 00:14:46.000]  是使我們得醫治
[00:14:46.000 --> 00:14:50.000]  這個觀念其實我們很難理解
[00:14:50.000 --> 00:14:53.000]  或者這個觀念更加實在地說的是
[00:14:53.000 --> 00:14:57.000]  我們不容易掌握這是一個什麼樣的觀念
[00:14:57.000 --> 00:15:06.000]  在最近烏克蘭俄羅斯的入侵當中
[00:15:06.000 --> 00:15:10.000]  我們會明白到多一點
[00:15:10.000 --> 00:15:13.000]  其實《以賽雅二書》說的僕人之歌
[00:15:13.000 --> 00:15:15.000]  裡面的受苦是說什麼
[00:15:15.000 --> 00:15:23.000]  其實我們看到烏克蘭的裡面
[00:15:23.000 --> 00:15:25.000]  有很多地方被炸
[00:15:25.000 --> 00:15:29.000]  很多人妻離子散
[00:15:29.000 --> 00:15:34.000]  很多平民百姓受到死亡的威脅
[00:15:34.000 --> 00:15:36.000]  甚至犧牲了性命
[00:15:36.000 --> 00:15:41.000]  我們以為上帝都好像責罰他們
[00:15:41.000 --> 00:15:44.000]  苦待他們欺壓他們
[00:15:44.000 --> 00:15:46.000]  或者上帝好像沒有出手
[00:15:46.000 --> 00:15:54.000]  但如果你仔細看這十幾天
[00:15:54.000 --> 00:15:58.000]  即將到來的二十天
[00:15:58.000 --> 00:16:07.000]  你會發現人性仍然可以是美善的
[00:16:07.000 --> 00:16:17.000]  當很多人勸烏克蘭總統離開的時候
[00:16:17.000 --> 00:16:22.000]  都打不贏的時候
[00:16:22.000 --> 00:16:30.000]  他和他全家都仍然守在基輔
[00:16:30.000 --> 00:16:37.000]  他不是說不用生命賠償去做這個決定
[00:16:37.000 --> 00:16:44.000]  他知道俄羅斯很多特工會走來將他暗殺
[00:16:44.000 --> 00:16:48.000]  他知道這一切的事
[00:16:48.000 --> 00:16:54.000]  但有一個人可以堅信
[00:16:54.000 --> 00:16:59.000]  一場人家都看起來好像不會打贏的仗
[00:16:59.000 --> 00:17:02.000]  他仍然堅持
[00:17:02.000 --> 00:17:06.000]  你看他無論在英國國會講的說話
[00:17:06.000 --> 00:17:12.000]  或者昨天他那段的分享
[00:17:12.000 --> 00:17:21.000]  你發現原來人不只是為自己去講說話
[00:17:21.000 --> 00:17:27.000]  人不只是可以很自私地為自己的利益
[00:17:27.000 --> 00:17:30.000]  為自己的名聲
[00:17:30.000 --> 00:17:36.000]  為自己的土地可以再遼闊一些
[00:17:36.000 --> 00:17:42.000]  人其實可以放下自己更多
[00:17:42.000 --> 00:17:48.000]  去看上帝在做什麼事情
[00:17:48.000 --> 00:17:53.000]  你會看到陸陸續續有很多人支援
[00:17:53.000 --> 00:17:56.000]  甚至回到烏克蘭這個地方
[00:17:56.000 --> 00:18:01.000]  和那些人並肩一起作戰
[00:18:01.000 --> 00:18:08.000]  最近在網上流傳更加令人興奮的是
[00:18:08.000 --> 00:18:15.000]  連Airbnb都可以幫助烏克蘭的居民
[00:18:15.000 --> 00:18:20.000]  有很多人特意在基輔附近租Airbnb
[00:18:20.000 --> 00:18:22.000]  但他們不會去
[00:18:22.000 --> 00:18:26.000]  他們有經濟上的幫助
[00:18:26.000 --> 00:18:29.000]  很多很多這些事情
[00:18:29.000 --> 00:18:33.000]  讓我們覺得這些人的苦難
[00:18:33.000 --> 00:18:38.000]  這些人的被擊打苦待
[00:18:38.000 --> 00:18:44.000]  其實好像在我們心靈上得到一些安慰
[00:18:44.000 --> 00:18:46.000]  原來在整個聖經裏面
[00:18:46.000 --> 00:18:51.000]  除了壞人上帝親自懲罰洗滓餅的女生身上
[00:18:51.000 --> 00:18:56.000]  是彰顯上帝的榮耀和他的精彩的時候
[00:18:56.000 --> 00:18:59.000]  原來在《伊賽亞書》
[00:18:59.000 --> 00:19:02.000]  他在說另一幅圖畫
[00:19:02.000 --> 00:19:09.000]  同樣地見證著上帝的美善
[00:19:09.000 --> 00:19:16.000]  見證著上帝的作為仍然可以在我們當中
[00:19:16.000 --> 00:19:21.000]  原來就是他這人受苦
[00:19:21.000 --> 00:19:29.000]  就是他這人仍然願意
[00:19:29.000 --> 00:19:36.000]  不是為了自己的緣故去承擔不同的事情
[00:19:36.000 --> 00:19:44.000]  耶穌聽受自駕不是默然無聲的聽受自駕完
[00:19:44.000 --> 00:19:49.000]  其實耶穌知道他死了復活升天以後
[00:19:49.000 --> 00:19:52.000]  聖靈降臨下來的時候
[00:19:52.000 --> 00:19:56.000]  會有不一樣的圖畫出現
[00:19:56.000 --> 00:19:59.000]  原來默然的受苦不是啞忍
[00:19:59.000 --> 00:20:03.000]  原來默然的受苦是在說上帝會做一些更加奇妙的事情
[00:20:03.000 --> 00:20:05.000]  更加人想像不到的事情
[00:20:05.000 --> 00:20:07.000]  呈現在這個世代裏面
[00:20:07.000 --> 00:20:17.000]  讓這個世代的人看到不同的事情
[00:20:17.000 --> 00:20:23.000]  耶穌可以將所有疾病淋在他們那一代的人身上
[00:20:23.000 --> 00:20:25.000]  淋在羅馬人身上
[00:20:25.000 --> 00:20:29.000]  淋在猶太的領袖聖殿裏面
[00:20:29.000 --> 00:20:34.000]  高明釣魚杜猛岸然那些人身上
[00:20:34.000 --> 00:20:38.000]  耶穌不做這些事情
[00:20:38.000 --> 00:20:51.000]  耶穌做的事情是超越越過我們對苦難的想法和想像
[00:20:51.000 --> 00:20:56.000]  親愛的丙姐妹
[00:20:56.000 --> 00:21:02.000]  留在香港的我們這一班人
[00:21:02.000 --> 00:21:09.000]  不是說我們不知道我們有些什麼問題
[00:21:09.000 --> 00:21:11.000]  留在這裏的香港人
[00:21:11.000 --> 00:21:18.000]  不是不明白不理解我們默然受苦的是些什麼
[00:21:18.000 --> 00:21:28.000]  我們也會理解明白知道我們發生什麼事
[00:21:28.000 --> 00:21:33.000]  真正的我們留在這個地方的
[00:21:33.000 --> 00:21:41.000]  不是因為我們在啞忍現在我們忍受的一切
[00:21:41.000 --> 00:21:48.000]  我們突然間的手機會響緊急告示
[00:21:48.000 --> 00:21:54.000]  提醒我們QE是一個疫情的醫院
[00:21:54.000 --> 00:21:58.000]  我們對這些事情來說的時候
[00:21:58.000 --> 00:22:02.000]  我們心裏想的是
[00:22:02.000 --> 00:22:07.000]  我們忍了它接受了它
[00:22:07.000 --> 00:22:10.000]  這些叫信服
[00:22:10.000 --> 00:22:15.000]  但經文說的信服關於在以賽雅書關於耶穌身上的信服
[00:22:15.000 --> 00:22:21.000]  不是說對著那些乖僻的人說Amen
[00:22:21.000 --> 00:22:27.000]  信服的是上帝可以用人在苦難裏面所承受的一切
[00:22:27.000 --> 00:22:29.000]  超越我們的想法
[00:22:29.000 --> 00:22:32.000]  而上帝可以在超越的裏面
[00:22:32.000 --> 00:22:40.000]  創建很多更美善的事情走出來
[00:22:40.000 --> 00:22:45.000]  最近在娛樂界裏面
[00:22:45.000 --> 00:22:49.000]  其實我現在也不知道什麼叫娛樂界
[00:22:49.000 --> 00:22:55.000]  最近明哥入了榜
[00:22:55.000 --> 00:22:57.000]  Selina入了榜
[00:22:57.000 --> 00:23:01.000]  不是說ViuTV更加不是說CCTVB
[00:23:01.000 --> 00:23:05.000]  是說有一班音樂人
[00:23:05.000 --> 00:23:08.000]  將主流的音樂和非主流的音樂
[00:23:08.000 --> 00:23:13.000]  一起搞了一個選舉比賽
[00:23:13.000 --> 00:23:19.000]  聽聞搞的只是一班大專生
[00:23:19.000 --> 00:23:30.000]  那班大專生在他面對著這個世代很困難的時候
[00:23:30.000 --> 00:23:38.000]  他不是想著單單所謂的信服所謂的忍耐受苦
[00:23:38.000 --> 00:23:41.000]  他還在信在這個艱難的裏面
[00:23:41.000 --> 00:23:43.000]  有些事情可以再創造出來
[00:23:43.000 --> 00:23:49.000]  有些事情可以再不一樣的出來
[00:23:49.000 --> 00:23:56.000]  今天你和我都在面對著
[00:23:56.000 --> 00:24:00.000]  好像很難 很複雜
[00:24:00.000 --> 00:24:06.000]  很多困局的局面
[00:24:06.000 --> 00:24:08.000]  但我想鼓勵自己
[00:24:08.000 --> 00:24:10.000]  鼓勵大家的是
[00:24:10.000 --> 00:24:14.000]  耶穌基督能夠跨越
[00:24:14.000 --> 00:24:19.000]  耶穌基督能夠善勝
[00:24:19.000 --> 00:24:26.000]  因為人世間對苦難的定義他看不一樣
[00:24:26.000 --> 00:24:32.000]  他看苦難是默然忍受完之後
[00:24:32.000 --> 00:24:39.000]  苦難是可以成就更多更精彩的人生走出來的
[00:24:39.000 --> 00:24:45.000]  還是我們今天來到上帝的面前
[00:24:45.000 --> 00:24:48.000]  忍受一切的時候
[00:24:48.000 --> 00:24:52.000]  純粹是因為要忍耐下去
[00:24:52.000 --> 00:24:55.000]  純粹覺得沒有辦法
[00:24:55.000 --> 00:24:58.000]  而我們不想像更多
[00:24:58.000 --> 00:25:02.000]  可以超越我們現在這個空間裏面
[00:25:02.000 --> 00:25:06.000]  可以做更多的事情
[00:25:06.000 --> 00:25:09.000]  剛才說到樂壇
[00:25:09.000 --> 00:25:11.000]  除了明哥入選之外
[00:25:11.000 --> 00:25:16.000]  達哥最近竟然玩新興貨幣
[00:25:16.000 --> 00:25:20.000]  他將自己的歌在上面去賣
[00:25:20.000 --> 00:25:26.000]  那些虛擬貨幣可能對很多人來說都不知道是甚麼
[00:25:26.000 --> 00:25:30.000]  但很多人已經進入一個新的環境裏面
