
[00:00:00.000 --> 00:00:03.000]  先打開燈,是否已經打開了?
[00:04:10.000 --> 00:04:13.000]  但是上帝應許以色列有一天
[00:04:13.000 --> 00:04:15.000]  他的子女會興旺
[00:04:15.000 --> 00:04:18.000]  這個就是二賽亞書對創世紀的引用
[00:04:18.000 --> 00:04:20.000]  我們又再出一個小結
[00:04:20.000 --> 00:04:24.000]  先知引用創世紀裏面的撒拉
[00:04:24.000 --> 00:04:26.000]  他想告訴我們的是
[00:04:26.000 --> 00:04:28.000]  不辱婦人能夠歡呼
[00:04:28.000 --> 00:04:30.000]  其實不是一個一次性的神蹟
[00:04:30.000 --> 00:04:32.000]  不只是撒拉
[00:04:32.000 --> 00:04:35.000]  而是上帝一貫的救贖邏輯
[00:04:35.000 --> 00:04:37.000]  無論是救贖一個人
[00:04:37.000 --> 00:04:38.000]  還是救贖一個國家
[00:04:38.000 --> 00:04:40.000]  都是一樣
[00:04:40.000 --> 00:04:43.000]  我們去到迦拉太書
[00:04:43.000 --> 00:04:46.000]  保羅就是引用剛剛這兩層的神學
[00:04:46.000 --> 00:04:48.000]  去講他的觀點
[00:04:48.000 --> 00:04:50.000]  我們留心一下
[00:04:50.000 --> 00:04:53.000]  保羅同樣都是保留不辱婦人這個主題
[00:04:53.000 --> 00:04:55.000]  例如從創世紀
[00:04:55.000 --> 00:04:56.000]  去到二賽亞書
[00:04:56.000 --> 00:04:57.000]  去到迦拉太書
[00:04:57.000 --> 00:04:59.000]  保羅都一直延續著
[00:04:59.000 --> 00:05:02.000]  並且相信著是上帝的應許
[00:05:02.000 --> 00:05:04.000]  帶來無論是對一個女子
[00:05:04.000 --> 00:05:06.000]  還是對一個國家的拯救
[00:05:06.000 --> 00:05:08.000]  甚至是現在對外邦人的拯救
[00:05:08.000 --> 00:05:12.000]  其實都是同一個救贖的邏輯
[00:05:12.000 --> 00:05:16.000]  保羅都是用撒拉生孩子這個故事去代表
[00:05:16.000 --> 00:05:20.000]  就好像今天經文26節所講的一樣
[00:05:20.000 --> 00:05:24.000]  但是不同於二賽亞書的是什麼?
[00:05:24.000 --> 00:05:28.000]  那個discontinuity是什麼?
[00:05:28.000 --> 00:05:30.000]  保羅不同的是
[00:05:30.000 --> 00:05:33.000]  他不再用撒拉去代表猶太基督徒
[00:05:33.000 --> 00:05:35.000]  而是用下格
[00:05:35.000 --> 00:05:38.000]  保羅的寓意是什麼呢?
[00:05:38.000 --> 00:05:41.000]  是猶太人在血脈上撒拉的後代
[00:05:41.000 --> 00:05:44.000]  但是以色列人他們很弔詭地
[00:05:44.000 --> 00:05:48.000]  成為不了這個不育婦人所生下來的孩子
[00:05:48.000 --> 00:05:50.000]  因為在他們裡面
[00:05:50.000 --> 00:05:54.000]  他們看不到因應許而生的生命
[00:05:54.000 --> 00:05:57.000]  所以我們又再作出一個小結
[00:05:57.000 --> 00:06:00.000]  保羅是在跟猶太人說
[00:06:00.000 --> 00:06:04.000]  如果你們只是靠血氣和律法
[00:06:04.000 --> 00:06:07.000]  你們反而是屬靈上變成了外邦人
[00:06:07.000 --> 00:06:08.000]  以實瑪利
[00:06:08.000 --> 00:06:11.000]  而那些憑據他相信的外邦人
[00:06:11.000 --> 00:06:14.000]  才是真正的阿伯拉罕的後裔
[00:06:14.000 --> 00:06:16.000]  如果用一句說話來總結
[00:06:16.000 --> 00:06:19.000]  保羅這個弔詭的翻轉就是
[00:06:19.000 --> 00:06:23.000]  猶太人血脈上是撒拉的後代
[00:06:23.000 --> 00:06:27.000]  但是屬靈上就成為了以實瑪利
[00:06:27.000 --> 00:06:31.000]  所以我們會問一個問題
[00:06:31.000 --> 00:06:35.000]  我們怎樣可以成為屬靈上的以實?
[00:06:35.000 --> 00:06:38.000]  猶太基督徒要靠的保羅說
[00:06:38.000 --> 00:06:43.000]  你是同樣要經歷不育婦人的狀態和拯救
[00:06:43.000 --> 00:06:45.000]  原來保羅在說的是這一點
[00:06:45.000 --> 00:06:47.000]  但是猶太基督徒
[00:06:47.000 --> 00:06:50.000]  現在其實他好像下格所代表的那樣
[00:06:50.000 --> 00:06:52.000]  今天我會形容是
[00:06:52.000 --> 00:06:55.000]  好像一個杯子那樣
[00:06:55.000 --> 00:06:59.000]  我們很努力地想在這個杯子裡面塞了很多東西
[00:06:59.000 --> 00:07:03.000]  我們依靠人的資源、能力去實現上帝的應許
[00:07:03.000 --> 00:07:08.000]  我們將掌控感、KPI、其他人的讚賞
[00:07:08.000 --> 00:07:10.000]  我們都放在這個杯子裡面
[00:07:10.000 --> 00:07:12.000]  我們以為這樣叫做有
[00:07:12.000 --> 00:07:13.000]  但是保羅說
[00:07:13.000 --> 00:07:16.000]  這一種靠血氣塞滿的杯子
[00:07:16.000 --> 00:07:19.000]  他說這個是奴隸的鎖鏈
[00:07:19.000 --> 00:07:21.000]  而保羅引用不育的婦人
[00:07:21.000 --> 00:07:23.000]  是因為大家記不記得
[00:07:23.000 --> 00:07:26.000]  撒拉的杯子在她九十歲那一年
[00:07:26.000 --> 00:07:28.000]  她已經徹底空了
[00:07:28.000 --> 00:07:30.000]  她生理上已經不能救了
[00:07:30.000 --> 00:07:33.000]  她希望都沒有了
[00:07:33.000 --> 00:07:36.000]  但福音的奧秘就是在於
[00:07:36.000 --> 00:07:40.000]  上帝的應許只會降臨在一個空杯裡
[00:07:40.000 --> 00:07:44.000]  以賽亞書叫那些未生養的要歌唱
[00:07:44.000 --> 00:07:45.000]  為什麼?
[00:07:45.000 --> 00:07:47.000]  是因為只有當你承認自己
[00:07:47.000 --> 00:07:50.000]  只是擁有一種空空如也的空杯的時候
[00:07:50.000 --> 00:07:53.000]  你才會有空間去容納
[00:07:53.000 --> 00:07:55.000]  原來在沒有的時候
[00:07:55.000 --> 00:07:58.000]  是會有的
[00:07:58.000 --> 00:08:02.000]  的這一種神蹟
[00:08:02.000 --> 00:08:05.000]  保羅在這裡提出的是
[00:08:05.000 --> 00:08:07.000]  我們要回想撒拉
[00:08:07.000 --> 00:08:09.000]  我們要回想以賽亞書
[00:08:09.000 --> 00:08:13.000]  他不是要我們成為血脈裡面那個撒拉的後代
[00:08:13.000 --> 00:08:15.000]  兄弟姐妹
[00:08:15.000 --> 00:08:17.000]  如果你們在這兩個星期
[00:08:17.000 --> 00:08:21.000]  不斷讀四章二十一至三十一節的經文的時候
[00:08:21.000 --> 00:08:22.000]  可能你都會發現
[00:08:22.000 --> 00:08:25.000]  在整篇的寓意經文裡面
[00:08:25.000 --> 00:08:27.000]  根本就沒有撒拉的名字
[00:08:27.000 --> 00:08:29.000]  你們有沒有發現?
[00:08:29.000 --> 00:08:31.000]  有下甲
[00:08:31.000 --> 00:08:33.000]  但是沒有撒拉
[00:08:33.000 --> 00:08:35.000]  有耳塞
[00:08:35.000 --> 00:08:37.000]  但是沒有撒拉
[00:08:37.000 --> 00:08:39.000]  是不是很古怪?
[00:08:39.000 --> 00:08:43.000]  原來我們說了這麼久撒拉原來沒有撒拉
[00:08:43.000 --> 00:08:45.000]  保羅刻意不用撒拉這個名
[00:08:45.000 --> 00:08:47.000]  我就問為什麼
[00:08:47.000 --> 00:08:48.000]  他反而是用
[00:08:48.000 --> 00:08:52.000]  那在上的耶路撒冷是我們的母
[00:08:52.000 --> 00:08:54.000]  這個本身是一個神學的宣告
[00:08:54.000 --> 00:08:58.000]  因為神學宣告原來身份不是來自血統
[00:08:58.000 --> 00:09:00.000]  所以他不說撒拉
[00:09:00.000 --> 00:09:05.000]  他說這個身份是來自於對嬰許的連結
[00:09:05.000 --> 00:09:10.000]  主流弟兄姐妹保羅最想我們擁抱的不是以撒拉做我們的榜樣
[00:09:10.000 --> 00:09:14.000]  而是以不辱婦人這個灌輸整個新舊弱的經驗
[00:09:14.000 --> 00:09:16.000]  來做我們的榜樣
[00:09:16.000 --> 00:09:19.000]  這樣我們就可以領受產業
[00:09:19.000 --> 00:09:22.000]  這個就是保羅在四章二十一至三十一節
[00:09:22.000 --> 00:09:24.000]  所說的話
[00:09:24.000 --> 00:09:26.000]  去到這裡大家明白嗎?
[00:09:26.000 --> 00:09:28.000]  如果明白的話可以給我一些反應
[00:09:28.000 --> 00:09:30.000]  讓我可以
[00:09:30.000 --> 00:09:32.000]  非常好,謝謝
[00:09:32.000 --> 00:09:34.000]  我們去到釋經的最後一部分
[00:09:34.000 --> 00:09:36.000]  差不多了,OK?
[00:09:36.000 --> 00:09:40.000]  我們看看這個不辱婦人的經驗究竟是什麼
[00:09:40.000 --> 00:09:42.000]  到底是什麼經驗?
[00:09:42.000 --> 00:09:44.000]  我問這個問題
[00:09:44.000 --> 00:09:46.000]  如果保羅說是領受產業的話
[00:09:46.000 --> 00:09:48.000]  究竟是一份什麼產業?
[00:09:48.000 --> 00:09:52.000]  所以我第一條問的問題是
[00:09:52.000 --> 00:09:55.000]  為什麼要等到撒拉生不了?
[00:09:55.000 --> 00:09:57.000]  大家有沒有想過
[00:09:57.000 --> 00:10:00.000]  曾經有沒有懷疑過這個問題呢?
[00:10:00.000 --> 00:10:03.000]  其實為什麼要等到撒拉老到生不了
[00:10:03.000 --> 00:10:05.000]  上帝才成全你的嬰許呢?
[00:10:05.000 --> 00:10:07.000]  其實為什麼不可以早一點呢?
[00:10:07.000 --> 00:10:10.000]  事實上撒拉年輕一點就生了小孩
[00:10:10.000 --> 00:10:12.000]  也可以說成全了嬰許
[00:10:12.000 --> 00:10:13.000]  其實一點對立都沒有
[00:10:13.000 --> 00:10:15.000]  一點衝突都沒有
[00:10:15.000 --> 00:10:18.000]  我想問誰有想過這個問題
[00:10:18.000 --> 00:10:19.000]  懷疑過呢?
[00:10:19.000 --> 00:10:21.000]  可以舉手嗎?
[00:10:21.000 --> 00:10:24.000]  可以舉高一點嗎?
[00:10:24.000 --> 00:10:27.000]  我們真的可以懷疑一下
[00:10:27.000 --> 00:10:29.000]  但事實上
[00:10:29.000 --> 00:10:31.000]  上帝真的不是這樣想
[00:10:31.000 --> 00:10:33.000]  上帝真的要這樣等
[00:10:33.000 --> 00:10:35.000]  因為這個問題
[00:10:35.000 --> 00:10:39.000]  我研究一下怎樣解釋
[00:10:39.000 --> 00:10:41.000]  創世紀二十一章
[00:10:41.000 --> 00:10:45.000]  它記載耶和華上帝如期
[00:10:45.000 --> 00:10:48.000]  在一年之後親身探訪撒拉
[00:10:48.000 --> 00:10:55.000]  耶和華上帝為撒拉做自己所應許的事情
[00:10:55.000 --> 00:10:57.000]  撒拉的反應是什麼呢?
[00:10:57.000 --> 00:10:58.000]  第六節
[00:10:58.000 --> 00:10:59.000]  撒拉說
[00:10:59.000 --> 00:11:01.000]  神使我歡笑
[00:11:01.000 --> 00:11:05.000]  凡聽見的人必與我一同歡笑
[00:11:05.000 --> 00:11:06.000]  經文裡面的歡笑
[00:11:06.000 --> 00:11:07.000]  學者研究
[00:11:07.000 --> 00:11:11.000]  原來在原文裡面帶有模糊性
[00:11:11.000 --> 00:11:15.000]  甚至是一些負面和尷尬的可能性
[00:11:15.000 --> 00:11:18.000]  學者甚至翻譯為
[00:11:18.000 --> 00:11:21.000]  God has made a joke of me
[00:11:21.000 --> 00:11:23.000]  上帝是不是撈開了一個笑話
[00:11:23.000 --> 00:11:25.000]  上帝是不是玩我
[00:11:25.000 --> 00:11:27.000]  上帝令我成為一個笑柄
[00:11:27.000 --> 00:11:31.000]  這個就是今天我說的主題
[00:11:31.000 --> 00:11:33.000]  我之前看了這段經文
[00:11:33.000 --> 00:11:34.000]  我以為
[00:11:34.000 --> 00:11:37.000]  應該它實現了
[00:11:37.000 --> 00:11:39.000]  撒拉終於等到了
[00:11:39.000 --> 00:11:41.000]  應該可以開心快樂了
[00:11:41.000 --> 00:11:43.000]  但當這一次我去研究的時候
[00:11:43.000 --> 00:11:45.000]  我更加體會到
[00:11:45.000 --> 00:11:48.000]  其實如果可以撒拉也不想這樣
[00:11:48.000 --> 00:11:51.000]  我們幻想一下
[00:11:51.000 --> 00:11:54.000]  一個九十歲的老太太懷孕生子
[00:11:54.000 --> 00:11:57.000]  在當時的社會倫理眼裡面
[00:11:57.000 --> 00:11:59.000]  這個固然是一個神蹟
[00:11:59.000 --> 00:12:04.000]  但你起初不知道她真的能生孩子
[00:12:04.000 --> 00:12:07.000]  起初你只看到她的肚子大大大
[00:12:07.000 --> 00:12:09.000]  你不知道那塊是什麼
[00:12:09.000 --> 00:12:13.000]  你會覺得這簡直是一個瘋狂的笑話
[00:12:13.000 --> 00:12:17.000]  好像我們網絡上有一張圖
[00:12:17.000 --> 00:12:19.000]  可不可以下載一張
[00:12:19.000 --> 00:12:20.000]  就好像這一張圖
[00:12:20.000 --> 00:12:22.000]  我第一時間就想到
[00:12:22.000 --> 00:12:25.000]  哇 九個月突然間大了一個肚子
[00:12:25.000 --> 00:12:26.000]  身邊的人看起來就覺得
[00:12:26.000 --> 00:12:29.000]  哇 這個是不是一場怪病
[00:12:29.000 --> 00:12:30.000]  他會去想
[00:12:30.000 --> 00:12:32.000]  為什麼不可以在我年輕的時候
[00:12:32.000 --> 00:12:34.000]  憑我身體還可以的時候
[00:12:34.000 --> 00:12:36.000]  我努力的時候
[00:12:36.000 --> 00:12:37.000]  簡單來說就是
[00:12:37.000 --> 00:12:40.000]  我還可以生孩子的時候
[00:12:40.000 --> 00:12:42.000]  那一刻在撒拉的角度
[00:12:42.000 --> 00:12:45.000]  可能真的覺得上帝令我成為一個笑柄
[00:12:45.000 --> 00:12:46.000]  她意識到
[00:12:46.000 --> 00:12:49.000]  哇 上帝成就了一件這麼荒謬的事情
[00:12:49.000 --> 00:12:51.000]  在人看來真的很荒謬
[00:12:51.000 --> 00:12:53.000]  以至全世界都會對著她指正
[00:12:53.000 --> 00:12:56.000]  指點點
[00:12:56.000 --> 00:13:00.000]  但是上帝接受了撒拉這種笑
[00:13:00.000 --> 00:13:02.000]  她這個英雄
[00:13:02.000 --> 00:13:07.000]  正是要從這個荒謬的笑開始
[00:13:07.000 --> 00:13:10.000]  是要從這個荒謬的笑開始
[00:13:10.000 --> 00:13:14.000]  去神聖轉化成一個有生命力的笑
[00:13:14.000 --> 00:13:17.000]  在第七節撒拉說
[00:13:17.000 --> 00:13:19.000]  誰能預先對阿巴拉凱說
[00:13:19.000 --> 00:13:21.000]  撒拉要預先說
[00:13:21.000 --> 00:13:23.000]  預先對阿巴拉凱說
[00:13:23.000 --> 00:13:25.000]  撒拉要預養孩子
[00:13:25.000 --> 00:13:26.000]  因為在她年老的時候
[00:13:26.000 --> 00:13:29.000]  我為她生了一個兒子
[00:13:29.000 --> 00:13:32.000]  有學者說這是一句詩
[00:13:32.000 --> 00:13:34.000]  是撒拉因為這個英雄實現
[00:13:34.000 --> 00:13:35.000]  她震驚
[00:13:35.000 --> 00:13:37.000]  她在那一刻
[00:13:37.000 --> 00:13:40.000]  撒拉的笑是那一種
[00:13:40.000 --> 00:13:42.000]  原來是這樣
[00:13:42.000 --> 00:13:44.000]  原來耶和華的英雄
[00:13:44.000 --> 00:13:47.000]  是要這樣去成就
[00:13:47.000 --> 00:13:51.000]  那一句詩是她作出一個很莊重的宣告
[00:13:51.000 --> 00:13:54.000]  她說自己要預養孩子
[00:13:54.000 --> 00:13:55.000]  預養
[00:13:55.000 --> 00:13:58.000]  預養是一個最有生命力的動作
[00:13:58.000 --> 00:14:01.000]  曾經她是一定不會這樣說的
[00:14:01.000 --> 00:14:04.000]  因為她已經老到沒有乳水了
[00:14:04.000 --> 00:14:06.000]  但是她現在是說
[00:14:06.000 --> 00:14:08.000]  她自己有奶水去預養孩子
[00:14:08.000 --> 00:14:10.000]  並且在原文裡面
[00:14:10.000 --> 00:14:12.000]  不是一個孩子
[00:14:12.000 --> 00:14:14.000]  是多國的母親
[00:14:14.000 --> 00:14:16.000]  一個九十歲的婦人
[00:14:16.000 --> 00:14:20.000]  她曾經心裡去竊笑過上帝的英雄
[00:14:20.000 --> 00:14:21.000]  可能更加多的是
[00:14:21.000 --> 00:14:23.000]  其實她是笑她自己
[00:14:23.000 --> 00:14:26.000]  我這樣的一個人
[00:14:26.000 --> 00:14:28.000]  已經不行了
[00:14:28.000 --> 00:14:29.000]  其實說真的
[00:14:29.000 --> 00:14:31.000]  我的杯子已經空了
[00:14:31.000 --> 00:14:33.000]  我什麼都沒有
[00:14:33.000 --> 00:14:35.000]  但是撒拉現在見證的是
[00:14:35.000 --> 00:14:38.000]  原來這個她曾經笑話過的自己
[00:14:38.000 --> 00:14:42.000]  才是可以承載一個英雄的杯子
[00:14:42.000 --> 00:14:45.000]  從前是竊笑自己的不行
[00:14:45.000 --> 00:14:47.000]  到現在她笑話自己
[00:14:47.000 --> 00:14:49.000]  彷彿被上帝過了一遍
[00:14:49.000 --> 00:14:52.000]  最後最後是喜悅的笑
[00:14:52.000 --> 00:14:53.000]  她開聲
[00:14:53.000 --> 00:14:56.000]  她用詩去表達對未來人生的雀躍
[00:14:56.000 --> 00:14:59.000]  今天如果說身份焦慮的話
[00:14:59.000 --> 00:15:02.000]  其實是上帝已經改變了撒拉的身份
[00:15:02.000 --> 00:15:04.000]  她由一個不辱的婦人
[00:15:04.000 --> 00:15:08.000]  去轉變成為能夠預養後代的母親
[00:15:08.000 --> 00:15:12.000]  這個才是不辱婦人這個經驗所說的
[00:15:12.000 --> 00:15:14.000]  我們又再出一個小結
[00:15:14.000 --> 00:15:17.000]  不辱婦人的經驗是什麼
[00:15:17.000 --> 00:15:20.000]  不辱婦人的經驗告訴我們
[00:15:20.000 --> 00:15:26.000]  人總是希望看到自己是可以的
[00:15:26.000 --> 00:15:28.000]  當我們都覺得自己是不行的時候
[00:15:28.000 --> 00:15:30.000]  我們很絕望
[00:15:30.000 --> 00:15:32.000]  只要我們不行
[00:15:32.000 --> 00:15:34.000]  我們就會很害怕
[00:15:34.000 --> 00:15:37.000]  因為不行就會很害怕
[00:15:37.000 --> 00:15:39.000]  所以我們要很努力地做
[00:15:39.000 --> 00:15:41.000]  我們總是要做一些事情
[00:15:41.000 --> 00:15:43.000]  我們才會覺得安全
[00:15:43.000 --> 00:15:45.000]  身體上的安全
[00:15:45.000 --> 00:15:48.000]  自我認同上的安全
[00:15:48.000 --> 00:15:49.000]  所以大家都看到
[00:15:49.000 --> 00:15:51.000]  當撒萊被定性
[00:15:51.000 --> 00:15:56.000]  阿伯蘭的妻子撒萊沒有為他生孩子的時候
[00:15:56.000 --> 00:16:00.000]  這個時候她已經在年齡和身體上都不行了
[00:16:00.000 --> 00:16:02.000]  但是她意志可以
[00:16:02.000 --> 00:16:04.000]  她權力可以
[00:16:04.000 --> 00:16:08.000]  所以她就計劃下甲生完兒子之後過繼給他
[00:16:08.000 --> 00:16:10.000]  我們經常都聽到
[00:16:10.000 --> 00:16:13.000]  大能的時候就是神的大能
[00:16:13.000 --> 00:16:17.000]  但是人根本就不想沒能
[00:16:17.000 --> 00:16:20.000]  但是人根本就不想沒能
[00:16:20.000 --> 00:16:22.000]  人在無論什麼處境
[00:16:22.000 --> 00:16:24.000]  就算只剩下最後1%也好
[00:16:24.000 --> 00:16:27.000]  其實都會用盡自己可以做到的權力
[00:16:27.000 --> 00:16:30.000]  可以做到的去做
[00:16:30.000 --> 00:16:32.000]  只是這種人的努力
[00:16:32.000 --> 00:16:33.000]  人的能力
[00:16:33.000 --> 00:16:35.000]  甚至是心也有一部分
[00:16:35.000 --> 00:16:37.000]  上帝我幫你實現下這個應許
[00:16:37.000 --> 00:16:39.000]  上帝都說不用
[00:16:39.000 --> 00:16:43.000]  上帝都不認這個下甲之子
[00:16:43.000 --> 00:16:45.000]  為什麼?
[00:16:45.000 --> 00:16:48.000]  為什麼呢?
[00:16:48.000 --> 00:16:50.000]  我記得我小時候
[00:16:50.000 --> 00:16:53.000]  在不同的親戚家裡住
[00:16:53.000 --> 00:16:55.000]  我經常擔心自己做錯事
[00:16:55.000 --> 00:16:58.000]  我連去文具店試筆的時候
[00:16:58.000 --> 00:17:03.000]  你們會寫個什麼字呢?
[00:17:03.000 --> 00:17:06.000]  聽不到,sorry
[00:17:06.000 --> 00:17:09.000]  寫個字
[00:17:09.000 --> 00:17:11.000]  什麼?
[00:17:11.000 --> 00:17:13.000]  寫個我字
[00:17:13.000 --> 00:17:15.000]  寫個Testing
[00:17:15.000 --> 00:17:18.000]  Testing?OK
[00:17:18.000 --> 00:17:20.000]  真是這樣寫個Testing
[00:17:20.000 --> 00:17:21.000]  Sorry
[00:17:21.000 --> 00:17:23.000]  我會寫個錯字
[00:17:23.000 --> 00:17:24.000]  是潛意識的
[00:17:24.000 --> 00:17:25.000]  當初我都沒有留意
[00:17:25.000 --> 00:17:26.000]  但我寫寫下
[00:17:26.000 --> 00:17:28.000]  為什麼我經常都寫個錯字
[00:17:28.000 --> 00:17:31.000]  我發現我經常都在想
[00:17:31.000 --> 00:17:33.000]  我這樣回應
[00:17:33.000 --> 00:17:35.000]  對方會怎麼想呢?
[00:17:35.000 --> 00:17:37.000]  別人跟我說話的時候
[00:17:37.000 --> 00:17:39.000]  我這樣回覆對方
[00:17:39.000 --> 00:17:41.000]  行不行呢?
[00:17:41.000 --> 00:17:42.000]  有時候因為這樣
[00:17:42.000 --> 00:17:44.000]  我沒有說出我最真實的想法
[00:17:44.000 --> 00:17:46.000]  我不知道什麼是父親的愛
[00:17:46.000 --> 00:17:47.000]  我很喜歡吃飯
[00:17:47.000 --> 00:17:49.000]  我只記得他很兇
[00:17:49.000 --> 00:17:52.000]  我真心真實地相信
[00:17:52.000 --> 00:17:57.000]  他曾經把我吊在風扇上不停地吹
[00:17:57.000 --> 00:18:00.000]  我相信了兩三年的時間
[00:18:00.000 --> 00:18:02.000]  之後我長大了
[00:18:02.000 --> 00:18:03.000]  理智多一點的時候
[00:18:03.000 --> 00:18:06.000]  知道這一定是一場夢
