
[00:00:00.000 --> 00:00:04.000]  受歡迎來到一到三吃的第二個系列
[00:03:10.000 --> 00:03:12.000]  或者過去查經的時候
[00:03:12.000 --> 00:03:14.000]  面對一些需要聯想
[00:03:14.000 --> 00:03:18.000]  提醒自己或者過去一直受的教導當中
[00:03:18.000 --> 00:03:21.000]  都會集中可能在這一節的經文
[00:03:21.000 --> 00:03:22.000]  就是他們說
[00:03:22.000 --> 00:03:24.000]  來吧!我們建造一座城
[00:03:24.000 --> 00:03:25.000]  一座塔
[00:03:25.000 --> 00:03:26.000]  塔頂通天
[00:03:26.000 --> 00:03:28.000]  要傳揚我們的名
[00:03:28.000 --> 00:03:30.000]  免得我們分散在全地
[00:03:30.000 --> 00:03:33.000]  我想無論你用什麼語氣讀都好
[00:03:33.000 --> 00:03:34.000]  你都說
[00:03:34.000 --> 00:03:36.000]  很明顯是眾志成城mode
[00:03:36.000 --> 00:03:38.000]  眾志成城mode的意思就是
[00:03:38.000 --> 00:03:39.000]  大家一起來
[00:03:39.000 --> 00:03:40.000]  不只是一群人做
[00:03:40.000 --> 00:03:41.000]  大家一起想做一些事
[00:03:41.000 --> 00:03:45.000]  其實過去大家在教會生活
[00:03:45.000 --> 00:03:47.000]  或者在不同的團隊當中
[00:03:47.000 --> 00:03:50.000]  都希望一呼百應
[00:03:50.000 --> 00:03:51.000]  今天你看到這段經文
[00:03:51.000 --> 00:03:53.000]  真的一呼百應了
[00:03:53.000 --> 00:03:55.000]  大家一起去做一些事的時候
[00:03:55.000 --> 00:03:57.000]  但是過去你記得的教導
[00:03:57.000 --> 00:03:58.000]  就會集中在
[00:03:58.000 --> 00:04:00.000]  因為他們要揚名
[00:04:00.000 --> 00:04:02.000]  不是那個揚名
[00:04:02.000 --> 00:04:04.000]  要出名
[00:04:04.000 --> 00:04:05.000]  要出名
[00:04:05.000 --> 00:04:07.000]  要出名的時候
[00:04:07.000 --> 00:04:10.000]  那就出事了
[00:04:10.000 --> 00:04:11.000]  但是我想問
[00:04:11.000 --> 00:04:13.000]  你今天想不想出名呢?
[00:04:13.000 --> 00:04:15.000]  有些人很快轉頭
[00:04:15.000 --> 00:04:17.000]  有些人就想一想
[00:04:17.000 --> 00:04:19.000]  看看怎麼出名
[00:04:19.000 --> 00:04:21.000]  揚名、瀾漫都是出名
[00:04:21.000 --> 00:04:23.000]  臭名遠播都是出名
[00:04:23.000 --> 00:04:25.000]  你當然不會選後者
[00:04:25.000 --> 00:04:28.000]  其實出名是不是不好呢?
[00:04:28.000 --> 00:04:30.000]  其實揚名這件事
[00:04:30.000 --> 00:04:33.000]  讓別人知道這件事是不是不好呢?
[00:04:33.000 --> 00:04:35.000]  聖經是不是不想別人知道
[00:04:35.000 --> 00:04:36.000]  他自己的名字呢?
[00:04:36.000 --> 00:04:38.000]  特別是人的名字呢?
[00:04:38.000 --> 00:04:40.000]  在舊約又不是
[00:04:40.000 --> 00:04:42.000]  其實阿伯蘭的蝙蝠很多
[00:04:42.000 --> 00:04:44.000]  阿伯蘭所經的地方
[00:04:44.000 --> 00:04:46.000]  其實很多人都記得阿伯蘭
[00:04:46.000 --> 00:04:48.000]  但是由阿伯蘭到阿伯拉罕
[00:04:48.000 --> 00:04:50.000]  到以撒瓦國的時候
[00:04:50.000 --> 00:04:51.000]  其實你會看到
[00:04:51.000 --> 00:04:54.000]  他們的名字當中
[00:04:54.000 --> 00:04:56.000]  都和上帝有關連
[00:04:56.000 --> 00:04:57.000]  而過程當中
[00:04:57.000 --> 00:04:59.000]  人們都記得他們的名字
[00:04:59.000 --> 00:05:01.000]  其實被記名
[00:05:01.000 --> 00:05:03.000]  是不是一件不好的事呢?
[00:05:03.000 --> 00:05:07.000]  就不需要馬上劃分成一件不好的事
[00:05:07.000 --> 00:05:09.000]  要傳揚我們的名字的時候
[00:05:09.000 --> 00:05:11.000]  其實就要想想
[00:05:11.000 --> 00:05:15.000]  對於你傳名的心態是什麼
[00:05:15.000 --> 00:05:16.000]  就好像
[00:05:16.000 --> 00:05:19.000]  如果你做一件事很厲害
[00:05:19.000 --> 00:05:22.000]  那你想不想讓別人知道呢?
[00:05:22.000 --> 00:05:23.000]  那就說我厲害
[00:05:23.000 --> 00:05:25.000]  我自己OK就行了
[00:05:25.000 --> 00:05:26.000]  但其實你那件事厲害
[00:05:26.000 --> 00:05:28.000]  做得那件事好的時候
[00:05:28.000 --> 00:05:30.000]  其實應該可能是
[00:05:30.000 --> 00:05:32.000]  會普及了一些技術
[00:05:32.000 --> 00:05:33.000]  又讓很多人得福
[00:05:33.000 --> 00:05:35.000]  都是一個好事來的
[00:05:35.000 --> 00:05:39.000]  所以揚名或者出名
[00:05:39.000 --> 00:05:40.000]  是不是一定不好呢?
[00:05:40.000 --> 00:05:42.000]  其實就未必的
[00:05:42.000 --> 00:05:43.000]  反而就是
[00:05:43.000 --> 00:05:45.000]  其實那件事是什麼呢?
[00:05:45.000 --> 00:05:46.000]  一座城是什麼呢?
[00:05:46.000 --> 00:05:49.000]  如果看回創世紀的過程當中
[00:05:49.000 --> 00:05:53.000]  自從戈癮殺死阿伯之後
[00:05:53.000 --> 00:05:55.000]  他就被逐
[00:05:55.000 --> 00:05:57.000]  其實戈癮之後生了一個兒子
[00:05:57.000 --> 00:05:59.000]  就叫爾諾
[00:05:59.000 --> 00:06:01.000]  其實生了一個兒子之後
[00:06:01.000 --> 00:06:03.000]  戈癮就蓋了一座城
[00:06:03.000 --> 00:06:05.000]  就將那座城
[00:06:05.000 --> 00:06:07.000]  就叫做爾諾
[00:06:07.000 --> 00:06:10.000]  所以在早於
[00:06:10.000 --> 00:06:13.000]  羅亞之前的時候
[00:06:13.000 --> 00:06:15.000]  其實造城也是一件
[00:06:15.000 --> 00:06:18.000]  不是突然而來的事
[00:06:18.000 --> 00:06:20.000]  是已經有的事
[00:06:20.000 --> 00:06:22.000]  那造塔是什麼呢?
[00:06:22.000 --> 00:06:23.000]  反而造塔是什麼呢?
[00:06:23.000 --> 00:06:24.000]  造一座塔
[00:06:24.000 --> 00:06:27.000]  剛才說到巴比倫
[00:06:27.000 --> 00:06:29.000]  其實近東的文化
[00:06:29.000 --> 00:06:30.000]  現在很多研究都在說
[00:06:30.000 --> 00:06:33.000]  其實在文化地區裡面
[00:06:33.000 --> 00:06:37.000]  很多當地的人都會造一些塔
[00:06:37.000 --> 00:06:39.000]  那些塔叫做廟塔
[00:06:39.000 --> 00:06:43.000]  就是用來祭祀、供奉、請神
[00:06:43.000 --> 00:06:45.000]  所以塔的原意就是
[00:06:45.000 --> 00:06:48.000]  神靈一個住的地方
[00:06:48.000 --> 00:06:51.000]  或者是想祂們來的地方
[00:06:51.000 --> 00:06:53.000]  所以今天那群人就說
[00:06:53.000 --> 00:06:56.000]  祂會蓋城也會蓋塔
[00:06:56.000 --> 00:06:57.000]  蓋城當中是命名
[00:06:57.000 --> 00:06:59.000]  所以是陽明
[00:06:59.000 --> 00:07:01.000]  蓋塔就是想請神
[00:07:01.000 --> 00:07:04.000]  又或者想有神在其中
[00:07:04.000 --> 00:07:06.000]  這個期望
[00:07:06.000 --> 00:07:09.000]  所以這兩件事反而就是
[00:07:09.000 --> 00:07:10.000]  要想一想
[00:07:10.000 --> 00:07:14.000]  其實他們蓋塔的目的
[00:07:14.000 --> 00:07:17.000]  所以當我們如果說
[00:07:17.000 --> 00:07:18.000]  他們想塔頂通天
[00:07:18.000 --> 00:07:21.000]  想和上帝同等的時候
[00:07:21.000 --> 00:07:22.000]  的想法
[00:07:22.000 --> 00:07:23.000]  他們因為這樣驕傲
[00:07:23.000 --> 00:07:26.000]  所以上帝要嚴打他們
[00:07:26.000 --> 00:07:28.000]  這樣也說得通的
[00:07:28.000 --> 00:07:32.000]  但他們是否真的很想爬到這麼高
[00:07:32.000 --> 00:07:34.000]  令很多人紀念他們做神呢?
[00:07:34.000 --> 00:07:36.000]  他們自己做神
[00:07:36.000 --> 00:07:40.000]  這個可能試試用另外一個方向想
[00:07:40.000 --> 00:07:44.000]  就是如果當時的文化環境
[00:07:44.000 --> 00:07:46.000]  當時的文化環境
[00:07:46.000 --> 00:07:48.000]  他們普遍不認識上帝的人
[00:07:48.000 --> 00:07:50.000]  他們都會造塔去請神
[00:07:50.000 --> 00:07:53.000]  希望神明來到的過程當中
[00:07:53.000 --> 00:07:56.000]  那個廟塔就成為一個很重要的關鍵
[00:07:56.000 --> 00:07:59.000]  他們想請神來
[00:07:59.000 --> 00:08:02.000]  如果你看回巴別的內容
[00:08:02.000 --> 00:08:04.000]  或者以往了解一下
[00:08:04.000 --> 00:08:07.000]  古舊東的文化
[00:08:07.000 --> 00:08:08.000]  關於塔的時候
[00:08:08.000 --> 00:08:10.000]  你會看到建造當中
[00:08:10.000 --> 00:08:12.000]  好像一級級一級級地上去
[00:08:12.000 --> 00:08:15.000]  其實為什麼設計這樣上去呢?
[00:08:15.000 --> 00:08:19.000]  那個不是單單說建築學的問題
[00:08:19.000 --> 00:08:20.000]  其實是一個現象
[00:08:20.000 --> 00:08:22.000]  好像樓梯一樣
[00:08:22.000 --> 00:08:24.000]  讓神明一級級地下來
[00:08:24.000 --> 00:08:25.000]  是下來的過程
[00:08:25.000 --> 00:08:27.000]  所以反過來想想
[00:08:27.000 --> 00:08:30.000]  如果巴別塔不是要上去
[00:08:30.000 --> 00:08:34.000]  而是巴別塔要讓神明下來的時候
[00:08:34.000 --> 00:08:39.000]  這個就是他們想得到寵神的那種滿足
[00:08:39.000 --> 00:08:42.000]  這個思路去想想的時候
[00:08:42.000 --> 00:08:44.000]  就因為他們當地的神
[00:08:44.000 --> 00:08:46.000]  很多時候都是想請下來
[00:08:46.000 --> 00:08:48.000]  想據為己有
[00:08:48.000 --> 00:08:50.000]  或者想神明幫助
[00:08:50.000 --> 00:08:55.000]  我想這個就用我們近代的想法
[00:08:55.000 --> 00:08:59.000]  我不知道你有沒有親戚朋友去拜四面佛
[00:08:59.000 --> 00:09:05.000]  又或者是一些有不同的宗教祭祀的方法
[00:09:05.000 --> 00:09:07.000]  他會有一些不同的飾物
[00:09:07.000 --> 00:09:09.000]  於是就過繼了那個飾物
[00:09:09.000 --> 00:09:10.000]  然後就帶回去
[00:09:10.000 --> 00:09:12.000]  我以前有一些親戚
[00:09:12.000 --> 00:09:15.000]  我請了誰誰回來
[00:09:15.000 --> 00:09:18.000]  或者我帶了什麼什麼回來的時候
[00:09:18.000 --> 00:09:20.000]  你拿著吧
[00:09:20.000 --> 00:09:26.000]  所以這個觀念不是古近東或者古時的事情
[00:09:26.000 --> 00:09:27.000]  其實近代都有
[00:09:27.000 --> 00:09:29.000]  他想請祂回來
[00:09:29.000 --> 00:09:32.000]  所以巴別塔那個塔的時候
[00:09:32.000 --> 00:09:35.000]  除了我們說祂是想上位做神
[00:09:35.000 --> 00:09:39.000]  得人們所謂的虛榮驕傲之外
[00:09:39.000 --> 00:09:42.000]  反過來會不會是他們想請神
[00:09:42.000 --> 00:09:44.000]  將神拉下來
[00:09:44.000 --> 00:09:47.000]  將神納為他自己想做的事情呢
[00:09:47.000 --> 00:09:50.000]  這個值得我們今天去想一想
[00:09:50.000 --> 00:09:52.000]  特別是我自己預備講章的時候
[00:09:52.000 --> 00:09:53.000]  我值得想一想
[00:09:53.000 --> 00:09:56.000]  其實某程度上
[00:09:56.000 --> 00:09:59.000]  很容易做了一個做神的觀念
[00:09:59.000 --> 00:10:00.000]  什麼叫做神的觀念呢
[00:10:00.000 --> 00:10:03.000]  就是我們自己代表了神
[00:10:03.000 --> 00:10:06.000]  我們想做我們自己想做的事情
[00:10:06.000 --> 00:10:07.000]  更直白一點
[00:10:07.000 --> 00:10:10.000]  也是讓大家去了解
[00:10:10.000 --> 00:10:13.000]  今天搞教會
[00:10:13.000 --> 00:10:17.000]  也有很大的挑戰也有很大的試探
[00:10:17.000 --> 00:10:24.000]  我早前自己也有做一些項目
[00:10:24.000 --> 00:10:28.000]  那個項目的內容就是
[00:10:28.000 --> 00:10:31.000]  看看這十年的巨型教會
[00:10:31.000 --> 00:10:36.000]  近這十年那些巨型教會都倒下了
[00:10:36.000 --> 00:10:40.000]  因為那些巨型教會的頭目都紛紛出事
[00:10:40.000 --> 00:10:44.000]  而他們出事的原因也可以做綜合報告
[00:10:44.000 --> 00:10:46.000]  今天就不講了
[00:10:46.000 --> 00:10:50.000]  如果想聽就上課吧
[00:10:50.000 --> 00:10:53.000]  但重點就是他們出事的原因就是
[00:10:53.000 --> 00:10:56.000]  他們基本上是拉了上帝下來
[00:10:56.000 --> 00:10:59.000]  成為他自己想做的事情
[00:10:59.000 --> 00:11:03.000]  這是一個大忌
[00:11:03.000 --> 00:11:05.000]  實在一點說就是
[00:11:05.000 --> 00:11:07.000]  我星期天都會去外出服事
[00:11:07.000 --> 00:11:09.000]  去其他教會講道的時候
[00:11:09.000 --> 00:11:14.000]  通常我都是去友好和校友的教會去參與
[00:11:14.000 --> 00:11:16.000]  總有些人說
[00:11:16.000 --> 00:11:17.000]  日志剛你們好啊
[00:11:17.000 --> 00:11:19.000]  晚上這麼多人
[00:11:19.000 --> 00:11:20.000]  你們很興旺啊
[00:11:20.000 --> 00:11:22.000]  我們很凋零啊
[00:11:22.000 --> 00:11:24.000]  接著我說
[00:11:24.000 --> 00:11:27.000]  我通常都點一下頭
[00:11:27.000 --> 00:11:30.000]  都很難說多少話
[00:11:30.000 --> 00:11:32.000]  但其實那句話對我來說
[00:11:32.000 --> 00:11:35.000]  我不通說其實人多而已
[00:11:35.000 --> 00:11:39.000]  但很多都不是反Flo Church的
[00:11:39.000 --> 00:11:41.000]  難道我告訴你不是這樣嗎
[00:11:41.000 --> 00:11:43.000]  不是這樣比較的問題
[00:11:43.000 --> 00:11:45.000]  整個過程當中
[00:11:45.000 --> 00:11:49.000]  當做得一個崇拜很多人回來的時候
[00:11:49.000 --> 00:11:53.000]  我認真要講一句就是
[00:11:53.000 --> 00:11:55.000]  聖經什麼叫公平的原則呢
[00:11:55.000 --> 00:11:58.000]  就是多給誰 向誰多取
[00:11:58.000 --> 00:12:01.000]  少給誰 向誰少要
[00:12:01.000 --> 00:12:06.000]  意思用剛才那個類比的情景的時候
[00:12:06.000 --> 00:12:08.000]  教會崇拜少人回來
[00:12:08.000 --> 00:12:11.000]  就問自己為什麼這麼少人回來呢
[00:12:11.000 --> 00:12:13.000]  就是我在說我
[00:12:13.000 --> 00:12:15.000]  崇拜為什麼少人回來的時候
[00:12:15.000 --> 00:12:17.000]  就問為什麼這麼少人回來
[00:12:17.000 --> 00:12:18.000]  就因為做得不好
[00:12:18.000 --> 00:12:19.000]  有些事情配合不了
[00:12:19.000 --> 00:12:20.000]  那個流程
[00:12:20.000 --> 00:12:23.000]  頂姐妹在當中想了一大串
[00:12:23.000 --> 00:12:25.000]  就在想為什麼不好
[00:12:25.000 --> 00:12:28.000]  但是反過來第二個問題就是
[00:12:28.000 --> 00:12:30.000]  崇拜很多人的時候
[00:12:30.000 --> 00:12:33.000]  就問為什麼崇拜這麼多人呢
[00:12:33.000 --> 00:12:34.000]  是不是因為唱歌很好
[00:12:34.000 --> 00:12:35.000]  是因為講道很好
[00:12:35.000 --> 00:12:37.000]  然後在那裡自嗨呢
[00:12:37.000 --> 00:12:39.000]  可能會有這樣的FF
[00:12:39.000 --> 00:12:40.000]  但這個FF
[00:12:40.000 --> 00:12:43.000]  最大的挑戰就是問自己
[00:12:43.000 --> 00:12:44.000]  為什麼崇拜這麼多人
[00:12:44.000 --> 00:12:45.000]  我就會問
[00:12:45.000 --> 00:12:50.000]  既然這麼多人都參與崇拜
[00:12:50.000 --> 00:12:54.000]  怎麼動員這些人去做上帝的工作
[00:12:54.000 --> 00:12:57.000]  這個才是重點
[00:12:57.000 --> 00:12:58.000]  既然結集了這麼多弟兄姊妹
[00:12:58.000 --> 00:13:01.000]  一起崇拜、實時一起參與的時候
[00:13:01.000 --> 00:13:03.000]  弟兄姊妹聽到的訊息
[00:13:03.000 --> 00:13:05.000]  怎麼成為她生命的轉變
[00:13:05.000 --> 00:13:07.000]  怎麼成為她的屬靈的成熟
[00:13:07.000 --> 00:13:09.000]  以致她可以
[00:13:09.000 --> 00:13:11.000]  empower到
[00:13:11.000 --> 00:13:15.000]  去將這件事情成為福音的傳遞者
[00:13:15.000 --> 00:13:17.000]  這個才是最重要的
[00:13:17.000 --> 00:13:18.000]  如果不是每個禮拜
[00:13:18.000 --> 00:13:20.000]  搞到崇拜這麼多人來說
[00:13:20.000 --> 00:13:22.000]  這個是很容易自嗨的
[00:13:22.000 --> 00:13:24.000]  就是我覺得OK了
[00:13:24.000 --> 00:13:28.000]  不夠人坐,再多一點
[00:13:28.000 --> 00:13:32.000]  不是說做得多fancy的問題
[00:13:32.000 --> 00:13:35.000]  這個會令到
[00:13:35.000 --> 00:13:38.000]  好像套用了一些事情
[00:13:38.000 --> 00:13:42.000]  而沒有拿到真正要做的事情
[00:13:42.000 --> 00:13:45.000]  崇拜是讓人可以帶微信主的人
[00:13:45.000 --> 00:13:49.000]  來認識我們整個信仰環境
[00:13:49.000 --> 00:13:50.000]  或者我們這個群體當中
[00:13:50.000 --> 00:13:56.000]  怎麼去敬拜、怎麼去認識上帝
[00:13:56.000 --> 00:14:00.000]  所以當我們在想巴別塔的存在的出現
[00:14:00.000 --> 00:14:02.000]  我們除了一個方向是想
[00:14:02.000 --> 00:14:05.000]  祂想致高者上去
[00:14:05.000 --> 00:14:08.000]  成為好像和上帝一樣被萬人景仰
[00:14:08.000 --> 00:14:09.000]  這個可以是一個向導
[00:14:09.000 --> 00:14:11.000]  但同樣就是如果
[00:14:11.000 --> 00:14:13.000]  那個古文化告訴你
[00:14:13.000 --> 00:14:16.000]  祂們有請神這個觀念
[00:14:16.000 --> 00:14:21.000]  和有請神去成為祂生命當中一個助力
[00:14:21.000 --> 00:14:32.000]  這個反而就是我們要小心的地方
[00:14:32.000 --> 00:14:37.000]  但其實會不會錯重點呢?
[00:14:37.000 --> 00:14:38.000]  上帝是不是真的
[00:14:38.000 --> 00:14:41.000]  你建了一個廟、廟塔之後
[00:14:41.000 --> 00:14:43.000]  上帝就真的會來呢?
[00:14:43.000 --> 00:14:46.000]  我們看到在舊約經文再一次提醒
[00:14:46.000 --> 00:14:47.000]  去到新約經文
[00:14:47.000 --> 00:14:50.000]  即是教會新開展的時候
[00:14:50.000 --> 00:14:52.000]  彼得再重提一樣東西
[00:14:52.000 --> 00:14:55.000]  就是上帝基本上不是要你去拜
[00:14:55.000 --> 00:14:58.000]  用祭祀的方式去做這件工作
[00:14:58.000 --> 00:15:00.000]  而上帝基本上告訴你
[00:15:00.000 --> 00:15:03.000]  天是我的、地又是我的
[00:15:03.000 --> 00:15:04.000]  即是天地都是我的
[00:15:04.000 --> 00:15:06.000]  全個世界都是我的
[00:15:06.000 --> 00:15:08.000]  我怎麼會只限制在這個地方呢?
[00:15:08.000 --> 00:15:10.000]  第三件事就是
[00:15:10.000 --> 00:15:14.000]  彼得再重提一個創天造地的上帝
[00:15:14.000 --> 00:15:17.000]  其實就不會做人手所做的事
[00:15:17.000 --> 00:15:20.000]  基本上重神這個觀念其實是錯的
[00:15:20.000 --> 00:15:23.000]  而你打算用一個地方裝著上帝
[00:15:23.000 --> 00:15:25.000]  成為你的擁有權來說
[00:15:25.000 --> 00:15:26.000]  都是錯的
[00:15:26.000 --> 00:15:28.000]  整件事就錯重點
[00:15:28.000 --> 00:15:30.000]  只不過很多人都做的時候
[00:15:30.000 --> 00:15:32.000]  你就想用那個方法去做
[00:15:32.000 --> 00:15:37.000]  所以常常都
[00:15:37.000 --> 00:15:41.000]  剛才都提到就是當很多人一起崇拜
[00:15:41.000 --> 00:15:42.000]  很多人入小組
[00:15:42.000 --> 00:15:44.000]  很多人參與聚會的時候
[00:15:44.000 --> 00:15:45.000]  就值得要問
[00:15:45.000 --> 00:15:49.000]  既然有機會凝聚到一班弟兄姊妹
[00:15:49.000 --> 00:15:51.000]  就問怎樣凝聚之後
[00:15:51.000 --> 00:15:54.000]  又猜弟兄姊妹出去
[00:15:54.000 --> 00:15:58.000]  而不是來到的時候閒冷暫著
[00:15:58.000 --> 00:16:00.000]  這個都是聖經提醒
[00:16:00.000 --> 00:16:03.000]  一班能夠得著恩典的人
[00:16:03.000 --> 00:16:05.000]  有沒有工作的回應呢?
[00:16:08.000 --> 00:16:14.000]  問題就從一個清心的記號
[00:16:14.000 --> 00:16:15.000]  小潔
[00:16:15.000 --> 00:16:19.000]  小潔就是一個問題
[00:16:19.000 --> 00:16:22.000]  所以重點不是拿來宣揚自己一名
[00:16:22.000 --> 00:16:24.000]  反而值得想一想
[00:16:24.000 --> 00:16:26.000]  會不會你和上帝的關係
[00:16:26.000 --> 00:16:29.000]  一直以來都是你拿著上帝的優勢
[00:16:29.000 --> 00:16:32.000]  會不會你的信仰一直都是拿著上帝的好處
[00:16:32.000 --> 00:16:36.000]  而沒有認真去看待上帝的教導
[00:16:36.000 --> 00:16:39.000]  在你生命當中要你轉變的地方呢?
[00:16:39.000 --> 00:16:42.000]  我自己在這裡也說過
[00:16:42.000 --> 00:16:44.000]  關於少年官的訊息
[00:16:44.000 --> 00:16:47.000]  有時少年官的重點是什麼呢?
[00:16:47.000 --> 00:16:49.000]  他一直以為守著的東西
[00:16:49.000 --> 00:16:51.000]  就可以換取得救的護照
[00:16:51.000 --> 00:16:54.000]  或者是永生的護照
[00:16:54.000 --> 00:16:56.000]  耶穌在跟他講一些要求的時候
[00:16:56.000 --> 00:16:58.000]  他就悠悠愁愁走了
[00:16:58.000 --> 00:17:02.000]  因為那件事對他來說是一個很大的挑戰
[00:17:02.000 --> 00:17:06.000]  其實有些事他希望做到的
[00:17:06.000 --> 00:17:09.000]  他希望做到他想做的事
[00:17:09.000 --> 00:17:11.000]  有些事他不想被上帝動
[00:17:11.000 --> 00:17:13.000]  就上帝不要搞我
[00:17:13.000 --> 00:17:15.000]  但是上帝想動你的時候
[00:17:15.000 --> 00:17:16.000]  他就怎樣呢?
[00:17:16.000 --> 00:17:17.000]  他還沒走呢?
[00:17:17.000 --> 00:17:18.000]  是
[00:17:18.000 --> 00:17:19.000]  他悠悠愁愁走了
[00:17:19.000 --> 00:17:21.000]  但是最後有沒有回來呢?
[00:17:21.000 --> 00:17:22.000]  聖經巧妙的地方就是
[00:17:22.000 --> 00:17:23.000]  不知道有沒有回來
[00:17:23.000 --> 00:17:25.000]  可能最後有回來
[00:17:25.000 --> 00:17:26.000]  但是反過來
[00:17:26.000 --> 00:17:28.000]  你自己呢?
[00:17:28.000 --> 00:17:30.000]  其實你自己應該都知道
[00:17:30.000 --> 00:17:33.000]  上帝想動你,你不想被上帝動
[00:17:33.000 --> 00:17:34.000]  通常到這個位置
[00:17:34.000 --> 00:17:35.000]  問學生
[00:17:35.000 --> 00:17:37.000]  人們都馬上迴避眼光
[00:17:37.000 --> 00:17:38.000]  不想我問他
[00:17:38.000 --> 00:17:41.000]  當然現在不是上課就不會問你
[00:17:41.000 --> 00:17:43.000]  但是你都值得想一想
[00:17:43.000 --> 00:17:46.000]  其實你信了主都不是第一天的事了
