
[00:00:00.000 --> 00:00:03.080]  在開始之先,讓我們一起低頭祈禱
[00:01:54.520 --> 00:01:58.000]  就是在安息禮拜或者喪禮裡
[00:01:58.000 --> 00:02:00.680]  回禮給親友的八順風
[00:02:00.680 --> 00:02:03.880]  拿著一塊錢,有一張桌子,一張紙巾的那個
[00:02:03.880 --> 00:02:06.000]  聽到的時候,周邊的人
[00:02:06.000 --> 00:02:07.640]  當時已經忍不住笑了
[00:02:07.640 --> 00:02:10.840]  但當時的人可能只有尷尬笑
[00:02:10.840 --> 00:02:13.440]  或者他也哭笑不得
[00:02:13.440 --> 00:02:15.920]  生活裡有很多種不同的笑
[00:02:15.920 --> 00:02:18.880]  好像牧者那種開懷大笑
[00:02:18.880 --> 00:02:20.840]  我的組員那種甜笑
[00:02:20.840 --> 00:02:23.800]  或者很搞笑,哭笑不得
[00:02:23.800 --> 00:02:26.640]  日常裡也有很多原因讓我們笑
[00:02:26.640 --> 00:02:28.040]  讓我們快樂
[00:02:28.040 --> 00:02:30.760]  我們也很喜歡祝人快樂
[00:02:30.760 --> 00:02:32.720]  比如生日要快樂
[00:02:32.720 --> 00:02:34.520]  中秋節又要快樂
[00:02:34.520 --> 00:02:36.600]  新年快樂,聖誕快樂
[00:02:36.600 --> 00:02:40.200]  還會祝人笑口常開,常常喜樂
[00:02:40.200 --> 00:02:41.800]  我想起一首歌
[00:02:41.800 --> 00:02:44.640]  歌名叫《分手快樂》
[00:02:44.640 --> 00:02:48.080]  連分手也要快樂
[00:02:48.080 --> 00:02:50.160]  好像人生無論發生什麼事
[00:02:50.160 --> 00:02:53.400]  我們都希望我們可以開心,可以笑
[00:02:53.400 --> 00:02:54.880]  我們會想自己笑
[00:02:54.880 --> 00:02:55.840]  想家人笑
[00:02:55.840 --> 00:02:58.880]  想身邊所有的人都笑
[00:02:58.880 --> 00:03:02.120]  但是我們是不是想笑就笑得出來呢?
[00:03:02.120 --> 00:03:04.400]  我們知道未必
[00:03:04.400 --> 00:03:06.960]  很多時候環境沒有改變
[00:03:06.960 --> 00:03:08.840]  好過沒有蒙英韻
[00:03:08.840 --> 00:03:11.120]  前路充滿著未知
[00:03:11.120 --> 00:03:13.400]  面對著很多艱難的時刻
[00:03:13.400 --> 00:03:14.920]  我們不禁會問
[00:03:14.920 --> 00:03:20.160]  今時今日有什麼值得我們笑呢?
[00:03:20.160 --> 00:03:23.240]  今天講到的經文是寫在《離棄米記》
[00:03:23.240 --> 00:03:25.920]  裡面有一群人聚集在一起
[00:03:25.920 --> 00:03:27.840]  從早上到中午
[00:03:27.840 --> 00:03:31.360]  聽了大約六個小時神的說話
[00:03:31.360 --> 00:03:34.040]  按道理聽完神的話應該很滿足
[00:03:34.040 --> 00:03:35.480]  很開心
[00:03:35.480 --> 00:03:38.640]  但是這群人的反應是從哭
[00:03:38.640 --> 00:03:40.240]  竟然是哭
[00:03:40.240 --> 00:03:41.840]  然後去到後面的經文
[00:03:41.840 --> 00:03:44.800]  又講到他們大大的喜樂
[00:03:44.800 --> 00:03:47.720]  同一群人從哭到笑
[00:03:47.720 --> 00:03:51.200]  究竟中間發生了什麼事呢?
[00:03:51.200 --> 00:03:53.760]  當人生仍然有眼淚的時候
[00:03:53.760 --> 00:03:58.080]  我們怎樣可以因為神而重新喜樂呢?
[00:03:58.080 --> 00:04:00.680]  首先講一點《離棄米記》的背景
[00:04:00.680 --> 00:04:03.840]  《離棄米記》是關於一個建城牆的故事
[00:04:03.840 --> 00:04:06.640]  《離棄米記》是帶領被擄歸回的百姓
[00:04:06.640 --> 00:04:08.040]  重建城牆
[00:04:08.040 --> 00:04:10.600]  過程很不容易
[00:04:10.600 --> 00:04:13.440]  在面對著阻撓、威嚇、嘲笑
[00:04:13.440 --> 00:04:14.960]  最後在神保守之下
[00:04:14.960 --> 00:04:17.920]  他們用了52天就建好這個城牆
[00:04:17.920 --> 00:04:19.280]  城牆建好
[00:04:19.280 --> 00:04:21.520]  耶路撒冷重新得到保護
[00:04:21.520 --> 00:04:23.760]  大家按道理就可以休息一下
[00:04:23.760 --> 00:04:25.400]  開辟慶祝一下
[00:04:25.400 --> 00:04:28.000]  或者安排一下新生活
[00:04:28.000 --> 00:04:29.520]  《大大把張記》記載
[00:04:29.520 --> 00:04:31.520]  建完城牆過了幾天之後
[00:04:31.520 --> 00:04:33.880]  百姓做了一件事
[00:04:33.880 --> 00:04:35.240]  我們一起看看
[00:04:35.240 --> 00:04:36.280]  第一節它說
[00:04:36.280 --> 00:04:39.280]  「那時百姓如同一人聚集
[00:04:39.280 --> 00:04:44.440]  請民事以斯拉將耶和華的律法書帶來」
[00:04:44.440 --> 00:04:47.560]  「如同一人」形容百姓有共同的渴望
[00:04:47.560 --> 00:04:51.480]  百姓主動叫以斯拉拿出律法書
[00:04:51.480 --> 00:04:53.200]  告訴他們
[00:04:53.200 --> 00:04:54.200]  值得留意的是
[00:04:54.200 --> 00:04:56.000]  不是以斯拉叫他們來
[00:04:56.000 --> 00:04:58.480]  是百姓主動發起的
[00:04:58.480 --> 00:05:02.160]  他們很渴望去認識神的說話
[00:05:02.160 --> 00:05:04.800]  我想起以前認識一位職稱
[00:05:04.800 --> 00:05:07.160]  他平時很少參加讀經聚會
[00:05:07.160 --> 00:05:09.120]  有一次我竟然見到他參加
[00:05:09.120 --> 00:05:11.200]  我就跟他打招呼聊聊天
[00:05:11.200 --> 00:05:13.640]  我就說「今天你也來到,真的很辣」
[00:05:13.640 --> 00:05:14.480]  他就回答我
[00:05:14.480 --> 00:05:18.280]  「其實是因為那個導師不停叫,不停叫,不停叫」
[00:05:18.280 --> 00:05:21.760]  「我給他面子,所以我就來」
[00:05:21.760 --> 00:05:23.560]  職稱他是被人轟炸
[00:05:23.560 --> 00:05:25.040]  所以給面子出席
[00:05:25.040 --> 00:05:26.640]  但是尼欽米基這群百姓
[00:05:26.640 --> 00:05:27.640]  不是
[00:05:27.640 --> 00:05:28.880]  沒有人逼他們
[00:05:28.880 --> 00:05:30.000]  是他們自己說
[00:05:30.000 --> 00:05:34.520]  「請你帶神的話來,我們想聽」
[00:05:34.520 --> 00:05:36.360]  城牆雖然建好了
[00:05:36.360 --> 00:05:39.000]  但他們知道真正需要重建的
[00:05:39.000 --> 00:05:40.680]  不單只是城牆
[00:05:40.680 --> 00:05:43.520]  更加是重建自己內在的生命
[00:05:43.520 --> 00:05:44.880]  他們經歷過秘魯
[00:05:44.880 --> 00:05:48.720]  今天終於經歷很多困難回到耶路撒冷
[00:05:48.720 --> 00:05:54.440]  這個群體急不及待要回到上帝的說話裏面
[00:05:54.440 --> 00:05:56.800]  當以斯拉打開一本律法書
[00:05:56.800 --> 00:05:59.560]  那些百姓全部站起來
[00:05:59.560 --> 00:06:00.600]  聆聽
[00:06:00.600 --> 00:06:01.640]  舉手
[00:06:01.640 --> 00:06:04.440]  並且回應「阿門,阿門」
[00:06:04.440 --> 00:06:07.720]  這句「阿門」不是平時聚會結束後
[00:06:07.720 --> 00:06:09.480]  習慣說的口頭禪
[00:06:09.480 --> 00:06:10.800]  而是在表達
[00:06:10.800 --> 00:06:13.200]  「是的,這些是真實的」
[00:06:13.200 --> 00:06:15.400]  「我願意接受」
[00:06:15.400 --> 00:06:18.720]  然後他們俯伏敬拜
[00:06:18.720 --> 00:06:19.880]  我們可以看到
[00:06:19.880 --> 00:06:21.680]  這群人對上帝的說話
[00:06:21.680 --> 00:06:25.880]  是充滿著極大的尊崇和敬畏
[00:06:25.880 --> 00:06:28.400]  以斯拉由早上到中午
[00:06:28.400 --> 00:06:30.280]  足足六個小時
[00:06:30.280 --> 00:06:32.800]  是六個小時嗎?
[00:06:32.800 --> 00:06:33.920]  想問問下頂姐妹
[00:06:33.920 --> 00:06:37.360]  有沒有試過聽到聽六個小時?
[00:06:37.360 --> 00:06:39.160]  很少吧
[00:06:39.160 --> 00:06:43.120]  我想起每年香港都有港九培利演經大會
[00:06:43.120 --> 00:06:45.400]  在八月初剛過去
[00:06:45.400 --> 00:06:47.960]  每年培利演經大會一天有三場
[00:06:47.960 --> 00:06:49.800]  早上有言經會
[00:06:49.800 --> 00:06:51.000]  中午有講道會
[00:06:51.000 --> 00:06:52.640]  晚上有粉兄會
[00:06:52.640 --> 00:06:54.560]  如果三場都去的人
[00:06:54.560 --> 00:06:57.080]  我想除了他真的有時間之外
[00:06:57.080 --> 00:07:00.320]  背後也代表著他有一份深深的渴慕
[00:07:00.320 --> 00:07:02.520]  「我很想聽上帝的話」
[00:07:02.520 --> 00:07:06.240]  「我很想更加認識神」
[00:07:06.240 --> 00:07:08.760]  尼西米基這群百姓就是這樣
[00:07:08.760 --> 00:07:11.840]  聖經形容他們是質語而聽
[00:07:11.840 --> 00:07:13.240]  第八字還說到
[00:07:13.240 --> 00:07:15.600]  他們不是流水象的讀經
[00:07:15.600 --> 00:07:18.960]  而是領袖將律法清楚的解釋
[00:07:18.960 --> 00:07:21.160]  讓百姓明白
[00:07:21.160 --> 00:07:26.000]  他們明白了之後
[00:07:26.000 --> 00:07:27.120]  聖經這樣寫
[00:07:27.120 --> 00:07:30.920]  「眾百姓聽見律法書上的話都哭了」
[00:07:30.920 --> 00:07:32.400]  他們哭了
[00:07:32.400 --> 00:07:34.680]  為什麼他們會哭?
[00:07:34.680 --> 00:07:35.600]  頂姐妹
[00:07:35.600 --> 00:07:37.400]  你有沒有試過讀完經
[00:07:37.400 --> 00:07:39.840]  或者聽到的時候哭?
[00:07:39.840 --> 00:07:41.640]  或者未必真的哭
[00:07:41.640 --> 00:07:43.920]  可能是神藉著這段經文
[00:07:43.920 --> 00:07:45.200]  在說自己
[00:07:45.200 --> 00:07:48.080]  在提醒自己
[00:07:48.080 --> 00:07:50.360]  神經說有時候好像一塊鏡
[00:07:50.360 --> 00:07:52.320]  如果我們平時不照鏡
[00:07:52.320 --> 00:07:54.440]  我們不會知道自己的頭髮亂了
[00:07:54.440 --> 00:07:56.320]  或者臉髒了
[00:07:56.320 --> 00:07:58.240]  但是一照的時候
[00:07:58.240 --> 00:07:59.400]  大件事了
[00:07:59.400 --> 00:08:01.320]  原來是這樣
[00:08:01.320 --> 00:08:03.560]  當百姓將他們的生命
[00:08:03.560 --> 00:08:05.520]  擺在上帝面前的時候
[00:08:05.520 --> 00:08:07.760]  他們突然之間看清楚
[00:08:07.760 --> 00:08:10.120]  原來自己和上帝的心意
[00:08:10.120 --> 00:08:11.960]  有這麼大的距離
[00:08:11.960 --> 00:08:15.880]  原來生活裡面沒有按照上帝的說話而行
[00:08:15.880 --> 00:08:19.120]  原來生命裡面有很多的虧欠
[00:08:19.120 --> 00:08:21.840]  所以他們哭了
[00:08:21.840 --> 00:08:23.080]  在這裡讓我們看到
[00:08:23.080 --> 00:08:26.520]  上帝的說話不是每次都令人舒服的
[00:08:26.520 --> 00:08:28.800]  上帝的說話光照我們
[00:08:28.800 --> 00:08:30.080]  糾正我們
[00:08:30.080 --> 00:08:31.840]  甚至揭開一些
[00:08:31.840 --> 00:08:35.720]  我們一直都不想面對的地方
[00:08:35.720 --> 00:08:39.720]  你有沒有試過讀到祈禱的時候就想
[00:08:39.720 --> 00:08:42.920]  我已經很久沒有祈禱了
[00:08:42.920 --> 00:08:46.200]  讀到耀書的時候第一時間就想
[00:08:46.200 --> 00:08:50.000]  那個人到我今天都還放不下
[00:08:50.000 --> 00:08:51.800]  讀到愛人就覺得
[00:08:51.800 --> 00:08:55.560]  其實自己的愛心真的很有限
[00:08:55.560 --> 00:08:58.120]  讀到聖結我們就會想
[00:08:58.120 --> 00:08:59.360]  信了這麼多年
[00:08:59.360 --> 00:09:02.440]  為什麼自己還是這樣
[00:09:02.440 --> 00:09:04.240]  曾經有人問我
[00:09:04.240 --> 00:09:06.920]  他說當他做完某些事情之後
[00:09:06.920 --> 00:09:11.320]  他的口、他的手適不適合去敬拜神呢
[00:09:11.320 --> 00:09:13.200]  有人問了我幾次
[00:09:13.200 --> 00:09:18.000]  神會不會因為自己的軟弱而不愛我呢
[00:09:18.000 --> 00:09:21.120]  我們聽到的時候當然馬上回答不會
[00:09:21.120 --> 00:09:22.600]  道理是我們懂的
[00:09:22.600 --> 00:09:26.800]  但是那份內疚、羞愧卻一直營養不散
[00:09:26.800 --> 00:09:31.320]  有時是我們自己對自己一次又一次的控告
[00:09:31.320 --> 00:09:34.360]  你們會不會也是這樣
[00:09:34.360 --> 00:09:36.520]  當我們越用認識聖經
[00:09:36.520 --> 00:09:38.600]  我們就越懂得檢查自己
[00:09:38.600 --> 00:09:40.560]  這裡做不好,那裡有未改
[00:09:40.560 --> 00:09:42.680]  信了這麼多年都是這樣
[00:09:42.680 --> 00:09:46.040]  慢慢讀經就像一場屬靈的身體檢查
[00:09:46.040 --> 00:09:48.200]  我們很容易將我們的喜樂
[00:09:48.200 --> 00:09:51.680]  建立在屬靈的表現上面
[00:09:51.680 --> 00:09:54.640]  有做一些屬靈的事情就覺得自己跟神很近
[00:09:54.640 --> 00:09:55.880]  就會開心
[00:09:55.880 --> 00:09:57.480]  但是當磨起來
[00:09:57.480 --> 00:10:01.240]  立了志又做不到的時候就會內疚自責
[00:10:01.240 --> 00:10:03.360]  我們未必真的會哭出來
[00:10:03.360 --> 00:10:08.360]  但是久而久之信仰裡面那份笑容慢慢沒有了
[00:10:08.360 --> 00:10:11.760]  我們將自己困住了
[00:10:11.760 --> 00:10:14.480]  神的話是不是想我們見到
[00:10:14.480 --> 00:10:17.120]  只是想我們見到自己有多差呢
[00:10:17.120 --> 00:10:18.440]  如果不是的話
[00:10:18.440 --> 00:10:22.640]  神的話還想我們看到些什麼呢
[00:10:22.640 --> 00:10:25.600]  接著我們看看經文九至十一節
[00:10:25.600 --> 00:10:28.480]  它說到百姓不斷地哭
[00:10:28.480 --> 00:10:31.480]  又悲哀又哭泣又憂愁
[00:10:31.480 --> 00:10:35.720]  他們因為自己的罪難過流淚
[00:10:35.720 --> 00:10:37.160]  但是很特別的是
[00:10:37.160 --> 00:10:40.600]  領袖一而再再而三地叫他們
[00:10:40.600 --> 00:10:43.760]  你們不要悲哀也不要哭泣
[00:10:43.760 --> 00:10:47.520]  不要憂愁不要憂愁
[00:10:47.520 --> 00:10:50.480]  是不是在說他們的罪不重要呢
[00:10:50.480 --> 00:10:51.920]  當然不是
[00:10:51.920 --> 00:10:54.400]  而領袖想給他們的理由是
[00:10:54.400 --> 00:10:57.960]  因為今天是我們主的聖日
[00:10:57.960 --> 00:10:59.520]  如果看回早一點的經文
[00:10:59.520 --> 00:11:02.040]  它說到這一天是七月初一
[00:11:02.040 --> 00:11:03.240]  是崔國節
[00:11:03.240 --> 00:11:04.480]  在舊約裡面
[00:11:04.480 --> 00:11:07.320]  節旗是用來給百姓重新去紀念
[00:11:07.320 --> 00:11:09.000]  神過去如何在歷史裡面
[00:11:09.000 --> 00:11:11.480]  去應對他們和救贖他們
[00:11:11.480 --> 00:11:13.840]  所以百姓不應該只是困在
[00:11:13.840 --> 00:11:15.280]  我做錯了多少
[00:11:15.280 --> 00:11:17.920]  我離神有多遠的自責裡面
[00:11:17.920 --> 00:11:21.640]  而是要將視線由自己的失敗
[00:11:21.640 --> 00:11:25.520]  轉向看到神的恩典
[00:11:25.520 --> 00:11:29.800]  李希敏說了全章裡面最重要的一句話
[00:11:29.800 --> 00:11:30.720]  他說
[00:11:30.720 --> 00:11:32.760]  靠耶和華而得的喜樂
[00:11:32.760 --> 00:11:34.680]  是你們的力量
[00:11:34.680 --> 00:11:37.040]  力量這個字在希伯來文裡面
[00:11:37.040 --> 00:11:40.120]  有保障或者保護的意思
[00:11:40.120 --> 00:11:42.160]  靠耶和華而得的喜樂
[00:11:42.160 --> 00:11:43.120]  可以理解為
[00:11:43.120 --> 00:11:44.400]  以神為喜樂
[00:11:44.400 --> 00:11:46.440]  因為神而快樂
[00:11:46.440 --> 00:11:49.800]  我們將這些經文上下文這樣看
[00:11:49.800 --> 00:11:51.080]  首先
[00:11:51.080 --> 00:11:54.880]  百姓在這個聖日裡面重新去確認
[00:11:54.880 --> 00:11:57.800]  救恩不單只是他們祖先的故事
[00:11:57.800 --> 00:12:00.120]  也是今天他們有份
[00:12:00.120 --> 00:12:01.480]  我們有份
[00:12:01.480 --> 00:12:05.040]  我們仍然是一群屬於上帝的百姓
[00:12:05.040 --> 00:12:07.600]  重新確認自己的身份
[00:12:07.600 --> 00:12:11.440]  就是他們由哭變為笑的一個關鍵
[00:12:11.440 --> 00:12:14.160]  為什麼因為靠耶和華而得的喜樂
[00:12:14.160 --> 00:12:16.320]  會成為保障呢
[00:12:16.320 --> 00:12:17.840]  我們要將這個說話
[00:12:17.840 --> 00:12:20.200]  放在律法的背景去理解
[00:12:20.200 --> 00:12:23.520]  在律法裡面不單止神說到他有要求
[00:12:23.520 --> 00:12:26.240]  同樣有說到違背者的審判
[00:12:26.240 --> 00:12:28.120]  就好像利尾記二十六章
[00:12:28.120 --> 00:12:31.080]  或者生命記二十七到二十八章
[00:12:31.080 --> 00:12:33.920]  當他們發現自己忽略律法的時候
[00:12:33.920 --> 00:12:38.040]  自然就會有恐懼和悲傷
[00:12:38.040 --> 00:12:40.160]  百姓一開始是
[00:12:40.160 --> 00:12:41.640]  知道自己違背神
[00:12:41.640 --> 00:12:42.680]  看到罪
[00:12:42.680 --> 00:12:44.520]  然後很害怕審判
[00:12:44.520 --> 00:12:46.360]  接著他們就哭了
[00:12:46.360 --> 00:12:50.960]  尼希米就將他們的視線拉闊了
[00:12:50.960 --> 00:12:52.120]  告訴他們
[00:12:52.120 --> 00:12:56.080]  你們看到罪同時你們要去紀念神的恩典
[00:12:56.080 --> 00:12:58.640]  知道自己是屬於上帝
[00:12:58.640 --> 00:13:01.960]  所以你們可以因為神而喜樂
[00:13:01.960 --> 00:13:04.000]  尼希米不是否定罪
[00:13:04.000 --> 00:13:08.160]  不是將我很差變成其實你也不錯
[00:13:08.160 --> 00:13:10.400]  也不是說你剛才那麼負面
[00:13:10.400 --> 00:13:12.120]  現在正面一點
[00:13:12.120 --> 00:13:14.000]  而是由看著自己
[00:13:14.000 --> 00:13:16.520]  轉向重新去看著神
[00:13:16.520 --> 00:13:18.120]  由自己的失敗
[00:13:18.120 --> 00:13:22.600]  轉去紀念上帝的恩典
[00:13:22.600 --> 00:13:24.760]  罪是真實的
[00:13:24.760 --> 00:13:27.240]  眼淚也是真實的
[00:13:27.240 --> 00:13:31.960]  但是上帝的恩典同樣也是真實的
[00:13:31.960 --> 00:13:34.520]  有些罪我們要悔改
[00:13:34.520 --> 00:13:38.000]  有些軟弱我們仍然需要面對
[00:13:38.000 --> 00:13:39.560]  有些生命的習慣
[00:13:39.560 --> 00:13:42.240]  我們需要去改變
[00:13:42.240 --> 00:13:45.320]  但是我們不需要等到自己完美的時候
[00:13:45.320 --> 00:13:47.000]  才去親近神
[00:13:47.000 --> 00:13:50.800]  我們就可以帶著這個需要被更新的自己
[00:13:50.800 --> 00:13:54.080]  回到上帝的面前
[00:13:54.080 --> 00:13:57.280]  這段經文對我有很深的提醒
[00:13:57.280 --> 00:13:59.440]  我以前曾經試過
[00:13:59.440 --> 00:14:00.600]  有些經文
[00:14:00.600 --> 00:14:01.880]  有些主題
[00:14:01.880 --> 00:14:03.840]  我是不敢看的
[00:14:03.840 --> 00:14:06.640]  有些回憶我是不敢碰的
[00:14:06.640 --> 00:14:08.080]  因為我一讀的時候
[00:14:08.080 --> 00:14:11.920]  就好像我要去碰那些不願意面對的過去
[00:14:11.920 --> 00:14:15.160]  我記得有一次我去聽一個聖經的講座
[00:14:15.160 --> 00:14:16.680]  它講整本書
[00:14:16.680 --> 00:14:20.280]  其中我知道那個講員一定會講某一段經文
[00:14:20.280 --> 00:14:22.360]  我每次心裡都很害怕
[00:14:22.360 --> 00:14:25.840]  不知道他哪一課就會講中那個經文
[00:14:25.840 --> 00:14:30.240]  當時我跟身邊的弟兄姊妹分享我這個掙扎
[00:14:30.240 --> 00:14:31.680]  他們就跟我說
[00:14:31.680 --> 00:14:33.960]  不如我陪你一起看
[00:14:33.960 --> 00:14:35.120]  我就跟他說
[00:14:35.120 --> 00:14:36.840]  不需要
[00:14:36.840 --> 00:14:39.200]  我簡直是想都不用想
[00:14:39.200 --> 00:14:41.360]  斬釘截鐵秒回他
[00:14:41.360 --> 00:14:43.680]  不需要
[00:14:43.680 --> 00:14:47.600]  那一刻就可以反映出我的心有多麼的抗拒
[00:14:47.600 --> 00:14:51.520]  我多麼不想去看那些經文
[00:14:51.520 --> 00:14:53.880]  因為我很害怕那些經文
[00:14:53.880 --> 00:14:55.240]  會再次勾起
[00:14:55.240 --> 00:15:00.200]  我一個覺得自己不夠好的思緒
[00:15:00.200 --> 00:15:03.800]  今天《離希米記》第八章提醒了我們
[00:15:03.800 --> 00:15:05.400]  真正的保障
[00:15:05.400 --> 00:15:08.960]  不是因為我們終於做得好了
[00:15:08.960 --> 00:15:12.760]  而是當我們再一次見到自己的軟弱的時候
[00:15:12.760 --> 00:15:14.800]  我們不需要被罪疚
[00:15:14.800 --> 00:15:18.080]  不需要被絕望去吞噬
[00:15:18.080 --> 00:15:19.760]  我們會看到自己的
[00:15:19.760 --> 00:15:23.160]  但我們不需要只是看到自己
[00:15:23.160 --> 00:15:24.720]  當我們跌倒的時候
[00:15:24.720 --> 00:15:27.440]  我們可以重新望向神
[00:15:27.440 --> 00:15:31.560]  因為我們仍然屬於這位施恩的神
[00:15:31.560 --> 00:15:34.240]  所以我們可以再次有喜樂
[00:15:34.240 --> 00:15:37.960]  再次笑的理由
[00:15:37.960 --> 00:15:39.400]  這個保障
[00:15:39.400 --> 00:15:41.760]  不是說神保障我們不失業
[00:15:41.760 --> 00:15:44.440]  不會患病、不會受傷、生活順利
[00:15:44.440 --> 00:15:45.920]  以後都不會跌倒
[00:15:45.920 --> 00:15:48.880]  也不是說神保障我們犯了罪之後
[00:15:48.880 --> 00:15:52.040]  不需要承擔任何的後果
[00:15:52.040 --> 00:15:54.120]  而是說我們可以哭
[00:15:54.120 --> 00:15:57.880]  但我們不需要被這些絕望、內疚去吞噬
[00:15:57.880 --> 00:15:59.800]  我們可以看到自己的不足
[00:15:59.800 --> 00:16:02.600]  但我們不需要被這些不足去定義
[00:16:02.600 --> 00:16:04.600]  我們可以在上帝裡面
[00:16:04.600 --> 00:16:06.320]  站起來、親近神
[00:16:06.320 --> 00:16:07.640]  繼續走下去
[00:16:07.640 --> 00:16:13.120]  甚至我們因為上帝而再次笑得出
[00:16:13.120 --> 00:16:17.160]  去到十二子將這個改變說得更加清楚
[00:16:17.160 --> 00:16:18.520]  他就說到
[00:16:18.520 --> 00:16:20.480]  百姓都去謝鶴
[00:16:20.480 --> 00:16:22.640]  有分級人大大喜樂
[00:16:22.640 --> 00:16:26.320]  因為他們明白所教訓他們的說話
[00:16:26.320 --> 00:16:28.640]  請你留意最後那句
[00:16:28.640 --> 00:16:31.440]  他說因為他們明白
[00:16:31.440 --> 00:16:34.920]  明白是第八章一個很重要的主題
[00:16:34.920 --> 00:16:39.520]  首先第八節說到他們明白所憐的
[00:16:39.520 --> 00:16:42.560]  然後第十二節又再一次說到
[00:16:42.560 --> 00:16:43.960]  他們之所以大大喜樂
[00:16:43.960 --> 00:16:47.800]  是因為他們明白教導他們的話
[00:16:47.800 --> 00:16:50.280]  明白有時是讓我們看到
[00:16:50.280 --> 00:16:52.040]  我們是一個怎樣的人
[00:16:52.040 --> 00:16:54.320]  但更加完整的明白
[00:16:54.320 --> 00:16:59.520]  是讓我們看到我們所信的是一位怎樣的神
[00:16:59.520 --> 00:17:02.120]  而當我們真正看到自己
[00:17:02.120 --> 00:17:04.080]  又重新看到神的時候
[00:17:04.080 --> 00:17:07.040]  我們才可以更加坦誠地面對
[00:17:07.040 --> 00:17:11.760]  更加勇敢地前行
[00:17:11.760 --> 00:17:14.320]  接著我們又看看經文
[00:17:14.320 --> 00:17:15.920]  十至十二節
[00:17:15.920 --> 00:17:19.680]  李希米給一個很具體的吩咐給百姓
[00:17:19.680 --> 00:17:21.440]  他就在第十節說
[00:17:21.440 --> 00:17:23.160]  你們去吃肥美的
[00:17:23.160 --> 00:17:24.520]  去喝甘甜的
[00:17:24.520 --> 00:17:27.440]  有不能預備的就分給他
[00:17:27.440 --> 00:17:29.520]  吃肥美的、喝甘甜的
[00:17:29.520 --> 00:17:34.040]  是在節慶裡面一些很豐富的食物和飲品
[00:17:34.040 --> 00:17:35.160]  李希米叫他們
[00:17:35.160 --> 00:17:36.240]  你們去吧
[00:17:36.240 --> 00:17:40.000]  去吃、去喝、去慶祝吧
[00:17:40.000 --> 00:17:43.640]  有時我們會把屬靈的東西看得很嚴肅
[00:17:43.640 --> 00:17:47.480]  好像要認罪、禁食、流淚就比較屬靈
[00:17:47.480 --> 00:17:51.040]  吃飯、慶祝、開懷大笑就好像沒那麼屬靈
[00:17:51.040 --> 00:17:53.040]  但李希米讓我們看到
[00:17:53.040 --> 00:17:56.160]  現在百姓要用一場真實的筵席
[00:17:56.160 --> 00:17:59.400]  去慶祝他們終於明白神的話
