
[00:00:00.000 --> 00:00:03.000]  生活在一個充滿張力的世界
[00:05:25.100 --> 00:05:29.100]  以西傑書我們常見到這個表達
[00:05:29.100 --> 00:05:34.100]  仁慈的意思是代表他一個必然扭壞的人
[00:05:34.100 --> 00:05:39.300]  相對的是呼召他不受限制的上帝
[00:05:39.900 --> 00:05:44.500]  因為無限的上帝將責任交給一個有限的人
[00:05:44.500 --> 00:05:46.100]  教他一個秘訣
[00:05:46.100 --> 00:05:48.900]  就是面對那些心硬的人
[00:05:48.900 --> 00:05:53.500]  你的心、你的堅持要比他更硬
[00:05:53.500 --> 00:05:54.900]  要比什麼更硬
[00:05:54.900 --> 00:05:58.300]  就好像硬到金剛鑽一樣
[00:05:58.300 --> 00:06:01.500]  頂止我不知道金剛鑽有多硬
[00:06:01.500 --> 00:06:04.100]  但是聽名字就已經知道很硬
[00:06:04.100 --> 00:06:06.100]  大家就這樣說
[00:06:06.100 --> 00:06:09.100]  我用金剛鑽鑽你你都知道死定了
[00:06:09.900 --> 00:06:12.500]  以西傑都未必知道金剛鑽是什麼
[00:06:12.500 --> 00:06:15.100]  但是他知道火石是什麼
[00:06:15.100 --> 00:06:17.700]  對一個祭司來說
[00:06:17.700 --> 00:06:21.100]  火石是執行國禮的工具
[00:06:21.100 --> 00:06:23.900]  對以西傑作為一個祭司
[00:06:23.900 --> 00:06:27.900]  他很明白執行國禮的必要性
[00:06:27.900 --> 00:06:30.100]  現在神提升他
[00:06:30.100 --> 00:06:33.100]  你對於執行國禮的必要性
[00:06:33.100 --> 00:06:36.900]  要用在你宣講的力量裡面
[00:06:37.300 --> 00:06:41.100]  要比執行國禮更加堅定
[00:06:41.100 --> 00:06:42.900]  換句話說
[00:06:42.900 --> 00:06:46.900]  這個是初一十五的另一個版本
[00:06:46.900 --> 00:06:48.900]  神跟他說
[00:06:48.900 --> 00:06:52.900]  你要對他宣講的自己人做初一
[00:06:52.900 --> 00:06:54.300]  那你要做什麼
[00:06:54.300 --> 00:06:57.300]  你要十五、十六、十七、十八
[00:06:57.300 --> 00:06:58.500]  做到年三十
[00:06:58.500 --> 00:07:00.100]  比他做得更盡
[00:07:00.100 --> 00:07:02.100]  原因只有一個
[00:07:02.100 --> 00:07:04.500]  就是那些人見在歪理裡面
[00:07:04.500 --> 00:07:05.900]  他們都這麼堅持
[00:07:06.300 --> 00:07:08.500]  你見在我的枯潮
[00:07:08.500 --> 00:07:09.900]  見在真理裡面
[00:07:09.900 --> 00:07:12.300]  你怎麼能夠比他更軟弱呢
[00:07:12.300 --> 00:07:14.900]  所以神吩咐以西傑
[00:07:14.900 --> 00:07:17.500]  你的心要比他們更硬
[00:07:17.500 --> 00:07:20.700]  那些叛逆的人都可以這麼大條道理
[00:07:20.700 --> 00:07:22.700]  去做這些事拒絕上帝
[00:07:22.700 --> 00:07:24.900]  我親自吩咐你
[00:07:24.900 --> 00:07:27.500]  你豈不是要比他們更堅硬嗎
[00:07:27.500 --> 00:07:29.300]  道理就是這麼簡單
[00:07:29.300 --> 00:07:32.100]  所以神就跟以西傑說
[00:07:32.100 --> 00:07:34.300]  你就帶著這一份心
[00:07:34.300 --> 00:07:36.100]  去到他們當中
[00:07:37.100 --> 00:07:40.300]  整段經文給我們看到一些重要的事情
[00:07:40.300 --> 00:07:45.500]  神給了一個充滿挫敗的呼召給以西傑
[00:07:45.500 --> 00:07:47.900]  也給了一個避決句
[00:07:47.900 --> 00:07:49.700]  他跟以西傑說
[00:07:49.700 --> 00:07:52.900]  只要你鎖定你當做的事
[00:07:52.900 --> 00:07:56.100]  甘心付上這些代價
[00:07:56.100 --> 00:07:58.900]  你就不需要再驚惶
[00:07:58.900 --> 00:08:02.300]  哪管對方聽或者不聽
[00:08:02.900 --> 00:08:07.300]  哪管你在裡面經歷多少人間的成敗得失
[00:08:07.300 --> 00:08:09.700]  這些你都可以解鎖
[00:08:09.700 --> 00:08:11.100]  它跟你無關
[00:08:11.100 --> 00:08:14.300]  你的心可以再無雜念
[00:08:14.300 --> 00:08:17.700]  專心地去做我吩咐你的事
[00:08:17.700 --> 00:08:21.100]  這種是心靈裡面的自由
[00:08:21.100 --> 00:08:23.500]  你再不需要跳來跳去
[00:08:23.500 --> 00:08:25.300]  突然間想這樣想那樣
[00:08:25.300 --> 00:08:31.300]  你可以很純粹專注地去做上帝給以西傑的事
[00:08:31.900 --> 00:08:33.900]  這是另一種自由
[00:08:33.900 --> 00:08:37.500]  等於我們經文今天看到這裡
[00:08:37.500 --> 00:08:39.900]  我們嘗試又想一想
[00:08:39.900 --> 00:08:44.300]  我們怎樣去理解自由這個主題呢
[00:08:44.300 --> 00:08:49.900]  當我知道三月份要去講自由的時候
[00:08:49.900 --> 00:08:52.500]  我第一個想法就是我誤會了
[00:08:52.500 --> 00:08:53.700]  我以為John
[00:08:53.700 --> 00:08:55.300]  我問他說什麼
[00:08:55.300 --> 00:08:56.700]  他說自由啦
[00:08:56.700 --> 00:09:00.100]  自由兩個字
[00:09:00.700 --> 00:09:02.300]  我馬上心裡想
[00:09:02.300 --> 00:09:04.100]  就是由我決定了
[00:09:04.100 --> 00:09:07.100]  自由第一個概念就是由我決定
[00:09:07.100 --> 00:09:09.500]  你收到一個題目叫自由
[00:09:09.500 --> 00:09:10.900]  你都應該這樣想的
[00:09:10.900 --> 00:09:14.300]  原來當我認真去知道了之後
[00:09:14.300 --> 00:09:18.300]  我去了解究竟什麼叫自由
[00:09:18.300 --> 00:09:20.500]  其實又挺不容易的
[00:09:20.500 --> 00:09:23.300]  自由的存在感不是那麼強
[00:09:23.300 --> 00:09:27.100]  但失去自由的存在感就很強
[00:09:27.100 --> 00:09:29.300]  我記得年輕的時候上班
[00:09:29.300 --> 00:09:32.900]  每一次星期一放完假上班之後
[00:09:32.900 --> 00:09:37.900]  坐在公司看著窗外的陽光是特別明媚的
[00:09:37.900 --> 00:09:42.300]  那種失去自由的感覺是相當強的
[00:09:42.300 --> 00:09:44.700]  但當自己放假的時候
[00:09:44.700 --> 00:09:46.300]  睡到黃昭白眼
[00:09:46.300 --> 00:09:48.100]  百無聊賴的時候
[00:09:48.100 --> 00:09:51.300]  我覺得那些自由又不是那麼好用
[00:09:51.300 --> 00:09:55.500]  弟兄姊妹原來自由是一樣很特別的事情
[00:09:55.900 --> 00:10:00.500]  當爸爸跟兒子說你最晚可以12點才回家
[00:10:00.500 --> 00:10:02.100]  就是盡了12點
[00:10:02.100 --> 00:10:04.900]  對爸爸來說已經很大的自由
[00:10:04.900 --> 00:10:07.900]  但對兒子來說是不夠自由的
[00:10:07.900 --> 00:10:10.100]  同樣一個原理
[00:10:10.100 --> 00:10:11.300]  對不同的人
[00:10:11.300 --> 00:10:14.500]  他對自由的看法都已經很不同
[00:10:14.500 --> 00:10:16.700]  所以有人說
[00:10:16.700 --> 00:10:20.100]  他說在工作裡面什麼叫最自由呢
[00:10:20.100 --> 00:10:22.700]  就是當你星期一上班的時候
[00:10:22.700 --> 00:10:25.300]  發現你老闆放兩個星期的假
[00:10:25.700 --> 00:10:27.500]  你就真的絕對自由了
[00:10:27.500 --> 00:10:30.500]  那種被釋放的感覺是很強的
[00:10:30.500 --> 00:10:33.100]  弟兄姊妹可能你想多了
[00:10:33.100 --> 00:10:34.100]  下個星期一
[00:10:34.100 --> 00:10:35.500]  你老闆仍然在這裡
[00:10:35.500 --> 00:10:37.900]  他會陪著你直到永遠的
[00:10:37.900 --> 00:10:40.500]  另外我又想
[00:10:40.500 --> 00:10:43.500]  對我來說什麼叫自由呢
[00:10:43.500 --> 00:10:46.900]  我覺得吃自助餐也是一種自由
[00:10:46.900 --> 00:10:50.500]  隨意去園中的果子喝東西
[00:10:50.500 --> 00:10:52.100]  隨時拿東西來吃
[00:10:52.100 --> 00:10:55.300]  這種伊甸園的回憶是很快樂的
[00:10:55.900 --> 00:10:58.900]  但我們都知道人生過了某個階段
[00:10:58.900 --> 00:11:02.500]  我用這種自由是會有後果的
[00:11:02.500 --> 00:11:06.100]  弟兄姊妹自由本身就是自由
[00:11:06.100 --> 00:11:09.100]  但自由所帶出來的
[00:11:09.100 --> 00:11:11.100]  可能是另外一些事情
[00:11:11.100 --> 00:11:12.500]  這個我們需要知道
[00:11:12.500 --> 00:11:15.900]  自由本身是美麗的事
[00:11:15.900 --> 00:11:18.500]  但當我們在看聖經的時候
[00:11:18.500 --> 00:11:19.700]  我們發現
[00:11:19.700 --> 00:11:22.100]  就是《士師記》裡面的人
[00:11:22.100 --> 00:11:23.300]  他都很自由
[00:11:23.700 --> 00:11:26.100]  聖經最後用了什麼字來形容他
[00:11:26.100 --> 00:11:28.100]  他們心裡沒有王
[00:11:28.100 --> 00:11:29.900]  任意而行
[00:11:29.900 --> 00:11:31.700]  這種都是自由
[00:11:31.700 --> 00:11:33.900]  隨我自己喜歡
[00:11:33.900 --> 00:11:35.100]  做什麼都可以
[00:11:35.100 --> 00:11:36.900]  這種都是自由
[00:11:36.900 --> 00:11:39.900]  所以弟兄姊妹自由本身是美麗的
[00:11:39.900 --> 00:11:43.500]  不過用自由的人是不是美麗呢
[00:11:43.500 --> 00:11:45.100]  又是另外一回事
[00:11:45.100 --> 00:11:46.900]  你幻想一下
[00:11:46.900 --> 00:11:48.500]  你今天拍拖
[00:11:48.500 --> 00:11:49.700]  星期一Mary
[00:11:49.700 --> 00:11:51.100]  星期二Kitty
[00:11:51.100 --> 00:11:52.700]  那是不是很自由呢
[00:11:53.300 --> 00:11:54.500]  但相對
[00:11:54.500 --> 00:11:57.700]  如果你能夠專一去愛一個人
[00:11:57.700 --> 00:11:59.900]  不論貧苦
[00:11:59.900 --> 00:12:00.900]  疾病
[00:12:00.900 --> 00:12:02.100]  富有
[00:12:02.100 --> 00:12:05.100]  你都可以排除了這些之外
[00:12:05.100 --> 00:12:07.900]  專注去愛同一個人
[00:12:07.900 --> 00:12:09.900]  跟他白頭到老
[00:12:09.900 --> 00:12:12.100]  我覺得這種自由
[00:12:12.100 --> 00:12:13.300]  更加有力量
[00:12:13.300 --> 00:12:17.300]  是排除了其他的干擾
[00:12:17.300 --> 00:12:19.100]  專心一致的自由
[00:12:19.100 --> 00:12:22.300]  弟兄姊妹自由是好事
[00:12:22.900 --> 00:12:25.100]  但我們也需要注意到
[00:12:25.100 --> 00:12:26.900]  在生活裡的自由
[00:12:26.900 --> 00:12:29.900]  可能因著我們的罪性
[00:12:29.900 --> 00:12:32.500]  會讓它變了質也說不定
[00:12:32.500 --> 00:12:36.100]  可能變成一個不能自拔的網絡
[00:12:36.100 --> 00:12:40.300]  也可能成為一個不能擺脫的人
[00:12:40.300 --> 00:12:44.700]  這是自由之後會出現的事情
[00:12:44.700 --> 00:12:46.900]  然後我又想
[00:12:46.900 --> 00:12:49.500]  我自己在日常生活裡
[00:12:49.500 --> 00:12:51.500]  哪一刻覺得最自由呢
[00:12:52.100 --> 00:12:54.900]  我發現每天早上五點多起床之後
[00:12:54.900 --> 00:12:58.900]  我就會跑到一間很早開的茶餐廳
[00:12:58.900 --> 00:13:01.700]  然後躲在死角裡
[00:13:01.700 --> 00:13:03.300]  叫了A餐
[00:13:03.300 --> 00:13:05.100]  最近只可以吃A餐
[00:13:05.100 --> 00:13:07.500]  拿一支筆出來畫畫
[00:13:07.500 --> 00:13:09.900]  那間餐廳很嘈吵
[00:13:09.900 --> 00:13:11.900]  因為很多的士司機
[00:13:11.900 --> 00:13:13.100]  回早班
[00:13:13.100 --> 00:13:14.900]  他們坐滿了
[00:13:14.900 --> 00:13:16.500]  所以那間餐廳開六點
[00:13:16.500 --> 00:13:20.500]  但當我很專注去做一件事的時候
[00:13:20.900 --> 00:13:23.700]  我是不覺得時間存在的
[00:13:23.700 --> 00:13:26.900]  我猜大兄姐妹你也有這樣的經歷
[00:13:26.900 --> 00:13:28.900]  可能你在創作
[00:13:28.900 --> 00:13:30.300]  在聽音樂
[00:13:30.300 --> 00:13:33.300]  或者你全神貫注去做一件
[00:13:33.300 --> 00:13:34.900]  你覺得值得做的事情
[00:13:34.900 --> 00:13:38.900]  你忘記了時間的領域在哪裡
[00:13:38.900 --> 00:13:44.100]  我自己想這個會不會是永恆的相通點
[00:13:44.100 --> 00:13:45.900]  時間不存在
[00:13:45.900 --> 00:13:48.300]  我心裡是很自由的
[00:13:48.700 --> 00:13:50.900]  雖然環境不是那麼自由
[00:13:50.900 --> 00:13:53.100]  環境也是很嘈吵
[00:13:53.100 --> 00:13:55.900]  但我發現能夠專心一致
[00:13:55.900 --> 00:13:59.300]  去做一些我認為值得做的事情
[00:13:59.300 --> 00:14:00.900]  我的心是自由的
[00:14:00.900 --> 00:14:04.300]  這種心靈的自由
[00:14:04.300 --> 00:14:08.500]  正是神要以西傑去擁有
[00:14:08.500 --> 00:14:13.300]  相對於無拘無束的生活性的自由
[00:14:13.300 --> 00:14:18.100]  以西傑他更需要的是一種心靈的自由
[00:14:18.900 --> 00:14:20.900]  他面對上帝的呼召
[00:14:20.900 --> 00:14:23.300]  面對眼前的困局
[00:14:23.300 --> 00:14:24.900]  神對他說
[00:14:24.900 --> 00:14:27.100]  你已經沒有什麼可以輸的
[00:14:27.100 --> 00:14:31.100]  你已經不需要擔心所有得失成敗
[00:14:31.100 --> 00:14:36.300]  你可以純粹地去做我吩咐你做的事情
[00:14:36.300 --> 00:14:41.500]  你可以擺脫所謂人間成敗的定義
[00:14:41.500 --> 00:14:44.500]  專心去跟隨我
[00:14:44.500 --> 00:14:47.100]  這種叫心無旁騖
[00:14:48.100 --> 00:14:49.500]  沒有什麼需要你
[00:14:49.500 --> 00:14:53.100]  你就將應該做的事情做出來
[00:14:53.100 --> 00:14:57.900]  頂尖我們每人都背負著一個
[00:14:57.900 --> 00:15:00.700]  單屬於你自己的十字架
[00:15:00.700 --> 00:15:05.900]  我們每人都有一種只有自己知道的弱點
[00:15:05.900 --> 00:15:08.500]  但當我們都認定
[00:15:08.500 --> 00:15:10.700]  這些是上帝給我們的份
[00:15:10.700 --> 00:15:13.500]  我們就可以在軟弱裡
[00:15:13.500 --> 00:15:15.300]  見到上帝的剛強
[00:15:16.300 --> 00:15:19.700]  當我們都接納了我們眼前的限制
[00:15:19.700 --> 00:15:22.100]  我們就沒有什麼可以輸的
[00:15:22.100 --> 00:15:23.700]  我們知道
[00:15:23.700 --> 00:15:25.100]  當做的事
[00:15:25.100 --> 00:15:26.300]  當跑的路
[00:15:26.300 --> 00:15:28.300]  我們就勇往直前
[00:15:28.300 --> 00:15:30.300]  不需要再懼怕
[00:15:30.300 --> 00:15:33.500]  不需要再要理別人聽或者不聽
[00:15:33.500 --> 00:15:37.100]  有父母生了一個
[00:15:37.100 --> 00:15:39.900]  自幼患病的小朋友
[00:15:39.900 --> 00:15:44.300]  他們帶著眼淚這樣接受這個現實
[00:15:45.100 --> 00:15:49.900]  然後他們從效忙裡面鬆綁
[00:15:49.900 --> 00:15:53.500]  他們再不會追求什麼叫一百分
[00:15:53.500 --> 00:15:55.700]  他每晚回到家
[00:15:55.700 --> 00:15:59.100]  見到自己的孩子健健康康在笑
[00:15:59.100 --> 00:16:01.700]  他心裡面就滿足
[00:16:01.700 --> 00:16:04.500]  他不需要再計較
[00:16:04.500 --> 00:16:08.500]  其他太太怎樣比較對方的兒女
[00:16:08.500 --> 00:16:10.700]  對他來說這些不重要
[00:16:11.500 --> 00:16:15.500]  他是獲得享受與子女一起的自由
[00:16:15.500 --> 00:16:20.900]  頂次妹你為信仰守住了很多工作的原則
[00:16:20.900 --> 00:16:23.500]  你看到別人走捷徑
[00:16:23.500 --> 00:16:24.900]  你沒有這樣走
[00:16:24.900 --> 00:16:28.100]  你是走一條吃虧的道路
[00:16:28.100 --> 00:16:30.300]  但是那又何妨
[00:16:30.300 --> 00:16:33.900]  因為你知道真正追求的是什麼
[00:16:33.900 --> 00:16:37.100]  哪管別人風光也好
[00:16:37.100 --> 00:16:38.900]  說風涼話也好
[00:16:39.500 --> 00:16:41.900]  就好像耶穌說與你何干
[00:16:41.900 --> 00:16:45.300]  你已經找到重要的事情
[00:16:45.300 --> 00:16:49.100]  不是全力去做你認為值得做
[00:16:49.100 --> 00:16:50.700]  上帝喜悅的事
[00:16:50.700 --> 00:16:53.700]  這種又不是一種自由嗎
[00:16:53.700 --> 00:16:56.500]  頂次妹是真的
[00:16:56.500 --> 00:17:00.700]  有很多事情不是因為很多人讚
[00:17:00.700 --> 00:17:01.900]  很多點擊率
[00:17:01.900 --> 00:17:04.100]  票房很好
[00:17:04.100 --> 00:17:06.100]  就等於那件事是好
[00:17:06.700 --> 00:17:09.500]  有很多好看的電影票房未必那麼好
[00:17:09.500 --> 00:17:14.100]  我們也不要迷失在很多別人的掌聲裡
[00:17:14.100 --> 00:17:19.300]  做著做著的事情很希望很多人有感受有回應
[00:17:19.300 --> 00:17:21.900]  已讀不回是正常的
[00:17:21.900 --> 00:17:23.100]  大家接受了
[00:17:23.100 --> 00:17:26.500]  你就當這個功能發生了
[00:17:26.500 --> 00:17:30.500]  儘管去專心去做當做的事情
[00:17:30.500 --> 00:17:33.100]  別人回不回就由他吧
[00:17:33.100 --> 00:17:35.900]  既然你認為那些東西有價值
[00:17:36.300 --> 00:17:37.700]  你也要相信自己
[00:17:37.700 --> 00:17:40.300]  沒理由要相信別人對你回應
[00:17:40.300 --> 00:17:41.900]  你才相信自己
[00:17:41.900 --> 00:17:43.300]  這樣就很差勁了
[00:17:43.300 --> 00:17:49.500]  神對以西傑下了一個很直接的吩咐和秘訣
[00:17:49.500 --> 00:17:51.300]  你專心去做就行
[00:17:51.300 --> 00:17:53.700]  因為這個是我吩咐你
[00:17:53.700 --> 00:17:55.700]  我看得見就行
[00:17:55.700 --> 00:17:58.300]  別人聽不聽已經不重要
[00:17:58.300 --> 00:18:00.900]  這個不需要成為你的困局
[00:18:00.900 --> 00:18:04.500]  在這個時代裡
[00:18:05.100 --> 00:18:08.900]  要守住一間教會已經很難
[00:18:08.900 --> 00:18:14.100]  如果要建立一間好的教會是更難
[00:18:14.100 --> 00:18:18.100]  但是這樣又如何呢?
[00:18:18.100 --> 00:18:22.500]  既然這是上帝給我們有意義的價值
[00:18:22.500 --> 00:18:24.700]  那管做成怎樣
[00:18:24.700 --> 00:18:26.500]  我們就盡力去做吧
[00:18:26.500 --> 00:18:29.500]  既然這是值得做的事情
[00:18:29.500 --> 00:18:31.700]  而且我們有彼此
[00:18:32.500 --> 00:18:35.500]  別人做不做就有別人的自由
[00:18:35.500 --> 00:18:38.500]  至於我和我家
[00:18:38.500 --> 00:18:41.900]  我必定侍奉耶和華
[00:18:41.900 --> 00:18:44.500]  這是我的選擇
[00:18:44.500 --> 00:18:46.700]  也是我們的自由
[00:18:46.700 --> 00:18:50.300]  頂智慕有些有價值
[00:18:50.300 --> 00:18:52.300]  主有喜悅的事
[00:18:52.300 --> 00:18:54.700]  我們全心去做出來
[00:18:54.700 --> 00:18:57.300]  不需要左搖右擺
[00:18:57.300 --> 00:19:00.100]  面對很多不同的誘惑
[00:19:00.100 --> 00:19:01.700]  不同的試探
[00:19:02.500 --> 00:19:04.900]  他們雖然是搏弈之家
[00:19:04.900 --> 00:19:06.700]  你不要怕他們
[00:19:06.700 --> 00:19:10.500]  也不要因為他們的臉色而驚惶
[00:19:10.500 --> 00:19:14.500]  我要使你的額像金剛鑽
[00:19:14.500 --> 00:19:16.500]  比火石更硬
[00:19:16.500 --> 00:19:19.300]  讓我們學懂
[00:19:19.300 --> 00:19:22.500]  不要常常渴求很多讚美
[00:19:22.500 --> 00:19:24.500]  讓我們學懂
[00:19:24.500 --> 00:19:26.500]  為一些值得做的事情
[00:19:26.500 --> 00:19:27.900]  甘願付代價
[00:19:28.700 --> 00:19:32.300]  並且和少數戰友並肩
[00:19:32.300 --> 00:19:36.500]  這種自由雖然不是帶給你歡愉
[00:19:36.500 --> 00:19:40.100]  但它會帶給你力量和痛快
[00:19:40.100 --> 00:19:44.700]  當我去預備這次的
[00:19:44.700 --> 00:19:46.900]  講道的時候
[00:19:46.900 --> 00:19:49.500]  我發現原來每個講完
[00:19:49.500 --> 00:19:51.900]  講自由都要講到太太
[00:19:51.900 --> 00:19:55.300]  我不知道是不是每個丈夫
[00:19:55.300 --> 00:19:59.300]  對自由和太太的關係非常密切
[00:19:59.300 --> 00:20:02.100]  所以最後都想用一個
[00:20:02.100 --> 00:20:05.100]  幾年前的體會
[00:20:05.100 --> 00:20:07.900]  和大家去給錢勉勵
[00:20:07.900 --> 00:20:12.900]  大概在我外甥五歲的時候
[00:20:12.900 --> 00:20:14.500]  聖誕節
[00:20:14.500 --> 00:20:18.100]  我和太太帶他去買玩具
[00:20:18.100 --> 00:20:19.900]  送聖誕禮物給他
[00:20:19.900 --> 00:20:23.500]  我給我外甥一個預算
[00:20:23.500 --> 00:20:24.500]  150元
[00:20:24.900 --> 00:20:27.300]  我說我舅父今天給你150元
[00:20:27.300 --> 00:20:28.100]  五歲
[00:20:28.100 --> 00:20:30.900]  你就可以在玩具店裡
