
[00:00:00.000 --> 00:00:02.000]  讓姐妹們平安
[00:01:56.000 --> 00:01:58.000]  他怎樣擁抱這個群體
[00:01:58.000 --> 00:02:00.000]  當中有不少
[00:02:00.000 --> 00:02:02.000]  是弟兄姊妹自己的禱告
[00:02:02.000 --> 00:02:04.000]  他為這個群體禱告
[00:02:04.000 --> 00:02:06.000]  他為這個群體
[00:02:06.000 --> 00:02:08.000]  所做的事情禱告
[00:02:08.000 --> 00:02:10.000]  他為這個群體
[00:02:10.000 --> 00:02:12.000]  在這個地方當中所做的事情禱告
[00:02:12.000 --> 00:02:14.000]  我覺得這個是
[00:02:14.000 --> 00:02:16.000]  我自己很大的感受
[00:02:16.000 --> 00:02:20.000]  弟兄姊妹記憶裏記載的日子
[00:02:20.000 --> 00:02:22.000]  就是亞特薩西王
[00:02:22.000 --> 00:02:24.000]  二十年的時候
[00:02:24.000 --> 00:02:26.000]  他在書山城
[00:02:26.000 --> 00:02:28.000]  當時的波斯國
[00:02:28.000 --> 00:02:30.000]  其中一個很重要的首都
[00:02:30.000 --> 00:02:32.000]  他是做酒證的
[00:02:32.000 --> 00:02:34.000]  酒證是什麼呢
[00:02:34.000 --> 00:02:36.000]  就是wine tasting
[00:02:36.000 --> 00:02:38.000]  ok 現在的terms
[00:02:38.000 --> 00:02:40.000]  或者是wine pairing
[00:02:40.000 --> 00:02:42.000]  就是選到一些酒
[00:02:42.000 --> 00:02:44.000]  適合給王去喝
[00:02:44.000 --> 00:02:46.000]  這些當然不是重點
[00:02:46.000 --> 00:02:48.000]  最重點就是什麼
[00:02:48.000 --> 00:02:50.000]  什麼替死
[00:02:50.000 --> 00:02:52.000]  看酒有沒有毒
[00:02:52.000 --> 00:02:54.000]  讓王喝得安心
[00:02:54.000 --> 00:02:56.000]  其實不知道
[00:02:56.000 --> 00:02:58.000]  那些酒有多快
[00:02:58.000 --> 00:03:00.000]  我不太懂
[00:03:00.000 --> 00:03:02.000]  即喝即死
[00:03:02.000 --> 00:03:04.000]  過不了關
[00:03:04.000 --> 00:03:06.000]  慢慢死也是一樣
[00:03:06.000 --> 00:03:08.000]  重點是這個人
[00:03:08.000 --> 00:03:10.000]  很被王信任
[00:03:10.000 --> 00:03:12.000]  這個人很被王信任
[00:03:12.000 --> 00:03:14.000]  王很喜歡和他
[00:03:14.000 --> 00:03:16.000]  在當中了解
[00:03:16.000 --> 00:03:18.000]  他一念愁容的時候
[00:03:18.000 --> 00:03:20.000]  其實你愁什麼呢
[00:03:20.000 --> 00:03:22.000]  我不知道你會不會
[00:03:22.000 --> 00:03:24.000]  在這些會
[00:03:24.000 --> 00:03:26.000]  看到別人愁容的時候
[00:03:26.000 --> 00:03:28.000]  你會去關心別人的人
[00:03:28.000 --> 00:03:30.000]  但我相信值得
[00:03:30.000 --> 00:03:32.000]  在
[00:03:32.000 --> 00:03:34.000]  這些機會當中
[00:03:34.000 --> 00:03:36.000]  你去關心他的時候
[00:03:36.000 --> 00:03:38.000]  不知不覺就會打開一些話題
[00:03:38.000 --> 00:03:40.000]  又可以讓大家
[00:03:40.000 --> 00:03:42.000]  更加彼此認識
[00:03:42.000 --> 00:03:44.000]  你就是一個在一念愁容的時候
[00:03:44.000 --> 00:03:46.000]  王就問他
[00:03:46.000 --> 00:03:48.000]  你愁什麼
[00:03:48.000 --> 00:03:50.000]  於是他就將一個猶大的弟兄
[00:03:50.000 --> 00:03:52.000]  他回到耶路撒冷
[00:03:52.000 --> 00:03:54.000]  看到城牆被毀
[00:03:54.000 --> 00:03:56.000]  被燒
[00:03:56.000 --> 00:03:58.000]  他們整個群體被凌辱
[00:03:58.000 --> 00:04:00.000]  的情況
[00:04:00.000 --> 00:04:02.000]  哈拿尼就告訴利米
[00:04:02.000 --> 00:04:04.000]  利米聽到之後
[00:04:04.000 --> 00:04:06.000]  他就很不開心
[00:04:06.000 --> 00:04:08.000]  他為群體的那種抱負
[00:04:08.000 --> 00:04:10.000]  很
[00:04:10.000 --> 00:04:12.000]  很不快樂
[00:04:12.000 --> 00:04:14.000]  他覺得要做點事
[00:04:14.000 --> 00:04:16.000]  但又不知做什麼的時候
[00:04:16.000 --> 00:04:18.000]  他很惆悵
[00:04:18.000 --> 00:04:20.000]  我不知道你有沒有一個群體
[00:04:20.000 --> 00:04:22.000]  是有這樣的情意結呢
[00:04:22.000 --> 00:04:24.000]  會不會一些群體
[00:04:24.000 --> 00:04:26.000]  你被那班人
[00:04:26.000 --> 00:04:28.000]  被罵的時候你會很緊張呢
[00:04:28.000 --> 00:04:30.000]  可能有的
[00:04:30.000 --> 00:04:32.000]  即是今晚哪隊對哪隊
[00:04:32.000 --> 00:04:34.000]  我沒有看
[00:04:34.000 --> 00:04:36.000]  我不知道
[00:04:36.000 --> 00:04:38.000]  無論是萬城的迷
[00:04:38.000 --> 00:04:40.000]  或者萬聯的迷
[00:04:40.000 --> 00:04:42.000]  還是利物浦的迷
[00:04:42.000 --> 00:04:44.000]  還是車仔的迷
[00:04:44.000 --> 00:04:46.000]  有些群體
[00:04:46.000 --> 00:04:48.000]  loyalty很高
[00:04:48.000 --> 00:04:50.000]  你
[00:04:50.000 --> 00:04:52.000]  不要再說了
[00:04:52.000 --> 00:04:54.000]  那個群體
[00:04:54.000 --> 00:04:56.000]  就是你不能說
[00:04:56.000 --> 00:04:58.000]  你罵一個就等於
[00:04:58.000 --> 00:05:00.000]  罵全部所有人
[00:05:00.000 --> 00:05:02.000]  你沒有這種情意結
[00:05:02.000 --> 00:05:04.000]  我自己有的
[00:05:04.000 --> 00:05:06.000]  就是教會
[00:05:06.000 --> 00:05:08.000]  我不是說很大意
[00:05:08.000 --> 00:05:10.000]  教會有些是值得罵的
[00:05:10.000 --> 00:05:12.000]  但重點是
[00:05:12.000 --> 00:05:14.000]  教會的存在
[00:05:14.000 --> 00:05:16.000]  就是上帝給我們一個很重要的身份
[00:05:16.000 --> 00:05:18.000]  我們在群體當中
[00:05:18.000 --> 00:05:20.000]  要一起共事
[00:05:20.000 --> 00:05:22.000]  今天教會其實
[00:05:22.000 --> 00:05:24.000]  很荒涼
[00:05:24.000 --> 00:05:26.000]  我想大家都不難理解
[00:05:26.000 --> 00:05:28.000]  但我們面對教會的情況
[00:05:28.000 --> 00:05:30.000]  我們會不會像尼西米那樣
[00:05:30.000 --> 00:05:32.000]  他為他的群體
[00:05:32.000 --> 00:05:34.000]  祈禱
[00:05:34.000 --> 00:05:36.000]  他希望有計劃
[00:05:36.000 --> 00:05:38.000]  在群體當中重建耶路撒冷
[00:05:38.000 --> 00:05:40.000]  更加為這個群體
[00:05:40.000 --> 00:05:42.000]  興起一群子民
[00:05:42.000 --> 00:05:44.000]  在當中再復興
[00:05:44.000 --> 00:05:46.000]  敬拜的系統
[00:05:46.000 --> 00:05:48.000]  和整個
[00:05:48.000 --> 00:05:50.000]  將耶路華尊主偉大
[00:05:50.000 --> 00:05:52.000]  這個心志
[00:05:52.000 --> 00:05:54.000]  他很想做這些事
[00:05:54.000 --> 00:05:56.000]  我不知道今天你回教會
[00:05:56.000 --> 00:05:58.000]  的心志是什麼
[00:05:58.000 --> 00:06:00.000]  是享受一個崇拜
[00:06:00.000 --> 00:06:02.000]  還是
[00:06:02.000 --> 00:06:04.000]  願意在當中再建立一個群體
[00:06:04.000 --> 00:06:06.000]  再一起在
[00:06:06.000 --> 00:06:08.000]  香港教會或者在散居
[00:06:08.000 --> 00:06:10.000]  弟兄姊妹不同地區的地方
[00:06:10.000 --> 00:06:12.000]  一起去建立教會
[00:06:12.000 --> 00:06:14.000]  在地上應該可以
[00:06:14.000 --> 00:06:16.000]  彰顯的事情
[00:06:16.000 --> 00:06:18.000]  信仰從來都不應該
[00:06:18.000 --> 00:06:20.000]  是獨善其身
[00:06:20.000 --> 00:06:22.000]  但你看尼西米
[00:06:22.000 --> 00:06:24.000]  我自己就是很大的感受
[00:06:24.000 --> 00:06:26.000]  他是用自述的方式去寫
[00:06:26.000 --> 00:06:28.000]  尼西米記
[00:06:28.000 --> 00:06:30.000]  在2章裏面
[00:06:30.000 --> 00:06:32.000]  17次是這樣說的
[00:06:32.000 --> 00:06:34.000]  以後我對他們說
[00:06:34.000 --> 00:06:36.000]  我們所遭的難
[00:06:36.000 --> 00:06:38.000]  耶路撒冷怎樣荒涼
[00:06:38.000 --> 00:06:40.000]  城門被火焚燒
[00:06:40.000 --> 00:06:42.000]  你們都看見了
[00:06:42.000 --> 00:06:44.000]  來吧我們重建耶路撒冷的城牆
[00:06:44.000 --> 00:06:46.000]  免得再受凌辱
[00:06:46.000 --> 00:06:48.000]  他的心是很想
[00:06:48.000 --> 00:06:50.000]  去做到這件事
[00:06:50.000 --> 00:06:52.000]  無奈他
[00:06:52.000 --> 00:06:54.000]  一人有限
[00:06:54.000 --> 00:06:56.000]  但他繼續
[00:06:56.000 --> 00:06:58.000]  去做他自己的工作
[00:06:58.000 --> 00:07:00.000]  他希望在當中重建一個群體
[00:07:00.000 --> 00:07:02.000]  重建一個
[00:07:02.000 --> 00:07:04.000]  地方
[00:07:04.000 --> 00:07:06.000]  有些事希望
[00:07:06.000 --> 00:07:08.000]  恢復就像敬拜
[00:07:08.000 --> 00:07:10.000]  整個制度和整個群體
[00:07:10.000 --> 00:07:12.000]  想恢復
[00:07:12.000 --> 00:07:14.000]  但都反映到
[00:07:14.000 --> 00:07:16.000]  不同人對這些事的不同看法
[00:07:16.000 --> 00:07:18.000]  就像
[00:07:18.000 --> 00:07:20.000]  下面20節那班人
[00:07:20.000 --> 00:07:22.000]  18 19節
[00:07:22.000 --> 00:07:24.000]  其實是一些耶語的說話
[00:07:24.000 --> 00:07:26.000]  我想
[00:07:26.000 --> 00:07:28.000]  你認真做一件事的時候
[00:07:28.000 --> 00:07:30.000]  總有旁邊的人
[00:07:30.000 --> 00:07:32.000]  跟你潑冷水
[00:07:32.000 --> 00:07:34.000]  又或者他很善意的告訴你
[00:07:34.000 --> 00:07:36.000]  你認真想一想
[00:07:36.000 --> 00:07:38.000]  又不是像你想像中那麼容易
[00:07:38.000 --> 00:07:40.000]  又或者
[00:07:40.000 --> 00:07:42.000]  告訴你他跟你分析
[00:07:42.000 --> 00:07:44.000]  有
[00:07:44.000 --> 00:07:46.000]  十件事都是應該
[00:07:46.000 --> 00:07:48.000]  做不到的
[00:07:48.000 --> 00:07:50.000]  可能你面對一些又大又難的事
[00:07:50.000 --> 00:07:52.000]  別人都覺得你太多FF
[00:07:52.000 --> 00:07:54.000]  但其實
[00:07:54.000 --> 00:07:56.000]  你是認真
[00:07:56.000 --> 00:07:58.000]  想的時候
[00:07:58.000 --> 00:08:00.000]  如果一班人覺得不OK
[00:08:00.000 --> 00:08:02.000]  會不會有再分享多一些
[00:08:02.000 --> 00:08:04.000]  給多些人了解這件事呢
[00:08:04.000 --> 00:08:08.000]  在flowchart一直走
[00:08:08.000 --> 00:08:10.000]  過去這六年的時候
[00:08:10.000 --> 00:08:12.000]  其實有很多事
[00:08:12.000 --> 00:08:14.000]  都覺得不OK
[00:08:14.000 --> 00:08:16.000]  我們都試過一些事
[00:08:16.000 --> 00:08:18.000]  試過一段時間我們就發覺不行
[00:08:18.000 --> 00:08:20.000]  我們就下架了
[00:08:20.000 --> 00:08:22.000]  或者不做了
[00:08:22.000 --> 00:08:24.000]  而發覺過了一段時間
[00:08:24.000 --> 00:08:26.000]  轉個身或者轉個樁
[00:08:26.000 --> 00:08:28.000]  又想出來的時候
[00:08:28.000 --> 00:08:30.000]  不同階段說不同的事
[00:08:30.000 --> 00:08:32.000]  但總有很多人說不同的意見
[00:08:32.000 --> 00:08:34.000]  但這個意見
[00:08:34.000 --> 00:08:36.000]  是不是真的主導了結果呢
[00:08:36.000 --> 00:08:40.000]  第20節
[00:08:40.000 --> 00:08:42.000]  裡面說了一個很霸氣的說話
[00:08:42.000 --> 00:08:44.000]  就是
[00:08:44.000 --> 00:08:46.000]  天上的上帝
[00:08:46.000 --> 00:08:48.000]  必使我們亨通
[00:08:48.000 --> 00:08:50.000]  我們作僕人的
[00:08:50.000 --> 00:08:52.000]  要起來建造
[00:08:52.000 --> 00:08:54.000]  不再有撒冷
[00:08:54.000 --> 00:08:56.000]  無勳無權
[00:08:56.000 --> 00:08:58.000]  無紀念
[00:08:58.000 --> 00:09:00.000]  我自己看這句說話
[00:09:00.000 --> 00:09:02.000]  就經常都會打冷顫
[00:09:02.000 --> 00:09:04.000]  因為
[00:09:04.000 --> 00:09:06.000]  常常我自己
[00:09:06.000 --> 00:09:08.000]  無論說到好或者跟弟姐妹分享
[00:09:08.000 --> 00:09:10.000]  都好
[00:09:10.000 --> 00:09:12.000]  很多事做了就是做了
[00:09:12.000 --> 00:09:14.000]  沒做就是沒做
[00:09:14.000 --> 00:09:16.000]  上帝全部看在眼裡
[00:09:16.000 --> 00:09:18.000]  你沒得自己claim的
[00:09:18.000 --> 00:09:20.000]  還有些事
[00:09:20.000 --> 00:09:22.000]  事而不見
[00:09:22.000 --> 00:09:24.000]  不代表上帝看不到我們
[00:09:24.000 --> 00:09:26.000]  事而不見
[00:09:26.000 --> 00:09:28.000]  你願不願意去參與
[00:09:28.000 --> 00:09:30.000]  仍然是你自己的一個回應
[00:09:30.000 --> 00:09:32.000]  李希敏就在說一個
[00:09:32.000 --> 00:09:34.000]  很重要的訊息
[00:09:34.000 --> 00:09:36.000]  就是上帝看著整件事
[00:09:36.000 --> 00:09:38.000]  你們參不參與
[00:09:38.000 --> 00:09:40.000]  最後
[00:09:40.000 --> 00:09:42.000]  有沒有名
[00:09:42.000 --> 00:09:44.000]  有沒有份有沒有被紀念
[00:09:44.000 --> 00:09:46.000]  整件事上帝都知道
[00:09:48.000 --> 00:09:50.000]  去到第三章的時候
[00:09:50.000 --> 00:09:52.000]  我不知大家通常看舊約的時候
[00:09:52.000 --> 00:09:54.000]  很多不同的人名
[00:09:54.000 --> 00:09:56.000]  地名的時候
[00:09:56.000 --> 00:09:58.000]  你的做法是什麼呢
[00:09:58.000 --> 00:10:00.000]  就開把風扇吹了它
[00:10:00.000 --> 00:10:02.000]  很快就過了下一頁
[00:10:02.000 --> 00:10:04.000]  因為名字你不認識
[00:10:04.000 --> 00:10:06.000]  看第三章
[00:10:06.000 --> 00:10:08.000]  我今天沒什麼經文和大家一起讀
[00:10:08.000 --> 00:10:10.000]  過去我都會讀
[00:10:10.000 --> 00:10:12.000]  但如果讀的時候好甩咳
[00:10:12.000 --> 00:10:14.000]  網頁應該都會飛了
[00:10:14.000 --> 00:10:16.000]  但看第三章
[00:10:16.000 --> 00:10:18.000]  很多巧妙的地方就是
[00:10:18.000 --> 00:10:20.000]  他記載得很細緻
[00:10:20.000 --> 00:10:22.000]  而他記載得很細緻的期間
[00:10:22.000 --> 00:10:24.000]  都有很多人名
[00:10:24.000 --> 00:10:26.000]  很多人在當中參與
[00:10:26.000 --> 00:10:28.000]  他讓我們明白到
[00:10:28.000 --> 00:10:30.000]  我們每一個做的人
[00:10:30.000 --> 00:10:32.000]  你的名字是會被紀念的
[00:10:32.000 --> 00:10:34.000]  你每一個工作
[00:10:34.000 --> 00:10:36.000]  在做什麼上帝都是知道的
[00:10:36.000 --> 00:10:38.000]  而你的參與程度
[00:10:38.000 --> 00:10:40.000]  和你在過程當中
[00:10:40.000 --> 00:10:42.000]  你帶著什麼
[00:10:42.000 --> 00:10:44.000]  上帝都是看見的
[00:10:44.000 --> 00:10:46.000]  第三章裡面
[00:10:46.000 --> 00:10:48.000]  看的時候會覺得
[00:10:48.000 --> 00:10:50.000]  門是怎麼做的
[00:10:50.000 --> 00:10:52.000]  每個人拿什麼工具
[00:10:52.000 --> 00:10:54.000]  有些人負責門線
[00:10:54.000 --> 00:10:56.000]  有些人負責門率
[00:10:56.000 --> 00:10:58.000]  整件事就好像
[00:10:58.000 --> 00:11:00.000]  整門DIY
[00:11:00.000 --> 00:11:02.000]  雖然我都喜歡這些
[00:11:02.000 --> 00:11:04.000]  但重點就是
[00:11:04.000 --> 00:11:06.000]  整件事是不是
[00:11:06.000 --> 00:11:08.000]  一班專業人士去參與呢
[00:11:08.000 --> 00:11:10.000]  整件事是不是
[00:11:10.000 --> 00:11:12.000]  有一班人很有抱負
[00:11:12.000 --> 00:11:14.000]  於是一班人就做了
[00:11:14.000 --> 00:11:16.000]  這些所有的門呢
[00:11:16.000 --> 00:11:18.000]  又不是
[00:11:18.000 --> 00:11:20.000]  在第三章開始記載的時候
[00:11:20.000 --> 00:11:22.000]  他先由北面
[00:11:22.000 --> 00:11:24.000]  楊門開始
[00:11:24.000 --> 00:11:26.000]  楊門就是當時說的
[00:11:26.000 --> 00:11:28.000]  是羊進入聖殿最近的門
[00:11:28.000 --> 00:11:30.000]  他們就進入憲制
[00:11:30.000 --> 00:11:32.000]  然後就開始成為濟紳
[00:11:32.000 --> 00:11:34.000]  然後他逆時針走
[00:11:34.000 --> 00:11:36.000]  就去漁門
[00:11:36.000 --> 00:11:38.000]  漁門就是魚進入耶路撒冷
[00:11:38.000 --> 00:11:40.000]  這個聖城的時候
[00:11:40.000 --> 00:11:42.000]  是一個經濟的墨門
[00:11:42.000 --> 00:11:44.000]  所以有
[00:11:44.000 --> 00:11:46.000]  第一個就是一個
[00:11:46.000 --> 00:11:48.000]  祭祀一個宗教的墨門
[00:11:48.000 --> 00:11:50.000]  第二個就是一個經濟的墨門
[00:11:50.000 --> 00:11:52.000]  然後再去到
[00:11:52.000 --> 00:11:54.000]  左手邊的就是古門
[00:11:54.000 --> 00:11:56.000]  古門相傳就是大衛進城的門
[00:11:56.000 --> 00:11:58.000]  所以是一個歷史
[00:11:58.000 --> 00:12:00.000]  紀念
[00:12:00.000 --> 00:12:02.000]  追溯身份
[00:12:02.000 --> 00:12:04.000]  一個墨門
[00:12:04.000 --> 00:12:06.000]  然後再下去就是不同的門
[00:12:06.000 --> 00:12:08.000]  每個門有他自己的特性
[00:12:08.000 --> 00:12:10.000]  有他的功能
[00:12:10.000 --> 00:12:12.000]  但每個門都是可以
[00:12:12.000 --> 00:12:14.000]  通到去
[00:12:14.000 --> 00:12:16.000]  進入耶路撒冷城
[00:12:16.000 --> 00:12:18.000]  進入上帝應許的地方
[00:12:18.000 --> 00:12:22.000]  每個門都可以進入去
[00:12:22.000 --> 00:12:24.000]  不同人就各從其類
[00:12:24.000 --> 00:12:26.000]  不同功能性
[00:12:26.000 --> 00:12:28.000]  就去做好那件事
[00:12:28.000 --> 00:12:32.000]  你起碼很想讓人
[00:12:32.000 --> 00:12:34.000]  去明白到
[00:12:34.000 --> 00:12:36.000]  大家都一起參與
[00:12:36.000 --> 00:12:38.000]  一班人做好那件事
[00:12:38.000 --> 00:12:40.000]  而整件事就是
[00:12:40.000 --> 00:12:42.000]  大家被呼召的時候
[00:12:42.000 --> 00:12:44.000]  大家都是自己修理自己的房屋
[00:12:44.000 --> 00:12:46.000]  自己修理那對房門
[00:12:46.000 --> 00:12:48.000]  大家一起參與
[00:12:48.000 --> 00:12:52.000]  我記得那時候
[00:12:52.000 --> 00:12:54.000]  我曾經看過一間教會
[00:12:54.000 --> 00:12:58.000]  他去建
[00:12:58.000 --> 00:13:00.000]  一個
[00:13:00.000 --> 00:13:02.000]  教會
[00:13:02.000 --> 00:13:04.000]  要籌款
[00:13:04.000 --> 00:13:06.000]  籌款的時候
[00:13:06.000 --> 00:13:08.000]  我很記得其中一個呼籲
[00:13:08.000 --> 00:13:10.000]  他說如果教會
[00:13:10.000 --> 00:13:12.000]  要籌一萬元的話
[00:13:12.000 --> 00:13:14.000]  可能有些有能力的人
[00:13:14.000 --> 00:13:16.000]  可能兩個五千元
[00:13:16.000 --> 00:13:18.000]  就籌了一萬元
[00:13:18.000 --> 00:13:20.000]  或者一個一萬元
[00:13:20.000 --> 00:13:22.000]  我全部都出又可以
[00:13:22.000 --> 00:13:24.000]  就籌了一萬元
[00:13:24.000 --> 00:13:26.000]  但目者呼籲
[00:13:26.000 --> 00:13:28.000]  教會有很多不同的有能力的人
[00:13:28.000 --> 00:13:30.000]  是可以承擔那件事的
[00:13:30.000 --> 00:13:32.000]  但如果教會要一萬元的話
[00:13:32.000 --> 00:13:34.000]  有些人一千元
[00:13:34.000 --> 00:13:36.000]  有些人二千元
[00:13:36.000 --> 00:13:38.000]  有些人五千元
[00:13:38.000 --> 00:13:40.000]  大家各盡其職去做好那件事
[00:13:40.000 --> 00:13:42.000]  但教會最期待的是
[00:13:42.000 --> 00:13:44.000]  如果要籌一萬元
[00:13:44.000 --> 00:13:46.000]  你覺得你自己只有一元
[00:13:46.000 --> 00:13:48.000]  希望大家一萬個一元
[00:13:48.000 --> 00:13:50.000]  大家都是出自己的一份
[00:13:50.000 --> 00:13:52.000]  大家一起參與
[00:13:52.000 --> 00:13:54.000]  這句話對我來說
[00:13:54.000 --> 00:13:56.000]  那時候
[00:13:56.000 --> 00:13:58.000]  剛剛初出來傳道的時候
[00:13:58.000 --> 00:14:00.000]  覺得這是一件很美的事
[00:14:00.000 --> 00:14:02.000]  也是一件事
[00:14:02.000 --> 00:14:04.000]  不是你有很多就全出
[00:14:04.000 --> 00:14:06.000]  我包底
[00:14:06.000 --> 00:14:08.000]  那些人很豪氣
[00:14:08.000 --> 00:14:10.000]  每人夾一點點
[00:14:10.000 --> 00:14:12.000]  其實那件事就是
[00:14:12.000 --> 00:14:14.000]  大家一起參與
[00:14:14.000 --> 00:14:16.000]  整張不同節數
[00:14:16.000 --> 00:14:18.000]  我都和大家一起
[00:14:18.000 --> 00:14:20.000]  編出來
[00:14:20.000 --> 00:14:22.000]  大家都做自己的部分
[00:14:22.000 --> 00:14:24.000]  大家一起有氣有力
[00:14:24.000 --> 00:14:26.000]  不一定要很專業
[00:14:26.000 --> 00:14:28.000]  但大家一起參與
[00:14:28.000 --> 00:14:30.000]  這是很重要的
[00:14:30.000 --> 00:14:32.000]  今天有很多事
[00:14:32.000 --> 00:14:34.000]  經常講求專業
[00:14:34.000 --> 00:14:36.000]  我記得我兩個兒子還小的時候
[00:14:36.000 --> 00:14:38.000]  Paygroup剛剛開始在香港很盛行
[00:14:38.000 --> 00:14:40.000]  在香港很盛行的時候
[00:14:40.000 --> 00:14:42.000]  我老婆就問
[00:14:42.000 --> 00:14:44.000]  我老婆就問
[00:14:44.000 --> 00:14:46.000]  我老婆就問
[00:14:46.000 --> 00:14:48.000]  我們要不要帶他去Paygroup
[00:14:48.000 --> 00:14:50.000]  我們要不要帶他去Paygroup
[00:14:50.000 --> 00:14:52.000]  我吞口水怕說錯話
[00:14:52.000 --> 00:14:54.000]  我說我不用去那些Paygroup
[00:14:54.000 --> 00:14:56.000]  我說我不用去那些Paygroup
[00:14:56.000 --> 00:14:58.000]  我旁邊很多同學都在學
[00:14:58.000 --> 00:15:00.000]  學打乒乓球
[00:15:00.000 --> 00:15:02.000]  打乒乓球都學我教得
[00:15:02.000 --> 00:15:04.000]  學打乒乓球都學我教得
[00:15:04.000 --> 00:15:06.000]  學打乒乓球都學我教得
[00:15:06.000 --> 00:15:08.000]  學打乒乓球都學我教得
[00:15:08.000 --> 00:15:10.000]  我和我兒子打乒乓球
[00:15:10.000 --> 00:15:12.000]  我兒子和朋友打乒乓球
[00:15:12.000 --> 00:15:14.000]  我兒子和朋友打乒乓球
[00:15:14.000 --> 00:15:16.000]  我兒子和朋友打乒乓球
[00:15:16.000 --> 00:15:18.000]  我兒子和朋友打乒乓球
[00:15:18.000 --> 00:15:20.000]  我兒子和朋友打乒乓球
[00:15:20.000 --> 00:15:22.000]  我兒子和朋友打乒乓球
[00:15:22.000 --> 00:15:24.000]  我兒子和朋友打乒乓球
[00:15:24.000 --> 00:15:26.000]  我兒子和朋友打乒乓球
[00:15:26.000 --> 00:15:28.000]  我兒子和朋友打乒乓球
[00:15:28.000 --> 00:15:30.000]  我兒子和朋友打乒乓球
[00:15:30.000 --> 00:15:32.000]  我兒子和朋友打乒乓球
[00:15:32.000 --> 00:15:34.000]  我兒子和朋友打乒乓球
[00:15:34.000 --> 00:15:36.000]  我兒子和朋友打乒乓球
[00:15:36.000 --> 00:15:38.000]  我兒子和朋友打乒乓球
[00:15:38.000 --> 00:15:40.000]  我兒子和朋友打乒乓球
[00:15:40.000 --> 00:15:42.000]  我兒子和朋友打乒乓球
[00:15:42.000 --> 00:15:44.000]  我兒子和朋友打乒乓球
[00:15:44.000 --> 00:15:46.000]  我兒子和朋友打乒乓球
[00:15:46.000 --> 00:15:48.000]  我兒子和朋友打乒乓球
[00:15:48.000 --> 00:15:50.000]  我兒子和朋友打乒乓球
[00:15:50.000 --> 00:15:52.000]  我兒子和朋友打乒乓球
[00:15:52.000 --> 00:15:54.000]  我兒子和朋友打乒乓球
